ID;Vervoersland;LandVanLaden;LandVanLossen;Perioden;VervoerdLadinggewicht_1
7387;Cyprus;Hongarije;Zweden;2023;0
7388;Cyprus;Hongarije;Overige landen (Niet-EU);2020;0
7389;Cyprus;Hongarije;Overige landen (Niet-EU);2021;0
7390;Cyprus;Hongarije;Overige landen (Niet-EU);2022;0
7391;Cyprus;Hongarije;Overige landen (Niet-EU);2023;0
7392;Cyprus;Ierland;België;2020;0
7393;Cyprus;Ierland;België;2021;0
7394;Cyprus;Ierland;België;2022;0
7395;Cyprus;Ierland;België;2023;0
7396;Cyprus;Ierland;Bulgarije;2020;0
7397;Cyprus;Ierland;Bulgarije;2021;0
7398;Cyprus;Ierland;Bulgarije;2022;0
7399;Cyprus;Ierland;Bulgarije;2023;0
7400;Cyprus;Ierland;Cyprus;2020;0
7401;Cyprus;Ierland;Cyprus;2021;0
7402;Cyprus;Ierland;Cyprus;2022;0
7403;Cyprus;Ierland;Cyprus;2023;0
7404;Cyprus;Ierland;Denemarken;2020;0
7405;Cyprus;Ierland;Denemarken;2021;0
7406;Cyprus;Ierland;Denemarken;2022;0
7407;Cyprus;Ierland;Denemarken;2023;0
7408;Cyprus;Ierland;Duitsland;2020;0
7409;Cyprus;Ierland;Duitsland;2021;0
7410;Cyprus;Ierland;Duitsland;2022;0
7411;Cyprus;Ierland;Duitsland;2023;0
7412;Cyprus;Ierland;Estland;2020;0
7413;Cyprus;Ierland;Estland;2021;0
7414;Cyprus;Ierland;Estland;2022;0
7415;Cyprus;Ierland;Estland;2023;0
7416;Cyprus;Ierland;Finland;2020;0
7417;Cyprus;Ierland;Finland;2021;0
7418;Cyprus;Ierland;Finland;2022;0
7419;Cyprus;Ierland;Finland;2023;0
7420;Cyprus;Ierland;Frankrijk;2020;0
7421;Cyprus;Ierland;Frankrijk;2021;0
7422;Cyprus;Ierland;Frankrijk;2022;0
7423;Cyprus;Ierland;Frankrijk;2023;0
7424;Cyprus;Ierland;Griekenland;2020;0
7425;Cyprus;Ierland;Griekenland;2021;0
7426;Cyprus;Ierland;Griekenland;2022;0
7427;Cyprus;Ierland;Griekenland;2023;0
7428;Cyprus;Ierland;Hongarije;2020;0
7429;Cyprus;Ierland;Hongarije;2021;0
7430;Cyprus;Ierland;Hongarije;2022;0
7431;Cyprus;Ierland;Hongarije;2023;0
7432;Cyprus;Ierland;Ierland;2020;0
7433;Cyprus;Ierland;Ierland;2021;0
7434;Cyprus;Ierland;Ierland;2022;0
7435;Cyprus;Ierland;Ierland;2023;0
7436;Cyprus;Ierland;Italië;2020;0
7437;Cyprus;Ierland;Italië;2021;0
7438;Cyprus;Ierland;Italië;2022;0
7439;Cyprus;Ierland;Italië;2023;0
7440;Cyprus;Ierland;Kroatië;2020;0
7441;Cyprus;Ierland;Kroatië;2021;0
7442;Cyprus;Ierland;Kroatië;2022;0
7443;Cyprus;Ierland;Kroatië;2023;0
7444;Cyprus;Ierland;Letland;2020;0
7445;Cyprus;Ierland;Letland;2021;0
7446;Cyprus;Ierland;Letland;2022;0
7447;Cyprus;Ierland;Letland;2023;0
7448;Cyprus;Ierland;Litouwen;2020;0
7449;Cyprus;Ierland;Litouwen;2021;0
7450;Cyprus;Ierland;Litouwen;2022;0
7451;Cyprus;Ierland;Litouwen;2023;0
7452;Cyprus;Ierland;Luxemburg;2020;0
7453;Cyprus;Ierland;Luxemburg;2021;0
7454;Cyprus;Ierland;Luxemburg;2022;0
7455;Cyprus;Ierland;Luxemburg;2023;0
7456;Cyprus;Ierland;Malta;2020;0
7457;Cyprus;Ierland;Malta;2021;0
7458;Cyprus;Ierland;Malta;2022;0
7459;Cyprus;Ierland;Malta;2023;0
7460;Cyprus;Ierland;Nederland;2020;0
7461;Cyprus;Ierland;Nederland;2021;0
7462;Cyprus;Ierland;Nederland;2022;0
7463;Cyprus;Ierland;Nederland;2023;0
7464;Cyprus;Ierland;Oostenrijk;2020;0
7465;Cyprus;Ierland;Oostenrijk;2021;0
7466;Cyprus;Ierland;Oostenrijk;2022;0
7467;Cyprus;Ierland;Oostenrijk;2023;0
7468;Cyprus;Ierland;Polen;2020;0
7469;Cyprus;Ierland;Polen;2021;0
7470;Cyprus;Ierland;Polen;2022;0
7471;Cyprus;Ierland;Polen;2023;0
7472;Cyprus;Ierland;Portugal;2020;0
7473;Cyprus;Ierland;Portugal;2021;0
7474;Cyprus;Ierland;Portugal;2022;0
7475;Cyprus;Ierland;Portugal;2023;0
7476;Cyprus;Ierland;Roemenië;2020;0
7477;Cyprus;Ierland;Roemenië;2021;0
7478;Cyprus;Ierland;Roemenië;2022;0
7479;Cyprus;Ierland;Roemenië;2023;0
7480;Cyprus;Ierland;Slovenië;2020;0
7481;Cyprus;Ierland;Slovenië;2021;0
7482;Cyprus;Ierland;Slovenië;2022;0
7483;Cyprus;Ierland;Slovenië;2023;0
7484;Cyprus;Ierland;Slowakije;2020;0
7485;Cyprus;Ierland;Slowakije;2021;0
7486;Cyprus;Ierland;Slowakije;2022;0
7487;Cyprus;Ierland;Slowakije;2023;0
7488;Cyprus;Ierland;Spanje;2020;0
7489;Cyprus;Ierland;Spanje;2021;0
7490;Cyprus;Ierland;Spanje;2022;0
7491;Cyprus;Ierland;Spanje;2023;0
7492;Cyprus;Ierland;Tsjechië;2020;0
7493;Cyprus;Ierland;Tsjechië;2021;0
7494;Cyprus;Ierland;Tsjechië;2022;0
7495;Cyprus;Ierland;Tsjechië;2023;0
7496;Cyprus;Ierland;Zweden;2020;0
7497;Cyprus;Ierland;Zweden;2021;0
7498;Cyprus;Ierland;Zweden;2022;0
7499;Cyprus;Ierland;Zweden;2023;0
7500;Cyprus;Ierland;Overige landen (Niet-EU);2020;0
7501;Cyprus;Ierland;Overige landen (Niet-EU);2021;0
7502;Cyprus;Ierland;Overige landen (Niet-EU);2022;0
7503;Cyprus;Ierland;Overige landen (Niet-EU);2023;0
7504;Cyprus;Italië;België;2020;0
7505;Cyprus;Italië;België;2021;0
7506;Cyprus;Italië;België;2022;0
7507;Cyprus;Italië;België;2023;0
7508;Cyprus;Italië;Bulgarije;2020;0
7509;Cyprus;Italië;Bulgarije;2021;0
7510;Cyprus;Italië;Bulgarije;2022;0
7511;Cyprus;Italië;Bulgarije;2023;0
7512;Cyprus;Italië;Cyprus;2020;0
7513;Cyprus;Italië;Cyprus;2021;0
7514;Cyprus;Italië;Cyprus;2022;1
7515;Cyprus;Italië;Cyprus;2023;2
7516;Cyprus;Italië;Denemarken;2020;0
7517;Cyprus;Italië;Denemarken;2021;0
7518;Cyprus;Italië;Denemarken;2022;0
7519;Cyprus;Italië;Denemarken;2023;0
7520;Cyprus;Italië;Duitsland;2020;0
7521;Cyprus;Italië;Duitsland;2021;0
7522;Cyprus;Italië;Duitsland;2022;0
7523;Cyprus;Italië;Duitsland;2023;0
7524;Cyprus;Italië;Estland;2020;0
7525;Cyprus;Italië;Estland;2021;0
7526;Cyprus;Italië;Estland;2022;0
7527;Cyprus;Italië;Estland;2023;0
7528;Cyprus;Italië;Finland;2020;0
7529;Cyprus;Italië;Finland;2021;0
7530;Cyprus;Italië;Finland;2022;0
7531;Cyprus;Italië;Finland;2023;0
7532;Cyprus;Italië;Frankrijk;2020;0
7533;Cyprus;Italië;Frankrijk;2021;0
7534;Cyprus;Italië;Frankrijk;2022;0
7535;Cyprus;Italië;Frankrijk;2023;0
7536;Cyprus;Italië;Griekenland;2020;0
7537;Cyprus;Italië;Griekenland;2021;0
7538;Cyprus;Italië;Griekenland;2022;0
7539;Cyprus;Italië;Griekenland;2023;0
7540;Cyprus;Italië;Hongarije;2020;0
7541;Cyprus;Italië;Hongarije;2021;0
7542;Cyprus;Italië;Hongarije;2022;0
7543;Cyprus;Italië;Hongarije;2023;0
7544;Cyprus;Italië;Ierland;2020;0
7545;Cyprus;Italië;Ierland;2021;0
7546;Cyprus;Italië;Ierland;2022;0
7547;Cyprus;Italië;Ierland;2023;0
7548;Cyprus;Italië;Italië;2020;0
7549;Cyprus;Italië;Italië;2021;0
7550;Cyprus;Italië;Italië;2022;0
7551;Cyprus;Italië;Italië;2023;0
7552;Cyprus;Italië;Kroatië;2020;0
7553;Cyprus;Italië;Kroatië;2021;0
7554;Cyprus;Italië;Kroatië;2022;0
7555;Cyprus;Italië;Kroatië;2023;0
7556;Cyprus;Italië;Letland;2020;0
7557;Cyprus;Italië;Letland;2021;0
7558;Cyprus;Italië;Letland;2022;0
7559;Cyprus;Italië;Letland;2023;0
7560;Cyprus;Italië;Litouwen;2020;0
7561;Cyprus;Italië;Litouwen;2021;0
7562;Cyprus;Italië;Litouwen;2022;0
7563;Cyprus;Italië;Litouwen;2023;0
7564;Cyprus;Italië;Luxemburg;2020;0
7565;Cyprus;Italië;Luxemburg;2021;0
7566;Cyprus;Italië;Luxemburg;2022;0
7567;Cyprus;Italië;Luxemburg;2023;0
7568;Cyprus;Italië;Malta;2020;0
7569;Cyprus;Italië;Malta;2021;0
7570;Cyprus;Italië;Malta;2022;0
7571;Cyprus;Italië;Malta;2023;0
7572;Cyprus;Italië;Nederland;2020;0
7573;Cyprus;Italië;Nederland;2021;0
7574;Cyprus;Italië;Nederland;2022;0
7575;Cyprus;Italië;Nederland;2023;0
7576;Cyprus;Italië;Oostenrijk;2020;0
7577;Cyprus;Italië;Oostenrijk;2021;0
7578;Cyprus;Italië;Oostenrijk;2022;0
7579;Cyprus;Italië;Oostenrijk;2023;0
7580;Cyprus;Italië;Polen;2020;0
7581;Cyprus;Italië;Polen;2021;0
7582;Cyprus;Italië;Polen;2022;0
7583;Cyprus;Italië;Polen;2023;0
7584;Cyprus;Italië;Portugal;2020;0
7585;Cyprus;Italië;Portugal;2021;0
7586;Cyprus;Italië;Portugal;2022;0
7587;Cyprus;Italië;Portugal;2023;0
7588;Cyprus;Italië;Roemenië;2020;0
7589;Cyprus;Italië;Roemenië;2021;0
7590;Cyprus;Italië;Roemenië;2022;0
7591;Cyprus;Italië;Roemenië;2023;0
7592;Cyprus;Italië;Slovenië;2020;0
7593;Cyprus;Italië;Slovenië;2021;0
7594;Cyprus;Italië;Slovenië;2022;0
7595;Cyprus;Italië;Slovenië;2023;0
7596;Cyprus;Italië;Slowakije;2020;0
7597;Cyprus;Italië;Slowakije;2021;0
7598;Cyprus;Italië;Slowakije;2022;0
7599;Cyprus;Italië;Slowakije;2023;0
7600;Cyprus;Italië;Spanje;2020;0
7601;Cyprus;Italië;Spanje;2021;0
7602;Cyprus;Italië;Spanje;2022;0
7603;Cyprus;Italië;Spanje;2023;0
7604;Cyprus;Italië;Tsjechië;2020;0
7605;Cyprus;Italië;Tsjechië;2021;0
7606;Cyprus;Italië;Tsjechië;2022;0
7607;Cyprus;Italië;Tsjechië;2023;0
7608;Cyprus;Italië;Zweden;2020;0
7609;Cyprus;Italië;Zweden;2021;0
7610;Cyprus;Italië;Zweden;2022;0
7611;Cyprus;Italië;Zweden;2023;0
7612;Cyprus;Italië;Overige landen (Niet-EU);2020;0
7613;Cyprus;Italië;Overige landen (Niet-EU);2021;0
7614;Cyprus;Italië;Overige landen (Niet-EU);2022;0
7615;Cyprus;Italië;Overige landen (Niet-EU);2023;0
7616;Cyprus;Kroatië;België;2020;0
7617;Cyprus;Kroatië;België;2021;0
7618;Cyprus;Kroatië;België;2022;0
7619;Cyprus;Kroatië;België;2023;0
7620;Cyprus;Kroatië;Bulgarije;2020;0
7621;Cyprus;Kroatië;Bulgarije;2021;0
7622;Cyprus;Kroatië;Bulgarije;2022;0
7623;Cyprus;Kroatië;Bulgarije;2023;0
7624;Cyprus;Kroatië;Cyprus;2020;0
7625;Cyprus;Kroatië;Cyprus;2021;0
7626;Cyprus;Kroatië;Cyprus;2022;0
7627;Cyprus;Kroatië;Cyprus;2023;0
7628;Cyprus;Kroatië;Denemarken;2020;0
7629;Cyprus;Kroatië;Denemarken;2021;0
7630;Cyprus;Kroatië;Denemarken;2022;0
7631;Cyprus;Kroatië;Denemarken;2023;0
7632;Cyprus;Kroatië;Duitsland;2020;0
7633;Cyprus;Kroatië;Duitsland;2021;0
7634;Cyprus;Kroatië;Duitsland;2022;0
7635;Cyprus;Kroatië;Duitsland;2023;0
7636;Cyprus;Kroatië;Estland;2020;0
7637;Cyprus;Kroatië;Estland;2021;0
7638;Cyprus;Kroatië;Estland;2022;0
7639;Cyprus;Kroatië;Estland;2023;0
7640;Cyprus;Kroatië;Finland;2020;0
7641;Cyprus;Kroatië;Finland;2021;0
7642;Cyprus;Kroatië;Finland;2022;0
7643;Cyprus;Kroatië;Finland;2023;0
7644;Cyprus;Kroatië;Frankrijk;2020;0
7645;Cyprus;Kroatië;Frankrijk;2021;0
7646;Cyprus;Kroatië;Frankrijk;2022;0
7647;Cyprus;Kroatië;Frankrijk;2023;0
7648;Cyprus;Kroatië;Griekenland;2020;0
7649;Cyprus;Kroatië;Griekenland;2021;0
7650;Cyprus;Kroatië;Griekenland;2022;0
7651;Cyprus;Kroatië;Griekenland;2023;0
7652;Cyprus;Kroatië;Hongarije;2020;0
7653;Cyprus;Kroatië;Hongarije;2021;0
7654;Cyprus;Kroatië;Hongarije;2022;0
7655;Cyprus;Kroatië;Hongarije;2023;0
7656;Cyprus;Kroatië;Ierland;2020;0
7657;Cyprus;Kroatië;Ierland;2021;0
7658;Cyprus;Kroatië;Ierland;2022;0
7659;Cyprus;Kroatië;Ierland;2023;0
7660;Cyprus;Kroatië;Italië;2020;0
7661;Cyprus;Kroatië;Italië;2021;0
7662;Cyprus;Kroatië;Italië;2022;0
7663;Cyprus;Kroatië;Italië;2023;0
7664;Cyprus;Kroatië;Kroatië;2020;0
7665;Cyprus;Kroatië;Kroatië;2021;0
7666;Cyprus;Kroatië;Kroatië;2022;0
7667;Cyprus;Kroatië;Kroatië;2023;0
7668;Cyprus;Kroatië;Letland;2020;0
7669;Cyprus;Kroatië;Letland;2021;0
7670;Cyprus;Kroatië;Letland;2022;0
7671;Cyprus;Kroatië;Letland;2023;0
7672;Cyprus;Kroatië;Litouwen;2020;0
7673;Cyprus;Kroatië;Litouwen;2021;0
7674;Cyprus;Kroatië;Litouwen;2022;0
7675;Cyprus;Kroatië;Litouwen;2023;0
7676;Cyprus;Kroatië;Luxemburg;2020;0
7677;Cyprus;Kroatië;Luxemburg;2021;0
7678;Cyprus;Kroatië;Luxemburg;2022;0
7679;Cyprus;Kroatië;Luxemburg;2023;0
7680;Cyprus;Kroatië;Malta;2020;0
7681;Cyprus;Kroatië;Malta;2021;0
7682;Cyprus;Kroatië;Malta;2022;0
7683;Cyprus;Kroatië;Malta;2023;0
7684;Cyprus;Kroatië;Nederland;2020;0
7685;Cyprus;Kroatië;Nederland;2021;0
7686;Cyprus;Kroatië;Nederland;2022;0
7687;Cyprus;Kroatië;Nederland;2023;0
7688;Cyprus;Kroatië;Oostenrijk;2020;0
7689;Cyprus;Kroatië;Oostenrijk;2021;0
7690;Cyprus;Kroatië;Oostenrijk;2022;0
7691;Cyprus;Kroatië;Oostenrijk;2023;0
7692;Cyprus;Kroatië;Polen;2020;0
7693;Cyprus;Kroatië;Polen;2021;0
7694;Cyprus;Kroatië;Polen;2022;0
7695;Cyprus;Kroatië;Polen;2023;0
7696;Cyprus;Kroatië;Portugal;2020;0
7697;Cyprus;Kroatië;Portugal;2021;0
7698;Cyprus;Kroatië;Portugal;2022;0
7699;Cyprus;Kroatië;Portugal;2023;0
7700;Cyprus;Kroatië;Roemenië;2020;0
7701;Cyprus;Kroatië;Roemenië;2021;0
7702;Cyprus;Kroatië;Roemenië;2022;0
7703;Cyprus;Kroatië;Roemenië;2023;0
7704;Cyprus;Kroatië;Slovenië;2020;0
7705;Cyprus;Kroatië;Slovenië;2021;0
7706;Cyprus;Kroatië;Slovenië;2022;0
7707;Cyprus;Kroatië;Slovenië;2023;0
7708;Cyprus;Kroatië;Slowakije;2020;0
7709;Cyprus;Kroatië;Slowakije;2021;0
7710;Cyprus;Kroatië;Slowakije;2022;0
7711;Cyprus;Kroatië;Slowakije;2023;0
7712;Cyprus;Kroatië;Spanje;2020;0
7713;Cyprus;Kroatië;Spanje;2021;0
7714;Cyprus;Kroatië;Spanje;2022;0
7715;Cyprus;Kroatië;Spanje;2023;0
7716;Cyprus;Kroatië;Tsjechië;2020;0
7717;Cyprus;Kroatië;Tsjechië;2021;0
7718;Cyprus;Kroatië;Tsjechië;2022;0
7719;Cyprus;Kroatië;Tsjechië;2023;0
7720;Cyprus;Kroatië;Zweden;2020;0
7721;Cyprus;Kroatië;Zweden;2021;0
7722;Cyprus;Kroatië;Zweden;2022;0
7723;Cyprus;Kroatië;Zweden;2023;0
7724;Cyprus;Kroatië;Overige landen (Niet-EU);2020;0
7725;Cyprus;Kroatië;Overige landen (Niet-EU);2021;0
7726;Cyprus;Kroatië;Overige landen (Niet-EU);2022;0
7727;Cyprus;Kroatië;Overige landen (Niet-EU);2023;0
7728;Cyprus;Letland;België;2020;0
7729;Cyprus;Letland;België;2021;0
7730;Cyprus;Letland;België;2022;0
7731;Cyprus;Letland;België;2023;0
7732;Cyprus;Letland;Bulgarije;2020;0
7733;Cyprus;Letland;Bulgarije;2021;0
7734;Cyprus;Letland;Bulgarije;2022;0
7735;Cyprus;Letland;Bulgarije;2023;0
7736;Cyprus;Letland;Cyprus;2020;0
7737;Cyprus;Letland;Cyprus;2021;0
7738;Cyprus;Letland;Cyprus;2022;0
7739;Cyprus;Letland;Cyprus;2023;0
7740;Cyprus;Letland;Denemarken;2020;0
7741;Cyprus;Letland;Denemarken;2021;0
7742;Cyprus;Letland;Denemarken;2022;0
7743;Cyprus;Letland;Denemarken;2023;0
7744;Cyprus;Letland;Duitsland;2020;0
7745;Cyprus;Letland;Duitsland;2021;0
7746;Cyprus;Letland;Duitsland;2022;0
7747;Cyprus;Letland;Duitsland;2023;0
7748;Cyprus;Letland;Estland;2020;0
7749;Cyprus;Letland;Estland;2021;0
7750;Cyprus;Letland;Estland;2022;0
7751;Cyprus;Letland;Estland;2023;0
7752;Cyprus;Letland;Finland;2020;0
7753;Cyprus;Letland;Finland;2021;0
7754;Cyprus;Letland;Finland;2022;0
7755;Cyprus;Letland;Finland;2023;0
7756;Cyprus;Letland;Frankrijk;2020;0
7757;Cyprus;Letland;Frankrijk;2021;0
7758;Cyprus;Letland;Frankrijk;2022;0
7759;Cyprus;Letland;Frankrijk;2023;0
7760;Cyprus;Letland;Griekenland;2020;0
7761;Cyprus;Letland;Griekenland;2021;0
7762;Cyprus;Letland;Griekenland;2022;0
7763;Cyprus;Letland;Griekenland;2023;0
7764;Cyprus;Letland;Hongarije;2020;0
7765;Cyprus;Letland;Hongarije;2021;0
7766;Cyprus;Letland;Hongarije;2022;0
7767;Cyprus;Letland;Hongarije;2023;0
7768;Cyprus;Letland;Ierland;2020;0
7769;Cyprus;Letland;Ierland;2021;0
7770;Cyprus;Letland;Ierland;2022;0
7771;Cyprus;Letland;Ierland;2023;0
7772;Cyprus;Letland;Italië;2020;0
7773;Cyprus;Letland;Italië;2021;0
7774;Cyprus;Letland;Italië;2022;0
7775;Cyprus;Letland;Italië;2023;0
7776;Cyprus;Letland;Kroatië;2020;0
7777;Cyprus;Letland;Kroatië;2021;0
7778;Cyprus;Letland;Kroatië;2022;0
7779;Cyprus;Letland;Kroatië;2023;0
7780;Cyprus;Letland;Letland;2020;0
7781;Cyprus;Letland;Letland;2021;0
7782;Cyprus;Letland;Letland;2022;0
7783;Cyprus;Letland;Letland;2023;0
7784;Cyprus;Letland;Litouwen;2020;0
7785;Cyprus;Letland;Litouwen;2021;0
7786;Cyprus;Letland;Litouwen;2022;0
7787;Cyprus;Letland;Litouwen;2023;0
7788;Cyprus;Letland;Luxemburg;2020;0
7789;Cyprus;Letland;Luxemburg;2021;0
7790;Cyprus;Letland;Luxemburg;2022;0
7791;Cyprus;Letland;Luxemburg;2023;0
7792;Cyprus;Letland;Malta;2020;0
7793;Cyprus;Letland;Malta;2021;0
7794;Cyprus;Letland;Malta;2022;0
7795;Cyprus;Letland;Malta;2023;0
7796;Cyprus;Letland;Nederland;2020;0
7797;Cyprus;Letland;Nederland;2021;0
7798;Cyprus;Letland;Nederland;2022;0
7799;Cyprus;Letland;Nederland;2023;0
7800;Cyprus;Letland;Oostenrijk;2020;0
7801;Cyprus;Letland;Oostenrijk;2021;0
7802;Cyprus;Letland;Oostenrijk;2022;0
7803;Cyprus;Letland;Oostenrijk;2023;0
7804;Cyprus;Letland;Polen;2020;0
7805;Cyprus;Letland;Polen;2021;0
7806;Cyprus;Letland;Polen;2022;0
7807;Cyprus;Letland;Polen;2023;0
7808;Cyprus;Letland;Portugal;2020;0
7809;Cyprus;Letland;Portugal;2021;0
7810;Cyprus;Letland;Portugal;2022;0
7811;Cyprus;Letland;Portugal;2023;0
7812;Cyprus;Letland;Roemenië;2020;0
7813;Cyprus;Letland;Roemenië;2021;0
7814;Cyprus;Letland;Roemenië;2022;0
7815;Cyprus;Letland;Roemenië;2023;0
7816;Cyprus;Letland;Slovenië;2020;0
7817;Cyprus;Letland;Slovenië;2021;0
7818;Cyprus;Letland;Slovenië;2022;0
7819;Cyprus;Letland;Slovenië;2023;0
7820;Cyprus;Letland;Slowakije;2020;0
7821;Cyprus;Letland;Slowakije;2021;0
7822;Cyprus;Letland;Slowakije;2022;0
7823;Cyprus;Letland;Slowakije;2023;0
7824;Cyprus;Letland;Spanje;2020;0
7825;Cyprus;Letland;Spanje;2021;0
7826;Cyprus;Letland;Spanje;2022;0
7827;Cyprus;Letland;Spanje;2023;0
7828;Cyprus;Letland;Tsjechië;2020;0
7829;Cyprus;Letland;Tsjechië;2021;0
7830;Cyprus;Letland;Tsjechië;2022;0
7831;Cyprus;Letland;Tsjechië;2023;0
7832;Cyprus;Letland;Zweden;2020;0
7833;Cyprus;Letland;Zweden;2021;0
7834;Cyprus;Letland;Zweden;2022;0
7835;Cyprus;Letland;Zweden;2023;0
7836;Cyprus;Letland;Overige landen (Niet-EU);2020;0
7837;Cyprus;Letland;Overige landen (Niet-EU);2021;0
7838;Cyprus;Letland;Overige landen (Niet-EU);2022;0
7839;Cyprus;Letland;Overige landen (Niet-EU);2023;0
7840;Cyprus;Litouwen;België;2020;0
7841;Cyprus;Litouwen;België;2021;0
7842;Cyprus;Litouwen;België;2022;0
7843;Cyprus;Litouwen;België;2023;0
7844;Cyprus;Litouwen;Bulgarije;2020;0
7845;Cyprus;Litouwen;Bulgarije;2021;0
7846;Cyprus;Litouwen;Bulgarije;2022;0
7847;Cyprus;Litouwen;Bulgarije;2023;0
7848;Cyprus;Litouwen;Cyprus;2020;0
7849;Cyprus;Litouwen;Cyprus;2021;0
7850;Cyprus;Litouwen;Cyprus;2022;0
7851;Cyprus;Litouwen;Cyprus;2023;0
7852;Cyprus;Litouwen;Denemarken;2020;0
7853;Cyprus;Litouwen;Denemarken;2021;0
7854;Cyprus;Litouwen;Denemarken;2022;0
7855;Cyprus;Litouwen;Denemarken;2023;0
7856;Cyprus;Litouwen;Duitsland;2020;0
7857;Cyprus;Litouwen;Duitsland;2021;0
7858;Cyprus;Litouwen;Duitsland;2022;0
7859;Cyprus;Litouwen;Duitsland;2023;0
7860;Cyprus;Litouwen;Estland;2020;0
7861;Cyprus;Litouwen;Estland;2021;0
7862;Cyprus;Litouwen;Estland;2022;0
7863;Cyprus;Litouwen;Estland;2023;0
7864;Cyprus;Litouwen;Finland;2020;0
7865;Cyprus;Litouwen;Finland;2021;0
7866;Cyprus;Litouwen;Finland;2022;0
7867;Cyprus;Litouwen;Finland;2023;0
7868;Cyprus;Litouwen;Frankrijk;2020;0
7869;Cyprus;Litouwen;Frankrijk;2021;0
7870;Cyprus;Litouwen;Frankrijk;2022;0
7871;Cyprus;Litouwen;Frankrijk;2023;0
7872;Cyprus;Litouwen;Griekenland;2020;0
7873;Cyprus;Litouwen;Griekenland;2021;0
7874;Cyprus;Litouwen;Griekenland;2022;0
7875;Cyprus;Litouwen;Griekenland;2023;0
7876;Cyprus;Litouwen;Hongarije;2020;0
7877;Cyprus;Litouwen;Hongarije;2021;0
7878;Cyprus;Litouwen;Hongarije;2022;0
7879;Cyprus;Litouwen;Hongarije;2023;0
7880;Cyprus;Litouwen;Ierland;2020;0
7881;Cyprus;Litouwen;Ierland;2021;0
7882;Cyprus;Litouwen;Ierland;2022;0
7883;Cyprus;Litouwen;Ierland;2023;0
7884;Cyprus;Litouwen;Italië;2020;0
7885;Cyprus;Litouwen;Italië;2021;0
7886;Cyprus;Litouwen;Italië;2022;0
7887;Cyprus;Litouwen;Italië;2023;0
7888;Cyprus;Litouwen;Kroatië;2020;0
7889;Cyprus;Litouwen;Kroatië;2021;0
7890;Cyprus;Litouwen;Kroatië;2022;0
7891;Cyprus;Litouwen;Kroatië;2023;0
7892;Cyprus;Litouwen;Letland;2020;0
7893;Cyprus;Litouwen;Letland;2021;0
7894;Cyprus;Litouwen;Letland;2022;0
7895;Cyprus;Litouwen;Letland;2023;0
7896;Cyprus;Litouwen;Litouwen;2020;0
7897;Cyprus;Litouwen;Litouwen;2021;0
7898;Cyprus;Litouwen;Litouwen;2022;0
7899;Cyprus;Litouwen;Litouwen;2023;0
7900;Cyprus;Litouwen;Luxemburg;2020;0
7901;Cyprus;Litouwen;Luxemburg;2021;0
7902;Cyprus;Litouwen;Luxemburg;2022;0
7903;Cyprus;Litouwen;Luxemburg;2023;0
7904;Cyprus;Litouwen;Malta;2020;0
7905;Cyprus;Litouwen;Malta;2021;0
7906;Cyprus;Litouwen;Malta;2022;0
7907;Cyprus;Litouwen;Malta;2023;0
7908;Cyprus;Litouwen;Nederland;2020;0
7909;Cyprus;Litouwen;Nederland;2021;0
7910;Cyprus;Litouwen;Nederland;2022;0
7911;Cyprus;Litouwen;Nederland;2023;0
7912;Cyprus;Litouwen;Oostenrijk;2020;0
7913;Cyprus;Litouwen;Oostenrijk;2021;0
7914;Cyprus;Litouwen;Oostenrijk;2022;0
7915;Cyprus;Litouwen;Oostenrijk;2023;0
7916;Cyprus;Litouwen;Polen;2020;0
7917;Cyprus;Litouwen;Polen;2021;0
7918;Cyprus;Litouwen;Polen;2022;0
7919;Cyprus;Litouwen;Polen;2023;0
7920;Cyprus;Litouwen;Portugal;2020;0
7921;Cyprus;Litouwen;Portugal;2021;0
7922;Cyprus;Litouwen;Portugal;2022;0
7923;Cyprus;Litouwen;Portugal;2023;0
7924;Cyprus;Litouwen;Roemenië;2020;0
7925;Cyprus;Litouwen;Roemenië;2021;0
7926;Cyprus;Litouwen;Roemenië;2022;0
7927;Cyprus;Litouwen;Roemenië;2023;0
7928;Cyprus;Litouwen;Slovenië;2020;0
7929;Cyprus;Litouwen;Slovenië;2021;0
7930;Cyprus;Litouwen;Slovenië;2022;0
7931;Cyprus;Litouwen;Slovenië;2023;0
7932;Cyprus;Litouwen;Slowakije;2020;0
7933;Cyprus;Litouwen;Slowakije;2021;0
7934;Cyprus;Litouwen;Slowakije;2022;0
7935;Cyprus;Litouwen;Slowakije;2023;0
7936;Cyprus;Litouwen;Spanje;2020;0
7937;Cyprus;Litouwen;Spanje;2021;0
7938;Cyprus;Litouwen;Spanje;2022;0
7939;Cyprus;Litouwen;Spanje;2023;0
7940;Cyprus;Litouwen;Tsjechië;2020;0
7941;Cyprus;Litouwen;Tsjechië;2021;0
7942;Cyprus;Litouwen;Tsjechië;2022;0
7943;Cyprus;Litouwen;Tsjechië;2023;0
7944;Cyprus;Litouwen;Zweden;2020;0
7945;Cyprus;Litouwen;Zweden;2021;0
7946;Cyprus;Litouwen;Zweden;2022;0
7947;Cyprus;Litouwen;Zweden;2023;0
7948;Cyprus;Litouwen;Overige landen (Niet-EU);2020;0
7949;Cyprus;Litouwen;Overige landen (Niet-EU);2021;0
