ID;Energiedragers;BedrijfstakkenBranchesSBI2008;Perioden;TotaalEnergieverbruik_1;FinaalEnergieverbruik_2;NietEnergetischGebruik_3;SaldoInzetProductieEnergie_4;InzetEnergieVoorOmzetting_5;ProductieEnergieUitOmzetting_6;TotaalEnergieverbruik_7;Winning_8;EnergieAanvoer_9;EnergieAflevering_10;Voorraadmutatie_11
1222;Totaal kool en koolproducten;T Huishoudens;2015;;;;;;;;;;;
1223;Totaal kool en koolproducten;T Huishoudens;2016;;;;;;;;;;;
1224;Totaal kool en koolproducten;U Extraterritoriale organisaties;2011;;;;;;;;;;;
1225;Totaal kool en koolproducten;U Extraterritoriale organisaties;2012;;;;;;;;;;;
1226;Totaal kool en koolproducten;U Extraterritoriale organisaties;2013;;;;;;;;;;;
1227;Totaal kool en koolproducten;U Extraterritoriale organisaties;2014;;;;;;;;;;;
1228;Totaal kool en koolproducten;U Extraterritoriale organisaties;2015;;;;;;;;;;;
1229;Totaal kool en koolproducten;U Extraterritoriale organisaties;2016;;;;;;;;;;;
1230;Totaal kool en koolproducten;Dienstverlening onbekend;2011;0.2;0.2;;;;;0.2;;0.2;;
1231;Totaal kool en koolproducten;Dienstverlening onbekend;2012;0.2;0.2;;;;;0.2;;0.2;;
1232;Totaal kool en koolproducten;Dienstverlening onbekend;2013;0.1;0.1;;;;;0.1;;0.1;;
1233;Totaal kool en koolproducten;Dienstverlening onbekend;2014;0.0;0.0;;;;;0.0;;0.0;;
1234;Totaal kool en koolproducten;Dienstverlening onbekend;2015;0.0;0.0;;;;;0.0;;0.0;;
1235;Totaal kool en koolproducten;Dienstverlening onbekend;2016;0.1;0.1;;;;;0.1;;0.1;;
1236;Steenkool en bruinkool;A-U Alle economische activiteiten;2011;305.1;1.4;0.1;303.6;303.6;;305.1;;628.2;317.8;-5.2
1237;Steenkool en bruinkool;A-U Alle economische activiteiten;2012;332.6;1.6;0.1;330.9;330.9;;332.6;;734.1;454.8;53.4
1238;Steenkool en bruinkool;A-U Alle economische activiteiten;2013;339.7;1.3;0.1;338.3;338.3;;339.7;;1053.6;669.9;-44.1
1239;Steenkool en bruinkool;A-U Alle economische activiteiten;2014;380.1;1.6;0.2;378.3;378.3;;380.1;;1265.1;849.2;-36.1
1240;Steenkool en bruinkool;A-U Alle economische activiteiten;2015;466.2;1.6;0.2;464.4;464.4;;466.2;;1523.5;1079.6;22.4
1241;Steenkool en bruinkool;A-U Alle economische activiteiten;2016;431.2;1.6;0.2;429.3;429.3;;431.2;;1439.2;1047.4;39.3
1242;Steenkool en bruinkool;A Landbouw, bosbouw en visserij;2011;;;;;;;;;;;
1243;Steenkool en bruinkool;A Landbouw, bosbouw en visserij;2012;;;;;;;;;;;
1244;Steenkool en bruinkool;A Landbouw, bosbouw en visserij;2013;;;;;;;;;;;
1245;Steenkool en bruinkool;A Landbouw, bosbouw en visserij;2014;;;;;;;;;;;
1246;Steenkool en bruinkool;A Landbouw, bosbouw en visserij;2015;;;;;;;;;;;
1247;Steenkool en bruinkool;A Landbouw, bosbouw en visserij;2016;;;;;;;;;;;
1248;Steenkool en bruinkool;01 Landbouw;2011;;;;;;;;;;;
1249;Steenkool en bruinkool;01 Landbouw;2012;;;;;;;;;;;
1250;Steenkool en bruinkool;01 Landbouw;2013;;;;;;;;;;;
1251;Steenkool en bruinkool;01 Landbouw;2014;;;;;;;;;;;
1252;Steenkool en bruinkool;01 Landbouw;2015;;;;;;;;;;;
1253;Steenkool en bruinkool;01 Landbouw;2016;;;;;;;;;;;
1254;Steenkool en bruinkool;02 Bosbouw;2011;;;;;;;;;;;
1255;Steenkool en bruinkool;02 Bosbouw;2012;;;;;;;;;;;
1256;Steenkool en bruinkool;02 Bosbouw;2013;;;;;;;;;;;
1257;Steenkool en bruinkool;02 Bosbouw;2014;;;;;;;;;;;
1258;Steenkool en bruinkool;02 Bosbouw;2015;;;;;;;;;;;
1259;Steenkool en bruinkool;02 Bosbouw;2016;;;;;;;;;;;
1260;Steenkool en bruinkool;03 Visserij;2011;;;;;;;;;;;
1261;Steenkool en bruinkool;03 Visserij;2012;;;;;;;;;;;
1262;Steenkool en bruinkool;03 Visserij;2013;;;;;;;;;;;
1263;Steenkool en bruinkool;03 Visserij;2014;;;;;;;;;;;
1264;Steenkool en bruinkool;03 Visserij;2015;;;;;;;;;;;
1265;Steenkool en bruinkool;03 Visserij;2016;;;;;;;;;;;
1266;Steenkool en bruinkool;B-E Nijverheid (geen bouw) en energie;2011;305.1;1.4;0.1;303.6;303.6;;305.1;;316.4;4.6;-6.6
1267;Steenkool en bruinkool;B-E Nijverheid (geen bouw) en energie;2012;332.6;1.6;0.1;330.9;330.9;;332.6;;333.8;2.3;1.1
1268;Steenkool en bruinkool;B-E Nijverheid (geen bouw) en energie;2013;339.7;1.3;0.1;338.3;338.3;;339.7;;338.0;0.2;1.8
1269;Steenkool en bruinkool;B-E Nijverheid (geen bouw) en energie;2014;380.1;1.6;0.2;378.3;378.3;;380.1;;390.5;0.9;-9.8
1270;Steenkool en bruinkool;B-E Nijverheid (geen bouw) en energie;2015;466.2;1.6;0.2;464.4;464.4;;466.2;;452.5;2.6;16.4
1271;Steenkool en bruinkool;B-E Nijverheid (geen bouw) en energie;2016;431.2;1.6;0.2;429.3;429.3;;431.2;;433.4;5.2;3.0
1272;Steenkool en bruinkool;B Delfstoffenwinning;2011;0.2;0.2;;;;;0.2;;0.2;;0.0
1273;Steenkool en bruinkool;B Delfstoffenwinning;2012;0.2;0.2;;;;;0.2;;0.2;;0.0
1274;Steenkool en bruinkool;B Delfstoffenwinning;2013;0.2;0.2;;;;;0.2;;0.2;;0.0
1275;Steenkool en bruinkool;B Delfstoffenwinning;2014;0.2;0.2;;;;;0.2;;0.2;;0.0
1276;Steenkool en bruinkool;B Delfstoffenwinning;2015;0.2;0.2;;;;;0.2;;0.2;;0.0
1277;Steenkool en bruinkool;B Delfstoffenwinning;2016;0.2;0.2;;;;;0.2;;0.2;;0.0
1278;Steenkool en bruinkool;06 Winning van aardolie en aardgas;2011;;;;;;;;;;;
1279;Steenkool en bruinkool;06 Winning van aardolie en aardgas;2012;;;;;;;;;;;
1280;Steenkool en bruinkool;06 Winning van aardolie en aardgas;2013;;;;;;;;;;;
1281;Steenkool en bruinkool;06 Winning van aardolie en aardgas;2014;;;;;;;;;;;
1282;Steenkool en bruinkool;06 Winning van aardolie en aardgas;2015;;;;;;;;;;;
1283;Steenkool en bruinkool;06 Winning van aardolie en aardgas;2016;;;;;;;;;;;
1284;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2011;0.2;0.2;;;;;0.2;;0.2;;0.0
1285;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2012;0.2;0.2;;;;;0.2;;0.2;;0.0
1286;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2013;0.2;0.2;;;;;0.2;;0.2;;0.0
1287;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2014;0.2;0.2;;;;;0.2;;0.2;;0.0
1288;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2015;0.2;0.2;;;;;0.2;;0.2;;0.0
1289;Steenkool en bruinkool;08 Delfstoffenwinning (geen olie en gas);2016;0.2;0.2;;;;;0.2;;0.2;;0.0
1290;Steenkool en bruinkool;09 Dienstverlening delfstoffenwinning;2011;;;;;;;;;;;
1291;Steenkool en bruinkool;09 Dienstverlening delfstoffenwinning;2012;;;;;;;;;;;
1292;Steenkool en bruinkool;09 Dienstverlening delfstoffenwinning;2013;;;;;;;;;;;
1293;Steenkool en bruinkool;09 Dienstverlening delfstoffenwinning;2014;;;;;;;;;;;
1294;Steenkool en bruinkool;09 Dienstverlening delfstoffenwinning;2015;;;;;;;;;;;
1295;Steenkool en bruinkool;09 Dienstverlening delfstoffenwinning;2016;;;;;;;;;;;
1296;Steenkool en bruinkool;C Industrie;2011;122.8;1.3;0.1;121.5;121.5;;122.8;;132.8;4.6;-5.4
1297;Steenkool en bruinkool;C Industrie;2012;121.1;1.5;0.1;119.5;119.5;;121.1;;122.4;2.3;1.0
1298;Steenkool en bruinkool;C Industrie;2013;118.8;1.1;0.1;117.6;117.6;;118.8;;115.8;0.2;3.2
1299;Steenkool en bruinkool;C Industrie;2014;124.9;1.5;0.2;123.2;123.2;;124.9;;131.3;0.9;-5.5
1300;Steenkool en bruinkool;C Industrie;2015;129.4;1.4;0.2;127.8;127.8;;129.4;;118.9;1.3;11.9
1301;Steenkool en bruinkool;C Industrie;2016;126.3;1.5;0.2;124.7;124.7;;126.3;;130.7;5.2;0.9
1302;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2011;0.9;0.9;;;;;0.9;;1.0;;0.0
1303;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2012;1.1;1.1;;;;;1.1;;1.1;;0.0
1304;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2013;0.8;0.8;0.0;;;;0.8;;0.9;;-0.1
1305;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2014;1.1;1.0;0.1;;;;1.1;;1.1;0.0;0.0
1306;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2015;1.0;0.9;0.1;;;;1.0;;1.0;;0.0
1307;Steenkool en bruinkool;10-12 Voedings-, genotmiddelenindustrie;2016;1.1;0.9;0.1;;;;1.1;;1.1;;0.0
1308;Steenkool en bruinkool;10 Voedingsmiddelenindustrie;2011;0.9;0.9;;;;;0.9;;1.0;;0.0
1309;Steenkool en bruinkool;10 Voedingsmiddelenindustrie;2012;1.1;1.1;;;;;1.1;;1.1;;0.0
1310;Steenkool en bruinkool;10 Voedingsmiddelenindustrie;2013;0.8;0.8;0.0;;;;0.8;;0.9;;-0.1
1311;Steenkool en bruinkool;10 Voedingsmiddelenindustrie;2014;1.1;1.0;0.1;;;;1.1;;1.1;0.0;0.0
1312;Steenkool en bruinkool;10 Voedingsmiddelenindustrie;2015;1.0;0.9;0.1;;;;1.0;;1.0;;0.0
1313;Steenkool en bruinkool;10 Voedingsmiddelenindustrie;2016;1.1;0.9;0.1;;;;1.1;;1.1;;0.0
1314;Steenkool en bruinkool;101 Slachterijen en vleeswarenindustrie;2011;;;;;;;;;;;
1315;Steenkool en bruinkool;101 Slachterijen en vleeswarenindustrie;2012;;;;;;;;;;;
1316;Steenkool en bruinkool;101 Slachterijen en vleeswarenindustrie;2013;;;;;;;;;;;
1317;Steenkool en bruinkool;101 Slachterijen en vleeswarenindustrie;2014;;;;;;;;;;;
1318;Steenkool en bruinkool;101 Slachterijen en vleeswarenindustrie;2015;;;;;;;;;;;
1319;Steenkool en bruinkool;101 Slachterijen en vleeswarenindustrie;2016;;;;;;;;;;;
1320;Steenkool en bruinkool;102 Visverwerkende industrie;2011;;;;;;;;;;;
1321;Steenkool en bruinkool;102 Visverwerkende industrie;2012;;;;;;;;;;;
1322;Steenkool en bruinkool;102 Visverwerkende industrie;2013;;;;;;;;;;;
1323;Steenkool en bruinkool;102 Visverwerkende industrie;2014;;;;;;;;;;;
1324;Steenkool en bruinkool;102 Visverwerkende industrie;2015;;;;;;;;;;;
1325;Steenkool en bruinkool;102 Visverwerkende industrie;2016;;;;;;;;;;;
1326;Steenkool en bruinkool;103 Groente-, fruitverwerkende industrie;2011;;;;;;;;;;;
1327;Steenkool en bruinkool;103 Groente-, fruitverwerkende industrie;2012;;;;;;;;;;;
1328;Steenkool en bruinkool;103 Groente-, fruitverwerkende industrie;2013;;;;;;;;;;;
1329;Steenkool en bruinkool;103 Groente-, fruitverwerkende industrie;2014;;;;;;;;;;;
1330;Steenkool en bruinkool;103 Groente-, fruitverwerkende industrie;2015;;;;;;;;;;;
1331;Steenkool en bruinkool;103 Groente-, fruitverwerkende industrie;2016;;;;;;;;;;;
1332;Steenkool en bruinkool;104 Spijsoliën- en -vettenindustrie e.d.;2011;;;;;;;;;;;
1333;Steenkool en bruinkool;104 Spijsoliën- en -vettenindustrie e.d.;2012;;;;;;;;;;;
1334;Steenkool en bruinkool;104 Spijsoliën- en -vettenindustrie e.d.;2013;;;;;;;;;;;
1335;Steenkool en bruinkool;104 Spijsoliën- en -vettenindustrie e.d.;2014;;;;;;;;;;;
1336;Steenkool en bruinkool;104 Spijsoliën- en -vettenindustrie e.d.;2015;;;;;;;;;;;
1337;Steenkool en bruinkool;104 Spijsoliën- en -vettenindustrie e.d.;2016;;;;;;;;;;;
1338;Steenkool en bruinkool;105 Zuivelindustrie;2011;;;;;;;;;;;
1339;Steenkool en bruinkool;105 Zuivelindustrie;2012;;;;;;;;;;;
1340;Steenkool en bruinkool;105 Zuivelindustrie;2013;;;;;;;;;;;
1341;Steenkool en bruinkool;105 Zuivelindustrie;2014;;;;;;;;;;;
1342;Steenkool en bruinkool;105 Zuivelindustrie;2015;;;;;;;;;;;
1343;Steenkool en bruinkool;105 Zuivelindustrie;2016;;;;;;;;;;;
1344;Steenkool en bruinkool;106 Meelindustrie;2011;;;;;;;;;;;
1345;Steenkool en bruinkool;106 Meelindustrie;2012;;;;;;;;;;;
1346;Steenkool en bruinkool;106 Meelindustrie;2013;;;;;;;;;;;
1347;Steenkool en bruinkool;106 Meelindustrie;2014;;;;;;;;;;;
1348;Steenkool en bruinkool;106 Meelindustrie;2015;;;;;;;;;;;
1349;Steenkool en bruinkool;106 Meelindustrie;2016;;;;;;;;;;;
1350;Steenkool en bruinkool;107 Brood- en deegwarenindustrie;2011;;;;;;;;;;;
1351;Steenkool en bruinkool;107 Brood- en deegwarenindustrie;2012;;;;;;;;;;;
1352;Steenkool en bruinkool;107 Brood- en deegwarenindustrie;2013;;;;;;;;;;;
1353;Steenkool en bruinkool;107 Brood- en deegwarenindustrie;2014;;;;;;;;;;;
1354;Steenkool en bruinkool;107 Brood- en deegwarenindustrie;2015;;;;;;;;;;;
1355;Steenkool en bruinkool;107 Brood- en deegwarenindustrie;2016;;;;;;;;;;;
1356;Steenkool en bruinkool;108 Overige voedingsmiddelenindustrie;2011;;;;;;;;;;;
1357;Steenkool en bruinkool;108 Overige voedingsmiddelenindustrie;2012;;;;;;;;;;;
1358;Steenkool en bruinkool;108 Overige voedingsmiddelenindustrie;2013;;;;;;;;;;;
1359;Steenkool en bruinkool;108 Overige voedingsmiddelenindustrie;2014;;;;;;;;;;;
1360;Steenkool en bruinkool;108 Overige voedingsmiddelenindustrie;2015;;;;;;;;;;;
1361;Steenkool en bruinkool;108 Overige voedingsmiddelenindustrie;2016;;;;;;;;;;;
1362;Steenkool en bruinkool;109 Diervoederindustrie;2011;0.9;0.9;;;;;0.9;;1.0;;0.0
1363;Steenkool en bruinkool;109 Diervoederindustrie;2012;1.1;1.1;;;;;1.1;;1.1;;0.0
1364;Steenkool en bruinkool;109 Diervoederindustrie;2013;0.8;0.8;0.0;;;;0.8;;0.9;;-0.1
1365;Steenkool en bruinkool;109 Diervoederindustrie;2014;1.0;1.0;;;;;1.0;;1.0;0.0;0.0
1366;Steenkool en bruinkool;109 Diervoederindustrie;2015;0.9;0.9;;;;;0.9;;0.9;;0.0
1367;Steenkool en bruinkool;109 Diervoederindustrie;2016;0.9;0.9;;;;;0.9;;1.0;;0.0
1368;Steenkool en bruinkool;11 Drankenindustrie;2011;;;;;;;;;;;
1369;Steenkool en bruinkool;11 Drankenindustrie;2012;;;;;;;;;;;
1370;Steenkool en bruinkool;11 Drankenindustrie;2013;;;;;;;;;;;
1371;Steenkool en bruinkool;11 Drankenindustrie;2014;;;;;;;;;;;
1372;Steenkool en bruinkool;11 Drankenindustrie;2015;;;;;;;;;;;
1373;Steenkool en bruinkool;11 Drankenindustrie;2016;;;;;;;;;;;
1374;Steenkool en bruinkool;12 Tabaksindustrie;2011;;;;;;;;;;;
1375;Steenkool en bruinkool;12 Tabaksindustrie;2012;;;;;;;;;;;
1376;Steenkool en bruinkool;12 Tabaksindustrie;2013;;;;;;;;;;;
1377;Steenkool en bruinkool;12 Tabaksindustrie;2014;;;;;;;;;;;
1378;Steenkool en bruinkool;12 Tabaksindustrie;2015;;;;;;;;;;;
1379;Steenkool en bruinkool;12 Tabaksindustrie;2016;;;;;;;;;;;
1380;Steenkool en bruinkool;13-15 Textiel-, kleding-, lederindustrie;2011;;;;;;;;;;;
1381;Steenkool en bruinkool;13-15 Textiel-, kleding-, lederindustrie;2012;;;;;;;;;;;
1382;Steenkool en bruinkool;13-15 Textiel-, kleding-, lederindustrie;2013;;;;;;;;;;;
1383;Steenkool en bruinkool;13-15 Textiel-, kleding-, lederindustrie;2014;;;;;;;;;;;
1384;Steenkool en bruinkool;13-15 Textiel-, kleding-, lederindustrie;2015;;;;;;;;;;;
1385;Steenkool en bruinkool;13-15 Textiel-, kleding-, lederindustrie;2016;;;;;;;;;;;
1386;Steenkool en bruinkool;13 Textielindustrie;2011;;;;;;;;;;;
1387;Steenkool en bruinkool;13 Textielindustrie;2012;;;;;;;;;;;
1388;Steenkool en bruinkool;13 Textielindustrie;2013;;;;;;;;;;;
1389;Steenkool en bruinkool;13 Textielindustrie;2014;;;;;;;;;;;
1390;Steenkool en bruinkool;13 Textielindustrie;2015;;;;;;;;;;;
1391;Steenkool en bruinkool;13 Textielindustrie;2016;;;;;;;;;;;
1392;Steenkool en bruinkool;14 Kledingindustrie;2011;;;;;;;;;;;
1393;Steenkool en bruinkool;14 Kledingindustrie;2012;;;;;;;;;;;
1394;Steenkool en bruinkool;14 Kledingindustrie;2013;;;;;;;;;;;
1395;Steenkool en bruinkool;14 Kledingindustrie;2014;;;;;;;;;;;
1396;Steenkool en bruinkool;14 Kledingindustrie;2015;;;;;;;;;;;
1397;Steenkool en bruinkool;14 Kledingindustrie;2016;;;;;;;;;;;
1398;Steenkool en bruinkool;15 Leer- en schoenenindustrie;2011;;;;;;;;;;;
1399;Steenkool en bruinkool;15 Leer- en schoenenindustrie;2012;;;;;;;;;;;
1400;Steenkool en bruinkool;15 Leer- en schoenenindustrie;2013;;;;;;;;;;;
1401;Steenkool en bruinkool;15 Leer- en schoenenindustrie;2014;;;;;;;;;;;
1402;Steenkool en bruinkool;15 Leer- en schoenenindustrie;2015;;;;;;;;;;;
1403;Steenkool en bruinkool;15 Leer- en schoenenindustrie;2016;;;;;;;;;;;
1404;Steenkool en bruinkool;16+23 Hout- en bouwmaterialenindustrie;2011;0.3;0.3;;;;;0.3;;0.4;0.0;0.0
1405;Steenkool en bruinkool;16+23 Hout- en bouwmaterialenindustrie;2012;0.4;0.4;;;;;0.4;;0.4;;0.0
1406;Steenkool en bruinkool;16+23 Hout- en bouwmaterialenindustrie;2013;0.3;0.3;;;;;0.3;;0.3;;0.0
1407;Steenkool en bruinkool;16+23 Hout- en bouwmaterialenindustrie;2014;0.5;0.5;;;;;0.5;;0.5;;0.0
1408;Steenkool en bruinkool;16+23 Hout- en bouwmaterialenindustrie;2015;0.5;0.5;;;;;0.5;;0.5;;0.0
1409;Steenkool en bruinkool;16+23 Hout- en bouwmaterialenindustrie;2016;0.5;0.5;;;;;0.5;;0.5;;0.0
1410;Steenkool en bruinkool;16 Houtindustrie;2011;;;;;;;;;;;
1411;Steenkool en bruinkool;16 Houtindustrie;2012;;;;;;;;;;;
1412;Steenkool en bruinkool;16 Houtindustrie;2013;;;;;;;;;;;
1413;Steenkool en bruinkool;16 Houtindustrie;2014;;;;;;;;;;;
1414;Steenkool en bruinkool;16 Houtindustrie;2015;;;;;;;;;;;
1415;Steenkool en bruinkool;16 Houtindustrie;2016;;;;;;;;;;;
1416;Steenkool en bruinkool;17-18 Papier- en grafische industrie;2011;;;;;;;;;;;
1417;Steenkool en bruinkool;17-18 Papier- en grafische industrie;2012;;;;;;;;;;;
1418;Steenkool en bruinkool;17-18 Papier- en grafische industrie;2013;;;;;;;;;;;
1419;Steenkool en bruinkool;17-18 Papier- en grafische industrie;2014;;;;;;;;;;;
1420;Steenkool en bruinkool;17-18 Papier- en grafische industrie;2015;;;;;;;;;;;
1421;Steenkool en bruinkool;17-18 Papier- en grafische industrie;2016;;;;;;;;;;;
1422;Steenkool en bruinkool;17 Papierindustrie;2011;;;;;;;;;;;
1423;Steenkool en bruinkool;17 Papierindustrie;2012;;;;;;;;;;;
1424;Steenkool en bruinkool;17 Papierindustrie;2013;;;;;;;;;;;
1425;Steenkool en bruinkool;17 Papierindustrie;2014;;;;;;;;;;;
1426;Steenkool en bruinkool;17 Papierindustrie;2015;;;;;;;;;;;
1427;Steenkool en bruinkool;17 Papierindustrie;2016;;;;;;;;;;;
1428;Steenkool en bruinkool;18 Grafische industrie;2011;;;;;;;;;;;
1429;Steenkool en bruinkool;18 Grafische industrie;2012;;;;;;;;;;;
1430;Steenkool en bruinkool;18 Grafische industrie;2013;;;;;;;;;;;
1431;Steenkool en bruinkool;18 Grafische industrie;2014;;;;;;;;;;;
1432;Steenkool en bruinkool;18 Grafische industrie;2015;;;;;;;;;;;
1433;Steenkool en bruinkool;18 Grafische industrie;2016;;;;;;;;;;;
1434;Steenkool en bruinkool;19-22 Raffinaderijen en chemie;2011;84.7;;;84.7;84.7;;84.7;;91.0;4.5;-1.8
1435;Steenkool en bruinkool;19-22 Raffinaderijen en chemie;2012;78.5;;;78.5;78.5;;78.5;;77.0;0.9;2.4
1436;Steenkool en bruinkool;19-22 Raffinaderijen en chemie;2013;80.3;;;80.3;80.3;;80.3;;80.5;0.1;-0.1
1437;Steenkool en bruinkool;19-22 Raffinaderijen en chemie;2014;83.2;;;83.2;83.2;;83.2;;82.8;0.9;1.3
1438;Steenkool en bruinkool;19-22 Raffinaderijen en chemie;2015;85.0;;;85.0;85.0;;85.0;;82.0;;3.0
1439;Steenkool en bruinkool;19-22 Raffinaderijen en chemie;2016;82.9;;;82.9;82.9;;82.9;;81.7;;1.2
1440;Steenkool en bruinkool;19 Aardolie-industrie;2011;84.7;;;84.7;84.7;;84.7;;91.0;4.5;-1.8
1441;Steenkool en bruinkool;19 Aardolie-industrie;2012;78.5;;;78.5;78.5;;78.5;;77.0;0.9;2.4
1442;Steenkool en bruinkool;19 Aardolie-industrie;2013;80.3;;;80.3;80.3;;80.3;;80.5;0.1;-0.1
1443;Steenkool en bruinkool;19 Aardolie-industrie;2014;83.2;;;83.2;83.2;;83.2;;82.8;0.9;1.3
1444;Steenkool en bruinkool;19 Aardolie-industrie;2015;85.0;;;85.0;85.0;;85.0;;82.0;;3.0
1445;Steenkool en bruinkool;19 Aardolie-industrie;2016;82.9;;;82.9;82.9;;82.9;;81.7;;1.2
1446;Steenkool en bruinkool;191 Cokesfabrieken;2011;84.7;;;84.7;84.7;;84.7;;91.0;4.5;-1.8
1447;Steenkool en bruinkool;191 Cokesfabrieken;2012;78.5;;;78.5;78.5;;78.5;;77.0;0.9;2.4
1448;Steenkool en bruinkool;191 Cokesfabrieken;2013;80.3;;;80.3;80.3;;80.3;;80.5;0.1;-0.1
1449;Steenkool en bruinkool;191 Cokesfabrieken;2014;83.2;;;83.2;83.2;;83.2;;82.8;0.9;1.3
1450;Steenkool en bruinkool;191 Cokesfabrieken;2015;85.0;;;85.0;85.0;;85.0;;82.0;;3.0
1451;Steenkool en bruinkool;191 Cokesfabrieken;2016;82.9;;;82.9;82.9;;82.9;;81.7;;1.2
1452;Steenkool en bruinkool;192 Aardolie-industrie;2011;;;;;;;;;;;
1453;Steenkool en bruinkool;192 Aardolie-industrie;2012;;;;;;;;;;;
1454;Steenkool en bruinkool;192 Aardolie-industrie;2013;;;;;;;;;;;
1455;Steenkool en bruinkool;192 Aardolie-industrie;2014;;;;;;;;;;;
1456;Steenkool en bruinkool;192 Aardolie-industrie;2015;;;;;;;;;;;
1457;Steenkool en bruinkool;192 Aardolie-industrie;2016;;;;;;;;;;;
1458;Steenkool en bruinkool;20-21 Chemie en farmaceutische industrie;2011;;;;;;;;;;;
1459;Steenkool en bruinkool;20-21 Chemie en farmaceutische industrie;2012;;;;;;;;;;;
1460;Steenkool en bruinkool;20-21 Chemie en farmaceutische industrie;2013;;;;;;;;;;;
1461;Steenkool en bruinkool;20-21 Chemie en farmaceutische industrie;2014;;;;;;;;;;;
1462;Steenkool en bruinkool;20-21 Chemie en farmaceutische industrie;2015;;;;;;;;;;;
1463;Steenkool en bruinkool;20-21 Chemie en farmaceutische industrie;2016;;;;;;;;;;;
1464;Steenkool en bruinkool;20 Chemische industrie;2011;;;;;;;;;;;
1465;Steenkool en bruinkool;20 Chemische industrie;2012;;;;;;;;;;;
1466;Steenkool en bruinkool;20 Chemische industrie;2013;;;;;;;;;;;
1467;Steenkool en bruinkool;20 Chemische industrie;2014;;;;;;;;;;;
1468;Steenkool en bruinkool;20 Chemische industrie;2015;;;;;;;;;;;
1469;Steenkool en bruinkool;20 Chemische industrie;2016;;;;;;;;;;;
1470;Steenkool en bruinkool;201 Basischemie;2011;;;;;;;;;;;
1471;Steenkool en bruinkool;201 Basischemie;2012;;;;;;;;;;;
1472;Steenkool en bruinkool;201 Basischemie;2013;;;;;;;;;;;
1473;Steenkool en bruinkool;201 Basischemie;2014;;;;;;;;;;;
1474;Steenkool en bruinkool;201 Basischemie;2015;;;;;;;;;;;
1475;Steenkool en bruinkool;201 Basischemie;2016;;;;;;;;;;;
1476;Steenkool en bruinkool;2011 Industriële gassenindustrie;2011;;;;;;;;;;;
1477;Steenkool en bruinkool;2011 Industriële gassenindustrie;2012;;;;;;;;;;;
1478;Steenkool en bruinkool;2011 Industriële gassenindustrie;2013;;;;;;;;;;;
1479;Steenkool en bruinkool;2011 Industriële gassenindustrie;2014;;;;;;;;;;;
1480;Steenkool en bruinkool;2011 Industriële gassenindustrie;2015;;;;;;;;;;;
1481;Steenkool en bruinkool;2011 Industriële gassenindustrie;2016;;;;;;;;;;;
1482;Steenkool en bruinkool;2012 Kleur- en verfstoffenindustrie;2011;;;;;;;;;;;
1483;Steenkool en bruinkool;2012 Kleur- en verfstoffenindustrie;2012;;;;;;;;;;;
1484;Steenkool en bruinkool;2012 Kleur- en verfstoffenindustrie;2013;;;;;;;;;;;
1485;Steenkool en bruinkool;2012 Kleur- en verfstoffenindustrie;2014;;;;;;;;;;;
