ID;Leeftijd;Perioden;GemiddeldKindertal_1;GemiddeldAantal1eKinderen_2;GemiddeldAantal2eKinderen_3;GemiddeldAantal3eKinderen_4;GemiddeldAantal4eOfVolgendeKind_5
765;31 jaar;2006;0.13999;0.06171;0.05889;0.01509;0.00428
766;31 jaar;2007;0.14018;0.06145;0.05947;0.01486;0.00441
767;31 jaar;2008;0.14081;0.06161;0.0599;0.01469;0.00461
768;31 jaar;2009;0.14124;0.06145;0.06031;0.01463;0.00485
769;31 jaar;2010;0.14213;0.06196;0.06061;0.01453;0.00503
770;31 jaar;2011;0.14233;0.06212;0.06066;0.01444;0.00511
771;31 jaar;2012;0.14192;0.06177;0.0607;0.01433;0.00512
772;31 jaar;2013;0.14152;0.06141;0.06074;0.01425;0.00512
773;31 jaar;2014;0.14121;0.06115;0.06076;0.01418;0.00512
774;31 jaar;2015;0.14095;0.06093;0.06078;0.01411;0.00513
775;31 jaar;2016;0.14072;0.06074;0.0608;0.01405;0.00513
776;31 jaar;2017;0.14044;0.06051;0.06081;0.01399;0.00513
777;31 jaar;2018;0.14025;0.06036;0.06082;0.01394;0.00513
778;31 jaar;2019;0.1401;0.06024;0.06083;0.01389;0.00514
779;31 jaar;2020;0.13992;0.06009;0.06084;0.01385;0.00514
780;31 jaar;2021;0.13977;0.05997;0.06085;0.01381;0.00514
781;31 jaar;2022;0.13959;0.05982;0.06085;0.01378;0.00514
782;31 jaar;2023;0.13942;0.05969;0.06085;0.01374;0.00514
783;31 jaar;2024;0.13928;0.05957;0.06086;0.01371;0.00514
784;31 jaar;2025;0.13915;0.05946;0.06086;0.01369;0.00514
785;31 jaar;2026;0.13902;0.05935;0.06086;0.01367;0.00514
786;31 jaar;2027;0.1389;0.05925;0.06086;0.01365;0.00514
787;31 jaar;2028;0.13879;0.05915;0.06087;0.01363;0.00514
788;31 jaar;2029;0.13869;0.05906;0.06087;0.01362;0.00514
789;31 jaar;2030;0.13858;0.05897;0.06087;0.0136;0.00514
790;31 jaar;2031;0.13848;0.05888;0.06087;0.01359;0.00514
791;31 jaar;2032;0.1384;0.0588;0.06087;0.01359;0.00514
792;31 jaar;2033;0.13831;0.05872;0.06087;0.01358;0.00514
793;31 jaar;2034;0.13824;0.05865;0.06087;0.01358;0.00514
794;31 jaar;2035;0.13815;0.05857;0.06087;0.01357;0.00514
795;31 jaar;2036;0.13808;0.0585;0.06087;0.01357;0.00514
796;31 jaar;2037;0.138;0.05842;0.06087;0.01357;0.00514
797;31 jaar;2038;0.13794;0.05835;0.06087;0.01358;0.00514
798;31 jaar;2039;0.13787;0.05828;0.06087;0.01358;0.00514
799;31 jaar;2040;0.13781;0.05821;0.06087;0.01359;0.00514
800;31 jaar;2041;0.13774;0.05814;0.06087;0.01359;0.00514
801;31 jaar;2042;0.13767;0.05807;0.06087;0.0136;0.00513
802;31 jaar;2043;0.13761;0.058;0.06087;0.01361;0.00513
803;31 jaar;2044;0.13755;0.05793;0.06087;0.01362;0.00513
804;31 jaar;2045;0.13749;0.05786;0.06087;0.01363;0.00513
805;31 jaar;2046;0.13744;0.0578;0.06087;0.01364;0.00513
806;31 jaar;2047;0.13739;0.05773;0.06087;0.01366;0.00513
807;31 jaar;2048;0.13733;0.05766;0.06087;0.01367;0.00513
808;31 jaar;2049;0.13727;0.05759;0.06087;0.01369;0.00512
809;31 jaar;2050;0.13721;0.05752;0.06087;0.0137;0.00512
810;32 jaar;2006;0.13863;0.05306;0.06183;0.01837;0.00537
811;32 jaar;2007;0.13839;0.05275;0.06239;0.01766;0.00558
812;32 jaar;2008;0.13869;0.05263;0.06281;0.01743;0.00582
813;32 jaar;2009;0.13941;0.05289;0.0632;0.01718;0.00614
814;32 jaar;2010;0.13987;0.05299;0.06349;0.01702;0.00636
815;32 jaar;2011;0.13965;0.05279;0.06352;0.01687;0.00647
816;32 jaar;2012;0.13976;0.053;0.06354;0.01674;0.00648
817;32 jaar;2013;0.13933;0.05271;0.06356;0.01658;0.00648
818;32 jaar;2014;0.13904;0.05253;0.06357;0.01645;0.00649
819;32 jaar;2015;0.13877;0.05237;0.06358;0.01633;0.00649
820;32 jaar;2016;0.13855;0.05224;0.06359;0.01622;0.0065
821;32 jaar;2017;0.13831;0.05209;0.0636;0.01611;0.00651
822;32 jaar;2018;0.13815;0.05203;0.0636;0.01601;0.00651
823;32 jaar;2019;0.138;0.05197;0.0636;0.01592;0.00651
824;32 jaar;2020;0.13786;0.0519;0.06361;0.01583;0.00652
825;32 jaar;2021;0.13772;0.05185;0.06361;0.01574;0.00652
826;32 jaar;2022;0.13759;0.05179;0.06361;0.01566;0.00653
827;32 jaar;2023;0.13746;0.05173;0.06361;0.01559;0.00653
828;32 jaar;2024;0.13734;0.05169;0.06361;0.01551;0.00653
829;32 jaar;2025;0.13725;0.05165;0.06362;0.01545;0.00653
830;32 jaar;2026;0.13717;0.05163;0.06362;0.01538;0.00654
831;32 jaar;2027;0.13708;0.0516;0.06362;0.01532;0.00654
832;32 jaar;2028;0.13701;0.05159;0.06362;0.01526;0.00654
833;32 jaar;2029;0.13695;0.05158;0.06362;0.01521;0.00654
834;32 jaar;2030;0.13688;0.05157;0.06362;0.01515;0.00654
835;32 jaar;2031;0.13683;0.05156;0.06362;0.0151;0.00655
836;32 jaar;2032;0.13679;0.05156;0.06362;0.01506;0.00655
837;32 jaar;2033;0.13675;0.05157;0.06362;0.01501;0.00655
838;32 jaar;2034;0.13671;0.05157;0.06362;0.01497;0.00655
839;32 jaar;2035;0.13668;0.05158;0.06362;0.01493;0.00655
840;32 jaar;2036;0.13665;0.05159;0.06362;0.01489;0.00655
841;32 jaar;2037;0.13662;0.0516;0.06362;0.01485;0.00655
842;32 jaar;2038;0.13659;0.05161;0.06362;0.01481;0.00655
843;32 jaar;2039;0.13657;0.05162;0.06362;0.01478;0.00655
844;32 jaar;2040;0.13655;0.05164;0.06362;0.01474;0.00655
845;32 jaar;2041;0.13653;0.05165;0.06362;0.01471;0.00655
846;32 jaar;2042;0.13652;0.05167;0.06362;0.01468;0.00655
847;32 jaar;2043;0.13651;0.05169;0.06362;0.01465;0.00655
848;32 jaar;2044;0.13649;0.0517;0.06362;0.01462;0.00655
849;32 jaar;2045;0.13648;0.05172;0.06362;0.01459;0.00655
850;32 jaar;2046;0.13647;0.05174;0.06362;0.01456;0.00655
851;32 jaar;2047;0.13646;0.05176;0.06362;0.01453;0.00655
852;32 jaar;2048;0.13646;0.05178;0.06362;0.01451;0.00655
853;32 jaar;2049;0.13645;0.0518;0.06362;0.01448;0.00655
854;32 jaar;2050;0.13645;0.05182;0.06362;0.01446;0.00655
855;33 jaar;2006;0.1289;0.04357;0.06035;0.01879;0.00619
856;33 jaar;2007;0.13074;0.04414;0.06103;0.01917;0.0064
857;33 jaar;2008;0.13078;0.04397;0.06155;0.01851;0.00675
858;33 jaar;2009;0.13132;0.04396;0.06202;0.01825;0.00709
859;33 jaar;2010;0.132;0.04436;0.06235;0.01794;0.00735
860;33 jaar;2011;0.13158;0.04391;0.06242;0.01777;0.00748
861;33 jaar;2012;0.13138;0.0438;0.06248;0.01761;0.00749
862;33 jaar;2013;0.13145;0.04397;0.06252;0.01746;0.0075
863;33 jaar;2014;0.13118;0.04383;0.06255;0.01729;0.00751
864;33 jaar;2015;0.13096;0.04372;0.06257;0.01715;0.00752
865;33 jaar;2016;0.13079;0.04365;0.06259;0.01702;0.00753
866;33 jaar;2017;0.1306;0.04355;0.06261;0.0169;0.00754
867;33 jaar;2018;0.13047;0.04352;0.06262;0.01678;0.00755
868;33 jaar;2019;0.13036;0.04351;0.06262;0.01667;0.00756
869;33 jaar;2020;0.13026;0.04349;0.06263;0.01657;0.00757
870;33 jaar;2021;0.13015;0.04348;0.06263;0.01647;0.00757
871;33 jaar;2022;0.13007;0.04347;0.06264;0.01638;0.00758
872;33 jaar;2023;0.12999;0.04347;0.06264;0.01629;0.00759
873;33 jaar;2024;0.1299;0.04347;0.06264;0.0162;0.00759
874;33 jaar;2025;0.12985;0.04349;0.06264;0.01612;0.0076
875;33 jaar;2026;0.1298;0.04351;0.06264;0.01605;0.0076
876;33 jaar;2027;0.12978;0.04354;0.06265;0.01598;0.00761
877;33 jaar;2028;0.12974;0.04357;0.06265;0.01591;0.00761
878;33 jaar;2029;0.12972;0.04361;0.06265;0.01584;0.00762
879;33 jaar;2030;0.1297;0.04365;0.06265;0.01578;0.00762
880;33 jaar;2031;0.1297;0.0437;0.06265;0.01572;0.00763
881;33 jaar;2032;0.12968;0.04374;0.06265;0.01566;0.00763
882;33 jaar;2033;0.1297;0.0438;0.06265;0.01561;0.00764
883;33 jaar;2034;0.12969;0.04385;0.06265;0.01555;0.00764
884;33 jaar;2035;0.1297;0.04391;0.06265;0.0155;0.00764
885;33 jaar;2036;0.12972;0.04397;0.06265;0.01545;0.00765
886;33 jaar;2037;0.12974;0.04403;0.06265;0.01541;0.00765
887;33 jaar;2038;0.12975;0.04409;0.06265;0.01536;0.00765
888;33 jaar;2039;0.12979;0.04416;0.06265;0.01532;0.00766
889;33 jaar;2040;0.12981;0.04422;0.06265;0.01528;0.00766
890;33 jaar;2041;0.12984;0.04429;0.06265;0.01524;0.00766
891;33 jaar;2042;0.12987;0.04435;0.06265;0.0152;0.00767
892;33 jaar;2043;0.1299;0.04442;0.06265;0.01516;0.00767
893;33 jaar;2044;0.12993;0.04449;0.06265;0.01512;0.00767
894;33 jaar;2045;0.12996;0.04456;0.06265;0.01508;0.00767
895;33 jaar;2046;0.13001;0.04464;0.06265;0.01505;0.00767
896;33 jaar;2047;0.13005;0.04471;0.06265;0.01501;0.00768
897;33 jaar;2048;0.13009;0.04478;0.06265;0.01498;0.00768
898;33 jaar;2049;0.13013;0.04485;0.06265;0.01495;0.00768
899;33 jaar;2050;0.13017;0.04493;0.06265;0.01491;0.00768
900;34 jaar;2006;0.11681;0.03512;0.0547;0.01992;0.00706
901;34 jaar;2007;0.11738;0.03547;0.05539;0.01921;0.00731
902;34 jaar;2008;0.11924;0.03599;0.05591;0.01966;0.00768
903;34 jaar;2009;0.1194;0.0359;0.05636;0.01898;0.00816
904;34 jaar;2010;0.11981;0.03604;0.05669;0.01866;0.00842
905;34 jaar;2011;0.11959;0.03592;0.05677;0.01833;0.00857
906;34 jaar;2012;0.11916;0.03559;0.05682;0.01816;0.00859
907;34 jaar;2013;0.11895;0.03549;0.05687;0.01798;0.00861
908;34 jaar;2014;0.11905;0.03569;0.0569;0.01783;0.00863
909;34 jaar;2015;0.11881;0.0356;0.05692;0.01765;0.00864
910;34 jaar;2016;0.11862;0.03553;0.05694;0.0175;0.00865
911;34 jaar;2017;0.11844;0.03546;0.05695;0.01736;0.00867
912;34 jaar;2018;0.11832;0.03545;0.05696;0.01723;0.00868
913;34 jaar;2019;0.11822;0.03545;0.05697;0.01711;0.00869
914;34 jaar;2020;0.1181;0.03544;0.05697;0.01699;0.0087
915;34 jaar;2021;0.11803;0.03546;0.05697;0.01688;0.00872
916;34 jaar;2022;0.11794;0.03546;0.05698;0.01677;0.00873
917;34 jaar;2023;0.11787;0.03548;0.05698;0.01667;0.00874
918;34 jaar;2024;0.11781;0.0355;0.05698;0.01658;0.00875
919;34 jaar;2025;0.11776;0.03553;0.05698;0.01649;0.00876
920;34 jaar;2026;0.11772;0.03557;0.05698;0.0164;0.00877
921;34 jaar;2027;0.11769;0.03562;0.05698;0.01632;0.00877
922;34 jaar;2028;0.11767;0.03567;0.05698;0.01624;0.00878
923;34 jaar;2029;0.11765;0.03572;0.05698;0.01616;0.00879
924;34 jaar;2030;0.11765;0.03578;0.05698;0.01609;0.0088
925;34 jaar;2031;0.11765;0.03584;0.05698;0.01602;0.00881
926;34 jaar;2032;0.11764;0.0359;0.05698;0.01595;0.00881
927;34 jaar;2033;0.11766;0.03597;0.05698;0.01589;0.00882
928;34 jaar;2034;0.11768;0.03604;0.05698;0.01583;0.00883
929;34 jaar;2035;0.1177;0.03611;0.05698;0.01577;0.00884
930;34 jaar;2036;0.11772;0.03619;0.05698;0.01571;0.00884
931;34 jaar;2037;0.11775;0.03627;0.05698;0.01565;0.00885
932;34 jaar;2038;0.11778;0.03634;0.05698;0.0156;0.00886
933;34 jaar;2039;0.11781;0.03642;0.05698;0.01555;0.00886
934;34 jaar;2040;0.11785;0.0365;0.05698;0.0155;0.00887
935;34 jaar;2041;0.11789;0.03659;0.05698;0.01545;0.00887
936;34 jaar;2042;0.11793;0.03667;0.05698;0.0154;0.00888
937;34 jaar;2043;0.11796;0.03675;0.05698;0.01535;0.00888
938;34 jaar;2044;0.11802;0.03684;0.05698;0.01531;0.00889
939;34 jaar;2045;0.11805;0.03692;0.05698;0.01526;0.00889
940;34 jaar;2046;0.11811;0.03701;0.05698;0.01522;0.0089
941;34 jaar;2047;0.11817;0.0371;0.05698;0.01518;0.00891
942;34 jaar;2048;0.11822;0.03719;0.05698;0.01514;0.00891
943;34 jaar;2049;0.11828;0.03728;0.05698;0.0151;0.00892
944;34 jaar;2050;0.11833;0.03737;0.05698;0.01506;0.00892
945;35 jaar;2006;0.0979;0.02738;0.04406;0.01918;0.00728
946;35 jaar;2007;0.09884;0.02787;0.04458;0.01892;0.00747
947;35 jaar;2008;0.09972;0.02816;0.04495;0.01875;0.00786
948;35 jaar;2009;0.10062;0.02842;0.04529;0.01858;0.00832
949;35 jaar;2010;0.1017;0.02905;0.04553;0.01837;0.00876
950;35 jaar;2011;0.10184;0.02925;0.04557;0.01817;0.00885
951;35 jaar;2012;0.10183;0.02936;0.04561;0.01798;0.00888
952;35 jaar;2013;0.10185;0.02952;0.04563;0.01779;0.00891
953;35 jaar;2014;0.1018;0.02962;0.04564;0.01762;0.00892
954;35 jaar;2015;0.10166;0.0296;0.04566;0.01746;0.00894
955;35 jaar;2016;0.10163;0.02971;0.04566;0.0173;0.00896
956;35 jaar;2017;0.10155;0.02976;0.04567;0.01715;0.00897
957;35 jaar;2018;0.10151;0.02984;0.04567;0.01701;0.00899
958;35 jaar;2019;0.10147;0.02992;0.04568;0.01687;0.009
959;35 jaar;2020;0.1014;0.02997;0.04568;0.01674;0.00901
960;35 jaar;2021;0.10134;0.03001;0.04568;0.01662;0.00903
961;35 jaar;2022;0.10126;0.03004;0.04568;0.0165;0.00904
962;35 jaar;2023;0.10118;0.03006;0.04568;0.01639;0.00905
963;35 jaar;2024;0.1011;0.03007;0.04568;0.01629;0.00906
964;35 jaar;2025;0.10102;0.03009;0.04568;0.01619;0.00906
965;35 jaar;2026;0.10094;0.0301;0.04568;0.01609;0.00907
966;35 jaar;2027;0.10086;0.0301;0.04568;0.016;0.00908
967;35 jaar;2028;0.10078;0.03011;0.04568;0.01591;0.00908
968;35 jaar;2029;0.10071;0.03011;0.04568;0.01583;0.00909
969;35 jaar;2030;0.10065;0.03012;0.04568;0.01575;0.0091
970;35 jaar;2031;0.10057;0.03012;0.04568;0.01567;0.0091
971;35 jaar;2032;0.1005;0.03012;0.04568;0.0156;0.0091
972;35 jaar;2033;0.10044;0.03012;0.04568;0.01553;0.00911
973;35 jaar;2034;0.10038;0.03012;0.04568;0.01547;0.00911
974;35 jaar;2035;0.10031;0.03011;0.04568;0.01541;0.00911
975;35 jaar;2036;0.10026;0.03011;0.04568;0.01535;0.00912
976;35 jaar;2037;0.1002;0.03011;0.04568;0.01529;0.00912
977;35 jaar;2038;0.10014;0.0301;0.04568;0.01524;0.00912
978;35 jaar;2039;0.10009;0.0301;0.04568;0.01519;0.00912
979;35 jaar;2040;0.10003;0.03009;0.04568;0.01514;0.00912
980;35 jaar;2041;0.09999;0.03009;0.04568;0.01509;0.00913
981;35 jaar;2042;0.09994;0.03008;0.04568;0.01505;0.00913
982;35 jaar;2043;0.09989;0.03008;0.04568;0.015;0.00913
983;35 jaar;2044;0.09984;0.03007;0.04568;0.01496;0.00913
984;35 jaar;2045;0.09981;0.03007;0.04568;0.01493;0.00913
985;35 jaar;2046;0.09976;0.03006;0.04568;0.01489;0.00913
986;35 jaar;2047;0.09972;0.03005;0.04568;0.01486;0.00913
987;35 jaar;2048;0.09968;0.03005;0.04568;0.01482;0.00913
988;35 jaar;2049;0.09964;0.03004;0.04568;0.01479;0.00913
989;35 jaar;2050;0.0996;0.03003;0.04568;0.01476;0.00913
990;36 jaar;2006;0.07444;0.02085;0.03132;0.01507;0.00719
991;36 jaar;2007;0.07528;0.0212;0.03165;0.01496;0.00747
992;36 jaar;2008;0.0762;0.02159;0.0319;0.01493;0.00778
993;36 jaar;2009;0.07705;0.02184;0.03209;0.01489;0.00824
994;36 jaar;2010;0.07782;0.02213;0.03228;0.01481;0.0086
995;36 jaar;2011;0.07825;0.02231;0.03233;0.01475;0.00886
996;36 jaar;2012;0.07842;0.02247;0.03244;0.01468;0.00883
997;36 jaar;2013;0.07856;0.02254;0.03253;0.01463;0.00886
998;36 jaar;2014;0.07877;0.0227;0.0326;0.01458;0.00889
999;36 jaar;2015;0.07886;0.02277;0.03266;0.01453;0.0089
1000;36 jaar;2016;0.07889;0.02276;0.03272;0.01448;0.00893
1001;36 jaar;2017;0.07899;0.02281;0.03279;0.01444;0.00895
1002;36 jaar;2018;0.07907;0.02288;0.03282;0.01441;0.00896
1003;36 jaar;2019;0.07915;0.02295;0.03285;0.01437;0.00898
1004;36 jaar;2020;0.07921;0.023;0.03287;0.01434;0.009
1005;36 jaar;2021;0.07926;0.02304;0.0329;0.01431;0.00901
1006;36 jaar;2022;0.07929;0.02307;0.03292;0.01428;0.00902
1007;36 jaar;2023;0.07933;0.02309;0.03294;0.01426;0.00904
1008;36 jaar;2024;0.07935;0.02311;0.03295;0.01424;0.00905
1009;36 jaar;2025;0.07937;0.02312;0.03297;0.01422;0.00906
1010;36 jaar;2026;0.07938;0.02313;0.03298;0.0142;0.00907
1011;36 jaar;2027;0.07941;0.02315;0.033;0.01418;0.00908
1012;36 jaar;2028;0.07941;0.02315;0.03301;0.01416;0.00909
1013;36 jaar;2029;0.07942;0.02316;0.03302;0.01415;0.00909
1014;36 jaar;2030;0.07944;0.02317;0.03303;0.01414;0.0091
1015;36 jaar;2031;0.07945;0.02317;0.03305;0.01412;0.00911
1016;36 jaar;2032;0.07946;0.02318;0.03306;0.01411;0.00911
1017;36 jaar;2033;0.07947;0.02318;0.03307;0.0141;0.00912
1018;36 jaar;2034;0.07946;0.02318;0.03307;0.01409;0.00912
1019;36 jaar;2035;0.07947;0.02318;0.03308;0.01408;0.00913
1020;36 jaar;2036;0.07947;0.02318;0.03309;0.01407;0.00913
1021;36 jaar;2037;0.07949;0.02318;0.0331;0.01407;0.00914
1022;36 jaar;2038;0.07949;0.02318;0.03311;0.01406;0.00914
1023;36 jaar;2039;0.0795;0.02318;0.03312;0.01405;0.00915
1024;36 jaar;2040;0.0795;0.02318;0.03312;0.01405;0.00915
1025;36 jaar;2041;0.0795;0.02318;0.03313;0.01404;0.00915
1026;36 jaar;2042;0.07951;0.02318;0.03314;0.01404;0.00915
1027;36 jaar;2043;0.07951;0.02318;0.03314;0.01403;0.00916
1028;36 jaar;2044;0.07952;0.02318;0.03315;0.01403;0.00916
1029;36 jaar;2045;0.07952;0.02318;0.03316;0.01402;0.00916
1030;36 jaar;2046;0.07952;0.02317;0.03317;0.01402;0.00916
1031;36 jaar;2047;0.07952;0.02317;0.03317;0.01402;0.00916
1032;36 jaar;2048;0.07953;0.02317;0.03318;0.01401;0.00917
1033;36 jaar;2049;0.07953;0.02317;0.03318;0.01401;0.00917
1034;36 jaar;2050;0.07953;0.02316;0.03319;0.01401;0.00917
1035;37 jaar;2006;0.05934;0.01558;0.0244;0.01284;0.00653
1036;37 jaar;2007;0.06007;0.01583;0.02462;0.01285;0.00678
1037;37 jaar;2008;0.06092;0.01611;0.02478;0.01289;0.00713
1038;37 jaar;2009;0.06177;0.01643;0.02493;0.01292;0.00749
1039;37 jaar;2010;0.06242;0.01669;0.025;0.01293;0.0078
1040;37 jaar;2011;0.06264;0.01669;0.02503;0.01293;0.00799
1041;37 jaar;2012;0.06291;0.01684;0.02503;0.01293;0.00811
1042;37 jaar;2013;0.06306;0.01695;0.02508;0.01294;0.00809
1043;37 jaar;2014;0.06318;0.01702;0.02511;0.01294;0.00811
1044;37 jaar;2015;0.06336;0.01715;0.02513;0.01294;0.00814
1045;37 jaar;2016;0.06347;0.01722;0.02515;0.01294;0.00816
1046;37 jaar;2017;0.06347;0.0172;0.02515;0.01294;0.00818
1047;37 jaar;2018;0.0636;0.01727;0.02518;0.01295;0.0082
1048;37 jaar;2019;0.06366;0.01733;0.02516;0.01295;0.00822
1049;37 jaar;2020;0.06371;0.01738;0.02515;0.01295;0.00823
1050;37 jaar;2021;0.06375;0.01742;0.02513;0.01295;0.00825
1051;37 jaar;2022;0.06378;0.01746;0.02511;0.01295;0.00826
1052;37 jaar;2023;0.06381;0.01748;0.0251;0.01295;0.00828
1053;37 jaar;2024;0.06383;0.01751;0.02508;0.01295;0.00829
1054;37 jaar;2025;0.06383;0.01753;0.02505;0.01295;0.0083
1055;37 jaar;2026;0.06384;0.01755;0.02503;0.01295;0.00831
1056;37 jaar;2027;0.06385;0.01757;0.02501;0.01295;0.00832
1057;37 jaar;2028;0.06384;0.01758;0.02498;0.01295;0.00833
1058;37 jaar;2029;0.06385;0.0176;0.02496;0.01295;0.00834
1059;37 jaar;2030;0.06385;0.01761;0.02493;0.01296;0.00835
1060;37 jaar;2031;0.06386;0.01763;0.02491;0.01296;0.00836
1061;37 jaar;2032;0.06384;0.01764;0.02488;0.01296;0.00836
1062;37 jaar;2033;0.06383;0.01765;0.02485;0.01296;0.00837
1063;37 jaar;2034;0.06383;0.01766;0.02483;0.01296;0.00838
1064;37 jaar;2035;0.06381;0.01767;0.0248;0.01296;0.00838
1065;37 jaar;2036;0.0638;0.01768;0.02477;0.01296;0.00839
1066;37 jaar;2037;0.0638;0.01769;0.02475;0.01296;0.0084
1067;37 jaar;2038;0.06377;0.01769;0.02472;0.01296;0.0084
1068;37 jaar;2039;0.06376;0.0177;0.02469;0.01296;0.00841
1069;37 jaar;2040;0.06374;0.01771;0.02466;0.01296;0.00841
1070;37 jaar;2041;0.06372;0.01772;0.02463;0.01296;0.00841
1071;37 jaar;2042;0.0637;0.01772;0.0246;0.01296;0.00842
1072;37 jaar;2043;0.06369;0.01773;0.02458;0.01296;0.00842
1073;37 jaar;2044;0.06368;0.01774;0.02455;0.01296;0.00843
1074;37 jaar;2045;0.06365;0.01774;0.02452;0.01296;0.00843
1075;37 jaar;2046;0.06363;0.01775;0.02449;0.01296;0.00843
1076;37 jaar;2047;0.06361;0.01776;0.02446;0.01296;0.00843
1077;37 jaar;2048;0.06359;0.01776;0.02443;0.01296;0.00844
1078;37 jaar;2049;0.06357;0.01777;0.0244;0.01296;0.00844
1079;37 jaar;2050;0.06355;0.01777;0.02438;0.01296;0.00844
1080;38 jaar;2006;0.04554;0.01172;0.01764;0.01038;0.0058
1081;38 jaar;2007;0.04632;0.01191;0.01783;0.01051;0.00607
1082;38 jaar;2008;0.04711;0.01211;0.01795;0.01067;0.00638
1083;38 jaar;2009;0.04798;0.01235;0.01806;0.0108;0.00677
1084;38 jaar;2010;0.04866;0.01263;0.01815;0.0109;0.00698
1085;38 jaar;2011;0.04891;0.01266;0.01813;0.01098;0.00714
1086;38 jaar;2012;0.04905;0.01266;0.01815;0.01104;0.0072
1087;38 jaar;2013;0.04935;0.01277;0.01816;0.0111;0.00732
1088;38 jaar;2014;0.04951;0.01287;0.0182;0.01115;0.00729
1089;38 jaar;2015;0.04967;0.01293;0.01822;0.0112;0.00732
1090;38 jaar;2016;0.04983;0.01302;0.01824;0.01123;0.00734
1091;38 jaar;2017;0.04995;0.01306;0.01826;0.01127;0.00736
1092;38 jaar;2018;0.05;0.01306;0.01827;0.01129;0.00738
1093;38 jaar;2019;0.05013;0.01312;0.01829;0.01132;0.0074
1094;38 jaar;2020;0.05018;0.01315;0.01828;0.01134;0.00741
1095;38 jaar;2021;0.05026;0.0132;0.01827;0.01136;0.00743
1096;38 jaar;2022;0.05029;0.01322;0.01826;0.01137;0.00744
1097;38 jaar;2023;0.05034;0.01325;0.01826;0.01138;0.00745
1098;38 jaar;2024;0.05038;0.01327;0.01824;0.0114;0.00747
1099;38 jaar;2025;0.05041;0.01329;0.01823;0.01141;0.00748
1100;38 jaar;2026;0.05043;0.01331;0.01822;0.01141;0.00749
1101;38 jaar;2027;0.05046;0.01333;0.01821;0.01142;0.0075
1102;38 jaar;2028;0.05047;0.01334;0.01819;0.01143;0.00751
1103;38 jaar;2029;0.05049;0.01336;0.01818;0.01143;0.00752
1104;38 jaar;2030;0.05051;0.01337;0.01817;0.01144;0.00753
1105;38 jaar;2031;0.05051;0.01338;0.01815;0.01144;0.00754
1106;38 jaar;2032;0.05051;0.01339;0.01814;0.01144;0.00754
1107;38 jaar;2033;0.05052;0.0134;0.01812;0.01145;0.00755
1108;38 jaar;2034;0.05052;0.01341;0.0181;0.01145;0.00756
1109;38 jaar;2035;0.05052;0.01342;0.01809;0.01145;0.00756
1110;38 jaar;2036;0.05052;0.01343;0.01807;0.01145;0.00757
1111;38 jaar;2037;0.05053;0.01344;0.01806;0.01146;0.00757
1112;38 jaar;2038;0.05053;0.01345;0.01804;0.01146;0.00758
1113;38 jaar;2039;0.05051;0.01345;0.01802;0.01146;0.00758
1114;38 jaar;2040;0.05051;0.01346;0.018;0.01146;0.00759
1115;38 jaar;2041;0.05051;0.01347;0.01799;0.01146;0.00759
1116;38 jaar;2042;0.05051;0.01348;0.01797;0.01146;0.0076
1117;38 jaar;2043;0.05049;0.01348;0.01795;0.01146;0.0076
1118;38 jaar;2044;0.05049;0.01349;0.01794;0.01146;0.0076
1119;38 jaar;2045;0.05048;0.01349;0.01792;0.01146;0.00761
1120;38 jaar;2046;0.05047;0.0135;0.0179;0.01146;0.00761
1121;38 jaar;2047;0.05046;0.01351;0.01788;0.01146;0.00761
1122;38 jaar;2048;0.05046;0.01351;0.01787;0.01146;0.00762
1123;38 jaar;2049;0.05045;0.01352;0.01785;0.01146;0.00762
1124;38 jaar;2050;0.05043;0.01352;0.01783;0.01146;0.00762
1125;39 jaar;2006;0.03432;0.00868;0.01229;0.00855;0.0048
1126;39 jaar;2007;0.03496;0.00892;0.01243;0.00868;0.00494
1127;39 jaar;2008;0.03568;0.00906;0.01255;0.00884;0.00523
1128;39 jaar;2009;0.03637;0.00922;0.01265;0.00897;0.00553
1129;39 jaar;2010;0.03698;0.00942;0.01272;0.00906;0.00577
1130;39 jaar;2011;0.03723;0.00951;0.01274;0.00913;0.00585
1131;39 jaar;2012;0.03734;0.00952;0.01274;0.00919;0.00589
1132;39 jaar;2013;0.03746;0.00951;0.01276;0.00925;0.00594
1133;39 jaar;2014;0.03769;0.0096;0.01277;0.00929;0.00603
1134;39 jaar;2015;0.03784;0.00967;0.01282;0.00933;0.00602
1135;39 jaar;2016;0.03795;0.00971;0.01284;0.00936;0.00604
1136;39 jaar;2017;0.03806;0.00976;0.01286;0.00938;0.00606
1137;39 jaar;2018;0.03815;0.0098;0.01288;0.0094;0.00607
1138;39 jaar;2019;0.03821;0.0098;0.0129;0.00942;0.00609
1139;39 jaar;2020;0.03829;0.00983;0.01292;0.00943;0.00611
1140;39 jaar;2021;0.03834;0.00985;0.01293;0.00944;0.00612
1141;39 jaar;2022;0.03838;0.00987;0.01293;0.00945;0.00613
1142;39 jaar;2023;0.03843;0.00989;0.01294;0.00946;0.00614
1143;39 jaar;2024;0.03846;0.0099;0.01294;0.00947;0.00615
1144;39 jaar;2025;0.03851;0.00992;0.01294;0.00948;0.00617
1145;39 jaar;2026;0.03854;0.00993;0.01295;0.00948;0.00618
1146;39 jaar;2027;0.03856;0.00994;0.01295;0.00948;0.00619
