ID;Countries;SITC;Periods;TotalImportValue_1;TotalExportValue_2
457;Total countries;001 Live animals other than animals o...;2019;1255.0;2057.0
458;Total countries;001 Live animals other than animals o...;2020 January;101.0;189.0
459;Total countries;001 Live animals other than animals o...;2020 February;98.0;171.0
460;Total countries;001 Live animals other than animals o...;2020 March;110.0;177.0
461;Total countries;001 Live animals other than animals o...;2020 April;99.0;152.0
462;Total countries;001 Live animals other than animals o...;2020 May;83.0;135.0
463;Total countries;001 Live animals other than animals o...;2020 June;90.0;148.0
464;Total countries;001 Live animals other than animals o...;2020 July;101.0;131.0
465;Total countries;001 Live animals other than animals o...;2020 August;88.0;128.0
466;Total countries;001 Live animals other than animals o...;2020 September;97.0;139.0
467;Total countries;001 Live animals other than animals o...;2020 October;91.0;130.0
468;Total countries;001 Live animals other than animals o...;2020 November;78.0;135.0
469;Total countries;001 Live animals other than animals o...;2020 December;93.0;138.0
470;Total countries;001 Live animals other than animals o...;2020;1128.0;1772.0
471;Total countries;001 Live animals other than animals o...;2021 January;;
472;Total countries;001 Live animals other than animals o...;2021 February;;
473;Total countries;001 Live animals other than animals o...;2021 March;;
474;Total countries;001 Live animals other than animals o...;2021 April;;
475;Total countries;001 Live animals other than animals o...;2021 May;;
476;Total countries;001 Live animals other than animals o...;2021 June;;
477;Total countries;001 Live animals other than animals o...;2021 July;;
478;Total countries;001 Live animals other than animals o...;2021 August;;
479;Total countries;001 Live animals other than animals o...;2021 September;;
480;Total countries;001 Live animals other than animals o...;2021 October;;
481;Total countries;001 Live animals other than animals o...;2021 November;;
482;Total countries;001 Live animals other than animals o...;2021 December;;
483;Total countries;001 Live animals other than animals o...;2021;;
484;Total countries;001 Live animals other than animals o...;2022 January;98.0;135.0
485;Total countries;001 Live animals other than animals o...;2022 February;99.0;126.0
486;Total countries;001 Live animals other than animals o...;2022 March;129.0;137.0
487;Total countries;001 Live animals other than animals o...;2022 April;123.0;158.0
488;Total countries;001 Live animals other than animals o...;2022 May;136.0;149.0
489;Total countries;001 Live animals other than animals o...;2022 June;134.0;153.0
490;Total countries;001 Live animals other than animals o...;2022 July;119.0;127.0
491;Total countries;001 Live animals other than animals o...;2022 August;142.0;153.0
492;Total countries;001 Live animals other than animals o...;2022 September;128.0;167.0
493;Total countries;001 Live animals other than animals o...;2022 October;132.0;175.0
494;Total countries;001 Live animals other than animals o...;2022 November;133.0;163.0
495;Total countries;001 Live animals other than animals o...;2022 December;144.0;173.0
496;Total countries;001 Live animals other than animals o...;2022;1515.0;1817.0
497;Total countries;001 Live animals other than animals o...;2023 January;114.0;164.0
498;Total countries;001 Live animals other than animals o...;2023 February;123.0;164.0
499;Total countries;001 Live animals other than animals o...;2023 March;136.0;200.0
500;Total countries;001 Live animals other than animals o...;2023 April;137.0;165.0
501;Total countries;001 Live animals other than animals o...;2023 May;150.0;187.0
502;Total countries;001 Live animals other than animals o...;2023 June;146.0;198.0
503;Total countries;001 Live animals other than animals o...;2023 July;129.0;160.0
504;Total countries;001 Live animals other than animals o...;2023 August;135.0;189.0
505;Total countries;001 Live animals other than animals o...;2023 September;124.0;175.0
506;Total countries;001 Live animals other than animals o...;2023 October;145.0;181.0
507;Total countries;001 Live animals other than animals o...;2023 November;137.0;176.0
508;Total countries;001 Live animals other than animals o...;2023 December;130.0;180.0
509;Total countries;001 Live animals other than animals o...;2023;1606.0;2139.0
510;Total countries;001 Live animals other than animals o...;2024 January;114.0;180.0
511;Total countries;001 Live animals other than animals o...;2024 February;110.0;181.0
512;Total countries;001 Live animals other than animals o...;2024 March;128.0;198.0
513;Total countries;001 Live animals other than animals o...;2024 April;128.0;181.0
514;Total countries;001 Live animals other than animals o...;2024 May;130.0;185.0
515;Total countries;001 Live animals other than animals o...;2024 June;126.0;184.0
516;Total countries;001 Live animals other than animals o...;2024 July;124.0;190.0
517;Total countries;001 Live animals other than animals o...;2024 August;117.0;167.0
518;Total countries;001 Live animals other than animals o...;2024 September;123.0;183.0
519;Total countries;001 Live animals other than animals o...;2024 October;147.0;192.0
520;Total countries;001 Live animals other than animals o...;2024 November;135.0;188.0
521;Total countries;001 Live animals other than animals o...;2024 December;145.0;188.0
522;Total countries;001 Live animals other than animals o...;2024;1527.0;2216.0
523;Total countries;001 Live animals other than animals o...;2025 January;130.0;187.0
524;Total countries;01 Meat and meat preparations;2015 January;346.0;663.0
525;Total countries;01 Meat and meat preparations;2015 February;324.0;634.0
526;Total countries;01 Meat and meat preparations;2015 March;382.0;725.0
527;Total countries;01 Meat and meat preparations;2015 April;369.0;676.0
528;Total countries;01 Meat and meat preparations;2015 May;367.0;680.0
529;Total countries;01 Meat and meat preparations;2015 June;416.0;723.0
530;Total countries;01 Meat and meat preparations;2015 July;380.0;717.0
531;Total countries;01 Meat and meat preparations;2015 August;369.0;675.0
532;Total countries;01 Meat and meat preparations;2015 September;382.0;730.0
533;Total countries;01 Meat and meat preparations;2015 October;415.0;758.0
534;Total countries;01 Meat and meat preparations;2015 November;407.0;726.0
535;Total countries;01 Meat and meat preparations;2015 December;398.0;706.0
536;Total countries;01 Meat and meat preparations;2015;4556.0;8414.0
537;Total countries;01 Meat and meat preparations;2016 January;354.0;625.0
538;Total countries;01 Meat and meat preparations;2016 February;351.0;650.0
539;Total countries;01 Meat and meat preparations;2016 March;379.0;718.0
540;Total countries;01 Meat and meat preparations;2016 April;364.0;702.0
541;Total countries;01 Meat and meat preparations;2016 May;360.0;713.0
542;Total countries;01 Meat and meat preparations;2016 June;390.0;746.0
543;Total countries;01 Meat and meat preparations;2016 July;333.0;683.0
544;Total countries;01 Meat and meat preparations;2016 August;361.0;719.0
545;Total countries;01 Meat and meat preparations;2016 September;371.0;755.0
546;Total countries;01 Meat and meat preparations;2016 October;391.0;720.0
547;Total countries;01 Meat and meat preparations;2016 November;393.0;772.0
548;Total countries;01 Meat and meat preparations;2016 December;383.0;744.0
549;Total countries;01 Meat and meat preparations;2016;4431.0;8546.0
550;Total countries;01 Meat and meat preparations;2017 January;360.0;687.0
551;Total countries;01 Meat and meat preparations;2017 February;342.0;668.0
552;Total countries;01 Meat and meat preparations;2017 March;388.0;809.0
553;Total countries;01 Meat and meat preparations;2017 April;378.0;690.0
554;Total countries;01 Meat and meat preparations;2017 May;408.0;802.0
555;Total countries;01 Meat and meat preparations;2017 June;403.0;771.0
556;Total countries;01 Meat and meat preparations;2017 July;368.0;705.0
557;Total countries;01 Meat and meat preparations;2017 August;384.0;764.0
558;Total countries;01 Meat and meat preparations;2017 September;367.0;772.0
559;Total countries;01 Meat and meat preparations;2017 October;441.0;768.0
560;Total countries;01 Meat and meat preparations;2017 November;408.0;808.0
561;Total countries;01 Meat and meat preparations;2017 December;364.0;725.0
562;Total countries;01 Meat and meat preparations;2017;4610.0;8970.0
563;Total countries;01 Meat and meat preparations;2018 January;394.0;710.0
564;Total countries;01 Meat and meat preparations;2018 February;326.0;669.0
565;Total countries;01 Meat and meat preparations;2018 March;378.0;778.0
566;Total countries;01 Meat and meat preparations;2018 April;396.0;692.0
567;Total countries;01 Meat and meat preparations;2018 May;382.0;766.0
568;Total countries;01 Meat and meat preparations;2018 June;372.0;736.0
569;Total countries;01 Meat and meat preparations;2018 July;405.0;736.0
570;Total countries;01 Meat and meat preparations;2018 August;357.0;762.0
571;Total countries;01 Meat and meat preparations;2018 September;349.0;730.0
572;Total countries;01 Meat and meat preparations;2018 October;456.0;801.0
573;Total countries;01 Meat and meat preparations;2018 November;379.0;793.0
574;Total countries;01 Meat and meat preparations;2018 December;346.0;680.0
575;Total countries;01 Meat and meat preparations;2018;4541.0;8851.0
576;Total countries;01 Meat and meat preparations;2019 January;409.0;743.0
577;Total countries;01 Meat and meat preparations;2019 February;343.0;693.0
578;Total countries;01 Meat and meat preparations;2019 March;376.0;779.0
579;Total countries;01 Meat and meat preparations;2019 April;433.0;814.0
580;Total countries;01 Meat and meat preparations;2019 May;386.0;859.0
581;Total countries;01 Meat and meat preparations;2019 June;373.0;742.0
582;Total countries;01 Meat and meat preparations;2019 July;420.0;800.0
583;Total countries;01 Meat and meat preparations;2019 August;342.0;788.0
584;Total countries;01 Meat and meat preparations;2019 September;350.0;815.0
585;Total countries;01 Meat and meat preparations;2019 October;471.0;913.0
586;Total countries;01 Meat and meat preparations;2019 November;370.0;902.0
587;Total countries;01 Meat and meat preparations;2019 December;372.0;851.0
588;Total countries;01 Meat and meat preparations;2019;4645.0;9699.0
589;Total countries;01 Meat and meat preparations;2020 January;411.0;888.0
590;Total countries;01 Meat and meat preparations;2020 February;348.0;793.0
591;Total countries;01 Meat and meat preparations;2020 March;397.0;837.0
592;Total countries;01 Meat and meat preparations;2020 April;347.0;672.0
593;Total countries;01 Meat and meat preparations;2020 May;314.0;684.0
594;Total countries;01 Meat and meat preparations;2020 June;348.0;706.0
595;Total countries;01 Meat and meat preparations;2020 July;389.0;777.0
596;Total countries;01 Meat and meat preparations;2020 August;337.0;696.0
597;Total countries;01 Meat and meat preparations;2020 September;362.0;809.0
598;Total countries;01 Meat and meat preparations;2020 October;424.0;853.0
599;Total countries;01 Meat and meat preparations;2020 November;349.0;738.0
600;Total countries;01 Meat and meat preparations;2020 December;363.0;794.0
601;Total countries;01 Meat and meat preparations;2020;4390.0;9248.0
602;Total countries;01 Meat and meat preparations;2021 January;;
603;Total countries;01 Meat and meat preparations;2021 February;;
604;Total countries;01 Meat and meat preparations;2021 March;;
605;Total countries;01 Meat and meat preparations;2021 April;;
606;Total countries;01 Meat and meat preparations;2021 May;;
607;Total countries;01 Meat and meat preparations;2021 June;;
608;Total countries;01 Meat and meat preparations;2021 July;;
609;Total countries;01 Meat and meat preparations;2021 August;;
