ID;Populatie;Gemeenten;Schoolsoorten;Herkomst;Perioden;LeerlingenInLeerjaar3_1;LeerlingenIn_2
8190;Woongemeente;Almere;Vmbo (incl. lwoo) kaderberoepsgericht;Marokkanen;2003/'04;20.0;28.0
8191;Woongemeente;Almere;Vmbo (incl. lwoo) kaderberoepsgericht;Marokkanen;2004/'05;20.0;25.0
8192;Woongemeente;Almere;Vmbo (incl. lwoo) kaderberoepsgericht;Surinamers;2003/'04;80.0;29.0
8193;Woongemeente;Almere;Vmbo (incl. lwoo) kaderberoepsgericht;Surinamers;2004/'05;80.0;28.0
8194;Woongemeente;Almere;Vmbo (incl. lwoo) kaderberoepsgericht;Antillianen en Arubanen;2003/'04;20.0;32.0
8195;Woongemeente;Almere;Vmbo (incl. lwoo) kaderberoepsgericht;Antillianen en Arubanen;2004/'05;30.0;37.0
8196;Woongemeente;Almere;Vmbo (incl. lwoo) kaderberoepsgericht;Overig niet-westerse allochtonen;2003/'04;50.0;25.0
8197;Woongemeente;Almere;Vmbo (incl. lwoo) kaderberoepsgericht;Overig niet-westerse allochtonen;2004/'05;50.0;25.0
8198;Woongemeente;Almere;Vmbo (incl. lwoo) kaderberoepsgericht;Herkomst onbekend;2003/'04;;
8199;Woongemeente;Almere;Vmbo (incl. lwoo) kaderberoepsgericht;Herkomst onbekend;2004/'05;;
8200;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Totaal herkomstgroeperingen;2003/'04;500.0;21.0
8201;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Totaal herkomstgroeperingen;2004/'05;530.0;21.0
8202;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Autochtonen;2003/'04;280.0;18.0
8203;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Autochtonen;2004/'05;310.0;19.0
8204;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Niet-westerse allochtonen;2003/'04;190.0;29.0
8205;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Niet-westerse allochtonen;2004/'05;180.0;27.0
8206;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Westerse allochtonen;2003/'04;30.0;17.0
8207;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Westerse allochtonen;2004/'05;40.0;20.0
8208;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Turken;2003/'04;10.0;31.0
8209;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Turken;2004/'05;20.0;39.0
8210;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Marokkanen;2003/'04;30.0;45.0
8211;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Marokkanen;2004/'05;20.0;31.0
8212;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Surinamers;2003/'04;80.0;27.0
8213;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Surinamers;2004/'05;80.0;29.0
8214;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Antillianen en Arubanen;2003/'04;30.0;42.0
8215;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Antillianen en Arubanen;2004/'05;20.0;27.0
8216;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Overig niet-westerse allochtonen;2003/'04;40.0;21.0
8217;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Overig niet-westerse allochtonen;2004/'05;40.0;21.0
8218;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Herkomst onbekend;2003/'04;;
8219;Woongemeente;Almere;Vmbo (incl. lwoo) basisberoepsgericht;Herkomst onbekend;2004/'05;;
8220;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Totaal herkomstgroeperingen;2003/'04;1200.0;49.0
8221;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Totaal herkomstgroeperingen;2004/'05;1210.0;48.0
8222;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Autochtonen;2003/'04;770.0;49.0
8223;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Autochtonen;2004/'05;780.0;48.0
8224;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Niet-westerse allochtonen;2003/'04;340.0;52.0
8225;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Niet-westerse allochtonen;2004/'05;340.0;52.0
8226;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Westerse allochtonen;2003/'04;90.0;48.0
8227;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Westerse allochtonen;2004/'05;90.0;41.0
8228;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Turken;2003/'04;20.0;67.0
8229;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Turken;2004/'05;20.0;54.0
8230;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Marokkanen;2003/'04;30.0;45.0
8231;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Marokkanen;2004/'05;30.0;50.0
8232;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Surinamers;2003/'04;150.0;54.0
8233;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Surinamers;2004/'05;160.0;59.0
8234;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Antillianen en Arubanen;2003/'04;40.0;56.0
8235;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Antillianen en Arubanen;2004/'05;30.0;47.0
8236;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Overig niet-westerse allochtonen;2003/'04;90.0;46.0
8237;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Overig niet-westerse allochtonen;2004/'05;90.0;44.0
8238;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Herkomst onbekend;2003/'04;;
8239;Woongemeente;Almere;Vmbo totaal (excl. lwoo);Herkomst onbekend;2004/'05;;
8240;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Totaal herkomstgroeperingen;2003/'04;550.0;23.0
8241;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Totaal herkomstgroeperingen;2004/'05;530.0;21.0
8242;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Autochtonen;2003/'04;380.0;24.0
8243;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Autochtonen;2004/'05;360.0;22.0
8244;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Niet-westerse allochtonen;2003/'04;110.0;17.0
8245;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Niet-westerse allochtonen;2004/'05;130.0;20.0
8246;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Westerse allochtonen;2003/'04;50.0;27.0
8247;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Westerse allochtonen;2004/'05;40.0;17.0
8248;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Turken;2003/'04;;
8249;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Turken;2004/'05;;
8250;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Marokkanen;2003/'04;10.0;16.0
8251;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Marokkanen;2004/'05;20.0;24.0
8252;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Surinamers;2003/'04;50.0;19.0
8253;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Surinamers;2004/'05;60.0;23.0
8254;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Antillianen en Arubanen;2003/'04;10.0;14.0
8255;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Antillianen en Arubanen;2004/'05;10.0;15.0
8256;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Overig niet-westerse allochtonen;2003/'04;30.0;17.0
8257;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Overig niet-westerse allochtonen;2004/'05;30.0;16.0
8258;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Herkomst onbekend;2003/'04;;
8259;Woongemeente;Almere;Vmbo (excl. lwoo) theoretisch- gemengd;Herkomst onbekend;2004/'05;;
8260;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;430.0;18.0
8261;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Totaal herkomstgroeperingen;2004/'05;380.0;15.0
8262;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Autochtonen;2003/'04;310.0;19.0
8263;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Autochtonen;2004/'05;280.0;17.0
8264;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Niet-westerse allochtonen;2003/'04;80.0;12.0
8265;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Niet-westerse allochtonen;2004/'05;80.0;11.0
8266;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Westerse allochtonen;2003/'04;40.0;23.0
8267;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Westerse allochtonen;2004/'05;30.0;12.0
8268;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Turken;2003/'04;;
8269;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Turken;2004/'05;;
8270;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Marokkanen;2003/'04;10.0;16.0
8271;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Marokkanen;2004/'05;10.0;18.0
8272;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Surinamers;2003/'04;40.0;13.0
8273;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Surinamers;2004/'05;40.0;13.0
8274;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Antillianen en Arubanen;2003/'04;;
8275;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Antillianen en Arubanen;2004/'05;;
8276;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;20.0;10.0
8277;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Overig niet-westerse allochtonen;2004/'05;20.0;10.0
8278;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Herkomst onbekend;2003/'04;;
8279;Woongemeente;Almere;Vmbo (excl. lwoo) theoretische leerweg;Herkomst onbekend;2004/'05;;
8280;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;120.0;5.0
8281;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Totaal herkomstgroeperingen;2004/'05;150.0;6.0
8282;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Autochtonen;2003/'04;70.0;5.0
8283;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Autochtonen;2004/'05;90.0;5.0
8284;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Niet-westerse allochtonen;2003/'04;30.0;5.0
8285;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Niet-westerse allochtonen;2004/'05;60.0;8.0
8286;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Westerse allochtonen;2003/'04;;
8287;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Westerse allochtonen;2004/'05;10.0;5.0
8288;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Turken;2003/'04;;
8289;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Turken;2004/'05;;
8290;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Marokkanen;2003/'04;;
8291;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Marokkanen;2004/'05;;
8292;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Surinamers;2003/'04;20.0;6.0
8293;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Surinamers;2004/'05;30.0;10.0
8294;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Antillianen en Arubanen;2003/'04;;
8295;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Antillianen en Arubanen;2004/'05;;
8296;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;10.0;7.0
8297;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Overig niet-westerse allochtonen;2004/'05;10.0;7.0
8298;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Herkomst onbekend;2003/'04;;
8299;Woongemeente;Almere;Vmbo (excl. lwoo) gemengde leerweg;Herkomst onbekend;2004/'05;;
8300;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Totaal herkomstgroeperingen;2003/'04;650.0;27.0
8301;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Totaal herkomstgroeperingen;2004/'05;680.0;27.0
8302;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Autochtonen;2003/'04;390.0;25.0
8303;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Autochtonen;2004/'05;420.0;26.0
8304;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Niet-westerse allochtonen;2003/'04;220.0;34.0
8305;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Niet-westerse allochtonen;2004/'05;210.0;32.0
8306;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Westerse allochtonen;2003/'04;40.0;21.0
8307;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Westerse allochtonen;2004/'05;50.0;24.0
8308;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Turken;2003/'04;20.0;47.0
8309;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Turken;2004/'05;10.0;34.0
8310;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Marokkanen;2003/'04;20.0;30.0
8311;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Marokkanen;2004/'05;20.0;26.0
8312;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Surinamers;2003/'04;100.0;35.0
8313;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Surinamers;2004/'05;100.0;36.0
8314;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Antillianen en Arubanen;2003/'04;30.0;42.0
8315;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Antillianen en Arubanen;2004/'05;20.0;32.0
8316;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Overig niet-westerse allochtonen;2003/'04;60.0;29.0
8317;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Overig niet-westerse allochtonen;2004/'05;60.0;28.0
8318;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Herkomst onbekend;2003/'04;;
8319;Woongemeente;Almere;Vmbo (excl. lwoo) kader - basisberoeps;Herkomst onbekend;2004/'05;;
8320;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Totaal herkomstgroeperingen;2003/'04;450.0;19.0
8321;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Totaal herkomstgroeperingen;2004/'05;470.0;19.0
8322;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Autochtonen;2003/'04;280.0;18.0
8323;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Autochtonen;2004/'05;310.0;19.0
8324;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Niet-westerse allochtonen;2003/'04;150.0;22.0
8325;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Niet-westerse allochtonen;2004/'05;130.0;20.0
8326;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Westerse allochtonen;2003/'04;30.0;13.0
8327;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Westerse allochtonen;2004/'05;30.0;14.0
8328;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Turken;2003/'04;10.0;33.0
8329;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Turken;2004/'05;;
8330;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Marokkanen;2003/'04;10.0;16.0
8331;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Marokkanen;2004/'05;10.0;18.0
8332;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Surinamers;2003/'04;70.0;24.0
8333;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Surinamers;2004/'05;60.0;22.0
8334;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Antillianen en Arubanen;2003/'04;20.0;26.0
8335;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Antillianen en Arubanen;2004/'05;20.0;26.0
8336;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Overig niet-westerse allochtonen;2003/'04;40.0;19.0
8337;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Overig niet-westerse allochtonen;2004/'05;30.0;17.0
8338;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Herkomst onbekend;2003/'04;;
8339;Woongemeente;Almere;Vmbo (excl. lwoo) kaderberoepsgericht;Herkomst onbekend;2004/'05;;
8340;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Totaal herkomstgroeperingen;2003/'04;200.0;8.0
8341;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Totaal herkomstgroeperingen;2004/'05;210.0;8.0
8342;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Autochtonen;2003/'04;110.0;7.0
8343;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Autochtonen;2004/'05;110.0;7.0
8344;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Niet-westerse allochtonen;2003/'04;80.0;12.0
8345;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Niet-westerse allochtonen;2004/'05;80.0;12.0
8346;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Westerse allochtonen;2003/'04;20.0;8.0
8347;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Westerse allochtonen;2004/'05;20.0;10.0
8348;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Turken;2003/'04;;
8349;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Turken;2004/'05;;
8350;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Marokkanen;2003/'04;;
8351;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Marokkanen;2004/'05;;
8352;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Surinamers;2003/'04;30.0;11.0
8353;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Surinamers;2004/'05;40.0;13.0
8354;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Antillianen en Arubanen;2003/'04;10.0;16.0
8355;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Antillianen en Arubanen;2004/'05;;
8356;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Overig niet-westerse allochtonen;2003/'04;20.0;10.0
8357;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Overig niet-westerse allochtonen;2004/'05;20.0;11.0
8358;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Herkomst onbekend;2003/'04;;
8359;Woongemeente;Almere;Vmbo (excl. lwoo) basisberoepsgericht;Herkomst onbekend;2004/'05;;
8360;Woongemeente;Almere;Lwoo totaal;Totaal herkomstgroeperingen;2003/'04;440.0;18.0
8361;Woongemeente;Almere;Lwoo totaal;Totaal herkomstgroeperingen;2004/'05;490.0;19.0
8362;Woongemeente;Almere;Lwoo totaal;Autochtonen;2003/'04;270.0;17.0
8363;Woongemeente;Almere;Lwoo totaal;Autochtonen;2004/'05;290.0;18.0
8364;Woongemeente;Almere;Lwoo totaal;Niet-westerse allochtonen;2003/'04;160.0;24.0
8365;Woongemeente;Almere;Lwoo totaal;Niet-westerse allochtonen;2004/'05;160.0;24.0
8366;Woongemeente;Almere;Lwoo totaal;Westerse allochtonen;2003/'04;20.0;11.0
8367;Woongemeente;Almere;Lwoo totaal;Westerse allochtonen;2004/'05;30.0;16.0
8368;Woongemeente;Almere;Lwoo totaal;Turken;2003/'04;;
8369;Woongemeente;Almere;Lwoo totaal;Turken;2004/'05;10.0;29.0
8370;Woongemeente;Almere;Lwoo totaal;Marokkanen;2003/'04;30.0;44.0
8371;Woongemeente;Almere;Lwoo totaal;Marokkanen;2004/'05;20.0;32.0
8372;Woongemeente;Almere;Lwoo totaal;Surinamers;2003/'04;60.0;22.0
8373;Woongemeente;Almere;Lwoo totaal;Surinamers;2004/'05;60.0;22.0
8374;Woongemeente;Almere;Lwoo totaal;Antillianen en Arubanen;2003/'04;20.0;32.0
8375;Woongemeente;Almere;Lwoo totaal;Antillianen en Arubanen;2004/'05;30.0;34.0
8376;Woongemeente;Almere;Lwoo totaal;Overig niet-westerse allochtonen;2003/'04;40.0;18.0
8377;Woongemeente;Almere;Lwoo totaal;Overig niet-westerse allochtonen;2004/'05;40.0;19.0
8378;Woongemeente;Almere;Lwoo totaal;Herkomst onbekend;2003/'04;;
8379;Woongemeente;Almere;Lwoo totaal;Herkomst onbekend;2004/'05;;
8380;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;10.0;0.0
8381;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2004/'05;30.0;1.0
8382;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Autochtonen;2003/'04;10.0;1.0
8383;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Autochtonen;2004/'05;20.0;1.0
8384;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;;
8385;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Niet-westerse allochtonen;2004/'05;;
8386;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;
8387;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Westerse allochtonen;2004/'05;;
8388;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Turken;2003/'04;;
8389;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Turken;2004/'05;;
8390;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Marokkanen;2003/'04;;
8391;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Marokkanen;2004/'05;;
8392;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Surinamers;2003/'04;;
8393;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Surinamers;2004/'05;;
8394;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;
8395;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Antillianen en Arubanen;2004/'05;;
8396;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;
8397;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2004/'05;;
8398;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Herkomst onbekend;2003/'04;;
8399;Woongemeente;Almere;Lwoo theoretische en gemengde leerweg;Herkomst onbekend;2004/'05;;
8400;Woongemeente;Almere;Lwoo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;;
8401;Woongemeente;Almere;Lwoo theoretische leerweg;Totaal herkomstgroeperingen;2004/'05;20.0;1.0
8402;Woongemeente;Almere;Lwoo theoretische leerweg;Autochtonen;2003/'04;;
8403;Woongemeente;Almere;Lwoo theoretische leerweg;Autochtonen;2004/'05;20.0;1.0
8404;Woongemeente;Almere;Lwoo theoretische leerweg;Niet-westerse allochtonen;2003/'04;;
8405;Woongemeente;Almere;Lwoo theoretische leerweg;Niet-westerse allochtonen;2004/'05;;
8406;Woongemeente;Almere;Lwoo theoretische leerweg;Westerse allochtonen;2003/'04;;
8407;Woongemeente;Almere;Lwoo theoretische leerweg;Westerse allochtonen;2004/'05;;
8408;Woongemeente;Almere;Lwoo theoretische leerweg;Turken;2003/'04;;
8409;Woongemeente;Almere;Lwoo theoretische leerweg;Turken;2004/'05;;
8410;Woongemeente;Almere;Lwoo theoretische leerweg;Marokkanen;2003/'04;;
8411;Woongemeente;Almere;Lwoo theoretische leerweg;Marokkanen;2004/'05;;
8412;Woongemeente;Almere;Lwoo theoretische leerweg;Surinamers;2003/'04;;
8413;Woongemeente;Almere;Lwoo theoretische leerweg;Surinamers;2004/'05;;
8414;Woongemeente;Almere;Lwoo theoretische leerweg;Antillianen en Arubanen;2003/'04;;
8415;Woongemeente;Almere;Lwoo theoretische leerweg;Antillianen en Arubanen;2004/'05;;
8416;Woongemeente;Almere;Lwoo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;
8417;Woongemeente;Almere;Lwoo theoretische leerweg;Overig niet-westerse allochtonen;2004/'05;;
8418;Woongemeente;Almere;Lwoo theoretische leerweg;Herkomst onbekend;2003/'04;;
8419;Woongemeente;Almere;Lwoo theoretische leerweg;Herkomst onbekend;2004/'05;;
8420;Woongemeente;Almere;Lwoo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;;
8421;Woongemeente;Almere;Lwoo gemengde leerweg;Totaal herkomstgroeperingen;2004/'05;;
8422;Woongemeente;Almere;Lwoo gemengde leerweg;Autochtonen;2003/'04;;
8423;Woongemeente;Almere;Lwoo gemengde leerweg;Autochtonen;2004/'05;;
8424;Woongemeente;Almere;Lwoo gemengde leerweg;Niet-westerse allochtonen;2003/'04;;
8425;Woongemeente;Almere;Lwoo gemengde leerweg;Niet-westerse allochtonen;2004/'05;;
8426;Woongemeente;Almere;Lwoo gemengde leerweg;Westerse allochtonen;2003/'04;;
8427;Woongemeente;Almere;Lwoo gemengde leerweg;Westerse allochtonen;2004/'05;;
8428;Woongemeente;Almere;Lwoo gemengde leerweg;Turken;2003/'04;;
8429;Woongemeente;Almere;Lwoo gemengde leerweg;Turken;2004/'05;;
8430;Woongemeente;Almere;Lwoo gemengde leerweg;Marokkanen;2003/'04;;
8431;Woongemeente;Almere;Lwoo gemengde leerweg;Marokkanen;2004/'05;;
8432;Woongemeente;Almere;Lwoo gemengde leerweg;Surinamers;2003/'04;;
8433;Woongemeente;Almere;Lwoo gemengde leerweg;Surinamers;2004/'05;;
8434;Woongemeente;Almere;Lwoo gemengde leerweg;Antillianen en Arubanen;2003/'04;;
8435;Woongemeente;Almere;Lwoo gemengde leerweg;Antillianen en Arubanen;2004/'05;;
8436;Woongemeente;Almere;Lwoo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;
8437;Woongemeente;Almere;Lwoo gemengde leerweg;Overig niet-westerse allochtonen;2004/'05;;
