ID;Leeftijd;Perioden;TotaalAantalHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;k_2Personen_4;k_3Personen_5;k_4Personen_6;k_5OfMeerPersonen_7
980;12;2019;527409;237874;289535;282872;6267;372;24
981;12;2020;543983;247283;296700;289848;6419;407;26
982;12;2021;562386;258320;304066;297003;6590;447;26
983;12;2022;547925;253171;294754;287882;6396;450;26
984;12;2023;540944;251056;289888;283112;6294;456;26
985;12;2024;539789;251819;287970;281235;6247;462;26
986;12;2025;542938;254574;288364;281609;6253;475;27
987;12;2026;549408;258917;290491;283693;6285;486;27
988;12;2027;558352;264476;293876;286988;6355;504;29
989;12;2028;565720;269258;296462;289519;6402;514;27
990;12;2029;575334;275231;300103;293059;6481;534;29
991;12;2030;586991;282077;304914;297751;6584;551;28
992;12;2031;596665;288084;308581;301316;6667;569;29
993;12;2032;607894;294633;313261;305877;6769;588;27
994;12;2033;617552;300385;317167;309670;6860;609;28
995;12;2034;626959;306038;320921;313310;6955;628;28
996;12;2035;634818;310837;323981;316281;7032;641;27
997;12;2036;639912;314411;325501;317754;7071;650;26
998;12;2037;639388;315170;324218;316500;7042;652;24
999;12;2038;637571;315166;322405;314715;7009;659;22
1000;12;2039;634902;314285;320617;312970;6975;650;22
1001;12;2040;636154;315063;321091;313414;7005;650;22
1002;12;2041;636229;315307;320922;313268;7001;631;22
1003;12;2042;632684;313983;318701;311121;6942;616;22
1004;12;2043;624208;310085;314123;306672;6829;601;21
1005;12;2044;605915;301207;304708;297483;6619;586;20
1006;12;2045;578818;287312;291506;284597;6332;558;19
1007;12;2046;550762;272585;278177;271587;6043;529;18
1008;12;2047;526961;259655;267306;260976;5807;506;17
1009;12;2048;507793;248927;258866;252742;5619;489;16
1010;12;2049;497984;242820;255164;249129;5534;485;16
1011;12;2050;491840;238587;253253;247276;5480;482;15
1012;13;2005;285598;174143;111455;109024;2337;86;8
1013;13;2006;289727;176143;113584;111066;2420;90;8
1014;13;2007;292554;177208;115346;112752;2493;92;9
1015;13;2008;296771;179007;117764;115082;2579;94;9
1016;13;2009;297315;178495;118820;116081;2634;96;9
1017;13;2010;299078;178677;120401;117598;2695;99;9
1018;13;2011;299293;177799;121494;118639;2744;102;9
1019;13;2012;301352;177901;123451;120524;2812;106;9
1020;13;2013;302691;177414;125277;122283;2875;109;10
1021;13;2014;309018;180048;128970;125865;2979;116;10
1022;13;2015;315894;183081;132813;129598;3085;120;10
1023;13;2016;324328;187127;137201;133861;3202;127;11
1024;13;2017;329270;189507;139763;136340;3282;130;11
1025;13;2018;337182;193703;143479;139952;3382;134;11
1026;13;2019;347761;198867;148894;145222;3518;142;12
1027;13;2020;360946;205452;155494;151653;3680;149;12
1028;13;2021;367999;209034;158965;155026;3775;152;12
1029;13;2022;408577;230482;178095;173674;4223;184;14
1030;13;2023;441844;249080;192764;187950;4596;203;15
1031;13;2024;463094;261794;201300;196243;4835;207;15
1032;13;2025;477117;271156;205961;200744;4989;212;16
1033;13;2026;492156;281787;210369;205028;5108;217;16
1034;13;2027;479612;275175;204437;199230;4977;215;15
1035;13;2028;473759;272051;201708;196553;4922;218;15
1036;13;2029;472836;271998;200838;195692;4913;218;15
1037;13;2030;475608;274167;201441;196270;4934;222;15
1038;13;2031;481232;278055;203177;197952;4986;224;15
1039;13;2032;488949;283252;205697;200401;5051;230;15
1040;13;2033;495376;287617;207759;202398;5112;234;15
1041;13;2034;503724;293187;210537;205092;5190;240;15
1042;13;2035;513858;299713;214145;208587;5294;248;16
1043;13;2036;522164;305258;216906;211254;5382;254;16
1044;13;2037;531916;311454;220462;214699;5489;258;16
1045;13;2038;540235;316783;223452;217595;5579;262;16
1046;13;2039;548369;321905;226464;220518;5663;267;16
1047;13;2040;555196;326036;229160;223138;5736;270;16
1048;13;2041;559489;328846;230643;224580;5777;270;16
1049;13;2042;558907;328648;230259;224213;5767;263;16
1050;13;2043;557162;327742;229420;223419;5727;258;16
1051;13;2044;554786;326109;228677;222733;5676;252;16
1052;13;2045;556114;326217;229897;223966;5661;254;16
1053;13;2046;556282;325764;230518;224607;5644;251;16
1054;13;2047;553085;323558;229527;223681;5588;242;16
1055;13;2048;545415;318540;226875;221140;5489;231;15
1056;13;2049;529056;308395;220661;215126;5301;219;15
1057;13;2050;505313;293352;211961;206687;5051;209;14
1058;14;2005;209294;156794;52500;51301;1143;51;5
1059;14;2006;209245;156992;52253;51041;1156;51;5
1060;14;2007;209576;157323;52253;51023;1173;52;5
1061;14;2008;209796;157512;52284;51040;1187;52;5
1062;14;2009;211140;158142;52998;51725;1215;53;5
1063;14;2010;212661;158855;53806;52502;1245;54;5
1064;14;2011;217050;161683;55367;54018;1289;55;5
1065;14;2012;220234;163622;56612;55226;1325;56;5
1066;14;2013;224368;166213;58155;56724;1368;58;5
1067;14;2014;225655;166669;58986;57530;1392;58;6
1068;14;2015;227769;167652;60117;58633;1419;59;6
1069;14;2016;228736;167653;61083;59576;1441;60;6
1070;14;2017;231018;168533;62485;60945;1474;60;6
1071;14;2018;232653;168850;63803;62231;1505;61;6
1072;14;2019;238023;171954;66069;64439;1562;62;6
1073;14;2020;243626;175280;68346;66658;1617;64;7
1074;14;2021;250400;179538;70862;69110;1679;66;7
1075;14;2022;254255;181998;72257;70468;1715;67;7
1076;14;2023;260494;186161;74333;72493;1764;69;7
1077;14;2024;269156;191644;77512;75600;1834;71;7
1078;14;2025;279931;198597;81334;79336;1916;74;8
1079;14;2026;285537;202326;83211;81176;1953;74;8
1080;14;2027;318300;224067;94233;91943;2199;82;9
1081;14;2028;344358;242150;102208;99734;2377;88;9
1082;14;2029;360336;253890;106446;103866;2478;92;10
1083;14;2030;370251;261855;108396;105759;2534;93;10
1084;14;2031;380074;270155;109919;107238;2574;97;10
1085;14;2032;370571;263490;107081;104472;2505;94;10
1086;14;2033;366478;260392;106086;103504;2481;92;9
1087;14;2034;365911;260067;105844;103272;2472;91;9
1088;14;2035;367998;261708;106290;103710;2480;91;9
1089;14;2036;372176;264854;107322;104720;2502;91;9
1090;14;2037;377900;269105;108795;106156;2537;93;9
1091;14;2038;382773;272631;110142;107474;2565;94;9
1092;14;2039;389006;277107;111899;109188;2607;95;9
1093;14;2040;396635;282489;114146;111383;2657;96;10
1094;14;2041;402710;286743;115967;113159;2700;98;10
1095;14;2042;410052;291741;118311;115450;2752;99;10
1096;14;2043;416210;295897;120313;117408;2795;100;10
1097;14;2044;422278;299913;122365;119417;2836;102;10
1098;14;2045;427475;303120;124355;121366;2876;103;10
1099;14;2046;430363;304845;125518;122507;2897;104;10
1100;14;2047;429508;303758;125750;122742;2894;104;10
1101;14;2048;427614;301818;125796;122797;2886;103;10
1102;14;2049;425432;299328;126104;123114;2878;102;10
1103;14;2050;426482;298582;127900;124884;2904;102;10
1104;15;2005;94176;80906;13270;12859;375;34;2
1105;15;2006;100843;86532;14311;13863;409;37;2
1106;15;2007;106654;91645;15009;14528;439;40;2
1107;15;2008;111647;96094;15553;15041;467;43;2
1108;15;2009;117291;101181;16110;15571;492;45;2
1109;15;2010;121410;104923;16487;15927;511;47;2
1110;15;2011;122215;105662;16553;15984;519;48;2
1111;15;2012;123273;106590;16683;16104;528;49;2
1112;15;2013;124145;107333;16812;16224;536;50;2
1113;15;2014;125826;108649;17177;16576;548;51;2
1114;15;2015;127426;109879;17547;16932;560;52;3
1115;15;2016;130674;112492;18182;17546;579;54;3
1116;15;2017;132911;114234;18677;18027;593;54;3
1117;15;2018;135569;116305;19264;18598;608;55;3
1118;15;2019;136327;116741;19586;18915;613;55;3
1119;15;2020;137443;117435;20008;19330;620;55;3
1120;15;2021;137958;117576;20382;19699;625;55;3
1121;15;2022;139315;118399;20916;20221;637;55;3
1122;15;2023;140370;118945;21425;20719;648;55;3
1123;15;2024;143833;121553;22280;21550;671;56;3
1124;15;2025;147500;124373;23127;22375;692;57;3
1125;15;2026;151966;127890;24076;23296;718;59;3
1126;15;2027;154354;129756;24598;23801;733;60;4
1127;15;2028;158243;132829;25414;24592;756;62;4
1128;15;2029;164014;137306;26708;25849;791;64;4
1129;15;2030;171070;142845;28225;27321;833;67;4
1130;15;2031;174525;145610;28915;27987;855;69;4
1131;15;2032;195883;162695;33188;32133;973;77;5
1132;15;2033;212032;176031;36001;34857;1055;84;5
1133;15;2034;221195;183905;37290;36096;1102;87;5
1134;15;2035;226241;188469;37772;36557;1121;89;5
1135;15;2036;230550;192505;38045;36827;1125;88;5
1136;15;2037;224964;187717;37247;36056;1100;86;5
1137;15;2038;222880;185709;37171;35985;1096;85;5
1138;15;2039;222652;185335;37317;36128;1099;85;5
1139;15;2040;223963;186252;37711;36510;1110;86;5
1140;15;2041;226462;188121;38341;37125;1125;86;5
1141;15;2042;229822;190699;39123;37885;1145;88;5
1142;15;2043;232809;192847;39962;38701;1167;89;5
1143;15;2044;236539;195597;40942;39655;1192;90;5
1144;15;2045;241121;198979;42142;40823;1222;92;5
1145;15;2046;244654;201458;43196;41849;1249;93;5
1146;15;2047;249073;204583;44490;43111;1279;95;5
1147;15;2048;252680;206994;45686;44279;1306;96;5
1148;15;2049;256245;209296;46949;45513;1334;97;5
1149;15;2050;259303;211057;48246;46780;1362;99;5
1150;16;2005;31277;28742;2535;2455;69;10;1
1151;16;2006;32608;30053;2555;2474;70;10;1
1152;16;2007;33937;31382;2555;2473;71;10;1
1153;16;2008;35099;32508;2591;2508;72;10;1
1154;16;2009;35769;33176;2593;2509;73;10;1
1155;16;2010;36894;34238;2656;2571;74;10;1
1156;16;2011;40263;37349;2914;2821;81;11;1
1157;16;2012;43049;39968;3081;2982;86;12;1
1158;16;2013;45338;42116;3222;3117;91;13;1
1159;16;2014;47767;44418;3349;3240;95;13;1
1160;16;2015;49449;46016;3433;3321;97;14;1
1161;16;2016;49888;46430;3458;3345;98;14;1
1162;16;2017;50400;46910;3490;3376;99;14;1
1163;16;2018;50709;47203;3506;3391;100;14;1
1164;16;2019;51416;47836;3580;3463;102;14;1
1165;16;2020;51911;48269;3642;3524;103;14;1
1166;16;2021;53063;49296;3767;3645;106;15;1
1167;16;2022;53763;49891;3872;3748;108;15;1
1168;16;2023;54671;50674;3997;3871;110;15;1
1169;16;2024;54861;50791;4070;3943;111;15;1
1170;16;2025;55313;51135;4178;4049;113;15;1
1171;16;2026;55668;51381;4287;4155;116;15;1
1172;16;2027;56354;51936;4418;4284;118;15;1
1173;16;2028;56932;52392;4540;4404;120;15;1
1174;16;2029;58551;53808;4743;4602;125;15;1
1175;16;2030;60235;55290;4945;4799;129;16;1
1176;16;2031;62235;57068;5167;5015;135;16;1
1177;16;2032;63179;57900;5279;5123;138;17;1
1178;16;2033;64828;59362;5466;5305;142;17;2
1179;16;2034;67538;61767;5771;5602;149;18;2
1180;16;2035;70787;64670;6117;5939;158;18;2
1181;16;2036;72193;65934;6259;6076;162;19;2
1182;16;2037;82118;74830;7288;7077;188;21;2
1183;16;2038;89003;81086;7917;7688;204;23;2
1184;16;2039;92376;84184;8192;7955;211;24;2
1185;16;2040;93815;85527;8288;8048;214;24;2
1186;16;2041;94728;86361;8367;8124;216;25;2
1187;16;2042;92750;84462;8288;8048;214;24;2
1188;16;2043;92411;84021;8390;8148;216;24;2
1189;16;2044;92635;84102;8533;8287;219;25;2
1190;16;2045;93425;84686;8739;8488;224;25;2
1191;16;2046;94672;85666;9006;8748;230;26;2
1192;16;2047;96256;86931;9325;9059;238;26;2
1193;16;2048;97760;88073;9687;9413;245;27;2
1194;16;2049;99538;89425;10113;9829;255;27;2
1195;16;2050;101714;91104;10610;10314;266;28;2
1196;17;2005;5777;5441;336;326;9;1;0
1197;17;2006;6268;5909;359;348;10;1;0
1198;17;2007;6719;6330;389;377;10;2;0
1199;17;2008;7270;6858;412;399;11;2;0
1200;17;2009;7824;7394;430;417;11;2;0
1201;17;2010;8346;7905;441;427;12;2;0
1202;17;2011;8672;8223;449;435;12;2;0
1203;17;2012;8975;8525;450;436;12;2;0
1204;17;2013;9274;8812;462;448;12;2;0
1205;17;2014;9431;8973;458;444;12;2;0
1206;17;2015;9724;9252;472;457;13;2;0
1207;17;2016;10581;10070;511;495;14;2;0
1208;17;2017;11185;10654;531;514;15;2;0
1209;17;2018;11596;11049;547;530;15;2;0
1210;17;2019;11974;11414;560;543;15;2;0
1211;17;2020;12155;11592;563;545;16;2;0
1212;17;2021;12189;11625;564;546;16;2;0
1213;17;2022;12235;11672;563;545;16;2;0
1214;17;2023;12248;11683;565;548;15;2;0
1215;17;2024;12427;11853;574;557;15;2;0
1216;17;2025;12563;11977;586;568;16;2;0
1217;17;2026;12852;12249;603;585;16;2;0
1218;17;2027;13018;12408;610;592;16;2;0
1219;17;2028;13217;12604;613;595;16;2;0
1220;17;2029;13283;12665;618;600;16;2;0
1221;17;2030;13420;12788;632;614;16;2;0
1222;17;2031;13573;12922;651;633;16;2;0
1223;17;2032;13787;13120;667;648;17;2;0
1224;17;2033;13989;13305;684;665;17;2;0
1225;17;2034;14447;13728;719;699;18;2;0
1226;17;2035;14898;14148;750;730;18;2;0
1227;17;2036;15431;14656;775;754;19;2;0
1228;17;2037;15671;14884;787;766;19;2;0
1229;17;2038;16114;15296;818;795;20;3;0
1230;17;2039;16926;16053;873;849;21;3;0
1231;17;2040;17863;16926;937;911;23;3;0
1232;17;2041;18255;17293;962;936;23;3;0
1233;17;2042;20995;19861;1134;1103;27;4;0
1234;17;2043;22726;21493;1233;1199;30;4;0
1235;17;2044;23516;22229;1287;1252;31;4;0
1236;17;2045;23856;22534;1322;1286;32;4;0
1237;17;2046;23991;22638;1353;1316;33;4;0
1238;17;2047;24112;22725;1387;1349;34;4;0
1239;17;2048;24534;23091;1443;1404;35;4;0
1240;17;2049;24908;23410;1498;1457;36;5;0
1241;17;2050;25358;23782;1576;1533;38;5;0
