ID;Geslacht;PrognoseInterval;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8;TotaalParticuliereHuishoudens_9;GemiddeldeHuishoudensgrootte_10
430;Vrouwen;Prognose;2029;9045743;8912513;2168019;1752054;4365475;498211;128754;133364;;
431;Vrouwen;Prognose;2030;9076470;8941473;2173302;1769217;4369015;500486;129453;135142;;
432;Vrouwen;Prognose;2031;9106356;8969469;2179494;1785722;4371279;502779;130195;137044;;
433;Vrouwen;Prognose;2032;9135107;8996223;2186457;1801414;4372306;505097;130949;139053;;
434;Vrouwen;Prognose;2033;9162542;9021570;2193912;1816659;4372174;507054;131771;141157;;
435;Vrouwen;Prognose;2034;9188546;9045424;2201740;1830642;4370957;509591;132494;143318;;
436;Vrouwen;Prognose;2035;9213065;9067764;2209916;1844097;4368467;511979;133305;145512;;
437;Vrouwen;Prognose;2036;9236009;9088503;2218423;1856372;4365006;514661;134041;147735;;
438;Vrouwen;Prognose;2037;9257215;9107527;2227131;1867643;4360639;517356;134758;149929;;
439;Vrouwen;Prognose;2038;9276643;9124851;2235771;1877896;4355501;520278;135405;152043;;
440;Vrouwen;Prognose;2039;9294252;9140431;2244067;1887279;4349735;523330;136020;154080;;
441;Vrouwen;Prognose;2040;9310130;9154391;2251794;1896019;4343522;526443;136613;156007;;
442;Vrouwen;Prognose;2041;9324289;9166785;2258730;1904484;4337014;529303;137254;157792;;
443;Vrouwen;Prognose;2042;9336812;9177645;2264709;1912684;4330420;531923;137909;159472;;
444;Vrouwen;Prognose;2043;9347857;9187125;2269580;1920658;4323937;534390;138560;161043;;
445;Vrouwen;Prognose;2044;9357609;9195420;2273213;1928449;4317765;536798;139195;162534;;
446;Vrouwen;Prognose;2045;9366269;9202612;2275557;1936090;4312136;539010;139819;164009;;
447;Vrouwen;Prognose;2046;9373823;9208727;2276593;1943553;4307115;541013;140453;165460;;
448;Vrouwen;Prognose;2047;9380582;9214025;2276405;1950904;4302856;542764;141096;166930;;
449;Vrouwen;Prognose;2048;9386728;9218683;2275134;1958051;4299488;544257;141753;168428;;
450;Vrouwen;Prognose;2049;9392324;9222789;2272983;1964901;4297039;545431;142435;169934;;
451;Vrouwen;Prognose;2050;9397469;9226473;2270178;1971321;4295530;546312;143132;171420;;
452;Vrouwen;Prognose;2051;9402383;9229974;2267020;1977231;4295012;546873;143838;172854;;
453;Vrouwen;Prognose;2052;9407149;9233420;2263772;1982534;4295440;547139;144535;174188;;
454;Vrouwen;Prognose;2053;9411945;9237032;2260683;1987157;4296796;547181;145215;175387;;
455;Vrouwen;Prognose;2054;9416921;9240986;2257981;1991065;4299047;547022;145871;176424;;
456;Vrouwen;Prognose;2055;9422286;9245524;2255876;1994235;4302186;546733;146494;177265;;
457;Vrouwen;Prognose;2056;9428175;9250808;2254527;1996658;4306201;546339;147083;177887;;
458;Vrouwen;Prognose;2057;9434709;9256973;2254059;1998349;4311045;545887;147633;178272;;
459;Vrouwen;Prognose;2058;9442013;9264160;2254536;1999371;4316702;545405;148146;178403;;
460;Vrouwen;Prognose;2059;9450188;9272480;2255979;1999810;4323142;544933;148616;178274;;
461;Vrouwen;Prognose;2060;9459238;9281936;2258358;1999755;4330296;544483;149044;177887;;
462;Vrouwen;Ondergrens 95%-prognose-interval;2019;8682506;8548114;2102136;1457010;4112820;432918;119810;121557;;
463;Vrouwen;Ondergrens 95%-prognose-interval;2020;8706245;8573754;2087121;1428250;4066338;421882;115654;114687;;
464;Vrouwen;Ondergrens 95%-prognose-interval;2021;8723076;8589951;2073160;1408143;4033245;413571;113175;109103;;
465;Vrouwen;Ondergrens 95%-prognose-interval;2022;8734181;8600142;2058593;1391982;4002847;405962;111270;105540;;
466;Vrouwen;Ondergrens 95%-prognose-interval;2023;8746675;8607319;2049531;1382209;3978381;400206;109847;102359;;
467;Vrouwen;Ondergrens 95%-prognose-interval;2024;8750940;8616695;2033508;1373006;3956471;395001;108822;99703;;
468;Vrouwen;Ondergrens 95%-prognose-interval;2025;8753275;8621984;2022278;1366940;3928176;389614;108128;97975;;
469;Vrouwen;Ondergrens 95%-prognose-interval;2026;8753979;8617631;2012029;1359774;3901945;384847;107697;96181;;
470;Vrouwen;Ondergrens 95%-prognose-interval;2027;8755401;8621559;1999361;1354607;3883366;379302;107240;94841;;
471;Vrouwen;Ondergrens 95%-prognose-interval;2028;8760702;8627894;1988772;1348097;3858083;374734;106724;93731;;
472;Vrouwen;Ondergrens 95%-prognose-interval;2029;8763941;8635100;1981171;1340416;3832042;370208;106248;92081;;
473;Vrouwen;Ondergrens 95%-prognose-interval;2030;8760680;8629410;1972997;1334544;3805403;366217;105881;90917;;
474;Vrouwen;Ondergrens 95%-prognose-interval;2031;8767016;8626803;1967097;1328451;3774820;362689;105458;90077;;
475;Vrouwen;Ondergrens 95%-prognose-interval;2032;8764546;8620929;1960728;1321063;3745085;359452;105189;88431;;
476;Vrouwen;Ondergrens 95%-prognose-interval;2033;8760166;8622103;1954330;1314450;3720316;355468;105049;87665;;
477;Vrouwen;Ondergrens 95%-prognose-interval;2034;8764165;8624906;1950054;1306597;3693077;352248;104892;86958;;
478;Vrouwen;Ondergrens 95%-prognose-interval;2035;8757915;8620586;1945397;1301182;3669136;349054;104650;86273;;
479;Vrouwen;Ondergrens 95%-prognose-interval;2036;8752573;8612997;1936677;1294103;3639777;346748;104137;85425;;
480;Vrouwen;Ondergrens 95%-prognose-interval;2037;8738109;8602815;1928763;1288978;3613765;344294;104072;84438;;
481;Vrouwen;Ondergrens 95%-prognose-interval;2038;8725752;8591516;1921508;1284302;3588927;341989;103618;82920;;
482;Vrouwen;Ondergrens 95%-prognose-interval;2039;8722999;8577991;1909058;1276301;3562387;339136;103140;81458;;
483;Vrouwen;Ondergrens 95%-prognose-interval;2040;8710022;8561852;1902868;1268939;3542997;336916;102697;80078;;
484;Vrouwen;Ondergrens 95%-prognose-interval;2041;8696853;8545527;1898176;1266881;3515300;333955;102262;78903;;
485;Vrouwen;Ondergrens 95%-prognose-interval;2042;8672483;8518881;1893514;1259995;3492513;330815;101846;77047;;
486;Vrouwen;Ondergrens 95%-prognose-interval;2043;8650493;8497453;1889058;1255140;3473745;329007;101444;74609;;
487;Vrouwen;Ondergrens 95%-prognose-interval;2044;8626637;8483259;1877512;1249236;3450356;327148;101113;72552;;
488;Vrouwen;Ondergrens 95%-prognose-interval;2045;8599812;8450830;1865105;1248284;3427236;323740;100675;71082;;
489;Vrouwen;Ondergrens 95%-prognose-interval;2046;8585357;8435914;1853698;1244527;3404044;321518;100176;69446;;
490;Vrouwen;Ondergrens 95%-prognose-interval;2047;8555387;8412644;1837905;1240844;3375818;319543;99575;68273;;
491;Vrouwen;Ondergrens 95%-prognose-interval;2048;8533139;8387260;1818310;1234399;3346138;317698;99189;67028;;
492;Vrouwen;Ondergrens 95%-prognose-interval;2049;8503646;8363063;1802542;1226875;3326659;316732;98672;65573;;
493;Vrouwen;Ondergrens 95%-prognose-interval;2050;8492318;8335435;1787309;1221137;3312272;313876;98777;65010;;
494;Vrouwen;Ondergrens 95%-prognose-interval;2051;8459026;8313646;1763391;1213381;3301101;310804;98899;63880;;
495;Vrouwen;Ondergrens 95%-prognose-interval;2052;8439003;8292382;1736901;1205998;3302148;307780;98576;63131;;
496;Vrouwen;Ondergrens 95%-prognose-interval;2053;8416380;8285455;1716257;1201094;3285372;304738;98232;60812;;
497;Vrouwen;Ondergrens 95%-prognose-interval;2054;8383137;8248689;1705420;1195431;3279381;300805;97901;58125;;
498;Vrouwen;Ondergrens 95%-prognose-interval;2055;8349837;8227340;1682733;1178935;3260648;297408;98107;56434;;
499;Vrouwen;Ondergrens 95%-prognose-interval;2056;8336019;8204795;1662719;1165993;3238861;294630;97701;54872;;
500;Vrouwen;Ondergrens 95%-prognose-interval;2057;8326182;8179995;1646842;1156480;3230074;291281;97681;53030;;
501;Vrouwen;Ondergrens 95%-prognose-interval;2058;8306870;8165060;1629436;1146885;3222867;287619;97398;51387;;
502;Vrouwen;Ondergrens 95%-prognose-interval;2059;8300812;8139587;1605884;1134691;3212665;284040;96912;49916;;
503;Vrouwen;Ondergrens 95%-prognose-interval;2060;8288011;8130566;1587705;1121349;3200831;279962;96797;48017;;
504;Vrouwen;Bovengrens 95%-prognose-interval;2019;8720305;8591242;2197572;1681043;4398568;508585;134984;142637;;
505;Vrouwen;Bovengrens 95%-prognose-interval;2020;8784603;8657134;2225108;1750422;4475405;530043;137127;144823;;
506;Vrouwen;Bovengrens 95%-prognose-interval;2021;8848322;8722273;2245371;1810068;4545065;546729;139333;147105;;
507;Vrouwen;Bovengrens 95%-prognose-interval;2022;8910516;8782133;2261771;1865752;4599437;561310;141353;150084;;
508;Vrouwen;Bovengrens 95%-prognose-interval;2023;8968448;8844443;2279259;1918697;4653552;573803;143824;152730;;
509;Vrouwen;Bovengrens 95%-prognose-interval;2024;9028606;8908539;2293389;1968104;4706504;585228;145696;155621;;
510;Vrouwen;Bovengrens 95%-prognose-interval;2025;9092254;8969064;2308883;2011975;4748660;596327;148161;159383;;
511;Vrouwen;Bovengrens 95%-prognose-interval;2026;9155832;9024451;2326454;2056785;4789502;605426;150558;163404;;
512;Vrouwen;Bovengrens 95%-prognose-interval;2027;9207112;9082136;2340848;2106341;4829608;613876;153080;167052;;
513;Vrouwen;Bovengrens 95%-prognose-interval;2028;9271001;9136464;2354988;2153303;4862357;621901;155223;171212;;
514;Vrouwen;Bovengrens 95%-prognose-interval;2029;9328367;9196185;2370069;2193124;4897359;630383;157653;175183;;
515;Vrouwen;Bovengrens 95%-prognose-interval;2030;9389155;9248267;2396889;2234311;4931702;638634;160222;178538;;
516;Vrouwen;Bovengrens 95%-prognose-interval;2031;9453670;9318313;2412362;2275140;4958006;645692;162674;183202;;
517;Vrouwen;Bovengrens 95%-prognose-interval;2032;9516563;9376504;2435940;2314433;4982065;654214;165354;187019;;
518;Vrouwen;Bovengrens 95%-prognose-interval;2033;9590868;9432919;2453180;2357662;5002670;661790;168073;191672;;
519;Vrouwen;Bovengrens 95%-prognose-interval;2034;9641501;9495947;2469546;2392200;5023656;669048;169980;197609;;
520;Vrouwen;Bovengrens 95%-prognose-interval;2035;9703267;9558485;2490419;2421804;5035547;677000;171906;203738;;
521;Vrouwen;Bovengrens 95%-prognose-interval;2036;9754639;9614262;2519457;2445795;5064888;685641;174490;209205;;
522;Vrouwen;Bovengrens 95%-prognose-interval;2037;9806477;9655617;2546928;2472898;5078206;693325;177400;215056;;
523;Vrouwen;Bovengrens 95%-prognose-interval;2038;9860041;9698383;2568208;2498108;5089356;699932;180153;221344;;
524;Vrouwen;Bovengrens 95%-prognose-interval;2039;9914437;9740866;2592500;2527624;5096760;708872;182721;227222;;
525;Vrouwen;Bovengrens 95%-prognose-interval;2040;9966336;9801377;2624229;2550293;5116214;717942;184520;233359;;
526;Vrouwen;Bovengrens 95%-prognose-interval;2041;9997103;9837784;2643867;2578599;5133593;726815;186724;239007;;
527;Vrouwen;Bovengrens 95%-prognose-interval;2042;10036912;9891601;2659389;2607423;5160805;735980;188861;244258;;
528;Vrouwen;Bovengrens 95%-prognose-interval;2043;10095959;9939837;2671417;2621238;5181853;744439;190833;249802;;
529;Vrouwen;Bovengrens 95%-prognose-interval;2044;10142804;9969386;2682488;2651307;5199277;750348;193174;255402;;
530;Vrouwen;Bovengrens 95%-prognose-interval;2045;10181315;10012587;2697199;2681207;5202393;756917;196075;260636;;
531;Vrouwen;Bovengrens 95%-prognose-interval;2046;10206944;10032831;2710733;2708774;5211278;764047;198684;267082;;
532;Vrouwen;Bovengrens 95%-prognose-interval;2047;10229009;10063417;2724505;2730853;5226143;770890;201122;274202;;
533;Vrouwen;Bovengrens 95%-prognose-interval;2048;10257441;10085559;2733174;2759378;5234355;777116;203641;281854;;
534;Vrouwen;Bovengrens 95%-prognose-interval;2049;10276498;10099773;2744040;2783166;5244015;782980;206632;287249;;
535;Vrouwen;Bovengrens 95%-prognose-interval;2050;10310045;10135937;2758108;2804242;5267284;788557;209289;294816;;
536;Vrouwen;Bovengrens 95%-prognose-interval;2051;10338401;10170809;2769922;2825295;5296980;794564;211184;300488;;
537;Vrouwen;Bovengrens 95%-prognose-interval;2052;10379057;10203802;2783216;2845114;5322683;798971;212421;306232;;
538;Vrouwen;Bovengrens 95%-prognose-interval;2053;10423347;10235210;2790876;2852054;5345654;802425;214766;310405;;
539;Vrouwen;Bovengrens 95%-prognose-interval;2054;10469081;10271162;2807314;2878245;5357239;806284;216947;317390;;
540;Vrouwen;Bovengrens 95%-prognose-interval;2055;10499798;10314141;2825468;2894980;5372541;812116;219745;322456;;
541;Vrouwen;Bovengrens 95%-prognose-interval;2056;10554171;10362772;2844287;2919918;5400689;816915;223082;325423;;
542;Vrouwen;Bovengrens 95%-prognose-interval;2057;10592782;10413910;2863827;2926104;5424823;821091;224846;330903;;
543;Vrouwen;Bovengrens 95%-prognose-interval;2058;10639650;10455586;2887347;2930960;5459195;825766;225642;334588;;
544;Vrouwen;Bovengrens 95%-prognose-interval;2059;10693049;10507444;2912606;2959052;5507729;828699;227223;335363;;
545;Vrouwen;Bovengrens 95%-prognose-interval;2060;10739683;10537579;2938386;2972423;5530568;831160;229526;337606;;
546;Vrouwen;Ondergrens 67%-prognose-interval;2019;8691922;8559675;2123175;1511695;4186865;450953;123199;126267;;
547;Vrouwen;Ondergrens 67%-prognose-interval;2020;8726087;8596816;2116610;1506880;4174568;447949;120546;121338;;
548;Vrouwen;Ondergrens 67%-prognose-interval;2021;8752278;8625113;2112637;1505761;4165506;445915;118883;117911;;
549;Vrouwen;Ondergrens 67%-prognose-interval;2022;8773291;8647046;2104382;1506454;4157402;444024;117868;115766;;
550;Vrouwen;Ondergrens 67%-prognose-interval;2023;8796838;8670068;2095852;1509836;4151758;442483;117319;114049;;
551;Vrouwen;Ondergrens 67%-prognose-interval;2024;8815681;8690536;2090306;1515718;4144793;441538;116972;113116;;
552;Vrouwen;Ondergrens 67%-prognose-interval;2025;8834497;8709371;2084162;1521288;4137107;439957;116936;112455;;
553;Vrouwen;Ondergrens 67%-prognose-interval;2026;8852659;8727008;2078441;1527985;4130352;438833;117136;111775;;
554;Vrouwen;Ondergrens 67%-prognose-interval;2027;8872230;8745622;2076855;1535566;4121689;437554;117192;111546;;
555;Vrouwen;Ondergrens 67%-prognose-interval;2028;8887990;8763372;2075365;1544772;4112268;436386;117416;112113;;
556;Vrouwen;Ondergrens 67%-prognose-interval;2029;8904929;8777988;2072590;1550220;4101987;436142;117616;112152;;
557;Vrouwen;Ondergrens 67%-prognose-interval;2030;8926657;8789514;2070701;1555674;4093554;435309;117987;112231;;
558;Vrouwen;Ondergrens 67%-prognose-interval;2031;8942124;8803554;2068171;1562463;4078859;434580;118207;112779;;
559;Vrouwen;Ondergrens 67%-prognose-interval;2032;8955736;8814082;2068977;1566050;4065220;434007;118483;113394;;
560;Vrouwen;Ondergrens 67%-prognose-interval;2033;8966257;8830676;2069111;1572510;4052940;432988;118730;113942;;
561;Vrouwen;Ondergrens 67%-prognose-interval;2034;8972034;8837958;2071097;1575527;4037616;432644;118896;114579;;
562;Vrouwen;Ondergrens 67%-prognose-interval;2035;8988271;8846781;2072062;1577531;4027250;432209;119107;115237;;
563;Vrouwen;Ondergrens 67%-prognose-interval;2036;8994962;8853014;2075126;1581946;4012241;431189;119374;115807;;
564;Vrouwen;Ondergrens 67%-prognose-interval;2037;8997335;8851034;2072091;1586018;3990850;429777;119635;115949;;
565;Vrouwen;Ondergrens 67%-prognose-interval;2038;8998329;8856728;2072250;1586492;3973073;430218;119726;116039;;
566;Vrouwen;Ondergrens 67%-prognose-interval;2039;8999922;8849716;2074308;1585275;3960118;430477;119710;115796;;
567;Vrouwen;Ondergrens 67%-prognose-interval;2040;9001031;8846995;2076174;1583704;3940351;430758;119702;116162;;
568;Vrouwen;Ondergrens 67%-prognose-interval;2041;9001251;8842242;2075140;1581937;3927328;431349;119832;115709;;
569;Vrouwen;Ondergrens 67%-prognose-interval;2042;8997022;8842896;2071575;1582059;3909259;431839;119827;115674;;
570;Vrouwen;Ondergrens 67%-prognose-interval;2043;8988215;8837324;2066643;1579421;3892894;431261;119916;115353;;
571;Vrouwen;Ondergrens 67%-prognose-interval;2044;8992185;8828498;2061844;1577932;3876749;430432;119795;115433;;
572;Vrouwen;Ondergrens 67%-prognose-interval;2045;8982833;8815400;2054407;1574273;3862118;429402;119982;114798;;
573;Vrouwen;Ondergrens 67%-prognose-interval;2046;8971916;8803794;2048036;1575094;3846973;428601;119961;114608;;
574;Vrouwen;Ondergrens 67%-prognose-interval;2047;8959399;8806772;2043599;1575142;3831520;427659;120154;114375;;
575;Vrouwen;Ondergrens 67%-prognose-interval;2048;8949947;8783038;2033249;1575526;3816999;426890;120290;114231;;
576;Vrouwen;Ondergrens 67%-prognose-interval;2049;8942203;8767215;2032899;1574862;3809823;425931;120525;114198;;
577;Vrouwen;Ondergrens 67%-prognose-interval;2050;8929003;8760280;2019177;1572826;3800209;424813;120586;114196;;
578;Vrouwen;Ondergrens 67%-prognose-interval;2051;8920792;8751722;2013914;1572576;3789477;423389;120521;114473;;
579;Vrouwen;Ondergrens 67%-prognose-interval;2052;8909994;8734488;2002137;1568118;3777130;421642;120376;113774;;
580;Vrouwen;Ondergrens 67%-prognose-interval;2053;8892631;8723048;1987950;1563459;3771078;419806;120483;112905;;
581;Vrouwen;Ondergrens 67%-prognose-interval;2054;8880786;8708960;1978881;1562470;3764463;417655;120698;111674;;
582;Vrouwen;Ondergrens 67%-prognose-interval;2055;8868585;8698683;1968191;1563692;3761779;415626;120763;110573;;
583;Vrouwen;Ondergrens 67%-prognose-interval;2056;8858100;8680007;1962906;1562849;3756233;412880;121038;109045;;
584;Vrouwen;Ondergrens 67%-prognose-interval;2057;8854244;8673481;1955553;1555411;3750601;411351;120878;108776;;
585;Vrouwen;Ondergrens 67%-prognose-interval;2058;8848677;8671030;1949987;1549127;3745497;408841;121126;107159;;
586;Vrouwen;Ondergrens 67%-prognose-interval;2059;8844000;8666084;1943905;1542990;3743593;405860;121279;105440;;
587;Vrouwen;Ondergrens 67%-prognose-interval;2060;8833676;8657924;1938114;1537679;3744956;403737;121514;103811;;
588;Vrouwen;Bovengrens 67%-prognose-interval;2019;8711393;8581400;2171636;1620547;4333639;487907;130979;136473;;
589;Vrouwen;Bovengrens 67%-prognose-interval;2020;8765241;8638078;2186944;1662527;4383121;500920;131442;136099;;
590;Vrouwen;Bovengrens 67%-prognose-interval;2021;8817756;8689421;2198371;1698803;4424863;510878;132239;136624;;
591;Vrouwen;Bovengrens 67%-prognose-interval;2022;8863964;8735632;2206371;1729307;4460112;518790;133131;137445;;
592;Vrouwen;Bovengrens 67%-prognose-interval;2023;8911021;8782016;2215636;1762934;4494558;526549;134408;138917;;
593;Vrouwen;Bovengrens 67%-prognose-interval;2024;8956974;8829135;2222488;1794046;4526204;532791;135769;140832;;
594;Vrouwen;Bovengrens 67%-prognose-interval;2025;9004551;8877233;2229270;1826803;4552481;537755;137031;142920;;
595;Vrouwen;Bovengrens 67%-prognose-interval;2026;9052161;8921182;2235821;1857720;4578348;542914;138409;145267;;
596;Vrouwen;Bovengrens 67%-prognose-interval;2027;9097739;8965574;2246976;1887611;4603261;547523;139888;148058;;
597;Vrouwen;Bovengrens 67%-prognose-interval;2028;9147738;9013758;2260198;1915933;4625840;552121;141382;150820;;
598;Vrouwen;Bovengrens 67%-prognose-interval;2029;9193519;9059440;2271903;1944405;4644204;557521;142869;153686;;
599;Vrouwen;Bovengrens 67%-prognose-interval;2030;9243267;9102264;2283272;1972973;4664519;562795;144338;156820;;
600;Vrouwen;Bovengrens 67%-prognose-interval;2031;9291364;9146659;2298245;2001121;4682990;567869;145819;160490;;
601;Vrouwen;Bovengrens 67%-prognose-interval;2032;9332402;9181552;2312103;2027683;4697607;573484;147466;164110;;
602;Vrouwen;Bovengrens 67%-prognose-interval;2033;9373077;9225476;2329447;2051741;4709040;578309;149039;167595;;
603;Vrouwen;Bovengrens 67%-prognose-interval;2034;9410665;9265862;2346160;2074751;4720552;583189;150726;171394;;
604;Vrouwen;Bovengrens 67%-prognose-interval;2035;9447343;9301474;2363588;2099224;4730631;588968;152293;175335;;
605;Vrouwen;Bovengrens 67%-prognose-interval;2036;9491019;9338344;2379301;2122589;4736699;593852;153958;179530;;
606;Vrouwen;Bovengrens 67%-prognose-interval;2037;9534182;9375762;2395912;2144987;4740291;598842;155573;182865;;
607;Vrouwen;Bovengrens 67%-prognose-interval;2038;9570976;9409945;2407958;2163798;4743635;603615;157058;186679;;
608;Vrouwen;Bovengrens 67%-prognose-interval;2039;9608988;9448980;2422675;2184955;4753013;610125;158504;190655;;
609;Vrouwen;Bovengrens 67%-prognose-interval;2040;9639952;9480523;2437665;2202898;4765953;616092;160067;194738;;
610;Vrouwen;Bovengrens 67%-prognose-interval;2041;9678240;9510276;2452623;2218957;4773000;621332;161506;198851;;
611;Vrouwen;Bovengrens 67%-prognose-interval;2042;9717562;9536874;2469956;2234071;4775627;626944;163268;201682;;
612;Vrouwen;Bovengrens 67%-prognose-interval;2043;9746993;9562400;2482077;2246110;4776662;631231;164884;204710;;
613;Vrouwen;Bovengrens 67%-prognose-interval;2044;9774035;9581095;2490829;2263617;4780349;636868;166537;207185;;
614;Vrouwen;Bovengrens 67%-prognose-interval;2045;9783775;9607670;2501084;2279587;4789160;641917;167918;210567;;
615;Vrouwen;Bovengrens 67%-prognose-interval;2046;9802639;9627671;2511815;2299769;4794774;647284;169175;213971;;
616;Vrouwen;Bovengrens 67%-prognose-interval;2047;9808292;9637441;2520484;2316026;4794777;651879;170561;217311;;
617;Vrouwen;Bovengrens 67%-prognose-interval;2048;9827227;9645835;2524322;2330291;4806551;655871;171954;221503;;
618;Vrouwen;Bovengrens 67%-prognose-interval;2049;9846337;9674750;2534697;2345643;4812921;658771;173776;225425;;
619;Vrouwen;Bovengrens 67%-prognose-interval;2050;9877372;9690438;2534560;2361324;4821311;661378;175420;228840;;
620;Vrouwen;Bovengrens 67%-prognose-interval;2051;9895307;9709414;2538077;2373941;4825765;663084;176777;232467;;
621;Vrouwen;Bovengrens 67%-prognose-interval;2052;9923520;9727566;2537033;2385169;4831331;664470;178164;235729;;
622;Vrouwen;Bovengrens 67%-prognose-interval;2053;9936395;9753516;2536401;2389742;4836158;667000;179569;239461;;
623;Vrouwen;Bovengrens 67%-prognose-interval;2054;9945199;9769406;2541357;2396685;4847670;667427;180915;242280;;
624;Vrouwen;Bovengrens 67%-prognose-interval;2055;9969902;9782693;2547117;2407475;4855609;668604;182184;245322;;
625;Vrouwen;Bovengrens 67%-prognose-interval;2056;9994985;9808650;2552004;2415163;4868091;669161;183491;247574;;
626;Vrouwen;Bovengrens 67%-prognose-interval;2057;10024329;9830320;2553076;2428210;4885709;669674;184623;249965;;
627;Vrouwen;Bovengrens 67%-prognose-interval;2058;10047408;9861791;2556531;2434114;4899683;672119;186412;251402;;
628;Vrouwen;Bovengrens 67%-prognose-interval;2059;10079645;9878610;2563953;2438705;4912201;674131;187388;253641;;
629;Vrouwen;Bovengrens 67%-prognose-interval;2060;10105078;9905710;2569837;2444380;4927455;674968;188035;255339;;
