ID;BedrijfskenmerkenSBI2008;Perioden;Ziekteverzuimpercentage_1
3067;K Financiële dienstverlening;2000 3e kwartaal;4.7
3068;K Financiële dienstverlening;2000 4e kwartaal;5.0
3069;K Financiële dienstverlening;2000;5.0
3070;K Financiële dienstverlening;2001 1e kwartaal;5.7
3071;K Financiële dienstverlening;2001 2e kwartaal;4.8
3072;K Financiële dienstverlening;2001 3e kwartaal;4.5
3073;K Financiële dienstverlening;2001 4e kwartaal;4.7
3074;K Financiële dienstverlening;2001;4.9
3075;K Financiële dienstverlening;2002 1e kwartaal;5.5
3076;K Financiële dienstverlening;2002 2e kwartaal;4.6
3077;K Financiële dienstverlening;2002 3e kwartaal;4.0
3078;K Financiële dienstverlening;2002 4e kwartaal;4.6
3079;K Financiële dienstverlening;2002;4.7
3080;K Financiële dienstverlening;2003 1e kwartaal;5.1
3081;K Financiële dienstverlening;2003 2e kwartaal;3.8
3082;K Financiële dienstverlening;2003 3e kwartaal;3.6
3083;K Financiële dienstverlening;2003 4e kwartaal;4.4
3084;K Financiële dienstverlening;2003;4.2
3085;K Financiële dienstverlening;2004 1e kwartaal;4.4
3086;K Financiële dienstverlening;2004 2e kwartaal;3.6
3087;K Financiële dienstverlening;2004 3e kwartaal;3.3
3088;K Financiële dienstverlening;2004 4e kwartaal;3.9
3089;K Financiële dienstverlening;2004;3.8
3090;K Financiële dienstverlening;2005 1e kwartaal;4.2
3091;K Financiële dienstverlening;2005 2e kwartaal;3.3
3092;K Financiële dienstverlening;2005 3e kwartaal;3.0
3093;K Financiële dienstverlening;2005 4e kwartaal;3.7
3094;K Financiële dienstverlening;2005;3.5
3095;K Financiële dienstverlening;2006 1e kwartaal;3.4
3096;K Financiële dienstverlening;2006 2e kwartaal;2.5
3097;K Financiële dienstverlening;2006 3e kwartaal;2.3
3098;K Financiële dienstverlening;2006 4e kwartaal;3.0
3099;K Financiële dienstverlening;2006;2.8
3100;K Financiële dienstverlening;2007 1e kwartaal;3.3
3101;K Financiële dienstverlening;2007 2e kwartaal;2.4
3102;K Financiële dienstverlening;2007 3e kwartaal;2.2
3103;K Financiële dienstverlening;2007 4e kwartaal;2.9
3104;K Financiële dienstverlening;2007;2.7
3105;K Financiële dienstverlening;2008 1e kwartaal;3.4
3106;K Financiële dienstverlening;2008 2e kwartaal;2.7
3107;K Financiële dienstverlening;2008 3e kwartaal;2.5
3108;K Financiële dienstverlening;2008 4e kwartaal;2.9
3109;K Financiële dienstverlening;2008;2.9
3110;K Financiële dienstverlening;2009 1e kwartaal;3.2
3111;K Financiële dienstverlening;2009 2e kwartaal;2.5
3112;K Financiële dienstverlening;2009 3e kwartaal;2.4
3113;K Financiële dienstverlening;2009 4e kwartaal;3.2
3114;K Financiële dienstverlening;2009;2.8
3115;K Financiële dienstverlening;2010 1e kwartaal;3.6
3116;K Financiële dienstverlening;2010 2e kwartaal;3.0
3117;K Financiële dienstverlening;2010 3e kwartaal;2.8
3118;K Financiële dienstverlening;2010 4e kwartaal;3.5
3119;K Financiële dienstverlening;2010;3.2
3120;K Financiële dienstverlening;2011 1e kwartaal;3.6
3121;K Financiële dienstverlening;2011 2e kwartaal;3.2
3122;K Financiële dienstverlening;2011 3e kwartaal;3.0
3123;K Financiële dienstverlening;2011 4e kwartaal;3.5
3124;K Financiële dienstverlening;2011;3.3
3125;K Financiële dienstverlening;2012 1e kwartaal;3.5
3126;K Financiële dienstverlening;2012 2e kwartaal;3.1
3127;K Financiële dienstverlening;2012 3e kwartaal;2.8
3128;K Financiële dienstverlening;2012 4e kwartaal;3.2
3129;K Financiële dienstverlening;2012;3.1
3130;K Financiële dienstverlening;2013 1e kwartaal;3.6
3131;K Financiële dienstverlening;2013 2e kwartaal;2.7
3132;K Financiële dienstverlening;2013 3e kwartaal;2.5
3133;K Financiële dienstverlening;2013 4e kwartaal;2.9
3134;K Financiële dienstverlening;2013;2.9
3135;K Financiële dienstverlening;2014 1e kwartaal;3.0
3136;K Financiële dienstverlening;2014 2e kwartaal;2.9
3137;K Financiële dienstverlening;2014 3e kwartaal;2.7
3138;K Financiële dienstverlening;2014 4e kwartaal;3.2
3139;K Financiële dienstverlening;2014;2.9
3140;K Financiële dienstverlening;2015 1e kwartaal;3.4
3141;K Financiële dienstverlening;2015 2e kwartaal;2.6
3142;K Financiële dienstverlening;2015 3e kwartaal;2.5
3143;K Financiële dienstverlening;2015 4e kwartaal;2.9
3144;K Financiële dienstverlening;2015;2.9
3145;K Financiële dienstverlening;2016 1e kwartaal;3.4
3146;K Financiële dienstverlening;2016 2e kwartaal;2.7
3147;K Financiële dienstverlening;2016 3e kwartaal;2.8
3148;K Financiële dienstverlening;2016 4e kwartaal;3.1
3149;K Financiële dienstverlening;2016;3.0
3150;K Financiële dienstverlening;2017 1e kwartaal;3.4
3151;K Financiële dienstverlening;2017 2e kwartaal;2.7
3152;K Financiële dienstverlening;2017 3e kwartaal;2.5
3153;K Financiële dienstverlening;2017 4e kwartaal;3.3
3154;K Financiële dienstverlening;2017;3.0
3155;K Financiële dienstverlening;2018 1e kwartaal;3.3
3156;K Financiële dienstverlening;2018 2e kwartaal;2.6
3157;K Financiële dienstverlening;2018 3e kwartaal;2.5
3158;K Financiële dienstverlening;2018 4e kwartaal;2.9
3159;K Financiële dienstverlening;2018;2.8
3160;K Financiële dienstverlening;2019 1e kwartaal;2.8
3161;K Financiële dienstverlening;2019 2e kwartaal;2.7
3162;K Financiële dienstverlening;2019 3e kwartaal;2.5
3163;K Financiële dienstverlening;2019 4e kwartaal;2.8
3164;K Financiële dienstverlening;2019;2.7
3165;K Financiële dienstverlening;2020 1e kwartaal;2.9
3166;K Financiële dienstverlening;2020 2e kwartaal;2.5
3167;K Financiële dienstverlening;2020 3e kwartaal;2.6
3168;K Financiële dienstverlening;2020 4e kwartaal;2.8
3169;K Financiële dienstverlening;2020;2.7
3170;K Financiële dienstverlening;2021 1e kwartaal;2.8
3171;K Financiële dienstverlening;2021 2e kwartaal;2.7
3172;K Financiële dienstverlening;2021 3e kwartaal;2.8
3173;K Financiële dienstverlening;2021 4e kwartaal;3.0
3174;K Financiële dienstverlening;2021 ;2.8
3175;K Financiële dienstverlening;2022 1e kwartaal;3.4
3176;K Financiële dienstverlening;2022 2e kwartaal;3.1
3177;K Financiële dienstverlening;2022 3e kwartaal;3.0
3178;K Financiële dienstverlening;2022 4e kwartaal;3.4
3179;K Financiële dienstverlening;2022;3.2
3180;K Financiële dienstverlening;2023 1e kwartaal;3.4
3181;K Financiële dienstverlening;2023 2e kwartaal;3.1
3182;K Financiële dienstverlening;2023 3e kwartaal;3.1
3183;K Financiële dienstverlening;2023 4e kwartaal;3.3
3184;K Financiële dienstverlening;2023;3.3
3185;K Financiële dienstverlening;2024 1e kwartaal;4.0
3186;K Financiële dienstverlening;2024 2e kwartaal;3.7
3187;K Financiële dienstverlening;2024 3e kwartaal;3.6
3188;K Financiële dienstverlening;2024 4e kwartaal;3.8
3189;K Financiële dienstverlening;2024;3.8
3190;L Verhuur en handel van onroerend goed;1996 1e kwartaal;5.4
3191;L Verhuur en handel van onroerend goed;1996 2e kwartaal;3.9
3192;L Verhuur en handel van onroerend goed;1996 3e kwartaal;4.1
3193;L Verhuur en handel van onroerend goed;1996 4e kwartaal;5.5
3194;L Verhuur en handel van onroerend goed;1996;4.7
3195;L Verhuur en handel van onroerend goed;1997 1e kwartaal;3.9
3196;L Verhuur en handel van onroerend goed;1997 2e kwartaal;3.1
3197;L Verhuur en handel van onroerend goed;1997 3e kwartaal;3.1
3198;L Verhuur en handel van onroerend goed;1997 4e kwartaal;3.8
3199;L Verhuur en handel van onroerend goed;1997;3.5
3200;L Verhuur en handel van onroerend goed;1998 1e kwartaal;3.9
3201;L Verhuur en handel van onroerend goed;1998 2e kwartaal;3.4
3202;L Verhuur en handel van onroerend goed;1998 3e kwartaal;3.1
3203;L Verhuur en handel van onroerend goed;1998 4e kwartaal;3.9
3204;L Verhuur en handel van onroerend goed;1998;3.6
3205;L Verhuur en handel van onroerend goed;1999 1e kwartaal;4.2
3206;L Verhuur en handel van onroerend goed;1999 2e kwartaal;4.1
3207;L Verhuur en handel van onroerend goed;1999 3e kwartaal;4.3
3208;L Verhuur en handel van onroerend goed;1999 4e kwartaal;4.7
3209;L Verhuur en handel van onroerend goed;1999;4.3
3210;L Verhuur en handel van onroerend goed;2000 1e kwartaal;5.0
3211;L Verhuur en handel van onroerend goed;2000 2e kwartaal;4.4
3212;L Verhuur en handel van onroerend goed;2000 3e kwartaal;4.1
3213;L Verhuur en handel van onroerend goed;2000 4e kwartaal;4.4
3214;L Verhuur en handel van onroerend goed;2000;4.5
3215;L Verhuur en handel van onroerend goed;2001 1e kwartaal;4.6
3216;L Verhuur en handel van onroerend goed;2001 2e kwartaal;4.6
3217;L Verhuur en handel van onroerend goed;2001 3e kwartaal;4.4
3218;L Verhuur en handel van onroerend goed;2001 4e kwartaal;4.6
3219;L Verhuur en handel van onroerend goed;2001;4.6
3220;L Verhuur en handel van onroerend goed;2002 1e kwartaal;4.8
3221;L Verhuur en handel van onroerend goed;2002 2e kwartaal;4.2
3222;L Verhuur en handel van onroerend goed;2002 3e kwartaal;4.3
3223;L Verhuur en handel van onroerend goed;2002 4e kwartaal;4.5
3224;L Verhuur en handel van onroerend goed;2002;4.4
3225;L Verhuur en handel van onroerend goed;2003 1e kwartaal;4.6
3226;L Verhuur en handel van onroerend goed;2003 2e kwartaal;3.8
3227;L Verhuur en handel van onroerend goed;2003 3e kwartaal;3.4
3228;L Verhuur en handel van onroerend goed;2003 4e kwartaal;3.9
3229;L Verhuur en handel van onroerend goed;2003;3.9
3230;L Verhuur en handel van onroerend goed;2004 1e kwartaal;
3231;L Verhuur en handel van onroerend goed;2004 2e kwartaal;
3232;L Verhuur en handel van onroerend goed;2004 3e kwartaal;
3233;L Verhuur en handel van onroerend goed;2004 4e kwartaal;
3234;L Verhuur en handel van onroerend goed;2004;
3235;L Verhuur en handel van onroerend goed;2005 1e kwartaal;
3236;L Verhuur en handel van onroerend goed;2005 2e kwartaal;
3237;L Verhuur en handel van onroerend goed;2005 3e kwartaal;
3238;L Verhuur en handel van onroerend goed;2005 4e kwartaal;
3239;L Verhuur en handel van onroerend goed;2005;
3240;L Verhuur en handel van onroerend goed;2006 1e kwartaal;
3241;L Verhuur en handel van onroerend goed;2006 2e kwartaal;
3242;L Verhuur en handel van onroerend goed;2006 3e kwartaal;
3243;L Verhuur en handel van onroerend goed;2006 4e kwartaal;
3244;L Verhuur en handel van onroerend goed;2006;
3245;L Verhuur en handel van onroerend goed;2007 1e kwartaal;
3246;L Verhuur en handel van onroerend goed;2007 2e kwartaal;
3247;L Verhuur en handel van onroerend goed;2007 3e kwartaal;
3248;L Verhuur en handel van onroerend goed;2007 4e kwartaal;
3249;L Verhuur en handel van onroerend goed;2007;
3250;L Verhuur en handel van onroerend goed;2008 1e kwartaal;4.4
3251;L Verhuur en handel van onroerend goed;2008 2e kwartaal;3.5
3252;L Verhuur en handel van onroerend goed;2008 3e kwartaal;3.2
3253;L Verhuur en handel van onroerend goed;2008 4e kwartaal;3.4
3254;L Verhuur en handel van onroerend goed;2008;3.6
3255;L Verhuur en handel van onroerend goed;2009 1e kwartaal;3.5
3256;L Verhuur en handel van onroerend goed;2009 2e kwartaal;2.6
3257;L Verhuur en handel van onroerend goed;2009 3e kwartaal;2.8
3258;L Verhuur en handel van onroerend goed;2009 4e kwartaal;3.7
3259;L Verhuur en handel van onroerend goed;2009;3.2
3260;L Verhuur en handel van onroerend goed;2010 1e kwartaal;4.0
3261;L Verhuur en handel van onroerend goed;2010 2e kwartaal;3.3
3262;L Verhuur en handel van onroerend goed;2010 3e kwartaal;3.1
3263;L Verhuur en handel van onroerend goed;2010 4e kwartaal;3.6
3264;L Verhuur en handel van onroerend goed;2010;3.5
3265;L Verhuur en handel van onroerend goed;2011 1e kwartaal;3.7
3266;L Verhuur en handel van onroerend goed;2011 2e kwartaal;3.2
3267;L Verhuur en handel van onroerend goed;2011 3e kwartaal;2.9
3268;L Verhuur en handel van onroerend goed;2011 4e kwartaal;3.4
3269;L Verhuur en handel van onroerend goed;2011;3.3
3270;L Verhuur en handel van onroerend goed;2012 1e kwartaal;3.6
3271;L Verhuur en handel van onroerend goed;2012 2e kwartaal;3.0
3272;L Verhuur en handel van onroerend goed;2012 3e kwartaal;2.8
3273;L Verhuur en handel van onroerend goed;2012 4e kwartaal;3.2
3274;L Verhuur en handel van onroerend goed;2012;3.1
3275;L Verhuur en handel van onroerend goed;2013 1e kwartaal;3.6
3276;L Verhuur en handel van onroerend goed;2013 2e kwartaal;2.9
3277;L Verhuur en handel van onroerend goed;2013 3e kwartaal;2.4
3278;L Verhuur en handel van onroerend goed;2013 4e kwartaal;2.8
3279;L Verhuur en handel van onroerend goed;2013;2.9
3280;L Verhuur en handel van onroerend goed;2014 1e kwartaal;3.1
3281;L Verhuur en handel van onroerend goed;2014 2e kwartaal;3.1
3282;L Verhuur en handel van onroerend goed;2014 3e kwartaal;3.0
3283;L Verhuur en handel van onroerend goed;2014 4e kwartaal;3.4
3284;L Verhuur en handel van onroerend goed;2014;3.2
3285;L Verhuur en handel van onroerend goed;2015 1e kwartaal;3.6
3286;L Verhuur en handel van onroerend goed;2015 2e kwartaal;2.9
3287;L Verhuur en handel van onroerend goed;2015 3e kwartaal;2.8
3288;L Verhuur en handel van onroerend goed;2015 4e kwartaal;3.2
3289;L Verhuur en handel van onroerend goed;2015;3.1
3290;L Verhuur en handel van onroerend goed;2016 1e kwartaal;3.7
3291;L Verhuur en handel van onroerend goed;2016 2e kwartaal;2.8
3292;L Verhuur en handel van onroerend goed;2016 3e kwartaal;2.8
3293;L Verhuur en handel van onroerend goed;2016 4e kwartaal;3.5
3294;L Verhuur en handel van onroerend goed;2016;3.2
3295;L Verhuur en handel van onroerend goed;2017 1e kwartaal;3.5
3296;L Verhuur en handel van onroerend goed;2017 2e kwartaal;3.1
3297;L Verhuur en handel van onroerend goed;2017 3e kwartaal;2.7
3298;L Verhuur en handel van onroerend goed;2017 4e kwartaal;3.4
3299;L Verhuur en handel van onroerend goed;2017;3.2
3300;L Verhuur en handel van onroerend goed;2018 1e kwartaal;4.0
3301;L Verhuur en handel van onroerend goed;2018 2e kwartaal;3.2
3302;L Verhuur en handel van onroerend goed;2018 3e kwartaal;3.1
3303;L Verhuur en handel van onroerend goed;2018 4e kwartaal;3.5
3304;L Verhuur en handel van onroerend goed;2018;3.4
3305;L Verhuur en handel van onroerend goed;2019 1e kwartaal;3.8
3306;L Verhuur en handel van onroerend goed;2019 2e kwartaal;2.9
3307;L Verhuur en handel van onroerend goed;2019 3e kwartaal;2.7
3308;L Verhuur en handel van onroerend goed;2019 4e kwartaal;3.5
3309;L Verhuur en handel van onroerend goed;2019;3.2
3310;L Verhuur en handel van onroerend goed;2020 1e kwartaal;3.5
3311;L Verhuur en handel van onroerend goed;2020 2e kwartaal;3.0
3312;L Verhuur en handel van onroerend goed;2020 3e kwartaal;2.9
3313;L Verhuur en handel van onroerend goed;2020 4e kwartaal;3.3
3314;L Verhuur en handel van onroerend goed;2020;3.2
3315;L Verhuur en handel van onroerend goed;2021 1e kwartaal;3.6
3316;L Verhuur en handel van onroerend goed;2021 2e kwartaal;3.7
3317;L Verhuur en handel van onroerend goed;2021 3e kwartaal;3.9
3318;L Verhuur en handel van onroerend goed;2021 4e kwartaal;4.0
3319;L Verhuur en handel van onroerend goed;2021 ;3.8
3320;L Verhuur en handel van onroerend goed;2022 1e kwartaal;4.7
3321;L Verhuur en handel van onroerend goed;2022 2e kwartaal;4.1
3322;L Verhuur en handel van onroerend goed;2022 3e kwartaal;3.9
3323;L Verhuur en handel van onroerend goed;2022 4e kwartaal;4.6
3324;L Verhuur en handel van onroerend goed;2022;4.3
3325;L Verhuur en handel van onroerend goed;2023 1e kwartaal;4.6
3326;L Verhuur en handel van onroerend goed;2023 2e kwartaal;4.1
3327;L Verhuur en handel van onroerend goed;2023 3e kwartaal;3.8
3328;L Verhuur en handel van onroerend goed;2023 4e kwartaal;4.1
3329;L Verhuur en handel van onroerend goed;2023;4.2
3330;L Verhuur en handel van onroerend goed;2024 1e kwartaal;4.2
3331;L Verhuur en handel van onroerend goed;2024 2e kwartaal;3.8
3332;L Verhuur en handel van onroerend goed;2024 3e kwartaal;3.4
3333;L Verhuur en handel van onroerend goed;2024 4e kwartaal;4.0
3334;L Verhuur en handel van onroerend goed;2024;3.8
3335;M Specialistische zakelijke diensten;1996 1e kwartaal;4.0
3336;M Specialistische zakelijke diensten;1996 2e kwartaal;3.4
3337;M Specialistische zakelijke diensten;1996 3e kwartaal;2.8
3338;M Specialistische zakelijke diensten;1996 4e kwartaal;3.0
3339;M Specialistische zakelijke diensten;1996;3.3
3340;M Specialistische zakelijke diensten;1997 1e kwartaal;3.3
3341;M Specialistische zakelijke diensten;1997 2e kwartaal;3.1
3342;M Specialistische zakelijke diensten;1997 3e kwartaal;2.5
3343;M Specialistische zakelijke diensten;1997 4e kwartaal;3.5
3344;M Specialistische zakelijke diensten;1997;3.1
3345;M Specialistische zakelijke diensten;1998 1e kwartaal;3.2
3346;M Specialistische zakelijke diensten;1998 2e kwartaal;3.1
3347;M Specialistische zakelijke diensten;1998 3e kwartaal;3.0
3348;M Specialistische zakelijke diensten;1998 4e kwartaal;3.6
3349;M Specialistische zakelijke diensten;1998;3.2
3350;M Specialistische zakelijke diensten;1999 1e kwartaal;4.1
3351;M Specialistische zakelijke diensten;1999 2e kwartaal;3.7
3352;M Specialistische zakelijke diensten;1999 3e kwartaal;3.5
3353;M Specialistische zakelijke diensten;1999 4e kwartaal;4.1
3354;M Specialistische zakelijke diensten;1999;3.8
3355;M Specialistische zakelijke diensten;2000 1e kwartaal;4.3
3356;M Specialistische zakelijke diensten;2000 2e kwartaal;3.9
3357;M Specialistische zakelijke diensten;2000 3e kwartaal;3.9
3358;M Specialistische zakelijke diensten;2000 4e kwartaal;4.2
3359;M Specialistische zakelijke diensten;2000;4.0
3360;M Specialistische zakelijke diensten;2001 1e kwartaal;4.2
3361;M Specialistische zakelijke diensten;2001 2e kwartaal;3.8
3362;M Specialistische zakelijke diensten;2001 3e kwartaal;4.0
3363;M Specialistische zakelijke diensten;2001 4e kwartaal;4.2
3364;M Specialistische zakelijke diensten;2001;4.0
3365;M Specialistische zakelijke diensten;2002 1e kwartaal;4.4
3366;M Specialistische zakelijke diensten;2002 2e kwartaal;4.0
3367;M Specialistische zakelijke diensten;2002 3e kwartaal;3.5
3368;M Specialistische zakelijke diensten;2002 4e kwartaal;4.0
3369;M Specialistische zakelijke diensten;2002;4.0
3370;M Specialistische zakelijke diensten;2003 1e kwartaal;3.9
3371;M Specialistische zakelijke diensten;2003 2e kwartaal;3.3
3372;M Specialistische zakelijke diensten;2003 3e kwartaal;2.9
3373;M Specialistische zakelijke diensten;2003 4e kwartaal;3.3
3374;M Specialistische zakelijke diensten;2003;3.4
3375;M Specialistische zakelijke diensten;2004 1e kwartaal;
3376;M Specialistische zakelijke diensten;2004 2e kwartaal;
3377;M Specialistische zakelijke diensten;2004 3e kwartaal;
3378;M Specialistische zakelijke diensten;2004 4e kwartaal;
3379;M Specialistische zakelijke diensten;2004;
3380;M Specialistische zakelijke diensten;2005 1e kwartaal;
3381;M Specialistische zakelijke diensten;2005 2e kwartaal;
3382;M Specialistische zakelijke diensten;2005 3e kwartaal;
3383;M Specialistische zakelijke diensten;2005 4e kwartaal;
3384;M Specialistische zakelijke diensten;2005;
3385;M Specialistische zakelijke diensten;2006 1e kwartaal;
3386;M Specialistische zakelijke diensten;2006 2e kwartaal;
3387;M Specialistische zakelijke diensten;2006 3e kwartaal;
3388;M Specialistische zakelijke diensten;2006 4e kwartaal;
3389;M Specialistische zakelijke diensten;2006;
3390;M Specialistische zakelijke diensten;2007 1e kwartaal;
3391;M Specialistische zakelijke diensten;2007 2e kwartaal;
3392;M Specialistische zakelijke diensten;2007 3e kwartaal;
3393;M Specialistische zakelijke diensten;2007 4e kwartaal;
3394;M Specialistische zakelijke diensten;2007;
3395;M Specialistische zakelijke diensten;2008 1e kwartaal;3.1
3396;M Specialistische zakelijke diensten;2008 2e kwartaal;2.5
3397;M Specialistische zakelijke diensten;2008 3e kwartaal;2.6
3398;M Specialistische zakelijke diensten;2008 4e kwartaal;2.9
3399;M Specialistische zakelijke diensten;2008;2.8
3400;M Specialistische zakelijke diensten;2009 1e kwartaal;3.0
3401;M Specialistische zakelijke diensten;2009 2e kwartaal;2.5
3402;M Specialistische zakelijke diensten;2009 3e kwartaal;2.5
3403;M Specialistische zakelijke diensten;2009 4e kwartaal;3.1
3404;M Specialistische zakelijke diensten;2009;2.8
3405;M Specialistische zakelijke diensten;2010 1e kwartaal;3.0
3406;M Specialistische zakelijke diensten;2010 2e kwartaal;2.7
3407;M Specialistische zakelijke diensten;2010 3e kwartaal;2.7
3408;M Specialistische zakelijke diensten;2010 4e kwartaal;3.0
3409;M Specialistische zakelijke diensten;2010;2.9
3410;M Specialistische zakelijke diensten;2011 1e kwartaal;3.2
3411;M Specialistische zakelijke diensten;2011 2e kwartaal;2.6
3412;M Specialistische zakelijke diensten;2011 3e kwartaal;2.6
3413;M Specialistische zakelijke diensten;2011 4e kwartaal;2.9
3414;M Specialistische zakelijke diensten;2011;2.8
3415;M Specialistische zakelijke diensten;2012 1e kwartaal;2.9
3416;M Specialistische zakelijke diensten;2012 2e kwartaal;2.5
3417;M Specialistische zakelijke diensten;2012 3e kwartaal;2.4
3418;M Specialistische zakelijke diensten;2012 4e kwartaal;2.7
3419;M Specialistische zakelijke diensten;2012;2.6
3420;M Specialistische zakelijke diensten;2013 1e kwartaal;3.0
3421;M Specialistische zakelijke diensten;2013 2e kwartaal;2.4
3422;M Specialistische zakelijke diensten;2013 3e kwartaal;2.3
3423;M Specialistische zakelijke diensten;2013 4e kwartaal;2.5
3424;M Specialistische zakelijke diensten;2013;2.6
3425;M Specialistische zakelijke diensten;2014 1e kwartaal;2.6
3426;M Specialistische zakelijke diensten;2014 2e kwartaal;2.5
3427;M Specialistische zakelijke diensten;2014 3e kwartaal;2.3
3428;M Specialistische zakelijke diensten;2014 4e kwartaal;2.6
3429;M Specialistische zakelijke diensten;2014;2.5
3430;M Specialistische zakelijke diensten;2015 1e kwartaal;2.9
3431;M Specialistische zakelijke diensten;2015 2e kwartaal;2.5
3432;M Specialistische zakelijke diensten;2015 3e kwartaal;2.4
3433;M Specialistische zakelijke diensten;2015 4e kwartaal;2.6
3434;M Specialistische zakelijke diensten;2015;2.6
3435;M Specialistische zakelijke diensten;2016 1e kwartaal;3.1
3436;M Specialistische zakelijke diensten;2016 2e kwartaal;2.4
3437;M Specialistische zakelijke diensten;2016 3e kwartaal;2.4
3438;M Specialistische zakelijke diensten;2016 4e kwartaal;2.7
3439;M Specialistische zakelijke diensten;2016;2.6
3440;M Specialistische zakelijke diensten;2017 1e kwartaal;2.9
3441;M Specialistische zakelijke diensten;2017 2e kwartaal;2.6
3442;M Specialistische zakelijke diensten;2017 3e kwartaal;2.5
3443;M Specialistische zakelijke diensten;2017 4e kwartaal;2.8
3444;M Specialistische zakelijke diensten;2017;2.7
3445;M Specialistische zakelijke diensten;2018 1e kwartaal;3.3
3446;M Specialistische zakelijke diensten;2018 2e kwartaal;2.7
3447;M Specialistische zakelijke diensten;2018 3e kwartaal;2.6
3448;M Specialistische zakelijke diensten;2018 4e kwartaal;3.0
3449;M Specialistische zakelijke diensten;2018;2.9
3450;M Specialistische zakelijke diensten;2019 1e kwartaal;3.1
3451;M Specialistische zakelijke diensten;2019 2e kwartaal;3.0
3452;M Specialistische zakelijke diensten;2019 3e kwartaal;2.8
3453;M Specialistische zakelijke diensten;2019 4e kwartaal;3.1
3454;M Specialistische zakelijke diensten;2019;3.0
3455;M Specialistische zakelijke diensten;2020 1e kwartaal;3.6
3456;M Specialistische zakelijke diensten;2020 2e kwartaal;2.9
3457;M Specialistische zakelijke diensten;2020 3e kwartaal;2.9
3458;M Specialistische zakelijke diensten;2020 4e kwartaal;3.3
3459;M Specialistische zakelijke diensten;2020;3.1
3460;M Specialistische zakelijke diensten;2021 1e kwartaal;3.2
3461;M Specialistische zakelijke diensten;2021 2e kwartaal;3.2
3462;M Specialistische zakelijke diensten;2021 3e kwartaal;3.1
3463;M Specialistische zakelijke diensten;2021 4e kwartaal;3.6
3464;M Specialistische zakelijke diensten;2021 ;3.3
3465;M Specialistische zakelijke diensten;2022 1e kwartaal;4.4
3466;M Specialistische zakelijke diensten;2022 2e kwartaal;3.8
3467;M Specialistische zakelijke diensten;2022 3e kwartaal;3.4
3468;M Specialistische zakelijke diensten;2022 4e kwartaal;3.8
3469;M Specialistische zakelijke diensten;2022;3.8
3470;M Specialistische zakelijke diensten;2023 1e kwartaal;4.0
3471;M Specialistische zakelijke diensten;2023 2e kwartaal;3.5
3472;M Specialistische zakelijke diensten;2023 3e kwartaal;3.2
3473;M Specialistische zakelijke diensten;2023 4e kwartaal;3.7
3474;M Specialistische zakelijke diensten;2023;3.6
3475;M Specialistische zakelijke diensten;2024 1e kwartaal;3.6
3476;M Specialistische zakelijke diensten;2024 2e kwartaal;3.3
3477;M Specialistische zakelijke diensten;2024 3e kwartaal;3.3
3478;M Specialistische zakelijke diensten;2024 4e kwartaal;3.7
3479;M Specialistische zakelijke diensten;2024;3.4
3480;N Verhuur en overige zakelijke diensten;1996 1e kwartaal;6.2
3481;N Verhuur en overige zakelijke diensten;1996 2e kwartaal;5.1
3482;N Verhuur en overige zakelijke diensten;1996 3e kwartaal;5.1
3483;N Verhuur en overige zakelijke diensten;1996 4e kwartaal;5.4
3484;N Verhuur en overige zakelijke diensten;1996;5.5
3485;N Verhuur en overige zakelijke diensten;1997 1e kwartaal;5.8
3486;N Verhuur en overige zakelijke diensten;1997 2e kwartaal;5.1
3487;N Verhuur en overige zakelijke diensten;1997 3e kwartaal;4.9
3488;N Verhuur en overige zakelijke diensten;1997 4e kwartaal;5.5
3489;N Verhuur en overige zakelijke diensten;1997;5.3
3490;N Verhuur en overige zakelijke diensten;1998 1e kwartaal;6.6
3491;N Verhuur en overige zakelijke diensten;1998 2e kwartaal;6.4
3492;N Verhuur en overige zakelijke diensten;1998 3e kwartaal;5.6
3493;N Verhuur en overige zakelijke diensten;1998 4e kwartaal;6.1
3494;N Verhuur en overige zakelijke diensten;1998;6.2
3495;N Verhuur en overige zakelijke diensten;1999 1e kwartaal;6.8
3496;N Verhuur en overige zakelijke diensten;1999 2e kwartaal;5.9
3497;N Verhuur en overige zakelijke diensten;1999 3e kwartaal;5.9
3498;N Verhuur en overige zakelijke diensten;1999 4e kwartaal;6.7
3499;N Verhuur en overige zakelijke diensten;1999;6.3
3500;N Verhuur en overige zakelijke diensten;2000 1e kwartaal;6.9
3501;N Verhuur en overige zakelijke diensten;2000 2e kwartaal;6.1
3502;N Verhuur en overige zakelijke diensten;2000 3e kwartaal;6.5
3503;N Verhuur en overige zakelijke diensten;2000 4e kwartaal;7.0
3504;N Verhuur en overige zakelijke diensten;2000;6.6
3505;N Verhuur en overige zakelijke diensten;2001 1e kwartaal;7.1
3506;N Verhuur en overige zakelijke diensten;2001 2e kwartaal;6.1
3507;N Verhuur en overige zakelijke diensten;2001 3e kwartaal;6.1
3508;N Verhuur en overige zakelijke diensten;2001 4e kwartaal;6.6
3509;N Verhuur en overige zakelijke diensten;2001;6.5
3510;N Verhuur en overige zakelijke diensten;2002 1e kwartaal;6.4
3511;N Verhuur en overige zakelijke diensten;2002 2e kwartaal;5.8
3512;N Verhuur en overige zakelijke diensten;2002 3e kwartaal;5.6
3513;N Verhuur en overige zakelijke diensten;2002 4e kwartaal;6.0
