ID;Leeftijd;BijdrageplichtigInkomen;RegioS;Perioden;GemeentelijkeInkomstenEigenBijdrage_1
390;Totaal 18 jaar of ouder;Totaal;Capelle aan den IJssel;2017;714.0
391;Totaal 18 jaar of ouder;Totaal;Capelle aan den IJssel;2018;714.0
392;Totaal 18 jaar of ouder;Totaal;Capelle aan den IJssel;2019;367.0
393;Totaal 18 jaar of ouder;Totaal;Capelle aan den IJssel;2020;350.0
394;Totaal 18 jaar of ouder;Totaal;Capelle aan den IJssel;2021;436.0
395;Totaal 18 jaar of ouder;Totaal;Capelle aan den IJssel;2022;462.0
396;Totaal 18 jaar of ouder;Totaal;Castricum;2017;277.0
397;Totaal 18 jaar of ouder;Totaal;Castricum;2018;247.0
398;Totaal 18 jaar of ouder;Totaal;Castricum;2019;56.0
399;Totaal 18 jaar of ouder;Totaal;Castricum;2020;84.0
400;Totaal 18 jaar of ouder;Totaal;Castricum;2021;105.0
401;Totaal 18 jaar of ouder;Totaal;Castricum;2022;115.0
402;Totaal 18 jaar of ouder;Totaal;Coevorden;2017;286.0
403;Totaal 18 jaar of ouder;Totaal;Coevorden;2018;321.0
404;Totaal 18 jaar of ouder;Totaal;Coevorden;2019;153.0
405;Totaal 18 jaar of ouder;Totaal;Coevorden;2020;269.0
406;Totaal 18 jaar of ouder;Totaal;Coevorden;2021;339.0
407;Totaal 18 jaar of ouder;Totaal;Coevorden;2022;337.0
408;Totaal 18 jaar of ouder;Totaal;Cranendonck;2017;94.0
409;Totaal 18 jaar of ouder;Totaal;Cranendonck;2018;209.0
410;Totaal 18 jaar of ouder;Totaal;Cranendonck;2019;114.0
411;Totaal 18 jaar of ouder;Totaal;Cranendonck;2020;57.0
412;Totaal 18 jaar of ouder;Totaal;Cranendonck;2021;78.0
413;Totaal 18 jaar of ouder;Totaal;Cranendonck;2022;87.0
414;Totaal 18 jaar of ouder;Totaal;Cromstrijen;2017;132.0
415;Totaal 18 jaar of ouder;Totaal;Cromstrijen;2018;118.0
416;Totaal 18 jaar of ouder;Totaal;Cromstrijen;2019;
417;Totaal 18 jaar of ouder;Totaal;Cromstrijen;2020;
418;Totaal 18 jaar of ouder;Totaal;Cromstrijen;2021;
419;Totaal 18 jaar of ouder;Totaal;Cromstrijen;2022;
420;Totaal 18 jaar of ouder;Totaal;Cuijk;2017;190.0
421;Totaal 18 jaar of ouder;Totaal;Cuijk;2018;196.0
422;Totaal 18 jaar of ouder;Totaal;Cuijk;2019;57.0
423;Totaal 18 jaar of ouder;Totaal;Cuijk;2020;62.0
424;Totaal 18 jaar of ouder;Totaal;Cuijk;2021;90.0
425;Totaal 18 jaar of ouder;Totaal;Cuijk;2022;
426;Totaal 18 jaar of ouder;Totaal;Culemborg;2017;179.0
427;Totaal 18 jaar of ouder;Totaal;Culemborg;2018;215.0
428;Totaal 18 jaar of ouder;Totaal;Culemborg;2019;52.0
429;Totaal 18 jaar of ouder;Totaal;Culemborg;2020;31.0
430;Totaal 18 jaar of ouder;Totaal;Culemborg;2021;63.0
431;Totaal 18 jaar of ouder;Totaal;Culemborg;2022;78.0
432;Totaal 18 jaar of ouder;Totaal;Dalfsen;2017;245.0
433;Totaal 18 jaar of ouder;Totaal;Dalfsen;2018;257.0
434;Totaal 18 jaar of ouder;Totaal;Dalfsen;2019;48.0
435;Totaal 18 jaar of ouder;Totaal;Dalfsen;2020;87.0
436;Totaal 18 jaar of ouder;Totaal;Dalfsen;2021;114.0
437;Totaal 18 jaar of ouder;Totaal;Dalfsen;2022;125.0
438;Totaal 18 jaar of ouder;Totaal;Dantumadiel;2017;133.0
439;Totaal 18 jaar of ouder;Totaal;Dantumadiel;2018;153.0
440;Totaal 18 jaar of ouder;Totaal;Dantumadiel;2019;126.0
441;Totaal 18 jaar of ouder;Totaal;Dantumadiel;2020;126.0
442;Totaal 18 jaar of ouder;Totaal;Dantumadiel;2021;161.0
443;Totaal 18 jaar of ouder;Totaal;Dantumadiel;2022;167.0
444;Totaal 18 jaar of ouder;Totaal;Delft;2017;1457.0
445;Totaal 18 jaar of ouder;Totaal;Delft;2018;1472.0
446;Totaal 18 jaar of ouder;Totaal;Delft;2019;665.0
447;Totaal 18 jaar of ouder;Totaal;Delft;2020;610.0
448;Totaal 18 jaar of ouder;Totaal;Delft;2021;765.0
449;Totaal 18 jaar of ouder;Totaal;Delft;2022;809.0
450;Totaal 18 jaar of ouder;Totaal;Delfzijl;2017;306.0
451;Totaal 18 jaar of ouder;Totaal;Delfzijl;2018;353.0
452;Totaal 18 jaar of ouder;Totaal;Delfzijl;2019;181.0
453;Totaal 18 jaar of ouder;Totaal;Delfzijl;2020;165.0
454;Totaal 18 jaar of ouder;Totaal;Delfzijl;2021;
455;Totaal 18 jaar of ouder;Totaal;Delfzijl;2022;
456;Totaal 18 jaar of ouder;Totaal;Deurne;2017;348.0
457;Totaal 18 jaar of ouder;Totaal;Deurne;2018;340.0
458;Totaal 18 jaar of ouder;Totaal;Deurne;2019;106.0
459;Totaal 18 jaar of ouder;Totaal;Deurne;2020;108.0
460;Totaal 18 jaar of ouder;Totaal;Deurne;2021;147.0
461;Totaal 18 jaar of ouder;Totaal;Deurne;2022;156.0
462;Totaal 18 jaar of ouder;Totaal;Deventer;2017;1569.0
463;Totaal 18 jaar of ouder;Totaal;Deventer;2018;1592.0
464;Totaal 18 jaar of ouder;Totaal;Deventer;2019;762.0
465;Totaal 18 jaar of ouder;Totaal;Deventer;2020;659.0
466;Totaal 18 jaar of ouder;Totaal;Deventer;2021;788.0
467;Totaal 18 jaar of ouder;Totaal;Deventer;2022;776.0
468;Totaal 18 jaar of ouder;Totaal;Diemen;2017;286.0
469;Totaal 18 jaar of ouder;Totaal;Diemen;2018;272.0
470;Totaal 18 jaar of ouder;Totaal;Diemen;2019;108.0
471;Totaal 18 jaar of ouder;Totaal;Diemen;2020;114.0
472;Totaal 18 jaar of ouder;Totaal;Diemen;2021;143.0
473;Totaal 18 jaar of ouder;Totaal;Diemen;2022;140.0
474;Totaal 18 jaar of ouder;Totaal;Dijk en Waard;2017;
475;Totaal 18 jaar of ouder;Totaal;Dijk en Waard;2018;
476;Totaal 18 jaar of ouder;Totaal;Dijk en Waard;2019;
477;Totaal 18 jaar of ouder;Totaal;Dijk en Waard;2020;
478;Totaal 18 jaar of ouder;Totaal;Dijk en Waard;2021;
479;Totaal 18 jaar of ouder;Totaal;Dijk en Waard;2022;420.0
480;Totaal 18 jaar of ouder;Totaal;Dinkelland;2017;262.0
481;Totaal 18 jaar of ouder;Totaal;Dinkelland;2018;263.0
482;Totaal 18 jaar of ouder;Totaal;Dinkelland;2019;44.0
483;Totaal 18 jaar of ouder;Totaal;Dinkelland;2020;53.0
484;Totaal 18 jaar of ouder;Totaal;Dinkelland;2021;86.0
485;Totaal 18 jaar of ouder;Totaal;Dinkelland;2022;104.0
486;Totaal 18 jaar of ouder;Totaal;Doesburg;2017;177.0
487;Totaal 18 jaar of ouder;Totaal;Doesburg;2018;121.0
488;Totaal 18 jaar of ouder;Totaal;Doesburg;2019;99.0
489;Totaal 18 jaar of ouder;Totaal;Doesburg;2020;92.0
490;Totaal 18 jaar of ouder;Totaal;Doesburg;2021;118.0
491;Totaal 18 jaar of ouder;Totaal;Doesburg;2022;119.0
492;Totaal 18 jaar of ouder;Totaal;Doetinchem;2017;837.0
493;Totaal 18 jaar of ouder;Totaal;Doetinchem;2018;801.0
494;Totaal 18 jaar of ouder;Totaal;Doetinchem;2019;397.0
495;Totaal 18 jaar of ouder;Totaal;Doetinchem;2020;482.0
496;Totaal 18 jaar of ouder;Totaal;Doetinchem;2021;578.0
497;Totaal 18 jaar of ouder;Totaal;Doetinchem;2022;579.0
498;Totaal 18 jaar of ouder;Totaal;Dongen;2017;240.0
499;Totaal 18 jaar of ouder;Totaal;Dongen;2018;256.0
500;Totaal 18 jaar of ouder;Totaal;Dongen;2019;150.0
501;Totaal 18 jaar of ouder;Totaal;Dongen;2020;143.0
502;Totaal 18 jaar of ouder;Totaal;Dongen;2021;182.0
503;Totaal 18 jaar of ouder;Totaal;Dongen;2022;193.0
504;Totaal 18 jaar of ouder;Totaal;Dongeradeel;2017;176.0
505;Totaal 18 jaar of ouder;Totaal;Dongeradeel;2018;176.0
506;Totaal 18 jaar of ouder;Totaal;Dongeradeel;2019;
507;Totaal 18 jaar of ouder;Totaal;Dongeradeel;2020;
508;Totaal 18 jaar of ouder;Totaal;Dongeradeel;2021;
509;Totaal 18 jaar of ouder;Totaal;Dongeradeel;2022;
510;Totaal 18 jaar of ouder;Totaal;Dordrecht;2017;925.0
511;Totaal 18 jaar of ouder;Totaal;Dordrecht;2018;1199.0
512;Totaal 18 jaar of ouder;Totaal;Dordrecht;2019;713.0
513;Totaal 18 jaar of ouder;Totaal;Dordrecht;2020;641.0
514;Totaal 18 jaar of ouder;Totaal;Dordrecht;2021;981.0
515;Totaal 18 jaar of ouder;Totaal;Dordrecht;2022;1051.0
516;Totaal 18 jaar of ouder;Totaal;Drechterland;2017;227.0
517;Totaal 18 jaar of ouder;Totaal;Drechterland;2018;233.0
518;Totaal 18 jaar of ouder;Totaal;Drechterland;2019;88.0
519;Totaal 18 jaar of ouder;Totaal;Drechterland;2020;35.0
520;Totaal 18 jaar of ouder;Totaal;Drechterland;2021;47.0
521;Totaal 18 jaar of ouder;Totaal;Drechterland;2022;55.0
522;Totaal 18 jaar of ouder;Totaal;Drimmelen;2017;88.0
523;Totaal 18 jaar of ouder;Totaal;Drimmelen;2018;108.0
524;Totaal 18 jaar of ouder;Totaal;Drimmelen;2019;154.0
525;Totaal 18 jaar of ouder;Totaal;Drimmelen;2020;137.0
526;Totaal 18 jaar of ouder;Totaal;Drimmelen;2021;173.0
527;Totaal 18 jaar of ouder;Totaal;Drimmelen;2022;177.0
528;Totaal 18 jaar of ouder;Totaal;Dronten;2017;487.0
529;Totaal 18 jaar of ouder;Totaal;Dronten;2018;441.0
530;Totaal 18 jaar of ouder;Totaal;Dronten;2019;202.0
531;Totaal 18 jaar of ouder;Totaal;Dronten;2020;185.0
532;Totaal 18 jaar of ouder;Totaal;Dronten;2021;230.0
533;Totaal 18 jaar of ouder;Totaal;Dronten;2022;239.0
534;Totaal 18 jaar of ouder;Totaal;Druten;2017;223.0
535;Totaal 18 jaar of ouder;Totaal;Druten;2018;230.0
536;Totaal 18 jaar of ouder;Totaal;Druten;2019;117.0
537;Totaal 18 jaar of ouder;Totaal;Druten;2020;111.0
538;Totaal 18 jaar of ouder;Totaal;Druten;2021;141.0
539;Totaal 18 jaar of ouder;Totaal;Druten;2022;151.0
540;Totaal 18 jaar of ouder;Totaal;Duiven;2017;219.0
541;Totaal 18 jaar of ouder;Totaal;Duiven;2018;254.0
542;Totaal 18 jaar of ouder;Totaal;Duiven;2019;152.0
543;Totaal 18 jaar of ouder;Totaal;Duiven;2020;140.0
544;Totaal 18 jaar of ouder;Totaal;Duiven;2021;172.0
545;Totaal 18 jaar of ouder;Totaal;Duiven;2022;186.0
546;Totaal 18 jaar of ouder;Totaal;Echt-Susteren;2017;442.0
547;Totaal 18 jaar of ouder;Totaal;Echt-Susteren;2018;423.0
548;Totaal 18 jaar of ouder;Totaal;Echt-Susteren;2019;207.0
549;Totaal 18 jaar of ouder;Totaal;Echt-Susteren;2020;196.0
550;Totaal 18 jaar of ouder;Totaal;Echt-Susteren;2021;260.0
551;Totaal 18 jaar of ouder;Totaal;Echt-Susteren;2022;280.0
552;Totaal 18 jaar of ouder;Totaal;Edam-Volendam;2017;326.0
553;Totaal 18 jaar of ouder;Totaal;Edam-Volendam;2018;320.0
554;Totaal 18 jaar of ouder;Totaal;Edam-Volendam;2019;144.0
555;Totaal 18 jaar of ouder;Totaal;Edam-Volendam;2020;134.0
556;Totaal 18 jaar of ouder;Totaal;Edam-Volendam;2021;165.0
557;Totaal 18 jaar of ouder;Totaal;Edam-Volendam;2022;172.0
558;Totaal 18 jaar of ouder;Totaal;Ede;2017;1504.0
559;Totaal 18 jaar of ouder;Totaal;Ede;2018;1536.0
560;Totaal 18 jaar of ouder;Totaal;Ede;2019;608.0
561;Totaal 18 jaar of ouder;Totaal;Ede;2020;607.0
562;Totaal 18 jaar of ouder;Totaal;Ede;2021;762.0
563;Totaal 18 jaar of ouder;Totaal;Ede;2022;788.0
564;Totaal 18 jaar of ouder;Totaal;Eemnes;2017;89.0
565;Totaal 18 jaar of ouder;Totaal;Eemnes;2018;101.0
566;Totaal 18 jaar of ouder;Totaal;Eemnes;2019;30.0
567;Totaal 18 jaar of ouder;Totaal;Eemnes;2020;33.0
568;Totaal 18 jaar of ouder;Totaal;Eemnes;2021;45.0
569;Totaal 18 jaar of ouder;Totaal;Eemnes;2022;47.0
570;Totaal 18 jaar of ouder;Totaal;Eemsdelta;2017;
571;Totaal 18 jaar of ouder;Totaal;Eemsdelta;2018;
572;Totaal 18 jaar of ouder;Totaal;Eemsdelta;2019;
573;Totaal 18 jaar of ouder;Totaal;Eemsdelta;2020;
574;Totaal 18 jaar of ouder;Totaal;Eemsdelta;2021;383.0
575;Totaal 18 jaar of ouder;Totaal;Eemsdelta;2022;410.0
576;Totaal 18 jaar of ouder;Totaal;Eemsmond;2017;260.0
577;Totaal 18 jaar of ouder;Totaal;Eemsmond;2018;266.0
578;Totaal 18 jaar of ouder;Totaal;Eemsmond;2019;
579;Totaal 18 jaar of ouder;Totaal;Eemsmond;2020;
580;Totaal 18 jaar of ouder;Totaal;Eemsmond;2021;
581;Totaal 18 jaar of ouder;Totaal;Eemsmond;2022;
582;Totaal 18 jaar of ouder;Totaal;Eersel;2017;291.0
583;Totaal 18 jaar of ouder;Totaal;Eersel;2018;283.0
584;Totaal 18 jaar of ouder;Totaal;Eersel;2019;114.0
585;Totaal 18 jaar of ouder;Totaal;Eersel;2020;109.0
586;Totaal 18 jaar of ouder;Totaal;Eersel;2021;133.0
587;Totaal 18 jaar of ouder;Totaal;Eersel;2022;137.0
588;Totaal 18 jaar of ouder;Totaal;Eijsden-Margraten;2017;277.0
589;Totaal 18 jaar of ouder;Totaal;Eijsden-Margraten;2018;285.0
590;Totaal 18 jaar of ouder;Totaal;Eijsden-Margraten;2019;110.0
591;Totaal 18 jaar of ouder;Totaal;Eijsden-Margraten;2020;104.0
592;Totaal 18 jaar of ouder;Totaal;Eijsden-Margraten;2021;132.0
593;Totaal 18 jaar of ouder;Totaal;Eijsden-Margraten;2022;165.0
594;Totaal 18 jaar of ouder;Totaal;Eindhoven;2017;3854.0
595;Totaal 18 jaar of ouder;Totaal;Eindhoven;2018;3663.0
596;Totaal 18 jaar of ouder;Totaal;Eindhoven;2019;1489.0
597;Totaal 18 jaar of ouder;Totaal;Eindhoven;2020;1360.0
598;Totaal 18 jaar of ouder;Totaal;Eindhoven;2021;1641.0
599;Totaal 18 jaar of ouder;Totaal;Eindhoven;2022;1710.0
600;Totaal 18 jaar of ouder;Totaal;Elburg;2017;260.0
601;Totaal 18 jaar of ouder;Totaal;Elburg;2018;217.0
602;Totaal 18 jaar of ouder;Totaal;Elburg;2019;103.0
603;Totaal 18 jaar of ouder;Totaal;Elburg;2020;90.0
604;Totaal 18 jaar of ouder;Totaal;Elburg;2021;108.0
605;Totaal 18 jaar of ouder;Totaal;Elburg;2022;105.0
606;Totaal 18 jaar of ouder;Totaal;Emmen;2017;1723.0
607;Totaal 18 jaar of ouder;Totaal;Emmen;2018;1733.0
608;Totaal 18 jaar of ouder;Totaal;Emmen;2019;490.0
609;Totaal 18 jaar of ouder;Totaal;Emmen;2020;455.0
610;Totaal 18 jaar of ouder;Totaal;Emmen;2021;615.0
611;Totaal 18 jaar of ouder;Totaal;Emmen;2022;651.0
612;Totaal 18 jaar of ouder;Totaal;Enkhuizen;2017;288.0
613;Totaal 18 jaar of ouder;Totaal;Enkhuizen;2018;269.0
614;Totaal 18 jaar of ouder;Totaal;Enkhuizen;2019;126.0
615;Totaal 18 jaar of ouder;Totaal;Enkhuizen;2020;49.0
616;Totaal 18 jaar of ouder;Totaal;Enkhuizen;2021;69.0
617;Totaal 18 jaar of ouder;Totaal;Enkhuizen;2022;77.0
618;Totaal 18 jaar of ouder;Totaal;Enschede;2017;2170.0
619;Totaal 18 jaar of ouder;Totaal;Enschede;2018;2226.0
620;Totaal 18 jaar of ouder;Totaal;Enschede;2019;1342.0
621;Totaal 18 jaar of ouder;Totaal;Enschede;2020;1230.0
622;Totaal 18 jaar of ouder;Totaal;Enschede;2021;1527.0
623;Totaal 18 jaar of ouder;Totaal;Enschede;2022;1574.0
624;Totaal 18 jaar of ouder;Totaal;Epe;2017;486.0
625;Totaal 18 jaar of ouder;Totaal;Epe;2018;463.0
626;Totaal 18 jaar of ouder;Totaal;Epe;2019;212.0
627;Totaal 18 jaar of ouder;Totaal;Epe;2020;81.0
628;Totaal 18 jaar of ouder;Totaal;Epe;2021;120.0
629;Totaal 18 jaar of ouder;Totaal;Epe;2022;184.0
630;Totaal 18 jaar of ouder;Totaal;Ermelo;2017;366.0
631;Totaal 18 jaar of ouder;Totaal;Ermelo;2018;363.0
632;Totaal 18 jaar of ouder;Totaal;Ermelo;2019;83.0
633;Totaal 18 jaar of ouder;Totaal;Ermelo;2020;69.0
634;Totaal 18 jaar of ouder;Totaal;Ermelo;2021;84.0
635;Totaal 18 jaar of ouder;Totaal;Ermelo;2022;87.0
636;Totaal 18 jaar of ouder;Totaal;Etten-Leur;2017;423.0
637;Totaal 18 jaar of ouder;Totaal;Etten-Leur;2018;446.0
638;Totaal 18 jaar of ouder;Totaal;Etten-Leur;2019;216.0
639;Totaal 18 jaar of ouder;Totaal;Etten-Leur;2020;239.0
640;Totaal 18 jaar of ouder;Totaal;Etten-Leur;2021;335.0
641;Totaal 18 jaar of ouder;Totaal;Etten-Leur;2022;350.0
642;Totaal 18 jaar of ouder;Totaal;Ferwerderadiel;2017;58.0
643;Totaal 18 jaar of ouder;Totaal;Ferwerderadiel;2018;70.0
644;Totaal 18 jaar of ouder;Totaal;Ferwerderadiel;2019;
645;Totaal 18 jaar of ouder;Totaal;Ferwerderadiel;2020;
646;Totaal 18 jaar of ouder;Totaal;Ferwerderadiel;2021;
647;Totaal 18 jaar of ouder;Totaal;Ferwerderadiel;2022;
648;Totaal 18 jaar of ouder;Totaal;Franekeradeel;2017;144.0
649;Totaal 18 jaar of ouder;Totaal;Franekeradeel;2018;
650;Totaal 18 jaar of ouder;Totaal;Franekeradeel;2019;
651;Totaal 18 jaar of ouder;Totaal;Franekeradeel;2020;
652;Totaal 18 jaar of ouder;Totaal;Franekeradeel;2021;
653;Totaal 18 jaar of ouder;Totaal;Franekeradeel;2022;
654;Totaal 18 jaar of ouder;Totaal;De Fryske Marren;2017;714.0
655;Totaal 18 jaar of ouder;Totaal;De Fryske Marren;2018;734.0
656;Totaal 18 jaar of ouder;Totaal;De Fryske Marren;2019;307.0
657;Totaal 18 jaar of ouder;Totaal;De Fryske Marren;2020;278.0
658;Totaal 18 jaar of ouder;Totaal;De Fryske Marren;2021;356.0
659;Totaal 18 jaar of ouder;Totaal;De Fryske Marren;2022;367.0
660;Totaal 18 jaar of ouder;Totaal;Geertruidenberg;2017;208.0
661;Totaal 18 jaar of ouder;Totaal;Geertruidenberg;2018;209.0
662;Totaal 18 jaar of ouder;Totaal;Geertruidenberg;2019;48.0
663;Totaal 18 jaar of ouder;Totaal;Geertruidenberg;2020;56.0
664;Totaal 18 jaar of ouder;Totaal;Geertruidenberg;2021;79.0
665;Totaal 18 jaar of ouder;Totaal;Geertruidenberg;2022;92.0
666;Totaal 18 jaar of ouder;Totaal;Geldermalsen;2017;228.0
667;Totaal 18 jaar of ouder;Totaal;Geldermalsen;2018;98.0
668;Totaal 18 jaar of ouder;Totaal;Geldermalsen;2019;
669;Totaal 18 jaar of ouder;Totaal;Geldermalsen;2020;
670;Totaal 18 jaar of ouder;Totaal;Geldermalsen;2021;
671;Totaal 18 jaar of ouder;Totaal;Geldermalsen;2022;
672;Totaal 18 jaar of ouder;Totaal;Geldrop-Mierlo;2017;562.0
673;Totaal 18 jaar of ouder;Totaal;Geldrop-Mierlo;2018;492.0
674;Totaal 18 jaar of ouder;Totaal;Geldrop-Mierlo;2019;264.0
675;Totaal 18 jaar of ouder;Totaal;Geldrop-Mierlo;2020;235.0
676;Totaal 18 jaar of ouder;Totaal;Geldrop-Mierlo;2021;294.0
677;Totaal 18 jaar of ouder;Totaal;Geldrop-Mierlo;2022;302.0
678;Totaal 18 jaar of ouder;Totaal;Gemert-Bakel;2017;234.0
679;Totaal 18 jaar of ouder;Totaal;Gemert-Bakel;2018;84.0
680;Totaal 18 jaar of ouder;Totaal;Gemert-Bakel;2019;92.0
681;Totaal 18 jaar of ouder;Totaal;Gemert-Bakel;2020;84.0
682;Totaal 18 jaar of ouder;Totaal;Gemert-Bakel;2021;109.0
683;Totaal 18 jaar of ouder;Totaal;Gemert-Bakel;2022;114.0
684;Totaal 18 jaar of ouder;Totaal;Gennep;2017;205.0
685;Totaal 18 jaar of ouder;Totaal;Gennep;2018;222.0
686;Totaal 18 jaar of ouder;Totaal;Gennep;2019;101.0
687;Totaal 18 jaar of ouder;Totaal;Gennep;2020;41.0
688;Totaal 18 jaar of ouder;Totaal;Gennep;2021;57.0
689;Totaal 18 jaar of ouder;Totaal;Gennep;2022;61.0
690;Totaal 18 jaar of ouder;Totaal;Giessenlanden;2017;100.0
691;Totaal 18 jaar of ouder;Totaal;Giessenlanden;2018;97.0
692;Totaal 18 jaar of ouder;Totaal;Giessenlanden;2019;
693;Totaal 18 jaar of ouder;Totaal;Giessenlanden;2020;
694;Totaal 18 jaar of ouder;Totaal;Giessenlanden;2021;
695;Totaal 18 jaar of ouder;Totaal;Giessenlanden;2022;
696;Totaal 18 jaar of ouder;Totaal;Gilze en Rijen;2017;328.0
697;Totaal 18 jaar of ouder;Totaal;Gilze en Rijen;2018;334.0
698;Totaal 18 jaar of ouder;Totaal;Gilze en Rijen;2019;170.0
699;Totaal 18 jaar of ouder;Totaal;Gilze en Rijen;2020;158.0
700;Totaal 18 jaar of ouder;Totaal;Gilze en Rijen;2021;218.0
701;Totaal 18 jaar of ouder;Totaal;Gilze en Rijen;2022;233.0
702;Totaal 18 jaar of ouder;Totaal;Goeree-Overflakkee;2017;538.0
703;Totaal 18 jaar of ouder;Totaal;Goeree-Overflakkee;2018;516.0
704;Totaal 18 jaar of ouder;Totaal;Goeree-Overflakkee;2019;235.0
705;Totaal 18 jaar of ouder;Totaal;Goeree-Overflakkee;2020;219.0
706;Totaal 18 jaar of ouder;Totaal;Goeree-Overflakkee;2021;272.0
707;Totaal 18 jaar of ouder;Totaal;Goeree-Overflakkee;2022;287.0
708;Totaal 18 jaar of ouder;Totaal;Goes;2017;662.0
709;Totaal 18 jaar of ouder;Totaal;Goes;2018;685.0
710;Totaal 18 jaar of ouder;Totaal;Goes;2019;318.0
711;Totaal 18 jaar of ouder;Totaal;Goes;2020;292.0
712;Totaal 18 jaar of ouder;Totaal;Goes;2021;350.0
713;Totaal 18 jaar of ouder;Totaal;Goes;2022;346.0
714;Totaal 18 jaar of ouder;Totaal;Goirle;2017;222.0
715;Totaal 18 jaar of ouder;Totaal;Goirle;2018;225.0
716;Totaal 18 jaar of ouder;Totaal;Goirle;2019;130.0
717;Totaal 18 jaar of ouder;Totaal;Goirle;2020;130.0
718;Totaal 18 jaar of ouder;Totaal;Goirle;2021;182.0
719;Totaal 18 jaar of ouder;Totaal;Goirle;2022;184.0
720;Totaal 18 jaar of ouder;Totaal;Gooise Meren;2017;724.0
721;Totaal 18 jaar of ouder;Totaal;Gooise Meren;2018;664.0
722;Totaal 18 jaar of ouder;Totaal;Gooise Meren;2019;259.0
723;Totaal 18 jaar of ouder;Totaal;Gooise Meren;2020;210.0
724;Totaal 18 jaar of ouder;Totaal;Gooise Meren;2021;333.0
725;Totaal 18 jaar of ouder;Totaal;Gooise Meren;2022;348.0
726;Totaal 18 jaar of ouder;Totaal;Gorinchem;2017;296.0
727;Totaal 18 jaar of ouder;Totaal;Gorinchem;2018;304.0
728;Totaal 18 jaar of ouder;Totaal;Gorinchem;2019;234.0
729;Totaal 18 jaar of ouder;Totaal;Gorinchem;2020;205.0
730;Totaal 18 jaar of ouder;Totaal;Gorinchem;2021;252.0
731;Totaal 18 jaar of ouder;Totaal;Gorinchem;2022;269.0
732;Totaal 18 jaar of ouder;Totaal;Gouda;2017;891.0
733;Totaal 18 jaar of ouder;Totaal;Gouda;2018;926.0
734;Totaal 18 jaar of ouder;Totaal;Gouda;2019;464.0
735;Totaal 18 jaar of ouder;Totaal;Gouda;2020;442.0
736;Totaal 18 jaar of ouder;Totaal;Gouda;2021;541.0
737;Totaal 18 jaar of ouder;Totaal;Gouda;2022;556.0
738;Totaal 18 jaar of ouder;Totaal;Grave;2017;119.0
739;Totaal 18 jaar of ouder;Totaal;Grave;2018;114.0
740;Totaal 18 jaar of ouder;Totaal;Grave;2019;35.0
741;Totaal 18 jaar of ouder;Totaal;Grave;2020;38.0
742;Totaal 18 jaar of ouder;Totaal;Grave;2021;56.0
743;Totaal 18 jaar of ouder;Totaal;Grave;2022;
744;Totaal 18 jaar of ouder;Totaal;'s-Gravenhage (gemeente);2017;4930.0
745;Totaal 18 jaar of ouder;Totaal;'s-Gravenhage (gemeente);2018;4507.0
746;Totaal 18 jaar of ouder;Totaal;'s-Gravenhage (gemeente);2019;1168.0
747;Totaal 18 jaar of ouder;Totaal;'s-Gravenhage (gemeente);2020;855.0
748;Totaal 18 jaar of ouder;Totaal;'s-Gravenhage (gemeente);2021;1195.0
749;Totaal 18 jaar of ouder;Totaal;'s-Gravenhage (gemeente);2022;1247.0
750;Totaal 18 jaar of ouder;Totaal;Groningen (gemeente);2017;1616.0
751;Totaal 18 jaar of ouder;Totaal;Groningen (gemeente);2018;1620.0
752;Totaal 18 jaar of ouder;Totaal;Groningen (gemeente);2019;962.0
753;Totaal 18 jaar of ouder;Totaal;Groningen (gemeente);2020;1300.0
754;Totaal 18 jaar of ouder;Totaal;Groningen (gemeente);2021;1608.0
755;Totaal 18 jaar of ouder;Totaal;Groningen (gemeente);2022;1600.0
756;Totaal 18 jaar of ouder;Totaal;Grootegast;2017;87.0
757;Totaal 18 jaar of ouder;Totaal;Grootegast;2018;100.0
758;Totaal 18 jaar of ouder;Totaal;Grootegast;2019;
759;Totaal 18 jaar of ouder;Totaal;Grootegast;2020;
760;Totaal 18 jaar of ouder;Totaal;Grootegast;2021;
761;Totaal 18 jaar of ouder;Totaal;Grootegast;2022;
762;Totaal 18 jaar of ouder;Totaal;Gulpen-Wittem;2017;191.0
763;Totaal 18 jaar of ouder;Totaal;Gulpen-Wittem;2018;205.0
764;Totaal 18 jaar of ouder;Totaal;Gulpen-Wittem;2019;77.0
765;Totaal 18 jaar of ouder;Totaal;Gulpen-Wittem;2020;69.0
766;Totaal 18 jaar of ouder;Totaal;Gulpen-Wittem;2021;86.0
767;Totaal 18 jaar of ouder;Totaal;Gulpen-Wittem;2022;96.0
768;Totaal 18 jaar of ouder;Totaal;Haaksbergen;2017;223.0
769;Totaal 18 jaar of ouder;Totaal;Haaksbergen;2018;243.0
770;Totaal 18 jaar of ouder;Totaal;Haaksbergen;2019;129.0
771;Totaal 18 jaar of ouder;Totaal;Haaksbergen;2020;116.0
772;Totaal 18 jaar of ouder;Totaal;Haaksbergen;2021;149.0
773;Totaal 18 jaar of ouder;Totaal;Haaksbergen;2022;160.0
774;Totaal 18 jaar of ouder;Totaal;Haaren;2017;128.0
775;Totaal 18 jaar of ouder;Totaal;Haaren;2018;131.0
776;Totaal 18 jaar of ouder;Totaal;Haaren;2019;33.0
777;Totaal 18 jaar of ouder;Totaal;Haaren;2020;36.0
