ID;RegioSSituatie2011;Perioden;TotaleBevolking_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarOfOuder_4;Autochtonen_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Totaal1eEn2eGeneratie_9;k_1eGeneratie_10;k_2eGeneratie_11;Totaal1eEn2eGeneratie_12;k_1eGeneratie_13;k_2eGeneratie_14;Totaal1eEn2eGeneratie_15;k_1eGeneratie_16;k_2eGeneratie_17;Totaal1eEn2eGeneratie_18;k_1eGeneratie_19;k_2eGeneratie_20;Totaal1eEn2eGeneratie_21;k_1eGeneratie_22;k_2eGeneratie_23;Totaal1eEn2eGeneratie_24;k_1eGeneratie_25;k_2eGeneratie_26;Levendgeborenen_27;Overledenen_28;Immigratie_29;EmigratieInclusiefCorrecties_30;VestigersUitAndereGemeente_31;VertrekkersNaarAndereGemeente_32;RegionaleCodering_33
5786;Druten;2037;18.6;4.0;9.3;5.3;15.4;1.8;0.8;0.9;0.2;0.1;0.2;0.2;0.1;0.1;0.2;0.1;0.1;0.4;0.2;0.2;0.7;0.4;0.3;1.5;0.6;0.9;0.2;0.2;0.1;0.1;0.8;0.6;GM0225
5787;Druten;2038;18.7;4.1;9.3;5.3;15.4;1.8;0.8;0.9;0.2;0.1;0.2;0.2;0.1;0.1;0.2;0.1;0.1;0.4;0.2;0.2;0.8;0.5;0.3;1.5;0.6;0.9;0.2;0.2;0.1;0.1;0.8;0.6;GM0225
5788;Druten;2039;18.8;4.1;9.3;5.4;15.4;1.8;0.9;1.0;0.2;0.1;0.2;0.2;0.1;0.1;0.2;0.1;0.1;0.4;0.2;0.2;0.8;0.5;0.3;1.5;0.6;0.9;0.2;0.2;0.1;0.1;0.7;0.6;GM0225
5789;Druten;2040;18.8;4.1;9.3;5.4;15.4;1.8;0.9;1.0;0.2;0.1;0.2;0.2;0.1;0.1;0.2;0.1;0.1;0.4;0.2;0.2;0.8;0.5;0.4;1.6;0.7;0.9;;;;;;;GM0225
5790;Duiven;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;0.1;0.1;0.1;0.6;0.9;GM0226
5791;Duiven;2012;25.5;6.7;15.3;3.5;22.2;1.2;0.6;0.5;0.1;0.0;0.0;0.1;0.0;0.0;0.2;0.1;0.1;0.2;0.1;0.1;0.6;0.4;0.2;2.1;0.6;1.5;0.2;0.2;0.1;0.1;0.7;0.8;GM0226
5792;Duiven;2013;25.4;6.4;15.2;3.8;22.0;1.2;0.7;0.6;0.1;0.0;0.0;0.1;0.0;0.1;0.2;0.1;0.1;0.2;0.1;0.1;0.6;0.4;0.2;2.1;0.6;1.5;0.2;0.2;0.1;0.1;0.7;0.9;GM0226
5793;Duiven;2014;25.3;6.2;15.1;3.9;21.9;1.3;0.7;0.6;0.1;0.0;0.0;0.1;0.0;0.0;0.2;0.1;0.1;0.3;0.1;0.2;0.6;0.4;0.2;2.1;0.6;1.5;0.2;0.2;0.1;0.1;0.7;0.9;GM0226
5794;Duiven;2015;25.1;6.0;15.0;4.1;21.7;1.3;0.7;0.6;0.1;0.0;0.1;0.1;0.0;0.1;0.2;0.1;0.1;0.3;0.1;0.2;0.7;0.4;0.3;2.1;0.6;1.5;0.2;0.2;0.1;0.1;0.8;0.9;GM0226
5795;Duiven;2016;25.1;5.9;14.9;4.3;21.6;1.4;0.7;0.7;0.1;0.0;0.1;0.1;0.0;0.1;0.2;0.1;0.1;0.3;0.1;0.2;0.7;0.4;0.2;2.2;0.6;1.5;0.2;0.2;0.1;0.1;1.0;0.9;GM0226
5796;Duiven;2017;25.1;5.8;14.9;4.5;21.5;1.4;0.7;0.7;0.1;0.0;0.1;0.1;0.0;0.1;0.2;0.1;0.1;0.3;0.1;0.2;0.7;0.4;0.3;2.2;0.6;1.5;0.2;0.2;0.1;0.1;0.9;0.9;GM0226
5797;Duiven;2018;25.1;5.6;14.8;4.7;21.4;1.4;0.7;0.7;0.1;0.0;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;0.7;0.4;0.3;2.2;0.7;1.5;0.2;0.2;0.1;0.1;1.0;1.0;GM0226
5798;Duiven;2019;25.0;5.4;14.8;4.8;21.3;1.5;0.8;0.7;0.1;0.0;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;0.7;0.4;0.3;2.2;0.7;1.5;0.2;0.2;0.1;0.1;1.0;1.0;GM0226
5799;Duiven;2020;25.0;5.3;14.7;5.0;21.2;1.6;0.8;0.8;0.1;0.0;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;0.8;0.5;0.3;2.2;0.7;1.5;0.2;0.2;0.1;0.1;0.8;1.0;GM0226
5800;Duiven;2021;24.8;5.1;14.4;5.2;21.0;1.6;0.8;0.8;0.1;0.0;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;0.8;0.5;0.3;2.2;0.7;1.5;0.2;0.2;0.1;0.1;1.0;1.0;GM0226
5801;Duiven;2022;24.8;5.0;14.4;5.4;20.9;1.6;0.8;0.8;0.1;0.0;0.1;0.1;0.1;0.1;0.3;0.1;0.1;0.3;0.1;0.2;0.8;0.5;0.3;2.3;0.8;1.5;0.2;0.2;0.0;0.1;1.1;1.0;GM0226
5802;Duiven;2023;24.8;5.0;14.2;5.6;20.8;1.7;0.9;0.8;0.1;0.0;0.1;0.1;0.1;0.1;0.3;0.1;0.1;0.3;0.1;0.2;0.8;0.5;0.3;2.3;0.8;1.6;0.2;0.2;0.1;0.1;1.1;1.1;GM0226
5803;Duiven;2024;24.8;4.9;14.0;5.8;20.8;1.7;0.9;0.9;0.1;0.0;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;0.9;0.5;0.3;2.3;0.8;1.5;0.2;0.2;0.1;0.1;1.1;1.1;GM0226
5804;Duiven;2025;24.7;4.8;13.9;6.0;20.7;1.8;0.9;0.9;0.2;0.0;0.1;0.1;0.1;0.1;0.3;0.1;0.2;0.3;0.1;0.2;0.9;0.5;0.4;2.3;0.8;1.5;0.2;0.3;0.1;0.1;1.1;1.0;GM0226
5805;Duiven;2026;24.7;4.9;13.7;6.2;20.6;1.8;0.9;0.9;0.2;0.0;0.1;0.1;0.1;0.1;0.3;0.1;0.2;0.4;0.1;0.2;0.9;0.5;0.4;2.3;0.8;1.5;0.2;0.3;0.1;0.1;1.0;1.1;GM0226
5806;Duiven;2027;24.7;4.9;13.4;6.5;20.5;1.9;0.9;1.0;0.2;0.0;0.1;0.1;0.1;0.1;0.3;0.1;0.2;0.4;0.1;0.2;0.9;0.6;0.4;2.3;0.8;1.5;0.2;0.3;0.1;0.1;1.2;1.1;GM0226
5807;Duiven;2028;24.7;4.9;13.1;6.7;20.5;1.9;0.9;1.0;0.2;0.0;0.1;0.2;0.1;0.1;0.3;0.1;0.2;0.4;0.1;0.2;1.0;0.6;0.4;2.3;0.8;1.5;0.2;0.3;0.1;0.1;1.2;1.1;GM0226
5808;Duiven;2029;24.8;4.9;12.9;7.0;20.5;1.9;0.9;1.0;0.2;0.0;0.1;0.2;0.1;0.1;0.3;0.1;0.2;0.4;0.1;0.2;1.0;0.6;0.4;2.4;0.8;1.5;0.2;0.3;0.1;0.1;1.2;1.1;GM0226
5809;Duiven;2030;24.8;4.9;12.8;7.2;20.5;2.0;1.0;1.0;0.2;0.0;0.1;0.2;0.1;0.1;0.3;0.1;0.2;0.4;0.1;0.2;1.0;0.6;0.4;2.4;0.8;1.5;0.2;0.3;0.1;0.1;1.2;1.1;GM0226
5810;Duiven;2031;24.8;4.9;12.5;7.3;20.5;2.0;1.0;1.0;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;0.4;0.1;0.2;1.0;0.6;0.4;2.4;0.8;1.5;0.2;0.3;0.1;0.1;1.2;1.0;GM0226
5811;Duiven;2032;24.9;4.9;12.4;7.6;20.4;2.1;1.0;1.1;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;0.4;0.1;0.2;1.0;0.6;0.4;2.4;0.8;1.5;0.2;0.3;0.1;0.1;1.2;1.1;GM0226
5812;Duiven;2033;24.9;5.0;12.2;7.7;20.4;2.1;1.0;1.1;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;0.4;0.1;0.3;1.0;0.6;0.4;2.3;0.8;1.5;0.2;0.3;0.1;0.1;1.2;1.1;GM0226
5813;Duiven;2034;25.0;5.0;12.1;7.9;20.4;2.2;1.0;1.1;0.2;0.1;0.2;0.2;0.1;0.1;0.3;0.1;0.2;0.4;0.1;0.3;1.1;0.6;0.5;2.4;0.9;1.5;0.2;0.3;0.1;0.1;1.2;1.1;GM0226
5814;Duiven;2035;24.9;5.0;11.9;8.0;20.3;2.2;1.1;1.1;0.2;0.1;0.2;0.2;0.1;0.1;0.3;0.1;0.2;0.4;0.1;0.3;1.1;0.6;0.5;2.4;0.9;1.5;0.2;0.3;0.1;0.1;1.2;1.0;GM0226
5815;Duiven;2036;25.0;5.0;11.8;8.2;20.4;2.3;1.1;1.2;0.2;0.1;0.2;0.2;0.1;0.1;0.3;0.1;0.2;0.4;0.1;0.3;1.1;0.7;0.5;2.4;0.9;1.5;0.2;0.3;0.1;0.1;1.2;1.1;GM0226
5816;Duiven;2037;25.1;5.1;11.8;8.2;20.4;2.3;1.1;1.2;0.2;0.1;0.2;0.2;0.1;0.1;0.3;0.1;0.2;0.4;0.1;0.3;1.1;0.7;0.5;2.4;0.9;1.5;0.2;0.3;0.1;0.1;1.2;1.1;GM0226
5817;Duiven;2038;25.0;5.1;11.7;8.3;20.3;2.3;1.1;1.2;0.2;0.1;0.2;0.2;0.1;0.1;0.3;0.1;0.2;0.4;0.1;0.3;1.2;0.7;0.5;2.4;0.9;1.5;0.2;0.3;0.1;0.1;1.3;1.1;GM0226
5818;Duiven;2039;25.1;5.1;11.8;8.3;20.3;2.4;1.1;1.2;0.3;0.1;0.2;0.2;0.1;0.1;0.3;0.1;0.2;0.4;0.2;0.3;1.2;0.7;0.5;2.5;1.0;1.5;0.2;0.3;0.1;0.1;1.2;1.1;GM0226
5819;Duiven;2040;25.1;5.1;11.8;8.3;20.2;2.4;1.1;1.3;0.3;0.1;0.2;0.2;0.1;0.1;0.3;0.1;0.2;0.4;0.2;0.3;1.2;0.7;0.5;2.5;1.0;1.5;;;;;;;GM0226
5820;Echt-Susteren;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3;0.3;0.2;0.1;1.0;1.0;GM1711
5821;Echt-Susteren;2012;32.3;6.2;19.8;6.3;26.6;1.1;0.8;0.4;0.2;0.1;0.1;0.1;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.8;0.6;0.2;4.5;1.5;3.0;0.2;0.3;0.2;0.2;0.6;1.0;GM1711
5822;Echt-Susteren;2013;31.9;6.0;19.4;6.5;26.3;1.2;0.8;0.4;0.2;0.1;0.1;0.1;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.0;0.8;0.6;0.2;4.5;1.5;3.0;0.2;0.3;0.2;0.2;0.8;0.8;GM1711
5823;Echt-Susteren;2014;31.9;5.9;19.2;6.7;26.2;1.2;0.8;0.4;0.2;0.1;0.1;0.1;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.0;0.8;0.6;0.2;4.5;1.5;2.9;0.2;0.3;0.2;0.2;0.9;0.8;GM1711
5824;Echt-Susteren;2015;31.9;5.9;19.1;6.9;26.2;1.3;0.8;0.5;0.2;0.1;0.1;0.1;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.0;0.9;0.7;0.2;4.5;1.6;2.9;0.2;0.3;0.2;0.1;0.8;0.9;GM1711
5825;Echt-Susteren;2016;31.9;5.8;19.0;7.1;26.1;1.4;0.9;0.5;0.2;0.1;0.1;0.1;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.0;0.9;0.7;0.2;4.5;1.6;2.9;0.3;0.3;0.2;0.1;0.8;0.9;GM1711
5826;Echt-Susteren;2017;31.8;5.8;18.7;7.3;26.0;1.4;0.9;0.5;0.2;0.1;0.1;0.1;0.1;0.0;0.1;0.0;0.1;0.1;0.1;0.1;0.9;0.7;0.2;4.4;1.6;2.8;0.3;0.3;0.2;0.1;0.9;0.9;GM1711
5827;Echt-Susteren;2018;31.7;5.7;18.6;7.5;25.8;1.5;1.0;0.5;0.2;0.1;0.1;0.1;0.1;0.0;0.1;0.1;0.1;0.1;0.1;0.1;1.0;0.7;0.2;4.4;1.7;2.8;0.3;0.3;0.2;0.2;1.0;0.9;GM1711
5828;Echt-Susteren;2019;31.8;5.7;18.4;7.7;25.8;1.5;1.0;0.6;0.2;0.1;0.1;0.1;0.1;0.0;0.1;0.1;0.1;0.1;0.1;0.1;1.0;0.7;0.2;4.4;1.7;2.7;0.3;0.4;0.2;0.1;1.0;1.0;GM1711
5829;Echt-Susteren;2020;31.7;5.6;18.2;7.9;25.7;1.6;1.0;0.6;0.2;0.1;0.1;0.1;0.1;0.0;0.1;0.1;0.1;0.1;0.1;0.1;1.0;0.7;0.3;4.4;1.6;2.7;0.3;0.3;0.2;0.1;1.0;1.1;GM1711
5830;Echt-Susteren;2021;31.6;5.6;17.9;8.1;25.6;1.7;1.1;0.6;0.2;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.1;1.0;0.8;0.3;4.4;1.7;2.7;0.3;0.4;0.2;0.1;1.0;1.1;GM1711
5831;Echt-Susteren;2022;31.5;5.5;17.7;8.3;25.4;1.7;1.1;0.6;0.2;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.1;1.1;0.8;0.3;4.3;1.7;2.6;0.3;0.4;0.2;0.1;1.3;1.1;GM1711
5832;Echt-Susteren;2023;31.6;5.5;17.6;8.5;25.4;1.9;1.2;0.7;0.3;0.1;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.2;0.1;0.1;1.1;0.9;0.3;4.4;1.7;2.6;0.3;0.4;0.2;0.1;1.2;1.2;GM1711
5833;Echt-Susteren;2024;31.6;5.5;17.4;8.6;25.3;1.9;1.2;0.7;0.3;0.1;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.2;0.1;0.1;1.1;0.9;0.3;4.3;1.7;2.6;0.3;0.4;0.2;0.1;1.1;1.1;GM1711
5834;Echt-Susteren;2025;31.5;5.6;17.2;8.7;25.2;2.0;1.2;0.8;0.3;0.1;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.2;0.1;0.1;1.2;0.9;0.3;4.3;1.8;2.5;0.3;0.4;0.2;0.1;1.2;1.1;GM1711
5835;Echt-Susteren;2026;31.5;5.6;17.0;9.0;25.2;2.0;1.3;0.8;0.3;0.1;0.2;0.2;0.1;0.1;0.2;0.1;0.1;0.2;0.1;0.1;1.2;0.9;0.3;4.3;1.8;2.5;0.3;0.4;0.2;0.1;1.4;1.2;GM1711
5836;Echt-Susteren;2027;31.6;5.7;16.8;9.1;25.2;2.1;1.3;0.8;0.3;0.1;0.2;0.2;0.1;0.1;0.2;0.1;0.1;0.2;0.1;0.1;1.2;0.9;0.3;4.3;1.8;2.5;0.3;0.4;0.2;0.1;1.4;1.2;GM1711
5837;Echt-Susteren;2028;31.8;5.8;16.7;9.3;25.3;2.2;1.3;0.9;0.3;0.1;0.2;0.2;0.1;0.1;0.2;0.1;0.1;0.2;0.1;0.1;1.3;0.9;0.3;4.3;1.9;2.5;0.3;0.4;0.2;0.1;1.1;1.2;GM1711
5838;Echt-Susteren;2029;31.6;5.8;16.4;9.4;25.1;2.2;1.3;0.9;0.3;0.1;0.2;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;1.3;0.9;0.3;4.3;1.8;2.4;0.3;0.4;0.2;0.1;1.0;1.2;GM1711
5839;Echt-Susteren;2030;31.3;5.7;16.1;9.5;24.8;2.2;1.3;0.9;0.3;0.1;0.2;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;1.3;0.9;0.4;4.2;1.8;2.4;0.2;0.4;0.2;0.1;1.0;1.2;GM1711
5840;Echt-Susteren;2031;31.0;5.6;15.8;9.6;24.5;2.3;1.3;1.0;0.3;0.1;0.2;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;1.3;0.9;0.4;4.2;1.8;2.4;0.2;0.4;0.2;0.1;1.0;1.1;GM1711
5841;Echt-Susteren;2032;30.8;5.6;15.5;9.7;24.2;2.3;1.3;1.0;0.3;0.1;0.2;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;1.3;0.9;0.4;4.2;1.8;2.4;0.2;0.4;0.2;0.1;1.0;1.2;GM1711
5842;Echt-Susteren;2033;30.4;5.4;15.3;9.7;23.9;2.4;1.3;1.0;0.4;0.1;0.2;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;1.3;0.9;0.4;4.2;1.8;2.3;0.2;0.4;0.2;0.1;1.0;1.1;GM1711
5843;Echt-Susteren;2034;30.1;5.4;15.1;9.6;23.6;2.4;1.3;1.0;0.4;0.1;0.3;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;1.3;1.0;0.4;4.1;1.8;2.3;0.2;0.4;0.2;0.1;1.0;1.1;GM1711
5844;Echt-Susteren;2035;29.9;5.4;14.9;9.7;23.4;2.5;1.4;1.1;0.4;0.1;0.3;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;1.4;1.0;0.4;4.1;1.8;2.2;0.2;0.4;0.2;0.1;1.0;1.1;GM1711
5845;Echt-Susteren;2036;29.6;5.4;14.6;9.7;23.1;2.5;1.4;1.1;0.4;0.1;0.3;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;1.4;1.0;0.4;4.1;1.9;2.2;0.2;0.4;0.2;0.1;1.0;1.1;GM1711
5846;Echt-Susteren;2037;29.3;5.3;14.4;9.6;22.8;2.5;1.4;1.1;0.4;0.1;0.3;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;1.4;1.0;0.4;4.0;1.8;2.2;0.2;0.5;0.2;0.1;1.0;1.1;GM1711
5847;Echt-Susteren;2038;29.0;5.2;14.3;9.5;22.5;2.5;1.4;1.1;0.4;0.1;0.3;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;1.4;1.0;0.4;4.0;1.9;2.1;0.2;0.4;0.2;0.1;0.9;1.1;GM1711
5848;Echt-Susteren;2039;28.6;5.1;14.1;9.4;22.1;2.5;1.4;1.1;0.4;0.1;0.3;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;1.4;1.0;0.4;4.0;1.9;2.1;0.2;0.4;0.2;0.1;1.0;1.0;GM1711
5849;Echt-Susteren;2040;28.3;5.0;14.1;9.3;21.8;2.6;1.4;1.2;0.4;0.1;0.3;0.2;0.1;0.1;0.2;0.1;0.1;0.3;0.1;0.2;1.5;1.0;0.4;3.9;1.9;2.1;;;;;;;GM1711
5850;Edam-Volendam;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3;0.2;0.1;0.1;0.6;0.5;GM0385
5851;Edam-Volendam;2012;28.8;7.4;17.0;4.4;26.6;1.1;0.6;0.5;0.4;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.6;0.4;0.2;1.1;0.4;0.7;0.3;0.2;0.1;0.1;0.6;0.5;GM0385
5852;Edam-Volendam;2013;29.0;7.4;16.9;4.7;26.7;1.2;0.6;0.6;0.4;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.6;0.4;0.3;1.1;0.4;0.7;0.3;0.2;0.1;0.1;0.6;0.5;GM0385
5853;Edam-Volendam;2014;29.2;7.4;16.9;4.9;26.8;1.3;0.7;0.6;0.4;0.2;0.2;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.7;0.4;0.3;1.1;0.4;0.7;0.3;0.2;0.1;0.1;0.6;0.5;GM0385
5854;Edam-Volendam;2015;29.4;7.4;16.9;5.1;26.9;1.3;0.7;0.6;0.4;0.2;0.2;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.7;0.4;0.3;1.1;0.4;0.7;0.3;0.2;0.1;0.1;0.6;0.5;GM0385
5855;Edam-Volendam;2016;29.5;7.4;16.8;5.4;27.0;1.4;0.7;0.7;0.4;0.2;0.2;0.1;0.0;0.0;0.2;0.1;0.1;0.1;0.0;0.0;0.7;0.4;0.3;1.2;0.4;0.8;0.3;0.2;0.1;0.1;0.5;0.5;GM0385
5856;Edam-Volendam;2017;29.6;7.3;16.7;5.6;27.0;1.4;0.7;0.7;0.4;0.2;0.2;0.1;0.0;0.0;0.2;0.1;0.1;0.1;0.0;0.0;0.8;0.4;0.3;1.2;0.5;0.8;0.3;0.2;0.1;0.1;0.6;0.5;GM0385
5857;Edam-Volendam;2018;29.9;7.3;16.8;5.8;27.1;1.5;0.8;0.8;0.4;0.2;0.2;0.1;0.0;0.0;0.2;0.1;0.1;0.1;0.0;0.0;0.8;0.5;0.3;1.3;0.5;0.8;0.3;0.2;0.1;0.1;0.7;0.5;GM0385
5858;Edam-Volendam;2019;30.1;7.2;16.8;6.0;27.2;1.6;0.8;0.8;0.4;0.2;0.2;0.1;0.0;0.1;0.2;0.1;0.1;0.1;0.0;0.1;0.8;0.5;0.3;1.3;0.5;0.8;0.3;0.2;0.1;0.1;0.7;0.5;GM0385
5859;Edam-Volendam;2020;30.3;7.2;17.0;6.2;27.4;1.6;0.8;0.8;0.4;0.2;0.3;0.1;0.0;0.1;0.2;0.1;0.1;0.1;0.0;0.1;0.8;0.5;0.3;1.3;0.5;0.8;0.3;0.2;0.1;0.1;0.6;0.5;GM0385
5860;Edam-Volendam;2021;30.4;7.1;17.0;6.3;27.4;1.7;0.8;0.9;0.4;0.2;0.3;0.1;0.0;0.1;0.2;0.1;0.1;0.1;0.0;0.1;0.8;0.5;0.3;1.3;0.5;0.8;0.3;0.2;0.1;0.1;0.6;0.5;GM0385
5861;Edam-Volendam;2022;30.5;7.0;17.1;6.5;27.4;1.7;0.8;0.9;0.4;0.2;0.2;0.1;0.0;0.1;0.2;0.1;0.2;0.1;0.0;0.1;0.9;0.5;0.4;1.4;0.5;0.8;0.3;0.2;0.1;0.1;0.7;0.5;GM0385
5862;Edam-Volendam;2023;30.8;6.9;17.2;6.7;27.6;1.8;0.9;0.9;0.4;0.2;0.3;0.1;0.0;0.1;0.3;0.1;0.2;0.1;0.1;0.1;0.9;0.5;0.4;1.4;0.5;0.8;0.3;0.2;0.1;0.1;0.5;0.5;GM0385
5863;Edam-Volendam;2024;30.8;6.8;17.2;6.8;27.6;1.8;0.9;0.9;0.4;0.2;0.3;0.1;0.0;0.1;0.3;0.1;0.2;0.1;0.0;0.1;0.9;0.5;0.4;1.4;0.6;0.9;0.3;0.3;0.1;0.1;0.6;0.5;GM0385
5864;Edam-Volendam;2025;30.9;6.8;17.2;7.0;27.6;1.9;0.9;1.0;0.4;0.2;0.3;0.1;0.0;0.1;0.3;0.1;0.2;0.2;0.1;0.1;0.9;0.6;0.4;1.4;0.6;0.8;0.3;0.3;0.1;0.1;0.5;0.5;GM0385
5865;Edam-Volendam;2026;31.1;6.7;17.2;7.2;27.7;1.9;0.9;1.0;0.4;0.2;0.3;0.1;0.0;0.1;0.3;0.1;0.2;0.2;0.1;0.1;1.0;0.6;0.4;1.4;0.6;0.8;0.3;0.3;0.1;0.1;0.6;0.5;GM0385
5866;Edam-Volendam;2027;31.2;6.7;17.2;7.3;27.8;2.0;0.9;1.0;0.4;0.2;0.3;0.1;0.0;0.1;0.3;0.1;0.2;0.2;0.1;0.1;1.0;0.6;0.4;1.5;0.6;0.9;0.3;0.3;0.1;0.1;0.5;0.5;GM0385
5867;Edam-Volendam;2028;31.2;6.7;17.1;7.5;27.8;2.0;0.9;1.1;0.4;0.2;0.3;0.1;0.0;0.1;0.3;0.1;0.2;0.2;0.1;0.1;1.0;0.6;0.4;1.5;0.6;0.9;0.3;0.3;0.1;0.1;0.6;0.5;GM0385
5868;Edam-Volendam;2029;31.4;6.7;17.1;7.6;27.9;2.1;1.0;1.1;0.4;0.2;0.3;0.1;0.0;0.1;0.3;0.1;0.2;0.2;0.1;0.1;1.0;0.6;0.4;1.5;0.6;0.9;0.3;0.3;0.1;0.1;0.6;0.5;GM0385
5869;Edam-Volendam;2030;31.5;6.7;17.1;7.7;27.9;2.1;1.0;1.1;0.4;0.2;0.3;0.1;0.0;0.1;0.3;0.1;0.2;0.2;0.1;0.1;1.0;0.6;0.4;1.5;0.6;0.9;0.3;0.3;0.1;0.1;0.5;0.4;GM0385
5870;Edam-Volendam;2031;31.6;6.8;17.0;7.8;28.0;2.1;1.0;1.1;0.4;0.2;0.3;0.1;0.0;0.1;0.3;0.1;0.2;0.2;0.1;0.1;1.0;0.6;0.4;1.5;0.6;0.9;0.3;0.3;0.1;0.1;0.5;0.5;GM0385
5871;Edam-Volendam;2032;31.7;6.8;16.9;7.9;28.0;2.2;1.0;1.2;0.5;0.2;0.3;0.1;0.1;0.1;0.3;0.1;0.2;0.2;0.1;0.1;1.1;0.6;0.4;1.5;0.6;0.9;0.3;0.3;0.1;0.1;0.5;0.5;GM0385
5872;Edam-Volendam;2033;31.7;6.8;16.8;8.1;27.9;2.2;1.0;1.2;0.5;0.2;0.3;0.2;0.1;0.1;0.3;0.1;0.2;0.2;0.1;0.1;1.1;0.6;0.5;1.6;0.7;0.9;0.3;0.3;0.1;0.1;0.7;0.5;GM0385
5873;Edam-Volendam;2034;31.9;6.9;16.8;8.3;28.1;2.3;1.0;1.3;0.5;0.2;0.3;0.2;0.1;0.1;0.3;0.1;0.2;0.2;0.1;0.1;1.1;0.6;0.5;1.6;0.7;0.9;0.3;0.3;0.1;0.1;0.6;0.5;GM0385
5874;Edam-Volendam;2035;32.0;6.9;16.7;8.4;28.1;2.3;1.0;1.3;0.5;0.2;0.3;0.2;0.1;0.1;0.3;0.1;0.2;0.2;0.1;0.1;1.1;0.6;0.5;1.6;0.7;0.9;0.3;0.4;0.1;0.1;0.7;0.5;GM0385
5875;Edam-Volendam;2036;32.2;7.0;16.7;8.5;28.1;2.4;1.1;1.3;0.5;0.2;0.3;0.2;0.1;0.1;0.3;0.1;0.2;0.2;0.1;0.1;1.2;0.6;0.5;1.6;0.7;0.9;0.3;0.4;0.1;0.1;0.7;0.6;GM0385
5876;Edam-Volendam;2037;32.2;6.9;16.6;8.7;28.1;2.5;1.1;1.4;0.5;0.2;0.3;0.2;0.1;0.1;0.3;0.1;0.2;0.2;0.1;0.2;1.2;0.7;0.5;1.7;0.7;1.0;0.3;0.4;0.1;0.1;0.8;0.5;GM0385
5877;Edam-Volendam;2038;32.4;7.1;16.6;8.7;28.2;2.5;1.1;1.4;0.5;0.2;0.3;0.2;0.1;0.1;0.4;0.1;0.2;0.2;0.1;0.2;1.2;0.7;0.5;1.7;0.7;1.0;0.3;0.4;0.1;0.1;0.9;0.6;GM0385
5878;Edam-Volendam;2039;32.7;7.2;16.7;8.8;28.4;2.6;1.1;1.4;0.5;0.2;0.3;0.2;0.1;0.1;0.4;0.1;0.3;0.2;0.1;0.2;1.3;0.7;0.6;1.7;0.8;1.0;0.3;0.4;0.1;0.1;0.8;0.6;GM0385
5879;Edam-Volendam;2040;32.8;7.2;16.7;8.9;28.4;2.6;1.2;1.5;0.5;0.2;0.3;0.2;0.1;0.1;0.4;0.1;0.3;0.3;0.1;0.2;1.3;0.7;0.6;1.8;0.8;1.0;;;;;;;GM0385
5880;Ede;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;1.3;0.9;0.4;0.4;3.3;3.6;GM0228
