ID;PositieInHetHuishouden;SoortWoonruimte;RegioS;Perioden;Personen_1
8877;Totaal;Eigendom: koopwoning totaal;Emmen;2020;74625.0
8878;Totaal;Eigendom: koopwoning totaal;Emmen;2021;75095.0
8879;Totaal;Eigendom: koopwoning totaal;Emmen;2022;75445.0
8880;Totaal;Eigendom: koopwoning totaal;Enkhuizen;2015;12525.0
8881;Totaal;Eigendom: koopwoning totaal;Enkhuizen;2016;12565.0
8882;Totaal;Eigendom: koopwoning totaal;Enkhuizen;2017;12695.0
8883;Totaal;Eigendom: koopwoning totaal;Enkhuizen;2018;12745.0
8884;Totaal;Eigendom: koopwoning totaal;Enkhuizen;2019;12805.0
8885;Totaal;Eigendom: koopwoning totaal;Enkhuizen;2020;12835.0
8886;Totaal;Eigendom: koopwoning totaal;Enkhuizen;2021;12820.0
8887;Totaal;Eigendom: koopwoning totaal;Enkhuizen;2022;12895.0
8888;Totaal;Eigendom: koopwoning totaal;Enschede;2015;89365.0
8889;Totaal;Eigendom: koopwoning totaal;Enschede;2016;88260.0
8890;Totaal;Eigendom: koopwoning totaal;Enschede;2017;88680.0
8891;Totaal;Eigendom: koopwoning totaal;Enschede;2018;89765.0
8892;Totaal;Eigendom: koopwoning totaal;Enschede;2019;89650.0
8893;Totaal;Eigendom: koopwoning totaal;Enschede;2020;89380.0
8894;Totaal;Eigendom: koopwoning totaal;Enschede;2021;89550.0
8895;Totaal;Eigendom: koopwoning totaal;Enschede;2022;89590.0
8896;Totaal;Eigendom: koopwoning totaal;Epe;2015;22225.0
8897;Totaal;Eigendom: koopwoning totaal;Epe;2016;22255.0
8898;Totaal;Eigendom: koopwoning totaal;Epe;2017;22630.0
8899;Totaal;Eigendom: koopwoning totaal;Epe;2018;23305.0
8900;Totaal;Eigendom: koopwoning totaal;Epe;2019;23495.0
8901;Totaal;Eigendom: koopwoning totaal;Epe;2020;23655.0
8902;Totaal;Eigendom: koopwoning totaal;Epe;2021;23805.0
8903;Totaal;Eigendom: koopwoning totaal;Epe;2022;23795.0
8904;Totaal;Eigendom: koopwoning totaal;Ermelo;2015;17565.0
8905;Totaal;Eigendom: koopwoning totaal;Ermelo;2016;17640.0
8906;Totaal;Eigendom: koopwoning totaal;Ermelo;2017;17820.0
8907;Totaal;Eigendom: koopwoning totaal;Ermelo;2018;17965.0
8908;Totaal;Eigendom: koopwoning totaal;Ermelo;2019;18130.0
8909;Totaal;Eigendom: koopwoning totaal;Ermelo;2020;18265.0
8910;Totaal;Eigendom: koopwoning totaal;Ermelo;2021;18425.0
8911;Totaal;Eigendom: koopwoning totaal;Ermelo;2022;18445.0
8912;Totaal;Eigendom: koopwoning totaal;Etten-Leur;2015;30080.0
8913;Totaal;Eigendom: koopwoning totaal;Etten-Leur;2016;30145.0
8914;Totaal;Eigendom: koopwoning totaal;Etten-Leur;2017;30135.0
8915;Totaal;Eigendom: koopwoning totaal;Etten-Leur;2018;31000.0
8916;Totaal;Eigendom: koopwoning totaal;Etten-Leur;2019;31140.0
8917;Totaal;Eigendom: koopwoning totaal;Etten-Leur;2020;31070.0
8918;Totaal;Eigendom: koopwoning totaal;Etten-Leur;2021;31310.0
8919;Totaal;Eigendom: koopwoning totaal;Etten-Leur;2022;31460.0
8920;Totaal;Eigendom: koopwoning totaal;Ferwerderadiel;2015;6745.0
8921;Totaal;Eigendom: koopwoning totaal;Ferwerderadiel;2016;6745.0
8922;Totaal;Eigendom: koopwoning totaal;Ferwerderadiel;2017;6755.0
8923;Totaal;Eigendom: koopwoning totaal;Ferwerderadiel;2018;6810.0
8924;Totaal;Eigendom: koopwoning totaal;Ferwerderadiel;2019;
8925;Totaal;Eigendom: koopwoning totaal;Ferwerderadiel;2020;
8926;Totaal;Eigendom: koopwoning totaal;Ferwerderadiel;2021;
8927;Totaal;Eigendom: koopwoning totaal;Ferwerderadiel;2022;
8928;Totaal;Eigendom: koopwoning totaal;Franekeradeel;2015;14410.0
8929;Totaal;Eigendom: koopwoning totaal;Franekeradeel;2016;14375.0
8930;Totaal;Eigendom: koopwoning totaal;Franekeradeel;2017;14445.0
8931;Totaal;Eigendom: koopwoning totaal;Franekeradeel;2018;
8932;Totaal;Eigendom: koopwoning totaal;Franekeradeel;2019;
8933;Totaal;Eigendom: koopwoning totaal;Franekeradeel;2020;
8934;Totaal;Eigendom: koopwoning totaal;Franekeradeel;2021;
8935;Totaal;Eigendom: koopwoning totaal;Franekeradeel;2022;
8936;Totaal;Eigendom: koopwoning totaal;De Friese Meren;2015;37935.0
8937;Totaal;Eigendom: koopwoning totaal;De Friese Meren;2016;
8938;Totaal;Eigendom: koopwoning totaal;De Friese Meren;2017;
8939;Totaal;Eigendom: koopwoning totaal;De Friese Meren;2018;
8940;Totaal;Eigendom: koopwoning totaal;De Friese Meren;2019;
8941;Totaal;Eigendom: koopwoning totaal;De Friese Meren;2020;
8942;Totaal;Eigendom: koopwoning totaal;De Friese Meren;2021;
8943;Totaal;Eigendom: koopwoning totaal;De Friese Meren;2022;
8944;Totaal;Eigendom: koopwoning totaal;De Fryske Marren;2015;
8945;Totaal;Eigendom: koopwoning totaal;De Fryske Marren;2016;38055.0
8946;Totaal;Eigendom: koopwoning totaal;De Fryske Marren;2017;38380.0
8947;Totaal;Eigendom: koopwoning totaal;De Fryske Marren;2018;38885.0
8948;Totaal;Eigendom: koopwoning totaal;De Fryske Marren;2019;39010.0
8949;Totaal;Eigendom: koopwoning totaal;De Fryske Marren;2020;39145.0
8950;Totaal;Eigendom: koopwoning totaal;De Fryske Marren;2021;39275.0
8951;Totaal;Eigendom: koopwoning totaal;De Fryske Marren;2022;39410.0
8952;Totaal;Eigendom: koopwoning totaal;Geertruidenberg;2015;15230.0
8953;Totaal;Eigendom: koopwoning totaal;Geertruidenberg;2016;15120.0
8954;Totaal;Eigendom: koopwoning totaal;Geertruidenberg;2017;15070.0
8955;Totaal;Eigendom: koopwoning totaal;Geertruidenberg;2018;15235.0
8956;Totaal;Eigendom: koopwoning totaal;Geertruidenberg;2019;15180.0
8957;Totaal;Eigendom: koopwoning totaal;Geertruidenberg;2020;15115.0
8958;Totaal;Eigendom: koopwoning totaal;Geertruidenberg;2021;15230.0
8959;Totaal;Eigendom: koopwoning totaal;Geertruidenberg;2022;15485.0
8960;Totaal;Eigendom: koopwoning totaal;Geldermalsen;2015;20495.0
8961;Totaal;Eigendom: koopwoning totaal;Geldermalsen;2016;20575.0
8962;Totaal;Eigendom: koopwoning totaal;Geldermalsen;2017;20555.0
8963;Totaal;Eigendom: koopwoning totaal;Geldermalsen;2018;21185.0
8964;Totaal;Eigendom: koopwoning totaal;Geldermalsen;2019;
8965;Totaal;Eigendom: koopwoning totaal;Geldermalsen;2020;
8966;Totaal;Eigendom: koopwoning totaal;Geldermalsen;2021;
8967;Totaal;Eigendom: koopwoning totaal;Geldermalsen;2022;
8968;Totaal;Eigendom: koopwoning totaal;Geldrop-Mierlo;2015;27655.0
8969;Totaal;Eigendom: koopwoning totaal;Geldrop-Mierlo;2016;27440.0
8970;Totaal;Eigendom: koopwoning totaal;Geldrop-Mierlo;2017;27930.0
8971;Totaal;Eigendom: koopwoning totaal;Geldrop-Mierlo;2018;28465.0
8972;Totaal;Eigendom: koopwoning totaal;Geldrop-Mierlo;2019;28475.0
8973;Totaal;Eigendom: koopwoning totaal;Geldrop-Mierlo;2020;28920.0
8974;Totaal;Eigendom: koopwoning totaal;Geldrop-Mierlo;2021;28965.0
8975;Totaal;Eigendom: koopwoning totaal;Geldrop-Mierlo;2022;29000.0
8976;Totaal;Eigendom: koopwoning totaal;Gemert-Bakel;2015;21750.0
8977;Totaal;Eigendom: koopwoning totaal;Gemert-Bakel;2016;21845.0
8978;Totaal;Eigendom: koopwoning totaal;Gemert-Bakel;2017;22275.0
8979;Totaal;Eigendom: koopwoning totaal;Gemert-Bakel;2018;22290.0
8980;Totaal;Eigendom: koopwoning totaal;Gemert-Bakel;2019;22260.0
8981;Totaal;Eigendom: koopwoning totaal;Gemert-Bakel;2020;22380.0
8982;Totaal;Eigendom: koopwoning totaal;Gemert-Bakel;2021;22615.0
8983;Totaal;Eigendom: koopwoning totaal;Gemert-Bakel;2022;22890.0
8984;Totaal;Eigendom: koopwoning totaal;Gennep;2015;12100.0
8985;Totaal;Eigendom: koopwoning totaal;Gennep;2016;12120.0
8986;Totaal;Eigendom: koopwoning totaal;Gennep;2017;12140.0
8987;Totaal;Eigendom: koopwoning totaal;Gennep;2018;12325.0
8988;Totaal;Eigendom: koopwoning totaal;Gennep;2019;12205.0
8989;Totaal;Eigendom: koopwoning totaal;Gennep;2020;12260.0
8990;Totaal;Eigendom: koopwoning totaal;Gennep;2021;12420.0
8991;Totaal;Eigendom: koopwoning totaal;Gennep;2022;12480.0
8992;Totaal;Eigendom: koopwoning totaal;Giessenlanden;2015;11640.0
8993;Totaal;Eigendom: koopwoning totaal;Giessenlanden;2016;11655.0
8994;Totaal;Eigendom: koopwoning totaal;Giessenlanden;2017;11715.0
8995;Totaal;Eigendom: koopwoning totaal;Giessenlanden;2018;11735.0
8996;Totaal;Eigendom: koopwoning totaal;Giessenlanden;2019;
8997;Totaal;Eigendom: koopwoning totaal;Giessenlanden;2020;
8998;Totaal;Eigendom: koopwoning totaal;Giessenlanden;2021;
8999;Totaal;Eigendom: koopwoning totaal;Giessenlanden;2022;
9000;Totaal;Eigendom: koopwoning totaal;Gilze en Rijen;2015;18150.0
9001;Totaal;Eigendom: koopwoning totaal;Gilze en Rijen;2016;18150.0
9002;Totaal;Eigendom: koopwoning totaal;Gilze en Rijen;2017;18430.0
9003;Totaal;Eigendom: koopwoning totaal;Gilze en Rijen;2018;18560.0
9004;Totaal;Eigendom: koopwoning totaal;Gilze en Rijen;2019;18565.0
9005;Totaal;Eigendom: koopwoning totaal;Gilze en Rijen;2020;18560.0
9006;Totaal;Eigendom: koopwoning totaal;Gilze en Rijen;2021;18605.0
9007;Totaal;Eigendom: koopwoning totaal;Gilze en Rijen;2022;18655.0
9008;Totaal;Eigendom: koopwoning totaal;Goeree-Overflakkee;2015;33440.0
9009;Totaal;Eigendom: koopwoning totaal;Goeree-Overflakkee;2016;33740.0
9010;Totaal;Eigendom: koopwoning totaal;Goeree-Overflakkee;2017;34395.0
9011;Totaal;Eigendom: koopwoning totaal;Goeree-Overflakkee;2018;35100.0
9012;Totaal;Eigendom: koopwoning totaal;Goeree-Overflakkee;2019;35595.0
9013;Totaal;Eigendom: koopwoning totaal;Goeree-Overflakkee;2020;36190.0
9014;Totaal;Eigendom: koopwoning totaal;Goeree-Overflakkee;2021;36620.0
9015;Totaal;Eigendom: koopwoning totaal;Goeree-Overflakkee;2022;36970.0
9016;Totaal;Eigendom: koopwoning totaal;Goes;2015;24700.0
9017;Totaal;Eigendom: koopwoning totaal;Goes;2016;24805.0
9018;Totaal;Eigendom: koopwoning totaal;Goes;2017;25110.0
9019;Totaal;Eigendom: koopwoning totaal;Goes;2018;25520.0
9020;Totaal;Eigendom: koopwoning totaal;Goes;2019;25815.0
9021;Totaal;Eigendom: koopwoning totaal;Goes;2020;26170.0
9022;Totaal;Eigendom: koopwoning totaal;Goes;2021;26485.0
9023;Totaal;Eigendom: koopwoning totaal;Goes;2022;26795.0
9024;Totaal;Eigendom: koopwoning totaal;Goirle;2015;17580.0
9025;Totaal;Eigendom: koopwoning totaal;Goirle;2016;17660.0
9026;Totaal;Eigendom: koopwoning totaal;Goirle;2017;17955.0
9027;Totaal;Eigendom: koopwoning totaal;Goirle;2018;18290.0
9028;Totaal;Eigendom: koopwoning totaal;Goirle;2019;18395.0
9029;Totaal;Eigendom: koopwoning totaal;Goirle;2020;18460.0
9030;Totaal;Eigendom: koopwoning totaal;Goirle;2021;18570.0
9031;Totaal;Eigendom: koopwoning totaal;Goirle;2022;18720.0
9032;Totaal;Eigendom: koopwoning totaal;Gooise Meren;2015;
9033;Totaal;Eigendom: koopwoning totaal;Gooise Meren;2016;40610.0
9034;Totaal;Eigendom: koopwoning totaal;Gooise Meren;2017;40925.0
9035;Totaal;Eigendom: koopwoning totaal;Gooise Meren;2018;41790.0
9036;Totaal;Eigendom: koopwoning totaal;Gooise Meren;2019;42050.0
9037;Totaal;Eigendom: koopwoning totaal;Gooise Meren;2020;42265.0
9038;Totaal;Eigendom: koopwoning totaal;Gooise Meren;2021;42475.0
9039;Totaal;Eigendom: koopwoning totaal;Gooise Meren;2022;43505.0
9040;Totaal;Eigendom: koopwoning totaal;Gorinchem;2015;19510.0
9041;Totaal;Eigendom: koopwoning totaal;Gorinchem;2016;19915.0
9042;Totaal;Eigendom: koopwoning totaal;Gorinchem;2017;20150.0
9043;Totaal;Eigendom: koopwoning totaal;Gorinchem;2018;20485.0
9044;Totaal;Eigendom: koopwoning totaal;Gorinchem;2019;21180.0
9045;Totaal;Eigendom: koopwoning totaal;Gorinchem;2020;21510.0
9046;Totaal;Eigendom: koopwoning totaal;Gorinchem;2021;21625.0
9047;Totaal;Eigendom: koopwoning totaal;Gorinchem;2022;21810.0
9048;Totaal;Eigendom: koopwoning totaal;Gouda;2015;43925.0
9049;Totaal;Eigendom: koopwoning totaal;Gouda;2016;43890.0
9050;Totaal;Eigendom: koopwoning totaal;Gouda;2017;43990.0
9051;Totaal;Eigendom: koopwoning totaal;Gouda;2018;45295.0
9052;Totaal;Eigendom: koopwoning totaal;Gouda;2019;45325.0
9053;Totaal;Eigendom: koopwoning totaal;Gouda;2020;45500.0
9054;Totaal;Eigendom: koopwoning totaal;Gouda;2021;45950.0
9055;Totaal;Eigendom: koopwoning totaal;Gouda;2022;46280.0
9056;Totaal;Eigendom: koopwoning totaal;Grave;2015;8985.0
9057;Totaal;Eigendom: koopwoning totaal;Grave;2016;8980.0
9058;Totaal;Eigendom: koopwoning totaal;Grave;2017;9015.0
9059;Totaal;Eigendom: koopwoning totaal;Grave;2018;9115.0
9060;Totaal;Eigendom: koopwoning totaal;Grave;2019;9110.0
9061;Totaal;Eigendom: koopwoning totaal;Grave;2020;9100.0
9062;Totaal;Eigendom: koopwoning totaal;Grave;2021;9100.0
9063;Totaal;Eigendom: koopwoning totaal;Grave;2022;
9064;Totaal;Eigendom: koopwoning totaal;'s-Gravenhage (gemeente);2015;250030.0
9065;Totaal;Eigendom: koopwoning totaal;'s-Gravenhage (gemeente);2016;252990.0
9066;Totaal;Eigendom: koopwoning totaal;'s-Gravenhage (gemeente);2017;254125.0
9067;Totaal;Eigendom: koopwoning totaal;'s-Gravenhage (gemeente);2018;258090.0
9068;Totaal;Eigendom: koopwoning totaal;'s-Gravenhage (gemeente);2019;259525.0
9069;Totaal;Eigendom: koopwoning totaal;'s-Gravenhage (gemeente);2020;259425.0
9070;Totaal;Eigendom: koopwoning totaal;'s-Gravenhage (gemeente);2021;259975.0
9071;Totaal;Eigendom: koopwoning totaal;'s-Gravenhage (gemeente);2022;261970.0
9072;Totaal;Eigendom: koopwoning totaal;Groesbeek;2015;23205.0
9073;Totaal;Eigendom: koopwoning totaal;Groesbeek;2016;
9074;Totaal;Eigendom: koopwoning totaal;Groesbeek;2017;
9075;Totaal;Eigendom: koopwoning totaal;Groesbeek;2018;
9076;Totaal;Eigendom: koopwoning totaal;Groesbeek;2019;
9077;Totaal;Eigendom: koopwoning totaal;Groesbeek;2020;
9078;Totaal;Eigendom: koopwoning totaal;Groesbeek;2021;
9079;Totaal;Eigendom: koopwoning totaal;Groesbeek;2022;
9080;Totaal;Eigendom: koopwoning totaal;Groningen (gemeente);2015;83310.0
9081;Totaal;Eigendom: koopwoning totaal;Groningen (gemeente);2016;83905.0
9082;Totaal;Eigendom: koopwoning totaal;Groningen (gemeente);2017;84975.0
9083;Totaal;Eigendom: koopwoning totaal;Groningen (gemeente);2018;85750.0
9084;Totaal;Eigendom: koopwoning totaal;Groningen (gemeente);2019;107865.0
9085;Totaal;Eigendom: koopwoning totaal;Groningen (gemeente);2020;107450.0
9086;Totaal;Eigendom: koopwoning totaal;Groningen (gemeente);2021;108235.0
9087;Totaal;Eigendom: koopwoning totaal;Groningen (gemeente);2022;109070.0
9088;Totaal;Eigendom: koopwoning totaal;Grootegast;2015;9795.0
9089;Totaal;Eigendom: koopwoning totaal;Grootegast;2016;9740.0
9090;Totaal;Eigendom: koopwoning totaal;Grootegast;2017;9890.0
9091;Totaal;Eigendom: koopwoning totaal;Grootegast;2018;9965.0
9092;Totaal;Eigendom: koopwoning totaal;Grootegast;2019;
9093;Totaal;Eigendom: koopwoning totaal;Grootegast;2020;
9094;Totaal;Eigendom: koopwoning totaal;Grootegast;2021;
9095;Totaal;Eigendom: koopwoning totaal;Grootegast;2022;
9096;Totaal;Eigendom: koopwoning totaal;Gulpen-Wittem;2015;10175.0
9097;Totaal;Eigendom: koopwoning totaal;Gulpen-Wittem;2016;10180.0
9098;Totaal;Eigendom: koopwoning totaal;Gulpen-Wittem;2017;10220.0
9099;Totaal;Eigendom: koopwoning totaal;Gulpen-Wittem;2018;10245.0
9100;Totaal;Eigendom: koopwoning totaal;Gulpen-Wittem;2019;10265.0
9101;Totaal;Eigendom: koopwoning totaal;Gulpen-Wittem;2020;10260.0
9102;Totaal;Eigendom: koopwoning totaal;Gulpen-Wittem;2021;10310.0
9103;Totaal;Eigendom: koopwoning totaal;Gulpen-Wittem;2022;10300.0
9104;Totaal;Eigendom: koopwoning totaal;Haaksbergen;2015;18085.0
9105;Totaal;Eigendom: koopwoning totaal;Haaksbergen;2016;18000.0
9106;Totaal;Eigendom: koopwoning totaal;Haaksbergen;2017;18235.0
9107;Totaal;Eigendom: koopwoning totaal;Haaksbergen;2018;18250.0
9108;Totaal;Eigendom: koopwoning totaal;Haaksbergen;2019;18310.0
9109;Totaal;Eigendom: koopwoning totaal;Haaksbergen;2020;18250.0
9110;Totaal;Eigendom: koopwoning totaal;Haaksbergen;2021;18445.0
9111;Totaal;Eigendom: koopwoning totaal;Haaksbergen;2022;18575.0
9112;Totaal;Eigendom: koopwoning totaal;Haaren;2015;10535.0
9113;Totaal;Eigendom: koopwoning totaal;Haaren;2016;10665.0
9114;Totaal;Eigendom: koopwoning totaal;Haaren;2017;10865.0
9115;Totaal;Eigendom: koopwoning totaal;Haaren;2018;10905.0
9116;Totaal;Eigendom: koopwoning totaal;Haaren;2019;11030.0
9117;Totaal;Eigendom: koopwoning totaal;Haaren;2020;11055.0
9118;Totaal;Eigendom: koopwoning totaal;Haaren;2021;
9119;Totaal;Eigendom: koopwoning totaal;Haaren;2022;
9120;Totaal;Eigendom: koopwoning totaal;Haarlem;2015;91530.0
9121;Totaal;Eigendom: koopwoning totaal;Haarlem;2016;92410.0
9122;Totaal;Eigendom: koopwoning totaal;Haarlem;2017;93365.0
9123;Totaal;Eigendom: koopwoning totaal;Haarlem;2018;95060.0
9124;Totaal;Eigendom: koopwoning totaal;Haarlem;2019;95750.0
9125;Totaal;Eigendom: koopwoning totaal;Haarlem;2020;95305.0
9126;Totaal;Eigendom: koopwoning totaal;Haarlem;2021;95285.0
9127;Totaal;Eigendom: koopwoning totaal;Haarlem;2022;95960.0
9128;Totaal;Eigendom: koopwoning totaal;Haarlemmerliede en Spaarnwoude;2015;3920.0
9129;Totaal;Eigendom: koopwoning totaal;Haarlemmerliede en Spaarnwoude;2016;4040.0
9130;Totaal;Eigendom: koopwoning totaal;Haarlemmerliede en Spaarnwoude;2017;4150.0
9131;Totaal;Eigendom: koopwoning totaal;Haarlemmerliede en Spaarnwoude;2018;4415.0
9132;Totaal;Eigendom: koopwoning totaal;Haarlemmerliede en Spaarnwoude;2019;
9133;Totaal;Eigendom: koopwoning totaal;Haarlemmerliede en Spaarnwoude;2020;
9134;Totaal;Eigendom: koopwoning totaal;Haarlemmerliede en Spaarnwoude;2021;
9135;Totaal;Eigendom: koopwoning totaal;Haarlemmerliede en Spaarnwoude;2022;
9136;Totaal;Eigendom: koopwoning totaal;Haarlemmermeer;2015;104070.0
9137;Totaal;Eigendom: koopwoning totaal;Haarlemmermeer;2016;104620.0
9138;Totaal;Eigendom: koopwoning totaal;Haarlemmermeer;2017;106360.0
9139;Totaal;Eigendom: koopwoning totaal;Haarlemmermeer;2018;107865.0
9140;Totaal;Eigendom: koopwoning totaal;Haarlemmermeer;2019;113045.0
9141;Totaal;Eigendom: koopwoning totaal;Haarlemmermeer;2020;113965.0
9142;Totaal;Eigendom: koopwoning totaal;Haarlemmermeer;2021;114700.0
9143;Totaal;Eigendom: koopwoning totaal;Haarlemmermeer;2022;115560.0
9144;Totaal;Eigendom: koopwoning totaal;Halderberge;2015;20405.0
9145;Totaal;Eigendom: koopwoning totaal;Halderberge;2016;20390.0
9146;Totaal;Eigendom: koopwoning totaal;Halderberge;2017;20130.0
9147;Totaal;Eigendom: koopwoning totaal;Halderberge;2018;21085.0
9148;Totaal;Eigendom: koopwoning totaal;Halderberge;2019;21305.0
9149;Totaal;Eigendom: koopwoning totaal;Halderberge;2020;21540.0
9150;Totaal;Eigendom: koopwoning totaal;Halderberge;2021;21835.0
9151;Totaal;Eigendom: koopwoning totaal;Halderberge;2022;21870.0
9152;Totaal;Eigendom: koopwoning totaal;Hardenberg;2015;45605.0
9153;Totaal;Eigendom: koopwoning totaal;Hardenberg;2016;45810.0
9154;Totaal;Eigendom: koopwoning totaal;Hardenberg;2017;46540.0
9155;Totaal;Eigendom: koopwoning totaal;Hardenberg;2018;46860.0
9156;Totaal;Eigendom: koopwoning totaal;Hardenberg;2019;47100.0
9157;Totaal;Eigendom: koopwoning totaal;Hardenberg;2020;47355.0
9158;Totaal;Eigendom: koopwoning totaal;Hardenberg;2021;47695.0
9159;Totaal;Eigendom: koopwoning totaal;Hardenberg;2022;48245.0
9160;Totaal;Eigendom: koopwoning totaal;Harderwijk;2015;29645.0
9161;Totaal;Eigendom: koopwoning totaal;Harderwijk;2016;29995.0
9162;Totaal;Eigendom: koopwoning totaal;Harderwijk;2017;29755.0
9163;Totaal;Eigendom: koopwoning totaal;Harderwijk;2018;30410.0
9164;Totaal;Eigendom: koopwoning totaal;Harderwijk;2019;31130.0
9165;Totaal;Eigendom: koopwoning totaal;Harderwijk;2020;32020.0
9166;Totaal;Eigendom: koopwoning totaal;Harderwijk;2021;32370.0
9167;Totaal;Eigendom: koopwoning totaal;Harderwijk;2022;32395.0
9168;Totaal;Eigendom: koopwoning totaal;Hardinxveld-Giessendam;2015;13015.0
9169;Totaal;Eigendom: koopwoning totaal;Hardinxveld-Giessendam;2016;13160.0
9170;Totaal;Eigendom: koopwoning totaal;Hardinxveld-Giessendam;2017;13325.0
9171;Totaal;Eigendom: koopwoning totaal;Hardinxveld-Giessendam;2018;13580.0
9172;Totaal;Eigendom: koopwoning totaal;Hardinxveld-Giessendam;2019;13750.0
9173;Totaal;Eigendom: koopwoning totaal;Hardinxveld-Giessendam;2020;13990.0
9174;Totaal;Eigendom: koopwoning totaal;Hardinxveld-Giessendam;2021;13975.0
9175;Totaal;Eigendom: koopwoning totaal;Hardinxveld-Giessendam;2022;14005.0
9176;Totaal;Eigendom: koopwoning totaal;Haren;2015;14380.0
9177;Totaal;Eigendom: koopwoning totaal;Haren;2016;14735.0
9178;Totaal;Eigendom: koopwoning totaal;Haren;2017;15435.0
9179;Totaal;Eigendom: koopwoning totaal;Haren;2018;15800.0
9180;Totaal;Eigendom: koopwoning totaal;Haren;2019;
9181;Totaal;Eigendom: koopwoning totaal;Haren;2020;
9182;Totaal;Eigendom: koopwoning totaal;Haren;2021;
9183;Totaal;Eigendom: koopwoning totaal;Haren;2022;
9184;Totaal;Eigendom: koopwoning totaal;Harlingen;2015;9855.0
9185;Totaal;Eigendom: koopwoning totaal;Harlingen;2016;9870.0
9186;Totaal;Eigendom: koopwoning totaal;Harlingen;2017;9970.0
9187;Totaal;Eigendom: koopwoning totaal;Harlingen;2018;10115.0
9188;Totaal;Eigendom: koopwoning totaal;Harlingen;2019;10115.0
9189;Totaal;Eigendom: koopwoning totaal;Harlingen;2020;10105.0
9190;Totaal;Eigendom: koopwoning totaal;Harlingen;2021;10160.0
9191;Totaal;Eigendom: koopwoning totaal;Harlingen;2022;10295.0
9192;Totaal;Eigendom: koopwoning totaal;Hattem;2015;8545.0
9193;Totaal;Eigendom: koopwoning totaal;Hattem;2016;8690.0
9194;Totaal;Eigendom: koopwoning totaal;Hattem;2017;8890.0
9195;Totaal;Eigendom: koopwoning totaal;Hattem;2018;9060.0
9196;Totaal;Eigendom: koopwoning totaal;Hattem;2019;9115.0
9197;Totaal;Eigendom: koopwoning totaal;Hattem;2020;9120.0
9198;Totaal;Eigendom: koopwoning totaal;Hattem;2021;9185.0
9199;Totaal;Eigendom: koopwoning totaal;Hattem;2022;9310.0
9200;Totaal;Eigendom: koopwoning totaal;Heemskerk;2015;25180.0
9201;Totaal;Eigendom: koopwoning totaal;Heemskerk;2016;25160.0
9202;Totaal;Eigendom: koopwoning totaal;Heemskerk;2017;25475.0
9203;Totaal;Eigendom: koopwoning totaal;Heemskerk;2018;25815.0
9204;Totaal;Eigendom: koopwoning totaal;Heemskerk;2019;25785.0
9205;Totaal;Eigendom: koopwoning totaal;Heemskerk;2020;25835.0
9206;Totaal;Eigendom: koopwoning totaal;Heemskerk;2021;25860.0
9207;Totaal;Eigendom: koopwoning totaal;Heemskerk;2022;25830.0
9208;Totaal;Eigendom: koopwoning totaal;Heemstede;2015;19170.0
9209;Totaal;Eigendom: koopwoning totaal;Heemstede;2016;19320.0
9210;Totaal;Eigendom: koopwoning totaal;Heemstede;2017;19620.0
9211;Totaal;Eigendom: koopwoning totaal;Heemstede;2018;19965.0
9212;Totaal;Eigendom: koopwoning totaal;Heemstede;2019;19965.0
9213;Totaal;Eigendom: koopwoning totaal;Heemstede;2020;20190.0
9214;Totaal;Eigendom: koopwoning totaal;Heemstede;2021;20220.0
9215;Totaal;Eigendom: koopwoning totaal;Heemstede;2022;20320.0
9216;Totaal;Eigendom: koopwoning totaal;Heerde;2015;13665.0
9217;Totaal;Eigendom: koopwoning totaal;Heerde;2016;13675.0
9218;Totaal;Eigendom: koopwoning totaal;Heerde;2017;13705.0
9219;Totaal;Eigendom: koopwoning totaal;Heerde;2018;13765.0
9220;Totaal;Eigendom: koopwoning totaal;Heerde;2019;13870.0
9221;Totaal;Eigendom: koopwoning totaal;Heerde;2020;14010.0
9222;Totaal;Eigendom: koopwoning totaal;Heerde;2021;14235.0
9223;Totaal;Eigendom: koopwoning totaal;Heerde;2022;14215.0
9224;Totaal;Eigendom: koopwoning totaal;Heerenveen;2015;34430.0
9225;Totaal;Eigendom: koopwoning totaal;Heerenveen;2016;34380.0
9226;Totaal;Eigendom: koopwoning totaal;Heerenveen;2017;34305.0
9227;Totaal;Eigendom: koopwoning totaal;Heerenveen;2018;34845.0
9228;Totaal;Eigendom: koopwoning totaal;Heerenveen;2019;34935.0
9229;Totaal;Eigendom: koopwoning totaal;Heerenveen;2020;35035.0
9230;Totaal;Eigendom: koopwoning totaal;Heerenveen;2021;35125.0
9231;Totaal;Eigendom: koopwoning totaal;Heerenveen;2022;35355.0
9232;Totaal;Eigendom: koopwoning totaal;Heerhugowaard;2015;40475.0
9233;Totaal;Eigendom: koopwoning totaal;Heerhugowaard;2016;40815.0
9234;Totaal;Eigendom: koopwoning totaal;Heerhugowaard;2017;41655.0
9235;Totaal;Eigendom: koopwoning totaal;Heerhugowaard;2018;42620.0
9236;Totaal;Eigendom: koopwoning totaal;Heerhugowaard;2019;43165.0
9237;Totaal;Eigendom: koopwoning totaal;Heerhugowaard;2020;43915.0
9238;Totaal;Eigendom: koopwoning totaal;Heerhugowaard;2021;44525.0
9239;Totaal;Eigendom: koopwoning totaal;Heerhugowaard;2022;
9240;Totaal;Eigendom: koopwoning totaal;Heerlen;2015;46435.0
