ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
237;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorp-Centrum;1310;900;69.0;80.0;58.0;22.0;20.0
238;Totaal mannen en vrouwen;15 tot 75 jaar;Schermereiland en Omval;1380;930;68.0;83.0;58.0;25.0;17.0
239;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorperpolder-Zuid;1660;950;57.0;86.0;51.0;35.0;14.0
240;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorperpolder-Midden;380;270;71.0;83.0;58.0;26.0;17.0
241;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorperpolder-Noord;900;570;63.0;86.0;61.0;26.0;14.0
242;Totaal mannen en vrouwen;15 tot 75 jaar;De Nollen;1110;900;81.0;83.0;61.0;22.0;17.0
243;Totaal mannen en vrouwen;15 tot 75 jaar;Beverkoog;40;30;;;;;
244;Totaal mannen en vrouwen;15 tot 75 jaar;Overdie;6110;3800;62.0;87.0;56.0;31.0;13.0
245;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Overdie;2080;1330;64.0;84.0;57.0;27.0;16.0
246;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterhout;780;520;66.0;88.0;65.0;23.0;12.0
247;Totaal mannen en vrouwen;15 tot 75 jaar;Overdie-Oost;2250;1190;53.0;90.0;50.0;39.0;10.0
248;Totaal mannen en vrouwen;15 tot 75 jaar;Overdie-West;980;750;77.0;86.0;56.0;30.0;14.0
249;Totaal mannen en vrouwen;15 tot 75 jaar;Boekelermeer-Zuid;0;0;;;;;
250;Totaal mannen en vrouwen;15 tot 75 jaar;Boekelermeer-Noord;10;0;;;;;
251;Totaal mannen en vrouwen;15 tot 75 jaar;West;9180;6310;69.0;86.0;59.0;27.0;14.0
252;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoef III en IV;2510;1520;61.0;87.0;56.0;31.0;13.0
253;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoef I en II;2630;1860;71.0;88.0;62.0;27.0;12.0
254;Totaal mannen en vrouwen;15 tot 75 jaar;Bergerwegkwartier;1120;820;73.0;87.0;58.0;28.0;13.0
255;Totaal mannen en vrouwen;15 tot 75 jaar;Bergerhof en Blaeustraatkwartier;1310;990;75.0;86.0;59.0;27.0;14.0
256;Totaal mannen en vrouwen;15 tot 75 jaar;Bergermeer;1430;990;69.0;80.0;60.0;20.0;20.0
257;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied-West;190;130;69.0;;;;
258;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard;5620;3680;65.0;88.0;59.0;28.0;12.0
259;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard-1-Zuid;2020;1250;62.0;86.0;56.0;30.0;14.0
260;Totaal mannen en vrouwen;15 tot 75 jaar;Muiderwaard;360;130;36.0;;;;
261;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard-2-West;1840;1300;71.0;87.0;63.0;24.0;13.0
262;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard-2-Oost;1400;1000;71.0;89.0;59.0;30.0;11.0
263;Totaal mannen en vrouwen;15 tot 75 jaar;De Mare;12190;7960;65.0;90.0;62.0;28.0;10.0
264;Totaal mannen en vrouwen;15 tot 75 jaar;'t Rak-Zuid;2960;2080;70.0;89.0;64.0;25.0;11.0
265;Totaal mannen en vrouwen;15 tot 75 jaar;'t Rak-Noord;2410;1630;67.0;90.0;63.0;27.0;10.0
266;Totaal mannen en vrouwen;15 tot 75 jaar;De Horn-Noord;2460;1620;66.0;90.0;62.0;28.0;10.0
267;Totaal mannen en vrouwen;15 tot 75 jaar;De Horn-Zuid;2550;1600;62.0;89.0;61.0;28.0;11.0
268;Totaal mannen en vrouwen;15 tot 75 jaar;De Mare;1810;1040;58.0;92.0;56.0;36.0;8.0
269;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer/Koedijk;10160;7030;69.0;89.0;64.0;25.0;11.0
270;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Zuidoost;2190;1560;71.0;90.0;66.0;24.0;10.0
271;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Zuidwest;2230;1420;63.0;90.0;63.0;27.0;10.0
272;Totaal mannen en vrouwen;15 tot 75 jaar;Koedijk en De Weijdt;1880;1230;66.0;86.0;59.0;27.0;14.0
273;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Noordwest;1880;1320;71.0;91.0;66.0;25.0;9.0
274;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Noordoost;1960;1480;76.0;88.0;63.0;25.0;12.0
275;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Noord;20;20;;;;;
276;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;7370;5620;76.0;80.0;53.0;27.0;20.0
277;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-West;2520;1960;78.0;80.0;52.0;29.0;20.0
278;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Oost;2700;2040;76.0;80.0;54.0;26.0;20.0
279;Totaal mannen en vrouwen;15 tot 75 jaar;Spoorbuurt;1800;1400;78.0;80.0;54.0;26.0;20.0
280;Totaal mannen en vrouwen;15 tot 75 jaar;Overstad;350;220;63.0;79.0;60.0;19.0;21.0
281;Totaal mannen en vrouwen;15 tot 75 jaar;Schermer;4260;3180;75.0;74.0;53.0;21.0;26.0
282;Totaal mannen en vrouwen;15 tot 75 jaar;Oterleek;470;350;73.0;71.0;51.0;21.0;29.0
283;Totaal mannen en vrouwen;15 tot 75 jaar;Ursem gem. S;60;40;;;;;
284;Totaal mannen en vrouwen;15 tot 75 jaar;Stompetoren;1550;1170;76.0;82.0;58.0;23.0;18.0
285;Totaal mannen en vrouwen;15 tot 75 jaar;Schermerhorn;960;710;74.0;76.0;53.0;23.0;24.0
286;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidschermer;500;380;78.0;60.0;44.0;16.0;40.0
287;Totaal mannen en vrouwen;15 tot 75 jaar;Driehuizen;180;140;76.0;;;;
288;Totaal mannen en vrouwen;15 tot 75 jaar;Grootschermer;540;390;72.0;70.0;49.0;20.0;30.0
289;Totaal mannen en vrouwen;15 tot 75 jaar;Graft-De Rijp;4900;3580;73.0;78.0;55.0;23.0;22.0
290;Totaal mannen en vrouwen;15 tot 75 jaar;Noordeinde;70;50;;;;;
291;Totaal mannen en vrouwen;15 tot 75 jaar;West-Graftdijk;610;410;68.0;75.0;55.0;20.0;25.0
292;Totaal mannen en vrouwen;15 tot 75 jaar;Graft;620;490;78.0;79.0;56.0;23.0;21.0
293;Totaal mannen en vrouwen;15 tot 75 jaar;De Rijp;3060;2240;73.0;82.0;57.0;25.0;18.0
294;Totaal mannen en vrouwen;15 tot 75 jaar;Oost-Graftdijk;130;80;;;;;
295;Totaal mannen en vrouwen;15 tot 75 jaar;Starnmeer;160;130;82.0;;;;
296;Totaal mannen en vrouwen;15 tot 75 jaar;Markenbinnen;260;180;70.0;75.0;57.0;19.0;25.0
297;Totaal mannen en vrouwen;15 tot 75 jaar;Vroonermeer;3160;2410;76.0;87.0;62.0;25.0;13.0
298;Totaal mannen en vrouwen;15 tot 75 jaar;Vroonermeer-Zuid;2440;1800;74.0;86.0;62.0;24.0;14.0
299;Totaal mannen en vrouwen;15 tot 75 jaar;Vroonermeer-Noord;720;610;86.0;89.0;64.0;26.0;11.0
300;Totaal mannen en vrouwen;15 tot 75 jaar;Almelo;54410;34800;64.0;87.0;57.0;30.0;13.0
301;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 10 Binnenstad;4130;2340;57.0;87.0;51.0;36.0;13.0
302;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Noord;1850;1070;58.0;86.0;50.0;37.0;14.0
303;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Zuid;1160;700;60.0;87.0;51.0;35.0;13.0
304;Totaal mannen en vrouwen;15 tot 75 jaar;Ulk en omgeving;600;310;52.0;87.0;55.0;33.0;13.0
305;Totaal mannen en vrouwen;15 tot 75 jaar;Java en omgeving;520;260;51.0;89.0;53.0;36.0;11.0
306;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 11 De Riet;5300;3210;61.0;89.0;55.0;33.0;11.0
307;Totaal mannen en vrouwen;15 tot 75 jaar;Bornsestraat en omgeving Midden;420;290;68.0;82.0;53.0;30.0;18.0
308;Totaal mannen en vrouwen;15 tot 75 jaar;Riet Noord;610;320;53.0;91.0;54.0;36.0;9.0
309;Totaal mannen en vrouwen;15 tot 75 jaar;Arendsboer en omgeving Noord;920;580;63.0;90.0;61.0;29.0;10.0
310;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwland;1490;820;55.0;90.0;53.0;37.0;10.0
311;Totaal mannen en vrouwen;15 tot 75 jaar;Arendsboer en omgeving Zuid;270;170;62.0;88.0;50.0;39.0;12.0
312;Totaal mannen en vrouwen;15 tot 75 jaar;Riet Zuid;530;270;52.0;91.0;50.0;41.0;9.0
313;Totaal mannen en vrouwen;15 tot 75 jaar;Bornsestraat en omgeving Zuid;850;590;70.0;88.0;59.0;29.0;12.0
314;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 11;220;170;77.0;85.0;60.0;25.0;15.0
315;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 12 Noorderkwartier;3870;2730;71.0;86.0;61.0;25.0;14.0
316;Totaal mannen en vrouwen;15 tot 75 jaar;Vriezenveenseweg e.o. Haghoek Oost;830;600;72.0;88.0;61.0;27.0;12.0
317;Totaal mannen en vrouwen;15 tot 75 jaar;Parkweg en omgeving;1280;900;70.0;80.0;59.0;22.0;20.0
318;Totaal mannen en vrouwen;15 tot 75 jaar;Vriezenveenseweg e.o. Haghoek West;1090;780;71.0;92.0;64.0;28.0;8.0
319;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 12;680;460;68.0;83.0;61.0;22.0;17.0
320;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 13 Sluitersveld;4810;3130;65.0;85.0;55.0;29.0;15.0
321;Totaal mannen en vrouwen;15 tot 75 jaar;Ootmarsumsestraat en omgeving;1380;900;66.0;87.0;60.0;27.0;13.0
322;Totaal mannen en vrouwen;15 tot 75 jaar;Markgraven;1020;710;69.0;79.0;55.0;24.0;21.0
323;Totaal mannen en vrouwen;15 tot 75 jaar;Rumerslanden;530;290;55.0;91.0;55.0;36.0;9.0
324;Totaal mannen en vrouwen;15 tot 75 jaar;Wester-Sluitersveldlanden;1080;570;53.0;92.0;45.0;46.0;8.0
325;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 13;800;650;82.0;78.0;58.0;20.0;22.0
326;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 14 Wierdense Hoek;4690;2550;54.0;88.0;53.0;35.0;12.0
327;Totaal mannen en vrouwen;15 tot 75 jaar;Dijkstraat en omgeving;530;290;54.0;90.0;49.0;40.0;10.0
328;Totaal mannen en vrouwen;15 tot 75 jaar;Rohof en omgeving;250;160;66.0;78.0;59.0;19.0;22.0
329;Totaal mannen en vrouwen;15 tot 75 jaar;Kerkelanden;660;250;38.0;93.0;43.0;50.0;7.0
330;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Noordoost;620;330;53.0;94.0;58.0;36.0;6.0
331;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Zuidoost;350;210;61.0;83.0;62.0;21.0;17.0
332;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Noordwest;1360;720;53.0;90.0;48.0;42.0;10.0
333;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Zuidwest;670;400;60.0;89.0;62.0;27.0;11.0
334;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 14;250;180;74.0;67.0;48.0;19.0;33.0
335;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 15 Nieuwstraat-Kwartier;2340;1170;50.0;86.0;49.0;38.0;14.0
336;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwstraat en omgeving;850;480;56.0;82.0;44.0;38.0;18.0
337;Totaal mannen en vrouwen;15 tot 75 jaar;Wonde en omgeving;540;230;44.0;87.0;47.0;40.0;13.0
338;Totaal mannen en vrouwen;15 tot 75 jaar;Witvoet en omgeving;490;250;50.0;91.0;51.0;40.0;9.0
339;Totaal mannen en vrouwen;15 tot 75 jaar;Achterlanden en omgeving;460;220;47.0;90.0;58.0;33.0;10.0
340;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 16 Ossenkoppelerhoek;5230;3100;59.0;90.0;52.0;38.0;10.0
341;Totaal mannen en vrouwen;15 tot 75 jaar;Boomplaats;700;370;53.0;86.0;47.0;39.0;14.0
342;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek-Oost;770;480;63.0;88.0;47.0;41.0;12.0
343;Totaal mannen en vrouwen;15 tot 75 jaar;Beeklust;670;310;47.0;92.0;51.0;41.0;8.0
344;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek-Midden-Noord;950;600;63.0;91.0;48.0;43.0;9.0
345;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek-West;1430;960;67.0;90.0;61.0;30.0;10.0
346;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek-Midden-Zuid;700;370;53.0;91.0;44.0;46.0;9.0
347;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 17 Hofkamp;2640;1900;72.0;80.0;56.0;24.0;20.0
348;Totaal mannen en vrouwen;15 tot 75 jaar;Hofkamp-West;350;240;70.0;81.0;57.0;24.0;19.0
349;Totaal mannen en vrouwen;15 tot 75 jaar;Hofkamp-Oost;910;630;70.0;89.0;60.0;28.0;11.0
350;Totaal mannen en vrouwen;15 tot 75 jaar;Paradijs;290;190;66.0;71.0;47.0;24.0;29.0
351;Totaal mannen en vrouwen;15 tot 75 jaar;Kollenveld-Bolkshoek;1010;770;76.0;79.0;57.0;22.0;21.0
352;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Hofkamp;80;70;;;;;
353;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 18 Schelfhorst;7910;4890;62.0;88.0;59.0;29.0;12.0
354;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst-Zuidwest;840;520;62.0;89.0;65.0;24.0;11.0
355;Totaal mannen en vrouwen;15 tot 75 jaar;Drakensteyn en omgeving;1010;490;48.0;89.0;49.0;40.0;11.0
356;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst-Noordwest;1500;990;66.0;88.0;60.0;28.0;12.0
357;Totaal mannen en vrouwen;15 tot 75 jaar;Havezathe;1210;740;61.0;89.0;57.0;32.0;11.0
358;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst-Noordoost;1020;650;64.0;89.0;61.0;27.0;11.0
359;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst-Zuidoost;2320;1490;64.0;85.0;59.0;27.0;15.0
360;Totaal mannen en vrouwen;15 tot 75 jaar;Veenelanden;20;10;;;;;
361;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 19 Windmolenbroek;10930;7820;72.0;89.0;63.0;26.0;11.0
362;Totaal mannen en vrouwen;15 tot 75 jaar;Groeneveld;350;200;56.0;69.0;56.0;14.0;31.0
363;Totaal mannen en vrouwen;15 tot 75 jaar;Kanaalzijde;1140;700;61.0;91.0;64.0;27.0;9.0
364;Totaal mannen en vrouwen;15 tot 75 jaar;Leemslagen-Noord;1180;760;64.0;89.0;54.0;35.0;11.0
365;Totaal mannen en vrouwen;15 tot 75 jaar;Leemslagen-Zuid;1290;800;62.0;93.0;62.0;31.0;7.0
366;Totaal mannen en vrouwen;15 tot 75 jaar;Zeven Bosjes;990;740;74.0;90.0;66.0;24.0;10.0
367;Totaal mannen en vrouwen;15 tot 75 jaar;Leemslagen-Oost;940;680;72.0;89.0;64.0;25.0;11.0
368;Totaal mannen en vrouwen;15 tot 75 jaar;Huttenveld;1370;1070;78.0;89.0;64.0;24.0;11.0
369;Totaal mannen en vrouwen;15 tot 75 jaar;Maardijk;810;630;78.0;89.0;66.0;23.0;11.0
370;Totaal mannen en vrouwen;15 tot 75 jaar;De Grens;480;370;78.0;81.0;57.0;23.0;19.0
371;Totaal mannen en vrouwen;15 tot 75 jaar;Nijrees;1670;1300;77.0;90.0;65.0;25.0;10.0
372;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 19;700;600;85.0;87.0;65.0;22.0;13.0
373;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 20 Aadorp;1160;830;71.0;81.0;58.0;24.0;19.0
374;Totaal mannen en vrouwen;15 tot 75 jaar;Aadorp-West;300;220;72.0;81.0;56.0;25.0;19.0
375;Totaal mannen en vrouwen;15 tot 75 jaar;Aadorp-Oost;830;590;71.0;84.0;60.0;24.0;16.0
376;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark Twente;0;0;;;;;
377;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 20;20;20;;;;;
378;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 21 Bornerbroek;1410;1120;79.0;79.0;58.0;21.0;21.0
379;Totaal mannen en vrouwen;15 tot 75 jaar;Bornerbroek;760;590;78.0;86.0;62.0;24.0;14.0
380;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 21;660;530;81.0;71.0;53.0;18.0;29.0
381;Totaal mannen en vrouwen;15 tot 75 jaar;Almere;163510;113930;70.0;86.0;57.0;29.0;14.0
382;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Almere Haven;17690;10880;62.0;85.0;54.0;30.0;15.0
383;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Almere Haven;1090;590;54.0;85.0;49.0;36.0;15.0
384;Totaal mannen en vrouwen;15 tot 75 jaar;De Werven;2160;1290;59.0;86.0;53.0;33.0;14.0
385;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoven;1820;1100;60.0;87.0;51.0;35.0;13.0
386;Totaal mannen en vrouwen;15 tot 75 jaar;De Meenten;1740;1130;65.0;86.0;58.0;28.0;14.0
387;Totaal mannen en vrouwen;15 tot 75 jaar;De Grienden;1770;1070;60.0;85.0;55.0;31.0;15.0
388;Totaal mannen en vrouwen;15 tot 75 jaar;De Marken;2210;1380;62.0;84.0;53.0;30.0;16.0
389;Totaal mannen en vrouwen;15 tot 75 jaar;De Gouwen;2150;1390;65.0;85.0;59.0;26.0;15.0
390;Totaal mannen en vrouwen;15 tot 75 jaar;De Wierden;2650;1470;55.0;88.0;51.0;36.0;12.0
391;Totaal mannen en vrouwen;15 tot 75 jaar;De Velden;1230;860;70.0;79.0;58.0;21.0;21.0
392;Totaal mannen en vrouwen;15 tot 75 jaar;Overgooi;400;270;68.0;60.0;43.0;18.0;40.0
393;Totaal mannen en vrouwen;15 tot 75 jaar;De Laren;390;300;76.0;91.0;62.0;29.0;9.0
394;Totaal mannen en vrouwen;15 tot 75 jaar;De Steiger;60;50;;;;;
395;Totaal mannen en vrouwen;15 tot 75 jaar;Stichtsekant;0;0;;;;;
396;Totaal mannen en vrouwen;15 tot 75 jaar;Overig Almere Haven;10;10;;;;;
397;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Almere Stad;84800;58630;69.0;87.0;57.0;30.0;13.0
398;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Almere Stad;3460;2350;68.0;89.0;54.0;35.0;11.0
399;Totaal mannen en vrouwen;15 tot 75 jaar;Filmwijk;8450;5760;68.0;87.0;55.0;32.0;13.0
400;Totaal mannen en vrouwen;15 tot 75 jaar;Danswijk;4550;3270;72.0;90.0;58.0;32.0;10.0
401;Totaal mannen en vrouwen;15 tot 75 jaar;Parkwijk;4400;3030;69.0;86.0;56.0;30.0;14.0
402;Totaal mannen en vrouwen;15 tot 75 jaar;Verzetswijk;2890;2080;72.0;89.0;61.0;27.0;11.0
403;Totaal mannen en vrouwen;15 tot 75 jaar;Waterwijk;5980;3990;67.0;88.0;60.0;28.0;12.0
404;Totaal mannen en vrouwen;15 tot 75 jaar;Tussen de Vaarten Noord;4380;3120;71.0;87.0;56.0;31.0;13.0
405;Totaal mannen en vrouwen;15 tot 75 jaar;Tussen de Vaarten Zuid;7600;5500;72.0;87.0;59.0;29.0;13.0
406;Totaal mannen en vrouwen;15 tot 75 jaar;Staatsliedenwijk;1930;1160;60.0;89.0;51.0;38.0;11.0
407;Totaal mannen en vrouwen;15 tot 75 jaar;Kruidenwijk;6280;4110;65.0;87.0;57.0;30.0;13.0
408;Totaal mannen en vrouwen;15 tot 75 jaar;Stedenwijk;7950;4760;60.0;87.0;50.0;37.0;13.0
409;Totaal mannen en vrouwen;15 tot 75 jaar;Muziekwijk Noord;8610;6080;71.0;87.0;60.0;27.0;13.0
410;Totaal mannen en vrouwen;15 tot 75 jaar;Muziekwijk Zuid;5000;3390;68.0;88.0;59.0;29.0;12.0
411;Totaal mannen en vrouwen;15 tot 75 jaar;Literatuurwijk;7520;5430;72.0;86.0;57.0;29.0;14.0
412;Totaal mannen en vrouwen;15 tot 75 jaar;Noorderplassen;5770;4570;79.0;82.0;60.0;22.0;18.0
413;Totaal mannen en vrouwen;15 tot 75 jaar;Randstad;10;10;;;;;
414;Totaal mannen en vrouwen;15 tot 75 jaar;Markerkant;10;10;;;;;
415;Totaal mannen en vrouwen;15 tot 75 jaar;Hollandsekant;0;0;;;;;
416;Totaal mannen en vrouwen;15 tot 75 jaar;Gooisekant;0;0;;;;;
417;Totaal mannen en vrouwen;15 tot 75 jaar;Veluwsekant;0;0;;;;;
418;Totaal mannen en vrouwen;15 tot 75 jaar;Sallandsekant;0;0;;;;;
419;Totaal mannen en vrouwen;15 tot 75 jaar;Overig Almere Stad;20;0;;;;;
420;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Almere Buiten;44150;31190;71.0;87.0;57.0;30.0;13.0
421;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Almere Buiten;1530;970;64.0;91.0;53.0;37.0;9.0
422;Totaal mannen en vrouwen;15 tot 75 jaar;Oostvaardersbuurt;4590;3340;73.0;86.0;56.0;30.0;14.0
423;Totaal mannen en vrouwen;15 tot 75 jaar;Seizoenenbuurt;4050;2970;73.0;87.0;57.0;30.0;13.0
424;Totaal mannen en vrouwen;15 tot 75 jaar;Molenbuurt;3060;1850;61.0;87.0;55.0;32.0;13.0
425;Totaal mannen en vrouwen;15 tot 75 jaar;Bouwmeesterbuurt;3460;2260;65.0;89.0;57.0;32.0;11.0
426;Totaal mannen en vrouwen;15 tot 75 jaar;Landgoederenbuurt;3240;2260;70.0;89.0;58.0;31.0;11.0
427;Totaal mannen en vrouwen;15 tot 75 jaar;Faunabuurt;3570;2560;72.0;88.0;57.0;31.0;12.0
428;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenbuurt;4110;2760;67.0;88.0;57.0;32.0;12.0
429;Totaal mannen en vrouwen;15 tot 75 jaar;Regenboogbuurt;4280;3100;72.0;86.0;54.0;32.0;14.0
430;Totaal mannen en vrouwen;15 tot 75 jaar;Indischebuurt;1670;1200;72.0;91.0;59.0;32.0;9.0
431;Totaal mannen en vrouwen;15 tot 75 jaar;Eilandenbuurt;4620;3380;73.0;84.0;56.0;29.0;16.0
432;Totaal mannen en vrouwen;15 tot 75 jaar;Stripheldenbuurt;4900;3770;77.0;86.0;59.0;27.0;14.0
433;Totaal mannen en vrouwen;15 tot 75 jaar;Sieradenbuurt;800;580;72.0;83.0;61.0;22.0;17.0
434;Totaal mannen en vrouwen;15 tot 75 jaar;Poldervlak;40;30;;;;;
435;Totaal mannen en vrouwen;15 tot 75 jaar;De Vaart;10;0;;;;;
436;Totaal mannen en vrouwen;15 tot 75 jaar;Buitenvaart;160;140;88.0;;;;
437;Totaal mannen en vrouwen;15 tot 75 jaar;Overig Almere Buiten;40;30;;;;;
438;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Almere Poort;12530;9830;78.0;86.0;60.0;26.0;14.0
439;Totaal mannen en vrouwen;15 tot 75 jaar;Europakwartier;3340;2600;78.0;89.0;61.0;28.0;11.0
440;Totaal mannen en vrouwen;15 tot 75 jaar;Columbuskwartier;2290;1770;77.0;87.0;62.0;25.0;13.0
441;Totaal mannen en vrouwen;15 tot 75 jaar;Homeruskwartier;5220;4180;80.0;85.0;60.0;25.0;15.0
442;Totaal mannen en vrouwen;15 tot 75 jaar;Olympiakwartier;330;230;69.0;91.0;52.0;39.0;9.0
443;Totaal mannen en vrouwen;15 tot 75 jaar;Duin;1350;1050;78.0;81.0;59.0;22.0;19.0
444;Totaal mannen en vrouwen;15 tot 75 jaar;Hogekant;0;0;;;;;
445;Totaal mannen en vrouwen;15 tot 75 jaar;Middenkant;0;0;;;;;
446;Totaal mannen en vrouwen;15 tot 75 jaar;Lagekant;0;0;;;;;
447;Totaal mannen en vrouwen;15 tot 75 jaar;Overig Almere Poort;0;0;;;;;
448;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Almere Hout;4320;3380;78.0;78.0;58.0;20.0;22.0
449;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelhorst;1070;710;67.0;69.0;51.0;18.0;31.0
450;Totaal mannen en vrouwen;15 tot 75 jaar;Nobelhorst;1620;1410;87.0;87.0;65.0;22.0;13.0
451;Totaal mannen en vrouwen;15 tot 75 jaar;Twentsekant;0;0;;;;;
452;Totaal mannen en vrouwen;15 tot 75 jaar;Overig Almere Hout;1620;1260;78.0;74.0;55.0;19.0;26.0
453;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Almere Pampus;0;0;;;;;
454;Totaal mannen en vrouwen;15 tot 75 jaar;Overig Almere Pampus;0;0;;;;;
455;Totaal mannen en vrouwen;15 tot 75 jaar;Alphen aan den Rijn;83980;60940;73.0;84.0;60.0;25.0;16.0
456;Totaal mannen en vrouwen;15 tot 75 jaar;Oudshoorn;7320;5220;71.0;87.0;62.0;25.0;13.0
457;Totaal mannen en vrouwen;15 tot 75 jaar;Gnephoek;150;120;78.0;;;;
458;Totaal mannen en vrouwen;15 tot 75 jaar;Woubrugseweg;40;30;;;;;
459;Totaal mannen en vrouwen;15 tot 75 jaar;Heuvelweg;980;690;70.0;87.0;66.0;21.0;13.0
460;Totaal mannen en vrouwen;15 tot 75 jaar;Weteringpark;390;270;68.0;71.0;53.0;17.0;29.0
461;Totaal mannen en vrouwen;15 tot 75 jaar;Ambachtenbuurt-West;1130;790;70.0;90.0;62.0;28.0;10.0
462;Totaal mannen en vrouwen;15 tot 75 jaar;Ambachtenbuurt-Oost;1260;880;70.0;91.0;66.0;25.0;9.0
463;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Heimanswetering;50;40;;;;;
464;Totaal mannen en vrouwen;15 tot 75 jaar;Stromenbuurt;1980;1370;70.0;89.0;60.0;28.0;11.0
465;Totaal mannen en vrouwen;15 tot 75 jaar;Nuovaweg;490;370;74.0;83.0;59.0;25.0;17.0
466;Totaal mannen en vrouwen;15 tot 75 jaar;Groenoord;570;420;74.0;85.0;61.0;24.0;15.0
467;Totaal mannen en vrouwen;15 tot 75 jaar;De Heul;280;240;87.0;89.0;72.0;17.0;11.0
