ID;SoortVerdachte;Migratieachtergrond;Leeftijd;Perioden;IngeschrevenRechtbankstrafzaken_1;TotaalBeslissingenDoorOM_2;Dagvaarding_3;OproepenTerTerechtzittingNAVVerzet_4;OnvoorwaardelijkSepot_5;VoorwaardelijkBeleidssepot_6;Transactie_7;Strafbeschikking_8;Overig_9;TotaalEindbeslissing_10;SchuldigverklaringMetStraf_11;SchuldigverklaringZonderStraf_12;VrijspraakEnOntslagRechtsvervolging_13;Overig_14;TotaalOpgelegdeSancties_15;TotaalHoofdstraffen_16;GevangenisstrafInclJeugddetentie_17;Geldboete_18;Taakstraf_19;OverigeHoofdstraffen_20;BijkomendeStraffen_21;Maatregelen_22;StrafOnbekend_23
154;Totaal;Nederlandse achtergrond;Totaal leeftijd;2001;116655;126825;72055;0;11455;1770;31945;0;9600;56455;53150;385;2420;500;82895;62630;21845;26865;13820;105;12510;7455;295
155;Totaal;Nederlandse achtergrond;Totaal leeftijd;2002;126350;137210;77005;0;11690;1970;36210;0;10340;57995;54790;430;2330;450;86050;64530;22390;26170;15860;110;12735;8500;290
156;Totaal;Nederlandse achtergrond;Totaal leeftijd;2003;139000;149390;82395;0;11380;2325;43250;0;10040;67150;63165;495;3045;450;98645;73610;24205;30625;18635;145;14680;9995;365
157;Totaal;Nederlandse achtergrond;Totaal leeftijd;2004;141430;151000;85370;0;10830;2685;42385;0;9730;68635;64620;475;3220;325;101720;75925;24295;30540;20965;125;14285;11125;385
158;Totaal;Nederlandse achtergrond;Totaal leeftijd;2005;142625;151120;85445;0;11390;3320;42115;0;8850;70130;65400;515;3855;355;102465;76905;23050;30470;23250;130;14140;11055;365
159;Totaal;Nederlandse achtergrond;Totaal leeftijd;2006;145965;155420;84705;0;13215;3790;44605;0;9105;71030;65310;595;4685;445;100940;75785;20430;30470;24765;115;13980;10815;360
160;Totaal;Nederlandse achtergrond;Totaal leeftijd;2007;149285;153990;83410;0;13680;3910;43565;0;9425;68605;62755;630;4795;425;96680;71890;18435;28880;24450;120;14015;10365;415
161;Totaal;Nederlandse achtergrond;Totaal leeftijd;2008;140755;146855;77670;0;16520;4680;39855;0;8130;67725;61075;775;5415;460;93070;69805;17565;27050;25050;140;12500;10345;425
162;Totaal;Nederlandse achtergrond;Totaal leeftijd;2009;120125;139905;71785;0;16175;4620;37695;3905;5730;65165;58780;745;5210;435;87820;66330;15545;26665;24015;100;11370;9730;390
163;Totaal;Nederlandse achtergrond;Totaal leeftijd;2010;109235;113210;61065;0;12135;3995;23980;8530;3510;54345;48260;755;4995;335;71295;54870;13980;20045;20750;100;7450;8725;245
164;Totaal;Nederlandse achtergrond;Totaal leeftijd;2011;118165;120535;60395;0;14535;4380;20175;17850;3200;51055;44760;925;4980;390;65735;50715;13790;17555;19280;90;6285;8570;160
165;Totaal;Nederlandse achtergrond;Totaal leeftijd;2012;114275;120920;54190;240;18025;5760;14015;25140;3550;48370;41930;945;5055;440;62950;47875;13790;14430;19580;70;6185;8755;140
166;Totaal;Nederlandse achtergrond;Totaal leeftijd;2013;103185;110405;48055;895;20470;6210;9270;22495;3015;47410;41000;1040;4835;530;61635;46820;14210;13850;18680;80;6135;8570;105
167;Totaal;Nederlandse achtergrond;Totaal leeftijd;2014;104525;108590;48935;1275;20120;6955;7425;21345;2535;46690;39595;1245;5270;580;58745;45470;14465;12315;18635;50;4765;8415;95
168;Totaal;Nederlandse achtergrond;Totaal leeftijd;2015;91995;98405;46745;705;19665;5855;6075;16935;2430;47385;39330;1530;5760;765;58215;45270;14670;12280;18255;60;4615;8265;65
169;Totaal;Nederlandse achtergrond;Totaal leeftijd;2016;89325;95185;45090;1115;19940;5315;3465;18060;2210;40840;34480;1110;4695;555;51810;40035;13495;9595;16860;85;4090;7635;55
170;Totaal;Nederlandse achtergrond;Totaal leeftijd;2017;80845;85165;42145;650;15835;5510;3160;15905;1960;39770;34035;1060;4290;385;52420;39550;13515;9320;16630;90;4815;7995;60
171;Totaal;Nederlandse achtergrond;Totaal leeftijd;2018;77310;80370;39505;565;16915;5185;2000;14505;1695;36310;31505;850;3620;330;49515;36935;12645;8870;15330;85;5100;7420;60
172;Totaal;Nederlandse achtergrond;Totaal leeftijd;2019;82415;83290;37610;475;23880;4965;1200;14305;855;34185;30050;825;3050;260;49195;35290;12150;8480;14580;85;6375;7490;35
173;Totaal;Nederlandse achtergrond;Totaal leeftijd;2020;74800;75660;31275;760;24090;5650;840;12700;345;26215;23160;645;2240;170;38430;27085;9635;6010;11375;70;4850;6485;10
174;Totaal;Nederlandse achtergrond;Totaal leeftijd;2021;72045;75575;30505;660;23815;5010;860;14420;295;27870;24170;780;2715;205;40090;28925;10750;5385;12735;55;4365;6785;15
175;Totaal;Nederlandse achtergrond;Totaal leeftijd;2022;78300;79105;31265;495;23665;4245;540;18330;570;27275;23960;695;2385;235;40925;28335;10110;5945;12245;35;5675;6900;15
176;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2001;13350;14540;4800;0;1810;615;5460;0;1855;3850;3555;60;185;50;5415;4595;1720;360;2515;0;50;725;45
177;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2002;14035;15885;5515;0;1530;655;6465;0;1725;4375;3995;85;250;45;6295;5245;2010;340;2895;0;60;950;45
178;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2003;16370;17410;5830;0;1435;640;7820;0;1690;4825;4430;85;260;50;7125;5910;2265;350;3290;0;75;1090;50
179;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2004;17890;19140;6820;0;1390;660;8360;0;1915;5625;5205;80;310;35;8590;7040;2725;405;3905;0;105;1380;65
180;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2005;19175;20465;7065;0;1625;785;9040;0;1945;5925;5425;95;350;55;8560;7015;2560;335;4125;0;90;1410;40
181;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2006;19655;21320;7210;0;1890;905;9040;0;2280;5910;5325;110;440;35;7950;6545;1925;265;4355;0;85;1275;40
182;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2007;21175;22460;7785;0;2080;930;9185;0;2480;6345;5750;110;450;40;8210;6685;1620;275;4795;0;100;1360;65
183;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2008;19955;21895;7655;0;2420;950;8630;0;2250;6750;5890;155;645;60;8130;6680;1360;325;4995;0;140;1240;70
184;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2009;16750;18745;6540;0;2105;935;7460;10;1695;5895;5160;140;525;70;7030;5705;980;290;4440;0;125;1135;65
185;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2010;14430;15925;5700;0;1730;950;6090;0;1460;4740;4085;110;500;45;5630;4470;745;205;3520;0;100;1010;45
186;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2011;12980;14135;5045;0;1745;1015;5110;10;1210;4330;3670;125;480;55;5110;3995;630;220;3145;0;110;960;45
187;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2012;11745;12800;4540;5;1830;980;4075;175;1195;3970;3365;90;460;55;4780;3655;595;180;2880;0;170;910;40
188;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2013;9080;9735;3530;10;2305;805;2215;235;630;3045;2525;100;375;40;3645;2755;455;130;2170;0;105;755;30
189;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2014;8095;8160;3450;10;2255;695;1170;205;375;2685;2175;140;335;35;3060;2360;360;90;1910;0;70;620;15
190;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2015;7160;7135;2940;0;2005;635;1055;180;315;2425;1950;140;295;35;2780;2130;330;110;1690;0;70;575;5
191;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2016;7360;7460;3050;10;2265;610;915;280;325;2240;1805;135;275;25;2565;1930;260;80;1590;0;60;570;5
192;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2017;6560;7040;2760;10;2090;720;975;215;270;2360;1975;115;245;20;2850;2125;290;90;1750;0;65;645;10
193;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2018;5735;6280;2475;10;2040;520;760;260;220;1995;1665;95;220;15;2465;1830;295;55;1475;0;40;590;10
194;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2019;7005;6845;2290;20;3220;470;575;135;135;1855;1560;95;185;15;2395;1720;300;55;1365;0;60;610;10
195;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2020;6370;6455;2035;50;3195;460;465;180;70;1485;1260;65;145;15;2065;1455;330;40;1085;0;45;565;5
196;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2021;6540;6910;2320;45;3360;470;545;130;45;1740;1430;85;215;10;2285;1605;285;60;1265;0;60;620;0
197;Totaal;Nederlandse achtergrond;Jonger dan 18 jaar;2022;6100;6465;2145;25;2860;425;385;610;20;1690;1435;85;165;5;2350;1655;330;45;1280;0;55;645;0
198;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2001;23765;25815;14510;0;2215;270;7190;0;1630;11110;10495;55;460;100;16325;12710;4180;5265;3230;35;1690;1880;40
199;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2002;26070;28015;15810;0;2155;280;8095;0;1675;11435;10845;60;440;90;17165;13110;4050;5250;3770;40;1880;2135;40
200;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2003;28755;30760;17100;0;2090;295;9650;0;1625;13135;12405;70;560;95;19555;14800;4305;6090;4350;55;2165;2550;40
201;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2004;30675;32485;18485;0;2120;410;9875;0;1595;13700;13005;70;565;60;20575;15435;4420;6265;4715;30;2215;2860;65
202;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2005;32000;33485;19125;0;2185;475;10155;0;1550;14660;13795;55;735;80;21870;16505;4615;6380;5480;30;2365;2940;55
203;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2006;34070;35870;19650;0;2710;590;11225;0;1690;15720;14560;95;975;90;23180;17125;4330;7005;5765;30;3025;2970;65
204;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2007;35470;36540;20010;0;2885;605;11205;0;1830;15900;14720;90;1010;80;23345;17045;3820;7425;5760;40;3470;2760;65
205;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2008;34215;35060;18935;0;3505;760;10320;0;1535;16080;14615;120;1235;110;23010;16905;3835;7075;5950;45;3145;2890;70
206;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2009;30100;34620;17230;0;3640;850;10380;1480;1035;15335;13995;110;1150;85;21460;16025;3440;6675;5875;40;2560;2805;70
207;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2010;27540;28055;14790;0;2640;685;6305;3150;485;13200;11830;130;1175;60;17740;13670;3145;5145;5340;40;1425;2595;50
208;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2011;30200;30515;14570;0;3330;755;5455;5885;520;12300;10860;160;1205;80;16280;12515;2965;4620;4890;40;1300;2450;15
209;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2012;28715;30335;12920;65;4175;1035;3510;7985;645;11515;10005;200;1225;85;15395;11620;2870;3580;5140;30;1220;2535;20
210;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2013;24440;26165;10670;190;4440;1145;2365;6800;560;11105;9665;180;1135;130;15015;11355;3035;3360;4930;30;1185;2465;15
211;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2014;23550;24765;10075;295;4400;1350;2035;6145;465;10220;8610;215;1275;120;13120;10010;2595;2830;4565;20;895;2195;15
212;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2015;19700;21285;9045;135;4025;1095;1500;5030;455;9645;7915;290;1275;165;12105;9215;2475;2575;4145;15;810;2065;15
213;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2016;18550;19905;8465;220;3995;900;675;5240;410;8135;6735;215;1065;120;10480;7915;2130;2045;3705;30;760;1800;10
214;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2017;16725;17430;7700;135;2970;1010;645;4630;345;7595;6395;170;950;80;10255;7540;2050;1920;3540;30;835;1870;10
215;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2018;15715;15855;6970;110;3275;975;345;3900;280;6555;5625;135;745;55;9265;6680;1780;1820;3050;25;960;1615;10
216;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2019;16960;16920;6885;85;4795;935;185;3875;160;6140;5390;140;560;50;9260;6370;1670;1810;2860;30;1310;1570;5
217;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2020;15290;14820;5315;165;4760;1030;65;3430;50;4860;4285;105;445;25;7340;5035;1360;1305;2355;15;975;1325;5
218;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2021;16395;16635;5695;170;5100;965;55;4610;40;5145;4415;145;550;35;7640;5375;1590;1155;2620;15;805;1455;0
219;Totaal;Nederlandse achtergrond;18 tot 25 jaar;2022;19265;18590;5960;125;5440;925;25;6060;55;5360;4715;120;480;45;8415;5685;1655;1365;2655;10;1180;1550;0
220;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2001;57195;62270;39185;0;5225;555;12430;0;4875;31050;29390;160;1235;265;45455;34040;12810;14955;6215;55;7285;3985;145
221;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2002;61580;66555;41145;0;5395;605;13960;0;5445;31340;29820;175;1115;230;46250;34450;13115;14230;7045;55;7250;4425;125
222;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2003;64925;70540;43145;0;5210;855;16210;0;5120;36030;34095;220;1505;210;52560;38990;13965;16740;8215;75;8285;5105;180
223;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2004;64060;68405;43070;0;4770;965;14950;0;4645;35615;33680;200;1575;160;52360;38890;13270;16295;9250;75;7915;5395;155
224;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2005;61880;65945;41730;0;4800;1265;14205;0;3945;35100;32870;230;1850;150;51065;38105;12030;15970;10030;75;7565;5225;170
225;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2006;61165;65250;39975;0;5390;1360;14830;0;3695;34385;31860;225;2090;215;48985;36730;10540;15470;10645;75;7045;5055;155
226;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2007;60725;62375;37960;0;5435;1395;13910;0;3680;31875;29280;255;2135;210;45220;33625;9635;13950;9985;55;6725;4690;180
227;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2008;56130;58290;34460;0;6620;1690;12390;0;3130;30350;27670;255;2235;190;42330;31805;9030;12675;10020;75;5795;4565;160
228;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2009;47000;55640;32315;0;6455;1640;11565;1525;2140;29560;26895;285;2210;165;40500;30500;8120;12630;9705;45;5610;4240;150
229;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2010;42545;43935;26985;0;4695;1390;6425;3330;1110;24325;21840;310;2020;155;32505;24970;7220;9380;8325;45;3735;3720;80
230;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2011;46680;47290;26760;0;5635;1485;5385;7000;1025;22695;20140;375;2000;175;29775;22910;7150;7995;7720;45;3110;3685;65
231;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2012;45950;48620;24345;75;7315;2125;3705;9850;1205;21435;18805;385;2055;185;28270;21565;7150;6520;7865;30;2965;3685;55
232;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2013;42770;45945;22125;345;8185;2310;2690;8980;1310;21265;18625;425;2000;215;27960;21255;7220;6235;7755;45;2975;3695;35
233;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2014;43750;45825;22860;500;7885;2595;2445;8380;1160;21755;18750;525;2225;245;27935;21665;7850;5605;8180;30;2325;3900;45
234;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2015;38785;41825;22035;270;7825;2070;1965;6545;1115;22110;18700;620;2440;355;27680;21685;7795;5630;8225;30;2170;3795;30
235;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2016;37110;39890;21040;430;7705;1840;1085;6805;985;18875;16270;400;1970;235;24580;19070;7160;4335;7530;45;1965;3515;25
236;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2017;33320;35290;19730;235;5910;1810;835;5950;815;18335;15910;445;1815;165;24620;18700;7215;4180;7255;50;2330;3565;25
237;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2018;31980;33440;18410;215;6470;1750;475;5365;760;16745;14755;335;1515;140;23360;17450;6590;4030;6780;45;2530;3355;25
238;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2019;33890;34435;17810;190;8655;1725;225;5485;340;15860;14165;300;1295;100;23315;16765;6365;3855;6505;40;3165;3375;10
239;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2020;31225;31760;15175;245;8915;2065;145;5075;135;12580;11315;265;940;60;18915;13305;5080;2870;5315;40;2655;2950;5
240;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2021;29155;30555;14145;215;8685;1785;125;5485;115;13060;11545;305;1125;85;19310;13955;5665;2430;5825;35;2340;3010;5
241;Totaal;Nederlandse achtergrond;25 tot 45 jaar;2022;33390;33710;15330;180;9155;1505;70;7230;240;12820;11400;260;1065;100;19610;13485;5255;2650;5555;20;3040;3075;10
242;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2001;20395;22115;12665;0;1960;275;6035;0;1175;9785;9115;100;490;80;14735;10630;2995;5830;1795;10;3240;810;60
243;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2002;22420;24375;13565;0;2320;355;6715;0;1420;10200;9550;95;470;80;15410;11080;3075;5925;2060;15;3335;925;75
244;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2003;26185;27835;15200;0;2330;430;8360;0;1515;12340;11500;100;660;85;18275;13110;3505;6910;2675;15;3900;1185;80
245;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2004;25855;27890;15795;0;2225;535;7880;0;1460;12840;11955;110;705;65;18975;13700;3695;7010;2980;15;3785;1395;95
246;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2005;26450;27995;16255;0;2390;660;7390;0;1305;13450;12430;120;835;70;19590;14325;3660;7195;3445;20;3800;1380;85
247;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2006;27715;29480;16510;0;2790;780;8035;0;1365;13935;12630;140;1070;95;19405;14365;3440;7090;3825;10;3535;1420;85
248;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2007;28340;29000;16255;0;2850;825;7725;0;1350;13410;12095;155;1070;90;18485;13555;3220;6585;3725;25;3395;1450;90
249;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2008;26875;28030;15345;0;3450;1075;7015;0;1140;13445;11970;210;1175;85;18215;13420;3190;6325;3890;15;3140;1545;105
250;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2009;23185;27340;14375;0;3480;1025;6885;800;775;13245;11770;180;1185;105;17425;13065;2850;6420;3785;10;2830;1435;90
251;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2010;21640;22210;12400;0;2635;850;4070;1825;430;11020;9620;175;1155;70;14120;10815;2700;4725;3375;15;1970;1285;55
252;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2011;24845;25115;12875;0;3310;945;3390;4175;420;10770;9330;240;1130;70;13485;10455;2860;4250;3335;10;1625;1370;30
253;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2012;24215;25440;11340;80;4100;1385;2205;5845;485;10445;8975;235;1140;100;13365;10165;2990;3670;3495;10;1670;1505;20
254;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2013;23375;24880;10795;285;4745;1600;1630;5335;490;10945;9350;285;1180;135;13780;10545;3295;3645;3595;10;1685;1525;20
255;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2014;25075;25775;11490;385;4705;1865;1455;5385;495;10980;9245;325;1260;150;13440;10525;3445;3325;3755;0;1330;1565;20
256;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2015;22780;24355;11585;240;4885;1645;1275;4215;510;11920;9805;410;1520;185;14295;11200;3830;3425;3930;10;1395;1690;15
257;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2016;22615;24060;11485;345;4935;1535;700;4610;450;10545;8855;295;1235;160;13020;10210;3725;2710;3770;10;1185;1605;15
258;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2017;20775;21830;10880;215;3990;1565;625;4075;480;10415;8920;275;1120;100;13470;10245;3710;2700;3825;10;1440;1770;10
259;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2018;20285;21065;10560;170;4210;1480;375;3865;410;9885;8540;250;995;100;13020;9940;3685;2490;3750;15;1385;1680;15
260;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2019;20830;21285;9645;135;5920;1420;180;3790;195;9250;8070;245;865;75;12850;9435;3550;2305;3570;15;1650;1760;10
261;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2020;18745;19345;8015;235;5950;1655;150;3260;80;6585;5725;175;620;60;9175;6625;2665;1530;2420;10;1065;1485;0
262;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2021;17035;18290;7545;175;5460;1415;135;3480;80;7125;6145;210;700;65;9880;7275;2990;1480;2800;5;1060;1540;5
263;Totaal;Nederlandse achtergrond;45 tot 65 jaar;2022;16870;17550;7120;135;5160;1145;50;3715;225;6645;5795;190;585;75;9560;6835;2655;1605;2570;5;1260;1460;5
264;Totaal;Nederlandse achtergrond;65 jaar of ouder;2001;1940;2080;895;0;245;55;825;0;65;660;595;15;45;5;960;660;140;460;60;0;245;50;10
265;Totaal;Nederlandse achtergrond;65 jaar of ouder;2002;2230;2375;970;0;285;75;975;0;65;645;575;15;50;5;925;640;135;420;80;0;210;65;10
266;Totaal;Nederlandse achtergrond;65 jaar of ouder;2003;2750;2835;1120;0;315;110;1200;0;95;820;730;15;60;5;1125;795;165;530;100;0;250;65;15
267;Totaal;Nederlandse achtergrond;65 jaar of ouder;2004;2930;3065;1195;0;325;115;1315;0;115;850;770;15;60;5;1210;850;185;555;110;0;260;90;5
268;Totaal;Nederlandse achtergrond;65 jaar of ouder;2005;3100;3210;1270;0;385;135;1320;0;100;990;875;20;85;5;1380;955;190;595;170;0;310;100;15
269;Totaal;Nederlandse achtergrond;65 jaar of ouder;2006;3330;3495;1350;0;430;155;1475;0;80;1065;925;25;105;5;1405;1005;185;640;175;0;290;100;15
270;Totaal;Nederlandse achtergrond;65 jaar of ouder;2007;3550;3600;1400;0;430;150;1540;0;85;1060;900;25;130;5;1400;960;135;645;175;0;320;105;15
271;Totaal;Nederlandse achtergrond;65 jaar of ouder;2008;3545;3560;1265;0;525;205;1490;0;80;1090;915;35;125;15;1370;980;145;645;190;0;275;100;15
272;Totaal;Nederlandse achtergrond;65 jaar of ouder;2009;3070;3555;1320;0;490;170;1405;85;80;1125;950;30;140;10;1395;1020;155;650;210;5;245;115;15
273;Totaal;Nederlandse achtergrond;65 jaar of ouder;2010;3075;3080;1190;0;430;125;1090;225;25;1060;880;30;140;5;1295;945;170;590;185;0;225;115;10
274;Totaal;Nederlandse achtergrond;65 jaar of ouder;2011;3450;3475;1150;0;520;180;835;775;20;960;760;30;160;10;1080;840;185;470;185;0;135;100;5
275;Totaal;Nederlandse achtergrond;65 jaar of ouder;2012;3640;3725;1045;15;610;230;520;1280;25;1005;785;35;170;15;1140;860;180;480;200;0;160;115;0
276;Totaal;Nederlandse achtergrond;65 jaar of ouder;2013;3515;3685;935;65;795;355;370;1140;25;1045;830;50;150;15;1230;910;200;485;225;0;185;130;5
277;Totaal;Nederlandse achtergrond;65 jaar of ouder;2014;4060;4060;1060;80;875;450;315;1235;40;1055;815;40;175;25;1190;910;215;465;230;0;145;140;0
278;Totaal;Nederlandse achtergrond;65 jaar of ouder;2015;3565;3800;1145;55;925;405;280;960;35;1290;955;75;230;25;1355;1040;235;540;265;0;175;135;5
279;Totaal;Nederlandse achtergrond;65 jaar of ouder;2016;3690;3870;1045;110;1040;430;90;1120;40;1050;810;65;150;20;1170;905;220;425;260;0;125;140;5
280;Totaal;Nederlandse achtergrond;65 jaar of ouder;2017;3465;3575;1070;55;875;410;80;1040;45;1065;835;50;165;20;1220;935;245;430;255;0;145;140;5
281;Totaal;Nederlandse achtergrond;65 jaar of ouder;2018;3600;3725;1090;65;920;465;40;1115;30;1125;915;40;145;20;1405;1035;295;470;270;0;185;180;0
282;Totaal;Nederlandse achtergrond;65 jaar of ouder;2019;3725;3805;980;45;1290;415;35;1020;20;1085;870;40;145;20;1370;1005;265;455;280;0;200;165;0
283;Totaal;Nederlandse achtergrond;65 jaar of ouder;2020;3170;3280;730;55;1270;445;20;750;5;710;580;30;90;10;935;665;200;265;200;0;110;160;0
284;Totaal;Nederlandse achtergrond;65 jaar of ouder;2021;2915;3185;805;50;1215;375;5;720;15;800;630;35;120;15;975;715;220;265;225;0;100;160;0
285;Totaal;Nederlandse achtergrond;65 jaar of ouder;2022;2680;2795;710;35;1050;245;5;715;35;755;615;40;95;10;990;675;205;280;190;0;135;175;0
286;Totaal;Nederlandse achtergrond;Leeftijd onbekend;2001;15;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
287;Totaal;Nederlandse achtergrond;Leeftijd onbekend;2002;10;0;0;0;0;0;0;0;0;5;5;0;0;0;5;5;5;0;0;0;0;0;0
288;Totaal;Nederlandse achtergrond;Leeftijd onbekend;2003;15;10;0;0;0;0;5;0;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0
289;Totaal;Nederlandse achtergrond;Leeftijd onbekend;2004;25;15;5;0;5;0;5;0;0;5;5;0;0;0;5;5;0;0;5;0;0;0;0
290;Totaal;Nederlandse achtergrond;Leeftijd onbekend;2005;20;10;0;0;0;0;10;0;0;5;5;0;0;0;10;5;0;0;5;0;0;0;0
