ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalOprichtingen_1;k_0Tot10WerkzamePersonen_2;k_10OfMeerWerkzamePersonen_3;NatuurlijkePersonen_4;Rechtspersonen_5;EenjarigeBedrijven_6;MeerjarigeBedrijven_7;TotaalOpheffingen_8;k_0Tot10WerkzamePersonen_9;k_10OfMeerWerkzamePersonen_10;NatuurlijkePersonen_11;Rechtspersonen_12;EenjarigeBedrijven_13;MeerjarigeBedrijven_14;FusiesEnOvernames_15
2294;742 Fotografie en foto-ontwikkeling;2012;1800.0;1800.0;0.0;1780.0;20.0;30.0;1770.0;865.0;865.0;0.0;845.0;25.0;150.0;720.0;10.0
2295;742 Fotografie en foto-ontwikkeling;2013;2100.0;2100.0;0.0;2080.0;25.0;;;1265.0;1260.0;0.0;1225.0;40.0;340.0;920.0;5.0
2296;743 Vertaalbureaus en tolken;2007;580.0;580.0;5.0;560.0;25.0;155.0;425.0;500.0;500.0;5.0;480.0;20.0;130.0;375.0;0.0
2297;743 Vertaalbureaus en tolken;2008;675.0;675.0;0.0;660.0;15.0;150.0;525.0;525.0;520.0;5.0;495.0;30.0;150.0;375.0;0.0
2298;743 Vertaalbureaus en tolken;2009;1010.0;1010.0;0.0;1005.0;5.0;90.0;925.0;380.0;380.0;0.0;370.0;10.0;90.0;290.0;0.0
2299;743 Vertaalbureaus en tolken;2010;645.0;645.0;0.0;645.0;0.0;45.0;600.0;260.0;260.0;0.0;250.0;10.0;60.0;200.0;5.0
2300;743 Vertaalbureaus en tolken;2011;825.0;825.0;0.0;815.0;10.0;65.0;760.0;300.0;300.0;0.0;290.0;10.0;50.0;250.0;5.0
2301;743 Vertaalbureaus en tolken;2012;675.0;675.0;0.0;665.0;10.0;20.0;655.0;460.0;460.0;0.0;450.0;10.0;75.0;385.0;5.0
2302;743 Vertaalbureaus en tolken;2013;705.0;705.0;0.0;695.0;10.0;;;535.0;535.0;0.0;525.0;10.0;150.0;390.0;5.0
2303;749 Overige adviesbureaus;2007;2170.0;2160.0;10.0;1750.0;420.0;585.0;1585.0;1160.0;1145.0;20.0;825.0;335.0;445.0;715.0;15.0
2304;749 Overige adviesbureaus;2008;2440.0;2430.0;10.0;2050.0;390.0;630.0;1810.0;1265.0;1245.0;20.0;920.0;345.0;555.0;710.0;15.0
2305;749 Overige adviesbureaus;2009;2020.0;2010.0;10.0;1705.0;320.0;360.0;1660.0;1185.0;1160.0;20.0;940.0;245.0;475.0;710.0;20.0
2306;749 Overige adviesbureaus;2010;1300.0;1285.0;15.0;1075.0;220.0;205.0;1095.0;905.0;890.0;15.0;690.0;215.0;315.0;590.0;30.0
2307;749 Overige adviesbureaus;2011;2485.0;2480.0;5.0;2150.0;330.0;325.0;2160.0;960.0;945.0;15.0;760.0;200.0;260.0;700.0;35.0
2308;749 Overige adviesbureaus;2012;2965.0;2960.0;10.0;2620.0;350.0;95.0;2870.0;1155.0;1145.0;10.0;925.0;230.0;355.0;800.0;35.0
2309;749 Overige adviesbureaus;2013;4215.0;4205.0;10.0;3795.0;420.0;;;1805.0;1800.0;5.0;1495.0;310.0;825.0;980.0;40.0
2310;75 Veterinaire dienstverlening;2007;180.0;170.0;5.0;135.0;45.0;25.0;155.0;145.0;140.0;5.0;130.0;15.0;20.0;130.0;0.0
2311;75 Veterinaire dienstverlening;2008;165.0;155.0;5.0;125.0;40.0;20.0;145.0;125.0;125.0;0.0;105.0;20.0;20.0;105.0;0.0
2312;75 Veterinaire dienstverlening;2009;260.0;240.0;20.0;225.0;35.0;20.0;240.0;145.0;140.0;5.0;130.0;20.0;15.0;130.0;0.0
2313;75 Veterinaire dienstverlening;2010;220.0;205.0;15.0;200.0;20.0;5.0;215.0;165.0;145.0;15.0;150.0;10.0;25.0;140.0;0.0
2314;75 Veterinaire dienstverlening;2011;215.0;210.0;5.0;200.0;15.0;10.0;205.0;95.0;90.0;5.0;75.0;20.0;15.0;80.0;5.0
2315;75 Veterinaire dienstverlening;2012;150.0;145.0;0.0;125.0;20.0;5.0;145.0;85.0;80.0;5.0;75.0;10.0;10.0;75.0;5.0
2316;75 Veterinaire dienstverlening;2013;170.0;170.0;5.0;150.0;20.0;;;105.0;100.0;0.0;85.0;20.0;25.0;80.0;5.0
2317;750 Veterinaire dienstverlening;2007;180.0;170.0;5.0;135.0;45.0;25.0;155.0;145.0;140.0;5.0;130.0;15.0;20.0;130.0;0.0
2318;750 Veterinaire dienstverlening;2008;165.0;155.0;5.0;125.0;40.0;20.0;145.0;125.0;125.0;0.0;105.0;20.0;20.0;105.0;0.0
2319;750 Veterinaire dienstverlening;2009;260.0;240.0;20.0;225.0;35.0;20.0;240.0;145.0;140.0;5.0;130.0;20.0;15.0;130.0;0.0
2320;750 Veterinaire dienstverlening;2010;220.0;205.0;15.0;200.0;20.0;5.0;215.0;165.0;145.0;15.0;150.0;10.0;25.0;140.0;0.0
2321;750 Veterinaire dienstverlening;2011;215.0;210.0;5.0;200.0;15.0;10.0;205.0;95.0;90.0;5.0;75.0;20.0;15.0;80.0;5.0
2322;750 Veterinaire dienstverlening;2012;150.0;145.0;0.0;125.0;20.0;5.0;145.0;85.0;80.0;5.0;75.0;10.0;10.0;75.0;5.0
2323;750 Veterinaire dienstverlening;2013;170.0;170.0;5.0;150.0;20.0;;;105.0;100.0;0.0;85.0;20.0;25.0;80.0;5.0
2324;N Verhuur en overige zakelijke diensten;2007;6530.0;6265.0;265.0;4695.0;1835.0;1150.0;5380.0;3890.0;3605.0;285.0;2785.0;1105.0;1100.0;2790.0;160.0
2325;N Verhuur en overige zakelijke diensten;2008;7985.0;7590.0;395.0;5865.0;2120.0;1605.0;6385.0;3850.0;3575.0;270.0;2725.0;1125.0;1240.0;2610.0;155.0
2326;N Verhuur en overige zakelijke diensten;2009;6965.0;6755.0;210.0;5290.0;1675.0;1265.0;5700.0;4905.0;4580.0;330.0;3190.0;1720.0;1565.0;3340.0;180.0
2327;N Verhuur en overige zakelijke diensten;2010;6665.0;6495.0;175.0;5275.0;1395.0;1015.0;5650.0;4210.0;4045.0;165.0;2950.0;1260.0;1205.0;3000.0;230.0
2328;N Verhuur en overige zakelijke diensten;2011;8280.0;8075.0;205.0;6635.0;1645.0;1190.0;7090.0;4310.0;4175.0;140.0;3185.0;1125.0;1100.0;3210.0;345.0
2329;N Verhuur en overige zakelijke diensten;2012;7615.0;7450.0;165.0;6160.0;1455.0;385.0;7230.0;4890.0;4755.0;135.0;3710.0;1180.0;1290.0;3595.0;345.0
2330;N Verhuur en overige zakelijke diensten;2013;8370.0;8215.0;155.0;6615.0;1750.0;;;6430.0;6270.0;160.0;4825.0;1600.0;2440.0;3990.0;355.0
2331;77 Verhuur van roerende goederen;2007;1015.0;1000.0;10.0;715.0;300.0;195.0;815.0;780.0;760.0;20.0;530.0;250.0;190.0;590.0;15.0
2332;77 Verhuur van roerende goederen;2008;1175.0;1155.0;15.0;805.0;370.0;250.0;925.0;705.0;685.0;15.0;505.0;195.0;200.0;500.0;30.0
2333;77 Verhuur van roerende goederen;2009;985.0;975.0;10.0;690.0;290.0;170.0;810.0;925.0;910.0;20.0;560.0;365.0;255.0;670.0;20.0
2334;77 Verhuur van roerende goederen;2010;945.0;935.0;5.0;720.0;220.0;170.0;775.0;725.0;710.0;15.0;445.0;280.0;190.0;535.0;30.0
2335;77 Verhuur van roerende goederen;2011;970.0;965.0;5.0;745.0;225.0;165.0;805.0;695.0;685.0;10.0;465.0;230.0;175.0;520.0;30.0
2336;77 Verhuur van roerende goederen;2012;850.0;845.0;10.0;640.0;210.0;40.0;810.0;715.0;705.0;5.0;505.0;205.0;165.0;550.0;45.0
2337;77 Verhuur van roerende goederen;2013;940.0;940.0;0.0;675.0;265.0;;;830.0;825.0;5.0;575.0;255.0;260.0;570.0;30.0
2338;771 Verhuur en lease van auto’s;2007;95.0;95.0;0.0;40.0;50.0;20.0;75.0;80.0;80.0;0.0;35.0;45.0;20.0;60.0;5.0
2339;771 Verhuur en lease van auto’s;2008;135.0;130.0;5.0;70.0;65.0;25.0;110.0;60.0;55.0;5.0;25.0;35.0;20.0;35.0;5.0
2340;771 Verhuur en lease van auto’s;2009;110.0;110.0;0.0;55.0;55.0;15.0;95.0;105.0;100.0;5.0;45.0;60.0;30.0;70.0;5.0
2341;771 Verhuur en lease van auto’s;2010;110.0;110.0;0.0;70.0;40.0;25.0;85.0;75.0;75.0;5.0;40.0;35.0;20.0;60.0;10.0
2342;771 Verhuur en lease van auto’s;2011;110.0;110.0;0.0;75.0;35.0;20.0;85.0;75.0;75.0;0.0;45.0;35.0;30.0;50.0;5.0
2343;771 Verhuur en lease van auto’s;2012;125.0;125.0;0.0;75.0;50.0;10.0;115.0;95.0;90.0;0.0;50.0;40.0;25.0;65.0;5.0
2344;771 Verhuur en lease van auto’s;2013;130.0;130.0;0.0;65.0;65.0;;;120.0;115.0;0.0;60.0;60.0;40.0;80.0;5.0
2345;772 Verhuur van consumentenartikelen;2007;490.0;485.0;0.0;420.0;70.0;105.0;385.0;430.0;415.0;10.0;345.0;85.0;100.0;330.0;5.0
2346;772 Verhuur van consumentenartikelen;2008;520.0;520.0;0.0;455.0;65.0;110.0;410.0;405.0;400.0;5.0;340.0;65.0;105.0;295.0;10.0
2347;772 Verhuur van consumentenartikelen;2009;430.0;430.0;0.0;400.0;35.0;60.0;375.0;385.0;380.0;5.0;325.0;65.0;85.0;300.0;5.0
2348;772 Verhuur van consumentenartikelen;2010;365.0;365.0;0.0;335.0;35.0;45.0;325.0;315.0;315.0;0.0;270.0;50.0;60.0;255.0;10.0
2349;772 Verhuur van consumentenartikelen;2011;430.0;430.0;0.0;395.0;35.0;50.0;380.0;330.0;325.0;0.0;290.0;40.0;50.0;275.0;10.0
2350;772 Verhuur van consumentenartikelen;2012;315.0;315.0;0.0;285.0;30.0;10.0;305.0;320.0;320.0;0.0;280.0;45.0;55.0;265.0;15.0
2351;772 Verhuur van consumentenartikelen;2013;355.0;355.0;0.0;315.0;40.0;;;380.0;375.0;5.0;325.0;50.0;95.0;285.0;10.0
2352;773 Zakelijke verhuur van goederen;2007;375.0;365.0;10.0;250.0;125.0;75.0;300.0;270.0;265.0;5.0;150.0;120.0;70.0;200.0;5.0
2353;773 Zakelijke verhuur van goederen;2008;390.0;385.0;5.0;260.0;125.0;85.0;305.0;240.0;235.0;5.0;140.0;100.0;70.0;170.0;10.0
2354;773 Zakelijke verhuur van goederen;2009;305.0;300.0;5.0;210.0;95.0;55.0;250.0;290.0;285.0;5.0;165.0;125.0;80.0;210.0;5.0
2355;773 Zakelijke verhuur van goederen;2010;235.0;230.0;0.0;180.0;55.0;35.0;200.0;190.0;180.0;10.0;115.0;75.0;55.0;140.0;5.0
2356;773 Zakelijke verhuur van goederen;2011;285.0;280.0;5.0;205.0;75.0;35.0;250.0;165.0;155.0;5.0;110.0;55.0;30.0;135.0;10.0
2357;773 Zakelijke verhuur van goederen;2012;245.0;240.0;5.0;180.0;70.0;10.0;235.0;195.0;190.0;5.0;135.0;60.0;45.0;150.0;20.0
2358;773 Zakelijke verhuur van goederen;2013;330.0;330.0;0.0;255.0;75.0;;;205.0;205.0;0.0;145.0;60.0;70.0;135.0;15.0
2359;774 Exploitatie van patenten;2007;60.0;60.0;0.0;5.0;50.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2360;774 Exploitatie van patenten;2008;130.0;125.0;5.0;15.0;110.0;30.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
2361;774 Exploitatie van patenten;2009;140.0;135.0;5.0;30.0;105.0;45.0;95.0;145.0;145.0;0.0;25.0;120.0;60.0;85.0;10.0
2362;774 Exploitatie van patenten;2010;230.0;230.0;0.0;135.0;95.0;65.0;165.0;140.0;140.0;0.0;25.0;115.0;55.0;80.0;5.0
2363;774 Exploitatie van patenten;2011;145.0;145.0;0.0;70.0;75.0;60.0;85.0;125.0;125.0;0.0;25.0;100.0;70.0;60.0;5.0
2364;774 Exploitatie van patenten;2012;165.0;160.0;0.0;100.0;60.0;10.0;150.0;100.0;100.0;0.0;40.0;65.0;35.0;65.0;5.0
2365;774 Exploitatie van patenten;2013;125.0;125.0;0.0;40.0;85.0;;;130.0;130.0;0.0;45.0;85.0;55.0;75.0;5.0
2366;78 Uitzendbureaus en arbeidsbemiddeling;2007;2185.0;2010.0;175.0;1200.0;985.0;410.0;1780.0;1100.0;955.0;145.0;690.0;415.0;360.0;745.0;80.0
2367;78 Uitzendbureaus en arbeidsbemiddeling;2008;2630.0;2340.0;290.0;1490.0;1140.0;565.0;2065.0;1165.0;1015.0;150.0;685.0;480.0;415.0;755.0;85.0
2368;78 Uitzendbureaus en arbeidsbemiddeling;2009;1975.0;1825.0;155.0;1125.0;855.0;375.0;1600.0;1590.0;1400.0;190.0;800.0;790.0;540.0;1050.0;100.0
2369;78 Uitzendbureaus en arbeidsbemiddeling;2010;1495.0;1360.0;135.0;920.0;570.0;275.0;1220.0;1265.0;1160.0;105.0;700.0;560.0;330.0;935.0;140.0
2370;78 Uitzendbureaus en arbeidsbemiddeling;2011;1870.0;1730.0;140.0;1085.0;785.0;305.0;1565.0;1210.0;1135.0;80.0;690.0;520.0;310.0;900.0;200.0
2371;78 Uitzendbureaus en arbeidsbemiddeling;2012;1565.0;1450.0;115.0;895.0;665.0;90.0;1475.0;1310.0;1225.0;85.0;780.0;530.0;335.0;975.0;190.0
2372;78 Uitzendbureaus en arbeidsbemiddeling;2013;1745.0;1630.0;115.0;955.0;795.0;;;1585.0;1490.0;95.0;880.0;705.0;555.0;1030.0;195.0
2373;781 Arbeidsbemiddeling;2007;915.0;890.0;25.0;655.0;255.0;165.0;750.0;390.0;375.0;15.0;290.0;100.0;125.0;265.0;20.0
2374;781 Arbeidsbemiddeling;2008;1145.0;1105.0;40.0;835.0;310.0;260.0;885.0;435.0;425.0;10.0;320.0;115.0;175.0;265.0;15.0
2375;781 Arbeidsbemiddeling;2009;890.0;865.0;25.0;645.0;245.0;155.0;740.0;595.0;570.0;25.0;385.0;205.0;220.0;375.0;25.0
2376;781 Arbeidsbemiddeling;2010;795.0;775.0;20.0;625.0;165.0;115.0;680.0;495.0;485.0;15.0;335.0;160.0;145.0;355.0;35.0
2377;781 Arbeidsbemiddeling;2011;970.0;955.0;15.0;725.0;245.0;140.0;830.0;470.0;465.0;10.0;335.0;135.0;130.0;340.0;50.0
2378;781 Arbeidsbemiddeling;2012;790.0;775.0;15.0;620.0;170.0;30.0;760.0;600.0;585.0;15.0;450.0;150.0;135.0;460.0;45.0
2379;781 Arbeidsbemiddeling;2013;800.0;795.0;10.0;640.0;160.0;;;745.0;735.0;10.0;540.0;205.0;285.0;460.0;45.0
2380;"782 Uitzend- en uitleenbureaus; pools";2007;1275.0;1120.0;150.0;545.0;730.0;245.0;1030.0;710.0;580.0;135.0;395.0;315.0;235.0;475.0;60.0
2381;"782 Uitzend- en uitleenbureaus; pools";2008;1485.0;1235.0;250.0;655.0;830.0;305.0;1175.0;730.0;590.0;140.0;365.0;365.0;240.0;490.0;65.0
2382;"782 Uitzend- en uitleenbureaus; pools";2009;1080.0;955.0;125.0;475.0;605.0;225.0;855.0;995.0;825.0;170.0;415.0;580.0;325.0;675.0;75.0
2383;"782 Uitzend- en uitleenbureaus; pools";2010;690.0;575.0;115.0;290.0;395.0;160.0;530.0;765.0;675.0;90.0;365.0;400.0;185.0;580.0;100.0
2384;"782 Uitzend- en uitleenbureaus; pools";2011;870.0;750.0;120.0;355.0;515.0;160.0;710.0;740.0;670.0;70.0;355.0;385.0;180.0;560.0;145.0
2385;"782 Uitzend- en uitleenbureaus; pools";2012;740.0;645.0;95.0;265.0;475.0;60.0;685.0;700.0;635.0;65.0;325.0;375.0;195.0;505.0;140.0
2386;"782 Uitzend- en uitleenbureaus; pools";2013;895.0;800.0;100.0;300.0;595.0;;;825.0;740.0;85.0;335.0;490.0;265.0;560.0;140.0
2387;783 Payrolling (personeelsbeheer);2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2388;783 Payrolling (personeelsbeheer);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2389;783 Payrolling (personeelsbeheer);2009;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2390;783 Payrolling (personeelsbeheer);2010;10.0;10.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2391;783 Payrolling (personeelsbeheer);2011;25.0;20.0;5.0;5.0;20.0;5.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
2392;783 Payrolling (personeelsbeheer);2012;30.0;25.0;5.0;10.0;20.0;0.0;30.0;10.0;10.0;0.0;5.0;5.0;5.0;5.0;5.0
2393;783 Payrolling (personeelsbeheer);2013;50.0;35.0;10.0;10.0;35.0;;;15.0;15.0;0.0;0.0;15.0;5.0;10.0;10.0
2394;79 Reisbureaus, reisorganisatie en -info;2007;385.0;380.0;5.0;265.0;120.0;85.0;300.0;335.0;325.0;15.0;245.0;95.0;90.0;250.0;10.0
2395;79 Reisbureaus, reisorganisatie en -info;2008;505.0;500.0;5.0;365.0;140.0;125.0;380.0;355.0;340.0;10.0;225.0;130.0;100.0;255.0;5.0
2396;79 Reisbureaus, reisorganisatie en -info;2009;460.0;455.0;5.0;350.0;110.0;80.0;380.0;390.0;375.0;10.0;230.0;160.0;120.0;270.0;15.0
2397;79 Reisbureaus, reisorganisatie en -info;2010;685.0;680.0;5.0;560.0;125.0;90.0;595.0;300.0;290.0;10.0;210.0;90.0;75.0;225.0;10.0
2398;79 Reisbureaus, reisorganisatie en -info;2011;595.0;590.0;5.0;450.0;145.0;95.0;500.0;335.0;330.0;5.0;235.0;100.0;95.0;235.0;15.0
2399;79 Reisbureaus, reisorganisatie en -info;2012;525.0;520.0;5.0;420.0;105.0;25.0;500.0;390.0;385.0;5.0;275.0;115.0;85.0;305.0;15.0
2400;79 Reisbureaus, reisorganisatie en -info;2013;610.0;610.0;5.0;495.0;115.0;;;490.0;485.0;10.0;345.0;150.0;190.0;300.0;20.0
2401;791 Reisbureaus, reisorganisatiebureaus;2007;335.0;330.0;5.0;240.0;95.0;75.0;260.0;310.0;300.0;10.0;235.0;75.0;85.0;225.0;10.0
2402;791 Reisbureaus, reisorganisatiebureaus;2008;440.0;435.0;5.0;345.0;95.0;105.0;335.0;315.0;305.0;10.0;210.0;105.0;90.0;230.0;5.0
2403;791 Reisbureaus, reisorganisatiebureaus;2009;365.0;365.0;5.0;280.0;85.0;65.0;300.0;340.0;330.0;10.0;210.0;130.0;105.0;235.0;10.0
2404;791 Reisbureaus, reisorganisatiebureaus;2010;325.0;320.0;0.0;265.0;60.0;40.0;285.0;230.0;225.0;5.0;165.0;65.0;50.0;180.0;10.0
2405;791 Reisbureaus, reisorganisatiebureaus;2011;405.0;400.0;5.0;315.0;90.0;60.0;340.0;245.0;245.0;0.0;175.0;70.0;55.0;190.0;15.0
2406;791 Reisbureaus, reisorganisatiebureaus;2012;375.0;375.0;5.0;300.0;75.0;15.0;360.0;265.0;260.0;5.0;185.0;80.0;60.0;205.0;15.0
2407;791 Reisbureaus, reisorganisatiebureaus;2013;455.0;450.0;5.0;375.0;80.0;;;350.0;345.0;5.0;255.0;95.0;135.0;215.0;15.0
2408;799 Reisinformatie-, reserveerbureaus;2007;55.0;55.0;0.0;25.0;25.0;10.0;40.0;25.0;25.0;0.0;10.0;15.0;5.0;25.0;0.0
2409;799 Reisinformatie-, reserveerbureaus;2008;65.0;65.0;0.0;25.0;40.0;20.0;50.0;35.0;35.0;0.0;15.0;25.0;10.0;25.0;0.0
2410;799 Reisinformatie-, reserveerbureaus;2009;95.0;95.0;0.0;70.0;25.0;10.0;80.0;50.0;45.0;5.0;20.0;30.0;15.0;35.0;0.0
2411;799 Reisinformatie-, reserveerbureaus;2010;360.0;360.0;0.0;300.0;65.0;55.0;310.0;70.0;65.0;0.0;45.0;25.0;25.0;45.0;0.0
2412;799 Reisinformatie-, reserveerbureaus;2011;190.0;190.0;0.0;140.0;55.0;30.0;160.0;90.0;85.0;5.0;60.0;30.0;40.0;45.0;0.0
2413;799 Reisinformatie-, reserveerbureaus;2012;150.0;150.0;0.0;120.0;30.0;10.0;140.0;125.0;125.0;5.0;90.0;35.0;25.0;100.0;0.0
2414;799 Reisinformatie-, reserveerbureaus;2013;160.0;160.0;0.0;120.0;35.0;;;140.0;135.0;5.0;85.0;55.0;55.0;85.0;0.0
2415;80 Beveiligings- en opsporingsdiensten;2007;370.0;355.0;15.0;260.0;105.0;75.0;290.0;210.0;195.0;15.0;145.0;65.0;70.0;140.0;15.0
2416;80 Beveiligings- en opsporingsdiensten;2008;440.0;425.0;20.0;315.0;125.0;95.0;345.0;205.0;190.0;15.0;150.0;55.0;80.0;130.0;5.0
2417;80 Beveiligings- en opsporingsdiensten;2009;470.0;460.0;10.0;360.0;110.0;80.0;390.0;275.0;255.0;20.0;180.0;95.0;90.0;185.0;10.0
2418;80 Beveiligings- en opsporingsdiensten;2010;330.0;320.0;10.0;260.0;70.0;55.0;275.0;245.0;235.0;10.0;165.0;80.0;80.0;165.0;5.0
2419;80 Beveiligings- en opsporingsdiensten;2011;400.0;395.0;5.0;315.0;85.0;55.0;345.0;220.0;210.0;10.0;160.0;60.0;55.0;165.0;20.0
2420;80 Beveiligings- en opsporingsdiensten;2012;385.0;380.0;5.0;310.0;75.0;20.0;365.0;270.0;270.0;5.0;215.0;60.0;75.0;200.0;15.0
2421;80 Beveiligings- en opsporingsdiensten;2013;535.0;530.0;5.0;445.0;90.0;;;370.0;360.0;10.0;290.0;80.0;155.0;215.0;20.0
2422;801 Particuliere beveiligingdiensten;2007;340.0;330.0;10.0;245.0;100.0;75.0;265.0;210.0;195.0;15.0;145.0;65.0;70.0;140.0;10.0
2423;801 Particuliere beveiligingdiensten;2008;435.0;415.0;20.0;310.0;125.0;95.0;340.0;205.0;190.0;15.0;150.0;55.0;80.0;130.0;5.0
2424;801 Particuliere beveiligingdiensten;2009;420.0;410.0;10.0;320.0;100.0;75.0;345.0;250.0;230.0;20.0;160.0;90.0;85.0;160.0;10.0
2425;801 Particuliere beveiligingdiensten;2010;245.0;240.0;5.0;190.0;55.0;40.0;205.0;210.0;200.0;10.0;135.0;70.0;60.0;145.0;5.0
2426;801 Particuliere beveiligingdiensten;2011;310.0;305.0;5.0;250.0;60.0;45.0;265.0;190.0;180.0;10.0;130.0;55.0;40.0;145.0;15.0
2427;801 Particuliere beveiligingdiensten;2012;290.0;285.0;5.0;240.0;50.0;10.0;280.0;230.0;225.0;5.0;175.0;55.0;60.0;170.0;10.0
2428;801 Particuliere beveiligingdiensten;2013;380.0;375.0;5.0;320.0;60.0;;;285.0;275.0;10.0;215.0;70.0;110.0;170.0;10.0
2429;802 Beveiliging via alarmsystemen;2007;10.0;10.0;0.0;5.0;5.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
2430;802 Beveiliging via alarmsystemen;2008;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2431;802 Beveiliging via alarmsystemen;2009;40.0;40.0;0.0;30.0;10.0;5.0;35.0;10.0;10.0;0.0;5.0;5.0;0.0;10.0;0.0
2432;802 Beveiliging via alarmsystemen;2010;35.0;35.0;0.0;25.0;5.0;5.0;30.0;15.0;15.0;0.0;15.0;0.0;10.0;5.0;0.0
2433;802 Beveiliging via alarmsystemen;2011;55.0;55.0;0.0;45.0;15.0;5.0;50.0;10.0;10.0;0.0;10.0;0.0;5.0;5.0;0.0
2434;802 Beveiliging via alarmsystemen;2012;75.0;75.0;0.0;55.0;25.0;5.0;70.0;25.0;25.0;0.0;20.0;0.0;10.0;10.0;0.0
2435;802 Beveiliging via alarmsystemen;2013;120.0;120.0;0.0;100.0;20.0;;;55.0;55.0;0.0;45.0;10.0;30.0;25.0;5.0
2436;803 Detectivebureaus;2007;15.0;15.0;0.0;15.0;5.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2437;803 Detectivebureaus;2008;5.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2438;803 Detectivebureaus;2009;10.0;10.0;0.0;10.0;0.0;0.0;10.0;15.0;15.0;0.0;10.0;0.0;5.0;10.0;0.0
2439;803 Detectivebureaus;2010;50.0;50.0;0.0;45.0;5.0;5.0;40.0;20.0;20.0;0.0;15.0;5.0;5.0;15.0;0.0
2440;803 Detectivebureaus;2011;30.0;30.0;0.0;20.0;10.0;5.0;25.0;20.0;20.0;0.0;20.0;0.0;5.0;10.0;0.0
2441;803 Detectivebureaus;2012;20.0;20.0;0.0;15.0;0.0;0.0;15.0;20.0;20.0;0.0;20.0;0.0;5.0;15.0;0.0
2442;803 Detectivebureaus;2013;35.0;35.0;0.0;25.0;5.0;;;30.0;30.0;0.0;30.0;5.0;10.0;20.0;0.0
2443;81 Schoonmaakbedrijven, hoveniers e.d.;2007;2110.0;2065.0;45.0;1910.0;200.0;325.0;1785.0;1220.0;1145.0;75.0;1045.0;175.0;330.0;885.0;25.0
2444;81 Schoonmaakbedrijven, hoveniers e.d.;2008;2580.0;2525.0;55.0;2365.0;215.0;465.0;2115.0;1175.0;1110.0;65.0;1025.0;155.0;370.0;805.0;20.0
2445;81 Schoonmaakbedrijven, hoveniers e.d.;2009;2310.0;2285.0;25.0;2145.0;170.0;435.0;1875.0;1330.0;1255.0;70.0;1140.0;185.0;440.0;890.0;20.0
2446;81 Schoonmaakbedrijven, hoveniers e.d.;2010;2525.0;2510.0;15.0;2235.0;290.0;325.0;2200.0;1280.0;1260.0;20.0;1135.0;145.0;415.0;870.0;35.0
2447;81 Schoonmaakbedrijven, hoveniers e.d.;2011;2890.0;2850.0;45.0;2660.0;230.0;385.0;2505.0;1390.0;1360.0;30.0;1255.0;135.0;345.0;1040.0;50.0
2448;81 Schoonmaakbedrijven, hoveniers e.d.;2012;2555.0;2530.0;25.0;2395.0;160.0;140.0;2415.0;1530.0;1500.0;30.0;1380.0;150.0;420.0;1115.0;50.0
2449;81 Schoonmaakbedrijven, hoveniers e.d.;2013;2690.0;2670.0;20.0;2495.0;200.0;;;2140.0;2105.0;35.0;1920.0;220.0;805.0;1335.0;50.0
2450;811 Facility management;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2451;811 Facility management;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2452;811 Facility management;2009;65.0;65.0;0.0;50.0;15.0;5.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2453;811 Facility management;2010;645.0;645.0;0.0;480.0;165.0;60.0;585.0;20.0;20.0;0.0;10.0;10.0;15.0;5.0;0.0
2454;811 Facility management;2011;220.0;220.0;0.0;150.0;70.0;30.0;190.0;75.0;75.0;0.0;55.0;15.0;50.0;20.0;5.0
2455;811 Facility management;2012;125.0;125.0;0.0;80.0;45.0;5.0;115.0;95.0;95.0;0.0;65.0;30.0;15.0;80.0;5.0
2456;811 Facility management;2013;105.0;105.0;0.0;65.0;40.0;;;130.0;130.0;0.0;90.0;45.0;45.0;85.0;5.0
2457;812 Schoonmaakbedrijven;2007;1310.0;1270.0;40.0;1160.0;145.0;250.0;1060.0;905.0;845.0;65.0;770.0;135.0;265.0;640.0;15.0
