ID;BedrijfstakBranchesSBI93;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
8944;5248a Winkels in sport- en kampeerartik.;2004 maart;;;;;;
8945;5248a Winkels in sport- en kampeerartik.;2004 1e kwartaal;84.0;103.0;82.0;-1.7;-2.1;0.4
8946;5248a Winkels in sport- en kampeerartik.;2004 april;;;;;;
8947;5248a Winkels in sport- en kampeerartik.;2004 mei;;;;;;
8948;5248a Winkels in sport- en kampeerartik.;2004 juni;;;;;;
8949;5248a Winkels in sport- en kampeerartik.;2004 2e kwartaal;118.0;106.0;111.0;2.4;-2.0;4.4
8950;5248a Winkels in sport- en kampeerartik.;2004 juli;;;;;;
8951;5248a Winkels in sport- en kampeerartik.;2004 augustus;;;;;;
8952;5248a Winkels in sport- en kampeerartik.;2004 september;;;;;;
8953;5248a Winkels in sport- en kampeerartik.;2004 3e kwartaal;109.0;102.0;107.0;5.7;-2.5;8.4
8954;5248a Winkels in sport- en kampeerartik.;2004 oktober;;;;;;
8955;5248a Winkels in sport- en kampeerartik.;2004 november;;;;;;
8956;5248a Winkels in sport- en kampeerartik.;2004 december;;;;;;
8957;5248a Winkels in sport- en kampeerartik.;2004 4e kwartaal;85.0;104.0;81.0;-3.2;-2.7;-0.5
8958;5248a Winkels in sport- en kampeerartik.;2004;99.0;104.0;95.0;1.1;-2.3;3.5
8959;5248a Winkels in sport- en kampeerartik.;2005 januari;;;;;;
8960;5248a Winkels in sport- en kampeerartik.;2005 februari;;;;;;
8961;5248a Winkels in sport- en kampeerartik.;2005 maart;;;;;;
8962;5248a Winkels in sport- en kampeerartik.;2005 1e kwartaal;79.0;100.0;79.0;-6.7;-3.0;-3.8
8963;5248a Winkels in sport- en kampeerartik.;2005 april;;;;;;
8964;5248a Winkels in sport- en kampeerartik.;2005 mei;;;;;;
8965;5248a Winkels in sport- en kampeerartik.;2005 juni;;;;;;
8966;5248a Winkels in sport- en kampeerartik.;2005 2e kwartaal;105.0;103.0;102.0;-10.7;-2.5;-8.3
8967;5248a Winkels in sport- en kampeerartik.;2005 juli;;;;;;
8968;5248a Winkels in sport- en kampeerartik.;2005 augustus;;;;;;
8969;5248a Winkels in sport- en kampeerartik.;2005 september;;;;;;
8970;5248a Winkels in sport- en kampeerartik.;2005 3e kwartaal;104.0;99.0;105.0;-4.6;-2.7;-2.0
8971;5248a Winkels in sport- en kampeerartik.;2005 oktober;;;;;;
8972;5248a Winkels in sport- en kampeerartik.;2005 november;;;;;;
8973;5248a Winkels in sport- en kampeerartik.;2005 december;;;;;;
8974;5248a Winkels in sport- en kampeerartik.;2005 4e kwartaal;86.0;102.0;84.0;1.2;-1.9;3.1
8975;5248a Winkels in sport- en kampeerartik.;2005;93.0;101.0;92.0;-5.6;-2.5;-3.2
8976;5248a Winkels in sport- en kampeerartik.;2006 januari;;;;;;
8977;5248a Winkels in sport- en kampeerartik.;2006 februari;;;;;;
8978;5248a Winkels in sport- en kampeerartik.;2006 maart;;;;;;
8979;5248a Winkels in sport- en kampeerartik.;2006 1e kwartaal;;;;;;
8980;5248a Winkels in sport- en kampeerartik.;2006 april;;;;;;
8981;5248a Winkels in sport- en kampeerartik.;2006 mei;;;;;;
8982;5248a Winkels in sport- en kampeerartik.;2006 juni;;;;;;
8983;5248a Winkels in sport- en kampeerartik.;2006 2e kwartaal;;;;;;
8984;5248a Winkels in sport- en kampeerartik.;2006 juli;;;;;;
8985;5248a Winkels in sport- en kampeerartik.;2006 augustus;;;;;;
8986;5248a Winkels in sport- en kampeerartik.;2006 september;;;;;;
8987;5248a Winkels in sport- en kampeerartik.;2006 3e kwartaal;;;;;;
8988;5248a Winkels in sport- en kampeerartik.;2006 oktober;;;;;;
8989;5248a Winkels in sport- en kampeerartik.;2006 november;;;;;;
8990;5248a Winkels in sport- en kampeerartik.;2006 december;;;;;;
8991;5248a Winkels in sport- en kampeerartik.;2006 4e kwartaal;;;;;;
8992;5248a Winkels in sport- en kampeerartik.;2006;;;;;;
8993;5248a Winkels in sport- en kampeerartik.;2007 januari;;;;;;
8994;5248a Winkels in sport- en kampeerartik.;2007 februari;;;;;;
8995;5248a Winkels in sport- en kampeerartik.;2007 maart;;;;;;
8996;5248a Winkels in sport- en kampeerartik.;2007 1e kwartaal;;;;;;
8997;5248a Winkels in sport- en kampeerartik.;2007 april;;;;;;
8998;5248a Winkels in sport- en kampeerartik.;2007 mei;;;;;;
8999;5248a Winkels in sport- en kampeerartik.;2007 juni;;;;;;
9000;5248a Winkels in sport- en kampeerartik.;2007 2e kwartaal;;;;;;
9001;5248a Winkels in sport- en kampeerartik.;2007 juli;;;;;;
9002;5248a Winkels in sport- en kampeerartik.;2007 augustus;;;;;;
9003;5248a Winkels in sport- en kampeerartik.;2007 september;;;;;;
9004;5248a Winkels in sport- en kampeerartik.;2007 3e kwartaal;;;;;;
9005;5248a Winkels in sport- en kampeerartik.;2007 oktober;;;;;;
9006;5248a Winkels in sport- en kampeerartik.;2007 november;;;;;;
9007;5248a Winkels in sport- en kampeerartik.;2007 december;;;;;;
9008;5248a Winkels in sport- en kampeerartik.;2007 4e kwartaal;;;;;;
9009;5248a Winkels in sport- en kampeerartik.;2007;;;;;;
9010;5248a Winkels in sport- en kampeerartik.;2008 januari;;;;;;
9011;5248a Winkels in sport- en kampeerartik.;2008 februari;;;;;;
9012;5248a Winkels in sport- en kampeerartik.;2008 maart;;;;;;
9013;5248a Winkels in sport- en kampeerartik.;2008 1e kwartaal;;;;;;
9014;5248a Winkels in sport- en kampeerartik.;2008 april;;;;;;
9015;5248a Winkels in sport- en kampeerartik.;2008 mei;;;;;;
9016;5248a Winkels in sport- en kampeerartik.;2008 juni;;;;;;
9017;5248a Winkels in sport- en kampeerartik.;2008 2e kwartaal;;;;;;
9018;5248a Winkels in sport- en kampeerartik.;2008 juli;;;;;;
9019;5248a Winkels in sport- en kampeerartik.;2008 augustus;;;;;;
9020;5248a Winkels in sport- en kampeerartik.;2008 september;;;;;;
9021;5248a Winkels in sport- en kampeerartik.;2008 3e kwartaal;;;;;;
9022;5248a Winkels in sport- en kampeerartik.;2008 oktober;;;;;;
9023;5248a Winkels in sport- en kampeerartik.;2008 november;;;;;;
9024;5248a Winkels in sport- en kampeerartik.;2008 december;;;;;;
9025;5248a Winkels in sport- en kampeerartik.;2008 4e kwartaal;;;;;;
9026;5248a Winkels in sport- en kampeerartik.;2008;;;;;;
9027;52491 Winkels in bloemen en planten;2000 januari;;;;;;
9028;52491 Winkels in bloemen en planten;2000 februari;;;;;;
9029;52491 Winkels in bloemen en planten;2000 maart;;;;;;
9030;52491 Winkels in bloemen en planten;2000 1e kwartaal;97.0;103.0;94.0;;;
9031;52491 Winkels in bloemen en planten;2000 april;;;;;;
9032;52491 Winkels in bloemen en planten;2000 mei;;;;;;
9033;52491 Winkels in bloemen en planten;2000 juni;;;;;;
9034;52491 Winkels in bloemen en planten;2000 2e kwartaal;108.0;98.0;111.0;;;
9035;52491 Winkels in bloemen en planten;2000 juli;;;;;;
9036;52491 Winkels in bloemen en planten;2000 augustus;;;;;;
9037;52491 Winkels in bloemen en planten;2000 september;;;;;;
9038;52491 Winkels in bloemen en planten;2000 3e kwartaal;89.0;96.0;93.0;;;
9039;52491 Winkels in bloemen en planten;2000 oktober;;;;;;
9040;52491 Winkels in bloemen en planten;2000 november;;;;;;
9041;52491 Winkels in bloemen en planten;2000 december;;;;;;
9042;52491 Winkels in bloemen en planten;2000 4e kwartaal;106.0;103.0;102.0;;;
9043;52491 Winkels in bloemen en planten;2000;100.0;100.0;100.0;;;
9044;52491 Winkels in bloemen en planten;2001 januari;;;;;;
9045;52491 Winkels in bloemen en planten;2001 februari;;;;;;
9046;52491 Winkels in bloemen en planten;2001 maart;;;;;;
9047;52491 Winkels in bloemen en planten;2001 1e kwartaal;97.0;105.0;93.0;0.1;1.7;
9048;52491 Winkels in bloemen en planten;2001 april;;;;;;
9049;52491 Winkels in bloemen en planten;2001 mei;;;;;;
9050;52491 Winkels in bloemen en planten;2001 juni;;;;;;
9051;52491 Winkels in bloemen en planten;2001 2e kwartaal;107.0;103.0;104.0;-0.6;5.3;
9052;52491 Winkels in bloemen en planten;2001 juli;;;;;;
9053;52491 Winkels in bloemen en planten;2001 augustus;;;;;;
9054;52491 Winkels in bloemen en planten;2001 september;;;;;;
9055;52491 Winkels in bloemen en planten;2001 3e kwartaal;84.0;99.0;85.0;-5.7;3.4;
9056;52491 Winkels in bloemen en planten;2001 oktober;;;;;;
9057;52491 Winkels in bloemen en planten;2001 november;;;;;;
9058;52491 Winkels in bloemen en planten;2001 december;;;;;;
9059;52491 Winkels in bloemen en planten;2001 4e kwartaal;107.0;105.0;102.0;0.6;1.1;
9060;52491 Winkels in bloemen en planten;2001;99.0;103.0;96.0;-1.2;2.9;
9061;52491 Winkels in bloemen en planten;2002 januari;;;;;;
9062;52491 Winkels in bloemen en planten;2002 februari;;;;;;
9063;52491 Winkels in bloemen en planten;2002 maart;;;;;;
9064;52491 Winkels in bloemen en planten;2002 1e kwartaal;108.0;114.0;95.0;11.2;8.4;
9065;52491 Winkels in bloemen en planten;2002 april;;;;;;
9066;52491 Winkels in bloemen en planten;2002 mei;;;;;;
9067;52491 Winkels in bloemen en planten;2002 juni;;;;;;
9068;52491 Winkels in bloemen en planten;2002 2e kwartaal;116.0;109.0;106.0;8.4;6.2;
9069;52491 Winkels in bloemen en planten;2002 juli;;;;;;
9070;52491 Winkels in bloemen en planten;2002 augustus;;;;;;
9071;52491 Winkels in bloemen en planten;2002 september;;;;;;
9072;52491 Winkels in bloemen en planten;2002 3e kwartaal;92.0;105.0;87.0;9.0;5.6;
9073;52491 Winkels in bloemen en planten;2002 oktober;;;;;;
9074;52491 Winkels in bloemen en planten;2002 november;;;;;;
9075;52491 Winkels in bloemen en planten;2002 december;;;;;;
9076;52491 Winkels in bloemen en planten;2002 4e kwartaal;105.0;110.0;96.0;-1.5;4.8;
9077;52491 Winkels in bloemen en planten;2002;105.0;109.0;96.0;6.6;6.3;
9078;52491 Winkels in bloemen en planten;2003 januari;;;;;;
9079;52491 Winkels in bloemen en planten;2003 februari;;;;;;
9080;52491 Winkels in bloemen en planten;2003 maart;;;;;;
9081;52491 Winkels in bloemen en planten;2003 1e kwartaal;93.0;114.0;82.0;-13.7;0.6;-14.2
9082;52491 Winkels in bloemen en planten;2003 april;;;;;;
9083;52491 Winkels in bloemen en planten;2003 mei;;;;;;
9084;52491 Winkels in bloemen en planten;2003 juni;;;;;;
9085;52491 Winkels in bloemen en planten;2003 2e kwartaal;106.0;108.0;98.0;-9.1;-1.0;-8.2
9086;52491 Winkels in bloemen en planten;2003 juli;;;;;;
9087;52491 Winkels in bloemen en planten;2003 augustus;;;;;;
9088;52491 Winkels in bloemen en planten;2003 september;;;;;;
9089;52491 Winkels in bloemen en planten;2003 3e kwartaal;79.0;105.0;75.0;-13.2;0.7;-13.8
9090;52491 Winkels in bloemen en planten;2003 oktober;;;;;;
9091;52491 Winkels in bloemen en planten;2003 november;;;;;;
9092;52491 Winkels in bloemen en planten;2003 december;;;;;;
9093;52491 Winkels in bloemen en planten;2003 4e kwartaal;95.0;109.0;87.0;-9.4;-0.8;-8.7
9094;52491 Winkels in bloemen en planten;2003;93.0;109.0;86.0;-11.2;-0.1;-11.1
9095;52491 Winkels in bloemen en planten;2004 januari;;;;;;
9096;52491 Winkels in bloemen en planten;2004 februari;;;;;;
9097;52491 Winkels in bloemen en planten;2004 maart;;;;;;
9098;52491 Winkels in bloemen en planten;2004 1e kwartaal;;;;;;
9099;52491 Winkels in bloemen en planten;2004 april;;;;;;
9100;52491 Winkels in bloemen en planten;2004 mei;;;;;;
9101;52491 Winkels in bloemen en planten;2004 juni;;;;;;
9102;52491 Winkels in bloemen en planten;2004 2e kwartaal;;;;;;
9103;52491 Winkels in bloemen en planten;2004 juli;;;;;;
9104;52491 Winkels in bloemen en planten;2004 augustus;;;;;;
9105;52491 Winkels in bloemen en planten;2004 september;;;;;;
9106;52491 Winkels in bloemen en planten;2004 3e kwartaal;;;;;;
9107;52491 Winkels in bloemen en planten;2004 oktober;;;;;;
9108;52491 Winkels in bloemen en planten;2004 november;;;;;;
9109;52491 Winkels in bloemen en planten;2004 december;;;;;;
9110;52491 Winkels in bloemen en planten;2004 4e kwartaal;;;;;;
9111;52491 Winkels in bloemen en planten;2004;;;;;;
9112;52491 Winkels in bloemen en planten;2005 januari;;;;;;
9113;52491 Winkels in bloemen en planten;2005 februari;;;;;;
9114;52491 Winkels in bloemen en planten;2005 maart;;;;;;
9115;52491 Winkels in bloemen en planten;2005 1e kwartaal;;;;;;
9116;52491 Winkels in bloemen en planten;2005 april;;;;;;
9117;52491 Winkels in bloemen en planten;2005 mei;;;;;;
9118;52491 Winkels in bloemen en planten;2005 juni;;;;;;
9119;52491 Winkels in bloemen en planten;2005 2e kwartaal;;;;;;
9120;52491 Winkels in bloemen en planten;2005 juli;;;;;;
9121;52491 Winkels in bloemen en planten;2005 augustus;;;;;;
9122;52491 Winkels in bloemen en planten;2005 september;;;;;;
9123;52491 Winkels in bloemen en planten;2005 3e kwartaal;;;;;;
9124;52491 Winkels in bloemen en planten;2005 oktober;;;;;;
9125;52491 Winkels in bloemen en planten;2005 november;;;;;;
9126;52491 Winkels in bloemen en planten;2005 december;;;;;;
9127;52491 Winkels in bloemen en planten;2005 4e kwartaal;;;;;;
9128;52491 Winkels in bloemen en planten;2005;;;;;;
9129;52491 Winkels in bloemen en planten;2006 januari;;;;;;
9130;52491 Winkels in bloemen en planten;2006 februari;;;;;;
9131;52491 Winkels in bloemen en planten;2006 maart;;;;;;
9132;52491 Winkels in bloemen en planten;2006 1e kwartaal;;;;;;
9133;52491 Winkels in bloemen en planten;2006 april;;;;;;
9134;52491 Winkels in bloemen en planten;2006 mei;;;;;;
9135;52491 Winkels in bloemen en planten;2006 juni;;;;;;
9136;52491 Winkels in bloemen en planten;2006 2e kwartaal;;;;;;
9137;52491 Winkels in bloemen en planten;2006 juli;;;;;;
9138;52491 Winkels in bloemen en planten;2006 augustus;;;;;;
9139;52491 Winkels in bloemen en planten;2006 september;;;;;;
9140;52491 Winkels in bloemen en planten;2006 3e kwartaal;;;;;;
9141;52491 Winkels in bloemen en planten;2006 oktober;;;;;;
9142;52491 Winkels in bloemen en planten;2006 november;;;;;;
9143;52491 Winkels in bloemen en planten;2006 december;;;;;;
9144;52491 Winkels in bloemen en planten;2006 4e kwartaal;;;;;;
9145;52491 Winkels in bloemen en planten;2006;;;;;;
9146;52491 Winkels in bloemen en planten;2007 januari;;;;;;
9147;52491 Winkels in bloemen en planten;2007 februari;;;;;;
9148;52491 Winkels in bloemen en planten;2007 maart;;;;;;
9149;52491 Winkels in bloemen en planten;2007 1e kwartaal;;;;;;
9150;52491 Winkels in bloemen en planten;2007 april;;;;;;
9151;52491 Winkels in bloemen en planten;2007 mei;;;;;;
9152;52491 Winkels in bloemen en planten;2007 juni;;;;;;
9153;52491 Winkels in bloemen en planten;2007 2e kwartaal;;;;;;
9154;52491 Winkels in bloemen en planten;2007 juli;;;;;;
9155;52491 Winkels in bloemen en planten;2007 augustus;;;;;;
9156;52491 Winkels in bloemen en planten;2007 september;;;;;;
9157;52491 Winkels in bloemen en planten;2007 3e kwartaal;;;;;;
9158;52491 Winkels in bloemen en planten;2007 oktober;;;;;;
9159;52491 Winkels in bloemen en planten;2007 november;;;;;;
9160;52491 Winkels in bloemen en planten;2007 december;;;;;;
9161;52491 Winkels in bloemen en planten;2007 4e kwartaal;;;;;;
9162;52491 Winkels in bloemen en planten;2007;;;;;;
9163;52491 Winkels in bloemen en planten;2008 januari;;;;;;
9164;52491 Winkels in bloemen en planten;2008 februari;;;;;;
9165;52491 Winkels in bloemen en planten;2008 maart;;;;;;
9166;52491 Winkels in bloemen en planten;2008 1e kwartaal;;;;;;
9167;52491 Winkels in bloemen en planten;2008 april;;;;;;
9168;52491 Winkels in bloemen en planten;2008 mei;;;;;;
9169;52491 Winkels in bloemen en planten;2008 juni;;;;;;
9170;52491 Winkels in bloemen en planten;2008 2e kwartaal;;;;;;
9171;52491 Winkels in bloemen en planten;2008 juli;;;;;;
9172;52491 Winkels in bloemen en planten;2008 augustus;;;;;;
9173;52491 Winkels in bloemen en planten;2008 september;;;;;;
9174;52491 Winkels in bloemen en planten;2008 3e kwartaal;;;;;;
9175;52491 Winkels in bloemen en planten;2008 oktober;;;;;;
9176;52491 Winkels in bloemen en planten;2008 november;;;;;;
9177;52491 Winkels in bloemen en planten;2008 december;;;;;;
9178;52491 Winkels in bloemen en planten;2008 4e kwartaal;;;;;;
9179;52491 Winkels in bloemen en planten;2008;;;;;;
9180;52492 Tuincentra;2000 januari;40.0;104.0;38.0;;;
9181;52492 Tuincentra;2000 februari;51.0;105.0;49.0;;;
9182;52492 Tuincentra;2000 maart;110.0;97.0;114.0;;;
9183;52492 Tuincentra;2000 1e kwartaal;67.0;102.0;66.0;;;
9184;52492 Tuincentra;2000 april;166.0;98.0;168.0;;;
9185;52492 Tuincentra;2000 mei;174.0;99.0;176.0;;;
9186;52492 Tuincentra;2000 juni;126.0;97.0;129.0;;;
9187;52492 Tuincentra;2000 2e kwartaal;155.0;98.0;158.0;;;
9188;52492 Tuincentra;2000 juli;88.0;96.0;92.0;;;
9189;52492 Tuincentra;2000 augustus;89.0;96.0;93.0;;;
9190;52492 Tuincentra;2000 september;71.0;99.0;71.0;;;
9191;52492 Tuincentra;2000 3e kwartaal;83.0;97.0;85.0;;;
9192;52492 Tuincentra;2000 oktober;69.0;100.0;69.0;;;
9193;52492 Tuincentra;2000 november;82.0;102.0;80.0;;;
9194;52492 Tuincentra;2000 december;134.0;107.0;125.0;;;
9195;52492 Tuincentra;2000 4e kwartaal;95.0;103.0;92.0;;;
9196;52492 Tuincentra;2000;100.0;100.0;100.0;;;
9197;52492 Tuincentra;2001 januari;46.0;105.0;44.0;14.7;0.4;
9198;52492 Tuincentra;2001 februari;54.0;106.0;51.0;4.9;1.6;
9199;52492 Tuincentra;2001 maart;107.0;102.0;105.0;-2.7;5.5;
9200;52492 Tuincentra;2001 1e kwartaal;69.0;104.0;66.0;2.7;2.4;
9201;52492 Tuincentra;2001 april;159.0;104.0;153.0;-3.8;5.7;
9202;52492 Tuincentra;2001 mei;217.0;104.0;209.0;24.9;5.2;
9203;52492 Tuincentra;2001 juni;137.0;102.0;135.0;9.1;4.9;
9204;52492 Tuincentra;2001 2e kwartaal;171.0;103.0;166.0;10.4;5.3;
9205;52492 Tuincentra;2001 juli;96.0;98.0;99.0;8.9;2.1;
9206;52492 Tuincentra;2001 augustus;93.0;98.0;95.0;4.9;2.8;
9207;52492 Tuincentra;2001 september;69.0;106.0;65.0;-2.9;6.7;
9208;52492 Tuincentra;2001 3e kwartaal;86.0;101.0;86.0;4.1;3.9;
9209;52492 Tuincentra;2001 oktober;80.0;104.0;76.0;14.8;4.4;
9210;52492 Tuincentra;2001 november;88.0;107.0;83.0;7.8;4.2;
9211;52492 Tuincentra;2001 december;137.0;104.0;132.0;2.7;-2.2;
9212;52492 Tuincentra;2001 4e kwartaal;102.0;105.0;97.0;7.1;2.0;
9213;52492 Tuincentra;2001;107.0;103.0;104.0;7.0;3.4;
9214;52492 Tuincentra;2002 januari;50.0;110.0;46.0;10.7;5.4;
9215;52492 Tuincentra;2002 februari;61.0;114.0;54.0;13.3;7.3;
9216;52492 Tuincentra;2002 maart;144.0;112.0;128.0;33.9;9.6;
9217;52492 Tuincentra;2002 1e kwartaal;85.0;112.0;76.0;23.4;7.4;
9218;52492 Tuincentra;2002 april;172.0;110.0;156.0;7.7;5.3;
9219;52492 Tuincentra;2002 mei;200.0;112.0;179.0;-7.9;7.5;
9220;52492 Tuincentra;2002 juni;134.0;106.0;126.0;-2.3;4.4;
9221;52492 Tuincentra;2002 2e kwartaal;169.0;109.0;154.0;-1.6;5.7;
9222;52492 Tuincentra;2002 juli;100.0;104.0;97.0;4.1;6.1;
9223;52492 Tuincentra;2002 augustus;102.0;103.0;99.0;9.2;4.2;
9224;52492 Tuincentra;2002 september;72.0;112.0;64.0;4.1;5.2;
9225;52492 Tuincentra;2002 3e kwartaal;91.0;106.0;86.0;6.0;5.2;
9226;52492 Tuincentra;2002 oktober;80.0;109.0;73.0;0.0;4.6;
9227;52492 Tuincentra;2002 november;95.0;110.0;87.0;7.8;3.0;
9228;52492 Tuincentra;2002 december;134.0;110.0;121.0;-2.4;6.0;
9229;52492 Tuincentra;2002 4e kwartaal;103.0;110.0;94.0;1.2;4.5;
9230;52492 Tuincentra;2002;112.0;109.0;102.0;4.6;5.7;
9231;52492 Tuincentra;2003 januari;52.0;111.0;47.0;2.7;0.5;2.2
9232;52492 Tuincentra;2003 februari;53.0;118.0;45.0;-12.8;3.4;-15.7
9233;52492 Tuincentra;2003 maart;145.0;111.0;131.0;1.2;-0.7;1.8
9234;52492 Tuincentra;2003 1e kwartaal;84.0;113.0;74.0;-1.9;1.1;-2.9
9235;52492 Tuincentra;2003 april;183.0;110.0;166.0;6.6;0.2;6.4
9236;52492 Tuincentra;2003 mei;187.0;112.0;166.0;-6.8;0.3;-7.0
9237;52492 Tuincentra;2003 juni;120.0;105.0;114.0;-10.7;-1.3;-9.5
9238;52492 Tuincentra;2003 2e kwartaal;163.0;109.0;150.0;-3.3;-0.3;-3.0
9239;52492 Tuincentra;2003 juli;99.0;104.0;96.0;-0.8;0.3;-1.1
9240;52492 Tuincentra;2003 augustus;100.0;103.0;97.0;-2.3;0.1;-2.4
9241;52492 Tuincentra;2003 september;71.0;114.0;62.0;-1.4;2.0;-3.4
9242;52492 Tuincentra;2003 3e kwartaal;90.0;107.0;84.0;-1.5;0.9;-2.4
9243;52492 Tuincentra;2003 oktober;75.0;110.0;68.0;-6.3;0.3;-6.6
9244;52492 Tuincentra;2003 november;84.0;110.0;76.0;-12.2;0.3;-12.4
9245;52492 Tuincentra;2003 december;127.0;108.0;117.0;-5.2;-2.0;-3.3
9246;52492 Tuincentra;2003 4e kwartaal;95.0;109.0;87.0;-7.6;-0.5;-7.2
9247;52492 Tuincentra;2003;108.0;110.0;98.0;-3.7;0.3;-3.9
9248;52492 Tuincentra;2004 januari;50.0;110.0;45.0;-3.6;-0.5;-3.1
9249;52492 Tuincentra;2004 februari;51.0;113.0;45.0;-4.7;-3.8;-1.0
9250;52492 Tuincentra;2004 maart;110.0;110.0;100.0;-24.1;-0.9;-23.4
9251;52492 Tuincentra;2004 1e kwartaal;70.0;111.0;63.0;-15.7;-1.8;-14.2
9252;52492 Tuincentra;2004 april;178.0;108.0;165.0;-2.5;-1.7;-0.8
9253;52492 Tuincentra;2004 mei;198.0;109.0;181.0;6.3;-2.6;9.1
9254;52492 Tuincentra;2004 juni;115.0;105.0;109.0;-3.9;0.4;-4.3
9255;52492 Tuincentra;2004 2e kwartaal;164.0;108.0;152.0;0.5;-1.4;1.9
9256;52492 Tuincentra;2004 juli;100.0;103.0;96.0;0.3;-0.5;0.8
9257;52492 Tuincentra;2004 augustus;91.0;101.0;90.0;-8.3;-1.3;-7.1
9258;52492 Tuincentra;2004 september;69.0;107.0;64.0;-3.1;-6.1;3.2
9259;52492 Tuincentra;2004 3e kwartaal;87.0;104.0;83.0;-3.8;-2.7;-1.1
9260;52492 Tuincentra;2004 oktober;77.0;109.0;71.0;3.8;-0.4;4.2
9261;52492 Tuincentra;2004 november;86.0;113.0;76.0;2.8;2.5;0.2
9262;52492 Tuincentra;2004 december;135.0;112.0;121.0;6.5;3.5;2.9
9263;52492 Tuincentra;2004 4e kwartaal;100.0;111.0;89.0;4.7;1.9;2.8
9264;52492 Tuincentra;2004;105.0;109.0;97.0;-2.6;-1.0;-1.6
9265;52492 Tuincentra;2005 januari;49.0;110.0;44.0;-2.8;-0.1;-2.7
9266;52492 Tuincentra;2005 februari;47.0;113.0;41.0;-7.9;-0.6;-7.3
9267;52492 Tuincentra;2005 maart;109.0;111.0;99.0;-1.0;0.3;-1.2
9268;52492 Tuincentra;2005 1e kwartaal;68.0;111.0;61.0;-3.1;-0.1;-2.9
9269;52492 Tuincentra;2005 april;146.0;110.0;133.0;-18.0;1.6;-19.3
9270;52492 Tuincentra;2005 mei;166.0;110.0;151.0;-16.4;0.7;-17.0
9271;52492 Tuincentra;2005 juni;119.0;107.0;111.0;3.2;1.2;2.0
9272;52492 Tuincentra;2005 2e kwartaal;143.0;109.0;132.0;-12.4;1.2;-13.4
9273;52492 Tuincentra;2005 juli;99.0;103.0;96.0;-1.0;-0.4;-0.6
9274;52492 Tuincentra;2005 augustus;90.0;107.0;84.0;-1.2;5.9;-6.7
9275;52492 Tuincentra;2005 september;76.0;109.0;70.0;10.5;1.9;8.5
9276;52492 Tuincentra;2005 3e kwartaal;88.0;106.0;83.0;2.0;2.4;-0.4
9277;52492 Tuincentra;2005 oktober;79.0;112.0;70.0;1.7;2.5;-0.8
9278;52492 Tuincentra;2005 november;88.0;112.0;78.0;1.8;-0.4;2.2
9279;52492 Tuincentra;2005 december;147.0;112.0;132.0;8.7;-0.2;8.9
9280;52492 Tuincentra;2005 4e kwartaal;104.0;112.0;93.0;4.9;0.6;4.3
9281;52492 Tuincentra;2005;101.0;110.0;92.0;-3.8;1.0;-4.7
9282;52492 Tuincentra;2006 januari;;;;;;
9283;52492 Tuincentra;2006 februari;;;;;;
9284;52492 Tuincentra;2006 maart;;;;;;
9285;52492 Tuincentra;2006 1e kwartaal;;;;;;
9286;52492 Tuincentra;2006 april;;;;;;
9287;52492 Tuincentra;2006 mei;;;;;;
9288;52492 Tuincentra;2006 juni;;;;;;
9289;52492 Tuincentra;2006 2e kwartaal;;;;;;
9290;52492 Tuincentra;2006 juli;;;;;;
9291;52492 Tuincentra;2006 augustus;;;;;;
9292;52492 Tuincentra;2006 september;;;;;;
9293;52492 Tuincentra;2006 3e kwartaal;;;;;;
9294;52492 Tuincentra;2006 oktober;;;;;;
9295;52492 Tuincentra;2006 november;;;;;;
9296;52492 Tuincentra;2006 december;;;;;;
9297;52492 Tuincentra;2006 4e kwartaal;;;;;;
9298;52492 Tuincentra;2006;;;;;;
9299;52492 Tuincentra;2007 januari;;;;;;
9300;52492 Tuincentra;2007 februari;;;;;;
9301;52492 Tuincentra;2007 maart;;;;;;
9302;52492 Tuincentra;2007 1e kwartaal;98.0;114.0;85.0;38.5;2.4;35.2
9303;52492 Tuincentra;2007 april;232.0;120.0;193.0;25.7;10.5;13.8
9304;52492 Tuincentra;2007 mei;218.0;117.0;186.0;1.6;4.4;-2.7
9305;52492 Tuincentra;2007 juni;152.0;110.0;138.0;-4.3;-0.3;-4.0
9306;52492 Tuincentra;2007 2e kwartaal;201.0;116.0;173.0;7.9;4.9;2.9
9307;52492 Tuincentra;2007 juli;124.0;115.0;107.0;4.9;10.1;-4.8
9308;52492 Tuincentra;2007 augustus;133.0;111.0;119.0;23.4;-2.6;26.7
9309;52492 Tuincentra;2007 september;88.0;114.0;77.0;-3.1;2.7;-5.6
9310;52492 Tuincentra;2007 3e kwartaal;115.0;114.0;101.0;8.9;3.2;5.5
9311;52492 Tuincentra;2007 oktober;105.0;113.0;93.0;14.2;0.8;13.3
9312;52492 Tuincentra;2007 november;117.0;111.0;105.0;8.9;-0.2;9.2
9313;52492 Tuincentra;2007 december;183.0;111.0;165.0;6.2;-4.0;10.6
9314;52492 Tuincentra;2007 4e kwartaal;135.0;112.0;121.0;9.0;-1.2;10.3
9315;52492 Tuincentra;2007;137.0;114.0;120.0;12.8;2.3;10.3
9316;52492 Tuincentra;2008 januari;75.0;110.0;68.0;11.7;-2.8;14.8
9317;52492 Tuincentra;2008 februari;90.0;116.0;78.0;31.1;-0.2;31.4
