ID;SoortVacature;BedrijvenEnInstellingen;SBI93;Perioden;TotaalAantalVacatures_1;Bedrijfsgrootte10Werknemers_2;Bedrijfsgrootte1099Werknemers_3;Bedrijfsgrootte100Werknemers_4;k_11ElementaireBeroepen_5;TotaalLagereBeroepen_6;k_20LagereBeroepenZND_7;k_21LagereNietSpecialistischeBeroepen_8;k_22LagereDocentenSportvakken_9;k_24LagereAgrarischeBeroepen_10;k_25LagereWiskNatuurwetBeroepen_11;k_26LagereTechnischeBeroepen_12;k_28LagereTransportberoepen_13;k_29LagereParaMedischeBeroepen_14;k_31LagereAdminCommercieleBeroepen_15;k_33LagereBeveiligingberoepen_16;k_37LagereVerzorgendeBeroepen_17;TotaalMiddelbareBeroepen_18;k_40MiddelbareBeroepenZND_19;k_42MiddelbDocentenTranspSportvak_20;k_44MiddelbareAgrarischeBeroepen_21;k_45MiddelbareWiskNatuurwetBeroepen_22;k_46MiddelbareTechnischeBeroepen_23;k_48MiddelbareTransportberoepen_24;k_49MiddelbareParaMedischeBeroepen_25;k_51MiddelbAdminCommercieleBeroepen_26;k_53MiddelbJuridischBeveiligberoepen_27;k_55MiddelbareTaalkCultureleBeroepen_28;k_56MiddelbBeroepGedragMaatschappij_29;k_57MiddelbareVerzorgendeBeroepen_30;TotaalHogereBeroepen_31;k_60HogereBeroepenZND_32;k_62HogerePedagogischeBeroepen_33;k_64HogereLandbouwkundigeBeroepen_34;k_65HogereWiskundigeNatuurwetBeroep_35;k_66HogereTechnischeBeroepen_36;k_68HogereTransportberoepen_37;k_69HogereParaMedischeBeroepen_38;k_71HogereAdmCommercEconBeroepen_39;k_73HogereJurBestuurlBeveiligBeroep_40;k_75HogereTaalkCultureleBeroepen_41;k_76HogereBeroepGedragEnMaatschappij_42;k_77HogereVerzorgendeBeroepen_43;k_78ManagersHboWerkEnDenkniveau_44;TotaalWetenschappelijkeBeroepen_45;k_80WetenschappelijkeBeroepenZND_46;k_82WetenschapPedagogischeBeroepen_47;k_84WetenschapLandbouwkBeroepen_48;k_85WetenschapWiskNatuurwBeroepen_49;k_86WetenschapTechnischeBeroepen_50;k_89WetenschapParaMedischeBeroepen_51;k_91WetenschapEconAdminBeroepen_52;k_93WetenschapJuridBestuurlBeroep_53;k_96WetenschapBeroepenGedragMaatsch_54;k_98ManagersWetenschapWerkDenkniv_55;BeroepOnbekend_56;k_2LagerOnderwijs_57;k_3VoortgezetOnderwijsLagereTrap_58;k_4VoortgezetOnderwijsHogereTrap_59;k_5HogerOnderwijs1eTrap_60;k_67HogerOnderwijs2e3eTrap_61;k_9Onbekend_62
49;Totaal aantal vacatures;Totaal bedrijven en instellingen;18 Kleding- en bontindustrie;2000;0.1;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0
50;Totaal aantal vacatures;Totaal bedrijven en instellingen;18 Kleding- en bontindustrie;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51;Totaal aantal vacatures;Totaal bedrijven en instellingen;18 Kleding- en bontindustrie;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
52;Totaal aantal vacatures;Totaal bedrijven en instellingen;18 Kleding- en bontindustrie;2003;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;;;;;0.0;;;;;;0.0;;;;;0.0;;;;;;;;;;0.0;;
53;Totaal aantal vacatures;Totaal bedrijven en instellingen;18 Kleding- en bontindustrie;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;Totaal aantal vacatures;Totaal bedrijven en instellingen;18 Kleding- en bontindustrie;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;Totaal aantal vacatures;Totaal bedrijven en instellingen;18 Kleding- en bontindustrie;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;Totaal aantal vacatures;Totaal bedrijven en instellingen;19 Leer-, lederwaren- en schoenindustrie;2000;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57;Totaal aantal vacatures;Totaal bedrijven en instellingen;19 Leer-, lederwaren- en schoenindustrie;2001;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58;Totaal aantal vacatures;Totaal bedrijven en instellingen;19 Leer-, lederwaren- en schoenindustrie;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
59;Totaal aantal vacatures;Totaal bedrijven en instellingen;19 Leer-, lederwaren- en schoenindustrie;2003;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;0.0;;;;;;;;0.0;;;;;0.0;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;0.0;0.0;;
60;Totaal aantal vacatures;Totaal bedrijven en instellingen;19 Leer-, lederwaren- en schoenindustrie;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;Totaal aantal vacatures;Totaal bedrijven en instellingen;19 Leer-, lederwaren- en schoenindustrie;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;Totaal aantal vacatures;Totaal bedrijven en instellingen;19 Leer-, lederwaren- en schoenindustrie;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;Totaal aantal vacatures;Totaal bedrijven en instellingen;20 Hout-,kurk-,rietwarenind,geen meubels;2000;0.6;0.3;0.3;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.1;0.0;0.0;0.0
64;Totaal aantal vacatures;Totaal bedrijven en instellingen;20 Hout-,kurk-,rietwarenind,geen meubels;2001;0.5;0.3;0.2;0.0;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.1;0.0;0.0;0.0
65;Totaal aantal vacatures;Totaal bedrijven en instellingen;20 Hout-,kurk-,rietwarenind,geen meubels;2002;0.3;0.2;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.1;0.1;0.1;0.0;0.0;
66;Totaal aantal vacatures;Totaal bedrijven en instellingen;20 Hout-,kurk-,rietwarenind,geen meubels;2003;0.2;0.2;0.0;0.0;;0.2;;;;;;0.2;;;;;;0.0;;;;;0.0;;;0.0;;;;;0.0;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;0.1;0.0;0.1;0.0;;
67;Totaal aantal vacatures;Totaal bedrijven en instellingen;20 Hout-,kurk-,rietwarenind,geen meubels;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;Totaal aantal vacatures;Totaal bedrijven en instellingen;20 Hout-,kurk-,rietwarenind,geen meubels;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;Totaal aantal vacatures;Totaal bedrijven en instellingen;20 Hout-,kurk-,rietwarenind,geen meubels;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;Totaal aantal vacatures;Totaal bedrijven en instellingen;21 Papier(waren)- en karton(waren)ind.;2000;0.4;0.0;0.1;0.3;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0
71;Totaal aantal vacatures;Totaal bedrijven en instellingen;21 Papier(waren)- en karton(waren)ind.;2001;0.4;0.0;0.1;0.3;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.1;0.1;0.0;0.0
72;Totaal aantal vacatures;Totaal bedrijven en instellingen;21 Papier(waren)- en karton(waren)ind.;2002;0.3;0.0;0.1;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.2;0.1;0.0;0.0;
73;Totaal aantal vacatures;Totaal bedrijven en instellingen;21 Papier(waren)- en karton(waren)ind.;2003;0.2;0.0;0.1;0.1;0.0;0.0;;;;;;0.0;0.0;;0.0;;;0.1;;;;;0.1;;;0.0;;0.0;;;0.0;0.0;;;;0.0;0.0;;0.0;;;0.0;;0.0;;;;;;;;;;;;;;0.1;0.1;0.0;;
74;Totaal aantal vacatures;Totaal bedrijven en instellingen;21 Papier(waren)- en karton(waren)ind.;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;Totaal aantal vacatures;Totaal bedrijven en instellingen;21 Papier(waren)- en karton(waren)ind.;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;Totaal aantal vacatures;Totaal bedrijven en instellingen;21 Papier(waren)- en karton(waren)ind.;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;Totaal aantal vacatures;Totaal bedrijven en instellingen;221 Uitgeverijen;2000;1.3;0.0;0.8;0.4;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.6;0.4;0.0;0.0
78;Totaal aantal vacatures;Totaal bedrijven en instellingen;221 Uitgeverijen;2001;0.9;0.0;0.3;0.6;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.4;0.3;0.0;0.0
79;Totaal aantal vacatures;Totaal bedrijven en instellingen;221 Uitgeverijen;2002;0.7;0.0;0.2;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.4;0.3;0.0;
80;Totaal aantal vacatures;Totaal bedrijven en instellingen;221 Uitgeverijen;2003;0.7;0.2;0.2;0.3;;0.0;;;;;;0.0;;;0.0;;;0.5;;;;;0.0;;;0.5;;0.0;;;0.2;0.0;;;;0.0;;;0.1;;0.0;0.0;;;0.0;;;;;;;0.0;0.0;0.0;;;;0.1;0.4;0.2;0.0;
81;Totaal aantal vacatures;Totaal bedrijven en instellingen;221 Uitgeverijen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;Totaal aantal vacatures;Totaal bedrijven en instellingen;221 Uitgeverijen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;Totaal aantal vacatures;Totaal bedrijven en instellingen;221 Uitgeverijen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;Totaal aantal vacatures;Totaal bedrijven en instellingen;2220a Drukkerij,repro v.opgenomen media;2000;1.5;0.6;0.5;0.3;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.5;0.5;0.2;0.0;0.0
85;Totaal aantal vacatures;Totaal bedrijven en instellingen;2220a Drukkerij,repro v.opgenomen media;2001;0.7;0.1;0.4;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.4;0.0;0.0;0.0
86;Totaal aantal vacatures;Totaal bedrijven en instellingen;2220a Drukkerij,repro v.opgenomen media;2002;0.6;0.3;0.3;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.2;0.4;0.0;0.0;
87;Totaal aantal vacatures;Totaal bedrijven en instellingen;2220a Drukkerij,repro v.opgenomen media;2003;0.3;0.1;0.2;0.0;0.0;0.1;;;;;;0.1;0.0;;0.0;;;0.2;;;;;0.1;;;0.1;;;;;0.0;0.0;;;;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;0.0;0.2;0.1;0.1;;
88;Totaal aantal vacatures;Totaal bedrijven en instellingen;2220a Drukkerij,repro v.opgenomen media;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;Totaal aantal vacatures;Totaal bedrijven en instellingen;2220a Drukkerij,repro v.opgenomen media;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;Totaal aantal vacatures;Totaal bedrijven en instellingen;2220a Drukkerij,repro v.opgenomen media;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;Totaal aantal vacatures;Totaal bedrijven en instellingen;23 Aardolie-, steenkoolverwerkende ind.;2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
92;Totaal aantal vacatures;Totaal bedrijven en instellingen;23 Aardolie-, steenkoolverwerkende ind.;2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93;Totaal aantal vacatures;Totaal bedrijven en instellingen;23 Aardolie-, steenkoolverwerkende ind.;2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
94;Totaal aantal vacatures;Totaal bedrijven en instellingen;23 Aardolie-, steenkoolverwerkende ind.;2003;0.1;0.0;0.0;0.1;;;;;;;;;;;;;;0.1;;;;0.0;0.1;;;0.0;;;;;;0.0;;;;;;;;;;;;;0.0;;;;0.0;0.0;;;;;;;;;0.1;0.0;;
95;Totaal aantal vacatures;Totaal bedrijven en instellingen;23 Aardolie-, steenkoolverwerkende ind.;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;Totaal aantal vacatures;Totaal bedrijven en instellingen;23 Aardolie-, steenkoolverwerkende ind.;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;Totaal aantal vacatures;Totaal bedrijven en instellingen;23 Aardolie-, steenkoolverwerkende ind.;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;Totaal aantal vacatures;Totaal bedrijven en instellingen;24 Chemische industrie;2000;1.7;0.1;0.4;1.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.1;0.5;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.7;0.4;0.3;0.0
99;Totaal aantal vacatures;Totaal bedrijven en instellingen;24 Chemische industrie;2001;1.7;0.0;0.3;1.3;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.1;0.0;0.0;0.1;0.4;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.8;0.4;0.1;0.0
100;Totaal aantal vacatures;Totaal bedrijven en instellingen;24 Chemische industrie;2002;1.1;0.1;0.2;0.9;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.1;0.4;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.2;0.6;0.2;0.1;
101;Totaal aantal vacatures;Totaal bedrijven en instellingen;24 Chemische industrie;2003;0.6;0.0;0.1;0.4;0.0;0.1;;;;0.0;;0.1;0.0;;0.0;0.0;;0.3;;;;0.0;0.1;0.0;0.0;0.1;;0.0;;;0.1;0.0;;;0.0;0.0;0.0;0.0;0.1;0.0;;0.0;;;0.1;;;;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.1;0.3;0.2;0.0;
102;Totaal aantal vacatures;Totaal bedrijven en instellingen;24 Chemische industrie;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;Totaal aantal vacatures;Totaal bedrijven en instellingen;24 Chemische industrie;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;Totaal aantal vacatures;Totaal bedrijven en instellingen;24 Chemische industrie;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;Totaal aantal vacatures;Totaal bedrijven en instellingen;25 Rubber- en kunststofverwerkende ind.;2000;1.2;0.1;0.8;0.3;0.2;0.4;0.1;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.3;0.5;0.2;0.0;0.0
106;Totaal aantal vacatures;Totaal bedrijven en instellingen;25 Rubber- en kunststofverwerkende ind.;2001;0.6;0.1;0.3;0.3;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.2;0.1;0.0;0.0
107;Totaal aantal vacatures;Totaal bedrijven en instellingen;25 Rubber- en kunststofverwerkende ind.;2002;0.4;0.0;0.1;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.1;0.2;0.1;0.0;
108;Totaal aantal vacatures;Totaal bedrijven en instellingen;25 Rubber- en kunststofverwerkende ind.;2003;0.4;0.1;0.2;0.1;0.0;0.1;;;;;;0.1;0.0;;;;;0.2;;;;0.0;0.1;;;0.1;;;;;0.1;0.0;;;;0.0;;;0.0;0.0;;;;0.0;0.0;;;;0.0;;;;;;0.0;;;0.1;0.1;0.1;0.0;
109;Totaal aantal vacatures;Totaal bedrijven en instellingen;25 Rubber- en kunststofverwerkende ind.;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;Totaal aantal vacatures;Totaal bedrijven en instellingen;25 Rubber- en kunststofverwerkende ind.;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
