ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;SamenstellingVanHetHuishouden;Perioden;ParticuliereHuishoudens_1
4490;17 jaar;Gescheiden;Paar;2053;0
4491;17 jaar;Gescheiden;Paar;2054;0
4492;17 jaar;Gescheiden;Paar;2055;0
4493;17 jaar;Gescheiden;Paar;2056;0
4494;17 jaar;Gescheiden;Paar;2057;0
4495;17 jaar;Gescheiden;Paar;2058;0
4496;17 jaar;Gescheiden;Paar;2059;0
4497;17 jaar;Gescheiden;Paar;2060;0
4498;17 jaar;Gescheiden;Paar;2061;0
4499;17 jaar;Gescheiden;Paar;2062;0
4500;17 jaar;Gescheiden;Paar;2063;0
4501;17 jaar;Gescheiden;Paar;2064;0
4502;17 jaar;Gescheiden;Paar;2065;0
4503;17 jaar;Gescheiden;Paar;2066;0
4504;17 jaar;Gescheiden;Paar;2067;0
4505;17 jaar;Gescheiden;Paar;2068;0
4506;17 jaar;Gescheiden;Paar;2069;0
4507;17 jaar;Gescheiden;Paar;2070;0
4508;17 jaar;Gescheiden;Eenouderhuishouden;2025;0
4509;17 jaar;Gescheiden;Eenouderhuishouden;2026;0
4510;17 jaar;Gescheiden;Eenouderhuishouden;2027;0
4511;17 jaar;Gescheiden;Eenouderhuishouden;2028;0
4512;17 jaar;Gescheiden;Eenouderhuishouden;2029;0
4513;17 jaar;Gescheiden;Eenouderhuishouden;2030;0
4514;17 jaar;Gescheiden;Eenouderhuishouden;2031;0
4515;17 jaar;Gescheiden;Eenouderhuishouden;2032;0
4516;17 jaar;Gescheiden;Eenouderhuishouden;2033;0
4517;17 jaar;Gescheiden;Eenouderhuishouden;2034;0
4518;17 jaar;Gescheiden;Eenouderhuishouden;2035;0
4519;17 jaar;Gescheiden;Eenouderhuishouden;2036;0
4520;17 jaar;Gescheiden;Eenouderhuishouden;2037;0
4521;17 jaar;Gescheiden;Eenouderhuishouden;2038;0
4522;17 jaar;Gescheiden;Eenouderhuishouden;2039;0
4523;17 jaar;Gescheiden;Eenouderhuishouden;2040;0
4524;17 jaar;Gescheiden;Eenouderhuishouden;2041;0
4525;17 jaar;Gescheiden;Eenouderhuishouden;2042;0
4526;17 jaar;Gescheiden;Eenouderhuishouden;2043;0
4527;17 jaar;Gescheiden;Eenouderhuishouden;2044;0
4528;17 jaar;Gescheiden;Eenouderhuishouden;2045;0
4529;17 jaar;Gescheiden;Eenouderhuishouden;2046;0
4530;17 jaar;Gescheiden;Eenouderhuishouden;2047;0
4531;17 jaar;Gescheiden;Eenouderhuishouden;2048;0
4532;17 jaar;Gescheiden;Eenouderhuishouden;2049;0
4533;17 jaar;Gescheiden;Eenouderhuishouden;2050;0
4534;17 jaar;Gescheiden;Eenouderhuishouden;2051;0
4535;17 jaar;Gescheiden;Eenouderhuishouden;2052;0
4536;17 jaar;Gescheiden;Eenouderhuishouden;2053;0
4537;17 jaar;Gescheiden;Eenouderhuishouden;2054;0
4538;17 jaar;Gescheiden;Eenouderhuishouden;2055;0
4539;17 jaar;Gescheiden;Eenouderhuishouden;2056;0
4540;17 jaar;Gescheiden;Eenouderhuishouden;2057;0
4541;17 jaar;Gescheiden;Eenouderhuishouden;2058;0
4542;17 jaar;Gescheiden;Eenouderhuishouden;2059;0
4543;17 jaar;Gescheiden;Eenouderhuishouden;2060;0
4544;17 jaar;Gescheiden;Eenouderhuishouden;2061;0
4545;17 jaar;Gescheiden;Eenouderhuishouden;2062;0
4546;17 jaar;Gescheiden;Eenouderhuishouden;2063;0
4547;17 jaar;Gescheiden;Eenouderhuishouden;2064;0
4548;17 jaar;Gescheiden;Eenouderhuishouden;2065;0
4549;17 jaar;Gescheiden;Eenouderhuishouden;2066;0
4550;17 jaar;Gescheiden;Eenouderhuishouden;2067;0
4551;17 jaar;Gescheiden;Eenouderhuishouden;2068;0
4552;17 jaar;Gescheiden;Eenouderhuishouden;2069;0
4553;17 jaar;Gescheiden;Eenouderhuishouden;2070;0
4554;17 jaar;Gescheiden;Overig huishouden;2025;0
4555;17 jaar;Gescheiden;Overig huishouden;2026;0
4556;17 jaar;Gescheiden;Overig huishouden;2027;0
4557;17 jaar;Gescheiden;Overig huishouden;2028;0
4558;17 jaar;Gescheiden;Overig huishouden;2029;0
4559;17 jaar;Gescheiden;Overig huishouden;2030;0
4560;17 jaar;Gescheiden;Overig huishouden;2031;0
4561;17 jaar;Gescheiden;Overig huishouden;2032;0
4562;17 jaar;Gescheiden;Overig huishouden;2033;0
4563;17 jaar;Gescheiden;Overig huishouden;2034;0
4564;17 jaar;Gescheiden;Overig huishouden;2035;0
4565;17 jaar;Gescheiden;Overig huishouden;2036;0
4566;17 jaar;Gescheiden;Overig huishouden;2037;0
4567;17 jaar;Gescheiden;Overig huishouden;2038;0
4568;17 jaar;Gescheiden;Overig huishouden;2039;0
4569;17 jaar;Gescheiden;Overig huishouden;2040;0
4570;17 jaar;Gescheiden;Overig huishouden;2041;0
4571;17 jaar;Gescheiden;Overig huishouden;2042;0
4572;17 jaar;Gescheiden;Overig huishouden;2043;0
4573;17 jaar;Gescheiden;Overig huishouden;2044;0
4574;17 jaar;Gescheiden;Overig huishouden;2045;0
4575;17 jaar;Gescheiden;Overig huishouden;2046;0
4576;17 jaar;Gescheiden;Overig huishouden;2047;0
4577;17 jaar;Gescheiden;Overig huishouden;2048;0
4578;17 jaar;Gescheiden;Overig huishouden;2049;0
4579;17 jaar;Gescheiden;Overig huishouden;2050;0
4580;17 jaar;Gescheiden;Overig huishouden;2051;0
4581;17 jaar;Gescheiden;Overig huishouden;2052;0
4582;17 jaar;Gescheiden;Overig huishouden;2053;0
4583;17 jaar;Gescheiden;Overig huishouden;2054;0
4584;17 jaar;Gescheiden;Overig huishouden;2055;0
4585;17 jaar;Gescheiden;Overig huishouden;2056;0
4586;17 jaar;Gescheiden;Overig huishouden;2057;0
4587;17 jaar;Gescheiden;Overig huishouden;2058;0
4588;17 jaar;Gescheiden;Overig huishouden;2059;0
4589;17 jaar;Gescheiden;Overig huishouden;2060;0
4590;17 jaar;Gescheiden;Overig huishouden;2061;0
4591;17 jaar;Gescheiden;Overig huishouden;2062;0
4592;17 jaar;Gescheiden;Overig huishouden;2063;0
4593;17 jaar;Gescheiden;Overig huishouden;2064;0
4594;17 jaar;Gescheiden;Overig huishouden;2065;0
4595;17 jaar;Gescheiden;Overig huishouden;2066;0
4596;17 jaar;Gescheiden;Overig huishouden;2067;0
4597;17 jaar;Gescheiden;Overig huishouden;2068;0
4598;17 jaar;Gescheiden;Overig huishouden;2069;0
4599;17 jaar;Gescheiden;Overig huishouden;2070;0
4600;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2025;17731
4601;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2026;16812
4602;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2027;16150
4603;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2028;15322
4604;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2029;14470
4605;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2030;14049
4606;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2031;13809
4607;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2032;13589
4608;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2033;13752
4609;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2034;13535
4610;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2035;13595
4611;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2036;13469
4612;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2037;13402
4613;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2038;13440
4614;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2039;13373
4615;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2040;13836
4616;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2041;13298
4617;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2042;13162
4618;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2043;13196
4619;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2044;13204
4620;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2045;13274
4621;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2046;13405
4622;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2047;13574
4623;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2048;13767
4624;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2049;13972
4625;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2050;14143
4626;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2051;14288
4627;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2052;14406
4628;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2053;14502
4629;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2054;14582
4630;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2055;14638
4631;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2056;14673
4632;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2057;14681
4633;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2058;14672
4634;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2059;14655
4635;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2060;14632
4636;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2061;14604
4637;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2062;14572
4638;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2063;14538
4639;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2064;14504
4640;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2065;14469
4641;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2066;14440
4642;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2067;14416
4643;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2068;14392
4644;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2069;14371
4645;18 jaar;Totaal burgerlijke staat;Particulier huishouden;2070;14354
4646;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2025;16607
4647;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2026;15725
4648;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2027;15114
4649;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2028;14361
4650;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2029;13583
4651;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2030;13208
4652;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2031;12991
4653;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2032;12790
4654;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2033;12947
4655;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2034;12749
4656;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2035;12808
4657;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2036;12696
4658;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2037;12639
4659;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2038;12674
4660;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2039;12617
4661;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2040;13044
4662;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2041;12554
4663;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2042;12429
4664;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2043;12462
4665;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2044;12471
4666;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2045;12539
4667;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2046;12661
4668;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2047;12817
4669;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2048;12996
4670;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2049;13186
4671;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2050;13344
4672;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2051;13477
4673;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2052;13586
4674;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2053;13674
4675;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2054;13746
4676;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2055;13798
4677;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2056;13829
4678;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2057;13836
4679;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2058;13828
4680;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2059;13812
4681;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2060;13792
4682;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2061;13767
4683;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2062;13739
4684;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2063;13710
4685;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2064;13680
4686;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2065;13651
4687;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2066;13626
4688;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2067;13606
4689;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2068;13586
4690;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2069;13569
4691;18 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2070;13555
4692;18 jaar;Totaal burgerlijke staat;Paar;2025;727
4693;18 jaar;Totaal burgerlijke staat;Paar;2026;693
4694;18 jaar;Totaal burgerlijke staat;Paar;2027;653
4695;18 jaar;Totaal burgerlijke staat;Paar;2028;593
4696;18 jaar;Totaal burgerlijke staat;Paar;2029;531
4697;18 jaar;Totaal burgerlijke staat;Paar;2030;494
4698;18 jaar;Totaal burgerlijke staat;Paar;2031;473
4699;18 jaar;Totaal burgerlijke staat;Paar;2032;458
4700;18 jaar;Totaal burgerlijke staat;Paar;2033;461
4701;18 jaar;Totaal burgerlijke staat;Paar;2034;447
4702;18 jaar;Totaal burgerlijke staat;Paar;2035;449
4703;18 jaar;Totaal burgerlijke staat;Paar;2036;438
4704;18 jaar;Totaal burgerlijke staat;Paar;2037;431
4705;18 jaar;Totaal burgerlijke staat;Paar;2038;433
4706;18 jaar;Totaal burgerlijke staat;Paar;2039;427
4707;18 jaar;Totaal burgerlijke staat;Paar;2040;452
4708;18 jaar;Totaal burgerlijke staat;Paar;2041;419
4709;18 jaar;Totaal burgerlijke staat;Paar;2042;412
4710;18 jaar;Totaal burgerlijke staat;Paar;2043;413
4711;18 jaar;Totaal burgerlijke staat;Paar;2044;413
4712;18 jaar;Totaal burgerlijke staat;Paar;2045;415
4713;18 jaar;Totaal burgerlijke staat;Paar;2046;422
4714;18 jaar;Totaal burgerlijke staat;Paar;2047;431
4715;18 jaar;Totaal burgerlijke staat;Paar;2048;442
4716;18 jaar;Totaal burgerlijke staat;Paar;2049;454
4717;18 jaar;Totaal burgerlijke staat;Paar;2050;464
4718;18 jaar;Totaal burgerlijke staat;Paar;2051;473
4719;18 jaar;Totaal burgerlijke staat;Paar;2052;481
4720;18 jaar;Totaal burgerlijke staat;Paar;2053;489
4721;18 jaar;Totaal burgerlijke staat;Paar;2054;495
4722;18 jaar;Totaal burgerlijke staat;Paar;2055;500
4723;18 jaar;Totaal burgerlijke staat;Paar;2056;504
4724;18 jaar;Totaal burgerlijke staat;Paar;2057;506
4725;18 jaar;Totaal burgerlijke staat;Paar;2058;506
4726;18 jaar;Totaal burgerlijke staat;Paar;2059;506
4727;18 jaar;Totaal burgerlijke staat;Paar;2060;505
4728;18 jaar;Totaal burgerlijke staat;Paar;2061;503
4729;18 jaar;Totaal burgerlijke staat;Paar;2062;501
4730;18 jaar;Totaal burgerlijke staat;Paar;2063;498
4731;18 jaar;Totaal burgerlijke staat;Paar;2064;495
4732;18 jaar;Totaal burgerlijke staat;Paar;2065;491
4733;18 jaar;Totaal burgerlijke staat;Paar;2066;488
4734;18 jaar;Totaal burgerlijke staat;Paar;2067;485
4735;18 jaar;Totaal burgerlijke staat;Paar;2068;482
4736;18 jaar;Totaal burgerlijke staat;Paar;2069;479
4737;18 jaar;Totaal burgerlijke staat;Paar;2070;476
4738;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2025;134
4739;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2026;137
4740;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2027;135
4741;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2028;133
4742;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2029;132
4743;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2030;132
4744;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2031;134
4745;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2032;134
4746;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2033;136
4747;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2034;135
4748;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2035;133
4749;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2036;133
4750;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2037;131
4751;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2038;131
4752;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2039;128
4753;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2040;132
4754;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2041;126
4755;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2042;124
4756;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2043;123
4757;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2044;122
4758;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2045;121
4759;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2046;120
4760;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2047;121
4761;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2048;121
4762;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2049;121
4763;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2050;121
4764;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2051;121
4765;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2052;120
4766;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2053;119
4767;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2054;119
4768;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2055;118
4769;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2056;117
4770;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2057;116
4771;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2058;115
4772;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2059;114
4773;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2060;113
4774;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2061;112
4775;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2062;111
4776;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2063;109
4777;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2064;109
4778;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2065;108
4779;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2066;107
4780;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2067;106
4781;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2068;106
4782;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2069;105
4783;18 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2070;105
4784;18 jaar;Totaal burgerlijke staat;Overig huishouden;2025;263
4785;18 jaar;Totaal burgerlijke staat;Overig huishouden;2026;257
4786;18 jaar;Totaal burgerlijke staat;Overig huishouden;2027;248
4787;18 jaar;Totaal burgerlijke staat;Overig huishouden;2028;235
4788;18 jaar;Totaal burgerlijke staat;Overig huishouden;2029;224
4789;18 jaar;Totaal burgerlijke staat;Overig huishouden;2030;215
4790;18 jaar;Totaal burgerlijke staat;Overig huishouden;2031;211
4791;18 jaar;Totaal burgerlijke staat;Overig huishouden;2032;207
4792;18 jaar;Totaal burgerlijke staat;Overig huishouden;2033;208
4793;18 jaar;Totaal burgerlijke staat;Overig huishouden;2034;204
4794;18 jaar;Totaal burgerlijke staat;Overig huishouden;2035;205
4795;18 jaar;Totaal burgerlijke staat;Overig huishouden;2036;202
4796;18 jaar;Totaal burgerlijke staat;Overig huishouden;2037;201
4797;18 jaar;Totaal burgerlijke staat;Overig huishouden;2038;202
4798;18 jaar;Totaal burgerlijke staat;Overig huishouden;2039;201
4799;18 jaar;Totaal burgerlijke staat;Overig huishouden;2040;208
4800;18 jaar;Totaal burgerlijke staat;Overig huishouden;2041;199
4801;18 jaar;Totaal burgerlijke staat;Overig huishouden;2042;197
4802;18 jaar;Totaal burgerlijke staat;Overig huishouden;2043;198
4803;18 jaar;Totaal burgerlijke staat;Overig huishouden;2044;198
4804;18 jaar;Totaal burgerlijke staat;Overig huishouden;2045;199
4805;18 jaar;Totaal burgerlijke staat;Overig huishouden;2046;202
4806;18 jaar;Totaal burgerlijke staat;Overig huishouden;2047;205
4807;18 jaar;Totaal burgerlijke staat;Overig huishouden;2048;208
4808;18 jaar;Totaal burgerlijke staat;Overig huishouden;2049;211
4809;18 jaar;Totaal burgerlijke staat;Overig huishouden;2050;214
4810;18 jaar;Totaal burgerlijke staat;Overig huishouden;2051;217
4811;18 jaar;Totaal burgerlijke staat;Overig huishouden;2052;219
4812;18 jaar;Totaal burgerlijke staat;Overig huishouden;2053;220
4813;18 jaar;Totaal burgerlijke staat;Overig huishouden;2054;222
4814;18 jaar;Totaal burgerlijke staat;Overig huishouden;2055;222
4815;18 jaar;Totaal burgerlijke staat;Overig huishouden;2056;223
4816;18 jaar;Totaal burgerlijke staat;Overig huishouden;2057;223
4817;18 jaar;Totaal burgerlijke staat;Overig huishouden;2058;223
4818;18 jaar;Totaal burgerlijke staat;Overig huishouden;2059;223
4819;18 jaar;Totaal burgerlijke staat;Overig huishouden;2060;222
4820;18 jaar;Totaal burgerlijke staat;Overig huishouden;2061;222
4821;18 jaar;Totaal burgerlijke staat;Overig huishouden;2062;221
4822;18 jaar;Totaal burgerlijke staat;Overig huishouden;2063;221
4823;18 jaar;Totaal burgerlijke staat;Overig huishouden;2064;220
4824;18 jaar;Totaal burgerlijke staat;Overig huishouden;2065;219
4825;18 jaar;Totaal burgerlijke staat;Overig huishouden;2066;219
4826;18 jaar;Totaal burgerlijke staat;Overig huishouden;2067;219
4827;18 jaar;Totaal burgerlijke staat;Overig huishouden;2068;218
4828;18 jaar;Totaal burgerlijke staat;Overig huishouden;2069;218
4829;18 jaar;Totaal burgerlijke staat;Overig huishouden;2070;218
4830;18 jaar;Ongehuwd;Particulier huishouden;2025;17628
4831;18 jaar;Ongehuwd;Particulier huishouden;2026;16691
4832;18 jaar;Ongehuwd;Particulier huishouden;2027;16032
4833;18 jaar;Ongehuwd;Particulier huishouden;2028;15214
4834;18 jaar;Ongehuwd;Particulier huishouden;2029;14371
4835;18 jaar;Ongehuwd;Particulier huishouden;2030;13953
4836;18 jaar;Ongehuwd;Particulier huishouden;2031;13715
4837;18 jaar;Ongehuwd;Particulier huishouden;2032;13495
4838;18 jaar;Ongehuwd;Particulier huishouden;2033;13658
4839;18 jaar;Ongehuwd;Particulier huishouden;2034;13441
4840;18 jaar;Ongehuwd;Particulier huishouden;2035;13501
4841;18 jaar;Ongehuwd;Particulier huishouden;2036;13376
4842;18 jaar;Ongehuwd;Particulier huishouden;2037;13307
4843;18 jaar;Ongehuwd;Particulier huishouden;2038;13345
4844;18 jaar;Ongehuwd;Particulier huishouden;2039;13279
4845;18 jaar;Ongehuwd;Particulier huishouden;2040;13741
4846;18 jaar;Ongehuwd;Particulier huishouden;2041;13204
4847;18 jaar;Ongehuwd;Particulier huishouden;2042;13069
4848;18 jaar;Ongehuwd;Particulier huishouden;2043;13102
4849;18 jaar;Ongehuwd;Particulier huishouden;2044;13110
4850;18 jaar;Ongehuwd;Particulier huishouden;2045;13180
4851;18 jaar;Ongehuwd;Particulier huishouden;2046;13311
4852;18 jaar;Ongehuwd;Particulier huishouden;2047;13480
4853;18 jaar;Ongehuwd;Particulier huishouden;2048;13672
4854;18 jaar;Ongehuwd;Particulier huishouden;2049;13877
4855;18 jaar;Ongehuwd;Particulier huishouden;2050;14048
4856;18 jaar;Ongehuwd;Particulier huishouden;2051;14192
4857;18 jaar;Ongehuwd;Particulier huishouden;2052;14310
4858;18 jaar;Ongehuwd;Particulier huishouden;2053;14406
4859;18 jaar;Ongehuwd;Particulier huishouden;2054;14486
4860;18 jaar;Ongehuwd;Particulier huishouden;2055;14542
4861;18 jaar;Ongehuwd;Particulier huishouden;2056;14577
4862;18 jaar;Ongehuwd;Particulier huishouden;2057;14585
4863;18 jaar;Ongehuwd;Particulier huishouden;2058;14576
4864;18 jaar;Ongehuwd;Particulier huishouden;2059;14559
4865;18 jaar;Ongehuwd;Particulier huishouden;2060;14536
4866;18 jaar;Ongehuwd;Particulier huishouden;2061;14508
4867;18 jaar;Ongehuwd;Particulier huishouden;2062;14476
4868;18 jaar;Ongehuwd;Particulier huishouden;2063;14442
4869;18 jaar;Ongehuwd;Particulier huishouden;2064;14408
4870;18 jaar;Ongehuwd;Particulier huishouden;2065;14373
4871;18 jaar;Ongehuwd;Particulier huishouden;2066;14344
4872;18 jaar;Ongehuwd;Particulier huishouden;2067;14320
4873;18 jaar;Ongehuwd;Particulier huishouden;2068;14296
4874;18 jaar;Ongehuwd;Particulier huishouden;2069;14275
4875;18 jaar;Ongehuwd;Particulier huishouden;2070;14258
4876;18 jaar;Ongehuwd;Eenpersoonshuishouden;2025;16601
4877;18 jaar;Ongehuwd;Eenpersoonshuishouden;2026;15719
4878;18 jaar;Ongehuwd;Eenpersoonshuishouden;2027;15108
4879;18 jaar;Ongehuwd;Eenpersoonshuishouden;2028;14355
4880;18 jaar;Ongehuwd;Eenpersoonshuishouden;2029;13577
4881;18 jaar;Ongehuwd;Eenpersoonshuishouden;2030;13202
4882;18 jaar;Ongehuwd;Eenpersoonshuishouden;2031;12985
4883;18 jaar;Ongehuwd;Eenpersoonshuishouden;2032;12784
4884;18 jaar;Ongehuwd;Eenpersoonshuishouden;2033;12941
4885;18 jaar;Ongehuwd;Eenpersoonshuishouden;2034;12743
4886;18 jaar;Ongehuwd;Eenpersoonshuishouden;2035;12802
4887;18 jaar;Ongehuwd;Eenpersoonshuishouden;2036;12690
4888;18 jaar;Ongehuwd;Eenpersoonshuishouden;2037;12632
4889;18 jaar;Ongehuwd;Eenpersoonshuishouden;2038;12667
4890;18 jaar;Ongehuwd;Eenpersoonshuishouden;2039;12610
4891;18 jaar;Ongehuwd;Eenpersoonshuishouden;2040;13037
4892;18 jaar;Ongehuwd;Eenpersoonshuishouden;2041;12547
4893;18 jaar;Ongehuwd;Eenpersoonshuishouden;2042;12422
4894;18 jaar;Ongehuwd;Eenpersoonshuishouden;2043;12455
4895;18 jaar;Ongehuwd;Eenpersoonshuishouden;2044;12464
4896;18 jaar;Ongehuwd;Eenpersoonshuishouden;2045;12532
4897;18 jaar;Ongehuwd;Eenpersoonshuishouden;2046;12654
