ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
7651;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groot Amsterdam (AM);2015;526170.0;374690.0;71.0;80.0;51.0;29.0;20.0
7652;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groot Amsterdam (AM);2016;525710.0;377810.0;72.0;80.0;50.0;30.0;20.0
7653;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groot Amsterdam (AM);2017;522650.0;379390.0;73.0;80.0;50.0;30.0;20.0
7654;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groot Amsterdam (AM);2018;517880.0;379940.0;73.0;80.0;50.0;30.0;20.0
7655;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groot Amsterdam (AM);2019;511200.0;378740.0;74.0;79.0;50.0;29.0;21.0
7656;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groot Amsterdam (AM);2020;504660.0;369290.0;73.0;79.0;54.0;26.0;21.0
7657;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groot Amsterdam (AM);2021;497600.0;367080.0;74.0;79.0;53.0;27.0;21.0
7658;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groot Amsterdam (AM);2022;487850.0;367510.0;75.0;79.0;52.0;27.0;21.0
7659;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Holland Rijnland (AM);2014;318610.0;223950.0;70.0;85.0;60.0;25.0;15.0
7660;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Holland Rijnland (AM);2015;319170.0;225460.0;71.0;85.0;58.0;26.0;15.0
7661;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Holland Rijnland (AM);2016;320250.0;227710.0;71.0;85.0;58.0;27.0;15.0
7662;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Holland Rijnland (AM);2017;321720.0;231120.0;72.0;85.0;57.0;27.0;15.0
7663;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Holland Rijnland (AM);2018;322380.0;234500.0;73.0;85.0;57.0;27.0;15.0
7664;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Holland Rijnland (AM);2019;322340.0;237450.0;74.0;85.0;57.0;27.0;15.0
7665;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Holland Rijnland (AM);2020;321850.0;235860.0;73.0;85.0;61.0;24.0;15.0
7666;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Holland Rijnland (AM);2021;320970.0;237300.0;74.0;84.0;60.0;25.0;16.0
7667;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Holland Rijnland (AM);2022;318030.0;239780.0;75.0;84.0;59.0;25.0;16.0
7668;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Holland (AM);2014;113420.0;78550.0;69.0;83.0;60.0;24.0;17.0
7669;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Holland (AM);2015;113380.0;78930.0;70.0;83.0;59.0;24.0;17.0
7670;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Holland (AM);2016;113930.0;79870.0;70.0;83.0;58.0;25.0;17.0
7671;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Holland (AM);2017;114590.0;81560.0;71.0;83.0;57.0;26.0;17.0
7672;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Holland (AM);2018;115390.0;83390.0;72.0;83.0;57.0;26.0;17.0
7673;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Holland (AM);2019;115670.0;84600.0;73.0;83.0;57.0;26.0;17.0
7674;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Holland (AM);2020;115870.0;84450.0;73.0;83.0;60.0;23.0;17.0
7675;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Holland (AM);2021;116200.0;85670.0;74.0;83.0;60.0;23.0;17.0
7676;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Holland (AM);2022;115660.0;87000.0;75.0;83.0;60.0;24.0;17.0
7677;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Haaglanden (AM);2014;339720.0;229290.0;67.0;84.0;59.0;25.0;16.0
7678;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Haaglanden (AM);2015;338660.0;228970.0;68.0;84.0;58.0;26.0;16.0
7679;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Haaglanden (AM);2016;337680.0;229530.0;68.0;83.0;57.0;26.0;17.0
7680;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Haaglanden (AM);2017;336380.0;231370.0;69.0;83.0;56.0;27.0;17.0
7681;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Haaglanden (AM);2018;335650.0;233670.0;70.0;83.0;56.0;27.0;17.0
7682;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Haaglanden (AM);2019;333490.0;234800.0;70.0;83.0;56.0;27.0;17.0
7683;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Haaglanden (AM);2020;331370.0;231490.0;70.0;83.0;59.0;24.0;17.0
7684;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Haaglanden (AM);2021;328500.0;232070.0;71.0;83.0;59.0;24.0;17.0
7685;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Haaglanden (AM);2022;322800.0;232970.0;72.0;83.0;58.0;25.0;17.0
7686;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijnmond (AM);2014;655160.0;431660.0;66.0;86.0;61.0;25.0;14.0
7687;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijnmond (AM);2015;652070.0;431730.0;66.0;86.0;60.0;26.0;14.0
7688;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijnmond (AM);2016;650570.0;433930.0;67.0;86.0;59.0;27.0;14.0
7689;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijnmond (AM);2017;648100.0;438000.0;68.0;85.0;58.0;27.0;15.0
7690;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijnmond (AM);2018;645500.0;443390.0;69.0;85.0;58.0;28.0;15.0
7691;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijnmond (AM);2019;641200.0;446840.0;70.0;85.0;58.0;28.0;15.0
7692;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijnmond (AM);2020;636970.0;440850.0;69.0;85.0;61.0;24.0;15.0
7693;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijnmond (AM);2021;630220.0;440960.0;70.0;85.0;61.0;24.0;15.0
7694;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijnmond (AM);2022;619220.0;443590.0;72.0;85.0;60.0;25.0;15.0
7695;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drechtsteden (AM);2014;164790.0;110760.0;67.0;87.0;63.0;24.0;13.0
7696;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drechtsteden (AM);2015;164480.0;110850.0;67.0;86.0;62.0;25.0;14.0
7697;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drechtsteden (AM);2016;164150.0;111320.0;68.0;86.0;61.0;25.0;14.0
7698;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drechtsteden (AM);2017;163690.0;112460.0;69.0;86.0;60.0;26.0;14.0
7699;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drechtsteden (AM);2018;162960.0;113850.0;70.0;86.0;60.0;27.0;14.0
7700;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drechtsteden (AM);2019;162300.0;115010.0;71.0;86.0;60.0;27.0;14.0
7701;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drechtsteden (AM);2020;161610.0;114360.0;71.0;86.0;63.0;23.0;14.0
7702;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drechtsteden (AM);2021;160380.0;114650.0;71.0;86.0;63.0;23.0;14.0
7703;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drechtsteden (AM);2022;158340.0;115750.0;73.0;86.0;62.0;24.0;14.0
7704;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeeland (AM);2014;230810.0;154240.0;67.0;82.0;58.0;24.0;18.0
7705;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeeland (AM);2015;229720.0;153450.0;67.0;82.0;57.0;24.0;18.0
7706;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeeland (AM);2016;229300.0;153970.0;67.0;82.0;57.0;25.0;18.0
7707;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeeland (AM);2017;228300.0;155300.0;68.0;82.0;56.0;25.0;18.0
7708;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeeland (AM);2018;227170.0;156740.0;69.0;82.0;56.0;26.0;18.0
7709;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeeland (AM);2019;225650.0;157830.0;70.0;82.0;56.0;26.0;18.0
7710;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeeland (AM);2020;224460.0;156220.0;70.0;82.0;59.0;23.0;18.0
7711;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeeland (AM);2021;223160.0;156840.0;70.0;82.0;59.0;22.0;18.0
7712;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeeland (AM);2022;220740.0;158140.0;72.0;82.0;59.0;23.0;18.0
7713;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;West-Brabant (AM);2014;418160.0;281550.0;67.0;84.0;59.0;25.0;16.0
7714;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;West-Brabant (AM);2015;417270.0;281920.0;68.0;84.0;58.0;26.0;16.0
7715;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;West-Brabant (AM);2016;417040.0;284010.0;68.0;84.0;57.0;27.0;16.0
7716;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;West-Brabant (AM);2017;416320.0;287540.0;69.0;84.0;57.0;27.0;16.0
7717;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;West-Brabant (AM);2018;415360.0;290980.0;70.0;84.0;56.0;28.0;16.0
7718;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;West-Brabant (AM);2019;414000.0;293910.0;71.0;84.0;57.0;27.0;16.0
7719;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;West-Brabant (AM);2020;412140.0;291450.0;71.0;84.0;60.0;24.0;16.0
7720;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;West-Brabant (AM);2021;409390.0;292790.0;72.0;84.0;60.0;24.0;16.0
7721;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;West-Brabant (AM);2022;406160.0;296130.0;73.0;84.0;59.0;25.0;16.0
7722;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Brabant (AM);2014;284520.0;195250.0;69.0;84.0;58.0;26.0;16.0
7723;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Brabant (AM);2015;283910.0;195620.0;69.0;84.0;56.0;28.0;16.0
7724;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Brabant (AM);2016;283770.0;197140.0;69.0;84.0;56.0;28.0;16.0
7725;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Brabant (AM);2017;283200.0;199370.0;70.0;84.0;56.0;29.0;16.0
7726;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Brabant (AM);2018;283050.0;202410.0;72.0;84.0;56.0;29.0;16.0
7727;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Brabant (AM);2019;282750.0;205040.0;73.0;84.0;55.0;29.0;16.0
7728;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Brabant (AM);2020;282140.0;203550.0;72.0;84.0;59.0;25.0;16.0
7729;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Brabant (AM);2021;280970.0;204860.0;73.0;84.0;59.0;26.0;16.0
7730;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Brabant (AM);2022;279020.0;207460.0;74.0;84.0;58.0;26.0;16.0
7731;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noordoost-Brabant (AM);2014;378270.0;261710.0;69.0;82.0;58.0;24.0;18.0
7732;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noordoost-Brabant (AM);2015;378100.0;263090.0;70.0;82.0;56.0;26.0;18.0
7733;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noordoost-Brabant (AM);2016;379370.0;266410.0;70.0;82.0;56.0;26.0;18.0
7734;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noordoost-Brabant (AM);2017;380270.0;270240.0;71.0;82.0;56.0;27.0;18.0
7735;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noordoost-Brabant (AM);2018;381120.0;274750.0;72.0;83.0;55.0;27.0;17.0
7736;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noordoost-Brabant (AM);2019;381540.0;278500.0;73.0;82.0;55.0;27.0;18.0
7737;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noordoost-Brabant (AM);2020;382050.0;277630.0;73.0;82.0;59.0;24.0;18.0
7738;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noordoost-Brabant (AM);2021;381380.0;279960.0;73.0;82.0;59.0;24.0;18.0
7739;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noordoost-Brabant (AM);2022;380200.0;283920.0;75.0;82.0;58.0;24.0;18.0
7740;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidoost-Brabant (AM);2014;285320.0;195180.0;68.0;84.0;58.0;25.0;16.0
7741;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidoost-Brabant (AM);2015;285420.0;196190.0;69.0;84.0;57.0;26.0;16.0
7742;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidoost-Brabant (AM);2016;285850.0;198330.0;69.0;84.0;57.0;27.0;16.0
7743;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidoost-Brabant (AM);2017;285530.0;200910.0;70.0;84.0;56.0;27.0;16.0
7744;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidoost-Brabant (AM);2018;284750.0;203160.0;71.0;84.0;56.0;28.0;16.0
7745;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidoost-Brabant (AM);2019;283380.0;204540.0;72.0;84.0;57.0;27.0;16.0
7746;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidoost-Brabant (AM);2020;281890.0;202290.0;72.0;84.0;59.0;24.0;16.0
7747;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidoost-Brabant (AM);2021;279640.0;202940.0;73.0;83.0;59.0;25.0;17.0
7748;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidoost-Brabant (AM);2022;276600.0;204340.0;74.0;83.0;58.0;25.0;17.0
7749;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Limburg (AM);2014;166810.0;116510.0;70.0;86.0;58.0;27.0;14.0
7750;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Limburg (AM);2015;166170.0;116560.0;70.0;86.0;57.0;28.0;14.0
7751;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Limburg (AM);2016;166120.0;117450.0;71.0;86.0;56.0;29.0;14.0
7752;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Limburg (AM);2017;165830.0;118680.0;72.0;86.0;56.0;29.0;14.0
7753;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Limburg (AM);2018;165280.0;119760.0;72.0;86.0;57.0;29.0;14.0
7754;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Limburg (AM);2019;164590.0;120210.0;73.0;86.0;57.0;29.0;14.0
7755;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Limburg (AM);2020;163900.0;118540.0;72.0;86.0;61.0;24.0;14.0
7756;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Limburg (AM);2021;163070.0;118810.0;73.0;85.0;61.0;25.0;15.0
7757;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Noord-Limburg (AM);2022;162050.0;119900.0;74.0;85.0;60.0;25.0;15.0
7758;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Limburg (AM);2014;354210.0;219570.0;62.0;86.0;59.0;27.0;14.0
7759;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Limburg (AM);2015;352010.0;219380.0;62.0;86.0;57.0;29.0;14.0
7760;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Limburg (AM);2016;350370.0;219880.0;63.0;86.0;56.0;29.0;14.0
7761;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Limburg (AM);2017;348030.0;221680.0;64.0;86.0;56.0;29.0;14.0
7762;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Limburg (AM);2018;345310.0;222500.0;64.0;86.0;57.0;29.0;14.0
7763;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Limburg (AM);2019;342390.0;222920.0;65.0;86.0;57.0;29.0;14.0
7764;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Limburg (AM);2020;339170.0;218510.0;64.0;86.0;61.0;25.0;14.0
7765;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Limburg (AM);2021;335360.0;217780.0;65.0;86.0;61.0;25.0;14.0
7766;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Limburg (AM);2022;331150.0;219130.0;66.0;86.0;60.0;25.0;14.0
7767;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Helmond-De Peel (AM);2014;155760.0;105090.0;67.0;82.0;59.0;23.0;18.0
7768;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Helmond-De Peel (AM);2015;155610.0;105630.0;68.0;82.0;57.0;25.0;18.0
7769;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Helmond-De Peel (AM);2016;155800.0;106930.0;69.0;82.0;57.0;26.0;18.0
7770;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Helmond-De Peel (AM);2017;155800.0;108650.0;70.0;82.0;56.0;27.0;18.0
7771;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Helmond-De Peel (AM);2018;155880.0;110360.0;71.0;83.0;56.0;27.0;17.0
7772;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Helmond-De Peel (AM);2019;155770.0;111750.0;72.0;83.0;56.0;27.0;17.0
7773;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Helmond-De Peel (AM);2020;155650.0;111000.0;71.0;83.0;59.0;23.0;17.0
7774;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Helmond-De Peel (AM);2021;154970.0;111620.0;72.0;82.0;59.0;23.0;18.0
7775;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Helmond-De Peel (AM);2022;154150.0;113210.0;73.0;82.0;58.0;24.0;18.0
7776;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Limburg (AM);2014;158220.0;105740.0;67.0;84.0;60.0;24.0;16.0
7777;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Limburg (AM);2015;157630.0;105750.0;67.0;84.0;59.0;25.0;16.0
7778;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Limburg (AM);2016;157400.0;106180.0;67.0;84.0;58.0;26.0;16.0
7779;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Limburg (AM);2017;156860.0;107470.0;69.0;84.0;57.0;27.0;16.0
7780;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Limburg (AM);2018;156380.0;108570.0;69.0;84.0;57.0;27.0;16.0
7781;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Limburg (AM);2019;155520.0;109010.0;70.0;84.0;58.0;26.0;16.0
7782;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Limburg (AM);2020;154940.0;107620.0;69.0;84.0;61.0;23.0;16.0
7783;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Limburg (AM);2021;154220.0;107750.0;70.0;84.0;61.0;22.0;16.0
7784;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Limburg (AM);2022;152830.0;108580.0;71.0;84.0;61.0;23.0;16.0
7785;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Holland Centraal (AM);2014;192900.0;133530.0;69.0;85.0;62.0;23.0;15.0
7786;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Holland Centraal (AM);2015;192900.0;133940.0;69.0;85.0;61.0;24.0;15.0
7787;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Holland Centraal (AM);2016;193100.0;134920.0;70.0;85.0;60.0;24.0;15.0
7788;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Holland Centraal (AM);2017;193190.0;136340.0;71.0;85.0;60.0;25.0;15.0
7789;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Holland Centraal (AM);2018;192650.0;137390.0;71.0;85.0;60.0;25.0;15.0
7790;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Holland Centraal (AM);2019;192060.0;138370.0;72.0;85.0;60.0;25.0;15.0
7791;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Holland Centraal (AM);2020;191270.0;136860.0;72.0;85.0;63.0;22.0;15.0
7792;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Holland Centraal (AM);2021;189950.0;137100.0;72.0;85.0;62.0;22.0;15.0
7793;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Holland Centraal (AM);2022;187560.0;137950.0;74.0;85.0;62.0;23.0;15.0
7794;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gorinchem (AM);2014;82790.0;57500.0;69.0;82.0;59.0;24.0;18.0
7795;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gorinchem (AM);2015;82740.0;57710.0;70.0;82.0;58.0;25.0;18.0
7796;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gorinchem (AM);2016;82980.0;58200.0;70.0;82.0;57.0;25.0;18.0
7797;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gorinchem (AM);2017;83440.0;59460.0;71.0;82.0;56.0;26.0;18.0
7798;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gorinchem (AM);2018;83750.0;60730.0;73.0;83.0;56.0;27.0;17.0
7799;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gorinchem (AM);2019;83970.0;61760.0;74.0;82.0;56.0;27.0;18.0
7800;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gorinchem (AM);2020;84390.0;62010.0;73.0;82.0;59.0;23.0;18.0
7801;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gorinchem (AM);2021;84540.0;62780.0;74.0;82.0;59.0;23.0;18.0
7802;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Gorinchem (AM);2022;84380.0;64140.0;76.0;82.0;59.0;24.0;18.0
7803;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Regio Zwolle (AM);2014;352720.0;245830.0;70.0;84.0;57.0;27.0;16.0
7804;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Regio Zwolle (AM);2015;353490.0;247540.0;70.0;84.0;55.0;28.0;16.0
7805;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Regio Zwolle (AM);2016;355760.0;251020.0;71.0;84.0;55.0;29.0;16.0
7806;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Regio Zwolle (AM);2017;357820.0;256240.0;72.0;84.0;55.0;29.0;16.0
7807;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Regio Zwolle (AM);2018;359600.0;261890.0;73.0;84.0;54.0;30.0;16.0
7808;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Regio Zwolle (AM);2019;361550.0;266660.0;74.0;84.0;55.0;29.0;16.0
7809;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Regio Zwolle (AM);2020;363270.0;266630.0;73.0;84.0;59.0;25.0;16.0
7810;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Regio Zwolle (AM);2021;364360.0;271050.0;74.0;84.0;58.0;26.0;16.0
7811;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Regio Zwolle (AM);2022;364220.0;275930.0;76.0;84.0;58.0;26.0;16.0
7812;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Kennemerland en IJmond (AM);2014;207420.0;141250.0;68.0;84.0;59.0;25.0;16.0
7813;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Kennemerland en IJmond (AM);2015;207530.0;142400.0;69.0;83.0;58.0;26.0;17.0
7814;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Kennemerland en IJmond (AM);2016;207620.0;143550.0;69.0;83.0;57.0;27.0;17.0
7815;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Kennemerland en IJmond (AM);2017;207320.0;144940.0;70.0;83.0;56.0;27.0;17.0
7816;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Kennemerland en IJmond (AM);2018;206850.0;146130.0;71.0;83.0;56.0;27.0;17.0
7817;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Kennemerland en IJmond (AM);2019;205710.0;146930.0;71.0;83.0;56.0;27.0;17.0
7818;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Kennemerland en IJmond (AM);2020;204560.0;145060.0;71.0;83.0;59.0;23.0;17.0
7819;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Kennemerland en IJmond (AM);2021;202460.0;144640.0;71.0;82.0;59.0;23.0;18.0
7820;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuid-Kennemerland en IJmond (AM);2022;199470.0;145400.0;73.0;82.0;58.0;24.0;18.0
7821;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;FoodValley (AM);2014;203660.0;139670.0;69.0;82.0;58.0;25.0;18.0
