ID;Geslacht;Leeftijd;Generatie;Perioden;TotaleBevolking_1;Autochtoon_2;Allochtoon_3;WesterseAllochtonen_4;k_26EULanden_5;OverigEuropa_6;Indonesie_7;OverigBuitenEuropa_8;NietWesterseAllochtonen_9;Afrika_10;Azie_11;LatijnsAmerika_12;Marokko_13;NederlandseAntillenEnAruba_14;Suriname_15;Turkije_16
7400;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2021;18511;;18510;1241;651;184;354;52;17269;860;1422;217;4898;790;3374;5708
7401;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2022;19032;;19032;1342;662;273;341;66;17690;928;1551;237;5271;802;3238;5663
7402;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2023;18760;;18758;1387;665;342;320;60;17371;962;1570;250;5091;733;3208;5557
7403;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2024;19366;;19366;1643;684;623;270;66;17723;1153;1807;234;5117;718;3068;5626
7404;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2025;19024;;19025;1731;669;755;257;50;17294;1200;1976;230;5034;689;2942;5223
7405;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2026;19352;;19352;1805;736;761;248;60;17547;1240;2033;247;5164;649;2814;5400
7406;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2027;19905;;19905;1701;719;697;233;52;18204;1364;2265;266;5357;644;2805;5503
7407;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2028;20558;;20557;1786;720;793;220;53;18771;1505;2521;249;5598;762;2724;5412
7408;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2029;20982;;20982;1980;758;957;205;60;19002;1637;2656;308;5676;824;2859;5042
7409;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2030;21881;;21882;2151;843;1042;202;64;19731;1822;2889;344;6111;869;2723;4973
7410;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2031;21516;;21515;2187;850;1085;183;69;19328;1942;2885;331;5953;945;2661;4611
7411;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2032;21147;;21146;2145;852;1059;176;58;19001;2039;2818;337;6053;965;2498;4291
7412;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2033;20858;;20859;2193;912;1027;190;64;18666;2032;2854;325;6182;898;2330;4045
7413;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2034;20431;;20431;2223;959;1000;189;75;18208;2034;2964;321;6025;885;2176;3803
7414;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2035;19944;;19943;2210;1018;963;178;51;17733;1961;2855;336;6035;850;2015;3681
7415;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2036;19440;;19440;2325;1169;951;151;54;17115;1944;2915;333;5776;844;1913;3390
7416;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2037;18787;;18787;2399;1254;891;180;74;16388;1960;2905;347;5365;888;1751;3172
7417;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2038;18911;;18911;2780;1575;962;169;74;16131;2045;2874;372;5239;935;1686;2980
7418;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2039;18523;;18522;3150;1919;977;166;88;15372;2134;2903;371;4825;886;1600;2653
7419;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2040;19069;;19071;3620;2248;1080;191;101;15451;2263;2979;423;4600;912;1590;2684
7420;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2041;18946;;18946;3896;2537;1078;150;131;15050;2313;3046;423;4417;895;1443;2513
7421;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2042;19190;;19191;4684;3229;1160;146;149;14507;2272;3213;486;4162;949;1245;2180
7422;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2043;18853;;18853;4837;3402;1162;129;144;14016;2203;3239;503;3924;950;1109;2088
7423;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2044;18448;;18447;4965;3543;1167;115;140;13482;2148;3273;519;3650;959;994;1939
7424;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2045;18121;;18120;5089;3671;1182;100;136;13031;2107;3320;537;3365;971;886;1845
7425;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2046;17950;;17950;5247;3822;1204;87;134;12703;2074;3378;561;3134;984;805;1767
7426;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2047;17790;;17790;5417;3978;1230;77;132;12373;2050;3433;584;2887;999;740;1680
7427;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2048;17596;;17596;5581;4129;1256;66;130;12015;2030;3481;607;2632;1013;669;1583
7428;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2049;17359;;17359;5713;4249;1277;58;129;11646;2010;3526;629;2378;1024;594;1485
7429;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2050;17104;;17104;5815;4343;1294;49;129;11289;1989;3566;649;2135;1033;524;1393
7430;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2051;16874;;16875;5906;4426;1306;43;131;10969;1977;3619;663;1904;1044;462;1300
7431;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2052;16677;;16677;5985;4498;1315;37;135;10692;1967;3671;676;1695;1056;402;1225
7432;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2053;16503;;16504;6056;4563;1322;33;138;10448;1958;3716;689;1507;1070;353;1155
7433;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2054;16358;;16357;6123;4624;1327;31;141;10234;1949;3757;703;1338;1084;304;1099
7434;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2055;16248;;16247;6192;4692;1330;26;144;10055;1946;3799;717;1186;1098;262;1047
7435;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2056;16166;;16166;6264;4761;1332;24;147;9902;1941;3838;731;1049;1113;227;1003
7436;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2057;16115;;16115;6334;4829;1333;21;151;9781;1941;3875;745;933;1124;193;970
7437;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2058;16077;;16078;6402;4898;1333;17;154;9676;1943;3910;760;819;1133;163;948
7438;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2059;16065;;16066;6474;4968;1335;14;157;9592;1947;3943;774;727;1140;136;925
7439;Mannen en Vrouwen;29 jaar;2e Gen.: 2 ouders in buitenland geboren;2060;16076;;16079;6549;5040;1338;10;161;9530;1953;3974;788;641;1149;116;909
7440;Mannen en Vrouwen;30 jaar;Totaal bevolking;2013;198473;138109.0;60363;23461;14685;2643;4528;1605;36902;4761;8530;1820;6283;2799;5714;6995
7441;Mannen en Vrouwen;30 jaar;Totaal bevolking;2014;197230;136271.0;60959;23825;15054;2764;4394;1613;37134;4950;8555;1830;6227;2817;5880;6875
7442;Mannen en Vrouwen;30 jaar;Totaal bevolking;2015;202160;139907.0;62254;24216;15408;2823;4212;1773;38038;5124;8938;1916;6157;2873;6089;6941
7443;Mannen en Vrouwen;30 jaar;Totaal bevolking;2016;205133;142992.0;62141;24537;15864;2925;3941;1807;37604;4862;8890;2067;6093;2948;6105;6639
7444;Mannen en Vrouwen;30 jaar;Totaal bevolking;2017;210164;147538.0;62626;25173;16259;3069;3950;1895;37453;4583;8997;2117;5904;3038;6143;6671
7445;Mannen en Vrouwen;30 jaar;Totaal bevolking;2018;211765;148471.0;63294;25385;16588;3170;3664;1963;37909;4405;9146;2199;6129;3077;5986;6967
7446;Mannen en Vrouwen;30 jaar;Totaal bevolking;2019;211696;146456.0;65238;25857;17065;3300;3435;2057;39381;4411;9648;2318;6320;3141;6020;7523
7447;Mannen en Vrouwen;30 jaar;Totaal bevolking;2020;214210;147974.0;66236;25886;17270;3394;3175;2047;40350;4507;9886;2373;6422;3307;5932;7923
7448;Mannen en Vrouwen;30 jaar;Totaal bevolking;2021;222240;154131.0;68109;26358;17652;3520;3011;2175;41751;4750;10134;2541;6624;3562;6076;8064
7449;Mannen en Vrouwen;30 jaar;Totaal bevolking;2022;222639;154062.0;68577;26548;17967;3608;2854;2119;42029;4876;10330;2538;6593;3571;5948;8173
7450;Mannen en Vrouwen;30 jaar;Totaal bevolking;2023;220946;151529.0;69417;26388;17959;3683;2613;2133;43029;5155;10629;2656;6881;3692;5754;8262
7451;Mannen en Vrouwen;30 jaar;Totaal bevolking;2024;219768;150618.0;69150;26343;18100;3715;2388;2140;42807;5197;10719;2707;6714;3610;5661;8199
7452;Mannen en Vrouwen;30 jaar;Totaal bevolking;2025;220584;150669.0;69913;26514;18179;4024;2174;2137;43399;5406;10984;2726;6747;3752;5441;8343
7453;Mannen en Vrouwen;30 jaar;Totaal bevolking;2026;216092;146404.0;69687;26494;18288;4166;1964;2076;43193;5459;11248;2742;6599;3750;5407;7988
7454;Mannen en Vrouwen;30 jaar;Totaal bevolking;2027;215944;145598.0;70346;26530;18463;4178;1848;2041;43816;5527;11392;2876;6776;3712;5317;8216
7455;Mannen en Vrouwen;30 jaar;Totaal bevolking;2028;217687;146277.0;71410;26465;18603;4161;1666;2035;44945;5758;11682;2909;6922;3728;5493;8453
7456;Mannen en Vrouwen;30 jaar;Totaal bevolking;2029;223796;151130.0;72666;26771;18800;4298;1636;2037;45895;5965;11965;2986;7236;3853;5404;8486
7457;Mannen en Vrouwen;30 jaar;Totaal bevolking;2030;225431;151924.0;73507;27145;19137;4441;1514;2053;46362;6141;12157;3044;7340;3907;5556;8217
7458;Mannen en Vrouwen;30 jaar;Totaal bevolking;2031;229998;154788.0;75209;27503;19466;4512;1524;2001;47706;6440;12504;3162;7901;3924;5531;8244
7459;Mannen en Vrouwen;30 jaar;Totaal bevolking;2032;227121;151853.0;75267;27601;19504;4686;1380;2031;47666;6512;12613;3204;7841;4000;5485;8011
7460;Mannen en Vrouwen;30 jaar;Totaal bevolking;2033;225525;150121.0;75407;27751;19774;4643;1367;1967;47656;6636;12669;3277;8002;4050;5217;7805
7461;Mannen en Vrouwen;30 jaar;Totaal bevolking;2034;224722;149120.0;75601;27936;19952;4687;1372;1925;47665;6674;12763;3301;8256;3994;5026;7651
7462;Mannen en Vrouwen;30 jaar;Totaal bevolking;2035;218567;142922.0;75646;28120;20085;4694;1357;1984;47526;6700;13022;3332;8237;3949;4782;7504
7463;Mannen en Vrouwen;30 jaar;Totaal bevolking;2036;213178;137853.0;75326;27999;20194;4692;1292;1821;47327;6607;13017;3421;8334;3955;4535;7458
7464;Mannen en Vrouwen;30 jaar;Totaal bevolking;2037;211252;136166.0;75086;28090;20286;4733;1236;1835;46996;6582;13175;3466;8107;3983;4441;7242
7465;Mannen en Vrouwen;30 jaar;Totaal bevolking;2038;208150;133192.0;74957;28297;20521;4645;1259;1872;46660;6631;13237;3484;7915;4083;4258;7052
7466;Mannen en Vrouwen;30 jaar;Totaal bevolking;2039;211290;135729.0;75558;28853;20963;4804;1224;1862;46705;6739;13274;3551;7927;4151;4226;6837
7467;Mannen en Vrouwen;30 jaar;Totaal bevolking;2040;211178;135588.0;75592;29400;21510;4803;1226;1861;46192;6812;13393;3586;7647;4090;4144;6520
7468;Mannen en Vrouwen;30 jaar;Totaal bevolking;2041;210450;134235.0;76216;29810;21789;4947;1219;1855;46406;6947;13572;3679;7481;4146;4017;6564
7469;Mannen en Vrouwen;30 jaar;Totaal bevolking;2042;206647;130877.0;75772;29951;21939;4935;1182;1895;45821;6885;13663;3733;7276;4078;3829;6357
7470;Mannen en Vrouwen;30 jaar;Totaal bevolking;2043;203832;127955.0;75877;30593;22577;4958;1148;1910;45284;6848;13769;3743;7032;4093;3703;6096
7471;Mannen en Vrouwen;30 jaar;Totaal bevolking;2044;204281;128910.0;75372;30783;22792;4966;1117;1908;44589;6805;13845;3778;6671;4107;3559;5824
7472;Mannen en Vrouwen;30 jaar;Totaal bevolking;2045;205104;129898.0;75206;30996;23004;4985;1097;1910;44210;6777;13942;3815;6428;4137;3455;5656
7473;Mannen en Vrouwen;30 jaar;Totaal bevolking;2046;206711;131607.0;75105;31227;23224;5013;1076;1914;43878;6770;14049;3858;6165;4174;3364;5498
7474;Mannen en Vrouwen;30 jaar;Totaal bevolking;2047;208098;133031.0;75067;31486;23461;5050;1057;1918;43581;6767;14164;3907;5893;4205;3285;5360
7475;Mannen en Vrouwen;30 jaar;Totaal bevolking;2048;209787;134649.0;75138;31791;23726;5096;1043;1926;43347;6778;14283;3956;5636;4236;3219;5239
7476;Mannen en Vrouwen;30 jaar;Totaal bevolking;2049;211055;135867.0;75188;32080;23979;5139;1026;1936;43108;6788;14388;4005;5379;4270;3150;5128
7477;Mannen en Vrouwen;30 jaar;Totaal bevolking;2050;212302;137125.0;75176;32331;24197;5176;1012;1946;42845;6794;14487;4049;5130;4299;3082;5004
7478;Mannen en Vrouwen;30 jaar;Totaal bevolking;2051;213439;138253.0;75186;32557;24385;5213;1000;1959;42629;6805;14591;4090;4893;4332;3018;4900
7479;Mannen en Vrouwen;30 jaar;Totaal bevolking;2052;214541;139324.0;75217;32769;24564;5246;987;1972;42448;6816;14699;4128;4679;4363;2962;4801
7480;Mannen en Vrouwen;30 jaar;Totaal bevolking;2053;215327;140064.0;75263;32958;24725;5275;974;1984;42305;6832;14800;4166;4498;4386;2905;4718
7481;Mannen en Vrouwen;30 jaar;Totaal bevolking;2054;216071;140722.0;75348;33145;24882;5303;966;1994;42203;6850;14900;4202;4342;4408;2852;4649
7482;Mannen en Vrouwen;30 jaar;Totaal bevolking;2055;216906;141419.0;75487;33328;25036;5330;956;2006;42159;6867;15007;4237;4215;4434;2808;4591
7483;Mannen en Vrouwen;30 jaar;Totaal bevolking;2056;217434;141791.0;75643;33499;25183;5353;947;2016;42144;6890;15097;4269;4121;4459;2766;4542
7484;Mannen en Vrouwen;30 jaar;Totaal bevolking;2057;217824;141983.0;75842;33675;25333;5376;938;2028;42167;6912;15197;4301;4046;4482;2733;4496
7485;Mannen en Vrouwen;30 jaar;Totaal bevolking;2058;218153;142136.0;76018;33829;25469;5396;928;2036;42189;6932;15283;4333;3980;4505;2702;4454
7486;Mannen en Vrouwen;30 jaar;Totaal bevolking;2059;218449;142237.0;76212;33991;25608;5416;920;2047;42221;6948;15372;4362;3930;4526;2669;4414
7487;Mannen en Vrouwen;30 jaar;Totaal bevolking;2060;218639;142222.0;76417;34153;25744;5440;913;2056;42264;6969;15460;4393;3882;4544;2639;4377
7488;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2013;36671;;36671;14050;10562;2150;427;911;22621;3885;7246;1485;3158;1790;1785;3272
7489;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2014;36910;;36910;14600;10974;2330;411;885;22310;3998;7174;1469;2972;1810;1813;3074
7490;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2015;37699;;37699;14993;11264;2425;396;908;22706;4092;7496;1507;2808;1813;1810;3180
7491;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2016;37202;;37202;15447;11572;2546;409;920;21755;3762;7367;1600;2487;1908;1720;2911
7492;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2017;36541;;36541;15893;11875;2701;384;933;20648;3351;7369;1610;2140;1883;1587;2708
7493;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2018;36366;;36366;16297;12175;2776;377;969;20069;3074;7507;1619;2032;1833;1520;2484
7494;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2019;36790;;36790;16701;12453;2870;392;986;20089;3005;7895;1684;1886;1838;1401;2380
7495;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2020;36962;;36962;16924;12591;2940;390;1003;20038;2950;8084;1733;1615;1920;1482;2254
7496;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2021;36903;;36903;17205;12754;3033;395;1023;19698;2944;8170;1779;1440;1997;1303;2065
7497;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2022;36859;;36859;17355;12843;3073;405;1034;19504;2998;8196;1786;1326;2021;1219;1958
7498;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2023;37095;;37095;17396;12898;3049;406;1043;19699;3138;8314;1821;1198;2102;1145;1981
7499;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2024;36923;;36923;17388;12949;2971;413;1055;19535;3104;8324;1843;1142;2144;1026;1952
7500;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2025;36964;;36964;17440;13015;2952;406;1067;19524;3102;8387;1865;1072;2224;909;1965
7501;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2026;37046;;37046;17468;13069;2917;406;1076;19578;3107;8372;1900;1047;2267;945;1940
7502;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2027;37301;;37301;17560;13144;2927;405;1084;19741;3134;8466;1912;1046;2299;942;1942
7503;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2028;37352;;37352;17614;13199;2919;405;1091;19738;3190;8434;1943;975;2285;976;1935
7504;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2029;37179;;37179;17668;13271;2896;401;1100;19511;3200;8359;1950;923;2295;886;1898
7505;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2030;37123;;37123;17711;13362;2842;399;1108;19412;3195;8385;1969;885;2260;858;1860
7506;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2031;37165;;37165;17785;13450;2822;395;1118;19380;3248;8406;1999;856;2228;825;1818
7507;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2032;37163;;37163;17890;13551;2822;392;1125;19273;3227;8420;1994;834;2194;811;1793
7508;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2033;37279;;37279;18006;13654;2829;390;1133;19273;3266;8489;2014;798;2180;754;1772
7509;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2034;37541;;37541;18163;13776;2862;385;1140;19378;3310;8527;2028;810;2195;753;1755
7510;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2035;37704;;37704;18287;13885;2872;383;1147;19417;3345;8573;2047;759;2203;750;1740
7511;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2036;37957;;37957;18434;14002;2896;381;1155;19523;3364;8627;2066;749;2228;752;1737
7512;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2037;38188;;38188;18559;14104;2914;379;1162;19629;3395;8673;2080;739;2244;755;1743
7513;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2038;38408;;38408;18690;14212;2931;378;1169;19718;3422;8712;2094;747;2254;740;1749
7514;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2039;38570;;38570;18796;14298;2947;375;1176;19774;3427;8744;2109;740;2271;741;1742
7515;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2040;38739;;38739;18912;14387;2968;374;1183;19827;3424;8780;2128;741;2275;738;1741
7516;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2041;38893;;38893;19006;14468;2976;372;1190;19887;3433;8824;2141;730;2281;739;1739
7517;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2042;38991;;38991;19087;14540;2980;370;1197;19904;3444;8847;2153;719;2278;735;1728
7518;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2043;39127;;39127;19163;14603;2989;367;1204;19964;3460;8884;2167;714;2286;728;1725
7519;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2044;39281;;39281;19247;14673;2999;365;1210;20034;3477;8916;2180;714;2293;728;1726
7520;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2045;39420;;39420;19331;14743;3009;363;1216;20089;3490;8946;2193;712;2298;724;1726
7521;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2046;39551;;39551;19412;14809;3019;361;1223;20139;3503;8974;2205;708;2303;720;1726
7522;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2047;39675;;39675;19487;14872;3027;359;1229;20188;3514;9004;2217;704;2307;716;1726
7523;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2048;39792;;39792;19560;14934;3034;357;1235;20232;3523;9029;2227;702;2312;712;1727
7524;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2049;39905;;39905;19631;14994;3040;356;1241;20274;3531;9053;2238;702;2316;705;1729
7525;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2050;40013;;40013;19698;15051;3046;354;1247;20315;3539;9077;2251;700;2320;702;1726
7526;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2051;40127;;40127;19767;15109;3053;352;1253;20360;3548;9102;2263;699;2325;698;1725
7527;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2052;40223;;40223;19833;15163;3060;351;1259;20390;3554;9122;2273;696;2329;694;1722
7528;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2053;40321;;40321;19896;15216;3066;349;1265;20425;3561;9144;2282;695;2332;691;1720
7529;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2054;40415;;40415;19958;15268;3071;348;1271;20457;3567;9164;2290;694;2336;689;1717
7530;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2055;40515;;40515;20017;15318;3076;347;1276;20498;3575;9187;2300;693;2340;687;1716
7531;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2056;40606;;40606;20075;15368;3081;345;1281;20531;3581;9205;2309;693;2344;685;1714
7532;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2057;40694;;40694;20132;15415;3086;344;1287;20562;3588;9225;2317;692;2347;682;1711
7533;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2058;40781;;40781;20186;15460;3091;343;1292;20595;3593;9243;2327;691;2351;681;1709
7534;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2059;40860;;40860;20238;15504;3095;342;1297;20622;3599;9260;2336;690;2354;678;1705
7535;Mannen en Vrouwen;30 jaar;1e generatie allochtonen;2060;40938;;40938;20288;15546;3099;341;1302;20650;3604;9277;2344;690;2357;677;1701
7536;Mannen en Vrouwen;30 jaar;2e generatie allochtonen;2013;23693;;23692;9411;4123;493;4101;694;14281;876;1284;335;3125;1009;3929;3723
7537;Mannen en Vrouwen;30 jaar;2e generatie allochtonen;2014;24048;;24049;9225;4080;434;3983;728;14824;952;1381;361;3255;1007;4067;3801
7538;Mannen en Vrouwen;30 jaar;2e generatie allochtonen;2015;24555;;24555;9223;4144;398;3816;865;15332;1032;1442;409;3349;1060;4279;3761
7539;Mannen en Vrouwen;30 jaar;2e generatie allochtonen;2016;24940;;24939;9090;4292;379;3532;887;15849;1100;1523;467;3606;1040;4385;3728
7540;Mannen en Vrouwen;30 jaar;2e generatie allochtonen;2017;26086;;26085;9280;4384;368;3566;962;16805;1232;1628;507;3764;1155;4556;3963
7541;Mannen en Vrouwen;30 jaar;2e generatie allochtonen;2018;26927;;26928;9088;4413;394;3287;994;17840;1331;1639;580;4097;1244;4466;4483
7542;Mannen en Vrouwen;30 jaar;2e generatie allochtonen;2019;28448;;28448;9156;4612;430;3043;1071;19292;1406;1753;634;4434;1303;4619;5143
7543;Mannen en Vrouwen;30 jaar;2e generatie allochtonen;2020;29273;;29274;8962;4679;454;2785;1044;20312;1557;1802;640;4807;1387;4450;5669
7544;Mannen en Vrouwen;30 jaar;2e generatie allochtonen;2021;31206;;31206;9153;4898;487;2616;1152;22053;1806;1964;762;5184;1565;4773;5999
7545;Mannen en Vrouwen;30 jaar;2e generatie allochtonen;2022;31717;;31718;9193;5124;535;2449;1085;22525;1878;2134;752;5267;1550;4729;6215
