ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
4841;34 jaar;Totaal mannen en vrouwen;2016;142865;57893;34771;23121;10528;12594;34297;23596
4842;34 jaar;Totaal mannen en vrouwen;2017;137872;57920;35404;22516;10167;12350;34485;23435
4843;34 jaar;Totaal mannen en vrouwen;2018;136106;58601;35790;22810;10072;12738;34934;23666
4844;34 jaar;Totaal mannen en vrouwen;2019;139584;59893;36587;23306;10369;12937;35853;24040
4845;34 jaar;Totaal mannen en vrouwen;2020;142642;60246;36623;23623;10401;13222;35924;24323
4846;34 jaar;Totaal mannen en vrouwen;2021;147013;60979;36250;24729;10941;13788;36136;24843
4847;34 jaar;Totaal mannen en vrouwen;2022;147980;61856;36376;25480;10880;14600;36864;24993
4848;34 jaar;Totaal mannen en vrouwen;2023;146210;63442;36554;26888;11171;15717;38091;25351
4849;34 jaar;Totaal mannen en vrouwen;2024;147585;64445;36772;27673;11222;16451;38986;25459
4850;34 jaar;Totaal mannen en vrouwen;2025;153606;66227;36791;29436;11928;17508;40382;25844
4851;34 jaar;Totaal mannen en vrouwen;2026;153451;66781;36807;29974;12212;17762;40632;26149
4852;34 jaar;Totaal mannen en vrouwen;2027;150904;67491;36963;30527;12282;18245;41351;26140
4853;34 jaar;Totaal mannen en vrouwen;2028;149907;67498;36921;30577;12449;18128;41240;26258
4854;34 jaar;Totaal mannen en vrouwen;2029;149913;68539;37103;31436;12571;18865;41987;26552
4855;34 jaar;Totaal mannen en vrouwen;2030;145713;68579;37288;31291;12654;18637;41834;26745
4856;34 jaar;Totaal mannen en vrouwen;2031;144613;69450;37656;31794;12725;19069;42529;26921
4857;34 jaar;Totaal mannen en vrouwen;2032;145086;70949;37881;33067;13224;19844;43852;27097
4858;34 jaar;Totaal mannen en vrouwen;2033;149490;72551;37936;34615;13968;20646;44987;27563
4859;34 jaar;Totaal mannen en vrouwen;2034;149956;74008;38167;35840;14476;21364;45808;28199
4860;34 jaar;Totaal mannen en vrouwen;2035;152271;76239;38497;37742;15254;22488;47407;28832
4861;34 jaar;Totaal mannen en vrouwen;2036;148818;76887;38890;37998;16069;21929;47758;29129
4862;34 jaar;Totaal mannen en vrouwen;2037;146546;77581;39316;38264;16589;21675;47978;29603
4863;34 jaar;Totaal mannen en vrouwen;2038;145191;77813;39611;38202;16563;21639;47755;30057
4864;34 jaar;Totaal mannen en vrouwen;2039;140802;77666;39964;37702;15980;21722;47420;30246
4865;34 jaar;Totaal mannen en vrouwen;2040;138298;77717;40362;37355;15882;21473;47163;30555
4866;34 jaar;Totaal mannen en vrouwen;2041;135965;77733;40756;36977;15798;21179;46852;30881
4867;34 jaar;Totaal mannen en vrouwen;2042;134101;77752;41146;36606;15746;20860;46511;31240
4868;34 jaar;Totaal mannen en vrouwen;2043;132621;77788;41525;36263;15719;20543;46144;31644
4869;34 jaar;Totaal mannen en vrouwen;2044;131539;77857;41893;35964;15749;20215;45761;32096
4870;34 jaar;Totaal mannen en vrouwen;2045;130763;77978;42248;35730;15827;19903;45376;32601
4871;34 jaar;Totaal mannen en vrouwen;2046;130144;78144;42586;35558;15948;19611;45003;33141
4872;34 jaar;Totaal mannen en vrouwen;2047;129954;78337;42909;35428;16102;19326;44643;33694
4873;34 jaar;Totaal mannen en vrouwen;2048;130181;78556;43213;35343;16284;19059;44292;34264
4874;34 jaar;Totaal mannen en vrouwen;2049;130654;78766;43489;35277;16480;18796;43950;34816
4875;34 jaar;Totaal mannen en vrouwen;2050;131364;78986;43745;35241;16675;18566;43641;35345
4876;34 jaar;Mannen;2005;104455;29156;20652;8505;6478;2027;17172;11984
4877;34 jaar;Mannen;2006;99161;27441;19111;8331;6124;2206;16034;11407
4878;34 jaar;Mannen;2007;92476;26399;18226;8172;5842;2330;15576;10822
4879;34 jaar;Mannen;2008;84336;24788;17290;7498;5092;2407;14712;10075
4880;34 jaar;Mannen;2009;80285;24521;16870;7651;4963;2689;14682;9839
4881;34 jaar;Mannen;2010;76002;23759;15791;7968;4907;3061;13974;9785
4882;34 jaar;Mannen;2011;75263;23866;15377;8490;4925;3565;13912;9954
4883;34 jaar;Mannen;2012;72840;24317;15495;8822;4874;3948;14405;9912
4884;34 jaar;Mannen;2013;73063;25078;15545;9533;5061;4472;14792;10285
4885;34 jaar;Mannen;2014;71930;25596;15452;10144;5079;5066;15191;10405
4886;34 jaar;Mannen;2015;73969;26456;15285;11171;5379;5792;15606;10851
4887;34 jaar;Mannen;2016;71701;27144;15481;11663;5340;6323;16206;10938
4888;34 jaar;Mannen;2017;69587;27267;15920;11347;5111;6236;16438;10829
4889;34 jaar;Mannen;2018;68695;27486;16095;11391;5052;6338;16588;10898
4890;34 jaar;Mannen;2019;70584;28337;16526;11811;5239;6572;17223;11115
4891;34 jaar;Mannen;2020;71836;28573;16622;11951;5339;6612;17331;11242
4892;34 jaar;Mannen;2021;73794;28908;16461;12447;5533;6915;17456;11452
4893;34 jaar;Mannen;2022;75017;29280;16464;12816;5502;7314;17744;11536
4894;34 jaar;Mannen;2023;73821;30067;16507;13560;5580;7980;18492;11576
4895;34 jaar;Mannen;2024;74170;30703;16653;14050;5687;8363;18989;11713
4896;34 jaar;Mannen;2025;77867;31394;16601;14793;5986;8807;19553;11841
4897;34 jaar;Mannen;2026;77451;31793;16579;15214;6180;9034;19773;12021
4898;34 jaar;Mannen;2027;76387;32155;16685;15470;6141;9329;20219;11936
4899;34 jaar;Mannen;2028;75707;32142;16659;15484;6380;9104;20007;12136
4900;34 jaar;Mannen;2029;75842;32657;16724;15933;6377;9556;20423;12234
4901;34 jaar;Mannen;2030;73701;32695;16819;15876;6399;9477;20339;12356
4902;34 jaar;Mannen;2031;73552;33259;17022;16237;6500;9737;20746;12513
4903;34 jaar;Mannen;2032;73081;33957;17120;16837;6745;10092;21400;12557
4904;34 jaar;Mannen;2033;75634;34768;17161;17606;7090;10516;21974;12794
4905;34 jaar;Mannen;2034;76022;35576;17296;18280;7373;10907;22427;13149
4906;34 jaar;Mannen;2035;76886;36621;17442;19179;7798;11381;23204;13417
4907;34 jaar;Mannen;2036;75277;37080;17614;19466;8249;11216;23510;13569
4908;34 jaar;Mannen;2037;74428;37346;17821;19525;8467;11058;23540;13805
4909;34 jaar;Mannen;2038;73901;37447;17987;19460;8431;11029;23470;13977
4910;34 jaar;Mannen;2039;71429;37388;18175;19214;8133;11080;23285;14103
4911;34 jaar;Mannen;2040;70176;37426;18380;19046;8086;10960;23171;14255
4912;34 jaar;Mannen;2041;69010;37446;18587;18858;8045;10814;23028;14417
4913;34 jaar;Mannen;2042;68084;37457;18786;18672;8020;10652;22860;14597
4914;34 jaar;Mannen;2043;67348;37478;18978;18500;8009;10491;22681;14796
4915;34 jaar;Mannen;2044;66813;37515;19165;18350;8026;10324;22497;15017
4916;34 jaar;Mannen;2045;66434;37573;19342;18231;8064;10168;22307;15266
4917;34 jaar;Mannen;2046;66140;37651;19511;18140;8122;10018;22118;15533
4918;34 jaar;Mannen;2047;66054;37747;19673;18075;8202;9872;21941;15806
4919;34 jaar;Mannen;2048;66180;37857;19826;18031;8294;9737;21769;16089
4920;34 jaar;Mannen;2049;66431;37955;19958;17997;8395;9602;21593;16362
4921;34 jaar;Mannen;2050;66804;38060;20084;17976;8485;9492;21440;16621
4922;34 jaar;Vrouwen;2005;101492;29404;21253;8151;6202;1950;16482;12923
4923;34 jaar;Vrouwen;2006;96202;28984;20937;8047;5970;2077;16388;12596
4924;34 jaar;Vrouwen;2007;90974;28959;21047;7912;5621;2291;16613;12347
4925;34 jaar;Vrouwen;2008;82451;27987;20589;7398;5043;2356;16226;11762
4926;34 jaar;Vrouwen;2009;78108;27951;20450;7501;4985;2516;16174;11778
4927;34 jaar;Vrouwen;2010;74203;27166;19423;7743;4750;2993;15618;11548
4928;34 jaar;Vrouwen;2011;72972;26950;18793;8157;4718;3439;15312;11637
4929;34 jaar;Vrouwen;2012;71089;28217;19549;8669;4723;3946;16429;11788
4930;34 jaar;Vrouwen;2013;71435;28775;19375;9400;4930;4470;16686;12089
4931;34 jaar;Vrouwen;2014;70780;29176;19346;9830;4932;4898;16960;12217
4932;34 jaar;Vrouwen;2015;72437;30286;19189;11097;5234;5863;17643;12643
4933;34 jaar;Vrouwen;2016;71164;30749;19291;11458;5188;6270;18091;12657
4934;34 jaar;Vrouwen;2017;68285;30653;19484;11169;5055;6114;18048;12606
4935;34 jaar;Vrouwen;2018;67411;31115;19695;11420;5020;6400;18347;12768
4936;34 jaar;Vrouwen;2019;69000;31556;20061;11495;5130;6365;18631;12925
4937;34 jaar;Vrouwen;2020;70806;31673;20001;11672;5062;6610;18592;13081
4938;34 jaar;Vrouwen;2021;73219;32071;19789;12282;5408;6874;18680;13391
4939;34 jaar;Vrouwen;2022;72963;32577;19913;12664;5378;7286;19120;13457
4940;34 jaar;Vrouwen;2023;72389;33375;20047;13328;5591;7737;19599;13775
4941;34 jaar;Vrouwen;2024;73415;33742;20118;13623;5535;8088;19996;13745
4942;34 jaar;Vrouwen;2025;75738;34833;20190;14644;5942;8701;20829;14004
4943;34 jaar;Vrouwen;2026;75999;34988;20227;14760;6032;8728;20860;14128
4944;34 jaar;Vrouwen;2027;74517;35336;20279;15057;6141;8916;21132;14204
4945;34 jaar;Vrouwen;2028;74199;35356;20263;15093;6069;9024;21233;14123
4946;34 jaar;Vrouwen;2029;74071;35882;20379;15502;6193;9309;21564;14317
4947;34 jaar;Vrouwen;2030;72011;35884;20468;15416;6255;9160;21495;14389
4948;34 jaar;Vrouwen;2031;71061;36191;20634;15557;6225;9332;21783;14407
4949;34 jaar;Vrouwen;2032;72005;36992;20762;16230;6478;9752;22452;14540
4950;34 jaar;Vrouwen;2033;73856;37783;20775;17008;6878;10130;23014;14769
4951;34 jaar;Vrouwen;2034;73934;38431;20871;17560;7103;10457;23381;15050
4952;34 jaar;Vrouwen;2035;75385;39618;21056;18563;7455;11107;24203;15415
4953;34 jaar;Vrouwen;2036;73541;39808;21276;18532;7820;10712;24248;15560
4954;34 jaar;Vrouwen;2037;72118;40235;21495;18740;8122;10617;24437;15798
4955;34 jaar;Vrouwen;2038;71289;40366;21624;18742;8132;10610;24285;16081
4956;34 jaar;Vrouwen;2039;69373;40278;21789;18489;7847;10642;24134;16144
4957;34 jaar;Vrouwen;2040;68121;40291;21982;18309;7796;10513;23992;16299
4958;34 jaar;Vrouwen;2041;66955;40287;22169;18118;7753;10365;23823;16464
4959;34 jaar;Vrouwen;2042;66017;40294;22360;17934;7726;10208;23651;16643
4960;34 jaar;Vrouwen;2043;65273;40310;22547;17763;7710;10052;23462;16848
4961;34 jaar;Vrouwen;2044;64726;40342;22728;17614;7723;9891;23264;17078
4962;34 jaar;Vrouwen;2045;64329;40405;22907;17498;7763;9735;23070;17335
4963;34 jaar;Vrouwen;2046;64005;40493;23074;17419;7826;9593;22885;17608
4964;34 jaar;Vrouwen;2047;63900;40589;23236;17353;7900;9453;22702;17888
4965;34 jaar;Vrouwen;2048;64001;40698;23387;17312;7990;9322;22523;18175
4966;34 jaar;Vrouwen;2049;64223;40811;23531;17279;8086;9194;22357;18454
4967;34 jaar;Vrouwen;2050;64560;40926;23661;17265;8190;9075;22202;18724
4968;35 jaar;Totaal mannen en vrouwen;2005;213041;58041;40875;17167;13493;3673;32242;25799
4969;35 jaar;Totaal mannen en vrouwen;2006;205474;58005;41421;16584;12621;3963;33183;24822
4970;35 jaar;Totaal mannen en vrouwen;2007;194954;56081;39773;16307;12040;4268;32104;23977
4971;35 jaar;Totaal mannen en vrouwen;2008;183110;55096;39079;16017;11413;4604;31881;23215
4972;35 jaar;Totaal mannen en vrouwen;2009;166534;52684;37843;14841;10096;4745;30725;21960
4973;35 jaar;Totaal mannen en vrouwen;2010;158184;52484;37389;15095;9909;5186;30680;21805
4974;35 jaar;Totaal mannen en vrouwen;2011;150039;51051;35398;15653;9621;6032;29466;21585
4975;35 jaar;Totaal mannen en vrouwen;2012;148076;51029;34445;16583;9606;6978;29141;21888
4976;35 jaar;Totaal mannen en vrouwen;2013;143794;52779;35358;17421;9556;7865;30757;22023
4977;35 jaar;Totaal mannen en vrouwen;2014;144356;54114;35256;18858;9952;8907;31415;22699
4978;35 jaar;Totaal mannen en vrouwen;2015;142575;55043;35147;19896;9971;9925;32109;22934
4979;35 jaar;Totaal mannen en vrouwen;2016;146248;56982;34803;22179;10572;11607;33207;23775
4980;35 jaar;Totaal mannen en vrouwen;2017;142725;58109;35080;23029;10487;12542;34253;23855
4981;35 jaar;Totaal mannen en vrouwen;2018;137758;58107;35682;22425;10127;12298;34434;23673
4982;35 jaar;Totaal mannen en vrouwen;2019;136000;58779;36058;22721;10034;12687;34892;23887
4983;35 jaar;Totaal mannen en vrouwen;2020;139460;60049;36835;23214;10327;12887;35808;24241
4984;35 jaar;Totaal mannen en vrouwen;2021;142502;60414;36881;23533;10361;13172;35904;24510
4985;35 jaar;Totaal mannen en vrouwen;2022;146856;61162;36530;24632;10897;13736;36145;25018
4986;35 jaar;Totaal mannen en vrouwen;2023;147818;62052;36670;25382;10838;14543;36891;25161
4987;35 jaar;Totaal mannen en vrouwen;2024;146060;63637;36852;26785;11129;15656;38123;25514
4988;35 jaar;Totaal mannen en vrouwen;2025;147432;64642;37075;27567;11179;16388;39020;25622
4989;35 jaar;Totaal mannen en vrouwen;2026;153430;66424;37105;29318;11878;17440;40417;26007
4990;35 jaar;Totaal mannen en vrouwen;2027;153277;66997;37140;29857;12164;17693;40681;26316
4991;35 jaar;Totaal mannen en vrouwen;2028;150742;67724;37313;30411;12237;18174;41406;26318
4992;35 jaar;Totaal mannen en vrouwen;2029;149753;67758;37294;30463;12403;18061;41312;26446
4993;35 jaar;Totaal mannen en vrouwen;2030;149761;68815;37496;31319;12524;18795;42065;26750
4994;35 jaar;Totaal mannen en vrouwen;2031;145580;68883;37702;31181;12611;18570;41928;26955
4995;35 jaar;Totaal mannen en vrouwen;2032;144487;69770;38087;31684;12683;19001;42628;27142
4996;35 jaar;Totaal mannen en vrouwen;2033;144960;71288;38334;32954;13182;19772;43958;27330
4997;35 jaar;Totaal mannen en vrouwen;2034;149343;72911;38414;34497;13926;20571;45104;27807
4998;35 jaar;Totaal mannen en vrouwen;2035;149806;74387;38666;35721;14433;21289;45932;28455
4999;35 jaar;Totaal mannen en vrouwen;2036;152111;76632;39014;37618;15208;22409;47532;29099
5000;35 jaar;Totaal mannen en vrouwen;2037;148674;77295;39420;37875;16021;21854;47888;29407
5001;35 jaar;Totaal mannen en vrouwen;2038;146412;78007;39861;38145;16540;21606;48116;29891
5002;35 jaar;Totaal mannen en vrouwen;2039;145062;78261;40174;38087;16516;21571;47905;30356
5003;35 jaar;Totaal mannen en vrouwen;2040;140695;78135;40541;37594;15938;21657;47577;30558
5004;35 jaar;Totaal mannen en vrouwen;2041;138203;78205;40953;37252;15840;21411;47328;30876
5005;35 jaar;Totaal mannen en vrouwen;2042;135880;78239;41359;36879;15758;21121;47026;31213
5006;35 jaar;Totaal mannen en vrouwen;2043;134022;78278;41762;36516;15711;20805;46697;31581
5007;35 jaar;Totaal mannen en vrouwen;2044;132549;78330;42152;36179;15687;20491;46336;31994
5008;35 jaar;Totaal mannen en vrouwen;2045;131471;78413;42528;35884;15718;20166;45958;32454
5009;35 jaar;Totaal mannen en vrouwen;2046;130700;78545;42892;35654;15797;19856;45580;32965
5010;35 jaar;Totaal mannen en vrouwen;2047;130086;78718;43235;35483;15917;19566;45211;33507
5011;35 jaar;Totaal mannen en vrouwen;2048;129898;78916;43562;35354;16070;19284;44854;34062
5012;35 jaar;Totaal mannen en vrouwen;2049;130125;79139;43867;35272;16253;19019;44505;34634
5013;35 jaar;Totaal mannen en vrouwen;2050;130598;79348;44141;35207;16449;18758;44164;35184
5014;35 jaar;Mannen;2005;108261;29093;20402;8690;6795;1896;16641;12451
5015;35 jaar;Mannen;2006;104104;28653;20204;8450;6434;2016;16792;11861
5016;35 jaar;Mannen;2007;98851;27097;18819;8278;6084;2195;15776;11322
5017;35 jaar;Mannen;2008;92215;26120;17999;8121;5804;2317;15332;10788
5018;35 jaar;Mannen;2009;84130;24618;17163;7456;5062;2394;14534;10085
5019;35 jaar;Mannen;2010;80106;24420;16812;7608;4934;2674;14530;9890
5020;35 jaar;Mannen;2011;75852;23723;15798;7925;4879;3045;13855;9868
5021;35 jaar;Mannen;2012;75116;23875;15433;8443;4896;3547;13818;10058
5022;35 jaar;Mannen;2013;72711;24350;15578;8772;4844;3929;14319;10031
5023;35 jaar;Mannen;2014;72928;25114;15634;9481;5031;4450;14714;10400
5024;35 jaar;Mannen;2015;71802;25640;15551;10089;5049;5040;15125;10515
5025;35 jaar;Mannen;2016;73826;26476;15368;11109;5347;5762;15537;10939
5026;35 jaar;Mannen;2017;71571;27148;15549;11599;5310;6290;16132;11016
5027;35 jaar;Mannen;2018;69473;27248;15964;11284;5083;6202;16356;10892
5028;35 jaar;Mannen;2019;68584;27461;16130;11330;5025;6306;16510;10951
5029;35 jaar;Mannen;2020;70462;28300;16551;11749;5209;6540;17142;11158
5030;35 jaar;Mannen;2021;71706;28545;16655;11890;5310;6580;17269;11276
5031;35 jaar;Mannen;2022;73654;28891;16508;12384;5504;6880;17410;11481
5032;35 jaar;Mannen;2023;74870;29273;16522;12752;5475;7277;17711;11562
5033;35 jaar;Mannen;2024;73683;30060;16568;13492;5551;7941;18459;11601
5034;35 jaar;Mannen;2025;74032;30697;16717;13979;5657;8323;18957;11740
5035;35 jaar;Mannen;2026;77712;31388;16673;14715;5952;8763;19521;11867
5036;35 jaar;Mannen;2027;77299;31800;16663;15137;6147;8990;19749;12051
5037;35 jaar;Mannen;2028;76241;32171;16777;15394;6111;9283;20197;11974
5038;35 jaar;Mannen;2029;75567;32175;16765;15410;6350;9060;19997;12178
5039;35 jaar;Mannen;2030;75702;32700;16842;15858;6347;9511;20416;12283
5040;35 jaar;Mannen;2031;73575;32754;16950;15803;6370;9434;20342;12412
5041;35 jaar;Mannen;2032;73428;33325;17161;16165;6472;9693;20750;12575
5042;35 jaar;Mannen;2033;72960;34035;17272;16764;6718;10046;21409;12626
5043;35 jaar;Mannen;2034;75498;34858;17327;17531;7063;10468;21988;12869
5044;35 jaar;Mannen;2035;75882;35678;17474;18204;7346;10858;22446;13232
5045;35 jaar;Mannen;2036;76742;36730;17630;19101;7770;11331;23223;13507
5046;35 jaar;Mannen;2037;75143;37198;17810;19387;8219;11168;23532;13665
5047;35 jaar;Mannen;2038;74299;37475;18026;19449;8436;11013;23568;13908
5048;35 jaar;Mannen;2039;73777;37588;18202;19385;8400;10986;23504;14084
5049;35 jaar;Mannen;2040;71319;37541;18397;19144;8106;11038;23324;14217
5050;35 jaar;Mannen;2041;70075;37590;18611;18979;8058;10921;23215;14375
5051;35 jaar;Mannen;2042;68914;37619;18824;18795;8019;10777;23077;14543
5052;35 jaar;Mannen;2043;67993;37642;19029;18613;7997;10616;22914;14729
5053;35 jaar;Mannen;2044;67262;37672;19227;18445;7987;10457;22740;14932
5054;35 jaar;Mannen;2045;66729;37716;19418;18298;8005;10292;22558;15158
5055;35 jaar;Mannen;2046;66354;37782;19600;18182;8045;10137;22373;15409
5056;35 jaar;Mannen;2047;66063;37863;19773;18090;8100;9990;22187;15676
5057;35 jaar;Mannen;2048;65980;37961;19936;18025;8180;9845;22011;15950
5058;35 jaar;Mannen;2049;66106;38074;20089;17984;8273;9711;21840;16234
5059;35 jaar;Mannen;2050;66356;38170;20218;17951;8374;9577;21664;16506
5060;35 jaar;Vrouwen;2005;104780;28949;20473;8476;6699;1778;15601;13348
5061;35 jaar;Vrouwen;2006;101370;29352;21218;8134;6188;1946;16391;12961
5062;35 jaar;Vrouwen;2007;96103;28983;20954;8029;5956;2073;16328;12655
5063;35 jaar;Vrouwen;2008;90895;28976;21080;7896;5610;2286;16549;12427
5064;35 jaar;Vrouwen;2009;82403;28066;20680;7386;5034;2352;16191;11875
5065;35 jaar;Vrouwen;2010;78078;28064;20577;7487;4975;2512;16150;11914
5066;35 jaar;Vrouwen;2011;74187;27328;19600;7728;4742;2987;15611;11717
5067;35 jaar;Vrouwen;2012;72960;27153;19013;8141;4710;3431;15323;11830
5068;35 jaar;Vrouwen;2013;71084;28429;19780;8649;4713;3936;16438;11991
5069;35 jaar;Vrouwen;2014;71428;29000;19622;9378;4921;4457;16701;12298
5070;35 jaar;Vrouwen;2015;70773;29403;19596;9807;4922;4885;16984;12420
5071;35 jaar;Vrouwen;2016;72422;30506;19436;11070;5225;5845;17670;12836
5072;35 jaar;Vrouwen;2017;71153;30961;19531;11429;5177;6252;18122;12839
5073;35 jaar;Vrouwen;2018;68285;30859;19718;11141;5044;6096;18078;12781
5074;35 jaar;Vrouwen;2019;67415;31319;19928;11391;5010;6381;18382;12936
5075;35 jaar;Vrouwen;2020;68998;31749;20284;11465;5118;6347;18666;13083
5076;35 jaar;Vrouwen;2021;70796;31869;20226;11643;5051;6592;18636;13234
5077;35 jaar;Vrouwen;2022;73203;32271;20022;12249;5393;6856;18734;13536
5078;35 jaar;Vrouwen;2023;72949;32779;20149;12630;5364;7266;19181;13598
5079;35 jaar;Vrouwen;2024;72378;33577;20284;13293;5577;7715;19664;13913
5080;35 jaar;Vrouwen;2025;73400;33945;20357;13588;5523;8065;20063;13882
5081;35 jaar;Vrouwen;2026;75718;35035;20432;14603;5926;8677;20896;14140
5082;35 jaar;Vrouwen;2027;75978;35197;20476;14720;6017;8704;20932;14265
5083;35 jaar;Vrouwen;2028;74501;35552;20535;15017;6125;8891;21208;14344
5084;35 jaar;Vrouwen;2029;74186;35583;20529;15054;6053;9001;21315;14268
5085;35 jaar;Vrouwen;2030;74059;36115;20654;15462;6177;9284;21648;14467
5086;35 jaar;Vrouwen;2031;72005;36130;20752;15377;6241;9137;21586;14543
5087;35 jaar;Vrouwen;2032;71059;36445;20926;15519;6211;9308;21878;14567
5088;35 jaar;Vrouwen;2033;72000;37253;21062;16190;6465;9726;22549;14704
5089;35 jaar;Vrouwen;2034;73845;38053;21087;16966;6864;10103;23115;14938
5090;35 jaar;Vrouwen;2035;73924;38709;21192;17517;7086;10431;23486;15223
5091;35 jaar;Vrouwen;2036;75369;39901;21384;18517;7438;11078;24309;15592
5092;35 jaar;Vrouwen;2037;73531;40097;21610;18488;7802;10686;24356;15741
5093;35 jaar;Vrouwen;2038;72113;40532;21835;18696;8104;10592;24548;15983
5094;35 jaar;Vrouwen;2039;71285;40673;21972;18701;8116;10585;24402;16272
5095;35 jaar;Vrouwen;2040;69376;40594;22144;18450;7832;10618;24253;16341
5096;35 jaar;Vrouwen;2041;68128;40615;22342;18273;7782;10491;24114;16501
5097;35 jaar;Vrouwen;2042;66966;40620;22536;18084;7740;10344;23950;16670
5098;35 jaar;Vrouwen;2043;66030;40635;22732;17903;7714;10189;23783;16852
5099;35 jaar;Vrouwen;2044;65287;40658;22924;17734;7700;10034;23596;17062
5100;35 jaar;Vrouwen;2045;64742;40697;23110;17587;7713;9874;23400;17297
5101;35 jaar;Vrouwen;2046;64346;40763;23291;17472;7753;9719;23207;17556
5102;35 jaar;Vrouwen;2047;64023;40855;23462;17393;7816;9577;23024;17831
5103;35 jaar;Vrouwen;2048;63918;40955;23626;17329;7890;9439;22843;18112
5104;35 jaar;Vrouwen;2049;64020;41066;23778;17288;7980;9308;22666;18400
5105;35 jaar;Vrouwen;2050;64242;41179;23923;17256;8074;9181;22500;18679
5106;36 jaar;Totaal mannen en vrouwen;2005;203841;56153;40027;16127;12675;3452;31270;24883
5107;36 jaar;Totaal mannen en vrouwen;2006;212589;57464;40384;17080;13423;3657;31809;25655
5108;36 jaar;Totaal mannen en vrouwen;2007;205066;57471;40971;16500;12555;3945;32742;24729
