ID;VrachtautoSEnTrekkersGewicht;Bouwjaren;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
210;Vrachtauto's en trekkers voor oplegger;2012;2011;;;;;;;;;;
211;Vrachtauto's en trekkers voor oplegger;2012;2012;370.8;322.3;48.5;549.3;322.3;227.0;47276.0;27741.0;19535.0;11618.0
212;Vrachtauto's en trekkers voor oplegger;2012;2013;689.5;595.1;94.4;1052.9;595.1;457.7;97307.0;55002.0;42305.0;10820.0
213;Vrachtauto's en trekkers voor oplegger;2012;2014;703.4;608.8;94.6;1046.3;608.8;437.5;97245.0;56581.0;40664.0;10759.0
214;Vrachtauto's en trekkers voor oplegger;2012;2015;726.1;632.7;93.5;1009.0;632.7;376.4;92074.0;57729.0;34345.0;10959.0
215;Vrachtauto's en trekkers voor oplegger;2012;2016;729.5;637.0;92.5;955.4;637.0;318.5;86369.0;57581.0;28788.0;11062.0
216;Vrachtauto's en trekkers voor oplegger;2012;2017;679.1;594.8;84.3;869.5;594.8;274.7;81333.0;55638.0;25695.0;10690.0
217;Vrachtauto's en trekkers voor oplegger;2012;2018;580.3;510.9;69.4;740.7;510.9;229.8;72606.0;50078.0;22527.0;10202.0
218;Vrachtauto's en trekkers voor oplegger;2012;2019;484.2;434.6;49.6;587.5;434.6;152.9;62351.0;46122.0;16229.0;9422.0
219;Vrachtauto's en trekkers voor oplegger;2012;2020;355.0;322.3;32.7;413.9;322.3;91.6;50337.0;39196.0;11141.0;8222.0
220;Vrachtauto's en trekkers voor oplegger;2013;2001;;;;;;;;;;
221;Vrachtauto's en trekkers voor oplegger;2013;2002;;;;;;;;;;
222;Vrachtauto's en trekkers voor oplegger;2013;2003;;;;;;;;;;
223;Vrachtauto's en trekkers voor oplegger;2013;2004;;;;;;;;;;
224;Vrachtauto's en trekkers voor oplegger;2013;2005;;;;;;;;;;
225;Vrachtauto's en trekkers voor oplegger;2013;2006;;;;;;;;;;
226;Vrachtauto's en trekkers voor oplegger;2013;2007;;;;;;;;;;
227;Vrachtauto's en trekkers voor oplegger;2013;2008;;;;;;;;;;
228;Vrachtauto's en trekkers voor oplegger;2013;2009;;;;;;;;;;
229;Vrachtauto's en trekkers voor oplegger;2013;2010;;;;;;;;;;
230;Vrachtauto's en trekkers voor oplegger;2013;2011;;;;;;;;;;
231;Vrachtauto's en trekkers voor oplegger;2013;2012;;;;;;;;;;
232;Vrachtauto's en trekkers voor oplegger;2013;2013;289.0;246.0;43.0;454.4;246.0;208.4;36188.0;19591.0;16596.0;12557.0
233;Vrachtauto's en trekkers voor oplegger;2013;2014;761.1;658.4;102.7;1133.4;658.4;474.9;99217.0;57640.0;41578.0;11423.0
234;Vrachtauto's en trekkers voor oplegger;2013;2015;804.2;693.7;110.5;1138.6;693.7;444.9;99623.0;60697.0;38926.0;11429.0
235;Vrachtauto's en trekkers voor oplegger;2013;2016;805.6;692.8;112.8;1081.0;692.8;388.2;94396.0;60499.0;33898.0;11452.0
236;Vrachtauto's en trekkers voor oplegger;2013;2017;770.0;664.4;105.6;1008.3;664.4;344.0;87453.0;57619.0;29833.0;11530.0
237;Vrachtauto's en trekkers voor oplegger;2013;2018;691.6;596.3;95.3;911.7;596.3;315.4;81420.0;53250.0;28170.0;11198.0
238;Vrachtauto's en trekkers voor oplegger;2013;2019;609.5;532.5;77.0;769.8;532.5;237.3;72286.0;50003.0;22283.0;10650.0
239;Vrachtauto's en trekkers voor oplegger;2013;2020;508.5;444.3;64.1;624.1;444.3;179.7;63666.0;45331.0;18336.0;9802.0
240;Vrachtauto's en trekkers voor oplegger;2014;2001;;;;;;;;;;
241;Vrachtauto's en trekkers voor oplegger;2014;2002;;;;;;;;;;
242;Vrachtauto's en trekkers voor oplegger;2014;2003;;;;;;;;;;
243;Vrachtauto's en trekkers voor oplegger;2014;2004;;;;;;;;;;
244;Vrachtauto's en trekkers voor oplegger;2014;2005;;;;;;;;;;
245;Vrachtauto's en trekkers voor oplegger;2014;2006;;;;;;;;;;
246;Vrachtauto's en trekkers voor oplegger;2014;2007;;;;;;;;;;
247;Vrachtauto's en trekkers voor oplegger;2014;2008;;;;;;;;;;
248;Vrachtauto's en trekkers voor oplegger;2014;2009;;;;;;;;;;
249;Vrachtauto's en trekkers voor oplegger;2014;2010;;;;;;;;;;
250;Vrachtauto's en trekkers voor oplegger;2014;2011;;;;;;;;;;
251;Vrachtauto's en trekkers voor oplegger;2014;2012;;;;;;;;;;
252;Vrachtauto's en trekkers voor oplegger;2014;2013;;;;;;;;;;
253;Vrachtauto's en trekkers voor oplegger;2014;2014;262.7;227.1;35.5;391.4;227.1;164.3;38930.0;22590.0;16339.0;10055.0
254;Vrachtauto's en trekkers voor oplegger;2014;2015;636.0;560.8;75.2;863.6;560.8;302.8;95787.0;62203.0;33585.0;9016.0
255;Vrachtauto's en trekkers voor oplegger;2014;2016;671.5;593.6;77.9;861.8;593.6;268.2;96383.0;66389.0;29994.0;8941.0
256;Vrachtauto's en trekkers voor oplegger;2014;2017;642.3;554.9;87.5;839.8;554.9;284.9;90269.0;59643.0;30626.0;9303.0
257;Vrachtauto's en trekkers voor oplegger;2014;2018;636.9;559.9;77.0;814.9;559.9;255.0;84691.0;58191.0;26500.0;9622.0
258;Vrachtauto's en trekkers voor oplegger;2014;2019;606.9;533.9;73.1;759.1;533.9;225.2;77469.0;54484.0;22985.0;9799.0
259;Vrachtauto's en trekkers voor oplegger;2014;2020;521.9;455.0;66.9;642.5;455.0;187.5;68849.0;48756.0;20094.0;9332.0
260;Vrachtauto's en trekkers voor oplegger;2015;2001;;;;;;;;;;
261;Vrachtauto's en trekkers voor oplegger;2015;2002;;;;;;;;;;
262;Vrachtauto's en trekkers voor oplegger;2015;2003;;;;;;;;;;
263;Vrachtauto's en trekkers voor oplegger;2015;2004;;;;;;;;;;
264;Vrachtauto's en trekkers voor oplegger;2015;2005;;;;;;;;;;
265;Vrachtauto's en trekkers voor oplegger;2015;2006;;;;;;;;;;
266;Vrachtauto's en trekkers voor oplegger;2015;2007;;;;;;;;;;
267;Vrachtauto's en trekkers voor oplegger;2015;2008;;;;;;;;;;
268;Vrachtauto's en trekkers voor oplegger;2015;2009;;;;;;;;;;
269;Vrachtauto's en trekkers voor oplegger;2015;2010;;;;;;;;;;
270;Vrachtauto's en trekkers voor oplegger;2015;2011;;;;;;;;;;
271;Vrachtauto's en trekkers voor oplegger;2015;2012;;;;;;;;;;
272;Vrachtauto's en trekkers voor oplegger;2015;2013;;;;;;;;;;
273;Vrachtauto's en trekkers voor oplegger;2015;2014;;;;;;;;;;
274;Vrachtauto's en trekkers voor oplegger;2015;2015;446.0;382.3;63.7;638.6;382.3;256.3;48293.0;28912.0;19381.0;13224.0
275;Vrachtauto's en trekkers voor oplegger;2015;2016;858.0;737.7;120.4;1152.0;737.7;414.4;97720.0;62571.0;35149.0;11789.0
276;Vrachtauto's en trekkers voor oplegger;2015;2017;855.5;732.3;123.2;1133.7;732.3;401.4;95117.0;61436.0;33681.0;11919.0
277;Vrachtauto's en trekkers voor oplegger;2015;2018;824.3;708.8;115.6;1091.4;708.8;382.7;89653.0;58219.0;31434.0;12174.0
278;Vrachtauto's en trekkers voor oplegger;2015;2019;778.3;663.5;114.8;1017.3;663.5;353.8;80283.0;52360.0;27924.0;12672.0
279;Vrachtauto's en trekkers voor oplegger;2015;2020;761.5;655.8;105.7;951.9;655.8;296.1;75873.0;52272.0;23602.0;12546.0
280;Vrachtauto's en trekkers voor oplegger;2016;2001;;;;;;;;;;
281;Vrachtauto's en trekkers voor oplegger;2016;2002;;;;;;;;;;
282;Vrachtauto's en trekkers voor oplegger;2016;2003;;;;;;;;;;
283;Vrachtauto's en trekkers voor oplegger;2016;2004;;;;;;;;;;
284;Vrachtauto's en trekkers voor oplegger;2016;2005;;;;;;;;;;
285;Vrachtauto's en trekkers voor oplegger;2016;2006;;;;;;;;;;
286;Vrachtauto's en trekkers voor oplegger;2016;2007;;;;;;;;;;
287;Vrachtauto's en trekkers voor oplegger;2016;2008;;;;;;;;;;
288;Vrachtauto's en trekkers voor oplegger;2016;2009;;;;;;;;;;
289;Vrachtauto's en trekkers voor oplegger;2016;2010;;;;;;;;;;
290;Vrachtauto's en trekkers voor oplegger;2016;2011;;;;;;;;;;
291;Vrachtauto's en trekkers voor oplegger;2016;2012;;;;;;;;;;
292;Vrachtauto's en trekkers voor oplegger;2016;2013;;;;;;;;;;
293;Vrachtauto's en trekkers voor oplegger;2016;2014;;;;;;;;;;
294;Vrachtauto's en trekkers voor oplegger;2016;2015;;;;;;;;;;
295;Vrachtauto's en trekkers voor oplegger;2016;2016;543.7;463.5;80.2;739.5;463.5;276.1;50285.0;31514.0;18771.0;14707.0
296;Vrachtauto's en trekkers voor oplegger;2016;2017;964.4;825.6;138.8;1277.7;825.6;452.1;95780.0;61892.0;33888.0;13340.0
297;Vrachtauto's en trekkers voor oplegger;2016;2018;947.0;810.4;136.6;1262.6;810.4;452.2;92857.0;59602.0;33255.0;13597.0
298;Vrachtauto's en trekkers voor oplegger;2016;2019;937.1;804.3;132.8;1213.8;804.3;409.5;86329.0;57202.0;29127.0;14060.0
299;Vrachtauto's en trekkers voor oplegger;2016;2020;906.3;769.6;136.8;1152.9;769.6;383.3;79979.0;53386.0;26593.0;14415.0
300;Vrachtauto's en trekkers voor oplegger;2017;2001;;;;;;;;;;
301;Vrachtauto's en trekkers voor oplegger;2017;2002;;;;;;;;;;
302;Vrachtauto's en trekkers voor oplegger;2017;2003;;;;;;;;;;
303;Vrachtauto's en trekkers voor oplegger;2017;2004;;;;;;;;;;
304;Vrachtauto's en trekkers voor oplegger;2017;2005;;;;;;;;;;
305;Vrachtauto's en trekkers voor oplegger;2017;2006;;;;;;;;;;
306;Vrachtauto's en trekkers voor oplegger;2017;2007;;;;;;;;;;
307;Vrachtauto's en trekkers voor oplegger;2017;2008;;;;;;;;;;
308;Vrachtauto's en trekkers voor oplegger;2017;2009;;;;;;;;;;
309;Vrachtauto's en trekkers voor oplegger;2017;2010;;;;;;;;;;
310;Vrachtauto's en trekkers voor oplegger;2017;2011;;;;;;;;;;
311;Vrachtauto's en trekkers voor oplegger;2017;2012;;;;;;;;;;
312;Vrachtauto's en trekkers voor oplegger;2017;2013;;;;;;;;;;
313;Vrachtauto's en trekkers voor oplegger;2017;2014;;;;;;;;;;
314;Vrachtauto's en trekkers voor oplegger;2017;2015;;;;;;;;;;
315;Vrachtauto's en trekkers voor oplegger;2017;2016;;;;;;;;;;
316;Vrachtauto's en trekkers voor oplegger;2017;2017;490.5;419.8;70.7;650.0;419.8;230.2;46621.0;30108.0;16513.0;13943.0
317;Vrachtauto's en trekkers voor oplegger;2017;2018;889.7;765.9;123.8;1175.7;765.9;409.8;92395.0;60192.0;32203.0;12725.0
318;Vrachtauto's en trekkers voor oplegger;2017;2019;884.2;763.3;121.0;1136.2;763.3;373.0;87644.0;58875.0;28769.0;12964.0
319;Vrachtauto's en trekkers voor oplegger;2017;2020;890.2;759.6;130.6;1125.7;759.6;366.1;84391.0;56948.0;27443.0;13339.0
320;Vrachtauto's en trekkers voor oplegger;2018;2001;;;;;;;;;;
321;Vrachtauto's en trekkers voor oplegger;2018;2002;;;;;;;;;;
322;Vrachtauto's en trekkers voor oplegger;2018;2003;;;;;;;;;;
323;Vrachtauto's en trekkers voor oplegger;2018;2004;;;;;;;;;;
324;Vrachtauto's en trekkers voor oplegger;2018;2005;;;;;;;;;;
325;Vrachtauto's en trekkers voor oplegger;2018;2006;;;;;;;;;;
326;Vrachtauto's en trekkers voor oplegger;2018;2007;;;;;;;;;;
327;Vrachtauto's en trekkers voor oplegger;2018;2008;;;;;;;;;;
328;Vrachtauto's en trekkers voor oplegger;2018;2009;;;;;;;;;;
329;Vrachtauto's en trekkers voor oplegger;2018;2010;;;;;;;;;;
330;Vrachtauto's en trekkers voor oplegger;2018;2011;;;;;;;;;;
331;Vrachtauto's en trekkers voor oplegger;2018;2012;;;;;;;;;;
332;Vrachtauto's en trekkers voor oplegger;2018;2013;;;;;;;;;;
333;Vrachtauto's en trekkers voor oplegger;2018;2014;;;;;;;;;;
334;Vrachtauto's en trekkers voor oplegger;2018;2015;;;;;;;;;;
335;Vrachtauto's en trekkers voor oplegger;2018;2016;;;;;;;;;;
336;Vrachtauto's en trekkers voor oplegger;2018;2017;;;;;;;;;;
337;Vrachtauto's en trekkers voor oplegger;2018;2018;521.1;450.5;70.6;684.3;450.5;233.7;44603.0;29367.0;15236.0;15342.0
338;Vrachtauto's en trekkers voor oplegger;2018;2019;933.2;798.4;134.8;1213.9;798.4;415.5;88200.0;58013.0;30187.0;13763.0
339;Vrachtauto's en trekkers voor oplegger;2018;2020;947.3;804.8;142.5;1204.1;804.8;399.3;86448.0;57782.0;28666.0;13929.0
340;Vrachtauto's en trekkers voor oplegger;2019;2001;;;;;;;;;;
341;Vrachtauto's en trekkers voor oplegger;2019;2002;;;;;;;;;;
342;Vrachtauto's en trekkers voor oplegger;2019;2003;;;;;;;;;;
343;Vrachtauto's en trekkers voor oplegger;2019;2004;;;;;;;;;;
344;Vrachtauto's en trekkers voor oplegger;2019;2005;;;;;;;;;;
345;Vrachtauto's en trekkers voor oplegger;2019;2006;;;;;;;;;;
346;Vrachtauto's en trekkers voor oplegger;2019;2007;;;;;;;;;;
347;Vrachtauto's en trekkers voor oplegger;2019;2008;;;;;;;;;;
348;Vrachtauto's en trekkers voor oplegger;2019;2009;;;;;;;;;;
349;Vrachtauto's en trekkers voor oplegger;2019;2010;;;;;;;;;;
350;Vrachtauto's en trekkers voor oplegger;2019;2011;;;;;;;;;;
351;Vrachtauto's en trekkers voor oplegger;2019;2012;;;;;;;;;;
352;Vrachtauto's en trekkers voor oplegger;2019;2013;;;;;;;;;;
353;Vrachtauto's en trekkers voor oplegger;2019;2014;;;;;;;;;;
354;Vrachtauto's en trekkers voor oplegger;2019;2015;;;;;;;;;;
355;Vrachtauto's en trekkers voor oplegger;2019;2016;;;;;;;;;;
356;Vrachtauto's en trekkers voor oplegger;2019;2017;;;;;;;;;;
357;Vrachtauto's en trekkers voor oplegger;2019;2018;;;;;;;;;;
358;Vrachtauto's en trekkers voor oplegger;2019;2019;521.6;448.1;73.5;674.7;448.1;226.6;45194.0;30016.0;15178.0;14928.0
359;Vrachtauto's en trekkers voor oplegger;2019;2020;960.5;827.3;133.2;1200.6;827.3;373.3;87348.0;60192.0;27156.0;13745.0
360;Vrachtauto's en trekkers voor oplegger;2020;2001;;;;;;;;;;
361;Vrachtauto's en trekkers voor oplegger;2020;2002;;;;;;;;;;
362;Vrachtauto's en trekkers voor oplegger;2020;2003;;;;;;;;;;
363;Vrachtauto's en trekkers voor oplegger;2020;2004;;;;;;;;;;
364;Vrachtauto's en trekkers voor oplegger;2020;2005;;;;;;;;;;
365;Vrachtauto's en trekkers voor oplegger;2020;2006;;;;;;;;;;
366;Vrachtauto's en trekkers voor oplegger;2020;2007;;;;;;;;;;
367;Vrachtauto's en trekkers voor oplegger;2020;2008;;;;;;;;;;
368;Vrachtauto's en trekkers voor oplegger;2020;2009;;;;;;;;;;
369;Vrachtauto's en trekkers voor oplegger;2020;2010;;;;;;;;;;
370;Vrachtauto's en trekkers voor oplegger;2020;2011;;;;;;;;;;
371;Vrachtauto's en trekkers voor oplegger;2020;2012;;;;;;;;;;
372;Vrachtauto's en trekkers voor oplegger;2020;2013;;;;;;;;;;
373;Vrachtauto's en trekkers voor oplegger;2020;2014;;;;;;;;;;
374;Vrachtauto's en trekkers voor oplegger;2020;2015;;;;;;;;;;
375;Vrachtauto's en trekkers voor oplegger;2020;2016;;;;;;;;;;
376;Vrachtauto's en trekkers voor oplegger;2020;2017;;;;;;;;;;
377;Vrachtauto's en trekkers voor oplegger;2020;2018;;;;;;;;;;
378;Vrachtauto's en trekkers voor oplegger;2020;2019;;;;;;;;;;
379;Vrachtauto's en trekkers voor oplegger;2020;2020;395.8;345.7;50.1;486.2;345.7;140.5;48959.0;34814.0;14145.0;9930.0
380;Trekker voor oplegger;Totaal alle bouwjaren;2001;3415.9;2966.8;449.0;5964.3;2966.8;2997.5;82660.0;41118.0;41542.0;72155.0
381;Trekker voor oplegger;Totaal alle bouwjaren;2002;3572.4;3097.0;475.4;6240.0;3097.0;3142.9;85755.0;42562.0;43193.0;72765.0
382;Trekker voor oplegger;Totaal alle bouwjaren;2003;3696.0;3229.2;466.8;6424.3;3229.2;3195.1;87701.0;44084.0;43617.0;73252.0
383;Trekker voor oplegger;Totaal alle bouwjaren;2004;3825.0;3323.3;501.6;6544.8;3323.3;3221.4;87623.0;44494.0;43129.0;74692.0
384;Trekker voor oplegger;Totaal alle bouwjaren;2005;3990.0;3449.2;540.8;6727.5;3449.2;3278.3;88373.0;45309.0;43064.0;76126.0
385;Trekker voor oplegger;Totaal alle bouwjaren;2006;4187.5;3577.0;610.5;6948.3;3577.0;3371.3;85296.0;43911.0;41386.0;81461.0
386;Trekker voor oplegger;Totaal alle bouwjaren;2007;4370.0;3692.9;677.1;7187.0;3692.9;3494.1;85422.0;43892.0;41530.0;84136.0
387;Trekker voor oplegger;Totaal alle bouwjaren;2008;4578.1;3913.3;664.8;7235.1;3913.3;3321.8;82468.0;44605.0;37863.0;87732.0
388;Trekker voor oplegger;Totaal alle bouwjaren;2009;4557.8;3930.6;627.2;6957.3;3930.6;3026.7;80480.0;45467.0;35012.0;86448.0
389;Trekker voor oplegger;Totaal alle bouwjaren;2010;4628.7;4051.7;576.9;6750.6;4051.7;2698.9;81060.0;48652.0;32408.0;83280.0
390;Trekker voor oplegger;Totaal alle bouwjaren;2011;4623.3;4062.5;560.8;6825.9;4062.5;2763.4;80996.0;48206.0;32790.0;84275.0
391;Trekker voor oplegger;Totaal alle bouwjaren;2012;4610.8;4053.7;557.0;6662.7;4053.7;2609.0;78831.0;47962.0;30869.0;84519.0
392;Trekker voor oplegger;Totaal alle bouwjaren;2013;4408.7;3848.4;560.3;6566.2;3848.4;2717.8;76877.0;45057.0;31820.0;85412.0
393;Trekker voor oplegger;Totaal alle bouwjaren;2014;4477.5;3903.0;574.6;6559.3;3903.0;2656.3;78455.0;46683.0;31772.0;83606.0
394;Trekker voor oplegger;Totaal alle bouwjaren;2015;4747.8;4129.8;618.1;6618.4;4129.8;2488.6;77192.0;48166.0;29025.0;85740.0
395;Trekker voor oplegger;Totaal alle bouwjaren;2016;5106.8;4423.9;682.9;6774.9;4423.9;2351.0;76800.0;50150.0;26651.0;88214.0
396;Trekker voor oplegger;Totaal alle bouwjaren;2017;5199.9;4455.3;744.6;6880.8;4455.3;2425.5;75874.0;49128.0;26746.0;90687.0
397;Trekker voor oplegger;Totaal alle bouwjaren;2018;5264.7;4522.9;741.8;6979.1;4522.9;2456.2;73863.0;47868.0;25995.0;94487.0
398;Trekker voor oplegger;Totaal alle bouwjaren;2019;5341.7;4587.3;754.3;6913.1;4587.3;2325.7;70824.0;46997.0;23827.0;97609.0
399;Trekker voor oplegger;Totaal alle bouwjaren;2020;5364.8;4581.2;783.6;6777.4;4581.2;2196.2;70789.0;47850.0;22939.0;95741.0
400;Trekker voor oplegger;1900 tot 2000;2001;2611.0;2309.7;301.3;4321.4;2309.7;2011.7;79640.0;42566.0;37074.0;54261.0
401;Trekker voor oplegger;1900 tot 2000;2002;2177.3;1946.8;230.5;3470.4;1946.8;1523.6;72958.0;40928.0;32030.0;47568.0
402;Trekker voor oplegger;1900 tot 2000;2003;1832.3;1663.3;169.0;2819.9;1663.3;1156.6;68782.0;40570.0;28212.0;40998.0
403;Trekker voor oplegger;1900 tot 2000;2004;1472.2;1344.5;127.7;2164.8;1344.5;820.4;62928.0;39081.0;23847.0;34402.0
404;Trekker voor oplegger;1900 tot 2000;2005;1171.5;1077.6;93.9;1647.0;1077.6;569.4;58083.0;38002.0;20081.0;28356.0
405;Trekker voor oplegger;1900 tot 2000;2006;901.7;833.2;68.6;1211.8;833.2;378.6;52982.0;36427.0;16555.0;22872.0
406;Trekker voor oplegger;1900 tot 2000;2007;675.9;628.3;47.6;873.8;628.3;245.4;46830.0;33676.0;13154.0;18658.0
407;Trekker voor oplegger;1900 tot 2000;2008;532.4;501.1;31.4;657.8;501.1;156.7;42740.0;32559.0;10181.0;15390.0
408;Trekker voor oplegger;1900 tot 2000;2009;329.1;312.3;16.8;393.3;312.3;81.0;32184.0;25558.0;6626.0;12219.0
409;Trekker voor oplegger;1900 tot 2000;2010;207.8;199.8;7.9;237.0;199.8;37.2;25248.0;21289.0;3958.0;9387.0
410;Trekker voor oplegger;1900 tot 2000;2011;151.4;143.9;7.5;180.9;143.9;37.0;23805.0;18939.0;4866.0;7600.0
411;Trekker voor oplegger;1900 tot 2000;2012;109.4;103.4;5.9;131.2;103.4;27.7;20327.0;16030.0;4297.0;6453.0
412;Trekker voor oplegger;1900 tot 2000;2013;72.9;67.3;5.6;94.6;67.3;27.3;16830.0;11966.0;4864.0;5621.0
413;Trekker voor oplegger;1900 tot 2000;2014;54.3;49.7;4.6;71.0;49.7;21.2;14377.0;10078.0;4299.0;4936.0
414;Trekker voor oplegger;1900 tot 2000;2015;41.0;37.4;3.6;51.9;37.4;14.5;12269.0;8846.0;3423.0;4229.0
415;Trekker voor oplegger;1900 tot 2000;2016;33.0;29.7;3.3;40.9;29.7;11.3;10893.0;7897.0;2996.0;3759.0
416;Trekker voor oplegger;1900 tot 2000;2017;27.4;24.4;2.9;34.0;24.4;9.6;9756.0;7005.0;2751.0;3485.0
417;Trekker voor oplegger;1900 tot 2000;2018;24.5;22.3;2.3;29.8;22.3;7.5;8953.0;6688.0;2265.0;3330.0
418;Trekker voor oplegger;1900 tot 2000;2019;19.1;17.3;1.8;23.0;17.3;5.7;7254.0;5462.0;1792.0;3167.0
419;Trekker voor oplegger;1900 tot 2000;2020;12.4;11.1;1.2;14.6;11.1;3.4;5148.0;3938.0;1210.0;2828.0
420;Trekker voor oplegger;2000 tot 2005;2001;804.8;657.2;147.7;1643.0;657.2;985.8;91816.0;36726.0;55089.0;17894.0
421;Trekker voor oplegger;2000 tot 2005;2002;1395.1;1150.2;244.9;2769.5;1150.2;1619.3;109915.0;45647.0;64268.0;25197.0
422;Trekker voor oplegger;2000 tot 2005;2003;1863.7;1565.9;297.8;3604.4;1565.9;2038.4;111749.0;48550.0;63199.0;32254.0
423;Trekker voor oplegger;2000 tot 2005;2004;2352.8;1978.9;373.9;4379.9;1978.9;2401.1;108710.0;49116.0;59594.0;40290.0
424;Trekker voor oplegger;2000 tot 2005;2005;2519.5;2132.0;387.6;4481.4;2132.0;2349.5;114421.0;54434.0;59987.0;39166.0
425;Trekker voor oplegger;2000 tot 2005;2006;2402.4;2049.1;353.2;3999.8;2049.1;1950.6;107054.0;54845.0;52209.0;37362.0
426;Trekker voor oplegger;2000 tot 2005;2007;2150.8;1854.5;296.3;3383.7;1854.5;1529.1;98623.0;54053.0;44569.0;34309.0
427;Trekker voor oplegger;2000 tot 2005;2008;1828.2;1605.4;222.8;2718.4;1605.4;1113.0;87331.0;51574.0;35757.0;31128.0
428;Trekker voor oplegger;2000 tot 2005;2009;1476.4;1312.7;163.7;2102.8;1312.7;790.1;75247.0;46975.0;28272.0;27945.0
429;Trekker voor oplegger;2000 tot 2005;2010;1161.8;1054.9;107.0;1555.3;1054.9;500.4;68859.0;46705.0;22154.0;22586.0
430;Trekker voor oplegger;2000 tot 2005;2011;894.7;820.5;74.2;1186.3;820.5;365.8;64283.0;44460.0;19823.0;18454.0
431;Trekker voor oplegger;2000 tot 2005;2012;643.7;595.3;48.4;821.8;595.3;226.5;54654.0;39590.0;15064.0;15037.0
432;Trekker voor oplegger;2000 tot 2005;2013;426.3;390.4;35.9;564.6;390.4;174.2;47761.0;33026.0;14734.0;11822.0
433;Trekker voor oplegger;2000 tot 2005;2014;290.5;265.9;24.5;379.3;265.9;113.4;41063.0;28785.0;12278.0;9238.0
434;Trekker voor oplegger;2000 tot 2005;2015;212.5;193.9;18.6;268.9;193.9;75.0;35589.0;25659.0;9929.0;7557.0
435;Trekker voor oplegger;2000 tot 2005;2016;155.2;139.8;15.4;192.9;139.8;53.0;30500.0;22113.0;8388.0;6323.0
436;Trekker voor oplegger;2000 tot 2005;2017;112.5;100.4;12.1;139.9;100.4;39.4;25576.0;18363.0;7212.0;5469.0
437;Trekker voor oplegger;2000 tot 2005;2018;85.5;77.5;7.9;103.8;77.5;26.3;22125.0;16527.0;5598.0;4692.0
438;Trekker voor oplegger;2000 tot 2005;2019;57.3;51.8;5.5;68.8;51.8;17.0;16994.0;12796.0;4197.0;4048.0
439;Trekker voor oplegger;2000 tot 2005;2020;36.0;32.4;3.6;42.4;32.4;10.0;12485.0;9551.0;2934.0;3397.0
440;Trekker voor oplegger;2005;2001;;;;;;;;;;
441;Trekker voor oplegger;2005;2002;;;;;;;;;;
442;Trekker voor oplegger;2005;2003;;;;;;;;;;
443;Trekker voor oplegger;2005;2004;;;;;;;;;;
444;Trekker voor oplegger;2005;2005;298.9;239.6;59.3;599.1;239.6;359.4;69627.0;27851.0;41776.0;8604.0
445;Trekker voor oplegger;2005;2006;513.2;403.6;109.6;1008.9;403.6;605.4;122680.0;49072.0;73608.0;8224.0
446;Trekker voor oplegger;2005;2007;523.6;420.0;103.6;954.6;420.0;534.6;117244.0;51587.0;65657.0;8142.0
447;Trekker voor oplegger;2005;2008;520.3;433.5;86.8;867.0;433.5;433.5;108687.0;54343.0;54343.0;7977.0
448;Trekker voor oplegger;2005;2009;488.0;414.4;73.6;769.7;414.4;355.3;97983.0;52752.0;45231.0;7855.0
449;Trekker voor oplegger;2005;2010;464.5;399.4;65.2;704.2;399.4;304.8;93356.0;52946.0;40409.0;7543.0
450;Trekker voor oplegger;2005;2011;411.9;363.1;48.8;603.7;363.1;240.6;88189.0;53040.0;35149.0;6846.0
451;Trekker voor oplegger;2005;2012;347.2;312.8;34.4;473.9;312.8;161.1;78430.0;51771.0;26659.0;6042.0
452;Trekker voor oplegger;2005;2013;253.3;229.1;24.1;346.1;229.1;117.0;69787.0;46199.0;23588.0;4960.0
453;Trekker voor oplegger;2005;2014;182.0;164.8;17.2;244.2;164.8;79.3;62299.0;42052.0;20247.0;3919.0
454;Trekker voor oplegger;2005;2015;131.0;119.5;11.5;165.7;119.5;46.2;54183.0;39066.0;15117.0;3059.0
455;Trekker voor oplegger;2005;2016;96.8;87.2;9.6;120.3;87.2;33.1;49186.0;35660.0;13526.0;2446.0
456;Trekker voor oplegger;2005;2017;69.2;61.7;7.4;85.9;61.7;24.2;41026.0;29457.0;11569.0;2095.0
457;Trekker voor oplegger;2005;2018;48.2;43.7;4.5;58.5;43.7;14.8;33571.0;25077.0;8493.0;1742.0
458;Trekker voor oplegger;2005;2019;32.3;29.2;3.1;38.8;29.2;9.6;26105.0;19657.0;6448.0;1487.0
459;Trekker voor oplegger;2005;2020;24.6;22.2;2.4;29.0;22.2;6.8;20809.0;15919.0;4890.0;1393.0
460;Trekker voor oplegger;2006;2001;;;;;;;;;;
