ID;CPA2008;Perioden;Prijsindexcijfers_1;Kwartaalmutaties_2;Jaarmutaties_3
2370;58 Uitgeverijdiensten;2005 4e kwartaal;;;
2371;58 Uitgeverijdiensten;2005 jaargemiddelde;;;
2372;58 Uitgeverijdiensten;2006 1e kwartaal;;;
2373;58 Uitgeverijdiensten;2006 2e kwartaal;;;
2374;58 Uitgeverijdiensten;2006 3e kwartaal;;;
2375;58 Uitgeverijdiensten;2006 4e kwartaal;;;
2376;58 Uitgeverijdiensten;2006 jaargemiddelde;;;
2377;58 Uitgeverijdiensten;2007 1e kwartaal;;;
2378;58 Uitgeverijdiensten;2007 2e kwartaal;;;
2379;58 Uitgeverijdiensten;2007 3e kwartaal;;;
2380;58 Uitgeverijdiensten;2007 4e kwartaal;;;
2381;58 Uitgeverijdiensten;2007 jaargemiddelde;;;
2382;58 Uitgeverijdiensten;2008 1e kwartaal;;;
2383;58 Uitgeverijdiensten;2008 2e kwartaal;;;
2384;58 Uitgeverijdiensten;2008 3e kwartaal;;;
2385;58 Uitgeverijdiensten;2008 4e kwartaal;;;
2386;58 Uitgeverijdiensten;2008 jaargemiddelde;;;
2387;58 Uitgeverijdiensten;2009 1e kwartaal;;;
2388;58 Uitgeverijdiensten;2009 2e kwartaal;;;
2389;58 Uitgeverijdiensten;2009 3e kwartaal;;;
2390;58 Uitgeverijdiensten;2009 4e kwartaal;;;
2391;58 Uitgeverijdiensten;2009 jaargemiddelde;;;
2392;58 Uitgeverijdiensten;2010 1e kwartaal;;;
2393;58 Uitgeverijdiensten;2010 2e kwartaal;;;
2394;58 Uitgeverijdiensten;2010 3e kwartaal;;;
2395;58 Uitgeverijdiensten;2010 4e kwartaal;;;
2396;58 Uitgeverijdiensten;2010 jaargemiddelde;;;
2397;58 Uitgeverijdiensten;2011 1e kwartaal;;;
2398;58 Uitgeverijdiensten;2011 2e kwartaal;;;
2399;58 Uitgeverijdiensten;2011 3e kwartaal;;;
2400;58 Uitgeverijdiensten;2011 4e kwartaal;;;
2401;58 Uitgeverijdiensten;2011 jaargemiddelde;;;
2402;58 Uitgeverijdiensten;2012 1e kwartaal;;;
2403;58 Uitgeverijdiensten;2012 2e kwartaal;;;
2404;58 Uitgeverijdiensten;2012 3e kwartaal;;;
2405;58 Uitgeverijdiensten;2012 4e kwartaal;;;
2406;58 Uitgeverijdiensten;2012 jaargemiddelde;;;
2407;58 Uitgeverijdiensten;2013 1e kwartaal;;;
2408;58 Uitgeverijdiensten;2013 2e kwartaal;;;
2409;58 Uitgeverijdiensten;2013 3e kwartaal;;;
2410;58 Uitgeverijdiensten;2013 4e kwartaal;;;
2411;58 Uitgeverijdiensten;2013 jaargemiddelde;;;
2412;58 Uitgeverijdiensten;2014 1e kwartaal;;;
2413;58 Uitgeverijdiensten;2014 2e kwartaal;;;
2414;58 Uitgeverijdiensten;2014 3e kwartaal;;;
2415;58 Uitgeverijdiensten;2014 4e kwartaal;;;
2416;58 Uitgeverijdiensten;2014 jaargemiddelde;;;
2417;58 Uitgeverijdiensten;2015 1e kwartaal;;;
2418;58 Uitgeverijdiensten;2015 2e kwartaal;;;
2419;58 Uitgeverijdiensten;2015 3e kwartaal;;;
2420;58 Uitgeverijdiensten;2015 4e kwartaal;;;
2421;58 Uitgeverijdiensten;2015 jaargemiddelde;;;
2422;58 Uitgeverijdiensten;2016 1e kwartaal;;;
2423;58 Uitgeverijdiensten;2016 2e kwartaal;;;
2424;58 Uitgeverijdiensten;2016 3e kwartaal;;;
2425;58 Uitgeverijdiensten;2016 4e kwartaal;;;
2426;58 Uitgeverijdiensten;2016 jaargemiddelde;;;
2427;58 Uitgeverijdiensten;2017 1e kwartaal;;;
2428;58 Uitgeverijdiensten;2017 2e kwartaal;;;
2429;58 Uitgeverijdiensten;2017 3e kwartaal;;;
2430;58 Uitgeverijdiensten;2017 4e kwartaal;;;
2431;58 Uitgeverijdiensten;2017 jaargemiddelde;;;
2432;59 Productie van films en van video ..;2002 4e kwartaal;;;
2433;59 Productie van films en van video ..;2003 1e kwartaal;;;
2434;59 Productie van films en van video ..;2003 2e kwartaal;;;
2435;59 Productie van films en van video ..;2003 3e kwartaal;;;
2436;59 Productie van films en van video ..;2003 4e kwartaal;;;
2437;59 Productie van films en van video ..;2003 jaargemiddelde;;;
2438;59 Productie van films en van video ..;2004 1e kwartaal;;;
2439;59 Productie van films en van video ..;2004 2e kwartaal;;;
2440;59 Productie van films en van video ..;2004 3e kwartaal;;;
2441;59 Productie van films en van video ..;2004 4e kwartaal;;;
2442;59 Productie van films en van video ..;2004 jaargemiddelde;;;
2443;59 Productie van films en van video ..;2005 1e kwartaal;;;
2444;59 Productie van films en van video ..;2005 2e kwartaal;;;
2445;59 Productie van films en van video ..;2005 3e kwartaal;;;
2446;59 Productie van films en van video ..;2005 4e kwartaal;;;
2447;59 Productie van films en van video ..;2005 jaargemiddelde;;;
2448;59 Productie van films en van video ..;2006 1e kwartaal;;;
2449;59 Productie van films en van video ..;2006 2e kwartaal;;;
2450;59 Productie van films en van video ..;2006 3e kwartaal;;;
2451;59 Productie van films en van video ..;2006 4e kwartaal;;;
2452;59 Productie van films en van video ..;2006 jaargemiddelde;;;
2453;59 Productie van films en van video ..;2007 1e kwartaal;;;
2454;59 Productie van films en van video ..;2007 2e kwartaal;;;
2455;59 Productie van films en van video ..;2007 3e kwartaal;;;
2456;59 Productie van films en van video ..;2007 4e kwartaal;;;
2457;59 Productie van films en van video ..;2007 jaargemiddelde;;;
2458;59 Productie van films en van video ..;2008 1e kwartaal;;;
2459;59 Productie van films en van video ..;2008 2e kwartaal;;;
2460;59 Productie van films en van video ..;2008 3e kwartaal;;;
2461;59 Productie van films en van video ..;2008 4e kwartaal;;;
2462;59 Productie van films en van video ..;2008 jaargemiddelde;;;
2463;59 Productie van films en van video ..;2009 1e kwartaal;;;
2464;59 Productie van films en van video ..;2009 2e kwartaal;;;
2465;59 Productie van films en van video ..;2009 3e kwartaal;;;
2466;59 Productie van films en van video ..;2009 4e kwartaal;;;
2467;59 Productie van films en van video ..;2009 jaargemiddelde;;;
2468;59 Productie van films en van video ..;2010 1e kwartaal;;;
2469;59 Productie van films en van video ..;2010 2e kwartaal;;;
2470;59 Productie van films en van video ..;2010 3e kwartaal;;;
2471;59 Productie van films en van video ..;2010 4e kwartaal;;;
2472;59 Productie van films en van video ..;2010 jaargemiddelde;;;
2473;59 Productie van films en van video ..;2011 1e kwartaal;;;
2474;59 Productie van films en van video ..;2011 2e kwartaal;;;
2475;59 Productie van films en van video ..;2011 3e kwartaal;;;
2476;59 Productie van films en van video ..;2011 4e kwartaal;;;
2477;59 Productie van films en van video ..;2011 jaargemiddelde;;;
2478;59 Productie van films en van video ..;2012 1e kwartaal;;;
2479;59 Productie van films en van video ..;2012 2e kwartaal;;;
2480;59 Productie van films en van video ..;2012 3e kwartaal;;;
2481;59 Productie van films en van video ..;2012 4e kwartaal;;;
2482;59 Productie van films en van video ..;2012 jaargemiddelde;;;
2483;59 Productie van films en van video ..;2013 1e kwartaal;;;
2484;59 Productie van films en van video ..;2013 2e kwartaal;;;
2485;59 Productie van films en van video ..;2013 3e kwartaal;;;
2486;59 Productie van films en van video ..;2013 4e kwartaal;;;
2487;59 Productie van films en van video ..;2013 jaargemiddelde;;;
2488;59 Productie van films en van video ..;2014 1e kwartaal;;;
2489;59 Productie van films en van video ..;2014 2e kwartaal;;;
2490;59 Productie van films en van video ..;2014 3e kwartaal;;;
2491;59 Productie van films en van video ..;2014 4e kwartaal;;;
2492;59 Productie van films en van video ..;2014 jaargemiddelde;;;
2493;59 Productie van films en van video ..;2015 1e kwartaal;;;
2494;59 Productie van films en van video ..;2015 2e kwartaal;;;
2495;59 Productie van films en van video ..;2015 3e kwartaal;;;
2496;59 Productie van films en van video ..;2015 4e kwartaal;;;
2497;59 Productie van films en van video ..;2015 jaargemiddelde;;;
2498;59 Productie van films en van video ..;2016 1e kwartaal;;;
2499;59 Productie van films en van video ..;2016 2e kwartaal;;;
2500;59 Productie van films en van video ..;2016 3e kwartaal;;;
2501;59 Productie van films en van video ..;2016 4e kwartaal;;;
2502;59 Productie van films en van video ..;2016 jaargemiddelde;;;
2503;59 Productie van films en van video ..;2017 1e kwartaal;;;
2504;59 Productie van films en van video ..;2017 2e kwartaal;;;
2505;59 Productie van films en van video ..;2017 3e kwartaal;;;
2506;59 Productie van films en van video ..;2017 4e kwartaal;;;
2507;59 Productie van films en van video ..;2017 jaargemiddelde;;;
2508;60 Uitzending van radio- en tv- ..;2002 4e kwartaal;;;
2509;60 Uitzending van radio- en tv- ..;2003 1e kwartaal;;;
2510;60 Uitzending van radio- en tv- ..;2003 2e kwartaal;;;
2511;60 Uitzending van radio- en tv- ..;2003 3e kwartaal;;;
2512;60 Uitzending van radio- en tv- ..;2003 4e kwartaal;;;
2513;60 Uitzending van radio- en tv- ..;2003 jaargemiddelde;;;
2514;60 Uitzending van radio- en tv- ..;2004 1e kwartaal;;;
2515;60 Uitzending van radio- en tv- ..;2004 2e kwartaal;;;
2516;60 Uitzending van radio- en tv- ..;2004 3e kwartaal;;;
2517;60 Uitzending van radio- en tv- ..;2004 4e kwartaal;;;
2518;60 Uitzending van radio- en tv- ..;2004 jaargemiddelde;;;
2519;60 Uitzending van radio- en tv- ..;2005 1e kwartaal;;;
2520;60 Uitzending van radio- en tv- ..;2005 2e kwartaal;;;
2521;60 Uitzending van radio- en tv- ..;2005 3e kwartaal;;;
2522;60 Uitzending van radio- en tv- ..;2005 4e kwartaal;;;
2523;60 Uitzending van radio- en tv- ..;2005 jaargemiddelde;;;
2524;60 Uitzending van radio- en tv- ..;2006 1e kwartaal;;;
2525;60 Uitzending van radio- en tv- ..;2006 2e kwartaal;;;
2526;60 Uitzending van radio- en tv- ..;2006 3e kwartaal;;;
2527;60 Uitzending van radio- en tv- ..;2006 4e kwartaal;;;
2528;60 Uitzending van radio- en tv- ..;2006 jaargemiddelde;;;
2529;60 Uitzending van radio- en tv- ..;2007 1e kwartaal;;;
2530;60 Uitzending van radio- en tv- ..;2007 2e kwartaal;;;
2531;60 Uitzending van radio- en tv- ..;2007 3e kwartaal;;;
2532;60 Uitzending van radio- en tv- ..;2007 4e kwartaal;;;
2533;60 Uitzending van radio- en tv- ..;2007 jaargemiddelde;;;
2534;60 Uitzending van radio- en tv- ..;2008 1e kwartaal;;;
2535;60 Uitzending van radio- en tv- ..;2008 2e kwartaal;;;
2536;60 Uitzending van radio- en tv- ..;2008 3e kwartaal;;;
2537;60 Uitzending van radio- en tv- ..;2008 4e kwartaal;;;
2538;60 Uitzending van radio- en tv- ..;2008 jaargemiddelde;;;
2539;60 Uitzending van radio- en tv- ..;2009 1e kwartaal;;;
2540;60 Uitzending van radio- en tv- ..;2009 2e kwartaal;;;
2541;60 Uitzending van radio- en tv- ..;2009 3e kwartaal;;;
2542;60 Uitzending van radio- en tv- ..;2009 4e kwartaal;;;
2543;60 Uitzending van radio- en tv- ..;2009 jaargemiddelde;;;
2544;60 Uitzending van radio- en tv- ..;2010 1e kwartaal;;;
2545;60 Uitzending van radio- en tv- ..;2010 2e kwartaal;;;
2546;60 Uitzending van radio- en tv- ..;2010 3e kwartaal;;;
2547;60 Uitzending van radio- en tv- ..;2010 4e kwartaal;;;
2548;60 Uitzending van radio- en tv- ..;2010 jaargemiddelde;;;
2549;60 Uitzending van radio- en tv- ..;2011 1e kwartaal;;;
2550;60 Uitzending van radio- en tv- ..;2011 2e kwartaal;;;
2551;60 Uitzending van radio- en tv- ..;2011 3e kwartaal;;;
2552;60 Uitzending van radio- en tv- ..;2011 4e kwartaal;;;
2553;60 Uitzending van radio- en tv- ..;2011 jaargemiddelde;;;
2554;60 Uitzending van radio- en tv- ..;2012 1e kwartaal;;;
2555;60 Uitzending van radio- en tv- ..;2012 2e kwartaal;;;
2556;60 Uitzending van radio- en tv- ..;2012 3e kwartaal;;;
2557;60 Uitzending van radio- en tv- ..;2012 4e kwartaal;;;
2558;60 Uitzending van radio- en tv- ..;2012 jaargemiddelde;;;
2559;60 Uitzending van radio- en tv- ..;2013 1e kwartaal;;;
2560;60 Uitzending van radio- en tv- ..;2013 2e kwartaal;;;
2561;60 Uitzending van radio- en tv- ..;2013 3e kwartaal;;;
2562;60 Uitzending van radio- en tv- ..;2013 4e kwartaal;;;
2563;60 Uitzending van radio- en tv- ..;2013 jaargemiddelde;;;
2564;60 Uitzending van radio- en tv- ..;2014 1e kwartaal;;;
2565;60 Uitzending van radio- en tv- ..;2014 2e kwartaal;;;
2566;60 Uitzending van radio- en tv- ..;2014 3e kwartaal;;;
2567;60 Uitzending van radio- en tv- ..;2014 4e kwartaal;;;
2568;60 Uitzending van radio- en tv- ..;2014 jaargemiddelde;;;
2569;60 Uitzending van radio- en tv- ..;2015 1e kwartaal;;;
2570;60 Uitzending van radio- en tv- ..;2015 2e kwartaal;;;
2571;60 Uitzending van radio- en tv- ..;2015 3e kwartaal;;;
2572;60 Uitzending van radio- en tv- ..;2015 4e kwartaal;;;
2573;60 Uitzending van radio- en tv- ..;2015 jaargemiddelde;;;
2574;60 Uitzending van radio- en tv- ..;2016 1e kwartaal;;;
2575;60 Uitzending van radio- en tv- ..;2016 2e kwartaal;;;
2576;60 Uitzending van radio- en tv- ..;2016 3e kwartaal;;;
2577;60 Uitzending van radio- en tv- ..;2016 4e kwartaal;;;
2578;60 Uitzending van radio- en tv- ..;2016 jaargemiddelde;;;
2579;60 Uitzending van radio- en tv- ..;2017 1e kwartaal;;;
2580;60 Uitzending van radio- en tv- ..;2017 2e kwartaal;;;
2581;60 Uitzending van radio- en tv- ..;2017 3e kwartaal;;;
2582;60 Uitzending van radio- en tv- ..;2017 4e kwartaal;;;
2583;60 Uitzending van radio- en tv- ..;2017 jaargemiddelde;;;
2584;61 Telecommunicatie;2002 4e kwartaal;;;
2585;61 Telecommunicatie;2003 1e kwartaal;;;
2586;61 Telecommunicatie;2003 2e kwartaal;;;
2587;61 Telecommunicatie;2003 3e kwartaal;;;
2588;61 Telecommunicatie;2003 4e kwartaal;;;
2589;61 Telecommunicatie;2003 jaargemiddelde;;;
2590;61 Telecommunicatie;2004 1e kwartaal;;;
2591;61 Telecommunicatie;2004 2e kwartaal;;;
2592;61 Telecommunicatie;2004 3e kwartaal;;;
2593;61 Telecommunicatie;2004 4e kwartaal;;;
2594;61 Telecommunicatie;2004 jaargemiddelde;;;
2595;61 Telecommunicatie;2005 1e kwartaal;;;
2596;61 Telecommunicatie;2005 2e kwartaal;;;
2597;61 Telecommunicatie;2005 3e kwartaal;;;
2598;61 Telecommunicatie;2005 4e kwartaal;;;
2599;61 Telecommunicatie;2005 jaargemiddelde;;;
2600;61 Telecommunicatie;2006 1e kwartaal;;;
2601;61 Telecommunicatie;2006 2e kwartaal;;;
2602;61 Telecommunicatie;2006 3e kwartaal;;;
2603;61 Telecommunicatie;2006 4e kwartaal;;;
2604;61 Telecommunicatie;2006 jaargemiddelde;;;
2605;61 Telecommunicatie;2007 1e kwartaal;;;
2606;61 Telecommunicatie;2007 2e kwartaal;;;
2607;61 Telecommunicatie;2007 3e kwartaal;;;
2608;61 Telecommunicatie;2007 4e kwartaal;;;
2609;61 Telecommunicatie;2007 jaargemiddelde;;;
2610;61 Telecommunicatie;2008 1e kwartaal;;;
2611;61 Telecommunicatie;2008 2e kwartaal;;;
2612;61 Telecommunicatie;2008 3e kwartaal;;;
2613;61 Telecommunicatie;2008 4e kwartaal;;;
2614;61 Telecommunicatie;2008 jaargemiddelde;;;
2615;61 Telecommunicatie;2009 1e kwartaal;;;
2616;61 Telecommunicatie;2009 2e kwartaal;;;
2617;61 Telecommunicatie;2009 3e kwartaal;;;
2618;61 Telecommunicatie;2009 4e kwartaal;;;
2619;61 Telecommunicatie;2009 jaargemiddelde;;;
2620;61 Telecommunicatie;2010 1e kwartaal;;;
2621;61 Telecommunicatie;2010 2e kwartaal;;;
2622;61 Telecommunicatie;2010 3e kwartaal;;;
2623;61 Telecommunicatie;2010 4e kwartaal;;;
2624;61 Telecommunicatie;2010 jaargemiddelde;;;
2625;61 Telecommunicatie;2011 1e kwartaal;;;
2626;61 Telecommunicatie;2011 2e kwartaal;;;
2627;61 Telecommunicatie;2011 3e kwartaal;;;
2628;61 Telecommunicatie;2011 4e kwartaal;;;
2629;61 Telecommunicatie;2011 jaargemiddelde;;;
2630;61 Telecommunicatie;2012 1e kwartaal;;;
2631;61 Telecommunicatie;2012 2e kwartaal;;;
2632;61 Telecommunicatie;2012 3e kwartaal;;;
2633;61 Telecommunicatie;2012 4e kwartaal;;;
2634;61 Telecommunicatie;2012 jaargemiddelde;;;
2635;61 Telecommunicatie;2013 1e kwartaal;;;
2636;61 Telecommunicatie;2013 2e kwartaal;;;
2637;61 Telecommunicatie;2013 3e kwartaal;;;
2638;61 Telecommunicatie;2013 4e kwartaal;;;
2639;61 Telecommunicatie;2013 jaargemiddelde;;;
2640;61 Telecommunicatie;2014 1e kwartaal;;;
2641;61 Telecommunicatie;2014 2e kwartaal;;;
2642;61 Telecommunicatie;2014 3e kwartaal;;;
2643;61 Telecommunicatie;2014 4e kwartaal;;;
2644;61 Telecommunicatie;2014 jaargemiddelde;;;
2645;61 Telecommunicatie;2015 1e kwartaal;;;
2646;61 Telecommunicatie;2015 2e kwartaal;;;
2647;61 Telecommunicatie;2015 3e kwartaal;;;
2648;61 Telecommunicatie;2015 4e kwartaal;;;
2649;61 Telecommunicatie;2015 jaargemiddelde;;;
2650;61 Telecommunicatie;2016 1e kwartaal;;;
2651;61 Telecommunicatie;2016 2e kwartaal;;;
2652;61 Telecommunicatie;2016 3e kwartaal;;;
2653;61 Telecommunicatie;2016 4e kwartaal;;;
2654;61 Telecommunicatie;2016 jaargemiddelde;;;
2655;61 Telecommunicatie;2017 1e kwartaal;;;
2656;61 Telecommunicatie;2017 2e kwartaal;;;
2657;61 Telecommunicatie;2017 3e kwartaal;;;
2658;61 Telecommunicatie;2017 4e kwartaal;;;
2659;61 Telecommunicatie;2017 jaargemiddelde;;;
2660;62 Computerprogrammering, advisering ..;2002 4e kwartaal;;;
2661;62 Computerprogrammering, advisering ..;2003 1e kwartaal;;;
2662;62 Computerprogrammering, advisering ..;2003 2e kwartaal;;;
2663;62 Computerprogrammering, advisering ..;2003 3e kwartaal;;;
2664;62 Computerprogrammering, advisering ..;2003 4e kwartaal;;;
2665;62 Computerprogrammering, advisering ..;2003 jaargemiddelde;;;
2666;62 Computerprogrammering, advisering ..;2004 1e kwartaal;;;
2667;62 Computerprogrammering, advisering ..;2004 2e kwartaal;;;
2668;62 Computerprogrammering, advisering ..;2004 3e kwartaal;;;
2669;62 Computerprogrammering, advisering ..;2004 4e kwartaal;;;
2670;62 Computerprogrammering, advisering ..;2004 jaargemiddelde;;;
2671;62 Computerprogrammering, advisering ..;2005 1e kwartaal;;;
2672;62 Computerprogrammering, advisering ..;2005 2e kwartaal;;;
2673;62 Computerprogrammering, advisering ..;2005 3e kwartaal;;;
2674;62 Computerprogrammering, advisering ..;2005 4e kwartaal;;;
2675;62 Computerprogrammering, advisering ..;2005 jaargemiddelde;;;
2676;62 Computerprogrammering, advisering ..;2006 1e kwartaal;92.2;;
2677;62 Computerprogrammering, advisering ..;2006 2e kwartaal;92.1;-0.1;
2678;62 Computerprogrammering, advisering ..;2006 3e kwartaal;93.2;1.3;
2679;62 Computerprogrammering, advisering ..;2006 4e kwartaal;94.6;1.5;
2680;62 Computerprogrammering, advisering ..;2006 jaargemiddelde;93.0;;
2681;62 Computerprogrammering, advisering ..;2007 1e kwartaal;95.6;1.0;3.7
2682;62 Computerprogrammering, advisering ..;2007 2e kwartaal;97.3;1.8;5.7
2683;62 Computerprogrammering, advisering ..;2007 3e kwartaal;97.2;-0.1;4.3
2684;62 Computerprogrammering, advisering ..;2007 4e kwartaal;99.2;2.1;4.8
2685;62 Computerprogrammering, advisering ..;2007 jaargemiddelde;97.3;;4.6
2686;62 Computerprogrammering, advisering ..;2008 1e kwartaal;99.5;0.3;4.1
2687;62 Computerprogrammering, advisering ..;2008 2e kwartaal;99.8;0.4;2.6
2688;62 Computerprogrammering, advisering ..;2008 3e kwartaal;100.0;0.1;2.9
2689;62 Computerprogrammering, advisering ..;2008 4e kwartaal;99.9;-0.1;0.7
2690;62 Computerprogrammering, advisering ..;2008 jaargemiddelde;99.8;;2.5
2691;62 Computerprogrammering, advisering ..;2009 1e kwartaal;99.9;0.0;0.4
2692;62 Computerprogrammering, advisering ..;2009 2e kwartaal;98.3;-1.6;-1.6
2693;62 Computerprogrammering, advisering ..;2009 3e kwartaal;98.7;0.4;-1.3
2694;62 Computerprogrammering, advisering ..;2009 4e kwartaal;98.3;-0.4;-1.6
2695;62 Computerprogrammering, advisering ..;2009 jaargemiddelde;98.8;;-1.0
2696;62 Computerprogrammering, advisering ..;2010 1e kwartaal;99.7;1.5;-0.2
2697;62 Computerprogrammering, advisering ..;2010 2e kwartaal;99.5;-0.2;1.3
2698;62 Computerprogrammering, advisering ..;2010 3e kwartaal;99.8;0.2;1.1
2699;62 Computerprogrammering, advisering ..;2010 4e kwartaal;101.0;1.2;2.7
2700;62 Computerprogrammering, advisering ..;2010 jaargemiddelde;100.0;;1.2
2701;62 Computerprogrammering, advisering ..;2011 1e kwartaal;98.2;-2.8;-1.6
2702;62 Computerprogrammering, advisering ..;2011 2e kwartaal;97.3;-0.8;-2.2
2703;62 Computerprogrammering, advisering ..;2011 3e kwartaal;96.3;-1.1;-3.5
2704;62 Computerprogrammering, advisering ..;2011 4e kwartaal;94.5;-1.9;-6.4
2705;62 Computerprogrammering, advisering ..;2011 jaargemiddelde;96.6;;-3.4
2706;62 Computerprogrammering, advisering ..;2012 1e kwartaal;93.8;-0.7;-4.5
2707;62 Computerprogrammering, advisering ..;2012 2e kwartaal;94.2;0.4;-3.3
2708;62 Computerprogrammering, advisering ..;2012 3e kwartaal;93.4;-0.8;-3.0
2709;62 Computerprogrammering, advisering ..;2012 4e kwartaal;94.0;0.7;-0.5
2710;62 Computerprogrammering, advisering ..;2012 jaargemiddelde;93.8;;-2.8
2711;62 Computerprogrammering, advisering ..;2013 1e kwartaal;93.9;-0.1;0.1
2712;62 Computerprogrammering, advisering ..;2013 2e kwartaal;91.4;-2.6;-2.9
2713;62 Computerprogrammering, advisering ..;2013 3e kwartaal;91.5;0.0;-2.1
2714;62 Computerprogrammering, advisering ..;2013 4e kwartaal;92.0;0.6;-2.1
2715;62 Computerprogrammering, advisering ..;2013 jaargemiddelde;92.2;;-1.7
2716;62 Computerprogrammering, advisering ..;2014 1e kwartaal;90.1;-2.1;-4.0
2717;62 Computerprogrammering, advisering ..;2014 2e kwartaal;90.9;0.8;-0.6
2718;62 Computerprogrammering, advisering ..;2014 3e kwartaal;90.6;-0.3;-1.0
2719;62 Computerprogrammering, advisering ..;2014 4e kwartaal;89.6;-1.0;-2.6
2720;62 Computerprogrammering, advisering ..;2014 jaargemiddelde;90.3;;-2.1
2721;62 Computerprogrammering, advisering ..;2015 1e kwartaal;94.4;5.3;4.8
2722;62 Computerprogrammering, advisering ..;2015 2e kwartaal;92.0;-2.6;1.2
2723;62 Computerprogrammering, advisering ..;2015 3e kwartaal;91.0;-1.1;0.4
2724;62 Computerprogrammering, advisering ..;2015 4e kwartaal;91.4;0.5;1.9
2725;62 Computerprogrammering, advisering ..;2015 jaargemiddelde;92.2;;2.1
2726;62 Computerprogrammering, advisering ..;2016 1e kwartaal;90.8;-0.7;-3.9
