ID;Geslacht;Leeftijd;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4
2132;Mannen;71;1871 tot 1876;0.07222;19822;1432;7.94
2133;Mannen;71;1876 tot 1881;0.07078;23553;1667;8.08
2134;Mannen;71;1881 tot 1886;0.06474;25288;1637;8.31
2135;Mannen;71;1886 tot 1891;0.06497;26318;1710;8.3
2136;Mannen;71;1891 tot 1896;0.06797;27364;1860;8.14
2137;Mannen;71;1896 tot 1901;0.06136;31790;1951;8.6
2138;Mannen;71;1901 tot 1906;0.05921;34605;2049;8.8
2139;Mannen;71;1906 tot 1911;0.05703;37877;2160;8.81
2140;Mannen;71;1911 tot 1916;0.05592;41744;2334;9.06
2141;Mannen;71;1916 tot 1921;0.05697;38350;2185;8.73
2142;Mannen;71;1921 tot 1926;0.05195;48829;2537;9.31
2143;Mannen;71;1926 tot 1931;0.05188;51082;2650;9.31
2144;Mannen;71;1931 tot 1936;0.04921;54743;2694;9.52
2145;Mannen;71;1936 tot 1941;0.04871;55438;2700;9.48
2146;Mannen;71;1941 tot 1946;0.05252;46211;2427;8.91
2147;Mannen;71;1946 tot 1951;0.04102;61719;2532;10.46
2148;Mannen;71;1951 tot 1956;0.03837;64171;2462;10.56
2149;Mannen;71;1956 tot 1961;0.03832;64268;2463;10.64
2150;Mannen;71;1961 tot 1966;0.0407;62203;2531;10.7
2151;Mannen;71;1966 tot 1971;0.04447;60933;2710;10.54
2152;Mannen;71;1971 tot 1976;0.04576;61178;2800;10.43
2153;Mannen;71;1976 tot 1981;0.04573;63069;2884;10.61
2154;Mannen;71;1981 tot 1986;0.04258;65210;2776;10.71
2155;Mannen;71;1986 tot 1991;0.0407;67223;2736;10.85
2156;Mannen;71;1991 tot 1996;0.03791;69640;2640;11.05
2157;Mannen;71;1996 tot 2001;0.0347;72091;2502;11.39
2158;Mannen;71;2001 tot 2006;0.03001;75426;2263;12.03
2159;Mannen;71;2006 tot 2011;0.02388;79116;1889;13.12
2160;Mannen;72;1861 tot 1866;0.07902;18259;1443;7.45
2161;Mannen;72;1866 tot 1871;0.07803;17962;1402;7.47
2162;Mannen;72;1871 tot 1876;0.079;18390;1453;7.52
2163;Mannen;72;1876 tot 1881;0.07597;21886;1663;7.66
2164;Mannen;72;1881 tot 1886;0.07121;23651;1684;7.85
2165;Mannen;72;1886 tot 1891;0.07151;24608;1760;7.84
2166;Mannen;72;1891 tot 1896;0.07377;25504;1882;7.7
2167;Mannen;72;1896 tot 1901;0.06911;29839;2062;8.13
2168;Mannen;72;1901 tot 1906;0.06337;32556;2063;8.32
2169;Mannen;72;1906 tot 1911;0.06475;35717;2313;8.31
2170;Mannen;72;1911 tot 1916;0.06167;39410;2430;8.57
2171;Mannen;72;1916 tot 1921;0.06226;36165;2252;8.23
2172;Mannen;72;1921 tot 1926;0.05722;46292;2649;8.8
2173;Mannen;72;1926 tot 1931;0.0568;48432;2751;8.79
2174;Mannen;72;1931 tot 1936;0.05417;52050;2820;8.99
2175;Mannen;72;1936 tot 1941;0.05419;52737;2858;8.94
2176;Mannen;72;1941 tot 1946;0.05708;43784;2499;8.37
2177;Mannen;72;1946 tot 1951;0.0446;59187;2640;9.88
2178;Mannen;72;1951 tot 1956;0.04323;61709;2668;9.96
2179;Mannen;72;1956 tot 1961;0.04371;61805;2702;10.04
2180;Mannen;72;1961 tot 1966;0.04436;59672;2647;10.13
2181;Mannen;72;1966 tot 1971;0.04967;58224;2892;10.01
2182;Mannen;72;1971 tot 1976;0.05079;58378;2965;9.9
2183;Mannen;72;1976 tot 1981;0.04948;60185;2978;10.09
2184;Mannen;72;1981 tot 1986;0.04723;62433;2949;10.17
2185;Mannen;72;1986 tot 1991;0.04537;64487;2926;10.29
2186;Mannen;72;1991 tot 1996;0.04233;67000;2836;10.47
2187;Mannen;72;1996 tot 2001;0.03808;69589;2650;10.79
2188;Mannen;72;2001 tot 2006;0.03337;73162;2442;11.38
2189;Mannen;72;2006 tot 2011;0.02628;77228;2029;12.43
2190;Mannen;73;1861 tot 1866;0.08801;16816;1480;7.04
2191;Mannen;73;1866 tot 1871;0.08504;16561;1408;7.06
2192;Mannen;73;1871 tot 1876;0.08528;16937;1444;7.12
2193;Mannen;73;1876 tot 1881;0.08202;20224;1659;7.25
2194;Mannen;73;1881 tot 1886;0.0786;21966;1727;7.41
2195;Mannen;73;1886 tot 1891;0.07712;22849;1762;7.41
2196;Mannen;73;1891 tot 1896;0.08059;23622;1904;7.27
2197;Mannen;73;1896 tot 1901;0.07435;27777;2065;7.7
2198;Mannen;73;1901 tot 1906;0.06932;30493;2114;7.85
2199;Mannen;73;1906 tot 1911;0.06988;33404;2334;7.86
2200;Mannen;73;1911 tot 1916;0.06658;36979;2462;8.1
2201;Mannen;73;1916 tot 1921;0.06992;33914;2371;7.74
2202;Mannen;73;1921 tot 1926;0.0626;43643;2732;8.3
2203;Mannen;73;1926 tot 1931;0.06111;45681;2792;8.29
2204;Mannen;73;1931 tot 1936;0.05803;49230;2857;8.47
2205;Mannen;73;1936 tot 1941;0.0587;49880;2928;8.42
2206;Mannen;73;1941 tot 1946;0.06338;41284;2617;7.85
2207;Mannen;73;1946 tot 1951;0.04984;56548;2818;9.32
2208;Mannen;73;1951 tot 1956;0.04736;59041;2796;9.39
2209;Mannen;73;1956 tot 1961;0.04901;59103;2897;9.48
2210;Mannen;73;1961 tot 1966;0.04846;57025;2763;9.58
2211;Mannen;73;1966 tot 1971;0.05353;55332;2962;9.5
2212;Mannen;73;1971 tot 1976;0.05428;55413;3008;9.4
2213;Mannen;73;1976 tot 1981;0.05495;57207;3144;9.59
2214;Mannen;73;1981 tot 1986;0.05146;59484;3061;9.65
2215;Mannen;73;1986 tot 1991;0.04987;61562;3070;9.76
2216;Mannen;73;1991 tot 1996;0.04633;64163;2972;9.91
2217;Mannen;73;1996 tot 2001;0.04308;66939;2884;10.19
2218;Mannen;73;2001 tot 2006;0.03807;70721;2692;10.76
2219;Mannen;73;2006 tot 2011;0.02988;75198;2247;11.75
2220;Mannen;74;1861 tot 1866;0.09289;15336;1425;6.67
2221;Mannen;74;1866 tot 1871;0.09238;15152;1400;6.67
2222;Mannen;74;1871 tot 1876;0.09181;15493;1422;6.73
2223;Mannen;74;1876 tot 1881;0.08787;18565;1631;6.85
2224;Mannen;74;1881 tot 1886;0.09078;20240;1837;7.0
2225;Mannen;74;1886 tot 1891;0.08544;21087;1802;6.98
2226;Mannen;74;1891 tot 1896;0.08765;21719;1904;6.86
2227;Mannen;74;1896 tot 1901;0.08099;25712;2083;7.28
2228;Mannen;74;1901 tot 1906;0.07983;28379;2266;7.4
2229;Mannen;74;1906 tot 1911;0.07544;31070;2344;7.41
2230;Mannen;74;1911 tot 1916;0.0736;34517;2540;7.64
2231;Mannen;74;1916 tot 1921;0.07938;31542;2504;7.29
2232;Mannen;74;1921 tot 1926;0.06864;40911;2808;7.82
2233;Mannen;74;1926 tot 1931;0.06799;42889;2916;7.79
2234;Mannen;74;1931 tot 1936;0.06635;46373;3077;7.96
2235;Mannen;74;1936 tot 1941;0.06639;46952;3117;7.91
2236;Mannen;74;1941 tot 1946;0.07314;38668;2828;7.35
2237;Mannen;74;1946 tot 1951;0.05447;53730;2926;8.79
2238;Mannen;74;1951 tot 1956;0.05361;56245;3015;8.83
2239;Mannen;74;1956 tot 1961;0.05243;56206;2947;8.94
2240;Mannen;74;1961 tot 1966;0.05405;54262;2933;9.04
2241;Mannen;74;1966 tot 1971;0.05698;52370;2984;9.01
2242;Mannen;74;1971 tot 1976;0.05934;52405;3110;8.92
2243;Mannen;74;1976 tot 1981;0.05933;54063;3207;9.12
2244;Mannen;74;1981 tot 1986;0.05699;56424;3216;9.14
2245;Mannen;74;1986 tot 1991;0.05424;58491;3173;9.25
2246;Mannen;74;1991 tot 1996;0.05171;61191;3164;9.36
2247;Mannen;74;1996 tot 2001;0.04781;64056;3062;9.63
2248;Mannen;74;2001 tot 2006;0.04181;68028;2844;10.17
2249;Mannen;74;2006 tot 2011;0.03287;72952;2398;11.1
2250;Mannen;75;1861 tot 1866;0.10334;13912;1438;6.31
2251;Mannen;75;1866 tot 1871;0.10085;13753;1387;6.3
2252;Mannen;75;1871 tot 1876;0.09903;14070;1393;6.36
2253;Mannen;75;1876 tot 1881;0.09184;16934;1555;6.46
2254;Mannen;75;1881 tot 1886;0.09355;18402;1722;6.65
2255;Mannen;75;1886 tot 1891;0.09277;19285;1789;6.59
2256;Mannen;75;1891 tot 1896;0.09603;19815;1903;6.48
2257;Mannen;75;1896 tot 1901;0.08613;23629;2035;6.88
2258;Mannen;75;1901 tot 1906;0.08365;26114;2185;6.99
2259;Mannen;75;1906 tot 1911;0.08275;28726;2377;6.97
2260;Mannen;75;1911 tot 1916;0.0784;31977;2507;7.2
2261;Mannen;75;1916 tot 1921;0.08557;29038;2485;6.87
2262;Mannen;75;1921 tot 1926;0.07356;38103;2803;7.36
2263;Mannen;75;1926 tot 1931;0.0767;39973;3066;7.33
2264;Mannen;75;1931 tot 1936;0.0739;43297;3199;7.49
2265;Mannen;75;1936 tot 1941;0.07472;43834;3275;7.44
2266;Mannen;75;1941 tot 1946;0.08025;35840;2876;6.89
2267;Mannen;75;1946 tot 1951;0.06112;50803;3105;8.26
2268;Mannen;75;1951 tot 1956;0.05911;53230;3146;8.3
2269;Mannen;75;1956 tot 1961;0.0594;53259;3164;8.41
2270;Mannen;75;1961 tot 1966;0.05888;51329;3022;8.53
2271;Mannen;75;1966 tot 1971;0.06331;49386;3127;8.53
2272;Mannen;75;1971 tot 1976;0.0639;49295;3150;8.45
2273;Mannen;75;1976 tot 1981;0.06372;50856;3240;8.66
2274;Mannen;75;1981 tot 1986;0.06314;53208;3360;8.66
2275;Mannen;75;1986 tot 1991;0.05929;55319;3280;8.75
2276;Mannen;75;1991 tot 1996;0.05593;58027;3245;8.85
2277;Mannen;75;1996 tot 2001;0.05245;60993;3199;9.09
2278;Mannen;75;2001 tot 2006;0.04581;65184;2986;9.59
2279;Mannen;75;2006 tot 2011;0.03771;70554;2660;10.46
2280;Mannen;76;1861 tot 1866;0.1096;12474;1367;5.98
2281;Mannen;76;1866 tot 1871;0.10615;12366;1313;5.95
2282;Mannen;76;1871 tot 1876;0.11038;12677;1399;6.01
2283;Mannen;76;1876 tot 1881;0.10866;15378;1671;6.06
2284;Mannen;76;1881 tot 1886;0.10402;16681;1735;6.28
2285;Mannen;76;1886 tot 1891;0.09812;17496;1717;6.21
2286;Mannen;76;1891 tot 1896;0.10047;17912;1800;6.11
2287;Mannen;76;1896 tot 1901;0.09544;21594;2061;6.48
2288;Mannen;76;1901 tot 1906;0.09365;23929;2241;6.59
2289;Mannen;76;1906 tot 1911;0.09072;26349;2390;6.56
2290;Mannen;76;1911 tot 1916;0.08745;29470;2577;6.77
2291;Mannen;76;1916 tot 1921;0.09398;26554;2495;6.47
2292;Mannen;76;1921 tot 1926;0.0812;35300;2867;6.9
2293;Mannen;76;1926 tot 1931;0.0852;36907;3145;6.89
2294;Mannen;76;1931 tot 1936;0.08085;40097;3242;7.05
2295;Mannen;76;1936 tot 1941;0.07861;40559;3188;7.0
2296;Mannen;76;1941 tot 1946;0.08747;32963;2883;6.45
2297;Mannen;76;1946 tot 1951;0.06756;47698;3223;7.77
2298;Mannen;76;1951 tot 1956;0.06719;50084;3365;7.79
2299;Mannen;76;1956 tot 1961;0.06449;50096;3231;7.91
2300;Mannen;76;1961 tot 1966;0.06463;48307;3122;8.03
2301;Mannen;76;1966 tot 1971;0.06791;46260;3141;8.07
2302;Mannen;76;1971 tot 1976;0.07067;46145;3261;7.99
2303;Mannen;76;1976 tot 1981;0.06919;47615;3294;8.22
2304;Mannen;76;1981 tot 1986;0.0691;49848;3445;8.21
2305;Mannen;76;1986 tot 1991;0.06551;52039;3409;8.27
2306;Mannen;76;1991 tot 1996;0.06352;54782;3480;8.34
2307;Mannen;76;1996 tot 2001;0.05774;57794;3337;8.56
2308;Mannen;76;2001 tot 2006;0.05096;62198;3170;9.02
2309;Mannen;76;2006 tot 2011;0.0421;67893;2858;9.85
2310;Mannen;77;1861 tot 1866;0.11372;11107;1263;5.65
2311;Mannen;77;1866 tot 1871;0.11511;11053;1272;5.6
2312;Mannen;77;1871 tot 1876;0.11838;11278;1335;5.69
2313;Mannen;77;1876 tot 1881;0.11372;13707;1559;5.74
2314;Mannen;77;1881 tot 1886;0.10904;14946;1630;5.95
2315;Mannen;77;1886 tot 1891;0.10914;15779;1722;5.83
2316;Mannen;77;1891 tot 1896;0.11096;16112;1788;5.74
2317;Mannen;77;1896 tot 1901;0.10278;19533;2008;6.11
2318;Mannen;77;1901 tot 1906;0.10168;21688;2205;6.22
2319;Mannen;77;1906 tot 1911;0.09986;23959;2392;6.16
2320;Mannen;77;1911 tot 1916;0.09444;26893;2540;6.38
2321;Mannen;77;1916 tot 1921;0.09946;24058;2393;6.09
2322;Mannen;77;1921 tot 1926;0.09235;32434;2995;6.47
2323;Mannen;77;1926 tot 1931;0.09057;33762;3058;6.49
2324;Mannen;77;1931 tot 1936;0.08787;36855;3238;6.63
2325;Mannen;77;1936 tot 1941;0.08646;37371;3231;6.55
2326;Mannen;77;1941 tot 1946;0.09886;30080;2974;6.02
2327;Mannen;77;1946 tot 1951;0.07341;44476;3265;7.3
2328;Mannen;77;1951 tot 1956;0.07336;46719;3427;7.32
2329;Mannen;77;1956 tot 1961;0.07819;46865;3664;7.42
2330;Mannen;77;1961 tot 1966;0.06991;45185;3159;7.55
2331;Mannen;77;1966 tot 1971;0.07458;43118;3216;7.62
2332;Mannen;77;1971 tot 1976;0.07691;42884;3298;7.56
2333;Mannen;77;1976 tot 1981;0.07593;44321;3365;7.79
2334;Mannen;77;1981 tot 1986;0.07496;46404;3479;7.79
2335;Mannen;77;1986 tot 1991;0.07064;48630;3435;7.81
2336;Mannen;77;1991 tot 1996;0.06858;51302;3518;7.87
2337;Mannen;77;1996 tot 2001;0.06363;54457;3465;8.06
2338;Mannen;77;2001 tot 2006;0.05633;59028;3325;8.48
2339;Mannen;77;2006 tot 2011;0.04759;65035;3095;9.26
2340;Mannen;78;1861 tot 1866;0.12509;9844;1231;5.31
2341;Mannen;78;1866 tot 1871;0.12663;9781;1239;5.27
2342;Mannen;78;1871 tot 1876;0.1182;9943;1175;5.39
2343;Mannen;78;1876 tot 1881;0.1215;12149;1476;5.41
2344;Mannen;78;1881 tot 1886;0.11618;13316;1547;5.62
2345;Mannen;78;1886 tot 1891;0.12274;14057;1725;5.49
2346;Mannen;78;1891 tot 1896;0.12298;14325;1762;5.39
2347;Mannen;78;1896 tot 1901;0.11224;17526;1967;5.75
2348;Mannen;78;1901 tot 1906;0.1075;19483;2094;5.86
2349;Mannen;78;1906 tot 1911;0.1098;21566;2368;5.79
2350;Mannen;78;1911 tot 1916;0.1051;24353;2560;5.99
2351;Mannen;78;1916 tot 1921;0.11186;21665;2423;5.7
2352;Mannen;78;1921 tot 1926;0.10333;29439;3042;6.08
2353;Mannen;78;1926 tot 1931;0.09847;30705;3024;6.09
2354;Mannen;78;1931 tot 1936;0.09653;33617;3245;6.22
2355;Mannen;78;1936 tot 1941;0.09939;34140;3393;6.13
2356;Mannen;78;1941 tot 1946;0.11012;27106;2985;5.62
2357;Mannen;78;1946 tot 1951;0.08438;41211;3477;6.83
2358;Mannen;78;1951 tot 1956;0.08025;43291;3474;6.86
2359;Mannen;78;1956 tot 1961;0.0698;43201;3015;7.0
2360;Mannen;78;1961 tot 1966;0.07959;42026;3345;7.08
2361;Mannen;78;1966 tot 1971;0.0801;39902;3196;7.19
2362;Mannen;78;1971 tot 1976;0.08306;39586;3288;7.15
2363;Mannen;78;1976 tot 1981;0.08014;40956;3282;7.39
2364;Mannen;78;1981 tot 1986;0.07979;42925;3425;7.38
2365;Mannen;78;1986 tot 1991;0.07909;45195;3574;7.37
2366;Mannen;78;1991 tot 1996;0.07517;47783;3592;7.42
2367;Mannen;78;1996 tot 2001;0.07122;50992;3632;7.57
2368;Mannen;78;2001 tot 2006;0.06364;55703;3545;7.96
2369;Mannen;78;2006 tot 2011;0.05326;61940;3299;8.7
2370;Mannen;79;1861 tot 1866;0.13335;8612;1148;5.0
2371;Mannen;79;1866 tot 1871;0.13504;8542;1154;4.96
2372;Mannen;79;1871 tot 1876;0.13662;8767;1198;5.05
2373;Mannen;79;1876 tot 1881;0.13506;10673;1441;5.09
2374;Mannen;79;1881 tot 1886;0.12448;11769;1465;5.3
2375;Mannen;79;1886 tot 1891;0.12884;12332;1589;5.18
2376;Mannen;79;1891 tot 1896;0.1361;12563;1710;5.08
2377;Mannen;79;1896 tot 1901;0.12138;15559;1888;5.42
2378;Mannen;79;1901 tot 1906;0.1178;17388;2048;5.51
2379;Mannen;79;1906 tot 1911;0.11656;19198;2238;5.44
2380;Mannen;79;1911 tot 1916;0.11082;21794;2415;5.63
2381;Mannen;79;1916 tot 1921;0.12054;19242;2319;5.36
2382;Mannen;79;1921 tot 1926;0.10826;26397;2858;5.72
2383;Mannen;79;1926 tot 1931;0.10756;27681;2977;5.7
2384;Mannen;79;1931 tot 1936;0.1043;30372;3168;5.83
2385;Mannen;79;1936 tot 1941;0.10613;30747;3263;5.75
2386;Mannen;79;1941 tot 1946;0.11903;24121;2871;5.25
2387;Mannen;79;1946 tot 1951;0.09025;37734;3405;6.42
2388;Mannen;79;1951 tot 1956;0.08987;39817;3579;6.41
2389;Mannen;79;1956 tot 1961;0.08811;40185;3541;6.49
2390;Mannen;79;1961 tot 1966;0.08724;38681;3374;6.65
2391;Mannen;79;1966 tot 1971;0.08576;36706;3148;6.78
2392;Mannen;79;1971 tot 1976;0.0887;36298;3220;6.75
2393;Mannen;79;1976 tot 1981;0.08739;37674;3292;6.99
2394;Mannen;79;1981 tot 1986;0.0878;39500;3468;6.97
2395;Mannen;79;1986 tot 1991;0.08682;41620;3613;6.96
2396;Mannen;79;1991 tot 1996;0.08298;44191;3667;6.98
2397;Mannen;79;1996 tot 2001;0.07905;47360;3744;7.11
2398;Mannen;79;2001 tot 2006;0.07009;52158;3656;7.47
2399;Mannen;79;2006 tot 2011;0.0595;58641;3489;8.16
2400;Mannen;80;1861 tot 1866;0.14958;7464;1116;4.69
2401;Mannen;80;1866 tot 1871;0.14947;7389;1104;4.65
2402;Mannen;80;1871 tot 1876;0.1443;7570;1092;4.76
2403;Mannen;80;1876 tot 1881;0.14414;9231;1331;4.81
2404;Mannen;80;1881 tot 1886;0.1354;10304;1395;4.98
2405;Mannen;80;1886 tot 1891;0.14258;10743;1532;4.88
2406;Mannen;80;1891 tot 1896;0.14574;10853;1582;4.8
2407;Mannen;80;1896 tot 1901;0.1335;13670;1825;5.1
2408;Mannen;80;1901 tot 1906;0.125;15340;1918;5.18
2409;Mannen;80;1906 tot 1911;0.13212;16960;2241;5.09
2410;Mannen;80;1911 tot 1916;0.12864;19378;2493;5.27
2411;Mannen;80;1916 tot 1921;0.1329;16922;2249;5.03
2412;Mannen;80;1921 tot 1926;0.12172;23539;2865;5.35
2413;Mannen;80;1926 tot 1931;0.12352;24704;3051;5.32
2414;Mannen;80;1931 tot 1936;0.11839;27204;3221;5.45
2415;Mannen;80;1936 tot 1941;0.11826;27484;3250;5.37
2416;Mannen;80;1941 tot 1946;0.13052;21250;2773;4.9
2417;Mannen;80;1946 tot 1951;0.10055;34328;3452;6.0
2418;Mannen;80;1951 tot 1956;0.10002;36238;3625;5.99
2419;Mannen;80;1956 tot 1961;0.09784;36644;3585;6.07
2420;Mannen;80;1961 tot 1966;0.09503;35307;3355;6.24
2421;Mannen;80;1966 tot 1971;0.09277;33559;3113;6.37
2422;Mannen;80;1971 tot 1976;0.09731;33078;3219;6.36
2423;Mannen;80;1976 tot 1981;0.0945;34381;3249;6.61
2424;Mannen;80;1981 tot 1986;0.09452;36032;3406;6.6
2425;Mannen;80;1986 tot 1991;0.09394;38007;3570;6.57
2426;Mannen;80;1991 tot 1996;0.09042;40524;3664;6.57
2427;Mannen;80;1996 tot 2001;0.08641;43617;3769;6.68
2428;Mannen;80;2001 tot 2006;0.07734;48502;3751;6.99
2429;Mannen;80;2006 tot 2011;0.06594;55152;3637;7.64
2430;Mannen;81;1861 tot 1866;0.15943;6347;1012;4.43
2431;Mannen;81;1866 tot 1871;0.1613;6284;1014;4.38
2432;Mannen;81;1871 tot 1876;0.14394;6477;932;4.48
2433;Mannen;81;1876 tot 1881;0.14996;7901;1185;4.53
2434;Mannen;81;1881 tot 1886;0.15106;8909;1346;4.68
2435;Mannen;81;1886 tot 1891;0.1489;9211;1372;4.6
2436;Mannen;81;1891 tot 1896;0.15344;9271;1423;4.53
2437;Mannen;81;1896 tot 1901;0.14444;11845;1711;4.8
2438;Mannen;81;1901 tot 1906;0.13806;13423;1853;4.85
2439;Mannen;81;1906 tot 1911;0.14704;14720;2164;4.79
2440;Mannen;81;1911 tot 1916;0.13086;16886;2210;4.98
2441;Mannen;81;1916 tot 1921;0.14248;14673;2091;4.72
2442;Mannen;81;1921 tot 1926;0.1308;20674;2704;5.03
2443;Mannen;81;1926 tot 1931;0.13218;21652;2862;5.0
2444;Mannen;81;1931 tot 1936;0.12716;23983;3050;5.12
2445;Mannen;81;1936 tot 1941;0.12977;24233;3145;5.03
2446;Mannen;81;1941 tot 1946;0.1457;18477;2692;4.56
2447;Mannen;81;1946 tot 1951;0.11073;30876;3419;5.62
2448;Mannen;81;1951 tot 1956;0.10742;32614;3503;5.6
2449;Mannen;81;1956 tot 1961;0.10693;33059;3535;5.67
2450;Mannen;81;1961 tot 1966;0.10572;31952;3378;5.84
2451;Mannen;81;1966 tot 1971;0.10253;30445;3122;5.97
2452;Mannen;81;1971 tot 1976;0.10426;29859;3113;5.99
2453;Mannen;81;1976 tot 1981;0.10265;31132;3196;6.25
2454;Mannen;81;1981 tot 1986;0.10192;32627;3325;6.23
2455;Mannen;81;1986 tot 1991;0.10124;34437;3486;6.2
2456;Mannen;81;1991 tot 1996;0.09863;36860;3635;6.17
2457;Mannen;81;1996 tot 2001;0.09493;39848;3783;6.27
2458;Mannen;81;2001 tot 2006;0.08869;44751;3969;6.53
2459;Mannen;81;2006 tot 2011;0.07261;51515;3740;7.15
2460;Mannen;82;1861 tot 1866;0.16177;5335;863;4.17
2461;Mannen;82;1866 tot 1871;0.17324;5271;913;4.13
2462;Mannen;82;1871 tot 1876;0.16872;5545;936;4.15
2463;Mannen;82;1876 tot 1881;0.16056;6716;1078;4.25
2464;Mannen;82;1881 tot 1886;0.1633;7563;1235;4.42
2465;Mannen;82;1886 tot 1891;0.16828;7840;1319;4.32
2466;Mannen;82;1891 tot 1896;0.16486;7849;1294;4.26
2467;Mannen;82;1896 tot 1901;0.14634;10134;1483;4.53
2468;Mannen;82;1901 tot 1906;0.15032;11569;1739;4.54
2469;Mannen;82;1906 tot 1911;0.1525;12555;1915;4.53
2470;Mannen;82;1911 tot 1916;0.14312;14676;2100;4.65
2471;Mannen;82;1916 tot 1921;0.15442;12583;1943;4.42
2472;Mannen;82;1921 tot 1926;0.1421;17970;2554;4.71
2473;Mannen;82;1926 tot 1931;0.1428;18790;2683;4.69
2474;Mannen;82;1931 tot 1936;0.14393;20934;3013;4.79
2475;Mannen;82;1936 tot 1941;0.13928;21089;2937;4.7
2476;Mannen;82;1941 tot 1946;0.15795;15785;2493;4.25
2477;Mannen;82;1946 tot 1951;0.12261;27457;3367;5.26
2478;Mannen;82;1951 tot 1956;0.12366;29110;3600;5.22
2479;Mannen;82;1956 tot 1961;0.12865;29524;3798;5.29
2480;Mannen;82;1961 tot 1966;0.11448;28574;3271;5.47
2481;Mannen;82;1966 tot 1971;0.11335;27324;3097;5.59
2482;Mannen;82;1971 tot 1976;0.11268;26746;3014;5.63
2483;Mannen;82;1976 tot 1981;0.10952;27936;3060;5.91
2484;Mannen;82;1981 tot 1986;0.10851;29301;3180;5.89
2485;Mannen;82;1986 tot 1991;0.11046;30950;3419;5.84
2486;Mannen;82;1991 tot 1996;0.10831;33224;3599;5.79
2487;Mannen;82;1996 tot 2001;0.10373;36065;3741;5.87
2488;Mannen;82;2001 tot 2006;0.09505;40782;3876;6.12
2489;Mannen;82;2006 tot 2011;0.08207;47775;3921;6.67
2490;Mannen;83;1861 tot 1866;0.18255;4472;816;3.88
2491;Mannen;83;1866 tot 1871;0.1843;4358;803;3.89
2492;Mannen;83;1871 tot 1876;0.1838;4609;847;3.89
2493;Mannen;83;1876 tot 1881;0.1804;5637;1017;3.96
2494;Mannen;83;1881 tot 1886;0.17182;6328;1087;4.19
2495;Mannen;83;1886 tot 1891;0.1761;6520;1148;4.09
2496;Mannen;83;1891 tot 1896;0.18064;6555;1184;4.0
2497;Mannen;83;1896 tot 1901;0.16752;8651;1449;4.22
2498;Mannen;83;1901 tot 1906;0.16968;9830;1668;4.26
2499;Mannen;83;1906 tot 1911;0.16228;10641;1727;4.26
2500;Mannen;83;1911 tot 1916;0.1568;12576;1972;4.35
2501;Mannen;83;1916 tot 1921;0.16714;10640;1778;4.14
2502;Mannen;83;1921 tot 1926;0.1533;15416;2363;4.41
2503;Mannen;83;1926 tot 1931;0.15176;16107;2444;4.39
2504;Mannen;83;1931 tot 1936;0.14851;17921;2661;4.51
2505;Mannen;83;1936 tot 1941;0.15983;18151;2901;4.38
2506;Mannen;83;1941 tot 1946;0.1739;13291;2311;3.95
2507;Mannen;83;1946 tot 1951;0.13566;24091;3268;4.92
2508;Mannen;83;1951 tot 1956;0.13227;25511;3374;4.88
2509;Mannen;83;1956 tot 1961;0.11837;25726;3045;5.0
2510;Mannen;83;1961 tot 1966;0.12704;25302;3214;5.12
2511;Mannen;83;1966 tot 1971;0.12266;24226;2972;5.24
2512;Mannen;83;1971 tot 1976;0.1207;23732;2865;5.28
2513;Mannen;83;1976 tot 1981;0.11872;24877;2953;5.57
2514;Mannen;83;1981 tot 1986;0.11833;26122;3091;5.54
2515;Mannen;83;1986 tot 1991;0.11787;27531;3245;5.5
2516;Mannen;83;1991 tot 1996;0.11799;29626;3496;5.43
2517;Mannen;83;1996 tot 2001;0.11449;32324;3701;5.49
2518;Mannen;83;2001 tot 2006;0.10494;36906;3873;5.71
2519;Mannen;83;2006 tot 2011;0.09091;43854;3987;6.22
2520;Mannen;84;1861 tot 1866;0.20069;3656;734;3.64
2521;Mannen;84;1866 tot 1871;0.20905;3554;743;3.65
2522;Mannen;84;1871 tot 1876;0.20308;3762;764;3.66
2523;Mannen;84;1876 tot 1881;0.1971;4620;911;3.72
2524;Mannen;84;1881 tot 1886;0.184;5241;964;3.95
2525;Mannen;84;1886 tot 1891;0.18812;5372;1011;3.86
2526;Mannen;84;1891 tot 1896;0.1939;5371;1041;3.78
2527;Mannen;84;1896 tot 1901;0.18;7202;1296;3.97
2528;Mannen;84;1901 tot 1906;0.17546;8162;1432;4.03
2529;Mannen;84;1906 tot 1911;0.17778;8914;1585;3.98
2530;Mannen;84;1911 tot 1916;0.17194;10604;1823;4.06
2531;Mannen;84;1916 tot 1921;0.18474;8861;1637;3.87
2532;Mannen;84;1921 tot 1926;0.1701;13053;2220;4.11
2533;Mannen;84;1926 tot 1931;0.1731;13663;2365;4.08
2534;Mannen;84;1931 tot 1936;0.16225;15259;2476;4.21
2535;Mannen;84;1936 tot 1941;0.1698;15250;2589;4.12
2536;Mannen;84;1941 tot 1946;0.1882;10980;2066;3.68
2537;Mannen;84;1946 tot 1951;0.1509;20823;3142;4.62
2538;Mannen;84;1951 tot 1956;0.14714;22136;3257;4.55
2539;Mannen;84;1956 tot 1961;0.14625;22681;3317;4.6
2540;Mannen;84;1961 tot 1966;0.13702;22088;3027;4.79
2541;Mannen;84;1966 tot 1971;0.13323;21255;2832;4.9
