ID;Broedvogels;Perioden;Broedvogelindex_1
3977;Ortolaan;2023;0.0
3978;Paapje;1990;100.0
3979;Paapje;1991;91.0
3980;Paapje;1992;92.0
3981;Paapje;1993;83.0
3982;Paapje;1994;78.0
3983;Paapje;1995;71.0
3984;Paapje;1996;71.0
3985;Paapje;1997;75.0
3986;Paapje;1998;68.0
3987;Paapje;1999;56.0
3988;Paapje;2000;67.0
3989;Paapje;2001;46.0
3990;Paapje;2002;40.0
3991;Paapje;2003;31.0
3992;Paapje;2004;41.0
3993;Paapje;2005;33.0
3994;Paapje;2006;39.0
3995;Paapje;2007;35.0
3996;Paapje;2008;42.0
3997;Paapje;2009;46.0
3998;Paapje;2010;44.0
3999;Paapje;2011;39.0
4000;Paapje;2012;43.0
4001;Paapje;2013;41.0
4002;Paapje;2014;37.0
4003;Paapje;2015;35.0
4004;Paapje;2016;33.0
4005;Paapje;2017;30.0
4006;Paapje;2018;33.0
4007;Paapje;2019;32.0
4008;Paapje;2020;38.0
4009;Paapje;2021;37.0
4010;Paapje;2022;37.0
4011;Paapje;2023;36.0
4012;Patrijs;1990;100.0
4013;Patrijs;1991;113.0
4014;Patrijs;1992;106.0
4015;Patrijs;1993;119.0
4016;Patrijs;1994;92.0
4017;Patrijs;1995;65.0
4018;Patrijs;1996;70.0
4019;Patrijs;1997;58.0
4020;Patrijs;1998;47.0
4021;Patrijs;1999;40.0
4022;Patrijs;2000;40.0
4023;Patrijs;2001;38.0
4024;Patrijs;2002;36.0
4025;Patrijs;2003;33.0
4026;Patrijs;2004;36.0
4027;Patrijs;2005;42.0
4028;Patrijs;2006;40.0
4029;Patrijs;2007;37.0
4030;Patrijs;2008;33.0
4031;Patrijs;2009;24.0
4032;Patrijs;2010;23.0
4033;Patrijs;2011;21.0
4034;Patrijs;2012;19.0
4035;Patrijs;2013;15.0
4036;Patrijs;2014;16.0
4037;Patrijs;2015;11.0
4038;Patrijs;2016;13.0
4039;Patrijs;2017;10.0
4040;Patrijs;2018;11.0
4041;Patrijs;2019;12.0
4042;Patrijs;2020;16.0
4043;Patrijs;2021;16.0
4044;Patrijs;2022;13.0
4045;Patrijs;2023;12.0
4046;Pimpelmees;1990;100.0
4047;Pimpelmees;1991;118.0
4048;Pimpelmees;1992;105.0
4049;Pimpelmees;1993;108.0
4050;Pimpelmees;1994;105.0
4051;Pimpelmees;1995;94.0
4052;Pimpelmees;1996;126.0
4053;Pimpelmees;1997;116.0
4054;Pimpelmees;1998;104.0
4055;Pimpelmees;1999;109.0
4056;Pimpelmees;2000;109.0
4057;Pimpelmees;2001;113.0
4058;Pimpelmees;2002;118.0
4059;Pimpelmees;2003;125.0
4060;Pimpelmees;2004;115.0
4061;Pimpelmees;2005;131.0
4062;Pimpelmees;2006;130.0
4063;Pimpelmees;2007;124.0
4064;Pimpelmees;2008;128.0
4065;Pimpelmees;2009;121.0
4066;Pimpelmees;2010;137.0
4067;Pimpelmees;2011;128.0
4068;Pimpelmees;2012;134.0
4069;Pimpelmees;2013;124.0
4070;Pimpelmees;2014;139.0
4071;Pimpelmees;2015;133.0
4072;Pimpelmees;2016;130.0
4073;Pimpelmees;2017;126.0
4074;Pimpelmees;2018;125.0
4075;Pimpelmees;2019;135.0
4076;Pimpelmees;2020;141.0
4077;Pimpelmees;2021;150.0
4078;Pimpelmees;2022;143.0
4079;Pimpelmees;2023;157.0
4080;Pontische Meeuw;1990;0.0
4081;Pontische Meeuw;1991;0.0
4082;Pontische Meeuw;1992;0.0
4083;Pontische Meeuw;1993;0.0
4084;Pontische Meeuw;1994;0.0
4085;Pontische Meeuw;1995;0.0
4086;Pontische Meeuw;1996;0.0
4087;Pontische Meeuw;1997;0.0
4088;Pontische Meeuw;1998;0.0
4089;Pontische Meeuw;1999;0.0
4090;Pontische Meeuw;2000;0.0
4091;Pontische Meeuw;2001;0.0
4092;Pontische Meeuw;2002;0.0
4093;Pontische Meeuw;2003;0.0
4094;Pontische Meeuw;2004;0.0
4095;Pontische Meeuw;2005;0.0
4096;Pontische Meeuw;2006;0.0
4097;Pontische Meeuw;2007;0.0
4098;Pontische Meeuw;2008;0.0
4099;Pontische Meeuw;2009;0.0
4100;Pontische Meeuw;2010;0.0
4101;Pontische Meeuw;2011;0.0
4102;Pontische Meeuw;2012;1.0
4103;Pontische Meeuw;2013;1.0
4104;Pontische Meeuw;2014;1.0
4105;Pontische Meeuw;2015;1.0
4106;Pontische Meeuw;2016;3.0
4107;Pontische Meeuw;2017;1.0
4108;Pontische Meeuw;2018;2.0
4109;Pontische Meeuw;2019;16.0
4110;Pontische Meeuw;2020;29.0
4111;Pontische Meeuw;2021;61.0
4112;Pontische Meeuw;2022;75.0
4113;Pontische Meeuw;2023;100.0
4114;Porseleinhoen;1990;100.0
4115;Porseleinhoen;1991;201.0
4116;Porseleinhoen;1992;221.0
4117;Porseleinhoen;1993;225.0
4118;Porseleinhoen;1994;169.0
4119;Porseleinhoen;1995;159.0
4120;Porseleinhoen;1996;86.0
4121;Porseleinhoen;1997;202.0
4122;Porseleinhoen;1998;199.0
4123;Porseleinhoen;1999;200.0
4124;Porseleinhoen;2000;273.0
4125;Porseleinhoen;2001;233.0
4126;Porseleinhoen;2002;203.0
4127;Porseleinhoen;2003;174.0
4128;Porseleinhoen;2004;76.0
4129;Porseleinhoen;2005;142.0
4130;Porseleinhoen;2006;111.0
4131;Porseleinhoen;2007;100.0
4132;Porseleinhoen;2008;96.0
4133;Porseleinhoen;2009;130.0
4134;Porseleinhoen;2010;101.0
4135;Porseleinhoen;2011;91.0
4136;Porseleinhoen;2012;150.0
4137;Porseleinhoen;2013;146.0
4138;Porseleinhoen;2014;176.0
4139;Porseleinhoen;2015;105.0
4140;Porseleinhoen;2016;211.0
4141;Porseleinhoen;2017;58.0
4142;Porseleinhoen;2018;177.0
4143;Porseleinhoen;2019;109.0
4144;Porseleinhoen;2020;43.0
4145;Porseleinhoen;2021;123.0
4146;Porseleinhoen;2022;63.0
4147;Porseleinhoen;2023;67.0
4148;Purperreiger;1990;100.0
4149;Purperreiger;1991;83.0
4150;Purperreiger;1992;114.0
4151;Purperreiger;1993;101.0
4152;Purperreiger;1994;112.0
4153;Purperreiger;1995;114.0
4154;Purperreiger;1996;120.0
4155;Purperreiger;1997;111.0
4156;Purperreiger;1998;131.0
4157;Purperreiger;1999;143.0
4158;Purperreiger;2000;162.0
4159;Purperreiger;2001;155.0
4160;Purperreiger;2002;176.0
4161;Purperreiger;2003;160.0
4162;Purperreiger;2004;187.0
4163;Purperreiger;2005;200.0
4164;Purperreiger;2006;231.0
4165;Purperreiger;2007;245.0
4166;Purperreiger;2008;241.0
4167;Purperreiger;2009;262.0
4168;Purperreiger;2010;270.0
4169;Purperreiger;2011;291.0
4170;Purperreiger;2012;245.0
4171;Purperreiger;2013;281.0
4172;Purperreiger;2014;311.0
4173;Purperreiger;2015;273.0
4174;Purperreiger;2016;347.0
4175;Purperreiger;2017;344.0
4176;Purperreiger;2018;315.0
4177;Purperreiger;2019;345.0
4178;Purperreiger;2020;352.0
4179;Purperreiger;2021;380.0
4180;Purperreiger;2022;414.0
4181;Purperreiger;2023;419.0
4182;Putter;1990;100.0
4183;Putter;1991;89.0
4184;Putter;1992;115.0
4185;Putter;1993;134.0
4186;Putter;1994;133.0
4187;Putter;1995;125.0
4188;Putter;1996;135.0
4189;Putter;1997;182.0
4190;Putter;1998;171.0
4191;Putter;1999;209.0
4192;Putter;2000;204.0
4193;Putter;2001;210.0
4194;Putter;2002;219.0
4195;Putter;2003;205.0
4196;Putter;2004;242.0
4197;Putter;2005;293.0
4198;Putter;2006;228.0
4199;Putter;2007;308.0
4200;Putter;2008;269.0
4201;Putter;2009;306.0
4202;Putter;2010;394.0
4203;Putter;2011;389.0
4204;Putter;2012;490.0
4205;Putter;2013;415.0
4206;Putter;2014;507.0
4207;Putter;2015;554.0
4208;Putter;2016;509.0
4209;Putter;2017;608.0
4210;Putter;2018;527.0
4211;Putter;2019;642.0
4212;Putter;2020;790.0
4213;Putter;2021;619.0
4214;Putter;2022;668.0
4215;Putter;2023;708.0
4216;Raaf;1990;100.0
4217;Raaf;1991;129.0
4218;Raaf;1992;139.0
4219;Raaf;1993;132.0
4220;Raaf;1994;219.0
4221;Raaf;1995;245.0
4222;Raaf;1996;342.0
4223;Raaf;1997;406.0
4224;Raaf;1998;429.0
4225;Raaf;1999;345.0
4226;Raaf;2000;313.0
4227;Raaf;2001;326.0
4228;Raaf;2002;303.0
4229;Raaf;2003;245.0
4230;Raaf;2004;352.0
4231;Raaf;2005;300.0
4232;Raaf;2006;310.0
4233;Raaf;2007;290.0
4234;Raaf;2008;445.0
4235;Raaf;2009;397.0
4236;Raaf;2010;468.0
4237;Raaf;2011;348.0
4238;Raaf;2012;419.0
4239;Raaf;2013;494.0
4240;Raaf;2014;539.0
4241;Raaf;2015;474.0
4242;Raaf;2016;613.0
4243;Raaf;2017;706.0
4244;Raaf;2018;619.0
4245;Raaf;2019;755.0
4246;Raaf;2020;868.0
4247;Raaf;2021;948.0
4248;Raaf;2022;945.0
4249;Raaf;2023;1094.0
4250;Ransuil;1990;100.0
4251;Ransuil;1991;78.0
4252;Ransuil;1992;77.0
4253;Ransuil;1993;74.0
4254;Ransuil;1994;58.0
4255;Ransuil;1995;56.0
4256;Ransuil;1996;75.0
4257;Ransuil;1997;49.0
4258;Ransuil;1998;48.0
4259;Ransuil;1999;51.0
4260;Ransuil;2000;40.0
4261;Ransuil;2001;37.0
4262;Ransuil;2002;34.0
4263;Ransuil;2003;29.0
4264;Ransuil;2004;40.0
4265;Ransuil;2005;37.0
4266;Ransuil;2006;27.0
4267;Ransuil;2007;38.0
4268;Ransuil;2008;30.0
4269;Ransuil;2009;16.0
4270;Ransuil;2010;22.0
4271;Ransuil;2011;22.0
4272;Ransuil;2012;17.0
4273;Ransuil;2013;14.0
4274;Ransuil;2014;22.0
4275;Ransuil;2015;19.0
4276;Ransuil;2016;20.0
4277;Ransuil;2017;16.0
4278;Ransuil;2018;12.0
4279;Ransuil;2019;22.0
4280;Ransuil;2020;18.0
4281;Ransuil;2021;12.0
4282;Ransuil;2022;13.0
4283;Ransuil;2023;14.0
4284;Rietgors;1990;100.0
4285;Rietgors;1991;92.0
4286;Rietgors;1992;106.0
4287;Rietgors;1993;119.0
4288;Rietgors;1994;119.0
4289;Rietgors;1995;111.0
4290;Rietgors;1996;115.0
4291;Rietgors;1997;115.0
4292;Rietgors;1998;116.0
4293;Rietgors;1999;122.0
4294;Rietgors;2000;112.0
4295;Rietgors;2001;114.0
4296;Rietgors;2002;116.0
4297;Rietgors;2003;126.0
4298;Rietgors;2004;127.0
4299;Rietgors;2005;137.0
4300;Rietgors;2006;129.0
4301;Rietgors;2007;128.0
4302;Rietgors;2008;124.0
4303;Rietgors;2009;125.0
4304;Rietgors;2010;118.0
4305;Rietgors;2011;130.0
4306;Rietgors;2012;124.0
4307;Rietgors;2013;121.0
4308;Rietgors;2014;120.0
4309;Rietgors;2015;114.0
4310;Rietgors;2016;119.0
4311;Rietgors;2017;120.0
4312;Rietgors;2018;126.0
4313;Rietgors;2019;128.0
4314;Rietgors;2020;130.0
4315;Rietgors;2021;118.0
4316;Rietgors;2022;127.0
4317;Rietgors;2023;124.0
4318;Rietzanger;1990;100.0
4319;Rietzanger;1991;88.0
4320;Rietzanger;1992;114.0
4321;Rietzanger;1993;129.0
4322;Rietzanger;1994;126.0
4323;Rietzanger;1995;168.0
4324;Rietzanger;1996;178.0
4325;Rietzanger;1997;173.0
4326;Rietzanger;1998;179.0
4327;Rietzanger;1999;189.0
4328;Rietzanger;2000;214.0
4329;Rietzanger;2001;209.0
4330;Rietzanger;2002;207.0
4331;Rietzanger;2003;165.0
4332;Rietzanger;2004;213.0
4333;Rietzanger;2005;180.0
4334;Rietzanger;2006;180.0
4335;Rietzanger;2007;200.0
4336;Rietzanger;2008;222.0
4337;Rietzanger;2009;240.0
4338;Rietzanger;2010;242.0
4339;Rietzanger;2011;280.0
4340;Rietzanger;2012;183.0
4341;Rietzanger;2013;216.0
4342;Rietzanger;2014;232.0
4343;Rietzanger;2015;204.0
4344;Rietzanger;2016;241.0
4345;Rietzanger;2017;275.0
4346;Rietzanger;2018;225.0
4347;Rietzanger;2019;267.0
4348;Rietzanger;2020;331.0
4349;Rietzanger;2021;328.0
4350;Rietzanger;2022;346.0
4351;Rietzanger;2023;378.0
4352;Ringmus;1990;100.0
4353;Ringmus;1991;91.0
4354;Ringmus;1992;75.0
4355;Ringmus;1993;76.0
4356;Ringmus;1994;81.0
4357;Ringmus;1995;83.0
4358;Ringmus;1996;97.0
4359;Ringmus;1997;88.0
4360;Ringmus;1998;81.0
4361;Ringmus;1999;73.0
4362;Ringmus;2000;64.0
4363;Ringmus;2001;63.0
4364;Ringmus;2002;63.0
4365;Ringmus;2003;75.0
4366;Ringmus;2004;68.0
4367;Ringmus;2005;67.0
4368;Ringmus;2006;69.0
4369;Ringmus;2007;57.0
4370;Ringmus;2008;47.0
4371;Ringmus;2009;55.0
4372;Ringmus;2010;47.0
4373;Ringmus;2011;49.0
4374;Ringmus;2012;42.0
4375;Ringmus;2013;41.0
4376;Ringmus;2014;42.0
4377;Ringmus;2015;41.0
4378;Ringmus;2016;35.0
4379;Ringmus;2017;30.0
4380;Ringmus;2018;28.0
4381;Ringmus;2019;22.0
4382;Ringmus;2020;25.0
4383;Ringmus;2021;21.0
4384;Ringmus;2022;19.0
4385;Ringmus;2023;18.0
4386;Rode Wouw;1990;0.0
4387;Rode Wouw;1991;100.0
4388;Rode Wouw;1992;100.0
4389;Rode Wouw;1993;0.0
4390;Rode Wouw;1994;100.0
4391;Rode Wouw;1995;100.0
4392;Rode Wouw;1996;0.0
4393;Rode Wouw;1997;0.0
4394;Rode Wouw;1998;100.0
4395;Rode Wouw;1999;0.0
4396;Rode Wouw;2000;0.0
4397;Rode Wouw;2001;0.0
4398;Rode Wouw;2002;0.0
4399;Rode Wouw;2003;0.0
4400;Rode Wouw;2004;0.0
4401;Rode Wouw;2005;0.0
4402;Rode Wouw;2006;0.0
4403;Rode Wouw;2007;0.0
4404;Rode Wouw;2008;100.0
4405;Rode Wouw;2009;0.0
4406;Rode Wouw;2010;100.0
4407;Rode Wouw;2011;100.0
4408;Rode Wouw;2012;100.0
4409;Rode Wouw;2013;200.0
4410;Rode Wouw;2014;300.0
4411;Rode Wouw;2015;800.0
4412;Rode Wouw;2016;600.0
4413;Rode Wouw;2017;1200.0
4414;Rode Wouw;2018;1400.0
4415;Rode Wouw;2019;1100.0
4416;Rode Wouw;2020;2000.0
4417;Rode Wouw;2021;3200.0
4418;Rode Wouw;2022;3000.0
4419;Rode Wouw;2023;3000.0
4420;Roek;1990;100.0
4421;Roek;1991;104.0
4422;Roek;1992;111.0
4423;Roek;1993;130.0
4424;Roek;1994;135.0
4425;Roek;1995;139.0
4426;Roek;1996;154.0
4427;Roek;1997;149.0
4428;Roek;1998;153.0
4429;Roek;1999;156.0
4430;Roek;2000;158.0
4431;Roek;2001;163.0
4432;Roek;2002;154.0
4433;Roek;2003;144.0
4434;Roek;2004;135.0
4435;Roek;2005;130.0
4436;Roek;2006;130.0
4437;Roek;2007;116.0
4438;Roek;2008;118.0
4439;Roek;2009;110.0
4440;Roek;2010;113.0
4441;Roek;2011;105.0
4442;Roek;2012;106.0
4443;Roek;2013;103.0
4444;Roek;2014;102.0
4445;Roek;2015;99.0
4446;Roek;2016;96.0
4447;Roek;2017;94.0
4448;Roek;2018;97.0
4449;Roek;2019;96.0
4450;Roek;2020;91.0
4451;Roek;2021;102.0
4452;Roek;2022;97.0
4453;Roek;2023;101.0
4454;Roerdomp;1990;100.0
4455;Roerdomp;1991;74.0
4456;Roerdomp;1992;93.0
4457;Roerdomp;1993;106.0
4458;Roerdomp;1994;104.0
4459;Roerdomp;1995;112.0
4460;Roerdomp;1996;75.0
4461;Roerdomp;1997;74.0
4462;Roerdomp;1998;99.0
4463;Roerdomp;1999;112.0
4464;Roerdomp;2000;119.0
4465;Roerdomp;2001;138.0
4466;Roerdomp;2002;149.0
4467;Roerdomp;2003;146.0
4468;Roerdomp;2004;135.0
4469;Roerdomp;2005;135.0
4470;Roerdomp;2006;122.0
4471;Roerdomp;2007;110.0
4472;Roerdomp;2008;106.0
4473;Roerdomp;2009;107.0
4474;Roerdomp;2010;120.0
4475;Roerdomp;2011;112.0
4476;Roerdomp;2012;118.0
4477;Roerdomp;2013;123.0
4478;Roerdomp;2014;136.0
4479;Roerdomp;2015;142.0
4480;Roerdomp;2016;139.0
4481;Roerdomp;2017;132.0
4482;Roerdomp;2018;158.0
4483;Roerdomp;2019;172.0
4484;Roerdomp;2020;206.0
4485;Roerdomp;2021;243.0
4486;Roerdomp;2022;242.0
4487;Roerdomp;2023;249.0
4488;Roodborst;1990;100.0
4489;Roodborst;1991;97.0
4490;Roodborst;1992;101.0
4491;Roodborst;1993;117.0
4492;Roodborst;1994;106.0
4493;Roodborst;1995;108.0
4494;Roodborst;1996;96.0
4495;Roodborst;1997;87.0
4496;Roodborst;1998;97.0
4497;Roodborst;1999;108.0
4498;Roodborst;2000;119.0
4499;Roodborst;2001;118.0
4500;Roodborst;2002;117.0
4501;Roodborst;2003;113.0
4502;Roodborst;2004;106.0
4503;Roodborst;2005;114.0
4504;Roodborst;2006;110.0
4505;Roodborst;2007;115.0
4506;Roodborst;2008;109.0
4507;Roodborst;2009;100.0
4508;Roodborst;2010;88.0
4509;Roodborst;2011;83.0
4510;Roodborst;2012;92.0
4511;Roodborst;2013;78.0
4512;Roodborst;2014;96.0
4513;Roodborst;2015;108.0
4514;Roodborst;2016;121.0
4515;Roodborst;2017;119.0
4516;Roodborst;2018;115.0
4517;Roodborst;2019;112.0
4518;Roodborst;2020;134.0
4519;Roodborst;2021;122.0
4520;Roodborst;2022;130.0
4521;Roodborst;2023;141.0
4522;Roodborsttapuit;1990;100.0
4523;Roodborsttapuit;1991;102.0
4524;Roodborsttapuit;1992;106.0
4525;Roodborsttapuit;1993;128.0
4526;Roodborsttapuit;1994;135.0
4527;Roodborsttapuit;1995;154.0
4528;Roodborsttapuit;1996;171.0
4529;Roodborsttapuit;1997;214.0
4530;Roodborsttapuit;1998;272.0
4531;Roodborsttapuit;1999;269.0
4532;Roodborsttapuit;2000;274.0
4533;Roodborsttapuit;2001;283.0
4534;Roodborsttapuit;2002;294.0
4535;Roodborsttapuit;2003;336.0
4536;Roodborsttapuit;2004;422.0
4537;Roodborsttapuit;2005;362.0
4538;Roodborsttapuit;2006;330.0
4539;Roodborsttapuit;2007;386.0
4540;Roodborsttapuit;2008;422.0
4541;Roodborsttapuit;2009;456.0
4542;Roodborsttapuit;2010;515.0
4543;Roodborsttapuit;2011;679.0
4544;Roodborsttapuit;2012;697.0
4545;Roodborsttapuit;2013;546.0
4546;Roodborsttapuit;2014;659.0
4547;Roodborsttapuit;2015;687.0
4548;Roodborsttapuit;2016;745.0
4549;Roodborsttapuit;2017;658.0
4550;Roodborsttapuit;2018;639.0
4551;Roodborsttapuit;2019;754.0
4552;Roodborsttapuit;2020;858.0
4553;Roodborsttapuit;2021;737.0
4554;Roodborsttapuit;2022;790.0
4555;Roodborsttapuit;2023;755.0
4556;Roodhalsfuut;1990;100.0
4557;Roodhalsfuut;1991;100.0
4558;Roodhalsfuut;1992;150.0
4559;Roodhalsfuut;1993;50.0
4560;Roodhalsfuut;1994;200.0
4561;Roodhalsfuut;1995;200.0
4562;Roodhalsfuut;1996;50.0
4563;Roodhalsfuut;1997;100.0
4564;Roodhalsfuut;1998;250.0
4565;Roodhalsfuut;1999;400.0
4566;Roodhalsfuut;2000;400.0
4567;Roodhalsfuut;2001;500.0
4568;Roodhalsfuut;2002;650.0
4569;Roodhalsfuut;2003;650.0
4570;Roodhalsfuut;2004;600.0
4571;Roodhalsfuut;2005;400.0
4572;Roodhalsfuut;2006;450.0
4573;Roodhalsfuut;2007;450.0
4574;Roodhalsfuut;2008;600.0
4575;Roodhalsfuut;2009;550.0
4576;Roodhalsfuut;2010;450.0
4577;Roodhalsfuut;2011;500.0
4578;Roodhalsfuut;2012;450.0
4579;Roodhalsfuut;2013;600.0
4580;Roodhalsfuut;2014;500.0
4581;Roodhalsfuut;2015;650.0
4582;Roodhalsfuut;2016;700.0
4583;Roodhalsfuut;2017;450.0
4584;Roodhalsfuut;2018;700.0
4585;Roodhalsfuut;2019;450.0
4586;Roodhalsfuut;2020;400.0
4587;Roodhalsfuut;2021;750.0
4588;Roodhalsfuut;2022;850.0
4589;Roodhalsfuut;2023;850.0
4590;Scholekster;1990;100.0
4591;Scholekster;1991;99.0
4592;Scholekster;1992;89.0
4593;Scholekster;1993;83.0
4594;Scholekster;1994;81.0
4595;Scholekster;1995;77.0
4596;Scholekster;1996;76.0
4597;Scholekster;1997;69.0
4598;Scholekster;1998;66.0
4599;Scholekster;1999;65.0
4600;Scholekster;2000;62.0
4601;Scholekster;2001;61.0
4602;Scholekster;2002;60.0
4603;Scholekster;2003;57.0
4604;Scholekster;2004;57.0
4605;Scholekster;2005;53.0
4606;Scholekster;2006;52.0
4607;Scholekster;2007;44.0
4608;Scholekster;2008;45.0
4609;Scholekster;2009;43.0
4610;Scholekster;2010;43.0
4611;Scholekster;2011;41.0
4612;Scholekster;2012;38.0
4613;Scholekster;2013;37.0
4614;Scholekster;2014;37.0
4615;Scholekster;2015;35.0
4616;Scholekster;2016;34.0
4617;Scholekster;2017;31.0
4618;Scholekster;2018;32.0
4619;Scholekster;2019;32.0
4620;Scholekster;2020;31.0
4621;Scholekster;2021;30.0
4622;Scholekster;2022;29.0
4623;Scholekster;2023;30.0
4624;Sijs;1990;100.0
4625;Sijs;1991;106.0
4626;Sijs;1992;429.0
4627;Sijs;1993;128.0
4628;Sijs;1994;205.0
4629;Sijs;1995;259.0
4630;Sijs;1996;112.0
4631;Sijs;1997;300.0
4632;Sijs;1998;361.0
4633;Sijs;1999;95.0
4634;Sijs;2000;358.0
4635;Sijs;2001;197.0
4636;Sijs;2002;109.0
4637;Sijs;2003;61.0
4638;Sijs;2004;112.0
4639;Sijs;2005;30.0
4640;Sijs;2006;184.0
4641;Sijs;2007;56.0
4642;Sijs;2008;75.0
4643;Sijs;2009;152.0
4644;Sijs;2010;99.0
4645;Sijs;2011;85.0
4646;Sijs;2012;156.0
4647;Sijs;2013;167.0
4648;Sijs;2014;86.0
4649;Sijs;2015;179.0
4650;Sijs;2016;217.0
4651;Sijs;2017;199.0
4652;Sijs;2018;215.0
4653;Sijs;2019;125.0
4654;Sijs;2020;127.0
4655;Sijs;2021;185.0
4656;Sijs;2022;172.0
4657;Sijs;2023;115.0
4658;Slechtvalk;1990;1.0
4659;Slechtvalk;1991;1.0
4660;Slechtvalk;1992;2.0
4661;Slechtvalk;1993;1.0
4662;Slechtvalk;1994;1.0
4663;Slechtvalk;1995;2.0
4664;Slechtvalk;1996;3.0
4665;Slechtvalk;1997;2.0
4666;Slechtvalk;1998;3.0
4667;Slechtvalk;1999;4.0
4668;Slechtvalk;2000;5.0
4669;Slechtvalk;2001;5.0
4670;Slechtvalk;2002;8.0
4671;Slechtvalk;2003;10.0
4672;Slechtvalk;2004;15.0
4673;Slechtvalk;2005;14.0
4674;Slechtvalk;2006;20.0
4675;Slechtvalk;2007;24.0
4676;Slechtvalk;2008;31.0
4677;Slechtvalk;2009;42.0
4678;Slechtvalk;2010;54.0
4679;Slechtvalk;2011;55.0
4680;Slechtvalk;2012;70.0
4681;Slechtvalk;2013;78.0
4682;Slechtvalk;2014;88.0
4683;Slechtvalk;2015;94.0
4684;Slechtvalk;2016;100.0
4685;Slechtvalk;2017;106.0
4686;Slechtvalk;2018;112.0
4687;Slechtvalk;2019;118.0
4688;Slechtvalk;2020;121.0
4689;Slechtvalk;2021;132.0
4690;Slechtvalk;2022;121.0
4691;Slechtvalk;2023;100.0
4692;Slobeend;1990;100.0
4693;Slobeend;1991;90.0
4694;Slobeend;1992;89.0
4695;Slobeend;1993;85.0
4696;Slobeend;1994;87.0
4697;Slobeend;1995;71.0
4698;Slobeend;1996;59.0
4699;Slobeend;1997;64.0
4700;Slobeend;1998;84.0
4701;Slobeend;1999;89.0
4702;Slobeend;2000;76.0
4703;Slobeend;2001;71.0
4704;Slobeend;2002;66.0
4705;Slobeend;2003;56.0
4706;Slobeend;2004;55.0
4707;Slobeend;2005;65.0
4708;Slobeend;2006;60.0
4709;Slobeend;2007;51.0
4710;Slobeend;2008;48.0
4711;Slobeend;2009;47.0
4712;Slobeend;2010;47.0
4713;Slobeend;2011;42.0
4714;Slobeend;2012;51.0
4715;Slobeend;2013;51.0
4716;Slobeend;2014;53.0
4717;Slobeend;2015;44.0
4718;Slobeend;2016;45.0
4719;Slobeend;2017;43.0
4720;Slobeend;2018;48.0
4721;Slobeend;2019;47.0
4722;Slobeend;2020;43.0
4723;Slobeend;2021;49.0
4724;Slobeend;2022;53.0
4725;Slobeend;2023;55.0
4726;Smient;1990;100.0
4727;Smient;1991;100.0
4728;Smient;1992;100.0
4729;Smient;1993;100.0
4730;Smient;1994;0.0
4731;Smient;1995;233.0
4732;Smient;1996;300.0
4733;Smient;1997;367.0
4734;Smient;1998;400.0
4735;Smient;1999;733.0
4736;Smient;2000;500.0
4737;Smient;2001;333.0
4738;Smient;2002;533.0
4739;Smient;2003;367.0
4740;Smient;2004;400.0
4741;Smient;2005;167.0
4742;Smient;2006;333.0
4743;Smient;2007;400.0
4744;Smient;2008;300.0
4745;Smient;2009;333.0
4746;Smient;2010;367.0
4747;Smient;2011;300.0
4748;Smient;2012;433.0
4749;Smient;2013;633.0
4750;Smient;2014;467.0
4751;Smient;2015;333.0
4752;Smient;2016;267.0
4753;Smient;2017;467.0
4754;Smient;2018;500.0
4755;Smient;2019;267.0
4756;Smient;2020;533.0
4757;Smient;2021;533.0
4758;Smient;2022;267.0
4759;Smient;2023;533.0
4760;Snor;1990;100.0
4761;Snor;1991;101.0
4762;Snor;1992;88.0
4763;Snor;1993;87.0
4764;Snor;1994;77.0
4765;Snor;1995;85.0
4766;Snor;1996;82.0
4767;Snor;1997;78.0
4768;Snor;1998;91.0
4769;Snor;1999;94.0
4770;Snor;2000;104.0
4771;Snor;2001;102.0
4772;Snor;2002;101.0
4773;Snor;2003;94.0
4774;Snor;2004;93.0
4775;Snor;2005;81.0
4776;Snor;2006;81.0
4777;Snor;2007;84.0
4778;Snor;2008;75.0
4779;Snor;2009;72.0
4780;Snor;2010;99.0
4781;Snor;2011;102.0
4782;Snor;2012;91.0
4783;Snor;2013;84.0
4784;Snor;2014;108.0
4785;Snor;2015;86.0
4786;Snor;2016;91.0
4787;Snor;2017;113.0
4788;Snor;2018;106.0
4789;Snor;2019;127.0
4790;Snor;2020;181.0
4791;Snor;2021;165.0
4792;Snor;2022;170.0
4793;Snor;2023;183.0
4794;Sperwer;1990;100.0
4795;Sperwer;1991;102.0
4796;Sperwer;1992;95.0
4797;Sperwer;1993;103.0
4798;Sperwer;1994;126.0
4799;Sperwer;1995;116.0
4800;Sperwer;1996;129.0
4801;Sperwer;1997;136.0
4802;Sperwer;1998;132.0
4803;Sperwer;1999;132.0
4804;Sperwer;2000;117.0
4805;Sperwer;2001;112.0
4806;Sperwer;2002;108.0
4807;Sperwer;2003;112.0
4808;Sperwer;2004;108.0
4809;Sperwer;2005;115.0
4810;Sperwer;2006;99.0
4811;Sperwer;2007;117.0
4812;Sperwer;2008;112.0
4813;Sperwer;2009;95.0
4814;Sperwer;2010;98.0
4815;Sperwer;2011;82.0
4816;Sperwer;2012;88.0
4817;Sperwer;2013;81.0
4818;Sperwer;2014;92.0
4819;Sperwer;2015;92.0
4820;Sperwer;2016;89.0
4821;Sperwer;2017;81.0
