ID;Persoonskenmerken;Perioden;TotaalWerkzameBeroepsbevolking_1;JaTotaal_2;JaRegelmatig_3;JaSoms_4;Nee_5;JaTotaal_6;JaRegelmatig_7;JaSoms_8;Nee_9;JaTotaal_10;JaRegelmatig_11;JaSoms_12;Nee_13;JaTotaal_14;JaRegelmatig_15;JaSoms_16;Nee_17;JaTotaal_18;JaRegelmatig_19;JaSoms_20;Nee_21;JaTotaal_22;JaRegelmatig_23;JaSoms_24;Nee_25;JaTotaal_26;JaRegelmatig_27;JaSoms_28;Nee_29;TotaalWerkzameBeroepsbevolking100_30;JaTotaal_31;JaRegelmatig_32;JaSoms_33;Nee_34;JaTotaal_35;JaRegelmatig_36;JaSoms_37;Nee_38;JaTotaal_39;JaRegelmatig_40;JaSoms_41;Nee_42;JaTotaal_43;JaRegelmatig_44;JaSoms_45;Nee_46;JaTotaal_47;JaRegelmatig_48;JaSoms_49;Nee_50;JaTotaal_51;JaRegelmatig_52;JaSoms_53;Nee_54;JaTotaal_55;JaRegelmatig_56;JaSoms_57;Nee_58
232;w.o. MBO 4;1999;1178.0;384.0;237.0;146.0;785.0;752.0;393.0;359.0;415.0;131.0;83.0;48.0;1037.0;139.0;82.0;57.0;1024.0;206.0;138.0;68.0;962.0;229.0;94.0;135.0;937.0;817.0;644.0;173.0;351.0;1178.0;33.0;20.0;12.0;67.0;64.0;34.0;31.0;35.0;11.0;7.0;4.0;88.0;12.0;7.0;5.0;87.0;18.0;12.0;6.0;82.0;19.0;8.0;11.0;80.0;70.0;55.0;15.0;30.0
233;w.o. MBO 4;2000;1240.0;447.0;267.0;180.0;793.0;741.0;390.0;352.0;490.0;128.0;83.0;45.0;1112.0;173.0;107.0;66.0;1062.0;226.0;154.0;72.0;1014.0;259.0;113.0;146.0;977.0;847.0;618.0;229.0;394.0;1240.0;36.0;21.0;15.0;64.0;60.0;31.0;28.0;39.0;10.0;7.0;4.0;90.0;14.0;9.0;5.0;86.0;18.0;12.0;6.0;82.0;21.0;9.0;12.0;79.0;68.0;50.0;18.0;32.0
234;w.o. MBO 4;2001 voor revisie;1293.0;455.0;282.0;174.0;846.0;777.0;385.0;392.0;506.0;146.0;88.0;58.0;1157.0;171.0;101.0;69.0;1125.0;240.0;159.0;81.0;1063.0;263.0;100.0;163.0;1037.0;915.0;685.0;229.0;388.0;1293.0;35.0;22.0;13.0;65.0;60.0;30.0;30.0;39.0;11.0;7.0;4.0;89.0;13.0;8.0;5.0;86.0;18.0;12.0;6.0;82.0;20.0;8.0;12.0;80.0;70.0;53.0;18.0;30.0
235;w.o. MBO 4;2001 na revisie;1292.0;455.0;282.0;174.0;846.0;775.0;382.0;393.0;508.0;146.0;88.0;58.0;1157.0;171.0;101.0;69.0;1125.0;240.0;159.0;81.0;1063.0;263.0;100.0;163.0;1037.0;915.0;685.0;229.0;388.0;1292.0;35.0;22.0;13.0;65.0;59.0;29.0;30.0;39.0;11.0;7.0;4.0;89.0;13.0;8.0;5.0;86.0;18.0;12.0;6.0;82.0;20.0;8.0;12.0;80.0;70.0;53.0;18.0;30.0
236;w.o. MBO 4;2002;1272.0;426.0;269.0;157.0;809.0;751.0;348.0;403.0;512.0;131.0;85.0;46.0;1104.0;159.0;96.0;64.0;1070.0;223.0;148.0;75.0;1013.0;251.0;97.0;155.0;981.0;893.0;677.0;216.0;342.0;1272.0;34.0;22.0;13.0;65.0;61.0;28.0;33.0;41.0;11.0;7.0;4.0;89.0;13.0;8.0;5.0;87.0;18.0;12.0;6.0;82.0;20.0;8.0;13.0;79.0;72.0;55.0;18.0;28.0
237;w.o. MBO 4;2003;1329.0;484.0;293.0;191.0;830.0;753.0;349.0;404.0;566.0;;;;;;;;;;;;;285.0;113.0;173.0;1024.0;943.0;713.0;230.0;370.0;1329.0;37.0;22.0;15.0;63.0;57.0;27.0;31.0;43.0;;;;;;;;;;;;;22.0;9.0;13.0;78.0;72.0;54.0;17.0;28.0
238;w.o. MBO 4;2004;1397.0;544.0;333.0;211.0;798.0;817.0;364.0;453.0;571.0;;;;;;;;;;;;;303.0;124.0;179.0;1033.0;924.0;690.0;233.0;418.0;1397.0;41.0;25.0;16.0;59.0;61.0;27.0;34.0;43.0;;;;;;;;;;;;;23.0;9.0;13.0;77.0;69.0;51.0;17.0;31.0
239;w.o. MBO 4;2005;1399.0;533.0;356.0;178.0;831.0;;;;;;;;;;;;;;;;;301.0;141.0;160.0;1058.0;;;;;1399.0;39.0;26.0;13.0;61.0;;;;;;;;;;;;;;;;;22.0;10.0;12.0;77.0;;;;
240;w.o. HAVO, VWO;1997;543.0;134.0;85.0;49.0;402.0;351.0;188.0;163.0;182.0;33.0;23.0;10.0;503.0;30.0;19.0;11.0;504.0;52.0;35.0;16.0;485.0;73.0;31.0;43.0;461.0;387.0;316.0;71.0;149.0;543.0;25.0;16.0;9.0;74.0;65.0;35.0;30.0;33.0;6.0;4.0;2.0;93.0;6.0;4.0;2.0;93.0;10.0;7.0;3.0;89.0;14.0;6.0;8.0;85.0;71.0;58.0;13.0;27.0
241;w.o. HAVO, VWO;1998;568.0;135.0;86.0;49.0;424.0;353.0;185.0;169.0;205.0;33.0;21.0;12.0;527.0;29.0;20.0;9.0;528.0;52.0;35.0;17.0;508.0;77.0;32.0;45.0;481.0;407.0;337.0;70.0;152.0;568.0;24.0;15.0;9.0;75.0;62.0;33.0;30.0;36.0;6.0;4.0;2.0;93.0;5.0;3.0;2.0;93.0;9.0;6.0;3.0;89.0;14.0;6.0;8.0;85.0;72.0;59.0;12.0;27.0
242;w.o. HAVO, VWO;1999;571.0;144.0;86.0;59.0;430.0;360.0;180.0;180.0;199.0;29.0;19.0;11.0;545.0;32.0;19.0;13.0;540.0;50.0;33.0;17.0;524.0;80.0;34.0;46.0;491.0;428.0;350.0;78.0;145.0;571.0;25.0;15.0;10.0;74.0;62.0;31.0;31.0;34.0;5.0;3.0;2.0;94.0;5.0;3.0;2.0;93.0;9.0;6.0;3.0;90.0;14.0;6.0;8.0;85.0;74.0;60.0;14.0;25.0
243;w.o. HAVO, VWO;2000;661.0;154.0;89.0;65.0;484.0;389.0;202.0;188.0;260.0;29.0;18.0;10.0;609.0;35.0;22.0;13.0;602.0;53.0;34.0;19.0;584.0;101.0;36.0;65.0;535.0;482.0;398.0;84.0;155.0;661.0;24.0;14.0;10.0;76.0;61.0;32.0;29.0;41.0;4.0;3.0;2.0;96.0;5.0;3.0;2.0;94.0;8.0;5.0;3.0;92.0;16.0;6.0;10.0;84.0;76.0;62.0;13.0;24.0
244;w.o. HAVO, VWO;2001 voor revisie;642.0;174.0;101.0;73.0;471.0;380.0;197.0;183.0;250.0;46.0;32.0;14.0;598.0;30.0;17.0;13.0;613.0;63.0;42.0;21.0;582.0;85.0;32.0;53.0;557.0;490.0;410.0;79.0;155.0;642.0;27.0;16.0;11.0;73.0;59.0;30.0;28.0;39.0;7.0;5.0;2.0;93.0;5.0;3.0;2.0;95.0;10.0;6.0;3.0;90.0;13.0;5.0;8.0;86.0;76.0;64.0;12.0;24.0
245;w.o. HAVO, VWO;2001 na revisie;643.0;174.0;101.0;73.0;471.0;372.0;189.0;183.0;256.0;46.0;32.0;14.0;598.0;30.0;17.0;13.0;613.0;63.0;42.0;21.0;582.0;85.0;32.0;53.0;557.0;490.0;410.0;79.0;155.0;643.0;27.0;16.0;11.0;73.0;58.0;29.0;28.0;40.0;7.0;5.0;2.0;93.0;5.0;3.0;2.0;95.0;10.0;6.0;3.0;90.0;13.0;5.0;8.0;86.0;76.0;64.0;12.0;24.0
246;w.o. HAVO, VWO;2002;638.0;175.0;110.0;65.0;457.0;364.0;180.0;184.0;257.0;44.0;31.0;13.0;588.0;39.0;23.0;16.0;592.0;67.0;48.0;19.0;566.0;90.0;37.0;53.0;540.0;463.0;385.0;77.0;169.0;638.0;28.0;17.0;10.0;72.0;58.0;28.0;29.0;41.0;7.0;5.0;2.0;93.0;6.0;4.0;2.0;94.0;11.0;8.0;3.0;89.0;14.0;6.0;8.0;85.0;73.0;61.0;12.0;27.0
247;w.o. HAVO, VWO;2003;633.0;172.0;92.0;80.0;433.0;360.0;170.0;190.0;259.0;;;;;;;;;;;;;107.0;36.0;71.0;497.0;453.0;366.0;87.0;153.0;633.0;28.0;15.0;13.0;71.0;59.0;28.0;31.0;43.0;;;;;;;;;;;;;18.0;6.0;12.0;82.0;75.0;60.0;14.0;25.0
248;w.o. HAVO, VWO;2004;633.0;199.0;114.0;86.0;438.0;363.0;156.0;207.0;257.0;;;;;;;;;;;;;119.0;52.0;67.0;515.0;455.0;370.0;85.0;182.0;633.0;31.0;18.0;13.0;69.0;57.0;24.0;32.0;40.0;;;;;;;;;;;;;19.0;8.0;11.0;81.0;71.0;58.0;13.0;29.0
249;w.o. HAVO, VWO;2005;602.0;186.0;117.0;69.0;410.0;;;;;;;;;;;;;;;;;103.0;46.0;58.0;489.0;;;;;602.0;31.0;19.0;11.0;68.0;;;;;;;;;;;;;;;;;17.0;7.0;10.0;81.0;;;;
250;HBO, WO bachelor;1997;1015.0;168.0;96.0;71.0;839.0;692.0;380.0;312.0;312.0;21.0;13.0;8.0;986.0;45.0;23.0;23.0;960.0;57.0;32.0;25.0;951.0;158.0;53.0;105.0;847.0;760.0;556.0;204.0;247.0;1015.0;17.0;10.0;7.0;83.0;68.0;37.0;31.0;31.0;2.0;1.0;1.0;97.0;4.0;2.0;2.0;95.0;6.0;3.0;2.0;94.0;16.0;5.0;10.0;83.0;75.0;55.0;20.0;24.0
251;HBO, WO bachelor;1998;1092.0;173.0;91.0;82.0;911.0;752.0;426.0;325.0;329.0;21.0;12.0;9.0;1063.0;43.0;22.0;21.0;1039.0;56.0;31.0;25.0;1029.0;159.0;49.0;111.0;924.0;840.0;614.0;227.0;244.0;1092.0;16.0;8.0;8.0;83.0;69.0;39.0;30.0;30.0;2.0;1.0;1.0;97.0;4.0;2.0;2.0;95.0;5.0;3.0;2.0;94.0;15.0;4.0;10.0;85.0;77.0;56.0;21.0;22.0
252;HBO, WO bachelor;1999;1149.0;200.0;108.0;93.0;952.0;796.0;441.0;355.0;344.0;29.0;19.0;10.0;1123.0;54.0;31.0;23.0;1096.0;71.0;44.0;27.0;1082.0;163.0;53.0;110.0;988.0;917.0;672.0;245.0;234.0;1149.0;17.0;9.0;8.0;82.0;69.0;38.0;31.0;30.0;3.0;2.0;1.0;97.0;5.0;3.0;2.0;95.0;6.0;4.0;2.0;93.0;14.0;5.0;10.0;85.0;79.0;58.0;21.0;20.0
253;HBO, WO bachelor;2000;1202.0;218.0;116.0;102.0;997.0;820.0;456.0;365.0;368.0;31.0;18.0;13.0;1184.0;60.0;34.0;26.0;1154.0;77.0;48.0;29.0;1138.0;207.0;75.0;132.0;1007.0;963.0;703.0;261.0;252.0;1202.0;18.0;10.0;8.0;82.0;67.0;37.0;30.0;30.0;3.0;1.0;1.0;97.0;5.0;3.0;2.0;95.0;6.0;4.0;2.0;94.0;17.0;6.0;11.0;83.0;79.0;58.0;21.0;21.0
254;HBO, WO bachelor;2001 voor revisie;1199.0;214.0;114.0;100.0;997.0;815.0;437.0;378.0;376.0;32.0;15.0;16.0;1179.0;61.0;32.0;29.0;1149.0;80.0;42.0;38.0;1131.0;197.0;65.0;132.0;1005.0;985.0;717.0;269.0;225.0;1199.0;18.0;9.0;8.0;82.0;67.0;36.0;31.0;31.0;3.0;1.0;1.0;97.0;5.0;3.0;2.0;95.0;7.0;3.0;3.0;93.0;16.0;5.0;11.0;83.0;81.0;59.0;22.0;19.0
255;HBO, WO bachelor;2001 na revisie;1156.0;214.0;114.0;100.0;997.0;778.0;413.0;365.0;370.0;32.0;15.0;16.0;1179.0;61.0;32.0;29.0;1149.0;80.0;42.0;38.0;1131.0;197.0;65.0;132.0;1005.0;985.0;717.0;269.0;225.0;1156.0;18.0;9.0;8.0;82.0;64.0;34.0;30.0;31.0;3.0;1.0;1.0;97.0;5.0;3.0;2.0;95.0;7.0;3.0;3.0;93.0;16.0;5.0;11.0;83.0;81.0;59.0;22.0;19.0
256;HBO, WO bachelor;2002;1244.0;227.0;121.0;106.0;1074.0;832.0;418.0;414.0;402.0;35.0;21.0;14.0;1266.0;55.0;26.0;29.0;1244.0;76.0;42.0;33.0;1226.0;225.0;72.0;153.0;1073.0;1088.0;789.0;299.0;213.0;1244.0;17.0;9.0;8.0;83.0;64.0;32.0;32.0;31.0;3.0;2.0;1.0;97.0;4.0;2.0;2.0;96.0;6.0;3.0;3.0;94.0;17.0;6.0;12.0;82.0;84.0;61.0;23.0;16.0
257;HBO, WO bachelor;2003;1306.0;235.0;120.0;115.0;1074.0;858.0;417.0;442.0;436.0;;;;;;;;;;;;;228.0;74.0;154.0;1081.0;1097.0;825.0;272.0;213.0;1306.0;18.0;9.0;9.0;82.0;65.0;32.0;34.0;33.0;;;;;;;;;;;;;17.0;6.0;12.0;82.0;84.0;63.0;21.0;16.0
258;HBO, WO bachelor;2004;1376.0;276.0;143.0;133.0;1136.0;907.0;418.0;489.0;459.0;;;;;;;;;;;;;231.0;80.0;151.0;1179.0;1178.0;886.0;292.0;235.0;1376.0;20.0;10.0;9.0;80.0;64.0;30.0;35.0;33.0;;;;;;;;;;;;;16.0;6.0;11.0;83.0;83.0;63.0;21.0;17.0
259;HBO, WO bachelor;2005;1332.0;257.0;150.0;107.0;1102.0;;;;;;;;;;;;;;;;;214.0;70.0;144.0;1144.0;;;;;1332.0;19.0;11.0;8.0;81.0;;;;;;;;;;;;;;;;;16.0;5.0;11.0;84.0;;;;
260;WO masters, doctor;1997;625.0;43.0;22.0;21.0;575.0;479.0;279.0;200.0;137.0;8.0;3.0;5.0;611.0;17.0;9.0;8.0;601.0;23.0;11.0;11.0;596.0;49.0;13.0;36.0;568.0;523.0;418.0;105.0;95.0;625.0;7.0;4.0;3.0;92.0;77.0;45.0;32.0;22.0;1.0;0.0;1.0;98.0;3.0;1.0;1.0;96.0;4.0;2.0;2.0;95.0;8.0;2.0;6.0;91.0;84.0;67.0;17.0;15.0
261;WO masters, doctor;1998;703.0;48.0;21.0;27.0;647.0;542.0;317.0;225.0;152.0;6.0;3.0;3.0;690.0;18.0;10.0;9.0;677.0;22.0;12.0;11.0;673.0;48.0;12.0;36.0;646.0;601.0;475.0;126.0;95.0;703.0;7.0;3.0;4.0;92.0;77.0;45.0;32.0;22.0;1.0;0.0;0.0;98.0;3.0;1.0;1.0;96.0;3.0;2.0;2.0;96.0;7.0;2.0;5.0;92.0;85.0;68.0;18.0;13.0
262;WO masters, doctor;1999;707.0;51.0;22.0;29.0;668.0;536.0;315.0;221.0;162.0;8.0;4.0;4.0;713.0;17.0;8.0;9.0;703.0;22.0;11.0;11.0;699.0;57.0;20.0;37.0;662.0;639.0;506.0;133.0;82.0;707.0;7.0;3.0;4.0;92.0;74.0;43.0;30.0;22.0;1.0;1.0;1.0;98.0;2.0;1.0;1.0;97.0;3.0;2.0;2.0;96.0;8.0;3.0;5.0;91.0;88.0;70.0;18.0;11.0
263;WO masters, doctor;2000;688.0;47.0;26.0;21.0;649.0;529.0;297.0;233.0;155.0;9.0;3.0;6.0;687.0;14.0;8.0;6.0;682.0;22.0;10.0;11.0;674.0;55.0;17.0;38.0;641.0;626.0;469.0;158.0;70.0;688.0;7.0;4.0;3.0;93.0;76.0;43.0;33.0;22.0;1.0;0.0;1.0;99.0;2.0;1.0;1.0;98.0;3.0;1.0;2.0;97.0;8.0;2.0;5.0;92.0;90.0;67.0;23.0;10.0
264;WO masters, doctor;2001 voor revisie;675.0;46.0;18.0;28.0;638.0;515.0;287.0;228.0;155.0;5.0;3.0;2.0;679.0;17.0;9.0;8.0;667.0;19.0;10.0;9.0;664.0;68.0;14.0;54.0;615.0;629.0;482.0;147.0;55.0;675.0;7.0;3.0;4.0;93.0;75.0;42.0;33.0;23.0;1.0;0.0;0.0;99.0;2.0;1.0;1.0;98.0;3.0;2.0;1.0;97.0;10.0;2.0;8.0;90.0;92.0;70.0;21.0;8.0
265;WO masters, doctor;2001 na revisie;645.0;46.0;18.0;28.0;638.0;494.0;276.0;217.0;147.0;5.0;3.0;2.0;679.0;17.0;9.0;8.0;667.0;19.0;10.0;9.0;664.0;68.0;14.0;54.0;615.0;629.0;482.0;147.0;55.0;645.0;7.0;3.0;4.0;93.0;72.0;40.0;32.0;22.0;1.0;0.0;0.0;99.0;2.0;1.0;1.0;98.0;3.0;2.0;1.0;97.0;10.0;2.0;8.0;90.0;92.0;70.0;21.0;8.0
266;WO masters, doctor;2002;671.0;49.0;24.0;25.0;685.0;510.0;280.0;229.0;158.0;4.0;2.0;2.0;730.0;19.0;13.0;6.0;713.0;21.0;15.0;7.0;712.0;60.0;19.0;41.0;672.0;669.0;526.0;142.0;65.0;671.0;7.0;3.0;3.0;93.0;69.0;38.0;31.0;21.0;0.0;0.0;0.0;100.0;3.0;2.0;1.0;97.0;3.0;2.0;1.0;97.0;8.0;3.0;6.0;92.0;91.0;72.0;19.0;9.0
267;WO masters, doctor;2003;688.0;50.0;19.0;30.0;644.0;519.0;274.0;245.0;166.0;;;;;;;;;;;;;53.0;16.0;37.0;641.0;641.0;533.0;108.0;52.0;688.0;7.0;3.0;4.0;93.0;75.0;39.0;35.0;24.0;;;;;;;;;;;;;8.0;2.0;5.0;92.0;92.0;77.0;16.0;8.0
268;WO masters, doctor;2004;786.0;74.0;32.0;41.0;729.0;584.0;285.0;299.0;195.0;;;;;;;;;;;;;84.0;23.0;60.0;718.0;734.0;595.0;139.0;69.0;786.0;9.0;4.0;5.0;91.0;73.0;36.0;37.0;24.0;;;;;;;;;;;;;10.0;3.0;8.0;89.0;91.0;74.0;17.0;9.0
269;WO masters, doctor;2005;809.0;76.0;37.0;39.0;759.0;;;;;;;;;;;;;;;;;66.0;18.0;48.0;768.0;;;;;809.0;9.0;4.0;5.0;91.0;;;;;;;;;;;;;;;;;8.0;2.0;6.0;92.0;;;;
270;Onderwijsniveau: onbekend;1997;23.0;11.0;7.0;4.0;11.0;14.0;7.0;7.0;8.0;4.0;3.0;;18.0;4.0;2.0;2.0;17.0;6.0;5.0;;16.0;4.0;3.0;;17.0;8.0;6.0;3.0;14.0;23.0;47.0;31.0;16.0;49.0;60.0;31.0;29.0;35.0;18.0;13.0;;78.0;16.0;9.0;7.0;76.0;26.0;20.0;;71.0;19.0;12.0;;75.0;37.0;25.0;11.0;60.0
271;Onderwijsniveau: onbekend;1998;24.0;11.0;7.0;4.0;12.0;11.0;5.0;6.0;9.0;5.0;4.0;;18.0;4.0;2.0;2.0;18.0;8.0;5.0;3.0;15.0;6.0;3.0;2.0;16.0;9.0;7.0;3.0;14.0;24.0;47.0;28.0;19.0;51.0;48.0;22.0;26.0;40.0;22.0;16.0;;75.0;16.0;10.0;6.0;76.0;34.0;22.0;12.0;63.0;23.0;13.0;10.0;69.0;40.0;28.0;12.0;57.0
272;Onderwijsniveau: onbekend;1999;27.0;14.0;9.0;5.0;10.0;16.0;7.0;9.0;9.0;4.0;3.0;;21.0;4.0;2.0;2.0;19.0;7.0;5.0;2.0;18.0;8.0;4.0;4.0;17.0;11.0;8.0;4.0;13.0;27.0;54.0;34.0;20.0;41.0;64.0;29.0;35.0;35.0;16.0;13.0;;82.0;15.0;7.0;7.0;76.0;27.0;18.0;9.0;72.0;32.0;15.0;16.0;65.0;45.0;30.0;14.0;52.0
273;Onderwijsniveau: onbekend;2000;32.0;16.0;12.0;4.0;21.0;17.0;10.0;7.0;13.0;6.0;5.0;;30.0;9.0;6.0;3.0;27.0;11.0;8.0;3.0;26.0;10.0;5.0;4.0;26.0;16.0;12.0;4.0;20.0;32.0;43.0;31.0;11.0;55.0;46.0;27.0;19.0;35.0;17.0;13.0;;81.0;24.0;15.0;9.0;71.0;29.0;22.0;7.0;68.0;26.0;14.0;12.0;70.0;43.0;32.0;12.0;54.0
274;Onderwijsniveau: onbekend;2001 voor revisie;37.0;14.0;7.0;7.0;17.0;19.0;9.0;10.0;16.0;5.0;3.0;2.0;26.0;5.0;2.0;3.0;24.0;9.0;5.0;4.0;23.0;8.0;3.0;5.0;21.0;15.0;9.0;6.0;17.0;37.0;40.0;20.0;20.0;50.0;56.0;26.0;29.0;46.0;16.0;10.0;6.0;79.0;15.0;7.0;8.0;72.0;27.0;15.0;12.0;68.0;23.0;8.0;15.0;64.0;46.0;28.0;18.0;50.0
275;Onderwijsniveau: onbekend;2001 na revisie;34.0;14.0;7.0;7.0;17.0;17.0;8.0;9.0;15.0;5.0;3.0;2.0;26.0;5.0;2.0;3.0;24.0;9.0;5.0;4.0;23.0;8.0;3.0;5.0;21.0;15.0;9.0;6.0;17.0;34.0;40.0;20.0;20.0;50.0;51.0;23.0;27.0;44.0;16.0;10.0;6.0;79.0;15.0;7.0;8.0;72.0;27.0;15.0;12.0;68.0;23.0;8.0;15.0;64.0;46.0;28.0;18.0;50.0
276;Onderwijsniveau: onbekend;2002;25.0;13.0;7.0;6.0;15.0;12.0;6.0;6.0;12.0;4.0;2.0;2.0;23.0;3.0;2.0;;23.0;5.0;3.0;2.0;22.0;6.0;3.0;3.0;21.0;15.0;11.0;4.0;13.0;25.0;48.0;25.0;22.0;52.0;43.0;20.0;23.0;41.0;14.0;7.0;7.0;83.0;10.0;6.0;;81.0;19.0;12.0;7.0;77.0;22.0;10.0;12.0;74.0;55.0;40.0;15.0;45.0
277;Onderwijsniveau: onbekend;2003;26.0;8.0;5.0;3.0;14.0;13.0;6.0;7.0;12.0;;;;;;;;;;;;;5.0;2.0;2.0;18.0;11.0;8.0;4.0;12.0;26.0;35.0;23.0;12.0;60.0;53.0;25.0;29.0;50.0;;;;;;;;;;;;;20.0;9.0;10.0;76.0;47.0;32.0;15.0;51.0
278;Onderwijsniveau: onbekend;2004;41.0;23.0;16.0;7.0;18.0;22.0;9.0;12.0;18.0;;;;;;;;;;;;;18.0;10.0;8.0;23.0;13.0;8.0;5.0;28.0;41.0;55.0;38.0;16.0;44.0;52.0;23.0;30.0;42.0;;;;;;;;;;;;;44.0;25.0;19.0;54.0;30.0;19.0;11.0;68.0
279;Onderwijsniveau: onbekend;2005;33.0;16.0;11.0;5.0;15.0;;;;;;;;;;;;;;;;;7.0;4.0;2.0;24.0;;;;;33.0;49.0;35.0;14.0;47.0;;;;;;;;;;;;;;;;;20.0;13.0;7.0;74.0;;;;
