ID;Bedrijfstakken;Landen;Perioden;AangevraagdeOctrooienBijHetEPO_1
8706;Machines voor mechanische energie;Ierland;1996;0.89
8707;Machines voor mechanische energie;Ierland;1997;1.24
8708;Machines voor mechanische energie;Ierland;1998;1.41
8709;Machines voor mechanische energie;Ierland;1999;1.2
8710;Machines voor mechanische energie;Ierland;2000;1.43
8711;Machines voor mechanische energie;Ierland;2001;1.38
8712;Machines voor mechanische energie;Ierland;2002;1.1
8713;Machines voor mechanische energie;Ierland;2003;1.1
8714;Machines voor mechanische energie;Ierland;2004;0.75
8715;Machines voor mechanische energie;Italië;1990;2.07
8716;Machines voor mechanische energie;Italië;1991;2.02
8717;Machines voor mechanische energie;Italië;1992;2.03
8718;Machines voor mechanische energie;Italië;1993;1.98
8719;Machines voor mechanische energie;Italië;1994;2.11
8720;Machines voor mechanische energie;Italië;1995;2.14
8721;Machines voor mechanische energie;Italië;1996;2.72
8722;Machines voor mechanische energie;Italië;1997;3.0
8723;Machines voor mechanische energie;Italië;1998;3.16
8724;Machines voor mechanische energie;Italië;1999;3.5
8725;Machines voor mechanische energie;Italië;2000;3.71
8726;Machines voor mechanische energie;Italië;2001;3.64
8727;Machines voor mechanische energie;Italië;2002;3.9
8728;Machines voor mechanische energie;Italië;2003;4.03
8729;Machines voor mechanische energie;Italië;2004;3.32
8730;Machines voor mechanische energie;Japan;1990;2.6
8731;Machines voor mechanische energie;Japan;1991;2.43
8732;Machines voor mechanische energie;Japan;1992;2.14
8733;Machines voor mechanische energie;Japan;1993;2.25
8734;Machines voor mechanische energie;Japan;1994;2.37
8735;Machines voor mechanische energie;Japan;1995;2.91
8736;Machines voor mechanische energie;Japan;1996;3.24
8737;Machines voor mechanische energie;Japan;1997;3.52
8738;Machines voor mechanische energie;Japan;1998;3.6
8739;Machines voor mechanische energie;Japan;1999;4.46
8740;Machines voor mechanische energie;Japan;2000;5.27
8741;Machines voor mechanische energie;Japan;2001;5.04
8742;Machines voor mechanische energie;Japan;2002;4.97
8743;Machines voor mechanische energie;Japan;2003;5.29
8744;Machines voor mechanische energie;Japan;2004;3.93
8745;Machines voor mechanische energie;Nederland;1990;3.26
8746;Machines voor mechanische energie;Nederland;1991;2.58
8747;Machines voor mechanische energie;Nederland;1992;3.07
8748;Machines voor mechanische energie;Nederland;1993;3.0
8749;Machines voor mechanische energie;Nederland;1994;3.0
8750;Machines voor mechanische energie;Nederland;1995;3.19
8751;Machines voor mechanische energie;Nederland;1996;3.57
8752;Machines voor mechanische energie;Nederland;1997;4.01
8753;Machines voor mechanische energie;Nederland;1998;4.21
8754;Machines voor mechanische energie;Nederland;1999;4.21
8755;Machines voor mechanische energie;Nederland;2000;4.71
8756;Machines voor mechanische energie;Nederland;2001;4.02
8757;Machines voor mechanische energie;Nederland;2002;4.16
8758;Machines voor mechanische energie;Nederland;2003;4.27
8759;Machines voor mechanische energie;Nederland;2004;3.03
8760;Machines voor mechanische energie;Oostenrijk;1990;
8761;Machines voor mechanische energie;Oostenrijk;1991;
8762;Machines voor mechanische energie;Oostenrijk;1992;
8763;Machines voor mechanische energie;Oostenrijk;1993;
8764;Machines voor mechanische energie;Oostenrijk;1994;3.82
8765;Machines voor mechanische energie;Oostenrijk;1995;3.65
8766;Machines voor mechanische energie;Oostenrijk;1996;4.73
8767;Machines voor mechanische energie;Oostenrijk;1997;6.09
8768;Machines voor mechanische energie;Oostenrijk;1998;5.95
8769;Machines voor mechanische energie;Oostenrijk;1999;6.29
8770;Machines voor mechanische energie;Oostenrijk;2000;7.11
8771;Machines voor mechanische energie;Oostenrijk;2001;6.68
8772;Machines voor mechanische energie;Oostenrijk;2002;6.59
8773;Machines voor mechanische energie;Oostenrijk;2003;6.8
8774;Machines voor mechanische energie;Oostenrijk;2004;5.62
8775;Machines voor mechanische energie;Polen;1990;
8776;Machines voor mechanische energie;Polen;1991;
8777;Machines voor mechanische energie;Polen;1992;0.0
8778;Machines voor mechanische energie;Polen;1993;0.01
8779;Machines voor mechanische energie;Polen;1994;0.04
8780;Machines voor mechanische energie;Polen;1995;0.01
8781;Machines voor mechanische energie;Polen;1996;0.03
8782;Machines voor mechanische energie;Polen;1997;0.03
8783;Machines voor mechanische energie;Polen;1998;0.02
8784;Machines voor mechanische energie;Polen;1999;0.04
8785;Machines voor mechanische energie;Polen;2000;0.05
8786;Machines voor mechanische energie;Polen;2001;0.06
8787;Machines voor mechanische energie;Polen;2002;0.06
8788;Machines voor mechanische energie;Polen;2003;0.11
8789;Machines voor mechanische energie;Polen;2004;0.1
8790;Machines voor mechanische energie;Spanje;1990;0.41
8791;Machines voor mechanische energie;Spanje;1991;0.37
8792;Machines voor mechanische energie;Spanje;1992;0.44
8793;Machines voor mechanische energie;Spanje;1993;0.52
8794;Machines voor mechanische energie;Spanje;1994;0.47
8795;Machines voor mechanische energie;Spanje;1995;0.46
8796;Machines voor mechanische energie;Spanje;1996;0.55
8797;Machines voor mechanische energie;Spanje;1997;0.64
8798;Machines voor mechanische energie;Spanje;1998;0.7
8799;Machines voor mechanische energie;Spanje;1999;0.79
8800;Machines voor mechanische energie;Spanje;2000;0.81
8801;Machines voor mechanische energie;Spanje;2001;0.83
8802;Machines voor mechanische energie;Spanje;2002;0.95
8803;Machines voor mechanische energie;Spanje;2003;0.94
8804;Machines voor mechanische energie;Spanje;2004;0.87
8805;Machines voor mechanische energie;Tsjechië;1990;
8806;Machines voor mechanische energie;Tsjechië;1991;
8807;Machines voor mechanische energie;Tsjechië;1992;
8808;Machines voor mechanische energie;Tsjechië;1993;0.08
8809;Machines voor mechanische energie;Tsjechië;1994;0.1
8810;Machines voor mechanische energie;Tsjechië;1995;0.04
8811;Machines voor mechanische energie;Tsjechië;1996;0.11
8812;Machines voor mechanische energie;Tsjechië;1997;0.15
8813;Machines voor mechanische energie;Tsjechië;1998;0.26
8814;Machines voor mechanische energie;Tsjechië;1999;0.22
8815;Machines voor mechanische energie;Tsjechië;2000;0.28
8816;Machines voor mechanische energie;Tsjechië;2001;0.3
8817;Machines voor mechanische energie;Tsjechië;2002;0.39
8818;Machines voor mechanische energie;Tsjechië;2003;0.36
8819;Machines voor mechanische energie;Tsjechië;2004;0.34
8820;Machines voor mechanische energie;Verenigd Koninkrijk;1990;2.1
8821;Machines voor mechanische energie;Verenigd Koninkrijk;1991;1.99
8822;Machines voor mechanische energie;Verenigd Koninkrijk;1992;2.03
8823;Machines voor mechanische energie;Verenigd Koninkrijk;1993;1.94
8824;Machines voor mechanische energie;Verenigd Koninkrijk;1994;2.06
8825;Machines voor mechanische energie;Verenigd Koninkrijk;1995;2.08
8826;Machines voor mechanische energie;Verenigd Koninkrijk;1996;2.29
8827;Machines voor mechanische energie;Verenigd Koninkrijk;1997;2.38
8828;Machines voor mechanische energie;Verenigd Koninkrijk;1998;2.82
8829;Machines voor mechanische energie;Verenigd Koninkrijk;1999;2.85
8830;Machines voor mechanische energie;Verenigd Koninkrijk;2000;2.74
8831;Machines voor mechanische energie;Verenigd Koninkrijk;2001;2.61
8832;Machines voor mechanische energie;Verenigd Koninkrijk;2002;2.62
8833;Machines voor mechanische energie;Verenigd Koninkrijk;2003;2.79
8834;Machines voor mechanische energie;Verenigd Koninkrijk;2004;1.85
8835;Machines voor mechanische energie;Verenigde Staten;1990;1.8
8836;Machines voor mechanische energie;Verenigde Staten;1991;1.79
8837;Machines voor mechanische energie;Verenigde Staten;1992;1.83
8838;Machines voor mechanische energie;Verenigde Staten;1993;1.84
8839;Machines voor mechanische energie;Verenigde Staten;1994;1.93
8840;Machines voor mechanische energie;Verenigde Staten;1995;2.02
8841;Machines voor mechanische energie;Verenigde Staten;1996;2.08
8842;Machines voor mechanische energie;Verenigde Staten;1997;2.29
8843;Machines voor mechanische energie;Verenigde Staten;1998;2.41
8844;Machines voor mechanische energie;Verenigde Staten;1999;2.61
8845;Machines voor mechanische energie;Verenigde Staten;2000;2.55
8846;Machines voor mechanische energie;Verenigde Staten;2001;2.47
8847;Machines voor mechanische energie;Verenigde Staten;2002;2.52
8848;Machines voor mechanische energie;Verenigde Staten;2003;2.4
8849;Machines voor mechanische energie;Verenigde Staten;2004;1.63
8850;Machines voor mechanische energie;Zuid-Korea;1990;0.05
8851;Machines voor mechanische energie;Zuid-Korea;1991;0.09
8852;Machines voor mechanische energie;Zuid-Korea;1992;0.1
8853;Machines voor mechanische energie;Zuid-Korea;1993;0.2
8854;Machines voor mechanische energie;Zuid-Korea;1994;0.37
8855;Machines voor mechanische energie;Zuid-Korea;1995;0.38
8856;Machines voor mechanische energie;Zuid-Korea;1996;0.26
8857;Machines voor mechanische energie;Zuid-Korea;1997;0.24
8858;Machines voor mechanische energie;Zuid-Korea;1998;0.4
8859;Machines voor mechanische energie;Zuid-Korea;1999;0.58
8860;Machines voor mechanische energie;Zuid-Korea;2000;0.65
8861;Machines voor mechanische energie;Zuid-Korea;2001;0.98
8862;Machines voor mechanische energie;Zuid-Korea;2002;0.93
8863;Machines voor mechanische energie;Zuid-Korea;2003;1.41
8864;Machines voor mechanische energie;Zuid-Korea;2004;1.44
8865;Machines voor mechanische energie;Zweden;1990;4.98
8866;Machines voor mechanische energie;Zweden;1991;4.51
8867;Machines voor mechanische energie;Zweden;1992;4.91
8868;Machines voor mechanische energie;Zweden;1993;5.87
8869;Machines voor mechanische energie;Zweden;1994;6.03
8870;Machines voor mechanische energie;Zweden;1995;6.97
8871;Machines voor mechanische energie;Zweden;1996;8.75
8872;Machines voor mechanische energie;Zweden;1997;8.51
8873;Machines voor mechanische energie;Zweden;1998;8.71
8874;Machines voor mechanische energie;Zweden;1999;8.16
8875;Machines voor mechanische energie;Zweden;2000;8.8
8876;Machines voor mechanische energie;Zweden;2001;8.47
8877;Machines voor mechanische energie;Zweden;2002;8.21
8878;Machines voor mechanische energie;Zweden;2003;8.63
8879;Machines voor mechanische energie;Zweden;2004;5.69
8880;Machines voor mechanische energie;EU-15;1990;3.56
8881;Machines voor mechanische energie;EU-15;1991;3.27
8882;Machines voor mechanische energie;EU-15;1992;3.28
8883;Machines voor mechanische energie;EU-15;1993;3.4
8884;Machines voor mechanische energie;EU-15;1994;3.58
8885;Machines voor mechanische energie;EU-15;1995;3.75
8886;Machines voor mechanische energie;EU-15;1996;4.41
8887;Machines voor mechanische energie;EU-15;1997;4.82
8888;Machines voor mechanische energie;EU-15;1998;5.28
8889;Machines voor mechanische energie;EU-15;1999;5.52
8890;Machines voor mechanische energie;EU-15;2000;5.8
8891;Machines voor mechanische energie;EU-15;2001;5.64
8892;Machines voor mechanische energie;EU-15;2002;5.65
8893;Machines voor mechanische energie;EU-15;2003;5.9
8894;Machines voor mechanische energie;EU-15;2004;4.48
8895;Machines voor mechanische energie;EU-25;1990;3.12
8896;Machines voor mechanische energie;EU-25;1991;2.89
8897;Machines voor mechanische energie;EU-25;1992;2.82
8898;Machines voor mechanische energie;EU-25;1993;2.92
8899;Machines voor mechanische energie;EU-25;1994;3.04
8900;Machines voor mechanische energie;EU-25;1995;3.13
8901;Machines voor mechanische energie;EU-25;1996;3.68
8902;Machines voor mechanische energie;EU-25;1997;4.03
8903;Machines voor mechanische energie;EU-25;1998;4.43
8904;Machines voor mechanische energie;EU-25;1999;4.62
8905;Machines voor mechanische energie;EU-25;2000;4.87
8906;Machines voor mechanische energie;EU-25;2001;4.75
8907;Machines voor mechanische energie;EU-25;2002;4.77
8908;Machines voor mechanische energie;EU-25;2003;5.0
8909;Machines voor mechanische energie;EU-25;2004;3.8
8910;Overige machines voor algemeen gebruik;Australië;1990;1.16
8911;Overige machines voor algemeen gebruik;Australië;1991;1.19
8912;Overige machines voor algemeen gebruik;Australië;1992;0.92
8913;Overige machines voor algemeen gebruik;Australië;1993;1.18
8914;Overige machines voor algemeen gebruik;Australië;1994;1.09
8915;Overige machines voor algemeen gebruik;Australië;1995;1.17
8916;Overige machines voor algemeen gebruik;Australië;1996;1.11
8917;Overige machines voor algemeen gebruik;Australië;1997;1.29
8918;Overige machines voor algemeen gebruik;Australië;1998;1.42
8919;Overige machines voor algemeen gebruik;Australië;1999;1.72
8920;Overige machines voor algemeen gebruik;Australië;2000;1.84
8921;Overige machines voor algemeen gebruik;Australië;2001;1.74
8922;Overige machines voor algemeen gebruik;Australië;2002;1.79
8923;Overige machines voor algemeen gebruik;Australië;2003;1.74
8924;Overige machines voor algemeen gebruik;Australië;2004;
8925;Overige machines voor algemeen gebruik;België;1990;2.55
8926;Overige machines voor algemeen gebruik;België;1991;2.74
8927;Overige machines voor algemeen gebruik;België;1992;2.64
8928;Overige machines voor algemeen gebruik;België;1993;3.05
8929;Overige machines voor algemeen gebruik;België;1994;3.15
8930;Overige machines voor algemeen gebruik;België;1995;2.84
8931;Overige machines voor algemeen gebruik;België;1996;3.51
8932;Overige machines voor algemeen gebruik;België;1997;4.63
8933;Overige machines voor algemeen gebruik;België;1998;4.82
8934;Overige machines voor algemeen gebruik;België;1999;5.19
8935;Overige machines voor algemeen gebruik;België;2000;5.43
8936;Overige machines voor algemeen gebruik;België;2001;4.88
8937;Overige machines voor algemeen gebruik;België;2002;4.9
8938;Overige machines voor algemeen gebruik;België;2003;4.78
8939;Overige machines voor algemeen gebruik;België;2004;3.89
8940;Overige machines voor algemeen gebruik;Canada;1990;0.89
8941;Overige machines voor algemeen gebruik;Canada;1991;0.76
8942;Overige machines voor algemeen gebruik;Canada;1992;0.91
8943;Overige machines voor algemeen gebruik;Canada;1993;0.93
8944;Overige machines voor algemeen gebruik;Canada;1994;0.99
8945;Overige machines voor algemeen gebruik;Canada;1995;1.15
8946;Overige machines voor algemeen gebruik;Canada;1996;1.24
8947;Overige machines voor algemeen gebruik;Canada;1997;1.55
8948;Overige machines voor algemeen gebruik;Canada;1998;1.51
8949;Overige machines voor algemeen gebruik;Canada;1999;1.7
8950;Overige machines voor algemeen gebruik;Canada;2000;1.64
8951;Overige machines voor algemeen gebruik;Canada;2001;1.7
8952;Overige machines voor algemeen gebruik;Canada;2002;1.6
8953;Overige machines voor algemeen gebruik;Canada;2003;1.55
8954;Overige machines voor algemeen gebruik;Canada;2004;1.02
8955;Overige machines voor algemeen gebruik;Denemarken;1990;3.17
8956;Overige machines voor algemeen gebruik;Denemarken;1991;3.0
8957;Overige machines voor algemeen gebruik;Denemarken;1992;3.41
8958;Overige machines voor algemeen gebruik;Denemarken;1993;3.45
8959;Overige machines voor algemeen gebruik;Denemarken;1994;4.43
8960;Overige machines voor algemeen gebruik;Denemarken;1995;3.6
8961;Overige machines voor algemeen gebruik;Denemarken;1996;4.36
8962;Overige machines voor algemeen gebruik;Denemarken;1997;4.21
8963;Overige machines voor algemeen gebruik;Denemarken;1998;5.17
8964;Overige machines voor algemeen gebruik;Denemarken;1999;5.71
8965;Overige machines voor algemeen gebruik;Denemarken;2000;6.81
8966;Overige machines voor algemeen gebruik;Denemarken;2001;6.64
8967;Overige machines voor algemeen gebruik;Denemarken;2002;6.47
8968;Overige machines voor algemeen gebruik;Denemarken;2003;6.78
8969;Overige machines voor algemeen gebruik;Denemarken;2004;5.04
8970;Overige machines voor algemeen gebruik;Duitsland;1990;
8971;Overige machines voor algemeen gebruik;Duitsland;1991;8.44
8972;Overige machines voor algemeen gebruik;Duitsland;1992;8.41
8973;Overige machines voor algemeen gebruik;Duitsland;1993;8.58
8974;Overige machines voor algemeen gebruik;Duitsland;1994;8.7
8975;Overige machines voor algemeen gebruik;Duitsland;1995;8.94
8976;Overige machines voor algemeen gebruik;Duitsland;1996;10.55
8977;Overige machines voor algemeen gebruik;Duitsland;1997;11.76
8978;Overige machines voor algemeen gebruik;Duitsland;1998;12.53
8979;Overige machines voor algemeen gebruik;Duitsland;1999;12.83
8980;Overige machines voor algemeen gebruik;Duitsland;2000;13.79
8981;Overige machines voor algemeen gebruik;Duitsland;2001;13.37
8982;Overige machines voor algemeen gebruik;Duitsland;2002;13.35
8983;Overige machines voor algemeen gebruik;Duitsland;2003;14.03
8984;Overige machines voor algemeen gebruik;Duitsland;2004;10.32
8985;Overige machines voor algemeen gebruik;Finland;1990;4.91
8986;Overige machines voor algemeen gebruik;Finland;1991;5.21
8987;Overige machines voor algemeen gebruik;Finland;1992;5.86
8988;Overige machines voor algemeen gebruik;Finland;1993;8.31
8989;Overige machines voor algemeen gebruik;Finland;1994;7.93
8990;Overige machines voor algemeen gebruik;Finland;1995;6.34
8991;Overige machines voor algemeen gebruik;Finland;1996;6.6
8992;Overige machines voor algemeen gebruik;Finland;1997;8.62
8993;Overige machines voor algemeen gebruik;Finland;1998;9.0
8994;Overige machines voor algemeen gebruik;Finland;1999;9.98
8995;Overige machines voor algemeen gebruik;Finland;2000;11.03
8996;Overige machines voor algemeen gebruik;Finland;2001;10.61
8997;Overige machines voor algemeen gebruik;Finland;2002;9.07
8998;Overige machines voor algemeen gebruik;Finland;2003;10.07
8999;Overige machines voor algemeen gebruik;Finland;2004;6.84
9000;Overige machines voor algemeen gebruik;Frankrijk;1990;5.21
9001;Overige machines voor algemeen gebruik;Frankrijk;1991;5.13
9002;Overige machines voor algemeen gebruik;Frankrijk;1992;4.85
9003;Overige machines voor algemeen gebruik;Frankrijk;1993;4.5
9004;Overige machines voor algemeen gebruik;Frankrijk;1994;4.96
9005;Overige machines voor algemeen gebruik;Frankrijk;1995;5.0
9006;Overige machines voor algemeen gebruik;Frankrijk;1996;5.39
9007;Overige machines voor algemeen gebruik;Frankrijk;1997;5.5
9008;Overige machines voor algemeen gebruik;Frankrijk;1998;6.0
9009;Overige machines voor algemeen gebruik;Frankrijk;1999;5.96
9010;Overige machines voor algemeen gebruik;Frankrijk;2000;5.69
9011;Overige machines voor algemeen gebruik;Frankrijk;2001;5.26
9012;Overige machines voor algemeen gebruik;Frankrijk;2002;5.64
9013;Overige machines voor algemeen gebruik;Frankrijk;2003;5.99
9014;Overige machines voor algemeen gebruik;Frankrijk;2004;4.56
9015;Overige machines voor algemeen gebruik;Hongarije;1990;
9016;Overige machines voor algemeen gebruik;Hongarije;1991;
9017;Overige machines voor algemeen gebruik;Hongarije;1992;0.18
9018;Overige machines voor algemeen gebruik;Hongarije;1993;0.14
9019;Overige machines voor algemeen gebruik;Hongarije;1994;0.17
9020;Overige machines voor algemeen gebruik;Hongarije;1995;0.21
9021;Overige machines voor algemeen gebruik;Hongarije;1996;0.26
9022;Overige machines voor algemeen gebruik;Hongarije;1997;0.46
9023;Overige machines voor algemeen gebruik;Hongarije;1998;0.35
9024;Overige machines voor algemeen gebruik;Hongarije;1999;0.33
9025;Overige machines voor algemeen gebruik;Hongarije;2000;0.3
9026;Overige machines voor algemeen gebruik;Hongarije;2001;0.24
9027;Overige machines voor algemeen gebruik;Hongarije;2002;0.39
9028;Overige machines voor algemeen gebruik;Hongarije;2003;0.34
9029;Overige machines voor algemeen gebruik;Hongarije;2004;
9030;Overige machines voor algemeen gebruik;Ierland;1990;1.13
9031;Overige machines voor algemeen gebruik;Ierland;1991;1.03
9032;Overige machines voor algemeen gebruik;Ierland;1992;1.51
9033;Overige machines voor algemeen gebruik;Ierland;1993;1.26
9034;Overige machines voor algemeen gebruik;Ierland;1994;0.83
9035;Overige machines voor algemeen gebruik;Ierland;1995;1.36
9036;Overige machines voor algemeen gebruik;Ierland;1996;1.46
9037;Overige machines voor algemeen gebruik;Ierland;1997;1.44
9038;Overige machines voor algemeen gebruik;Ierland;1998;1.89
9039;Overige machines voor algemeen gebruik;Ierland;1999;2.01
9040;Overige machines voor algemeen gebruik;Ierland;2000;1.74
9041;Overige machines voor algemeen gebruik;Ierland;2001;2.01
9042;Overige machines voor algemeen gebruik;Ierland;2002;1.9
9043;Overige machines voor algemeen gebruik;Ierland;2003;1.77
9044;Overige machines voor algemeen gebruik;Ierland;2004;1.12
9045;Overige machines voor algemeen gebruik;Italië;1990;2.53
9046;Overige machines voor algemeen gebruik;Italië;1991;2.48
9047;Overige machines voor algemeen gebruik;Italië;1992;2.32
9048;Overige machines voor algemeen gebruik;Italië;1993;2.57
9049;Overige machines voor algemeen gebruik;Italië;1994;2.68
9050;Overige machines voor algemeen gebruik;Italië;1995;2.81
9051;Overige machines voor algemeen gebruik;Italië;1996;3.35
9052;Overige machines voor algemeen gebruik;Italië;1997;3.74
9053;Overige machines voor algemeen gebruik;Italië;1998;4.06
9054;Overige machines voor algemeen gebruik;Italië;1999;4.39
9055;Overige machines voor algemeen gebruik;Italië;2000;4.56
9056;Overige machines voor algemeen gebruik;Italië;2001;4.57
9057;Overige machines voor algemeen gebruik;Italië;2002;4.63
9058;Overige machines voor algemeen gebruik;Italië;2003;4.83
9059;Overige machines voor algemeen gebruik;Italië;2004;3.95
9060;Overige machines voor algemeen gebruik;Japan;1990;3.47
9061;Overige machines voor algemeen gebruik;Japan;1991;3.14
9062;Overige machines voor algemeen gebruik;Japan;1992;2.88
9063;Overige machines voor algemeen gebruik;Japan;1993;3.07
9064;Overige machines voor algemeen gebruik;Japan;1994;3.02
9065;Overige machines voor algemeen gebruik;Japan;1995;3.46
9066;Overige machines voor algemeen gebruik;Japan;1996;3.81
9067;Overige machines voor algemeen gebruik;Japan;1997;4.03
9068;Overige machines voor algemeen gebruik;Japan;1998;4.32
9069;Overige machines voor algemeen gebruik;Japan;1999;5.08
9070;Overige machines voor algemeen gebruik;Japan;2000;5.83
9071;Overige machines voor algemeen gebruik;Japan;2001;5.46
9072;Overige machines voor algemeen gebruik;Japan;2002;5.4
9073;Overige machines voor algemeen gebruik;Japan;2003;5.54
9074;Overige machines voor algemeen gebruik;Japan;2004;4.13
9075;Overige machines voor algemeen gebruik;Nederland;1990;5.18
9076;Overige machines voor algemeen gebruik;Nederland;1991;3.87
9077;Overige machines voor algemeen gebruik;Nederland;1992;5.04
9078;Overige machines voor algemeen gebruik;Nederland;1993;4.71
9079;Overige machines voor algemeen gebruik;Nederland;1994;4.53
9080;Overige machines voor algemeen gebruik;Nederland;1995;4.78
9081;Overige machines voor algemeen gebruik;Nederland;1996;5.48
9082;Overige machines voor algemeen gebruik;Nederland;1997;6.26
9083;Overige machines voor algemeen gebruik;Nederland;1998;6.17
9084;Overige machines voor algemeen gebruik;Nederland;1999;6.52
9085;Overige machines voor algemeen gebruik;Nederland;2000;6.93
9086;Overige machines voor algemeen gebruik;Nederland;2001;6.29
9087;Overige machines voor algemeen gebruik;Nederland;2002;6.53
9088;Overige machines voor algemeen gebruik;Nederland;2003;6.78
9089;Overige machines voor algemeen gebruik;Nederland;2004;4.5
9090;Overige machines voor algemeen gebruik;Oostenrijk;1990;
9091;Overige machines voor algemeen gebruik;Oostenrijk;1991;
9092;Overige machines voor algemeen gebruik;Oostenrijk;1992;
9093;Overige machines voor algemeen gebruik;Oostenrijk;1993;
9094;Overige machines voor algemeen gebruik;Oostenrijk;1994;5.64
9095;Overige machines voor algemeen gebruik;Oostenrijk;1995;5.35
9096;Overige machines voor algemeen gebruik;Oostenrijk;1996;6.28
9097;Overige machines voor algemeen gebruik;Oostenrijk;1997;8.45
9098;Overige machines voor algemeen gebruik;Oostenrijk;1998;7.45
9099;Overige machines voor algemeen gebruik;Oostenrijk;1999;7.57
9100;Overige machines voor algemeen gebruik;Oostenrijk;2000;9.24
9101;Overige machines voor algemeen gebruik;Oostenrijk;2001;8.65
9102;Overige machines voor algemeen gebruik;Oostenrijk;2002;8.35
9103;Overige machines voor algemeen gebruik;Oostenrijk;2003;8.89
9104;Overige machines voor algemeen gebruik;Oostenrijk;2004;7.19
9105;Overige machines voor algemeen gebruik;Polen;1990;
9106;Overige machines voor algemeen gebruik;Polen;1991;
9107;Overige machines voor algemeen gebruik;Polen;1992;0.01
9108;Overige machines voor algemeen gebruik;Polen;1993;0.01
9109;Overige machines voor algemeen gebruik;Polen;1994;0.05
9110;Overige machines voor algemeen gebruik;Polen;1995;0.01
9111;Overige machines voor algemeen gebruik;Polen;1996;0.04
9112;Overige machines voor algemeen gebruik;Polen;1997;0.04
9113;Overige machines voor algemeen gebruik;Polen;1998;0.04
9114;Overige machines voor algemeen gebruik;Polen;1999;0.06
9115;Overige machines voor algemeen gebruik;Polen;2000;0.06
9116;Overige machines voor algemeen gebruik;Polen;2001;0.08
9117;Overige machines voor algemeen gebruik;Polen;2002;0.09
9118;Overige machines voor algemeen gebruik;Polen;2003;0.19
9119;Overige machines voor algemeen gebruik;Polen;2004;0.11
9120;Overige machines voor algemeen gebruik;Spanje;1990;0.47
9121;Overige machines voor algemeen gebruik;Spanje;1991;0.43
9122;Overige machines voor algemeen gebruik;Spanje;1992;0.53
9123;Overige machines voor algemeen gebruik;Spanje;1993;0.67
9124;Overige machines voor algemeen gebruik;Spanje;1994;0.59
9125;Overige machines voor algemeen gebruik;Spanje;1995;0.46
9126;Overige machines voor algemeen gebruik;Spanje;1996;0.7
9127;Overige machines voor algemeen gebruik;Spanje;1997;0.88
9128;Overige machines voor algemeen gebruik;Spanje;1998;1.09
9129;Overige machines voor algemeen gebruik;Spanje;1999;1.09
9130;Overige machines voor algemeen gebruik;Spanje;2000;0.98
9131;Overige machines voor algemeen gebruik;Spanje;2001;1.04
9132;Overige machines voor algemeen gebruik;Spanje;2002;1.06
9133;Overige machines voor algemeen gebruik;Spanje;2003;1.03
9134;Overige machines voor algemeen gebruik;Spanje;2004;0.99
9135;Overige machines voor algemeen gebruik;Tsjechië;1990;
9136;Overige machines voor algemeen gebruik;Tsjechië;1991;
9137;Overige machines voor algemeen gebruik;Tsjechië;1992;
9138;Overige machines voor algemeen gebruik;Tsjechië;1993;0.2
9139;Overige machines voor algemeen gebruik;Tsjechië;1994;0.15
9140;Overige machines voor algemeen gebruik;Tsjechië;1995;0.05
9141;Overige machines voor algemeen gebruik;Tsjechië;1996;0.15
9142;Overige machines voor algemeen gebruik;Tsjechië;1997;0.19
9143;Overige machines voor algemeen gebruik;Tsjechië;1998;0.33
9144;Overige machines voor algemeen gebruik;Tsjechië;1999;0.28
9145;Overige machines voor algemeen gebruik;Tsjechië;2000;0.27
9146;Overige machines voor algemeen gebruik;Tsjechië;2001;0.27
9147;Overige machines voor algemeen gebruik;Tsjechië;2002;0.36
9148;Overige machines voor algemeen gebruik;Tsjechië;2003;0.44
9149;Overige machines voor algemeen gebruik;Tsjechië;2004;0.31
9150;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;1990;2.58
9151;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;1991;2.44
9152;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;1992;2.57
9153;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;1993;2.41
9154;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;1994;2.49
9155;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;1995;2.6
9156;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;1996;2.67
9157;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;1997;3.05
9158;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;1998;3.26
9159;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;1999;3.46
9160;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;2000;3.31
9161;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;2001;3.11
9162;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;2002;3.13
9163;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;2003;3.22
9164;Overige machines voor algemeen gebruik;Verenigd Koninkrijk;2004;2.03
9165;Overige machines voor algemeen gebruik;Verenigde Staten;1990;2.54
9166;Overige machines voor algemeen gebruik;Verenigde Staten;1991;2.6
9167;Overige machines voor algemeen gebruik;Verenigde Staten;1992;2.56
9168;Overige machines voor algemeen gebruik;Verenigde Staten;1993;2.51
9169;Overige machines voor algemeen gebruik;Verenigde Staten;1994;2.55
