ID;Geslacht;Regiokenmerken;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
2637;Totaal mannen en vrouwen;Loon op Zand;2020/'21;1750.0;40.0;1710.0;2.0
2638;Totaal mannen en vrouwen;Loon op Zand;2021/'22;1700.0;40.0;1660.0;3.0
2639;Totaal mannen en vrouwen;Loon op Zand;2022/'23;1630.0;40.0;1590.0;3.0
2640;Totaal mannen en vrouwen;Lopik;2012/'13;1440.0;30.0;1410.0;2.0
2641;Totaal mannen en vrouwen;Lopik;2013/'14;1450.0;20.0;1430.0;1.0
2642;Totaal mannen en vrouwen;Lopik;2014/'15;1510.0;30.0;1490.0;2.0
2643;Totaal mannen en vrouwen;Lopik;2015/'16;1500.0;20.0;1480.0;2.0
2644;Totaal mannen en vrouwen;Lopik;2016/'17;1510.0;20.0;1480.0;2.0
2645;Totaal mannen en vrouwen;Lopik;2017/'18;1490.0;30.0;1460.0;2.0
2646;Totaal mannen en vrouwen;Lopik;2018/'19;1480.0;30.0;1450.0;2.0
2647;Totaal mannen en vrouwen;Lopik;2019/'20;1420.0;20.0;1400.0;1.0
2648;Totaal mannen en vrouwen;Lopik;2020/'21;1350.0;20.0;1330.0;2.0
2649;Totaal mannen en vrouwen;Lopik;2021/'22;1300.0;30.0;1270.0;2.0
2650;Totaal mannen en vrouwen;Lopik;2022/'23;1230.0;30.0;1200.0;2.0
2651;Totaal mannen en vrouwen;Loppersum;2012/'13;890.0;10.0;880.0;2.0
2652;Totaal mannen en vrouwen;Loppersum;2013/'14;880.0;20.0;860.0;2.0
2653;Totaal mannen en vrouwen;Loppersum;2014/'15;890.0;10.0;880.0;
2654;Totaal mannen en vrouwen;Loppersum;2015/'16;870.0;10.0;860.0;1.0
2655;Totaal mannen en vrouwen;Loppersum;2016/'17;890.0;10.0;880.0;1.0
2656;Totaal mannen en vrouwen;Loppersum;2017/'18;850.0;10.0;840.0;
2657;Totaal mannen en vrouwen;Loppersum;2018/'19;800.0;20.0;780.0;2.0
2658;Totaal mannen en vrouwen;Loppersum;2019/'20;790.0;10.0;780.0;
2659;Totaal mannen en vrouwen;Loppersum;2020/'21;760.0;10.0;750.0;1.0
2660;Totaal mannen en vrouwen;Loppersum;2021/'22;;;;
2661;Totaal mannen en vrouwen;Loppersum;2022/'23;;;;
2662;Totaal mannen en vrouwen;Losser;2012/'13;1840.0;20.0;1820.0;1.0
2663;Totaal mannen en vrouwen;Losser;2013/'14;1870.0;20.0;1850.0;1.0
2664;Totaal mannen en vrouwen;Losser;2014/'15;1900.0;20.0;1880.0;1.0
2665;Totaal mannen en vrouwen;Losser;2015/'16;1950.0;20.0;1930.0;1.0
2666;Totaal mannen en vrouwen;Losser;2016/'17;1970.0;20.0;1950.0;1.0
2667;Totaal mannen en vrouwen;Losser;2017/'18;1960.0;20.0;1940.0;1.0
2668;Totaal mannen en vrouwen;Losser;2018/'19;1950.0;30.0;1920.0;1.0
2669;Totaal mannen en vrouwen;Losser;2019/'20;1890.0;30.0;1860.0;1.0
2670;Totaal mannen en vrouwen;Losser;2020/'21;1840.0;30.0;1800.0;2.0
2671;Totaal mannen en vrouwen;Losser;2021/'22;1830.0;30.0;1800.0;2.0
2672;Totaal mannen en vrouwen;Losser;2022/'23;1810.0;40.0;1770.0;2.0
2673;Totaal mannen en vrouwen;Maasdonk;2012/'13;1150.0;20.0;1130.0;2.0
2674;Totaal mannen en vrouwen;Maasdonk;2013/'14;1150.0;10.0;1140.0;1.0
2675;Totaal mannen en vrouwen;Maasdonk;2014/'15;1120.0;20.0;1100.0;2.0
2676;Totaal mannen en vrouwen;Maasdonk;2015/'16;;;;
2677;Totaal mannen en vrouwen;Maasdonk;2016/'17;;;;
2678;Totaal mannen en vrouwen;Maasdonk;2017/'18;;;;
2679;Totaal mannen en vrouwen;Maasdonk;2018/'19;;;;
2680;Totaal mannen en vrouwen;Maasdonk;2019/'20;;;;
2681;Totaal mannen en vrouwen;Maasdonk;2020/'21;;;;
2682;Totaal mannen en vrouwen;Maasdonk;2021/'22;;;;
2683;Totaal mannen en vrouwen;Maasdonk;2022/'23;;;;
2684;Totaal mannen en vrouwen;Maasdriel;2012/'13;2000.0;30.0;1970.0;1.0
2685;Totaal mannen en vrouwen;Maasdriel;2013/'14;1990.0;40.0;1950.0;2.0
2686;Totaal mannen en vrouwen;Maasdriel;2014/'15;2060.0;40.0;2030.0;2.0
2687;Totaal mannen en vrouwen;Maasdriel;2015/'16;2070.0;30.0;2050.0;1.0
2688;Totaal mannen en vrouwen;Maasdriel;2016/'17;2090.0;40.0;2040.0;2.0
2689;Totaal mannen en vrouwen;Maasdriel;2017/'18;2070.0;30.0;2030.0;2.0
2690;Totaal mannen en vrouwen;Maasdriel;2018/'19;2050.0;40.0;2010.0;2.0
2691;Totaal mannen en vrouwen;Maasdriel;2019/'20;2010.0;40.0;1970.0;2.0
2692;Totaal mannen en vrouwen;Maasdriel;2020/'21;1930.0;30.0;1910.0;1.0
2693;Totaal mannen en vrouwen;Maasdriel;2021/'22;1880.0;40.0;1840.0;2.0
2694;Totaal mannen en vrouwen;Maasdriel;2022/'23;1870.0;60.0;1820.0;3.0
2695;Totaal mannen en vrouwen;Maasgouw;2012/'13;1700.0;20.0;1680.0;1.0
2696;Totaal mannen en vrouwen;Maasgouw;2013/'14;1730.0;20.0;1720.0;1.0
2697;Totaal mannen en vrouwen;Maasgouw;2014/'15;1750.0;30.0;1720.0;2.0
2698;Totaal mannen en vrouwen;Maasgouw;2015/'16;1690.0;30.0;1660.0;2.0
2699;Totaal mannen en vrouwen;Maasgouw;2016/'17;1620.0;20.0;1600.0;1.0
2700;Totaal mannen en vrouwen;Maasgouw;2017/'18;1550.0;30.0;1520.0;2.0
2701;Totaal mannen en vrouwen;Maasgouw;2018/'19;1470.0;30.0;1440.0;2.0
2702;Totaal mannen en vrouwen;Maasgouw;2019/'20;1450.0;30.0;1430.0;2.0
2703;Totaal mannen en vrouwen;Maasgouw;2020/'21;1370.0;20.0;1350.0;2.0
2704;Totaal mannen en vrouwen;Maasgouw;2021/'22;1290.0;30.0;1260.0;3.0
2705;Totaal mannen en vrouwen;Maasgouw;2022/'23;1230.0;30.0;1200.0;3.0
2706;Totaal mannen en vrouwen;Maashorst;2012/'13;;;;
2707;Totaal mannen en vrouwen;Maashorst;2013/'14;;;;
2708;Totaal mannen en vrouwen;Maashorst;2014/'15;;;;
2709;Totaal mannen en vrouwen;Maashorst;2015/'16;;;;
2710;Totaal mannen en vrouwen;Maashorst;2016/'17;;;;
2711;Totaal mannen en vrouwen;Maashorst;2017/'18;;;;
2712;Totaal mannen en vrouwen;Maashorst;2018/'19;;;;
2713;Totaal mannen en vrouwen;Maashorst;2019/'20;;;;
2714;Totaal mannen en vrouwen;Maashorst;2020/'21;;;;
2715;Totaal mannen en vrouwen;Maashorst;2021/'22;;;;
2716;Totaal mannen en vrouwen;Maashorst;2022/'23;4310.0;100.0;4210.0;2.0
2717;Totaal mannen en vrouwen;Maassluis;2012/'13;2450.0;60.0;2390.0;3.0
2718;Totaal mannen en vrouwen;Maassluis;2013/'14;2460.0;70.0;2390.0;3.0
2719;Totaal mannen en vrouwen;Maassluis;2014/'15;2460.0;50.0;2410.0;2.0
2720;Totaal mannen en vrouwen;Maassluis;2015/'16;2440.0;50.0;2390.0;2.0
2721;Totaal mannen en vrouwen;Maassluis;2016/'17;2460.0;50.0;2410.0;2.0
2722;Totaal mannen en vrouwen;Maassluis;2017/'18;2440.0;50.0;2380.0;2.0
2723;Totaal mannen en vrouwen;Maassluis;2018/'19;2450.0;70.0;2380.0;3.0
2724;Totaal mannen en vrouwen;Maassluis;2019/'20;2410.0;50.0;2350.0;2.0
2725;Totaal mannen en vrouwen;Maassluis;2020/'21;2410.0;50.0;2360.0;2.0
2726;Totaal mannen en vrouwen;Maassluis;2021/'22;2420.0;70.0;2350.0;3.0
2727;Totaal mannen en vrouwen;Maassluis;2022/'23;2490.0;50.0;2450.0;2.0
2728;Totaal mannen en vrouwen;Maastricht;2012/'13;6440.0;220.0;6220.0;3.0
2729;Totaal mannen en vrouwen;Maastricht;2013/'14;6310.0;200.0;6110.0;3.0
2730;Totaal mannen en vrouwen;Maastricht;2014/'15;6250.0;210.0;6040.0;3.0
2731;Totaal mannen en vrouwen;Maastricht;2015/'16;6240.0;230.0;6010.0;4.0
2732;Totaal mannen en vrouwen;Maastricht;2016/'17;6140.0;220.0;5930.0;4.0
2733;Totaal mannen en vrouwen;Maastricht;2017/'18;5940.0;210.0;5730.0;3.0
2734;Totaal mannen en vrouwen;Maastricht;2018/'19;5670.0;200.0;5470.0;4.0
2735;Totaal mannen en vrouwen;Maastricht;2019/'20;5480.0;190.0;5300.0;3.0
2736;Totaal mannen en vrouwen;Maastricht;2020/'21;5230.0;160.0;5070.0;3.0
2737;Totaal mannen en vrouwen;Maastricht;2021/'22;5260.0;220.0;5040.0;4.0
2738;Totaal mannen en vrouwen;Maastricht;2022/'23;5020.0;210.0;4810.0;4.0
2739;Totaal mannen en vrouwen;De Marne;2012/'13;820.0;10.0;810.0;1.0
2740;Totaal mannen en vrouwen;De Marne;2013/'14;810.0;20.0;800.0;2.0
2741;Totaal mannen en vrouwen;De Marne;2014/'15;830.0;20.0;820.0;2.0
2742;Totaal mannen en vrouwen;De Marne;2015/'16;830.0;10.0;820.0;2.0
2743;Totaal mannen en vrouwen;De Marne;2016/'17;840.0;20.0;820.0;2.0
2744;Totaal mannen en vrouwen;De Marne;2017/'18;820.0;20.0;800.0;2.0
2745;Totaal mannen en vrouwen;De Marne;2018/'19;820.0;10.0;810.0;1.0
2746;Totaal mannen en vrouwen;De Marne;2019/'20;;;;
2747;Totaal mannen en vrouwen;De Marne;2020/'21;;;;
2748;Totaal mannen en vrouwen;De Marne;2021/'22;;;;
2749;Totaal mannen en vrouwen;De Marne;2022/'23;;;;
2750;Totaal mannen en vrouwen;Marum;2012/'13;1030.0;10.0;1020.0;1.0
2751;Totaal mannen en vrouwen;Marum;2013/'14;1050.0;10.0;1040.0;1.0
2752;Totaal mannen en vrouwen;Marum;2014/'15;1040.0;10.0;1030.0;1.0
2753;Totaal mannen en vrouwen;Marum;2015/'16;1060.0;20.0;1040.0;1.0
2754;Totaal mannen en vrouwen;Marum;2016/'17;1040.0;20.0;1010.0;2.0
2755;Totaal mannen en vrouwen;Marum;2017/'18;990.0;20.0;970.0;2.0
2756;Totaal mannen en vrouwen;Marum;2018/'19;960.0;20.0;940.0;2.0
2757;Totaal mannen en vrouwen;Marum;2019/'20;;;;
2758;Totaal mannen en vrouwen;Marum;2020/'21;;;;
2759;Totaal mannen en vrouwen;Marum;2021/'22;;;;
2760;Totaal mannen en vrouwen;Marum;2022/'23;;;;
2761;Totaal mannen en vrouwen;Medemblik;2012/'13;3810.0;80.0;3730.0;2.0
2762;Totaal mannen en vrouwen;Medemblik;2013/'14;3790.0;50.0;3740.0;1.0
2763;Totaal mannen en vrouwen;Medemblik;2014/'15;3800.0;50.0;3750.0;1.0
2764;Totaal mannen en vrouwen;Medemblik;2015/'16;3860.0;60.0;3800.0;2.0
2765;Totaal mannen en vrouwen;Medemblik;2016/'17;3900.0;70.0;3840.0;2.0
2766;Totaal mannen en vrouwen;Medemblik;2017/'18;3820.0;60.0;3770.0;1.0
2767;Totaal mannen en vrouwen;Medemblik;2018/'19;3850.0;60.0;3790.0;2.0
2768;Totaal mannen en vrouwen;Medemblik;2019/'20;3820.0;50.0;3770.0;1.0
2769;Totaal mannen en vrouwen;Medemblik;2020/'21;3740.0;60.0;3670.0;2.0
2770;Totaal mannen en vrouwen;Medemblik;2021/'22;3650.0;100.0;3560.0;3.0
2771;Totaal mannen en vrouwen;Medemblik;2022/'23;3640.0;90.0;3550.0;2.0
2772;Totaal mannen en vrouwen;Meerssen;2012/'13;1480.0;20.0;1460.0;2.0
2773;Totaal mannen en vrouwen;Meerssen;2013/'14;1490.0;30.0;1460.0;2.0
2774;Totaal mannen en vrouwen;Meerssen;2014/'15;1430.0;30.0;1400.0;2.0
2775;Totaal mannen en vrouwen;Meerssen;2015/'16;1400.0;30.0;1370.0;2.0
2776;Totaal mannen en vrouwen;Meerssen;2016/'17;1400.0;20.0;1380.0;1.0
2777;Totaal mannen en vrouwen;Meerssen;2017/'18;1390.0;30.0;1370.0;2.0
2778;Totaal mannen en vrouwen;Meerssen;2018/'19;1330.0;30.0;1310.0;2.0
2779;Totaal mannen en vrouwen;Meerssen;2019/'20;1300.0;20.0;1280.0;1.0
2780;Totaal mannen en vrouwen;Meerssen;2020/'21;1260.0;20.0;1240.0;2.0
2781;Totaal mannen en vrouwen;Meerssen;2021/'22;1230.0;20.0;1210.0;2.0
2782;Totaal mannen en vrouwen;Meerssen;2022/'23;1220.0;30.0;1200.0;2.0
2783;Totaal mannen en vrouwen;Meierijstad;2012/'13;;;;
2784;Totaal mannen en vrouwen;Meierijstad;2013/'14;;;;
2785;Totaal mannen en vrouwen;Meierijstad;2014/'15;;;;
2786;Totaal mannen en vrouwen;Meierijstad;2015/'16;;;;
2787;Totaal mannen en vrouwen;Meierijstad;2016/'17;;;;
2788;Totaal mannen en vrouwen;Meierijstad;2017/'18;6870.0;110.0;6770.0;2.0
2789;Totaal mannen en vrouwen;Meierijstad;2018/'19;6740.0;110.0;6630.0;2.0
2790;Totaal mannen en vrouwen;Meierijstad;2019/'20;6510.0;120.0;6390.0;2.0
2791;Totaal mannen en vrouwen;Meierijstad;2020/'21;6330.0;110.0;6230.0;2.0
2792;Totaal mannen en vrouwen;Meierijstad;2021/'22;6190.0;140.0;6050.0;2.0
2793;Totaal mannen en vrouwen;Meierijstad;2022/'23;6090.0;150.0;5940.0;2.0
2794;Totaal mannen en vrouwen;Menameradiel;2012/'13;1280.0;20.0;1260.0;1.0
2795;Totaal mannen en vrouwen;Menameradiel;2013/'14;1280.0;10.0;1280.0;
2796;Totaal mannen en vrouwen;Menameradiel;2014/'15;1300.0;20.0;1280.0;1.0
2797;Totaal mannen en vrouwen;Menameradiel;2015/'16;1300.0;10.0;1300.0;
2798;Totaal mannen en vrouwen;Menameradiel;2016/'17;1270.0;10.0;1260.0;1.0
2799;Totaal mannen en vrouwen;Menameradiel;2017/'18;1270.0;10.0;1270.0;
2800;Totaal mannen en vrouwen;Menameradiel;2018/'19;;;;
2801;Totaal mannen en vrouwen;Menameradiel;2019/'20;;;;
2802;Totaal mannen en vrouwen;Menameradiel;2020/'21;;;;
2803;Totaal mannen en vrouwen;Menameradiel;2021/'22;;;;
2804;Totaal mannen en vrouwen;Menameradiel;2022/'23;;;;
2805;Totaal mannen en vrouwen;Menterwolde;2012/'13;1040.0;30.0;1010.0;3.0
2806;Totaal mannen en vrouwen;Menterwolde;2013/'14;1030.0;20.0;1010.0;2.0
2807;Totaal mannen en vrouwen;Menterwolde;2014/'15;1020.0;20.0;1000.0;2.0
2808;Totaal mannen en vrouwen;Menterwolde;2015/'16;1040.0;20.0;1020.0;1.0
2809;Totaal mannen en vrouwen;Menterwolde;2016/'17;1060.0;20.0;1040.0;2.0
2810;Totaal mannen en vrouwen;Menterwolde;2017/'18;1010.0;20.0;990.0;2.0
2811;Totaal mannen en vrouwen;Menterwolde;2018/'19;;;;
2812;Totaal mannen en vrouwen;Menterwolde;2019/'20;;;;
2813;Totaal mannen en vrouwen;Menterwolde;2020/'21;;;;
2814;Totaal mannen en vrouwen;Menterwolde;2021/'22;;;;
2815;Totaal mannen en vrouwen;Menterwolde;2022/'23;;;;
2816;Totaal mannen en vrouwen;Meppel;2012/'13;2680.0;50.0;2620.0;2.0
2817;Totaal mannen en vrouwen;Meppel;2013/'14;2700.0;40.0;2660.0;2.0
2818;Totaal mannen en vrouwen;Meppel;2014/'15;2790.0;50.0;2730.0;2.0
2819;Totaal mannen en vrouwen;Meppel;2015/'16;2800.0;50.0;2750.0;2.0
2820;Totaal mannen en vrouwen;Meppel;2016/'17;2920.0;50.0;2870.0;2.0
2821;Totaal mannen en vrouwen;Meppel;2017/'18;2980.0;60.0;2920.0;2.0
2822;Totaal mannen en vrouwen;Meppel;2018/'19;3000.0;60.0;2940.0;2.0
2823;Totaal mannen en vrouwen;Meppel;2019/'20;3000.0;50.0;2950.0;2.0
2824;Totaal mannen en vrouwen;Meppel;2020/'21;3000.0;70.0;2930.0;2.0
2825;Totaal mannen en vrouwen;Meppel;2021/'22;2970.0;70.0;2890.0;2.0
2826;Totaal mannen en vrouwen;Meppel;2022/'23;2950.0;80.0;2870.0;3.0
2827;Totaal mannen en vrouwen;Middelburg (Z.);2012/'13;3890.0;110.0;3770.0;3.0
2828;Totaal mannen en vrouwen;Middelburg (Z.);2013/'14;3880.0;70.0;3800.0;2.0
2829;Totaal mannen en vrouwen;Middelburg (Z.);2014/'15;3950.0;100.0;3850.0;3.0
2830;Totaal mannen en vrouwen;Middelburg (Z.);2015/'16;3920.0;80.0;3840.0;2.0
2831;Totaal mannen en vrouwen;Middelburg (Z.);2016/'17;3940.0;80.0;3850.0;2.0
2832;Totaal mannen en vrouwen;Middelburg (Z.);2017/'18;3910.0;90.0;3810.0;2.0
2833;Totaal mannen en vrouwen;Middelburg (Z.);2018/'19;3800.0;90.0;3710.0;2.0
2834;Totaal mannen en vrouwen;Middelburg (Z.);2019/'20;3770.0;90.0;3680.0;2.0
2835;Totaal mannen en vrouwen;Middelburg (Z.);2020/'21;3680.0;90.0;3590.0;2.0
2836;Totaal mannen en vrouwen;Middelburg (Z.);2021/'22;3640.0;110.0;3530.0;3.0
2837;Totaal mannen en vrouwen;Middelburg (Z.);2022/'23;3580.0;90.0;3490.0;3.0
2838;Totaal mannen en vrouwen;Middelharnis;2012/'13;1520.0;30.0;1490.0;2.0
2839;Totaal mannen en vrouwen;Middelharnis;2013/'14;;;;
2840;Totaal mannen en vrouwen;Middelharnis;2014/'15;;;;
2841;Totaal mannen en vrouwen;Middelharnis;2015/'16;;;;
2842;Totaal mannen en vrouwen;Middelharnis;2016/'17;;;;
2843;Totaal mannen en vrouwen;Middelharnis;2017/'18;;;;
2844;Totaal mannen en vrouwen;Middelharnis;2018/'19;;;;
2845;Totaal mannen en vrouwen;Middelharnis;2019/'20;;;;
2846;Totaal mannen en vrouwen;Middelharnis;2020/'21;;;;
2847;Totaal mannen en vrouwen;Middelharnis;2021/'22;;;;
2848;Totaal mannen en vrouwen;Middelharnis;2022/'23;;;;
2849;Totaal mannen en vrouwen;Midden-Delfland;2012/'13;1800.0;20.0;1780.0;1.0
2850;Totaal mannen en vrouwen;Midden-Delfland;2013/'14;1800.0;30.0;1770.0;2.0
2851;Totaal mannen en vrouwen;Midden-Delfland;2014/'15;1760.0;20.0;1750.0;1.0
2852;Totaal mannen en vrouwen;Midden-Delfland;2015/'16;1750.0;10.0;1740.0;1.0
2853;Totaal mannen en vrouwen;Midden-Delfland;2016/'17;1760.0;30.0;1730.0;1.0
2854;Totaal mannen en vrouwen;Midden-Delfland;2017/'18;1710.0;20.0;1690.0;1.0
2855;Totaal mannen en vrouwen;Midden-Delfland;2018/'19;1650.0;20.0;1630.0;1.0
2856;Totaal mannen en vrouwen;Midden-Delfland;2019/'20;1600.0;10.0;1590.0;
2857;Totaal mannen en vrouwen;Midden-Delfland;2020/'21;1580.0;20.0;1560.0;1.0
2858;Totaal mannen en vrouwen;Midden-Delfland;2021/'22;1550.0;20.0;1530.0;1.0
2859;Totaal mannen en vrouwen;Midden-Delfland;2022/'23;1520.0;30.0;1490.0;2.0
2860;Totaal mannen en vrouwen;Midden-Drenthe;2012/'13;3050.0;40.0;3010.0;1.0
2861;Totaal mannen en vrouwen;Midden-Drenthe;2013/'14;3070.0;40.0;3040.0;1.0
2862;Totaal mannen en vrouwen;Midden-Drenthe;2014/'15;3100.0;40.0;3060.0;1.0
2863;Totaal mannen en vrouwen;Midden-Drenthe;2015/'16;3110.0;40.0;3080.0;1.0
2864;Totaal mannen en vrouwen;Midden-Drenthe;2016/'17;3150.0;40.0;3100.0;1.0
2865;Totaal mannen en vrouwen;Midden-Drenthe;2017/'18;3060.0;50.0;3000.0;2.0
2866;Totaal mannen en vrouwen;Midden-Drenthe;2018/'19;3020.0;40.0;2980.0;1.0
2867;Totaal mannen en vrouwen;Midden-Drenthe;2019/'20;2900.0;50.0;2850.0;2.0
2868;Totaal mannen en vrouwen;Midden-Drenthe;2020/'21;2770.0;60.0;2720.0;2.0
2869;Totaal mannen en vrouwen;Midden-Drenthe;2021/'22;2640.0;60.0;2590.0;2.0
2870;Totaal mannen en vrouwen;Midden-Drenthe;2022/'23;2570.0;50.0;2520.0;2.0
2871;Totaal mannen en vrouwen;Midden-Groningen;2012/'13;;;;
2872;Totaal mannen en vrouwen;Midden-Groningen;2013/'14;;;;
2873;Totaal mannen en vrouwen;Midden-Groningen;2014/'15;;;;
2874;Totaal mannen en vrouwen;Midden-Groningen;2015/'16;;;;
2875;Totaal mannen en vrouwen;Midden-Groningen;2016/'17;;;;
2876;Totaal mannen en vrouwen;Midden-Groningen;2017/'18;;;;
2877;Totaal mannen en vrouwen;Midden-Groningen;2018/'19;5030.0;110.0;4920.0;2.0
2878;Totaal mannen en vrouwen;Midden-Groningen;2019/'20;4880.0;110.0;4770.0;2.0
2879;Totaal mannen en vrouwen;Midden-Groningen;2020/'21;4700.0;110.0;4590.0;2.0
2880;Totaal mannen en vrouwen;Midden-Groningen;2021/'22;4600.0;130.0;4470.0;3.0
2881;Totaal mannen en vrouwen;Midden-Groningen;2022/'23;4460.0;120.0;4340.0;3.0
2882;Totaal mannen en vrouwen;Mill en Sint Hubert;2012/'13;1000.0;10.0;990.0;1.0
2883;Totaal mannen en vrouwen;Mill en Sint Hubert;2013/'14;1020.0;20.0;1000.0;1.0
2884;Totaal mannen en vrouwen;Mill en Sint Hubert;2014/'15;990.0;20.0;970.0;2.0
2885;Totaal mannen en vrouwen;Mill en Sint Hubert;2015/'16;1000.0;10.0;990.0;1.0
2886;Totaal mannen en vrouwen;Mill en Sint Hubert;2016/'17;1000.0;10.0;990.0;
2887;Totaal mannen en vrouwen;Mill en Sint Hubert;2017/'18;980.0;10.0;970.0;
2888;Totaal mannen en vrouwen;Mill en Sint Hubert;2018/'19;930.0;10.0;910.0;1.0
2889;Totaal mannen en vrouwen;Mill en Sint Hubert;2019/'20;920.0;10.0;910.0;1.0
2890;Totaal mannen en vrouwen;Mill en Sint Hubert;2020/'21;890.0;10.0;880.0;
2891;Totaal mannen en vrouwen;Mill en Sint Hubert;2021/'22;870.0;10.0;860.0;1.0
2892;Totaal mannen en vrouwen;Mill en Sint Hubert;2022/'23;;;;
2893;Totaal mannen en vrouwen;Millingen aan de Rijn;2012/'13;500.0;10.0;490.0;2.0
2894;Totaal mannen en vrouwen;Millingen aan de Rijn;2013/'14;490.0;10.0;490.0;
2895;Totaal mannen en vrouwen;Millingen aan de Rijn;2014/'15;510.0;10.0;500.0;
2896;Totaal mannen en vrouwen;Millingen aan de Rijn;2015/'16;;;;
2897;Totaal mannen en vrouwen;Millingen aan de Rijn;2016/'17;;;;
2898;Totaal mannen en vrouwen;Millingen aan de Rijn;2017/'18;;;;
2899;Totaal mannen en vrouwen;Millingen aan de Rijn;2018/'19;;;;
2900;Totaal mannen en vrouwen;Millingen aan de Rijn;2019/'20;;;;
2901;Totaal mannen en vrouwen;Millingen aan de Rijn;2020/'21;;;;
2902;Totaal mannen en vrouwen;Millingen aan de Rijn;2021/'22;;;;
2903;Totaal mannen en vrouwen;Millingen aan de Rijn;2022/'23;;;;
2904;Totaal mannen en vrouwen;Moerdijk;2012/'13;2940.0;60.0;2880.0;2.0
2905;Totaal mannen en vrouwen;Moerdijk;2013/'14;3010.0;50.0;2960.0;1.0
2906;Totaal mannen en vrouwen;Moerdijk;2014/'15;3100.0;60.0;3050.0;2.0
2907;Totaal mannen en vrouwen;Moerdijk;2015/'16;3110.0;50.0;3060.0;2.0
2908;Totaal mannen en vrouwen;Moerdijk;2016/'17;3090.0;50.0;3030.0;2.0
2909;Totaal mannen en vrouwen;Moerdijk;2017/'18;3040.0;50.0;2990.0;2.0
2910;Totaal mannen en vrouwen;Moerdijk;2018/'19;2980.0;40.0;2940.0;1.0
2911;Totaal mannen en vrouwen;Moerdijk;2019/'20;2960.0;50.0;2910.0;2.0
2912;Totaal mannen en vrouwen;Moerdijk;2020/'21;2880.0;70.0;2810.0;2.0
2913;Totaal mannen en vrouwen;Moerdijk;2021/'22;2790.0;50.0;2730.0;2.0
2914;Totaal mannen en vrouwen;Moerdijk;2022/'23;2720.0;60.0;2670.0;2.0
2915;Totaal mannen en vrouwen;Molenlanden;2012/'13;;;;
2916;Totaal mannen en vrouwen;Molenlanden;2013/'14;;;;
2917;Totaal mannen en vrouwen;Molenlanden;2014/'15;;;;
2918;Totaal mannen en vrouwen;Molenlanden;2015/'16;;;;
2919;Totaal mannen en vrouwen;Molenlanden;2016/'17;;;;
2920;Totaal mannen en vrouwen;Molenlanden;2017/'18;;;;
2921;Totaal mannen en vrouwen;Molenlanden;2018/'19;;;;
2922;Totaal mannen en vrouwen;Molenlanden;2019/'20;4210.0;50.0;4160.0;1.0
2923;Totaal mannen en vrouwen;Molenlanden;2020/'21;4150.0;50.0;4090.0;1.0
2924;Totaal mannen en vrouwen;Molenlanden;2021/'22;4090.0;90.0;4010.0;2.0
2925;Totaal mannen en vrouwen;Molenlanden;2022/'23;4090.0;70.0;4020.0;2.0
2926;Totaal mannen en vrouwen;Molenwaard;2012/'13;;;;
2927;Totaal mannen en vrouwen;Molenwaard;2013/'14;3150.0;50.0;3100.0;2.0
2928;Totaal mannen en vrouwen;Molenwaard;2014/'15;3150.0;50.0;3100.0;2.0
2929;Totaal mannen en vrouwen;Molenwaard;2015/'16;3170.0;30.0;3140.0;1.0
2930;Totaal mannen en vrouwen;Molenwaard;2016/'17;3130.0;50.0;3070.0;2.0
2931;Totaal mannen en vrouwen;Molenwaard;2017/'18;3090.0;50.0;3040.0;2.0
2932;Totaal mannen en vrouwen;Molenwaard;2018/'19;2960.0;40.0;2920.0;1.0
2933;Totaal mannen en vrouwen;Molenwaard;2019/'20;;;;
2934;Totaal mannen en vrouwen;Molenwaard;2020/'21;;;;
2935;Totaal mannen en vrouwen;Molenwaard;2021/'22;;;;
2936;Totaal mannen en vrouwen;Molenwaard;2022/'23;;;;
2937;Totaal mannen en vrouwen;Montferland;2012/'13;3010.0;50.0;2950.0;2.0
2938;Totaal mannen en vrouwen;Montferland;2013/'14;3020.0;40.0;2980.0;1.0
2939;Totaal mannen en vrouwen;Montferland;2014/'15;3060.0;50.0;3010.0;2.0
2940;Totaal mannen en vrouwen;Montferland;2015/'16;3050.0;30.0;3020.0;1.0
2941;Totaal mannen en vrouwen;Montferland;2016/'17;3090.0;50.0;3050.0;2.0
2942;Totaal mannen en vrouwen;Montferland;2017/'18;3060.0;50.0;3010.0;2.0
2943;Totaal mannen en vrouwen;Montferland;2018/'19;2970.0;60.0;2900.0;2.0
2944;Totaal mannen en vrouwen;Montferland;2019/'20;2850.0;30.0;2810.0;1.0
2945;Totaal mannen en vrouwen;Montferland;2020/'21;2750.0;50.0;2700.0;2.0
2946;Totaal mannen en vrouwen;Montferland;2021/'22;2670.0;80.0;2590.0;3.0
2947;Totaal mannen en vrouwen;Montferland;2022/'23;2520.0;80.0;2440.0;3.0
2948;Totaal mannen en vrouwen;Montfoort;2012/'13;1280.0;20.0;1250.0;2.0
2949;Totaal mannen en vrouwen;Montfoort;2013/'14;1290.0;10.0;1280.0;1.0
2950;Totaal mannen en vrouwen;Montfoort;2014/'15;1280.0;10.0;1270.0;1.0
2951;Totaal mannen en vrouwen;Montfoort;2015/'16;1340.0;10.0;1320.0;1.0
