ID;Geslacht;LeeftijdOp31December;BurgerlijkeStaat;Geboorteland;Perioden;Immigratie_1;EmigratieInclAdmCorrecties_2;MigratiesaldoInclAdmCorrecties_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
7208;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Tunesië;2020;5.0;0.0;5.0;0.0;0.0;0.0
7209;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Tunesië;2021;3.0;0.0;3.0;0.0;0.0;0.0
7210;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Tunesië;2022;5.0;1.0;4.0;0.0;0.0;0.0
7211;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Tunesië;2023;2.0;0.0;2.0;0.0;0.0;0.0
7212;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Turkije;2020;68.0;0.0;68.0;0.0;0.0;0.0
7213;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Turkije;2021;81.0;1.0;80.0;0.0;0.0;0.0
7214;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Turkije;2022;98.0;0.0;98.0;1.0;0.0;1.0
7215;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Turkije;2023;86.0;1.0;85.0;0.0;0.0;0.0
7216;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Turkmenistan;2020;0.0;0.0;0.0;0.0;0.0;0.0
7217;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Turkmenistan;2021;0.0;0.0;0.0;0.0;0.0;0.0
7218;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Turkmenistan;2022;0.0;0.0;0.0;0.0;0.0;0.0
7219;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Turkmenistan;2023;0.0;0.0;0.0;0.0;0.0;0.0
7220;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Turks- en Caicoseilanden;2020;0.0;0.0;0.0;0.0;0.0;0.0
7221;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Turks- en Caicoseilanden;2021;0.0;0.0;0.0;0.0;0.0;0.0
7222;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Turks- en Caicoseilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0
7223;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Turks- en Caicoseilanden;2023;0.0;0.0;0.0;0.0;0.0;0.0
7224;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Tuvalu;2020;0.0;0.0;0.0;0.0;0.0;0.0
7225;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Tuvalu;2021;0.0;0.0;0.0;0.0;0.0;0.0
7226;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Tuvalu;2022;0.0;0.0;0.0;0.0;0.0;0.0
7227;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Tuvalu;2023;0.0;0.0;0.0;0.0;0.0;0.0
7228;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Uganda;2020;2.0;0.0;2.0;0.0;0.0;0.0
7229;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Uganda;2021;0.0;-1.0;1.0;1.0;0.0;1.0
7230;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Uganda;2022;3.0;0.0;3.0;0.0;0.0;0.0
7231;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Uganda;2023;7.0;0.0;7.0;0.0;0.0;0.0
7232;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Uruguay;2020;1.0;0.0;1.0;0.0;0.0;0.0
7233;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Uruguay;2021;0.0;0.0;0.0;0.0;0.0;0.0
7234;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Uruguay;2022;0.0;0.0;0.0;0.0;0.0;0.0
7235;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Uruguay;2023;0.0;0.0;0.0;0.0;0.0;0.0
7236;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Vanuatu;2020;0.0;0.0;0.0;0.0;0.0;0.0
7237;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Vanuatu;2021;0.0;0.0;0.0;0.0;0.0;0.0
7238;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Vanuatu;2022;0.0;0.0;0.0;0.0;0.0;0.0
7239;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Vanuatu;2023;0.0;0.0;0.0;0.0;0.0;0.0
7240;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Vaticaanstad;2020;0.0;0.0;0.0;0.0;0.0;0.0
7241;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Vaticaanstad;2021;0.0;0.0;0.0;0.0;0.0;0.0
7242;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Vaticaanstad;2022;0.0;0.0;0.0;0.0;0.0;0.0
7243;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Vaticaanstad;2023;0.0;0.0;0.0;0.0;0.0;0.0
7244;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Venezuela;2020;0.0;0.0;0.0;0.0;0.0;0.0
7245;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Venezuela;2021;0.0;0.0;0.0;0.0;0.0;0.0
7246;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Venezuela;2022;0.0;0.0;0.0;0.0;0.0;0.0
7247;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Venezuela;2023;0.0;0.0;0.0;0.0;0.0;0.0
7248;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verenigd Koninkrijk;2020;66.0;3.0;63.0;0.0;0.0;0.0
7249;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verenigd Koninkrijk;2021;58.0;3.0;55.0;2.0;0.0;2.0
7250;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verenigd Koninkrijk;2022;39.0;0.0;39.0;0.0;0.0;0.0
7251;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verenigd Koninkrijk;2023;40.0;2.0;38.0;0.0;0.0;0.0
7252;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verenigde Arabische Emiraten;2020;8.0;2.0;6.0;0.0;0.0;0.0
7253;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verenigde Arabische Emiraten;2021;12.0;0.0;12.0;0.0;0.0;0.0
7254;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verenigde Arabische Emiraten;2022;8.0;0.0;8.0;0.0;0.0;0.0
7255;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verenigde Arabische Emiraten;2023;8.0;0.0;8.0;0.0;0.0;0.0
7256;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verenigde Staten van Amerika;2020;66.0;2.0;64.0;0.0;0.0;0.0
7257;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verenigde Staten van Amerika;2021;56.0;0.0;56.0;0.0;0.0;0.0
7258;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verenigde Staten van Amerika;2022;58.0;1.0;57.0;0.0;0.0;0.0
7259;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verenigde Staten van Amerika;2023;52.0;0.0;52.0;0.0;0.0;0.0
7260;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verre eilanden van de VS;2020;0.0;0.0;0.0;0.0;0.0;0.0
7261;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verre eilanden van de VS;2021;0.0;0.0;0.0;0.0;0.0;0.0
7262;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verre eilanden van de VS;2022;0.0;0.0;0.0;0.0;0.0;0.0
7263;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Verre eilanden van de VS;2023;1.0;0.0;1.0;0.0;0.0;0.0
7264;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Vietnam;2020;2.0;0.0;2.0;0.0;0.0;0.0
7265;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Vietnam;2021;3.0;0.0;3.0;0.0;0.0;0.0
7266;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Vietnam;2022;4.0;0.0;4.0;0.0;0.0;0.0
7267;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Vietnam;2023;2.0;0.0;2.0;0.0;0.0;0.0
7268;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Wallis en Futuna;2020;0.0;0.0;0.0;0.0;0.0;0.0
7269;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Wallis en Futuna;2021;0.0;0.0;0.0;0.0;0.0;0.0
7270;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Wallis en Futuna;2022;0.0;0.0;0.0;0.0;0.0;0.0
7271;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Wallis en Futuna;2023;0.0;0.0;0.0;0.0;0.0;0.0
7272;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Belarus;2020;1.0;0.0;1.0;0.0;0.0;0.0
7273;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Belarus;2021;1.0;0.0;1.0;0.0;0.0;0.0
7274;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Belarus;2022;4.0;0.0;4.0;0.0;0.0;0.0
7275;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Belarus;2023;1.0;0.0;1.0;0.0;0.0;0.0
7276;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zambia;2020;0.0;0.0;0.0;0.0;0.0;0.0
7277;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zambia;2021;0.0;0.0;0.0;0.0;0.0;0.0
7278;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zambia;2022;0.0;0.0;0.0;0.0;0.0;0.0
7279;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zambia;2023;0.0;0.0;0.0;0.0;0.0;0.0
7280;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zimbabwe;2020;0.0;0.0;0.0;0.0;0.0;0.0
7281;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zimbabwe;2021;0.0;0.0;0.0;0.0;0.0;0.0
7282;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zimbabwe;2022;2.0;0.0;2.0;0.0;0.0;0.0
7283;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zimbabwe;2023;1.0;0.0;1.0;0.0;0.0;0.0
7284;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zuid-Afrika;2020;10.0;0.0;10.0;0.0;0.0;0.0
7285;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zuid-Afrika;2021;20.0;1.0;19.0;0.0;0.0;0.0
7286;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zuid-Afrika;2022;23.0;0.0;23.0;0.0;0.0;0.0
7287;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zuid-Afrika;2023;28.0;0.0;28.0;0.0;0.0;0.0
7288;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zuid-Korea;2020;4.0;0.0;4.0;0.0;0.0;0.0
7289;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zuid-Korea;2021;5.0;0.0;5.0;0.0;0.0;0.0
7290;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zuid-Korea;2022;7.0;0.0;7.0;0.0;0.0;0.0
7291;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zuid-Korea;2023;6.0;0.0;6.0;0.0;0.0;0.0
7292;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zuid-Soedan;2020;0.0;0.0;0.0;0.0;0.0;0.0
7293;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zuid-Soedan;2021;0.0;0.0;0.0;0.0;0.0;0.0
7294;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zuid-Soedan;2022;0.0;0.0;0.0;0.0;0.0;0.0
7295;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zuid-Soedan;2023;0.0;0.0;0.0;0.0;0.0;0.0
7296;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zweden;2020;8.0;0.0;8.0;0.0;0.0;0.0
7297;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zweden;2021;7.0;0.0;7.0;0.0;0.0;0.0
7298;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zweden;2022;10.0;0.0;10.0;0.0;0.0;0.0
7299;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zweden;2023;7.0;0.0;7.0;0.0;0.0;0.0
7300;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zwitserland;2020;12.0;0.0;12.0;0.0;0.0;0.0
7301;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zwitserland;2021;9.0;0.0;9.0;0.0;0.0;0.0
7302;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zwitserland;2022;13.0;0.0;13.0;0.0;0.0;0.0
7303;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Zwitserland;2023;8.0;0.0;8.0;0.0;0.0;0.0
7304;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Geboorteland onbekend;2020;0.0;0.0;0.0;0.0;0.0;0.0
7305;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Geboorteland onbekend;2021;0.0;0.0;0.0;0.0;0.0;0.0
7306;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Geboorteland onbekend;2022;0.0;0.0;0.0;0.0;0.0;0.0
7307;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Geboorteland onbekend;2023;0.0;0.0;0.0;0.0;0.0;0.0
7308;Totaal mannen en vrouwen;0 jaar;Gehuwd;Totaal;2020;;;;;;
7309;Totaal mannen en vrouwen;0 jaar;Gehuwd;Totaal;2021;;;;;;
7310;Totaal mannen en vrouwen;0 jaar;Gehuwd;Totaal;2022;;;;;;
7311;Totaal mannen en vrouwen;0 jaar;Gehuwd;Totaal;2023;;;;;;
7312;Totaal mannen en vrouwen;0 jaar;Gehuwd;Nederland;2020;;;;;;
7313;Totaal mannen en vrouwen;0 jaar;Gehuwd;Nederland;2021;;;;;;
7314;Totaal mannen en vrouwen;0 jaar;Gehuwd;Nederland;2022;;;;;;
7315;Totaal mannen en vrouwen;0 jaar;Gehuwd;Nederland;2023;;;;;;
7316;Totaal mannen en vrouwen;0 jaar;Gehuwd;Totaal buiten Nederland;2020;;;;;;
7317;Totaal mannen en vrouwen;0 jaar;Gehuwd;Totaal buiten Nederland;2021;;;;;;
7318;Totaal mannen en vrouwen;0 jaar;Gehuwd;Totaal buiten Nederland;2022;;;;;;
7319;Totaal mannen en vrouwen;0 jaar;Gehuwd;Totaal buiten Nederland;2023;;;;;;
7320;Totaal mannen en vrouwen;0 jaar;Gehuwd;Afrika;2020;;;;;;
7321;Totaal mannen en vrouwen;0 jaar;Gehuwd;Afrika;2021;;;;;;
7322;Totaal mannen en vrouwen;0 jaar;Gehuwd;Afrika;2022;;;;;;
7323;Totaal mannen en vrouwen;0 jaar;Gehuwd;Afrika;2023;;;;;;
7324;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerika;2020;;;;;;
7325;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerika;2021;;;;;;
7326;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerika;2022;;;;;;
7327;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerika;2023;;;;;;
7328;Totaal mannen en vrouwen;0 jaar;Gehuwd;Azië;2020;;;;;;
7329;Totaal mannen en vrouwen;0 jaar;Gehuwd;Azië;2021;;;;;;
7330;Totaal mannen en vrouwen;0 jaar;Gehuwd;Azië;2022;;;;;;
7331;Totaal mannen en vrouwen;0 jaar;Gehuwd;Azië;2023;;;;;;
7332;Totaal mannen en vrouwen;0 jaar;Gehuwd;Europa (exclusief Nederland);2020;;;;;;
7333;Totaal mannen en vrouwen;0 jaar;Gehuwd;Europa (exclusief Nederland);2021;;;;;;
7334;Totaal mannen en vrouwen;0 jaar;Gehuwd;Europa (exclusief Nederland);2022;;;;;;
7335;Totaal mannen en vrouwen;0 jaar;Gehuwd;Europa (exclusief Nederland);2023;;;;;;
7336;Totaal mannen en vrouwen;0 jaar;Gehuwd;Buiten Europa;2020;;;;;;
7337;Totaal mannen en vrouwen;0 jaar;Gehuwd;Buiten Europa;2021;;;;;;
7338;Totaal mannen en vrouwen;0 jaar;Gehuwd;Buiten Europa;2022;;;;;;
7339;Totaal mannen en vrouwen;0 jaar;Gehuwd;Buiten Europa;2023;;;;;;
7340;Totaal mannen en vrouwen;0 jaar;Gehuwd;Oceanië;2020;;;;;;
7341;Totaal mannen en vrouwen;0 jaar;Gehuwd;Oceanië;2021;;;;;;
7342;Totaal mannen en vrouwen;0 jaar;Gehuwd;Oceanië;2022;;;;;;
7343;Totaal mannen en vrouwen;0 jaar;Gehuwd;Oceanië;2023;;;;;;
7344;Totaal mannen en vrouwen;0 jaar;Gehuwd;Europese Unie (exclusief Nederland);2020;;;;;;
7345;Totaal mannen en vrouwen;0 jaar;Gehuwd;Europese Unie (exclusief Nederland);2021;;;;;;
7346;Totaal mannen en vrouwen;0 jaar;Gehuwd;Europese Unie (exclusief Nederland);2022;;;;;;
7347;Totaal mannen en vrouwen;0 jaar;Gehuwd;Europese Unie (exclusief Nederland);2023;;;;;;
7348;Totaal mannen en vrouwen;0 jaar;Gehuwd;GIPS landen in de EU;2020;;;;;;
7349;Totaal mannen en vrouwen;0 jaar;Gehuwd;GIPS landen in de EU;2021;;;;;;
7350;Totaal mannen en vrouwen;0 jaar;Gehuwd;GIPS landen in de EU;2022;;;;;;
7351;Totaal mannen en vrouwen;0 jaar;Gehuwd;GIPS landen in de EU;2023;;;;;;
7352;Totaal mannen en vrouwen;0 jaar;Gehuwd;Midden- en Oost-Europese landen in de EU;2020;;;;;;
7353;Totaal mannen en vrouwen;0 jaar;Gehuwd;Midden- en Oost-Europese landen in de EU;2021;;;;;;
7354;Totaal mannen en vrouwen;0 jaar;Gehuwd;Midden- en Oost-Europese landen in de EU;2022;;;;;;
7355;Totaal mannen en vrouwen;0 jaar;Gehuwd;Midden- en Oost-Europese landen in de EU;2023;;;;;;
7356;Totaal mannen en vrouwen;0 jaar;Gehuwd;Afrika (exclusief Marokko);2020;;;;;;
7357;Totaal mannen en vrouwen;0 jaar;Gehuwd;Afrika (exclusief Marokko);2021;;;;;;
7358;Totaal mannen en vrouwen;0 jaar;Gehuwd;Afrika (exclusief Marokko);2022;;;;;;
7359;Totaal mannen en vrouwen;0 jaar;Gehuwd;Afrika (exclusief Marokko);2023;;;;;;
7360;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerika en Oceanië (ex. Suriname en N...;2020;;;;;;
7361;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerika en Oceanië (ex. Suriname en N...;2021;;;;;;
7362;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerika en Oceanië (ex. Suriname en N...;2022;;;;;;
7363;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerika en Oceanië (ex. Suriname en N...;2023;;;;;;
7364;Totaal mannen en vrouwen;0 jaar;Gehuwd;Azië (exclusief Indonesië en Turkije);2020;;;;;;
7365;Totaal mannen en vrouwen;0 jaar;Gehuwd;Azië (exclusief Indonesië en Turkije);2021;;;;;;
7366;Totaal mannen en vrouwen;0 jaar;Gehuwd;Azië (exclusief Indonesië en Turkije);2022;;;;;;
7367;Totaal mannen en vrouwen;0 jaar;Gehuwd;Azië (exclusief Indonesië en Turkije);2023;;;;;;
7368;Totaal mannen en vrouwen;0 jaar;Gehuwd;Antarctica;2020;;;;;;
7369;Totaal mannen en vrouwen;0 jaar;Gehuwd;Antarctica;2021;;;;;;
7370;Totaal mannen en vrouwen;0 jaar;Gehuwd;Antarctica;2022;;;;;;
7371;Totaal mannen en vrouwen;0 jaar;Gehuwd;Antarctica;2023;;;;;;
7372;Totaal mannen en vrouwen;0 jaar;Gehuwd;Afghanistan;2020;;;;;;
7373;Totaal mannen en vrouwen;0 jaar;Gehuwd;Afghanistan;2021;;;;;;
7374;Totaal mannen en vrouwen;0 jaar;Gehuwd;Afghanistan;2022;;;;;;
7375;Totaal mannen en vrouwen;0 jaar;Gehuwd;Afghanistan;2023;;;;;;
7376;Totaal mannen en vrouwen;0 jaar;Gehuwd;Albanië;2020;;;;;;
7377;Totaal mannen en vrouwen;0 jaar;Gehuwd;Albanië;2021;;;;;;
7378;Totaal mannen en vrouwen;0 jaar;Gehuwd;Albanië;2022;;;;;;
7379;Totaal mannen en vrouwen;0 jaar;Gehuwd;Albanië;2023;;;;;;
7380;Totaal mannen en vrouwen;0 jaar;Gehuwd;Algerije;2020;;;;;;
7381;Totaal mannen en vrouwen;0 jaar;Gehuwd;Algerije;2021;;;;;;
7382;Totaal mannen en vrouwen;0 jaar;Gehuwd;Algerije;2022;;;;;;
7383;Totaal mannen en vrouwen;0 jaar;Gehuwd;Algerije;2023;;;;;;
7384;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerikaans-Samoa;2020;;;;;;
7385;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerikaans-Samoa;2021;;;;;;
7386;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerikaans-Samoa;2022;;;;;;
7387;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerikaans-Samoa;2023;;;;;;
7388;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerikaanse Maagdeneilanden;2020;;;;;;
7389;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerikaanse Maagdeneilanden;2021;;;;;;
7390;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerikaanse Maagdeneilanden;2022;;;;;;
7391;Totaal mannen en vrouwen;0 jaar;Gehuwd;Amerikaanse Maagdeneilanden;2023;;;;;;
7392;Totaal mannen en vrouwen;0 jaar;Gehuwd;Andorra;2020;;;;;;
7393;Totaal mannen en vrouwen;0 jaar;Gehuwd;Andorra;2021;;;;;;
7394;Totaal mannen en vrouwen;0 jaar;Gehuwd;Andorra;2022;;;;;;
7395;Totaal mannen en vrouwen;0 jaar;Gehuwd;Andorra;2023;;;;;;
7396;Totaal mannen en vrouwen;0 jaar;Gehuwd;Angola;2020;;;;;;
7397;Totaal mannen en vrouwen;0 jaar;Gehuwd;Angola;2021;;;;;;
7398;Totaal mannen en vrouwen;0 jaar;Gehuwd;Angola;2022;;;;;;
7399;Totaal mannen en vrouwen;0 jaar;Gehuwd;Angola;2023;;;;;;
7400;Totaal mannen en vrouwen;0 jaar;Gehuwd;Anguilla;2020;;;;;;
7401;Totaal mannen en vrouwen;0 jaar;Gehuwd;Anguilla;2021;;;;;;
7402;Totaal mannen en vrouwen;0 jaar;Gehuwd;Anguilla;2022;;;;;;
7403;Totaal mannen en vrouwen;0 jaar;Gehuwd;Anguilla;2023;;;;;;
7404;Totaal mannen en vrouwen;0 jaar;Gehuwd;Antigua en Barbuda;2020;;;;;;
7405;Totaal mannen en vrouwen;0 jaar;Gehuwd;Antigua en Barbuda;2021;;;;;;
7406;Totaal mannen en vrouwen;0 jaar;Gehuwd;Antigua en Barbuda;2022;;;;;;
7407;Totaal mannen en vrouwen;0 jaar;Gehuwd;Antigua en Barbuda;2023;;;;;;
7408;Totaal mannen en vrouwen;0 jaar;Gehuwd;Argentinië;2020;;;;;;
7409;Totaal mannen en vrouwen;0 jaar;Gehuwd;Argentinië;2021;;;;;;
7410;Totaal mannen en vrouwen;0 jaar;Gehuwd;Argentinië;2022;;;;;;
7411;Totaal mannen en vrouwen;0 jaar;Gehuwd;Argentinië;2023;;;;;;
7412;Totaal mannen en vrouwen;0 jaar;Gehuwd;Armenië;2020;;;;;;
7413;Totaal mannen en vrouwen;0 jaar;Gehuwd;Armenië;2021;;;;;;
7414;Totaal mannen en vrouwen;0 jaar;Gehuwd;Armenië;2022;;;;;;
7415;Totaal mannen en vrouwen;0 jaar;Gehuwd;Armenië;2023;;;;;;
7416;Totaal mannen en vrouwen;0 jaar;Gehuwd;Aruba;2020;;;;;;
7417;Totaal mannen en vrouwen;0 jaar;Gehuwd;Aruba;2021;;;;;;
7418;Totaal mannen en vrouwen;0 jaar;Gehuwd;Aruba;2022;;;;;;
7419;Totaal mannen en vrouwen;0 jaar;Gehuwd;Aruba;2023;;;;;;
7420;Totaal mannen en vrouwen;0 jaar;Gehuwd;Australië;2020;;;;;;
7421;Totaal mannen en vrouwen;0 jaar;Gehuwd;Australië;2021;;;;;;
7422;Totaal mannen en vrouwen;0 jaar;Gehuwd;Australië;2022;;;;;;
7423;Totaal mannen en vrouwen;0 jaar;Gehuwd;Australië;2023;;;;;;
7424;Totaal mannen en vrouwen;0 jaar;Gehuwd;Azerbeidzjan;2020;;;;;;
7425;Totaal mannen en vrouwen;0 jaar;Gehuwd;Azerbeidzjan;2021;;;;;;
7426;Totaal mannen en vrouwen;0 jaar;Gehuwd;Azerbeidzjan;2022;;;;;;
7427;Totaal mannen en vrouwen;0 jaar;Gehuwd;Azerbeidzjan;2023;;;;;;
7428;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bahama's;2020;;;;;;
7429;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bahama's;2021;;;;;;
7430;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bahama's;2022;;;;;;
7431;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bahama's;2023;;;;;;
7432;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bahrein;2020;;;;;;
7433;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bahrein;2021;;;;;;
7434;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bahrein;2022;;;;;;
7435;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bahrein;2023;;;;;;
7436;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bangladesh;2020;;;;;;
7437;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bangladesh;2021;;;;;;
7438;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bangladesh;2022;;;;;;
7439;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bangladesh;2023;;;;;;
7440;Totaal mannen en vrouwen;0 jaar;Gehuwd;Barbados;2020;;;;;;
7441;Totaal mannen en vrouwen;0 jaar;Gehuwd;Barbados;2021;;;;;;
7442;Totaal mannen en vrouwen;0 jaar;Gehuwd;Barbados;2022;;;;;;
7443;Totaal mannen en vrouwen;0 jaar;Gehuwd;Barbados;2023;;;;;;
7444;Totaal mannen en vrouwen;0 jaar;Gehuwd;België;2020;;;;;;
7445;Totaal mannen en vrouwen;0 jaar;Gehuwd;België;2021;;;;;;
7446;Totaal mannen en vrouwen;0 jaar;Gehuwd;België;2022;;;;;;
7447;Totaal mannen en vrouwen;0 jaar;Gehuwd;België;2023;;;;;;
7448;Totaal mannen en vrouwen;0 jaar;Gehuwd;Belize;2020;;;;;;
7449;Totaal mannen en vrouwen;0 jaar;Gehuwd;Belize;2021;;;;;;
7450;Totaal mannen en vrouwen;0 jaar;Gehuwd;Belize;2022;;;;;;
7451;Totaal mannen en vrouwen;0 jaar;Gehuwd;Belize;2023;;;;;;
7452;Totaal mannen en vrouwen;0 jaar;Gehuwd;Benin;2020;;;;;;
7453;Totaal mannen en vrouwen;0 jaar;Gehuwd;Benin;2021;;;;;;
7454;Totaal mannen en vrouwen;0 jaar;Gehuwd;Benin;2022;;;;;;
7455;Totaal mannen en vrouwen;0 jaar;Gehuwd;Benin;2023;;;;;;
7456;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bermuda;2020;;;;;;
7457;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bermuda;2021;;;;;;
7458;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bermuda;2022;;;;;;
7459;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bermuda;2023;;;;;;
