ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
7846;Mannen;28 jaar;2045;115195
7847;Mannen;28 jaar;2046;113917
7848;Mannen;28 jaar;2047;112878
7849;Mannen;28 jaar;2048;113589
7850;Mannen;28 jaar;2049;112857
7851;Mannen;28 jaar;2050;115636
7852;Mannen;28 jaar;2051;112141
7853;Mannen;28 jaar;2052;115324
7854;Mannen;28 jaar;2053;119030
7855;Mannen;28 jaar;2054;121721
7856;Mannen;28 jaar;2055;123435
7857;Mannen;28 jaar;2056;125145
7858;Mannen;28 jaar;2057;126678
7859;Mannen;28 jaar;2058;128317
7860;Mannen;28 jaar;2059;129624
7861;Mannen;28 jaar;2060;130687
7862;Mannen;28 jaar;2061;131357
7863;Mannen;28 jaar;2062;131919
7864;Mannen;28 jaar;2063;132301
7865;Mannen;28 jaar;2064;132375
7866;Mannen;28 jaar;2065;132112
7867;Mannen;28 jaar;2066;131609
7868;Mannen;28 jaar;2067;131015
7869;Mannen;28 jaar;2068;130404
7870;Mannen;28 jaar;2069;129747
7871;Mannen;28 jaar;2070;129060
7872;Mannen;29 jaar;2023;119622
7873;Mannen;29 jaar;2024;122250
7874;Mannen;29 jaar;2025;119750
7875;Mannen;29 jaar;2026;120012
7876;Mannen;29 jaar;2027;122552
7877;Mannen;29 jaar;2028;125368
7878;Mannen;29 jaar;2029;129164
7879;Mannen;29 jaar;2030;133408
7880;Mannen;29 jaar;2031;129724
7881;Mannen;29 jaar;2032;131072
7882;Mannen;29 jaar;2033;134695
7883;Mannen;29 jaar;2034;126458
7884;Mannen;29 jaar;2035;121622
7885;Mannen;29 jaar;2036;120950
7886;Mannen;29 jaar;2037;118674
7887;Mannen;29 jaar;2038;121049
7888;Mannen;29 jaar;2039;121183
7889;Mannen;29 jaar;2040;120777
7890;Mannen;29 jaar;2041;119078
7891;Mannen;29 jaar;2042;117627
7892;Mannen;29 jaar;2043;115780
7893;Mannen;29 jaar;2044;117258
7894;Mannen;29 jaar;2045;115761
7895;Mannen;29 jaar;2046;116552
7896;Mannen;29 jaar;2047;115281
7897;Mannen;29 jaar;2048;114250
7898;Mannen;29 jaar;2049;114961
7899;Mannen;29 jaar;2050;114225
7900;Mannen;29 jaar;2051;116868
7901;Mannen;29 jaar;2052;113510
7902;Mannen;29 jaar;2053;116711
7903;Mannen;29 jaar;2054;120409
7904;Mannen;29 jaar;2055;123090
7905;Mannen;29 jaar;2056;124800
7906;Mannen;29 jaar;2057;126529
7907;Mannen;29 jaar;2058;128076
7908;Mannen;29 jaar;2059;129713
7909;Mannen;29 jaar;2060;131014
7910;Mannen;29 jaar;2061;132074
7911;Mannen;29 jaar;2062;132731
7912;Mannen;29 jaar;2063;133285
7913;Mannen;29 jaar;2064;133661
7914;Mannen;29 jaar;2065;133736
7915;Mannen;29 jaar;2066;133479
7916;Mannen;29 jaar;2067;132984
7917;Mannen;29 jaar;2068;132400
7918;Mannen;29 jaar;2069;131799
7919;Mannen;29 jaar;2070;131151
7920;Mannen;30 jaar;2023;120869
7921;Mannen;30 jaar;2024;122103
7922;Mannen;30 jaar;2025;124071
7923;Mannen;30 jaar;2026;121103
7924;Mannen;30 jaar;2027;121031
7925;Mannen;30 jaar;2028;123614
7926;Mannen;30 jaar;2029;126379
7927;Mannen;30 jaar;2030;130250
7928;Mannen;30 jaar;2031;134547
7929;Mannen;30 jaar;2032;130820
7930;Mannen;30 jaar;2033;132180
7931;Mannen;30 jaar;2034;135932
7932;Mannen;30 jaar;2035;127617
7933;Mannen;30 jaar;2036;122746
7934;Mannen;30 jaar;2037;122074
7935;Mannen;30 jaar;2038;119814
7936;Mannen;30 jaar;2039;122184
7937;Mannen;30 jaar;2040;122323
7938;Mannen;30 jaar;2041;121922
7939;Mannen;30 jaar;2042;120234
7940;Mannen;30 jaar;2043;118794
7941;Mannen;30 jaar;2044;116963
7942;Mannen;30 jaar;2045;118440
7943;Mannen;30 jaar;2046;116953
7944;Mannen;30 jaar;2047;117757
7945;Mannen;30 jaar;2048;116493
7946;Mannen;30 jaar;2049;115469
7947;Mannen;30 jaar;2050;116182
7948;Mannen;30 jaar;2051;115440
7949;Mannen;30 jaar;2052;117960
7950;Mannen;30 jaar;2053;114729
7951;Mannen;30 jaar;2054;117946
7952;Mannen;30 jaar;2055;121637
7953;Mannen;30 jaar;2056;124309
7954;Mannen;30 jaar;2057;126017
7955;Mannen;30 jaar;2058;127762
7956;Mannen;30 jaar;2059;129321
7957;Mannen;30 jaar;2060;130955
7958;Mannen;30 jaar;2061;132249
7959;Mannen;30 jaar;2062;133308
7960;Mannen;30 jaar;2063;133954
7961;Mannen;30 jaar;2064;134501
7962;Mannen;30 jaar;2065;134872
7963;Mannen;30 jaar;2066;134946
7964;Mannen;30 jaar;2067;134693
7965;Mannen;30 jaar;2068;134205
7966;Mannen;30 jaar;2069;133629
7967;Mannen;30 jaar;2070;133037
7968;Mannen;31 jaar;2023;121701
7969;Mannen;31 jaar;2024;123172
7970;Mannen;31 jaar;2025;123697
7971;Mannen;31 jaar;2026;125350
7972;Mannen;31 jaar;2027;122069
7973;Mannen;31 jaar;2028;121919
7974;Mannen;31 jaar;2029;124587
7975;Mannen;31 jaar;2030;127274
7976;Mannen;31 jaar;2031;131230
7977;Mannen;31 jaar;2032;135571
7978;Mannen;31 jaar;2033;131796
7979;Mannen;31 jaar;2034;133165
7980;Mannen;31 jaar;2035;137031
7981;Mannen;31 jaar;2036;128657
7982;Mannen;31 jaar;2037;123752
7983;Mannen;31 jaar;2038;123079
7984;Mannen;31 jaar;2039;120829
7985;Mannen;31 jaar;2040;123197
7986;Mannen;31 jaar;2041;123336
7987;Mannen;31 jaar;2042;122942
7988;Mannen;31 jaar;2043;121266
7989;Mannen;31 jaar;2044;119835
7990;Mannen;31 jaar;2045;118013
7991;Mannen;31 jaar;2046;119490
7992;Mannen;31 jaar;2047;118014
7993;Mannen;31 jaar;2048;118830
7994;Mannen;31 jaar;2049;117571
7995;Mannen;31 jaar;2050;116556
7996;Mannen;31 jaar;2051;117266
7997;Mannen;31 jaar;2052;116520
7998;Mannen;31 jaar;2053;118925
7999;Mannen;31 jaar;2054;115811
8000;Mannen;31 jaar;2055;119046
8001;Mannen;31 jaar;2056;122731
8002;Mannen;31 jaar;2057;125394
8003;Mannen;31 jaar;2058;127102
8004;Mannen;31 jaar;2059;128859
8005;Mannen;31 jaar;2060;130431
8006;Mannen;31 jaar;2061;132062
8007;Mannen;31 jaar;2062;133351
8008;Mannen;31 jaar;2063;134407
8009;Mannen;31 jaar;2064;135039
8010;Mannen;31 jaar;2065;135577
8011;Mannen;31 jaar;2066;135946
8012;Mannen;31 jaar;2067;136021
8013;Mannen;31 jaar;2068;135770
8014;Mannen;31 jaar;2069;135290
8015;Mannen;31 jaar;2070;134723
8016;Mannen;32 jaar;2023;122269
8017;Mannen;32 jaar;2024;123420
8018;Mannen;32 jaar;2025;124671
8019;Mannen;32 jaar;2026;124870
8020;Mannen;32 jaar;2027;126237
8021;Mannen;32 jaar;2028;122927
8022;Mannen;32 jaar;2029;122738
8023;Mannen;32 jaar;2030;125461
8024;Mannen;32 jaar;2031;128089
8025;Mannen;32 jaar;2032;132119
8026;Mannen;32 jaar;2033;136492
8027;Mannen;32 jaar;2034;132669
8028;Mannen;32 jaar;2035;134041
8029;Mannen;32 jaar;2036;138023
8030;Mannen;32 jaar;2037;129592
8031;Mannen;32 jaar;2038;124653
8032;Mannen;32 jaar;2039;123977
8033;Mannen;32 jaar;2040;121737
8034;Mannen;32 jaar;2041;124102
8035;Mannen;32 jaar;2042;124240
8036;Mannen;32 jaar;2043;123857
8037;Mannen;32 jaar;2044;122188
8038;Mannen;32 jaar;2045;120763
8039;Mannen;32 jaar;2046;118948
8040;Mannen;32 jaar;2047;120424
8041;Mannen;32 jaar;2048;118957
8042;Mannen;32 jaar;2049;119784
8043;Mannen;32 jaar;2050;118532
8044;Mannen;32 jaar;2051;117523
8045;Mannen;32 jaar;2052;118230
8046;Mannen;32 jaar;2053;117479
8047;Mannen;32 jaar;2054;119783
8048;Mannen;32 jaar;2055;116777
8049;Mannen;32 jaar;2056;120029
8050;Mannen;32 jaar;2057;123708
8051;Mannen;32 jaar;2058;126363
8052;Mannen;32 jaar;2059;128068
8053;Mannen;32 jaar;2060;129837
8054;Mannen;32 jaar;2061;131420
8055;Mannen;32 jaar;2062;133051
8056;Mannen;32 jaar;2063;134331
8057;Mannen;32 jaar;2064;135384
8058;Mannen;32 jaar;2065;136004
8059;Mannen;32 jaar;2066;136534
8060;Mannen;32 jaar;2067;136899
8061;Mannen;32 jaar;2068;136974
8062;Mannen;32 jaar;2069;136727
8063;Mannen;32 jaar;2070;136252
8064;Mannen;33 jaar;2023;117695
8065;Mannen;33 jaar;2024;123884
8066;Mannen;33 jaar;2025;124644
8067;Mannen;33 jaar;2026;125759
8068;Mannen;33 jaar;2027;125637
8069;Mannen;33 jaar;2028;126985
8070;Mannen;33 jaar;2029;123680
8071;Mannen;33 jaar;2030;123434
8072;Mannen;33 jaar;2031;126222
8073;Mannen;33 jaar;2032;128790
8074;Mannen;33 jaar;2033;132881
8075;Mannen;33 jaar;2034;137281
8076;Mannen;33 jaar;2035;133414
8077;Mannen;33 jaar;2036;134802
8078;Mannen;33 jaar;2037;138882
8079;Mannen;33 jaar;2038;130400
8080;Mannen;33 jaar;2039;125429
8081;Mannen;33 jaar;2040;124750
8082;Mannen;33 jaar;2041;122518
8083;Mannen;33 jaar;2042;124881
8084;Mannen;33 jaar;2043;125021
8085;Mannen;33 jaar;2044;124646
8086;Mannen;33 jaar;2045;122981
8087;Mannen;33 jaar;2046;121560
8088;Mannen;33 jaar;2047;119749
8089;Mannen;33 jaar;2048;121225
8090;Mannen;33 jaar;2049;119765
8091;Mannen;33 jaar;2050;120601
8092;Mannen;33 jaar;2051;119357
8093;Mannen;33 jaar;2052;118350
8094;Mannen;33 jaar;2053;119059
8095;Mannen;33 jaar;2054;118305
8096;Mannen;33 jaar;2055;120513
8097;Mannen;33 jaar;2056;117604
8098;Mannen;33 jaar;2057;120874
8099;Mannen;33 jaar;2058;124551
8100;Mannen;33 jaar;2059;127196
8101;Mannen;33 jaar;2060;128899
8102;Mannen;33 jaar;2061;130679
8103;Mannen;33 jaar;2062;132268
8104;Mannen;33 jaar;2063;133898
8105;Mannen;33 jaar;2064;135175
8106;Mannen;33 jaar;2065;136224
8107;Mannen;33 jaar;2066;136835
8108;Mannen;33 jaar;2067;137355
8109;Mannen;33 jaar;2068;137715
8110;Mannen;33 jaar;2069;137789
8111;Mannen;33 jaar;2070;137545
8112;Mannen;34 jaar;2023;116136
8113;Mannen;34 jaar;2024;119783
8114;Mannen;34 jaar;2025;124931
8115;Mannen;34 jaar;2026;125477
8116;Mannen;34 jaar;2027;126415
8117;Mannen;34 jaar;2028;126268
8118;Mannen;34 jaar;2029;127631
8119;Mannen;34 jaar;2030;124306
8120;Mannen;34 jaar;2031;124023
8121;Mannen;34 jaar;2032;126864
8122;Mannen;34 jaar;2033;129371
8123;Mannen;34 jaar;2034;133516
8124;Mannen;34 jaar;2035;137941
8125;Mannen;34 jaar;2036;134043
8126;Mannen;34 jaar;2037;135437
8127;Mannen;34 jaar;2038;139607
8128;Mannen;34 jaar;2039;131079
8129;Mannen;34 jaar;2040;126079
8130;Mannen;34 jaar;2041;125398
8131;Mannen;34 jaar;2042;123174
8132;Mannen;34 jaar;2043;125534
8133;Mannen;34 jaar;2044;125675
8134;Mannen;34 jaar;2045;125305
8135;Mannen;34 jaar;2046;123645
8136;Mannen;34 jaar;2047;122223
8137;Mannen;34 jaar;2048;120417
8138;Mannen;34 jaar;2049;121890
8139;Mannen;34 jaar;2050;120439
8140;Mannen;34 jaar;2051;121284
8141;Mannen;34 jaar;2052;120043
8142;Mannen;34 jaar;2053;119041
8143;Mannen;34 jaar;2054;119752
8144;Mannen;34 jaar;2055;118996
8145;Mannen;34 jaar;2056;121119
8146;Mannen;34 jaar;2057;118303
8147;Mannen;34 jaar;2058;121582
8148;Mannen;34 jaar;2059;125254
8149;Mannen;34 jaar;2060;127893
8150;Mannen;34 jaar;2061;129594
8151;Mannen;34 jaar;2062;131383
8152;Mannen;34 jaar;2063;132977
8153;Mannen;34 jaar;2064;134606
8154;Mannen;34 jaar;2065;135877
8155;Mannen;34 jaar;2066;136926
8156;Mannen;34 jaar;2067;137527
8157;Mannen;34 jaar;2068;138038
8158;Mannen;34 jaar;2069;138393
8159;Mannen;34 jaar;2070;138466
8160;Mannen;35 jaar;2023;115783
8161;Mannen;35 jaar;2024;117619
8162;Mannen;35 jaar;2025;120967
8163;Mannen;35 jaar;2026;125616
8164;Mannen;35 jaar;2027;125962
8165;Mannen;35 jaar;2028;126886
8166;Mannen;35 jaar;2029;126749
8167;Mannen;35 jaar;2030;128104
8168;Mannen;35 jaar;2031;124770
8169;Mannen;35 jaar;2032;124449
8170;Mannen;35 jaar;2033;127335
8171;Mannen;35 jaar;2034;129783
8172;Mannen;35 jaar;2035;133976
8173;Mannen;35 jaar;2036;138434
8174;Mannen;35 jaar;2037;134502
8175;Mannen;35 jaar;2038;135900
8176;Mannen;35 jaar;2039;140156
8177;Mannen;35 jaar;2040;131585
8178;Mannen;35 jaar;2041;126559
8179;Mannen;35 jaar;2042;125870
8180;Mannen;35 jaar;2043;123656
8181;Mannen;35 jaar;2044;126013
8182;Mannen;35 jaar;2045;126153
8183;Mannen;35 jaar;2046;125785
8184;Mannen;35 jaar;2047;124129
8185;Mannen;35 jaar;2048;122707
8186;Mannen;35 jaar;2049;120906
8187;Mannen;35 jaar;2050;122378
8188;Mannen;35 jaar;2051;120935
8189;Mannen;35 jaar;2052;121784
8190;Mannen;35 jaar;2053;120552
8191;Mannen;35 jaar;2054;119553
8192;Mannen;35 jaar;2055;120267
8193;Mannen;35 jaar;2056;119508
8194;Mannen;35 jaar;2057;121553
8195;Mannen;35 jaar;2058;118822
8196;Mannen;35 jaar;2059;122108
8197;Mannen;35 jaar;2060;125777
8198;Mannen;35 jaar;2061;128408
8199;Mannen;35 jaar;2062;130106
8200;Mannen;35 jaar;2063;131903
8201;Mannen;35 jaar;2064;133503
8202;Mannen;35 jaar;2065;135129
8203;Mannen;35 jaar;2066;136395
8204;Mannen;35 jaar;2067;137444
8205;Mannen;35 jaar;2068;138033
8206;Mannen;35 jaar;2069;138536
8207;Mannen;35 jaar;2070;138886
8208;Mannen;36 jaar;2023;114108
8209;Mannen;36 jaar;2024;117164
8210;Mannen;36 jaar;2025;118387
8211;Mannen;36 jaar;2026;121596
8212;Mannen;36 jaar;2027;125916
8213;Mannen;36 jaar;2028;126232
8214;Mannen;36 jaar;2029;127180
8215;Mannen;36 jaar;2030;127032
8216;Mannen;36 jaar;2031;128395
8217;Mannen;36 jaar;2032;125054
8218;Mannen;36 jaar;2033;124686
8219;Mannen;36 jaar;2034;127618
8220;Mannen;36 jaar;2035;130014
8221;Mannen;36 jaar;2036;134255
8222;Mannen;36 jaar;2037;138740
8223;Mannen;36 jaar;2038;134773
8224;Mannen;36 jaar;2039;136174
8225;Mannen;36 jaar;2040;140514
8226;Mannen;36 jaar;2041;131899
8227;Mannen;36 jaar;2042;126850
8228;Mannen;36 jaar;2043;126159
8229;Mannen;36 jaar;2044;123950
8230;Mannen;36 jaar;2045;126303
8231;Mannen;36 jaar;2046;126441
8232;Mannen;36 jaar;2047;126075
8233;Mannen;36 jaar;2048;124420
8234;Mannen;36 jaar;2049;123002
8235;Mannen;36 jaar;2050;121201
8236;Mannen;36 jaar;2051;122675
8237;Mannen;36 jaar;2052;121240
8238;Mannen;36 jaar;2053;122094
8239;Mannen;36 jaar;2054;120869
8240;Mannen;36 jaar;2055;119875
8241;Mannen;36 jaar;2056;120592
8242;Mannen;36 jaar;2057;119832
8243;Mannen;36 jaar;2058;121800
8244;Mannen;36 jaar;2059;119146
8245;Mannen;36 jaar;2060;122440
8246;Mannen;36 jaar;2061;126104
8247;Mannen;36 jaar;2062;128727
8248;Mannen;36 jaar;2063;130423
8249;Mannen;36 jaar;2064;132226
8250;Mannen;36 jaar;2065;133830
8251;Mannen;36 jaar;2066;135455
8252;Mannen;36 jaar;2067;136715
8253;Mannen;36 jaar;2068;137762
8254;Mannen;36 jaar;2069;138343
8255;Mannen;36 jaar;2070;138836
8256;Mannen;37 jaar;2023;111547
8257;Mannen;37 jaar;2024;115091
8258;Mannen;37 jaar;2025;117913
8259;Mannen;37 jaar;2026;118837
8260;Mannen;37 jaar;2027;121842
8261;Mannen;37 jaar;2028;126063
8262;Mannen;37 jaar;2029;126388
8263;Mannen;37 jaar;2030;127345
8264;Mannen;37 jaar;2031;127197
8265;Mannen;37 jaar;2032;128565
8266;Mannen;37 jaar;2033;125209
8267;Mannen;37 jaar;2034;124798
8268;Mannen;37 jaar;2035;127773
8269;Mannen;37 jaar;2036;130123
8270;Mannen;37 jaar;2037;134411
8271;Mannen;37 jaar;2038;138921
8272;Mannen;37 jaar;2039;134919
8273;Mannen;37 jaar;2040;136322
8274;Mannen;37 jaar;2041;140739
8275;Mannen;37 jaar;2042;132085
8276;Mannen;37 jaar;2043;127015
8277;Mannen;37 jaar;2044;126321
8278;Mannen;37 jaar;2045;124116
8279;Mannen;37 jaar;2046;126463
8280;Mannen;37 jaar;2047;126601
8281;Mannen;37 jaar;2048;126235
8282;Mannen;37 jaar;2049;124580
8283;Mannen;37 jaar;2050;123167
8284;Mannen;37 jaar;2051;121368
8285;Mannen;37 jaar;2052;122836
8286;Mannen;37 jaar;2053;121412
8287;Mannen;37 jaar;2054;122273
8288;Mannen;37 jaar;2055;121054
8289;Mannen;37 jaar;2056;120066
8290;Mannen;37 jaar;2057;120783
8291;Mannen;37 jaar;2058;120023
8292;Mannen;37 jaar;2059;121916
8293;Mannen;37 jaar;2060;119335
8294;Mannen;37 jaar;2061;122636
8295;Mannen;37 jaar;2062;126294
8296;Mannen;37 jaar;2063;128909
8297;Mannen;37 jaar;2064;130600
8298;Mannen;37 jaar;2065;132410
8299;Mannen;37 jaar;2066;134018
8300;Mannen;37 jaar;2067;135639
8301;Mannen;37 jaar;2068;136892
8302;Mannen;37 jaar;2069;137933
8303;Mannen;37 jaar;2070;138506
8304;Mannen;38 jaar;2023;109687
8305;Mannen;38 jaar;2024;112681
8306;Mannen;38 jaar;2025;115641
8307;Mannen;38 jaar;2026;118337
8308;Mannen;38 jaar;2027;119002
8309;Mannen;38 jaar;2028;121990
8310;Mannen;38 jaar;2029;126138
8311;Mannen;38 jaar;2030;126452
8312;Mannen;38 jaar;2031;127431
8313;Mannen;38 jaar;2032;127283
8314;Mannen;38 jaar;2033;128648
8315;Mannen;38 jaar;2034;125278
8316;Mannen;38 jaar;2035;124827
8317;Mannen;38 jaar;2036;127845
8318;Mannen;38 jaar;2037;130151
8319;Mannen;38 jaar;2038;134477
8320;Mannen;38 jaar;2039;139008
8321;Mannen;38 jaar;2040;134978
8322;Mannen;38 jaar;2041;136383
8323;Mannen;38 jaar;2042;140868
8324;Mannen;38 jaar;2043;132179
8325;Mannen;38 jaar;2044;127088
8326;Mannen;38 jaar;2045;126391
8327;Mannen;38 jaar;2046;124188
8328;Mannen;38 jaar;2047;126530
8329;Mannen;38 jaar;2048;126669
8330;Mannen;38 jaar;2049;126300
8331;Mannen;38 jaar;2050;124645
8332;Mannen;38 jaar;2051;123237
8333;Mannen;38 jaar;2052;121440
8334;Mannen;38 jaar;2053;122906
8335;Mannen;38 jaar;2054;121489
8336;Mannen;38 jaar;2055;122356
8337;Mannen;38 jaar;2056;121145
8338;Mannen;38 jaar;2057;120159
8339;Mannen;38 jaar;2058;120878
8340;Mannen;38 jaar;2059;120117
8341;Mannen;38 jaar;2060;121941
8342;Mannen;38 jaar;2061;119425
8343;Mannen;38 jaar;2062;122733
8344;Mannen;38 jaar;2063;126386
8345;Mannen;38 jaar;2064;128991
8346;Mannen;38 jaar;2065;130676
8347;Mannen;38 jaar;2066;132491
8348;Mannen;38 jaar;2067;134103
8349;Mannen;38 jaar;2068;135720
8350;Mannen;38 jaar;2069;136964
8351;Mannen;38 jaar;2070;138002
8352;Mannen;39 jaar;2023;105899
8353;Mannen;39 jaar;2024;110727
8354;Mannen;39 jaar;2025;113269
8355;Mannen;39 jaar;2026;115952
8356;Mannen;39 jaar;2027;118486
8357;Mannen;39 jaar;2028;119072
8358;Mannen;39 jaar;2029;122073
8359;Mannen;39 jaar;2030;126141
8360;Mannen;39 jaar;2031;126455
8361;Mannen;39 jaar;2032;127450
8362;Mannen;39 jaar;2033;127295
8363;Mannen;39 jaar;2034;128657
8364;Mannen;39 jaar;2035;125273
8365;Mannen;39 jaar;2036;124794
8366;Mannen;39 jaar;2037;127844
8367;Mannen;39 jaar;2038;130109
8368;Mannen;39 jaar;2039;134475
8369;Mannen;39 jaar;2040;139020
8370;Mannen;39 jaar;2041;134964
8371;Mannen;39 jaar;2042;136372
8372;Mannen;39 jaar;2043;140921
8373;Mannen;39 jaar;2044;132199
8374;Mannen;39 jaar;2045;127086
8375;Mannen;39 jaar;2046;126387
8376;Mannen;39 jaar;2047;124183
8377;Mannen;39 jaar;2048;126521
8378;Mannen;39 jaar;2049;126658
8379;Mannen;39 jaar;2050;126287
8380;Mannen;39 jaar;2051;124634
8381;Mannen;39 jaar;2052;123230
8382;Mannen;39 jaar;2053;121434
8383;Mannen;39 jaar;2054;122900
8384;Mannen;39 jaar;2055;121490
8385;Mannen;39 jaar;2056;122364
8386;Mannen;39 jaar;2057;121157
8387;Mannen;39 jaar;2058;120173
8388;Mannen;39 jaar;2059;120894
8389;Mannen;39 jaar;2060;120130
8390;Mannen;39 jaar;2061;121890
8391;Mannen;39 jaar;2062;119434
8392;Mannen;39 jaar;2063;122749
8393;Mannen;39 jaar;2064;126395
8394;Mannen;39 jaar;2065;128992
8395;Mannen;39 jaar;2066;130670
8396;Mannen;39 jaar;2067;132491
8397;Mannen;39 jaar;2068;134104
8398;Mannen;39 jaar;2069;135716
8399;Mannen;39 jaar;2070;136954
8400;Mannen;40 jaar;2023;106109
8401;Mannen;40 jaar;2024;106842
8402;Mannen;40 jaar;2025;111218
8403;Mannen;40 jaar;2026;113558
8404;Mannen;40 jaar;2027;116037
8405;Mannen;40 jaar;2028;118551
8406;Mannen;40 jaar;2029;119086
8407;Mannen;40 jaar;2030;122089
8408;Mannen;40 jaar;2031;126095
8409;Mannen;40 jaar;2032;126404
8410;Mannen;40 jaar;2033;127415
8411;Mannen;40 jaar;2034;127252
8412;Mannen;40 jaar;2035;128609
8413;Mannen;40 jaar;2036;125218
8414;Mannen;40 jaar;2037;124707
8415;Mannen;40 jaar;2038;127791
8416;Mannen;40 jaar;2039;130016
8417;Mannen;40 jaar;2040;134416
8418;Mannen;40 jaar;2041;138977
8419;Mannen;40 jaar;2042;134893
8420;Mannen;40 jaar;2043;136304
8421;Mannen;40 jaar;2044;140912
8422;Mannen;40 jaar;2045;132160
8423;Mannen;40 jaar;2046;127023
8424;Mannen;40 jaar;2047;126322
8425;Mannen;40 jaar;2048;124119
8426;Mannen;40 jaar;2049;126450
8427;Mannen;40 jaar;2050;126587
8428;Mannen;40 jaar;2051;126217
8429;Mannen;40 jaar;2052;124563
8430;Mannen;40 jaar;2053;123162
8431;Mannen;40 jaar;2054;121369
8432;Mannen;40 jaar;2055;122833
8433;Mannen;40 jaar;2056;121430
8434;Mannen;40 jaar;2057;122308
8435;Mannen;40 jaar;2058;121105
8436;Mannen;40 jaar;2059;120124
8437;Mannen;40 jaar;2060;120845
8438;Mannen;40 jaar;2061;120080
8439;Mannen;40 jaar;2062;121778
8440;Mannen;40 jaar;2063;119379
8441;Mannen;40 jaar;2064;122698
8442;Mannen;40 jaar;2065;126337
8443;Mannen;40 jaar;2066;128925
8444;Mannen;40 jaar;2067;130597
8445;Mannen;40 jaar;2068;132421
8446;Mannen;40 jaar;2069;134036
8447;Mannen;40 jaar;2070;135646
8448;Mannen;41 jaar;2023;107049
8449;Mannen;41 jaar;2024;106933
8450;Mannen;41 jaar;2025;107312
8451;Mannen;41 jaar;2026;111475
8452;Mannen;41 jaar;2027;113635
8453;Mannen;41 jaar;2028;116063
8454;Mannen;41 jaar;2029;118588
8455;Mannen;41 jaar;2030;119066
8456;Mannen;41 jaar;2031;122080
8457;Mannen;41 jaar;2032;126023
8458;Mannen;41 jaar;2033;126322
8459;Mannen;41 jaar;2034;127348
8460;Mannen;41 jaar;2035;127175
8461;Mannen;41 jaar;2036;128531
8462;Mannen;41 jaar;2037;125135
8463;Mannen;41 jaar;2038;124592
8464;Mannen;41 jaar;2039;127701
8465;Mannen;41 jaar;2040;129892
8466;Mannen;41 jaar;2041;134325
8467;Mannen;41 jaar;2042;138896
8468;Mannen;41 jaar;2043;134790
8469;Mannen;41 jaar;2044;136202
8470;Mannen;41 jaar;2045;140862
8471;Mannen;41 jaar;2046;132082
8472;Mannen;41 jaar;2047;126924
8473;Mannen;41 jaar;2048;126222
8474;Mannen;41 jaar;2049;124017
8475;Mannen;41 jaar;2050;126345
8476;Mannen;41 jaar;2051;126480
8477;Mannen;41 jaar;2052;126108
8478;Mannen;41 jaar;2053;124454
8479;Mannen;41 jaar;2054;123058
8480;Mannen;41 jaar;2055;121266
8481;Mannen;41 jaar;2056;122731
8482;Mannen;41 jaar;2057;121333
8483;Mannen;41 jaar;2058;122218
8484;Mannen;41 jaar;2059;121015
8485;Mannen;41 jaar;2060;120035
8486;Mannen;41 jaar;2061;120755
8487;Mannen;41 jaar;2062;119987
8488;Mannen;41 jaar;2063;121630
8489;Mannen;41 jaar;2064;119282
8490;Mannen;41 jaar;2065;122603
8491;Mannen;41 jaar;2066;126236
8492;Mannen;41 jaar;2067;128817
8493;Mannen;41 jaar;2068;130482
8494;Mannen;41 jaar;2069;132311
8495;Mannen;41 jaar;2070;133925
8496;Mannen;42 jaar;2023;108510
8497;Mannen;42 jaar;2024;107783
8498;Mannen;42 jaar;2025;107286
8499;Mannen;42 jaar;2026;107496
8500;Mannen;42 jaar;2027;111474
8501;Mannen;42 jaar;2028;113596
8502;Mannen;42 jaar;2029;115997
8503;Mannen;42 jaar;2030;118521
8504;Mannen;42 jaar;2031;118956
8505;Mannen;42 jaar;2032;121974
8506;Mannen;42 jaar;2033;125858
8507;Mannen;42 jaar;2034;126147
8508;Mannen;42 jaar;2035;127183
8509;Mannen;42 jaar;2036;127006
8510;Mannen;42 jaar;2037;128361
8511;Mannen;42 jaar;2038;124958
8512;Mannen;42 jaar;2039;124381
8513;Mannen;42 jaar;2040;127520
8514;Mannen;42 jaar;2041;129674
8515;Mannen;42 jaar;2042;134136
8516;Mannen;42 jaar;2043;138723
8517;Mannen;42 jaar;2044;134594
8518;Mannen;42 jaar;2045;136003
8519;Mannen;42 jaar;2046;140717
8520;Mannen;42 jaar;2047;131909
8521;Mannen;42 jaar;2048;126727
8522;Mannen;42 jaar;2049;126020
8523;Mannen;42 jaar;2050;123817
8524;Mannen;42 jaar;2051;126140
8525;Mannen;42 jaar;2052;126271
8526;Mannen;42 jaar;2053;125899
8527;Mannen;42 jaar;2054;124245
8528;Mannen;42 jaar;2055;122850
8529;Mannen;42 jaar;2056;121063
8530;Mannen;42 jaar;2057;122530
8531;Mannen;42 jaar;2058;121136
8532;Mannen;42 jaar;2059;122022
8533;Mannen;42 jaar;2060;120820
8534;Mannen;42 jaar;2061;119842
8535;Mannen;42 jaar;2062;120562
8536;Mannen;42 jaar;2063;119792
8537;Mannen;42 jaar;2064;121378
8538;Mannen;42 jaar;2065;119079
8539;Mannen;42 jaar;2066;122403
8540;Mannen;42 jaar;2067;126030
8541;Mannen;42 jaar;2068;128601
8542;Mannen;42 jaar;2069;130261
8543;Mannen;42 jaar;2070;132091
