ID;StandenEnBeroepOpDeKapitaalmarkt;Aandelen;Perioden;Totaal_1;TotaalFinancieleInstellingen_2;BankenFinancieleDienstverlening_3;Verzekeraars_4;TotaalNietFinancieleInstellingen_5;Delfstofwinning_6;TotaalIndustrie_7;Consumentengoederen_8;Kapitaalgoederen_9;Basisgoederen_10;BouwnijverheidEnInstallatie_11;TransportOpslagEnCommunicatie_12;NietFinancieleDienstverlening_13;Handel_14;Beleggingsfondsen_15;Vastgoedfondsen_16;OverigeFondsen_17;BuitenlandseOndernemingen_18
2376;Terugbetalingen totaal;Overige aandelen;2011 september;414;0;0;0;414;414;0;0;0;0;0;0;0;0;0;0;0;0
2377;Terugbetalingen totaal;Overige aandelen;2011 oktober;118;0;0;0;118;118;0;0;0;0;0;0;0;0;0;0;0;0
2378;Terugbetalingen totaal;Overige aandelen;2011 november;10;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0
2379;Terugbetalingen totaal;Overige aandelen;2011 december;22;0;0;0;22;22;0;0;0;0;0;0;0;0;0;0;0;0
2380;Terugbetalingen totaal;Overige aandelen;2012 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2381;Terugbetalingen totaal;Overige aandelen;2012 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2382;Terugbetalingen totaal;Overige aandelen;2012 maart;40;0;0;0;40;40;0;0;0;0;0;0;0;0;0;0;0;0
2383;Terugbetalingen totaal;Overige aandelen;2012 april;143;0;0;0;143;143;0;0;0;0;0;0;0;0;0;0;0;0
2384;Terugbetalingen totaal;Overige aandelen;2012 mei;179;0;0;0;179;179;0;0;0;0;0;0;0;0;0;0;0;0
2385;Terugbetalingen totaal;Overige aandelen;2012 juni;388;0;0;0;388;388;0;0;0;0;0;0;0;0;0;0;0;0
2386;Terugbetalingen totaal;Overige aandelen;2012 juli;69;0;0;0;69;69;0;0;0;0;0;0;0;0;0;0;0;0
2387;Terugbetalingen totaal;Overige aandelen;2012 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2388;Terugbetalingen totaal;Overige aandelen;2012 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2389;Terugbetalingen totaal;Overige aandelen;2012 oktober;64;0;0;0;64;64;0;0;0;0;0;0;0;0;0;0;0;0
2390;Terugbetalingen totaal;Overige aandelen;2012 november;211;0;0;0;211;211;0;0;0;0;0;0;0;0;0;0;0;0
2391;Terugbetalingen totaal;Overige aandelen;2012 december;62;0;0;0;62;62;0;0;0;0;0;0;0;0;0;0;0;0
2392;Terugbetalingen totaal;Overige aandelen;2013 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2393;Terugbetalingen totaal;Overige aandelen;2013 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2394;Terugbetalingen totaal;Overige aandelen;2013 maart;464;0;0;0;464;464;0;0;0;0;0;0;0;0;0;0;0;0
2395;Terugbetalingen totaal;Overige aandelen;2013 april;435;0;0;0;435;435;0;0;0;0;0;0;0;0;0;0;0;0
2396;Terugbetalingen totaal;Overige aandelen;2013 mei;578;0;0;0;578;578;0;0;0;0;0;0;0;0;0;0;0;0
2397;Terugbetalingen totaal;Overige aandelen;2013 juni;444;0;0;0;444;444;0;0;0;0;0;0;0;0;0;0;0;0
2398;Terugbetalingen totaal;Overige aandelen;2013 juli;436;0;0;0;436;436;0;0;0;0;0;0;0;0;0;0;0;0
2399;Terugbetalingen totaal;Overige aandelen;2013 augustus;326;0;0;0;326;326;0;0;0;0;0;0;0;0;0;0;0;0
2400;Terugbetalingen totaal;Overige aandelen;2013 september;373;0;0;0;373;373;0;0;0;0;0;0;0;0;0;0;0;0
2401;Terugbetalingen totaal;Overige aandelen;2013 oktober;164;0;0;0;164;164;0;0;0;0;0;0;0;0;0;0;0;0
2402;Terugbetalingen totaal;Overige aandelen;2013 november;328;0;0;0;328;328;0;0;0;0;0;0;0;0;0;0;0;0
2403;Terugbetalingen totaal;Overige aandelen;2013 december;187;0;0;0;187;187;0;0;0;0;0;0;0;0;0;0;0;0
2404;Terugbetalingen totaal;Overige aandelen;2014 januari;295;0;0;0;295;295;0;0;0;0;0;0;0;0;0;0;0;0
2405;Terugbetalingen totaal;Overige aandelen;2014 februari;397;0;0;0;397;397;0;0;0;0;0;0;0;0;0;0;0;0
2406;Terugbetalingen totaal;Overige aandelen;2014 maart;212;0;0;0;212;212;0;0;0;0;0;0;0;0;0;0;0;0
2407;Terugbetalingen totaal;Overige aandelen;2014 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2408;Terugbetalingen totaal;Overige aandelen;2014 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2409;Terugbetalingen totaal;Overige aandelen;2014 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2410;Terugbetalingen totaal;Overige aandelen;2014 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2411;Terugbetalingen totaal;Overige aandelen;2014 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2412;Terugbetalingen totaal;Overige aandelen;2014 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2413;Terugbetalingen totaal;Overige aandelen;2014 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2414;Terugbetalingen totaal;Overige aandelen;2014 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2415;Terugbetalingen totaal;Overige aandelen;2014 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2416;Terugbetalingen totaal;Overige aandelen;2015 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2417;Terugbetalingen totaal;Overige aandelen;2015 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2418;Terugbetalingen totaal;Overige aandelen;2015 maart;7;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0
2419;Terugbetalingen totaal;Overige aandelen;2015 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2420;Terugbetalingen totaal;Overige aandelen;2015 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2421;Terugbetalingen totaal;Overige aandelen;2015 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2422;Terugbetalingen totaal;Overige aandelen;2015 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2423;Terugbetalingen totaal;Overige aandelen;2015 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2424;Terugbetalingen totaal;Overige aandelen;2015 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2425;Terugbetalingen totaal;Overige aandelen;2015 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2426;Terugbetalingen totaal;Overige aandelen;2015 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2427;Terugbetalingen totaal;Overige aandelen;2015 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2428;Terugbetalingen totaal;Overige aandelen;2016 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2429;Terugbetalingen totaal;Overige aandelen;2016 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2430;Terugbetalingen totaal;Overige aandelen;2016 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2431;Terugbetalingen totaal;Overige aandelen;2016 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2432;Terugbetalingen totaal;Overige aandelen;2016 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2433;Terugbetalingen totaal;Overige aandelen;2016 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2434;Terugbetalingen totaal;Overige aandelen;2016 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2435;Terugbetalingen totaal;Overige aandelen;2016 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2436;Terugbetalingen vervallen beursnotering;Aandelen totaal;2007 januari;25;0;0;0;25;0;25;25;0;0;0;0;0;0;0;0;0;0
2437;Terugbetalingen vervallen beursnotering;Aandelen totaal;2007 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2438;Terugbetalingen vervallen beursnotering;Aandelen totaal;2007 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2439;Terugbetalingen vervallen beursnotering;Aandelen totaal;2007 april;7991;0;0;0;40;0;0;0;0;0;0;0;40;0;0;0;0;7951
2440;Terugbetalingen vervallen beursnotering;Aandelen totaal;2007 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2441;Terugbetalingen vervallen beursnotering;Aandelen totaal;2007 juni;266;0;0;0;266;0;266;0;0;266;0;0;0;0;0;0;0;0
2442;Terugbetalingen vervallen beursnotering;Aandelen totaal;2007 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2443;Terugbetalingen vervallen beursnotering;Aandelen totaal;2007 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2444;Terugbetalingen vervallen beursnotering;Aandelen totaal;2007 september;3069;0;0;0;3069;0;0;0;0;0;0;0;3069;0;0;0;0;0
2445;Terugbetalingen vervallen beursnotering;Aandelen totaal;2007 oktober;1603;0;0;0;1603;0;0;0;0;0;0;1603;0;0;0;0;0;0
2446;Terugbetalingen vervallen beursnotering;Aandelen totaal;2007 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2447;Terugbetalingen vervallen beursnotering;Aandelen totaal;2007 december;11247;0;0;0;11247;0;10477;10477;0;0;0;0;770;0;0;0;0;0
2448;Terugbetalingen vervallen beursnotering;Aandelen totaal;2008 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2449;Terugbetalingen vervallen beursnotering;Aandelen totaal;2008 februari;1552;0;0;0;1552;0;1552;0;1552;0;0;0;0;0;0;0;0;0
2450;Terugbetalingen vervallen beursnotering;Aandelen totaal;2008 maart;816;0;0;0;816;0;816;816;0;0;0;0;0;0;0;0;0;0
2451;Terugbetalingen vervallen beursnotering;Aandelen totaal;2008 april;70847;67987;67987;0;2861;0;0;0;0;0;0;0;0;2861;0;0;0;0
2452;Terugbetalingen vervallen beursnotering;Aandelen totaal;2008 mei;2029;0;0;0;2028;0;0;0;0;0;0;744;1284;0;1;0;0;0
2453;Terugbetalingen vervallen beursnotering;Aandelen totaal;2008 juni;379;0;0;0;379;0;0;0;0;0;0;0;379;0;0;0;0;0
2454;Terugbetalingen vervallen beursnotering;Aandelen totaal;2008 juli;3129;0;0;0;3129;0;0;0;0;0;0;0;2996;133;0;0;0;0
2455;Terugbetalingen vervallen beursnotering;Aandelen totaal;2008 augustus;1852;0;0;0;1852;0;0;0;0;0;0;0;0;1852;0;0;0;0
2456;Terugbetalingen vervallen beursnotering;Aandelen totaal;2008 september;1241;0;0;0;0;0;0;0;0;0;0;0;0;0;1241;0;0;0
2457;Terugbetalingen vervallen beursnotering;Aandelen totaal;2008 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2458;Terugbetalingen vervallen beursnotering;Aandelen totaal;2008 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2459;Terugbetalingen vervallen beursnotering;Aandelen totaal;2008 december;78;0;0;0;78;0;23;0;0;23;0;0;56;0;0;0;0;0
2460;Terugbetalingen vervallen beursnotering;Aandelen totaal;2009 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2461;Terugbetalingen vervallen beursnotering;Aandelen totaal;2009 februari;937;0;0;0;937;0;0;0;0;0;0;0;937;0;0;0;0;0
2462;Terugbetalingen vervallen beursnotering;Aandelen totaal;2009 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2463;Terugbetalingen vervallen beursnotering;Aandelen totaal;2009 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2464;Terugbetalingen vervallen beursnotering;Aandelen totaal;2009 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2465;Terugbetalingen vervallen beursnotering;Aandelen totaal;2009 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2466;Terugbetalingen vervallen beursnotering;Aandelen totaal;2009 juli;32;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0
2467;Terugbetalingen vervallen beursnotering;Aandelen totaal;2009 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2468;Terugbetalingen vervallen beursnotering;Aandelen totaal;2009 september;1375;0;0;0;1375;0;0;0;0;0;0;0;0;1375;0;0;0;0
2469;Terugbetalingen vervallen beursnotering;Aandelen totaal;2009 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2470;Terugbetalingen vervallen beursnotering;Aandelen totaal;2009 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2471;Terugbetalingen vervallen beursnotering;Aandelen totaal;2009 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2472;Terugbetalingen vervallen beursnotering;Aandelen totaal;2010 januari;553;0;0;0;553;0;0;0;0;0;0;0;0;553;0;0;0;0
2473;Terugbetalingen vervallen beursnotering;Aandelen totaal;2010 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2474;Terugbetalingen vervallen beursnotering;Aandelen totaal;2010 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2475;Terugbetalingen vervallen beursnotering;Aandelen totaal;2010 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2476;Terugbetalingen vervallen beursnotering;Aandelen totaal;2010 mei;1102;0;0;0;1102;0;0;0;0;0;0;1102;0;0;0;0;0;0
2477;Terugbetalingen vervallen beursnotering;Aandelen totaal;2010 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2478;Terugbetalingen vervallen beursnotering;Aandelen totaal;2010 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2479;Terugbetalingen vervallen beursnotering;Aandelen totaal;2010 augustus;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0
2480;Terugbetalingen vervallen beursnotering;Aandelen totaal;2010 september;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2481;Terugbetalingen vervallen beursnotering;Aandelen totaal;2010 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2482;Terugbetalingen vervallen beursnotering;Aandelen totaal;2010 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2483;Terugbetalingen vervallen beursnotering;Aandelen totaal;2010 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2484;Terugbetalingen vervallen beursnotering;Aandelen totaal;2011 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2485;Terugbetalingen vervallen beursnotering;Aandelen totaal;2011 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2486;Terugbetalingen vervallen beursnotering;Aandelen totaal;2011 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2487;Terugbetalingen vervallen beursnotering;Aandelen totaal;2011 april;3121;0;0;0;3121;0;3121;2250;871;0;0;0;0;0;0;0;0;0
2488;Terugbetalingen vervallen beursnotering;Aandelen totaal;2011 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2489;Terugbetalingen vervallen beursnotering;Aandelen totaal;2011 juni;57;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0
2490;Terugbetalingen vervallen beursnotering;Aandelen totaal;2011 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2491;Terugbetalingen vervallen beursnotering;Aandelen totaal;2011 augustus;88;0;0;0;88;0;0;0;0;0;0;0;88;0;0;0;0;0
2492;Terugbetalingen vervallen beursnotering;Aandelen totaal;2011 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2493;Terugbetalingen vervallen beursnotering;Aandelen totaal;2011 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2494;Terugbetalingen vervallen beursnotering;Aandelen totaal;2011 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2495;Terugbetalingen vervallen beursnotering;Aandelen totaal;2011 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2496;Terugbetalingen vervallen beursnotering;Aandelen totaal;2012 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2497;Terugbetalingen vervallen beursnotering;Aandelen totaal;2012 februari;751;0;0;0;751;0;751;0;751;0;0;0;0;0;0;0;0;0
2498;Terugbetalingen vervallen beursnotering;Aandelen totaal;2012 maart;6;0;0;0;6;0;6;0;6;0;0;0;0;0;0;0;0;0
2499;Terugbetalingen vervallen beursnotering;Aandelen totaal;2012 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2500;Terugbetalingen vervallen beursnotering;Aandelen totaal;2012 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2501;Terugbetalingen vervallen beursnotering;Aandelen totaal;2012 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2502;Terugbetalingen vervallen beursnotering;Aandelen totaal;2012 juli;688;0;0;0;688;0;533;0;0;533;0;0;155;0;0;0;0;0
2503;Terugbetalingen vervallen beursnotering;Aandelen totaal;2012 augustus;2160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2160
2504;Terugbetalingen vervallen beursnotering;Aandelen totaal;2012 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2505;Terugbetalingen vervallen beursnotering;Aandelen totaal;2012 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2506;Terugbetalingen vervallen beursnotering;Aandelen totaal;2012 november;33;0;0;0;33;0;0;0;0;0;0;0;33;0;0;0;0;0
2507;Terugbetalingen vervallen beursnotering;Aandelen totaal;2012 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2508;Terugbetalingen vervallen beursnotering;Aandelen totaal;2013 januari;78;0;0;0;74;0;0;0;0;0;0;0;74;0;4;0;0;0
2509;Terugbetalingen vervallen beursnotering;Aandelen totaal;2013 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2510;Terugbetalingen vervallen beursnotering;Aandelen totaal;2013 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2511;Terugbetalingen vervallen beursnotering;Aandelen totaal;2013 april;761;0;0;0;761;0;27;27;0;0;0;733;0;0;0;0;0;0
2512;Terugbetalingen vervallen beursnotering;Aandelen totaal;2013 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2513;Terugbetalingen vervallen beursnotering;Aandelen totaal;2013 juni;362;0;0;0;0;0;0;0;0;0;0;0;0;0;362;0;0;0
2514;Terugbetalingen vervallen beursnotering;Aandelen totaal;2013 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2515;Terugbetalingen vervallen beursnotering;Aandelen totaal;2013 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2516;Terugbetalingen vervallen beursnotering;Aandelen totaal;2013 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2517;Terugbetalingen vervallen beursnotering;Aandelen totaal;2013 oktober;7617;0;0;0;7436;0;7436;7436;0;0;0;0;0;0;182;0;0;0
2518;Terugbetalingen vervallen beursnotering;Aandelen totaal;2013 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2519;Terugbetalingen vervallen beursnotering;Aandelen totaal;2013 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2520;Terugbetalingen vervallen beursnotering;Aandelen totaal;2014 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2521;Terugbetalingen vervallen beursnotering;Aandelen totaal;2014 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2522;Terugbetalingen vervallen beursnotering;Aandelen totaal;2014 maart;212;0;0;0;212;0;212;0;212;0;0;0;0;0;0;0;0;0
2523;Terugbetalingen vervallen beursnotering;Aandelen totaal;2014 april;1151;0;0;0;1151;0;0;0;0;0;0;0;1151;0;0;0;0;0
2524;Terugbetalingen vervallen beursnotering;Aandelen totaal;2014 mei;382;0;0;0;0;0;0;0;0;0;0;0;0;0;382;0;0;0
2525;Terugbetalingen vervallen beursnotering;Aandelen totaal;2014 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2526;Terugbetalingen vervallen beursnotering;Aandelen totaal;2014 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2527;Terugbetalingen vervallen beursnotering;Aandelen totaal;2014 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2528;Terugbetalingen vervallen beursnotering;Aandelen totaal;2014 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2529;Terugbetalingen vervallen beursnotering;Aandelen totaal;2014 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2530;Terugbetalingen vervallen beursnotering;Aandelen totaal;2014 november;407;0;0;0;407;0;0;0;0;0;0;407;0;0;0;0;0;0
2531;Terugbetalingen vervallen beursnotering;Aandelen totaal;2014 december;2200;0;0;0;2200;0;0;0;0;0;0;2200;0;0;0;0;0;0
2532;Terugbetalingen vervallen beursnotering;Aandelen totaal;2015 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2533;Terugbetalingen vervallen beursnotering;Aandelen totaal;2015 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2534;Terugbetalingen vervallen beursnotering;Aandelen totaal;2015 maart;781;0;0;0;781;0;0;0;0;0;0;0;781;0;0;0;0;0
2535;Terugbetalingen vervallen beursnotering;Aandelen totaal;2015 april;8128;0;0;0;3123;0;3123;3099;0;24;0;0;0;0;0;5005;0;0
2536;Terugbetalingen vervallen beursnotering;Aandelen totaal;2015 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2537;Terugbetalingen vervallen beursnotering;Aandelen totaal;2015 juni;16;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0
2538;Terugbetalingen vervallen beursnotering;Aandelen totaal;2015 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2539;Terugbetalingen vervallen beursnotering;Aandelen totaal;2015 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2540;Terugbetalingen vervallen beursnotering;Aandelen totaal;2015 september;12;0;0;0;12;0;12;0;12;0;0;0;0;0;0;0;0;0
2541;Terugbetalingen vervallen beursnotering;Aandelen totaal;2015 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2542;Terugbetalingen vervallen beursnotering;Aandelen totaal;2015 november;383;0;0;0;383;0;0;0;0;0;0;0;383;0;0;0;0;0
2543;Terugbetalingen vervallen beursnotering;Aandelen totaal;2015 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2544;Terugbetalingen vervallen beursnotering;Aandelen totaal;2016 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2545;Terugbetalingen vervallen beursnotering;Aandelen totaal;2016 februari;66;0;0;0;66;0;0;0;0;0;66;0;0;0;0;0;0;0
2546;Terugbetalingen vervallen beursnotering;Aandelen totaal;2016 maart;702;0;0;0;702;0;702;702;0;0;0;0;0;0;0;0;0;0
2547;Terugbetalingen vervallen beursnotering;Aandelen totaal;2016 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2548;Terugbetalingen vervallen beursnotering;Aandelen totaal;2016 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2549;Terugbetalingen vervallen beursnotering;Aandelen totaal;2016 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2550;Terugbetalingen vervallen beursnotering;Aandelen totaal;2016 juli;5811;0;0;0;5811;0;0;0;0;0;0;4391;1420;0;0;0;0;0
2551;Terugbetalingen vervallen beursnotering;Aandelen totaal;2016 augustus;140;0;0;0;140;0;0;0;0;0;0;0;0;140;0;0;0;0
2552;Terugbetalingen vervallen beursnotering;Gewone aandelen;2007 januari;25;0;0;0;25;0;25;25;0;0;0;0;0;0;0;0;0;0
2553;Terugbetalingen vervallen beursnotering;Gewone aandelen;2007 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2554;Terugbetalingen vervallen beursnotering;Gewone aandelen;2007 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2555;Terugbetalingen vervallen beursnotering;Gewone aandelen;2007 april;7991;0;0;0;40;0;0;0;0;0;0;0;40;0;0;0;0;7951
2556;Terugbetalingen vervallen beursnotering;Gewone aandelen;2007 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2557;Terugbetalingen vervallen beursnotering;Gewone aandelen;2007 juni;266;0;0;0;266;0;266;0;0;266;0;0;0;0;0;0;0;0
2558;Terugbetalingen vervallen beursnotering;Gewone aandelen;2007 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2559;Terugbetalingen vervallen beursnotering;Gewone aandelen;2007 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2560;Terugbetalingen vervallen beursnotering;Gewone aandelen;2007 september;3069;0;0;0;3069;0;0;0;0;0;0;0;3069;0;0;0;0;0
2561;Terugbetalingen vervallen beursnotering;Gewone aandelen;2007 oktober;1603;0;0;0;1603;0;0;0;0;0;0;1603;0;0;0;0;0;0
2562;Terugbetalingen vervallen beursnotering;Gewone aandelen;2007 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2563;Terugbetalingen vervallen beursnotering;Gewone aandelen;2007 december;11247;0;0;0;11247;0;10477;10477;0;0;0;0;770;0;0;0;0;0
2564;Terugbetalingen vervallen beursnotering;Gewone aandelen;2008 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2565;Terugbetalingen vervallen beursnotering;Gewone aandelen;2008 februari;1552;0;0;0;1552;0;1552;0;1552;0;0;0;0;0;0;0;0;0
2566;Terugbetalingen vervallen beursnotering;Gewone aandelen;2008 maart;816;0;0;0;816;0;816;816;0;0;0;0;0;0;0;0;0;0
2567;Terugbetalingen vervallen beursnotering;Gewone aandelen;2008 april;70847;67987;67987;0;2861;0;0;0;0;0;0;0;0;2861;0;0;0;0
2568;Terugbetalingen vervallen beursnotering;Gewone aandelen;2008 mei;2029;0;0;0;2028;0;0;0;0;0;0;744;1284;0;1;0;0;0
2569;Terugbetalingen vervallen beursnotering;Gewone aandelen;2008 juni;379;0;0;0;379;0;0;0;0;0;0;0;379;0;0;0;0;0
2570;Terugbetalingen vervallen beursnotering;Gewone aandelen;2008 juli;3129;0;0;0;3129;0;0;0;0;0;0;0;2996;133;0;0;0;0
