ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdLadinggewicht_1
946;Beroepsvervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2018;26795
947;Beroepsvervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2019;26608
948;Beroepsvervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2020;26257
949;Beroepsvervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2021;28085
950;Beroepsvervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2022;26558
951;Beroepsvervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2023;25658
952;Beroepsvervoer;Bilateraal vervoer;NST2007 Bouw;2010;30908
953;Beroepsvervoer;Bilateraal vervoer;NST2007 Bouw;2011;34807
954;Beroepsvervoer;Bilateraal vervoer;NST2007 Bouw;2012;31282
955;Beroepsvervoer;Bilateraal vervoer;NST2007 Bouw;2013;25635
956;Beroepsvervoer;Bilateraal vervoer;NST2007 Bouw;2014;29332
957;Beroepsvervoer;Bilateraal vervoer;NST2007 Bouw;2015;27349
958;Beroepsvervoer;Bilateraal vervoer;NST2007 Bouw;2016;27617
959;Beroepsvervoer;Bilateraal vervoer;NST2007 Bouw;2017;26410
960;Beroepsvervoer;Bilateraal vervoer;NST2007 Bouw;2018;27433
961;Beroepsvervoer;Bilateraal vervoer;NST2007 Bouw;2019;24455
962;Beroepsvervoer;Bilateraal vervoer;NST2007 Bouw;2020;26142
963;Beroepsvervoer;Bilateraal vervoer;NST2007 Bouw;2021;27580
964;Beroepsvervoer;Bilateraal vervoer;NST2007 Bouw;2022;23260
965;Beroepsvervoer;Bilateraal vervoer;NST2007 Bouw;2023;22789
966;Beroepsvervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2010;16401
967;Beroepsvervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2011;15957
968;Beroepsvervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2012;16150
969;Beroepsvervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2013;15141
970;Beroepsvervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2014;14358
971;Beroepsvervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2015;13718
972;Beroepsvervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2016;12977
973;Beroepsvervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2017;14013
974;Beroepsvervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2018;14872
975;Beroepsvervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2019;13615
976;Beroepsvervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2020;12825
977;Beroepsvervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2021;13178
978;Beroepsvervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2022;10939
979;Beroepsvervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2023;11316
980;Beroepsvervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2010;16751
981;Beroepsvervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2011;15488
982;Beroepsvervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2012;14763
983;Beroepsvervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2013;16262
984;Beroepsvervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2014;15966
985;Beroepsvervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2015;15689
986;Beroepsvervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2016;15416
987;Beroepsvervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2017;17425
988;Beroepsvervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2018;18599
989;Beroepsvervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2019;17863
990;Beroepsvervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2020;16988
991;Beroepsvervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2021;16636
992;Beroepsvervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2022;15951
993;Beroepsvervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2023;15773
994;Beroepsvervoer;Bilateraal vervoer;NST2007 Overige;2010;4544
995;Beroepsvervoer;Bilateraal vervoer;NST2007 Overige;2011;5527
996;Beroepsvervoer;Bilateraal vervoer;NST2007 Overige;2012;5720
997;Beroepsvervoer;Bilateraal vervoer;NST2007 Overige;2013;8742
998;Beroepsvervoer;Bilateraal vervoer;NST2007 Overige;2014;7504
999;Beroepsvervoer;Bilateraal vervoer;NST2007 Overige;2015;7710
1000;Beroepsvervoer;Bilateraal vervoer;NST2007 Overige;2016;6761
1001;Beroepsvervoer;Bilateraal vervoer;NST2007 Overige;2017;6923
1002;Beroepsvervoer;Bilateraal vervoer;NST2007 Overige;2018;6289
1003;Beroepsvervoer;Bilateraal vervoer;NST2007 Overige;2019;6198
1004;Beroepsvervoer;Bilateraal vervoer;NST2007 Overige;2020;6259
1005;Beroepsvervoer;Bilateraal vervoer;NST2007 Overige;2021;5871
1006;Beroepsvervoer;Bilateraal vervoer;NST2007 Overige;2022;5866
1007;Beroepsvervoer;Bilateraal vervoer;NST2007 Overige;2023;5053
1008;Beroepsvervoer;Cabotagevervoer;Totaal;2010;15399
1009;Beroepsvervoer;Cabotagevervoer;Totaal;2011;15976
1010;Beroepsvervoer;Cabotagevervoer;Totaal;2012;15355
1011;Beroepsvervoer;Cabotagevervoer;Totaal;2013;18907
1012;Beroepsvervoer;Cabotagevervoer;Totaal;2014;16451
1013;Beroepsvervoer;Cabotagevervoer;Totaal;2015;18551
1014;Beroepsvervoer;Cabotagevervoer;Totaal;2016;16690
1015;Beroepsvervoer;Cabotagevervoer;Totaal;2017;17206
1016;Beroepsvervoer;Cabotagevervoer;Totaal;2018;15979
1017;Beroepsvervoer;Cabotagevervoer;Totaal;2019;17811
1018;Beroepsvervoer;Cabotagevervoer;Totaal;2020;15910
1019;Beroepsvervoer;Cabotagevervoer;Totaal;2021;15337
1020;Beroepsvervoer;Cabotagevervoer;Totaal;2022;14374
1021;Beroepsvervoer;Cabotagevervoer;Totaal;2023;14981
1022;Beroepsvervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2010;3245
1023;Beroepsvervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2011;2957
1024;Beroepsvervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2012;3477
1025;Beroepsvervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2013;3900
1026;Beroepsvervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2014;3788
1027;Beroepsvervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2015;4076
1028;Beroepsvervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2016;3809
1029;Beroepsvervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2017;4362
1030;Beroepsvervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2018;4184
1031;Beroepsvervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2019;4616
1032;Beroepsvervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2020;4299
1033;Beroepsvervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2021;4546
1034;Beroepsvervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2022;3814
1035;Beroepsvervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2023;4225
1036;Beroepsvervoer;Cabotagevervoer;NST2007 Bouw;2010;3322
1037;Beroepsvervoer;Cabotagevervoer;NST2007 Bouw;2011;3916
1038;Beroepsvervoer;Cabotagevervoer;NST2007 Bouw;2012;4371
1039;Beroepsvervoer;Cabotagevervoer;NST2007 Bouw;2013;5877
1040;Beroepsvervoer;Cabotagevervoer;NST2007 Bouw;2014;4635
1041;Beroepsvervoer;Cabotagevervoer;NST2007 Bouw;2015;6566
1042;Beroepsvervoer;Cabotagevervoer;NST2007 Bouw;2016;4864
1043;Beroepsvervoer;Cabotagevervoer;NST2007 Bouw;2017;4846
1044;Beroepsvervoer;Cabotagevervoer;NST2007 Bouw;2018;4831
1045;Beroepsvervoer;Cabotagevervoer;NST2007 Bouw;2019;6193
1046;Beroepsvervoer;Cabotagevervoer;NST2007 Bouw;2020;4456
1047;Beroepsvervoer;Cabotagevervoer;NST2007 Bouw;2021;3984
1048;Beroepsvervoer;Cabotagevervoer;NST2007 Bouw;2022;3639
1049;Beroepsvervoer;Cabotagevervoer;NST2007 Bouw;2023;4946
1050;Beroepsvervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2010;3581
1051;Beroepsvervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2011;4131
1052;Beroepsvervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2012;3048
1053;Beroepsvervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2013;3818
1054;Beroepsvervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2014;3738
1055;Beroepsvervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2015;3798
1056;Beroepsvervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2016;4033
1057;Beroepsvervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2017;3774
1058;Beroepsvervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2018;3508
1059;Beroepsvervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2019;3779
1060;Beroepsvervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2020;3454
1061;Beroepsvervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2021;3285
1062;Beroepsvervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2022;3297
1063;Beroepsvervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2023;2414
1064;Beroepsvervoer;Cabotagevervoer;NST2007 Handelsgoederen;2010;2623
1065;Beroepsvervoer;Cabotagevervoer;NST2007 Handelsgoederen;2011;2121
1066;Beroepsvervoer;Cabotagevervoer;NST2007 Handelsgoederen;2012;2227
1067;Beroepsvervoer;Cabotagevervoer;NST2007 Handelsgoederen;2013;3115
1068;Beroepsvervoer;Cabotagevervoer;NST2007 Handelsgoederen;2014;2253
1069;Beroepsvervoer;Cabotagevervoer;NST2007 Handelsgoederen;2015;2297
1070;Beroepsvervoer;Cabotagevervoer;NST2007 Handelsgoederen;2016;2347
1071;Beroepsvervoer;Cabotagevervoer;NST2007 Handelsgoederen;2017;2476
1072;Beroepsvervoer;Cabotagevervoer;NST2007 Handelsgoederen;2018;2110
1073;Beroepsvervoer;Cabotagevervoer;NST2007 Handelsgoederen;2019;2019
1074;Beroepsvervoer;Cabotagevervoer;NST2007 Handelsgoederen;2020;2020
1075;Beroepsvervoer;Cabotagevervoer;NST2007 Handelsgoederen;2021;2322
1076;Beroepsvervoer;Cabotagevervoer;NST2007 Handelsgoederen;2022;2265
1077;Beroepsvervoer;Cabotagevervoer;NST2007 Handelsgoederen;2023;1953
1078;Beroepsvervoer;Cabotagevervoer;NST2007 Overige;2010;2628
1079;Beroepsvervoer;Cabotagevervoer;NST2007 Overige;2011;2851
1080;Beroepsvervoer;Cabotagevervoer;NST2007 Overige;2012;2234
1081;Beroepsvervoer;Cabotagevervoer;NST2007 Overige;2013;2197
1082;Beroepsvervoer;Cabotagevervoer;NST2007 Overige;2014;2037
1083;Beroepsvervoer;Cabotagevervoer;NST2007 Overige;2015;1813
1084;Beroepsvervoer;Cabotagevervoer;NST2007 Overige;2016;1638
1085;Beroepsvervoer;Cabotagevervoer;NST2007 Overige;2017;1747
1086;Beroepsvervoer;Cabotagevervoer;NST2007 Overige;2018;1345
1087;Beroepsvervoer;Cabotagevervoer;NST2007 Overige;2019;1203
1088;Beroepsvervoer;Cabotagevervoer;NST2007 Overige;2020;1682
1089;Beroepsvervoer;Cabotagevervoer;NST2007 Overige;2021;1199
1090;Beroepsvervoer;Cabotagevervoer;NST2007 Overige;2022;1360
1091;Beroepsvervoer;Cabotagevervoer;NST2007 Overige;2023;1442
1092;Beroepsvervoer;Derdelandenvervoer;Totaal;2010;14027
1093;Beroepsvervoer;Derdelandenvervoer;Totaal;2011;12442
1094;Beroepsvervoer;Derdelandenvervoer;Totaal;2012;10465
1095;Beroepsvervoer;Derdelandenvervoer;Totaal;2013;11756
1096;Beroepsvervoer;Derdelandenvervoer;Totaal;2014;11617
1097;Beroepsvervoer;Derdelandenvervoer;Totaal;2015;10332
1098;Beroepsvervoer;Derdelandenvervoer;Totaal;2016;8800
1099;Beroepsvervoer;Derdelandenvervoer;Totaal;2017;9425
1100;Beroepsvervoer;Derdelandenvervoer;Totaal;2018;8877
1101;Beroepsvervoer;Derdelandenvervoer;Totaal;2019;9046
1102;Beroepsvervoer;Derdelandenvervoer;Totaal;2020;8900
1103;Beroepsvervoer;Derdelandenvervoer;Totaal;2021;8791
1104;Beroepsvervoer;Derdelandenvervoer;Totaal;2022;7603
1105;Beroepsvervoer;Derdelandenvervoer;Totaal;2023;7060
1106;Beroepsvervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2010;2804
1107;Beroepsvervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2011;2657
1108;Beroepsvervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2012;2180
1109;Beroepsvervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2013;2921
1110;Beroepsvervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2014;2472
1111;Beroepsvervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2015;2096
1112;Beroepsvervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2016;1997
1113;Beroepsvervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2017;2222
1114;Beroepsvervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2018;1862
1115;Beroepsvervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2019;2140
1116;Beroepsvervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2020;2305
1117;Beroepsvervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2021;2091
1118;Beroepsvervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2022;2179
1119;Beroepsvervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2023;2313
1120;Beroepsvervoer;Derdelandenvervoer;NST2007 Bouw;2010;4075
1121;Beroepsvervoer;Derdelandenvervoer;NST2007 Bouw;2011;3511
1122;Beroepsvervoer;Derdelandenvervoer;NST2007 Bouw;2012;3052
1123;Beroepsvervoer;Derdelandenvervoer;NST2007 Bouw;2013;3078
1124;Beroepsvervoer;Derdelandenvervoer;NST2007 Bouw;2014;3309
1125;Beroepsvervoer;Derdelandenvervoer;NST2007 Bouw;2015;3178
1126;Beroepsvervoer;Derdelandenvervoer;NST2007 Bouw;2016;2520
1127;Beroepsvervoer;Derdelandenvervoer;NST2007 Bouw;2017;2369
1128;Beroepsvervoer;Derdelandenvervoer;NST2007 Bouw;2018;2070
1129;Beroepsvervoer;Derdelandenvervoer;NST2007 Bouw;2019;2379
1130;Beroepsvervoer;Derdelandenvervoer;NST2007 Bouw;2020;2473
1131;Beroepsvervoer;Derdelandenvervoer;NST2007 Bouw;2021;2881
1132;Beroepsvervoer;Derdelandenvervoer;NST2007 Bouw;2022;2068
1133;Beroepsvervoer;Derdelandenvervoer;NST2007 Bouw;2023;1807
1134;Beroepsvervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2010;3277
1135;Beroepsvervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2011;3095
1136;Beroepsvervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2012;2473
1137;Beroepsvervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2013;2420
1138;Beroepsvervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2014;2599
1139;Beroepsvervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2015;2376
1140;Beroepsvervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2016;2104
1141;Beroepsvervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2017;2207
1142;Beroepsvervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2018;2547
1143;Beroepsvervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2019;2328
1144;Beroepsvervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2020;2029
1145;Beroepsvervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2021;1734
1146;Beroepsvervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2022;1390
1147;Beroepsvervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2023;1248
1148;Beroepsvervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2010;2832
1149;Beroepsvervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2011;2360
1150;Beroepsvervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2012;2071
1151;Beroepsvervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2013;2198
1152;Beroepsvervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2014;2427
1153;Beroepsvervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2015;1886
1154;Beroepsvervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2016;1544
1155;Beroepsvervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2017;1806
1156;Beroepsvervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2018;1850
1157;Beroepsvervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2019;1609
1158;Beroepsvervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2020;1592
1159;Beroepsvervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2021;1439
1160;Beroepsvervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2022;1493
1161;Beroepsvervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2023;1307
1162;Beroepsvervoer;Derdelandenvervoer;NST2007 Overige;2010;1040
1163;Beroepsvervoer;Derdelandenvervoer;NST2007 Overige;2011;819
1164;Beroepsvervoer;Derdelandenvervoer;NST2007 Overige;2012;689
1165;Beroepsvervoer;Derdelandenvervoer;NST2007 Overige;2013;1140
1166;Beroepsvervoer;Derdelandenvervoer;NST2007 Overige;2014;811
1167;Beroepsvervoer;Derdelandenvervoer;NST2007 Overige;2015;795
1168;Beroepsvervoer;Derdelandenvervoer;NST2007 Overige;2016;635
1169;Beroepsvervoer;Derdelandenvervoer;NST2007 Overige;2017;821
1170;Beroepsvervoer;Derdelandenvervoer;NST2007 Overige;2018;548
1171;Beroepsvervoer;Derdelandenvervoer;NST2007 Overige;2019;590
1172;Beroepsvervoer;Derdelandenvervoer;NST2007 Overige;2020;501
1173;Beroepsvervoer;Derdelandenvervoer;NST2007 Overige;2021;646
1174;Beroepsvervoer;Derdelandenvervoer;NST2007 Overige;2022;472
1175;Beroepsvervoer;Derdelandenvervoer;NST2007 Overige;2023;386
1176;Eigen vervoer;Totaal;Totaal;2010;149701
1177;Eigen vervoer;Totaal;Totaal;2011;156874
1178;Eigen vervoer;Totaal;Totaal;2012;151194
1179;Eigen vervoer;Totaal;Totaal;2013;160403
1180;Eigen vervoer;Totaal;Totaal;2014;151411
1181;Eigen vervoer;Totaal;Totaal;2015;146919
1182;Eigen vervoer;Totaal;Totaal;2016;136763
1183;Eigen vervoer;Totaal;Totaal;2017;130473
1184;Eigen vervoer;Totaal;Totaal;2018;131064
1185;Eigen vervoer;Totaal;Totaal;2019;138442
1186;Eigen vervoer;Totaal;Totaal;2020;134575
1187;Eigen vervoer;Totaal;Totaal;2021;134867
1188;Eigen vervoer;Totaal;Totaal;2022;129521
1189;Eigen vervoer;Totaal;Totaal;2023;123018
1190;Eigen vervoer;Totaal;NST2007 Landbouwproducten en voeding;2010;40136
1191;Eigen vervoer;Totaal;NST2007 Landbouwproducten en voeding;2011;46015
1192;Eigen vervoer;Totaal;NST2007 Landbouwproducten en voeding;2012;44523
1193;Eigen vervoer;Totaal;NST2007 Landbouwproducten en voeding;2013;42341
1194;Eigen vervoer;Totaal;NST2007 Landbouwproducten en voeding;2014;39464
1195;Eigen vervoer;Totaal;NST2007 Landbouwproducten en voeding;2015;39459
1196;Eigen vervoer;Totaal;NST2007 Landbouwproducten en voeding;2016;37390
1197;Eigen vervoer;Totaal;NST2007 Landbouwproducten en voeding;2017;34702
1198;Eigen vervoer;Totaal;NST2007 Landbouwproducten en voeding;2018;33680
1199;Eigen vervoer;Totaal;NST2007 Landbouwproducten en voeding;2019;35924
1200;Eigen vervoer;Totaal;NST2007 Landbouwproducten en voeding;2020;37700
1201;Eigen vervoer;Totaal;NST2007 Landbouwproducten en voeding;2021;36811
1202;Eigen vervoer;Totaal;NST2007 Landbouwproducten en voeding;2022;33078
1203;Eigen vervoer;Totaal;NST2007 Landbouwproducten en voeding;2023;29148
1204;Eigen vervoer;Totaal;NST2007 Bouw;2010;68028
1205;Eigen vervoer;Totaal;NST2007 Bouw;2011;70643
1206;Eigen vervoer;Totaal;NST2007 Bouw;2012;60984
1207;Eigen vervoer;Totaal;NST2007 Bouw;2013;69051
1208;Eigen vervoer;Totaal;NST2007 Bouw;2014;63481
1209;Eigen vervoer;Totaal;NST2007 Bouw;2015;60823
1210;Eigen vervoer;Totaal;NST2007 Bouw;2016;57330
1211;Eigen vervoer;Totaal;NST2007 Bouw;2017;55519
1212;Eigen vervoer;Totaal;NST2007 Bouw;2018;52697
1213;Eigen vervoer;Totaal;NST2007 Bouw;2019;60987
1214;Eigen vervoer;Totaal;NST2007 Bouw;2020;57168
1215;Eigen vervoer;Totaal;NST2007 Bouw;2021;58729
1216;Eigen vervoer;Totaal;NST2007 Bouw;2022;57324
1217;Eigen vervoer;Totaal;NST2007 Bouw;2023;55393
1218;Eigen vervoer;Totaal;NST2007 Meststoffen en afval;2010;22951
1219;Eigen vervoer;Totaal;NST2007 Meststoffen en afval;2011;21574
1220;Eigen vervoer;Totaal;NST2007 Meststoffen en afval;2012;30225
1221;Eigen vervoer;Totaal;NST2007 Meststoffen en afval;2013;28897
1222;Eigen vervoer;Totaal;NST2007 Meststoffen en afval;2014;30332
1223;Eigen vervoer;Totaal;NST2007 Meststoffen en afval;2015;28935
1224;Eigen vervoer;Totaal;NST2007 Meststoffen en afval;2016;26202
1225;Eigen vervoer;Totaal;NST2007 Meststoffen en afval;2017;24735
1226;Eigen vervoer;Totaal;NST2007 Meststoffen en afval;2018;27194
1227;Eigen vervoer;Totaal;NST2007 Meststoffen en afval;2019;22793
1228;Eigen vervoer;Totaal;NST2007 Meststoffen en afval;2020;22690
1229;Eigen vervoer;Totaal;NST2007 Meststoffen en afval;2021;23028
1230;Eigen vervoer;Totaal;NST2007 Meststoffen en afval;2022;21331
1231;Eigen vervoer;Totaal;NST2007 Meststoffen en afval;2023;19378
1232;Eigen vervoer;Totaal;NST2007 Handelsgoederen;2010;8038
1233;Eigen vervoer;Totaal;NST2007 Handelsgoederen;2011;7984
1234;Eigen vervoer;Totaal;NST2007 Handelsgoederen;2012;7459
1235;Eigen vervoer;Totaal;NST2007 Handelsgoederen;2013;8602
1236;Eigen vervoer;Totaal;NST2007 Handelsgoederen;2014;7005
1237;Eigen vervoer;Totaal;NST2007 Handelsgoederen;2015;7072
1238;Eigen vervoer;Totaal;NST2007 Handelsgoederen;2016;6605
1239;Eigen vervoer;Totaal;NST2007 Handelsgoederen;2017;6235
1240;Eigen vervoer;Totaal;NST2007 Handelsgoederen;2018;7383
1241;Eigen vervoer;Totaal;NST2007 Handelsgoederen;2019;9895
1242;Eigen vervoer;Totaal;NST2007 Handelsgoederen;2020;8945
1243;Eigen vervoer;Totaal;NST2007 Handelsgoederen;2021;7346
1244;Eigen vervoer;Totaal;NST2007 Handelsgoederen;2022;9264
1245;Eigen vervoer;Totaal;NST2007 Handelsgoederen;2023;10188
1246;Eigen vervoer;Totaal;NST2007 Overige;2010;10549
1247;Eigen vervoer;Totaal;NST2007 Overige;2011;10658
1248;Eigen vervoer;Totaal;NST2007 Overige;2012;8004
1249;Eigen vervoer;Totaal;NST2007 Overige;2013;11512
1250;Eigen vervoer;Totaal;NST2007 Overige;2014;11130
1251;Eigen vervoer;Totaal;NST2007 Overige;2015;10628
1252;Eigen vervoer;Totaal;NST2007 Overige;2016;9236
1253;Eigen vervoer;Totaal;NST2007 Overige;2017;9282
1254;Eigen vervoer;Totaal;NST2007 Overige;2018;10110
1255;Eigen vervoer;Totaal;NST2007 Overige;2019;8842
1256;Eigen vervoer;Totaal;NST2007 Overige;2020;8071
1257;Eigen vervoer;Totaal;NST2007 Overige;2021;8952
1258;Eigen vervoer;Totaal;NST2007 Overige;2022;8523
1259;Eigen vervoer;Totaal;NST2007 Overige;2023;8910
1260;Eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2010;148796
1261;Eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2011;155625
1262;Eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2012;149462
1263;Eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2013;158210
1264;Eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2014;149516
1265;Eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2015;145491
1266;Eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2016;135068
1267;Eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2017;129222
1268;Eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2018;129366
1269;Eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2019;136624
1270;Eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2020;133218
1271;Eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2021;132285
1272;Eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2022;127120
1273;Eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2023;119763
1274;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2010;39739
1275;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2011;45639
1276;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2012;43628
1277;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2013;41505
1278;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2014;38763
1279;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2015;38906
1280;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2016;37002
1281;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2017;34316
1282;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2018;33196
1283;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2019;35446
1284;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2020;37308
1285;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2021;36157
1286;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2022;32564
1287;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Landbouwproducten en voeding;2023;28697
1288;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2010;67765
1289;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2011;70346
1290;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2012;60550
1291;Eigen vervoer;Binnenlands en bilateraal vervoer;NST2007 Bouw;2013;68429
