ID;Vervoerwijzen;RegioS;Perioden;Reizigerskilometers_1
1070;Lopen;Zeeland (PV);2016;0.1
1071;Lopen;Zeeland (PV);2017;0.1
1072;Lopen;Noord-Brabant (PV);2010;0.8
1073;Lopen;Noord-Brabant (PV);2011;0.8
1074;Lopen;Noord-Brabant (PV);2012;0.7
1075;Lopen;Noord-Brabant (PV);2013;0.8
1076;Lopen;Noord-Brabant (PV);2014;0.8
1077;Lopen;Noord-Brabant (PV);2015;0.7
1078;Lopen;Noord-Brabant (PV);2016;0.7
1079;Lopen;Noord-Brabant (PV);2017;0.8
1080;Lopen;Limburg (PV);2010;0.4
1081;Lopen;Limburg (PV);2011;0.4
1082;Lopen;Limburg (PV);2012;0.4
1083;Lopen;Limburg (PV);2013;0.4
1084;Lopen;Limburg (PV);2014;0.4
1085;Lopen;Limburg (PV);2015;0.4
1086;Lopen;Limburg (PV);2016;0.4
1087;Lopen;Limburg (PV);2017;0.4
1088;Overige vervoerwijze;Nederland;2010;8.7
1089;Overige vervoerwijze;Nederland;2011;10.3
1090;Overige vervoerwijze;Nederland;2012;10.7
1091;Overige vervoerwijze;Nederland;2013;9.9
1092;Overige vervoerwijze;Nederland;2014;11.2
1093;Overige vervoerwijze;Nederland;2015;10.0
1094;Overige vervoerwijze;Nederland;2016;10.2
1095;Overige vervoerwijze;Nederland;2017;11.3
1096;Overige vervoerwijze;Noord-Nederland (LD);2010;1.0
1097;Overige vervoerwijze;Noord-Nederland (LD);2011;1.1
1098;Overige vervoerwijze;Noord-Nederland (LD);2012;1.1
1099;Overige vervoerwijze;Noord-Nederland (LD);2013;1.2
1100;Overige vervoerwijze;Noord-Nederland (LD);2014;1.4
1101;Overige vervoerwijze;Noord-Nederland (LD);2015;1.3
1102;Overige vervoerwijze;Noord-Nederland (LD);2016;1.1
1103;Overige vervoerwijze;Noord-Nederland (LD);2017;1.2
1104;Overige vervoerwijze;Oost-Nederland (LD);2010;1.9
1105;Overige vervoerwijze;Oost-Nederland (LD);2011;2.2
1106;Overige vervoerwijze;Oost-Nederland (LD);2012;2.8
1107;Overige vervoerwijze;Oost-Nederland (LD);2013;2.1
1108;Overige vervoerwijze;Oost-Nederland (LD);2014;3.0
1109;Overige vervoerwijze;Oost-Nederland (LD);2015;2.4
1110;Overige vervoerwijze;Oost-Nederland (LD);2016;2.7
1111;Overige vervoerwijze;Oost-Nederland (LD);2017;2.9
1112;Overige vervoerwijze;West-Nederland (LD);2010;3.9
1113;Overige vervoerwijze;West-Nederland (LD);2011;5.3
1114;Overige vervoerwijze;West-Nederland (LD);2012;4.5
1115;Overige vervoerwijze;West-Nederland (LD);2013;4.3
1116;Overige vervoerwijze;West-Nederland (LD);2014;4.6
1117;Overige vervoerwijze;West-Nederland (LD);2015;4.0
1118;Overige vervoerwijze;West-Nederland (LD);2016;4.3
1119;Overige vervoerwijze;West-Nederland (LD);2017;4.5
1120;Overige vervoerwijze;Zuid-Nederland (LD);2010;1.9
1121;Overige vervoerwijze;Zuid-Nederland (LD);2011;1.7
1122;Overige vervoerwijze;Zuid-Nederland (LD);2012;2.3
1123;Overige vervoerwijze;Zuid-Nederland (LD);2013;2.4
1124;Overige vervoerwijze;Zuid-Nederland (LD);2014;2.2
1125;Overige vervoerwijze;Zuid-Nederland (LD);2015;2.3
1126;Overige vervoerwijze;Zuid-Nederland (LD);2016;2.0
1127;Overige vervoerwijze;Zuid-Nederland (LD);2017;2.7
1128;Overige vervoerwijze;Groningen (PV);2010;0.3
1129;Overige vervoerwijze;Groningen (PV);2011;0.4
1130;Overige vervoerwijze;Groningen (PV);2012;0.3
1131;Overige vervoerwijze;Groningen (PV);2013;0.4
1132;Overige vervoerwijze;Groningen (PV);2014;0.4
1133;Overige vervoerwijze;Groningen (PV);2015;0.3
1134;Overige vervoerwijze;Groningen (PV);2016;0.3
1135;Overige vervoerwijze;Groningen (PV);2017;0.5
1136;Overige vervoerwijze;Friesland (PV);2010;0.3
1137;Overige vervoerwijze;Friesland (PV);2011;0.3
1138;Overige vervoerwijze;Friesland (PV);2012;0.5
1139;Overige vervoerwijze;Friesland (PV);2013;0.3
1140;Overige vervoerwijze;Friesland (PV);2014;0.6
1141;Overige vervoerwijze;Friesland (PV);2015;0.4
1142;Overige vervoerwijze;Friesland (PV);2016;0.6
1143;Overige vervoerwijze;Friesland (PV);2017;0.5
1144;Overige vervoerwijze;Drenthe (PV);2010;0.3
1145;Overige vervoerwijze;Drenthe (PV);2011;0.4
1146;Overige vervoerwijze;Drenthe (PV);2012;0.3
1147;Overige vervoerwijze;Drenthe (PV);2013;0.5
1148;Overige vervoerwijze;Drenthe (PV);2014;0.5
1149;Overige vervoerwijze;Drenthe (PV);2015;0.6
1150;Overige vervoerwijze;Drenthe (PV);2016;0.3
1151;Overige vervoerwijze;Drenthe (PV);2017;0.2
1152;Overige vervoerwijze;Overijssel (PV);2010;0.6
1153;Overige vervoerwijze;Overijssel (PV);2011;0.6
1154;Overige vervoerwijze;Overijssel (PV);2012;0.9
1155;Overige vervoerwijze;Overijssel (PV);2013;0.5
1156;Overige vervoerwijze;Overijssel (PV);2014;0.9
1157;Overige vervoerwijze;Overijssel (PV);2015;0.7
1158;Overige vervoerwijze;Overijssel (PV);2016;0.7
1159;Overige vervoerwijze;Overijssel (PV);2017;1.2
1160;Overige vervoerwijze;Flevoland (PV);2010;0.3
1161;Overige vervoerwijze;Flevoland (PV);2011;0.2
1162;Overige vervoerwijze;Flevoland (PV);2012;0.3
1163;Overige vervoerwijze;Flevoland (PV);2013;0.3
1164;Overige vervoerwijze;Flevoland (PV);2014;0.2
1165;Overige vervoerwijze;Flevoland (PV);2015;0.1
1166;Overige vervoerwijze;Flevoland (PV);2016;0.2
1167;Overige vervoerwijze;Flevoland (PV);2017;0.4
1168;Overige vervoerwijze;Gelderland (PV);2010;1.1
1169;Overige vervoerwijze;Gelderland (PV);2011;1.3
1170;Overige vervoerwijze;Gelderland (PV);2012;1.6
1171;Overige vervoerwijze;Gelderland (PV);2013;1.2
1172;Overige vervoerwijze;Gelderland (PV);2014;1.9
1173;Overige vervoerwijze;Gelderland (PV);2015;1.5
1174;Overige vervoerwijze;Gelderland (PV);2016;1.8
1175;Overige vervoerwijze;Gelderland (PV);2017;1.3
1176;Overige vervoerwijze;Utrecht (PV);2010;0.4
1177;Overige vervoerwijze;Utrecht (PV);2011;0.9
1178;Overige vervoerwijze;Utrecht (PV);2012;0.7
1179;Overige vervoerwijze;Utrecht (PV);2013;0.7
1180;Overige vervoerwijze;Utrecht (PV);2014;0.8
1181;Overige vervoerwijze;Utrecht (PV);2015;0.6
1182;Overige vervoerwijze;Utrecht (PV);2016;0.7
1183;Overige vervoerwijze;Utrecht (PV);2017;0.9
1184;Overige vervoerwijze;Noord-Holland (PV);2010;1.6
1185;Overige vervoerwijze;Noord-Holland (PV);2011;1.7
1186;Overige vervoerwijze;Noord-Holland (PV);2012;1.6
1187;Overige vervoerwijze;Noord-Holland (PV);2013;1.7
1188;Overige vervoerwijze;Noord-Holland (PV);2014;1.9
1189;Overige vervoerwijze;Noord-Holland (PV);2015;1.3
1190;Overige vervoerwijze;Noord-Holland (PV);2016;1.6
1191;Overige vervoerwijze;Noord-Holland (PV);2017;1.5
1192;Overige vervoerwijze;Zuid-Holland (PV);2010;1.7
1193;Overige vervoerwijze;Zuid-Holland (PV);2011;2.4
1194;Overige vervoerwijze;Zuid-Holland (PV);2012;1.9
1195;Overige vervoerwijze;Zuid-Holland (PV);2013;1.6
1196;Overige vervoerwijze;Zuid-Holland (PV);2014;1.6
1197;Overige vervoerwijze;Zuid-Holland (PV);2015;1.8
1198;Overige vervoerwijze;Zuid-Holland (PV);2016;1.8
1199;Overige vervoerwijze;Zuid-Holland (PV);2017;2.0
1200;Overige vervoerwijze;Zeeland (PV);2010;0.3
1201;Overige vervoerwijze;Zeeland (PV);2011;0.3
1202;Overige vervoerwijze;Zeeland (PV);2012;0.2
1203;Overige vervoerwijze;Zeeland (PV);2013;0.3
1204;Overige vervoerwijze;Zeeland (PV);2014;0.3
1205;Overige vervoerwijze;Zeeland (PV);2015;0.2
1206;Overige vervoerwijze;Zeeland (PV);2016;0.2
1207;Overige vervoerwijze;Zeeland (PV);2017;0.2
1208;Overige vervoerwijze;Noord-Brabant (PV);2010;1.3
1209;Overige vervoerwijze;Noord-Brabant (PV);2011;1.1
1210;Overige vervoerwijze;Noord-Brabant (PV);2012;1.5
1211;Overige vervoerwijze;Noord-Brabant (PV);2013;1.7
1212;Overige vervoerwijze;Noord-Brabant (PV);2014;1.5
1213;Overige vervoerwijze;Noord-Brabant (PV);2015;1.6
1214;Overige vervoerwijze;Noord-Brabant (PV);2016;1.5
1215;Overige vervoerwijze;Noord-Brabant (PV);2017;1.8
1216;Overige vervoerwijze;Limburg (PV);2010;0.6
1217;Overige vervoerwijze;Limburg (PV);2011;0.6
1218;Overige vervoerwijze;Limburg (PV);2012;0.8
1219;Overige vervoerwijze;Limburg (PV);2013;0.7
1220;Overige vervoerwijze;Limburg (PV);2014;0.7
1221;Overige vervoerwijze;Limburg (PV);2015;0.7
1222;Overige vervoerwijze;Limburg (PV);2016;0.5
1223;Overige vervoerwijze;Limburg (PV);2017;0.9
