ID;RegioS;Perioden;Prijsindex_1;PeriodeOpPeriodeOntwikkeling_2;JaarOpJaarOntwikkeling_3;Aantal_4;PeriodeOpPeriodeOntwikkeling_5;JaarOpJaarOntwikkeling_6;GemiddeldeVerkoopprijs_7;TotaleWaardeVerkoopprijzen_8
7448;Agglomeratie Leiden en Bollenstreek (CR);2001 maart;;;;;;;;
7449;Agglomeratie Leiden en Bollenstreek (CR);2001 1e kwartaal;81.2;1.5;13.2;831.0;-36.4;-16.8;213256.0;177.0
7450;Agglomeratie Leiden en Bollenstreek (CR);2001 april;;;;;;;;
7451;Agglomeratie Leiden en Bollenstreek (CR);2001 mei;;;;;;;;
7452;Agglomeratie Leiden en Bollenstreek (CR);2001 juni;;;;;;;;
7453;Agglomeratie Leiden en Bollenstreek (CR);2001 2e kwartaal;84.4;4.0;14.3;1114.0;34.1;-2.8;225285.0;251.0
7454;Agglomeratie Leiden en Bollenstreek (CR);2001 juli;;;;;;;;
7455;Agglomeratie Leiden en Bollenstreek (CR);2001 augustus;;;;;;;;
7456;Agglomeratie Leiden en Bollenstreek (CR);2001 september;;;;;;;;
7457;Agglomeratie Leiden en Bollenstreek (CR);2001 3e kwartaal;87.3;3.3;13.6;1477.0;32.6;18.5;228773.0;338.0
7458;Agglomeratie Leiden en Bollenstreek (CR);2001 oktober;;;;;;;;
7459;Agglomeratie Leiden en Bollenstreek (CR);2001 november;;;;;;;;
7460;Agglomeratie Leiden en Bollenstreek (CR);2001 december;;;;;;;;
7461;Agglomeratie Leiden en Bollenstreek (CR);2001 4e kwartaal;87.4;0.1;9.2;1477.0;0.0;13.1;225870.0;334.0
7462;Agglomeratie Leiden en Bollenstreek (CR);2001;84.7;12.7;12.7;4899.0;4.3;4.3;224473.0;1100.0
7463;Agglomeratie Leiden en Bollenstreek (CR);2002 januari;;;;;;;;
7464;Agglomeratie Leiden en Bollenstreek (CR);2002 februari;;;;;;;;
7465;Agglomeratie Leiden en Bollenstreek (CR);2002 maart;;;;;;;;
7466;Agglomeratie Leiden en Bollenstreek (CR);2002 1e kwartaal;89.5;2.4;10.3;1039.0;-29.7;25.0;224740.0;234.0
7467;Agglomeratie Leiden en Bollenstreek (CR);2002 april;;;;;;;;
7468;Agglomeratie Leiden en Bollenstreek (CR);2002 mei;;;;;;;;
7469;Agglomeratie Leiden en Bollenstreek (CR);2002 juni;;;;;;;;
7470;Agglomeratie Leiden en Bollenstreek (CR);2002 2e kwartaal;90.4;1.0;7.1;1203.0;15.8;8.0;239503.0;288.0
7471;Agglomeratie Leiden en Bollenstreek (CR);2002 juli;;;;;;;;
7472;Agglomeratie Leiden en Bollenstreek (CR);2002 augustus;;;;;;;;
7473;Agglomeratie Leiden en Bollenstreek (CR);2002 september;;;;;;;;
7474;Agglomeratie Leiden en Bollenstreek (CR);2002 3e kwartaal;90.9;0.5;4.2;1280.0;6.4;-13.3;241929.0;310.0
7475;Agglomeratie Leiden en Bollenstreek (CR);2002 oktober;;;;;;;;
7476;Agglomeratie Leiden en Bollenstreek (CR);2002 november;;;;;;;;
7477;Agglomeratie Leiden en Bollenstreek (CR);2002 december;;;;;;;;
7478;Agglomeratie Leiden en Bollenstreek (CR);2002 4e kwartaal;89.9;-1.1;2.9;1330.0;3.9;-10.0;238239.0;317.0
7479;Agglomeratie Leiden en Bollenstreek (CR);2002;89.7;6.0;6.0;4852.0;-1.0;-1.0;236635.0;1148.0
7480;Agglomeratie Leiden en Bollenstreek (CR);2003 januari;;;;;;;;
7481;Agglomeratie Leiden en Bollenstreek (CR);2003 februari;;;;;;;;
7482;Agglomeratie Leiden en Bollenstreek (CR);2003 maart;;;;;;;;
7483;Agglomeratie Leiden en Bollenstreek (CR);2003 1e kwartaal;91.9;2.2;2.7;1018.0;-23.5;-2.0;243534.0;248.0
7484;Agglomeratie Leiden en Bollenstreek (CR);2003 april;;;;;;;;
7485;Agglomeratie Leiden en Bollenstreek (CR);2003 mei;;;;;;;;
7486;Agglomeratie Leiden en Bollenstreek (CR);2003 juni;;;;;;;;
7487;Agglomeratie Leiden en Bollenstreek (CR);2003 2e kwartaal;92.4;0.6;2.2;1196.0;17.5;-0.6;249389.0;298.0
7488;Agglomeratie Leiden en Bollenstreek (CR);2003 juli;;;;;;;;
7489;Agglomeratie Leiden en Bollenstreek (CR);2003 augustus;;;;;;;;
7490;Agglomeratie Leiden en Bollenstreek (CR);2003 september;;;;;;;;
7491;Agglomeratie Leiden en Bollenstreek (CR);2003 3e kwartaal;93.4;1.1;2.8;1217.0;1.8;-4.9;248652.0;303.0
7492;Agglomeratie Leiden en Bollenstreek (CR);2003 oktober;;;;;;;;
7493;Agglomeratie Leiden en Bollenstreek (CR);2003 november;;;;;;;;
7494;Agglomeratie Leiden en Bollenstreek (CR);2003 december;;;;;;;;
7495;Agglomeratie Leiden en Bollenstreek (CR);2003 4e kwartaal;93.7;0.3;4.2;1297.0;6.6;-2.5;247057.0;320.0
7496;Agglomeratie Leiden en Bollenstreek (CR);2003;92.4;3.0;3.0;4728.0;-2.6;-2.6;247299.0;1169.0
7497;Agglomeratie Leiden en Bollenstreek (CR);2004 januari;;;;;;;;
7498;Agglomeratie Leiden en Bollenstreek (CR);2004 februari;;;;;;;;
7499;Agglomeratie Leiden en Bollenstreek (CR);2004 maart;;;;;;;;
7500;Agglomeratie Leiden en Bollenstreek (CR);2004 1e kwartaal;93.1;-0.7;1.3;1012.0;-22.0;-0.6;237805.0;241.0
7501;Agglomeratie Leiden en Bollenstreek (CR);2004 april;;;;;;;;
7502;Agglomeratie Leiden en Bollenstreek (CR);2004 mei;;;;;;;;
7503;Agglomeratie Leiden en Bollenstreek (CR);2004 juni;;;;;;;;
7504;Agglomeratie Leiden en Bollenstreek (CR);2004 2e kwartaal;95.7;2.9;3.6;1152.0;13.8;-3.7;255042.0;294.0
7505;Agglomeratie Leiden en Bollenstreek (CR);2004 juli;;;;;;;;
7506;Agglomeratie Leiden en Bollenstreek (CR);2004 augustus;;;;;;;;
7507;Agglomeratie Leiden en Bollenstreek (CR);2004 september;;;;;;;;
7508;Agglomeratie Leiden en Bollenstreek (CR);2004 3e kwartaal;97.4;1.7;4.2;1182.0;2.6;-2.9;251727.0;298.0
7509;Agglomeratie Leiden en Bollenstreek (CR);2004 oktober;;;;;;;;
7510;Agglomeratie Leiden en Bollenstreek (CR);2004 november;;;;;;;;
7511;Agglomeratie Leiden en Bollenstreek (CR);2004 december;;;;;;;;
7512;Agglomeratie Leiden en Bollenstreek (CR);2004 4e kwartaal;98.4;1.0;5.0;1341.0;13.5;3.4;250112.0;335.0
7513;Agglomeratie Leiden en Bollenstreek (CR);2004;95.7;3.6;3.6;4687.0;-0.9;-0.9;249074.0;1167.0
7514;Agglomeratie Leiden en Bollenstreek (CR);2005 januari;;;;;;;;
7515;Agglomeratie Leiden en Bollenstreek (CR);2005 februari;;;;;;;;
7516;Agglomeratie Leiden en Bollenstreek (CR);2005 maart;;;;;;;;
7517;Agglomeratie Leiden en Bollenstreek (CR);2005 1e kwartaal;98.8;0.4;6.1;930.0;-30.6;-8.1;251842.0;234.0
7518;Agglomeratie Leiden en Bollenstreek (CR);2005 april;;;;;;;;
7519;Agglomeratie Leiden en Bollenstreek (CR);2005 mei;;;;;;;;
7520;Agglomeratie Leiden en Bollenstreek (CR);2005 juni;;;;;;;;
7521;Agglomeratie Leiden en Bollenstreek (CR);2005 2e kwartaal;98.9;0.1;3.3;1149.0;23.5;-0.3;264163.0;304.0
7522;Agglomeratie Leiden en Bollenstreek (CR);2005 juli;;;;;;;;
7523;Agglomeratie Leiden en Bollenstreek (CR);2005 augustus;;;;;;;;
7524;Agglomeratie Leiden en Bollenstreek (CR);2005 september;;;;;;;;
7525;Agglomeratie Leiden en Bollenstreek (CR);2005 3e kwartaal;101.2;2.3;3.9;1357.0;18.1;14.8;270255.0;367.0
7526;Agglomeratie Leiden en Bollenstreek (CR);2005 oktober;;;;;;;;
7527;Agglomeratie Leiden en Bollenstreek (CR);2005 november;;;;;;;;
7528;Agglomeratie Leiden en Bollenstreek (CR);2005 december;;;;;;;;
7529;Agglomeratie Leiden en Bollenstreek (CR);2005 4e kwartaal;101.1;-0.1;2.7;1447.0;6.6;7.9;268781.0;389.0
7530;Agglomeratie Leiden en Bollenstreek (CR);2005;100.0;4.4;4.4;4883.0;4.2;4.2;264878.0;1293.0
7531;Agglomeratie Leiden en Bollenstreek (CR);2006 januari;;;;;;;;
7532;Agglomeratie Leiden en Bollenstreek (CR);2006 februari;;;;;;;;
7533;Agglomeratie Leiden en Bollenstreek (CR);2006 maart;;;;;;;;
7534;Agglomeratie Leiden en Bollenstreek (CR);2006 1e kwartaal;102.7;1.6;4.0;1159.0;-19.9;24.6;268486.0;311.0
7535;Agglomeratie Leiden en Bollenstreek (CR);2006 april;;;;;;;;
7536;Agglomeratie Leiden en Bollenstreek (CR);2006 mei;;;;;;;;
7537;Agglomeratie Leiden en Bollenstreek (CR);2006 juni;;;;;;;;
7538;Agglomeratie Leiden en Bollenstreek (CR);2006 2e kwartaal;104.0;1.2;5.1;1310.0;13.0;14.0;276154.0;362.0
7539;Agglomeratie Leiden en Bollenstreek (CR);2006 juli;;;;;;;;
7540;Agglomeratie Leiden en Bollenstreek (CR);2006 augustus;;;;;;;;
7541;Agglomeratie Leiden en Bollenstreek (CR);2006 september;;;;;;;;
7542;Agglomeratie Leiden en Bollenstreek (CR);2006 3e kwartaal;104.7;0.7;3.5;1238.0;-5.5;-8.8;284286.0;352.0
7543;Agglomeratie Leiden en Bollenstreek (CR);2006 oktober;;;;;;;;
7544;Agglomeratie Leiden en Bollenstreek (CR);2006 november;;;;;;;;
7545;Agglomeratie Leiden en Bollenstreek (CR);2006 december;;;;;;;;
7546;Agglomeratie Leiden en Bollenstreek (CR);2006 4e kwartaal;104.4;-0.3;3.3;1388.0;12.1;-4.1;271946.0;377.0
7547;Agglomeratie Leiden en Bollenstreek (CR);2006;104.0;4.0;4.0;5095.0;4.3;4.3;275239.0;1402.0
7548;Agglomeratie Leiden en Bollenstreek (CR);2007 januari;;;;;;;;
7549;Agglomeratie Leiden en Bollenstreek (CR);2007 februari;;;;;;;;
7550;Agglomeratie Leiden en Bollenstreek (CR);2007 maart;;;;;;;;
7551;Agglomeratie Leiden en Bollenstreek (CR);2007 1e kwartaal;105.3;0.9;2.6;1159.0;-16.5;0.0;281501.0;326.0
7552;Agglomeratie Leiden en Bollenstreek (CR);2007 april;;;;;;;;
7553;Agglomeratie Leiden en Bollenstreek (CR);2007 mei;;;;;;;;
7554;Agglomeratie Leiden en Bollenstreek (CR);2007 juni;;;;;;;;
7555;Agglomeratie Leiden en Bollenstreek (CR);2007 2e kwartaal;106.8;1.3;2.7;1191.0;2.8;-9.1;280388.0;334.0
7556;Agglomeratie Leiden en Bollenstreek (CR);2007 juli;;;;;;;;
7557;Agglomeratie Leiden en Bollenstreek (CR);2007 augustus;;;;;;;;
7558;Agglomeratie Leiden en Bollenstreek (CR);2007 september;;;;;;;;
7559;Agglomeratie Leiden en Bollenstreek (CR);2007 3e kwartaal;109.9;2.9;5.0;1325.0;11.3;7.0;299094.0;396.0
7560;Agglomeratie Leiden en Bollenstreek (CR);2007 oktober;;;;;;;;
7561;Agglomeratie Leiden en Bollenstreek (CR);2007 november;;;;;;;;
7562;Agglomeratie Leiden en Bollenstreek (CR);2007 december;;;;;;;;
7563;Agglomeratie Leiden en Bollenstreek (CR);2007 4e kwartaal;109.8;-0.1;5.2;1342.0;1.3;-3.3;292291.0;392.0
7564;Agglomeratie Leiden en Bollenstreek (CR);2007;108.0;3.8;3.8;5017.0;-1.5;-1.5;288770.0;1449.0
7565;Agglomeratie Leiden en Bollenstreek (CR);2008 januari;;;;;;;;
7566;Agglomeratie Leiden en Bollenstreek (CR);2008 februari;;;;;;;;
7567;Agglomeratie Leiden en Bollenstreek (CR);2008 maart;;;;;;;;
7568;Agglomeratie Leiden en Bollenstreek (CR);2008 1e kwartaal;110.5;0.6;4.9;996.0;-25.8;-14.1;302066.0;301.0
7569;Agglomeratie Leiden en Bollenstreek (CR);2008 april;;;;;;;;
7570;Agglomeratie Leiden en Bollenstreek (CR);2008 mei;;;;;;;;
7571;Agglomeratie Leiden en Bollenstreek (CR);2008 juni;;;;;;;;
7572;Agglomeratie Leiden en Bollenstreek (CR);2008 2e kwartaal;110.6;0.1;3.6;1152.0;15.7;-3.3;286656.0;330.0
7573;Agglomeratie Leiden en Bollenstreek (CR);2008 juli;;;;;;;;
7574;Agglomeratie Leiden en Bollenstreek (CR);2008 augustus;;;;;;;;
7575;Agglomeratie Leiden en Bollenstreek (CR);2008 september;;;;;;;;
7576;Agglomeratie Leiden en Bollenstreek (CR);2008 3e kwartaal;113.4;2.6;3.2;1251.0;8.6;-5.6;311896.0;390.0
7577;Agglomeratie Leiden en Bollenstreek (CR);2008 oktober;;;;;;;;
7578;Agglomeratie Leiden en Bollenstreek (CR);2008 november;;;;;;;;
7579;Agglomeratie Leiden en Bollenstreek (CR);2008 december;;;;;;;;
7580;Agglomeratie Leiden en Bollenstreek (CR);2008 4e kwartaal;112.7;-0.6;2.6;1203.0;-3.8;-10.4;296587.0;357.0
7581;Agglomeratie Leiden en Bollenstreek (CR);2008;111.8;3.6;3.6;4602.0;-8.3;-8.3;299449.0;1378.0
7582;Agglomeratie Leiden en Bollenstreek (CR);2009 januari;;;;;;;;
7583;Agglomeratie Leiden en Bollenstreek (CR);2009 februari;;;;;;;;
7584;Agglomeratie Leiden en Bollenstreek (CR);2009 maart;;;;;;;;
7585;Agglomeratie Leiden en Bollenstreek (CR);2009 1e kwartaal;111.1;-1.4;0.6;728.0;-39.5;-26.9;296178.0;216.0
7586;Agglomeratie Leiden en Bollenstreek (CR);2009 april;;;;;;;;
7587;Agglomeratie Leiden en Bollenstreek (CR);2009 mei;;;;;;;;
7588;Agglomeratie Leiden en Bollenstreek (CR);2009 juni;;;;;;;;
7589;Agglomeratie Leiden en Bollenstreek (CR);2009 2e kwartaal;109.2;-1.8;-1.3;807.0;10.9;-29.9;279713.0;226.0
7590;Agglomeratie Leiden en Bollenstreek (CR);2009 juli;;;;;;;;
7591;Agglomeratie Leiden en Bollenstreek (CR);2009 augustus;;;;;;;;
7592;Agglomeratie Leiden en Bollenstreek (CR);2009 september;;;;;;;;
7593;Agglomeratie Leiden en Bollenstreek (CR);2009 3e kwartaal;107.3;-1.7;-5.4;901.0;11.6;-28.0;272408.0;245.0
7594;Agglomeratie Leiden en Bollenstreek (CR);2009 oktober;;;;;;;;
7595;Agglomeratie Leiden en Bollenstreek (CR);2009 november;;;;;;;;
7596;Agglomeratie Leiden en Bollenstreek (CR);2009 december;;;;;;;;
7597;Agglomeratie Leiden en Bollenstreek (CR);2009 4e kwartaal;106.7;-0.5;-5.3;1053.0;16.9;-12.5;268668.0;283.0
7598;Agglomeratie Leiden en Bollenstreek (CR);2009;108.1;-3.4;-3.4;3489.0;-24.2;-24.2;277929.0;970.0
7599;Agglomeratie Leiden en Bollenstreek (CR);2010 januari;;;;;;;;
7600;Agglomeratie Leiden en Bollenstreek (CR);2010 februari;;;;;;;;
7601;Agglomeratie Leiden en Bollenstreek (CR);2010 maart;;;;;;;;
7602;Agglomeratie Leiden en Bollenstreek (CR);2010 1e kwartaal;105.6;-1.1;-5.0;726.0;-31.1;-0.3;274083.0;199.0
7603;Agglomeratie Leiden en Bollenstreek (CR);2010 april;;;;;;;;
7604;Agglomeratie Leiden en Bollenstreek (CR);2010 mei;;;;;;;;
7605;Agglomeratie Leiden en Bollenstreek (CR);2010 juni;;;;;;;;
7606;Agglomeratie Leiden en Bollenstreek (CR);2010 2e kwartaal;106.5;0.9;-2.5;847.0;16.7;5.0;280187.0;237.0
7607;Agglomeratie Leiden en Bollenstreek (CR);2010 juli;;;;;;;;
7608;Agglomeratie Leiden en Bollenstreek (CR);2010 augustus;;;;;;;;
7609;Agglomeratie Leiden en Bollenstreek (CR);2010 september;;;;;;;;
7610;Agglomeratie Leiden en Bollenstreek (CR);2010 3e kwartaal;106.8;0.3;-0.5;890.0;5.1;-1.2;288447.0;257.0
7611;Agglomeratie Leiden en Bollenstreek (CR);2010 oktober;;;;;;;;
7612;Agglomeratie Leiden en Bollenstreek (CR);2010 november;;;;;;;;
7613;Agglomeratie Leiden en Bollenstreek (CR);2010 december;;;;;;;;
7614;Agglomeratie Leiden en Bollenstreek (CR);2010 4e kwartaal;104.6;-2.1;-2.0;905.0;1.7;-14.1;272342.0;246.0
7615;Agglomeratie Leiden en Bollenstreek (CR);2010;105.8;-2.1;-2.1;3368.0;-3.5;-3.5;278946.0;939.0
7616;Agglomeratie Leiden en Bollenstreek (CR);2011 januari;;;;;;;;
7617;Agglomeratie Leiden en Bollenstreek (CR);2011 februari;;;;;;;;
7618;Agglomeratie Leiden en Bollenstreek (CR);2011 maart;;;;;;;;
7619;Agglomeratie Leiden en Bollenstreek (CR);2011 1e kwartaal;103.2;-1.4;-2.3;779.0;-13.9;7.3;274804.0;214.0
7620;Agglomeratie Leiden en Bollenstreek (CR);2011 april;;;;;;;;
7621;Agglomeratie Leiden en Bollenstreek (CR);2011 mei;;;;;;;;
7622;Agglomeratie Leiden en Bollenstreek (CR);2011 juni;;;;;;;;
7623;Agglomeratie Leiden en Bollenstreek (CR);2011 2e kwartaal;104.1;0.9;-2.2;830.0;6.5;-2.0;280589.0;233.0
7624;Agglomeratie Leiden en Bollenstreek (CR);2011 juli;;;;;;;;
7625;Agglomeratie Leiden en Bollenstreek (CR);2011 augustus;;;;;;;;
7626;Agglomeratie Leiden en Bollenstreek (CR);2011 september;;;;;;;;
7627;Agglomeratie Leiden en Bollenstreek (CR);2011 3e kwartaal;103.2;-0.9;-3.4;834.0;0.5;-6.3;290791.0;243.0
7628;Agglomeratie Leiden en Bollenstreek (CR);2011 oktober;;;;;;;;
7629;Agglomeratie Leiden en Bollenstreek (CR);2011 november;;;;;;;;
7630;Agglomeratie Leiden en Bollenstreek (CR);2011 december;;;;;;;;
7631;Agglomeratie Leiden en Bollenstreek (CR);2011 4e kwartaal;101.5;-1.7;-3.0;834.0;0.0;-7.8;279012.0;233.0
7632;Agglomeratie Leiden en Bollenstreek (CR);2011;102.7;-2.9;-2.9;3277.0;-2.7;-2.7;281409.0;922.0
7633;Agglomeratie Leiden en Bollenstreek (CR);2012 januari;;;;;;;;
7634;Agglomeratie Leiden en Bollenstreek (CR);2012 februari;;;;;;;;
7635;Agglomeratie Leiden en Bollenstreek (CR);2012 maart;;;;;;;;
7636;Agglomeratie Leiden en Bollenstreek (CR);2012 1e kwartaal;100.2;-1.3;-2.9;648.0;-22.3;-16.8;262411.0;170.0
7637;Agglomeratie Leiden en Bollenstreek (CR);2012 april;;;;;;;;
7638;Agglomeratie Leiden en Bollenstreek (CR);2012 mei;;;;;;;;
7639;Agglomeratie Leiden en Bollenstreek (CR);2012 juni;;;;;;;;
7640;Agglomeratie Leiden en Bollenstreek (CR);2012 2e kwartaal;100.5;0.3;-3.5;894.0;38.0;7.7;266562.0;238.0
7641;Agglomeratie Leiden en Bollenstreek (CR);2012 juli;;;;;;;;
7642;Agglomeratie Leiden en Bollenstreek (CR);2012 augustus;;;;;;;;
7643;Agglomeratie Leiden en Bollenstreek (CR);2012 september;;;;;;;;
7644;Agglomeratie Leiden en Bollenstreek (CR);2012 3e kwartaal;94.8;-5.7;-8.2;630.0;-29.5;-24.5;245344.0;155.0
7645;Agglomeratie Leiden en Bollenstreek (CR);2012 oktober;;;;;;;;
7646;Agglomeratie Leiden en Bollenstreek (CR);2012 november;;;;;;;;
7647;Agglomeratie Leiden en Bollenstreek (CR);2012 december;;;;;;;;
7648;Agglomeratie Leiden en Bollenstreek (CR);2012 4e kwartaal;94.7;-0.1;-6.7;840.0;33.3;0.7;249873.0;210.0
7649;Agglomeratie Leiden en Bollenstreek (CR);2012;97.9;-4.7;-4.7;3012.0;-8.1;-8.1;256577.0;773.0
7650;Agglomeratie 's-Gravenhage (CR);1995 januari;;;;;;;;
7651;Agglomeratie 's-Gravenhage (CR);1995 februari;;;;;;;;
7652;Agglomeratie 's-Gravenhage (CR);1995 maart;;;;;;;;
7653;Agglomeratie 's-Gravenhage (CR);1995 1e kwartaal;40.3;;;1890.0;;;80036.0;151.0
7654;Agglomeratie 's-Gravenhage (CR);1995 april;;;;;;;;
7655;Agglomeratie 's-Gravenhage (CR);1995 mei;;;;;;;;
7656;Agglomeratie 's-Gravenhage (CR);1995 juni;;;;;;;;
7657;Agglomeratie 's-Gravenhage (CR);1995 2e kwartaal;40.2;-0.4;;2257.0;19.4;;86724.0;196.0
7658;Agglomeratie 's-Gravenhage (CR);1995 juli;;;;;;;;
7659;Agglomeratie 's-Gravenhage (CR);1995 augustus;;;;;;;;
7660;Agglomeratie 's-Gravenhage (CR);1995 september;;;;;;;;
7661;Agglomeratie 's-Gravenhage (CR);1995 3e kwartaal;41.3;2.9;;2501.0;10.8;;90786.0;227.0
7662;Agglomeratie 's-Gravenhage (CR);1995 oktober;;;;;;;;
7663;Agglomeratie 's-Gravenhage (CR);1995 november;;;;;;;;
7664;Agglomeratie 's-Gravenhage (CR);1995 december;;;;;;;;
7665;Agglomeratie 's-Gravenhage (CR);1995 4e kwartaal;40.8;-1.4;;2786.0;11.4;;89876.0;250.0
7666;Agglomeratie 's-Gravenhage (CR);1995;39.9;;;9434.0;;;87392.0;824.0
7667;Agglomeratie 's-Gravenhage (CR);1996 januari;;;;;;;;
7668;Agglomeratie 's-Gravenhage (CR);1996 februari;;;;;;;;
7669;Agglomeratie 's-Gravenhage (CR);1996 maart;;;;;;;;
7670;Agglomeratie 's-Gravenhage (CR);1996 1e kwartaal;41.9;2.9;4.0;2458.0;-11.8;30.1;90336.0;222.0
7671;Agglomeratie 's-Gravenhage (CR);1996 april;;;;;;;;
7672;Agglomeratie 's-Gravenhage (CR);1996 mei;;;;;;;;
7673;Agglomeratie 's-Gravenhage (CR);1996 juni;;;;;;;;
7674;Agglomeratie 's-Gravenhage (CR);1996 2e kwartaal;43.3;3.3;7.8;2555.0;3.9;13.2;96622.0;247.0
7675;Agglomeratie 's-Gravenhage (CR);1996 juli;;;;;;;;
7676;Agglomeratie 's-Gravenhage (CR);1996 augustus;;;;;;;;
7677;Agglomeratie 's-Gravenhage (CR);1996 september;;;;;;;;
7678;Agglomeratie 's-Gravenhage (CR);1996 3e kwartaal;44.7;3.1;8.0;2998.0;17.3;19.9;101549.0;304.0
7679;Agglomeratie 's-Gravenhage (CR);1996 oktober;;;;;;;;
7680;Agglomeratie 's-Gravenhage (CR);1996 november;;;;;;;;
7681;Agglomeratie 's-Gravenhage (CR);1996 december;;;;;;;;
7682;Agglomeratie 's-Gravenhage (CR);1996 4e kwartaal;45.7;2.3;12.2;2957.0;-1.4;6.1;100914.0;298.0
7683;Agglomeratie 's-Gravenhage (CR);1996;43.2;8.1;8.1;10968.0;16.3;16.3;97717.0;1072.0
7684;Agglomeratie 's-Gravenhage (CR);1997 januari;;;;;;;;
7685;Agglomeratie 's-Gravenhage (CR);1997 februari;;;;;;;;
7686;Agglomeratie 's-Gravenhage (CR);1997 maart;;;;;;;;
7687;Agglomeratie 's-Gravenhage (CR);1997 1e kwartaal;46.6;2.0;11.2;2174.0;-26.5;-11.6;95525.0;208.0
7688;Agglomeratie 's-Gravenhage (CR);1997 april;;;;;;;;
7689;Agglomeratie 's-Gravenhage (CR);1997 mei;;;;;;;;
7690;Agglomeratie 's-Gravenhage (CR);1997 juni;;;;;;;;
7691;Agglomeratie 's-Gravenhage (CR);1997 2e kwartaal;48.1;3.1;11.0;2763.0;27.1;8.1;103935.0;287.0
7692;Agglomeratie 's-Gravenhage (CR);1997 juli;;;;;;;;
7693;Agglomeratie 's-Gravenhage (CR);1997 augustus;;;;;;;;
7694;Agglomeratie 's-Gravenhage (CR);1997 september;;;;;;;;
7695;Agglomeratie 's-Gravenhage (CR);1997 3e kwartaal;49.7;3.4;11.4;2860.0;3.5;-4.6;110943.0;317.0
7696;Agglomeratie 's-Gravenhage (CR);1997 oktober;;;;;;;;
7697;Agglomeratie 's-Gravenhage (CR);1997 november;;;;;;;;
7698;Agglomeratie 's-Gravenhage (CR);1997 december;;;;;;;;
7699;Agglomeratie 's-Gravenhage (CR);1997 4e kwartaal;50.2;1.0;9.9;3201.0;11.9;8.3;106399.0;341.0
7700;Agglomeratie 's-Gravenhage (CR);1997;47.8;10.8;10.8;10998.0;0.3;0.3;104812.0;1153.0
7701;Agglomeratie 's-Gravenhage (CR);1998 januari;;;;;;;;
7702;Agglomeratie 's-Gravenhage (CR);1998 februari;;;;;;;;
7703;Agglomeratie 's-Gravenhage (CR);1998 maart;;;;;;;;
7704;Agglomeratie 's-Gravenhage (CR);1998 1e kwartaal;51.5;2.5;10.4;2348.0;-26.6;8.0;106346.0;250.0
7705;Agglomeratie 's-Gravenhage (CR);1998 april;;;;;;;;
7706;Agglomeratie 's-Gravenhage (CR);1998 mei;;;;;;;;
7707;Agglomeratie 's-Gravenhage (CR);1998 juni;;;;;;;;
7708;Agglomeratie 's-Gravenhage (CR);1998 2e kwartaal;53.3;3.6;10.9;2815.0;19.9;1.9;111605.0;314.0
7709;Agglomeratie 's-Gravenhage (CR);1998 juli;;;;;;;;
7710;Agglomeratie 's-Gravenhage (CR);1998 augustus;;;;;;;;
7711;Agglomeratie 's-Gravenhage (CR);1998 september;;;;;;;;
7712;Agglomeratie 's-Gravenhage (CR);1998 3e kwartaal;55.2;3.5;10.9;3062.0;8.8;7.1;118432.0;363.0
7713;Agglomeratie 's-Gravenhage (CR);1998 oktober;;;;;;;;
7714;Agglomeratie 's-Gravenhage (CR);1998 november;;;;;;;;
7715;Agglomeratie 's-Gravenhage (CR);1998 december;;;;;;;;
7716;Agglomeratie 's-Gravenhage (CR);1998 4e kwartaal;56.3;2.0;12.1;3195.0;4.3;-0.2;118865.0;380.0
7717;Agglomeratie 's-Gravenhage (CR);1998;53.1;11.1;11.1;11420.0;3.8;3.8;114386.0;1306.0
7718;Agglomeratie 's-Gravenhage (CR);1999 januari;;;;;;;;
7719;Agglomeratie 's-Gravenhage (CR);1999 februari;;;;;;;;
7720;Agglomeratie 's-Gravenhage (CR);1999 maart;;;;;;;;
7721;Agglomeratie 's-Gravenhage (CR);1999 1e kwartaal;57.4;2.0;11.6;2534.0;-20.7;7.9;119755.0;303.0
7722;Agglomeratie 's-Gravenhage (CR);1999 april;;;;;;;;
7723;Agglomeratie 's-Gravenhage (CR);1999 mei;;;;;;;;
7724;Agglomeratie 's-Gravenhage (CR);1999 juni;;;;;;;;
7725;Agglomeratie 's-Gravenhage (CR);1999 2e kwartaal;60.4;5.1;13.3;2980.0;17.6;5.9;124586.0;371.0
7726;Agglomeratie 's-Gravenhage (CR);1999 juli;;;;;;;;
7727;Agglomeratie 's-Gravenhage (CR);1999 augustus;;;;;;;;
7728;Agglomeratie 's-Gravenhage (CR);1999 september;;;;;;;;
7729;Agglomeratie 's-Gravenhage (CR);1999 3e kwartaal;64.2;6.3;16.4;3004.0;0.8;-1.9;140244.0;421.0
7730;Agglomeratie 's-Gravenhage (CR);1999 oktober;;;;;;;;
7731;Agglomeratie 's-Gravenhage (CR);1999 november;;;;;;;;
7732;Agglomeratie 's-Gravenhage (CR);1999 december;;;;;;;;
7733;Agglomeratie 's-Gravenhage (CR);1999 4e kwartaal;66.9;4.2;18.8;3076.0;2.4;-3.7;143493.0;441.0
7734;Agglomeratie 's-Gravenhage (CR);1999;61.0;14.8;14.8;11594.0;1.5;1.5;132603.0;1537.0
7735;Agglomeratie 's-Gravenhage (CR);2000 januari;;;;;;;;
7736;Agglomeratie 's-Gravenhage (CR);2000 februari;;;;;;;;
