ID;Sectoren;COFOGOverheidsfuncties;Perioden;Overheidsconsumptie_1
3232;Lokale overheid;12200;2005;0
3233;Lokale overheid;12200;2006;0
3234;Lokale overheid;12200;2007;0
3235;Lokale overheid;12200;2008;0
3236;Lokale overheid;12200;2009;0
3237;Lokale overheid;12200;2010;0
3238;Lokale overheid;12200;2011;0
3239;Lokale overheid;12200;2012;0
3240;Lokale overheid;12300;1995;83
3241;Lokale overheid;12300;1996;104
3242;Lokale overheid;12300;1997;126
3243;Lokale overheid;12300;1998;142
3244;Lokale overheid;12300;1999;155
3245;Lokale overheid;12300;2000;167
3246;Lokale overheid;12300;2001;187
3247;Lokale overheid;12300;2002;205
3248;Lokale overheid;12300;2003;226
3249;Lokale overheid;12300;2004;182
3250;Lokale overheid;12300;2005;193
3251;Lokale overheid;12300;2006;265
3252;Lokale overheid;12300;2007;268
3253;Lokale overheid;12300;2008;299
3254;Lokale overheid;12300;2009;329
3255;Lokale overheid;12300;2010;334
3256;Lokale overheid;12300;2011;327
3257;Lokale overheid;12300;2012;328
3258;Lokale overheid;12400;1995;0
3259;Lokale overheid;12400;1996;0
3260;Lokale overheid;12400;1997;0
3261;Lokale overheid;12400;1998;0
3262;Lokale overheid;12400;1999;0
3263;Lokale overheid;12400;2000;0
3264;Lokale overheid;12400;2001;0
3265;Lokale overheid;12400;2002;0
3266;Lokale overheid;12400;2003;0
3267;Lokale overheid;12400;2004;0
3268;Lokale overheid;12400;2005;0
3269;Lokale overheid;12400;2006;0
3270;Lokale overheid;12400;2007;0
3271;Lokale overheid;12400;2008;0
3272;Lokale overheid;12400;2009;0
3273;Lokale overheid;12400;2010;0
3274;Lokale overheid;12400;2011;0
3275;Lokale overheid;12400;2012;0
3276;Lokale overheid;12500;1995;84
3277;Lokale overheid;12500;1996;89
3278;Lokale overheid;12500;1997;94
3279;Lokale overheid;12500;1998;102
3280;Lokale overheid;12500;1999;110
3281;Lokale overheid;12500;2000;123
3282;Lokale overheid;12500;2001;140
3283;Lokale overheid;12500;2002;165
3284;Lokale overheid;12500;2003;190
3285;Lokale overheid;12500;2004;200
3286;Lokale overheid;12500;2005;209
3287;Lokale overheid;12500;2006;231
3288;Lokale overheid;12500;2007;309
3289;Lokale overheid;12500;2008;354
3290;Lokale overheid;12500;2009;428
3291;Lokale overheid;12500;2010;448
3292;Lokale overheid;12500;2011;426
3293;Lokale overheid;12500;2012;411
3294;Lokale overheid;12600;1995;4591
3295;Lokale overheid;12600;1996;4702
3296;Lokale overheid;12600;1997;4928
3297;Lokale overheid;12600;1998;5121
3298;Lokale overheid;12600;1999;5314
3299;Lokale overheid;12600;2000;5594
3300;Lokale overheid;12600;2001;6165
3301;Lokale overheid;12600;2002;6656
3302;Lokale overheid;12600;2003;7268
3303;Lokale overheid;12600;2004;7441
3304;Lokale overheid;12600;2005;7455
3305;Lokale overheid;12600;2006;7285
3306;Lokale overheid;12600;2007;7826
3307;Lokale overheid;12600;2008;8432
3308;Lokale overheid;12600;2009;9362
3309;Lokale overheid;12600;2010;9582
3310;Lokale overheid;12600;2011;9578
3311;Lokale overheid;12600;2012;9394
3312;Lokale overheid;12700;1995;2092
3313;Lokale overheid;12700;1996;2053
3314;Lokale overheid;12700;1997;2225
3315;Lokale overheid;12700;1998;2257
3316;Lokale overheid;12700;1999;2288
3317;Lokale overheid;12700;2000;2421
3318;Lokale overheid;12700;2001;2636
3319;Lokale overheid;12700;2002;2767
3320;Lokale overheid;12700;2003;3010
3321;Lokale overheid;12700;2004;3112
3322;Lokale overheid;12700;2005;3075
3323;Lokale overheid;12700;2006;3009
3324;Lokale overheid;12700;2007;3198
3325;Lokale overheid;12700;2008;3510
3326;Lokale overheid;12700;2009;3890
3327;Lokale overheid;12700;2010;3984
3328;Lokale overheid;12700;2011;3719
3329;Lokale overheid;12700;2012;3626
3330;Lokale overheid;12800;1995;6
3331;Lokale overheid;12800;1996;9
3332;Lokale overheid;12800;1997;17
3333;Lokale overheid;12800;1998;29
3334;Lokale overheid;12800;1999;56
3335;Lokale overheid;12800;2000;24
3336;Lokale overheid;12800;2001;31
3337;Lokale overheid;12800;2002;35
3338;Lokale overheid;12800;2003;46
3339;Lokale overheid;12800;2004;48
3340;Lokale overheid;12800;2005;46
3341;Lokale overheid;12800;2006;51
3342;Lokale overheid;12800;2007;60
3343;Lokale overheid;12800;2008;67
3344;Lokale overheid;12800;2009;65
3345;Lokale overheid;12800;2010;55
3346;Lokale overheid;12800;2011;58
3347;Lokale overheid;12800;2012;56
3348;Lokale overheid;12900;1995;-9
3349;Lokale overheid;12900;1996;-8
3350;Lokale overheid;12900;1997;-11
3351;Lokale overheid;12900;1998;-6
3352;Lokale overheid;12900;1999;-8
3353;Lokale overheid;12900;2000;-10
3354;Lokale overheid;12900;2001;-8
3355;Lokale overheid;12900;2002;-7
3356;Lokale overheid;12900;2003;-9
3357;Lokale overheid;12900;2004;-12
3358;Lokale overheid;12900;2005;-14
3359;Lokale overheid;12900;2006;-36
3360;Lokale overheid;12900;2007;-13
3361;Lokale overheid;12900;2008;0
3362;Lokale overheid;12900;2009;4
3363;Lokale overheid;12900;2010;0
3364;Lokale overheid;12900;2011;3
3365;Lokale overheid;12900;2012;3
3366;Lokale overheid;13000;1995;24
3367;Lokale overheid;13000;1996;32
3368;Lokale overheid;13000;1997;33
3369;Lokale overheid;13000;1998;61
3370;Lokale overheid;13000;1999;89
3371;Lokale overheid;13000;2000;53
3372;Lokale overheid;13000;2001;77
3373;Lokale overheid;13000;2002;98
3374;Lokale overheid;13000;2003;116
3375;Lokale overheid;13000;2004;115
3376;Lokale overheid;13000;2005;102
3377;Lokale overheid;13000;2006;54
3378;Lokale overheid;13000;2007;55
3379;Lokale overheid;13000;2008;36
3380;Lokale overheid;13000;2009;189
3381;Lokale overheid;13000;2010;219
3382;Lokale overheid;13000;2011;204
3383;Lokale overheid;13000;2012;191
3384;Lokale overheid;13100;1995;1977
3385;Lokale overheid;13100;1996;2100
3386;Lokale overheid;13100;1997;2124
3387;Lokale overheid;13100;1998;2176
3388;Lokale overheid;13100;1999;2243
3389;Lokale overheid;13100;2000;2411
3390;Lokale overheid;13100;2001;2665
3391;Lokale overheid;13100;2002;2951
3392;Lokale overheid;13100;2003;3177
3393;Lokale overheid;13100;2004;3244
3394;Lokale overheid;13100;2005;3326
3395;Lokale overheid;13100;2006;3282
3396;Lokale overheid;13100;2007;3586
3397;Lokale overheid;13100;2008;3815
3398;Lokale overheid;13100;2009;4147
3399;Lokale overheid;13100;2010;4189
3400;Lokale overheid;13100;2011;4395
3401;Lokale overheid;13100;2012;4295
3402;Lokale overheid;13200;1995;7
3403;Lokale overheid;13200;1996;7
3404;Lokale overheid;13200;1997;7
3405;Lokale overheid;13200;1998;9
3406;Lokale overheid;13200;1999;12
3407;Lokale overheid;13200;2000;19
3408;Lokale overheid;13200;2001;63
3409;Lokale overheid;13200;2002;31
3410;Lokale overheid;13200;2003;37
3411;Lokale overheid;13200;2004;36
3412;Lokale overheid;13200;2005;37
3413;Lokale overheid;13200;2006;42
3414;Lokale overheid;13200;2007;19
3415;Lokale overheid;13200;2008;22
3416;Lokale overheid;13200;2009;24
3417;Lokale overheid;13200;2010;24
3418;Lokale overheid;13200;2011;30
3419;Lokale overheid;13200;2012;31
3420;Lokale overheid;13300;1995;494
3421;Lokale overheid;13300;1996;509
3422;Lokale overheid;13300;1997;532
3423;Lokale overheid;13300;1998;594
3424;Lokale overheid;13300;1999;633
3425;Lokale overheid;13300;2000;675
3426;Lokale overheid;13300;2001;700
3427;Lokale overheid;13300;2002;780
3428;Lokale overheid;13300;2003;889
3429;Lokale overheid;13300;2004;897
3430;Lokale overheid;13300;2005;882
3431;Lokale overheid;13300;2006;880
3432;Lokale overheid;13300;2007;920
3433;Lokale overheid;13300;2008;981
3434;Lokale overheid;13300;2009;1042
3435;Lokale overheid;13300;2010;1111
3436;Lokale overheid;13300;2011;1169
3437;Lokale overheid;13300;2012;1191
3438;Lokale overheid;13400;1995;0
3439;Lokale overheid;13400;1996;0
3440;Lokale overheid;13400;1997;1
3441;Lokale overheid;13400;1998;1
3442;Lokale overheid;13400;1999;1
3443;Lokale overheid;13400;2000;1
3444;Lokale overheid;13400;2001;1
3445;Lokale overheid;13400;2002;1
3446;Lokale overheid;13400;2003;2
3447;Lokale overheid;13400;2004;1
3448;Lokale overheid;13400;2005;1
3449;Lokale overheid;13400;2006;3
3450;Lokale overheid;13400;2007;1
3451;Lokale overheid;13400;2008;1
3452;Lokale overheid;13400;2009;1
3453;Lokale overheid;13400;2010;0
3454;Lokale overheid;13400;2011;0
3455;Lokale overheid;13400;2012;1
3456;Lokale overheid;13500;1995;0
3457;Lokale overheid;13500;1996;0
3458;Lokale overheid;13500;1997;0
3459;Lokale overheid;13500;1998;0
3460;Lokale overheid;13500;1999;0
3461;Lokale overheid;13500;2000;0
3462;Lokale overheid;13500;2001;0
3463;Lokale overheid;13500;2002;0
3464;Lokale overheid;13500;2003;0
3465;Lokale overheid;13500;2004;0
3466;Lokale overheid;13500;2005;0
3467;Lokale overheid;13500;2006;0
3468;Lokale overheid;13500;2007;0
3469;Lokale overheid;13500;2008;0
3470;Lokale overheid;13500;2009;0
3471;Lokale overheid;13500;2010;0
3472;Lokale overheid;13500;2011;0
3473;Lokale overheid;13500;2012;0
3474;Lokale overheid;13600;1995;2125
3475;Lokale overheid;13600;1996;2174
3476;Lokale overheid;13600;1997;2185
3477;Lokale overheid;13600;1998;2341
3478;Lokale overheid;13600;1999;2371
3479;Lokale overheid;13600;2000;2597
3480;Lokale overheid;13600;2001;2816
3481;Lokale overheid;13600;2002;3047
3482;Lokale overheid;13600;2003;3385
3483;Lokale overheid;13600;2004;3375
3484;Lokale overheid;13600;2005;3357
3485;Lokale overheid;13600;2006;3859
3486;Lokale overheid;13600;2007;4067
3487;Lokale overheid;13600;2008;4243
3488;Lokale overheid;13600;2009;4571
3489;Lokale overheid;13600;2010;4770
3490;Lokale overheid;13600;2011;4632
3491;Lokale overheid;13600;2012;4518
3492;Lokale overheid;13700;1995;22
3493;Lokale overheid;13700;1996;15
3494;Lokale overheid;13700;1997;-66
3495;Lokale overheid;13700;1998;2
3496;Lokale overheid;13700;1999;-53
3497;Lokale overheid;13700;2000;-16
3498;Lokale overheid;13700;2001;81
3499;Lokale overheid;13700;2002;170
3500;Lokale overheid;13700;2003;228
3501;Lokale overheid;13700;2004;125
3502;Lokale overheid;13700;2005;67
3503;Lokale overheid;13700;2006;293
3504;Lokale overheid;13700;2007;274
3505;Lokale overheid;13700;2008;231
3506;Lokale overheid;13700;2009;273
3507;Lokale overheid;13700;2010;297
3508;Lokale overheid;13700;2011;169
3509;Lokale overheid;13700;2012;97
3510;Lokale overheid;13800;1995;1322
3511;Lokale overheid;13800;1996;1386
3512;Lokale overheid;13800;1997;1458
3513;Lokale overheid;13800;1998;1543
3514;Lokale overheid;13800;1999;1611
3515;Lokale overheid;13800;2000;1726
3516;Lokale overheid;13800;2001;1741
3517;Lokale overheid;13800;2002;1847
3518;Lokale overheid;13800;2003;2006
3519;Lokale overheid;13800;2004;2043
3520;Lokale overheid;13800;2005;2083
3521;Lokale overheid;13800;2006;2215
3522;Lokale overheid;13800;2007;2324
3523;Lokale overheid;13800;2008;2473
3524;Lokale overheid;13800;2009;2659
3525;Lokale overheid;13800;2010;2756
3526;Lokale overheid;13800;2011;2846
3527;Lokale overheid;13800;2012;2834
3528;Lokale overheid;13900;1995;686
3529;Lokale overheid;13900;1996;678
3530;Lokale overheid;13900;1997;696
3531;Lokale overheid;13900;1998;701
3532;Lokale overheid;13900;1999;718
3533;Lokale overheid;13900;2000;789
3534;Lokale overheid;13900;2001;890
3535;Lokale overheid;13900;2002;917
3536;Lokale overheid;13900;2003;1030
3537;Lokale overheid;13900;2004;1075
3538;Lokale overheid;13900;2005;1076
3539;Lokale overheid;13900;2006;1211
3540;Lokale overheid;13900;2007;1315
3541;Lokale overheid;13900;2008;1347
3542;Lokale overheid;13900;2009;1398
3543;Lokale overheid;13900;2010;1481
3544;Lokale overheid;13900;2011;1406
3545;Lokale overheid;13900;2012;1380
3546;Lokale overheid;14000;1995;95
3547;Lokale overheid;14000;1996;95
3548;Lokale overheid;14000;1997;96
3549;Lokale overheid;14000;1998;94
3550;Lokale overheid;14000;1999;94
3551;Lokale overheid;14000;2000;97
3552;Lokale overheid;14000;2001;103
3553;Lokale overheid;14000;2002;112
3554;Lokale overheid;14000;2003;120
3555;Lokale overheid;14000;2004;131
3556;Lokale overheid;14000;2005;130
3557;Lokale overheid;14000;2006;137
3558;Lokale overheid;14000;2007;153
3559;Lokale overheid;14000;2008;192
3560;Lokale overheid;14000;2009;240
3561;Lokale overheid;14000;2010;236
3562;Lokale overheid;14000;2011;210
3563;Lokale overheid;14000;2012;206
3564;Lokale overheid;14100;1995;0
3565;Lokale overheid;14100;1996;0
3566;Lokale overheid;14100;1997;1
3567;Lokale overheid;14100;1998;1
3568;Lokale overheid;14100;1999;1
3569;Lokale overheid;14100;2000;1
3570;Lokale overheid;14100;2001;1
3571;Lokale overheid;14100;2002;1
3572;Lokale overheid;14100;2003;1
3573;Lokale overheid;14100;2004;1
3574;Lokale overheid;14100;2005;1
3575;Lokale overheid;14100;2006;3
3576;Lokale overheid;14100;2007;1
3577;Lokale overheid;14100;2008;0
3578;Lokale overheid;14100;2009;1
3579;Lokale overheid;14100;2010;0
3580;Lokale overheid;14100;2011;1
3581;Lokale overheid;14100;2012;1
3582;Lokale overheid;14200;1995;0
3583;Lokale overheid;14200;1996;0
3584;Lokale overheid;14200;1997;0
3585;Lokale overheid;14200;1998;0
3586;Lokale overheid;14200;1999;0
3587;Lokale overheid;14200;2000;0
3588;Lokale overheid;14200;2001;0
3589;Lokale overheid;14200;2002;0
3590;Lokale overheid;14200;2003;0
3591;Lokale overheid;14200;2004;0
3592;Lokale overheid;14200;2005;0
3593;Lokale overheid;14200;2006;0
3594;Lokale overheid;14200;2007;0
3595;Lokale overheid;14200;2008;0
3596;Lokale overheid;14200;2009;0
3597;Lokale overheid;14200;2010;0
3598;Lokale overheid;14200;2011;0
3599;Lokale overheid;14200;2012;0
3600;Lokale overheid;14300;1995;1248
3601;Lokale overheid;14300;1996;1257
3602;Lokale overheid;14300;1997;1271
3603;Lokale overheid;14300;1998;1352
3604;Lokale overheid;14300;1999;1401
3605;Lokale overheid;14300;2000;1497
3606;Lokale overheid;14300;2001;1676
3607;Lokale overheid;14300;2002;1738
3608;Lokale overheid;14300;2003;1907
3609;Lokale overheid;14300;2004;1913
3610;Lokale overheid;14300;2005;1875
3611;Lokale overheid;14300;2006;1805
3612;Lokale overheid;14300;2007;1871
3613;Lokale overheid;14300;2008;2134
3614;Lokale overheid;14300;2009;2326
3615;Lokale overheid;14300;2010;2305
3616;Lokale overheid;14300;2011;2348
3617;Lokale overheid;14300;2012;2299
3618;Lokale overheid;14400;1995;677
3619;Lokale overheid;14400;1996;695
3620;Lokale overheid;14400;1997;696
3621;Lokale overheid;14400;1998;745
3622;Lokale overheid;14400;1999;774
3623;Lokale overheid;14400;2000;838
3624;Lokale overheid;14400;2001;915
3625;Lokale overheid;14400;2002;995
3626;Lokale overheid;14400;2003;1086
3627;Lokale overheid;14400;2004;1085
3628;Lokale overheid;14400;2005;1061
3629;Lokale overheid;14400;2006;1009
3630;Lokale overheid;14400;2007;1043
3631;Lokale overheid;14400;2008;1156
3632;Lokale overheid;14400;2009;1323
3633;Lokale overheid;14400;2010;1241
3634;Lokale overheid;14400;2011;1369
3635;Lokale overheid;14400;2012;1322
3636;Lokale overheid;14500;1995;511
3637;Lokale overheid;14500;1996;506
3638;Lokale overheid;14500;1997;516
3639;Lokale overheid;14500;1998;540
3640;Lokale overheid;14500;1999;555
3641;Lokale overheid;14500;2000;580
3642;Lokale overheid;14500;2001;631
3643;Lokale overheid;14500;2002;644
3644;Lokale overheid;14500;2003;712
3645;Lokale overheid;14500;2004;721
3646;Lokale overheid;14500;2005;707
3647;Lokale overheid;14500;2006;678
3648;Lokale overheid;14500;2007;727
3649;Lokale overheid;14500;2008;865
3650;Lokale overheid;14500;2009;884
3651;Lokale overheid;14500;2010;938
3652;Lokale overheid;14500;2011;853
3653;Lokale overheid;14500;2012;852
3654;Lokale overheid;14600;1995;-2
3655;Lokale overheid;14600;1996;-2
3656;Lokale overheid;14600;1997;-2
3657;Lokale overheid;14600;1998;-1
3658;Lokale overheid;14600;1999;-2
3659;Lokale overheid;14600;2000;-2
3660;Lokale overheid;14600;2001;-2
3661;Lokale overheid;14600;2002;-1
3662;Lokale overheid;14600;2003;-2
3663;Lokale overheid;14600;2004;-2
3664;Lokale overheid;14600;2005;-2
3665;Lokale overheid;14600;2006;-3
3666;Lokale overheid;14600;2007;0
3667;Lokale overheid;14600;2008;1
3668;Lokale overheid;14600;2009;1
3669;Lokale overheid;14600;2010;0
3670;Lokale overheid;14600;2011;1
3671;Lokale overheid;14600;2012;1
3672;Lokale overheid;14700;1995;53
3673;Lokale overheid;14700;1996;51
3674;Lokale overheid;14700;1997;52
3675;Lokale overheid;14700;1998;56
3676;Lokale overheid;14700;1999;58
3677;Lokale overheid;14700;2000;61
3678;Lokale overheid;14700;2001;63
3679;Lokale overheid;14700;2002;65
3680;Lokale overheid;14700;2003;70
3681;Lokale overheid;14700;2004;70
3682;Lokale overheid;14700;2005;68
3683;Lokale overheid;14700;2006;76
3684;Lokale overheid;14700;2007;80
3685;Lokale overheid;14700;2008;88
3686;Lokale overheid;14700;2009;91
3687;Lokale overheid;14700;2010;99
3688;Lokale overheid;14700;2011;91
3689;Lokale overheid;14700;2012;89
3690;Lokale overheid;14800;1995;1
3691;Lokale overheid;14800;1996;1
3692;Lokale overheid;14800;1997;2
3693;Lokale overheid;14800;1998;2
3694;Lokale overheid;14800;1999;2
3695;Lokale overheid;14800;2000;1
3696;Lokale overheid;14800;2001;3
3697;Lokale overheid;14800;2002;3
3698;Lokale overheid;14800;2003;3
3699;Lokale overheid;14800;2004;3
3700;Lokale overheid;14800;2005;3
3701;Lokale overheid;14800;2006;4
3702;Lokale overheid;14800;2007;3
3703;Lokale overheid;14800;2008;2
3704;Lokale overheid;14800;2009;3
3705;Lokale overheid;14800;2010;2
3706;Lokale overheid;14800;2011;3
3707;Lokale overheid;14800;2012;3
3708;Lokale overheid;14900;1995;8
3709;Lokale overheid;14900;1996;6
3710;Lokale overheid;14900;1997;7
3711;Lokale overheid;14900;1998;10
3712;Lokale overheid;14900;1999;14
3713;Lokale overheid;14900;2000;19
3714;Lokale overheid;14900;2001;66
3715;Lokale overheid;14900;2002;32
3716;Lokale overheid;14900;2003;38
3717;Lokale overheid;14900;2004;36
3718;Lokale overheid;14900;2005;38
3719;Lokale overheid;14900;2006;41
3720;Lokale overheid;14900;2007;18
3721;Lokale overheid;14900;2008;22
3722;Lokale overheid;14900;2009;24
3723;Lokale overheid;14900;2010;25
3724;Lokale overheid;14900;2011;31
3725;Lokale overheid;14900;2012;32
3726;Lokale overheid;15000;1995;426
3727;Lokale overheid;15000;1996;401
3728;Lokale overheid;15000;1997;411
3729;Lokale overheid;15000;1998;414
3730;Lokale overheid;15000;1999;421
3731;Lokale overheid;15000;2000;437
3732;Lokale overheid;15000;2001;499
3733;Lokale overheid;15000;2002;556
3734;Lokale overheid;15000;2003;770
3735;Lokale overheid;15000;2004;751
3736;Lokale overheid;15000;2005;793
3737;Lokale overheid;15000;2006;866
3738;Lokale overheid;15000;2007;935
3739;Lokale overheid;15000;2008;989
3740;Lokale overheid;15000;2009;1034
3741;Lokale overheid;15000;2010;1025
3742;Lokale overheid;15000;2011;1083
3743;Lokale overheid;15000;2012;1129
3744;Lokale overheid;15100;1995;0
3745;Lokale overheid;15100;1996;0
3746;Lokale overheid;15100;1997;0
3747;Lokale overheid;15100;1998;0
3748;Lokale overheid;15100;1999;0
3749;Lokale overheid;15100;2000;0
3750;Lokale overheid;15100;2001;0
3751;Lokale overheid;15100;2002;0
3752;Lokale overheid;15100;2003;0
3753;Lokale overheid;15100;2004;0
3754;Lokale overheid;15100;2005;0
3755;Lokale overheid;15100;2006;0
3756;Lokale overheid;15100;2007;0
3757;Lokale overheid;15100;2008;0
3758;Lokale overheid;15100;2009;0
3759;Lokale overheid;15100;2010;0
3760;Lokale overheid;15100;2011;0
3761;Lokale overheid;15100;2012;0
3762;Lokale overheid;15200;1995;61
3763;Lokale overheid;15200;1996;47
3764;Lokale overheid;15200;1997;46
3765;Lokale overheid;15200;1998;47
3766;Lokale overheid;15200;1999;41
3767;Lokale overheid;15200;2000;47
3768;Lokale overheid;15200;2001;91
3769;Lokale overheid;15200;2002;109
3770;Lokale overheid;15200;2003;292
3771;Lokale overheid;15200;2004;281
3772;Lokale overheid;15200;2005;304
3773;Lokale overheid;15200;2006;336
3774;Lokale overheid;15200;2007;364
3775;Lokale overheid;15200;2008;390
3776;Lokale overheid;15200;2009;383
3777;Lokale overheid;15200;2010;358
3778;Lokale overheid;15200;2011;394
3779;Lokale overheid;15200;2012;442
3780;Lokale overheid;15300;1995;29
3781;Lokale overheid;15300;1996;30
3782;Lokale overheid;15300;1997;29
3783;Lokale overheid;15300;1998;30
3784;Lokale overheid;15300;1999;32
3785;Lokale overheid;15300;2000;32
3786;Lokale overheid;15300;2001;31
3787;Lokale overheid;15300;2002;36
3788;Lokale overheid;15300;2003;39
3789;Lokale overheid;15300;2004;41
3790;Lokale overheid;15300;2005;43
3791;Lokale overheid;15300;2006;48
3792;Lokale overheid;15300;2007;49
3793;Lokale overheid;15300;2008;51
3794;Lokale overheid;15300;2009;52
3795;Lokale overheid;15300;2010;53
3796;Lokale overheid;15300;2011;55
3797;Lokale overheid;15300;2012;56
3798;Lokale overheid;15400;1995;336
3799;Lokale overheid;15400;1996;324
3800;Lokale overheid;15400;1997;336
3801;Lokale overheid;15400;1998;337
3802;Lokale overheid;15400;1999;348
3803;Lokale overheid;15400;2000;358
3804;Lokale overheid;15400;2001;377
3805;Lokale overheid;15400;2002;411
3806;Lokale overheid;15400;2003;439
3807;Lokale overheid;15400;2004;429
3808;Lokale overheid;15400;2005;446
3809;Lokale overheid;15400;2006;482
3810;Lokale overheid;15400;2007;522
3811;Lokale overheid;15400;2008;548
3812;Lokale overheid;15400;2009;599
3813;Lokale overheid;15400;2010;614
3814;Lokale overheid;15400;2011;634
3815;Lokale overheid;15400;2012;631
3816;Lokale overheid;15500;1995;0
3817;Lokale overheid;15500;1996;0
3818;Lokale overheid;15500;1997;0
3819;Lokale overheid;15500;1998;0
3820;Lokale overheid;15500;1999;0
3821;Lokale overheid;15500;2000;0
3822;Lokale overheid;15500;2001;0
3823;Lokale overheid;15500;2002;0
3824;Lokale overheid;15500;2003;0
3825;Lokale overheid;15500;2004;0
3826;Lokale overheid;15500;2005;0
3827;Lokale overheid;15500;2006;0
3828;Lokale overheid;15500;2007;0
3829;Lokale overheid;15500;2008;0
3830;Lokale overheid;15500;2009;0
3831;Lokale overheid;15500;2010;0
3832;Lokale overheid;15500;2011;0
3833;Lokale overheid;15500;2012;0
3834;Lokale overheid;15600;1995;0
3835;Lokale overheid;15600;1996;0
3836;Lokale overheid;15600;1997;0
3837;Lokale overheid;15600;1998;0
3838;Lokale overheid;15600;1999;0
3839;Lokale overheid;15600;2000;0
3840;Lokale overheid;15600;2001;0
3841;Lokale overheid;15600;2002;0
3842;Lokale overheid;15600;2003;0
3843;Lokale overheid;15600;2004;0
3844;Lokale overheid;15600;2005;0
3845;Lokale overheid;15600;2006;0
3846;Lokale overheid;15600;2007;0
3847;Lokale overheid;15600;2008;0
3848;Lokale overheid;15600;2009;0
3849;Lokale overheid;15600;2010;0
3850;Lokale overheid;15600;2011;0
3851;Lokale overheid;15600;2012;0
3852;Lokale overheid;15700;1995;2723
3853;Lokale overheid;15700;1996;2869
3854;Lokale overheid;15700;1997;3015
3855;Lokale overheid;15700;1998;3166
3856;Lokale overheid;15700;1999;3377
3857;Lokale overheid;15700;2000;3625
3858;Lokale overheid;15700;2001;4190
3859;Lokale overheid;15700;2002;4470
3860;Lokale overheid;15700;2003;4799
3861;Lokale overheid;15700;2004;4792
3862;Lokale overheid;15700;2005;4835
3863;Lokale overheid;15700;2006;5033
3864;Lokale overheid;15700;2007;5295
3865;Lokale overheid;15700;2008;5677
3866;Lokale overheid;15700;2009;6051
3867;Lokale overheid;15700;2010;6094
3868;Lokale overheid;15700;2011;6017
3869;Lokale overheid;15700;2012;5859
3870;Lokale overheid;15800;1995;1115
3871;Lokale overheid;15800;1996;1164
3872;Lokale overheid;15800;1997;1215
3873;Lokale overheid;15800;1998;1276
3874;Lokale overheid;15800;1999;1356
3875;Lokale overheid;15800;2000;1480
3876;Lokale overheid;15800;2001;1624
3877;Lokale overheid;15800;2002;1813
3878;Lokale overheid;15800;2003;2017
3879;Lokale overheid;15800;2004;2078
3880;Lokale overheid;15800;2005;2103
3881;Lokale overheid;15800;2006;2166
3882;Lokale overheid;15800;2007;2270
3883;Lokale overheid;15800;2008;2454
3884;Lokale overheid;15800;2009;2611
3885;Lokale overheid;15800;2010;2620
3886;Lokale overheid;15800;2011;2612
3887;Lokale overheid;15800;2012;2525
3888;Lokale overheid;15900;1995;943
3889;Lokale overheid;15900;1996;964
3890;Lokale overheid;15900;1997;1016
3891;Lokale overheid;15900;1998;1051
3892;Lokale overheid;15900;1999;1124
3893;Lokale overheid;15900;2000;1207
3894;Lokale overheid;15900;2001;1345
3895;Lokale overheid;15900;2002;1480
3896;Lokale overheid;15900;2003;1546
3897;Lokale overheid;15900;2004;1579
3898;Lokale overheid;15900;2005;1626
3899;Lokale overheid;15900;2006;1693
3900;Lokale overheid;15900;2007;1689
3901;Lokale overheid;15900;2008;1797
3902;Lokale overheid;15900;2009;1859
3903;Lokale overheid;15900;2010;1880
3904;Lokale overheid;15900;2011;1832
3905;Lokale overheid;15900;2012;1796
3906;Lokale overheid;16000;1995;8
3907;Lokale overheid;16000;1996;8
3908;Lokale overheid;16000;1997;9
3909;Lokale overheid;16000;1998;9
3910;Lokale overheid;16000;1999;9
3911;Lokale overheid;16000;2000;11
3912;Lokale overheid;16000;2001;12
3913;Lokale overheid;16000;2002;13
3914;Lokale overheid;16000;2003;15
3915;Lokale overheid;16000;2004;15
3916;Lokale overheid;16000;2005;15
3917;Lokale overheid;16000;2006;17
3918;Lokale overheid;16000;2007;20
3919;Lokale overheid;16000;2008;19
3920;Lokale overheid;16000;2009;21
3921;Lokale overheid;16000;2010;18
3922;Lokale overheid;16000;2011;21
3923;Lokale overheid;16000;2012;20
3924;Lokale overheid;16100;1995;56
3925;Lokale overheid;16100;1996;59
3926;Lokale overheid;16100;1997;57
3927;Lokale overheid;16100;1998;61
3928;Lokale overheid;16100;1999;62
3929;Lokale overheid;16100;2000;68
3930;Lokale overheid;16100;2001;81
3931;Lokale overheid;16100;2002;99
3932;Lokale overheid;16100;2003;112
3933;Lokale overheid;16100;2004;107
3934;Lokale overheid;16100;2005;104
3935;Lokale overheid;16100;2006;136
3936;Lokale overheid;16100;2007;266
3937;Lokale overheid;16100;2008;310
3938;Lokale overheid;16100;2009;340
3939;Lokale overheid;16100;2010;357
3940;Lokale overheid;16100;2011;341
3941;Lokale overheid;16100;2012;328
3942;Lokale overheid;16200;1995;1
3943;Lokale overheid;16200;1996;1
3944;Lokale overheid;16200;1997;2
3945;Lokale overheid;16200;1998;2
3946;Lokale overheid;16200;1999;4
3947;Lokale overheid;16200;2000;5
3948;Lokale overheid;16200;2001;4
3949;Lokale overheid;16200;2002;3
3950;Lokale overheid;16200;2003;3
3951;Lokale overheid;16200;2004;3
3952;Lokale overheid;16200;2005;3
3953;Lokale overheid;16200;2006;3
3954;Lokale overheid;16200;2007;3
