ID;Plaatsnamen;Gemeentecode_1;Gemeentenaam_2;EGGCode_3;EGGNaam_4;Provinciecode_5;ProvincienaamAfkorting_6;PlaatsnaamPTTWoonplaatsnaam_7;PlaatsnaamGemeentenaam_8;Plaatsnaam_9
5438;Uitwellingerga;683;Wymbritseradiel                ;10;Fries weidegebied                       ;21;F.  ;Ja ;Nee;Uitwellingerga                 
5439;Uitwierde;10;Delfzijl                       ;2;Appingedam, Delfzijl                    ;20;Gr. ;Nee;Nee;Uitwierde                      
5440;Uitwijk;874;Woudrichem                     ;105;Land van Altena                         ;30;NB. ;Ja ;Nee;Uitwijk                        
5441;Ulestraten;938;Meerssen                       ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;Ja ;Nee;Ulestraten                     
5442;Ulft;1509;Oude IJsselstreek              ;29;Oude-IJsselgebied (oostelijk deel)      ;25;Gld.;Ja ;Nee;Ulft                           
5443;Ulfterhoek;964;Sevenum                        ;120;Noord-Limburg                           ;31;L.  ;Nee;Nee;Ulfterhoek                     
5444;Ulicoten;744;Baarle-Nassau                  ;108;Gebied om Tilburg                       ;30;NB. ;Ja ;Nee;Ulicoten                       
5445;Ullingen;1702;Sint Anthonis                  ;119;Land van Cuijk                          ;30;NB. ;Nee;Nee;Ullingen                       
5446;Ulrum;1663;De Marne                       ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;Ja ;Nee;Ulrum                          
5447;Ulsda;1661;Reiderland                     ;3;Groninger Oldambt                       ;20;Gr. ;Nee;Nee;Ulsda                          
5448;Ulvenhout;758;Breda                          ;103;Breda                                   ;30;NB. ;Ja ;Nee;Ulvenhout                      
5449;Ureterp;86;Opsterland                     ;9;Fries zandgebied                        ;21;F.  ;Ja ;Nee;Ureterp                        
5450;Urk;184;Urk                            ;25;Urk                                     ;24;Fle.;Ja ;Ja ;Urk                            
5451;Urkhoven;772;Eindhoven                      ;113;Eindhoven                               ;30;NB. ;Nee;Nee;Urkhoven                       
5452;Urmond;971;Stein                          ;124;Westelijke Mijnstreek                   ;31;L.  ;Ja ;Nee;Urmond                         
5453;Ursem;558;Wester-Koggenland              ;54;Midden- en Oostelijk West-Friesland     ;27;NH. ;Ja ;Nee;Ursem                          
5454;Ursum;458;Schermer                       ;56;Noordhollands Middengewest              ;27;NH. ;Ja ;Nee;Ursum                          
5455;Usquert;1651;Eemsmond                       ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;Ja ;Nee;Usquert                        
5456;Usselo;153;Enschede                       ;23;Enschede                                ;23;O.  ;Nee;Nee;Usselo                         
5457;Utingeradeel;55;Boarnsterhim                   ;10;Fries weidegebied                       ;21;F.  ;Nee;Nee;Utingeradeel                   
5458;Utrecht;344;Utrecht                        ;47;Stad Utrecht                            ;26;U.  ;Ja ;Ja ;Utrecht                        
5459;Utrechtse Heuvelrug;1581;Utrechtse Heuvelrug            ;44;Utrechtse Heuvelrug                     ;26;U.  ;Nee;Ja ;Utrechtse Heuvelrug            
5460;Vaals;981;Vaals                          ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;Ja ;Ja ;Vaals                          
5461;Vaalwaard;299;Zevenaar                       ;26;De Lijmers                              ;25;Gld.;Nee;Nee;Vaalwaard                      
5462;Vaardeburen;1722;Ferwerderadiel                 ;12;Friese bouwstreek                       ;21;F.  ;Nee;Nee;Vaardeburen                    
5463;Vaartkant;777;Etten-Leur                     ;104;Gebied om Breda                         ;30;NB. ;Nee;Nee;Vaartkant                      
5464;Vaartwijk;715;Terneuzen                      ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen     ;29;Z.  ;Nee;Nee;Vaartwijk                      
5465;Vaassen;232;Epe                            ;34;Overige gemeenten oostelijke Veluwezoom ;25;Gld.;Ja ;Nee;Vaassen                        
5466;Vaesrade (ged.);951;Nuth                           ;125;Oostelijke Mijnstreek                   ;31;L.  ;Nee;Nee;Vaesrade (ged.)                
5467;Vaesrade (ged.);917;Heerlen                        ;125;Oostelijke Mijnstreek                   ;31;L.  ;Nee;Nee;Vaesrade (ged.)                
5468;Val;715;Terneuzen                      ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen     ;29;Z.  ;Nee;Nee;Val                            
5469;Valburg;1734;Overbetuwe                     ;37;Oostelijke Betuwe                       ;25;Gld.;Ja ;Nee;Valburg                        
5470;Valenberg;252;Heumen                         ;40;Gebied om Nijmegen                      ;25;Gld.;Nee;Nee;Valenberg                      
5471;Valendries;296;Wijchen                        ;40;Gebied om Nijmegen                      ;25;Gld.;Nee;Nee;Valendries                     
5472;Valkenburg;537;Katwijk                        ;69;Katwijk, Rijnsburg, Valkenburg          ;28;ZH. ;Ja ;Nee;Valkenburg                     
5473;Valkenburg;994;Valkenburg aan de Geul         ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;Ja ;Nee;Valkenburg                     
5474;Valkenburg aan de Geul;994;Valkenburg aan de Geul         ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;Nee;Ja ;Valkenburg aan de Geul         
5475;Valkenheide;1581;Utrechtse Heuvelrug            ;44;Utrechtse Heuvelrug                     ;26;U.  ;Nee;Nee;Valkenheide                    
5476;Valkenhuizen;917;Heerlen                        ;125;Oostelijke Mijnstreek                   ;31;L.  ;Nee;Nee;Valkenhuizen                   
5477;Valkenswaard;858;Valkenswaard                   ;117;Valkenswaard en oostelijke randgemeenten;30;NB. ;Ja ;Ja ;Valkenswaard                   
5478;Valkeveen;425;Naarden                        ;67;Overige gemeenten in het Gooi           ;27;NH. ;Nee;Nee;Valkeveen                      
5479;Valkkoog;395;Harenkarspel                   ;53;Westelijk West-Friesland                ;27;NH. ;Nee;Nee;Valkkoog                       
5480;Valom, De;65;Dantumadeel                    ;9;Fries zandgebied                        ;21;F.  ;Ja ;Nee;Valom, De                      
5481;Valthe;1681;Borger-Odoorn                  ;16;Overige gemeenten Drentse Veenkoloniën  ;22;D.  ;Ja ;Nee;Valthe                         
5482;Valtherblokken;1681;Borger-Odoorn                  ;16;Overige gemeenten Drentse Veenkoloniën  ;22;D.  ;Nee;Nee;Valtherblokken                 
5483;Valthermond;1681;Borger-Odoorn                  ;16;Overige gemeenten Drentse Veenkoloniën  ;22;D.  ;Ja ;Nee;Valthermond                    
5484;Valthermussel;1681;Borger-Odoorn                  ;16;Overige gemeenten Drentse Veenkoloniën  ;22;D.  ;Nee;Nee;Valthermussel                  
5485;Varik;304;Neerijnen                      ;38;Westelijke Betuwe                       ;25;Gld.;Ja ;Nee;Varik                          
5486;Varsen;175;Ommen                          ;21;Noordoost-Overijssel                    ;23;O.  ;Nee;Nee;Varsen                         
5487;Varssel;1876;Bronckhorst                    ;28;Overige gemeenten westelijke Achterhoek ;25;Gld.;Nee;Nee;Varssel                        
5488;Varsselder;1509;Oude IJsselstreek              ;29;Oude-IJsselgebied (oostelijk deel)      ;25;Gld.;Ja ;Nee;Varsselder                     
5489;Varsseveld;1509;Oude IJsselstreek              ;29;Oude-IJsselgebied (oostelijk deel)      ;25;Gld.;Ja ;Nee;Varsseveld                     
5490;Varvik;153;Enschede                       ;23;Enschede                                ;23;O.  ;Nee;Nee;Varvik                         
5491;Vasse;183;Tubbergen                      ;24;Overige gemeenten in Twente             ;23;O.  ;Ja ;Nee;Vasse                          
5492;Vatrop;462;Wieringen                      ;51;Wieringen, Wieringermeer                ;27;NH. ;Nee;Nee;Vatrop                         
5493;Vecht, De;285;Voorst                         ;34;Overige gemeenten oostelijke Veluwezoom ;25;Gld.;Nee;Nee;Vecht, De                      
5494;Vechten;312;Bunnik                         ;45;Utrechts Kromme Rijngebied              ;26;U.  ;Nee;Nee;Vechten                        
5495;Veecaten;166;Kampen                         ;20;IJssel-, Vechtdelta                     ;23;O.  ;Nee;Nee;Veecaten                       
5496;Veele;48;Vlagtwedde                     ;4;Groninger Veenkoloniën                  ;20;Gr. ;Nee;Nee;Veele                          
5497;Veelerveen;7;Bellingwedde                   ;3;Groninger Oldambt                       ;20;Gr. ;Ja ;Nee;Veelerveen                     
5498;Veen;738;Aalburg                        ;105;Land van Altena                         ;30;NB. ;Ja ;Nee;Veen                           
5499;Veen, Het;1987;Menterwolde                    ;3;Groninger Oldambt                       ;20;Gr. ;Nee;Nee;Veen, Het                      
5500;Veen, In het;1987;Menterwolde                    ;3;Groninger Oldambt                       ;20;Gr. ;Nee;Nee;Veen, In het                   
5501;Veendam;47;Veendam                        ;4;Groninger Veenkoloniën                  ;20;Gr. ;Ja ;Ja ;Veendam                        
5502;Veendijk;1701;Westerveld                     ;17;Drentse zandgronden                     ;22;D.  ;Nee;Nee;Veendijk                       
5503;Veenendaal;345;Veenendaal                     ;43;Utrechtse Vallei en Eemgebied           ;26;U.  ;Ja ;Ja ;Veenendaal                     
5504;Veenhof;1680;Aa en Hunze                    ;16;Overige gemeenten Drentse Veenkoloniën  ;22;D.  ;Nee;Nee;Veenhof                        
5505;Veenhoop, De;90;Smallingerland                 ;9;Fries zandgebied                        ;21;F.  ;Ja ;Nee;Veenhoop, De                   
5506;Veenhuizen;1987;Menterwolde                    ;3;Groninger Oldambt                       ;20;Gr. ;Nee;Nee;Veenhuizen                     
5507;Veenhuizen;37;Stadskanaal                    ;4;Groninger Veenkoloniën                  ;20;Gr. ;Nee;Nee;Veenhuizen                     
5508;Veenhuizen;1699;Noordenveld                    ;14;Noorddrents randgebied                  ;22;D.  ;Ja ;Nee;Veenhuizen                     
5509;Veenhuizen;398;Heerhugowaard                  ;53;Westelijk West-Friesland                ;27;NH. ;Nee;Nee;Veenhuizen                     
5510;Veenhuizen;109;Coevorden                      ;18;Zuiddrents randgebied                   ;22;D.  ;Nee;Nee;Veenhuizen                     
5511;Veenhuizerveld;273;Putten                         ;32;IJsselmeerkust                          ;25;Gld.;Nee;Nee;Veenhuizerveld                 
5512;Veeningen;1690;De Wolden                      ;18;Zuiddrents randgebied                   ;22;D.  ;Ja ;Nee;Veeningen                      
5513;Veenklooster;79;Kollumerland en Nieuwkruisland ;12;Friese bouwstreek                       ;21;F.  ;Ja ;Nee;Veenklooster                   
5514;Veenkoten;85;Ooststellingwerf               ;9;Fries zandgebied                        ;21;F.  ;Nee;Nee;Veenkoten                      
5515;Veenoord;114;Emmen                          ;15;Emmen                                   ;22;D.  ;Ja ;Nee;Veenoord                       
5516;Veenwouden;65;Dantumadeel                    ;9;Fries zandgebied                        ;21;F.  ;Ja ;Nee;Veenwouden                     
5517;Veenwoudsterwal;65;Dantumadeel                    ;9;Fries zandgebied                        ;21;F.  ;Nee;Nee;Veenwoudsterwal                
5518;Veer;715;Terneuzen                      ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen     ;29;Z.  ;Nee;Nee;Veer                           
5519;Veere;717;Veere                          ;96;Overige gemeenten Walcheren             ;29;Z.  ;Ja ;Ja ;Veere                          
5520;Veerhuis;214;Buren                          ;37;Oostelijke Betuwe                       ;25;Gld.;Nee;Nee;Veerhuis                       
5521;Veers;929;Kessel                         ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;Nee;Nee;Veers                          
5522;Veessen;246;Heerde                         ;34;Overige gemeenten oostelijke Veluwezoom ;25;Gld.;Ja ;Nee;Veessen                        
5523;Vegelinsoord;51;Skarsterlân                    ;10;Fries weidegebied                       ;21;F.  ;Ja ;Nee;Vegelinsoord                   
5524;Veghel;860;Veghel                         ;112;Midden-Meijerij                         ;30;NB. ;Ja ;Ja ;Veghel                         
5525;Veld;885;Arcen en Velden                ;120;Noord-Limburg                           ;31;L.  ;Nee;Nee;Veld                           
5526;Veld, 't;412;Niedorp                        ;53;Westelijk West-Friesland                ;27;NH. ;Ja ;Nee;Veld, 't                       
5527;Veldbuurt;269;Oldebroek                      ;32;IJsselmeerkust                          ;25;Gld.;Nee;Nee;Veldbuurt                      
5528;Velddriel;263;Maasdriel                      ;42;Bommelerwaard                           ;25;Gld.;Ja ;Nee;Velddriel                      
5529;Velde, Den;160;Hardenberg                     ;21;Noordoost-Overijssel                    ;23;O.  ;Ja ;Nee;Velde, Den                     
5530;Velde, Ten;1896;Zwartewaterland                ;20;IJssel-, Vechtdelta                     ;23;O.  ;Nee;Nee;Velde, Ten                     
5531;Velden;885;Arcen en Velden                ;120;Noord-Limburg                           ;31;L.  ;Ja ;Nee;Velden                         
5532;Veldhoek;1859;Berkelland                     ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld.;Nee;Nee;Veldhoek                       
5533;Veldhoven;861;Veldhoven                      ;114;Randgebied Eindhoven                    ;30;NB. ;Ja ;Ja ;Veldhoven                      
5534;Veldhuizen;228;Ede                            ;31;Gelderse Vallei                         ;25;Gld.;Nee;Nee;Veldhuizen                     
5535;Veldhuizen;344;Utrecht                        ;47;Stad Utrecht                            ;26;U.  ;Nee;Nee;Veldhuizen                     
