ID;Fondsen;Perioden;Koersindex_1;Herbeleggingsindex_2
1847;Vastgoedfondsen Nederland;1996 augustus;88.1;104.5
1848;Vastgoedfondsen Nederland;1996 september;91.2;108.1
1849;Vastgoedfondsen Nederland;1996 oktober;95.1;112.7
1850;Vastgoedfondsen Nederland;1996 november;97.9;116.0
1851;Vastgoedfondsen Nederland;1996 december;103.3;122.5
1852;Vastgoedfondsen Nederland;1997 januari;109.0;129.3
1853;Vastgoedfondsen Nederland;1997 februari;113.4;134.5
1854;Vastgoedfondsen Nederland;1997 maart;111.9;132.7
1855;Vastgoedfondsen Nederland;1997 april;109.2;134.4
1856;Vastgoedfondsen Nederland;1997 mei;108.7;133.7
1857;Vastgoedfondsen Nederland;1997 juni;110.5;136.0
1858;Vastgoedfondsen Nederland;1997 juli;116.2;145.0
1859;Vastgoedfondsen Nederland;1997 augustus;113.5;141.6
1860;Vastgoedfondsen Nederland;1997 september;113.9;142.1
1861;Vastgoedfondsen Nederland;1997 oktober;110.2;137.4
1862;Vastgoedfondsen Nederland;1997 november;109.1;136.1
1863;Vastgoedfondsen Nederland;1997 december;111.5;139.2
1864;Vastgoedfondsen Nederland;1998 januari;117.2;146.2
1865;Vastgoedfondsen Nederland;1998 februari;119.6;149.2
1866;Vastgoedfondsen Nederland;1998 maart;120.0;149.8
1867;Vastgoedfondsen Nederland;1998 april;121.6;160.4
1868;Vastgoedfondsen Nederland;1998 mei;121.8;160.7
1869;Vastgoedfondsen Nederland;1998 juni;121.3;160.0
1870;Vastgoedfondsen Nederland;1998 juli;123.0;163.9
1871;Vastgoedfondsen Nederland;1998 augustus;119.6;159.8
1872;Vastgoedfondsen Nederland;1998 september;115.0;153.8
1873;Vastgoedfondsen Nederland;1998 oktober;112.8;150.8
1874;Vastgoedfondsen Nederland;1998 november;113.8;152.2
1875;Vastgoedfondsen Nederland;1998 december;115.9;155.0
1876;Vastgoedfondsen Nederland;1999 januari;122.3;163.4
1877;Vastgoedfondsen Nederland;1999 februari;126.4;169.0
1878;Vastgoedfondsen Nederland;1999 maart;126.8;170.0
1879;Vastgoedfondsen Nederland;1999 april;123.3;175.4
1880;Vastgoedfondsen Nederland;1999 mei;122.7;174.5
1881;Vastgoedfondsen Nederland;1999 juni;121.7;173.1
1882;Vastgoedfondsen Nederland;1999 juli;120.6;173.2
1883;Vastgoedfondsen Nederland;1999 augustus;119.7;172.4
1884;Vastgoedfondsen Nederland;1999 september;115.3;166.1
1885;Vastgoedfondsen Nederland;1999 oktober;114.9;165.5
1886;Vastgoedfondsen Nederland;1999 november;113.4;163.3
1887;Vastgoedfondsen Nederland;1999 december;118.5;170.7
1888;Vastgoedfondsen Nederland;2000 januari;119.0;171.5
1889;Vastgoedfondsen Nederland;2000 februari;120.3;173.2
1890;Vastgoedfondsen Nederland;2000 maart;126.4;182.9
1891;Vastgoedfondsen Nederland;2000 april;121.0;183.3
1892;Vastgoedfondsen Nederland;2000 mei;116.2;176.1
1893;Vastgoedfondsen Nederland;2000 juni;124.1;189.7
1894;Vastgoedfondsen Nederland;2000 juli;126.5;193.4
1895;Vastgoedfondsen Nederland;2000 augustus;124.5;191.7
1896;Vastgoedfondsen Nederland;2000 september;118.0;181.7
1897;Vastgoedfondsen Nederland;2000 oktober;117.6;182.0
1898;Vastgoedfondsen Nederland;2000 november;118.0;182.6
1899;Vastgoedfondsen Nederland;2000 december;118.1;182.8
1900;Vastgoedfondsen Nederland;2001 januari;125.4;194.0
1901;Vastgoedfondsen Nederland;2001 februari;125.6;194.3
1902;Vastgoedfondsen Nederland;2001 maart;120.3;188.2
1903;Vastgoedfondsen Nederland;2001 april;116.6;191.7
1904;Vastgoedfondsen Nederland;2001 mei;119.4;196.4
1905;Vastgoedfondsen Nederland;2001 juni;117.0;192.4
1906;Vastgoedfondsen Nederland;2001 juli;117.8;193.8
1907;Vastgoedfondsen Nederland;2001 augustus;115.7;191.1
1908;Vastgoedfondsen Nederland;2001 september;110.1;184.0
1909;Vastgoedfondsen Nederland;2001 oktober;113.3;189.4
1910;Vastgoedfondsen Nederland;2001 november;112.3;187.7
1911;Vastgoedfondsen Nederland;2001 december;116.4;194.5
1912;Vastgoedfondsen Nederland;2002 januari;119.4;199.5
1913;Vastgoedfondsen Nederland;2002 februari;120.9;202.1
1914;Vastgoedfondsen Nederland;2002 maart;124.6;208.3
1915;Vastgoedfondsen Nederland;2002 april;118.0;209.5
1916;Vastgoedfondsen Nederland;2002 mei;119.5;212.5
1917;Vastgoedfondsen Nederland;2002 juni;114.3;203.3
1918;Vastgoedfondsen Nederland;2002 juli;117.5;209.0
1919;Vastgoedfondsen Nederland;2002 augustus;118.6;212.3
1920;Vastgoedfondsen Nederland;2002 september;116.5;208.5
1921;Vastgoedfondsen Nederland;2002 oktober;120.3;219.3
1922;Vastgoedfondsen Nederland;2002 november;121.1;220.8
1923;Vastgoedfondsen Nederland;2002 december;117.5;214.2
1924;Vastgoedfondsen Nederland;2003 januari;116.7;212.8
1925;Vastgoedfondsen Nederland;2003 februari;115.0;209.6
1926;Vastgoedfondsen Nederland;2003 maart;112.1;207.4
1927;Vastgoedfondsen Nederland;2003 april;111.3;216.6
1928;Vastgoedfondsen Nederland;2003 mei;117.3;228.4
1929;Vastgoedfondsen Nederland;2003 juni;118.9;231.6
1930;Vastgoedfondsen Nederland;2003 juli;116.8;227.5
1931;Vastgoedfondsen Nederland;2003 augustus;116.1;229.4
1932;Vastgoedfondsen Nederland;2003 september;116.3;229.8
1933;Vastgoedfondsen Nederland;2003 oktober;117.4;231.9
1934;Vastgoedfondsen Nederland;2003 november;123.4;243.8
1935;Vastgoedfondsen Nederland;2003 december;123.3;243.6
1936;Vastgoedfondsen wereldwijd;1993 december;100.0;100.0
1937;Vastgoedfondsen wereldwijd;1994 januari;103.9;103.9
1938;Vastgoedfondsen wereldwijd;1994 februari;100.0;100.0
1939;Vastgoedfondsen wereldwijd;1994 maart;97.2;98.0
1940;Vastgoedfondsen wereldwijd;1994 april;92.8;94.6
1941;Vastgoedfondsen wereldwijd;1994 mei;92.0;94.0
1942;Vastgoedfondsen wereldwijd;1994 juni;90.4;92.3
1943;Vastgoedfondsen wereldwijd;1994 juli;86.8;91.9
1944;Vastgoedfondsen wereldwijd;1994 augustus;84.5;89.5
1945;Vastgoedfondsen wereldwijd;1994 september;81.1;85.9
1946;Vastgoedfondsen wereldwijd;1994 oktober;79.5;84.3
1947;Vastgoedfondsen wereldwijd;1994 november;77.8;82.4
1948;Vastgoedfondsen wereldwijd;1994 december;76.6;81.1
1949;Vastgoedfondsen wereldwijd;1995 januari;77.3;81.9
1950;Vastgoedfondsen wereldwijd;1995 februari;73.7;78.2
1951;Vastgoedfondsen wereldwijd;1995 maart;71.4;76.6
1952;Vastgoedfondsen wereldwijd;1995 april;73.1;78.4
1953;Vastgoedfondsen wereldwijd;1995 mei;78.4;84.1
1954;Vastgoedfondsen wereldwijd;1995 juni;75.6;84.5
1955;Vastgoedfondsen wereldwijd;1995 juli;74.2;83.9
1956;Vastgoedfondsen wereldwijd;1995 augustus;71.9;81.3
1957;Vastgoedfondsen wereldwijd;1995 september;70.7;80.0
1958;Vastgoedfondsen wereldwijd;1995 oktober;70.6;79.9
1959;Vastgoedfondsen wereldwijd;1995 november;70.0;79.3
1960;Vastgoedfondsen wereldwijd;1995 december;70.1;79.4
1961;Vastgoedfondsen wereldwijd;1996 januari;74.9;84.9
1962;Vastgoedfondsen wereldwijd;1996 februari;74.3;84.1
1963;Vastgoedfondsen wereldwijd;1996 maart;73.5;84.1
1964;Vastgoedfondsen wereldwijd;1996 april;74.2;85.9
1965;Vastgoedfondsen wereldwijd;1996 mei;75.1;87.0
1966;Vastgoedfondsen wereldwijd;1996 juni;76.6;88.8
1967;Vastgoedfondsen wereldwijd;1996 juli;73.7;88.8
1968;Vastgoedfondsen wereldwijd;1996 augustus;75.3;90.8
1969;Vastgoedfondsen wereldwijd;1996 september;76.5;92.1
1970;Vastgoedfondsen wereldwijd;1996 oktober;76.1;91.9
1971;Vastgoedfondsen wereldwijd;1996 november;77.2;93.3
1972;Vastgoedfondsen wereldwijd;1996 december;80.9;97.8
1973;Vastgoedfondsen wereldwijd;1997 januari;89.4;108.0
1974;Vastgoedfondsen wereldwijd;1997 februari;96.0;116.0
1975;Vastgoedfondsen wereldwijd;1997 maart;94.5;115.1
1976;Vastgoedfondsen wereldwijd;1997 april;94.2;115.9
1977;Vastgoedfondsen wereldwijd;1997 mei;93.9;115.6
1978;Vastgoedfondsen wereldwijd;1997 juni;100.4;123.5
1979;Vastgoedfondsen wereldwijd;1997 juli;102.4;129.8
1980;Vastgoedfondsen wereldwijd;1997 augustus;95.8;121.5
1981;Vastgoedfondsen wereldwijd;1997 september;96.3;122.0
1982;Vastgoedfondsen wereldwijd;1997 oktober;90.5;115.1
1983;Vastgoedfondsen wereldwijd;1997 november;89.2;113.4
1984;Vastgoedfondsen wereldwijd;1997 december;91.7;116.5
1985;Vastgoedfondsen wereldwijd;1998 januari;92.0;117.0
1986;Vastgoedfondsen wereldwijd;1998 februari;92.7;117.9
1987;Vastgoedfondsen wereldwijd;1998 maart;93.0;119.1
1988;Vastgoedfondsen wereldwijd;1998 april;91.6;118.5
1989;Vastgoedfondsen wereldwijd;1998 mei;89.9;116.4
1990;Vastgoedfondsen wereldwijd;1998 juni;91.4;118.3
1991;Vastgoedfondsen wereldwijd;1998 juli;87.7;118.3
1992;Vastgoedfondsen wereldwijd;1998 augustus;81.5;110.0
1993;Vastgoedfondsen wereldwijd;1998 september;76.5;103.2
1994;Vastgoedfondsen wereldwijd;1998 oktober;76.9;104.2
1995;Vastgoedfondsen wereldwijd;1998 november;80.1;108.5
1996;Vastgoedfondsen wereldwijd;1998 december;82.5;111.7
1997;Vastgoedfondsen wereldwijd;1999 januari;82.2;111.4
1998;Vastgoedfondsen wereldwijd;1999 februari;83.6;113.3
1999;Vastgoedfondsen wereldwijd;1999 maart;84.3;115.3
2000;Vastgoedfondsen wereldwijd;1999 april;90.3;123.4
2001;Vastgoedfondsen wereldwijd;1999 mei;87.5;121.2
2002;Vastgoedfondsen wereldwijd;1999 juni;90.5;125.4
2003;Vastgoedfondsen wereldwijd;1999 juli;84.6;122.3
2004;Vastgoedfondsen wereldwijd;1999 augustus;83.0;119.9
2005;Vastgoedfondsen wereldwijd;1999 september;76.3;110.3
2006;Vastgoedfondsen wereldwijd;1999 oktober;76.4;110.4
2007;Vastgoedfondsen wereldwijd;1999 november;76.5;110.9
2008;Vastgoedfondsen wereldwijd;1999 december;78.9;114.5
2009;Vastgoedfondsen wereldwijd;2000 januari;79.9;115.8
2010;Vastgoedfondsen wereldwijd;2000 februari;76.9;111.6
2011;Vastgoedfondsen wereldwijd;2000 maart;76.4;109.0
2012;Vastgoedfondsen wereldwijd;2000 april;79.1;116.8
2013;Vastgoedfondsen wereldwijd;2000 mei;84.0;125.6
2014;Vastgoedfondsen wereldwijd;2000 juni;85.0;133.5
2015;Vastgoedfondsen wereldwijd;2000 juli;91.7;143.9
2016;Vastgoedfondsen wereldwijd;2000 augustus;90.9;142.7
2017;Vastgoedfondsen wereldwijd;2000 september;85.8;134.7
2018;Vastgoedfondsen wereldwijd;2000 oktober;87.8;137.8
2019;Vastgoedfondsen wereldwijd;2000 november;88.1;138.9
2020;Vastgoedfondsen wereldwijd;2000 december;85.4;134.5
2021;Vastgoedfondsen wereldwijd;2001 januari;92.4;146.7
2022;Vastgoedfondsen wereldwijd;2001 februari;93.7;148.8
2023;Vastgoedfondsen wereldwijd;2001 maart;89.9;142.8
2024;Vastgoedfondsen wereldwijd;2001 april;88.4;145.9
2025;Vastgoedfondsen wereldwijd;2001 mei;92.1;152.1
2026;Vastgoedfondsen wereldwijd;2001 juni;92.5;152.8
2027;Vastgoedfondsen wereldwijd;2001 juli;88.8;150.1
2028;Vastgoedfondsen wereldwijd;2001 augustus;88.2;149.1
2029;Vastgoedfondsen wereldwijd;2001 september;83.0;141.5
2030;Vastgoedfondsen wereldwijd;2001 oktober;84.0;143.2
2031;Vastgoedfondsen wereldwijd;2001 november;85.8;146.9
2032;Vastgoedfondsen wereldwijd;2001 december;89.0;152.2
2033;Vastgoedfondsen wereldwijd;2002 januari;93.9;160.6
2034;Vastgoedfondsen wereldwijd;2002 februari;96.0;164.3
2035;Vastgoedfondsen wereldwijd;2002 maart;98.8;169.1
2036;Vastgoedfondsen wereldwijd;2002 april;98.0;173.4
2037;Vastgoedfondsen wereldwijd;2002 mei;99.2;183.2
2038;Vastgoedfondsen wereldwijd;2002 juni;92.8;171.6
2039;Vastgoedfondsen wereldwijd;2002 juli;89.8;168.0
2040;Vastgoedfondsen wereldwijd;2002 augustus;89.5;167.4
2041;Vastgoedfondsen wereldwijd;2002 september;83.6;156.5
2042;Vastgoedfondsen wereldwijd;2002 oktober;89.1;173.1
2043;Vastgoedfondsen wereldwijd;2002 november;88.5;181.2
2044;Vastgoedfondsen wereldwijd;2002 december;81.3;177.0
2045;Vastgoedfondsen wereldwijd;2003 januari;82.4;179.5
2046;Vastgoedfondsen wereldwijd;2003 februari;81.7;178.0
2047;Vastgoedfondsen wereldwijd;2003 maart;79.7;175.4
2048;Vastgoedfondsen wereldwijd;2003 april;81.3;186.9
2049;Vastgoedfondsen wereldwijd;2003 mei;85.2;195.9
2050;Vastgoedfondsen wereldwijd;2003 juni;85.1;195.9
2051;Vastgoedfondsen wereldwijd;2003 juli;84.6;194.7
2052;Vastgoedfondsen wereldwijd;2003 augustus;84.7;195.1
2053;Vastgoedfondsen wereldwijd;2003 september;85.6;197.2
2054;Vastgoedfondsen wereldwijd;2003 oktober;85.0;198.0
2055;Vastgoedfondsen wereldwijd;2003 november;87.4;204.4
2056;Vastgoedfondsen wereldwijd;2003 december;88.2;206.5
2057;Vastgoedfondsen indirect;1993 december;100.0;100.0
2058;Vastgoedfondsen indirect;1994 januari;100.1;100.1
2059;Vastgoedfondsen indirect;1994 februari;101.8;101.8
2060;Vastgoedfondsen indirect;1994 maart;94.3;94.3
2061;Vastgoedfondsen indirect;1994 april;86.7;86.7
2062;Vastgoedfondsen indirect;1994 mei;86.3;87.4
2063;Vastgoedfondsen indirect;1994 juni;79.0;80.0
2064;Vastgoedfondsen indirect;1994 juli;75.5;76.5
2065;Vastgoedfondsen indirect;1994 augustus;85.2;86.2
2066;Vastgoedfondsen indirect;1994 september;87.1;88.2
2067;Vastgoedfondsen indirect;1994 oktober;89.7;90.8
2068;Vastgoedfondsen indirect;1994 november;89.1;91.4
2069;Vastgoedfondsen indirect;1994 december;89.9;92.1
2070;Vastgoedfondsen indirect;1995 januari;84.6;86.7
2071;Vastgoedfondsen indirect;1995 februari;83.2;85.3
2072;Vastgoedfondsen indirect;1995 maart;79.3;81.3
2073;Vastgoedfondsen indirect;1995 april;78.3;80.4
2074;Vastgoedfondsen indirect;1995 mei;80.7;84.4
2075;Vastgoedfondsen indirect;1995 juni;80.2;85.7
2076;Vastgoedfondsen indirect;1995 juli;81.3;86.8
2077;Vastgoedfondsen indirect;1995 augustus;84.8;90.6
2078;Vastgoedfondsen indirect;1995 september;83.5;89.2
2079;Vastgoedfondsen indirect;1995 oktober;80.6;86.1
2080;Vastgoedfondsen indirect;1995 november;80.7;86.9
2081;Vastgoedfondsen indirect;1995 december;83.9;90.3
2082;Vastgoedfondsen indirect;1996 januari;89.6;96.4
2083;Vastgoedfondsen indirect;1996 februari;89.1;95.8
2084;Vastgoedfondsen indirect;1996 maart;89.7;96.5
2085;Vastgoedfondsen indirect;1996 april;92.7;99.8
2086;Vastgoedfondsen indirect;1996 mei;92.7;101.3
2087;Vastgoedfondsen indirect;1996 juni;93.8;102.5
2088;Vastgoedfondsen indirect;1996 juli;90.7;99.2
2089;Vastgoedfondsen indirect;1996 augustus;93.4;102.0
2090;Vastgoedfondsen indirect;1996 september;97.8;106.9
2091;Vastgoedfondsen indirect;1996 oktober;97.9;107.0
2092;Vastgoedfondsen indirect;1996 november;102.7;112.6
2093;Vastgoedfondsen indirect;1996 december;108.1;118.5
2094;Vastgoedfondsen indirect;1997 januari;115.4;126.5
2095;Vastgoedfondsen indirect;1997 februari;120.2;131.9
2096;Vastgoedfondsen indirect;1997 maart;119.8;131.4
2097;Vastgoedfondsen indirect;1997 april;116.6;128.0
2098;Vastgoedfondsen indirect;1997 mei;119.9;133.3
2099;Vastgoedfondsen indirect;1997 juni;124.1;137.9
2100;Vastgoedfondsen indirect;1997 juli;132.7;147.5
2101;Vastgoedfondsen indirect;1997 augustus;126.1;140.2
2102;Vastgoedfondsen indirect;1997 september;130.3;144.9
2103;Vastgoedfondsen indirect;1997 oktober;121.3;134.8
2104;Vastgoedfondsen indirect;1997 november;124.2;138.0
2105;Vastgoedfondsen indirect;1997 december;124.5;138.6
2106;Vastgoedfondsen indirect;1998 januari;128.3;142.8
2107;Vastgoedfondsen indirect;1998 februari;131.1;145.9
2108;Vastgoedfondsen indirect;1998 maart;135.3;150.6
2109;Vastgoedfondsen indirect;1998 april;129.5;144.5
2110;Vastgoedfondsen indirect;1998 mei;123.3;141.3
2111;Vastgoedfondsen indirect;1998 juni;121.0;138.7
2112;Vastgoedfondsen indirect;1998 juli;113.8;130.5
2113;Vastgoedfondsen indirect;1998 augustus;103.7;118.8
2114;Vastgoedfondsen indirect;1998 september;102.0;116.9
2115;Vastgoedfondsen indirect;1998 oktober;102.8;117.8
2116;Vastgoedfondsen indirect;1998 november;109.0;124.9
2117;Vastgoedfondsen indirect;1998 december;106.1;122.1
2118;Vastgoedfondsen indirect;1999 januari;107.1;123.2
2119;Vastgoedfondsen indirect;1999 februari;110.3;126.9
2120;Vastgoedfondsen indirect;1999 maart;113.4;130.5
2121;Vastgoedfondsen indirect;1999 april;123.1;141.7
2122;Vastgoedfondsen indirect;1999 mei;123.4;144.6
2123;Vastgoedfondsen indirect;1999 juni;125.0;146.5
2124;Vastgoedfondsen indirect;1999 juli;120.6;141.4
2125;Vastgoedfondsen indirect;1999 augustus;120.5;141.2
2126;Vastgoedfondsen indirect;1999 september;116.8;136.9
2127;Vastgoedfondsen indirect;1999 oktober;113.7;133.2
2128;Vastgoedfondsen indirect;1999 november;118.4;138.8
2129;Vastgoedfondsen indirect;1999 december;120.3;141.6
2130;Vastgoedfondsen indirect;2000 januari;120.8;142.3
2131;Vastgoedfondsen indirect;2000 februari;116.8;137.6
2132;Vastgoedfondsen indirect;2000 maart;123.9;145.9
2133;Vastgoedfondsen indirect;2000 april;132.3;155.8
2134;Vastgoedfondsen indirect;2000 mei;126.5;152.1
2135;Vastgoedfondsen indirect;2000 juni;132.7;159.5
2136;Vastgoedfondsen indirect;2000 juli;139.1;167.3
2137;Vastgoedfondsen indirect;2000 augustus;144.6;173.8
2138;Vastgoedfondsen indirect;2000 september;146.0;175.6
2139;Vastgoedfondsen indirect;2000 oktober;145.5;174.9
2140;Vastgoedfondsen indirect;2000 november;145.1;174.5
2141;Vastgoedfondsen indirect;2000 december;145.2;174.8
2142;Vastgoedfondsen indirect;2001 januari;143.6;173.6
2143;Vastgoedfondsen indirect;2001 februari;147.7;178.6
2144;Vastgoedfondsen indirect;2001 maart;143.4;173.4
2145;Vastgoedfondsen indirect;2001 april;144.7;175.0
2146;Vastgoedfondsen indirect;2001 mei;151.8;183.7
2147;Vastgoedfondsen indirect;2001 juni;152.7;185.0
2148;Vastgoedfondsen indirect;2001 juli;149.4;181.0
2149;Vastgoedfondsen indirect;2001 augustus;143.5;178.9
2150;Vastgoedfondsen indirect;2001 september;132.9;165.7
2151;Vastgoedfondsen indirect;2001 oktober;133.1;165.9
2152;Vastgoedfondsen indirect;2001 november;137.7;171.8
2153;Vastgoedfondsen indirect;2001 december;141.5;176.7
2154;Vastgoedfondsen indirect;2002 januari;142.1;177.7
2155;Vastgoedfondsen indirect;2002 februari;146.2;182.9
2156;Vastgoedfondsen indirect;2002 maart;150.5;188.2
2157;Vastgoedfondsen indirect;2002 april;153.3;192.1
2158;Vastgoedfondsen indirect;2002 mei;154.4;193.5
2159;Vastgoedfondsen indirect;2002 juni;145.8;183.1
2160;Vastgoedfondsen indirect;2002 juli;141.7;178.0
2161;Vastgoedfondsen indirect;2002 augustus;136.9;176.4
2162;Vastgoedfondsen indirect;2002 september;130.5;168.2
2163;Vastgoedfondsen indirect;2002 oktober;131.0;168.8
2164;Vastgoedfondsen indirect;2002 november;134.3;173.0
2165;Vastgoedfondsen indirect;2002 december;132.5;170.8
2166;Vastgoedfondsen indirect;2003 januari;125.9;162.4
2167;Vastgoedfondsen indirect;2003 februari;127.2;164.1
2168;Vastgoedfondsen indirect;2003 maart;123.2;159.4
2169;Vastgoedfondsen indirect;2003 april;125.1;162.1
2170;Vastgoedfondsen indirect;2003 mei;127.2;165.2
2171;Vastgoedfondsen indirect;2003 juni;131.8;171.5
2172;Vastgoedfondsen indirect;2003 juli;137.9;179.4
2173;Vastgoedfondsen indirect;2003 augustus;137.5;185.6
2174;Vastgoedfondsen indirect;2003 september;136.5;184.3
2175;Vastgoedfondsen indirect;2003 oktober;140.3;189.5
2176;Vastgoedfondsen indirect;2003 november;142.7;192.7
2177;Vastgoedfondsen indirect;2003 december;146.7;198.0
