ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4
327;Totaal mannen en vrouwen;3 jaar;1906 tot 1911;;;;
328;Totaal mannen en vrouwen;3 jaar;1911 tot 1916;;;;
329;Totaal mannen en vrouwen;3 jaar;1916 tot 1921;;;;
330;Totaal mannen en vrouwen;3 jaar;1921 tot 1926;;;;
331;Totaal mannen en vrouwen;3 jaar;1926 tot 1931;;;;
332;Totaal mannen en vrouwen;3 jaar;1931 tot 1936;;;;
333;Totaal mannen en vrouwen;3 jaar;1936 tot 1941;;;;
334;Totaal mannen en vrouwen;3 jaar;1941 tot 1946;;;;
335;Totaal mannen en vrouwen;3 jaar;1950;0.00136;97000.0;132.0;71.12
336;Totaal mannen en vrouwen;3 jaar;1946 tot 1951;;;;
337;Totaal mannen en vrouwen;3 jaar;1951;0.00147;96983.0;142.0;71.19
338;Totaal mannen en vrouwen;3 jaar;1952;0.00135;97272.0;132.0;71.63
339;Totaal mannen en vrouwen;3 jaar;1953;0.00152;97306.0;148.0;71.15
340;Totaal mannen en vrouwen;3 jaar;1954;0.00114;97469.0;111.0;71.75
341;Totaal mannen en vrouwen;3 jaar;1955;0.00106;97574.0;104.0;71.78
342;Totaal mannen en vrouwen;3 jaar;1951 tot 1956;0.00131;97321.0;127.0;71.5
343;Totaal mannen en vrouwen;3 jaar;1956;0.00106;97737.0;104.0;71.69
344;Totaal mannen en vrouwen;3 jaar;1957;0.00111;97903.0;109.0;72.02
345;Totaal mannen en vrouwen;3 jaar;1958;0.00118;97903.0;116.0;72.19
346;Totaal mannen en vrouwen;3 jaar;1959;0.00117;97925.0;114.0;72.21
347;Totaal mannen en vrouwen;3 jaar;1960;0.00105;97985.0;103.0;72.32
348;Totaal mannen en vrouwen;3 jaar;1956 tot 1961;0.00111;97892.0;109.0;72.09
349;Totaal mannen en vrouwen;3 jaar;1961;0.00088;98084.0;86.0;72.5
350;Totaal mannen en vrouwen;3 jaar;1962;0.00101;98103.0;99.0;72.13
351;Totaal mannen en vrouwen;3 jaar;1963;0.00089;98235.0;87.0;72.16
352;Totaal mannen en vrouwen;3 jaar;1964;0.00098;98336.0;96.0;72.47
353;Totaal mannen en vrouwen;3 jaar;1965;0.00094;98394.0;93.0;72.28
354;Totaal mannen en vrouwen;3 jaar;1961 tot 1966;0.00094;98232.0;92.0;72.3
355;Totaal mannen en vrouwen;3 jaar;1966;0.00094;98346.0;93.0;72.26
356;Totaal mannen en vrouwen;3 jaar;1967;0.00089;98483.0;88.0;72.45
357;Totaal mannen en vrouwen;3 jaar;1968;0.00084;98478.0;83.0;72.26
358;Totaal mannen en vrouwen;3 jaar;1969;0.0009;98492.0;89.0;72.19
359;Totaal mannen en vrouwen;3 jaar;1970;0.00075;98582.0;74.0;72.16
360;Totaal mannen en vrouwen;3 jaar;1966 tot 1971;0.00087;98477.0;85.0;72.26
361;Totaal mannen en vrouwen;3 jaar;1971;0.00085;98649.0;84.0;72.34
362;Totaal mannen en vrouwen;3 jaar;1972;0.00074;98683.0;73.0;72.22
363;Totaal mannen en vrouwen;3 jaar;1973;0.00074;98704.0;73.0;72.65
364;Totaal mannen en vrouwen;3 jaar;1974;0.00058;98728.0;57.0;73.04
365;Totaal mannen en vrouwen;3 jaar;1975;0.00068;98812.0;67.0;72.92
366;Totaal mannen en vrouwen;3 jaar;1971 tot 1976;0.00072;98712.0;71.0;72.64
367;Totaal mannen en vrouwen;3 jaar;1976;0.00053;98807.0;53.0;73.08
368;Totaal mannen en vrouwen;3 jaar;1977;0.00055;98947.0;54.0;73.57
369;Totaal mannen en vrouwen;3 jaar;1978;0.00054;98912.0;53.0;73.51
370;Totaal mannen en vrouwen;3 jaar;1979;0.0005;99016.0;49.0;73.93
371;Totaal mannen en vrouwen;3 jaar;1980;0.00045;99029.0;45.0;74.05
372;Totaal mannen en vrouwen;3 jaar;1976 tot 1981;0.00051;98943.0;51.0;73.63
373;Totaal mannen en vrouwen;3 jaar;1981;0.00056;99062.0;56.0;74.23
374;Totaal mannen en vrouwen;3 jaar;1982;0.00048;99061.0;47.0;74.28
375;Totaal mannen en vrouwen;3 jaar;1983;0.00039;99059.0;38.0;74.47
376;Totaal mannen en vrouwen;3 jaar;1984;0.00036;99067.0;36.0;74.54
377;Totaal mannen en vrouwen;3 jaar;1985;0.00045;99118.0;45.0;74.56
378;Totaal mannen en vrouwen;3 jaar;1981 tot 1986;0.00045;99073.0;44.0;74.42
379;Totaal mannen en vrouwen;3 jaar;1986;0.00045;99124.0;44.0;74.54
380;Totaal mannen en vrouwen;3 jaar;1987;0.00036;99146.0;36.0;74.98
381;Totaal mannen en vrouwen;3 jaar;1988;0.00035;99231.0;34.0;75.1
382;Totaal mannen en vrouwen;3 jaar;1989;0.00037;99244.0;36.0;74.92
383;Totaal mannen en vrouwen;3 jaar;1990;0.00038;99202.0;38.0;75.14
384;Totaal mannen en vrouwen;3 jaar;1986 tot 1991;0.00038;99191.0;38.0;74.94
385;Totaal mannen en vrouwen;3 jaar;1991;0.00036;99264.0;35.0;75.23
386;Totaal mannen en vrouwen;3 jaar;1992;0.00031;99295.0;31.0;75.41
387;Totaal mannen en vrouwen;3 jaar;1993;0.00032;99305.0;32.0;75.08
388;Totaal mannen en vrouwen;3 jaar;1994;0.00025;99369.0;24.0;75.51
389;Totaal mannen en vrouwen;3 jaar;1995;0.00037;99393.0;37.0;75.52
390;Totaal mannen en vrouwen;3 jaar;1991 tot 1996;0.00032;99324.0;32.0;75.34
391;Totaal mannen en vrouwen;3 jaar;1996;0.00026;99364.0;25.0;75.56
392;Totaal mannen en vrouwen;3 jaar;1997;0.00029;99442.0;29.0;75.88
393;Totaal mannen en vrouwen;3 jaar;1998;0.0003;99424.0;29.0;75.96
394;Totaal mannen en vrouwen;3 jaar;1999;0.00029;99425.0;29.0;75.92
395;Totaal mannen en vrouwen;3 jaar;2000;0.00027;99430.0;27.0;76.08
396;Totaal mannen en vrouwen;3 jaar;1996 tot 2001;0.00028;99417.0;28.0;75.88
397;Totaal mannen en vrouwen;3 jaar;2001;0.00023;99418.0;23.0;76.29
398;Totaal mannen en vrouwen;3 jaar;2002;0.00022;99444.0;22.0;76.35
399;Totaal mannen en vrouwen;3 jaar;2003;0.00016;99469.0;16.0;76.58
400;Totaal mannen en vrouwen;3 jaar;2004;0.00021;99514.0;20.0;77.12
401;Totaal mannen en vrouwen;3 jaar;2005;0.0002;99455.0;20.0;77.42
402;Totaal mannen en vrouwen;3 jaar;2001 tot 2006;0.0002;99459.0;20.0;76.75
403;Totaal mannen en vrouwen;3 jaar;2006;0.00022;99512.0;22.0;77.73
404;Totaal mannen en vrouwen;3 jaar;2007;0.00018;99557.0;18.0;78.1
405;Totaal mannen en vrouwen;3 jaar;2008;0.00015;99586.0;15.0;78.22
406;Totaal mannen en vrouwen;3 jaar;2009;0.00018;99579.0;18.0;78.51
407;Totaal mannen en vrouwen;3 jaar;2010;0.00016;99587.0;16.0;78.66
408;Totaal mannen en vrouwen;3 jaar;2006 tot 2011;0.00018;99565.0;18.0;78.24
409;Totaal mannen en vrouwen;3 jaar;2011;0.00017;99610.0;17.0;78.91
410;Totaal mannen en vrouwen;3 jaar;2012;0.00014;99595.0;14.0;78.88
411;Totaal mannen en vrouwen;3 jaar;2013;9e-05;99597.0;9.0;79.11
412;Totaal mannen en vrouwen;3 jaar;2014;9e-05;99611.0;9.0;79.46
413;Totaal mannen en vrouwen;3 jaar;2015;0.0001;99643.0;10.0;79.27
414;Totaal mannen en vrouwen;3 jaar;2011 tot 2016;0.00012;99612.0;12.0;79.13
415;Totaal mannen en vrouwen;3 jaar;2016;0.00013;99626.0;13.0;79.35
416;Totaal mannen en vrouwen;3 jaar;2017;0.0001;99617.0;10.0;79.54
417;Totaal mannen en vrouwen;3 jaar;2018;0.0001;99629.0;10.0;79.58
418;Totaal mannen en vrouwen;3 jaar;2019;0.0001;99602.0;10.0;79.87
419;Totaal mannen en vrouwen;3 jaar;2020;0.00013;99594.0;13.0;79.21
420;Totaal mannen en vrouwen;3 jaar;2016 tot 2021;0.00011;99614.0;11.0;79.51
421;Totaal mannen en vrouwen;3 jaar;2021;8e-05;99638.0;8.0;79.14
422;Totaal mannen en vrouwen;3 jaar;2022;0.00016;99649.0;16.0;79.4
423;Totaal mannen en vrouwen;3 jaar;2023;8e-05;99615.0;8.0;79.65
424;Totaal mannen en vrouwen;4 jaar;1861 tot 1866;;;;
425;Totaal mannen en vrouwen;4 jaar;1866 tot 1871;;;;
426;Totaal mannen en vrouwen;4 jaar;1871 tot 1876;;;;
427;Totaal mannen en vrouwen;4 jaar;1876 tot 1881;;;;
428;Totaal mannen en vrouwen;4 jaar;1881 tot 1886;;;;
429;Totaal mannen en vrouwen;4 jaar;1886 tot 1891;;;;
430;Totaal mannen en vrouwen;4 jaar;1891 tot 1896;;;;
431;Totaal mannen en vrouwen;4 jaar;1896 tot 1901;;;;
432;Totaal mannen en vrouwen;4 jaar;1901 tot 1906;;;;
433;Totaal mannen en vrouwen;4 jaar;1906 tot 1911;;;;
434;Totaal mannen en vrouwen;4 jaar;1911 tot 1916;;;;
435;Totaal mannen en vrouwen;4 jaar;1916 tot 1921;;;;
436;Totaal mannen en vrouwen;4 jaar;1921 tot 1926;;;;
437;Totaal mannen en vrouwen;4 jaar;1926 tot 1931;;;;
438;Totaal mannen en vrouwen;4 jaar;1931 tot 1936;;;;
439;Totaal mannen en vrouwen;4 jaar;1936 tot 1941;;;;
440;Totaal mannen en vrouwen;4 jaar;1941 tot 1946;;;;
441;Totaal mannen en vrouwen;4 jaar;1950;0.00113;96868.0;109.0;70.22
442;Totaal mannen en vrouwen;4 jaar;1946 tot 1951;;;;
443;Totaal mannen en vrouwen;4 jaar;1951;0.00118;96841.0;114.0;70.3
444;Totaal mannen en vrouwen;4 jaar;1952;0.00103;97140.0;100.0;70.73
445;Totaal mannen en vrouwen;4 jaar;1953;0.00121;97158.0;117.0;70.26
446;Totaal mannen en vrouwen;4 jaar;1954;0.00102;97358.0;100.0;70.83
447;Totaal mannen en vrouwen;4 jaar;1955;0.00094;97470.0;92.0;70.86
448;Totaal mannen en vrouwen;4 jaar;1951 tot 1956;0.00108;97194.0;105.0;70.6
449;Totaal mannen en vrouwen;4 jaar;1956;0.00089;97633.0;86.0;70.77
450;Totaal mannen en vrouwen;4 jaar;1957;0.00091;97794.0;89.0;71.1
451;Totaal mannen en vrouwen;4 jaar;1958;0.00089;97787.0;87.0;71.28
452;Totaal mannen en vrouwen;4 jaar;1959;0.00104;97811.0;101.0;71.3
453;Totaal mannen en vrouwen;4 jaar;1960;0.00086;97882.0;84.0;71.4
454;Totaal mannen en vrouwen;4 jaar;1956 tot 1961;0.00092;97783.0;90.0;71.17
455;Totaal mannen en vrouwen;4 jaar;1961;0.00071;97998.0;69.0;71.56
456;Totaal mannen en vrouwen;4 jaar;1962;0.0009;98004.0;88.0;71.2
457;Totaal mannen en vrouwen;4 jaar;1963;0.00076;98148.0;75.0;71.22
458;Totaal mannen en vrouwen;4 jaar;1964;0.00074;98240.0;73.0;71.54
459;Totaal mannen en vrouwen;4 jaar;1965;0.00076;98301.0;74.0;71.34
460;Totaal mannen en vrouwen;4 jaar;1961 tot 1966;0.00077;98140.0;76.0;71.37
461;Totaal mannen en vrouwen;4 jaar;1966;0.00072;98253.0;71.0;71.33
462;Totaal mannen en vrouwen;4 jaar;1967;0.0007;98395.0;69.0;71.52
463;Totaal mannen en vrouwen;4 jaar;1968;0.00066;98395.0;65.0;71.32
464;Totaal mannen en vrouwen;4 jaar;1969;0.00059;98403.0;58.0;71.25
465;Totaal mannen en vrouwen;4 jaar;1970;0.00069;98508.0;68.0;71.21
466;Totaal mannen en vrouwen;4 jaar;1966 tot 1971;0.00067;98392.0;66.0;71.32
467;Totaal mannen en vrouwen;4 jaar;1971;0.00073;98565.0;72.0;71.4
468;Totaal mannen en vrouwen;4 jaar;1972;0.0006;98610.0;59.0;71.28
469;Totaal mannen en vrouwen;4 jaar;1973;0.00053;98631.0;53.0;71.7
470;Totaal mannen en vrouwen;4 jaar;1974;0.00059;98671.0;58.0;72.08
471;Totaal mannen en vrouwen;4 jaar;1975;0.00052;98745.0;51.0;71.97
472;Totaal mannen en vrouwen;4 jaar;1971 tot 1976;0.00059;98641.0;59.0;71.69
473;Totaal mannen en vrouwen;4 jaar;1976;0.00046;98754.0;45.0;72.12
474;Totaal mannen en vrouwen;4 jaar;1977;0.00044;98893.0;44.0;72.61
475;Totaal mannen en vrouwen;4 jaar;1978;0.00045;98859.0;44.0;72.55
476;Totaal mannen en vrouwen;4 jaar;1979;0.00037;98967.0;37.0;72.97
477;Totaal mannen en vrouwen;4 jaar;1980;0.00034;98984.0;34.0;73.09
478;Totaal mannen en vrouwen;4 jaar;1976 tot 1981;0.00041;98892.0;41.0;72.67
479;Totaal mannen en vrouwen;4 jaar;1981;0.00038;99006.0;37.0;73.27
480;Totaal mannen en vrouwen;4 jaar;1982;0.00033;99014.0;32.0;73.32
481;Totaal mannen en vrouwen;4 jaar;1983;0.00034;99021.0;34.0;73.5
482;Totaal mannen en vrouwen;4 jaar;1984;0.00033;99031.0;32.0;73.57
483;Totaal mannen en vrouwen;4 jaar;1985;0.00028;99073.0;28.0;73.59
484;Totaal mannen en vrouwen;4 jaar;1981 tot 1986;0.00033;99029.0;33.0;73.45
485;Totaal mannen en vrouwen;4 jaar;1986;0.00026;99080.0;26.0;73.57
486;Totaal mannen en vrouwen;4 jaar;1987;0.00033;99110.0;32.0;74.01
487;Totaal mannen en vrouwen;4 jaar;1988;0.00025;99197.0;25.0;74.12
488;Totaal mannen en vrouwen;4 jaar;1989;0.00029;99208.0;29.0;73.95
489;Totaal mannen en vrouwen;4 jaar;1990;0.00027;99164.0;27.0;74.17
490;Totaal mannen en vrouwen;4 jaar;1986 tot 1991;0.00028;99153.0;28.0;73.97
491;Totaal mannen en vrouwen;4 jaar;1991;0.00026;99229.0;26.0;74.25
492;Totaal mannen en vrouwen;4 jaar;1992;0.00021;99264.0;21.0;74.43
493;Totaal mannen en vrouwen;4 jaar;1993;0.00022;99273.0;22.0;74.1
494;Totaal mannen en vrouwen;4 jaar;1994;0.00022;99345.0;22.0;74.53
495;Totaal mannen en vrouwen;4 jaar;1995;0.0002;99356.0;20.0;74.54
496;Totaal mannen en vrouwen;4 jaar;1991 tot 1996;0.00022;99292.0;22.0;74.37
497;Totaal mannen en vrouwen;4 jaar;1996;0.0002;99339.0;20.0;74.58
498;Totaal mannen en vrouwen;4 jaar;1997;0.0002;99413.0;20.0;74.9
499;Totaal mannen en vrouwen;4 jaar;1998;0.00016;99395.0;16.0;74.98
500;Totaal mannen en vrouwen;4 jaar;1999;0.00018;99396.0;18.0;74.94
501;Totaal mannen en vrouwen;4 jaar;2000;0.00016;99403.0;16.0;75.1
502;Totaal mannen en vrouwen;4 jaar;1996 tot 2001;0.00018;99389.0;18.0;74.9
503;Totaal mannen en vrouwen;4 jaar;2001;0.00021;99395.0;21.0;75.31
504;Totaal mannen en vrouwen;4 jaar;2002;0.00021;99422.0;21.0;75.36
505;Totaal mannen en vrouwen;4 jaar;2003;0.00015;99453.0;15.0;75.59
506;Totaal mannen en vrouwen;4 jaar;2004;0.00019;99494.0;19.0;76.14
507;Totaal mannen en vrouwen;4 jaar;2005;0.00018;99435.0;18.0;76.43
508;Totaal mannen en vrouwen;4 jaar;2001 tot 2006;0.00019;99439.0;19.0;75.77
509;Totaal mannen en vrouwen;4 jaar;2006;0.00013;99490.0;13.0;76.75
510;Totaal mannen en vrouwen;4 jaar;2007;0.00012;99539.0;12.0;77.12
511;Totaal mannen en vrouwen;4 jaar;2008;0.00021;99571.0;21.0;77.23
512;Totaal mannen en vrouwen;4 jaar;2009;0.00014;99561.0;14.0;77.52
513;Totaal mannen en vrouwen;4 jaar;2010;0.00013;99571.0;13.0;77.67
514;Totaal mannen en vrouwen;4 jaar;2006 tot 2011;0.00015;99547.0;15.0;77.26
515;Totaal mannen en vrouwen;4 jaar;2011;8e-05;99593.0;8.0;77.92
516;Totaal mannen en vrouwen;4 jaar;2012;0.00011;99581.0;11.0;77.89
517;Totaal mannen en vrouwen;4 jaar;2013;9e-05;99588.0;9.0;78.12
518;Totaal mannen en vrouwen;4 jaar;2014;0.00012;99602.0;12.0;78.47
519;Totaal mannen en vrouwen;4 jaar;2015;0.0001;99633.0;10.0;78.28
520;Totaal mannen en vrouwen;4 jaar;2011 tot 2016;0.0001;99600.0;10.0;78.14
521;Totaal mannen en vrouwen;4 jaar;2016;0.00012;99613.0;12.0;78.36
522;Totaal mannen en vrouwen;4 jaar;2017;9e-05;99607.0;9.0;78.55
523;Totaal mannen en vrouwen;4 jaar;2018;0.00013;99619.0;13.0;78.59
524;Totaal mannen en vrouwen;4 jaar;2019;9e-05;99592.0;9.0;78.88
525;Totaal mannen en vrouwen;4 jaar;2020;9e-05;99581.0;9.0;78.22
526;Totaal mannen en vrouwen;4 jaar;2016 tot 2021;0.0001;99603.0;10.0;78.52
527;Totaal mannen en vrouwen;4 jaar;2021;3e-05;99630.0;3.0;78.15
528;Totaal mannen en vrouwen;4 jaar;2022;0.0001;99633.0;10.0;78.41
529;Totaal mannen en vrouwen;4 jaar;2023;0.0001;99607.0;10.0;78.66
530;Totaal mannen en vrouwen;5 jaar;1861 tot 1866;;;;
531;Totaal mannen en vrouwen;5 jaar;1866 tot 1871;;;;
532;Totaal mannen en vrouwen;5 jaar;1871 tot 1876;;;;
533;Totaal mannen en vrouwen;5 jaar;1876 tot 1881;;;;
534;Totaal mannen en vrouwen;5 jaar;1881 tot 1886;;;;
535;Totaal mannen en vrouwen;5 jaar;1886 tot 1891;;;;
536;Totaal mannen en vrouwen;5 jaar;1891 tot 1896;;;;
537;Totaal mannen en vrouwen;5 jaar;1896 tot 1901;;;;
538;Totaal mannen en vrouwen;5 jaar;1901 tot 1906;;;;
539;Totaal mannen en vrouwen;5 jaar;1906 tot 1911;;;;
540;Totaal mannen en vrouwen;5 jaar;1911 tot 1916;;;;
541;Totaal mannen en vrouwen;5 jaar;1916 tot 1921;;;;
542;Totaal mannen en vrouwen;5 jaar;1921 tot 1926;;;;
543;Totaal mannen en vrouwen;5 jaar;1926 tot 1931;;;;
544;Totaal mannen en vrouwen;5 jaar;1931 tot 1936;;;;
545;Totaal mannen en vrouwen;5 jaar;1936 tot 1941;;;;
546;Totaal mannen en vrouwen;5 jaar;1941 tot 1946;;;;
547;Totaal mannen en vrouwen;5 jaar;1950;0.00108;96759.0;104.0;69.3
548;Totaal mannen en vrouwen;5 jaar;1946 tot 1951;;;;
549;Totaal mannen en vrouwen;5 jaar;1951;0.00095;96727.0;91.0;69.38
550;Totaal mannen en vrouwen;5 jaar;1952;0.00096;97040.0;93.0;69.8
551;Totaal mannen en vrouwen;5 jaar;1953;0.00094;97041.0;91.0;69.34
552;Totaal mannen en vrouwen;5 jaar;1954;0.00073;97258.0;71.0;69.9
553;Totaal mannen en vrouwen;5 jaar;1955;0.00064;97378.0;62.0;69.93
554;Totaal mannen en vrouwen;5 jaar;1951 tot 1956;0.00085;97089.0;83.0;69.67
555;Totaal mannen en vrouwen;5 jaar;1956;0.00068;97547.0;66.0;69.83
556;Totaal mannen en vrouwen;5 jaar;1957;0.00083;97705.0;81.0;70.17
557;Totaal mannen en vrouwen;5 jaar;1958;0.00057;97700.0;56.0;70.34
558;Totaal mannen en vrouwen;5 jaar;1959;0.0008;97710.0;78.0;70.37
559;Totaal mannen en vrouwen;5 jaar;1960;0.00083;97798.0;82.0;70.46
560;Totaal mannen en vrouwen;5 jaar;1956 tot 1961;0.00074;97693.0;73.0;70.24
561;Totaal mannen en vrouwen;5 jaar;1961;0.00064;97929.0;63.0;70.61
562;Totaal mannen en vrouwen;5 jaar;1962;0.00068;97916.0;66.0;70.26
563;Totaal mannen en vrouwen;5 jaar;1963;0.00065;98073.0;63.0;70.28
564;Totaal mannen en vrouwen;5 jaar;1964;0.0007;98167.0;69.0;70.59
565;Totaal mannen en vrouwen;5 jaar;1965;0.00067;98227.0;66.0;70.4
566;Totaal mannen en vrouwen;5 jaar;1961 tot 1966;0.00067;98064.0;66.0;70.42
567;Totaal mannen en vrouwen;5 jaar;1966;0.00052;98182.0;51.0;70.38
568;Totaal mannen en vrouwen;5 jaar;1967;0.00053;98326.0;52.0;70.57
569;Totaal mannen en vrouwen;5 jaar;1968;0.00064;98330.0;63.0;70.37
570;Totaal mannen en vrouwen;5 jaar;1969;0.00062;98345.0;61.0;70.29
571;Totaal mannen en vrouwen;5 jaar;1970;0.00059;98440.0;58.0;70.26
572;Totaal mannen en vrouwen;5 jaar;1966 tot 1971;0.00058;98326.0;57.0;70.37
573;Totaal mannen en vrouwen;5 jaar;1971;0.00055;98493.0;54.0;70.45
574;Totaal mannen en vrouwen;5 jaar;1972;0.0005;98551.0;49.0;70.32
575;Totaal mannen en vrouwen;5 jaar;1973;0.00044;98578.0;43.0;70.74
576;Totaal mannen en vrouwen;5 jaar;1974;0.00043;98613.0;42.0;71.12
577;Totaal mannen en vrouwen;5 jaar;1975;0.00041;98694.0;41.0;71.01
578;Totaal mannen en vrouwen;5 jaar;1971 tot 1976;0.00046;98582.0;46.0;70.73
579;Totaal mannen en vrouwen;5 jaar;1976;0.0004;98709.0;39.0;71.15
580;Totaal mannen en vrouwen;5 jaar;1977;0.00037;98849.0;37.0;71.64
581;Totaal mannen en vrouwen;5 jaar;1978;0.00042;98815.0;42.0;71.58
582;Totaal mannen en vrouwen;5 jaar;1979;0.00038;98930.0;38.0;72.0
583;Totaal mannen en vrouwen;5 jaar;1980;0.00033;98950.0;32.0;72.11
584;Totaal mannen en vrouwen;5 jaar;1976 tot 1981;0.00038;98851.0;38.0;71.7
585;Totaal mannen en vrouwen;5 jaar;1981;0.00033;98969.0;33.0;72.3
586;Totaal mannen en vrouwen;5 jaar;1982;0.00031;98982.0;30.0;72.34
587;Totaal mannen en vrouwen;5 jaar;1983;0.0003;98987.0;30.0;72.53
588;Totaal mannen en vrouwen;5 jaar;1984;0.00023;98999.0;23.0;72.59
589;Totaal mannen en vrouwen;5 jaar;1985;0.00023;99045.0;23.0;72.61
590;Totaal mannen en vrouwen;5 jaar;1981 tot 1986;0.00028;98996.0;28.0;72.48
591;Totaal mannen en vrouwen;5 jaar;1986;0.00022;99054.0;22.0;72.59
592;Totaal mannen en vrouwen;5 jaar;1987;0.00017;99078.0;17.0;73.03
593;Totaal mannen en vrouwen;5 jaar;1988;0.0002;99172.0;20.0;73.14
594;Totaal mannen en vrouwen;5 jaar;1989;0.00023;99179.0;22.0;72.97
595;Totaal mannen en vrouwen;5 jaar;1990;0.00023;99137.0;23.0;73.19
596;Totaal mannen en vrouwen;5 jaar;1986 tot 1991;0.00021;99125.0;21.0;72.99
597;Totaal mannen en vrouwen;5 jaar;1991;0.00019;99203.0;19.0;73.27
598;Totaal mannen en vrouwen;5 jaar;1992;0.00021;99243.0;20.0;73.44
599;Totaal mannen en vrouwen;5 jaar;1993;0.00017;99251.0;17.0;73.12
600;Totaal mannen en vrouwen;5 jaar;1994;0.00016;99323.0;16.0;73.54
601;Totaal mannen en vrouwen;5 jaar;1995;0.00021;99336.0;21.0;73.56
602;Totaal mannen en vrouwen;5 jaar;1991 tot 1996;0.00019;99270.0;19.0;73.39
603;Totaal mannen en vrouwen;5 jaar;1996;0.00021;99319.0;21.0;73.6
604;Totaal mannen en vrouwen;5 jaar;1997;0.00015;99393.0;15.0;73.91
605;Totaal mannen en vrouwen;5 jaar;1998;0.00014;99379.0;14.0;73.99
606;Totaal mannen en vrouwen;5 jaar;1999;0.00016;99378.0;16.0;73.96
607;Totaal mannen en vrouwen;5 jaar;2000;0.00017;99387.0;17.0;74.11
608;Totaal mannen en vrouwen;5 jaar;1996 tot 2001;0.00016;99371.0;16.0;73.92
609;Totaal mannen en vrouwen;5 jaar;2001;0.00014;99374.0;14.0;74.32
610;Totaal mannen en vrouwen;5 jaar;2002;0.00014;99401.0;14.0;74.38
611;Totaal mannen en vrouwen;5 jaar;2003;0.00019;99438.0;19.0;74.6
612;Totaal mannen en vrouwen;5 jaar;2004;0.0001;99475.0;10.0;75.15
613;Totaal mannen en vrouwen;5 jaar;2005;0.00012;99417.0;11.0;75.45
614;Totaal mannen en vrouwen;5 jaar;2001 tot 2006;0.00014;99420.0;14.0;74.78
615;Totaal mannen en vrouwen;5 jaar;2006;0.0001;99477.0;10.0;75.76
616;Totaal mannen en vrouwen;5 jaar;2007;0.00013;99527.0;13.0;76.13
617;Totaal mannen en vrouwen;5 jaar;2008;0.0001;99550.0;9.0;76.25
618;Totaal mannen en vrouwen;5 jaar;2009;9e-05;99547.0;9.0;76.53
619;Totaal mannen en vrouwen;5 jaar;2010;0.00011;99558.0;11.0;76.68
620;Totaal mannen en vrouwen;5 jaar;2006 tot 2011;0.00011;99532.0;11.0;76.27
621;Totaal mannen en vrouwen;5 jaar;2011;7e-05;99585.0;7.0;76.93
622;Totaal mannen en vrouwen;5 jaar;2012;0.0001;99570.0;10.0;76.9
623;Totaal mannen en vrouwen;5 jaar;2013;9e-05;99579.0;9.0;77.13
624;Totaal mannen en vrouwen;5 jaar;2014;7e-05;99590.0;7.0;77.48
625;Totaal mannen en vrouwen;5 jaar;2015;9e-05;99623.0;9.0;77.28
626;Totaal mannen en vrouwen;5 jaar;2011 tot 2016;8e-05;99590.0;8.0;77.14
627;Totaal mannen en vrouwen;5 jaar;2016;8e-05;99601.0;8.0;77.37
628;Totaal mannen en vrouwen;5 jaar;2017;8e-05;99598.0;8.0;77.56
629;Totaal mannen en vrouwen;5 jaar;2018;7e-05;99606.0;7.0;77.6
630;Totaal mannen en vrouwen;5 jaar;2019;6e-05;99583.0;6.0;77.89
631;Totaal mannen en vrouwen;5 jaar;2020;6e-05;99572.0;6.0;77.23
632;Totaal mannen en vrouwen;5 jaar;2016 tot 2021;7e-05;99593.0;7.0;77.52
633;Totaal mannen en vrouwen;5 jaar;2021;0.00011;99627.0;11.0;77.15
634;Totaal mannen en vrouwen;5 jaar;2022;0.0001;99623.0;10.0;77.42
635;Totaal mannen en vrouwen;5 jaar;2023;0.0001;99597.0;10.0;77.66
636;Totaal mannen en vrouwen;6 jaar;1861 tot 1866;;;;
637;Totaal mannen en vrouwen;6 jaar;1866 tot 1871;;;;
638;Totaal mannen en vrouwen;6 jaar;1871 tot 1876;;;;
639;Totaal mannen en vrouwen;6 jaar;1876 tot 1881;;;;
640;Totaal mannen en vrouwen;6 jaar;1881 tot 1886;;;;
641;Totaal mannen en vrouwen;6 jaar;1886 tot 1891;;;;
642;Totaal mannen en vrouwen;6 jaar;1891 tot 1896;;;;
643;Totaal mannen en vrouwen;6 jaar;1896 tot 1901;;;;
644;Totaal mannen en vrouwen;6 jaar;1901 tot 1906;;;;
645;Totaal mannen en vrouwen;6 jaar;1906 tot 1911;;;;
646;Totaal mannen en vrouwen;6 jaar;1911 tot 1916;;;;
647;Totaal mannen en vrouwen;6 jaar;1916 tot 1921;;;;
648;Totaal mannen en vrouwen;6 jaar;1921 tot 1926;;;;
649;Totaal mannen en vrouwen;6 jaar;1926 tot 1931;;;;
650;Totaal mannen en vrouwen;6 jaar;1931 tot 1936;;;;
651;Totaal mannen en vrouwen;6 jaar;1936 tot 1941;;;;
652;Totaal mannen en vrouwen;6 jaar;1941 tot 1946;;;;
653;Totaal mannen en vrouwen;6 jaar;1950;0.00073;96655.0;71.0;68.37
654;Totaal mannen en vrouwen;6 jaar;1946 tot 1951;;;;
655;Totaal mannen en vrouwen;6 jaar;1951;0.00078;96636.0;76.0;68.44
