ID;Vakantiekenmerken;Marges;RegioS;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
2873;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noord-Friesland (CR);2023;340.0;2.3;374.0;1.2;1502.0;5.0;;1151.0;3.9;;129.0;421.0;;
2874;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidwest-Friesland (CR);2021;101.0;0.7;105.0;1.1;381.0;4.5;;281.0;3.4;;26.0;313.0;;
2875;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidwest-Friesland (CR);2022;71.0;0.5;71.0;1.0;248.0;4.1;;180.0;3.1;;17.0;301.0;;
2876;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidwest-Friesland (CR);2023;;;;;;;;;;;;;;
2877;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidoost-Friesland (CR);2021;86.0;0.6;90.0;1.1;306.0;4.0;;218.0;2.9;;30.0;415.0;;
2878;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidoost-Friesland (CR);2022;58.0;0.4;64.0;1.2;225.0;4.2;;163.0;3.1;;16.0;338.0;;
2879;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidoost-Friesland (CR);2023;;;;;;;;;;;;;;
2880;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noord-Drenthe (CR);2021;144.0;1.0;158.0;1.2;536.0;4.1;;381.0;3.0;;43.0;343.0;;
2881;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noord-Drenthe (CR);2022;115.0;0.8;123.0;1.1;393.0;3.8;;272.0;2.7;;29.0;285.0;;
2882;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noord-Drenthe (CR);2023;131.0;0.9;141.0;1.1;563.0;5.1;;432.0;4.0;;35.0;307.0;;
2883;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidoost-Drenthe (CR);2021;94.0;0.7;103.0;1.2;355.0;4.2;;254.0;3.1;;30.0;364.0;;
2884;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidoost-Drenthe (CR);2022;69.0;0.5;74.0;1.1;353.0;6.4;;289.0;5.3;;18.0;313.0;;
2885;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidoost-Drenthe (CR);2023;;;;;;;;;;;;;;
2886;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidwest-Drenthe (CR);2021;71.0;0.5;75.0;1.1;314.0;5.1;;241.0;4.0;;22.0;354.0;;
2887;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidwest-Drenthe (CR);2022;93.0;0.7;94.0;1.0;305.0;3.7;;213.0;2.7;;26.0;329.0;;
2888;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidwest-Drenthe (CR);2023;;;;;;;;;;;;;;
2889;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noord-Overijssel (CR);2021;124.0;0.9;128.0;1.1;455.0;4.1;;331.0;3.1;;42.0;381.0;;
2890;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noord-Overijssel (CR);2022;118.0;0.8;125.0;1.1;413.0;3.9;;293.0;2.8;;37.0;347.0;;
2891;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noord-Overijssel (CR);2023;142.0;1.0;146.0;1.1;729.0;6.2;;598.0;5.2;;37.0;292.0;;
2892;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidwest-Overijssel (CR);2021;77.0;0.6;81.0;1.1;252.0;3.6;;172.0;2.5;;25.0;386.0;;
2893;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidwest-Overijssel (CR);2022;92.0;0.7;95.0;1.1;324.0;4.0;;232.0;2.9;;25.0;313.0;;
2894;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidwest-Overijssel (CR);2023;;;;;;;;;;;;;;
2895;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Twente (CR);2021;224.0;1.6;256.0;1.2;1001.0;4.9;;757.0;3.8;;74.0;363.0;;
2896;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Twente (CR);2022;297.0;2.0;313.0;1.1;1253.0;4.7;;957.0;3.6;;90.0;335.0;;
2897;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Twente (CR);2023;238.0;1.6;249.0;1.1;1225.0;5.9;;997.0;4.9;;84.0;406.0;;
2898;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Veluwe (CR);2021;428.0;3.0;450.0;1.1;1539.0;3.9;;1103.0;2.8;;117.0;295.0;;
2899;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Veluwe (CR);2022;302.0;2.1;335.0;1.1;1039.0;3.7;;713.0;2.6;;81.0;288.0;;
2900;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Veluwe (CR);2023;330.0;2.3;365.0;1.2;2131.0;7.3;;1794.0;6.2;;127.0;436.0;;
2901;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Achterhoek (CR);2021;197.0;1.4;204.0;1.1;702.0;3.9;;502.0;2.8;;53.0;295.0;;
2902;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Achterhoek (CR);2022;154.0;1.1;163.0;1.1;660.0;4.8;;505.0;3.7;;41.0;290.0;;
2903;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Achterhoek (CR);2023;186.0;1.3;192.0;1.1;605.0;3.6;;418.0;2.5;;45.0;274.0;;
2904;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Arnhem/Nijmegen (CR);2021;323.0;2.2;351.0;1.1;1075.0;3.6;;729.0;2.5;;84.0;284.0;;
2905;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Arnhem/Nijmegen (CR);2022;324.0;2.2;353.0;1.1;1251.0;4.3;;920.0;3.2;;81.0;281.0;;
2906;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Arnhem/Nijmegen (CR);2023;365.0;2.5;378.0;1.1;1272.0;3.9;;912.0;2.9;;86.0;265.0;;
2907;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidwest-Gelderland (CR);2021;95.0;0.7;99.0;1.1;314.0;3.7;;218.0;2.7;;23.0;288.0;;
2908;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidwest-Gelderland (CR);2022;;;;;;;;;;;;;;
2909;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidwest-Gelderland (CR);2023;;;;;;;;;;;;;;
2910;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Utrecht (CR);2021;332.0;2.3;372.0;1.2;1094.0;3.5;;727.0;2.4;;91.0;294.0;;
2911;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Utrecht (CR);2022;329.0;2.3;362.0;1.1;1203.0;4.1;;867.0;3.0;;78.0;259.0;;
2912;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Utrecht (CR);2023;355.0;2.4;384.0;1.1;1008.0;3.1;;630.0;2.0;;104.0;328.0;;
2913;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Kop van Noord-Holland (CR);2021;232.0;1.6;245.0;1.1;952.0;4.4;;712.0;3.4;;98.0;470.0;;
2914;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Kop van Noord-Holland (CR);2022;189.0;1.3;208.0;1.2;829.0;5.0;;636.0;3.9;;75.0;441.0;;
2915;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Kop van Noord-Holland (CR);2023;197.0;1.4;208.0;1.1;863.0;5.2;;667.0;4.1;;78.0;456.0;;
2916;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Alkmaar en omgeving (CR);2021;192.0;1.3;198.0;1.1;870.0;5.2;;686.0;4.2;;65.0;383.0;;
2917;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Alkmaar en omgeving (CR);2022;149.0;1.0;159.0;1.1;849.0;6.6;;700.0;5.5;;47.0;354.0;;
2918;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Alkmaar en omgeving (CR);2023;140.0;1.0;142.0;1.0;507.0;4.1;;370.0;3.1;;48.0;410.0;;
2919;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;IJmond (CR);2021;94.0;0.7;106.0;1.3;350.0;4.5;;252.0;3.3;;27.0;355.0;;
2920;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;IJmond (CR);2022;;;;;;;;;;;;;;
2921;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;IJmond (CR);2023;;;;;;;;;;;;;;
2922;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Agglomeratie Haarlem (CR);2021;120.0;0.9;126.0;1.1;425.0;3.9;;302.0;2.9;;44.0;410.0;;
2923;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Agglomeratie Haarlem (CR);2022;145.0;1.0;153.0;1.1;663.0;5.4;;524.0;4.3;;61.0;496.0;;
2924;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Agglomeratie Haarlem (CR);2023;167.0;1.2;179.0;1.2;498.0;3.7;;333.0;2.7;;40.0;281.0;;
2925;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zaanstreek (CR);2021;;;;;;;;;;;;;;
2926;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zaanstreek (CR);2022;;;;;;;;;;;;;;
2927;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zaanstreek (CR);2023;;;;;;;;;;;;;;
2928;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Groot-Amsterdam (CR);2021;330.0;2.3;359.0;1.1;1084.0;3.6;;739.0;2.5;;93.0;310.0;;
2929;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Groot-Amsterdam (CR);2022;262.0;1.8;299.0;1.2;1155.0;5.0;;878.0;3.8;;88.0;377.0;;
2930;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Groot-Amsterdam (CR);2023;262.0;1.8;374.0;1.6;1151.0;5.3;;793.0;3.7;;123.0;566.0;;
2931;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Het Gooi en Vechtstreek (CR);2021;;;;;;;;;;;;;;
2932;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Het Gooi en Vechtstreek (CR);2022;;;;;;;;;;;;;;
2933;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Het Gooi en Vechtstreek (CR);2023;;;;;;;;;;;;;;
2934;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Agglomeratie Leiden en Bollenstreek (CR);2021;224.0;1.6;227.0;1.0;866.0;4.5;;657.0;3.4;;64.0;320.0;;
2935;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Agglomeratie Leiden en Bollenstreek (CR);2022;147.0;1.0;155.0;1.1;435.0;3.2;;282.0;2.1;;40.0;304.0;;
2936;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Agglomeratie Leiden en Bollenstreek (CR);2023;171.0;1.2;185.0;1.2;568.0;4.0;;393.0;2.9;;46.0;328.0;;
2937;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Agglomeratie 's-Gravenhage (CR);2021;263.0;1.8;289.0;1.2;920.0;3.8;;641.0;2.7;;74.0;309.0;;
2938;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Agglomeratie 's-Gravenhage (CR);2022;234.0;1.6;239.0;1.1;661.0;3.2;;432.0;2.1;;54.0;263.0;;
2939;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Agglomeratie 's-Gravenhage (CR);2023;229.0;1.6;246.0;1.1;819.0;4.2;;596.0;3.2;;64.0;317.0;;
2940;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Delft en Westland (CR);2021;;;;;;;;;;;;;;
2941;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Delft en Westland (CR);2022;;;;;;;;;;;;;;
2942;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Delft en Westland (CR);2023;;;;;;;;;;;;;;
2943;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Oost-Zuid-Holland (CR);2021;;;;;;;;;;;;;;
2944;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Oost-Zuid-Holland (CR);2022;;;;;;;;;;;;;;
2945;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Oost-Zuid-Holland (CR);2023;;;;;;;;;;;;;;
2946;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Groot-Rijnmond (CR);2021;239.0;1.7;256.0;1.1;698.0;3.2;;447.0;2.1;;59.0;275.0;;
2947;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Groot-Rijnmond (CR);2022;218.0;1.5;220.0;1.0;1052.0;5.6;;852.0;4.6;;59.0;302.0;;
2948;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Groot-Rijnmond (CR);2023;251.0;1.7;259.0;1.1;788.0;3.6;;541.0;2.6;;57.0;267.0;;
2949;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidoost-Zuid-Holland (CR);2021;;;;;;;;;;;;;;
2950;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidoost-Zuid-Holland (CR);2022;56.0;0.4;57.0;1.1;280.0;6.6;;231.0;5.6;;20.0;471.0;;
2951;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidoost-Zuid-Holland (CR);2023;;;;;;;;;;;;;;
2952;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zeeuwsch-Vlaanderen (CR);2021;;;;;;;;;;;;;;
2953;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zeeuwsch-Vlaanderen (CR);2022;53.0;0.4;53.0;1.0;217.0;5.1;;168.0;4.1;;19.0;468.0;;
2954;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zeeuwsch-Vlaanderen (CR);2023;;;;;;;;;;;;;;
2955;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Overig Zeeland (CR);2021;346.0;2.4;360.0;1.1;1348.0;4.2;;999.0;3.2;;122.0;384.0;;
2956;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Overig Zeeland (CR);2022;216.0;1.5;231.0;1.1;853.0;4.4;;635.0;3.3;;77.0;398.0;;
2957;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Overig Zeeland (CR);2023;240.0;1.7;245.0;1.0;891.0;4.1;;652.0;3.1;;79.0;372.0;;
2958;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;West-Noord-Brabant (CR);2021;83.0;0.6;87.0;1.1;232.0;3.1;;147.0;2.0;;17.0;233.0;;
2959;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;West-Noord-Brabant (CR);2022;96.0;0.7;99.0;1.1;251.0;2.9;;153.0;1.9;;18.0;224.0;;
2960;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;West-Noord-Brabant (CR);2023;105.0;0.7;105.0;1.0;258.0;2.7;;154.0;1.7;;20.0;217.0;;
2961;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Midden-Noord-Brabant (CR);2021;181.0;1.3;198.0;1.2;608.0;3.8;;420.0;2.7;;44.0;273.0;;
2962;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Midden-Noord-Brabant (CR);2022;165.0;1.2;166.0;1.0;436.0;2.8;;271.0;1.8;;36.0;243.0;;
2963;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Midden-Noord-Brabant (CR);2023;188.0;1.3;204.0;1.2;502.0;2.9;;302.0;1.8;;41.0;257.0;;
2964;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noordoost-Noord-Brabant (CR);2021;195.0;1.4;213.0;1.1;782.0;4.6;;583.0;3.5;;55.0;322.0;;
2965;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noordoost-Noord-Brabant (CR);2022;151.0;1.1;165.0;1.2;484.0;3.5;;322.0;2.4;;43.0;313.0;;
2966;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noordoost-Noord-Brabant (CR);2023;188.0;1.3;193.0;1.1;820.0;5.4;;649.0;4.4;;62.0;400.0;;
2967;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidoost-Noord-Brabant (CR);2021;163.0;1.1;170.0;1.1;1410.0;10.3;;1259.0;9.3;;50.0;348.0;;
2968;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidoost-Noord-Brabant (CR);2022;145.0;1.0;162.0;1.2;502.0;3.9;;348.0;2.8;;31.0;247.0;;
2969;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuidoost-Noord-Brabant (CR);2023;158.0;1.1;164.0;1.1;508.0;3.8;;350.0;2.7;;41.0;322.0;;
2970;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noord-Limburg (CR);2021;73.0;0.5;82.0;1.2;290.0;4.5;;209.0;3.3;;22.0;345.0;;
2971;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noord-Limburg (CR);2022;101.0;0.7;112.0;1.2;460.0;5.6;;360.0;4.5;;26.0;294.0;;
2972;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noord-Limburg (CR);2023;;;;;;;;;;;;;;
2973;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Midden-Limburg (CR);2021;116.0;0.8;121.0;1.1;375.0;3.6;;257.0;2.5;;34.0;341.0;;
2974;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Midden-Limburg (CR);2022;60.0;0.4;62.0;1.1;220.0;4.5;;163.0;3.4;;17.0;327.0;;
2975;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Midden-Limburg (CR);2023;;;;;;;;;;;;;;
2976;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuid-Limburg (CR);2021;593.0;4.1;631.0;1.1;2224.0;3.9;;1601.0;2.9;;196.0;350.0;;
2977;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuid-Limburg (CR);2022;516.0;3.5;553.0;1.1;2808.0;5.9;;2286.0;4.8;;214.0;451.0;;
2978;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Zuid-Limburg (CR);2023;590.0;4.0;609.0;1.1;2355.0;4.4;;1776.0;3.4;;195.0;359.0;;
2979;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Flevoland (CR);2021;;;;;;;;;;;;;;
2980;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Flevoland (CR);2022;;;;;;;;;;;;;;
2981;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Flevoland (CR);2023;;;;;;;;;;;;;;
2982;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;COROP-gebied onbekend (CR);2021;176.0;1.2;188.0;1.1;885.0;5.6;;704.0;4.5;;73.0;467.0;;
2983;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;COROP-gebied onbekend (CR);2022;145.0;1.0;157.0;1.1;714.0;5.6;;569.0;4.5;;45.0;344.0;;
2984;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;COROP-gebied onbekend (CR);2023;129.0;0.9;139.0;1.1;689.0;6.1;;558.0;5.0;;59.0;527.0;;
2985;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Waddeneilanden (TR);2021;333.0;2.3;367.0;1.2;1976.0;6.5;;1628.0;5.4;;179.0;584.0;;
2986;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Waddeneilanden (TR);2022;300.0;2.1;338.0;1.2;1513.0;5.5;;1190.0;4.4;;141.0;507.0;;
2987;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Waddeneilanden (TR);2023;320.0;2.2;366.0;1.2;1611.0;5.7;;1268.0;4.6;;148.0;513.0;;
2988;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noordzeebadplaatsen (TR);2021;691.0;4.8;755.0;1.1;2973.0;4.6;;2249.0;3.5;;234.0;360.0;;
2989;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noordzeebadplaatsen (TR);2022;532.0;3.7;591.0;1.1;2253.0;4.6;;1686.0;3.5;;171.0;346.0;;
2990;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Noordzeebadplaatsen (TR);2023;487.0;3.3;522.0;1.1;2082.0;4.7;;1584.0;3.7;;160.0;362.0;;
2991;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;IJsselmeerkust (TR);2021;206.0;1.4;216.0;1.1;669.0;3.6;;459.0;2.5;;55.0;300.0;;
2992;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;IJsselmeerkust (TR);2022;172.0;1.2;177.0;1.1;562.0;3.7;;394.0;2.6;;52.0;339.0;;
2993;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;IJsselmeerkust (TR);2023;204.0;1.4;216.0;1.1;627.0;3.5;;415.0;2.4;;60.0;350.0;;
2994;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Deltagebied (TR);2021;232.0;1.6;239.0;1.1;828.0;4.0;;601.0;2.9;;65.0;311.0;;
2995;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Deltagebied (TR);2022;180.0;1.2;186.0;1.1;660.0;4.2;;487.0;3.2;;51.0;320.0;;
2996;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Deltagebied (TR);2023;175.0;1.2;177.0;1.0;539.0;3.5;;367.0;2.5;;54.0;359.0;;
2997;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Meren in Gron., Fr. en Noordw.-Ov. (TR);2021;105.0;0.8;107.0;1.0;406.0;4.5;;303.0;3.4;;31.0;344.0;;
2998;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Meren in Gron., Fr. en Noordw.-Ov. (TR);2022;101.0;0.7;103.0;1.0;374.0;4.3;;276.0;3.3;;30.0;360.0;;
2999;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Meren in Gron., Fr. en Noordw.-Ov. (TR);2023;72.0;0.5;76.0;1.1;339.0;5.9;;269.0;4.8;;21.0;349.0;;
3000;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Hollands-Utrechtse meren (TR);2021;;;;;;;;;;;;;;
3001;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Hollands-Utrechtse meren (TR);2022;;;;;;;;;;;;;;
3002;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Hollands-Utrechtse meren (TR);2023;;;;;;;;;;;;;;
3003;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Utrechtse Heuvelrug en 't Gooi (TR);2021;187.0;1.3;207.0;1.2;619.0;3.6;;415.0;2.5;;53.0;311.0;;
3004;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Utrechtse Heuvelrug en 't Gooi (TR);2022;186.0;1.3;203.0;1.1;570.0;3.4;;373.0;2.3;;45.0;271.0;;
3005;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Utrechtse Heuvelrug en 't Gooi (TR);2023;210.0;1.5;218.0;1.1;560.0;3.0;;347.0;1.9;;48.0;264.0;;
3006;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Veluwe en Veluwerand (TR);2021;537.0;3.7;576.0;1.1;1901.0;3.8;;1340.0;2.7;;145.0;289.0;;
3007;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Veluwe en Veluwerand (TR);2022;427.0;2.9;480.0;1.2;1525.0;3.8;;1064.0;2.7;;106.0;264.0;;
3008;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Veluwe en Veluwerand (TR);2023;499.0;3.4;538.0;1.1;2627.0;5.9;;2124.0;4.8;;158.0;353.0;;
3009;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Gelders Rivierengebied (TR);2021;109.0;0.8;114.0;1.1;363.0;3.7;;252.0;2.7;;26.0;282.0;;
3010;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Gelders Rivierengebied (TR);2022;73.0;0.5;75.0;1.1;625.0;11.6;;562.0;10.6;;25.0;430.0;;
3011;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Gelders Rivierengebied (TR);2023;;;;;;;;;;;;;;
3012;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Achterhoek (TR);2021;198.0;1.4;204.0;1.1;704.0;3.9;;504.0;2.8;;52.0;291.0;;
3013;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Achterhoek (TR);2022;156.0;1.1;165.0;1.1;663.0;4.8;;507.0;3.7;;41.0;290.0;;
3014;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Achterhoek (TR);2023;192.0;1.3;199.0;1.1;611.0;3.6;;418.0;2.5;;45.0;268.0;;
3015;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Twente, Salland en Vechtstreek (TR);2021;348.0;2.4;393.0;1.2;1473.0;4.6;;1092.0;3.4;;120.0;371.0;;
3016;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Twente, Salland en Vechtstreek (TR);2022;435.0;3.0;463.0;1.1;1703.0;4.2;;1259.0;3.2;;128.0;317.0;;
3017;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Twente, Salland en Vechtstreek (TR);2023;382.0;2.6;405.0;1.1;1992.0;5.8;;1615.0;4.8;;121.0;351.0;;
3018;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Groningse, Fr. en Dr. Zandgronden (TR);2021;332.0;2.3;374.0;1.2;1302.0;4.2;;933.0;3.0;;109.0;355.0;;
3019;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Groningse, Fr. en Dr. Zandgronden (TR);2022;287.0;2.0;311.0;1.1;1102.0;4.2;;804.0;3.1;;77.0;293.0;;
3020;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Groningse, Fr. en Dr. Zandgronden (TR);2023;269.0;1.8;286.0;1.1;1235.0;5.2;;963.0;4.1;;85.0;352.0;;
3021;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;West- en Midden-Brabant (TR);2021;417.0;2.9;463.0;1.2;2109.0;5.7;;1685.0;4.6;;121.0;315.0;;
3022;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;West- en Midden-Brabant (TR);2022;384.0;2.6;429.0;1.2;1207.0;3.3;;788.0;2.2;;90.0;254.0;;
3023;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;West- en Midden-Brabant (TR);2023;452.0;3.1;481.0;1.1;1254.0;3.0;;781.0;1.9;;106.0;258.0;;
3024;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Oost-Br., N.- en Midden-L., Nijm. (TR);2021;436.0;3.0;471.0;1.1;1764.0;4.4;;1318.0;3.4;;113.0;280.0;;
3025;Accommodatie: hotel, pension, B&B;Bovengrens 95%-interval;Oost-Br., N.- en Midden-L., Nijm. (TR);2022;348.0;2.4;382.0;1.1;1367.0;4.3;;1005.0;3.2;;99.0;311.0;;
