ID;Afvalsoort;RegioS;Perioden;HoeveelheidHuishoudelijkAfval_1
8000;Totaal huishoudelijk afval;Noordwijkerhout;2020;
8001;Totaal huishoudelijk afval;Noordwijkerhout;2021;
8002;Totaal huishoudelijk afval;Noordwijkerhout;2022;
8003;Totaal huishoudelijk afval;Noordwijkerhout;2023;
8004;Totaal huishoudelijk afval;Nootdorp;2001;
8005;Totaal huishoudelijk afval;Nootdorp;2002;
8006;Totaal huishoudelijk afval;Nootdorp;2003;
8007;Totaal huishoudelijk afval;Nootdorp;2004;
8008;Totaal huishoudelijk afval;Nootdorp;2005;
8009;Totaal huishoudelijk afval;Nootdorp;2006;
8010;Totaal huishoudelijk afval;Nootdorp;2007;
8011;Totaal huishoudelijk afval;Nootdorp;2008;
8012;Totaal huishoudelijk afval;Nootdorp;2009;
8013;Totaal huishoudelijk afval;Nootdorp;2010;
8014;Totaal huishoudelijk afval;Nootdorp;2011;
8015;Totaal huishoudelijk afval;Nootdorp;2012;
8016;Totaal huishoudelijk afval;Nootdorp;2013;
8017;Totaal huishoudelijk afval;Nootdorp;2014;
8018;Totaal huishoudelijk afval;Nootdorp;2015;
8019;Totaal huishoudelijk afval;Nootdorp;2016;
8020;Totaal huishoudelijk afval;Nootdorp;2017;
8021;Totaal huishoudelijk afval;Nootdorp;2018;
8022;Totaal huishoudelijk afval;Nootdorp;2019;
8023;Totaal huishoudelijk afval;Nootdorp;2020;
8024;Totaal huishoudelijk afval;Nootdorp;2021;
8025;Totaal huishoudelijk afval;Nootdorp;2022;
8026;Totaal huishoudelijk afval;Nootdorp;2023;
8027;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2001;662.0
8028;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2002;691.4
8029;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2003;822.6
8030;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2004;747.6
8031;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2005;646.3
8032;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2006;631.6
8033;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2007;
8034;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2008;618.1
8035;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2009;569.8
8036;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2010;577.6
8037;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2011;587.1
8038;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2012;541.2
8039;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2013;497.3
8040;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2014;521.5
8041;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2015;517.1
8042;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2016;516.7
8043;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2017;
8044;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2018;
8045;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2019;467.3
8046;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2020;
8047;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2021;513.3
8048;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2022;
8049;Totaal huishoudelijk afval;Nuenen, Gerwen en Nederwetten;2023;
8050;Totaal huishoudelijk afval;Nunspeet;2001;479.7
8051;Totaal huishoudelijk afval;Nunspeet;2002;486.6
8052;Totaal huishoudelijk afval;Nunspeet;2003;532.2
8053;Totaal huishoudelijk afval;Nunspeet;2004;
8054;Totaal huishoudelijk afval;Nunspeet;2005;516.6
8055;Totaal huishoudelijk afval;Nunspeet;2006;
8056;Totaal huishoudelijk afval;Nunspeet;2007;
8057;Totaal huishoudelijk afval;Nunspeet;2008;
8058;Totaal huishoudelijk afval;Nunspeet;2009;
8059;Totaal huishoudelijk afval;Nunspeet;2010;
8060;Totaal huishoudelijk afval;Nunspeet;2011;
8061;Totaal huishoudelijk afval;Nunspeet;2012;511.0
8062;Totaal huishoudelijk afval;Nunspeet;2013;494.2
8063;Totaal huishoudelijk afval;Nunspeet;2014;491.6
8064;Totaal huishoudelijk afval;Nunspeet;2015;486.4
8065;Totaal huishoudelijk afval;Nunspeet;2016;446.3
8066;Totaal huishoudelijk afval;Nunspeet;2017;
8067;Totaal huishoudelijk afval;Nunspeet;2018;441.6
8068;Totaal huishoudelijk afval;Nunspeet;2019;434.0
8069;Totaal huishoudelijk afval;Nunspeet;2020;454.2
8070;Totaal huishoudelijk afval;Nunspeet;2021;445.0
8071;Totaal huishoudelijk afval;Nunspeet;2022;416.6
8072;Totaal huishoudelijk afval;Nunspeet;2023;413.7
8073;Totaal huishoudelijk afval;Nuth;2001;679.9
8074;Totaal huishoudelijk afval;Nuth;2002;659.9
8075;Totaal huishoudelijk afval;Nuth;2003;639.7
8076;Totaal huishoudelijk afval;Nuth;2004;661.8
8077;Totaal huishoudelijk afval;Nuth;2005;616.8
8078;Totaal huishoudelijk afval;Nuth;2006;616.2
8079;Totaal huishoudelijk afval;Nuth;2007;568.1
8080;Totaal huishoudelijk afval;Nuth;2008;557.1
8081;Totaal huishoudelijk afval;Nuth;2009;536.3
8082;Totaal huishoudelijk afval;Nuth;2010;519.7
8083;Totaal huishoudelijk afval;Nuth;2011;527.5
8084;Totaal huishoudelijk afval;Nuth;2012;504.6
8085;Totaal huishoudelijk afval;Nuth;2013;483.8
8086;Totaal huishoudelijk afval;Nuth;2014;531.1
8087;Totaal huishoudelijk afval;Nuth;2015;519.4
8088;Totaal huishoudelijk afval;Nuth;2016;534.2
8089;Totaal huishoudelijk afval;Nuth;2017;519.1
8090;Totaal huishoudelijk afval;Nuth;2018;
8091;Totaal huishoudelijk afval;Nuth;2019;
8092;Totaal huishoudelijk afval;Nuth;2020;
8093;Totaal huishoudelijk afval;Nuth;2021;
8094;Totaal huishoudelijk afval;Nuth;2022;
8095;Totaal huishoudelijk afval;Nuth;2023;
8096;Totaal huishoudelijk afval;Obdam;2001;607.9
8097;Totaal huishoudelijk afval;Obdam;2002;614.0
8098;Totaal huishoudelijk afval;Obdam;2003;595.7
8099;Totaal huishoudelijk afval;Obdam;2004;592.6
8100;Totaal huishoudelijk afval;Obdam;2005;617.7
8101;Totaal huishoudelijk afval;Obdam;2006;638.6
8102;Totaal huishoudelijk afval;Obdam;2007;
8103;Totaal huishoudelijk afval;Obdam;2008;
8104;Totaal huishoudelijk afval;Obdam;2009;
8105;Totaal huishoudelijk afval;Obdam;2010;
8106;Totaal huishoudelijk afval;Obdam;2011;
8107;Totaal huishoudelijk afval;Obdam;2012;
8108;Totaal huishoudelijk afval;Obdam;2013;
8109;Totaal huishoudelijk afval;Obdam;2014;
8110;Totaal huishoudelijk afval;Obdam;2015;
8111;Totaal huishoudelijk afval;Obdam;2016;
8112;Totaal huishoudelijk afval;Obdam;2017;
8113;Totaal huishoudelijk afval;Obdam;2018;
8114;Totaal huishoudelijk afval;Obdam;2019;
8115;Totaal huishoudelijk afval;Obdam;2020;
8116;Totaal huishoudelijk afval;Obdam;2021;
8117;Totaal huishoudelijk afval;Obdam;2022;
8118;Totaal huishoudelijk afval;Obdam;2023;
8119;Totaal huishoudelijk afval;Oegstgeest;2001;473.3
8120;Totaal huishoudelijk afval;Oegstgeest;2002;488.8
8121;Totaal huishoudelijk afval;Oegstgeest;2003;483.1
8122;Totaal huishoudelijk afval;Oegstgeest;2004;513.1
8123;Totaal huishoudelijk afval;Oegstgeest;2005;519.5
8124;Totaal huishoudelijk afval;Oegstgeest;2006;503.2
8125;Totaal huishoudelijk afval;Oegstgeest;2007;532.4
8126;Totaal huishoudelijk afval;Oegstgeest;2008;474.9
8127;Totaal huishoudelijk afval;Oegstgeest;2009;454.7
8128;Totaal huishoudelijk afval;Oegstgeest;2010;436.9
8129;Totaal huishoudelijk afval;Oegstgeest;2011;450.7
8130;Totaal huishoudelijk afval;Oegstgeest;2012;446.3
8131;Totaal huishoudelijk afval;Oegstgeest;2013;426.1
8132;Totaal huishoudelijk afval;Oegstgeest;2014;442.5
8133;Totaal huishoudelijk afval;Oegstgeest;2015;431.9
8134;Totaal huishoudelijk afval;Oegstgeest;2016;445.4
8135;Totaal huishoudelijk afval;Oegstgeest;2017;430.8
8136;Totaal huishoudelijk afval;Oegstgeest;2018;424.4
8137;Totaal huishoudelijk afval;Oegstgeest;2019;435.4
8138;Totaal huishoudelijk afval;Oegstgeest;2020;453.3
8139;Totaal huishoudelijk afval;Oegstgeest;2021;391.4
8140;Totaal huishoudelijk afval;Oegstgeest;2022;339.4
8141;Totaal huishoudelijk afval;Oegstgeest;2023;375.1
8142;Totaal huishoudelijk afval;Oirschot;2001;508.6
8143;Totaal huishoudelijk afval;Oirschot;2002;487.7
8144;Totaal huishoudelijk afval;Oirschot;2003;488.3
8145;Totaal huishoudelijk afval;Oirschot;2004;468.0
8146;Totaal huishoudelijk afval;Oirschot;2005;472.6
8147;Totaal huishoudelijk afval;Oirschot;2006;453.8
8148;Totaal huishoudelijk afval;Oirschot;2007;491.4
8149;Totaal huishoudelijk afval;Oirschot;2008;478.9
8150;Totaal huishoudelijk afval;Oirschot;2009;452.3
8151;Totaal huishoudelijk afval;Oirschot;2010;475.6
8152;Totaal huishoudelijk afval;Oirschot;2011;478.9
8153;Totaal huishoudelijk afval;Oirschot;2012;456.7
8154;Totaal huishoudelijk afval;Oirschot;2013;444.7
8155;Totaal huishoudelijk afval;Oirschot;2014;447.6
8156;Totaal huishoudelijk afval;Oirschot;2015;447.4
8157;Totaal huishoudelijk afval;Oirschot;2016;446.9
8158;Totaal huishoudelijk afval;Oirschot;2017;461.3
8159;Totaal huishoudelijk afval;Oirschot;2018;461.7
8160;Totaal huishoudelijk afval;Oirschot;2019;458.7
8161;Totaal huishoudelijk afval;Oirschot;2020;433.7
8162;Totaal huishoudelijk afval;Oirschot;2021;438.9
8163;Totaal huishoudelijk afval;Oirschot;2022;387.8
8164;Totaal huishoudelijk afval;Oirschot;2023;403.8
8165;Totaal huishoudelijk afval;Oisterwijk;2001;580.1
8166;Totaal huishoudelijk afval;Oisterwijk;2002;578.1
8167;Totaal huishoudelijk afval;Oisterwijk;2003;539.2
8168;Totaal huishoudelijk afval;Oisterwijk;2004;541.2
8169;Totaal huishoudelijk afval;Oisterwijk;2005;554.0
8170;Totaal huishoudelijk afval;Oisterwijk;2006;
8171;Totaal huishoudelijk afval;Oisterwijk;2007;568.3
8172;Totaal huishoudelijk afval;Oisterwijk;2008;514.0
8173;Totaal huishoudelijk afval;Oisterwijk;2009;508.4
8174;Totaal huishoudelijk afval;Oisterwijk;2010;481.2
8175;Totaal huishoudelijk afval;Oisterwijk;2011;484.5
8176;Totaal huishoudelijk afval;Oisterwijk;2012;470.0
8177;Totaal huishoudelijk afval;Oisterwijk;2013;455.7
8178;Totaal huishoudelijk afval;Oisterwijk;2014;448.0
8179;Totaal huishoudelijk afval;Oisterwijk;2015;444.6
8180;Totaal huishoudelijk afval;Oisterwijk;2016;441.0
8181;Totaal huishoudelijk afval;Oisterwijk;2017;452.9
8182;Totaal huishoudelijk afval;Oisterwijk;2018;
8183;Totaal huishoudelijk afval;Oisterwijk;2019;456.8
8184;Totaal huishoudelijk afval;Oisterwijk;2020;521.9
8185;Totaal huishoudelijk afval;Oisterwijk;2021;512.2
8186;Totaal huishoudelijk afval;Oisterwijk;2022;464.9
8187;Totaal huishoudelijk afval;Oisterwijk;2023;468.2
8188;Totaal huishoudelijk afval;Oldambt;2001;
8189;Totaal huishoudelijk afval;Oldambt;2002;
8190;Totaal huishoudelijk afval;Oldambt;2003;
8191;Totaal huishoudelijk afval;Oldambt;2004;
8192;Totaal huishoudelijk afval;Oldambt;2005;
8193;Totaal huishoudelijk afval;Oldambt;2006;
8194;Totaal huishoudelijk afval;Oldambt;2007;
8195;Totaal huishoudelijk afval;Oldambt;2008;
8196;Totaal huishoudelijk afval;Oldambt;2009;
8197;Totaal huishoudelijk afval;Oldambt;2010;656.5
8198;Totaal huishoudelijk afval;Oldambt;2011;699.0
8199;Totaal huishoudelijk afval;Oldambt;2012;685.7
8200;Totaal huishoudelijk afval;Oldambt;2013;671.2
8201;Totaal huishoudelijk afval;Oldambt;2014;661.7
8202;Totaal huishoudelijk afval;Oldambt;2015;625.1
8203;Totaal huishoudelijk afval;Oldambt;2016;631.3
8204;Totaal huishoudelijk afval;Oldambt;2017;674.8
8205;Totaal huishoudelijk afval;Oldambt;2018;655.4
8206;Totaal huishoudelijk afval;Oldambt;2019;654.8
8207;Totaal huishoudelijk afval;Oldambt;2020;684.6
8208;Totaal huishoudelijk afval;Oldambt;2021;693.9
8209;Totaal huishoudelijk afval;Oldambt;2022;637.0
8210;Totaal huishoudelijk afval;Oldambt;2023;601.7
8211;Totaal huishoudelijk afval;Oldebroek;2001;669.7
8212;Totaal huishoudelijk afval;Oldebroek;2002;592.2
8213;Totaal huishoudelijk afval;Oldebroek;2003;
8214;Totaal huishoudelijk afval;Oldebroek;2004;
8215;Totaal huishoudelijk afval;Oldebroek;2005;
8216;Totaal huishoudelijk afval;Oldebroek;2006;
8217;Totaal huishoudelijk afval;Oldebroek;2007;
8218;Totaal huishoudelijk afval;Oldebroek;2008;
8219;Totaal huishoudelijk afval;Oldebroek;2009;
8220;Totaal huishoudelijk afval;Oldebroek;2010;
8221;Totaal huishoudelijk afval;Oldebroek;2011;
8222;Totaal huishoudelijk afval;Oldebroek;2012;
8223;Totaal huishoudelijk afval;Oldebroek;2013;
8224;Totaal huishoudelijk afval;Oldebroek;2014;
8225;Totaal huishoudelijk afval;Oldebroek;2015;
8226;Totaal huishoudelijk afval;Oldebroek;2016;507.2
8227;Totaal huishoudelijk afval;Oldebroek;2017;507.1
8228;Totaal huishoudelijk afval;Oldebroek;2018;506.1
8229;Totaal huishoudelijk afval;Oldebroek;2019;497.8
8230;Totaal huishoudelijk afval;Oldebroek;2020;534.4
8231;Totaal huishoudelijk afval;Oldebroek;2021;557.4
8232;Totaal huishoudelijk afval;Oldebroek;2022;556.8
8233;Totaal huishoudelijk afval;Oldebroek;2023;597.4
8234;Totaal huishoudelijk afval;Oldenzaal;2001;
8235;Totaal huishoudelijk afval;Oldenzaal;2002;678.1
8236;Totaal huishoudelijk afval;Oldenzaal;2003;
8237;Totaal huishoudelijk afval;Oldenzaal;2004;
8238;Totaal huishoudelijk afval;Oldenzaal;2005;743.4
8239;Totaal huishoudelijk afval;Oldenzaal;2006;
8240;Totaal huishoudelijk afval;Oldenzaal;2007;620.8
8241;Totaal huishoudelijk afval;Oldenzaal;2008;591.4
8242;Totaal huishoudelijk afval;Oldenzaal;2009;568.5
8243;Totaal huishoudelijk afval;Oldenzaal;2010;556.8
8244;Totaal huishoudelijk afval;Oldenzaal;2011;537.6
8245;Totaal huishoudelijk afval;Oldenzaal;2012;531.2
8246;Totaal huishoudelijk afval;Oldenzaal;2013;520.3
8247;Totaal huishoudelijk afval;Oldenzaal;2014;537.5
8248;Totaal huishoudelijk afval;Oldenzaal;2015;520.9
8249;Totaal huishoudelijk afval;Oldenzaal;2016;536.2
8250;Totaal huishoudelijk afval;Oldenzaal;2017;477.6
8251;Totaal huishoudelijk afval;Oldenzaal;2018;485.0
8252;Totaal huishoudelijk afval;Oldenzaal;2019;498.5
8253;Totaal huishoudelijk afval;Oldenzaal;2020;509.3
8254;Totaal huishoudelijk afval;Oldenzaal;2021;510.7
8255;Totaal huishoudelijk afval;Oldenzaal;2022;454.3
8256;Totaal huishoudelijk afval;Oldenzaal;2023;485.3
8257;Totaal huishoudelijk afval;Olst;2001;446.8
8258;Totaal huishoudelijk afval;Olst;2002;
8259;Totaal huishoudelijk afval;Olst;2003;
8260;Totaal huishoudelijk afval;Olst;2004;
8261;Totaal huishoudelijk afval;Olst;2005;
8262;Totaal huishoudelijk afval;Olst;2006;
8263;Totaal huishoudelijk afval;Olst;2007;
8264;Totaal huishoudelijk afval;Olst;2008;
8265;Totaal huishoudelijk afval;Olst;2009;
8266;Totaal huishoudelijk afval;Olst;2010;
8267;Totaal huishoudelijk afval;Olst;2011;
8268;Totaal huishoudelijk afval;Olst;2012;
8269;Totaal huishoudelijk afval;Olst;2013;
8270;Totaal huishoudelijk afval;Olst;2014;
8271;Totaal huishoudelijk afval;Olst;2015;
8272;Totaal huishoudelijk afval;Olst;2016;
8273;Totaal huishoudelijk afval;Olst;2017;
8274;Totaal huishoudelijk afval;Olst;2018;
8275;Totaal huishoudelijk afval;Olst;2019;
8276;Totaal huishoudelijk afval;Olst;2020;
8277;Totaal huishoudelijk afval;Olst;2021;
8278;Totaal huishoudelijk afval;Olst;2022;
8279;Totaal huishoudelijk afval;Olst;2023;
8280;Totaal huishoudelijk afval;Olst-Wijhe;2001;
8281;Totaal huishoudelijk afval;Olst-Wijhe;2002;
8282;Totaal huishoudelijk afval;Olst-Wijhe;2003;406.2
8283;Totaal huishoudelijk afval;Olst-Wijhe;2004;464.4
8284;Totaal huishoudelijk afval;Olst-Wijhe;2005;467.7
8285;Totaal huishoudelijk afval;Olst-Wijhe;2006;393.0
8286;Totaal huishoudelijk afval;Olst-Wijhe;2007;395.0
8287;Totaal huishoudelijk afval;Olst-Wijhe;2008;386.1
8288;Totaal huishoudelijk afval;Olst-Wijhe;2009;374.0
8289;Totaal huishoudelijk afval;Olst-Wijhe;2010;355.0
8290;Totaal huishoudelijk afval;Olst-Wijhe;2011;353.0
8291;Totaal huishoudelijk afval;Olst-Wijhe;2012;382.3
8292;Totaal huishoudelijk afval;Olst-Wijhe;2013;388.2
8293;Totaal huishoudelijk afval;Olst-Wijhe;2014;389.5
8294;Totaal huishoudelijk afval;Olst-Wijhe;2015;427.9
8295;Totaal huishoudelijk afval;Olst-Wijhe;2016;468.2
8296;Totaal huishoudelijk afval;Olst-Wijhe;2017;491.8
8297;Totaal huishoudelijk afval;Olst-Wijhe;2018;487.4
8298;Totaal huishoudelijk afval;Olst-Wijhe;2019;523.7
8299;Totaal huishoudelijk afval;Olst-Wijhe;2020;600.6
8300;Totaal huishoudelijk afval;Olst-Wijhe;2021;570.8
8301;Totaal huishoudelijk afval;Olst-Wijhe;2022;363.8
8302;Totaal huishoudelijk afval;Olst-Wijhe;2023;374.6
8303;Totaal huishoudelijk afval;Ommen;2001;
8304;Totaal huishoudelijk afval;Ommen;2002;
8305;Totaal huishoudelijk afval;Ommen;2003;
8306;Totaal huishoudelijk afval;Ommen;2004;
8307;Totaal huishoudelijk afval;Ommen;2005;502.0
8308;Totaal huishoudelijk afval;Ommen;2006;541.1
8309;Totaal huishoudelijk afval;Ommen;2007;538.7
8310;Totaal huishoudelijk afval;Ommen;2008;551.3
8311;Totaal huishoudelijk afval;Ommen;2009;527.0
8312;Totaal huishoudelijk afval;Ommen;2010;512.1
8313;Totaal huishoudelijk afval;Ommen;2011;529.7
8314;Totaal huishoudelijk afval;Ommen;2012;520.8
8315;Totaal huishoudelijk afval;Ommen;2013;494.0
8316;Totaal huishoudelijk afval;Ommen;2014;527.0
8317;Totaal huishoudelijk afval;Ommen;2015;567.1
8318;Totaal huishoudelijk afval;Ommen;2016;517.9
8319;Totaal huishoudelijk afval;Ommen;2017;523.4
8320;Totaal huishoudelijk afval;Ommen;2018;509.7
8321;Totaal huishoudelijk afval;Ommen;2019;560.7
8322;Totaal huishoudelijk afval;Ommen;2020;626.8
8323;Totaal huishoudelijk afval;Ommen;2021;611.4
8324;Totaal huishoudelijk afval;Ommen;2022;567.3
8325;Totaal huishoudelijk afval;Ommen;2023;585.9
8326;Totaal huishoudelijk afval;Onderbanken;2001;
8327;Totaal huishoudelijk afval;Onderbanken;2002;
8328;Totaal huishoudelijk afval;Onderbanken;2003;
8329;Totaal huishoudelijk afval;Onderbanken;2004;588.5
8330;Totaal huishoudelijk afval;Onderbanken;2005;525.0
8331;Totaal huishoudelijk afval;Onderbanken;2006;
8332;Totaal huishoudelijk afval;Onderbanken;2007;507.5
8333;Totaal huishoudelijk afval;Onderbanken;2008;511.3
8334;Totaal huishoudelijk afval;Onderbanken;2009;500.7
8335;Totaal huishoudelijk afval;Onderbanken;2010;
8336;Totaal huishoudelijk afval;Onderbanken;2011;505.1
8337;Totaal huishoudelijk afval;Onderbanken;2012;492.1
8338;Totaal huishoudelijk afval;Onderbanken;2013;470.0
8339;Totaal huishoudelijk afval;Onderbanken;2014;529.9
8340;Totaal huishoudelijk afval;Onderbanken;2015;517.6
8341;Totaal huishoudelijk afval;Onderbanken;2016;529.6
8342;Totaal huishoudelijk afval;Onderbanken;2017;514.7
8343;Totaal huishoudelijk afval;Onderbanken;2018;509.0
8344;Totaal huishoudelijk afval;Onderbanken;2019;
8345;Totaal huishoudelijk afval;Onderbanken;2020;
8346;Totaal huishoudelijk afval;Onderbanken;2021;
8347;Totaal huishoudelijk afval;Onderbanken;2022;
8348;Totaal huishoudelijk afval;Onderbanken;2023;
8349;Totaal huishoudelijk afval;Oost Gelre;2001;
8350;Totaal huishoudelijk afval;Oost Gelre;2002;
8351;Totaal huishoudelijk afval;Oost Gelre;2003;
8352;Totaal huishoudelijk afval;Oost Gelre;2004;
8353;Totaal huishoudelijk afval;Oost Gelre;2005;
8354;Totaal huishoudelijk afval;Oost Gelre;2006;
8355;Totaal huishoudelijk afval;Oost Gelre;2007;504.2
8356;Totaal huishoudelijk afval;Oost Gelre;2008;538.8
8357;Totaal huishoudelijk afval;Oost Gelre;2009;493.3
8358;Totaal huishoudelijk afval;Oost Gelre;2010;426.2
8359;Totaal huishoudelijk afval;Oost Gelre;2011;465.0
8360;Totaal huishoudelijk afval;Oost Gelre;2012;418.8
8361;Totaal huishoudelijk afval;Oost Gelre;2013;466.7
8362;Totaal huishoudelijk afval;Oost Gelre;2014;481.3
8363;Totaal huishoudelijk afval;Oost Gelre;2015;454.6
8364;Totaal huishoudelijk afval;Oost Gelre;2016;448.0
8365;Totaal huishoudelijk afval;Oost Gelre;2017;455.3
8366;Totaal huishoudelijk afval;Oost Gelre;2018;451.3
8367;Totaal huishoudelijk afval;Oost Gelre;2019;479.1
8368;Totaal huishoudelijk afval;Oost Gelre;2020;500.0
8369;Totaal huishoudelijk afval;Oost Gelre;2021;465.3
8370;Totaal huishoudelijk afval;Oost Gelre;2022;458.5
8371;Totaal huishoudelijk afval;Oost Gelre;2023;475.1
8372;Totaal huishoudelijk afval;Oostburg;2001;845.9
8373;Totaal huishoudelijk afval;Oostburg;2002;820.4
8374;Totaal huishoudelijk afval;Oostburg;2003;
8375;Totaal huishoudelijk afval;Oostburg;2004;
8376;Totaal huishoudelijk afval;Oostburg;2005;
8377;Totaal huishoudelijk afval;Oostburg;2006;
8378;Totaal huishoudelijk afval;Oostburg;2007;
8379;Totaal huishoudelijk afval;Oostburg;2008;
8380;Totaal huishoudelijk afval;Oostburg;2009;
8381;Totaal huishoudelijk afval;Oostburg;2010;
8382;Totaal huishoudelijk afval;Oostburg;2011;
8383;Totaal huishoudelijk afval;Oostburg;2012;
8384;Totaal huishoudelijk afval;Oostburg;2013;
8385;Totaal huishoudelijk afval;Oostburg;2014;
8386;Totaal huishoudelijk afval;Oostburg;2015;
8387;Totaal huishoudelijk afval;Oostburg;2016;
8388;Totaal huishoudelijk afval;Oostburg;2017;
8389;Totaal huishoudelijk afval;Oostburg;2018;
8390;Totaal huishoudelijk afval;Oostburg;2019;
8391;Totaal huishoudelijk afval;Oostburg;2020;
8392;Totaal huishoudelijk afval;Oostburg;2021;
8393;Totaal huishoudelijk afval;Oostburg;2022;
8394;Totaal huishoudelijk afval;Oostburg;2023;
8395;Totaal huishoudelijk afval;Oosterhout;2001;724.3
8396;Totaal huishoudelijk afval;Oosterhout;2002;711.0
8397;Totaal huishoudelijk afval;Oosterhout;2003;699.0
8398;Totaal huishoudelijk afval;Oosterhout;2004;699.6
8399;Totaal huishoudelijk afval;Oosterhout;2005;706.5
8400;Totaal huishoudelijk afval;Oosterhout;2006;699.1
8401;Totaal huishoudelijk afval;Oosterhout;2007;702.9
8402;Totaal huishoudelijk afval;Oosterhout;2008;663.6
8403;Totaal huishoudelijk afval;Oosterhout;2009;644.7
8404;Totaal huishoudelijk afval;Oosterhout;2010;626.3
8405;Totaal huishoudelijk afval;Oosterhout;2011;632.3
8406;Totaal huishoudelijk afval;Oosterhout;2012;610.9
8407;Totaal huishoudelijk afval;Oosterhout;2013;541.0
8408;Totaal huishoudelijk afval;Oosterhout;2014;585.4
8409;Totaal huishoudelijk afval;Oosterhout;2015;602.8
8410;Totaal huishoudelijk afval;Oosterhout;2016;603.2
8411;Totaal huishoudelijk afval;Oosterhout;2017;583.1
8412;Totaal huishoudelijk afval;Oosterhout;2018;576.6
8413;Totaal huishoudelijk afval;Oosterhout;2019;574.3
8414;Totaal huishoudelijk afval;Oosterhout;2020;642.6
8415;Totaal huishoudelijk afval;Oosterhout;2021;600.0
8416;Totaal huishoudelijk afval;Oosterhout;2022;516.7
8417;Totaal huishoudelijk afval;Oosterhout;2023;500.1
8418;Totaal huishoudelijk afval;Oostflakkee;2001;581.5
8419;Totaal huishoudelijk afval;Oostflakkee;2002;598.3
8420;Totaal huishoudelijk afval;Oostflakkee;2003;616.6
8421;Totaal huishoudelijk afval;Oostflakkee;2004;595.9
8422;Totaal huishoudelijk afval;Oostflakkee;2005;593.7
8423;Totaal huishoudelijk afval;Oostflakkee;2006;605.4
8424;Totaal huishoudelijk afval;Oostflakkee;2007;579.4
8425;Totaal huishoudelijk afval;Oostflakkee;2008;590.3
8426;Totaal huishoudelijk afval;Oostflakkee;2009;579.4
8427;Totaal huishoudelijk afval;Oostflakkee;2010;546.3
8428;Totaal huishoudelijk afval;Oostflakkee;2011;546.8
8429;Totaal huishoudelijk afval;Oostflakkee;2012;517.8
8430;Totaal huishoudelijk afval;Oostflakkee;2013;
8431;Totaal huishoudelijk afval;Oostflakkee;2014;
8432;Totaal huishoudelijk afval;Oostflakkee;2015;
8433;Totaal huishoudelijk afval;Oostflakkee;2016;
8434;Totaal huishoudelijk afval;Oostflakkee;2017;
8435;Totaal huishoudelijk afval;Oostflakkee;2018;
8436;Totaal huishoudelijk afval;Oostflakkee;2019;
8437;Totaal huishoudelijk afval;Oostflakkee;2020;
8438;Totaal huishoudelijk afval;Oostflakkee;2021;
8439;Totaal huishoudelijk afval;Oostflakkee;2022;
8440;Totaal huishoudelijk afval;Oostflakkee;2023;
8441;Totaal huishoudelijk afval;Ooststellingwerf;2001;676.3
8442;Totaal huishoudelijk afval;Ooststellingwerf;2002;623.1
8443;Totaal huishoudelijk afval;Ooststellingwerf;2003;575.9
8444;Totaal huishoudelijk afval;Ooststellingwerf;2004;606.9
8445;Totaal huishoudelijk afval;Ooststellingwerf;2005;625.8
8446;Totaal huishoudelijk afval;Ooststellingwerf;2006;704.4
8447;Totaal huishoudelijk afval;Ooststellingwerf;2007;717.5
8448;Totaal huishoudelijk afval;Ooststellingwerf;2008;649.3
8449;Totaal huishoudelijk afval;Ooststellingwerf;2009;640.1
8450;Totaal huishoudelijk afval;Ooststellingwerf;2010;673.8
8451;Totaal huishoudelijk afval;Ooststellingwerf;2011;700.1
8452;Totaal huishoudelijk afval;Ooststellingwerf;2012;669.4
8453;Totaal huishoudelijk afval;Ooststellingwerf;2013;658.0
8454;Totaal huishoudelijk afval;Ooststellingwerf;2014;645.1
8455;Totaal huishoudelijk afval;Ooststellingwerf;2015;640.4
8456;Totaal huishoudelijk afval;Ooststellingwerf;2016;626.4
8457;Totaal huishoudelijk afval;Ooststellingwerf;2017;646.0
