ID;SBI93EnBedrijfsgrootte;Perioden;Vacatures_1;OntstaneVacatures_2;VervuldeVacatures_3;Vacatures_4;OntstaneVacatures_5;VervuldeVacatures_6
1015;J Financiële instellingen;2005 1e kwartaal;;;;7.3;8.0;6.0
1016;J Financiële instellingen;2005 2e kwartaal;;;;7.9;9.0;8.0
1017;J Financiële instellingen;2005 3e kwartaal;;;;6.8;7.0;8.0
1018;J Financiële instellingen;2005 4e kwartaal;;;;7.4;8.0;7.0
1019;J Financiële instellingen;2005 jaargem./jaartotaal;;;;7.1;31.0;29.0
1020;J Financiële instellingen;2006 1e kwartaal;;;;10.9;11.0;8.0
1021;J Financiële instellingen;2006 2e kwartaal;;;;9.9;10.0;11.0
1022;J Financiële instellingen;2006 3e kwartaal;;;;9.0;9.0;9.0
1023;J Financiële instellingen;2006 4e kwartaal;17.5;16.0;17.0;10.1;11.0;10.0
1024;J Financiële instellingen;2006 jaargem./jaartotaal;;;;9.7;41.0;38.0
1025;J Financiële instellingen;2007 1e kwartaal;19.6;22.0;20.0;;;
1026;J Financiële instellingen;2007 2e kwartaal;13.4;11.0;17.0;;;
1027;J Financiële instellingen;2007 3e kwartaal;14.0;14.0;14.0;;;
1028;J Financiële instellingen;2007 4e kwartaal;15.1;14.0;13.0;;;
1029;J Financiële instellingen;2007 jaargem./jaartotaal;15.8;62.0;64.0;;;
1030;J Financiële instellingen;2008 1e kwartaal;12.1;13.0;16.0;;;
1031;J Financiële instellingen;2008 2e kwartaal;11.9;12.0;12.0;;;
1032;J Financiële instellingen;2008 3e kwartaal;10.9;10.0;11.0;;;
1033;J Financiële instellingen;2008 4e kwartaal;9.6;8.0;9.0;;;
1034;J Financiële instellingen;2008 jaargem./jaartotaal;11.8;43.0;48.0;;;
1035;J Financiële instellingen;2009 1e kwartaal;10.2;9.0;9.0;;;
1036;J Financiële instellingen;2009 2e kwartaal;7.6;7.0;9.0;;;
1037;J Financiële instellingen;2009 3e kwartaal;7.2;7.0;7.0;;;
1038;J Financiële instellingen;2009 4e kwartaal;6.0;6.0;7.0;;;
1039;J Financiële instellingen;2009 jaargem./jaartotaal;8.2;28.0;32.0;;;
1040;K Onroerend goed, zakelijke dienstv.;1994 1e kwartaal;;;;7.7;20.0;18.0
1041;K Onroerend goed, zakelijke dienstv.;1994 2e kwartaal;;;;7.5;20.0;20.0
1042;K Onroerend goed, zakelijke dienstv.;1994 3e kwartaal;;;;7.4;21.0;22.0
1043;K Onroerend goed, zakelijke dienstv.;1994 4e kwartaal;;;;8.4;20.0;18.0
1044;K Onroerend goed, zakelijke dienstv.;1994 jaargem./jaartotaal;;;;7.4;81.0;79.0
1045;K Onroerend goed, zakelijke dienstv.;1995 1e kwartaal;;;;11.0;24.0;21.0
1046;K Onroerend goed, zakelijke dienstv.;1995 2e kwartaal;;;;10.7;22.0;23.0
1047;K Onroerend goed, zakelijke dienstv.;1995 3e kwartaal;;;;10.0;22.0;23.0
1048;K Onroerend goed, zakelijke dienstv.;1995 4e kwartaal;;;;12.9;24.0;21.0
1049;K Onroerend goed, zakelijke dienstv.;1995 jaargem./jaartotaal;;;;10.6;92.0;88.0
1050;K Onroerend goed, zakelijke dienstv.;1996 1e kwartaal;;;;15.5;27.0;24.0
1051;K Onroerend goed, zakelijke dienstv.;1996 2e kwartaal;;;;16.1;28.0;28.0
1052;K Onroerend goed, zakelijke dienstv.;1996 3e kwartaal;;;;12.7;25.0;29.0
1053;K Onroerend goed, zakelijke dienstv.;1996 4e kwartaal;;;;17.1;28.0;24.0
1054;K Onroerend goed, zakelijke dienstv.;1996 jaargem./jaartotaal;;;;14.8;108.0;105.0
1055;K Onroerend goed, zakelijke dienstv.;1997 1e kwartaal;;;;19.1;27.0;25.0
1056;K Onroerend goed, zakelijke dienstv.;1997 2e kwartaal;;;;20.6;32.0;30.0
1057;K Onroerend goed, zakelijke dienstv.;1997 3e kwartaal;;;;19.4;35.0;36.0
1058;K Onroerend goed, zakelijke dienstv.;1997 4e kwartaal;;;;25.0;37.0;32.0
1059;K Onroerend goed, zakelijke dienstv.;1997 jaargem./jaartotaal;;;;20.0;131.0;123.0
1060;K Onroerend goed, zakelijke dienstv.;1998 1e kwartaal;;;;31.4;45.0;39.0
1061;K Onroerend goed, zakelijke dienstv.;1998 2e kwartaal;;;;35.8;45.0;40.0
1062;K Onroerend goed, zakelijke dienstv.;1998 3e kwartaal;;;;29.8;34.0;40.0
1063;K Onroerend goed, zakelijke dienstv.;1998 4e kwartaal;;;;29.7;35.0;35.0
1064;K Onroerend goed, zakelijke dienstv.;1998 jaargem./jaartotaal;;;;31.1;159.0;155.0
1065;K Onroerend goed, zakelijke dienstv.;1999 1e kwartaal;;;;32.4;45.0;42.0
1066;K Onroerend goed, zakelijke dienstv.;1999 2e kwartaal;;;;39.6;44.0;37.0
1067;K Onroerend goed, zakelijke dienstv.;1999 3e kwartaal;;;;35.7;38.0;41.0
1068;K Onroerend goed, zakelijke dienstv.;1999 4e kwartaal;;;;40.5;45.0;40.0
1069;K Onroerend goed, zakelijke dienstv.;1999 jaargem./jaartotaal;;;;35.7;171.0;161.0
1070;K Onroerend goed, zakelijke dienstv.;2000 1e kwartaal;;;;51.4;59.0;48.0
1071;K Onroerend goed, zakelijke dienstv.;2000 2e kwartaal;;;;49.4;44.0;46.0
1072;K Onroerend goed, zakelijke dienstv.;2000 3e kwartaal;;;;41.8;39.0;47.0
1073;K Onroerend goed, zakelijke dienstv.;2000 4e kwartaal;;;;49.1;52.0;45.0
1074;K Onroerend goed, zakelijke dienstv.;2000 jaargem./jaartotaal;;;;46.8;194.0;186.0
1075;K Onroerend goed, zakelijke dienstv.;2001 1e kwartaal;;;;54.4;56.0;51.0
1076;K Onroerend goed, zakelijke dienstv.;2001 2e kwartaal;;;;54.9;63.0;62.0
1077;K Onroerend goed, zakelijke dienstv.;2001 3e kwartaal;;;;39.2;37.0;53.0
1078;K Onroerend goed, zakelijke dienstv.;2001 4e kwartaal;;;;34.2;34.0;39.0
1079;K Onroerend goed, zakelijke dienstv.;2001 jaargem./jaartotaal;;;;47.6;191.0;206.0
1080;K Onroerend goed, zakelijke dienstv.;2002 1e kwartaal;;;;36.8;40.0;37.0
1081;K Onroerend goed, zakelijke dienstv.;2002 2e kwartaal;;;;32.0;35.0;40.0
1082;K Onroerend goed, zakelijke dienstv.;2002 3e kwartaal;;;;23.2;27.0;35.0
1083;K Onroerend goed, zakelijke dienstv.;2002 4e kwartaal;;;;24.5;33.0;31.0
1084;K Onroerend goed, zakelijke dienstv.;2002 jaargem./jaartotaal;;;;30.3;135.0;144.0
1085;K Onroerend goed, zakelijke dienstv.;2003 1e kwartaal;;;;26.4;37.0;35.0
1086;K Onroerend goed, zakelijke dienstv.;2003 2e kwartaal;;;;26.2;36.0;36.0
1087;K Onroerend goed, zakelijke dienstv.;2003 3e kwartaal;;;;16.2;25.0;35.0
1088;K Onroerend goed, zakelijke dienstv.;2003 4e kwartaal;;;;19.9;32.0;28.0
1089;K Onroerend goed, zakelijke dienstv.;2003 jaargem./jaartotaal;;;;22.7;130.0;135.0
1090;K Onroerend goed, zakelijke dienstv.;2004 1e kwartaal;;;;28.2;38.0;30.0
1091;K Onroerend goed, zakelijke dienstv.;2004 2e kwartaal;;;;30.6;40.0;38.0
1092;K Onroerend goed, zakelijke dienstv.;2004 3e kwartaal;;;;26.1;34.0;38.0
1093;K Onroerend goed, zakelijke dienstv.;2004 4e kwartaal;;;;30.2;38.0;34.0
1094;K Onroerend goed, zakelijke dienstv.;2004 jaargem./jaartotaal;;;;27.5;151.0;140.0
1095;K Onroerend goed, zakelijke dienstv.;2005 1e kwartaal;;;;41.2;52.0;41.0
1096;K Onroerend goed, zakelijke dienstv.;2005 2e kwartaal;;;;39.7;48.0;50.0
1097;K Onroerend goed, zakelijke dienstv.;2005 3e kwartaal;;;;40.0;48.0;48.0
1098;K Onroerend goed, zakelijke dienstv.;2005 4e kwartaal;;;;39.5;46.0;47.0
1099;K Onroerend goed, zakelijke dienstv.;2005 jaargem./jaartotaal;;;;38.9;195.0;186.0
1100;K Onroerend goed, zakelijke dienstv.;2006 1e kwartaal;;;;46.8;57.0;50.0
1101;K Onroerend goed, zakelijke dienstv.;2006 2e kwartaal;;;;51.3;57.0;52.0
1102;K Onroerend goed, zakelijke dienstv.;2006 3e kwartaal;;;;51.0;56.0;56.0
1103;K Onroerend goed, zakelijke dienstv.;2006 4e kwartaal;57.3;58.0;59.0;52.9;52.0;50.0
1104;K Onroerend goed, zakelijke dienstv.;2006 jaargem./jaartotaal;;;;48.8;222.0;209.0
1105;K Onroerend goed, zakelijke dienstv.;2007 1e kwartaal;58.2;58.0;58.0;;;
1106;K Onroerend goed, zakelijke dienstv.;2007 2e kwartaal;60.2;64.0;62.0;;;
1107;K Onroerend goed, zakelijke dienstv.;2007 3e kwartaal;55.8;54.0;58.0;;;
1108;K Onroerend goed, zakelijke dienstv.;2007 4e kwartaal;59.3;57.0;53.0;;;
1109;K Onroerend goed, zakelijke dienstv.;2007 jaargem./jaartotaal;58.1;233.0;231.0;;;
1110;K Onroerend goed, zakelijke dienstv.;2008 1e kwartaal;59.5;56.0;56.0;;;
1111;K Onroerend goed, zakelijke dienstv.;2008 2e kwartaal;60.5;58.0;57.0;;;
1112;K Onroerend goed, zakelijke dienstv.;2008 3e kwartaal;55.7;52.0;57.0;;;
1113;K Onroerend goed, zakelijke dienstv.;2008 4e kwartaal;44.5;43.0;54.0;;;
1114;K Onroerend goed, zakelijke dienstv.;2008 jaargem./jaartotaal;56.9;209.0;224.0;;;
1115;K Onroerend goed, zakelijke dienstv.;2009 1e kwartaal;33.4;37.0;48.0;;;
1116;K Onroerend goed, zakelijke dienstv.;2009 2e kwartaal;26.7;31.0;37.0;;;
1117;K Onroerend goed, zakelijke dienstv.;2009 3e kwartaal;24.9;33.0;35.0;;;
1118;K Onroerend goed, zakelijke dienstv.;2009 4e kwartaal;24.7;34.0;34.0;;;
1119;K Onroerend goed, zakelijke dienstv.;2009 jaargem./jaartotaal;29.9;135.0;155.0;;;
1120;72 Computerservice,informatietechnologie;1994 1e kwartaal;;;;;;
1121;72 Computerservice,informatietechnologie;1994 2e kwartaal;;;;;;
1122;72 Computerservice,informatietechnologie;1994 3e kwartaal;;;;;;
1123;72 Computerservice,informatietechnologie;1994 4e kwartaal;;;;;;
1124;72 Computerservice,informatietechnologie;1994 jaargem./jaartotaal;;;;;;
1125;72 Computerservice,informatietechnologie;1995 1e kwartaal;;;;;;
1126;72 Computerservice,informatietechnologie;1995 2e kwartaal;;;;;;
1127;72 Computerservice,informatietechnologie;1995 3e kwartaal;;;;;;
1128;72 Computerservice,informatietechnologie;1995 4e kwartaal;;;;;;
1129;72 Computerservice,informatietechnologie;1995 jaargem./jaartotaal;;;;;;
1130;72 Computerservice,informatietechnologie;1996 1e kwartaal;;;;;;
1131;72 Computerservice,informatietechnologie;1996 2e kwartaal;;;;;;
1132;72 Computerservice,informatietechnologie;1996 3e kwartaal;;;;;;
1133;72 Computerservice,informatietechnologie;1996 4e kwartaal;;;;2.9;3.0;3.0
1134;72 Computerservice,informatietechnologie;1996 jaargem./jaartotaal;;;;2.9;14.0;13.0
1135;72 Computerservice,informatietechnologie;1997 1e kwartaal;;;;3.2;4.0;3.0
1136;72 Computerservice,informatietechnologie;1997 2e kwartaal;;;;4.3;5.0;4.0
1137;72 Computerservice,informatietechnologie;1997 3e kwartaal;;;;4.3;5.0;5.0
1138;72 Computerservice,informatietechnologie;1997 4e kwartaal;;;;5.3;6.0;5.0
1139;72 Computerservice,informatietechnologie;1997 jaargem./jaartotaal;;;;4.0;19.0;17.0
1140;72 Computerservice,informatietechnologie;1998 1e kwartaal;;;;9.4;12.0;8.0
1141;72 Computerservice,informatietechnologie;1998 2e kwartaal;;;;7.7;7.0;9.0
1142;72 Computerservice,informatietechnologie;1998 3e kwartaal;;;;7.3;6.0;6.0
1143;72 Computerservice,informatietechnologie;1998 4e kwartaal;;;;7.8;7.0;6.0
1144;72 Computerservice,informatietechnologie;1998 jaargem./jaartotaal;;;;7.7;32.0;29.0
1145;72 Computerservice,informatietechnologie;1999 1e kwartaal;;;;8.0;7.0;6.0
1146;72 Computerservice,informatietechnologie;1999 2e kwartaal;;;;8.5;5.0;5.0
1147;72 Computerservice,informatietechnologie;1999 3e kwartaal;;;;7.0;4.0;6.0
1148;72 Computerservice,informatietechnologie;1999 4e kwartaal;;;;7.8;7.0;7.0
1149;72 Computerservice,informatietechnologie;1999 jaargem./jaartotaal;;;;7.8;23.0;23.0
1150;72 Computerservice,informatietechnologie;2000 1e kwartaal;;;;10.6;11.0;8.0
1151;72 Computerservice,informatietechnologie;2000 2e kwartaal;;;;8.2;4.0;7.0
1152;72 Computerservice,informatietechnologie;2000 3e kwartaal;;;;6.8;5.0;6.0
1153;72 Computerservice,informatietechnologie;2000 4e kwartaal;;;;8.3;7.0;5.0
1154;72 Computerservice,informatietechnologie;2000 jaargem./jaartotaal;;;;8.4;27.0;27.0
1155;72 Computerservice,informatietechnologie;2001 1e kwartaal;;;;10.7;9.0;7.0
1156;72 Computerservice,informatietechnologie;2001 2e kwartaal;;;;8.4;6.0;9.0
1157;72 Computerservice,informatietechnologie;2001 3e kwartaal;;;;6.1;5.0;7.0
1158;72 Computerservice,informatietechnologie;2001 4e kwartaal;;;;5.0;4.0;6.0
1159;72 Computerservice,informatietechnologie;2001 jaargem./jaartotaal;;;;7.9;25.0;28.0
1160;72 Computerservice,informatietechnologie;2002 1e kwartaal;;;;4.1;3.0;4.0
1161;72 Computerservice,informatietechnologie;2002 2e kwartaal;;;;3.3;3.0;4.0
1162;72 Computerservice,informatietechnologie;2002 3e kwartaal;;;;1.8;2.0;4.0
1163;72 Computerservice,informatietechnologie;2002 4e kwartaal;;;;2.3;3.0;3.0
1164;72 Computerservice,informatietechnologie;2002 jaargem./jaartotaal;;;;3.2;12.0;14.0
1165;72 Computerservice,informatietechnologie;2003 1e kwartaal;;;;2.0;3.0;3.0
1166;72 Computerservice,informatietechnologie;2003 2e kwartaal;;;;2.5;3.0;2.0
1167;72 Computerservice,informatietechnologie;2003 3e kwartaal;;;;1.5;2.0;3.0
1168;72 Computerservice,informatietechnologie;2003 4e kwartaal;;;;2.9;4.0;3.0
1169;72 Computerservice,informatietechnologie;2003 jaargem./jaartotaal;;;;2.1;12.0;11.0
1170;72 Computerservice,informatietechnologie;2004 1e kwartaal;;;;3.3;3.0;3.0
1171;72 Computerservice,informatietechnologie;2004 2e kwartaal;;;;3.8;3.0;3.0
1172;72 Computerservice,informatietechnologie;2004 3e kwartaal;;;;4.7;4.0;3.0
1173;72 Computerservice,informatietechnologie;2004 4e kwartaal;;;;4.4;4.0;4.0
1174;72 Computerservice,informatietechnologie;2004 jaargem./jaartotaal;;;;3.9;14.0;12.0
1175;72 Computerservice,informatietechnologie;2005 1e kwartaal;;;;7.1;8.0;5.0
1176;72 Computerservice,informatietechnologie;2005 2e kwartaal;;;;6.3;5.0;6.0
1177;72 Computerservice,informatietechnologie;2005 3e kwartaal;;;;7.4;7.0;6.0
1178;72 Computerservice,informatietechnologie;2005 4e kwartaal;;;;8.0;6.0;6.0
1179;72 Computerservice,informatietechnologie;2005 jaargem./jaartotaal;;;;6.8;27.0;23.0
1180;72 Computerservice,informatietechnologie;2006 1e kwartaal;;;;9.8;9.0;7.0
1181;72 Computerservice,informatietechnologie;2006 2e kwartaal;;;;9.5;8.0;8.0
1182;72 Computerservice,informatietechnologie;2006 3e kwartaal;;;;9.5;8.0;8.0
1183;72 Computerservice,informatietechnologie;2006 4e kwartaal;9.8;8.0;8.0;10.1;8.0;7.0
1184;72 Computerservice,informatietechnologie;2006 jaargem./jaartotaal;;;;9.4;33.0;31.0
1185;72 Computerservice,informatietechnologie;2007 1e kwartaal;8.8;7.0;8.0;;;
1186;72 Computerservice,informatietechnologie;2007 2e kwartaal;9.9;8.0;7.0;;;
1187;72 Computerservice,informatietechnologie;2007 3e kwartaal;9.6;8.0;9.0;;;
1188;72 Computerservice,informatietechnologie;2007 4e kwartaal;10.7;8.0;7.0;;;
1189;72 Computerservice,informatietechnologie;2007 jaargem./jaartotaal;9.7;32.0;31.0;;;
1190;72 Computerservice,informatietechnologie;2008 1e kwartaal;10.6;7.0;8.0;;;
1191;72 Computerservice,informatietechnologie;2008 2e kwartaal;13.4;10.0;8.0;;;
1192;72 Computerservice,informatietechnologie;2008 3e kwartaal;11.0;7.0;9.0;;;
1193;72 Computerservice,informatietechnologie;2008 4e kwartaal;8.6;6.0;8.0;;;
1194;72 Computerservice,informatietechnologie;2008 jaargem./jaartotaal;11.2;30.0;32.0;;;
1195;72 Computerservice,informatietechnologie;2009 1e kwartaal;5.5;4.0;8.0;;;
1196;72 Computerservice,informatietechnologie;2009 2e kwartaal;4.2;3.0;5.0;;;
1197;72 Computerservice,informatietechnologie;2009 3e kwartaal;3.9;4.0;4.0;;;
1198;72 Computerservice,informatietechnologie;2009 4e kwartaal;4.3;4.0;4.0;;;
1199;72 Computerservice,informatietechnologie;2009 jaargem./jaartotaal;;16.0;20.0;;;
1200;L-O Niet-commerc.dienstv.(geen huish);1994 1e kwartaal;;;;9.2;20.0;18.0
1201;L-O Niet-commerc.dienstv.(geen huish);1994 2e kwartaal;;;;8.7;18.0;18.0
1202;L-O Niet-commerc.dienstv.(geen huish);1994 3e kwartaal;;;;8.6;21.0;21.0
1203;L-O Niet-commerc.dienstv.(geen huish);1994 4e kwartaal;;;;9.0;18.0;18.0
1204;L-O Niet-commerc.dienstv.(geen huish);1994 jaargem./jaartotaal;;;;8.8;77.0;75.0
1205;L-O Niet-commerc.dienstv.(geen huish);1995 1e kwartaal;;;;9.5;21.0;20.0
1206;L-O Niet-commerc.dienstv.(geen huish);1995 2e kwartaal;;;;9.4;21.0;21.0
1207;L-O Niet-commerc.dienstv.(geen huish);1995 3e kwartaal;;;;10.1;23.0;22.0
1208;L-O Niet-commerc.dienstv.(geen huish);1995 4e kwartaal;;;;11.4;23.0;22.0
1209;L-O Niet-commerc.dienstv.(geen huish);1995 jaargem./jaartotaal;;;;9.8;88.0;85.0
1210;L-O Niet-commerc.dienstv.(geen huish);1996 1e kwartaal;;;;11.5;23.0;23.0
1211;L-O Niet-commerc.dienstv.(geen huish);1996 2e kwartaal;;;;11.4;23.0;23.0
1212;L-O Niet-commerc.dienstv.(geen huish);1996 3e kwartaal;;;;10.2;22.0;24.0
1213;L-O Niet-commerc.dienstv.(geen huish);1996 4e kwartaal;;;;11.5;23.0;22.0
1214;L-O Niet-commerc.dienstv.(geen huish);1996 jaargem./jaartotaal;;;;11.1;91.0;92.0
1215;L-O Niet-commerc.dienstv.(geen huish);1997 1e kwartaal;;;;12.7;23.0;22.0
1216;L-O Niet-commerc.dienstv.(geen huish);1997 2e kwartaal;;;;12.9;25.0;25.0
1217;L-O Niet-commerc.dienstv.(geen huish);1997 3e kwartaal;;;;12.5;27.0;28.0
1218;L-O Niet-commerc.dienstv.(geen huish);1997 4e kwartaal;;;;15.3;27.0;24.0
1219;L-O Niet-commerc.dienstv.(geen huish);1997 jaargem./jaartotaal;;;;12.9;103.0;99.0
1220;L-O Niet-commerc.dienstv.(geen huish);1998 1e kwartaal;;;;19.5;33.0;29.0
1221;L-O Niet-commerc.dienstv.(geen huish);1998 2e kwartaal;;;;21.8;33.0;31.0
1222;L-O Niet-commerc.dienstv.(geen huish);1998 3e kwartaal;;;;18.7;35.0;38.0
1223;L-O Niet-commerc.dienstv.(geen huish);1998 4e kwartaal;;;;20.2;33.0;31.0
1224;L-O Niet-commerc.dienstv.(geen huish);1998 jaargem./jaartotaal;;;;19.4;133.0;128.0
1225;L-O Niet-commerc.dienstv.(geen huish);1999 1e kwartaal;;;;23.4;37.0;34.0
1226;L-O Niet-commerc.dienstv.(geen huish);1999 2e kwartaal;;;;24.6;39.0;38.0
1227;L-O Niet-commerc.dienstv.(geen huish);1999 3e kwartaal;;;;23.3;36.0;37.0
1228;L-O Niet-commerc.dienstv.(geen huish);1999 4e kwartaal;;;;25.6;36.0;34.0
1229;L-O Niet-commerc.dienstv.(geen huish);1999 jaargem./jaartotaal;;;;23.6;147.0;142.0
1230;L-O Niet-commerc.dienstv.(geen huish);2000 1e kwartaal;;;;28.9;40.0;37.0
1231;L-O Niet-commerc.dienstv.(geen huish);2000 2e kwartaal;;;;27.5;38.0;39.0
1232;L-O Niet-commerc.dienstv.(geen huish);2000 3e kwartaal;;;;25.6;38.0;39.0
1233;L-O Niet-commerc.dienstv.(geen huish);2000 4e kwartaal;;;;29.6;40.0;36.0
1234;L-O Niet-commerc.dienstv.(geen huish);2000 jaargem./jaartotaal;;;;27.4;156.0;152.0
1235;L-O Niet-commerc.dienstv.(geen huish);2001 1e kwartaal;;;;32.7;45.0;42.0
1236;L-O Niet-commerc.dienstv.(geen huish);2001 2e kwartaal;;;;34.4;47.0;45.0
1237;L-O Niet-commerc.dienstv.(geen huish);2001 3e kwartaal;;;;30.4;37.0;41.0
1238;L-O Niet-commerc.dienstv.(geen huish);2001 4e kwartaal;;;;29.7;37.0;37.0
1239;L-O Niet-commerc.dienstv.(geen huish);2001 jaargem./jaartotaal;;;;31.8;241.0;240.0
1240;L-O Niet-commerc.dienstv.(geen huish);2002 1e kwartaal;;;;33.4;41.0;37.0
1241;L-O Niet-commerc.dienstv.(geen huish);2002 2e kwartaal;;;;28.4;36.0;41.0
1242;L-O Niet-commerc.dienstv.(geen huish);2002 3e kwartaal;;;;24.3;34.0;38.0
1243;L-O Niet-commerc.dienstv.(geen huish);2002 4e kwartaal;;;;24.5;33.0;32.0
1244;L-O Niet-commerc.dienstv.(geen huish);2002 jaargem./jaartotaal;;;;28.3;143.0;148.0
1245;L-O Niet-commerc.dienstv.(geen huish);2003 1e kwartaal;;;;24.2;34.0;34.0
1246;L-O Niet-commerc.dienstv.(geen huish);2003 2e kwartaal;;;;23.8;34.0;34.0
1247;L-O Niet-commerc.dienstv.(geen huish);2003 3e kwartaal;;;;17.7;27.0;33.0
1248;L-O Niet-commerc.dienstv.(geen huish);2003 4e kwartaal;;;;17.2;26.0;27.0
1249;L-O Niet-commerc.dienstv.(geen huish);2003 jaargem./jaartotaal;;;;21.6;121.0;128.0
1250;L-O Niet-commerc.dienstv.(geen huish);2004 1e kwartaal;;;;22.9;34.0;28.0
1251;L-O Niet-commerc.dienstv.(geen huish);2004 2e kwartaal;;;;25.1;36.0;34.0
1252;L-O Niet-commerc.dienstv.(geen huish);2004 3e kwartaal;;;;20.3;31.0;36.0
1253;L-O Niet-commerc.dienstv.(geen huish);2004 4e kwartaal;;;;19.8;31.0;31.0
1254;L-O Niet-commerc.dienstv.(geen huish);2004 jaargem./jaartotaal;;;;21.7;131.0;129.0
1255;L-O Niet-commerc.dienstv.(geen huish);2005 1e kwartaal;;;;26.0;39.0;33.0
1256;L-O Niet-commerc.dienstv.(geen huish);2005 2e kwartaal;;;;24.6;35.0;37.0
1257;L-O Niet-commerc.dienstv.(geen huish);2005 3e kwartaal;;;;22.2;35.0;37.0
1258;L-O Niet-commerc.dienstv.(geen huish);2005 4e kwartaal;;;;25.4;37.0;34.0
1259;L-O Niet-commerc.dienstv.(geen huish);2005 jaargem./jaartotaal;;;;23.8;147.0;141.0
1260;L-O Niet-commerc.dienstv.(geen huish);2006 1e kwartaal;;;;29.1;42.0;38.0
1261;L-O Niet-commerc.dienstv.(geen huish);2006 2e kwartaal;;;;34.5;47.0;41.0
1262;L-O Niet-commerc.dienstv.(geen huish);2006 3e kwartaal;;;;29.3;42.0;48.0
1263;L-O Niet-commerc.dienstv.(geen huish);2006 4e kwartaal;33.8;44.0;40.0;33.6;45.0;40.0
1264;L-O Niet-commerc.dienstv.(geen huish);2006 jaargem./jaartotaal;;;;30.6;175.0;167.0
1265;L-O Niet-commerc.dienstv.(geen huish);2007 1e kwartaal;36.2;47.0;45.0;;;
1266;L-O Niet-commerc.dienstv.(geen huish);2007 2e kwartaal;40.0;50.0;46.0;;;
1267;L-O Niet-commerc.dienstv.(geen huish);2007 3e kwartaal;36.8;48.0;51.0;;;
1268;L-O Niet-commerc.dienstv.(geen huish);2007 4e kwartaal;37.2;43.0;43.0;;;
1269;L-O Niet-commerc.dienstv.(geen huish);2007 jaargem./jaartotaal;37.1;188.0;184.0;;;
1270;L-O Niet-commerc.dienstv.(geen huish);2008 1e kwartaal;40.6;50.0;47.0;;;
1271;L-O Niet-commerc.dienstv.(geen huish);2008 2e kwartaal;42.0;52.0;51.0;;;
1272;L-O Niet-commerc.dienstv.(geen huish);2008 3e kwartaal;39.4;49.0;51.0;;;
1273;L-O Niet-commerc.dienstv.(geen huish);2008 4e kwartaal;35.5;42.0;46.0;;;
1274;L-O Niet-commerc.dienstv.(geen huish);2008 jaargem./jaartotaal;39.6;193.0;195.0;;;
1275;L-O Niet-commerc.dienstv.(geen huish);2009 1e kwartaal;32.1;41.0;45.0;;;
1276;L-O Niet-commerc.dienstv.(geen huish);2009 2e kwartaal;30.3;40.0;42.0;;;
1277;L-O Niet-commerc.dienstv.(geen huish);2009 3e kwartaal;26.0;37.0;41.0;;;
1278;L-O Niet-commerc.dienstv.(geen huish);2009 4e kwartaal;26.0;36.0;36.0;;;
1279;L-O Niet-commerc.dienstv.(geen huish);2009 jaargem./jaartotaal;29.8;155.0;164.0;;;
1280;N Gezondheids- en welzijnszorg;1994 1e kwartaal;;;;;;
1281;N Gezondheids- en welzijnszorg;1994 2e kwartaal;;;;;;
1282;N Gezondheids- en welzijnszorg;1994 3e kwartaal;;;;;;
1283;N Gezondheids- en welzijnszorg;1994 4e kwartaal;;;;;;
1284;N Gezondheids- en welzijnszorg;1994 jaargem./jaartotaal;;;;;;
1285;N Gezondheids- en welzijnszorg;1995 1e kwartaal;;;;;;
1286;N Gezondheids- en welzijnszorg;1995 2e kwartaal;;;;;;
1287;N Gezondheids- en welzijnszorg;1995 3e kwartaal;;;;;;
1288;N Gezondheids- en welzijnszorg;1995 4e kwartaal;;;;;;
1289;N Gezondheids- en welzijnszorg;1995 jaargem./jaartotaal;;;;;;
1290;N Gezondheids- en welzijnszorg;1996 1e kwartaal;;;;;;
1291;N Gezondheids- en welzijnszorg;1996 2e kwartaal;;;;;;
1292;N Gezondheids- en welzijnszorg;1996 3e kwartaal;;;;;;
1293;N Gezondheids- en welzijnszorg;1996 4e kwartaal;;;;7.9;16.0;15.0
1294;N Gezondheids- en welzijnszorg;1996 jaargem./jaartotaal;;;;7.5;63.0;62.0
1295;N Gezondheids- en welzijnszorg;1997 1e kwartaal;;;;8.7;16.0;15.0
1296;N Gezondheids- en welzijnszorg;1997 2e kwartaal;;;;8.5;16.0;17.0
1297;N Gezondheids- en welzijnszorg;1997 3e kwartaal;;;;8.8;17.0;17.0
1298;N Gezondheids- en welzijnszorg;1997 4e kwartaal;;;;10.4;19.0;17.0
1299;N Gezondheids- en welzijnszorg;1997 jaargem./jaartotaal;;;;8.8;68.0;66.0
1300;N Gezondheids- en welzijnszorg;1998 1e kwartaal;;;;12.6;21.0;19.0
1301;N Gezondheids- en welzijnszorg;1998 2e kwartaal;;;;12.5;20.0;20.0
1302;N Gezondheids- en welzijnszorg;1998 3e kwartaal;;;;12.0;21.0;21.0
1303;N Gezondheids- en welzijnszorg;1998 4e kwartaal;;;;11.9;20.0;20.0
1304;N Gezondheids- en welzijnszorg;1998 jaargem./jaartotaal;;;;12.1;82.0;81.0
1305;N Gezondheids- en welzijnszorg;1999 1e kwartaal;;;;13.8;22.0;21.0
1306;N Gezondheids- en welzijnszorg;1999 2e kwartaal;;;;15.1;25.0;23.0
1307;N Gezondheids- en welzijnszorg;1999 3e kwartaal;;;;15.4;23.0;23.0
