ID;RegioS;Geslacht;Leeftijd;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
7559;Woensdrecht;Vrouw;65 jaar en ouder;1.5;11.0
7560;Woudrichem;Totaal mannen en vrouwen;Totaal leeftijd;9.2;17.1
7561;Woudrichem;Totaal mannen en vrouwen;15 tot 25 jaar;1.2;9.1
7562;Woudrichem;Totaal mannen en vrouwen;25 tot 45 jaar;3.5;18.8
7563;Woudrichem;Totaal mannen en vrouwen;45 tot 65 jaar;2.7;21.0
7564;Woudrichem;Totaal mannen en vrouwen;65 jaar en ouder;1.7;13.5
7565;Woudrichem;Man;Totaal leeftijd;5.3;21.3
7566;Woudrichem;Man;15 tot 25 jaar;0.6;9.4
7567;Woudrichem;Man;25 tot 45 jaar;2.1;22.8
7568;Woudrichem;Man;45 tot 65 jaar;1.8;25.5
7569;Woudrichem;Man;65 jaar en ouder;0.7;17.0
7570;Woudrichem;Vrouw;Totaal leeftijd;3.9;11.5
7571;Woudrichem;Vrouw;15 tot 25 jaar;0.6;8.7
7572;Woudrichem;Vrouw;25 tot 45 jaar;1.4;12.9
7573;Woudrichem;Vrouw;45 tot 65 jaar;0.9;11.6
7574;Woudrichem;Vrouw;65 jaar en ouder;1.0;11.0
7575;Zundert;Totaal mannen en vrouwen;Totaal leeftijd;13.4;16.6
7576;Zundert;Totaal mannen en vrouwen;15 tot 25 jaar;1.2;9.0
7577;Zundert;Totaal mannen en vrouwen;25 tot 45 jaar;5.1;18.3
7578;Zundert;Totaal mannen en vrouwen;45 tot 65 jaar;4.2;19.6
7579;Zundert;Totaal mannen en vrouwen;65 jaar en ouder;3.0;12.4
7580;Zundert;Man;Totaal leeftijd;7.5;20.2
7581;Zundert;Man;15 tot 25 jaar;0.6;9.9
7582;Zundert;Man;25 tot 45 jaar;2.9;22.3
7583;Zundert;Man;45 tot 65 jaar;2.7;23.0
7584;Zundert;Man;65 jaar en ouder;1.4;14.8
7585;Zundert;Vrouw;Totaal leeftijd;5.9;12.0
7586;Zundert;Vrouw;15 tot 25 jaar;0.6;8.2
7587;Zundert;Vrouw;25 tot 45 jaar;2.2;13.2
7588;Zundert;Vrouw;45 tot 65 jaar;1.5;13.4
7589;Zundert;Vrouw;65 jaar en ouder;1.6;10.4
7590;Wormerland;Totaal mannen en vrouwen;Totaal leeftijd;10.3;17.8
7591;Wormerland;Totaal mannen en vrouwen;15 tot 25 jaar;0.9;8.6
7592;Wormerland;Totaal mannen en vrouwen;25 tot 45 jaar;4.0;18.6
7593;Wormerland;Totaal mannen en vrouwen;45 tot 65 jaar;3.4;20.8
7594;Wormerland;Totaal mannen en vrouwen;65 jaar en ouder;2.0;14.6
7595;Wormerland;Man;Totaal leeftijd;5.7;22.3
7596;Wormerland;Man;15 tot 25 jaar;0.5;9.3
7597;Wormerland;Man;25 tot 45 jaar;2.2;22.6
7598;Wormerland;Man;45 tot 65 jaar;2.1;26.2
7599;Wormerland;Man;65 jaar en ouder;0.9;19.1
7600;Wormerland;Vrouw;Totaal leeftijd;4.6;12.2
7601;Wormerland;Vrouw;15 tot 25 jaar;0.4;7.7
7602;Wormerland;Vrouw;25 tot 45 jaar;1.8;13.7
7603;Wormerland;Vrouw;45 tot 65 jaar;1.4;12.7
7604;Wormerland;Vrouw;65 jaar en ouder;1.1;10.9
7605;Onderbanken;Totaal mannen en vrouwen;Totaal leeftijd;5.5;16.1
7606;Onderbanken;Totaal mannen en vrouwen;15 tot 25 jaar;0.4;8.4
7607;Onderbanken;Totaal mannen en vrouwen;25 tot 45 jaar;2.0;17.0
7608;Onderbanken;Totaal mannen en vrouwen;45 tot 65 jaar;1.9;18.6
7609;Onderbanken;Totaal mannen en vrouwen;65 jaar en ouder;1.2;13.4
7610;Onderbanken;Man;Totaal leeftijd;3.0;19.8
7611;Onderbanken;Man;15 tot 25 jaar;0.2;10.0
7612;Onderbanken;Man;25 tot 45 jaar;1.1;20.1
7613;Onderbanken;Man;45 tot 65 jaar;1.1;22.7
7614;Onderbanken;Man;65 jaar en ouder;0.5;16.7
7615;Onderbanken;Vrouw;Totaal leeftijd;2.5;11.6
7616;Onderbanken;Vrouw;15 tot 25 jaar;;
7617;Onderbanken;Vrouw;25 tot 45 jaar;0.8;12.8
7618;Onderbanken;Vrouw;45 tot 65 jaar;0.7;12.3
7619;Onderbanken;Vrouw;65 jaar en ouder;0.7;10.9
7620;Landgraaf;Totaal mannen en vrouwen;Totaal leeftijd;26.5;15.4
7621;Landgraaf;Totaal mannen en vrouwen;15 tot 25 jaar;2.0;8.6
7622;Landgraaf;Totaal mannen en vrouwen;25 tot 45 jaar;9.7;16.1
7623;Landgraaf;Totaal mannen en vrouwen;45 tot 65 jaar;8.9;17.2
7624;Landgraaf;Totaal mannen en vrouwen;65 jaar en ouder;5.9;13.8
7625;Landgraaf;Man;Totaal leeftijd;14.3;18.8
7626;Landgraaf;Man;15 tot 25 jaar;1.0;9.2
7627;Landgraaf;Man;25 tot 45 jaar;5.3;19.2
7628;Landgraaf;Man;45 tot 65 jaar;5.5;20.9
7629;Landgraaf;Man;65 jaar en ouder;2.5;17.1
7630;Landgraaf;Vrouw;Totaal leeftijd;12.2;11.5
7631;Landgraaf;Vrouw;15 tot 25 jaar;1.0;7.9
7632;Landgraaf;Vrouw;25 tot 45 jaar;4.4;12.4
7633;Landgraaf;Vrouw;45 tot 65 jaar;3.5;11.4
7634;Landgraaf;Vrouw;65 jaar en ouder;3.4;11.3
7635;Arcen en Velden;Totaal mannen en vrouwen;Totaal leeftijd;5.9;16.7
7636;Arcen en Velden;Totaal mannen en vrouwen;15 tot 25 jaar;0.6;6.6
7637;Arcen en Velden;Totaal mannen en vrouwen;25 tot 45 jaar;2.2;17.1
7638;Arcen en Velden;Totaal mannen en vrouwen;45 tot 65 jaar;2.0;20.0
7639;Arcen en Velden;Totaal mannen en vrouwen;65 jaar en ouder;1.1;15.4
7640;Arcen en Velden;Man;Totaal leeftijd;3.3;21.0
7641;Arcen en Velden;Man;15 tot 25 jaar;0.3;7.3
7642;Arcen en Velden;Man;25 tot 45 jaar;1.2;21.2
7643;Arcen en Velden;Man;45 tot 65 jaar;1.2;24.9
7644;Arcen en Velden;Man;65 jaar en ouder;0.5;20.2
7645;Arcen en Velden;Vrouw;Totaal leeftijd;2.6;11.1
7646;Arcen en Velden;Vrouw;15 tot 25 jaar;0.3;5.9
7647;Arcen en Velden;Vrouw;25 tot 45 jaar;0.9;11.6
7648;Arcen en Velden;Vrouw;45 tot 65 jaar;0.8;12.3
7649;Arcen en Velden;Vrouw;65 jaar en ouder;0.6;11.1
7650;Beek;Totaal mannen en vrouwen;Totaal leeftijd;11.2;17.5
7651;Beek;Totaal mannen en vrouwen;15 tot 25 jaar;0.8;7.8
7652;Beek;Totaal mannen en vrouwen;25 tot 45 jaar;4.2;18.0
7653;Beek;Totaal mannen en vrouwen;45 tot 65 jaar;3.7;20.6
7654;Beek;Totaal mannen en vrouwen;65 jaar en ouder;2.4;15.2
7655;Beek;Man;Totaal leeftijd;6.2;21.8
7656;Beek;Man;15 tot 25 jaar;0.4;8.2
7657;Beek;Man;25 tot 45 jaar;2.3;21.8
7658;Beek;Man;45 tot 65 jaar;2.4;25.0
7659;Beek;Man;65 jaar en ouder;1.0;19.9
7660;Beek;Vrouw;Totaal leeftijd;5.0;12.2
7661;Beek;Vrouw;15 tot 25 jaar;0.4;7.4
7662;Beek;Vrouw;25 tot 45 jaar;2.0;13.5
7663;Beek;Vrouw;45 tot 65 jaar;1.3;12.6
7664;Beek;Vrouw;65 jaar en ouder;1.4;11.6
7665;Beesel;Totaal mannen en vrouwen;Totaal leeftijd;8.7;15.8
7666;Beesel;Totaal mannen en vrouwen;15 tot 25 jaar;0.9;8.3
7667;Beesel;Totaal mannen en vrouwen;25 tot 45 jaar;3.4;17.0
7668;Beesel;Totaal mannen en vrouwen;45 tot 65 jaar;2.8;18.3
7669;Beesel;Totaal mannen en vrouwen;65 jaar en ouder;1.7;13.1
7670;Beesel;Man;Totaal leeftijd;4.9;19.3
7671;Beesel;Man;15 tot 25 jaar;0.5;9.0
7672;Beesel;Man;25 tot 45 jaar;1.9;20.5
7673;Beesel;Man;45 tot 65 jaar;1.8;22.1
7674;Beesel;Man;65 jaar en ouder;0.7;15.7
7675;Beesel;Vrouw;Totaal leeftijd;3.9;11.3
7676;Beesel;Vrouw;15 tot 25 jaar;0.4;7.4
7677;Beesel;Vrouw;25 tot 45 jaar;1.4;12.2
7678;Beesel;Vrouw;45 tot 65 jaar;1.1;12.0
7679;Beesel;Vrouw;65 jaar en ouder;1.0;11.1
7680;Bergen;Totaal mannen en vrouwen;Totaal leeftijd;8.6;15.6
7681;Bergen;Totaal mannen en vrouwen;15 tot 25 jaar;0.8;8.5
7682;Bergen;Totaal mannen en vrouwen;25 tot 45 jaar;3.3;17.0
7683;Bergen;Totaal mannen en vrouwen;45 tot 65 jaar;2.8;17.9
7684;Bergen;Totaal mannen en vrouwen;65 jaar en ouder;1.8;12.7
7685;Bergen;Man;Totaal leeftijd;4.7;19.4
7686;Bergen;Man;15 tot 25 jaar;0.4;9.8
7687;Bergen;Man;25 tot 45 jaar;1.9;21.2
7688;Bergen;Man;45 tot 65 jaar;1.7;21.6
7689;Bergen;Man;65 jaar en ouder;0.8;15.4
7690;Bergen;Vrouw;Totaal leeftijd;3.9;11.0
7691;Bergen;Vrouw;15 tot 25 jaar;0.4;7.2
7692;Bergen;Vrouw;25 tot 45 jaar;1.4;11.6
7693;Bergen;Vrouw;45 tot 65 jaar;1.1;11.9
7694;Bergen;Vrouw;65 jaar en ouder;1.0;10.6
7695;Brunssum;Totaal mannen en vrouwen;Totaal leeftijd;20.3;15.1
7696;Brunssum;Totaal mannen en vrouwen;15 tot 25 jaar;1.5;8.8
7697;Brunssum;Totaal mannen en vrouwen;25 tot 45 jaar;7.3;16.1
7698;Brunssum;Totaal mannen en vrouwen;45 tot 65 jaar;6.3;16.6
7699;Brunssum;Totaal mannen en vrouwen;65 jaar en ouder;5.2;13.8
7700;Brunssum;Man;Totaal leeftijd;10.7;18.3
7701;Brunssum;Man;15 tot 25 jaar;0.8;9.1
7702;Brunssum;Man;25 tot 45 jaar;4.0;19.3
7703;Brunssum;Man;45 tot 65 jaar;3.8;20.3
7704;Brunssum;Man;65 jaar en ouder;2.1;16.3
7705;Brunssum;Vrouw;Totaal leeftijd;9.6;11.6
7706;Brunssum;Vrouw;15 tot 25 jaar;0.7;8.5
7707;Brunssum;Vrouw;25 tot 45 jaar;3.3;12.2
7708;Brunssum;Vrouw;45 tot 65 jaar;2.5;11.1
7709;Brunssum;Vrouw;65 jaar en ouder;3.1;12.1
7710;Echt;Totaal mannen en vrouwen;Totaal leeftijd;13.2;15.7
7711;Echt;Totaal mannen en vrouwen;15 tot 25 jaar;1.0;8.8
7712;Echt;Totaal mannen en vrouwen;25 tot 45 jaar;4.8;16.9
7713;Echt;Totaal mannen en vrouwen;45 tot 65 jaar;4.4;17.6
7714;Echt;Totaal mannen en vrouwen;65 jaar en ouder;2.9;13.2
7715;Echt;Man;Totaal leeftijd;7.2;19.2
7716;Echt;Man;15 tot 25 jaar;0.5;9.2
7717;Echt;Man;25 tot 45 jaar;2.6;20.4
7718;Echt;Man;45 tot 65 jaar;2.8;21.3
7719;Echt;Man;65 jaar en ouder;1.2;16.2
7720;Echt;Vrouw;Totaal leeftijd;6.0;11.5
7721;Echt;Vrouw;15 tot 25 jaar;0.5;8.3
7722;Echt;Vrouw;25 tot 45 jaar;2.2;12.6
7723;Echt;Vrouw;45 tot 65 jaar;1.6;11.3
7724;Echt;Vrouw;65 jaar en ouder;1.7;11.0
7725;Eijsden;Totaal mannen en vrouwen;Totaal leeftijd;7.9;17.0
7726;Eijsden;Totaal mannen en vrouwen;15 tot 25 jaar;0.6;7.3
7727;Eijsden;Totaal mannen en vrouwen;25 tot 45 jaar;2.9;18.2
7728;Eijsden;Totaal mannen en vrouwen;45 tot 65 jaar;2.6;20.0
7729;Eijsden;Totaal mannen en vrouwen;65 jaar en ouder;1.7;13.9
7730;Eijsden;Man;Totaal leeftijd;4.3;21.0
7731;Eijsden;Man;15 tot 25 jaar;0.4;7.6
7732;Eijsden;Man;25 tot 45 jaar;1.6;22.4
7733;Eijsden;Man;45 tot 65 jaar;1.7;24.0
7734;Eijsden;Man;65 jaar en ouder;0.7;17.4
7735;Eijsden;Vrouw;Totaal leeftijd;3.6;12.2
7736;Eijsden;Vrouw;15 tot 25 jaar;0.3;6.8
7737;Eijsden;Vrouw;25 tot 45 jaar;1.4;13.6
7738;Eijsden;Vrouw;45 tot 65 jaar;0.9;12.8
7739;Eijsden;Vrouw;65 jaar en ouder;1.0;11.3
7740;Gennep;Totaal mannen en vrouwen;Totaal leeftijd;11.7;15.9
7741;Gennep;Totaal mannen en vrouwen;15 tot 25 jaar;1.1;8.4
7742;Gennep;Totaal mannen en vrouwen;25 tot 45 jaar;4.4;16.4
7743;Gennep;Totaal mannen en vrouwen;45 tot 65 jaar;4.0;18.5
7744;Gennep;Totaal mannen en vrouwen;65 jaar en ouder;2.2;13.9
7745;Gennep;Man;Totaal leeftijd;6.5;19.4
7746;Gennep;Man;15 tot 25 jaar;0.6;9.7
7747;Gennep;Man;25 tot 45 jaar;2.4;19.8
7748;Gennep;Man;45 tot 65 jaar;2.4;22.4
7749;Gennep;Man;65 jaar en ouder;1.0;16.6
7750;Gennep;Vrouw;Totaal leeftijd;5.2;11.6
7751;Gennep;Vrouw;15 tot 25 jaar;0.5;6.8
7752;Gennep;Vrouw;25 tot 45 jaar;2.0;12.1
7753;Gennep;Vrouw;45 tot 65 jaar;1.6;12.4
7754;Gennep;Vrouw;65 jaar en ouder;1.2;11.6
7755;Haelen;Totaal mannen en vrouwen;Totaal leeftijd;6.7;17.0
7756;Haelen;Totaal mannen en vrouwen;15 tot 25 jaar;0.5;8.6
7757;Haelen;Totaal mannen en vrouwen;25 tot 45 jaar;2.4;17.4
7758;Haelen;Totaal mannen en vrouwen;45 tot 65 jaar;2.2;19.8
7759;Haelen;Totaal mannen en vrouwen;65 jaar en ouder;1.6;15.3
7760;Haelen;Man;Totaal leeftijd;3.6;21.0
7761;Haelen;Man;15 tot 25 jaar;0.3;9.5
7762;Haelen;Man;25 tot 45 jaar;1.3;21.2
7763;Haelen;Man;45 tot 65 jaar;1.4;23.9
7764;Haelen;Man;65 jaar en ouder;0.6;19.6
7765;Haelen;Vrouw;Totaal leeftijd;3.1;12.4
7766;Haelen;Vrouw;15 tot 25 jaar;0.2;7.5
7767;Haelen;Vrouw;25 tot 45 jaar;1.1;12.8
7768;Haelen;Vrouw;45 tot 65 jaar;0.8;13.0
7769;Haelen;Vrouw;65 jaar en ouder;1.0;12.5
7770;Heerlen;Totaal mannen en vrouwen;Totaal leeftijd;64.3;15.2
7771;Heerlen;Totaal mannen en vrouwen;15 tot 25 jaar;5.8;8.9
7772;Heerlen;Totaal mannen en vrouwen;25 tot 45 jaar;23.4;15.8
7773;Heerlen;Totaal mannen en vrouwen;45 tot 65 jaar;19.2;16.8
7774;Heerlen;Totaal mannen en vrouwen;65 jaar en ouder;15.9;14.6
7775;Heerlen;Man;Totaal leeftijd;33.6;17.9
7776;Heerlen;Man;15 tot 25 jaar;2.9;9.4
7777;Heerlen;Man;25 tot 45 jaar;12.9;18.2
7778;Heerlen;Man;45 tot 65 jaar;11.5;20.0
7779;Heerlen;Man;65 jaar en ouder;6.3;17.5
7780;Heerlen;Vrouw;Totaal leeftijd;30.7;12.2
7781;Heerlen;Vrouw;15 tot 25 jaar;2.9;8.5
7782;Heerlen;Vrouw;25 tot 45 jaar;10.5;12.9
7783;Heerlen;Vrouw;45 tot 65 jaar;7.7;12.0
7784;Heerlen;Vrouw;65 jaar en ouder;9.6;12.7
7785;Helden;Totaal mannen en vrouwen;Totaal leeftijd;12.9;15.9
7786;Helden;Totaal mannen en vrouwen;15 tot 25 jaar;1.2;7.8
7787;Helden;Totaal mannen en vrouwen;25 tot 45 jaar;5.1;17.3
7788;Helden;Totaal mannen en vrouwen;45 tot 65 jaar;4.3;18.0
7789;Helden;Totaal mannen en vrouwen;65 jaar en ouder;2.3;13.1
7790;Helden;Man;Totaal leeftijd;7.3;19.7
7791;Helden;Man;15 tot 25 jaar;0.7;8.6
7792;Helden;Man;25 tot 45 jaar;2.9;21.3
7793;Helden;Man;45 tot 65 jaar;2.7;22.2
7794;Helden;Man;65 jaar en ouder;1.0;15.8
7795;Helden;Vrouw;Totaal leeftijd;5.7;11.1
7796;Helden;Vrouw;15 tot 25 jaar;0.6;7.0
7797;Helden;Vrouw;25 tot 45 jaar;2.2;12.2
7798;Helden;Vrouw;45 tot 65 jaar;1.6;11.1
7799;Helden;Vrouw;65 jaar en ouder;1.3;10.9
7800;Heythuysen;Totaal mannen en vrouwen;Totaal leeftijd;8.0;16.9
7801;Heythuysen;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;7.7
7802;Heythuysen;Totaal mannen en vrouwen;25 tot 45 jaar;3.1;17.4
7803;Heythuysen;Totaal mannen en vrouwen;45 tot 65 jaar;2.7;20.1
7804;Heythuysen;Totaal mannen en vrouwen;65 jaar en ouder;1.5;14.2
7805;Heythuysen;Man;Totaal leeftijd;4.4;20.5
7806;Heythuysen;Man;15 tot 25 jaar;0.4;7.6
7807;Heythuysen;Man;25 tot 45 jaar;1.7;21.0
7808;Heythuysen;Man;45 tot 65 jaar;1.7;24.3
7809;Heythuysen;Man;65 jaar en ouder;0.7;16.5
7810;Heythuysen;Vrouw;Totaal leeftijd;3.6;12.4
7811;Heythuysen;Vrouw;15 tot 25 jaar;0.3;7.8
7812;Heythuysen;Vrouw;25 tot 45 jaar;1.4;13.0
7813;Heythuysen;Vrouw;45 tot 65 jaar;1.0;13.1
7814;Heythuysen;Vrouw;65 jaar en ouder;0.9;12.4
7815;Hunsel;Totaal mannen en vrouwen;Totaal leeftijd;4.0;16.4
7816;Hunsel;Totaal mannen en vrouwen;15 tot 25 jaar;0.3;9.1
7817;Hunsel;Totaal mannen en vrouwen;25 tot 45 jaar;1.7;17.5
7818;Hunsel;Totaal mannen en vrouwen;45 tot 65 jaar;1.3;19.4
7819;Hunsel;Totaal mannen en vrouwen;65 jaar en ouder;0.6;11.2
7820;Hunsel;Man;Totaal leeftijd;2.2;20.0
7821;Hunsel;Man;15 tot 25 jaar;;
7822;Hunsel;Man;25 tot 45 jaar;0.9;21.4
7823;Hunsel;Man;45 tot 65 jaar;0.8;23.3
7824;Hunsel;Man;65 jaar en ouder;0.3;12.6
7825;Hunsel;Vrouw;Totaal leeftijd;1.7;11.7
7826;Hunsel;Vrouw;15 tot 25 jaar;;
7827;Hunsel;Vrouw;25 tot 45 jaar;0.8;12.6
7828;Hunsel;Vrouw;45 tot 65 jaar;0.4;12.4
7829;Hunsel;Vrouw;65 jaar en ouder;0.3;10.1
7830;Kerkrade;Totaal mannen en vrouwen;Totaal leeftijd;32.1;14.7
7831;Kerkrade;Totaal mannen en vrouwen;15 tot 25 jaar;2.5;8.5
7832;Kerkrade;Totaal mannen en vrouwen;25 tot 45 jaar;10.6;15.5
7833;Kerkrade;Totaal mannen en vrouwen;45 tot 65 jaar;10.5;16.2
7834;Kerkrade;Totaal mannen en vrouwen;65 jaar en ouder;8.6;13.6
7835;Kerkrade;Man;Totaal leeftijd;17.0;17.5
7836;Kerkrade;Man;15 tot 25 jaar;1.3;8.9
7837;Kerkrade;Man;25 tot 45 jaar;5.8;18.0
7838;Kerkrade;Man;45 tot 65 jaar;6.4;19.5
7839;Kerkrade;Man;65 jaar en ouder;3.5;16.3
7840;Kerkrade;Vrouw;Totaal leeftijd;15.2;11.4
7841;Kerkrade;Vrouw;15 tot 25 jaar;1.2;8.0
7842;Kerkrade;Vrouw;25 tot 45 jaar;4.8;12.5
7843;Kerkrade;Vrouw;45 tot 65 jaar;4.1;11.0
7844;Kerkrade;Vrouw;65 jaar en ouder;5.0;11.7
7845;Kessel;Totaal mannen en vrouwen;Totaal leeftijd;2.8;16.1
7846;Kessel;Totaal mannen en vrouwen;15 tot 25 jaar;0.3;9.6
7847;Kessel;Totaal mannen en vrouwen;25 tot 45 jaar;1.1;17.5
7848;Kessel;Totaal mannen en vrouwen;45 tot 65 jaar;0.9;18.3
7849;Kessel;Totaal mannen en vrouwen;65 jaar en ouder;0.5;12.5
7850;Kessel;Man;Totaal leeftijd;1.6;19.5
7851;Kessel;Man;15 tot 25 jaar;;
7852;Kessel;Man;25 tot 45 jaar;0.6;20.8
7853;Kessel;Man;45 tot 65 jaar;0.5;22.7
7854;Kessel;Man;65 jaar en ouder;0.2;15.0
7855;Kessel;Vrouw;Totaal leeftijd;1.2;11.5
7856;Kessel;Vrouw;15 tot 25 jaar;;
7857;Kessel;Vrouw;25 tot 45 jaar;0.5;12.9
7858;Kessel;Vrouw;45 tot 65 jaar;0.3;11.1
7859;Kessel;Vrouw;65 jaar en ouder;0.3;10.4
7860;Maasbracht;Totaal mannen en vrouwen;Totaal leeftijd;9.0;16.9
7861;Maasbracht;Totaal mannen en vrouwen;15 tot 25 jaar;0.6;8.5
7862;Maasbracht;Totaal mannen en vrouwen;25 tot 45 jaar;3.4;17.6
7863;Maasbracht;Totaal mannen en vrouwen;45 tot 65 jaar;2.9;20.1
7864;Maasbracht;Totaal mannen en vrouwen;65 jaar en ouder;2.2;13.8
7865;Maasbracht;Man;Totaal leeftijd;5.1;20.4
7866;Maasbracht;Man;15 tot 25 jaar;0.4;9.4
7867;Maasbracht;Man;25 tot 45 jaar;1.9;21.2
7868;Maasbracht;Man;45 tot 65 jaar;1.9;23.7
7869;Maasbracht;Man;65 jaar en ouder;0.9;16.4
7870;Maasbracht;Vrouw;Totaal leeftijd;4.0;12.4
7871;Maasbracht;Vrouw;15 tot 25 jaar;0.3;7.2
7872;Maasbracht;Vrouw;25 tot 45 jaar;1.5;13.0
7873;Maasbracht;Vrouw;45 tot 65 jaar;1.0;13.3
7874;Maasbracht;Vrouw;65 jaar en ouder;1.2;11.8
7875;Maasbree;Totaal mannen en vrouwen;Totaal leeftijd;8.4;16.3
7876;Maasbree;Totaal mannen en vrouwen;15 tot 25 jaar;0.9;7.9
7877;Maasbree;Totaal mannen en vrouwen;25 tot 45 jaar;3.3;16.9
7878;Maasbree;Totaal mannen en vrouwen;45 tot 65 jaar;2.9;19.8
7879;Maasbree;Totaal mannen en vrouwen;65 jaar en ouder;1.3;12.7
7880;Maasbree;Man;Totaal leeftijd;4.7;20.2
7881;Maasbree;Man;15 tot 25 jaar;0.5;8.3
7882;Maasbree;Man;25 tot 45 jaar;1.9;20.3
7883;Maasbree;Man;45 tot 65 jaar;1.7;25.0
7884;Maasbree;Man;65 jaar en ouder;0.6;15.9
7885;Maasbree;Vrouw;Totaal leeftijd;3.7;11.2
7886;Maasbree;Vrouw;15 tot 25 jaar;0.4;7.5
7887;Maasbree;Vrouw;25 tot 45 jaar;1.4;12.3
7888;Maasbree;Vrouw;45 tot 65 jaar;1.1;11.9
7889;Maasbree;Vrouw;65 jaar en ouder;0.7;10.0
7890;Maastricht;Totaal mannen en vrouwen;Totaal leeftijd;83.1;15.5
7891;Maastricht;Totaal mannen en vrouwen;15 tot 25 jaar;9.7;6.6
7892;Maastricht;Totaal mannen en vrouwen;25 tot 45 jaar;29.2;16.9
7893;Maastricht;Totaal mannen en vrouwen;45 tot 65 jaar;25.0;18.3
7894;Maastricht;Totaal mannen en vrouwen;65 jaar en ouder;19.2;14.4
7895;Maastricht;Man;Totaal leeftijd;42.3;18.9
7896;Maastricht;Man;15 tot 25 jaar;4.3;7.3
7897;Maastricht;Man;25 tot 45 jaar;15.4;19.6
7898;Maastricht;Man;45 tot 65 jaar;14.7;22.2
7899;Maastricht;Man;65 jaar en ouder;7.9;17.7
7900;Maastricht;Vrouw;Totaal leeftijd;40.8;12.1
7901;Maastricht;Vrouw;15 tot 25 jaar;5.4;6.1
7902;Maastricht;Vrouw;25 tot 45 jaar;13.8;13.9
7903;Maastricht;Vrouw;45 tot 65 jaar;10.3;12.8
7904;Maastricht;Vrouw;65 jaar en ouder;11.3;12.1
7905;Margraten;Totaal mannen en vrouwen;Totaal leeftijd;8.7;17.7
7906;Margraten;Totaal mannen en vrouwen;15 tot 25 jaar;0.6;7.1
7907;Margraten;Totaal mannen en vrouwen;25 tot 45 jaar;3.1;18.8
7908;Margraten;Totaal mannen en vrouwen;45 tot 65 jaar;3.1;21.0
7909;Margraten;Totaal mannen en vrouwen;65 jaar en ouder;1.9;14.0
7910;Margraten;Man;Totaal leeftijd;4.8;22.0
7911;Margraten;Man;15 tot 25 jaar;0.3;7.4
7912;Margraten;Man;25 tot 45 jaar;1.7;23.1
7913;Margraten;Man;45 tot 65 jaar;1.9;26.0
7914;Margraten;Man;65 jaar en ouder;0.9;17.0
7915;Margraten;Vrouw;Totaal leeftijd;3.9;12.4
7916;Margraten;Vrouw;15 tot 25 jaar;0.3;6.9
7917;Margraten;Vrouw;25 tot 45 jaar;1.4;13.7
7918;Margraten;Vrouw;45 tot 65 jaar;1.2;13.0
7919;Margraten;Vrouw;65 jaar en ouder;1.0;11.3
7920;Meerssen;Totaal mannen en vrouwen;Totaal leeftijd;13.5;17.6
7921;Meerssen;Totaal mannen en vrouwen;15 tot 25 jaar;0.9;7.9
7922;Meerssen;Totaal mannen en vrouwen;25 tot 45 jaar;4.9;18.5
7923;Meerssen;Totaal mannen en vrouwen;45 tot 65 jaar;4.6;20.5
7924;Meerssen;Totaal mannen en vrouwen;65 jaar en ouder;3.1;15.0
7925;Meerssen;Man;Totaal leeftijd;7.4;21.6
7926;Meerssen;Man;15 tot 25 jaar;0.5;8.4
7927;Meerssen;Man;25 tot 45 jaar;2.6;22.3
7928;Meerssen;Man;45 tot 65 jaar;2.9;24.6
7929;Meerssen;Man;65 jaar en ouder;1.4;18.6
7930;Meerssen;Vrouw;Totaal leeftijd;6.1;12.8
7931;Meerssen;Vrouw;15 tot 25 jaar;0.4;7.4
7932;Meerssen;Vrouw;25 tot 45 jaar;2.3;14.1
7933;Meerssen;Vrouw;45 tot 65 jaar;1.6;13.2
7934;Meerssen;Vrouw;65 jaar en ouder;1.7;12.1
7935;Meijel;Totaal mannen en vrouwen;Totaal leeftijd;3.9;15.7
7936;Meijel;Totaal mannen en vrouwen;15 tot 25 jaar;0.5;6.5
7937;Meijel;Totaal mannen en vrouwen;25 tot 45 jaar;1.6;17.8
7938;Meijel;Totaal mannen en vrouwen;45 tot 65 jaar;1.2;18.6
7939;Meijel;Totaal mannen en vrouwen;65 jaar en ouder;0.7;12.0
7940;Meijel;Man;Totaal leeftijd;2.2;19.3
7941;Meijel;Man;15 tot 25 jaar;0.2;6.7
7942;Meijel;Man;25 tot 45 jaar;0.9;22.1
7943;Meijel;Man;45 tot 65 jaar;0.8;22.2
7944;Meijel;Man;65 jaar en ouder;0.3;13.3
7945;Meijel;Vrouw;Totaal leeftijd;1.7;11.1
7946;Meijel;Vrouw;15 tot 25 jaar;0.2;6.2
7947;Meijel;Vrouw;25 tot 45 jaar;0.7;12.1
7948;Meijel;Vrouw;45 tot 65 jaar;0.4;11.9
7949;Meijel;Vrouw;65 jaar en ouder;0.4;11.0
7950;Mook en Middelaar;Totaal mannen en vrouwen;Totaal leeftijd;5.3;19.5
7951;Mook en Middelaar;Totaal mannen en vrouwen;15 tot 25 jaar;0.4;7.3
7952;Mook en Middelaar;Totaal mannen en vrouwen;25 tot 45 jaar;1.9;18.7
7953;Mook en Middelaar;Totaal mannen en vrouwen;45 tot 65 jaar;1.9;23.7
7954;Mook en Middelaar;Totaal mannen en vrouwen;65 jaar en ouder;1.1;18.1
