ID;Persoonskenmerken;Perioden;Bevolking15Tot65Jaar_1;WerkzameBeroepsbevolking_2;WilWerkVoor12UurOfMeer_3;TotaalKanOpKorteTermijnBeginnen_4;Afgelopen4WekenGezochtWerklozen_5;TotaalAfgelopen4WekenNietGezocht_6;WelAfgelopen6MaandenGezocht_7;TotaalNietAfgelopen6MaandenGezocht_8;VanwegeWeinigResultaatOntmoedigden_9;OverigeRedenen_10;KanNietOpKorteTermijnBeginnen_11;WilOfKanGeen12UurPerWeekWerken_12;ZorgVoorGezinOfHuishouden_13;OpleidingStudie_14;VUTPensioenHogeLeeftijd_15;ZiekteArbeidsongeschiktheid_16;AndereRedenen_17;NietBeroepsbevolking_18
367;20950;2002;2577;2019;160;117;73.0;44.0;16.0;28.0;6.0;22.0;43.0;398;230.0;15.0;;63;90;485
368;20950;2002, 1e kwartaal;2572;2010;155;114;70.0;45.0;16.0;28.0;6.0;22.0;40.0;408;240.0;14.0;;45;109;493
369;20950;2002, 2e kwartaal;2576;2012;161;112;67.0;44.0;14.0;30.0;7.0;24.0;49.0;402;239.0;14.0;;78;72;496
370;20950;2002, 3e kwartaal;2579;2017;168;126;77.0;49.0;20.0;28.0;8.0;21.0;43.0;393;225.0;17.0;;59;92;485
371;20950;2002, 4e kwartaal;2582;2037;155;116;78.0;38.0;15.0;24.0;4.0;20.0;39.0;390;217.0;16.0;;71;86;468
372;20950;2003;2589;2004;194;155;100.0;56.0;21.0;34.0;9.0;26.0;38.0;391;210.0;18.0;;108;55;485
373;20950;2003, 1e kwartaal;2585;2002;188;145;91.0;54.0;18.0;36.0;10.0;26.0;43.0;396;213.0;21.0;;72;89;493
374;20950;2003, 2e kwartaal;2587;1996;191;151;99.0;52.0;22.0;30.0;7.0;23.0;40.0;401;217.0;21.0;;117;46;493
375;20950;2003, 3e kwartaal;2590;2005;199;164;103.0;61.0;26.0;35.0;10.0;25.0;35.0;386;202.0;17.0;;122;45;482
376;20950;2003, 4e kwartaal;2592;2013;198;162;107.0;55.0;18.0;37.0;8.0;29.0;36.0;381;207.0;15.0;;120;39;472
377;20950;2004;2599;2013;222;183;121.0;62.0;24.0;38.0;11.0;27.0;39.0;364;191.0;16.0;;118;39;465
378;20950;2004, 1e kwartaal;2595;2000;222;183;127.0;57.0;21.0;35.0;11.0;24.0;39.0;372;193.0;15.0;;125;38;468
379;20950;2004, 2e kwartaal;2598;2011;220;181;124.0;57.0;23.0;34.0;10.0;24.0;39.0;366;187.0;14.0;;124;41;462
380;20950;2004, 3e kwartaal;2601;2018;224;185;117.0;68.0;25.0;43.0;12.0;31.0;38.0;359;192.0;16.0;;113;38;465
381;20950;2004, 4e kwartaal;2604;2022;222;181;116.0;65.0;25.0;40.0;11.0;29.0;41.0;359;192.0;18.0;;112;37;465
382;20950;2005;2606;2031;236;192;127.0;65.0;27.0;38.0;12.0;26.0;44.0;339;180.0;13.0;;110;36;448
383;20950;2005, 1e kwartaal;2605;2016;242;195;132.0;63.0;27.0;36.0;11.0;24.0;47.0;346;180.0;12.0;;113;41;456
384;20950;2005, 2e kwartaal;2606;2024;237;193;131.0;61.0;23.0;39.0;13.0;26.0;44.0;345;187.0;11.0;;110;38;450
385;20950;2005, 3e kwartaal;2606;2031;240;196;125.0;71.0;33.0;39.0;12.0;27.0;44.0;335;184.0;12.0;;107;31;450
386;20950;2005, 4e kwartaal;2607;2051;225;185;120.0;65.0;27.0;38.0;11.0;27.0;40.0;330;171.0;15.0;;110;34;435
387;20950;2006;2598;2070;209;168;103.0;64.0;25.0;39.0;10.0;29.0;41.0;319;164.0;14.0;;106;36;425
388;20950;2006, 1e kwartaal;2605;2054;228;191;123.0;68.0;27.0;41.0;11.0;30.0;37.0;323;172.0;15.0;;104;33;428
389;20950;2006, 2e kwartaal;2600;2062;215;169;107.0;62.0;22.0;40.0;11.0;29.0;46.0;323;169.0;15.0;;103;36;431
390;20950;2006, 3e kwartaal;2596;2076;198;157;90.0;67.0;29.0;38.0;9.0;28.0;41.0;322;163.0;13.0;;109;37;430
391;20950;2006, 4e kwartaal;2592;2089;195;153;93.0;60.0;23.0;37.0;10.0;28.0;42.0;308;153.0;13.0;;107;35;410
392;20950;2007;2575;2101;174;133;79.0;54.0;23.0;31.0;8.0;23.0;41.0;300;145.0;11.0;;107;37;395
393;20950;2007, 1e kwartaal;2586;2092;191;152;99.0;53.0;19.0;34.0;8.0;26.0;39.0;302;156.0;12.0;;101;34;395
394;20950;2007, 2e kwartaal;2579;2092;181;132;81.0;51.0;21.0;30.0;6.0;24.0;49.0;306;145.0;12.0;;112;36;405
395;20950;2007, 3e kwartaal;2572;2103;163;126;67.0;59.0;28.0;31.0;8.0;23.0;37.0;306;148.0;9.0;;106;43;402
396;20950;2007, 4e kwartaal;2565;2118;160;120;69.0;51.0;24.0;27.0;7.0;19.0;40.0;287;133.0;11.0;;108;36;378
397;20950;2008;2539;2119;147;108;65.0;43.0;17.0;26.0;6.0;20.0;39.0;273;131.0;11.0;;99;32;355
398;20950;2008, 1e kwartaal;2556;2111;162;122;76.0;45.0;18.0;27.0;8.0;19.0;40.0;283;134.0;11.0;;101;37;369
399;20950;2008, 2e kwartaal;2545;2124;144;102;62.0;41.0;16.0;25.0;6.0;18.0;42.0;277;136.0;10.0;;101;30;359
400;20950;2008, 3e kwartaal;2533;2122;145;104;61.0;43.0;18.0;25.0;5.0;20.0;41.0;267;128.0;10.0;;98;31;351
401;20950;2008, 4e kwartaal;2522;2118;137;103;61.0;41.0;15.0;27.0;6.0;21.0;35.0;267;127.0;11.0;;98;30;343
402;20950;2009;2485;2069;165;128;80.0;48.0;17.0;31.0;9.0;22.0;37.0;251;116.0;11.0;;95;28;336
403;20950;2009, 1e kwartaal;2509;2103;150;116;74.0;42.0;13.0;29.0;9.0;20.0;34.0;255;114.0;13.0;;97;32;331
404;20950;2009, 2e kwartaal;2493;2075;160;119;72.0;48.0;18.0;29.0;8.0;21.0;40.0;258;124.0;11.0;;96;28;346
405;20950;2009, 3e kwartaal;2478;2051;172;132;82.0;51.0;19.0;31.0;8.0;23.0;39.0;255;117.0;10.0;;98;30;345
406;20950;2009, 4e kwartaal;2462;2048;179;144;93.0;51.0;18.0;32.0;9.0;23.0;35.0;235;110.0;11.0;;90;24;321
407;20950;2010;2423;2000;179;141;93.0;48.0;19.0;29.0;9.0;20.0;38.0;243;106.0;9.0;;101;28;329
408;20950;2010, 1e kwartaal;2447;2009;196;160;112.0;48.0;20.0;28.0;9.0;20.0;36.0;241;109.0;9.0;;93;30;325
409;20950;2010, 2e kwartaal;2431;2001;183;146;95.0;51.0;23.0;28.0;7.0;21.0;37.0;246;112.0;7.0;;98;29;334
410;20950;2010, 3e kwartaal;2415;1998;167;128;82.0;47.0;19.0;28.0;8.0;20.0;39.0;249;103.0;9.0;;110;27;335
411;20950;2010, 4e kwartaal;2399;1993;170;131;85.0;46.0;14.0;32.0;10.0;21.0;39.0;237;100.0;9.0;;102;25;321
412;20950;2011;2361;1936;173;131;88.0;43.0;13.0;30.0;7.0;24.0;42.0;252;106.0;10.0;;107;29;337
413;20950;2011, 1e kwartaal;2384;1966;170;127;84.0;42.0;13.0;30.0;6.0;24.0;43.0;247;105.0;10.0;;105;27;333
414;20950;2011, 2e kwartaal;2369;1945;166;122;78.0;44.0;13.0;31.0;7.0;24.0;45.0;257;108.0;9.0;;105;36;346
415;20950;2011, 3e kwartaal;2354;1916;181;138;89.0;49.0;14.0;35.0;8.0;27.0;43.0;257;107.0;11.0;;111;28;349
416;20950;2011, 4e kwartaal;2339;1917;176;138;101.0;37.0;11.0;26.0;6.0;19.0;38.0;246;104.0;9.0;;107;26;321
417;20950;2012;2312;1878;196;156;106.0;49.0;16.0;33.0;11.0;22.0;40.0;238;97.0;9.0;;104;29;327
418;20950;2012, 1e kwartaal;2326;1885;194;154;106.0;48.0;18.0;30.0;9.0;21.0;40.0;247;100.0;11.0;;107;30;335
419;20950;2012, 2e kwartaal;2317;1876;202;158;108.0;49.0;13.0;37.0;11.0;25.0;44.0;239;99.0;9.0;;105;25;333
420;20950;2012, 3e kwartaal;2307;1879;190;156;103.0;53.0;17.0;36.0;13.0;24.0;33.0;238;97.0;9.0;;104;29;325
421;20950;2012, 4e kwartaal;2297;1873;197;154;108.0;46.0;16.0;30.0;11.0;20.0;43.0;227;90.0;5.0;;99;32;316
422;20950;2013;2265;1811;235;188;135.0;54.0;19.0;35.0;13.0;22.0;47.0;219;84.0;5.0;;100;30;319
423;20950;2013, 1e kwartaal;2286;1834;227;179;130.0;50.0;17.0;33.0;12.0;20.0;48.0;225;87.0;6.0;;102;30;322
424;20950;2013, 2e kwartaal;2272;1816;235;181;133.0;48.0;17.0;32.0;10.0;21.0;54.0;221;86.0;4.0;;104;28;323
425;20950;2013, 3e kwartaal;2259;1799;241;201;137.0;65.0;23.0;41.0;16.0;25.0;40.0;218;82.0;4.0;;100;32;323
426;20950;2013, 4e kwartaal;2245;1796;237;191;140.0;51.0;18.0;33.0;11.0;22.0;45.0;212;82.0;6.0;;95;29;309
427;20950;2014, 1e kwartaal;2228;1750;250;204;155.0;49.0;17.0;31.0;11.0;20.0;46.0;228;78.0;8.0;;109;33;323
428;20950;2014, 2e kwartaal;2208;1753;235;188;140.0;48.0;18.0;30.0;10.0;20.0;46.0;220;80.0;7.0;;108;26;315
429;20950;2014 3e kwartaal;2188;1746;222;179;120.0;58.0;23.0;35.0;13.0;22.0;43.0;220;80.0;4.0;;108;28;321
430;20950;2014, 4e kwartaal;2168;1740;207;170;124.0;47.0;15.0;32.0;11.0;21.0;37.0;220;80.0;6.0;;106;28;304
431;20950;2014;2198;1748;228;185;135.0;50.0;18.0;32.0;11.0;21.0;43.0;222;79.0;6.0;;108;29;315
432;20960;2000;2287;1605;161;115;55.0;60.0;12.0;48.0;22.0;26.0;46.0;520;196.0;5.0;;181;138;626
433;20960;2001 voor revisie;2298;1647;143;103;49.0;54.0;14.0;39.0;17.0;22.0;40.0;509;198.0;6.0;;193;111;602
434;20960;2001 na revisie;2298;1601;124;95;49.0;46.0;16.0;30.0;11.0;19.0;29.0;574;179.0;6.0;;236;153;648
435;20960;2001, 1e kwartaal;2306;1579;139;110;57.0;53.0;19.0;34.0;13.0;21.0;29.0;588;186.0;6.0;;234;162;670
436;20960;2001, 2e kwartaal;2301;1599;117;91;44.0;46.0;15.0;32.0;10.0;21.0;27.0;584;187.0;5.0;;231;161;657
437;20960;2001, 3e kwartaal;2295;1611;119;91;46.0;45.0;17.0;28.0;12.0;16.0;29.0;565;179.0;6.0;;233;147;638
438;20960;2001, 4e kwartaal;2290;1614;119;89;48.0;41.0;13.0;28.0;10.0;17.0;30.0;557;165.0;6.0;;246;141;628
439;20960;2002;2282;1630;128;96;55.0;41.0;14.0;28.0;10.0;18.0;32.0;524;140.0;6.0;;138;240;597
440;20960;2002, 1e kwartaal;2286;1621;124;93;53.0;40.0;15.0;25.0;8.0;17.0;31.0;542;145.0;8.0;;88;301;613
441;20960;2002, 2e kwartaal;2283;1621;130;92;53.0;39.0;11.0;29.0;9.0;19.0;38.0;532;140.0;7.0;;180;204;609
442;20960;2002, 3e kwartaal;2281;1635;130;100;55.0;45.0;15.0;30.0;12.0;18.0;30.0;516;137.0;4.0;;130;244;590
443;20960;2002, 4e kwartaal;2278;1643;128;99;58.0;41.0;14.0;27.0;11.0;16.0;28.0;507;136.0;6.0;;154;210;577
444;20960;2003;2279;1649;142;117;71.0;46.0;15.0;31.0;12.0;18.0;25.0;487;131.0;7.0;13.0;194;142;558
445;20960;2003, 1e kwartaal;2277;1651;133;104;64.0;41.0;12.0;28.0;12.0;17.0;28.0;494;137.0;7.0;2.0;135;213;563
446;20960;2003, 2e kwartaal;2278;1640;140;116;70.0;46.0;17.0;29.0;13.0;16.0;24.0;498;138.0;7.0;14.0;206;133;568
447;20960;2003, 3e kwartaal;2279;1653;139;116;71.0;45.0;15.0;30.0;11.0;19.0;23.0;487;123.0;8.0;18.0;218;120;555
448;20960;2003, 4e kwartaal;2280;1653;157;132;80.0;52.0;17.0;35.0;13.0;22.0;25.0;470;125.0;7.0;19.0;218;101;547
449;20960;2004;2290;1666;165;141;89.0;53.0;18.0;35.0;13.0;21.0;24.0;459;118.0;6.0;20.0;212;103;535
450;20960;2004, 1e kwartaal;2283;1649;165;143;91.0;51.0;17.0;35.0;12.0;23.0;22.0;469;128.0;7.0;20.0;208;106;543
451;20960;2004, 2e kwartaal;2287;1665;162;137;90.0;47.0;16.0;31.0;12.0;19.0;25.0;460;116.0;6.0;21.0;211;107;532
452;20960;2004, 3e kwartaal;2292;1667;163;140;85.0;55.0;21.0;34.0;11.0;23.0;23.0;462;117.0;7.0;19.0;215;104;540
453;20960;2004, 4e kwartaal;2297;1682;171;146;89.0;57.0;18.0;39.0;19.0;20.0;26.0;443;110.0;6.0;17.0;216;94;525
454;20960;2005;2310;1705;178;151;94.0;57.0;21.0;36.0;15.0;22.0;27.0;426;117.0;6.0;15.0;202;86;511
455;20960;2005, 1e kwartaal;2302;1679;183;152;97.0;55.0;19.0;36.0;15.0;21.0;32.0;440;115.0;7.0;17.0;207;94;526
456;20960;2005, 2e kwartaal;2307;1700;178;151;96.0;55.0;20.0;35.0;14.0;21.0;26.0;430;118.0;6.0;16.0;201;89;511
457;20960;2005, 3e kwartaal;2313;1713;178;150;87.0;64.0;24.0;39.0;15.0;24.0;27.0;422;122.0;5.0;15.0;199;81;513
458;20960;2005, 4e kwartaal;2319;1729;175;152;96.0;56.0;21.0;35.0;14.0;21.0;22.0;415;114.0;6.0;13.0;199;82;493
459;20960;2006;2336;1751;174;148;90.0;57.0;22.0;36.0;16.0;20.0;26.0;412;101.0;5.0;15.0;199;91;496
460;20960;2006, 1e kwartaal;2325;1729;184;160;100.0;60.0;22.0;38.0;16.0;23.0;24.0;412;110.0;5.0;14.0;192;91;496
461;20960;2006, 2e kwartaal;2333;1740;178;152;92.0;59.0;22.0;37.0;19.0;19.0;26.0;415;100.0;5.0;15.0;202;93;500
462;20960;2006, 3e kwartaal;2340;1755;172;143;86.0;58.0;23.0;34.0;16.0;18.0;29.0;413;97.0;6.0;15.0;204;91;500
463;20960;2006, 4e kwartaal;2348;1779;161;136;83.0;53.0;20.0;33.0;13.0;20.0;24.0;408;98.0;6.0;15.0;199;91;486
464;20960;2007;2365;1813;157;124;75.0;49.0;19.0;30.0;11.0;19.0;33.0;394;89.0;4.0;13.0;197;91;477
465;20960;2007, 1e kwartaal;2355;1789;171;139;87.0;53.0;20.0;33.0;13.0;20.0;32.0;395;91.0;6.0;13.0;196;89;479
466;20960;2007, 2e kwartaal;2361;1804;162;126;77.0;49.0;20.0;29.0;12.0;18.0;36.0;396;90.0;4.0;13.0;200;89;481
467;20960;2007, 3e kwartaal;2368;1820;147;115;66.0;49.0;20.0;29.0;9.0;20.0;32.0;401;92.0;3.0;14.0;198;93;482
468;20960;2007, 4e kwartaal;2375;1840;149;116;70.0;45.0;16.0;29.0;12.0;18.0;33.0;386;84.0;3.0;13.0;193;91;464
469;20960;2008;2395;1879;141;110;61.0;50.0;17.0;32.0;12.0;20.0;31.0;375;88.0;5.0;11.0;184;88;456
470;20960;2008, 1e kwartaal;2382;1858;151;122;70.0;52.0;18.0;34.0;12.0;21.0;29.0;374;90.0;4.0;12.0;181;87;454
471;20960;2008, 2e kwartaal;2391;1873;140;111;61.0;49.0;17.0;32.0;12.0;20.0;30.0;378;85.0;5.0;12.0;183;92;456
472;20960;2008, 3e kwartaal;2399;1881;141;109;56.0;53.0;20.0;32.0;12.0;21.0;32.0;377;90.0;5.0;10.0;182;91;462
473;20960;2008, 4e kwartaal;2408;1904;132;100;55.0;45.0;14.0;31.0;10.0;20.0;32.0;372;89.0;5.0;9.0;189;81;449
474;20960;2009;2429;1912;152;122;71.0;51.0;18.0;34.0;12.0;22.0;30.0;365;88.0;5.0;9.0;186;77;446
475;20960;2009, 1e kwartaal;2416;1912;142;114;65.0;49.0;17.0;31.0;9.0;22.0;28.0;362;87.0;6.0;9.0;181;80;439
476;20960;2009, 2e kwartaal;2424;1911;149;119;71.0;48.0;15.0;34.0;13.0;21.0;29.0;365;87.0;4.0;9.0;187;77;442
477;20960;2009, 3e kwartaal;2433;1910;155;123;68.0;55.0;18.0;37.0;13.0;24.0;32.0;368;91.0;5.0;9.0;190;73;455
478;20960;2009, 4e kwartaal;2441;1916;162;130;78.0;53.0;20.0;33.0;12.0;20.0;32.0;363;85.0;4.0;7.0;187;79;448
479;20960;2010;2458;1934;173;143;91.0;52.0;18.0;34.0;12.0;22.0;31.0;351;84.0;5.0;7.0;188;68;434
480;20960;2010, 1e kwartaal;2448;1911;177;143;93.0;51.0;19.0;31.0;12.0;20.0;33.0;361;85.0;4.0;7.0;196;69;445
481;20960;2010, 2e kwartaal;2455;1922;178;148;95.0;53.0;19.0;34.0;13.0;20.0;30.0;354;87.0;6.0;7.0;188;66;438
482;20960;2010, 3e kwartaal;2461;1946;169;142;86.0;56.0;20.0;36.0;14.0;22.0;27.0;346;80.0;4.0;6.0;187;69;430
483;20960;2010, 4e kwartaal;2468;1957;169;138;89.0;50.0;13.0;36.0;11.0;25.0;31.0;341;84.0;4.0;7.0;180;66;422
484;20960;2011;2479;1957;179;147;94.0;53.0;15.0;38.0;13.0;25.0;32.0;342;80.0;5.0;6.0;178;73;427
485;20960;2011, 1e kwartaal;2473;1944;187;153;99.0;54.0;15.0;40.0;13.0;27.0;33.0;342;79.0;5.0;6.0;176;77;430
486;20960;2011, 2e kwartaal;2477;1954;174;141;90.0;51.0;14.0;37.0;12.0;25.0;32.0;349;80.0;5.0;6.0;181;77;432
487;20960;2011, 3e kwartaal;2481;1960;175;144;92.0;53.0;14.0;38.0;12.0;26.0;30.0;346;85.0;6.0;6.0;181;67;429
488;20960;2011, 4e kwartaal;2485;1971;181;149;96.0;53.0;17.0;36.0;13.0;23.0;32.0;332;78.0;4.0;5.0;173;72;418
489;20960;2012;2498;1968;196;160;108.0;51.0;14.0;37.0;15.0;22.0;36.0;334;81.0;3.0;5.0;174;71;422
490;20960;2012, 1e kwartaal;2490;1978;185;152;103.0;48.0;14.0;34.0;14.0;20.0;34.0;326;82.0;5.0;5.0;162;72;408
491;20960;2012, 2e kwartaal;2496;1974;187;153;104.0;50.0;12.0;38.0;14.0;24.0;34.0;335;81.0;4.0;4.0;175;70;418
492;20960;2012, 3e kwartaal;2501;1967;202;168;108.0;59.0;17.0;42.0;18.0;24.0;35.0;332;78.0;2.0;4.0;175;73;426
493;20960;2012, 4e kwartaal;2507;1954;209;166;119.0;48.0;12.0;36.0;15.0;21.0;43.0;344;81.0;3.0;4.0;185;70;434
494;20960;2013;2516;1949;248;205;141.0;64.0;20.0;44.0;20.0;24.0;43.0;319;71.0;3.0;4.0;177;64;426
495;20960;2013, 1e kwartaal;2512;1952;230;193;137.0;56.0;15.0;41.0;17.0;25.0;37.0;329;71.0;5.0;4.0;185;64;422
496;20960;2013, 2e kwartaal;2514;1956;248;202;140.0;63.0;19.0;43.0;20.0;23.0;46.0;310;72.0;3.0;4.0;171;61;419
497;20960;2013, 3e kwartaal;2517;1945;257;210;143.0;68.0;23.0;45.0;21.0;25.0;47.0;316;73.0;3.0;4.0;172;64;430
498;20960;2013, 4e kwartaal;2520;1944;256;212;144.0;69.0;22.0;47.0;23.0;24.0;44.0;320;69.0;3.0;3.0;178;68;432
499;20960;2014, 1e kwartaal;2523;1937;257;216;152.0;63.0;18.0;45.0;18.0;27.0;41.0;329;71.0;4.0;2.0;186;66;434
500;20960;2014, 2e kwartaal;2526;1929;265;215;152.0;63.0;20.0;42.0;16.0;26.0;50.0;332;71.0;4.0;2.0;192;63;445
501;20960;2014 3e kwartaal;2529;1944;256;211;143.0;67.0;23.0;44.0;16.0;28.0;46.0;329;77.0;3.0;3.0;188;57;441
502;20960;2014, 4e kwartaal;2531;1951;259;212;149.0;63.0;17.0;46.0;18.0;29.0;47.0;321;68.0;3.0;3.0;187;60;432
503;20960;2014;2527;1940;260;213;149.0;64.0;20.0;45.0;17.0;27.0;46.0;328;72.0;4.0;3.0;188;62;438
504;20970;2000;1590;534;74;61;16.0;45.0;6.0;38.0;21.0;17.0;13.0;981;214.0;3.0;272.0;253;239;1039
505;20970;2001 voor revisie;1658;575;67;51;13.0;37.0;6.0;32.0;17.0;15.0;17.0;1016;234.0;;299.0;273;209;1070
506;20970;2001 na revisie;1658;542;53;41;14.0;27.0;7.0;20.0;11.0;10.0;12.0;1063;130.0;;373.0;326;233;1102
507;20970;2001, 1e kwartaal;1620;524;54;43;16.0;27.0;6.0;21.0;11.0;10.0;11.0;1042;131.0;2.0;364.0;312;233;1080
508;20970;2001, 2e kwartaal;1645;536;46;34;12.0;22.0;5.0;17.0;8.0;10.0;12.0;1063;125.0;;368.0;331;238;1097
509;20970;2001, 3e kwartaal;1671;541;55;42;13.0;29.0;7.0;22.0;12.0;10.0;14.0;1074;133.0;;386.0;329;226;1116
510;20970;2001, 4e kwartaal;1696;568;57;44;14.0;30.0;8.0;22.0;12.0;10.0;13.0;1071;131.0;;376.0;331;233;1114
511;20970;2002;1754;632;60;50;20.0;29.0;8.0;22.0;10.0;12.0;11.0;1063;96.0;;514.0;177;275;1102
512;20970;2002, 1e kwartaal;1720;595;61;51;18.0;33.0;8.0;25.0;10.0;15.0;10.0;1064;107.0;;477.0;120;360;1107
513;20970;2002, 2e kwartaal;1743;625;59;49;20.0;29.0;8.0;21.0;11.0;10.0;11.0;1059;97.0;;505.0;239;217;1099
514;20970;2002, 3e kwartaal;1766;656;57;48;20.0;27.0;7.0;20.0;9.0;12.0;9.0;1053;89.0;;530.0;158;275;1090
515;20970;2002, 4e kwartaal;1789;651;64;51;24.0;28.0;7.0;20.0;11.0;10.0;12.0;1074;90.0;;543.0;193;246;1114
516;20970;2003;1834;685;69;59;27.0;31.0;9.0;23.0;12.0;11.0;10.0;1080;89.0;2.0;540.0;282;168;1122
517;20970;2003, 1e kwartaal;1808;667;67;57;26.0;31.0;9.0;22.0;11.0;11.0;10.0;1074;94.0;2.0;538.0;183;257;1115
518;20970;2003, 2e kwartaal;1826;689;61;52;24.0;28.0;7.0;20.0;11.0;9.0;9.0;1076;82.0;2.0;549.0;298;145;1113
519;20970;2003, 3e kwartaal;1843;689;67;56;25.0;31.0;7.0;24.0;12.0;12.0;10.0;1087;92.0;;543.0;314;136;1128
520;20970;2003, 4e kwartaal;1860;695;80;69;34.0;35.0;11.0;24.0;13.0;11.0;11.0;1085;87.0;;531.0;334;132;1131
521;20970;2004;1897;733;78;69;37.0;32.0;8.0;24.0;13.0;11.0;10.0;1086;86.0;;541.0;326;131;1128
522;20970;2004, 1e kwartaal;1876;721;78;66;36.0;31.0;7.0;24.0;12.0;12.0;12.0;1076;89.0;;541.0;314;131;1119
523;20970;2004, 2e kwartaal;1890;725;76;67;37.0;30.0;7.0;22.0;13.0;9.0;9.0;1088;89.0;;541.0;327;130;1128
524;20970;2004, 3e kwartaal;1904;738;77;69;34.0;34.0;10.0;24.0;14.0;9.0;9.0;1089;83.0;;541.0;329;134;1131
525;20970;2004, 4e kwartaal;1919;747;82;73;40.0;34.0;8.0;26.0;13.0;12.0;9.0;1090;82.0;;541.0;335;130;1133
526;20970;2005;1950;769;95;81;45.0;36.0;9.0;26.0;14.0;12.0;14.0;1086;88.0;;551.0;320;125;1136
527;20970;2005, 1e kwartaal;1932;761;88;76;43.0;32.0;7.0;25.0;15.0;10.0;13.0;1082;84.0;2.0;543.0;314;140;1127
528;20970;2005, 2e kwartaal;1944;768;90;78;44.0;35.0;10.0;25.0;12.0;12.0;11.0;1086;87.0;;554.0;323;121;1132
529;20970;2005, 3e kwartaal;1955;773;98;84;46.0;38.0;11.0;27.0;13.0;14.0;14.0;1085;100.0;;554.0;318;111;1137
530;20970;2005, 4e kwartaal;1967;773;102;85;47.0;38.0;10.0;28.0;15.0;13.0;17.0;1092;82.0;;555.0;326;128;1147
531;20970;2006;1998;808;101;86;46.0;41.0;12.0;29.0;14.0;15.0;15.0;1089;68.0;;561.0;322;137;1145
532;20970;2006, 1e kwartaal;1979;785;105;89;49.0;40.0;13.0;27.0;15.0;13.0;16.0;1089;77.0;2.0;573.0;306;131;1145
533;20970;2006, 2e kwartaal;1992;802;95;84;44.0;40.0;11.0;29.0;14.0;15.0;11.0;1094;65.0;;569.0;321;138;1145
534;20970;2006, 3e kwartaal;2004;811;100;84;43.0;42.0;13.0;29.0;14.0;15.0;16.0;1093;64.0;;564.0;325;140;1150
535;20970;2006, 4e kwartaal;2016;832;105;88;46.0;42.0;11.0;31.0;13.0;18.0;17.0;1080;66.0;;536.0;337;140;1138
536;20970;2007;2047;890;101;86;48.0;39.0;11.0;27.0;14.0;14.0;15.0;1055;65.0;;519.0;318;152;1109
537;20970;2007, 1e kwartaal;2028;860;105;87;49.0;39.0;10.0;29.0;16.0;13.0;18.0;1063;72.0;;519.0;320;152;1119
538;20970;2007, 2e kwartaal;2041;886;99;87;49.0;38.0;12.0;26.0;13.0;13.0;12.0;1055;64.0;;514.0;324;152;1105
539;20970;2007, 3e kwartaal;2053;903;101;86;47.0;39.0;11.0;28.0;14.0;14.0;15.0;1049;69.0;;523.0;309;147;1103
540;20970;2007, 4e kwartaal;2065;912;100;85;45.0;40.0;13.0;27.0;11.0;15.0;16.0;1053;55.0;;521.0;318;158;1108
541;20970;2008;2089;968;94;79;43.0;36.0;9.0;26.0;12.0;14.0;15.0;1027;66.0;;500.0;313;148;1078
542;20970;2008, 1e kwartaal;2076;940;93;82;48.0;34.0;10.0;24.0;10.0;13.0;12.0;1042;64.0;;519.0;307;151;1088
543;20970;2008, 2e kwartaal;2085;964;95;80;46.0;34.0;8.0;26.0;13.0;13.0;15.0;1025;66.0;;502.0;311;144;1074
544;20970;2008, 3e kwartaal;2094;981;91;76;37.0;39.0;10.0;29.0;13.0;16.0;16.0;1021;66.0;;490.0;315;150;1075
545;20970;2008, 4e kwartaal;2102;986;95;78;42.0;35.0;8.0;27.0;12.0;15.0;17.0;1021;67.0;;489.0;318;146;1074
546;20970;2009;2121;1015;104;88;48.0;40.0;12.0;29.0;13.0;15.0;16.0;1001;63.0;;463.0;325;150;1058
547;20970;2009, 1e kwartaal;2110;1008;102;85;44.0;41.0;11.0;30.0;15.0;15.0;18.0;1000;60.0;;463.0;320;155;1058
548;20970;2009, 2e kwartaal;2117;1018;100;86;45.0;41.0;11.0;30.0;15.0;15.0;15.0;1000;66.0;;472.0;323;137;1055
549;20970;2009, 3e kwartaal;2124;1020;102;87;48.0;39.0;13.0;26.0;11.0;15.0;15.0;1002;63.0;;463.0;326;151;1056
550;20970;2009, 4e kwartaal;2131;1015;112;95;55.0;40.0;10.0;29.0;12.0;17.0;17.0;1004;62.0;;455.0;330;156;1061
551;20970;2010;2154;1050;118;101;54.0;46.0;13.0;33.0;16.0;17.0;18.0;986;67.0;;456.0;314;148;1050
552;20970;2010, 1e kwartaal;2140;1028;120;106;59.0;47.0;13.0;35.0;15.0;19.0;14.0;991;72.0;;442.0;317;160;1053
553;20970;2010, 2e kwartaal;2150;1047;117;98;52.0;45.0;16.0;30.0;15.0;15.0;19.0;986;67.0;;457.0;320;140;1050
554;20970;2010, 3e kwartaal;2159;1054;122;102;52.0;51.0;13.0;37.0;19.0;19.0;20.0;983;60.0;;462.0;314;147;1054
555;20970;2010, 4e kwartaal;2169;1071;114;97;55.0;42.0;10.0;31.0;16.0;15.0;17.0;985;69.0;;465.0;307;144;1043
556;20970;2011;2164;1104;121;103;58.0;45.0;10.0;35.0;17.0;18.0;19.0;938;66.0;;439.0;293;139;1002
