ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2020Totaal_1;WmoClienten2019InstroomWlz2020_2;SamenloopWmoWlz2019Wlz2020_3;WmoClientenGebruikWlz2020Totaal_4;WmoClienten2019InstroomWlzIn2020_5;SamenloopWmoWlz2019WlzIn2020_6;WmoClientenGebruikWlz2020Totaal_7;WmoClienten2019InstroomWlzIn2020_8;SamenloopWmoWlz2019WlzIn2020_9
6762;Mannen;Leeftijd: 45 tot 60 jaar;Appingedam;;;;;;;;;
6763;Mannen;Leeftijd: 45 tot 60 jaar;Arnhem;50.0;5.0;40.0;4.52;0.66;3.86;3.0;0.0;2.0
6764;Mannen;Leeftijd: 45 tot 60 jaar;Assen;65.0;0.0;65.0;18.82;0.28;18.54;9.0;0.0;9.0
6765;Mannen;Leeftijd: 45 tot 60 jaar;Asten;20.0;0.0;15.0;41.3;4.35;36.96;10.0;1.0;9.0
6766;Mannen;Leeftijd: 45 tot 60 jaar;Baarle-Nassau;5.0;0.0;5.0;15.0;0.0;15.0;4.0;0.0;4.0
6767;Mannen;Leeftijd: 45 tot 60 jaar;Baarn;95.0;0.0;95.0;72.73;0.0;72.73;36.0;0.0;36.0
6768;Mannen;Leeftijd: 45 tot 60 jaar;Barendrecht;30.0;0.0;30.0;28.57;0.0;28.57;5.0;0.0;5.0
6769;Mannen;Leeftijd: 45 tot 60 jaar;Barneveld;25.0;5.0;20.0;17.78;2.22;15.56;4.0;1.0;4.0
6770;Mannen;Leeftijd: 45 tot 60 jaar;Beek (L.);0.0;0.0;0.0;7.14;0.0;7.14;1.0;0.0;1.0
6771;Mannen;Leeftijd: 45 tot 60 jaar;Beekdaelen;;;;;;;;;
6772;Mannen;Leeftijd: 45 tot 60 jaar;Beemster;20.0;0.0;20.0;47.83;0.0;47.83;20.0;0.0;20.0
6773;Mannen;Leeftijd: 45 tot 60 jaar;Beesel;0.0;0.0;0.0;9.09;0.0;9.09;1.0;0.0;1.0
6774;Mannen;Leeftijd: 45 tot 60 jaar;Berg en Dal;25.0;0.0;25.0;18.62;0.69;17.93;7.0;0.0;6.0
6775;Mannen;Leeftijd: 45 tot 60 jaar;Bergeijk;10.0;0.0;10.0;21.57;1.96;19.61;5.0;0.0;5.0
6776;Mannen;Leeftijd: 45 tot 60 jaar;Bergen (L.);5.0;0.0;5.0;8.57;0.0;8.57;2.0;0.0;2.0
6777;Mannen;Leeftijd: 45 tot 60 jaar;Bergen (NH.);35.0;0.0;35.0;42.5;1.25;41.25;10.0;0.0;10.0
6778;Mannen;Leeftijd: 45 tot 60 jaar;Bergen op Zoom;;;;;;;;;
6779;Mannen;Leeftijd: 45 tot 60 jaar;Berkelland;25.0;0.0;20.0;15.75;0.68;15.07;5.0;0.0;4.0
6780;Mannen;Leeftijd: 45 tot 60 jaar;Bernheze;10.0;0.0;10.0;14.29;0.0;14.29;2.0;0.0;2.0
6781;Mannen;Leeftijd: 45 tot 60 jaar;Best;10.0;0.0;10.0;15.94;1.45;14.49;3.0;0.0;3.0
6782;Mannen;Leeftijd: 45 tot 60 jaar;Beuningen;;;;;;;;;
6783;Mannen;Leeftijd: 45 tot 60 jaar;Beverwijk;15.0;0.0;15.0;11.04;1.3;9.74;4.0;0.0;3.0
6784;Mannen;Leeftijd: 45 tot 60 jaar;De Bilt;20.0;0.0;20.0;17.24;0.0;17.24;4.0;0.0;4.0
6785;Mannen;Leeftijd: 45 tot 60 jaar;Bladel;10.0;0.0;10.0;14.71;1.47;13.24;4.0;0.0;4.0
6786;Mannen;Leeftijd: 45 tot 60 jaar;Blaricum;;;;;;;;;
6787;Mannen;Leeftijd: 45 tot 60 jaar;Bloemendaal;20.0;0.0;20.0;40.91;0.0;40.91;7.0;0.0;7.0
6788;Mannen;Leeftijd: 45 tot 60 jaar;Bodegraven-Reeuwijk;10.0;0.0;10.0;16.92;1.54;15.38;3.0;0.0;3.0
6789;Mannen;Leeftijd: 45 tot 60 jaar;Boekel;25.0;0.0;25.0;59.09;2.27;56.82;21.0;1.0;20.0
6790;Mannen;Leeftijd: 45 tot 60 jaar;Borger-Odoorn;15.0;0.0;10.0;12.5;0.96;11.54;4.0;0.0;4.0
6791;Mannen;Leeftijd: 45 tot 60 jaar;Borne;20.0;0.0;20.0;24.05;0.0;24.05;8.0;0.0;8.0
6792;Mannen;Leeftijd: 45 tot 60 jaar;Borsele;15.0;0.0;15.0;20.51;2.56;17.95;6.0;1.0;6.0
6793;Mannen;Leeftijd: 45 tot 60 jaar;Boxmeer;;;;;;;;;
6794;Mannen;Leeftijd: 45 tot 60 jaar;Boxtel;15.0;0.0;15.0;31.37;3.92;27.45;5.0;1.0;4.0
6795;Mannen;Leeftijd: 45 tot 60 jaar;Breda;140.0;5.0;130.0;16.97;0.74;16.24;7.0;0.0;7.0
6796;Mannen;Leeftijd: 45 tot 60 jaar;Brielle;5.0;0.0;5.0;29.17;0.0;29.17;4.0;0.0;4.0
6797;Mannen;Leeftijd: 45 tot 60 jaar;Bronckhorst;20.0;0.0;20.0;21.11;1.11;20.0;4.0;0.0;4.0
6798;Mannen;Leeftijd: 45 tot 60 jaar;Brummen;15.0;0.0;10.0;19.72;2.82;16.9;6.0;1.0;5.0
6799;Mannen;Leeftijd: 45 tot 60 jaar;Brunssum;15.0;0.0;15.0;11.3;0.0;11.3;4.0;0.0;4.0
6800;Mannen;Leeftijd: 45 tot 60 jaar;Bunnik;10.0;0.0;5.0;21.62;5.41;16.22;5.0;1.0;4.0
6801;Mannen;Leeftijd: 45 tot 60 jaar;Bunschoten;25.0;0.0;25.0;50.0;2.08;47.92;11.0;0.0;10.0
6802;Mannen;Leeftijd: 45 tot 60 jaar;Buren;5.0;0.0;5.0;9.38;0.0;9.38;1.0;0.0;1.0
6803;Mannen;Leeftijd: 45 tot 60 jaar;Capelle aan den IJssel;30.0;0.0;25.0;12.67;0.9;11.76;4.0;0.0;4.0
6804;Mannen;Leeftijd: 45 tot 60 jaar;Castricum;20.0;5.0;20.0;26.58;3.8;22.78;5.0;1.0;5.0
6805;Mannen;Leeftijd: 45 tot 60 jaar;Coevorden;5.0;0.0;0.0;3.41;1.14;2.27;1.0;0.0;1.0
6806;Mannen;Leeftijd: 45 tot 60 jaar;Cranendonck;10.0;0.0;10.0;18.52;0.0;18.52;4.0;0.0;4.0
6807;Mannen;Leeftijd: 45 tot 60 jaar;Cuijk;15.0;0.0;15.0;20.59;0.0;20.59;5.0;0.0;5.0
6808;Mannen;Leeftijd: 45 tot 60 jaar;Culemborg;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
6809;Mannen;Leeftijd: 45 tot 60 jaar;Dalfsen;10.0;0.0;10.0;10.67;0.0;10.67;3.0;0.0;3.0
6810;Mannen;Leeftijd: 45 tot 60 jaar;Dantumadiel;10.0;5.0;5.0;11.59;4.35;7.25;4.0;2.0;3.0
6811;Mannen;Leeftijd: 45 tot 60 jaar;Delft;40.0;5.0;40.0;8.74;0.64;8.1;5.0;0.0;4.0
6812;Mannen;Leeftijd: 45 tot 60 jaar;Delfzijl;;;;;;;;;
6813;Mannen;Leeftijd: 45 tot 60 jaar;Deurne;45.0;0.0;45.0;30.34;0.69;29.66;13.0;0.0;12.0
6814;Mannen;Leeftijd: 45 tot 60 jaar;Deventer;50.0;5.0;45.0;9.38;0.78;8.59;4.0;0.0;4.0
6815;Mannen;Leeftijd: 45 tot 60 jaar;Diemen;10.0;0.0;10.0;16.42;1.49;14.93;4.0;0.0;4.0
6816;Mannen;Leeftijd: 45 tot 60 jaar;Dinkelland;15.0;0.0;15.0;22.67;2.67;20.0;6.0;1.0;5.0
6817;Mannen;Leeftijd: 45 tot 60 jaar;Doesburg;5.0;0.0;5.0;9.3;0.0;9.3;3.0;0.0;3.0
6818;Mannen;Leeftijd: 45 tot 60 jaar;Doetinchem;40.0;5.0;35.0;11.78;1.72;10.06;6.0;1.0;5.0
6819;Mannen;Leeftijd: 45 tot 60 jaar;Dongen;5.0;0.0;5.0;5.77;0.0;5.77;1.0;0.0;1.0
6820;Mannen;Leeftijd: 45 tot 60 jaar;Dordrecht;75.0;5.0;70.0;15.76;0.84;14.92;6.0;0.0;5.0
6821;Mannen;Leeftijd: 45 tot 60 jaar;Drechterland;0.0;0.0;0.0;2.78;0.0;2.78;0.0;0.0;0.0
6822;Mannen;Leeftijd: 45 tot 60 jaar;Drimmelen;50.0;0.0;50.0;52.13;0.0;52.13;16.0;0.0;16.0
6823;Mannen;Leeftijd: 45 tot 60 jaar;Dronten;15.0;0.0;15.0;10.45;0.0;10.45;3.0;0.0;3.0
6824;Mannen;Leeftijd: 45 tot 60 jaar;Druten;35.0;0.0;30.0;39.76;1.2;38.55;15.0;0.0;14.0
6825;Mannen;Leeftijd: 45 tot 60 jaar;Duiven;;;;;;;;;
6826;Mannen;Leeftijd: 45 tot 60 jaar;Echt-Susteren;0.0;0.0;0.0;3.45;1.72;1.72;1.0;0.0;0.0
6827;Mannen;Leeftijd: 45 tot 60 jaar;Edam-Volendam;10.0;0.0;5.0;17.78;2.22;15.56;2.0;0.0;2.0
6828;Mannen;Leeftijd: 45 tot 60 jaar;Ede;45.0;0.0;45.0;12.08;0.51;11.57;4.0;0.0;4.0
6829;Mannen;Leeftijd: 45 tot 60 jaar;Eemnes;;;;;;;;;
6830;Mannen;Leeftijd: 45 tot 60 jaar;Eersel;50.0;0.0;45.0;50.0;1.04;48.96;23.0;0.0;22.0
6831;Mannen;Leeftijd: 45 tot 60 jaar;Eijsden-Margraten;5.0;0.0;5.0;9.09;0.0;9.09;1.0;0.0;1.0
6832;Mannen;Leeftijd: 45 tot 60 jaar;Eindhoven;80.0;10.0;70.0;8.27;0.93;7.34;3.0;0.0;3.0
6833;Mannen;Leeftijd: 45 tot 60 jaar;Elburg;15.0;0.0;15.0;19.18;1.37;17.81;6.0;0.0;5.0
6834;Mannen;Leeftijd: 45 tot 60 jaar;Emmen;90.0;10.0;85.0;15.86;1.38;14.48;8.0;1.0;7.0
6835;Mannen;Leeftijd: 45 tot 60 jaar;Enkhuizen;5.0;0.0;0.0;6.12;4.08;2.04;1.0;1.0;0.0
6836;Mannen;Leeftijd: 45 tot 60 jaar;Enschede;180.0;15.0;165.0;17.73;1.48;16.26;11.0;1.0;10.0
6837;Mannen;Leeftijd: 45 tot 60 jaar;Epe;10.0;0.0;5.0;8.89;1.11;7.78;2.0;0.0;2.0
6838;Mannen;Leeftijd: 45 tot 60 jaar;Ermelo;30.0;0.0;30.0;26.13;0.9;25.23;10.0;0.0;10.0
6839;Mannen;Leeftijd: 45 tot 60 jaar;Etten-Leur;45.0;5.0;40.0;27.5;1.88;25.63;9.0;1.0;8.0
6840;Mannen;Leeftijd: 45 tot 60 jaar;De Fryske Marren;25.0;5.0;20.0;17.27;3.6;13.67;4.0;1.0;3.0
6841;Mannen;Leeftijd: 45 tot 60 jaar;Geertruidenberg;20.0;0.0;20.0;20.22;0.0;20.22;7.0;0.0;7.0
6842;Mannen;Leeftijd: 45 tot 60 jaar;Geldrop-Mierlo;10.0;0.0;5.0;6.11;0.76;5.34;2.0;0.0;2.0
6843;Mannen;Leeftijd: 45 tot 60 jaar;Gemert-Bakel;25.0;5.0;20.0;22.41;3.45;18.97;8.0;1.0;7.0
6844;Mannen;Leeftijd: 45 tot 60 jaar;Gennep;10.0;0.0;10.0;18.18;3.64;14.55;5.0;1.0;4.0
6845;Mannen;Leeftijd: 45 tot 60 jaar;Gilze en Rijen;30.0;0.0;25.0;28.0;1.0;27.0;9.0;0.0;9.0
6846;Mannen;Leeftijd: 45 tot 60 jaar;Goeree-Overflakkee;70.0;5.0;65.0;41.82;3.03;38.79;13.0;1.0;12.0
6847;Mannen;Leeftijd: 45 tot 60 jaar;Goes;60.0;5.0;55.0;28.16;1.46;26.7;14.0;1.0;13.0
6848;Mannen;Leeftijd: 45 tot 60 jaar;Goirle;20.0;0.0;20.0;29.69;1.56;28.13;8.0;0.0;7.0
6849;Mannen;Leeftijd: 45 tot 60 jaar;Gooise Meren;;;;;;;;;
6850;Mannen;Leeftijd: 45 tot 60 jaar;Gorinchem;35.0;0.0;35.0;27.48;0.76;26.72;9.0;0.0;8.0
6851;Mannen;Leeftijd: 45 tot 60 jaar;Gouda;45.0;5.0;40.0;15.61;1.66;13.95;6.0;1.0;5.0
6852;Mannen;Leeftijd: 45 tot 60 jaar;Grave;15.0;0.0;15.0;45.95;2.7;43.24;12.0;1.0;11.0
6853;Mannen;Leeftijd: 45 tot 60 jaar;'s-Gravenhage (gemeente);245.0;30.0;220.0;8.42;0.95;7.46;4.0;0.0;4.0
6854;Mannen;Leeftijd: 45 tot 60 jaar;Groningen (gemeente);105.0;5.0;100.0;11.61;0.56;11.05;5.0;0.0;5.0
6855;Mannen;Leeftijd: 45 tot 60 jaar;Gulpen-Wittem;5.0;0.0;5.0;12.5;0.0;12.5;4.0;0.0;4.0
6856;Mannen;Leeftijd: 45 tot 60 jaar;Haaksbergen;25.0;5.0;20.0;26.6;3.19;23.4;9.0;1.0;8.0
6857;Mannen;Leeftijd: 45 tot 60 jaar;Haaren;25.0;0.0;25.0;59.09;2.27;56.82;15.0;1.0;15.0
6858;Mannen;Leeftijd: 45 tot 60 jaar;Haarlem;60.0;10.0;50.0;8.27;1.26;7.01;3.0;1.0;3.0
6859;Mannen;Leeftijd: 45 tot 60 jaar;Haarlemmermeer;40.0;0.0;35.0;18.27;0.96;17.31;2.0;0.0;2.0
6860;Mannen;Leeftijd: 45 tot 60 jaar;Halderberge;15.0;0.0;10.0;13.68;2.11;11.58;4.0;1.0;3.0
6861;Mannen;Leeftijd: 45 tot 60 jaar;Hardenberg;;;;;;;;;
6862;Mannen;Leeftijd: 45 tot 60 jaar;Harderwijk;20.0;0.0;20.0;10.75;1.08;9.68;4.0;0.0;4.0
6863;Mannen;Leeftijd: 45 tot 60 jaar;Hardinxveld-Giessendam;5.0;0.0;5.0;12.77;2.13;10.64;3.0;1.0;3.0
6864;Mannen;Leeftijd: 45 tot 60 jaar;Harlingen;0.0;0.0;0.0;4.65;2.33;2.33;1.0;1.0;1.0
6865;Mannen;Leeftijd: 45 tot 60 jaar;Hattem;5.0;0.0;5.0;19.23;0.0;19.23;4.0;0.0;4.0
6866;Mannen;Leeftijd: 45 tot 60 jaar;Heemskerk;35.0;0.0;30.0;22.76;0.69;22.07;8.0;0.0;8.0
6867;Mannen;Leeftijd: 45 tot 60 jaar;Heemstede;35.0;0.0;30.0;51.56;1.56;50.0;12.0;0.0;11.0
6868;Mannen;Leeftijd: 45 tot 60 jaar;Heerde;5.0;0.0;5.0;13.73;3.92;9.8;3.0;1.0;2.0
6869;Mannen;Leeftijd: 45 tot 60 jaar;Heerenveen;25.0;0.0;25.0;12.37;0.0;12.37;4.0;0.0;4.0
6870;Mannen;Leeftijd: 45 tot 60 jaar;Heerhugowaard;15.0;0.0;15.0;10.49;1.4;9.09;2.0;0.0;2.0
6871;Mannen;Leeftijd: 45 tot 60 jaar;Heerlen;65.0;5.0;60.0;18.86;1.5;17.37;7.0;1.0;6.0
6872;Mannen;Leeftijd: 45 tot 60 jaar;Heeze-Leende;25.0;0.0;25.0;48.15;1.85;46.3;15.0;1.0;14.0
6873;Mannen;Leeftijd: 45 tot 60 jaar;Heiloo;10.0;5.0;5.0;20.45;6.82;13.64;3.0;1.0;2.0
6874;Mannen;Leeftijd: 45 tot 60 jaar;Den Helder;15.0;0.0;15.0;10.49;0.0;10.49;3.0;0.0;3.0
6875;Mannen;Leeftijd: 45 tot 60 jaar;Hellendoorn;25.0;0.0;25.0;23.08;0.0;23.08;7.0;0.0;7.0
6876;Mannen;Leeftijd: 45 tot 60 jaar;Hellevoetsluis;;;;;;;;;
6877;Mannen;Leeftijd: 45 tot 60 jaar;Helmond;40.0;5.0;30.0;8.88;1.59;7.29;4.0;1.0;3.0
6878;Mannen;Leeftijd: 45 tot 60 jaar;Hendrik-Ido-Ambacht;10.0;0.0;5.0;11.69;2.6;9.09;3.0;1.0;2.0
6879;Mannen;Leeftijd: 45 tot 60 jaar;Hengelo (O.);25.0;5.0;20.0;6.81;1.57;5.24;3.0;1.0;2.0
6880;Mannen;Leeftijd: 45 tot 60 jaar;'s-Hertogenbosch;140.0;5.0;130.0;21.97;0.96;21.02;8.0;0.0;8.0
6881;Mannen;Leeftijd: 45 tot 60 jaar;Heumen;;;;;;;;;
6882;Mannen;Leeftijd: 45 tot 60 jaar;Heusden;25.0;0.0;25.0;18.66;0.75;17.91;5.0;0.0;5.0
6883;Mannen;Leeftijd: 45 tot 60 jaar;Hillegom;10.0;0.0;10.0;12.99;0.0;12.99;4.0;0.0;4.0
6884;Mannen;Leeftijd: 45 tot 60 jaar;Hilvarenbeek;15.0;0.0;15.0;42.5;0.0;42.5;9.0;0.0;9.0
6885;Mannen;Leeftijd: 45 tot 60 jaar;Hilversum;25.0;0.0;20.0;7.28;0.32;6.96;2.0;0.0;2.0
6886;Mannen;Leeftijd: 45 tot 60 jaar;Hoeksche Waard;25.0;5.0;25.0;13.11;1.46;11.65;3.0;0.0;2.0
6887;Mannen;Leeftijd: 45 tot 60 jaar;Hof van Twente;25.0;0.0;20.0;17.16;0.75;16.42;6.0;0.0;5.0
6888;Mannen;Leeftijd: 45 tot 60 jaar;Het Hogeland;50.0;0.0;50.0;19.59;0.0;19.59;9.0;0.0;9.0
6889;Mannen;Leeftijd: 45 tot 60 jaar;Hollands Kroon;5.0;0.0;5.0;6.76;0.0;6.76;1.0;0.0;1.0
6890;Mannen;Leeftijd: 45 tot 60 jaar;Hoogeveen;70.0;5.0;70.0;21.65;0.91;20.73;12.0;1.0;12.0
6891;Mannen;Leeftijd: 45 tot 60 jaar;Hoorn;50.0;5.0;45.0;14.05;1.38;12.67;7.0;1.0;6.0
6892;Mannen;Leeftijd: 45 tot 60 jaar;Horst aan de Maas;15.0;0.0;15.0;14.85;0.99;13.86;3.0;0.0;3.0
6893;Mannen;Leeftijd: 45 tot 60 jaar;Houten;10.0;0.0;10.0;12.35;1.23;11.11;2.0;0.0;2.0
6894;Mannen;Leeftijd: 45 tot 60 jaar;Huizen;10.0;0.0;5.0;16.36;3.64;12.73;2.0;0.0;2.0
6895;Mannen;Leeftijd: 45 tot 60 jaar;Hulst;5.0;0.0;5.0;4.23;0.0;4.23;1.0;0.0;1.0
6896;Mannen;Leeftijd: 45 tot 60 jaar;IJsselstein;10.0;0.0;10.0;13.16;2.63;10.53;2.0;0.0;2.0
6897;Mannen;Leeftijd: 45 tot 60 jaar;Kaag en Braassem;;;;;;;;;
6898;Mannen;Leeftijd: 45 tot 60 jaar;Kampen;15.0;5.0;10.0;8.92;3.18;5.73;3.0;1.0;2.0
6899;Mannen;Leeftijd: 45 tot 60 jaar;Kapelle;5.0;0.0;5.0;13.51;2.7;10.81;4.0;1.0;3.0
6900;Mannen;Leeftijd: 45 tot 60 jaar;Katwijk;55.0;5.0;50.0;29.57;1.61;27.96;8.0;0.0;8.0
6901;Mannen;Leeftijd: 45 tot 60 jaar;Kerkrade;5.0;5.0;5.0;3.83;2.19;1.64;1.0;1.0;1.0
6902;Mannen;Leeftijd: 45 tot 60 jaar;Koggenland;5.0;0.0;5.0;16.28;2.33;13.95;3.0;0.0;2.0
6903;Mannen;Leeftijd: 45 tot 60 jaar;Krimpen aan den IJssel;5.0;0.0;5.0;9.33;0.0;9.33;2.0;0.0;2.0
6904;Mannen;Leeftijd: 45 tot 60 jaar;Krimpenerwaard;35.0;0.0;35.0;26.52;1.52;25.0;6.0;0.0;6.0
6905;Mannen;Leeftijd: 45 tot 60 jaar;Laarbeek;15.0;0.0;10.0;24.53;1.89;22.64;5.0;0.0;5.0
6906;Mannen;Leeftijd: 45 tot 60 jaar;Landerd;5.0;0.0;0.0;13.04;8.7;4.35;2.0;1.0;1.0
6907;Mannen;Leeftijd: 45 tot 60 jaar;Landgraaf;60.0;5.0;55.0;29.85;1.49;28.36;15.0;1.0;14.0
6908;Mannen;Leeftijd: 45 tot 60 jaar;Landsmeer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6909;Mannen;Leeftijd: 45 tot 60 jaar;Langedijk;5.0;0.0;5.0;10.2;0.0;10.2;2.0;0.0;2.0
6910;Mannen;Leeftijd: 45 tot 60 jaar;Lansingerland;15.0;0.0;15.0;18.92;1.35;17.57;2.0;0.0;2.0
6911;Mannen;Leeftijd: 45 tot 60 jaar;Laren (NH.);;;;;;;;;
6912;Mannen;Leeftijd: 45 tot 60 jaar;Leeuwarden;80.0;20.0;60.0;11.53;2.63;8.91;6.0;1.0;5.0
6913;Mannen;Leeftijd: 45 tot 60 jaar;Leiden;35.0;5.0;35.0;7.34;0.6;6.75;3.0;0.0;3.0
6914;Mannen;Leeftijd: 45 tot 60 jaar;Leiderdorp;10.0;0.0;10.0;12.12;0.0;12.12;3.0;0.0;3.0
6915;Mannen;Leeftijd: 45 tot 60 jaar;Leidschendam-Voorburg;10.0;5.0;5.0;4.46;1.49;2.97;1.0;0.0;1.0
6916;Mannen;Leeftijd: 45 tot 60 jaar;Lelystad;55.0;10.0;45.0;16.21;2.45;13.76;6.0;1.0;5.0
6917;Mannen;Leeftijd: 45 tot 60 jaar;Leudal;25.0;0.0;25.0;26.09;1.09;25.0;6.0;0.0;6.0
6918;Mannen;Leeftijd: 45 tot 60 jaar;Leusden;15.0;5.0;10.0;25.0;5.0;20.0;5.0;1.0;4.0
6919;Mannen;Leeftijd: 45 tot 60 jaar;Lingewaard;20.0;0.0;20.0;17.36;0.0;17.36;4.0;0.0;4.0
6920;Mannen;Leeftijd: 45 tot 60 jaar;Lisse;5.0;0.0;5.0;5.45;0.0;5.45;1.0;0.0;1.0
6921;Mannen;Leeftijd: 45 tot 60 jaar;Lochem;25.0;0.0;25.0;26.0;0.0;26.0;7.0;0.0;7.0
6922;Mannen;Leeftijd: 45 tot 60 jaar;Loon op Zand;15.0;0.0;10.0;18.06;1.39;16.67;5.0;0.0;5.0
6923;Mannen;Leeftijd: 45 tot 60 jaar;Lopik;0.0;0.0;0.0;8.0;0.0;8.0;1.0;0.0;1.0
6924;Mannen;Leeftijd: 45 tot 60 jaar;Loppersum;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6925;Mannen;Leeftijd: 45 tot 60 jaar;Losser;35.0;0.0;35.0;37.0;0.0;37.0;15.0;0.0;15.0
6926;Mannen;Leeftijd: 45 tot 60 jaar;Maasdriel;5.0;0.0;5.0;5.36;0.0;5.36;1.0;0.0;1.0
6927;Mannen;Leeftijd: 45 tot 60 jaar;Maasgouw;5.0;0.0;5.0;13.89;5.56;8.33;2.0;1.0;1.0
6928;Mannen;Leeftijd: 45 tot 60 jaar;Maassluis;20.0;0.0;20.0;14.73;0.0;14.73;6.0;0.0;6.0
6929;Mannen;Leeftijd: 45 tot 60 jaar;Maastricht;60.0;5.0;60.0;11.31;0.55;10.77;6.0;0.0;5.0
6930;Mannen;Leeftijd: 45 tot 60 jaar;Medemblik;45.0;0.0;45.0;27.98;1.19;26.79;9.0;0.0;9.0
6931;Mannen;Leeftijd: 45 tot 60 jaar;Meerssen;15.0;0.0;15.0;30.23;0.0;30.23;6.0;0.0;6.0
6932;Mannen;Leeftijd: 45 tot 60 jaar;Meierijstad;25.0;5.0;20.0;18.52;2.96;15.56;3.0;0.0;2.0
6933;Mannen;Leeftijd: 45 tot 60 jaar;Meppel;30.0;0.0;30.0;21.09;0.68;20.41;8.0;0.0;8.0
6934;Mannen;Leeftijd: 45 tot 60 jaar;Middelburg (Z.);45.0;0.0;40.0;24.18;1.1;23.08;9.0;0.0;9.0
6935;Mannen;Leeftijd: 45 tot 60 jaar;Midden-Delfland;0.0;0.0;0.0;3.13;0.0;3.13;0.0;0.0;0.0
6936;Mannen;Leeftijd: 45 tot 60 jaar;Midden-Drenthe;10.0;0.0;10.0;10.11;0.0;10.11;2.0;0.0;2.0
6937;Mannen;Leeftijd: 45 tot 60 jaar;Midden-Groningen;40.0;5.0;40.0;13.4;0.98;12.42;6.0;0.0;5.0
6938;Mannen;Leeftijd: 45 tot 60 jaar;Mill en Sint Hubert;5.0;0.0;5.0;16.67;4.17;12.5;3.0;1.0;2.0
6939;Mannen;Leeftijd: 45 tot 60 jaar;Moerdijk;20.0;0.0;15.0;15.97;1.68;14.29;4.0;0.0;4.0
6940;Mannen;Leeftijd: 45 tot 60 jaar;Molenlanden;15.0;0.0;15.0;18.07;1.2;16.87;3.0;0.0;3.0
6941;Mannen;Leeftijd: 45 tot 60 jaar;Montferland;10.0;0.0;10.0;9.17;0.92;8.26;2.0;0.0;2.0
6942;Mannen;Leeftijd: 45 tot 60 jaar;Montfoort;0.0;0.0;0.0;9.52;9.52;0.0;1.0;1.0;0.0
6943;Mannen;Leeftijd: 45 tot 60 jaar;Mook en Middelaar;5.0;0.0;5.0;15.0;0.0;15.0;3.0;0.0;3.0
6944;Mannen;Leeftijd: 45 tot 60 jaar;Neder-Betuwe;5.0;5.0;5.0;8.22;4.11;4.11;2.0;1.0;1.0
6945;Mannen;Leeftijd: 45 tot 60 jaar;Nederweert;10.0;0.0;10.0;22.5;0.0;22.5;5.0;0.0;5.0
6946;Mannen;Leeftijd: 45 tot 60 jaar;Nieuwegein;;;;;;;;;
6947;Mannen;Leeftijd: 45 tot 60 jaar;Nieuwkoop;;;;;;;;;
6948;Mannen;Leeftijd: 45 tot 60 jaar;Nijkerk;25.0;5.0;20.0;17.52;2.19;15.33;5.0;1.0;4.0
6949;Mannen;Leeftijd: 45 tot 60 jaar;Nijmegen;70.0;10.0;60.0;8.84;1.14;7.7;4.0;1.0;4.0
6950;Mannen;Leeftijd: 45 tot 60 jaar;Nissewaard;55.0;5.0;50.0;16.98;1.26;15.72;6.0;0.0;6.0
6951;Mannen;Leeftijd: 45 tot 60 jaar;Noardeast-Fryslân;30.0;5.0;30.0;14.22;1.38;12.84;6.0;1.0;6.0
6952;Mannen;Leeftijd: 45 tot 60 jaar;Noord-Beveland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6953;Mannen;Leeftijd: 45 tot 60 jaar;Noordenveld;;;;;;;;;
6954;Mannen;Leeftijd: 45 tot 60 jaar;Noordoostpolder;25.0;0.0;25.0;17.12;0.0;17.12;5.0;0.0;5.0
6955;Mannen;Leeftijd: 45 tot 60 jaar;Noordwijk;55.0;0.0;55.0;43.18;0.0;43.18;12.0;0.0;12.0
6956;Mannen;Leeftijd: 45 tot 60 jaar;Nuenen, Gerwen en Nederwetten;5.0;0.0;5.0;11.63;2.33;9.3;2.0;0.0;2.0
6957;Mannen;Leeftijd: 45 tot 60 jaar;Nunspeet;35.0;0.0;35.0;34.31;1.96;32.35;13.0;1.0;12.0
6958;Mannen;Leeftijd: 45 tot 60 jaar;Oegstgeest;10.0;0.0;10.0;23.4;0.0;23.4;4.0;0.0;4.0
6959;Mannen;Leeftijd: 45 tot 60 jaar;Oirschot;10.0;0.0;10.0;27.03;2.7;24.32;5.0;0.0;4.0
6960;Mannen;Leeftijd: 45 tot 60 jaar;Oisterwijk;;;;;;;;;
6961;Mannen;Leeftijd: 45 tot 60 jaar;Oldambt;25.0;0.0;25.0;10.73;0.86;9.87;6.0;0.0;5.0
6962;Mannen;Leeftijd: 45 tot 60 jaar;Oldebroek;10.0;0.0;10.0;16.67;0.0;16.67;4.0;0.0;4.0
6963;Mannen;Leeftijd: 45 tot 60 jaar;Oldenzaal;15.0;0.0;15.0;10.96;0.0;10.96;5.0;0.0;5.0
6964;Mannen;Leeftijd: 45 tot 60 jaar;Olst-Wijhe;35.0;0.0;35.0;36.17;0.0;36.17;16.0;0.0;16.0
6965;Mannen;Leeftijd: 45 tot 60 jaar;Ommen;;;;;;;;;
