ID;Geslacht;Leeftijd;WijzeVanDeelname;Perioden;Verkeersdoden_1
6648;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2003;0
6649;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2004;0
6650;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2005;0
6651;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2006;0
6652;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2007;0
6653;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2008;0
6654;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2009;0
6655;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2010;0
6656;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2011;0
6657;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2012;0
6658;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2013;0
6659;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2014;0
6660;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2015;0
6661;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2016;0
6662;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2017;0
6663;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2018;0
6664;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2019;0
6665;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2020;0
6666;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2021;0
6667;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2022;0
6668;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2023;0
6669;Vrouwen;15 tot 20 jaar;"Wijze van deelname; onbekend";2024;0
6670;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;1996;54
6671;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;1997;53
6672;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;1998;45
6673;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;1999;44
6674;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2000;44
6675;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2001;39
6676;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2002;40
6677;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2003;42
6678;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2004;36
6679;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2005;28
6680;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2006;15
6681;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2007;27
6682;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2008;23
6683;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2009;26
6684;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2010;20
6685;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2011;15
6686;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2012;18
6687;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2013;9
6688;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2014;19
6689;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2015;15
6690;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2016;22
6691;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2017;16
6692;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2018;12
6693;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2019;20
6694;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2020;15
6695;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2021;13
6696;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2022;12
6697;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2023;21
6698;Vrouwen;20 tot 30 jaar;Totaal wijze van deelname;2024;15
6699;Vrouwen;20 tot 30 jaar;Voetganger;1996;3
6700;Vrouwen;20 tot 30 jaar;Voetganger;1997;3
6701;Vrouwen;20 tot 30 jaar;Voetganger;1998;5
6702;Vrouwen;20 tot 30 jaar;Voetganger;1999;5
6703;Vrouwen;20 tot 30 jaar;Voetganger;2000;0
6704;Vrouwen;20 tot 30 jaar;Voetganger;2001;0
6705;Vrouwen;20 tot 30 jaar;Voetganger;2002;0
6706;Vrouwen;20 tot 30 jaar;Voetganger;2003;2
6707;Vrouwen;20 tot 30 jaar;Voetganger;2004;1
6708;Vrouwen;20 tot 30 jaar;Voetganger;2005;2
6709;Vrouwen;20 tot 30 jaar;Voetganger;2006;0
6710;Vrouwen;20 tot 30 jaar;Voetganger;2007;5
6711;Vrouwen;20 tot 30 jaar;Voetganger;2008;1
6712;Vrouwen;20 tot 30 jaar;Voetganger;2009;2
6713;Vrouwen;20 tot 30 jaar;Voetganger;2010;1
6714;Vrouwen;20 tot 30 jaar;Voetganger;2011;1
6715;Vrouwen;20 tot 30 jaar;Voetganger;2012;2
6716;Vrouwen;20 tot 30 jaar;Voetganger;2013;0
6717;Vrouwen;20 tot 30 jaar;Voetganger;2014;3
6718;Vrouwen;20 tot 30 jaar;Voetganger;2015;3
6719;Vrouwen;20 tot 30 jaar;Voetganger;2016;0
6720;Vrouwen;20 tot 30 jaar;Voetganger;2017;5
6721;Vrouwen;20 tot 30 jaar;Voetganger;2018;1
6722;Vrouwen;20 tot 30 jaar;Voetganger;2019;2
6723;Vrouwen;20 tot 30 jaar;Voetganger;2020;1
6724;Vrouwen;20 tot 30 jaar;Voetganger;2021;0
6725;Vrouwen;20 tot 30 jaar;Voetganger;2022;4
6726;Vrouwen;20 tot 30 jaar;Voetganger;2023;3
6727;Vrouwen;20 tot 30 jaar;Voetganger;2024;1
6728;Vrouwen;20 tot 30 jaar;Fiets;1996;5
6729;Vrouwen;20 tot 30 jaar;Fiets;1997;6
6730;Vrouwen;20 tot 30 jaar;Fiets;1998;5
6731;Vrouwen;20 tot 30 jaar;Fiets;1999;2
6732;Vrouwen;20 tot 30 jaar;Fiets;2000;4
6733;Vrouwen;20 tot 30 jaar;Fiets;2001;5
6734;Vrouwen;20 tot 30 jaar;Fiets;2002;6
6735;Vrouwen;20 tot 30 jaar;Fiets;2003;4
6736;Vrouwen;20 tot 30 jaar;Fiets;2004;7
6737;Vrouwen;20 tot 30 jaar;Fiets;2005;6
6738;Vrouwen;20 tot 30 jaar;Fiets;2006;1
6739;Vrouwen;20 tot 30 jaar;Fiets;2007;6
6740;Vrouwen;20 tot 30 jaar;Fiets;2008;3
6741;Vrouwen;20 tot 30 jaar;Fiets;2009;5
6742;Vrouwen;20 tot 30 jaar;Fiets;2010;4
6743;Vrouwen;20 tot 30 jaar;Fiets;2011;4
6744;Vrouwen;20 tot 30 jaar;Fiets;2012;0
6745;Vrouwen;20 tot 30 jaar;Fiets;2013;1
6746;Vrouwen;20 tot 30 jaar;Fiets;2014;4
6747;Vrouwen;20 tot 30 jaar;Fiets;2015;3
6748;Vrouwen;20 tot 30 jaar;Fiets;2016;6
6749;Vrouwen;20 tot 30 jaar;Fiets;2017;3
6750;Vrouwen;20 tot 30 jaar;Fiets;2018;1
6751;Vrouwen;20 tot 30 jaar;Fiets;2019;5
6752;Vrouwen;20 tot 30 jaar;Fiets;2020;3
6753;Vrouwen;20 tot 30 jaar;Fiets;2021;4
6754;Vrouwen;20 tot 30 jaar;Fiets;2022;1
6755;Vrouwen;20 tot 30 jaar;Fiets;2023;2
6756;Vrouwen;20 tot 30 jaar;Fiets;2024;4
6757;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;1996;3
6758;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;1997;1
6759;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;1998;2
6760;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;1999;0
6761;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2000;2
6762;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2001;1
6763;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2002;0
6764;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2003;5
6765;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2004;1
6766;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2005;0
6767;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2006;0
6768;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2007;1
6769;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2008;0
6770;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2009;0
6771;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2010;0
6772;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2011;1
6773;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2012;1
6774;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2013;3
6775;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2014;1
6776;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2015;0
6777;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2016;3
6778;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2017;0
6779;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2018;1
6780;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2019;0
6781;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2020;0
6782;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2021;3
6783;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2022;0
6784;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2023;1
6785;Vrouwen;20 tot 30 jaar;Brom- en snorfiets en brommobiel;2024;2
6786;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;1996;0
6787;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;1997;0
6788;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;1998;0
6789;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;1999;0
6790;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2000;0
6791;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2001;0
6792;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2002;0
6793;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2003;0
6794;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2004;0
6795;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2005;0
6796;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2006;0
6797;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2007;0
6798;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2008;0
6799;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2009;0
6800;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2010;0
6801;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2011;0
6802;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2012;0
6803;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2013;0
6804;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2014;0
6805;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2015;0
6806;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2016;0
6807;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2017;0
6808;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2018;0
6809;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2019;0
6810;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2020;0
6811;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2021;0
6812;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2022;0
6813;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2023;0
6814;Vrouwen;20 tot 30 jaar;Gemotoriseerd invalidenvoertuig ...;2024;0
6815;Vrouwen;20 tot 30 jaar;Motorfiets;1996;3
6816;Vrouwen;20 tot 30 jaar;Motorfiets;1997;4
6817;Vrouwen;20 tot 30 jaar;Motorfiets;1998;1
6818;Vrouwen;20 tot 30 jaar;Motorfiets;1999;4
6819;Vrouwen;20 tot 30 jaar;Motorfiets;2000;2
6820;Vrouwen;20 tot 30 jaar;Motorfiets;2001;1
6821;Vrouwen;20 tot 30 jaar;Motorfiets;2002;2
6822;Vrouwen;20 tot 30 jaar;Motorfiets;2003;2
6823;Vrouwen;20 tot 30 jaar;Motorfiets;2004;2
6824;Vrouwen;20 tot 30 jaar;Motorfiets;2005;0
6825;Vrouwen;20 tot 30 jaar;Motorfiets;2006;2
6826;Vrouwen;20 tot 30 jaar;Motorfiets;2007;0
6827;Vrouwen;20 tot 30 jaar;Motorfiets;2008;0
6828;Vrouwen;20 tot 30 jaar;Motorfiets;2009;1
6829;Vrouwen;20 tot 30 jaar;Motorfiets;2010;2
6830;Vrouwen;20 tot 30 jaar;Motorfiets;2011;0
6831;Vrouwen;20 tot 30 jaar;Motorfiets;2012;1
6832;Vrouwen;20 tot 30 jaar;Motorfiets;2013;0
6833;Vrouwen;20 tot 30 jaar;Motorfiets;2014;1
6834;Vrouwen;20 tot 30 jaar;Motorfiets;2015;0
6835;Vrouwen;20 tot 30 jaar;Motorfiets;2016;1
6836;Vrouwen;20 tot 30 jaar;Motorfiets;2017;0
6837;Vrouwen;20 tot 30 jaar;Motorfiets;2018;0
6838;Vrouwen;20 tot 30 jaar;Motorfiets;2019;1
6839;Vrouwen;20 tot 30 jaar;Motorfiets;2020;0
6840;Vrouwen;20 tot 30 jaar;Motorfiets;2021;0
6841;Vrouwen;20 tot 30 jaar;Motorfiets;2022;0
6842;Vrouwen;20 tot 30 jaar;Motorfiets;2023;2
6843;Vrouwen;20 tot 30 jaar;Motorfiets;2024;1
6844;Vrouwen;20 tot 30 jaar;Personenauto;1996;35
6845;Vrouwen;20 tot 30 jaar;Personenauto;1997;39
6846;Vrouwen;20 tot 30 jaar;Personenauto;1998;30
6847;Vrouwen;20 tot 30 jaar;Personenauto;1999;31
6848;Vrouwen;20 tot 30 jaar;Personenauto;2000;33
6849;Vrouwen;20 tot 30 jaar;Personenauto;2001;32
6850;Vrouwen;20 tot 30 jaar;Personenauto;2002;30
6851;Vrouwen;20 tot 30 jaar;Personenauto;2003;27
6852;Vrouwen;20 tot 30 jaar;Personenauto;2004;25
6853;Vrouwen;20 tot 30 jaar;Personenauto;2005;20
6854;Vrouwen;20 tot 30 jaar;Personenauto;2006;12
6855;Vrouwen;20 tot 30 jaar;Personenauto;2007;14
6856;Vrouwen;20 tot 30 jaar;Personenauto;2008;19
6857;Vrouwen;20 tot 30 jaar;Personenauto;2009;16
6858;Vrouwen;20 tot 30 jaar;Personenauto;2010;12
6859;Vrouwen;20 tot 30 jaar;Personenauto;2011;9
6860;Vrouwen;20 tot 30 jaar;Personenauto;2012;12
6861;Vrouwen;20 tot 30 jaar;Personenauto;2013;5
6862;Vrouwen;20 tot 30 jaar;Personenauto;2014;10
6863;Vrouwen;20 tot 30 jaar;Personenauto;2015;9
6864;Vrouwen;20 tot 30 jaar;Personenauto;2016;12
6865;Vrouwen;20 tot 30 jaar;Personenauto;2017;7
6866;Vrouwen;20 tot 30 jaar;Personenauto;2018;8
6867;Vrouwen;20 tot 30 jaar;Personenauto;2019;11
6868;Vrouwen;20 tot 30 jaar;Personenauto;2020;9
6869;Vrouwen;20 tot 30 jaar;Personenauto;2021;6
6870;Vrouwen;20 tot 30 jaar;Personenauto;2022;6
6871;Vrouwen;20 tot 30 jaar;Personenauto;2023;13
6872;Vrouwen;20 tot 30 jaar;Personenauto;2024;7
6873;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;1996;1
6874;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;1997;0
6875;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;1998;0
6876;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;1999;2
6877;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2000;2
6878;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2001;0
6879;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2002;2
6880;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2003;2
6881;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2004;0
6882;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2005;0
6883;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2006;0
6884;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2007;1
6885;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2008;0
6886;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2009;2
6887;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2010;0
6888;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2011;0
6889;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2012;1
6890;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2013;0
6891;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2014;0
6892;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2015;0
6893;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2016;0
6894;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2017;1
6895;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2018;1
6896;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2019;1
6897;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2020;1
6898;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2021;0
6899;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2022;1
6900;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2023;0
6901;Vrouwen;20 tot 30 jaar;Bestelauto, vrachtwagen;2024;0
6902;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";1996;3
6903;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";1997;0
6904;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";1998;2
6905;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";1999;0
6906;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2000;1
6907;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2001;0
6908;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2002;0
6909;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2003;0
6910;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2004;0
6911;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2005;0
6912;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2006;0
6913;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2007;0
6914;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2008;0
6915;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2009;0
6916;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2010;1
6917;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2011;0
6918;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2012;1
6919;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2013;0
6920;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2014;0
6921;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2015;0
6922;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2016;0
6923;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2017;0
6924;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2018;0
6925;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2019;0
6926;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2020;1
6927;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2021;0
6928;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2022;0
6929;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2023;0
6930;Vrouwen;20 tot 30 jaar;"Wijze van deelname; overig";2024;0
6931;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";1996;1
6932;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";1997;0
6933;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";1998;0
6934;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";1999;0
6935;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2000;0
6936;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2001;0
6937;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2002;0
6938;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2003;0
6939;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2004;0
6940;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2005;0
6941;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2006;0
6942;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2007;0
6943;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2008;0
6944;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2009;0
6945;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2010;0
6946;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2011;0
6947;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2012;0
6948;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2013;0
6949;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2014;0
6950;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2015;0
6951;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2016;0
6952;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2017;0
6953;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2018;0
6954;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2019;0
6955;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2020;0
6956;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2021;0
6957;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2022;0
6958;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2023;0
6959;Vrouwen;20 tot 30 jaar;"Wijze van deelname; onbekend";2024;0
6960;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;1996;34
6961;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;1997;27
6962;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;1998;30
6963;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;1999;31
6964;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2000;30
6965;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2001;32
6966;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2002;18
6967;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2003;28
6968;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2004;25
6969;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2005;21
6970;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2006;20
6971;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2007;23
6972;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2008;12
6973;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2009;12
6974;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2010;10
6975;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2011;12
6976;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2012;8
6977;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2013;10
6978;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2014;9
6979;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2015;8
6980;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2016;9
6981;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2017;13
6982;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2018;7
6983;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2019;17
6984;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2020;12
6985;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2021;7
6986;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2022;15
6987;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2023;8
6988;Vrouwen;30 tot 40 jaar;Totaal wijze van deelname;2024;10
6989;Vrouwen;30 tot 40 jaar;Voetganger;1996;2
6990;Vrouwen;30 tot 40 jaar;Voetganger;1997;2
6991;Vrouwen;30 tot 40 jaar;Voetganger;1998;4
6992;Vrouwen;30 tot 40 jaar;Voetganger;1999;2
6993;Vrouwen;30 tot 40 jaar;Voetganger;2000;2
6994;Vrouwen;30 tot 40 jaar;Voetganger;2001;1
6995;Vrouwen;30 tot 40 jaar;Voetganger;2002;1
6996;Vrouwen;30 tot 40 jaar;Voetganger;2003;5
6997;Vrouwen;30 tot 40 jaar;Voetganger;2004;1
6998;Vrouwen;30 tot 40 jaar;Voetganger;2005;0
6999;Vrouwen;30 tot 40 jaar;Voetganger;2006;1
7000;Vrouwen;30 tot 40 jaar;Voetganger;2007;5
7001;Vrouwen;30 tot 40 jaar;Voetganger;2008;1
7002;Vrouwen;30 tot 40 jaar;Voetganger;2009;2
7003;Vrouwen;30 tot 40 jaar;Voetganger;2010;1
7004;Vrouwen;30 tot 40 jaar;Voetganger;2011;1
7005;Vrouwen;30 tot 40 jaar;Voetganger;2012;0
7006;Vrouwen;30 tot 40 jaar;Voetganger;2013;1
7007;Vrouwen;30 tot 40 jaar;Voetganger;2014;0
7008;Vrouwen;30 tot 40 jaar;Voetganger;2015;1
7009;Vrouwen;30 tot 40 jaar;Voetganger;2016;0
7010;Vrouwen;30 tot 40 jaar;Voetganger;2017;0
7011;Vrouwen;30 tot 40 jaar;Voetganger;2018;0
7012;Vrouwen;30 tot 40 jaar;Voetganger;2019;3
7013;Vrouwen;30 tot 40 jaar;Voetganger;2020;1
7014;Vrouwen;30 tot 40 jaar;Voetganger;2021;1
7015;Vrouwen;30 tot 40 jaar;Voetganger;2022;1
7016;Vrouwen;30 tot 40 jaar;Voetganger;2023;1
7017;Vrouwen;30 tot 40 jaar;Voetganger;2024;0
7018;Vrouwen;30 tot 40 jaar;Fiets;1996;2
7019;Vrouwen;30 tot 40 jaar;Fiets;1997;4
