ID;Sectoren;TypeNietFinancieleActiva;Perioden;Beginbalans_1;Herwaardering_2;Kapitaalvorming_3;OverigeVolumemutaties_4;StatistischVerschil_5;Eindbalans_6;VolumeIndex2010100_7
4465;Huishoudens;Voertuigen;2016;;;;;;;
4466;Huishoudens;Overige duurzame goederen;1995;;;;;;11172.0;65.7
4467;Huishoudens;Overige duurzame goederen;1996;11172.0;107.0;427.0;0.0;0.0;11706.0;68.2
4468;Huishoudens;Overige duurzame goederen;1997;11706.0;179.0;624.0;0.0;0.0;12509.0;71.8
4469;Huishoudens;Overige duurzame goederen;1998;12509.0;201.0;947.0;0.0;0.0;13657.0;77.2
4470;Huishoudens;Overige duurzame goederen;1999;13657.0;225.0;1102.0;0.0;0.0;14984.0;83.3
4471;Huishoudens;Overige duurzame goederen;2000;14984.0;395.0;921.0;0.0;0.0;16300.0;88.3
4472;Huishoudens;Overige duurzame goederen;2001;16300.0;812.0;696.0;0.0;0.0;17808.0;91.9
4473;Huishoudens;Overige duurzame goederen;2002;17808.0;478.0;496.0;0.0;0.0;18782.0;94.4
4474;Huishoudens;Overige duurzame goederen;2003;18782.0;10.0;151.0;0.0;0.0;18943.0;95.1
4475;Huishoudens;Overige duurzame goederen;2004;18943.0;-22.0;41.0;0.0;0.0;18961.0;95.3
4476;Huishoudens;Overige duurzame goederen;2005;18961.0;118.0;-6.0;0.0;0.0;19074.0;95.3
4477;Huishoudens;Overige duurzame goederen;2006;19074.0;297.0;245.0;0.0;0.0;19616.0;96.5
4478;Huishoudens;Overige duurzame goederen;2007;19616.0;368.0;650.0;0.0;0.0;20633.0;99.6
4479;Huishoudens;Overige duurzame goederen;2008;20633.0;246.0;787.0;0.0;0.0;21667.0;103.4
4480;Huishoudens;Overige duurzame goederen;2009;21667.0;60.0;-302.0;0.0;0.0;21425.0;102.0
4481;Huishoudens;Overige duurzame goederen;2010;21425.0;208.0;-417.0;0.0;0.0;21216.0;100.0
4482;Huishoudens;Overige duurzame goederen;2011;21216.0;397.0;-283.0;0.0;0.0;21330.0;98.7
4483;Huishoudens;Overige duurzame goederen;2012;21330.0;263.0;-536.0;0.0;0.0;21057.0;96.2
4484;Huishoudens;Overige duurzame goederen;2013;;;;;;;
4485;Huishoudens;Overige duurzame goederen;2014;;;;;;;
4486;Huishoudens;Overige duurzame goederen;2015;;;;;;;
4487;Huishoudens;Overige duurzame goederen;2016;;;;;;;
4488;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;1995;;;;;;1164.0;82.8
4489;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;1996;1164.0;;;;;1247.0;84.3
4490;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;1997;1247.0;;;;;1328.0;85.4
4491;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;1998;1328.0;;;;;1424.0;87.8
4492;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;1999;1424.0;;;;;1604.0;93.7
4493;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2000;1604.0;;;;;1761.0;97.7
4494;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2001;1761.0;;;;;1873.0;100.9
4495;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2002;1873.0;;;;;1949.0;102.6
4496;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2003;1949.0;;;;;1996.0;103.4
4497;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2004;1996.0;;;;;2026.0;102.7
4498;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2005;2026.0;;;;;2053.0;102.2
4499;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2006;2053.0;;;;;2091.0;102.0
4500;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2007;2091.0;;;;;2160.0;102.5
4501;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2008;2160.0;;;;;2204.0;102.7
4502;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2009;2204.0;;;;;2172.0;101.4
4503;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2010;2172.0;;;;;2145.0;100.0
4504;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2011;2145.0;;;;;2103.0;98.7
4505;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2012;2103.0;;;;;2029.0;97.6
4506;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2013;;;;;;;
4507;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2014;;;;;;;
4508;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2015;;;;;;;
4509;IZW's t.b.v. huishoudens;Totaal niet-financiële activa;2016;;;;;;;
4510;IZW's t.b.v. huishoudens;Totaal vaste activa;1995;;;;;;1032.0;93.2
4511;IZW's t.b.v. huishoudens;Totaal vaste activa;1996;1032.0;;;;;1070.0;94.3
4512;IZW's t.b.v. huishoudens;Totaal vaste activa;1997;1070.0;;;;;1091.0;94.6
4513;IZW's t.b.v. huishoudens;Totaal vaste activa;1998;1091.0;;;;;1132.0;96.0
4514;IZW's t.b.v. huishoudens;Totaal vaste activa;1999;1132.0;;;;;1246.0;102.8
4515;IZW's t.b.v. huishoudens;Totaal vaste activa;2000;1246.0;;;;;1355.0;106.9
4516;IZW's t.b.v. huishoudens;Totaal vaste activa;2001;1355.0;;;;;1457.0;102.2
4517;IZW's t.b.v. huishoudens;Totaal vaste activa;2002;1457.0;;;;;1529.0;104.1
4518;IZW's t.b.v. huishoudens;Totaal vaste activa;2003;1529.0;;;;;1562.0;105.0
4519;IZW's t.b.v. huishoudens;Totaal vaste activa;2004;1562.0;;;;;1563.0;104.0
4520;IZW's t.b.v. huishoudens;Totaal vaste activa;2005;1563.0;;;;;1573.0;103.2
4521;IZW's t.b.v. huishoudens;Totaal vaste activa;2006;1573.0;;;;;1600.0;102.9
4522;IZW's t.b.v. huishoudens;Totaal vaste activa;2007;1600.0;;;;;1641.0;103.4
4523;IZW's t.b.v. huishoudens;Totaal vaste activa;2008;1641.0;;;;;1679.0;103.5
4524;IZW's t.b.v. huishoudens;Totaal vaste activa;2009;1679.0;;;;;1687.0;101.9
4525;IZW's t.b.v. huishoudens;Totaal vaste activa;2010;1687.0;;;;;1685.0;100.0
4526;IZW's t.b.v. huishoudens;Totaal vaste activa;2011;1685.0;;;;;1656.0;98.4
4527;IZW's t.b.v. huishoudens;Totaal vaste activa;2012;1656.0;;;;;1634.0;96.9
4528;IZW's t.b.v. huishoudens;Totaal vaste activa;2013;;;;;;;
4529;IZW's t.b.v. huishoudens;Totaal vaste activa;2014;;;;;;;
4530;IZW's t.b.v. huishoudens;Totaal vaste activa;2015;;;;;;;
4531;IZW's t.b.v. huishoudens;Totaal vaste activa;2016;;;;;;;
4532;IZW's t.b.v. huishoudens;Woningen;1995;;;;;;0.0;100.0
4533;IZW's t.b.v. huishoudens;Woningen;1996;0.0;;;;;0.0;100.0
4534;IZW's t.b.v. huishoudens;Woningen;1997;0.0;;;;;0.0;100.0
4535;IZW's t.b.v. huishoudens;Woningen;1998;0.0;;;;;0.0;100.0
4536;IZW's t.b.v. huishoudens;Woningen;1999;0.0;;;;;0.0;100.0
4537;IZW's t.b.v. huishoudens;Woningen;2000;0.0;;;;;0.0;100.0
4538;IZW's t.b.v. huishoudens;Woningen;2001;0.0;;;;;0.0;100.0
4539;IZW's t.b.v. huishoudens;Woningen;2002;0.0;;;;;0.0;100.0
4540;IZW's t.b.v. huishoudens;Woningen;2003;0.0;;;;;0.0;100.0
4541;IZW's t.b.v. huishoudens;Woningen;2004;0.0;;;;;0.0;100.0
4542;IZW's t.b.v. huishoudens;Woningen;2005;0.0;;;;;0.0;100.0
4543;IZW's t.b.v. huishoudens;Woningen;2006;0.0;;;;;0.0;100.0
4544;IZW's t.b.v. huishoudens;Woningen;2007;0.0;;;;;0.0;100.0
4545;IZW's t.b.v. huishoudens;Woningen;2008;0.0;;;;;0.0;100.0
4546;IZW's t.b.v. huishoudens;Woningen;2009;0.0;;;;;0.0;100.0
4547;IZW's t.b.v. huishoudens;Woningen;2010;0.0;;;;;0.0;100.0
4548;IZW's t.b.v. huishoudens;Woningen;2011;0.0;;;;;0.0;100.0
4549;IZW's t.b.v. huishoudens;Woningen;2012;0.0;;;;;0.0;100.0
4550;IZW's t.b.v. huishoudens;Woningen;2013;;;;;;;
4551;IZW's t.b.v. huishoudens;Woningen;2014;;;;;;;
4552;IZW's t.b.v. huishoudens;Woningen;2015;;;;;;;
4553;IZW's t.b.v. huishoudens;Woningen;2016;;;;;;;
4554;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;1995;;;;;;691.0;112.8
4555;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;1996;691.0;;;;;728.0;114.2
4556;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;1997;728.0;;;;;743.0;113.9
4557;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;1998;743.0;;;;;766.0;114.8
4558;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;1999;766.0;;;;;814.0;118.5
4559;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2000;814.0;;;;;863.0;119.7
4560;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2001;863.0;;;;;911.0;119.1
4561;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2002;911.0;;;;;945.0;117.9
4562;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2003;945.0;;;;;958.0;116.7
4563;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2004;958.0;;;;;956.0;114.4
4564;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2005;956.0;;;;;959.0;112.0
4565;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2006;959.0;;;;;967.0;109.5
4566;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2007;967.0;;;;;975.0;107.5
4567;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2008;975.0;;;;;989.0;105.4
4568;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2009;989.0;;;;;1002.0;103.0
4569;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2010;1002.0;;;;;996.0;100.0
4570;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2011;996.0;;;;;972.0;97.5
4571;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2012;972.0;;;;;943.0;94.7
4572;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2013;;;;;;;
4573;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2014;;;;;;;
4574;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2015;;;;;;;
4575;IZW's t.b.v. huishoudens;Bedrijfsgebouwen;2016;;;;;;;
4576;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;1995;;;;;;15.0;35.1
4577;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;1996;15.0;;;;;16.0;36.8
4578;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;1997;16.0;;;;;17.0;38.4
4579;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;1998;17.0;;;;;18.0;39.8
4580;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;1999;18.0;;;;;29.0;62.7
4581;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2000;29.0;;;;;34.0;70.6
4582;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2001;34.0;;;;;40.0;79.7
4583;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2002;40.0;;;;;45.0;85.4
4584;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2003;45.0;;;;;50.0;90.8
4585;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2004;50.0;;;;;53.0;96.3
4586;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2005;53.0;;;;;55.0;99.9
4587;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2006;55.0;;;;;57.0;99.9
4588;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2007;57.0;;;;;60.0;101.6
4589;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2008;60.0;;;;;63.0;101.6
4590;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2009;63.0;;;;;62.0;100.0
4591;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2010;62.0;;;;;64.0;100.0
4592;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2011;64.0;;;;;65.0;98.5
4593;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2012;65.0;;;;;66.0;98.5
4594;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2013;;;;;;;
4595;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2014;;;;;;;
4596;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2015;;;;;;;
4597;IZW's t.b.v. huishoudens;Grond- weg- en waterbouwkundige werken;2016;;;;;;;
4598;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;1995;;;;;;0.0;100.0
4599;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;1996;0.0;;;;;0.0;100.0
4600;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;1997;0.0;;;;;0.0;100.0
4601;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;1998;0.0;;;;;0.0;100.0
4602;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;1999;0.0;;;;;0.0;100.0
4603;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2000;0.0;;;;;0.0;100.0
4604;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2001;0.0;;;;;0.0;100.0
4605;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2002;0.0;;;;;0.0;100.0
4606;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2003;0.0;;;;;0.0;100.0
4607;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2004;0.0;;;;;0.0;100.0
4608;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2005;0.0;;;;;0.0;100.0
4609;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2006;0.0;;;;;0.0;100.0
4610;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2007;0.0;;;;;0.0;100.0
4611;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2008;0.0;;;;;0.0;100.0
4612;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2009;0.0;;;;;0.0;100.0
4613;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2010;0.0;;;;;0.0;100.0
4614;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2011;0.0;;;;;0.0;100.0
4615;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2012;0.0;;;;;0.0;100.0
4616;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2013;;;;;;;
4617;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2014;;;;;;;
4618;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2015;;;;;;;
4619;IZW's t.b.v. huishoudens;Overdrachtskosten op grond;2016;;;;;;;
4620;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;1995;;;;;;61.0;129.1
4621;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;1996;61.0;;;;;63.0;132.4
4622;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;1997;63.0;;;;;62.0;129.7
4623;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;1998;62.0;;;;;64.0;129.9
4624;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;1999;64.0;;;;;66.0;131.6
4625;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2000;66.0;;;;;71.0;139.4
4626;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2001;71.0;;;;;66.0;116.0
4627;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2002;66.0;;;;;62.0;109.0
4628;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2003;62.0;;;;;58.0;101.9
4629;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2004;58.0;;;;;55.0;96.7
4630;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2005;55.0;;;;;55.0;94.9
4631;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2006;55.0;;;;;57.0;96.6
4632;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2007;57.0;;;;;59.0;98.3
4633;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2008;59.0;;;;;59.0;100.0
4634;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2009;59.0;;;;;59.0;100.0
4635;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2010;59.0;;;;;59.0;100.0
4636;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2011;59.0;;;;;60.0;103.4
4637;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2012;60.0;;;;;59.0;101.7
4638;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2013;;;;;;;
4639;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2014;;;;;;;
4640;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2015;;;;;;;
4641;IZW's t.b.v. huishoudens;Totaal vervoermiddelen;2016;;;;;;;
4642;IZW's t.b.v. huishoudens;Personenauto's;1995;;;;;;53.0;112.8
4643;IZW's t.b.v. huishoudens;Personenauto's;1996;53.0;;;;;55.0;116.0
4644;IZW's t.b.v. huishoudens;Personenauto's;1997;55.0;;;;;55.0;116.7
4645;IZW's t.b.v. huishoudens;Personenauto's;1998;55.0;;;;;56.0;117.8
4646;IZW's t.b.v. huishoudens;Personenauto's;1999;56.0;;;;;58.0;122.0
4647;IZW's t.b.v. huishoudens;Personenauto's;2000;58.0;;;;;62.0;126.6
4648;IZW's t.b.v. huishoudens;Personenauto's;2001;62.0;;;;;58.0;116.1
4649;IZW's t.b.v. huishoudens;Personenauto's;2002;58.0;;;;;55.0;110.1
4650;IZW's t.b.v. huishoudens;Personenauto's;2003;55.0;;;;;52.0;104.1
4651;IZW's t.b.v. huishoudens;Personenauto's;2004;52.0;;;;;49.0;98.1
4652;IZW's t.b.v. huishoudens;Personenauto's;2005;49.0;;;;;50.0;98.1
4653;IZW's t.b.v. huishoudens;Personenauto's;2006;50.0;;;;;51.0;98.1
4654;IZW's t.b.v. huishoudens;Personenauto's;2007;51.0;;;;;53.0;102.0
4655;IZW's t.b.v. huishoudens;Personenauto's;2008;53.0;;;;;53.0;103.9
4656;IZW's t.b.v. huishoudens;Personenauto's;2009;53.0;;;;;52.0;102.0
4657;IZW's t.b.v. huishoudens;Personenauto's;2010;52.0;;;;;51.0;100.0
4658;IZW's t.b.v. huishoudens;Personenauto's;2011;51.0;;;;;51.0;102.0
4659;IZW's t.b.v. huishoudens;Personenauto's;2012;51.0;;;;;50.0;100.0
4660;IZW's t.b.v. huishoudens;Personenauto's;2013;;;;;;;
4661;IZW's t.b.v. huishoudens;Personenauto's;2014;;;;;;;
4662;IZW's t.b.v. huishoudens;Personenauto's;2015;;;;;;;
4663;IZW's t.b.v. huishoudens;Personenauto's;2016;;;;;;;
4664;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;1995;;;;;;8.0;115.0
4665;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;1996;8.0;;;;;9.0;128.5
4666;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;1997;9.0;;;;;8.0;114.2
4667;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;1998;8.0;;;;;8.0;114.8
4668;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;1999;8.0;;;;;9.0;129.1
4669;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2000;9.0;;;;;9.0;126.6
4670;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2001;9.0;;;;;8.0;100.0
4671;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2002;8.0;;;;;7.0;87.5
4672;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2003;7.0;;;;;6.0;75.0
4673;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2004;6.0;;;;;5.0;62.5
4674;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2005;5.0;;;;;5.0;62.5
4675;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2006;5.0;;;;;6.0;75.0
4676;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2007;6.0;;;;;6.0;75.0
4677;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2008;6.0;;;;;7.0;87.5
4678;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2009;7.0;;;;;7.0;87.5
4679;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2010;7.0;;;;;8.0;100.0
4680;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2011;8.0;;;;;9.0;112.5
4681;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2012;9.0;;;;;9.0;112.5
4682;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2013;;;;;;;
4683;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2014;;;;;;;
4684;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2015;;;;;;;
4685;IZW's t.b.v. huishoudens;Overige wegvervoermiddelen;2016;;;;;;;
4686;IZW's t.b.v. huishoudens;Treinen en trams;1995;;;;;;0.0;100.0
4687;IZW's t.b.v. huishoudens;Treinen en trams;1996;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4688;IZW's t.b.v. huishoudens;Treinen en trams;1997;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4689;IZW's t.b.v. huishoudens;Treinen en trams;1998;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4690;IZW's t.b.v. huishoudens;Treinen en trams;1999;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4691;IZW's t.b.v. huishoudens;Treinen en trams;2000;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4692;IZW's t.b.v. huishoudens;Treinen en trams;2001;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4693;IZW's t.b.v. huishoudens;Treinen en trams;2002;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4694;IZW's t.b.v. huishoudens;Treinen en trams;2003;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4695;IZW's t.b.v. huishoudens;Treinen en trams;2004;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4696;IZW's t.b.v. huishoudens;Treinen en trams;2005;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4697;IZW's t.b.v. huishoudens;Treinen en trams;2006;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4698;IZW's t.b.v. huishoudens;Treinen en trams;2007;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4699;IZW's t.b.v. huishoudens;Treinen en trams;2008;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4700;IZW's t.b.v. huishoudens;Treinen en trams;2009;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4701;IZW's t.b.v. huishoudens;Treinen en trams;2010;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4702;IZW's t.b.v. huishoudens;Treinen en trams;2011;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4703;IZW's t.b.v. huishoudens;Treinen en trams;2012;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4704;IZW's t.b.v. huishoudens;Treinen en trams;2013;;;;;;;
4705;IZW's t.b.v. huishoudens;Treinen en trams;2014;;;;;;;
4706;IZW's t.b.v. huishoudens;Treinen en trams;2015;;;;;;;
4707;IZW's t.b.v. huishoudens;Treinen en trams;2016;;;;;;;
4708;IZW's t.b.v. huishoudens;Schepen;1995;;;;;;0.0;100.0
4709;IZW's t.b.v. huishoudens;Schepen;1996;0.0;;;;;0.0;100.0
4710;IZW's t.b.v. huishoudens;Schepen;1997;0.0;;;;;0.0;100.0
4711;IZW's t.b.v. huishoudens;Schepen;1998;0.0;;;;;0.0;100.0
4712;IZW's t.b.v. huishoudens;Schepen;1999;0.0;;;;;0.0;100.0
4713;IZW's t.b.v. huishoudens;Schepen;2000;0.0;;;;;0.0;100.0
4714;IZW's t.b.v. huishoudens;Schepen;2001;0.0;;;;;0.0;100.0
4715;IZW's t.b.v. huishoudens;Schepen;2002;0.0;;;;;0.0;100.0
4716;IZW's t.b.v. huishoudens;Schepen;2003;0.0;;;;;0.0;100.0
4717;IZW's t.b.v. huishoudens;Schepen;2004;0.0;;;;;0.0;100.0
4718;IZW's t.b.v. huishoudens;Schepen;2005;0.0;;;;;0.0;100.0
4719;IZW's t.b.v. huishoudens;Schepen;2006;0.0;;;;;0.0;100.0
4720;IZW's t.b.v. huishoudens;Schepen;2007;0.0;;;;;0.0;100.0
4721;IZW's t.b.v. huishoudens;Schepen;2008;0.0;;;;;0.0;100.0
4722;IZW's t.b.v. huishoudens;Schepen;2009;0.0;;;;;0.0;100.0
4723;IZW's t.b.v. huishoudens;Schepen;2010;0.0;;;;;0.0;100.0
4724;IZW's t.b.v. huishoudens;Schepen;2011;0.0;;;;;0.0;100.0
4725;IZW's t.b.v. huishoudens;Schepen;2012;0.0;;;;;0.0;100.0
4726;IZW's t.b.v. huishoudens;Schepen;2013;;;;;;;
4727;IZW's t.b.v. huishoudens;Schepen;2014;;;;;;;
4728;IZW's t.b.v. huishoudens;Schepen;2015;;;;;;;
4729;IZW's t.b.v. huishoudens;Schepen;2016;;;;;;;
4730;IZW's t.b.v. huishoudens;Vliegtuigen;1995;;;;;;0.0;100.0
4731;IZW's t.b.v. huishoudens;Vliegtuigen;1996;0.0;;;;;0.0;100.0
4732;IZW's t.b.v. huishoudens;Vliegtuigen;1997;0.0;;;;;0.0;100.0
4733;IZW's t.b.v. huishoudens;Vliegtuigen;1998;0.0;;;;;0.0;100.0
4734;IZW's t.b.v. huishoudens;Vliegtuigen;1999;0.0;;;;;0.0;100.0
4735;IZW's t.b.v. huishoudens;Vliegtuigen;2000;0.0;;;;;0.0;100.0
4736;IZW's t.b.v. huishoudens;Vliegtuigen;2001;0.0;;;;;0.0;100.0
4737;IZW's t.b.v. huishoudens;Vliegtuigen;2002;0.0;;;;;0.0;100.0
4738;IZW's t.b.v. huishoudens;Vliegtuigen;2003;0.0;;;;;0.0;100.0
4739;IZW's t.b.v. huishoudens;Vliegtuigen;2004;0.0;;;;;0.0;100.0
4740;IZW's t.b.v. huishoudens;Vliegtuigen;2005;0.0;;;;;0.0;100.0
4741;IZW's t.b.v. huishoudens;Vliegtuigen;2006;0.0;;;;;0.0;100.0
4742;IZW's t.b.v. huishoudens;Vliegtuigen;2007;0.0;;;;;0.0;100.0
4743;IZW's t.b.v. huishoudens;Vliegtuigen;2008;0.0;;;;;0.0;100.0
4744;IZW's t.b.v. huishoudens;Vliegtuigen;2009;0.0;;;;;0.0;100.0
4745;IZW's t.b.v. huishoudens;Vliegtuigen;2010;0.0;;;;;0.0;100.0
4746;IZW's t.b.v. huishoudens;Vliegtuigen;2011;0.0;;;;;0.0;100.0
4747;IZW's t.b.v. huishoudens;Vliegtuigen;2012;0.0;;;;;0.0;100.0
4748;IZW's t.b.v. huishoudens;Vliegtuigen;2013;;;;;;;
4749;IZW's t.b.v. huishoudens;Vliegtuigen;2014;;;;;;;
4750;IZW's t.b.v. huishoudens;Vliegtuigen;2015;;;;;;;
4751;IZW's t.b.v. huishoudens;Vliegtuigen;2016;;;;;;;
4752;IZW's t.b.v. huishoudens;Computers;1995;;;;;;50.0;7.2
4753;IZW's t.b.v. huishoudens;Computers;1996;50.0;;;;;51.0;9.1
