ID;Beroep;Geslacht;Regio;Personen_1
9116;104101;Vrouwen;Nederland;1
9117;104101;Vrouwen;Noord-Groningsche bouwstreek;0
9118;104101;Vrouwen;Groninger veenstreken;0
9119;104101;Vrouwen;Groninger weidegebied;0
9120;104101;Vrouwen;Stad Groningen;0
9121;104101;Vrouwen;Drentsche veenstreken;0
9122;104101;Vrouwen;Drentsche zandgronden;0
9123;104101;Vrouwen;Friesche zandbouw;0
9124;104101;Vrouwen;Friesch weidegebied;0
9125;104101;Vrouwen;Noord-Friesche bouwstreek;0
9126;104101;Vrouwen;Wadden- en Zuiderzee-eilanden;0
9127;104101;Vrouwen;West-Overijsselsch weidegebied;0
9128;104101;Vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;0
9129;104101;Vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;0
9130;104101;Vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
9131;104101;Vrouwen;Veluwe;0
9132;104101;Vrouwen;Noordelijk Noordholland en Westfriesland;0
9133;104101;Vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;0
9134;104101;Vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;0
9135;104101;Vrouwen;De Zaanstreek;0
9136;104101;Vrouwen;Amsterdam;0
9137;104101;Vrouwen;Haarlemmermeer en omstreken;0
9138;104101;Vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;0
9139;104101;Vrouwen;Het Gooi en oostelijk Utrecht;0
9140;104101;Vrouwen;Stad Utrecht en omstreken;0
9141;104101;Vrouwen;Leiden en het Rijngebied;0
9142;104101;Vrouwen;'s Gravenhage en omstreken;0
9143;104101;Vrouwen;Midden-Zuidholland;0
9144;104101;Vrouwen;Rotterdam;0
9145;104101;Vrouwen;De Nieuwe Waterweg;0
9146;104101;Vrouwen;Het industriegebied langs de Maas;0
9147;104101;Vrouwen;De Betuwe, oostelijk Rijngebied;0
9148;104101;Vrouwen;Zuidelijke Veluwegrens;0
9149;104101;Vrouwen;Zuidhollandsche eilanden;0
9150;104101;Vrouwen;Zeeland;0
9151;104101;Vrouwen;Westelijk Noordbrabant;0
9152;104101;Vrouwen;Zandgronden van Noordbrabant;0
9153;104101;Vrouwen;Noordbrabant's westelijk industriegebied;0
9154;104101;Vrouwen;Meijerij van 's Hertogenbosch;0
9155;104101;Vrouwen;Noordbrabant's oostelijk industriegebied;0
9156;104101;Vrouwen;Noord-Limburg (met N.O.-Noordbrabant);1
9157;104101;Vrouwen;Zuid-Limburg (zonder de Mijnstreek);0
9158;104101;Vrouwen;Mijnstreek in Limburg;0
9159;104102;Totaal mannen en vrouwen;Nederland;41
9160;104102;Totaal mannen en vrouwen;Noord-Groningsche bouwstreek;0
9161;104102;Totaal mannen en vrouwen;Groninger veenstreken;0
9162;104102;Totaal mannen en vrouwen;Groninger weidegebied;0
9163;104102;Totaal mannen en vrouwen;Stad Groningen;1
9164;104102;Totaal mannen en vrouwen;Drentsche veenstreken;0
9165;104102;Totaal mannen en vrouwen;Drentsche zandgronden;0
9166;104102;Totaal mannen en vrouwen;Friesche zandbouw;0
9167;104102;Totaal mannen en vrouwen;Friesch weidegebied;0
9168;104102;Totaal mannen en vrouwen;Noord-Friesche bouwstreek;1
9169;104102;Totaal mannen en vrouwen;Wadden- en Zuiderzee-eilanden;0
9170;104102;Totaal mannen en vrouwen;West-Overijsselsch weidegebied;0
9171;104102;Totaal mannen en vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;0
9172;104102;Totaal mannen en vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;0
9173;104102;Totaal mannen en vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
9174;104102;Totaal mannen en vrouwen;Veluwe;0
9175;104102;Totaal mannen en vrouwen;Noordelijk Noordholland en Westfriesland;0
9176;104102;Totaal mannen en vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;1
9177;104102;Totaal mannen en vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;0
9178;104102;Totaal mannen en vrouwen;De Zaanstreek;0
9179;104102;Totaal mannen en vrouwen;Amsterdam;1
9180;104102;Totaal mannen en vrouwen;Haarlemmermeer en omstreken;0
9181;104102;Totaal mannen en vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;0
9182;104102;Totaal mannen en vrouwen;Het Gooi en oostelijk Utrecht;1
9183;104102;Totaal mannen en vrouwen;Stad Utrecht en omstreken;2
9184;104102;Totaal mannen en vrouwen;Leiden en het Rijngebied;11
9185;104102;Totaal mannen en vrouwen;'s Gravenhage en omstreken;0
9186;104102;Totaal mannen en vrouwen;Midden-Zuidholland;0
9187;104102;Totaal mannen en vrouwen;Rotterdam;0
9188;104102;Totaal mannen en vrouwen;De Nieuwe Waterweg;1
9189;104102;Totaal mannen en vrouwen;Het industriegebied langs de Maas;0
9190;104102;Totaal mannen en vrouwen;De Betuwe, oostelijk Rijngebied;2
9191;104102;Totaal mannen en vrouwen;Zuidelijke Veluwegrens;3
9192;104102;Totaal mannen en vrouwen;Zuidhollandsche eilanden;0
9193;104102;Totaal mannen en vrouwen;Zeeland;0
9194;104102;Totaal mannen en vrouwen;Westelijk Noordbrabant;0
9195;104102;Totaal mannen en vrouwen;Zandgronden van Noordbrabant;3
9196;104102;Totaal mannen en vrouwen;Noordbrabant's westelijk industriegebied;0
9197;104102;Totaal mannen en vrouwen;Meijerij van 's Hertogenbosch;0
9198;104102;Totaal mannen en vrouwen;Noordbrabant's oostelijk industriegebied;0
9199;104102;Totaal mannen en vrouwen;Noord-Limburg (met N.O.-Noordbrabant);12
9200;104102;Totaal mannen en vrouwen;Zuid-Limburg (zonder de Mijnstreek);2
9201;104102;Totaal mannen en vrouwen;Mijnstreek in Limburg;0
9202;104102;Mannen;Nederland;41
9203;104102;Mannen;Noord-Groningsche bouwstreek;0
9204;104102;Mannen;Groninger veenstreken;0
9205;104102;Mannen;Groninger weidegebied;0
9206;104102;Mannen;Stad Groningen;1
9207;104102;Mannen;Drentsche veenstreken;0
9208;104102;Mannen;Drentsche zandgronden;0
9209;104102;Mannen;Friesche zandbouw;0
9210;104102;Mannen;Friesch weidegebied;0
9211;104102;Mannen;Noord-Friesche bouwstreek;1
9212;104102;Mannen;Wadden- en Zuiderzee-eilanden;0
9213;104102;Mannen;West-Overijsselsch weidegebied;0
9214;104102;Mannen;Zandgebied in Z-Drenthe en N-Overijssel;0
9215;104102;Mannen;Ind.geb. Twenthe en Achterh. Gelderland;0
9216;104102;Mannen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
9217;104102;Mannen;Veluwe;0
9218;104102;Mannen;Noordelijk Noordholland en Westfriesland;0
9219;104102;Mannen;Duinstr. midden- en zuid. NH. en in ZH.;1
9220;104102;Mannen;Veehoud. en akkerb. in Holl. Noorderkw.;0
9221;104102;Mannen;De Zaanstreek;0
9222;104102;Mannen;Amsterdam;1
9223;104102;Mannen;Haarlemmermeer en omstreken;0
9224;104102;Mannen;De Vecht- en IJsselstr. in NH. en Utr.;0
9225;104102;Mannen;Het Gooi en oostelijk Utrecht;1
9226;104102;Mannen;Stad Utrecht en omstreken;2
9227;104102;Mannen;Leiden en het Rijngebied;11
9228;104102;Mannen;'s Gravenhage en omstreken;0
9229;104102;Mannen;Midden-Zuidholland;0
9230;104102;Mannen;Rotterdam;0
9231;104102;Mannen;De Nieuwe Waterweg;1
9232;104102;Mannen;Het industriegebied langs de Maas;0
9233;104102;Mannen;De Betuwe, oostelijk Rijngebied;2
9234;104102;Mannen;Zuidelijke Veluwegrens;3
9235;104102;Mannen;Zuidhollandsche eilanden;0
9236;104102;Mannen;Zeeland;0
9237;104102;Mannen;Westelijk Noordbrabant;0
9238;104102;Mannen;Zandgronden van Noordbrabant;3
9239;104102;Mannen;Noordbrabant's westelijk industriegebied;0
9240;104102;Mannen;Meijerij van 's Hertogenbosch;0
9241;104102;Mannen;Noordbrabant's oostelijk industriegebied;0
9242;104102;Mannen;Noord-Limburg (met N.O.-Noordbrabant);12
9243;104102;Mannen;Zuid-Limburg (zonder de Mijnstreek);2
9244;104102;Mannen;Mijnstreek in Limburg;0
9245;104102;Vrouwen;Nederland;0
9246;104102;Vrouwen;Noord-Groningsche bouwstreek;0
9247;104102;Vrouwen;Groninger veenstreken;0
9248;104102;Vrouwen;Groninger weidegebied;0
9249;104102;Vrouwen;Stad Groningen;0
9250;104102;Vrouwen;Drentsche veenstreken;0
9251;104102;Vrouwen;Drentsche zandgronden;0
9252;104102;Vrouwen;Friesche zandbouw;0
9253;104102;Vrouwen;Friesch weidegebied;0
9254;104102;Vrouwen;Noord-Friesche bouwstreek;0
9255;104102;Vrouwen;Wadden- en Zuiderzee-eilanden;0
9256;104102;Vrouwen;West-Overijsselsch weidegebied;0
9257;104102;Vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;0
9258;104102;Vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;0
9259;104102;Vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
9260;104102;Vrouwen;Veluwe;0
9261;104102;Vrouwen;Noordelijk Noordholland en Westfriesland;0
9262;104102;Vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;0
9263;104102;Vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;0
9264;104102;Vrouwen;De Zaanstreek;0
9265;104102;Vrouwen;Amsterdam;0
9266;104102;Vrouwen;Haarlemmermeer en omstreken;0
9267;104102;Vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;0
9268;104102;Vrouwen;Het Gooi en oostelijk Utrecht;0
9269;104102;Vrouwen;Stad Utrecht en omstreken;0
9270;104102;Vrouwen;Leiden en het Rijngebied;0
9271;104102;Vrouwen;'s Gravenhage en omstreken;0
9272;104102;Vrouwen;Midden-Zuidholland;0
9273;104102;Vrouwen;Rotterdam;0
9274;104102;Vrouwen;De Nieuwe Waterweg;0
9275;104102;Vrouwen;Het industriegebied langs de Maas;0
9276;104102;Vrouwen;De Betuwe, oostelijk Rijngebied;0
9277;104102;Vrouwen;Zuidelijke Veluwegrens;0
9278;104102;Vrouwen;Zuidhollandsche eilanden;0
9279;104102;Vrouwen;Zeeland;0
9280;104102;Vrouwen;Westelijk Noordbrabant;0
9281;104102;Vrouwen;Zandgronden van Noordbrabant;0
9282;104102;Vrouwen;Noordbrabant's westelijk industriegebied;0
9283;104102;Vrouwen;Meijerij van 's Hertogenbosch;0
9284;104102;Vrouwen;Noordbrabant's oostelijk industriegebied;0
9285;104102;Vrouwen;Noord-Limburg (met N.O.-Noordbrabant);0
9286;104102;Vrouwen;Zuid-Limburg (zonder de Mijnstreek);0
9287;104102;Vrouwen;Mijnstreek in Limburg;0
9288;104103;Totaal mannen en vrouwen;Nederland;107
9289;104103;Totaal mannen en vrouwen;Noord-Groningsche bouwstreek;1
9290;104103;Totaal mannen en vrouwen;Groninger veenstreken;1
9291;104103;Totaal mannen en vrouwen;Groninger weidegebied;0
9292;104103;Totaal mannen en vrouwen;Stad Groningen;0
9293;104103;Totaal mannen en vrouwen;Drentsche veenstreken;0
9294;104103;Totaal mannen en vrouwen;Drentsche zandgronden;0
9295;104103;Totaal mannen en vrouwen;Friesche zandbouw;0
9296;104103;Totaal mannen en vrouwen;Friesch weidegebied;6
9297;104103;Totaal mannen en vrouwen;Noord-Friesche bouwstreek;6
9298;104103;Totaal mannen en vrouwen;Wadden- en Zuiderzee-eilanden;0
9299;104103;Totaal mannen en vrouwen;West-Overijsselsch weidegebied;0
9300;104103;Totaal mannen en vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;0
9301;104103;Totaal mannen en vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;0
9302;104103;Totaal mannen en vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
9303;104103;Totaal mannen en vrouwen;Veluwe;0
9304;104103;Totaal mannen en vrouwen;Noordelijk Noordholland en Westfriesland;0
9305;104103;Totaal mannen en vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;1
9306;104103;Totaal mannen en vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;0
9307;104103;Totaal mannen en vrouwen;De Zaanstreek;0
9308;104103;Totaal mannen en vrouwen;Amsterdam;0
9309;104103;Totaal mannen en vrouwen;Haarlemmermeer en omstreken;0
9310;104103;Totaal mannen en vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;0
9311;104103;Totaal mannen en vrouwen;Het Gooi en oostelijk Utrecht;0
9312;104103;Totaal mannen en vrouwen;Stad Utrecht en omstreken;4
9313;104103;Totaal mannen en vrouwen;Leiden en het Rijngebied;28
9314;104103;Totaal mannen en vrouwen;'s Gravenhage en omstreken;0
9315;104103;Totaal mannen en vrouwen;Midden-Zuidholland;1
9316;104103;Totaal mannen en vrouwen;Rotterdam;0
9317;104103;Totaal mannen en vrouwen;De Nieuwe Waterweg;3
9318;104103;Totaal mannen en vrouwen;Het industriegebied langs de Maas;0
9319;104103;Totaal mannen en vrouwen;De Betuwe, oostelijk Rijngebied;3
9320;104103;Totaal mannen en vrouwen;Zuidelijke Veluwegrens;1
9321;104103;Totaal mannen en vrouwen;Zuidhollandsche eilanden;0
9322;104103;Totaal mannen en vrouwen;Zeeland;0
9323;104103;Totaal mannen en vrouwen;Westelijk Noordbrabant;0
9324;104103;Totaal mannen en vrouwen;Zandgronden van Noordbrabant;3
9325;104103;Totaal mannen en vrouwen;Noordbrabant's westelijk industriegebied;0
9326;104103;Totaal mannen en vrouwen;Meijerij van 's Hertogenbosch;0
9327;104103;Totaal mannen en vrouwen;Noordbrabant's oostelijk industriegebied;0
9328;104103;Totaal mannen en vrouwen;Noord-Limburg (met N.O.-Noordbrabant);44
9329;104103;Totaal mannen en vrouwen;Zuid-Limburg (zonder de Mijnstreek);5
9330;104103;Totaal mannen en vrouwen;Mijnstreek in Limburg;0
9331;104103;Mannen;Nederland;107
9332;104103;Mannen;Noord-Groningsche bouwstreek;1
9333;104103;Mannen;Groninger veenstreken;1
9334;104103;Mannen;Groninger weidegebied;0
9335;104103;Mannen;Stad Groningen;0
9336;104103;Mannen;Drentsche veenstreken;0
9337;104103;Mannen;Drentsche zandgronden;0
9338;104103;Mannen;Friesche zandbouw;0
9339;104103;Mannen;Friesch weidegebied;6
9340;104103;Mannen;Noord-Friesche bouwstreek;6
9341;104103;Mannen;Wadden- en Zuiderzee-eilanden;0
9342;104103;Mannen;West-Overijsselsch weidegebied;0
9343;104103;Mannen;Zandgebied in Z-Drenthe en N-Overijssel;0
9344;104103;Mannen;Ind.geb. Twenthe en Achterh. Gelderland;0
9345;104103;Mannen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
9346;104103;Mannen;Veluwe;0
9347;104103;Mannen;Noordelijk Noordholland en Westfriesland;0
9348;104103;Mannen;Duinstr. midden- en zuid. NH. en in ZH.;1
9349;104103;Mannen;Veehoud. en akkerb. in Holl. Noorderkw.;0
9350;104103;Mannen;De Zaanstreek;0
9351;104103;Mannen;Amsterdam;0
9352;104103;Mannen;Haarlemmermeer en omstreken;0
9353;104103;Mannen;De Vecht- en IJsselstr. in NH. en Utr.;0
9354;104103;Mannen;Het Gooi en oostelijk Utrecht;0
9355;104103;Mannen;Stad Utrecht en omstreken;4
9356;104103;Mannen;Leiden en het Rijngebied;28
9357;104103;Mannen;'s Gravenhage en omstreken;0
9358;104103;Mannen;Midden-Zuidholland;1
9359;104103;Mannen;Rotterdam;0
9360;104103;Mannen;De Nieuwe Waterweg;3
9361;104103;Mannen;Het industriegebied langs de Maas;0
9362;104103;Mannen;De Betuwe, oostelijk Rijngebied;3
9363;104103;Mannen;Zuidelijke Veluwegrens;1
9364;104103;Mannen;Zuidhollandsche eilanden;0
9365;104103;Mannen;Zeeland;0
9366;104103;Mannen;Westelijk Noordbrabant;0
9367;104103;Mannen;Zandgronden van Noordbrabant;3
9368;104103;Mannen;Noordbrabant's westelijk industriegebied;0
9369;104103;Mannen;Meijerij van 's Hertogenbosch;0
9370;104103;Mannen;Noordbrabant's oostelijk industriegebied;0
9371;104103;Mannen;Noord-Limburg (met N.O.-Noordbrabant);44
9372;104103;Mannen;Zuid-Limburg (zonder de Mijnstreek);5
9373;104103;Mannen;Mijnstreek in Limburg;0
9374;104103;Vrouwen;Nederland;0
9375;104103;Vrouwen;Noord-Groningsche bouwstreek;0
9376;104103;Vrouwen;Groninger veenstreken;0
9377;104103;Vrouwen;Groninger weidegebied;0
9378;104103;Vrouwen;Stad Groningen;0
9379;104103;Vrouwen;Drentsche veenstreken;0
9380;104103;Vrouwen;Drentsche zandgronden;0
9381;104103;Vrouwen;Friesche zandbouw;0
9382;104103;Vrouwen;Friesch weidegebied;0
9383;104103;Vrouwen;Noord-Friesche bouwstreek;0
9384;104103;Vrouwen;Wadden- en Zuiderzee-eilanden;0
9385;104103;Vrouwen;West-Overijsselsch weidegebied;0
9386;104103;Vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;0
9387;104103;Vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;0
9388;104103;Vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
9389;104103;Vrouwen;Veluwe;0
9390;104103;Vrouwen;Noordelijk Noordholland en Westfriesland;0
9391;104103;Vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;0
9392;104103;Vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;0
9393;104103;Vrouwen;De Zaanstreek;0
9394;104103;Vrouwen;Amsterdam;0
9395;104103;Vrouwen;Haarlemmermeer en omstreken;0
9396;104103;Vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;0
9397;104103;Vrouwen;Het Gooi en oostelijk Utrecht;0
9398;104103;Vrouwen;Stad Utrecht en omstreken;0
9399;104103;Vrouwen;Leiden en het Rijngebied;0
9400;104103;Vrouwen;'s Gravenhage en omstreken;0
9401;104103;Vrouwen;Midden-Zuidholland;0
9402;104103;Vrouwen;Rotterdam;0
9403;104103;Vrouwen;De Nieuwe Waterweg;0
9404;104103;Vrouwen;Het industriegebied langs de Maas;0
9405;104103;Vrouwen;De Betuwe, oostelijk Rijngebied;0
9406;104103;Vrouwen;Zuidelijke Veluwegrens;0
9407;104103;Vrouwen;Zuidhollandsche eilanden;0
9408;104103;Vrouwen;Zeeland;0
9409;104103;Vrouwen;Westelijk Noordbrabant;0
9410;104103;Vrouwen;Zandgronden van Noordbrabant;0
9411;104103;Vrouwen;Noordbrabant's westelijk industriegebied;0
9412;104103;Vrouwen;Meijerij van 's Hertogenbosch;0
9413;104103;Vrouwen;Noordbrabant's oostelijk industriegebied;0
9414;104103;Vrouwen;Noord-Limburg (met N.O.-Noordbrabant);0
9415;104103;Vrouwen;Zuid-Limburg (zonder de Mijnstreek);0
9416;104103;Vrouwen;Mijnstreek in Limburg;0
9417;104211;Totaal mannen en vrouwen;Nederland;2615
9418;104211;Totaal mannen en vrouwen;Noord-Groningsche bouwstreek;0
9419;104211;Totaal mannen en vrouwen;Groninger veenstreken;9
9420;104211;Totaal mannen en vrouwen;Groninger weidegebied;7
9421;104211;Totaal mannen en vrouwen;Stad Groningen;0
9422;104211;Totaal mannen en vrouwen;Drentsche veenstreken;4
9423;104211;Totaal mannen en vrouwen;Drentsche zandgronden;5
9424;104211;Totaal mannen en vrouwen;Friesche zandbouw;3
9425;104211;Totaal mannen en vrouwen;Friesch weidegebied;58
9426;104211;Totaal mannen en vrouwen;Noord-Friesche bouwstreek;51
9427;104211;Totaal mannen en vrouwen;Wadden- en Zuiderzee-eilanden;0
9428;104211;Totaal mannen en vrouwen;West-Overijsselsch weidegebied;2
9429;104211;Totaal mannen en vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;7
9430;104211;Totaal mannen en vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;16
9431;104211;Totaal mannen en vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;17
9432;104211;Totaal mannen en vrouwen;Veluwe;0
9433;104211;Totaal mannen en vrouwen;Noordelijk Noordholland en Westfriesland;0
9434;104211;Totaal mannen en vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;17
9435;104211;Totaal mannen en vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;0
9436;104211;Totaal mannen en vrouwen;De Zaanstreek;0
9437;104211;Totaal mannen en vrouwen;Amsterdam;5
9438;104211;Totaal mannen en vrouwen;Haarlemmermeer en omstreken;0
9439;104211;Totaal mannen en vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;24
9440;104211;Totaal mannen en vrouwen;Het Gooi en oostelijk Utrecht;5
9441;104211;Totaal mannen en vrouwen;Stad Utrecht en omstreken;97
9442;104211;Totaal mannen en vrouwen;Leiden en het Rijngebied;502
9443;104211;Totaal mannen en vrouwen;'s Gravenhage en omstreken;0
9444;104211;Totaal mannen en vrouwen;Midden-Zuidholland;14
9445;104211;Totaal mannen en vrouwen;Rotterdam;9
9446;104211;Totaal mannen en vrouwen;De Nieuwe Waterweg;32
9447;104211;Totaal mannen en vrouwen;Het industriegebied langs de Maas;1
9448;104211;Totaal mannen en vrouwen;De Betuwe, oostelijk Rijngebied;194
9449;104211;Totaal mannen en vrouwen;Zuidelijke Veluwegrens;11
9450;104211;Totaal mannen en vrouwen;Zuidhollandsche eilanden;1
9451;104211;Totaal mannen en vrouwen;Zeeland;1
9452;104211;Totaal mannen en vrouwen;Westelijk Noordbrabant;0
9453;104211;Totaal mannen en vrouwen;Zandgronden van Noordbrabant;56
9454;104211;Totaal mannen en vrouwen;Noordbrabant's westelijk industriegebied;6
9455;104211;Totaal mannen en vrouwen;Meijerij van 's Hertogenbosch;0
9456;104211;Totaal mannen en vrouwen;Noordbrabant's oostelijk industriegebied;0
9457;104211;Totaal mannen en vrouwen;Noord-Limburg (met N.O.-Noordbrabant);1372
9458;104211;Totaal mannen en vrouwen;Zuid-Limburg (zonder de Mijnstreek);89
9459;104211;Totaal mannen en vrouwen;Mijnstreek in Limburg;0
9460;104211;Mannen;Nederland;2578
9461;104211;Mannen;Noord-Groningsche bouwstreek;0
9462;104211;Mannen;Groninger veenstreken;9
9463;104211;Mannen;Groninger weidegebied;7
9464;104211;Mannen;Stad Groningen;0
9465;104211;Mannen;Drentsche veenstreken;4
9466;104211;Mannen;Drentsche zandgronden;5
9467;104211;Mannen;Friesche zandbouw;3
9468;104211;Mannen;Friesch weidegebied;58
9469;104211;Mannen;Noord-Friesche bouwstreek;51
9470;104211;Mannen;Wadden- en Zuiderzee-eilanden;0
9471;104211;Mannen;West-Overijsselsch weidegebied;2
9472;104211;Mannen;Zandgebied in Z-Drenthe en N-Overijssel;7
9473;104211;Mannen;Ind.geb. Twenthe en Achterh. Gelderland;16
9474;104211;Mannen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;17
9475;104211;Mannen;Veluwe;0
9476;104211;Mannen;Noordelijk Noordholland en Westfriesland;0
9477;104211;Mannen;Duinstr. midden- en zuid. NH. en in ZH.;17
9478;104211;Mannen;Veehoud. en akkerb. in Holl. Noorderkw.;0
9479;104211;Mannen;De Zaanstreek;0
9480;104211;Mannen;Amsterdam;5
9481;104211;Mannen;Haarlemmermeer en omstreken;0
9482;104211;Mannen;De Vecht- en IJsselstr. in NH. en Utr.;24
9483;104211;Mannen;Het Gooi en oostelijk Utrecht;5
9484;104211;Mannen;Stad Utrecht en omstreken;97
9485;104211;Mannen;Leiden en het Rijngebied;502
9486;104211;Mannen;'s Gravenhage en omstreken;0
9487;104211;Mannen;Midden-Zuidholland;13
9488;104211;Mannen;Rotterdam;9
9489;104211;Mannen;De Nieuwe Waterweg;32
9490;104211;Mannen;Het industriegebied langs de Maas;1
9491;104211;Mannen;De Betuwe, oostelijk Rijngebied;194
9492;104211;Mannen;Zuidelijke Veluwegrens;11
9493;104211;Mannen;Zuidhollandsche eilanden;1
9494;104211;Mannen;Zeeland;1
9495;104211;Mannen;Westelijk Noordbrabant;0
9496;104211;Mannen;Zandgronden van Noordbrabant;53
9497;104211;Mannen;Noordbrabant's westelijk industriegebied;6
9498;104211;Mannen;Meijerij van 's Hertogenbosch;0
9499;104211;Mannen;Noordbrabant's oostelijk industriegebied;0
9500;104211;Mannen;Noord-Limburg (met N.O.-Noordbrabant);1372
9501;104211;Mannen;Zuid-Limburg (zonder de Mijnstreek);56
9502;104211;Mannen;Mijnstreek in Limburg;0
9503;104211;Vrouwen;Nederland;37
9504;104211;Vrouwen;Noord-Groningsche bouwstreek;0
9505;104211;Vrouwen;Groninger veenstreken;0
9506;104211;Vrouwen;Groninger weidegebied;0
9507;104211;Vrouwen;Stad Groningen;0
9508;104211;Vrouwen;Drentsche veenstreken;0
9509;104211;Vrouwen;Drentsche zandgronden;0
9510;104211;Vrouwen;Friesche zandbouw;0
9511;104211;Vrouwen;Friesch weidegebied;0
9512;104211;Vrouwen;Noord-Friesche bouwstreek;0
9513;104211;Vrouwen;Wadden- en Zuiderzee-eilanden;0
9514;104211;Vrouwen;West-Overijsselsch weidegebied;0
9515;104211;Vrouwen;Zandgebied in Z-Drenthe en N-Overijssel;0
9516;104211;Vrouwen;Ind.geb. Twenthe en Achterh. Gelderland;0
9517;104211;Vrouwen;Zandgeb. ZW.-Ov. en W.-Achterh. van Gld.;0
9518;104211;Vrouwen;Veluwe;0
9519;104211;Vrouwen;Noordelijk Noordholland en Westfriesland;0
9520;104211;Vrouwen;Duinstr. midden- en zuid. NH. en in ZH.;0
9521;104211;Vrouwen;Veehoud. en akkerb. in Holl. Noorderkw.;0
9522;104211;Vrouwen;De Zaanstreek;0
9523;104211;Vrouwen;Amsterdam;0
9524;104211;Vrouwen;Haarlemmermeer en omstreken;0
9525;104211;Vrouwen;De Vecht- en IJsselstr. in NH. en Utr.;0
9526;104211;Vrouwen;Het Gooi en oostelijk Utrecht;0
9527;104211;Vrouwen;Stad Utrecht en omstreken;0
9528;104211;Vrouwen;Leiden en het Rijngebied;0
9529;104211;Vrouwen;'s Gravenhage en omstreken;0
9530;104211;Vrouwen;Midden-Zuidholland;1
9531;104211;Vrouwen;Rotterdam;0
9532;104211;Vrouwen;De Nieuwe Waterweg;0
9533;104211;Vrouwen;Het industriegebied langs de Maas;0
9534;104211;Vrouwen;De Betuwe, oostelijk Rijngebied;0
9535;104211;Vrouwen;Zuidelijke Veluwegrens;0
9536;104211;Vrouwen;Zuidhollandsche eilanden;0
9537;104211;Vrouwen;Zeeland;0
9538;104211;Vrouwen;Westelijk Noordbrabant;0
9539;104211;Vrouwen;Zandgronden van Noordbrabant;3
9540;104211;Vrouwen;Noordbrabant's westelijk industriegebied;0
9541;104211;Vrouwen;Meijerij van 's Hertogenbosch;0
9542;104211;Vrouwen;Noordbrabant's oostelijk industriegebied;0
9543;104211;Vrouwen;Noord-Limburg (met N.O.-Noordbrabant);0
9544;104211;Vrouwen;Zuid-Limburg (zonder de Mijnstreek);33
9545;104211;Vrouwen;Mijnstreek in Limburg;0
9546;104900;Totaal mannen en vrouwen;Nederland;500
9547;104900;Totaal mannen en vrouwen;Noord-Groningsche bouwstreek;1
9548;104900;Totaal mannen en vrouwen;Groninger veenstreken;0
9549;104900;Totaal mannen en vrouwen;Groninger weidegebied;1
9550;104900;Totaal mannen en vrouwen;Stad Groningen;1
9551;104900;Totaal mannen en vrouwen;Drentsche veenstreken;0
9552;104900;Totaal mannen en vrouwen;Drentsche zandgronden;0
9553;104900;Totaal mannen en vrouwen;Friesche zandbouw;0
9554;104900;Totaal mannen en vrouwen;Friesch weidegebied;5
9555;104900;Totaal mannen en vrouwen;Noord-Friesche bouwstreek;6
9556;104900;Totaal mannen en vrouwen;Wadden- en Zuiderzee-eilanden;0
9557;104900;Totaal mannen en vrouwen;West-Overijsselsch weidegebied;1
