ID;BedrijfstakkenBranchesSBI2008;BedrijfsgrootteLeeftijdBestelauto;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
1229;G Handel;Leeftijd bestelauto: 4 tot 10 jaar;2014;69040;1341.5;19431.0
1230;G Handel;Leeftijd bestelauto: 4 tot 10 jaar;2015;69265;1389.9;20066.0
1231;G Handel;Leeftijd bestelauto: 4 tot 10 jaar;2016;71336;1417.3;19868.0
1232;G Handel;Leeftijd bestelauto: 4 tot 10 jaar;2017;68586;1324.0;19304.0
1233;G Handel;Leeftijd bestelauto: 4 tot 10 jaar;2018;63294;1230.2;19436.0
1234;G Handel;Leeftijd bestelauto: 4 tot 10 jaar;2019;66640;1260.8;18919.0
1235;G Handel;Leeftijd bestelauto: 4 tot 10 jaar;2020;68941;1286.1;18655.0
1236;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2009;57252;624.5;10907.0
1237;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2010;63893;676.2;10583.0
1238;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2011;66013;756.3;11457.0
1239;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2012;69584;782.9;11251.0
1240;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2013;70258;816.7;11624.0
1241;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2014;74665;902.5;12088.0
1242;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2015;74912;925.3;12352.0
1243;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2016;78757;954.5;12119.0
1244;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2017;84598;1016.1;12011.0
1245;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2018;89873;1063.6;11834.0
1246;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2019;90699;1014.2;11183.0
1247;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2020;90171;947.2;10505.0
1248;H Vervoer en opslag;Totaal;2009;36647;1058.9;28894.0
1249;H Vervoer en opslag;Totaal;2010;37909;1067.4;28156.0
1250;H Vervoer en opslag;Totaal;2011;37626;1060.0;28171.0
1251;H Vervoer en opslag;Totaal;2012;37903;1055.1;27836.0
1252;H Vervoer en opslag;Totaal;2013;38644;1085.6;28093.0
1253;H Vervoer en opslag;Totaal;2014;37548;1095.6;29178.0
1254;H Vervoer en opslag;Totaal;2015;38651;1158.2;29965.0
1255;H Vervoer en opslag;Totaal;2016;40986;1246.7;30418.0
1256;H Vervoer en opslag;Totaal;2017;44033;1365.0;31000.0
1257;H Vervoer en opslag;Totaal;2018;47809;1437.2;30060.0
1258;H Vervoer en opslag;Totaal;2019;49806;1484.5;29807.0
1259;H Vervoer en opslag;Totaal;2020;51075;1451.1;28411.0
1260;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;16980;507.8;29904.0
1261;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;18758;543.1;28950.0
1262;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;19131;543.7;28421.0
1263;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;19527;544.5;27884.0
1264;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;19759;551.4;27906.0
1265;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;19931;578.3;29015.0
1266;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;21149;633.7;29962.0
1267;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;22133;666.2;30098.0
1268;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;24250;743.5;30659.0
1269;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;25789;773.7;29999.0
1270;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;26983;792.3;29363.0
1271;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;27661;785.9;28412.0
1272;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;10003;327.9;32779.0
1273;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;9373;314.0;33502.0
1274;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;9722;305.4;31410.0
1275;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;9735;301.3;30952.0
1276;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;10110;313.8;31035.0
1277;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;10159;323.4;31833.0
1278;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;10442;332.4;31832.0
1279;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;11260;362.5;32195.0
1280;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;11892;395.6;33263.0
1281;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;13506;436.8;32343.0
1282;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;13797;452.4;32789.0
1283;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;13490;431.0;31948.0
1284;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2009;9664;223.2;23100.0
1285;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2010;9778;210.3;21508.0
1286;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2011;8773;210.9;24038.0
1287;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2012;8641;209.3;24219.0
1288;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2013;8775;220.5;25125.0
1289;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2014;7458;193.9;25997.0
1290;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2015;7060;192.1;27213.0
1291;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2016;7593;218.0;28716.0
1292;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2017;7891;226.0;28636.0
1293;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2018;8514;226.7;26625.0
1294;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2019;9026;239.8;26573.0
1295;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2020;9924;234.2;23600.0
1296;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
1297;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
1298;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
1299;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
1300;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
1301;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
1302;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
1303;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
1304;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
1305;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
1306;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
1307;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
1308;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2009;16951;628.6;37081.0
1309;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2010;16588;587.1;35394.0
1310;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2011;15476;560.1;36191.0
1311;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2012;14217;503.4;35409.0
1312;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2013;14750;555.6;37665.0
1313;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2014;13220;533.8;40378.0
1314;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2015;14477;556.1;38414.0
1315;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2016;15417;592.7;38447.0
1316;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2017;16920;665.8;39350.0
1317;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2018;19025;720.5;37871.0
1318;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2019;19341;739.6;38238.0
1319;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2020;19028;681.9;35838.0
1320;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2009;13379;332.0;24814.0
1321;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2010;14132;366.6;25941.0
1322;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2011;14182;373.9;26363.0
1323;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2012;15170;420.1;27693.0
1324;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2013;14955;394.9;26405.0
1325;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2014;15132;413.8;27349.0
1326;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2015;14744;448.3;30404.0
1327;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2016;15773;493.4;31284.0
1328;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2017;16002;509.4;31832.0
1329;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2018;16180;498.4;30802.0
1330;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2019;17897;534.6;29872.0
1331;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2020;19016;553.0;29081.0
1332;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2009;6317;98.3;15568.0
1333;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2010;7189;113.6;15808.0
1334;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2011;7968;126.0;15814.0
1335;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2012;8516;131.6;15451.0
1336;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2013;8939;135.2;15122.0
1337;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2014;9196;147.9;16087.0
1338;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2015;9430;153.8;16310.0
1339;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2016;9796;160.5;16387.0
1340;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2017;11111;189.8;17085.0
1341;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2018;12604;218.3;17319.0
1342;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2019;12568;210.4;16737.0
1343;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2020;13031;216.2;16588.0
1344;I Horeca;Totaal;2009;18143;269.9;14875.0
1345;I Horeca;Totaal;2010;19202;290.8;15144.0
1346;I Horeca;Totaal;2011;19457;276.9;14231.0
1347;I Horeca;Totaal;2012;19142;281.3;14695.0
1348;I Horeca;Totaal;2013;19145;283.0;14782.0
1349;I Horeca;Totaal;2014;19366;288.6;14902.0
1350;I Horeca;Totaal;2015;20095;300.7;14963.0
1351;I Horeca;Totaal;2016;21185;319.0;15058.0
1352;I Horeca;Totaal;2017;22173;332.6;15001.0
1353;I Horeca;Totaal;2018;23415;350.9;14986.0
1354;I Horeca;Totaal;2019;23900;354.4;14828.0
1355;I Horeca;Totaal;2020;23944;337.1;14079.0
1356;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;14797;218.7;14780.0
1357;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;16164;242.6;15012.0
1358;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;16176;227.8;14080.0
1359;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;16001;233.8;14614.0
1360;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;15937;231.5;14529.0
1361;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;16011;234.7;14660.0
1362;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;16552;245.1;14810.0
1363;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;17475;261.4;14958.0
1364;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;18062;269.8;14938.0
1365;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;18753;279.4;14900.0
1366;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;19031;280.7;14748.0
1367;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;18926;264.3;13967.0
1368;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;2705;40.1;14829.0
1369;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;2453;38.5;15692.0
1370;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;2622;37.1;14165.0
1371;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;2638;37.7;14306.0
1372;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;2712;41.4;15257.0
1373;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;2716;41.0;15101.0
1374;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;2836;41.0;14458.0
1375;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;2858;40.2;14057.0
1376;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;3222;46.3;14369.0
1377;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;3667;54.7;14916.0
1378;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;3885;56.8;14630.0
1379;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;3959;55.3;13958.0
1380;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2009;641;11.1;17245.0
1381;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2010;585;9.7;16500.0
1382;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2011;659;12.0;18215.0
1383;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2012;503;9.7;19305.0
1384;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2013;496;10.1;20316.0
1385;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2014;639;12.9;20117.0
1386;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2015;707;14.5;20572.0
1387;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2016;852;17.4;20470.0
1388;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2017;889;16.5;18570.0
1389;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2018;995;16.8;16879.0
1390;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2019;984;16.9;17155.0
1391;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2020;1059;17.5;16542.0
1392;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
1393;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
1394;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
1395;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
1396;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
1397;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
1398;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
1399;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
1400;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
1401;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
1402;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
1403;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
1404;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2009;4173;82.9;19863.0
1405;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2010;4353;91.1;20938.0
1406;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2011;3945;72.6;18400.0
1407;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2012;3364;64.3;19107.0
1408;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2013;3370;63.2;18745.0
1409;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2014;3735;68.9;18454.0
1410;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2015;3857;73.2;18966.0
1411;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2016;4383;82.9;18917.0
1412;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2017;4726;87.3;18476.0
1413;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2018;5348;100.5;18798.0
1414;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2019;5710;107.4;18805.0
1415;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2020;5109;94.5;18491.0
1416;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2009;7677;117.5;15303.0
1417;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2010;7566;119.8;15834.0
1418;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2011;7549;115.5;15304.0
1419;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2012;7599;123.1;16195.0
1420;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2013;7258;117.5;16187.0
1421;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2014;6552;108.1;16504.0
1422;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2015;6797;113.1;16633.0
1423;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2016;7060;117.5;16642.0
1424;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2017;7080;117.7;16626.0
1425;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2018;6875;112.8;16411.0
1426;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2019;7167;116.5;16251.0
1427;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2020;7678;120.0;15627.0
1428;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2009;6293;69.5;11045.0
1429;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2010;7283;79.9;10964.0
1430;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2011;7963;88.8;11148.0
1431;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2012;8179;93.9;11486.0
1432;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2013;8517;102.3;12017.0
1433;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2014;9079;111.5;12285.0
1434;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2015;9441;114.5;12125.0
1435;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2016;9742;118.6;12175.0
1436;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2017;10367;127.6;12307.0
1437;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2018;11192;137.6;12290.0
1438;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2019;11023;130.5;11842.0
1439;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2020;11157;122.7;10994.0
1440;J Informatie en communicatie;Totaal;2009;9868;200.3;20297.0
1441;J Informatie en communicatie;Totaal;2010;10530;201.1;19101.0
1442;J Informatie en communicatie;Totaal;2011;10375;203.7;19636.0
1443;J Informatie en communicatie;Totaal;2012;9544;187.6;19652.0
1444;J Informatie en communicatie;Totaal;2013;9192;181.0;19695.0
1445;J Informatie en communicatie;Totaal;2014;9020;180.1;19965.0
1446;J Informatie en communicatie;Totaal;2015;9385;177.2;18884.0
1447;J Informatie en communicatie;Totaal;2016;10710;209.9;19602.0
1448;J Informatie en communicatie;Totaal;2017;9339;185.1;19824.0
1449;J Informatie en communicatie;Totaal;2018;10172;197.9;19451.0
1450;J Informatie en communicatie;Totaal;2019;10277;186.3;18129.0
1451;J Informatie en communicatie;Totaal;2020;10130;165.0;16288.0
1452;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;5056;90.0;17806.0
1453;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;5590;102.8;18393.0
1454;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;5679;96.7;17034.0
1455;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;5451;92.7;17002.0
1456;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;5458;91.9;16846.0
1457;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;5264;89.2;16954.0
1458;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;5804;99.3;17115.0
1459;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;5860;102.1;17415.0
1460;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;6146;108.6;17667.0
1461;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;6515;112.2;17225.0
1462;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;6504;108.4;16663.0
1463;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;6513;96.8;14858.0
1464;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;1341;31.9;23800.0
1465;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;1199;27.4;22883.0
1466;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;1322;31.6;23917.0
1467;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;1461;34.6;23672.0
1468;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;1646;39.4;23927.0
1469;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;1743;42.1;24167.0
1470;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;2695;56.6;21014.0
1471;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;3872;83.6;21602.0
1472;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;2191;52.1;23781.0
1473;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;2497;57.5;23021.0
1474;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;2428;52.5;21612.0
1475;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;2413;41.9;17379.0
1476;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2009;3471;78.3;22572.0
1477;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2010;3741;70.9;18948.0
1478;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2011;3374;75.4;22337.0
1479;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2012;2632;60.3;22908.0
1480;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2013;2088;49.7;23808.0
1481;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2014;2013;48.7;24201.0
1482;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2015;886;21.3;23992.0
1483;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2016;978;24.2;24784.0
1484;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2017;1002;24.5;24402.0
1485;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2018;1160;28.2;24274.0
1486;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2019;1345;25.5;18930.0
1487;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2020;1204;26.3;21838.0
1488;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
1489;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
1490;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
1491;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
1492;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
1493;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
1494;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
1495;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
1496;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
1497;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
1498;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
1499;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
1500;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2009;3239;79.4;24502.0
1501;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2010;3520;75.2;21369.0
1502;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2011;3543;83.4;23551.0
1503;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2012;3237;80.1;24755.0
1504;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2013;3050;78.8;25841.0
1505;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2014;2711;70.3;25943.0
1506;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2015;2292;55.1;24030.0
1507;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2016;3570;85.3;23891.0
1508;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2017;3238;82.4;25456.0
1509;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2018;3893;94.4;24259.0
1510;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2019;3791;84.9;22408.0
