ID;BrandstofsoortVoertuigen;GewichtBedrijfsklaarVoertuig;LeeftijdVoertuig;Perioden;KilometersNederlandseBestelautoS_1;GemiddeldJaarkilometrage_2;NederlandseBestelautoSInGebruik_3
1168;Diesel;Totaal;9 jaar;2019;703.7;16533;42567
1169;Diesel;Totaal;9 jaar;2020;820.9;16160;50800
1170;Diesel;Totaal;10 jaar;2015;683.9;16113;42440
1171;Diesel;Totaal;10 jaar;2016;686.5;16267;42206
1172;Diesel;Totaal;10 jaar;2017;939.3;16475;57015
1173;Diesel;Totaal;10 jaar;2018;1001.3;16084;62255
1174;Diesel;Totaal;10 jaar;2019;613.1;15626;39234
1175;Diesel;Totaal;10 jaar;2020;605.0;15109;40043
1176;Diesel;Totaal;11 jaar;2015;844.7;15583;54204
1177;Diesel;Totaal;11 jaar;2016;625.3;15571;40159
1178;Diesel;Totaal;11 jaar;2017;617.3;15506;39808
1179;Diesel;Totaal;11 jaar;2018;826.6;15380;53742
1180;Diesel;Totaal;11 jaar;2019;876.1;14984;58471
1181;Diesel;Totaal;11 jaar;2020;518.5;14198;36517
1182;Diesel;Totaal;12 jaar;2015;612.4;14465;42338
1183;Diesel;Totaal;12 jaar;2016;769.7;15139;50839
1184;Diesel;Totaal;12 jaar;2017;558.7;14849;37624
1185;Diesel;Totaal;12 jaar;2018;546.4;14664;37261
1186;Diesel;Totaal;12 jaar;2019;716.4;14334;49979
1187;Diesel;Totaal;12 jaar;2020;743.6;13747;54093
1188;Diesel;Totaal;13 jaar;2015;532.2;13775;38636
1189;Diesel;Totaal;13 jaar;2016;553.1;14065;39323
1190;Diesel;Totaal;13 jaar;2017;682.1;14491;47072
1191;Diesel;Totaal;13 jaar;2018;487.8;14072;34663
1192;Diesel;Totaal;13 jaar;2019;467.1;13639;34250
1193;Diesel;Totaal;13 jaar;2020;599.0;13132;45611
1194;Diesel;Totaal;14 jaar;2015;438.7;13089;33519
1195;Diesel;Totaal;14 jaar;2016;470.3;13376;35162
1196;Diesel;Totaal;14 jaar;2017;484.4;13470;35961
1197;Diesel;Totaal;14 jaar;2018;587.9;13665;43025
1198;Diesel;Totaal;14 jaar;2019;413.5;13188;31356
1199;Diesel;Totaal;14 jaar;2020;387.8;12565;30863
1200;Diesel;Totaal;15 jaar;2015;396.4;12637;31369
1201;Diesel;Totaal;15 jaar;2016;378.8;12690;29852
1202;Diesel;Totaal;15 jaar;2017;402.5;12751;31566
1203;Diesel;Totaal;15 jaar;2018;412.4;12748;32354
1204;Diesel;Totaal;15 jaar;2019;491.9;12759;38551
1205;Diesel;Totaal;15 jaar;2020;336.3;12112;27769
1206;Diesel;Totaal;16 jaar;2015;323.8;11979;27027
1207;Diesel;Totaal;16 jaar;2016;332.6;12161;27354
1208;Diesel;Totaal;16 jaar;2017;321.3;12233;26266
1209;Diesel;Totaal;16 jaar;2018;334.2;12023;27798
1210;Diesel;Totaal;16 jaar;2019;337.0;11833;28476
1211;Diesel;Totaal;16 jaar;2020;395.3;11650;33930
1212;Diesel;Totaal;17 jaar;2015;232.7;11567;20121
1213;Diesel;Totaal;17 jaar;2016;260.7;11291;23092
1214;Diesel;Totaal;17 jaar;2017;267.5;11526;23210
1215;Diesel;Totaal;17 jaar;2018;256.3;11393;22498
1216;Diesel;Totaal;17 jaar;2019;263.1;11067;23771
1217;Diesel;Totaal;17 jaar;2020;255.5;10463;24417
1218;Diesel;Totaal;18 jaar;2015;140.4;11062;12693
1219;Diesel;Totaal;18 jaar;2016;183.8;10938;16801
1220;Diesel;Totaal;18 jaar;2017;205.1;10743;19088
1221;Diesel;Totaal;18 jaar;2018;207.4;10800;19205
1222;Diesel;Totaal;18 jaar;2019;194.8;10459;18625
1223;Diesel;Totaal;18 jaar;2020;193.0;9703;19887
1224;Diesel;Totaal;19 jaar;2015;68.7;10502;6540
1225;Diesel;Totaal;19 jaar;2016;108.8;10435;10429
1226;Diesel;Totaal;19 jaar;2017;136.0;9952;13665
1227;Diesel;Totaal;19 jaar;2018;157.0;10198;15399
1228;Diesel;Totaal;19 jaar;2019;151.5;9756;15533
1229;Diesel;Totaal;19 jaar;2020;138.0;9025;15291
1230;Diesel;Totaal;20 jaar;2015;24.4;8859;2755
1231;Diesel;Totaal;20 jaar;2016;51.1;9823;5201
1232;Diesel;Totaal;20 jaar;2017;79.7;9478;8408
1233;Diesel;Totaal;20 jaar;2018;103.6;9538;10861
1234;Diesel;Totaal;20 jaar;2019;109.8;9016;12174
1235;Diesel;Totaal;20 jaar;2020;103.5;8295;12482
1236;Diesel;Totaal;21 jaar of ouder;2015;91.1;6246;14590
1237;Diesel;Totaal;21 jaar of ouder;2016;95.0;6331;15009
1238;Diesel;Totaal;21 jaar of ouder;2017;116.1;6660;17439
1239;Diesel;Totaal;21 jaar of ouder;2018;155.0;7100;21837
1240;Diesel;Totaal;21 jaar of ouder;2019;193.2;7081;27289
1241;Diesel;Totaal;21 jaar of ouder;2020;223.1;6587;33862
1242;Diesel;<=1305 kg;Totaal;2015;1703.8;13991;121777
1243;Diesel;<=1305 kg;Totaal;2016;1550.7;13692;113257
1244;Diesel;<=1305 kg;Totaal;2017;1377.3;13275;103755
1245;Diesel;<=1305 kg;Totaal;2018;1189.5;12737;93392
1246;Diesel;<=1305 kg;Totaal;2019;993.0;12103;82050
1247;Diesel;<=1305 kg;Totaal;2020;787.7;11019;71484
1248;Diesel;<=1305 kg;0 jaar;2015;20.9;14285;1466
1249;Diesel;<=1305 kg;0 jaar;2016;21.0;14247;1477
1250;Diesel;<=1305 kg;0 jaar;2017;11.1;12151;915
1251;Diesel;<=1305 kg;0 jaar;2018;11.5;13291;865
1252;Diesel;<=1305 kg;0 jaar;2019;5.4;15506;347
1253;Diesel;<=1305 kg;0 jaar;2020;0.7;11951;58
1254;Diesel;<=1305 kg;1 jaar;2015;27.4;23529;1163
1255;Diesel;<=1305 kg;1 jaar;2016;34.9;23659;1476
1256;Diesel;<=1305 kg;1 jaar;2017;34.3;23146;1482
1257;Diesel;<=1305 kg;1 jaar;2018;20.2;22047;917
1258;Diesel;<=1305 kg;1 jaar;2019;18.7;21712;863
1259;Diesel;<=1305 kg;1 jaar;2020;8.6;24380;354
1260;Diesel;<=1305 kg;2 jaar;2015;20.1;22397;897
1261;Diesel;<=1305 kg;2 jaar;2016;25.2;21697;1163
1262;Diesel;<=1305 kg;2 jaar;2017;32.7;22075;1481
1263;Diesel;<=1305 kg;2 jaar;2018;32.0;21442;1491
1264;Diesel;<=1305 kg;2 jaar;2019;19.5;21273;919
1265;Diesel;<=1305 kg;2 jaar;2020;16.7;19422;859
1266;Diesel;<=1305 kg;3 jaar;2015;22.4;19837;1127
1267;Diesel;<=1305 kg;3 jaar;2016;18.9;20679;912
1268;Diesel;<=1305 kg;3 jaar;2017;23.7;20387;1161
1269;Diesel;<=1305 kg;3 jaar;2018;30.6;20504;1494
1270;Diesel;<=1305 kg;3 jaar;2019;29.8;20062;1485
1271;Diesel;<=1305 kg;3 jaar;2020;17.3;18916;913
1272;Diesel;<=1305 kg;4 jaar;2015;32.7;18661;1750
1273;Diesel;<=1305 kg;4 jaar;2016;20.5;18218;1123
1274;Diesel;<=1305 kg;4 jaar;2017;18.0;19645;914
1275;Diesel;<=1305 kg;4 jaar;2018;22.1;19197;1152
1276;Diesel;<=1305 kg;4 jaar;2019;27.5;18460;1489
1277;Diesel;<=1305 kg;4 jaar;2020;25.8;17689;1461
1278;Diesel;<=1305 kg;5 jaar;2015;34.1;17718;1925
1279;Diesel;<=1305 kg;5 jaar;2016;30.5;17543;1736
1280;Diesel;<=1305 kg;5 jaar;2017;18.7;16756;1116
1281;Diesel;<=1305 kg;5 jaar;2018;16.7;18352;909
1282;Diesel;<=1305 kg;5 jaar;2019;19.5;17134;1140
1283;Diesel;<=1305 kg;5 jaar;2020;23.5;16142;1455
1284;Diesel;<=1305 kg;6 jaar;2015;42.1;17464;2413
1285;Diesel;<=1305 kg;6 jaar;2016;34.6;17820;1942
1286;Diesel;<=1305 kg;6 jaar;2017;28.8;16820;1715
1287;Diesel;<=1305 kg;6 jaar;2018;17.2;15615;1099
1288;Diesel;<=1305 kg;6 jaar;2019;14.1;15600;901
1289;Diesel;<=1305 kg;6 jaar;2020;17.6;15717;1120
1290;Diesel;<=1305 kg;7 jaar;2015;98.3;17003;5780
1291;Diesel;<=1305 kg;7 jaar;2016;41.5;17330;2392
1292;Diesel;<=1305 kg;7 jaar;2017;32.7;17001;1922
1293;Diesel;<=1305 kg;7 jaar;2018;26.7;15682;1701
1294;Diesel;<=1305 kg;7 jaar;2019;16.4;15040;1088
1295;Diesel;<=1305 kg;7 jaar;2020;12.7;14555;871
1296;Diesel;<=1305 kg;8 jaar;2015;89.9;15878;5664
1297;Diesel;<=1305 kg;8 jaar;2016;94.2;16561;5688
1298;Diesel;<=1305 kg;8 jaar;2017;38.8;16413;2366
1299;Diesel;<=1305 kg;8 jaar;2018;29.7;15698;1895
1300;Diesel;<=1305 kg;8 jaar;2019;24.1;14541;1656
1301;Diesel;<=1305 kg;8 jaar;2020;14.6;13710;1068
1302;Diesel;<=1305 kg;9 jaar;2015;78.2;15103;5178
1303;Diesel;<=1305 kg;9 jaar;2016;85.8;15379;5577
1304;Diesel;<=1305 kg;9 jaar;2017;87.9;15704;5596
1305;Diesel;<=1305 kg;9 jaar;2018;35.3;15258;2315
1306;Diesel;<=1305 kg;9 jaar;2019;27.2;14680;1853
1307;Diesel;<=1305 kg;9 jaar;2020;21.0;13211;1589
1308;Diesel;<=1305 kg;10 jaar;2015;82.2;14835;5538
1309;Diesel;<=1305 kg;10 jaar;2016;74.3;14625;5081
1310;Diesel;<=1305 kg;10 jaar;2017;78.7;14362;5478
1311;Diesel;<=1305 kg;10 jaar;2018;80.6;14738;5472
1312;Diesel;<=1305 kg;10 jaar;2019;32.1;14253;2249
1313;Diesel;<=1305 kg;10 jaar;2020;24.5;13657;1796
1314;Diesel;<=1305 kg;11 jaar;2015;153.6;14673;10465
1315;Diesel;<=1305 kg;11 jaar;2016;76.3;14192;5375
1316;Diesel;<=1305 kg;11 jaar;2017;69.1;13971;4946
1317;Diesel;<=1305 kg;11 jaar;2018;72.2;13648;5291
1318;Diesel;<=1305 kg;11 jaar;2019;73.0;13813;5285
1319;Diesel;<=1305 kg;11 jaar;2020;28.4;13106;2167
1320;Diesel;<=1305 kg;12 jaar;2015;180.2;13988;12884
1321;Diesel;<=1305 kg;12 jaar;2016;143.9;14269;10086
1322;Diesel;<=1305 kg;12 jaar;2017;70.6;13564;5205
1323;Diesel;<=1305 kg;12 jaar;2018;63.0;13290;4740
1324;Diesel;<=1305 kg;12 jaar;2019;64.8;12851;5045
1325;Diesel;<=1305 kg;12 jaar;2020;64.2;12800;5013
1326;Diesel;<=1305 kg;13 jaar;2015;167.2;13561;12333
1327;Diesel;<=1305 kg;13 jaar;2016;167.6;13615;12311
1328;Diesel;<=1305 kg;13 jaar;2017;131.4;13567;9686
1329;Diesel;<=1305 kg;13 jaar;2018;63.5;12832;4945
1330;Diesel;<=1305 kg;13 jaar;2019;55.6;12552;4429
1331;Diesel;<=1305 kg;13 jaar;2020;54.8;11608;4718
1332;Diesel;<=1305 kg;14 jaar;2015;166.9;13072;12769
1333;Diesel;<=1305 kg;14 jaar;2016;152.2;13155;11569
1334;Diesel;<=1305 kg;14 jaar;2017;151.4;13052;11597
1335;Diesel;<=1305 kg;14 jaar;2018;115.9;12682;9136
1336;Diesel;<=1305 kg;14 jaar;2019;56.2;12215;4599
1337;Diesel;<=1305 kg;14 jaar;2020;46.2;11355;4066
1338;Diesel;<=1305 kg;15 jaar;2015;157.1;12827;12248
1339;Diesel;<=1305 kg;15 jaar;2016;147.1;12725;11560
1340;Diesel;<=1305 kg;15 jaar;2017;132.6;12456;10645
1341;Diesel;<=1305 kg;15 jaar;2018;133.5;12474;10704
1342;Diesel;<=1305 kg;15 jaar;2019;99.3;11869;8369
1343;Diesel;<=1305 kg;15 jaar;2020;45.2;11003;4109
1344;Diesel;<=1305 kg;16 jaar;2015;140.8;12179;11562
1345;Diesel;<=1305 kg;16 jaar;2016;131.1;12188;10759
1346;Diesel;<=1305 kg;16 jaar;2017;126.5;12303;10280
1347;Diesel;<=1305 kg;16 jaar;2018;111.2;11775;9447
1348;Diesel;<=1305 kg;16 jaar;2019;110.6;11531;9589
1349;Diesel;<=1305 kg;16 jaar;2020;80.3;10825;7418
1350;Diesel;<=1305 kg;17 jaar;2015;96.9;11889;8148
1351;Diesel;<=1305 kg;17 jaar;2016;110.9;11307;9807
1352;Diesel;<=1305 kg;17 jaar;2017;104.4;11487;9089
1353;Diesel;<=1305 kg;17 jaar;2018;96.7;11090;8718
1354;Diesel;<=1305 kg;17 jaar;2019;87.6;10890;8046
1355;Diesel;<=1305 kg;17 jaar;2020;85.0;10238;8306
1356;Diesel;<=1305 kg;18 jaar;2015;55.6;11373;4890
1357;Diesel;<=1305 kg;18 jaar;2016;74.1;11169;6636
1358;Diesel;<=1305 kg;18 jaar;2017;85.3;10816;7883
1359;Diesel;<=1305 kg;18 jaar;2018;77.1;10646;7241
1360;Diesel;<=1305 kg;18 jaar;2019;71.0;10196;6960
1361;Diesel;<=1305 kg;18 jaar;2020;61.8;9310;6641
1362;Diesel;<=1305 kg;19 jaar;2015;22.6;11469;1968
1363;Diesel;<=1305 kg;19 jaar;2016;41.3;10683;3863
1364;Diesel;<=1305 kg;19 jaar;2017;52.6;10069;5223
1365;Diesel;<=1305 kg;19 jaar;2018;63.2;10332;6112
1366;Diesel;<=1305 kg;19 jaar;2019;54.2;9831;5509
1367;Diesel;<=1305 kg;19 jaar;2020;47.5;8602;5522
1368;Diesel;<=1305 kg;20 jaar;2015;2.7;8460;315
1369;Diesel;<=1305 kg;20 jaar;2016;15.1;10438;1447
1370;Diesel;<=1305 kg;20 jaar;2017;28.8;9655;2988
1371;Diesel;<=1305 kg;20 jaar;2018;37.6;9524;3952
1372;Diesel;<=1305 kg;20 jaar;2019;40.4;8940;4517
1373;Diesel;<=1305 kg;20 jaar;2020;34.6;8281;4182
1374;Diesel;<=1305 kg;21 jaar of ouder;2015;12.0;9263;1294
1375;Diesel;<=1305 kg;21 jaar of ouder;2016;9.8;7639;1277
1376;Diesel;<=1305 kg;21 jaar of ouder;2017;19.3;9356;2067
1377;Diesel;<=1305 kg;21 jaar of ouder;2018;33.0;8695;3796
1378;Diesel;<=1305 kg;21 jaar of ouder;2019;46.2;8083;5712
1379;Diesel;<=1305 kg;21 jaar of ouder;2020;56.6;7257;7798
1380;Diesel;1306 - 1760 kg;Totaal;2015;4401.9;18329;240156
1381;Diesel;1306 - 1760 kg;Totaal;2016;4703.4;18287;257203
1382;Diesel;1306 - 1760 kg;Totaal;2017;4951.0;18170;272485
1383;Diesel;1306 - 1760 kg;Totaal;2018;5166.6;17873;289072
1384;Diesel;1306 - 1760 kg;Totaal;2019;5346.5;17707;301939
1385;Diesel;1306 - 1760 kg;Totaal;2020;5184.0;16879;307130
1386;Diesel;1306 - 1760 kg;0 jaar;2015;319.2;15230;20958
1387;Diesel;1306 - 1760 kg;0 jaar;2016;391.5;15232;25703
1388;Diesel;1306 - 1760 kg;0 jaar;2017;369.7;14904;24805
1389;Diesel;1306 - 1760 kg;0 jaar;2018;372.1;14350;25929
1390;Diesel;1306 - 1760 kg;0 jaar;2019;355.1;15094;23524
1391;Diesel;1306 - 1760 kg;0 jaar;2020;258.1;14414;17906
1392;Diesel;1306 - 1760 kg;1 jaar;2015;491.0;27461;17880
1393;Diesel;1306 - 1760 kg;1 jaar;2016;562.2;26974;20844
1394;Diesel;1306 - 1760 kg;1 jaar;2017;680.0;26469;25689
1395;Diesel;1306 - 1760 kg;1 jaar;2018;633.8;25417;24937
1396;Diesel;1306 - 1760 kg;1 jaar;2019;683.1;26349;25926
1397;Diesel;1306 - 1760 kg;1 jaar;2020;586.9;24928;23543
1398;Diesel;1306 - 1760 kg;2 jaar;2015;452.5;25728;17589
1399;Diesel;1306 - 1760 kg;2 jaar;2016;459.8;25650;17926
1400;Diesel;1306 - 1760 kg;2 jaar;2017;523.3;24941;20982
1401;Diesel;1306 - 1760 kg;2 jaar;2018;636.7;24667;25811
1402;Diesel;1306 - 1760 kg;2 jaar;2019;603.1;24123;25003
1403;Diesel;1306 - 1760 kg;2 jaar;2020;580.7;22412;25908
1404;Diesel;1306 - 1760 kg;3 jaar;2015;411.0;24012;17116
1405;Diesel;1306 - 1760 kg;3 jaar;2016;413.9;23505;17609
1406;Diesel;1306 - 1760 kg;3 jaar;2017;413.2;23067;17914
1407;Diesel;1306 - 1760 kg;3 jaar;2018;484.4;22812;21236
1408;Diesel;1306 - 1760 kg;3 jaar;2019;579.9;22465;25813
1409;Diesel;1306 - 1760 kg;3 jaar;2020;534.4;21433;24931
1410;Diesel;1306 - 1760 kg;4 jaar;2015;405.4;21565;18799
1411;Diesel;1306 - 1760 kg;4 jaar;2016;365.3;21544;16956
1412;Diesel;1306 - 1760 kg;4 jaar;2017;370.1;21148;17501
1413;Diesel;1306 - 1760 kg;4 jaar;2018;372.8;20755;17961
1414;Diesel;1306 - 1760 kg;4 jaar;2019;429.1;20081;21371
1415;Diesel;1306 - 1760 kg;4 jaar;2020;504.4;19728;25568
1416;Diesel;1306 - 1760 kg;5 jaar;2015;309.9;19707;15725
1417;Diesel;1306 - 1760 kg;5 jaar;2016;367.2;19769;18573
1418;Diesel;1306 - 1760 kg;5 jaar;2017;320.3;19377;16529
1419;Diesel;1306 - 1760 kg;5 jaar;2018;334.3;19296;17323
1420;Diesel;1306 - 1760 kg;5 jaar;2019;333.3;18647;17875
1421;Diesel;1306 - 1760 kg;5 jaar;2020;373.9;17987;20785
1422;Diesel;1306 - 1760 kg;6 jaar;2015;268.3;18392;14587
1423;Diesel;1306 - 1760 kg;6 jaar;2016;288.2;18568;15520
1424;Diesel;1306 - 1760 kg;6 jaar;2017;339.5;18558;18292
1425;Diesel;1306 - 1760 kg;6 jaar;2018;294.7;18158;16229
1426;Diesel;1306 - 1760 kg;6 jaar;2019;305.1;17951;16997
1427;Diesel;1306 - 1760 kg;6 jaar;2020;302.4;17393;17385
1428;Diesel;1306 - 1760 kg;7 jaar;2015;352.6;17877;19726
1429;Diesel;1306 - 1760 kg;7 jaar;2016;255.7;17761;14396
1430;Diesel;1306 - 1760 kg;7 jaar;2017;269.8;17688;15254
1431;Diesel;1306 - 1760 kg;7 jaar;2018;320.3;17779;18018
1432;Diesel;1306 - 1760 kg;7 jaar;2019;274.2;17226;15920
1433;Diesel;1306 - 1760 kg;7 jaar;2020;276.6;16665;16598
1434;Diesel;1306 - 1760 kg;8 jaar;2015;290.0;17420;16646
1435;Diesel;1306 - 1760 kg;8 jaar;2016;334.2;17239;19386
1436;Diesel;1306 - 1760 kg;8 jaar;2017;240.7;17063;14104
1437;Diesel;1306 - 1760 kg;8 jaar;2018;252.0;16827;14975
1438;Diesel;1306 - 1760 kg;8 jaar;2019;295.1;16692;17678
1439;Diesel;1306 - 1760 kg;8 jaar;2020;245.3;15825;15500
1440;Diesel;1306 - 1760 kg;9 jaar;2015;183.7;16285;11279
1441;Diesel;1306 - 1760 kg;9 jaar;2016;274.6;16828;16318
1442;Diesel;1306 - 1760 kg;9 jaar;2017;309.7;16367;18925
1443;Diesel;1306 - 1760 kg;9 jaar;2018;220.6;16000;13786
1444;Diesel;1306 - 1760 kg;9 jaar;2019;228.8;15705;14569
1445;Diesel;1306 - 1760 kg;9 jaar;2020;265.2;15463;17149
1446;Diesel;1306 - 1760 kg;10 jaar;2015;168.9;15825;10671
1447;Diesel;1306 - 1760 kg;10 jaar;2016;172.8;15804;10934
1448;Diesel;1306 - 1760 kg;10 jaar;2017;251.4;15886;15823
1449;Diesel;1306 - 1760 kg;10 jaar;2018;283.8;15437;18383
1450;Diesel;1306 - 1760 kg;10 jaar;2019;200.0;15028;13309
1451;Diesel;1306 - 1760 kg;10 jaar;2020;203.2;14515;14000
1452;Diesel;1306 - 1760 kg;11 jaar;2015;201.5;15582;12931
1453;Diesel;1306 - 1760 kg;11 jaar;2016;159.2;15457;10301
1454;Diesel;1306 - 1760 kg;11 jaar;2017;159.2;15259;10431
1455;Diesel;1306 - 1760 kg;11 jaar;2018;228.4;15049;15175
1456;Diesel;1306 - 1760 kg;11 jaar;2019;255.0;14472;17622
1457;Diesel;1306 - 1760 kg;11 jaar;2020;175.0;13835;12649
1458;Diesel;1306 - 1760 kg;12 jaar;2015;110.0;14365;7660
1459;Diesel;1306 - 1760 kg;12 jaar;2016;188.8;15293;12346
1460;Diesel;1306 - 1760 kg;12 jaar;2017;146.5;14912;9825
1461;Diesel;1306 - 1760 kg;12 jaar;2018;144.0;14606;9859
1462;Diesel;1306 - 1760 kg;12 jaar;2019;203.8;14166;14384
1463;Diesel;1306 - 1760 kg;12 jaar;2020;226.2;13648;16571
1464;Diesel;1306 - 1760 kg;13 jaar;2015;93.2;13682;6812
1465;Diesel;1306 - 1760 kg;13 jaar;2016;99.5;13923;7149
1466;Diesel;1306 - 1760 kg;13 jaar;2017;171.5;14757;11620
1467;Diesel;1306 - 1760 kg;13 jaar;2018;130.5;14242;9162
1468;Diesel;1306 - 1760 kg;13 jaar;2019;124.8;13640;9150
1469;Diesel;1306 - 1760 kg;13 jaar;2020;177.6;13316;13339
1470;Diesel;1306 - 1760 kg;14 jaar;2015;84.1;12667;6636
1471;Diesel;1306 - 1760 kg;14 jaar;2016;82.7;13479;6138
1472;Diesel;1306 - 1760 kg;14 jaar;2017;88.5;13645;6486
1473;Diesel;1306 - 1760 kg;14 jaar;2018;150.3;13955;10769
1474;Diesel;1306 - 1760 kg;14 jaar;2019;111.7;13252;8426
1475;Diesel;1306 - 1760 kg;14 jaar;2020;105.2;12743;8255
1476;Diesel;1306 - 1760 kg;15 jaar;2015;69.0;12225;5642
1477;Diesel;1306 - 1760 kg;15 jaar;2016;73.1;12530;5830
1478;Diesel;1306 - 1760 kg;15 jaar;2017;70.8;12995;5450
1479;Diesel;1306 - 1760 kg;15 jaar;2018;74.4;12881;5779
1480;Diesel;1306 - 1760 kg;15 jaar;2019;128.7;13211;9741
1481;Diesel;1306 - 1760 kg;15 jaar;2020;92.9;12342;7531
1482;Diesel;1306 - 1760 kg;16 jaar;2015;51.8;11359;4562
1483;Diesel;1306 - 1760 kg;16 jaar;2016;58.5;11926;4907
1484;Diesel;1306 - 1760 kg;16 jaar;2017;62.4;12338;5060
1485;Diesel;1306 - 1760 kg;16 jaar;2018;57.2;11974;4773
1486;Diesel;1306 - 1760 kg;16 jaar;2019;59.7;12026;4963
1487;Diesel;1306 - 1760 kg;16 jaar;2020;103.6;11987;8639
1488;Diesel;1306 - 1760 kg;17 jaar;2015;46.6;11336;4111
1489;Diesel;1306 - 1760 kg;17 jaar;2016;43.3;11148;3881
1490;Diesel;1306 - 1760 kg;17 jaar;2017;46.9;11275;4159
1491;Diesel;1306 - 1760 kg;17 jaar;2018;50.1;11625;4308
1492;Diesel;1306 - 1760 kg;17 jaar;2019;44.8;11131;4021
1493;Diesel;1306 - 1760 kg;17 jaar;2020;42.9;10389;4133
1494;Diesel;1306 - 1760 kg;18 jaar;2015;33.3;10691;3117
1495;Diesel;1306 - 1760 kg;18 jaar;2016;37.0;10717;3452
1496;Diesel;1306 - 1760 kg;18 jaar;2017;33.7;10438;3226
1497;Diesel;1306 - 1760 kg;18 jaar;2018;36.5;10700;3415
1498;Diesel;1306 - 1760 kg;18 jaar;2019;37.0;10404;3552
1499;Diesel;1306 - 1760 kg;18 jaar;2020;32.3;9749;3310
1500;Diesel;1306 - 1760 kg;19 jaar;2015;20.4;10212;2001
1501;Diesel;1306 - 1760 kg;19 jaar;2016;26.6;10399;2562
1502;Diesel;1306 - 1760 kg;19 jaar;2017;27.1;9562;2831
1503;Diesel;1306 - 1760 kg;19 jaar;2018;24.9;9540;2611
1504;Diesel;1306 - 1760 kg;19 jaar;2019;26.8;9605;2795
1505;Diesel;1306 - 1760 kg;19 jaar;2020;26.5;9157;2899
1506;Diesel;1306 - 1760 kg;20 jaar;2015;11.3;9567;1183
1507;Diesel;1306 - 1760 kg;20 jaar;2016;15.6;9651;1614
1508;Diesel;1306 - 1760 kg;20 jaar;2017;18.2;8892;2051
1509;Diesel;1306 - 1760 kg;20 jaar;2018;20.9;9290;2249
1510;Diesel;1306 - 1760 kg;20 jaar;2019;17.6;8498;2070
1511;Diesel;1306 - 1760 kg;20 jaar;2020;18.2;8003;2280
1512;Diesel;1306 - 1760 kg;21 jaar of ouder;2015;28.2;6223;4525
1513;Diesel;1306 - 1760 kg;21 jaar of ouder;2016;33.7;6927;4858
1514;Diesel;1306 - 1760 kg;21 jaar of ouder;2017;38.5;6972;5528
1515;Diesel;1306 - 1760 kg;21 jaar of ouder;2018;44.0;6893;6384
1516;Diesel;1306 - 1760 kg;21 jaar of ouder;2019;49.8;6882;7230
1517;Diesel;1306 - 1760 kg;21 jaar of ouder;2020;52.5;6368;8251
1518;Diesel;>= 1761 kg;Totaal;2015;10011.3;19978;501124
1519;Diesel;>= 1761 kg;Totaal;2016;10448.8;19943;523946
1520;Diesel;>= 1761 kg;Totaal;2017;10852.5;19724;550214
1521;Diesel;>= 1761 kg;Totaal;2018;11329.1;19527;580166
1522;Diesel;>= 1761 kg;Totaal;2019;11754.8;19384;606413
1523;Diesel;>= 1761 kg;Totaal;2020;11531.9;18648;618393
1524;Diesel;>= 1761 kg;0 jaar;2015;569.1;17070;33341
1525;Diesel;>= 1761 kg;0 jaar;2016;709.0;17230;41148
1526;Diesel;>= 1761 kg;0 jaar;2017;719.3;15969;45046
1527;Diesel;>= 1761 kg;0 jaar;2018;784.9;15982;49109
1528;Diesel;>= 1761 kg;0 jaar;2019;807.9;16568;48759
1529;Diesel;>= 1761 kg;0 jaar;2020;623.9;15992;39012
1530;Diesel;>= 1761 kg;1 jaar;2015;941.8;30574;30802
1531;Diesel;>= 1761 kg;1 jaar;2016;1057.6;30916;34210
1532;Diesel;>= 1761 kg;1 jaar;2017;1277.0;29925;42673
1533;Diesel;>= 1761 kg;1 jaar;2018;1353.9;28921;46813
1534;Diesel;>= 1761 kg;1 jaar;2019;1519.8;30020;50628
1535;Diesel;>= 1761 kg;1 jaar;2020;1425.8;28319;50349
1536;Diesel;>= 1761 kg;2 jaar;2015;923.7;29323;31500
1537;Diesel;>= 1761 kg;2 jaar;2016;940.2;29384;31998
1538;Diesel;>= 1761 kg;2 jaar;2017;1044.3;29073;35920
1539;Diesel;>= 1761 kg;2 jaar;2018;1263.0;28416;44446
1540;Diesel;>= 1761 kg;2 jaar;2019;1342.1;27782;48308
1541;Diesel;>= 1761 kg;2 jaar;2020;1373.6;26284;52260
1542;Diesel;>= 1761 kg;3 jaar;2015;1021.1;27352;37332
1543;Diesel;>= 1761 kg;3 jaar;2016;894.0;27438;32583
1544;Diesel;>= 1761 kg;3 jaar;2017;909.8;27169;33487
1545;Diesel;>= 1761 kg;3 jaar;2018;1014.5;26956;37636
1546;Diesel;>= 1761 kg;3 jaar;2019;1201.9;26257;45774
1547;Diesel;>= 1761 kg;3 jaar;2020;1238.0;25001;49519
1548;Diesel;>= 1761 kg;4 jaar;2015;951.8;25181;37800
1549;Diesel;>= 1761 kg;4 jaar;2016;946.7;24844;38106
1550;Diesel;>= 1761 kg;4 jaar;2017;829.3;24853;33367
1551;Diesel;>= 1761 kg;4 jaar;2018;847.7;24408;34729
1552;Diesel;>= 1761 kg;4 jaar;2019;923.0;23879;38651
1553;Diesel;>= 1761 kg;4 jaar;2020;1071.9;23073;46458
1554;Diesel;>= 1761 kg;5 jaar;2015;669.7;22615;29612
1555;Diesel;>= 1761 kg;5 jaar;2016;868.7;23068;37657
