ID;SBI93;Perioden;Ondernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;DeelnemingenTotaal_5;DeelnemingenBinnenland_6;DeelnemingenBuitenland_7;LanglopendeVorderingen_8;Voorraden_9;KortlopendeVorderingen_10;Handelsdebiteuren_11;LiquideMiddelen_12;EigenVermogen_13;BelangVanDerden_14;Egalisatierekening_15;Voorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;Handelscrediteuren_19;NettoOmzet_20;LoonSalarisEnSocialePremies_21;Afschrijvingen_22;KostenVanDeOmzet_23;Bedrijfsresultaat_24;Rentebaten_25;Rentelasten_26;OverigeFinancieleResultaten_27;ResultaatUitDeelnemingenTotaal_28;ResultaatUitDeelnemingenBinnenland_29;ResultaatUitDeelnemingenBuitenland_30;BuitengewoneBatenEnLastenSaldo_31;BuitengewoneBaten_32;BuitengewoneLasten_33;ResultaatVoorBelastingen_34;Vennootschapsbelasting_35;AandeelVanDerden_36;ResultaatNetto_37;Winstuitkeringen_38
73;02 Bosbouw en dienstverlening voor ..;2001;49.0;68.6;1.3;27.1;2.4;;;13.5;4.8;11.8;;7.8;23.6;0.0;0.0;3.9;23.4;17.8;;43.2;13.0;2.9;24.7;2.6;0.1;1.4;-0.4;0.2;;;0.0;0.2;0.1;1.1;0.3;0.0;0.8;0.5
74;02 Bosbouw en dienstverlening voor ..;2002;46.0;67.7;1.2;29.5;2.5;;;12.6;4.0;11.9;;6.0;21.6;0.0;0.0;2.8;21.1;22.2;;47.2;13.9;3.6;27.8;1.9;0.1;1.4;-0.7;0.1;;;0.3;0.3;0.0;0.2;0.3;0.0;-0.1;0.6
75;02 Bosbouw en dienstverlening voor ..;2003;43.0;60.7;1.1;24.4;2.4;;;13.7;3.1;10.8;;5.2;23.9;0.0;0.0;2.2;18.1;16.6;;43.4;12.3;3.6;25.0;2.5;0.0;1.0;-0.2;1.5;;;-0.1;0.2;0.2;2.7;0.5;0.0;2.2;0.4
76;02 Bosbouw en dienstverlening voor ..;2004;44.0;61.4;0.1;21.6;2.5;;;15.0;1.9;13.2;;7.3;25.5;0.0;0.0;2.2;18.8;14.9;;77.3;14.9;5.0;32.1;25.3;0.1;1.1;0.0;0.7;;;0.0;0.2;0.2;24.9;0.6;0.0;24.3;22.6
77;02 Bosbouw en dienstverlening voor ..;2005;36.0;61.5;0.0;19.2;2.5;2.5;0.0;1.3;10.1;13.8;8.2;6.4;23.4;0.0;0.0;2.6;21.7;9.0;4.9;44.4;11.4;2.9;25.8;4.2;0.1;1.0;1.1;-1.0;-1.0;0.0;0.1;0.1;0.0;3.5;0.6;0.0;2.9;0.3
78;02 Bosbouw en dienstverlening voor ..;2006;47.0;58.0;0.7;16.4;4.2;4.2;0.1;0.7;9.2;15.3;5.3;6.2;22.4;0.0;0.0;1.8;14.9;15.2;3.8;35.5;9.0;2.2;23.4;1.0;0.1;0.7;1.3;1.0;1.0;0.0;0.1;0.1;0.0;2.7;0.7;0.0;2.0;0.8
79;02 Bosbouw en dienstverlening voor ..;2007;62.0;100.1;1.6;28.5;6.6;6.6;0.0;9.7;14.5;19.8;8.3;11.2;45.6;0.0;0.0;4.9;22.7;22.1;4.9;59.3;13.2;3.6;39.5;3.1;0.3;1.3;0.6;2.3;2.3;0.0;-0.1;0.0;0.2;4.8;1.1;0.0;3.7;0.8
80;B Visserij;1992;196.0;446.0;35.1;243.0;15.3;;;25.4;19.6;64.3;;43.3;169.1;0.4;3.2;30.8;107.6;134.9;;270.0;49.0;45.0;145.8;30.2;;;;;;;3.0;;;25.8;11.4;-0.1;14.6;6.2
81;B Visserij;1993;216.0;429.5;31.0;239.1;23.4;;;21.6;11.4;63.5;;39.6;144.8;0.0;1.6;33.6;131.8;117.6;;211.9;48.1;44.3;100.2;19.3;;;;;;;1.0;;;10.4;6.3;0.0;4.1;12.8
82;B Visserij;1994;249.0;462.4;29.9;232.0;18.2;;;40.0;10.4;84.0;;48.0;139.2;0.1;0.3;36.1;141.0;145.7;;246.2;53.7;52.7;122.4;17.5;;;;;;;4.2;5.2;0.9;14.3;8.4;0.0;5.9;3.2
83;B Visserij;1995;264.0;522.6;31.7;262.3;29.9;;;44.9;18.3;77.7;;57.7;161.1;0.2;0.5;42.3;156.9;161.5;;342.8;64.0;55.0;192.7;31.2;3.0;12.8;0.7;4.2;;;5.8;7.1;1.3;32.1;13.5;0.0;18.6;7.4
84;B Visserij;1996;291.0;832.5;53.1;334.9;60.0;;;60.8;69.8;149.4;;104.6;283.3;0.3;0.3;60.8;225.5;262.3;;587.2;92.3;65.3;360.1;69.4;11.1;24.3;-0.7;13.6;;;14.9;21.9;7.0;84.0;30.2;0.0;53.8;13.3
85;B Visserij;1997;319.0;688.5;48.8;296.0;49.7;;;51.5;36.2;121.7;;84.5;278.7;0.2;0.0;49.9;171.0;188.6;;410.2;75.9;59.8;226.4;48.1;6.3;15.5;1.3;-3.4;;;14.7;19.3;4.7;51.5;15.8;0.0;35.7;8.9
86;B Visserij;1998;332.0;873.1;52.7;388.9;74.4;;;69.7;47.4;133.6;;106.5;339.6;0.3;0.0;66.5;186.1;280.6;;503.1;86.1;62.8;301.5;52.8;5.4;16.2;-0.5;10.0;;;28.9;30.0;1.1;80.5;19.9;-0.3;60.8;26.7
87;B Visserij;1999;332.0;1011.8;59.2;485.0;89.0;;;96.5;47.8;156.2;;78.0;385.7;0.2;0.0;69.3;283.1;273.6;;597.4;97.9;65.7;379.6;54.2;9.2;20.4;2.1;4.9;;;5.8;9.0;3.1;55.7;10.6;0.0;45.2;8.0
88;B Visserij;2000;301.0;870.8;56.8;431.4;63.1;;;97.2;36.4;129.5;;56.4;311.9;0.2;0.0;52.2;289.9;216.7;;476.8;88.0;68.6;286.0;34.2;5.4;20.7;-0.7;5.8;;;8.5;13.4;4.9;32.6;10.8;0.0;21.8;4.2
89;B Visserij;2001;355.0;989.5;64.0;451.6;94.6;;;92.7;52.0;162.5;;72.2;399.6;0.0;0.0;63.8;283.9;242.3;;640.1;100.6;74.2;404.8;60.5;5.7;22.6;-0.2;9.0;;;6.4;10.6;4.2;58.9;21.2;-0.1;37.8;6.9
90;B Visserij;2002;338.0;981.5;64.1;417.1;110.1;;;85.7;60.3;159.8;;84.4;415.2;0.0;0.0;66.7;251.7;247.9;;562.1;92.0;67.0;353.3;49.9;3.4;17.2;-0.9;17.3;;;12.6;17.8;5.2;65.0;19.8;0.0;45.3;14.7
91;B Visserij;2003;350.0;1015.9;45.9;389.0;144.1;;;96.4;68.2;172.6;;99.7;436.6;0.0;0.0;65.8;278.4;235.1;;606.4;99.9;74.0;401.9;30.6;3.8;18.5;2.3;27.8;;;7.6;10.2;2.6;53.5;10.5;-0.1;43.1;10.1
92;B Visserij;2004;329.0;858.1;44.9;256.6;183.1;;;88.1;46.4;137.9;;100.9;403.6;0.0;0.0;60.1;227.3;167.1;;549.7;77.4;54.1;389.3;28.8;3.6;14.8;1.5;14.9;;;12.7;13.1;0.4;46.6;12.2;0.0;34.5;12.6
93;B Visserij;2005;328.0;1098.8;44.5;305.5;309.5;264.5;45.0;107.2;51.2;113.0;53.7;114.2;386.9;0.0;0.0;56.0;436.4;184.7;34.8;580.6;90.4;70.3;358.1;61.8;6.0;16.7;1.9;4.4;9.2;-4.8;12.2;12.6;0.4;69.6;21.0;0.0;48.6;5.9
94;B Visserij;2006;280.0;862.4;95.8;275.5;87.8;45.0;42.8;75.3;51.4;101.0;51.3;124.2;284.1;0.0;0.0;56.7;289.9;190.5;41.1;588.8;63.4;38.6;397.3;89.6;9.3;24.4;1.0;10.0;9.1;0.9;7.1;8.3;1.2;92.6;29.2;0.0;63.4;15.7
95;B Visserij;2007;309.0;827.7;51.1;291.6;75.7;34.3;41.4;66.9;47.7;99.8;44.2;150.6;313.5;0.0;0.0;63.5;252.1;163.4;35.2;573.0;62.0;36.5;384.7;89.8;5.9;17.0;-0.6;3.9;4.1;-0.2;-0.4;0.4;0.7;81.6;25.4;0.0;56.2;14.2
96;05 Visserij, kweken van vis en ..;1992;196.0;446.0;35.1;243.0;15.3;;;25.4;19.6;64.3;;43.3;169.1;0.4;3.2;30.8;107.6;134.9;;270.0;49.0;45.0;145.8;30.2;;;;;;;3.0;;;25.8;11.4;-0.1;14.6;6.2
97;05 Visserij, kweken van vis en ..;1993;216.0;429.5;31.0;239.1;23.4;;;21.6;11.4;63.5;;39.6;144.8;0.0;1.6;33.6;131.8;117.6;;211.9;48.1;44.3;100.2;19.3;;;;;;;1.0;;;10.4;6.3;0.0;4.1;12.8
98;05 Visserij, kweken van vis en ..;1994;249.0;462.4;29.9;232.0;18.2;;;40.0;10.4;84.0;;48.0;139.2;0.1;0.3;36.1;141.0;145.7;;246.2;53.7;52.7;122.4;17.5;;;;;;;4.2;5.2;0.9;14.3;8.4;0.0;5.9;3.2
99;05 Visserij, kweken van vis en ..;1995;264.0;522.6;31.7;262.3;29.9;;;44.9;18.3;77.7;;57.7;161.1;0.2;0.5;42.3;156.9;161.5;;342.8;64.0;55.0;192.7;31.2;3.0;12.8;0.7;4.2;;;5.8;7.1;1.3;32.1;13.5;0.0;18.6;7.4
100;05 Visserij, kweken van vis en ..;1996;291.0;832.5;53.1;334.9;60.0;;;60.8;69.8;149.4;;104.6;283.3;0.3;0.3;60.8;225.5;262.3;;587.2;92.3;65.3;360.1;69.4;11.1;24.3;-0.7;13.6;;;14.9;21.9;7.0;84.0;30.2;0.0;53.8;13.3
101;05 Visserij, kweken van vis en ..;1997;319.0;688.5;48.8;296.0;49.7;;;51.5;36.2;121.7;;84.5;278.7;0.2;0.0;49.9;171.0;188.6;;410.2;75.9;59.8;226.4;48.1;6.3;15.5;1.3;-3.4;;;14.7;19.3;4.7;51.5;15.8;0.0;35.7;8.9
102;05 Visserij, kweken van vis en ..;1998;332.0;873.1;52.7;388.9;74.4;;;69.7;47.4;133.6;;106.5;339.6;0.3;0.0;66.5;186.1;280.6;;503.1;86.1;62.8;301.5;52.8;5.4;16.2;-0.5;10.0;;;28.9;30.0;1.1;80.5;19.9;-0.3;60.8;26.7
103;05 Visserij, kweken van vis en ..;1999;332.0;1011.8;59.2;485.0;89.0;;;96.5;47.8;156.2;;78.0;385.7;0.2;0.0;69.3;283.1;273.6;;597.4;97.9;65.7;379.6;54.2;9.2;20.4;2.1;4.9;;;5.8;9.0;3.1;55.7;10.6;0.0;45.2;8.0
104;05 Visserij, kweken van vis en ..;2000;301.0;870.8;56.8;431.4;63.1;;;97.2;36.4;129.5;;56.4;311.9;0.2;0.0;52.2;289.9;216.7;;476.8;88.0;68.6;286.0;34.2;5.4;20.7;-0.7;5.8;;;8.5;13.4;4.9;32.6;10.8;0.0;21.8;4.2
105;05 Visserij, kweken van vis en ..;2001;355.0;989.5;64.0;451.6;94.6;;;92.7;52.0;162.5;;72.2;399.6;0.0;0.0;63.8;283.9;242.3;;640.1;100.6;74.2;404.8;60.5;5.7;22.6;-0.2;9.0;;;6.4;10.6;4.2;58.9;21.2;-0.1;37.8;6.9
106;05 Visserij, kweken van vis en ..;2002;338.0;981.5;64.1;417.1;110.1;;;85.7;60.3;159.8;;84.4;415.2;0.0;0.0;66.7;251.7;247.9;;562.1;92.0;67.0;353.3;49.9;3.4;17.2;-0.9;17.3;;;12.6;17.8;5.2;65.0;19.8;0.0;45.3;14.7
107;05 Visserij, kweken van vis en ..;2003;350.0;1015.9;45.9;389.0;144.1;;;96.4;68.2;172.6;;99.7;436.6;0.0;0.0;65.8;278.4;235.1;;606.4;99.9;74.0;401.9;30.6;3.8;18.5;2.3;27.8;;;7.6;10.2;2.6;53.5;10.5;-0.1;43.1;10.1
108;05 Visserij, kweken van vis en ..;2004;329.0;858.1;44.9;256.6;183.1;;;88.1;46.4;137.9;;100.9;403.6;0.0;0.0;60.1;227.3;167.1;;549.7;77.4;54.1;389.3;28.8;3.6;14.8;1.5;14.9;;;12.7;13.1;0.4;46.6;12.2;0.0;34.5;12.6
109;05 Visserij, kweken van vis en ..;2005;328.0;1098.8;44.5;305.5;309.5;264.5;45.0;107.2;51.2;113.0;53.7;114.2;386.9;0.0;0.0;56.0;436.4;184.7;34.8;580.6;90.4;70.3;358.1;61.8;6.0;16.7;1.9;4.4;9.2;-4.8;12.2;12.6;0.4;69.6;21.0;0.0;48.6;5.9
110;05 Visserij, kweken van vis en ..;2006;280.0;862.4;95.8;275.5;87.8;45.0;42.8;75.3;51.4;101.0;51.3;124.2;284.1;0.0;0.0;56.7;289.9;190.5;41.1;588.8;63.4;38.6;397.3;89.6;9.3;24.4;1.0;10.0;9.1;0.9;7.1;8.3;1.2;92.6;29.2;0.0;63.4;15.7
111;05 Visserij, kweken van vis en ..;2007;309.0;827.7;51.1;291.6;75.7;34.3;41.4;66.9;47.7;99.8;44.2;150.6;313.5;0.0;0.0;63.5;252.1;163.4;35.2;573.0;62.0;36.5;384.7;89.8;5.9;17.0;-0.6;3.9;4.1;-0.2;-0.4;0.4;0.7;81.6;25.4;0.0;56.2;14.2
112;C Winning van delfstoffen;1992;127.0;7980.9;70.2;4029.3;520.0;;;455.7;166.6;2381.0;;358.1;1217.9;18.2;47.8;658.8;2234.0;3804.3;;11872.5;262.7;619.4;9480.8;1509.5;;;;;;;13.5;;;1438.6;577.3;23.5;837.7;978.7
113;C Winning van delfstoffen;1993;136.0;8300.2;106.1;4434.0;451.8;;;445.4;157.7;2428.9;;276.2;1070.6;2.7;23.1;668.2;2625.2;3910.4;;11669.6;298.0;598.6;9319.5;1453.4;;;;;;;109.8;;;1442.9;525.6;-0.1;917.4;866.8
114;C Winning van delfstoffen;1994;139.0;8282.7;400.0;4440.4;360.5;;;432.5;145.5;2282.9;;221.0;1354.9;2.9;11.9;724.8;2746.6;3441.7;;10865.6;282.0;633.9;8508.8;1440.9;;;;;;;12.4;27.1;14.7;1342.6;543.7;0.0;798.9;783.5
115;C Winning van delfstoffen;1995;139.0;8630.5;334.7;4489.7;337.9;;;406.8;142.1;2735.1;;184.1;1301.3;4.2;3.0;746.9;2809.9;3765.3;;12111.5;247.3;806.9;9306.8;1750.6;69.9;239.1;-47.5;38.1;;;26.4;35.0;8.6;1598.4;585.1;1.0;1012.4;970.9
116;C Winning van delfstoffen;1996;135.0;8502.3;276.7;4233.7;500.7;;;381.8;123.6;2787.2;;198.7;1413.1;6.6;1.1;819.6;2449.1;3812.9;;13099.0;240.2;687.0;10211.9;1959.8;67.7;157.0;3.8;80.6;;;637.7;689.5;51.7;2592.7;933.1;1.2;1658.3;1564.3
117;C Winning van delfstoffen;1997;146.0;9638.3;265.4;4517.2;1103.4;;;328.2;180.5;2895.3;;348.2;2121.3;7.7;10.3;946.8;2379.5;4172.9;;14222.1;375.8;757.9;10926.4;2162.0;58.8;172.6;-13.0;-9.7;;;6.3;71.5;65.2;2031.8;741.1;1.0;1289.7;1209.2
118;C Winning van delfstoffen;1998;145.0;9098.6;182.1;4464.6;1175.5;;;397.7;131.9;2481.4;;265.3;1791.7;11.7;7.3;1094.6;2328.2;3865.1;;12209.5;285.7;875.3;9373.9;1674.6;46.3;191.4;4.4;39.2;;;-5.4;33.5;39.0;1567.6;569.9;2.1;995.6;1065.1
119;C Winning van delfstoffen;1999;152.0;10336.2;160.5;4780.2;1353.8;;;547.3;153.0;2693.5;;647.9;2074.1;12.4;0.2;1233.1;2900.2;4116.2;;10557.1;376.0;781.6;7869.0;1530.5;52.2;201.8;-32.0;-26.7;;;264.9;333.9;69.1;1587.1;594.6;1.7;990.8;1034.2
120;C Winning van delfstoffen;2000;158.0;11220.2;315.4;4809.3;1333.7;;;369.9;141.2;3658.8;;591.9;2620.2;13.9;0.1;1399.4;2372.0;4814.6;;14652.3;348.6;829.1;10768.1;2706.6;61.0;201.6;-62.4;103.9;;;-6.2;34.1;40.3;2601.3;931.8;2.0;1667.6;1452.0
121;C Winning van delfstoffen;2001;174.0;11881.9;441.7;4855.7;1209.3;;;262.0;173.5;4387.8;;551.8;2380.2;13.0;0.1;1360.3;2184.9;5943.4;;20040.6;421.7;910.8;15387.2;3320.9;64.5;185.2;-83.7;71.9;;;11.5;42.9;31.4;3200.0;1119.1;1.2;2079.6;1952.7
122;C Winning van delfstoffen;2002;185.0;10692.0;550.7;4755.2;631.9;;;292.5;152.8;3715.9;;592.9;2146.6;11.5;0.1;1434.9;2073.6;5025.3;;16983.0;361.3;756.4;13255.2;2610.1;50.0;145.6;-175.2;-240.4;;;28.8;141.4;112.7;2127.7;756.2;-0.5;1372.0;1557.5
123;C Winning van delfstoffen;2003;166.0;11080.5;464.6;4794.3;937.5;;;307.4;163.5;3970.8;;442.5;2625.2;7.2;0.0;1604.9;1535.4;5307.8;;17314.9;437.2;769.1;13622.6;2485.9;48.0;117.2;-50.9;227.8;;;11.7;16.7;5.0;2605.4;847.3;0.2;1757.9;2655.9
124;C Winning van delfstoffen;2004;151.0;11382.4;460.8;4652.9;829.2;;;334.6;186.1;4001.4;;917.4;2480.1;7.5;0.0;1615.8;1288.1;5990.9;;18711.8;402.2;862.7;14529.2;2917.7;40.2;110.7;-27.7;706.0;;;8.0;10.8;2.8;3533.5;1027.7;0.3;2505.5;1788.9
125;C Winning van delfstoffen;2005;166.0;22655.5;433.8;11414.7;973.5;142.1;831.4;1499.9;215.1;2757.3;4756.8;604.4;8913.9;4.9;0.0;3025.2;1936.4;5176.7;3598.5;38529.2;443.4;1400.0;21581.5;15104.3;120.8;153.1;73.8;287.9;79.5;208.4;-1.1;2.9;4.0;15432.6;5832.3;0.7;9599.6;9086.3
126;C Winning van delfstoffen;2006;189.0;23552.2;399.9;12083.9;534.4;348.8;185.6;1241.9;254.6;3239.6;4619.7;1178.4;8755.4;2.0;0.0;3297.2;2348.9;5694.9;3453.8;36872.0;571.6;1477.4;26639.6;8183.4;197.0;194.5;-29.2;249.1;148.3;100.8;0.5;1.9;1.4;8406.3;2881.2;0.1;5525.0;4938.7
127;C Winning van delfstoffen;2007;210.0;27406.9;583.6;12613.2;721.0;272.7;448.3;2335.2;331.9;3860.3;5808.3;1153.5;10292.9;6.3;0.0;3455.4;2805.5;6076.8;4770.0;36985.4;717.7;1663.1;25888.6;8716.1;233.6;278.8;-42.8;78.1;69.5;8.5;-0.7;2.2;2.9;8705.4;2862.1;1.1;5842.2;5193.4
128;10 Turfwinning;1992;12.0;34.2;0.0;22.6;0.8;;;1.4;4.4;3.5;;1.6;22.2;0.0;0.1;4.1;2.6;5.3;;18.5;3.6;1.4;11.8;1.7;;;;;;;0.0;;;1.6;0.5;0.0;1.1;0.0
129;10 Turfwinning;1993;10.0;33.7;0.0;21.6;0.1;;;1.3;4.5;4.0;;2.1;21.6;0.0;0.0;4.1;2.4;5.5;;18.9;3.4;1.6;12.2;1.7;;;;;;;0.0;;;1.5;0.6;0.0;0.9;0.2
130;10 Turfwinning;1994;9.0;40.3;1.1;22.6;0.2;;;1.3;8.4;4.9;;1.9;22.5;0.0;0.0;4.0;4.3;9.5;;27.7;3.6;2.0;20.5;1.7;;;;;;;-0.1;0.0;0.1;1.3;0.6;0.0;0.7;0.2
131;10 Turfwinning;1995;9.0;39.0;1.2;21.4;0.2;;;1.5;8.9;4.3;;1.6;21.6;0.0;0.0;3.8;3.4;10.1;;27.3;3.6;1.7;20.3;1.6;0.1;0.5;0.1;0.0;;;-0.7;0.0;0.7;0.6;0.0;0.0;0.5;0.2
132;10 Turfwinning;1996;11.0;40.7;0.6;23.5;0.2;;;1.7;8.3;4.8;;1.6;22.1;0.0;0.0;3.9;4.9;9.8;;33.8;3.8;2.2;27.2;0.6;0.1;0.6;0.0;0.0;;;0.3;0.3;0.0;0.4;0.2;0.0;0.2;0.0
133;10 Turfwinning;1997;7.0;31.8;0.3;17.9;0.4;;;2.4;4.4;5.0;;1.3;19.2;0.0;0.0;3.3;2.2;7.1;;30.3;3.7;2.4;24.5;-0.3;0.1;0.4;0.0;0.3;;;-1.7;0.0;1.7;-2.0;-0.6;0.0;-1.4;0.0
134;10 Turfwinning;1998;7.0;29.2;0.2;14.7;0.4;;;1.6;3.5;3.5;;5.3;14.4;0.0;0.0;3.0;4.8;7.0;;22.9;2.9;1.1;16.4;2.5;0.2;0.2;0.1;0.2;;;2.7;3.3;0.6;5.5;0.8;0.0;4.7;0.0
135;10 Turfwinning;1999;6.0;12.3;0.1;3.9;1.3;;;0.0;0.6;2.0;;4.3;8.4;0.0;0.0;0.4;0.0;3.5;;8.5;1.8;0.6;6.3;-0.2;0.1;0.0;-0.1;0.1;;;0.3;0.4;0.1;0.2;-0.1;0.0;0.3;0.8
136;10 Turfwinning;2000;7.0;18.0;0.1;4.4;6.8;;;0.0;0.6;2.3;;3.8;15.6;0.0;0.0;0.2;0.2;1.9;;7.2;1.4;0.6;3.9;1.3;0.3;0.1;0.0;0.2;;;0.8;0.8;0.0;2.4;0.5;0.0;1.9;2.2
137;10 Turfwinning;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;10 Turfwinning;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;10 Turfwinning;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;10 Turfwinning;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;10 Turfwinning;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;10 Turfwinning;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;10 Turfwinning;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;11 Aardolie- en aardgaswinning en ..;1992;46.0;7704.3;67.1;3915.2;507.7;;;447.3;146.0;2311.9;;308.9;1093.4;18.1;46.1;620.4;2202.3;3723.8;;11614.2;221.1;600.3;9308.0;1484.8;;;;;;;11.5;;;1407.8;567.7;23.5;816.6;971.0
145;11 Aardolie- en aardgaswinning en ..;1993;51.0;7834.0;64.5;4266.4;428.4;;;418.8;111.5;2326.0;;218.4;873.6;2.0;21.5;600.5;2538.0;3798.5;;11301.9;235.7;566.5;9077.0;1422.7;;;;;;;109.8;;;1400.5;512.4;-0.2;888.3;855.4
146;11 Aardolie- en aardgaswinning en ..;1994;49.0;7795.1;376.2;4276.3;331.2;;;384.1;98.6;2172.3;;156.4;1147.4;2.2;10.6;665.8;2659.9;3309.1;;10430.1;216.7;601.2;8222.2;1390.0;;;;;;;10.5;19.1;8.5;1290.5;525.7;-0.1;764.9;777.7
147;11 Aardolie- en aardgaswinning en ..;1995;46.0;8034.0;313.2;4287.0;295.9;;;362.4;81.9;2602.1;;91.5;1041.7;0.0;2.8;662.7;2719.0;3607.6;;11664.2;181.1;771.6;9016.4;1695.0;62.5;231.7;-47.5;30.0;;;18.4;23.8;5.4;1526.8;561.7;0.0;965.2;960.4
148;11 Aardolie- en aardgaswinning en ..;1996;36.0;7901.7;271.4;4039.8;456.4;;;315.2;67.2;2654.3;;97.4;1157.8;0.0;1.0;727.7;2356.3;3658.9;;12656.3;173.2;658.6;9915.5;1909.0;60.9;151.0;4.1;80.0;;;628.4;677.6;49.2;2531.6;911.4;0.0;1620.1;1543.9
149;11 Aardolie- en aardgaswinning en ..;1997;47.0;8779.7;251.1;4178.1;1024.0;;;261.5;114.4;2704.4;;246.1;1760.2;0.0;0.2;839.8;2235.1;3944.4;;13617.8;280.3;706.3;10535.2;2096.0;50.1;157.8;-18.2;-17.1;;;-0.8;59.7;60.5;1952.1;714.2;0.0;1237.9;1197.2
150;11 Aardolie- en aardgaswinning en ..;1998;51.0;8268.3;165.2;4129.7;1089.7;;;328.6;69.8;2317.3;;168.0;1456.4;1.5;0.0;987.4;2191.9;3631.1;;11622.1;198.4;827.7;8972.8;1623.2;41.5;178.6;4.2;32.4;;;-20.0;17.7;37.7;1502.6;561.2;0.0;941.3;1052.7
151;11 Aardolie- en aardgaswinning en ..;1999;51.0;9411.4;138.9;4483.3;1234.8;;;469.9;80.0;2473.6;;531.0;1651.4;1.6;0.0;1120.7;2771.1;3866.6;;9859.2;267.1;731.5;7396.3;1464.3;43.8;189.3;-34.0;-41.3;;;235.4;299.1;63.7;1478.8;567.9;0.0;910.9;1003.1
152;11 Aardolie- en aardgaswinning en ..;2000;60.0;10290.7;292.5;4465.3;1213.8;;;292.8;73.3;3446.0;;507.0;2239.2;1.5;0.0;1290.8;2208.6;4550.7;;13947.1;240.7;778.9;10279.2;2648.4;53.4;188.6;-63.2;94.5;;;-9.3;26.8;36.1;2535.1;913.1;0.0;1621.9;1433.5
153;11 Aardolie- en aardgaswinning en ..;2001;68.0;10950.6;399.4;4521.1;1133.9;;;199.4;83.4;4165.2;;448.2;1986.7;0.0;0.0;1259.3;2010.0;5694.6;;19280.7;312.1;858.1;14847.0;3263.6;56.4;166.6;-84.4;58.2;;;-18.7;4.1;22.8;3108.5;1102.2;0.0;2006.3;1938.1
154;11 Aardolie- en aardgaswinning en ..;2002;78.0;9756.3;515.3;4432.7;536.7;;;218.9;80.4;3492.6;;479.7;1717.9;0.0;0.0;1343.5;1922.8;4771.9;;16294.0;254.1;698.6;12767.0;2574.3;44.8;130.7;-175.5;-256.9;;;4.5;107.5;103.0;2060.7;748.9;0.0;1311.7;1531.8
155;11 Aardolie- en aardgaswinning en ..;2003;69.0;10249.2;437.3;4461.9;868.5;;;241.0;90.1;3785.0;;365.5;2273.5;0.0;0.0;1507.5;1351.7;5116.5;;16682.5;338.9;714.8;13188.1;2440.8;45.7;105.5;-49.0;222.2;;;12.4;14.2;1.8;2566.5;834.1;0.0;1732.4;2639.9
156;11 Aardolie- en aardgaswinning en ..;2004;64.0;10455.2;443.7;4244.8;774.1;;;261.3;98.0;3807.8;;825.5;2079.4;0.0;0.0;1518.9;1092.1;5764.8;;18010.8;288.7;797.8;14076.6;2847.9;37.7;99.2;-28.4;709.0;;;1.0;1.6;0.5;3467.9;1009.9;0.0;2458.0;1777.5
157;11 Aardolie- en aardgaswinning en ..;2005;76.0;21804.3;417.8;11032.6;908.3;126.0;782.3;1465.8;142.5;2688.1;4629.6;519.7;8532.1;0.0;0.0;2922.9;1763.6;5041.3;3544.4;37805.1;345.2;1336.5;21083.7;15039.6;117.8;139.7;72.8;280.7;79.6;201.2;-3.1;0.5;3.6;15368.2;5813.7;0.0;9554.5;9077.3
158;11 Aardolie- en aardgaswinning en ..;2006;89.0;22589.0;379.6;11698.6;453.5;323.6;129.9;1181.5;173.9;3156.4;4486.7;1058.7;8263.3;0.0;0.0;3198.7;2198.1;5539.6;3389.2;36014.3;475.8;1412.5;26004.6;8121.4;191.2;184.9;-28.8;237.0;145.3;91.7;0.3;1.7;1.4;8336.1;2861.3;0.0;5474.8;4911.3
159;11 Aardolie- en aardgaswinning en ..;2007;111.0;26453.2;567.2;12231.7;643.4;251.6;391.8;2301.1;221.2;3772.0;5672.1;1044.4;9850.6;0.0;0.0;3363.3;2624.9;5917.7;4696.7;36051.5;618.5;1609.0;25192.5;8631.4;228.5;265.9;-44.2;65.2;66.1;-0.9;-0.8;1.9;2.7;8614.3;2844.9;0.0;5769.4;5152.6
160;14 Winning van zand, grind, klei, ..;1992;69.0;242.5;3.1;91.5;11.5;;;7.1;16.2;65.6;;47.5;102.2;0.1;1.6;34.3;29.1;75.2;;239.8;38.0;17.7;161.0;23.1;;;;;;;2.0;;;29.1;9.0;0.0;20.1;7.7
161;14 Winning van zand, grind, klei, ..;1993;75.0;432.5;41.6;145.9;23.3;;;25.3;41.7;98.8;;55.7;175.4;0.7;1.6;63.5;84.9;106.4;;348.8;58.9;30.5;230.3;29.0;;;;;;;0.0;;;41.0;12.6;0.0;28.3;11.2
