ID;Bedrijfstype;RegioS;Perioden;TotaalMestproductie_1;DunneMestInDeStal_2;DunneMestInDeWei_3;VasteMestInDeStal_4;Stikstofuitscheiding_5;TotaalGasvormigeStikstofverliezen_6;TotaalVerliezenInStalEnOpslag_7;AmmoniakUitgedruktInN_8;OverigeStikstofverliezen_9;AmmoniakverliesTijdensBeweidingN_10;StikstofInGeproduceerdeMestN_11;FosfaatuitscheidingP205_12;PlaatsingsruimteStikstofN_13;PlaatsingsruimteFosfaatP205_14;AandeelBedrijvenZonderOverproductie_15;ResterendePlaatsingsruimteStikstof_16;ResterendePlaatsingsruimteFosfaat_17;AandeelBedrijvenMetOverproductie_18;Stikstofoverschot_19;Fosfaatoverschot_20;SaldoPlaatsingsruimteStikstof_21;SaldoPlaatsingsruimteStikstofPerHa_22;SaldoPlaatsingsruimteFosfaat_23;SaldoPlaatsingsruimteFosfaatPerHa_24
499;Totaal landbouwbedrijven ;Niet-concentratiegebied;2017;40642.0;34236.0;5223.0;1183.0;244060.0;25420.0;24520.0;19630.0;4890.0;900.0;219540.0;76080.0;273820.0;97120.0;69.0;107580.0;40460.0;31.0;59520.0;23880.0;48060.0;38.0;16580.0;13.0
500;Totaal graasdierbedrijven;Nederland;1990;64569.0;43069.0;20298.0;1202.0;456400.0;52600.0;39500.0;32100.0;7300.0;13100.0;417000.0;126400.0;;290300.0;93.0;;168200.0;7.0;8400.0;4300.0;;;164000.0;146.0
501;Totaal graasdierbedrijven;Nederland;1994;61687.0;40788.0;19438.0;1460.0;450900.0;49200.0;39600.0;32100.0;7500.0;9600.0;411300.0;128100.0;;215600.0;87.0;;96000.0;13.0;17500.0;8500.0;;;87500.0;78.0
502;Totaal graasdierbedrijven;Nederland;1995;61481.0;40556.0;19464.0;1461.0;451700.0;51000.0;38900.0;31500.0;7500.0;12000.0;412700.0;125200.0;;161300.0;78.0;;49500.0;22.0;31100.0;13500.0;;;36100.0;32.0
503;Totaal graasdierbedrijven;Nederland;1996;60066.0;39464.0;19110.0;1492.0;441300.0;51700.0;36800.0;29800.0;7000.0;14900.0;404500.0;110300.0;;148600.0;79.0;;49900.0;21.0;28000.0;11600.0;;;38300.0;34.0
504;Totaal graasdierbedrijven;Nederland;1997;57735.0;37893.0;18367.0;1474.0;425200.0;45700.0;35400.0;28500.0;6900.0;10400.0;389900.0;110900.0;;145500.0;78.0;;46800.0;22.0;29600.0;12200.0;;;34600.0;31.0
505;Totaal graasdierbedrijven;Nederland;1998;56824.0;37284.0;18043.0;1496.0;390100.0;38000.0;32900.0;26300.0;6600.0;5100.0;357200.0;110400.0;;130900.0;75.0;;34400.0;25.0;30800.0;13900.0;;;20500.0;18.0
506;Totaal graasdierbedrijven;Nederland;1999;55460.0;36130.0;17746.0;1584.0;369900.0;36000.0;30500.0;24300.0;6300.0;5500.0;339400.0;112600.0;;130300.0;74.0;;31600.0;26.0;30800.0;14000.0;;;17700.0;16.0
507;Totaal graasdierbedrijven;Nederland;2000;55821.0;37140.0;17028.0;1653.0;346800.0;31800.0;28000.0;22000.0;5900.0;3800.0;318800.0;105800.0;;123700.0;73.0;;31100.0;27.0;29500.0;13100.0;;;18000.0;16.0
508;Totaal graasdierbedrijven;Nederland;2001;56559.0;37712.0;17174.0;1673.0;356300.0;33900.0;28400.0;22300.0;6100.0;5500.0;327900.0;110000.0;;119500.0;66.0;;24700.0;34.0;36600.0;15200.0;;;9500.0;9.0
509;Totaal graasdierbedrijven;Nederland;2002;54411.0;38379.0;14386.0;1646.0;328700.0;31600.0;27900.0;22000.0;5900.0;3700.0;300800.0;101200.0;;116700.0;73.0;;27200.0;27.0;26400.0;11600.0;;;15500.0;14.0
510;Totaal graasdierbedrijven;Nederland;2003;54222.0;38449.0;14112.0;1661.0;328500.0;31700.0;29000.0;23000.0;6000.0;2700.0;299500.0;104200.0;;103400.0;58.0;;17000.0;42.0;41800.0;17700.0;;;-800.0;-1.0
511;Totaal graasdierbedrijven;Nederland;2004;54938.0;38769.0;14493.0;1676.0;310100.0;30200.0;27800.0;22100.0;5700.0;2400.0;282300.0;97500.0;;108100.0;70.0;;23100.0;30.0;28600.0;12500.0;;;10700.0;10.0
512;Totaal graasdierbedrijven;Nederland;2005;53765.0;37761.0;14277.0;1727.0;304900.0;29700.0;27100.0;21600.0;5600.0;2500.0;277700.0;96900.0;;102200.0;65.0;;19400.0;35.0;32800.0;14000.0;;;5400.0;5.0
513;Totaal graasdierbedrijven;Nederland;2006;53158.0;38064.0;13420.0;1673.0;297600.0;29100.0;26800.0;21300.0;5500.0;2400.0;270800.0;95400.0;264100.0;115200.0;56.0;37000.0;24500.0;44.0;43800.0;17300.0;-6800.0;-6.0;7200.0;7.0
514;Totaal graasdierbedrijven;Nederland;2007;52815.0;38568.0;12532.0;1716.0;300800.0;30600.0;28400.0;22700.0;5700.0;2100.0;272400.0;95100.0;263400.0;110100.0;55.0;37000.0;21900.0;45.0;46100.0;17800.0;-9200.0;-8.0;4200.0;4.0
515;Totaal graasdierbedrijven;Nederland;2008;54570.0;39253.0;13645.0;1671.0;306900.0;31000.0;28800.0;23000.0;5800.0;2300.0;278100.0;98700.0;265800.0;106600.0;54.0;37000.0;19300.0;46.0;49500.0;19000.0;-12400.0;-11.0;300.0;0.0
516;Totaal graasdierbedrijven;Nederland;2009;55930.0;44497.0;9838.0;1595.0;299900.0;30200.0;28300.0;22400.0;5900.0;1900.0;271600.0;95600.0;264000.0;105900.0;57.0;38300.0;20600.0;43.0;46000.0;17700.0;-7700.0;-7.0;2900.0;3.0
517;Totaal graasdierbedrijven;Nederland;2010;56145.0;45137.0;9420.0;1588.0;307100.0;30800.0;28800.0;22800.0;6100.0;2000.0;278300.0;100400.0;256200.0;95300.0;52.0;32900.0;13700.0;48.0;56100.0;21700.0;-23100.0;-22.0;-8000.0;-8.0
518;Totaal graasdierbedrijven;Nederland;2011;55611.0;45847.0;8270.0;1494.0;296000.0;30200.0;28600.0;22500.0;6100.0;1600.0;267400.0;94200.0;253100.0;93800.0;57.0;36400.0;15600.0;43.0;51400.0;19500.0;-15000.0;-14.0;-4000.0;-4.0
519;Totaal graasdierbedrijven;Nederland;2012;55775.0;46070.0;8222.0;1482.0;286300.0;28700.0;27300.0;21300.0;5900.0;1500.0;259000.0;91400.0;252200.0;89300.0;57.0;39100.0;14300.0;43.0;49500.0;18600.0;-10400.0;-10.0;-4300.0;-4.0
520;Totaal graasdierbedrijven;Nederland;2013;57939.0;48455.0;8086.0;1399.0;299000.0;29900.0;28300.0;22200.0;6200.0;1600.0;270700.0;95000.0;252000.0;88100.0;53.0;35200.0;12500.0;47.0;59100.0;21800.0;-23900.0;-23.0;-9300.0;-9.0
521;Totaal graasdierbedrijven;Nederland;2014;58674.0;48808.0;8468.0;1399.0;315300.0;32400.0;30800.0;24200.0;6600.0;1600.0;284500.0;100800.0;237500.0;89100.0;46.0;27600.0;10900.0;54.0;76700.0;28300.0;-49100.0;-47.0;-17400.0;-17.0
522;Totaal graasdierbedrijven;Nederland;2015;61821.0;52246.0;8197.0;1378.0;323000.0;32900.0;31500.0;24600.0;6900.0;1500.0;291600.0;107000.0;248900.0;88600.0;43.0;29700.0;9800.0;57.0;81500.0;30400.0;-51800.0;-50.0;-20600.0;-20.0
523;Totaal graasdierbedrijven;Nederland;2016;63899.0;55125.0;7604.0;1171.0;332400.0;32900.0;31600.0;24400.0;7300.0;1200.0;300800.0;103000.0;242700.0;85700.0;39.0;25300.0;9400.0;61.0;87700.0;31300.0;-62400.0;-61.0;-21900.0;-21.0
524;Totaal graasdierbedrijven;Nederland;2017;61777.0;53355.0;7260.0;1161.0;329900.0;35000.0;33700.0;26500.0;7200.0;1300.0;296100.0;98200.0;256700.0;87600.0;41.0;28000.0;9800.0;59.0;75300.0;26400.0;-47200.0;-45.0;-16600.0;-16.0
525;Totaal graasdierbedrijven;Noord-Nederland (LD);1990;16331.0;10487.0;5580.0;264.0;119660.0;12640.0;8850.0;7020.0;1830.0;3790.0;110810.0;30840.0;;85520.0;98.0;;54960.0;2.0;670.0;290.0;;;54680.0;161.0
526;Totaal graasdierbedrijven;Noord-Nederland (LD);1994;15297.0;9713.0;5259.0;325.0;117650.0;11560.0;8780.0;6910.0;1870.0;2780.0;108870.0;31610.0;;65600.0;97.0;;34410.0;3.0;1010.0;410.0;;;34000.0;101.0
527;Totaal graasdierbedrijven;Noord-Nederland (LD);1995;15405.0;9774.0;5300.0;330.0;117790.0;12180.0;8730.0;6870.0;1870.0;3450.0;109060.0;31410.0;;49210.0;95.0;;18400.0;5.0;1530.0;600.0;;;17800.0;53.0
528;Totaal graasdierbedrijven;Noord-Nederland (LD);1996;15173.0;9607.0;5228.0;337.0;114990.0;12360.0;8210.0;6450.0;1760.0;4160.0;106780.0;27650.0;;45460.0;95.0;;18320.0;5.0;1430.0;520.0;;;17800.0;52.0
529;Totaal graasdierbedrijven;Noord-Nederland (LD);1997;14503.0;9177.0;5011.0;316.0;113330.0;11150.0;8160.0;6390.0;1770.0;2990.0;105170.0;27860.0;;44970.0;94.0;;17640.0;6.0;1420.0;540.0;;;17100.0;50.0
530;Totaal graasdierbedrijven;Noord-Nederland (LD);1998;14489.0;9198.0;4974.0;318.0;107290.0;9400.0;7830.0;6100.0;1730.0;1580.0;99460.0;28880.0;;40310.0;91.0;;12240.0;9.0;1840.0;800.0;;;11430.0;34.0
531;Totaal graasdierbedrijven;Noord-Nederland (LD);1999;14559.0;9203.0;5008.0;347.0;102670.0;9130.0;7490.0;5810.0;1680.0;1640.0;95180.0;30610.0;;40750.0;89.0;;11090.0;11.0;2150.0;950.0;;;10140.0;29.0
532;Totaal graasdierbedrijven;Noord-Nederland (LD);2000;14912.0;9702.0;4856.0;354.0;98380.0;8270.0;7100.0;5480.0;1620.0;1180.0;91280.0;29090.0;;38670.0;88.0;;10600.0;12.0;2540.0;1020.0;;;9570.0;28.0
533;Totaal graasdierbedrijven;Noord-Nederland (LD);2001;15519.0;10186.0;4980.0;353.0;103080.0;9210.0;7510.0;5800.0;1700.0;1710.0;95580.0;31070.0;;37340.0;77.0;;7940.0;23.0;4550.0;1670.0;;;6270.0;18.0
534;Totaal graasdierbedrijven;Noord-Nederland (LD);2002;15172.0;10408.0;4419.0;344.0;96930.0;8660.0;7480.0;5810.0;1660.0;1190.0;89450.0;28980.0;;36650.0;84.0;;8960.0;16.0;3480.0;1290.0;;;7670.0;22.0
535;Totaal graasdierbedrijven;Noord-Nederland (LD);2003;15097.0;10371.0;4389.0;337.0;95890.0;8430.0;7530.0;5880.0;1650.0;900.0;88360.0;29500.0;;31980.0;64.0;;5300.0;36.0;7840.0;2820.0;;;2480.0;7.0
536;Totaal graasdierbedrijven;Noord-Nederland (LD);2004;15424.0;10483.0;4591.0;349.0;90750.0;8100.0;7280.0;5710.0;1570.0;820.0;83470.0;27920.0;;33780.0;78.0;;7440.0;22.0;4180.0;1590.0;;;5860.0;17.0
537;Totaal graasdierbedrijven;Noord-Nederland (LD);2005;15166.0;10278.0;4534.0;355.0;90070.0;8220.0;7400.0;5840.0;1560.0;820.0;82670.0;27900.0;;32620.0;74.0;;6630.0;26.0;5180.0;1920.0;;;4710.0;14.0
538;Totaal graasdierbedrijven;Noord-Nederland (LD);2006;15031.0;10416.0;4273.0;342.0;88010.0;8060.0;7260.0;5740.0;1520.0;800.0;80740.0;27370.0;84570.0;36770.0;60.0;11870.0;7920.0;40.0;8050.0;2830.0;3820.0;11.0;5090.0;15.0
539;Totaal graasdierbedrijven;Noord-Nederland (LD);2007;15062.0;10768.0;3945.0;349.0;88220.0;8460.0;7760.0;6160.0;1590.0;710.0;80460.0;27230.0;84790.0;35320.0;61.0;12260.0;7410.0;39.0;7950.0;2770.0;4310.0;12.0;4640.0;13.0
540;Totaal graasdierbedrijven;Noord-Nederland (LD);2008;15715.0;11033.0;4350.0;331.0;90690.0;8670.0;7930.0;6300.0;1620.0;740.0;82760.0;28650.0;86390.0;34440.0;60.0;12430.0;6530.0;40.0;8810.0;3120.0;3620.0;10.0;3410.0;10.0
541;Totaal graasdierbedrijven;Noord-Nederland (LD);2009;16043.0;12571.0;3171.0;301.0;88710.0;8500.0;7890.0;6220.0;1670.0;620.0;80820.0;27780.0;85700.0;34150.0;64.0;12560.0;6860.0;36.0;7690.0;2720.0;4870.0;14.0;4140.0;12.0
542;Totaal graasdierbedrijven;Noord-Nederland (LD);2010;16097.0;12947.0;2860.0;291.0;90530.0;8650.0;8020.0;6310.0;1710.0;630.0;82510.0;29170.0;82540.0;30680.0;56.0;10260.0;4260.0;44.0;10390.0;3750.0;-130.0;0.0;510.0;2.0
543;Totaal graasdierbedrijven;Noord-Nederland (LD);2011;15933.0;13141.0;2518.0;274.0;86770.0;8440.0;7920.0;6230.0;1700.0;520.0;78840.0;27230.0;81660.0;30330.0;62.0;11370.0;4970.0;38.0;8640.0;3060.0;2740.0;8.0;1910.0;6.0
544;Totaal graasdierbedrijven;Noord-Nederland (LD);2012;16242.0;13425.0;2549.0;268.0;86020.0;8310.0;7820.0;6120.0;1700.0;490.0;78200.0;27150.0;82420.0;29460.0;62.0;12170.0;4550.0;38.0;8640.0;3080.0;3540.0;11.0;1470.0;4.0
545;Totaal graasdierbedrijven;Noord-Nederland (LD);2013;16876.0;14207.0;2423.0;246.0;90460.0;8800.0;8270.0;6490.0;1780.0;530.0;82190.0;28280.0;82920.0;29440.0;57.0;10890.0;4010.0;43.0;11050.0;3860.0;-160.0;0.0;150.0;0.0
546;Totaal graasdierbedrijven;Noord-Nederland (LD);2014;17164.0;14278.0;2641.0;244.0;95290.0;9480.0;8940.0;7040.0;1900.0;540.0;86350.0;30030.0;80830.0;29840.0;51.0;8960.0;3450.0;49.0;15150.0;5340.0;-6180.0;-18.0;-1890.0;-6.0
547;Totaal graasdierbedrijven;Noord-Nederland (LD);2015;18237.0;15362.0;2645.0;230.0;97390.0;9600.0;9100.0;7120.0;1980.0;490.0;88290.0;32240.0;84790.0;29850.0;47.0;9870.0;3070.0;53.0;16480.0;6040.0;-6620.0;-20.0;-2970.0;-9.0
548;Totaal graasdierbedrijven;Noord-Nederland (LD);2016;18932.0;16225.0;2515.0;192.0;99880.0;9270.0;8870.0;6790.0;2080.0;410.0;91010.0;30460.0;82990.0;29030.0;41.0;8410.0;3060.0;59.0;17700.0;6010.0;-9290.0;-28.0;-2950.0;-9.0
549;Totaal graasdierbedrijven;Noord-Nederland (LD);2017;18123.0;15541.0;2402.0;181.0;99250.0;9890.0;9470.0;7420.0;2060.0;420.0;89770.0;28940.0;87840.0;29640.0;44.0;9210.0;3140.0;56.0;13850.0;4560.0;-4640.0;-13.0;-1410.0;-4.0
550;Totaal graasdierbedrijven;Oost-Nederland (LD);1990;22895.0;15809.0;6722.0;364.0;155730.0;18810.0;14660.0;12080.0;2580.0;4150.0;141070.0;45210.0;;95960.0;91.0;;52830.0;9.0;3660.0;2090.0;;;50750.0;139.0
551;Totaal graasdierbedrijven;Oost-Nederland (LD);1994;22206.0;15232.0;6515.0;458.0;154460.0;17860.0;14870.0;12220.0;2650.0;2990.0;139590.0;45630.0;;70550.0;84.0;;28720.0;16.0;7070.0;3800.0;;;24920.0;67.0
552;Totaal graasdierbedrijven;Oost-Nederland (LD);1995;22123.0;15142.0;6523.0;458.0;156280.0;18520.0;14690.0;12030.0;2660.0;3830.0;141590.0;44520.0;;52710.0;73.0;;14340.0;27.0;12900.0;6160.0;;;8190.0;22.0
553;Totaal graasdierbedrijven;Oost-Nederland (LD);1996;21529.0;14672.0;6386.0;472.0;152990.0;18800.0;13920.0;11420.0;2500.0;4880.0;139070.0;39240.0;;48870.0;74.0;;14990.0;26.0;11800.0;5360.0;;;9630.0;26.0
554;Totaal graasdierbedrijven;Oost-Nederland (LD);1997;20760.0;14177.0;6118.0;465.0;144820.0;16600.0;13330.0;10920.0;2410.0;3270.0;131490.0;39530.0;;46890.0;72.0;;13260.0;28.0;12900.0;5900.0;;;7360.0;20.0
555;Totaal graasdierbedrijven;Oost-Nederland (LD);1998;20249.0;13798.0;5976.0;475.0;129290.0;13580.0;12110.0;9830.0;2280.0;1470.0;117180.0;38180.0;;42550.0;70.0;;10730.0;30.0;12340.0;6370.0;;;4360.0;12.0
556;Totaal graasdierbedrijven;Oost-Nederland (LD);1999;19667.0;13281.0;5866.0;520.0;124080.0;12820.0;11110.0;8970.0;2150.0;1710.0;112960.0;38480.0;;42290.0;70.0;;9960.0;30.0;12070.0;6160.0;;;3810.0;11.0
557;Totaal graasdierbedrijven;Oost-Nederland (LD);2000;19793.0;13590.0;5647.0;557.0;115560.0;11260.0;10090.0;8060.0;2030.0;1170.0;105480.0;36160.0;;40680.0;70.0;;10280.0;30.0;11730.0;5760.0;;;4520.0;12.0
558;Totaal graasdierbedrijven;Oost-Nederland (LD);2001;19755.0;13540.0;5645.0;570.0;117560.0;11680.0;10000.0;7950.0;2050.0;1680.0;107560.0;37090.0;;39120.0;64.0;;8360.0;36.0;13960.0;6340.0;;;2030.0;6.0
559;Totaal graasdierbedrijven;Oost-Nederland (LD);2002;19087.0;14015.0;4510.0;563.0;108460.0;11010.0;9950.0;7930.0;2020.0;1060.0;98510.0;34260.0;;38370.0;71.0;;9040.0;29.0;9920.0;4930.0;;;4110.0;11.0
560;Totaal graasdierbedrijven;Oost-Nederland (LD);2003;19156.0;14182.0;4389.0;585.0;109980.0;11390.0;10620.0;8520.0;2100.0;760.0;99360.0;35880.0;;34590.0;58.0;;5940.0;42.0;15070.0;7230.0;;;-1290.0;-3.0
561;Totaal graasdierbedrijven;Oost-Nederland (LD);2004;19264.0;14249.0;4427.0;588.0;103800.0;10800.0;10110.0;8110.0;2000.0;690.0;93690.0;33210.0;;36000.0;69.0;;7950.0;31.0;10470.0;5160.0;;;2790.0;8.0
562;Totaal graasdierbedrijven;Oost-Nederland (LD);2005;18768.0;13822.0;4341.0;605.0;100980.0;10340.0;9610.0;7690.0;1910.0;730.0;91370.0;32750.0;;33210.0;65.0;;6090.0;35.0;11530.0;5630.0;;;460.0;1.0
563;Totaal graasdierbedrijven;Oost-Nederland (LD);2006;18611.0;13933.0;4084.0;594.0;99050.0;10250.0;9580.0;7680.0;1900.0;670.0;89480.0;32590.0;86520.0;37500.0;59.0;12590.0;8440.0;41.0;15570.0;6680.0;-2980.0;-8.0;1760.0;5.0
564;Totaal graasdierbedrijven;Oost-Nederland (LD);2007;18401.0;13982.0;3817.0;602.0;100820.0;10760.0;10150.0;8160.0;2000.0;600.0;90660.0;32470.0;86590.0;35990.0;57.0;12350.0;7410.0;43.0;16490.0;6820.0;-4140.0;-12.0;590.0;2.0
565;Totaal graasdierbedrijven;Oost-Nederland (LD);2008;18998.0;14250.0;4172.0;576.0;102940.0;10910.0;10260.0;8250.0;2010.0;650.0;92690.0;33530.0;86840.0;34630.0;56.0;11830.0;6220.0;44.0;17730.0;7180.0;-5900.0;-16.0;-960.0;-3.0
566;Totaal graasdierbedrijven;Oost-Nederland (LD);2009;19569.0;16116.0;2899.0;554.0;100420.0;10540.0;9990.0;7950.0;2040.0;550.0;90430.0;32460.0;87140.0;34680.0;59.0;12930.0;6920.0;41.0;16290.0;6670.0;-3360.0;-9.0;260.0;1.0
567;Totaal graasdierbedrijven;Oost-Nederland (LD);2010;19682.0;16177.0;2950.0;554.0;103480.0;10840.0;10270.0;8160.0;2100.0;570.0;93220.0;34220.0;85460.0;31600.0;55.0;11440.0;4740.0;45.0;19680.0;8030.0;-8240.0;-23.0;-3290.0;-9.0
568;Totaal graasdierbedrijven;Oost-Nederland (LD);2011;19421.0;16359.0;2547.0;515.0;99940.0;10680.0;10240.0;8120.0;2110.0;450.0;89710.0;32170.0;84190.0;30970.0;60.0;12730.0;5420.0;40.0;18520.0;7460.0;-5790.0;-17.0;-2050.0;-6.0
569;Totaal graasdierbedrijven;Oost-Nederland (LD);2012;19361.0;16354.0;2503.0;504.0;95050.0;9950.0;9550.0;7510.0;2030.0;400.0;85510.0;30570.0;83620.0;29460.0;61.0;14270.0;5240.0;39.0;17270.0;6850.0;-3000.0;-9.0;-1600.0;-5.0
570;Totaal graasdierbedrijven;Oost-Nederland (LD);2013;20124.0;17091.0;2560.0;473.0;98760.0;10200.0;9770.0;7670.0;2100.0;430.0;88990.0;31810.0;83530.0;28900.0;56.0;12680.0;4460.0;44.0;20220.0;7790.0;-7530.0;-22.0;-3330.0;-10.0
571;Totaal graasdierbedrijven;Oost-Nederland (LD);2014;20371.0;17310.0;2581.0;481.0;105010.0;11230.0;10800.0;8530.0;2280.0;430.0;94210.0;33920.0;75880.0;29210.0;47.0;8770.0;3730.0;53.0;27640.0;10570.0;-18870.0;-55.0;-6840.0;-20.0
572;Totaal graasdierbedrijven;Oost-Nederland (LD);2015;21301.0;18444.0;2388.0;469.0;107710.0;11400.0;11000.0;8630.0;2370.0;400.0;96700.0;35580.0;79250.0;28690.0;44.0;9120.0;3250.0;56.0;28770.0;10880.0;-19660.0;-58.0;-7620.0;-22.0
573;Totaal graasdierbedrijven;Oost-Nederland (LD);2016;22097.0;19489.0;2189.0;419.0;112370.0;11850.0;11500.0;8980.0;2530.0;340.0;100870.0;35290.0;77650.0;27890.0;39.0;7730.0;3090.0;61.0;32270.0;12010.0;-24540.0;-73.0;-8920.0;-26.0
574;Totaal graasdierbedrijven;Oost-Nederland (LD);2017;21568.0;19081.0;2070.0;417.0;111260.0;12600.0;12250.0;9740.0;2510.0;350.0;99010.0;33780.0;81570.0;28750.0;41.0;9070.0;3380.0;59.0;27950.0;10360.0;-18880.0;-54.0;-6980.0;-20.0
575;Totaal graasdierbedrijven;West-Nederland (LD);1990;11384.0;7189.0;3908.0;288.0;84760.0;9560.0;6880.0;5580.0;1300.0;2680.0;77880.0;22370.0;;55860.0;96.0;;33830.0;4.0;870.0;340.0;;;33490.0;150.0
576;Totaal graasdierbedrijven;West-Nederland (LD);1994;10955.0;6835.0;3793.0;328.0;85420.0;9020.0;7000.0;5640.0;1360.0;2020.0;78420.0;23320.0;;44290.0;93.0;;21580.0;7.0;1460.0;610.0;;;20970.0;93.0
577;Totaal graasdierbedrijven;West-Nederland (LD);1995;10916.0;6804.0;3791.0;321.0;84600.0;9330.0;6840.0;5500.0;1340.0;2490.0;77760.0;22840.0;;33160.0;86.0;;11550.0;14.0;3130.0;1220.0;;;10330.0;46.0
578;Totaal graasdierbedrijven;West-Nederland (LD);1996;10761.0;6691.0;3749.0;320.0;82880.0;9470.0;6450.0;5180.0;1260.0;3020.0;76430.0;20220.0;;30270.0;87.0;;11150.0;13.0;2960.0;1110.0;;;10050.0;44.0
579;Totaal graasdierbedrijven;West-Nederland (LD);1997;10303.0;6395.0;3579.0;329.0;81700.0;8650.0;6490.0;5220.0;1280.0;2150.0;75210.0;20480.0;;29890.0;86.0;;10680.0;14.0;3410.0;1270.0;;;9410.0;42.0
580;Totaal graasdierbedrijven;West-Nederland (LD);1998;10236.0;6361.0;3546.0;329.0;77140.0;7270.0;6130.0;4890.0;1240.0;1150.0;71010.0;21020.0;;26820.0;79.0;;7460.0;21.0;4320.0;1670.0;;;5790.0;26.0
581;Totaal graasdierbedrijven;West-Nederland (LD);1999;10042.0;6211.0;3496.0;336.0;71580.0;6770.0;5610.0;4450.0;1160.0;1170.0;65980.0;21510.0;;26750.0;78.0;;7030.0;22.0;4410.0;1790.0;;;5240.0;23.0
582;Totaal graasdierbedrijven;West-Nederland (LD);2000;10113.0;6423.0;3349.0;341.0;67670.0;6000.0;5170.0;4060.0;1110.0;830.0;62500.0;20190.0;;25030.0;77.0;;6560.0;23.0;4400.0;1730.0;;;4830.0;22.0
583;Totaal graasdierbedrijven;West-Nederland (LD);2001;10306.0;6592.0;3379.0;335.0;69410.0;6470.0;5290.0;4150.0;1140.0;1180.0;64120.0;20980.0;;24290.0;70.0;;5450.0;30.0;5670.0;2140.0;;;3310.0;15.0
584;Totaal graasdierbedrijven;West-Nederland (LD);2002;9954.0;6608.0;3005.0;341.0;64560.0;5980.0;5150.0;4060.0;1090.0;830.0;59410.0;19450.0;;23670.0;76.0;;5890.0;24.0;4250.0;1670.0;;;4220.0;19.0
585;Totaal graasdierbedrijven;West-Nederland (LD);2003;9858.0;6548.0;2972.0;338.0;63690.0;5820.0;5190.0;4110.0;1090.0;630.0;58490.0;19670.0;;20730.0;61.0;;3660.0;39.0;6850.0;2600.0;;;1060.0;5.0
586;Totaal graasdierbedrijven;West-Nederland (LD);2004;10028.0;6610.0;3082.0;335.0;59540.0;5540.0;4990.0;3960.0;1030.0;550.0;54550.0;18540.0;;22000.0;74.0;;5140.0;26.0;4250.0;1680.0;;;3460.0;16.0
587;Totaal graasdierbedrijven;West-Nederland (LD);2005;9919.0;6495.0;3069.0;355.0;59460.0;5590.0;5030.0;4000.0;1030.0;560.0;54430.0;18670.0;;21170.0;70.0;;4480.0;30.0;5080.0;1980.0;;;2510.0;11.0
588;Totaal graasdierbedrijven;West-Nederland (LD);2006;9860.0;6583.0;2921.0;356.0;58290.0;5490.0;4950.0;3940.0;1010.0;540.0;53340.0;18390.0;55290.0;24240.0;57.0;8760.0;5610.0;43.0;6810.0;2560.0;1950.0;9.0;3050.0;14.0
589;Totaal graasdierbedrijven;West-Nederland (LD);2007;9869.0;6701.0;2784.0;384.0;59100.0;5790.0;5280.0;4230.0;1050.0;500.0;53810.0;18530.0;55030.0;23100.0;56.0;8580.0;4950.0;44.0;7390.0;2760.0;1190.0;5.0;2190.0;10.0
590;Totaal graasdierbedrijven;West-Nederland (LD);2008;10013.0;6693.0;2948.0;372.0;59140.0;5770.0;5250.0;4200.0;1050.0;510.0;53880.0;18870.0;55640.0;22320.0;57.0;8920.0;4560.0;43.0;7180.0;2710.0;1740.0;8.0;1850.0;8.0
591;Totaal graasdierbedrijven;West-Nederland (LD);2009;10203.0;7599.0;2260.0;344.0;57880.0;5650.0;5220.0;4140.0;1080.0;430.0;52660.0;18330.0;55210.0;22150.0;60.0;9220.0;4860.0;40.0;6700.0;2530.0;2530.0;11.0;2330.0;10.0
592;Totaal graasdierbedrijven;West-Nederland (LD);2010;10224.0;7833.0;2045.0;345.0;59090.0;5710.0;5260.0;4160.0;1100.0;450.0;53830.0;19210.0;52490.0;19400.0;52.0;7450.0;2990.0;48.0;8930.0;3380.0;-1480.0;-7.0;-390.0;-2.0
593;Totaal graasdierbedrijven;West-Nederland (LD);2011;10111.0;7945.0;1836.0;330.0;56550.0;5530.0;5150.0;4060.0;1090.0;370.0;51400.0;17940.0;51630.0;19090.0;56.0;8090.0;3340.0;44.0;7950.0;2950.0;140.0;1.0;390.0;2.0
594;Totaal graasdierbedrijven;West-Nederland (LD);2012;10066.0;7928.0;1819.0;320.0;54890.0;5320.0;4970.0;3900.0;1070.0;350.0;49920.0;17520.0;51130.0;17900.0;55.0;8170.0;2850.0;45.0;7920.0;2910.0;240.0;1.0;-60.0;0.0
595;Totaal graasdierbedrijven;West-Nederland (LD);2013;10336.0;8333.0;1703.0;300.0;57110.0;5560.0;5190.0;4080.0;1110.0;370.0;51920.0;17970.0;50770.0;17740.0;52.0;7580.0;2680.0;48.0;9560.0;3440.0;-1980.0;-10.0;-760.0;-4.0
596;Totaal graasdierbedrijven;West-Nederland (LD);2014;10531.0;8377.0;1852.0;302.0;59980.0;5950.0;5570.0;4390.0;1180.0;380.0;54420.0;19070.0;49640.0;18050.0;48.0;6770.0;2440.0;52.0;12140.0;4360.0;-5370.0;-26.0;-1920.0;-9.0
597;Totaal graasdierbedrijven;West-Nederland (LD);2015;11104.0;8934.0;1870.0;299.0;60770.0;5990.0;5650.0;4420.0;1220.0;340.0;55120.0;20320.0;52360.0;18120.0;45.0;7470.0;2240.0;55.0;12720.0;4750.0;-5250.0;-25.0;-2510.0;-12.0
