ID;AardWerkzaamheden;Gebouwbestemming;Perioden;Bouwkosten_1;Bouwvergunningen_2;Bouwkosten_3;Bouwvergunningen_4
1067;Werkzaamheden voor overige bouw;Totaal;2021 december;459;1178;195.2;151.3
1068;Werkzaamheden voor overige bouw;Totaal;2022 januari;282;1017;120.1;130.6
1069;Werkzaamheden voor overige bouw;Totaal;2022 februari;359;1146;152.8;147.1
1070;Werkzaamheden voor overige bouw;Totaal;2022 maart;514;1321;218.6;169.6
1071;Werkzaamheden voor overige bouw;Totaal;2022 april;387;1198;164.6;153.8
1072;Werkzaamheden voor overige bouw;Totaal;2022 mei;455;1161;193.4;149.1
1073;Werkzaamheden voor overige bouw;Totaal;2022 juni;594;1351;252.8;173.5
1074;Werkzaamheden voor overige bouw;Totaal;2022 juli;464;1347;197.5;173.0
1075;Werkzaamheden voor overige bouw;Totaal;2022 augustus;341;983;145.2;126.3
1076;Werkzaamheden voor overige bouw;Totaal;2022 september;431;1014;183.3;130.3
1077;Werkzaamheden voor overige bouw;Totaal;2022 oktober;331;1033;141.0;132.7
1078;Werkzaamheden voor overige bouw;Totaal;2022 november;361;999;153.6;128.3
1079;Werkzaamheden voor overige bouw;Totaal;2022 december;296;972;126.0;124.8
1080;Werkzaamheden voor overige bouw;Totaal;2023 januari;299;922;127.2;118.4
1081;Werkzaamheden voor overige bouw;Totaal;2023 februari;415;974;176.6;125.1
1082;Werkzaamheden voor overige bouw;Totaal;2023 maart;408;1140;173.6;146.5
1083;Werkzaamheden voor overige bouw;Totaal;2023 april;359;944;152.6;121.3
1084;Werkzaamheden voor overige bouw;Totaal;2023 mei;352;1035;149.8;133.0
1085;Werkzaamheden voor overige bouw;Totaal;2023 juni;410;1117;174.3;143.5
1086;Werkzaamheden voor overige bouw;Totaal;2023 juli;391;1168;166.4;150.0
1087;Werkzaamheden voor overige bouw;Totaal;2023 augustus;388;824;165.0;105.9
1088;Werkzaamheden voor overige bouw;Totaal;2023 september;288;832;122.4;106.9
1089;Werkzaamheden voor overige bouw;Totaal;2023 oktober;414;989;176.3;127.0
1090;Werkzaamheden voor overige bouw;Totaal;2023 november;395;999;168.1;128.2
1091;Werkzaamheden voor overige bouw;Totaal;2023 december;375;943;159.6;121.2
1092;Werkzaamheden voor overige bouw;Totaal;2024 januari;316;934;134.4;120.0
1093;Werkzaamheden voor overige bouw;Totaal;2024 februari;408;993;173.5;127.6
1094;Werkzaamheden voor overige bouw;Totaal;2024 maart;509;1054;216.4;135.3
1095;Werkzaamheden voor overige bouw;Totaal;2024 april;368;946;156.8;121.5
1096;Werkzaamheden voor overige bouw;Totaal;2024 mei;424;887;180.3;113.9
1097;Werkzaamheden voor overige bouw;Totaal;2024 juni;299;818;127.2;105.0
1098;Werkzaamheden voor overige bouw;Totaal;2024 juli;585;1010;248.7;129.7
1099;Werkzaamheden voor overige bouw;Totaal;2024 augustus;237;698;101.0;89.7
1100;Werkzaamheden voor overige bouw;Totaal;2024 september;253;798;107.6;102.5
1101;Werkzaamheden voor overige bouw;Totaal;2024 oktober;354;912;150.6;117.2
1102;Werkzaamheden voor overige bouw;Totaal;2024 november;376;799;159.9;102.6
1103;Werkzaamheden voor overige bouw;Totaal;2024 december;352;853;149.6;109.6
1104;Werkzaamheden voor overige bouw;Totaal;2025 januari;283;837;120.5;107.5
1105;Werkzaamheden voor overige bouw;Totaal;2025 februari;520;885;221.3;113.7
1106;Werkzaamheden voor overige bouw;Woonsector;2012 januari;69;386;93.0;99.9
1107;Werkzaamheden voor overige bouw;Woonsector;2012 februari;63;381;85.1;98.5
1108;Werkzaamheden voor overige bouw;Woonsector;2012 maart;71;408;95.3;105.6
1109;Werkzaamheden voor overige bouw;Woonsector;2012 april;77;394;104.2;101.8
1110;Werkzaamheden voor overige bouw;Woonsector;2012 mei;95;458;127.6;118.5
1111;Werkzaamheden voor overige bouw;Woonsector;2012 juni;92;413;124.5;106.8
1112;Werkzaamheden voor overige bouw;Woonsector;2012 juli;77;460;103.6;118.8
1113;Werkzaamheden voor overige bouw;Woonsector;2012 augustus;98;386;131.7;99.9
1114;Werkzaamheden voor overige bouw;Woonsector;2012 september;48;337;65.0;87.0
1115;Werkzaamheden voor overige bouw;Woonsector;2012 oktober;62;363;83.2;93.9
1116;Werkzaamheden voor overige bouw;Woonsector;2012 november;80;364;108.3;94.2
1117;Werkzaamheden voor overige bouw;Woonsector;2012 december;58;290;78.6;75.0
1118;Werkzaamheden voor overige bouw;Woonsector;2013 januari;84;392;113.6;101.4
1119;Werkzaamheden voor overige bouw;Woonsector;2013 februari;70;387;93.8;100.2
1120;Werkzaamheden voor overige bouw;Woonsector;2013 maart;57;347;77.4;89.8
1121;Werkzaamheden voor overige bouw;Woonsector;2013 april;88;393;118.8;101.6
1122;Werkzaamheden voor overige bouw;Woonsector;2013 mei;104;417;139.6;107.8
1123;Werkzaamheden voor overige bouw;Woonsector;2013 juni;55;346;73.5;89.4
1124;Werkzaamheden voor overige bouw;Woonsector;2013 juli;88;478;119.1;123.7
1125;Werkzaamheden voor overige bouw;Woonsector;2013 augustus;76;374;102.4;96.7
1126;Werkzaamheden voor overige bouw;Woonsector;2013 september;71;361;96.1;93.2
1127;Werkzaamheden voor overige bouw;Woonsector;2013 oktober;87;430;117.3;111.2
1128;Werkzaamheden voor overige bouw;Woonsector;2013 november;76;376;101.9;97.1
1129;Werkzaamheden voor overige bouw;Woonsector;2013 december;59;343;80.1;88.8
1130;Werkzaamheden voor overige bouw;Woonsector;2014 januari;71;349;96.3;90.2
1131;Werkzaamheden voor overige bouw;Woonsector;2014 februari;84;384;112.7;99.4
1132;Werkzaamheden voor overige bouw;Woonsector;2014 maart;99;382;134.2;98.7
1133;Werkzaamheden voor overige bouw;Woonsector;2014 april;61;372;82.6;96.3
1134;Werkzaamheden voor overige bouw;Woonsector;2014 mei;63;390;85.5;100.9
1135;Werkzaamheden voor overige bouw;Woonsector;2014 juni;126;424;169.4;109.6
1136;Werkzaamheden voor overige bouw;Woonsector;2014 juli;85;476;114.9;123.2
1137;Werkzaamheden voor overige bouw;Woonsector;2014 augustus;80;331;107.4;85.5
1138;Werkzaamheden voor overige bouw;Woonsector;2014 september;67;412;90.8;106.6
1139;Werkzaamheden voor overige bouw;Woonsector;2014 oktober;98;425;131.8;110.0
1140;Werkzaamheden voor overige bouw;Woonsector;2014 november;105;339;141.1;87.5
1141;Werkzaamheden voor overige bouw;Woonsector;2014 december;106;361;142.9;93.2
1142;Werkzaamheden voor overige bouw;Woonsector;2015 januari;68;396;92.2;102.3
1143;Werkzaamheden voor overige bouw;Woonsector;2015 februari;75;388;101.0;100.3
1144;Werkzaamheden voor overige bouw;Woonsector;2015 maart;135;502;181.9;129.9
1145;Werkzaamheden voor overige bouw;Woonsector;2015 april;90;442;121.7;114.2
1146;Werkzaamheden voor overige bouw;Woonsector;2015 mei;94;380;126.3;98.2
1147;Werkzaamheden voor overige bouw;Woonsector;2015 juni;100;468;134.4;121.1
1148;Werkzaamheden voor overige bouw;Woonsector;2015 juli;147;448;197.8;115.9
1149;Werkzaamheden voor overige bouw;Woonsector;2015 augustus;65;349;87.4;90.3
1150;Werkzaamheden voor overige bouw;Woonsector;2015 september;96;414;129.7;107.0
1151;Werkzaamheden voor overige bouw;Woonsector;2015 oktober;101;391;136.8;101.2
1152;Werkzaamheden voor overige bouw;Woonsector;2015 november;93;357;125.4;92.4
1153;Werkzaamheden voor overige bouw;Woonsector;2015 december;128;409;172.5;105.9
1154;Werkzaamheden voor overige bouw;Woonsector;2016 januari;87;366;117.5;94.7
1155;Werkzaamheden voor overige bouw;Woonsector;2016 februari;117;473;158.2;122.3
1156;Werkzaamheden voor overige bouw;Woonsector;2016 maart;124;426;167.4;110.0
1157;Werkzaamheden voor overige bouw;Woonsector;2016 april;105;461;142.2;119.1
1158;Werkzaamheden voor overige bouw;Woonsector;2016 mei;128;456;173.2;118.0
1159;Werkzaamheden voor overige bouw;Woonsector;2016 juni;127;481;171.2;124.4
1160;Werkzaamheden voor overige bouw;Woonsector;2016 juli;119;490;160.4;126.8
1161;Werkzaamheden voor overige bouw;Woonsector;2016 augustus;166;418;224.3;108.1
1162;Werkzaamheden voor overige bouw;Woonsector;2016 september;136;452;183.8;116.9
1163;Werkzaamheden voor overige bouw;Woonsector;2016 oktober;77;361;104.1;93.3
1164;Werkzaamheden voor overige bouw;Woonsector;2016 november;99;465;132.9;120.1
1165;Werkzaamheden voor overige bouw;Woonsector;2016 december;182;471;244.9;121.9
1166;Werkzaamheden voor overige bouw;Woonsector;2017 januari;75;461;101.3;119.1
1167;Werkzaamheden voor overige bouw;Woonsector;2017 februari;163;468;220.0;121.1
1168;Werkzaamheden voor overige bouw;Woonsector;2017 maart;164;528;221.4;136.6
1169;Werkzaamheden voor overige bouw;Woonsector;2017 april;112;453;151.1;117.3
1170;Werkzaamheden voor overige bouw;Woonsector;2017 mei;130;572;175.2;147.9
1171;Werkzaamheden voor overige bouw;Woonsector;2017 juni;123;556;166.5;143.8
1172;Werkzaamheden voor overige bouw;Woonsector;2017 juli;174;641;235.3;165.7
1173;Werkzaamheden voor overige bouw;Woonsector;2017 augustus;110;503;148.6;130.0
1174;Werkzaamheden voor overige bouw;Woonsector;2017 september;140;539;188.4;139.3
1175;Werkzaamheden voor overige bouw;Woonsector;2017 oktober;215;547;290.0;141.6
1176;Werkzaamheden voor overige bouw;Woonsector;2017 november;148;543;199.8;140.3
1177;Werkzaamheden voor overige bouw;Woonsector;2017 december;146;487;196.3;125.9
1178;Werkzaamheden voor overige bouw;Woonsector;2018 januari;119;525;160.4;135.6
1179;Werkzaamheden voor overige bouw;Woonsector;2018 februari;114;518;153.3;133.9
1180;Werkzaamheden voor overige bouw;Woonsector;2018 maart;168;579;226.2;149.6
1181;Werkzaamheden voor overige bouw;Woonsector;2018 april;128;575;173.0;148.6
1182;Werkzaamheden voor overige bouw;Woonsector;2018 mei;101;565;136.5;146.1
1183;Werkzaamheden voor overige bouw;Woonsector;2018 juni;163;630;219.8;162.9
1184;Werkzaamheden voor overige bouw;Woonsector;2018 juli;174;665;234.5;171.9
1185;Werkzaamheden voor overige bouw;Woonsector;2018 augustus;158;548;213.2;141.7
1186;Werkzaamheden voor overige bouw;Woonsector;2018 september;106;477;142.3;123.4
1187;Werkzaamheden voor overige bouw;Woonsector;2018 oktober;158;583;212.8;150.7
1188;Werkzaamheden voor overige bouw;Woonsector;2018 november;140;580;189.1;149.9
1189;Werkzaamheden voor overige bouw;Woonsector;2018 december;123;503;166.0;130.0
1190;Werkzaamheden voor overige bouw;Woonsector;2019 januari;159;533;214.8;137.8
1191;Werkzaamheden voor overige bouw;Woonsector;2019 februari;128;498;172.0;128.8
1192;Werkzaamheden voor overige bouw;Woonsector;2019 maart;145;573;195.4;148.2
1193;Werkzaamheden voor overige bouw;Woonsector;2019 april;104;572;140.7;147.8
1194;Werkzaamheden voor overige bouw;Woonsector;2019 mei;152;631;205.3;163.1
1195;Werkzaamheden voor overige bouw;Woonsector;2019 juni;110;604;147.9;156.1
1196;Werkzaamheden voor overige bouw;Woonsector;2019 juli;270;716;363.7;185.0
1197;Werkzaamheden voor overige bouw;Woonsector;2019 augustus;127;445;171.9;115.1
1198;Werkzaamheden voor overige bouw;Woonsector;2019 september;127;546;171.4;141.3
1199;Werkzaamheden voor overige bouw;Woonsector;2019 oktober;198;577;266.9;149.3
1200;Werkzaamheden voor overige bouw;Woonsector;2019 november;190;503;256.6;130.1
1201;Werkzaamheden voor overige bouw;Woonsector;2019 december;123;534;165.9;138.2
1202;Werkzaamheden voor overige bouw;Woonsector;2020 januari;185;575;249.0;148.6
1203;Werkzaamheden voor overige bouw;Woonsector;2020 februari;142;578;190.9;149.5
1204;Werkzaamheden voor overige bouw;Woonsector;2020 maart;206;733;278.4;189.5
1205;Werkzaamheden voor overige bouw;Woonsector;2020 april;161;641;216.9;165.6
1206;Werkzaamheden voor overige bouw;Woonsector;2020 mei;223;708;300.5;183.1
1207;Werkzaamheden voor overige bouw;Woonsector;2020 juni;164;752;221.6;194.5
1208;Werkzaamheden voor overige bouw;Woonsector;2020 juli;157;762;211.2;197.0
1209;Werkzaamheden voor overige bouw;Woonsector;2020 augustus;125;495;168.9;127.9
1210;Werkzaamheden voor overige bouw;Woonsector;2020 september;163;734;220.1;189.7
1211;Werkzaamheden voor overige bouw;Woonsector;2020 oktober;135;647;182.5;167.2
1212;Werkzaamheden voor overige bouw;Woonsector;2020 november;139;650;187.2;168.0
1213;Werkzaamheden voor overige bouw;Woonsector;2020 december;205;770;276.5;199.2
1214;Werkzaamheden voor overige bouw;Woonsector;2021 januari;151;715;203.1;185.0
1215;Werkzaamheden voor overige bouw;Woonsector;2021 februari;158;751;213.4;194.1
1216;Werkzaamheden voor overige bouw;Woonsector;2021 maart;215;888;290.3;229.6
1217;Werkzaamheden voor overige bouw;Woonsector;2021 april;179;809;241.1;209.1
1218;Werkzaamheden voor overige bouw;Woonsector;2021 mei;175;808;235.6;209.0
1219;Werkzaamheden voor overige bouw;Woonsector;2021 juni;178;922;240.1;238.5
1220;Werkzaamheden voor overige bouw;Woonsector;2021 juli;226;996;304.7;257.5
1221;Werkzaamheden voor overige bouw;Woonsector;2021 augustus;133;705;179.3;182.2
1222;Werkzaamheden voor overige bouw;Woonsector;2021 september;366;809;493.3;209.3
1223;Werkzaamheden voor overige bouw;Woonsector;2021 oktober;174;746;234.7;192.9
1224;Werkzaamheden voor overige bouw;Woonsector;2021 november;203;791;273.4;204.5
1225;Werkzaamheden voor overige bouw;Woonsector;2021 december;198;856;266.9;221.4
1226;Werkzaamheden voor overige bouw;Woonsector;2022 januari;136;730;183.4;188.8
1227;Werkzaamheden voor overige bouw;Woonsector;2022 februari;222;837;299.0;216.4
1228;Werkzaamheden voor overige bouw;Woonsector;2022 maart;273;951;368.2;245.8
1229;Werkzaamheden voor overige bouw;Woonsector;2022 april;187;885;252.6;228.8
1230;Werkzaamheden voor overige bouw;Woonsector;2022 mei;168;845;226.6;218.4
1231;Werkzaamheden voor overige bouw;Woonsector;2022 juni;245;999;330.0;258.3
1232;Werkzaamheden voor overige bouw;Woonsector;2022 juli;254;995;342.2;257.3
1233;Werkzaamheden voor overige bouw;Woonsector;2022 augustus;221;739;297.4;191.2
1234;Werkzaamheden voor overige bouw;Woonsector;2022 september;244;743;328.9;192.0
1235;Werkzaamheden voor overige bouw;Woonsector;2022 oktober;206;765;277.7;197.9
1236;Werkzaamheden voor overige bouw;Woonsector;2022 november;171;763;231.2;197.4
1237;Werkzaamheden voor overige bouw;Woonsector;2022 december;165;742;223.0;191.8
1238;Werkzaamheden voor overige bouw;Woonsector;2023 januari;131;644;177.0;166.5
1239;Werkzaamheden voor overige bouw;Woonsector;2023 februari;250;735;336.9;190.0
1240;Werkzaamheden voor overige bouw;Woonsector;2023 maart;197;842;265.2;217.8
1241;Werkzaamheden voor overige bouw;Woonsector;2023 april;208;714;280.1;184.7
1242;Werkzaamheden voor overige bouw;Woonsector;2023 mei;203;747;273.4;193.0
1243;Werkzaamheden voor overige bouw;Woonsector;2023 juni;207;798;279.8;206.3
1244;Werkzaamheden voor overige bouw;Woonsector;2023 juli;228;817;307.6;211.3
1245;Werkzaamheden voor overige bouw;Woonsector;2023 augustus;168;602;226.9;155.5
1246;Werkzaamheden voor overige bouw;Woonsector;2023 september;135;588;181.8;152.0
1247;Werkzaamheden voor overige bouw;Woonsector;2023 oktober;262;699;353.2;180.8
1248;Werkzaamheden voor overige bouw;Woonsector;2023 november;170;693;229.3;179.1
1249;Werkzaamheden voor overige bouw;Woonsector;2023 december;208;678;281.2;175.4
1250;Werkzaamheden voor overige bouw;Woonsector;2024 januari;157;674;212.2;174.2
1251;Werkzaamheden voor overige bouw;Woonsector;2024 februari;269;711;362.2;183.9
1252;Werkzaamheden voor overige bouw;Woonsector;2024 maart;254;726;342.7;187.7
1253;Werkzaamheden voor overige bouw;Woonsector;2024 april;182;648;245.3;167.5
1254;Werkzaamheden voor overige bouw;Woonsector;2024 mei;169;625;228.1;161.6
1255;Werkzaamheden voor overige bouw;Woonsector;2024 juni;139;561;186.9;145.1
1256;Werkzaamheden voor overige bouw;Woonsector;2024 juli;250;714;337.3;184.5
1257;Werkzaamheden voor overige bouw;Woonsector;2024 augustus;113;502;151.9;129.8
1258;Werkzaamheden voor overige bouw;Woonsector;2024 september;168;572;226.3;147.8
1259;Werkzaamheden voor overige bouw;Woonsector;2024 oktober;210;651;283.4;168.2
1260;Werkzaamheden voor overige bouw;Woonsector;2024 november;199;572;268.7;147.8
1261;Werkzaamheden voor overige bouw;Woonsector;2024 december;195;604;263.2;156.3
1262;Werkzaamheden voor overige bouw;Woonsector;2025 januari;155;616;209.4;159.4
1263;Werkzaamheden voor overige bouw;Woonsector;2025 februari;133;620;179.8;160.3
1264;Werkzaamheden voor overige bouw;Bedrijfssector;2012 januari;136;405;84.8;103.3
1265;Werkzaamheden voor overige bouw;Bedrijfssector;2012 februari;106;358;65.8;91.4
1266;Werkzaamheden voor overige bouw;Bedrijfssector;2012 maart;173;384;107.5;97.9
1267;Werkzaamheden voor overige bouw;Bedrijfssector;2012 april;179;393;111.4;100.3
1268;Werkzaamheden voor overige bouw;Bedrijfssector;2012 mei;163;461;101.2;117.8
1269;Werkzaamheden voor overige bouw;Bedrijfssector;2012 juni;182;422;112.8;107.7
1270;Werkzaamheden voor overige bouw;Bedrijfssector;2012 juli;222;479;138.0;122.3
1271;Werkzaamheden voor overige bouw;Bedrijfssector;2012 augustus;226;404;140.7;103.2
1272;Werkzaamheden voor overige bouw;Bedrijfssector;2012 september;176;374;109.4;95.6
1273;Werkzaamheden voor overige bouw;Bedrijfssector;2012 oktober;127;379;79.0;96.7
1274;Werkzaamheden voor overige bouw;Bedrijfssector;2012 november;125;330;77.6;84.2
1275;Werkzaamheden voor overige bouw;Bedrijfssector;2012 december;115;312;71.6;79.5
1276;Werkzaamheden voor overige bouw;Bedrijfssector;2013 januari;166;371;103.4;94.7
1277;Werkzaamheden voor overige bouw;Bedrijfssector;2013 februari;137;347;85.0;88.6
1278;Werkzaamheden voor overige bouw;Bedrijfssector;2013 maart;187;381;116.5;97.3
1279;Werkzaamheden voor overige bouw;Bedrijfssector;2013 april;221;418;137.4;106.6
1280;Werkzaamheden voor overige bouw;Bedrijfssector;2013 mei;200;411;124.3;104.8
1281;Werkzaamheden voor overige bouw;Bedrijfssector;2013 juni;278;414;172.6;105.6
1282;Werkzaamheden voor overige bouw;Bedrijfssector;2013 juli;180;445;112.2;113.6
1283;Werkzaamheden voor overige bouw;Bedrijfssector;2013 augustus;163;386;101.3;98.4
1284;Werkzaamheden voor overige bouw;Bedrijfssector;2013 september;167;350;103.7;89.4
1285;Werkzaamheden voor overige bouw;Bedrijfssector;2013 oktober;133;350;82.6;89.2
1286;Werkzaamheden voor overige bouw;Bedrijfssector;2013 november;113;309;70.3;78.8
1287;Werkzaamheden voor overige bouw;Bedrijfssector;2013 december;132;325;81.8;83.0
1288;Werkzaamheden voor overige bouw;Bedrijfssector;2014 januari;144;350;89.6;89.2
1289;Werkzaamheden voor overige bouw;Bedrijfssector;2014 februari;166;337;103.1;86.1
1290;Werkzaamheden voor overige bouw;Bedrijfssector;2014 maart;128;362;79.8;92.4
1291;Werkzaamheden voor overige bouw;Bedrijfssector;2014 april;190;404;118.0;103.1
1292;Werkzaamheden voor overige bouw;Bedrijfssector;2014 mei;121;396;75.0;101.1
1293;Werkzaamheden voor overige bouw;Bedrijfssector;2014 juni;147;406;91.1;103.5
1294;Werkzaamheden voor overige bouw;Bedrijfssector;2014 juli;131;412;81.5;105.2
1295;Werkzaamheden voor overige bouw;Bedrijfssector;2014 augustus;100;269;61.9;68.8
1296;Werkzaamheden voor overige bouw;Bedrijfssector;2014 september;151;333;94.0;85.1
1297;Werkzaamheden voor overige bouw;Bedrijfssector;2014 oktober;302;364;187.7;92.9
1298;Werkzaamheden voor overige bouw;Bedrijfssector;2014 november;117;281;72.8;71.8
1299;Werkzaamheden voor overige bouw;Bedrijfssector;2014 december;184;327;114.1;83.6
1300;Werkzaamheden voor overige bouw;Bedrijfssector;2015 januari;196;326;121.9;83.3
1301;Werkzaamheden voor overige bouw;Bedrijfssector;2015 februari;211;329;130.8;84.0
1302;Werkzaamheden voor overige bouw;Bedrijfssector;2015 maart;128;341;79.3;86.9
1303;Werkzaamheden voor overige bouw;Bedrijfssector;2015 april;142;358;88.5;91.3
1304;Werkzaamheden voor overige bouw;Bedrijfssector;2015 mei;134;319;83.3;81.3
1305;Werkzaamheden voor overige bouw;Bedrijfssector;2015 juni;113;379;70.5;96.6
1306;Werkzaamheden voor overige bouw;Bedrijfssector;2015 juli;173;419;107.4;106.9
1307;Werkzaamheden voor overige bouw;Bedrijfssector;2015 augustus;131;336;81.2;85.6
1308;Werkzaamheden voor overige bouw;Bedrijfssector;2015 september;135;351;83.9;89.6
1309;Werkzaamheden voor overige bouw;Bedrijfssector;2015 oktober;163;325;101.5;83.0
1310;Werkzaamheden voor overige bouw;Bedrijfssector;2015 november;118;292;73.6;74.5
1311;Werkzaamheden voor overige bouw;Bedrijfssector;2015 december;156;341;97.3;87.0
1312;Werkzaamheden voor overige bouw;Bedrijfssector;2016 januari;105;280;65.3;71.4
1313;Werkzaamheden voor overige bouw;Bedrijfssector;2016 februari;155;332;96.3;84.6
1314;Werkzaamheden voor overige bouw;Bedrijfssector;2016 maart;149;332;92.5;84.7
1315;Werkzaamheden voor overige bouw;Bedrijfssector;2016 april;199;350;123.7;89.4
1316;Werkzaamheden voor overige bouw;Bedrijfssector;2016 mei;144;362;89.3;92.4
1317;Werkzaamheden voor overige bouw;Bedrijfssector;2016 juni;197;427;122.7;108.9
1318;Werkzaamheden voor overige bouw;Bedrijfssector;2016 juli;142;370;88.3;94.5
1319;Werkzaamheden voor overige bouw;Bedrijfssector;2016 augustus;142;305;88.2;77.7
1320;Werkzaamheden voor overige bouw;Bedrijfssector;2016 september;202;337;125.5;86.1
1321;Werkzaamheden voor overige bouw;Bedrijfssector;2016 oktober;121;326;75.2;83.3
1322;Werkzaamheden voor overige bouw;Bedrijfssector;2016 november;169;336;104.9;85.7
1323;Werkzaamheden voor overige bouw;Bedrijfssector;2016 december;148;319;91.8;81.4
1324;Werkzaamheden voor overige bouw;Bedrijfssector;2017 januari;108;275;66.9;70.3
1325;Werkzaamheden voor overige bouw;Bedrijfssector;2017 februari;137;343;85.2;87.5
1326;Werkzaamheden voor overige bouw;Bedrijfssector;2017 maart;155;390;96.1;99.4
1327;Werkzaamheden voor overige bouw;Bedrijfssector;2017 april;102;290;63.4;74.1
1328;Werkzaamheden voor overige bouw;Bedrijfssector;2017 mei;189;362;117.8;92.5
1329;Werkzaamheden voor overige bouw;Bedrijfssector;2017 juni;166;393;103.4;100.2
1330;Werkzaamheden voor overige bouw;Bedrijfssector;2017 juli;213;421;132.6;107.4
1331;Werkzaamheden voor overige bouw;Bedrijfssector;2017 augustus;128;280;79.5;71.4
1332;Werkzaamheden voor overige bouw;Bedrijfssector;2017 september;127;307;79.1;78.4
1333;Werkzaamheden voor overige bouw;Bedrijfssector;2017 oktober;211;349;130.9;89.0
1334;Werkzaamheden voor overige bouw;Bedrijfssector;2017 november;208;342;129.6;87.2
1335;Werkzaamheden voor overige bouw;Bedrijfssector;2017 december;187;301;116.4;76.9
1336;Werkzaamheden voor overige bouw;Bedrijfssector;2018 januari;148;308;92.3;78.7
1337;Werkzaamheden voor overige bouw;Bedrijfssector;2018 februari;169;384;105.2;98.0
1338;Werkzaamheden voor overige bouw;Bedrijfssector;2018 maart;131;373;81.4;95.2
1339;Werkzaamheden voor overige bouw;Bedrijfssector;2018 april;196;336;122.1;85.8
1340;Werkzaamheden voor overige bouw;Bedrijfssector;2018 mei;146;341;90.6;86.9
1341;Werkzaamheden voor overige bouw;Bedrijfssector;2018 juni;174;375;107.9;95.8
1342;Werkzaamheden voor overige bouw;Bedrijfssector;2018 juli;181;400;112.3;102.1
1343;Werkzaamheden voor overige bouw;Bedrijfssector;2018 augustus;115;305;71.8;77.9
1344;Werkzaamheden voor overige bouw;Bedrijfssector;2018 september;200;330;124.2;84.2
1345;Werkzaamheden voor overige bouw;Bedrijfssector;2018 oktober;196;344;122.1;87.7
1346;Werkzaamheden voor overige bouw;Bedrijfssector;2018 november;135;325;84.0;83.0
1347;Werkzaamheden voor overige bouw;Bedrijfssector;2018 december;179;302;111.3;77.1
1348;Werkzaamheden voor overige bouw;Bedrijfssector;2019 januari;171;343;106.3;87.5
1349;Werkzaamheden voor overige bouw;Bedrijfssector;2019 februari;160;315;99.3;80.3
1350;Werkzaamheden voor overige bouw;Bedrijfssector;2019 maart;160;312;99.2;79.6
1351;Werkzaamheden voor overige bouw;Bedrijfssector;2019 april;162;346;100.9;88.3
1352;Werkzaamheden voor overige bouw;Bedrijfssector;2019 mei;161;378;100.1;96.4
1353;Werkzaamheden voor overige bouw;Bedrijfssector;2019 juni;142;338;88.1;86.3
1354;Werkzaamheden voor overige bouw;Bedrijfssector;2019 juli;248;462;154.2;117.9
1355;Werkzaamheden voor overige bouw;Bedrijfssector;2019 augustus;101;252;62.5;64.3
1356;Werkzaamheden voor overige bouw;Bedrijfssector;2019 september;122;291;75.5;74.2
1357;Werkzaamheden voor overige bouw;Bedrijfssector;2019 oktober;170;312;105.9;79.8
1358;Werkzaamheden voor overige bouw;Bedrijfssector;2019 november;153;295;95.3;75.2
1359;Werkzaamheden voor overige bouw;Bedrijfssector;2019 december;320;309;199.2;79.0
1360;Werkzaamheden voor overige bouw;Bedrijfssector;2020 januari;138;260;85.9;66.3
1361;Werkzaamheden voor overige bouw;Bedrijfssector;2020 februari;203;305;126.3;77.9
1362;Werkzaamheden voor overige bouw;Bedrijfssector;2020 maart;216;358;134.2;91.5
1363;Werkzaamheden voor overige bouw;Bedrijfssector;2020 april;220;304;137.0;77.7
1364;Werkzaamheden voor overige bouw;Bedrijfssector;2020 mei;159;310;98.5;79.0
1365;Werkzaamheden voor overige bouw;Bedrijfssector;2020 juni;105;267;65.3;68.2
1366;Werkzaamheden voor overige bouw;Bedrijfssector;2020 juli;204;318;126.5;81.1
1367;Werkzaamheden voor overige bouw;Bedrijfssector;2020 augustus;121;230;75.4;58.7
1368;Werkzaamheden voor overige bouw;Bedrijfssector;2020 september;161;293;100.3;74.8
1369;Werkzaamheden voor overige bouw;Bedrijfssector;2020 oktober;269;308;167.2;78.7
1370;Werkzaamheden voor overige bouw;Bedrijfssector;2020 november;216;329;134.3;83.9
1371;Werkzaamheden voor overige bouw;Bedrijfssector;2020 december;145;317;89.9;81.0
1372;Werkzaamheden voor overige bouw;Bedrijfssector;2021 januari;114;299;70.7;76.3
1373;Werkzaamheden voor overige bouw;Bedrijfssector;2021 februari;174;307;108.3;78.2
1374;Werkzaamheden voor overige bouw;Bedrijfssector;2021 maart;203;400;126.1;102.1
1375;Werkzaamheden voor overige bouw;Bedrijfssector;2021 april;146;302;90.6;77.1
1376;Werkzaamheden voor overige bouw;Bedrijfssector;2021 mei;210;322;130.8;82.3
1377;Werkzaamheden voor overige bouw;Bedrijfssector;2021 juni;190;388;118.2;99.1
1378;Werkzaamheden voor overige bouw;Bedrijfssector;2021 juli;274;357;170.1;91.2
1379;Werkzaamheden voor overige bouw;Bedrijfssector;2021 augustus;113;269;70.2;68.8
1380;Werkzaamheden voor overige bouw;Bedrijfssector;2021 september;154;332;95.7;84.7
1381;Werkzaamheden voor overige bouw;Bedrijfssector;2021 oktober;177;354;110.3;90.3
1382;Werkzaamheden voor overige bouw;Bedrijfssector;2021 november;207;334;128.8;85.3
1383;Werkzaamheden voor overige bouw;Bedrijfssector;2021 december;261;322;162.1;82.2
