ID;Nationality;Periods;TotalResidencePermitsAsylum_1;RefugeeStatusBeneficiaryStatus_2;HumanitarianReasons_3;TotalOrdinaryResidencePermit_4;TotalFamilyReunificationFormation_5;HusbandWife_6;ChildUnder18_7;OtherFamilyReunification_8;Study_9;TotalLabour_10;HighlySkilledMigrantBlueCardHolder_11;Researcher_12;OtherLabour_13;VictimOfHumanTrade_14;OtherOrdinary_15;SinglePermitGVVA_16
1169;Rwandan;2009;20;5.0;10.0;90;10;5;5;0;70;5;0;5;0;0;5;
1170;Rwandan;2010;10;0.0;10.0;95;5;5;5;0;75;10;0;10;0;0;5;
1171;Rwandan;2011;10;5.0;5.0;55;10;0;5;0;35;10;0;10;0;0;0;
1172;Rwandan;2012;5;5.0;0.0;75;10;5;5;0;55;10;0;5;0;0;0;
1173;Rwandan;2013;5;0.0;5.0;65;5;5;5;0;50;10;0;10;0;0;0;
1174;Rwandan;2014;10;0.0;10.0;65;5;0;0;0;50;10;0;5;0;0;0;
1175;Rwandan;2015;5;0.0;0.0;45;15;10;5;5;20;5;0;5;0;0;0;
1176;Rwandan;2016;5;5.0;0.0;45;10;5;5;0;25;5;0;5;0;0;5;
1177;Rwandan;2017;0;0.0;0.0;60;15;5;5;5;35;10;5;5;0;0;0;
1178;Rwandan;2018;5;0.0;0.0;55;15;5;10;0;30;5;0;5;0;0;0;
1179;Rwandan;2019;5;0.0;5.0;75;20;10;10;5;35;15;5;5;5;0;5;
1180;Rwandan;2020;0;0.0;0.0;55;15;5;10;5;30;5;5;0;0;0;0;
1181;Rwandan;2021;0;0.0;0.0;65;20;10;10;5;35;10;0;5;5;0;0;
1182;Rwandan;2022;10;5.0;5.0;60;20;5;10;10;30;10;5;5;5;0;0;
1183;Rwandan;2023;0;0.0;0.0;85;30;15;10;5;35;15;0;10;5;0;0;
1184;Salvadorean;2008;0;0.0;0.0;10;5;5;0;0;5;0;0;0;0;0;0;
1185;Salvadorean;2009;5;0.0;5.0;5;0;0;0;0;5;0;0;0;0;0;0;
1186;Salvadorean;2010;0;0.0;0.0;10;5;5;0;0;5;0;0;0;0;0;0;
1187;Salvadorean;2011;0;0.0;0.0;10;5;5;0;0;5;0;0;0;0;0;0;
1188;Salvadorean;2012;0;0.0;0.0;15;10;5;0;5;5;0;0;0;0;0;0;
1189;Salvadorean;2013;0;0.0;0.0;15;5;5;0;0;5;5;5;0;0;0;0;
1190;Salvadorean;2014;0;0.0;0.0;15;0;0;0;0;10;5;0;0;5;0;0;
1191;Salvadorean;2015;0;0.0;0.0;20;5;5;0;0;15;0;0;0;0;0;0;
1192;Salvadorean;2016;0;0.0;0.0;15;5;5;0;0;10;5;5;0;0;0;0;
1193;Salvadorean;2017;10;5.0;5.0;20;5;5;0;0;5;5;5;0;0;0;0;
1194;Salvadorean;2018;15;10.0;5.0;30;10;10;5;0;10;5;5;0;0;0;5;
1195;Salvadorean;2019;0;0.0;0.0;30;10;5;0;5;10;5;0;0;5;0;5;
1196;Salvadorean;2020;0;0.0;0.0;20;15;5;5;0;5;5;5;0;0;0;0;
1197;Salvadorean;2021;40;25.0;15.0;50;25;10;5;5;15;10;5;0;5;0;0;
1198;Salvadorean;2022;20;15.0;5.0;30;15;10;0;5;10;0;10;0;5;0;5;
1199;Salvadorean;2023;15;10.0;5.0;25;15;10;5;0;5;0;5;0;0;0;5;
1200;Saudi Arabian;2008;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1201;Saudi Arabian;2009;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1202;Saudi Arabian;2010;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1203;Saudi Arabian;2011;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1204;Saudi Arabian;2012;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1205;Saudi Arabian;2013;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1206;Saudi Arabian;2014;5;0.0;0.0;170;85;25;60;0;35;50;40;10;0;0;0;
1207;Saudi Arabian;2015;0;0.0;0.0;155;75;30;45;0;40;45;30;10;0;0;0;
1208;Saudi Arabian;2016;0;0.0;0.0;205;100;35;60;0;70;35;15;20;0;0;0;
1209;Saudi Arabian;2017;5;0.0;0.0;180;100;30;70;0;45;40;20;15;0;0;0;
1210;Saudi Arabian;2018;5;5.0;5.0;135;45;15;25;0;60;30;15;15;0;0;0;
1211;Saudi Arabian;2019;10;5.0;5.0;185;90;35;50;0;50;45;35;5;0;0;0;
1212;Saudi Arabian;2020;5;5.0;0.0;95;60;15;40;0;20;15;10;5;0;0;0;
1213;Saudi Arabian;2021;15;10.0;5.0;135;65;25;35;0;45;30;25;5;0;0;0;
1214;Saudi Arabian;2022;25;20.0;5.0;180;105;35;65;0;30;45;35;10;0;0;0;
1215;Saudi Arabian;2023;20;20.0;0.0;125;70;25;45;0;25;30;20;10;0;0;0;
1216;Senegalese;2008;0;0.0;0.0;40;25;15;5;5;0;5;5;0;0;0;5;
1217;Senegalese;2009;0;0.0;0.0;40;35;20;10;5;0;0;0;0;0;0;5;
1218;Senegalese;2010;10;5.0;0.0;25;20;10;0;5;0;0;0;0;0;0;0;
1219;Senegalese;2011;0;0.0;0.0;25;15;10;5;5;0;5;0;0;0;0;0;
1220;Senegalese;2012;5;0.0;0.0;35;20;10;5;5;5;5;0;5;0;0;0;
1221;Senegalese;2013;5;5.0;0.0;40;30;15;10;5;5;0;0;0;0;5;0;
1222;Senegalese;2014;10;5.0;0.0;25;15;5;5;5;0;5;0;0;0;0;5;
1223;Senegalese;2015;5;5.0;0.0;25;15;5;10;0;5;5;5;0;0;0;5;
1224;Senegalese;2016;5;5.0;0.0;40;25;10;15;5;5;5;0;0;0;0;5;
1225;Senegalese;2017;5;5.0;0.0;30;20;10;5;5;0;5;0;0;0;0;5;
1226;Senegalese;2018;5;5.0;0.0;45;25;10;5;5;5;5;0;5;0;0;10;
1227;Senegalese;2019;5;5.0;0.0;55;40;15;5;20;0;5;0;0;0;0;5;
1228;Senegalese;2020;5;0.0;0.0;35;25;10;10;5;0;0;0;0;0;0;5;
1229;Senegalese;2021;10;5.0;0.0;45;30;10;5;15;0;10;5;0;0;0;5;
1230;Senegalese;2022;5;5.0;0.0;50;30;10;15;10;5;5;0;5;0;0;10;
1231;Senegalese;2023;0;0.0;0.0;50;35;10;10;15;5;5;0;0;0;0;5;
1232;Citizen of Serbia;2008;10;0.0;0.0;605;205;130;35;35;45;80;55;0;20;0;280;
1233;Citizen of Serbia;2009;5;0.0;0.0;335;160;90;30;35;50;75;45;5;20;0;55;
1234;Citizen of Serbia;2010;5;5.0;0.0;280;150;85;35;30;40;65;35;10;20;0;25;
1235;Citizen of Serbia;2011;0;0.0;0.0;290;150;95;35;20;50;70;40;20;10;0;25;
1236;Citizen of Serbia;2012;5;0.0;5.0;360;180;95;55;30;65;85;50;15;20;0;25;
1237;Citizen of Serbia;2013;5;0.0;5.0;395;190;95;60;35;60;90;45;20;25;0;55;
1238;Citizen of Serbia;2014;0;0.0;0.0;315;145;95;50;5;45;80;50;20;10;0;40;
1239;Citizen of Serbia;2015;5;0.0;0.0;365;160;90;65;5;65;100;70;25;5;0;40;
1240;Citizen of Serbia;2016;0;0.0;0.0;415;160;95;55;15;75;120;80;25;10;0;55;
1241;Citizen of Serbia;2017;0;0.0;0.0;410;170;90;60;20;70;115;90;15;10;0;50;
1242;Citizen of Serbia;2018;0;0.0;0.0;455;200;100;60;40;70;130;95;25;10;0;55;
1243;Citizen of Serbia;2019;0;0.0;0.0;530;245;120;85;45;80;125;90;20;15;0;75;
1244;Citizen of Serbia;2020;0;0.0;0.0;420;205;100;80;25;50;90;65;15;10;0;70;
1245;Citizen of Serbia;2021;0;0.0;0.0;485;195;95;85;20;80;130;85;15;30;0;75;
1246;Citizen of Serbia;2022;0;0.0;0.0;610;205;110;75;20;70;265;125;10;130;0;75;
1247;Citizen of Serbia;2023;0;0.0;0.0;815;210;90;65;55;60;465;70;20;375;0;80;
1248;Sierra Leonan;2008;90;0.0;0.0;615;55;15;35;5;0;0;0;0;0;0;560;
1249;Sierra Leonan;2009;110;70.0;40.0;290;85;15;60;10;0;0;0;0;0;0;200;
1250;Sierra Leonan;2010;70;50.0;25.0;105;45;15;20;15;5;0;0;0;0;0;55;
1251;Sierra Leonan;2011;55;40.0;10.0;90;35;5;20;10;0;0;0;0;0;40;15;
1252;Sierra Leonan;2012;40;30.0;10.0;115;50;5;35;10;0;0;0;0;0;50;15;
1253;Sierra Leonan;2013;45;20.0;25.0;120;75;5;35;30;5;0;0;0;0;20;20;
1254;Sierra Leonan;2014;70;50.0;25.0;105;55;10;30;15;5;0;0;0;0;10;35;
1255;Sierra Leonan;2015;65;35.0;35.0;95;50;5;30;15;0;0;0;0;0;10;30;
1256;Sierra Leonan;2016;55;30.0;25.0;90;40;5;20;15;5;0;0;0;0;5;40;
1257;Sierra Leonan;2017;65;25.0;40.0;95;70;5;35;30;0;0;0;0;0;5;20;
1258;Sierra Leonan;2018;25;15.0;5.0;125;60;5;25;25;10;0;0;0;0;25;30;
1259;Sierra Leonan;2019;25;15.0;10.0;125;75;5;40;25;10;0;0;0;0;15;25;
1260;Sierra Leonan;2020;10;10.0;0.0;100;55;5;25;20;25;0;0;0;0;10;15;
1261;Sierra Leonan;2021;45;30.0;15.0;85;55;10;25;20;10;0;0;0;0;5;10;
1262;Sierra Leonan;2022;45;35.0;10.0;125;90;10;25;55;15;0;0;0;0;5;15;
1263;Sierra Leonan;2023;35;25.0;10.0;115;80;15;25;40;5;0;0;0;0;10;20;
1264;Singaporean;2008;0;0.0;0.0;180;50;25;10;10;90;40;35;0;5;0;5;
1265;Singaporean;2009;0;0.0;0.0;180;30;15;5;10;115;35;25;5;5;0;0;
1266;Singaporean;2010;0;0.0;0.0;280;40;25;15;5;195;40;35;5;0;0;5;
1267;Singaporean;2011;0;0.0;0.0;270;45;25;15;5;185;35;30;0;5;0;0;
1268;Singaporean;2012;0;0.0;0.0;300;50;25;20;5;210;40;35;0;5;0;0;
1269;Singaporean;2013;0;0.0;0.0;420;50;25;20;0;315;55;45;5;10;0;0;
1270;Singaporean;2014;0;0.0;0.0;390;45;30;15;0;285;55;45;5;5;0;5;
1271;Singaporean;2015;0;0.0;0.0;455;55;30;20;5;330;50;40;5;0;0;15;
1272;Singaporean;2016;0;0.0;0.0;490;75;45;25;0;360;45;40;0;5;0;5;
1273;Singaporean;2017;0;0.0;0.0;510;50;30;15;5;385;75;65;5;5;0;5;
1274;Singaporean;2018;0;0.0;0.0;495;40;20;10;5;380;65;50;5;5;0;10;
1275;Singaporean;2019;0;0.0;0.0;635;60;40;10;10;490;70;60;10;5;0;15;
1276;Singaporean;2020;0;0.0;0.0;150;50;30;15;5;55;40;30;5;5;0;10;
1277;Singaporean;2021;0;0.0;0.0;350;50;25;15;5;225;60;45;10;5;0;15;
1278;Singaporean;2022;0;0.0;0.0;640;70;45;20;5;475;85;70;5;5;0;10;
1279;Singaporean;2023;0;0.0;0.0;700;65;45;15;5;525;95;80;10;5;0;15;
1280;Sudanese;2008;35;0.0;0.0;775;45;25;20;0;5;5;0;0;0;0;720;
1281;Sudanese;2009;45;30.0;15.0;255;55;35;15;0;10;5;0;0;5;0;185;
1282;Sudanese;2010;65;55.0;10.0;90;50;30;20;0;10;5;0;5;0;0;25;
1283;Sudanese;2011;120;100.0;25.0;95;60;40;20;0;15;10;0;5;0;0;10;
1284;Sudanese;2012;70;60.0;10.0;90;60;25;30;5;15;15;5;0;5;0;0;
1285;Sudanese;2013;85;50.0;30.0;85;55;25;25;5;15;10;5;5;0;0;5;
1286;Sudanese;2014;80;45.0;40.0;90;65;30;35;5;15;0;0;0;0;0;10;
1287;Sudanese;2015;140;120.0;15.0;70;40;10;25;5;20;5;5;0;0;0;5;
1288;Sudanese;2016;155;115.0;35.0;55;40;20;15;0;10;0;0;0;0;0;5;
1289;Sudanese;2017;150;100.0;50.0;80;50;15;30;5;20;5;5;0;0;0;5;
1290;Sudanese;2018;210;120.0;90.0;120;90;25;40;25;15;5;5;5;0;0;0;
1291;Sudanese;2019;140;80.0;60.0;135;85;25;45;20;15;15;5;5;5;0;15;
1292;Sudanese;2020;135;60.0;70.0;120;80;30;40;10;25;5;0;5;5;0;10;
1293;Sudanese;2021;100;60.0;45.0;130;95;30;40;25;25;10;0;5;5;0;0;
1294;Sudanese;2022;90;60.0;30.0;195;135;40;40;55;30;30;5;5;20;0;5;
1295;Sudanese;2023;155;130.0;25.0;195;150;70;30;50;15;25;5;5;15;0;5;
1296;Somali;2008;1515;0.0;0.0;490;35;5;25;0;0;0;0;0;0;0;450;
1297;Somali;2009;3875;1575.0;2305.0;100;60;15;35;10;0;0;0;0;0;0;40;
1298;Somali;2010;3585;1900.0;1680.0;50;40;10;20;10;0;0;0;0;0;0;10;
1299;Somali;2011;2360;1765.0;595.0;45;35;15;20;5;0;0;0;0;0;0;10;
1300;Somali;2012;1060;860.0;200.0;35;30;5;15;10;0;0;0;0;0;0;5;
1301;Somali;2013;2730;170.0;2555.0;180;165;20;60;85;0;0;0;0;0;0;10;
1302;Somali;2014;1345;160.0;1185.0;165;150;10;85;55;0;0;0;0;0;0;15;
1303;Somali;2015;545;105.0;435.0;170;160;10;100;50;5;0;0;0;0;0;5;
1304;Somali;2016;385;120.0;265.0;140;130;10;85;35;0;0;0;0;0;0;10;
1305;Somali;2017;230;110.0;125.0;140;125;10;50;65;5;0;0;0;0;0;10;
1306;Somali;2018;255;65.0;190.0;195;180;15;75;90;5;0;0;0;0;0;10;
1307;Somali;2019;100;40.0;60.0;205;135;10;55;70;5;5;5;0;0;0;65;
1308;Somali;2020;90;55.0;35.0;105;95;20;35;40;5;0;0;0;0;0;10;
1309;Somali;2021;280;165.0;115.0;140;125;10;30;85;5;0;0;0;0;0;10;
1310;Somali;2022;660;510.0;150.0;215;190;25;50;115;15;0;0;0;0;0;10;
1311;Somali;2023;725;600.0;125.0;210;190;20;55;110;10;0;0;0;0;0;10;
1312;Sri Lankan;2008;60;0.0;0.0;220;75;55;10;10;40;20;15;5;5;0;85;
1313;Sri Lankan;2009;80;40.0;45.0;125;65;50;15;5;40;10;5;0;5;0;10;
1314;Sri Lankan;2010;80;70.0;10.0;120;70;50;15;5;35;10;5;0;5;0;5;
1315;Sri Lankan;2011;140;85.0;50.0;135;85;65;20;0;25;15;5;5;5;0;5;
1316;Sri Lankan;2012;90;40.0;50.0;130;80;55;25;5;15;30;5;5;20;0;5;
1317;Sri Lankan;2013;105;40.0;65.0;150;105;60;35;10;30;5;0;0;0;0;10;
1318;Sri Lankan;2014;80;35.0;40.0;110;75;55;15;5;25;5;5;5;0;0;5;
1319;Sri Lankan;2015;60;25.0;35.0;125;75;45;30;0;30;10;5;0;0;0;5;
1320;Sri Lankan;2016;25;10.0;15.0;140;90;60;25;5;35;10;5;5;0;0;5;
1321;Sri Lankan;2017;20;10.0;5.0;125;80;60;20;5;30;10;10;0;0;0;5;
1322;Sri Lankan;2018;25;10.0;15.0;160;90;55;30;5;40;25;15;5;5;0;10;
1323;Sri Lankan;2019;5;0.0;5.0;205;110;65;30;10;50;35;30;0;5;0;10;
1324;Sri Lankan;2020;20;15.0;5.0;125;70;45;20;5;35;15;10;5;0;0;5;
1325;Sri Lankan;2021;30;20.0;10.0;220;105;70;30;5;60;50;40;10;0;0;5;
1326;Sri Lankan;2022;20;5.0;10.0;485;240;145;90;5;60;175;160;5;10;0;10;
1327;Sri Lankan;2023;15;10.0;5.0;350;180;120;50;10;75;85;70;10;5;0;10;
1328;Surinamese;2008;0;0.0;0.0;1460;1210;710;465;35;150;40;20;0;20;0;55;
1329;Surinamese;2009;0;0.0;0.0;1285;1045;665;340;35;140;50;15;5;25;0;50;
1330;Surinamese;2010;0;0.0;0.0;1105;870;550;265;50;145;45;15;10;20;0;50;
1331;Surinamese;2011;0;0.0;0.0;960;800;550;220;30;115;25;5;5;15;0;20;
1332;Surinamese;2012;0;0.0;0.0;855;670;450;175;45;135;25;10;0;10;10;15;
1333;Surinamese;2013;0;0.0;0.0;825;680;440;195;45;105;20;15;0;5;0;15;
1334;Surinamese;2014;0;0.0;0.0;755;600;380;165;55;100;15;10;0;5;0;35;
1335;Surinamese;2015;0;0.0;0.0;670;470;300;120;50;125;15;5;0;10;0;55;
1336;Surinamese;2016;0;0.0;0.0;700;470;315;130;30;155;20;10;5;5;0;50;
1337;Surinamese;2017;0;0.0;0.0;1030;770;465;175;130;190;20;10;0;5;0;45;
1338;Surinamese;2018;0;0.0;0.0;1230;940;530;225;185;205;45;20;5;20;0;40;
1339;Surinamese;2019;0;0.0;0.0;1450;1105;530;235;340;250;45;25;5;15;0;50;
1340;Surinamese;2020;0;0.0;0.0;1090;865;430;205;230;160;25;15;0;10;0;35;
1341;Surinamese;2021;0;0.0;0.0;1185;820;405;205;210;270;55;35;5;15;0;40;
1342;Surinamese;2022;0;0.0;0.0;1620;1120;515;295;310;340;135;90;5;40;0;30;
1343;Surinamese;2023;0;0.0;0.0;2190;1545;700;465;380;295;305;185;0;115;0;45;
1344;Syrian;2008;15;0.0;0.0;265;65;50;10;5;5;5;5;0;0;0;190;
1345;Syrian;2009;25;20.0;5.0;125;80;65;5;10;5;5;0;0;0;0;35;
1346;Syrian;2010;95;35.0;65.0;110;85;70;5;10;5;5;5;0;0;0;10;
1347;Syrian;2011;25;15.0;10.0;90;70;55;5;10;10;5;0;0;0;0;5;
1348;Syrian;2012;610;595.0;15.0;85;65;50;10;10;5;10;10;0;0;0;0;
1349;Syrian;2013;2070;1705.0;365.0;95;70;30;25;10;15;10;5;0;0;0;0;
1350;Syrian;2014;8265;5390.0;2875.0;205;180;35;50;95;15;10;5;0;0;0;5;
1351;Syrian;2015;17000;8100.0;8905.0;665;615;45;250;320;25;15;10;5;0;0;10;
1352;Syrian;2016;22080;13680.0;8400.0;1530;1485;30;910;545;20;20;15;0;5;0;5;
1353;Syrian;2017;13660;5050.0;8610.0;3360;3315;30;1320;1960;25;15;10;0;0;0;10;
1354;Syrian;2018;4555;2400.0;2155.0;2750;2705;75;1920;705;25;15;10;0;0;0;5;
1355;Syrian;2019;4630;3250.0;1380.0;2235;2135;135;1685;315;25;25;20;5;5;0;45;
1356;Syrian;2020;6155;4620.0;1535.0;1880;1825;140;1400;290;20;20;10;0;10;0;10;
1357;Syrian;2021;10770;4275.0;6495.0;1970;1875;295;1015;560;45;45;30;5;5;0;10;
1358;Syrian;2022;14835;7505.0;7330.0;3460;3365;390;830;2145;30;50;40;5;5;0;10;
1359;Syrian;2023;15160;8355.0;6805.0;3055;2965;535;1140;1290;30;40;25;5;10;0;20;
1360;Tajik;2008;0;0.0;0.0;10;5;5;0;0;0;5;0;0;0;0;0;
1361;Tajik;2009;5;0.0;5.0;5;0;0;0;0;0;0;0;0;0;0;0;
1362;Tajik;2010;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1363;Tajik;2011;5;5.0;0.0;10;5;0;0;0;0;0;0;0;0;0;0;
1364;Tajik;2012;10;5.0;5.0;5;0;0;0;0;0;0;0;0;0;0;0;
1365;Tajik;2013;10;5.0;5.0;15;10;5;5;5;5;0;0;0;0;0;5;
1366;Tajik;2014;5;0.0;5.0;5;5;0;5;0;0;0;0;0;0;0;0;
1367;Tajik;2015;0;0.0;0.0;5;0;0;0;0;5;0;0;0;0;0;0;
1368;Tajik;2016;5;5.0;5.0;10;0;0;0;0;5;5;0;5;0;0;0;
1369;Tajik;2017;10;5.0;5.0;10;5;5;0;0;0;0;0;0;0;0;0;
1370;Tajik;2018;0;0.0;0.0;10;5;0;0;0;5;0;0;0;0;0;0;
1371;Tajik;2019;0;0.0;0.0;5;0;0;0;0;5;0;0;0;0;0;0;
1372;Tajik;2020;5;0.0;0.0;10;5;0;0;5;5;0;0;0;0;0;0;
1373;Tajik;2021;5;5.0;0.0;10;5;0;0;0;5;0;0;0;0;0;0;
1374;Tajik;2022;10;10.0;0.0;15;5;5;5;0;5;5;0;0;0;0;0;
1375;Tajik;2023;5;5.0;0.0;5;5;0;0;0;5;0;5;0;5;0;0;
1376;Taiwanese;2008;0;0.0;0.0;480;145;50;85;10;190;135;85;10;40;0;10;
1377;Taiwanese;2009;0;0.0;0.0;430;140;55;75;5;165;120;70;20;30;0;5;
1378;Taiwanese;2010;20;0.0;20.0;455;135;60;70;5;195;115;60;15;40;0;5;
1379;Taiwanese;2011;0;0.0;0.0;485;150;80;60;5;200;135;65;15;50;0;5;
1380;Taiwanese;2012;0;0.0;0.0;370;95;35;50;10;180;85;50;10;25;0;5;
1381;Taiwanese;2013;0;0.0;0.0;505;120;55;65;5;240;135;75;30;30;0;10;
1382;Taiwanese;2014;0;0.0;0.0;465;105;50;55;0;265;85;60;15;10;0;5;
1383;Taiwanese;2015;0;0.0;0.0;565;135;70;60;5;310;105;75;15;15;0;15;
1384;Taiwanese;2016;0;0.0;0.0;720;165;85;80;0;390;140;100;25;15;0;20;
1385;Taiwanese;2017;0;0.0;0.0;785;160;80;75;5;425;180;125;20;30;0;20;
1386;Taiwanese;2018;0;0.0;0.0;920;170;85;80;0;565;160;125;15;20;0;25;
1387;Taiwanese;2019;0;0.0;0.0;1020;180;95;70;15;620;200;120;30;55;0;20;
1388;Taiwanese;2020;0;0.0;0.0;620;145;80;60;5;265;120;80;20;20;0;90;
1389;Taiwanese;2021;5;5.0;0.0;795;145;80;60;5;445;145;105;15;25;0;65;
1390;Taiwanese;2022;0;0.0;0.0;1075;170;90;75;10;555;245;180;30;35;0;100;
1391;Taiwanese;2023;0;0.0;0.0;1095;150;85;60;5;590;260;175;20;60;0;100;
1392;Tanzanian;2008;0;0.0;0.0;125;10;5;5;0;90;15;5;10;5;0;5;
1393;Tanzanian;2009;0;0.0;0.0;150;5;5;0;0;120;25;0;25;5;0;0;
1394;Tanzanian;2010;0;0.0;0.0;105;10;5;5;0;80;10;0;5;0;0;0;
1395;Tanzanian;2011;0;0.0;0.0;85;5;5;0;0;60;15;5;15;0;5;0;
1396;Tanzanian;2012;0;0.0;0.0;90;10;5;5;0;65;10;0;10;0;0;0;
1397;Tanzanian;2013;0;0.0;0.0;95;10;5;5;0;65;15;5;10;0;0;0;
1398;Tanzanian;2014;0;0.0;0.0;75;15;10;5;0;50;10;0;10;0;0;0;
1399;Tanzanian;2015;0;0.0;0.0;90;15;10;5;0;60;10;0;10;0;0;5;
1400;Tanzanian;2016;5;0.0;5.0;85;15;5;5;0;55;10;5;5;0;0;5;
1401;Tanzanian;2017;5;5.0;0.0;105;20;10;0;10;65;20;5;15;0;0;5;
1402;Tanzanian;2018;5;0.0;0.0;80;35;15;10;10;30;15;5;10;0;0;0;
1403;Tanzanian;2019;0;0.0;0.0;80;40;20;5;15;20;15;5;5;5;0;0;
1404;Tanzanian;2020;0;0.0;0.0;55;20;5;10;10;20;5;0;5;0;5;5;
1405;Tanzanian;2021;5;5.0;5.0;60;25;10;10;10;30;0;5;0;5;0;5;
1406;Tanzanian;2022;5;5.0;5.0;70;35;15;5;10;35;0;5;5;0;0;0;
1407;Tanzanian;2023;0;0.0;0.0;110;35;10;10;15;40;20;0;5;15;0;5;
1408;Thai;2008;0;0.0;0.0;895;680;450;180;50;75;95;20;30;50;0;40;
1409;Thai;2009;0;0.0;0.0;835;655;445;160;45;75;75;15;15;45;0;30;
1410;Thai;2010;0;0.0;0.0;760;610;445;125;45;65;60;10;15;35;0;25;
1411;Thai;2011;0;0.0;0.0;745;570;405;125;35;75;70;10;20;40;0;30;
1412;Thai;2012;0;0.0;0.0;680;435;280;120;35;135;75;20;30;20;0;40;
1413;Thai;2013;0;0.0;0.0;725;455;305;120;30;115;95;15;30;55;0;55;
1414;Thai;2014;0;0.0;0.0;595;370;265;90;15;100;70;10;25;35;0;50;
1415;Thai;2015;0;0.0;0.0;620;355;250;100;5;140;70;10;30;30;0;55;
1416;Thai;2016;0;0.0;0.0;690;410;300;105;5;155;55;15;15;25;0;70;
1417;Thai;2017;0;0.0;0.0;695;400;280;105;15;150;70;15;25;30;0;75;
1418;Thai;2018;5;0.0;0.0;755;435;295;100;40;160;90;15;20;55;0;70;
1419;Thai;2019;0;0.0;0.0;895;525;340;105;80;175;65;10;20;35;0;130;
1420;Thai;2020;0;0.0;0.0;565;350;255;70;25;70;55;5;20;30;0;95;
1421;Thai;2021;5;0.0;5.0;715;415;305;75;35;135;60;10;20;30;0;105;
1422;Thai;2022;0;0.0;0.0;750;335;210;80;45;170;120;55;15;50;5;125;
1423;Thai;2023;0;0.0;0.0;840;425;300;85;40;145;90;25;25;35;5;175;
1424;Togolese;2008;10;0.0;0.0;160;20;10;5;5;0;0;0;0;0;0;135;
1425;Togolese;2009;5;5.0;0.0;65;30;10;10;10;0;0;0;0;0;0;30;
1426;Togolese;2010;5;0.0;5.0;30;15;5;5;5;0;0;0;0;0;0;10;
1427;Togolese;2011;5;5.0;0.0;30;20;10;10;0;0;5;0;0;5;0;0;
1428;Togolese;2012;5;0.0;5.0;30;25;5;15;0;0;0;0;0;0;0;5;
1429;Togolese;2013;5;0.0;5.0;25;10;5;5;0;0;5;0;0;0;0;10;
1430;Togolese;2014;0;0.0;0.0;35;25;10;10;5;0;0;0;0;0;0;10;
1431;Togolese;2015;5;0.0;0.0;15;5;0;5;0;0;0;0;0;0;0;5;
1432;Togolese;2016;0;0.0;0.0;20;15;10;5;0;0;0;0;0;0;0;5;
1433;Togolese;2017;0;0.0;0.0;20;15;5;5;0;0;0;0;0;0;0;5;
1434;Togolese;2018;0;0.0;0.0;20;20;10;5;5;0;0;0;0;0;0;0;
1435;Togolese;2019;0;0.0;0.0;20;10;5;0;5;0;0;0;0;0;0;10;
1436;Togolese;2020;0;0.0;0.0;15;15;5;5;0;0;0;0;0;0;0;5;
1437;Togolese;2021;0;0.0;0.0;10;10;5;5;5;0;0;0;0;0;0;0;
1438;Togolese;2022;0;0.0;0.0;25;15;0;5;5;0;0;5;0;0;0;10;
1439;Togolese;2023;0;0.0;0.0;15;5;5;0;0;0;5;0;0;0;0;5;
1440;Tunisian;2008;0;0.0;0.0;115;90;65;15;10;5;10;5;0;0;0;10;
1441;Tunisian;2009;5;0.0;0.0;120;95;60;10;30;0;15;10;0;5;0;5;
1442;Tunisian;2010;0;0.0;0.0;120;105;75;15;15;5;5;0;0;5;0;5;
1443;Tunisian;2011;0;0.0;0.0;120;105;80;15;10;0;15;10;0;5;0;5;
1444;Tunisian;2012;5;0.0;0.0;130;105;85;5;15;5;20;10;0;10;0;5;
1445;Tunisian;2013;0;0.0;0.0;160;125;90;25;5;5;20;10;5;5;0;15;
1446;Tunisian;2014;5;5.0;0.0;120;85;70;15;5;10;15;10;5;0;0;10;
1447;Tunisian;2015;5;0.0;5.0;160;110;85;20;5;5;20;15;5;0;0;20;
1448;Tunisian;2016;5;0.0;0.0;185;115;95;15;0;20;25;25;0;0;0;20;
1449;Tunisian;2017;5;0.0;5.0;210;120;90;25;10;30;35;30;5;0;0;20;
1450;Tunisian;2018;5;0.0;0.0;250;155;100;25;30;30;40;35;5;0;0;20;
1451;Tunisian;2019;5;5.0;0.0;295;170;100;20;50;20;75;35;5;35;5;25;
1452;Tunisian;2020;5;5.0;0.0;200;125;75;20;25;15;45;30;0;15;0;15;
1453;Tunisian;2021;10;5.0;0.0;265;130;85;25;25;20;90;75;5;15;0;20;
1454;Tunisian;2022;15;10.0;5.0;385;155;95;30;30;25;185;145;5;30;0;20;
1455;Tunisian;2023;10;10.0;0.0;355;195;105;45;40;20;105;75;5;25;0;30;
1456;Turkish;2008;25;0.0;0.0;5005;3405;1795;1265;345;540;470;340;30;100;0;590;
