ID;Regions;SIC1993;Periods;VolumeChange_1;Deflator_2
2975;Kop van Noord-Holland;G Trade, repair, consumer articles;2001;1.8;3.1
2976;Kop van Noord-Holland;H Hotels and restaurants;1996;-5.0;3.0
2977;Kop van Noord-Holland;H Hotels and restaurants;1997;13.3;1.6
2978;Kop van Noord-Holland;H Hotels and restaurants;1998;4.8;1.0
2979;Kop van Noord-Holland;H Hotels and restaurants;1999;1.7;6.2
2980;Kop van Noord-Holland;H Hotels and restaurants;2000;6.3;3.8
2981;Kop van Noord-Holland;H Hotels and restaurants;2001;1.4;6.9
2982;Kop van Noord-Holland;I Transport, storage and communication;1996;12.8;-1.0
2983;Kop van Noord-Holland;I Transport, storage and communication;1997;-1.7;2.3
2984;Kop van Noord-Holland;I Transport, storage and communication;1998;11.7;2.1
2985;Kop van Noord-Holland;I Transport, storage and communication;1999;9.8;-0.8
2986;Kop van Noord-Holland;I Transport, storage and communication;2000;-1.9;0.1
2987;Kop van Noord-Holland;I Transport, storage and communication;2001;5.2;4.2
2988;Kop van Noord-Holland;J Financial intermediation;1996;6.0;-3.8
2989;Kop van Noord-Holland;J Financial intermediation;1997;10.8;1.8
2990;Kop van Noord-Holland;J Financial intermediation;1998;-0.1;5.5
2991;Kop van Noord-Holland;J Financial intermediation;1999;12.0;5.4
2992;Kop van Noord-Holland;J Financial intermediation;2000;0.9;9.9
2993;Kop van Noord-Holland;J Financial intermediation;2001;2.7;5.1
2994;Kop van Noord-Holland;K Renting and business activities;1996;8.1;3.7
2995;Kop van Noord-Holland;K Renting and business activities;1997;7.0;3.5
2996;Kop van Noord-Holland;K Renting and business activities;1998;2.5;3.9
2997;Kop van Noord-Holland;K Renting and business activities;1999;3.4;3.5
2998;Kop van Noord-Holland;K Renting and business activities;2000;4.8;3.5
2999;Kop van Noord-Holland;K Renting and business activities;2001;1.7;3.6
3000;Kop van Noord-Holland;L Government, defence, social security;1996;-4.7;0.4
3001;Kop van Noord-Holland;L Government, defence, social security;1997;0.5;1.9
3002;Kop van Noord-Holland;L Government, defence, social security;1998;2.7;0.8
3003;Kop van Noord-Holland;L Government, defence, social security;1999;0.2;4.1
3004;Kop van Noord-Holland;L Government, defence, social security;2000;-1.3;3.5
3005;Kop van Noord-Holland;L Government, defence, social security;2001;1.6;5.4
3006;Kop van Noord-Holland;M Education;1996;0.8;1.6
3007;Kop van Noord-Holland;M Education;1997;0.4;-1.8
3008;Kop van Noord-Holland;M Education;1998;5.6;2.3
3009;Kop van Noord-Holland;M Education;1999;-1.0;6.0
3010;Kop van Noord-Holland;M Education;2000;5.5;5.4
3011;Kop van Noord-Holland;M Education;2001;-4.0;8.4
3012;Kop van Noord-Holland;N Health and social work;1996;1.8;0.8
3013;Kop van Noord-Holland;N Health and social work;1997;-3.5;4.0
3014;Kop van Noord-Holland;N Health and social work;1998;1.9;3.0
3015;Kop van Noord-Holland;N Health and social work;1999;0.4;5.3
3016;Kop van Noord-Holland;N Health and social work;2000;1.4;6.0
3017;Kop van Noord-Holland;N Health and social work;2001;6.2;6.4
3018;Kop van Noord-Holland;O+P Environment, culture, other services;1996;2.7;3.1
3019;Kop van Noord-Holland;O+P Environment, culture, other services;1997;4.1;4.1
3020;Kop van Noord-Holland;O+P Environment, culture, other services;1998;2.9;5.0
3021;Kop van Noord-Holland;O+P Environment, culture, other services;1999;0.6;4.2
3022;Kop van Noord-Holland;O+P Environment, culture, other services;2000;3.7;4.5
3023;Kop van Noord-Holland;O+P Environment, culture, other services;2001;-0.8;5.4
3024;Alkmaar en omgeving;Total commercial activities;1996;3.0;1.0
3025;Alkmaar en omgeving;Total commercial activities;1997;3.1;1.4
3026;Alkmaar en omgeving;Total commercial activities;1998;4.0;1.9
3027;Alkmaar en omgeving;Total commercial activities;1999;3.6;2.7
3028;Alkmaar en omgeving;Total commercial activities;2000;3.0;4.2
3029;Alkmaar en omgeving;Total commercial activities;2001;1.1;4.8
3030;Alkmaar en omgeving;A+B Agriculture, forestry and fishing;1996;-6.7;2.8
3031;Alkmaar en omgeving;A+B Agriculture, forestry and fishing;1997;9.0;1.7
3032;Alkmaar en omgeving;A+B Agriculture, forestry and fishing;1998;1.9;-1.2
3033;Alkmaar en omgeving;A+B Agriculture, forestry and fishing;1999;3.0;-7.0
3034;Alkmaar en omgeving;A+B Agriculture, forestry and fishing;2000;3.3;3.9
3035;Alkmaar en omgeving;A+B Agriculture, forestry and fishing;2001;-3.3;5.7
3036;Alkmaar en omgeving;C Mining and quarrying;1996;-0.2;4.5
3037;Alkmaar en omgeving;C Mining and quarrying;1997;4.3;10.4
3038;Alkmaar en omgeving;C Mining and quarrying;1998;-31.4;-10.8
3039;Alkmaar en omgeving;C Mining and quarrying;1999;-9.5;-12.1
3040;Alkmaar en omgeving;C Mining and quarrying;2000;23.9;54.1
3041;Alkmaar en omgeving;C Mining and quarrying;2001;-5.7;14.4
3042;Alkmaar en omgeving;D+E Manufacturing, public utilities;1996;5.8;-0.5
3043;Alkmaar en omgeving;D+E Manufacturing, public utilities;1997;-4.3;0.4
3044;Alkmaar en omgeving;D+E Manufacturing, public utilities;1998;3.5;0.8
3045;Alkmaar en omgeving;D+E Manufacturing, public utilities;1999;11.2;3.5
3046;Alkmaar en omgeving;D+E Manufacturing, public utilities;2000;3.9;0.3
3047;Alkmaar en omgeving;D+E Manufacturing, public utilities;2001;2.9;2.2
3048;Alkmaar en omgeving;F Construction;1996;0.0;3.8
3049;Alkmaar en omgeving;F Construction;1997;-8.7;2.4
3050;Alkmaar en omgeving;F Construction;1998;3.4;3.1
3051;Alkmaar en omgeving;F Construction;1999;1.6;4.8
3052;Alkmaar en omgeving;F Construction;2000;5.5;6.0
3053;Alkmaar en omgeving;F Construction;2001;-1.0;6.3
3054;Alkmaar en omgeving;G Trade, repair, consumer articles;1996;1.4;-2.1
3055;Alkmaar en omgeving;G Trade, repair, consumer articles;1997;4.7;-1.9
3056;Alkmaar en omgeving;G Trade, repair, consumer articles;1998;7.7;2.1
3057;Alkmaar en omgeving;G Trade, repair, consumer articles;1999;5.1;0.8
3058;Alkmaar en omgeving;G Trade, repair, consumer articles;2000;6.9;1.5
3059;Alkmaar en omgeving;G Trade, repair, consumer articles;2001;-3.7;3.1
3060;Alkmaar en omgeving;H Hotels and restaurants;1996;4.0;2.9
3061;Alkmaar en omgeving;H Hotels and restaurants;1997;8.3;1.6
3062;Alkmaar en omgeving;H Hotels and restaurants;1998;6.5;1.0
3063;Alkmaar en omgeving;H Hotels and restaurants;1999;1.3;6.0
3064;Alkmaar en omgeving;H Hotels and restaurants;2000;4.7;3.8
3065;Alkmaar en omgeving;H Hotels and restaurants;2001;6.0;6.8
3066;Alkmaar en omgeving;I Transport, storage and communication;1996;11.2;0.1
3067;Alkmaar en omgeving;I Transport, storage and communication;1997;-2.4;-2.0
3068;Alkmaar en omgeving;I Transport, storage and communication;1998;9.9;-2.5
3069;Alkmaar en omgeving;I Transport, storage and communication;1999;-5.8;-2.2
3070;Alkmaar en omgeving;I Transport, storage and communication;2000;1.4;-0.7
3071;Alkmaar en omgeving;I Transport, storage and communication;2001;10.6;3.4
3072;Alkmaar en omgeving;J Financial intermediation;1996;5.3;-0.8
3073;Alkmaar en omgeving;J Financial intermediation;1997;19.2;1.5
3074;Alkmaar en omgeving;J Financial intermediation;1998;7.1;3.8
3075;Alkmaar en omgeving;J Financial intermediation;1999;7.7;2.7
3076;Alkmaar en omgeving;J Financial intermediation;2000;-2.1;10.6
3077;Alkmaar en omgeving;J Financial intermediation;2001;-1.0;7.7
3078;Alkmaar en omgeving;K Renting and business activities;1996;5.9;3.9
3079;Alkmaar en omgeving;K Renting and business activities;1997;4.1;3.6
3080;Alkmaar en omgeving;K Renting and business activities;1998;3.9;3.8
3081;Alkmaar en omgeving;K Renting and business activities;1999;3.9;3.2
3082;Alkmaar en omgeving;K Renting and business activities;2000;5.2;3.4
3083;Alkmaar en omgeving;K Renting and business activities;2001;0.3;3.5
3084;Alkmaar en omgeving;L Government, defence, social security;1996;1.9;-0.1
3085;Alkmaar en omgeving;L Government, defence, social security;1997;1.7;1.5
3086;Alkmaar en omgeving;L Government, defence, social security;1998;8.0;0.9
3087;Alkmaar en omgeving;L Government, defence, social security;1999;0.7;3.4
3088;Alkmaar en omgeving;L Government, defence, social security;2000;-1.4;4.2
3089;Alkmaar en omgeving;L Government, defence, social security;2001;1.4;5.0
3090;Alkmaar en omgeving;M Education;1996;0.8;1.6
3091;Alkmaar en omgeving;M Education;1997;3.3;-1.8
3092;Alkmaar en omgeving;M Education;1998;9.9;2.3
3093;Alkmaar en omgeving;M Education;1999;-0.1;6.0
3094;Alkmaar en omgeving;M Education;2000;0.3;5.4
3095;Alkmaar en omgeving;M Education;2001;-2.1;8.4
3096;Alkmaar en omgeving;N Health and social work;1996;0.0;0.7
3097;Alkmaar en omgeving;N Health and social work;1997;7.1;3.7
3098;Alkmaar en omgeving;N Health and social work;1998;0.4;2.8
3099;Alkmaar en omgeving;N Health and social work;1999;1.0;5.9
3100;Alkmaar en omgeving;N Health and social work;2000;-1.7;6.1
3101;Alkmaar en omgeving;N Health and social work;2001;6.9;7.2
3102;Alkmaar en omgeving;O+P Environment, culture, other services;1996;-0.5;3.0
3103;Alkmaar en omgeving;O+P Environment, culture, other services;1997;12.1;3.8
3104;Alkmaar en omgeving;O+P Environment, culture, other services;1998;-0.6;4.4
3105;Alkmaar en omgeving;O+P Environment, culture, other services;1999;2.8;4.1
3106;Alkmaar en omgeving;O+P Environment, culture, other services;2000;-1.4;4.2
3107;Alkmaar en omgeving;O+P Environment, culture, other services;2001;5.6;5.3
3108;IJmond;Total commercial activities;1996;-0.4;-3.5
3109;IJmond;Total commercial activities;1997;8.3;1.4
3110;IJmond;Total commercial activities;1998;-1.1;1.1
3111;IJmond;Total commercial activities;1999;-1.3;-3.4
3112;IJmond;Total commercial activities;2000;1.4;11.9
3113;IJmond;Total commercial activities;2001;-0.9;-5.5
3114;IJmond;A+B Agriculture, forestry and fishing;1996;2.9;0.9
3115;IJmond;A+B Agriculture, forestry and fishing;1997;-4.4;2.3
3116;IJmond;A+B Agriculture, forestry and fishing;1998;1.6;0.1
3117;IJmond;A+B Agriculture, forestry and fishing;1999;7.4;-6.4
3118;IJmond;A+B Agriculture, forestry and fishing;2000;0.3;4.8
3119;IJmond;A+B Agriculture, forestry and fishing;2001;-4.2;5.1
3120;IJmond;C Mining and quarrying;1996;8.9;4.8
3121;IJmond;C Mining and quarrying;1997;-8.9;9.7
3122;IJmond;C Mining and quarrying;1998;35.2;-10.1
3123;IJmond;C Mining and quarrying;1999;4.6;-11.1
3124;IJmond;C Mining and quarrying;2000;-32.5;50.0
3125;IJmond;C Mining and quarrying;2001;26.1;3.3
3126;IJmond;D+E Manufacturing, public utilities;1996;-4.0;-9.6
3127;IJmond;D+E Manufacturing, public utilities;1997;8.2;1.2
3128;IJmond;D+E Manufacturing, public utilities;1998;-2.4;-0.9
3129;IJmond;D+E Manufacturing, public utilities;1999;-4.0;-13.0
3130;IJmond;D+E Manufacturing, public utilities;2000;1.2;26.8
3131;IJmond;D+E Manufacturing, public utilities;2001;0.8;-20.6
3132;IJmond;F Construction;1996;3.2;4.3
3133;IJmond;F Construction;1997;-0.9;2.4
3134;IJmond;F Construction;1998;0.8;3.1
3135;IJmond;F Construction;1999;-4.1;4.7
3136;IJmond;F Construction;2000;2.3;5.6
3137;IJmond;F Construction;2001;4.9;6.3
3138;IJmond;G Trade, repair, consumer articles;1996;4.5;-1.9
3139;IJmond;G Trade, repair, consumer articles;1997;6.3;-1.9
3140;IJmond;G Trade, repair, consumer articles;1998;4.6;2.2
3141;IJmond;G Trade, repair, consumer articles;1999;5.0;0.7
3142;IJmond;G Trade, repair, consumer articles;2000;3.5;1.4
3143;IJmond;G Trade, repair, consumer articles;2001;3.0;3.0
3144;IJmond;H Hotels and restaurants;1996;16.3;2.9
3145;IJmond;H Hotels and restaurants;1997;19.2;1.6
3146;IJmond;H Hotels and restaurants;1998;5.1;1.0
3147;IJmond;H Hotels and restaurants;1999;0.4;6.1
3148;IJmond;H Hotels and restaurants;2000;4.2;3.8
3149;IJmond;H Hotels and restaurants;2001;6.2;6.9
3150;IJmond;I Transport, storage and communication;1996;-0.1;0.1
3151;IJmond;I Transport, storage and communication;1997;10.1;1.2
3152;IJmond;I Transport, storage and communication;1998;1.9;1.9
3153;IJmond;I Transport, storage and communication;1999;-3.3;-0.5
3154;IJmond;I Transport, storage and communication;2000;1.5;1.2
3155;IJmond;I Transport, storage and communication;2001;-29.6;2.3
3156;IJmond;J Financial intermediation;1996;9.1;-3.4
3157;IJmond;J Financial intermediation;1997;9.1;1.1
3158;IJmond;J Financial intermediation;1998;-13.0;5.7
3159;IJmond;J Financial intermediation;1999;17.3;5.8
3160;IJmond;J Financial intermediation;2000;-1.1;11.0
3161;IJmond;J Financial intermediation;2001;-0.1;5.3
3162;IJmond;K Renting and business activities;1996;2.9;3.9
3163;IJmond;K Renting and business activities;1997;24.1;3.1
3164;IJmond;K Renting and business activities;1998;-5.1;3.8
3165;IJmond;K Renting and business activities;1999;-1.9;3.2
3166;IJmond;K Renting and business activities;2000;1.7;3.3
3167;IJmond;K Renting and business activities;2001;-0.3;3.4
3168;IJmond;L Government, defence, social security;1996;0.4;0.1
3169;IJmond;L Government, defence, social security;1997;-0.8;1.6
3170;IJmond;L Government, defence, social security;1998;-0.3;0.8
3171;IJmond;L Government, defence, social security;1999;-0.6;3.6
3172;IJmond;L Government, defence, social security;2000;0.8;4.0
3173;IJmond;L Government, defence, social security;2001;0.4;5.1
3174;IJmond;M Education;1996;0.8;1.6
3175;IJmond;M Education;1997;4.1;-1.8
3176;IJmond;M Education;1998;-2.9;2.3
3177;IJmond;M Education;1999;1.4;6.0
3178;IJmond;M Education;2000;3.0;5.4
3179;IJmond;M Education;2001;1.5;8.4
3180;IJmond;N Health and social work;1996;0.5;0.6
3181;IJmond;N Health and social work;1997;-5.2;3.5
3182;IJmond;N Health and social work;1998;0.5;2.7
3183;IJmond;N Health and social work;1999;0.8;6.1
3184;IJmond;N Health and social work;2000;1.6;6.1
3185;IJmond;N Health and social work;2001;-0.4;7.3
3186;IJmond;O+P Environment, culture, other services;1996;-2.4;3.0
3187;IJmond;O+P Environment, culture, other services;1997;8.2;3.9
3188;IJmond;O+P Environment, culture, other services;1998;-4.7;4.3
3189;IJmond;O+P Environment, culture, other services;1999;2.7;4.1
3190;IJmond;O+P Environment, culture, other services;2000;2.8;4.0
3191;IJmond;O+P Environment, culture, other services;2001;-0.4;5.1
3192;Agglomeratie Haarlem;Total commercial activities;1996;2.7;0.8
3193;Agglomeratie Haarlem;Total commercial activities;1997;4.1;0.9
3194;Agglomeratie Haarlem;Total commercial activities;1998;-1.2;1.8
3195;Agglomeratie Haarlem;Total commercial activities;1999;3.2;3.0
3196;Agglomeratie Haarlem;Total commercial activities;2000;1.0;3.2
3197;Agglomeratie Haarlem;Total commercial activities;2001;2.3;4.4
3198;Agglomeratie Haarlem;A+B Agriculture, forestry and fishing;1996;3.1;-1.0
3199;Agglomeratie Haarlem;A+B Agriculture, forestry and fishing;1997;3.0;1.8
3200;Agglomeratie Haarlem;A+B Agriculture, forestry and fishing;1998;11.3;-2.3
3201;Agglomeratie Haarlem;A+B Agriculture, forestry and fishing;1999;12.2;-4.2
3202;Agglomeratie Haarlem;A+B Agriculture, forestry and fishing;2000;-7.0;2.0
3203;Agglomeratie Haarlem;A+B Agriculture, forestry and fishing;2001;-4.3;6.9
3204;Agglomeratie Haarlem;C Mining and quarrying;1996;-100.0;
3205;Agglomeratie Haarlem;C Mining and quarrying;1997;;2.6
3206;Agglomeratie Haarlem;C Mining and quarrying;1998;-2.3;0.6
3207;Agglomeratie Haarlem;C Mining and quarrying;1999;-0.4;-9.2
3208;Agglomeratie Haarlem;C Mining and quarrying;2000;-3.8;-3.7
3209;Agglomeratie Haarlem;C Mining and quarrying;2001;105.7;22.7
3210;Agglomeratie Haarlem;D+E Manufacturing, public utilities;1996;1.3;1.4
3211;Agglomeratie Haarlem;D+E Manufacturing, public utilities;1997;3.6;-0.2
3212;Agglomeratie Haarlem;D+E Manufacturing, public utilities;1998;-8.6;0.2
3213;Agglomeratie Haarlem;D+E Manufacturing, public utilities;1999;4.0;3.1
3214;Agglomeratie Haarlem;D+E Manufacturing, public utilities;2000;0.5;0.7
3215;Agglomeratie Haarlem;D+E Manufacturing, public utilities;2001;7.8;2.4
3216;Agglomeratie Haarlem;F Construction;1996;-11.1;3.3
3217;Agglomeratie Haarlem;F Construction;1997;-13.2;2.2
3218;Agglomeratie Haarlem;F Construction;1998;-2.8;3.1
3219;Agglomeratie Haarlem;F Construction;1999;11.5;4.3
3220;Agglomeratie Haarlem;F Construction;2000;6.1;5.7
3221;Agglomeratie Haarlem;F Construction;2001;2.0;5.9
3222;Agglomeratie Haarlem;G Trade, repair, consumer articles;1996;6.7;-3.0
3223;Agglomeratie Haarlem;G Trade, repair, consumer articles;1997;5.4;-2.9
3224;Agglomeratie Haarlem;G Trade, repair, consumer articles;1998;3.9;1.8
3225;Agglomeratie Haarlem;G Trade, repair, consumer articles;1999;9.6;0.5
3226;Agglomeratie Haarlem;G Trade, repair, consumer articles;2000;6.0;0.8
3227;Agglomeratie Haarlem;G Trade, repair, consumer articles;2001;-1.0;2.9
3228;Agglomeratie Haarlem;H Hotels and restaurants;1996;8.8;3.0
3229;Agglomeratie Haarlem;H Hotels and restaurants;1997;23.8;1.6
3230;Agglomeratie Haarlem;H Hotels and restaurants;1998;5.1;1.0
3231;Agglomeratie Haarlem;H Hotels and restaurants;1999;-2.0;6.1
3232;Agglomeratie Haarlem;H Hotels and restaurants;2000;0.2;3.8
3233;Agglomeratie Haarlem;H Hotels and restaurants;2001;5.6;6.8
3234;Agglomeratie Haarlem;I Transport, storage and communication;1996;-4.4;-0.3
3235;Agglomeratie Haarlem;I Transport, storage and communication;1997;6.5;-2.8
3236;Agglomeratie Haarlem;I Transport, storage and communication;1998;-2.1;-5.9
3237;Agglomeratie Haarlem;I Transport, storage and communication;1999;-15.2;-5.6
3238;Agglomeratie Haarlem;I Transport, storage and communication;2000;-2.8;-2.3
3239;Agglomeratie Haarlem;I Transport, storage and communication;2001;-4.5;1.0
3240;Agglomeratie Haarlem;J Financial intermediation;1996;-1.1;-4.2
3241;Agglomeratie Haarlem;J Financial intermediation;1997;4.7;1.7
3242;Agglomeratie Haarlem;J Financial intermediation;1998;-12.5;5.5
3243;Agglomeratie Haarlem;J Financial intermediation;1999;6.0;6.1
3244;Agglomeratie Haarlem;J Financial intermediation;2000;-0.1;10.9
3245;Agglomeratie Haarlem;J Financial intermediation;2001;6.5;5.6
3246;Agglomeratie Haarlem;K Renting and business activities;1996;17.0;3.5
3247;Agglomeratie Haarlem;K Renting and business activities;1997;4.0;3.2
3248;Agglomeratie Haarlem;K Renting and business activities;1998;-1.3;3.8
3249;Agglomeratie Haarlem;K Renting and business activities;1999;5.4;3.2
3250;Agglomeratie Haarlem;K Renting and business activities;2000;0.3;3.2
3251;Agglomeratie Haarlem;K Renting and business activities;2001;5.7;3.9
3252;Agglomeratie Haarlem;L Government, defence, social security;1996;1.9;-0.1
3253;Agglomeratie Haarlem;L Government, defence, social security;1997;-2.1;1.5
3254;Agglomeratie Haarlem;L Government, defence, social security;1998;-0.1;0.9
3255;Agglomeratie Haarlem;L Government, defence, social security;1999;1.6;3.4
3256;Agglomeratie Haarlem;L Government, defence, social security;2000;0.6;4.2
3257;Agglomeratie Haarlem;L Government, defence, social security;2001;-0.5;5.0
3258;Agglomeratie Haarlem;M Education;1996;0.8;1.6
3259;Agglomeratie Haarlem;M Education;1997;13.1;-1.8
3260;Agglomeratie Haarlem;M Education;1998;2.3;2.3
3261;Agglomeratie Haarlem;M Education;1999;-1.3;6.0
3262;Agglomeratie Haarlem;M Education;2000;0.0;5.4
3263;Agglomeratie Haarlem;M Education;2001;0.6;8.4
3264;Agglomeratie Haarlem;N Health and social work;1996;-4.8;0.6
3265;Agglomeratie Haarlem;N Health and social work;1997;3.7;3.6
3266;Agglomeratie Haarlem;N Health and social work;1998;1.7;2.8
3267;Agglomeratie Haarlem;N Health and social work;1999;1.1;6.3
3268;Agglomeratie Haarlem;N Health and social work;2000;-1.5;6.2
3269;Agglomeratie Haarlem;N Health and social work;2001;-1.1;7.4
3270;Agglomeratie Haarlem;O+P Environment, culture, other services;1996;-8.9;2.8
3271;Agglomeratie Haarlem;O+P Environment, culture, other services;1997;11.3;3.9
3272;Agglomeratie Haarlem;O+P Environment, culture, other services;1998;0.7;4.0
3273;Agglomeratie Haarlem;O+P Environment, culture, other services;1999;3.8;3.6
3274;Agglomeratie Haarlem;O+P Environment, culture, other services;2000;-0.5;3.9
3275;Agglomeratie Haarlem;O+P Environment, culture, other services;2001;0.9;4.4
3276;Zaanstreek;Total commercial activities;1996;6.3;1.2
3277;Zaanstreek;Total commercial activities;1997;6.3;0.6
3278;Zaanstreek;Total commercial activities;1998;0.5;1.7
3279;Zaanstreek;Total commercial activities;1999;1.2;3.7
3280;Zaanstreek;Total commercial activities;2000;1.8;2.5
3281;Zaanstreek;Total commercial activities;2001;2.1;4.3
3282;Zaanstreek;A+B Agriculture, forestry and fishing;1996;11.7;-4.5
3283;Zaanstreek;A+B Agriculture, forestry and fishing;1997;-12.0;3.3
3284;Zaanstreek;A+B Agriculture, forestry and fishing;1998;24.5;-6.3
3285;Zaanstreek;A+B Agriculture, forestry and fishing;1999;-8.5;-7.9
3286;Zaanstreek;A+B Agriculture, forestry and fishing;2000;-2.2;1.2
3287;Zaanstreek;A+B Agriculture, forestry and fishing;2001;11.3;7.9
3288;Zaanstreek;C Mining and quarrying;1996;;3.6
3289;Zaanstreek;C Mining and quarrying;1997;-100.0;
3290;Zaanstreek;C Mining and quarrying;1998;;
3291;Zaanstreek;C Mining and quarrying;1999;;
3292;Zaanstreek;C Mining and quarrying;2000;;
3293;Zaanstreek;C Mining and quarrying;2001;;
3294;Zaanstreek;D+E Manufacturing, public utilities;1996;9.4;1.5
3295;Zaanstreek;D+E Manufacturing, public utilities;1997;3.7;-1.4
3296;Zaanstreek;D+E Manufacturing, public utilities;1998;-2.6;-0.4
3297;Zaanstreek;D+E Manufacturing, public utilities;1999;-11.6;7.1
3298;Zaanstreek;D+E Manufacturing, public utilities;2000;1.8;-1.2
3299;Zaanstreek;D+E Manufacturing, public utilities;2001;-1.0;2.8
3300;Zaanstreek;F Construction;1996;0.0;3.9
3301;Zaanstreek;F Construction;1997;6.1;2.3
3302;Zaanstreek;F Construction;1998;-0.1;3.1
3303;Zaanstreek;F Construction;1999;10.1;4.4
3304;Zaanstreek;F Construction;2000;5.1;5.6
3305;Zaanstreek;F Construction;2001;6.4;6.3
3306;Zaanstreek;G Trade, repair, consumer articles;1996;2.2;-1.7
3307;Zaanstreek;G Trade, repair, consumer articles;1997;7.4;-1.8
3308;Zaanstreek;G Trade, repair, consumer articles;1998;1.9;2.3
3309;Zaanstreek;G Trade, repair, consumer articles;1999;2.8;0.5
3310;Zaanstreek;G Trade, repair, consumer articles;2000;3.4;1.1
3311;Zaanstreek;G Trade, repair, consumer articles;2001;-1.1;3.0
3312;Zaanstreek;H Hotels and restaurants;1996;4.4;2.9
3313;Zaanstreek;H Hotels and restaurants;1997;19.3;1.6
3314;Zaanstreek;H Hotels and restaurants;1998;6.3;1.0
3315;Zaanstreek;H Hotels and restaurants;1999;6.5;6.2
3316;Zaanstreek;H Hotels and restaurants;2000;1.1;3.8
3317;Zaanstreek;H Hotels and restaurants;2001;10.6;6.9
3318;Zaanstreek;I Transport, storage and communication;1996;5.1;-0.3
3319;Zaanstreek;I Transport, storage and communication;1997;13.7;-0.3
3320;Zaanstreek;I Transport, storage and communication;1998;9.3;-1.3
3321;Zaanstreek;I Transport, storage and communication;1999;10.2;-3.2
3322;Zaanstreek;I Transport, storage and communication;2000;6.4;-1.9
3323;Zaanstreek;I Transport, storage and communication;2001;6.3;2.5
3324;Zaanstreek;J Financial intermediation;1996;7.7;-2.2
3325;Zaanstreek;J Financial intermediation;1997;-5.5;0.9
3326;Zaanstreek;J Financial intermediation;1998;-3.8;4.2
3327;Zaanstreek;J Financial intermediation;1999;8.7;3.4
3328;Zaanstreek;J Financial intermediation;2000;-9.1;11.1
3329;Zaanstreek;J Financial intermediation;2001;-18.0;6.4
3330;Zaanstreek;K Renting and business activities;1996;11.6;3.6
3331;Zaanstreek;K Renting and business activities;1997;15.8;3.4
3332;Zaanstreek;K Renting and business activities;1998;0.5;3.8
3333;Zaanstreek;K Renting and business activities;1999;9.1;3.4
3334;Zaanstreek;K Renting and business activities;2000;1.1;3.8
3335;Zaanstreek;K Renting and business activities;2001;4.8;3.9
3336;Zaanstreek;L Government, defence, social security;1996;2.0;0.2
3337;Zaanstreek;L Government, defence, social security;1997;6.9;1.5
3338;Zaanstreek;L Government, defence, social security;1998;0.5;1.0
3339;Zaanstreek;L Government, defence, social security;1999;4.8;3.3
3340;Zaanstreek;L Government, defence, social security;2000;1.4;4.2
3341;Zaanstreek;L Government, defence, social security;2001;7.1;5.0
3342;Zaanstreek;M Education;1996;0.8;1.6
3343;Zaanstreek;M Education;1997;13.7;-1.8
3344;Zaanstreek;M Education;1998;1.0;2.3
3345;Zaanstreek;M Education;1999;-1.1;6.0
3346;Zaanstreek;M Education;2000;0.0;5.4
3347;Zaanstreek;M Education;2001;-2.2;8.4
3348;Zaanstreek;N Health and social work;1996;5.8;0.7
3349;Zaanstreek;N Health and social work;1997;-5.7;3.8
3350;Zaanstreek;N Health and social work;1998;3.8;2.9
3351;Zaanstreek;N Health and social work;1999;3.7;5.5
3352;Zaanstreek;N Health and social work;2000;1.1;6.0
3353;Zaanstreek;N Health and social work;2001;8.9;6.4
3354;Zaanstreek;O+P Environment, culture, other services;1996;0.1;3.0
3355;Zaanstreek;O+P Environment, culture, other services;1997;-0.9;3.9
3356;Zaanstreek;O+P Environment, culture, other services;1998;0.4;4.5
3357;Zaanstreek;O+P Environment, culture, other services;1999;1.1;4.3
3358;Zaanstreek;O+P Environment, culture, other services;2000;1.4;4.5
3359;Zaanstreek;O+P Environment, culture, other services;2001;5.9;5.4
3360;Groot-Amsterdam;Total commercial activities;1996;4.2;-0.5
3361;Groot-Amsterdam;Total commercial activities;1997;5.2;2.0
3362;Groot-Amsterdam;Total commercial activities;1998;5.8;2.2
3363;Groot-Amsterdam;Total commercial activities;1999;5.3;2.0
3364;Groot-Amsterdam;Total commercial activities;2000;4.3;3.7
3365;Groot-Amsterdam;Total commercial activities;2001;1.2;4.2
3366;Groot-Amsterdam;A+B Agriculture, forestry and fishing;1996;-2.2;-0.4
3367;Groot-Amsterdam;A+B Agriculture, forestry and fishing;1997;3.2;1.2
3368;Groot-Amsterdam;A+B Agriculture, forestry and fishing;1998;11.6;1.0
3369;Groot-Amsterdam;A+B Agriculture, forestry and fishing;1999;-3.8;-8.0
3370;Groot-Amsterdam;A+B Agriculture, forestry and fishing;2000;-0.1;1.1
3371;Groot-Amsterdam;A+B Agriculture, forestry and fishing;2001;-4.9;6.7
3372;Groot-Amsterdam;C Mining and quarrying;1996;-17.0;3.7
3373;Groot-Amsterdam;C Mining and quarrying;1997;16.8;2.9
3374;Groot-Amsterdam;C Mining and quarrying;1998;25.5;-0.1
3375;Groot-Amsterdam;C Mining and quarrying;1999;77.1;-9.4
3376;Groot-Amsterdam;C Mining and quarrying;2000;19.0;1.6
3377;Groot-Amsterdam;C Mining and quarrying;2001;48.3;18.5
3378;Groot-Amsterdam;D+E Manufacturing, public utilities;1996;-0.6;1.1
3379;Groot-Amsterdam;D+E Manufacturing, public utilities;1997;4.3;-0.1
