ID;Geslacht;PrognoseInterval;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8;TotaalParticuliereHuishoudens_9;GemiddeldeHuishoudensgrootte_10
421;Mannen;Ondergrens 67%-prognose-interval;2051;9216402;9052174;2453488;1501368;4107442;112081;135264;119687;;
422;Mannen;Ondergrens 67%-prognose-interval;2052;9214603;9040226;2441491;1502246;4100981;111935;135183;119562;;
423;Mannen;Ondergrens 67%-prognose-interval;2053;9211032;9030243;2431242;1507995;4103101;111739;135294;119186;;
424;Mannen;Ondergrens 67%-prognose-interval;2054;9208584;9029085;2420898;1512050;4095937;111386;135463;118680;;
425;Mannen;Ondergrens 67%-prognose-interval;2055;9209836;9027134;2408759;1512963;4089821;110756;135615;117977;;
426;Mannen;Ondergrens 67%-prognose-interval;2056;9213670;9028588;2402322;1516860;4095748;110232;136036;116967;;
427;Mannen;Ondergrens 67%-prognose-interval;2057;9212310;9031828;2391853;1515990;4094325;109571;136184;115940;;
428;Mannen;Ondergrens 67%-prognose-interval;2058;9221317;9039992;2387047;1512304;4099184;108911;136406;114719;;
429;Mannen;Ondergrens 67%-prognose-interval;2059;9237736;9050784;2381383;1510652;4099282;108261;136923;112761;;
430;Mannen;Ondergrens 67%-prognose-interval;2060;9232312;9059422;2376736;1505640;4101097;107580;137217;111026;;
431;Mannen;Ondergrens 67%-prognose-interval;2061;9242408;9072182;2374346;1504265;4102996;106794;137541;109525;;
432;Mannen;Ondergrens 67%-prognose-interval;2062;9261310;9082673;2367889;1502669;4106179;106171;137471;108016;;
433;Mannen;Ondergrens 67%-prognose-interval;2063;9261892;9084348;2368132;1498498;4113866;105522;137679;107399;;
434;Mannen;Ondergrens 67%-prognose-interval;2064;9265156;9083974;2368443;1495950;4119307;104855;138054;105815;;
435;Mannen;Ondergrens 67%-prognose-interval;2065;9278019;9100229;2364514;1496331;4122243;104288;138274;104821;;
436;Mannen;Ondergrens 67%-prognose-interval;2066;9294340;9121952;2359828;1494517;4125259;103519;138495;103766;;
437;Mannen;Ondergrens 67%-prognose-interval;2067;9310588;9133205;2358435;1495676;4118503;103224;138577;102651;;
438;Mannen;Ondergrens 67%-prognose-interval;2068;9331033;9152137;2353543;1495022;4122018;102671;138439;101474;;
439;Mannen;Ondergrens 67%-prognose-interval;2069;9357537;9171953;2349831;1493547;4128318;102374;138982;100398;;
440;Mannen;Ondergrens 67%-prognose-interval;2070;9373074;9185060;2356121;1492780;4131629;102411;139114;99243;;
441;Mannen;Bovengrens 67%-prognose-interval;2022;8759597;8638540;2520115;1603778;4407043;122105;137600;132993;;
442;Mannen;Bovengrens 67%-prognose-interval;2023;8845305;8721438;2538711;1663161;4465715;125688;140431;140860;;
443;Mannen;Bovengrens 67%-prognose-interval;2024;8927562;8798278;2555054;1711996;4517201;128285;143000;147278;;
444;Mannen;Bovengrens 67%-prognose-interval;2025;8999917;8865988;2569593;1752159;4564081;130412;145025;152747;;
445;Mannen;Bovengrens 67%-prognose-interval;2026;9068541;8930782;2585716;1790001;4604783;132074;146970;157752;;
446;Mannen;Bovengrens 67%-prognose-interval;2027;9139691;9001565;2600382;1825603;4641564;133273;148870;162651;;
447;Mannen;Bovengrens 67%-prognose-interval;2028;9205431;9065896;2616032;1858950;4675732;134208;150369;167496;;
448;Mannen;Bovengrens 67%-prognose-interval;2029;9274137;9129364;2635903;1891309;4710745;135246;152308;172203;;
449;Mannen;Bovengrens 67%-prognose-interval;2030;9337380;9194494;2654716;1922586;4741717;136299;153965;176623;;
450;Mannen;Bovengrens 67%-prognose-interval;2031;9395728;9248720;2673169;1953008;4767692;137192;155570;181213;;
451;Mannen;Bovengrens 67%-prognose-interval;2032;9458674;9308724;2691658;1981544;4789798;138183;157328;185684;;
452;Mannen;Bovengrens 67%-prognose-interval;2033;9510989;9362338;2711716;2008523;4814843;139178;158908;190332;;
453;Mannen;Bovengrens 67%-prognose-interval;2034;9566564;9413858;2733560;2035109;4836035;140488;160664;194835;;
454;Mannen;Bovengrens 67%-prognose-interval;2035;9617237;9467122;2757328;2060847;4853558;141882;161981;198521;;
455;Mannen;Bovengrens 67%-prognose-interval;2036;9677249;9519174;2782008;2081784;4872104;143605;163322;202147;;
456;Mannen;Bovengrens 67%-prognose-interval;2037;9734607;9570108;2804880;2103816;4888596;145174;164497;206657;;
457;Mannen;Bovengrens 67%-prognose-interval;2038;9785819;9617728;2828827;2128186;4902283;147115;165768;209965;;
458;Mannen;Bovengrens 67%-prognose-interval;2039;9836061;9662930;2849372;2150909;4911239;149404;166969;213676;;
459;Mannen;Bovengrens 67%-prognose-interval;2040;9881086;9710309;2869272;2169617;4925347;151613;168031;216621;;
460;Mannen;Bovengrens 67%-prognose-interval;2041;9910492;9737249;2895343;2185015;4940264;154215;169486;220015;;
461;Mannen;Bovengrens 67%-prognose-interval;2042;9947996;9779908;2914214;2201467;4951935;156705;170465;223545;;
462;Mannen;Bovengrens 67%-prognose-interval;2043;9999409;9824680;2933130;2215900;4957196;159173;171499;227411;;
463;Mannen;Bovengrens 67%-prognose-interval;2044;10044401;9860574;2950000;2233898;4972349;161644;172583;230861;;
464;Mannen;Bovengrens 67%-prognose-interval;2045;10083277;9895956;2968023;2249657;4983557;163859;173647;234164;;
465;Mannen;Bovengrens 67%-prognose-interval;2046;10112717;9930265;2984957;2267053;4986846;166052;174906;237512;;
466;Mannen;Bovengrens 67%-prognose-interval;2047;10143919;9955322;3001133;2288380;4998462;168133;176246;241627;;
467;Mannen;Bovengrens 67%-prognose-interval;2048;10179923;9998698;3011770;2303912;5009887;169979;177774;244701;;
468;Mannen;Bovengrens 67%-prognose-interval;2049;10221563;10037400;3029941;2317709;5025542;171419;179197;247907;;
469;Mannen;Bovengrens 67%-prognose-interval;2050;10261247;10071373;3040551;2339940;5046465;172636;180234;250566;;
470;Mannen;Bovengrens 67%-prognose-interval;2051;10293230;10100219;3052499;2358133;5066349;173695;181660;254072;;
471;Mannen;Bovengrens 67%-prognose-interval;2052;10318522;10130676;3063521;2370559;5078035;174353;182932;256327;;
472;Mannen;Bovengrens 67%-prognose-interval;2053;10352782;10162834;3071220;2387396;5093288;175254;184095;259337;;
473;Mannen;Bovengrens 67%-prognose-interval;2054;10385075;10193266;3079527;2403961;5107960;176126;185480;261925;;
474;Mannen;Bovengrens 67%-prognose-interval;2055;10428440;10243854;3086186;2417971;5123749;176615;186563;263187;;
475;Mannen;Bovengrens 67%-prognose-interval;2056;10481491;10273636;3090624;2439234;5143081;176787;187901;266107;;
476;Mannen;Bovengrens 67%-prognose-interval;2057;10522503;10311016;3097786;2458950;5164626;177236;189242;268188;;
477;Mannen;Bovengrens 67%-prognose-interval;2058;10574519;10346080;3107247;2475968;5188215;177607;190621;270574;;
478;Mannen;Bovengrens 67%-prognose-interval;2059;10607344;10390362;3119544;2491795;5214861;177808;191656;273214;;
479;Mannen;Bovengrens 67%-prognose-interval;2060;10638680;10430844;3133006;2500350;5237243;178240;193049;274403;;
480;Mannen;Bovengrens 67%-prognose-interval;2061;10683775;10468958;3148102;2514056;5255151;178967;194389;275126;;
481;Mannen;Bovengrens 67%-prognose-interval;2062;10718992;10510120;3154799;2533979;5276947;178911;195616;276495;;
482;Mannen;Bovengrens 67%-prognose-interval;2063;10758763;10557410;3169456;2549740;5300633;179278;196728;277438;;
483;Mannen;Bovengrens 67%-prognose-interval;2064;10809000;10608164;3192813;2562374;5321868;179033;197896;278753;;
484;Mannen;Bovengrens 67%-prognose-interval;2065;10847365;10645316;3209851;2578098;5347634;179513;198636;280151;;
485;Mannen;Bovengrens 67%-prognose-interval;2066;10886371;10684238;3221424;2593294;5373592;180191;199638;280366;;
486;Mannen;Bovengrens 67%-prognose-interval;2067;10943234;10744898;3232100;2606420;5395873;181185;200317;280199;;
487;Mannen;Bovengrens 67%-prognose-interval;2068;10993573;10807618;3248343;2621742;5418370;182113;201033;280971;;
488;Mannen;Bovengrens 67%-prognose-interval;2069;11043521;10857490;3275471;2639470;5445167;183030;202070;281428;;
489;Mannen;Bovengrens 67%-prognose-interval;2070;11097796;10912822;3293400;2661442;5467561;183924;202969;282167;;
490;Vrouwen;Prognose;2022;8846020;8703984;2160001;1608280;4318487;485477;131739;142036;;
491;Vrouwen;Prognose;2023;8916414;8770126;2165853;1634704;4345247;491451;132871;146288;;
492;Vrouwen;Prognose;2024;8982169;8832192;2171100;1656696;4373458;496869;134069;149977;;
493;Vrouwen;Prognose;2025;9038012;8884796;2175536;1673659;4399201;501393;135007;153216;;
494;Vrouwen;Prognose;2026;9091670;8935281;2180041;1690668;4423207;505425;135940;156389;;
495;Vrouwen;Prognose;2027;9143445;8983979;2185484;1707377;4445094;509230;136794;159466;;
496;Vrouwen;Prognose;2028;9193000;9030487;2191356;1723942;4464746;512817;137626;162513;;
497;Vrouwen;Prognose;2029;9241277;9075702;2198316;1740373;4482249;516317;138447;165575;;
498;Vrouwen;Prognose;2030;9287703;9119064;2206340;1756310;4497438;519713;139263;168639;;
499;Vrouwen;Prognose;2031;9332231;9160517;2215293;1771678;4510397;523114;140035;171714;;
500;Vrouwen;Prognose;2032;9375574;9200733;2225257;1786582;4521497;526584;140813;174841;;
501;Vrouwen;Prognose;2033;9417327;9239315;2235864;1800966;4530896;530005;141584;178012;;
502;Vrouwen;Prognose;2034;9457615;9276421;2247111;1814295;4538763;533979;142273;181194;;
503;Vrouwen;Prognose;2035;9496225;9311857;2258792;1826995;4545090;537986;142994;184368;;
504;Vrouwen;Prognose;2036;9533232;9345702;2270746;1838983;4550224;542022;143727;187530;;
505;Vrouwen;Prognose;2037;9568363;9377721;2282782;1850358;4554236;545872;144473;190642;;
506;Vrouwen;Prognose;2038;9601389;9407752;2294623;1860812;4557235;549933;145149;193637;;
507;Vrouwen;Prognose;2039;9632395;9435858;2306232;1870378;4559320;554148;145780;196537;;
508;Vrouwen;Prognose;2040;9661535;9462285;2317421;1879285;4560687;558505;146387;199250;;
509;Vrouwen;Prognose;2041;9688907;9487070;2328009;1887724;4561484;562854;146999;201837;;
510;Vrouwen;Prognose;2042;9714538;9510278;2337837;1895845;4561871;567122;147603;204260;;
511;Vrouwen;Prognose;2043;9738607;9532058;2346699;1903878;4562058;571220;148203;206549;;
512;Vrouwen;Prognose;2044;9761298;9552523;2354471;1911875;4562209;575090;148878;208775;;
513;Vrouwen;Prognose;2045;9782741;9571777;2361006;1920039;4562463;578713;149556;210964;;
514;Vrouwen;Prognose;2046;9803041;9589920;2366200;1928441;4563022;581989;150268;213121;;
515;Vrouwen;Prognose;2047;9822396;9607104;2370039;1937086;4564019;584917;151043;215292;;
516;Vrouwen;Prognose;2048;9840920;9623448;2372537;1945984;4565628;587402;151897;217472;;
517;Vrouwen;Prognose;2049;9858721;9639083;2373792;1954966;4568019;589496;152810;219638;;
518;Vrouwen;Prognose;2050;9875886;9654122;2373956;1963913;4571316;591163;153774;221764;;
519;Vrouwen;Prognose;2051;9892562;9668759;2373228;1972695;4575704;592389;154743;223803;;
520;Vrouwen;Prognose;2052;9908879;9683161;2371851;1981149;4581227;593239;155695;225718;;
521;Vrouwen;Prognose;2053;9925020;9697559;2370091;1989215;4587802;593800;156651;227461;;
522;Vrouwen;Prognose;2054;9941209;9712202;2368228;1996829;4595459;594096;157590;229007;;
523;Vrouwen;Prognose;2055;9957698;9727380;2366565;2003895;4604216;594210;158494;230318;;
524;Vrouwen;Prognose;2056;9974690;9743321;2365374;2010386;4614042;594157;159362;231369;;
525;Vrouwen;Prognose;2057;9992415;9760273;2364894;2016269;4624920;594011;160179;232142;;
526;Vrouwen;Prognose;2058;10011037;9778425;2365320;2021556;4636795;593818;160936;232612;;
527;Vrouwen;Prognose;2059;10030747;9797956;2366801;2026287;4649594;593636;161638;232791;;
528;Vrouwen;Prognose;2060;10051622;9818950;2369415;2030539;4663233;593484;162279;232672;;
529;Vrouwen;Prognose;2061;10073805;9841527;2373206;2034390;4677649;593421;162861;232278;;
530;Vrouwen;Prognose;2062;10097341;9865695;2378147;2037941;4692726;593485;163396;231646;;
531;Vrouwen;Prognose;2063;10122224;9891431;2384160;2041326;4708381;593693;163871;230793;;
532;Vrouwen;Prognose;2064;10148464;9918689;2391152;2044672;4724492;594062;164311;229775;;
533;Vrouwen;Prognose;2065;10176062;9947419;2398995;2048112;4740969;594606;164737;228643;;
534;Vrouwen;Prognose;2066;10204910;9977450;2407539;2051744;4757685;595337;165145;227460;;
535;Vrouwen;Prognose;2067;10234935;10008608;2416639;2055644;4774513;596265;165547;226327;;
536;Vrouwen;Prognose;2068;10265984;10040681;2426135;2059869;4791390;597376;165911;225303;;
537;Vrouwen;Prognose;2069;10297920;10073447;2435872;2064452;4808202;598658;166263;224473;;
538;Vrouwen;Prognose;2070;10330639;10106735;2445714;2069424;4824842;600109;166646;223904;;
539;Vrouwen;Ondergrens 95%-prognose-interval;2022;8826023;8679008;2110691;1494020;4165238;448174;124565;128426;;
540;Vrouwen;Ondergrens 95%-prognose-interval;2023;8872759;8724016;2094414;1468251;4121846;438373;122647;126400;;
541;Vrouwen;Ondergrens 95%-prognose-interval;2024;8909672;8758182;2083227;1449248;4093024;430754;121831;124887;;
542;Vrouwen;Ondergrens 95%-prognose-interval;2025;8935113;8783494;2071492;1431904;4077539;424407;120926;123331;;
543;Vrouwen;Ondergrens 95%-prognose-interval;2026;8964687;8803802;2062800;1416129;4054061;418773;120227;121422;;
544;Vrouwen;Ondergrens 95%-prognose-interval;2027;8984201;8824102;2053353;1402462;4036135;414391;119891;120565;;
545;Vrouwen;Ondergrens 95%-prognose-interval;2028;9001941;8836747;2043232;1395696;4017760;410090;119210;119828;;
546;Vrouwen;Ondergrens 95%-prognose-interval;2029;9021218;8853546;2033850;1389983;3995810;406264;118711;119104;;
547;Vrouwen;Ondergrens 95%-prognose-interval;2030;9033830;8867573;2028821;1383880;3977653;401349;117985;117607;;
548;Vrouwen;Ondergrens 95%-prognose-interval;2031;9043033;8874070;2030004;1370649;3952319;397752;117701;116698;;
549;Vrouwen;Ondergrens 95%-prognose-interval;2032;9059530;8881972;2025828;1361077;3929570;395034;116932;115459;;
550;Vrouwen;Ondergrens 95%-prognose-interval;2033;9070675;8887809;2019319;1354786;3903140;392628;116559;114531;;
551;Vrouwen;Ondergrens 95%-prognose-interval;2034;9071766;8895882;2011267;1349871;3876115;390766;116208;113662;;
552;Vrouwen;Ondergrens 95%-prognose-interval;2035;9078461;8907670;2007551;1343612;3847386;389007;115863;113425;;
553;Vrouwen;Ondergrens 95%-prognose-interval;2036;9077024;8900646;1998402;1336139;3823522;385630;115324;113026;;
554;Vrouwen;Ondergrens 95%-prognose-interval;2037;9072791;8890360;1994808;1324679;3800908;381637;114910;111916;;
555;Vrouwen;Ondergrens 95%-prognose-interval;2038;9081923;8895069;1986958;1314235;3777710;378708;114517;110921;;
556;Vrouwen;Ondergrens 95%-prognose-interval;2039;9090691;8899782;1978209;1309363;3752772;376995;113439;109986;;
557;Vrouwen;Ondergrens 95%-prognose-interval;2040;9082764;8896946;1967816;1306360;3728669;375246;112683;108525;;
558;Vrouwen;Ondergrens 95%-prognose-interval;2041;9066525;8888112;1960413;1301750;3702476;374026;111988;107146;;
559;Vrouwen;Ondergrens 95%-prognose-interval;2042;9056821;8871118;1946185;1297471;3672624;373618;111228;105514;;
560;Vrouwen;Ondergrens 95%-prognose-interval;2043;9043479;8858096;1937233;1291141;3646105;372107;110619;103362;;
561;Vrouwen;Ondergrens 95%-prognose-interval;2044;9044606;8851713;1927629;1283276;3626019;370371;110268;101995;;
562;Vrouwen;Ondergrens 95%-prognose-interval;2045;9040490;8848152;1912520;1269421;3605602;368705;109974;101093;;
563;Vrouwen;Ondergrens 95%-prognose-interval;2046;9040004;8834832;1900779;1257240;3585136;367007;109451;100088;;
564;Vrouwen;Ondergrens 95%-prognose-interval;2047;9027986;8819384;1886144;1243818;3566715;365191;108900;99030;;
565;Vrouwen;Ondergrens 95%-prognose-interval;2048;9000246;8817669;1869640;1237559;3563045;363006;108509;98116;;
566;Vrouwen;Ondergrens 95%-prognose-interval;2049;8985946;8799420;1854382;1234225;3544007;359439;108146;95379;;
567;Vrouwen;Ondergrens 95%-prognose-interval;2050;8966807;8773213;1832708;1231026;3533752;355410;108052;92762;;
568;Vrouwen;Ondergrens 95%-prognose-interval;2051;8956897;8755134;1818338;1229257;3519186;350862;107764;90078;;
569;Vrouwen;Ondergrens 95%-prognose-interval;2052;8923315;8733478;1799576;1222245;3508376;346720;107473;88415;;
570;Vrouwen;Ondergrens 95%-prognose-interval;2053;8902574;8703690;1777399;1215328;3491995;343954;107524;86779;;
571;Vrouwen;Ondergrens 95%-prognose-interval;2054;8869655;8688717;1756475;1208368;3481043;341530;107408;84361;;
572;Vrouwen;Ondergrens 95%-prognose-interval;2055;8854769;8671680;1749494;1202766;3462370;338996;107086;83029;;
573;Vrouwen;Ondergrens 95%-prognose-interval;2056;8845214;8642057;1734562;1195155;3456859;336504;107198;81609;;
574;Vrouwen;Ondergrens 95%-prognose-interval;2057;8845022;8634601;1714204;1190128;3458106;331842;106867;79735;;
575;Vrouwen;Ondergrens 95%-prognose-interval;2058;8804827;8606378;1722209;1180515;3456385;326544;107038;75872;;
576;Vrouwen;Ondergrens 95%-prognose-interval;2059;8774926;8591838;1709577;1174123;3450096;320910;106714;72569;;
577;Vrouwen;Ondergrens 95%-prognose-interval;2060;8756198;8575559;1708947;1168481;3446903;315751;106392;69882;;
578;Vrouwen;Ondergrens 95%-prognose-interval;2061;8742391;8571487;1700682;1164988;3453079;311061;106354;67704;;
579;Vrouwen;Ondergrens 95%-prognose-interval;2062;8745514;8578651;1691267;1159394;3457571;306630;106398;65155;;
580;Vrouwen;Ondergrens 95%-prognose-interval;2063;8757117;8549895;1688732;1146433;3463740;302216;106401;61995;;
581;Vrouwen;Ondergrens 95%-prognose-interval;2064;8733078;8521750;1680893;1133504;3459633;298638;106459;59113;;
582;Vrouwen;Ondergrens 95%-prognose-interval;2065;8738147;8526551;1665807;1116901;3449371;296529;106669;56502;;
583;Vrouwen;Ondergrens 95%-prognose-interval;2066;8730427;8523385;1658568;1104660;3451590;294641;106285;54410;;
584;Vrouwen;Ondergrens 95%-prognose-interval;2067;8715508;8505887;1649163;1089841;3454412;292901;105977;51822;;
585;Vrouwen;Ondergrens 95%-prognose-interval;2068;8725261;8507521;1643520;1076680;3441848;291912;105698;49349;;
586;Vrouwen;Ondergrens 95%-prognose-interval;2069;8715778;8517077;1639649;1065129;3434891;290865;105400;47685;;
587;Vrouwen;Ondergrens 95%-prognose-interval;2070;8709007;8526005;1635341;1055035;3436625;288111;105433;44459;;
588;Vrouwen;Bovengrens 95%-prognose-interval;2022;8867515;8729884;2212406;1725529;4463841;524989;140007;156596;;
589;Vrouwen;Bovengrens 95%-prognose-interval;2023;8963910;8822877;2242554;1801741;4555154;546747;144769;166967;;
590;Vrouwen;Bovengrens 95%-prognose-interval;2024;9057945;8910849;2267786;1867386;4634566;565345;149072;175824;;
591;Vrouwen;Bovengrens 95%-prognose-interval;2025;9143172;8993772;2288613;1920321;4705185;581571;152809;184230;;
592;Vrouwen;Bovengrens 95%-prognose-interval;2026;9228919;9074709;2310956;1973950;4772018;595112;155589;192037;;
593;Vrouwen;Bovengrens 95%-prognose-interval;2027;9310064;9147878;2334339;2024775;4828720;607922;158873;198848;;
594;Vrouwen;Bovengrens 95%-prognose-interval;2028;9389828;9229674;2353533;2068524;4878115;620474;161332;206047;;
595;Vrouwen;Bovengrens 95%-prognose-interval;2029;9479644;9312998;2374925;2114582;4934742;631951;164332;214426;;
596;Vrouwen;Bovengrens 95%-prognose-interval;2030;9570318;9400198;2399774;2156573;4965836;642527;166894;221159;;
597;Vrouwen;Bovengrens 95%-prognose-interval;2031;9663147;9475959;2424724;2198280;5006052;654032;169866;227770;;
598;Vrouwen;Bovengrens 95%-prognose-interval;2032;9747748;9559100;2447412;2241899;5046326;664802;172148;234958;;
599;Vrouwen;Bovengrens 95%-prognose-interval;2033;9829078;9633798;2473721;2285899;5073807;674485;174322;242328;;
600;Vrouwen;Bovengrens 95%-prognose-interval;2034;9901894;9706030;2507938;2327009;5102268;686274;176526;251101;;
601;Vrouwen;Bovengrens 95%-prognose-interval;2035;9976970;9772849;2543070;2362490;5140610;697109;178971;257744;;
602;Vrouwen;Bovengrens 95%-prognose-interval;2036;10046705;9845738;2575950;2397374;5179969;708528;180893;265369;;
603;Vrouwen;Bovengrens 95%-prognose-interval;2037;10109466;9908287;2598862;2428145;5204999;717900;183772;271991;;
604;Vrouwen;Bovengrens 95%-prognose-interval;2038;10176087;9976708;2628141;2463685;5240957;728399;186673;280748;;
605;Vrouwen;Bovengrens 95%-prognose-interval;2039;10241988;10050275;2660608;2496837;5268286;738434;189408;288325;;
606;Vrouwen;Bovengrens 95%-prognose-interval;2040;10309280;10115107;2685845;2528946;5296692;748339;192280;295167;;
607;Vrouwen;Bovengrens 95%-prognose-interval;2041;10374785;10173153;2711079;2553609;5329767;758846;194265;300108;;
608;Vrouwen;Bovengrens 95%-prognose-interval;2042;10434926;10227185;2746147;2575828;5365419;771006;197166;309536;;
609;Vrouwen;Bovengrens 95%-prognose-interval;2043;10518062;10288324;2774734;2598432;5398034;781421;199789;317266;;
610;Vrouwen;Bovengrens 95%-prognose-interval;2044;10589091;10347541;2797734;2624519;5427720;792787;201485;324925;;
611;Vrouwen;Bovengrens 95%-prognose-interval;2045;10647920;10397878;2823412;2652286;5464212;803699;204716;333821;;
612;Vrouwen;Bovengrens 95%-prognose-interval;2046;10708799;10449112;2850747;2686115;5506557;813842;206692;342687;;
613;Vrouwen;Bovengrens 95%-prognose-interval;2047;10769058;10485493;2878277;2712554;5541325;824302;209767;352033;;
614;Vrouwen;Bovengrens 95%-prognose-interval;2048;10815640;10543968;2895285;2746939;5555121;833833;212525;362141;;
615;Vrouwen;Bovengrens 95%-prognose-interval;2049;10865037;10583933;2912980;2776994;5563899;841780;215566;372342;;
616;Vrouwen;Bovengrens 95%-prognose-interval;2050;10916325;10640428;2923731;2804300;5578185;848912;218498;380927;;
617;Vrouwen;Bovengrens 95%-prognose-interval;2051;10953085;10688926;2944995;2835200;5599564;855941;222169;389603;;
618;Vrouwen;Bovengrens 95%-prognose-interval;2052;11011817;10744164;2957808;2856990;5629701;862064;224752;395260;;
619;Vrouwen;Bovengrens 95%-prognose-interval;2053;11012234;10784689;2966435;2890423;5655684;867823;227880;400370;;
620;Vrouwen;Bovengrens 95%-prognose-interval;2054;11071966;10842098;2984610;2918023;5681433;873189;231029;408128;;
621;Vrouwen;Bovengrens 95%-prognose-interval;2055;11123010;10885493;3000900;2926049;5705832;877558;233732;415255;;
622;Vrouwen;Bovengrens 95%-prognose-interval;2056;11165448;10938260;3018994;2947545;5731026;880420;235999;423990;;
623;Vrouwen;Bovengrens 95%-prognose-interval;2057;11218413;10986332;3034992;2972718;5758594;884939;238388;428211;;
624;Vrouwen;Bovengrens 95%-prognose-interval;2058;11269620;11053339;3058387;2994500;5795246;889946;240257;435706;;
625;Vrouwen;Bovengrens 95%-prognose-interval;2059;11331777;11082899;3090129;3023949;5833330;893688;242122;441124;;
626;Vrouwen;Bovengrens 95%-prognose-interval;2060;11380298;11128340;3124457;3044577;5873067;896085;243754;443916;;
627;Vrouwen;Bovengrens 95%-prognose-interval;2061;11427551;11195889;3153511;3060656;5906857;904160;245513;447714;;
628;Vrouwen;Bovengrens 95%-prognose-interval;2062;11504956;11268018;3176498;3084705;5933214;909858;248600;455132;;
629;Vrouwen;Bovengrens 95%-prognose-interval;2063;11559147;11315082;3210912;3114737;5969108;909166;250395;458184;;
630;Vrouwen;Bovengrens 95%-prognose-interval;2064;11637750;11363190;3243332;3123427;6015189;916357;253262;460909;;
631;Vrouwen;Bovengrens 95%-prognose-interval;2065;11695959;11427758;3264703;3150649;6037772;924300;255235;461039;;
632;Vrouwen;Bovengrens 95%-prognose-interval;2066;11751199;11504166;3295138;3177622;6059696;931423;257108;460658;;
633;Vrouwen;Bovengrens 95%-prognose-interval;2067;11843999;11588113;3326963;3200693;6098697;937656;260197;463971;;
634;Vrouwen;Bovengrens 95%-prognose-interval;2068;11922575;11656355;3357063;3217637;6142100;940288;262518;463397;;
635;Vrouwen;Bovengrens 95%-prognose-interval;2069;11988830;11727457;3385676;3234874;6193087;942806;264407;464255;;
636;Vrouwen;Bovengrens 95%-prognose-interval;2070;12050118;11817182;3419619;3253727;6231203;948635;266767;465847;;
637;Vrouwen;Ondergrens 67%-prognose-interval;2022;8836524;8692092;2135260;1550353;4245616;465854;128096;135012;;
638;Vrouwen;Ondergrens 67%-prognose-interval;2023;8894170;8744716;2130163;1551721;4240626;463757;127732;136217;;
639;Vrouwen;Ondergrens 67%-prognose-interval;2024;8945731;8793838;2124530;1553561;4244370;463244;127871;137427;;
640;Vrouwen;Ondergrens 67%-prognose-interval;2025;8984495;8832416;2121232;1553743;4247031;462454;127843;138444;;
641;Vrouwen;Ondergrens 67%-prognose-interval;2026;9025362;8868318;2119712;1554655;4253483;461862;128030;139611;;
642;Vrouwen;Ondergrens 67%-prognose-interval;2027;9058161;8899675;2116360;1556451;4260764;461284;128045;140717;;
643;Vrouwen;Ondergrens 67%-prognose-interval;2028;9090629;8929109;2113242;1557420;4263496;460727;128152;141286;;
644;Vrouwen;Ondergrens 67%-prognose-interval;2029;9125389;8959397;2113809;1559650;4262705;460326;128276;142353;;
645;Vrouwen;Ondergrens 67%-prognose-interval;2030;9154583;8988982;2114391;1562063;4258540;459741;128591;143383;;
646;Vrouwen;Ondergrens 67%-prognose-interval;2031;9182930;9011834;2115945;1564611;4258317;458984;128791;144540;;
647;Vrouwen;Ondergrens 67%-prognose-interval;2032;9210401;9034128;2118926;1566155;4255697;458535;129006;146170;;
648;Vrouwen;Ondergrens 67%-prognose-interval;2033;9237676;9064714;2119348;1567545;4254847;458589;129066;147405;;
649;Vrouwen;Ondergrens 67%-prognose-interval;2034;9259453;9081580;2122995;1569721;4250321;459889;129063;148576;;
650;Vrouwen;Ondergrens 67%-prognose-interval;2035;9282824;9098769;2126840;1572704;4239488;460674;129187;150052;;
651;Vrouwen;Ondergrens 67%-prognose-interval;2036;9302420;9118468;2131571;1577489;4226075;461481;129400;151083;;
652;Vrouwen;Ondergrens 67%-prognose-interval;2037;9323063;9129913;2133028;1580821;4212222;462108;129641;151961;;
653;Vrouwen;Ondergrens 67%-prognose-interval;2038;9336604;9145230;2135767;1581561;4200035;462903;129773;152550;;
654;Vrouwen;Ondergrens 67%-prognose-interval;2039;9347267;9152647;2138394;1576737;4186976;463914;129745;153186;;
655;Vrouwen;Ondergrens 67%-prognose-interval;2040;9359542;9158186;2142985;1577148;4171106;464837;129764;153297;;
656;Vrouwen;Ondergrens 67%-prognose-interval;2041;9368701;9167083;2145140;1579141;4163064;466305;129616;153475;;
657;Vrouwen;Ondergrens 67%-prognose-interval;2042;9369610;9173008;2143740;1582025;4153127;467701;129789;153884;;
658;Vrouwen;Ondergrens 67%-prognose-interval;2043;9371293;9177914;2143508;1583199;4139146;467962;130010;154800;;
659;Vrouwen;Ondergrens 67%-prognose-interval;2044;9379063;9182414;2139867;1583847;4129906;468614;130069;155776;;
660;Vrouwen;Ondergrens 67%-prognose-interval;2045;9376570;9182937;2133657;1583885;4121623;469032;130108;155941;;
661;Vrouwen;Ondergrens 67%-prognose-interval;2046;9382026;9182609;2132794;1583596;4104994;469316;130236;156471;;
662;Vrouwen;Ondergrens 67%-prognose-interval;2047;9380684;9180936;2130448;1583799;4100603;469117;130330;156670;;
