ID;Geslacht;Leeftijd;Herkomstgroepering;HoogstGevolgdeOpleiding;Recidive;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenPer10000Inwoners_2;TotaalVerdachtenVanMisdrijven_3;VerdachtenPer10000Inwoners_4
4504;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;1;2010;10.0;132.0;0.0;
4505;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;1;2011;10.0;85.0;0.0;
4506;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;1;2012;;;0.0;
4507;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;1;2013;;;0.0;
4508;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Hbo, wo;1;2014;;;;
4509;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;0;2006;310.0;966.0;260.0;833.0
4510;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;0;2007;260.0;721.0;200.0;624.0
4511;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;0;2008;210.0;565.0;170.0;551.0
4512;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;0;2009;270.0;594.0;200.0;418.0
4513;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;0;2010;250.0;601.0;220.0;469.0
4514;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;0;2011;230.0;611.0;180.0;431.0
4515;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;0;2012;190.0;570.0;140.0;403.0
4516;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;0;2013;160.0;413.0;110.0;292.0
4517;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;0;2014;2420.0;330.0;1330.0;180.0
4518;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;2;2006;90.0;163.0;140.0;284.0
4519;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;2;2007;80.0;148.0;110.0;189.0
4520;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;2;2008;80.0;136.0;110.0;168.0
4521;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;2;2009;130.0;130.0;130.0;90.0
4522;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;2;2010;110.0;134.0;140.0;159.0
4523;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;2;2011;100.0;204.0;110.0;188.0
4524;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;2;2012;;;80.0;95.0
4525;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;2;2013;;;70.0;110.0
4526;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;2;2014;;;740.0;99.0
4527;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;1;2006;220.0;802.0;120.0;549.0
4528;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;1;2007;180.0;572.0;90.0;435.0
4529;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;1;2008;140.0;429.0;60.0;383.0
4530;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;1;2009;140.0;464.0;70.0;328.0
4531;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;1;2010;140.0;467.0;80.0;311.0
4532;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;1;2011;130.0;407.0;70.0;242.0
4533;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;1;2012;;;60.0;308.0
4534;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;1;2013;;;40.0;183.0
4535;Totaal mannen en vrouwen;12 tot 18 jaar;Overig niet-westerse allochtoon;Opleiding onbekend;1;2014;;;590.0;81.0
4536;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;0;2006;30.0;;150.0;
4537;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;0;2007;30.0;;150.0;
4538;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;0;2008;30.0;;120.0;
4539;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;0;2009;30.0;;110.0;
4540;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;0;2010;50.0;;80.0;
4541;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;0;2011;40.0;;80.0;
4542;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;0;2012;30.0;;70.0;
4543;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;0;2013;20.0;;40.0;
4544;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;0;2014;20.0;;10.0;
4545;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;2;2006;20.0;;100.0;
4546;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;2;2007;20.0;;100.0;
4547;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;2;2008;20.0;;70.0;
4548;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;2;2009;20.0;;60.0;
4549;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;2;2010;30.0;;60.0;
4550;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;2;2011;30.0;;50.0;
4551;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;2;2012;;;40.0;
4552;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;2;2013;;;20.0;
4553;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;2;2014;;;10.0;
4554;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;1;2006;10.0;;50.0;
4555;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;1;2007;10.0;;50.0;
4556;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;1;2008;10.0;;50.0;
4557;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;1;2009;10.0;;50.0;
4558;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;1;2010;10.0;;30.0;
4559;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;1;2011;10.0;;30.0;
4560;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;1;2012;;;30.0;
4561;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;1;2013;;;20.0;
4562;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Totaal opleidingen;1;2014;;;0.0;
4563;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;0;2006;0.0;;0.0;
4564;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;0;2007;0.0;;0.0;
4565;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;0;2008;0.0;;0.0;
4566;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;0;2009;0.0;;0.0;
4567;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;0;2010;0.0;;0.0;
4568;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;0;2011;;;;
4569;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;0;2012;;;;
4570;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;0;2013;;;;
4571;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;0;2014;;;;
4572;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;2;2006;0.0;;0.0;
4573;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;2;2007;0.0;;0.0;
4574;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;2;2008;0.0;;0.0;
4575;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;2;2009;0.0;;0.0;
4576;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;2;2010;0.0;;0.0;
4577;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;2;2011;;;;
4578;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;2;2012;;;;
4579;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;2;2013;;;;
4580;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;2;2014;;;;
4581;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;1;2006;0.0;;0.0;
4582;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;1;2007;0.0;;0.0;
4583;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;1;2008;0.0;;0.0;
4584;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;1;2009;0.0;;0.0;
4585;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;1;2010;0.0;;0.0;
4586;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;1;2011;;;;
4587;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;1;2012;;;;
4588;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;1;2013;;;;
4589;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Basisonderwijs;1;2014;;;;
4590;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;0;2006;0.0;;0.0;
4591;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;0;2007;0.0;;0.0;
4592;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;0;2008;0.0;;0.0;
4593;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;0;2009;0.0;;0.0;
4594;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;0;2010;0.0;;0.0;
4595;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;0;2011;;;;
4596;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;0;2012;;;;
4597;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;0;2013;;;;
4598;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;0;2014;;;;
4599;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;2;2006;0.0;;0.0;
4600;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;2;2007;0.0;;0.0;
4601;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;2;2008;0.0;;0.0;
4602;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;2;2009;0.0;;0.0;
4603;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;2;2010;0.0;;0.0;
4604;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;2;2011;;;;
4605;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;2;2012;;;;
4606;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;2;2013;;;;
4607;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;2;2014;;;;
4608;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;1;2006;0.0;;0.0;
4609;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;1;2007;0.0;;0.0;
4610;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;1;2008;0.0;;0.0;
4611;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;1;2009;0.0;;0.0;
4612;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;1;2010;0.0;;0.0;
4613;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;1;2011;;;;
4614;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;1;2012;;;;
4615;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;1;2013;;;;
4616;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Vmbo;1;2014;;;;
4617;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;0;2006;0.0;;0.0;
4618;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;0;2007;0.0;;0.0;
4619;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;0;2008;0.0;;0.0;
4620;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;0;2009;0.0;;0.0;
4621;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;0;2010;0.0;;0.0;
4622;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;0;2011;;;;
4623;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;0;2012;;;;
4624;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;0;2013;;;;
4625;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;0;2014;;;;
4626;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;2;2006;0.0;;0.0;
4627;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;2;2007;0.0;;0.0;
4628;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;2;2008;0.0;;0.0;
4629;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;2;2009;0.0;;0.0;
4630;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;2;2010;0.0;;0.0;
4631;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;2;2011;;;;
4632;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;2;2012;;;;
4633;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;2;2013;;;;
4634;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;2;2014;;;;
4635;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;1;2006;0.0;;0.0;
4636;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;1;2007;0.0;;0.0;
4637;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;1;2008;0.0;;0.0;
4638;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;1;2009;0.0;;0.0;
4639;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;1;2010;0.0;;0.0;
4640;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;1;2011;;;;
4641;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;1;2012;;;;
4642;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;1;2013;;;;
4643;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Voortgezet speciaal onderwijs;1;2014;;;;
4644;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;0;2006;0.0;;0.0;
4645;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;0;2007;0.0;;0.0;
4646;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;0;2008;0.0;;0.0;
4647;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;0;2009;0.0;;0.0;
4648;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;0;2010;0.0;;0.0;
4649;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;0;2011;;;;
4650;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;0;2012;;;;
4651;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;0;2013;;;;
4652;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;0;2014;;;;
4653;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;2;2006;0.0;;0.0;
4654;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;2;2007;0.0;;0.0;
4655;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;2;2008;0.0;;0.0;
4656;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;2;2009;0.0;;0.0;
4657;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;2;2010;0.0;;0.0;
4658;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;2;2011;;;;
4659;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;2;2012;;;;
4660;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;2;2013;;;;
4661;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;2;2014;;;;
4662;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;1;2006;0.0;;0.0;
4663;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;1;2007;0.0;;0.0;
4664;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;1;2008;0.0;;0.0;
4665;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;1;2009;0.0;;0.0;
4666;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;1;2010;0.0;;0.0;
4667;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;1;2011;;;;
4668;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;1;2012;;;;
4669;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;1;2013;;;;
4670;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Mbo;1;2014;;;;
4671;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;0;2006;0.0;;0.0;
4672;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;0;2007;0.0;;0.0;
4673;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;0;2008;0.0;;0.0;
4674;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;0;2009;0.0;;0.0;
4675;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;0;2010;0.0;;0.0;
4676;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;0;2011;;;;
4677;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;0;2012;;;;
4678;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;0;2013;;;;
4679;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;0;2014;;;;
4680;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;2;2006;0.0;;0.0;
4681;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;2;2007;0.0;;0.0;
4682;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;2;2008;0.0;;0.0;
4683;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;2;2009;0.0;;0.0;
4684;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;2;2010;0.0;;0.0;
4685;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;2;2011;;;;
4686;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;2;2012;;;;
4687;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;2;2013;;;;
4688;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;2;2014;;;;
4689;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;1;2006;0.0;;0.0;
4690;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;1;2007;0.0;;0.0;
4691;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;1;2008;0.0;;0.0;
4692;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;1;2009;0.0;;0.0;
4693;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;1;2010;0.0;;0.0;
4694;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;1;2011;;;;
4695;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;1;2012;;;;
4696;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;1;2013;;;;
4697;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Havo, vwo;1;2014;;;;
4698;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;0;2006;0.0;;0.0;
4699;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;0;2007;0.0;;0.0;
4700;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;0;2008;0.0;;0.0;
4701;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;0;2009;0.0;;0.0;
4702;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;0;2010;0.0;;0.0;
4703;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;0;2011;;;;
4704;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;0;2012;;;;
4705;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;0;2013;;;;
4706;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;0;2014;;;;
4707;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;2;2006;0.0;;0.0;
4708;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;2;2007;0.0;;0.0;
4709;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;2;2008;0.0;;0.0;
4710;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;2;2009;0.0;;0.0;
4711;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;2;2010;0.0;;0.0;
4712;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;2;2011;;;;
4713;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;2;2012;;;;
4714;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;2;2013;;;;
4715;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;2;2014;;;;
4716;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;1;2006;0.0;;0.0;
4717;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;1;2007;0.0;;0.0;
4718;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;1;2008;0.0;;0.0;
4719;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;1;2009;0.0;;0.0;
4720;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;1;2010;0.0;;0.0;
4721;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;1;2011;;;;
4722;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;1;2012;;;;
4723;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;1;2013;;;;
4724;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Hbo, wo;1;2014;;;;
4725;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;0;2006;30.0;;150.0;
4726;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;0;2007;30.0;;150.0;
4727;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;0;2008;30.0;;120.0;
4728;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;0;2009;30.0;;110.0;
4729;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;0;2010;50.0;;80.0;
4730;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;0;2011;40.0;;80.0;
4731;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;0;2012;30.0;;70.0;
4732;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;0;2013;20.0;;40.0;
4733;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;0;2014;20.0;;10.0;
4734;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;2;2006;20.0;;100.0;
4735;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;2;2007;20.0;;100.0;
4736;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;2;2008;20.0;;70.0;
4737;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;2;2009;20.0;;60.0;
4738;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;2;2010;30.0;;60.0;
4739;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;2;2011;30.0;;50.0;
4740;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;2;2012;;;40.0;
4741;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;2;2013;;;20.0;
4742;Totaal mannen en vrouwen;12 tot 18 jaar;Onbekend;Opleiding onbekend;2;2014;;;10.0;
