ID;InEnUitvoer;Perioden;OorspronkelijkeReeks_1;WerkdaggecorrigeerdeReeks_2;Prijs_3;OorspronkelijkeReeks_4;WerkdaggecorrigeerdeReeks_5;OorspronkelijkeReeks_6;WerkdaggecorrigeerdeReeks_7;Prijs_8;OorspronkelijkeReeks_9;WerkdaggecorrigeerdeReeks_10
502;Invoer;2024 augustus;106.9;107.3;115.0;93.0;93.3;-1.7;0.9;-2.2;0.5;3.2
503;Invoer;2024 september;117.5;118.8;120.5;97.5;98.6;1.9;1.9;-3.4;5.4;5.4
504;Invoer;2024 3e kwartaal;114.3;114.0;117.0;97.7;97.4;2.1;1.1;-1.7;3.8;2.8
505;Invoer;2024 oktober;126.1;123.4;116.3;108.4;106.0;-0.1;-2.7;-2.8;2.8;0.1
506;Invoer;2024 november;119.8;121.1;117.8;101.7;102.9;-1.2;1.5;-1.5;0.3;3.0
507;Invoer;2024 december;114.2;115.5;118.6;96.3;97.6;2.4;-0.3;0.3;2.1;-0.6
508;Invoer;2024 4e kwartaal;120.0;120.0;117.5;102.1;102.2;0.3;-0.5;-1.4;1.7;0.8
509;Invoer;2025 januari;105.9;104.1;115.5;91.7;90.1;5.6;5.6;3.1;2.4;2.4
510;Invoer;2025 februari;110.9;112.3;119.6;92.7;93.6;2.3;7.4;3.5;-1.1;3.6
511;Uitvoer;1995 januari;26.6;26.3;79.6;33.4;33.0;;;;;
512;Uitvoer;1995 februari;24.9;25.0;78.9;31.5;31.7;;;;;
513;Uitvoer;1995 maart;30.3;29.6;81.4;37.2;36.3;;;;;
514;Uitvoer;1995 1e kwartaal;27.2;26.9;80.0;34.0;33.7;;;;;
515;Uitvoer;1995 april;27.0;27.6;80.5;33.5;34.3;;;;;
516;Uitvoer;1995 mei;26.7;25.8;80.1;33.3;32.2;;;;;
517;Uitvoer;1995 juni;27.6;27.5;80.7;34.2;34.0;;;;;
518;Uitvoer;1995 2e kwartaal;27.1;27.0;80.4;33.7;33.5;;;;;
519;Uitvoer;1995 juli;23.4;24.1;80.3;29.1;30.0;;;;;
520;Uitvoer;1995 augustus;24.7;24.1;82.6;29.8;29.2;;;;;
521;Uitvoer;1995 september;27.7;28.1;81.1;34.2;34.6;;;;;
522;Uitvoer;1995 3e kwartaal;25.3;25.4;81.3;31.1;31.3;;;;;
523;Uitvoer;1995 oktober;26.1;26.2;84.4;30.9;31.0;;;;;
524;Uitvoer;1995 november;28.2;27.8;83.7;33.7;33.2;;;;;
525;Uitvoer;1995 december;26.5;27.7;85.7;30.9;32.2;;;;;
526;Uitvoer;1995 4e kwartaal;26.9;27.2;84.6;31.8;32.1;;;;;
527;Uitvoer;1995;26.6;26.6;81.6;32.7;32.7;;;;;
528;Uitvoer;1996 januari;27.1;26.7;78.3;34.6;34.1;2.1;1.6;-1.6;3.8;3.1
529;Uitvoer;1996 februari;26.6;26.0;77.7;34.2;33.3;6.8;3.7;-1.5;8.5;5.0
530;Uitvoer;1996 maart;30.4;31.2;81.3;37.4;38.5;0.3;5.7;-0.2;0.5;5.9
531;Uitvoer;1996 1e kwartaal;28.0;28.0;79.2;35.4;35.3;2.9;3.8;-1.1;4.0;4.7
532;Uitvoer;1996 april;26.6;26.4;81.3;32.7;32.5;-1.3;-4.3;1.0;-2.3;-5.4
533;Uitvoer;1996 mei;26.8;26.5;81.0;33.1;32.7;0.6;2.8;1.1;-0.5;1.5
534;Uitvoer;1996 juni;27.5;28.2;81.2;33.8;34.8;-0.5;2.7;0.6;-1.0;2.2
535;Uitvoer;1996 2e kwartaal;27.0;27.1;81.1;33.2;33.3;-0.4;0.3;0.9;-1.3;-0.6
536;Uitvoer;1996 juli;26.8;26.2;81.0;33.1;32.4;14.7;8.8;0.9;13.7;7.9
537;Uitvoer;1996 augustus;25.4;25.5;83.1;30.5;30.7;2.9;5.7;0.6;2.3;5.0
538;Uitvoer;1996 september;28.2;28.5;82.6;34.1;34.5;1.7;1.7;1.9;-0.2;-0.2
539;Uitvoer;1996 3e kwartaal;26.8;26.8;82.2;32.6;32.5;6.1;5.2;1.1;5.0;4.0
540;Uitvoer;1996 oktober;28.8;28.2;86.4;33.4;32.6;10.6;7.7;2.4;8.1;5.3
541;Uitvoer;1996 november;29.0;29.4;85.3;34.0;34.4;2.9;5.6;1.9;1.0;3.7
542;Uitvoer;1996 december;29.2;29.7;87.4;33.4;33.9;10.1;7.2;2.0;7.9;5.1
543;Uitvoer;1996 4e kwartaal;29.0;29.1;86.4;33.6;33.6;7.7;6.8;2.1;5.5;4.7
544;Uitvoer;1996;27.7;27.7;82.2;33.7;33.7;4.0;4.0;0.8;3.2;3.2
545;Uitvoer;1997 januari;29.2;28.7;80.5;36.3;35.7;7.5;7.5;2.7;4.7;4.7
546;Uitvoer;1997 februari;28.7;28.9;79.5;36.1;36.4;8.0;11.2;2.2;5.6;9.1
547;Uitvoer;1997 maart;31.5;33.1;82.6;38.1;40.0;3.7;5.9;1.7;2.0;4.0
548;Uitvoer;1997 1e kwartaal;29.8;30.2;80.9;36.8;37.3;6.3;8.1;2.2;4.0;5.8
549;Uitvoer;1997 april;31.5;30.6;82.5;38.1;37.1;18.3;15.8;1.5;16.5;14.2
550;Uitvoer;1997 mei;29.1;29.5;82.6;35.3;35.7;8.6;11.5;2.1;6.4;9.2
551;Uitvoer;1997 juni;31.3;31.3;83.0;37.7;37.7;13.7;10.8;2.2;11.3;8.4
552;Uitvoer;1997 2e kwartaal;30.6;30.5;82.7;37.0;36.9;13.5;12.6;1.9;11.4;10.6
553;Uitvoer;1997 juli;30.4;29.7;83.6;36.4;35.6;13.2;13.2;3.2;9.7;9.7
554;Uitvoer;1997 augustus;28.4;29.2;86.8;32.7;33.7;11.8;14.7;4.4;7.1;9.9
555;Uitvoer;1997 september;33.1;32.6;84.9;39.0;38.4;17.4;14.3;2.7;14.3;11.3
556;Uitvoer;1997 3e kwartaal;30.6;30.5;85.0;36.0;35.9;14.2;14.1;3.4;10.5;10.4
557;Uitvoer;1997 oktober;33.4;32.6;89.2;37.4;36.6;15.7;15.7;3.3;12.1;12.1
558;Uitvoer;1997 november;32.1;33.4;88.3;36.4;37.8;10.7;13.7;3.5;7.0;9.8
559;Uitvoer;1997 december;32.9;32.6;89.5;36.8;36.4;12.8;9.9;2.4;10.1;7.3
560;Uitvoer;1997 4e kwartaal;32.8;32.9;89.0;36.9;36.9;13.1;13.0;3.1;9.7;9.7
561;Uitvoer;1997;31.0;31.0;84.4;36.7;36.7;11.7;11.9;2.7;8.8;9.1
562;Uitvoer;1998 januari;30.5;30.8;81.6;37.4;37.7;4.6;7.4;1.4;3.1;5.8
563;Uitvoer;1998 februari;30.7;30.9;80.2;38.3;38.5;7.0;7.0;1.0;6.0;6.0
564;Uitvoer;1998 maart;35.9;36.0;83.2;43.2;43.3;13.9;8.7;0.6;13.2;8.2
565;Uitvoer;1998 1e kwartaal;32.4;32.6;81.7;39.6;39.8;8.7;7.7;1.0;7.5;6.7
566;Uitvoer;1998 april;33.0;32.7;82.5;39.9;39.6;4.8;7.0;0.0;4.7;6.8
567;Uitvoer;1998 mei;30.5;31.1;81.4;37.5;38.2;4.7;5.3;-1.5;6.3;7.0
568;Uitvoer;1998 juni;33.1;32.9;81.6;40.5;40.3;5.8;5.2;-1.6;7.5;6.9
569;Uitvoer;1998 2e kwartaal;32.2;32.3;81.9;39.3;39.4;5.1;5.8;-1.0;6.2;6.9
570;Uitvoer;1998 juli;32.3;31.6;81.8;39.5;38.7;6.4;6.4;-2.2;8.7;8.7
571;Uitvoer;1998 augustus;28.1;29.0;83.0;33.9;34.9;-0.9;-0.9;-4.3;3.5;3.5
572;Uitvoer;1998 september;33.4;32.9;81.1;41.1;40.5;0.7;0.7;-4.4;5.4;5.4
573;Uitvoer;1998 3e kwartaal;31.3;31.1;81.9;38.2;38.0;2.1;2.0;-3.7;6.0;5.9
574;Uitvoer;1998 oktober;33.2;33.3;84.0;39.5;39.7;-0.5;2.2;-5.8;5.7;8.5
575;Uitvoer;1998 november;33.2;33.6;83.1;40.0;40.4;3.4;0.7;-5.9;9.9;7.0
576;Uitvoer;1998 december;33.4;32.4;84.1;39.8;38.6;1.6;-0.6;-6.1;8.1;6.0
577;Uitvoer;1998 4e kwartaal;33.3;33.1;83.7;39.8;39.6;1.5;0.8;-5.9;7.9;7.2
578;Uitvoer;1998;32.3;32.3;82.3;39.2;39.2;4.3;4.0;-2.5;6.9;6.7
579;Uitvoer;1999 januari;29.9;31.0;75.7;39.5;40.9;-2.1;0.5;-7.3;5.6;8.4
580;Uitvoer;1999 februari;29.8;30.0;74.5;40.0;40.2;-3.0;-3.0;-7.1;4.5;4.5
581;Uitvoer;1999 maart;38.1;37.2;78.2;48.7;47.5;6.1;3.3;-5.9;12.7;9.8
582;Uitvoer;1999 1e kwartaal;32.6;32.7;76.3;42.7;42.9;0.6;0.4;-6.7;7.8;7.6
583;Uitvoer;1999 april;33.8;33.6;78.7;43.0;42.6;2.6;2.6;-4.6;7.5;7.5
584;Uitvoer;1999 mei;31.5;32.8;78.5;40.2;41.8;3.3;5.5;-3.6;7.2;9.3
585;Uitvoer;1999 juni;35.7;34.8;79.9;44.6;43.6;7.9;5.6;-2.1;10.2;8.0
586;Uitvoer;1999 2e kwartaal;33.7;33.7;79.0;42.6;42.7;4.6;4.6;-3.4;8.3;8.3
587;Uitvoer;1999 juli;32.7;32.8;79.7;41.0;41.2;1.0;3.7;-2.6;3.7;6.4
588;Uitvoer;1999 augustus;31.1;31.2;82.3;37.8;38.0;10.7;7.9;-0.9;11.7;8.9
589;Uitvoer;1999 september;36.6;36.1;81.9;44.7;44.0;9.8;9.8;1.0;8.7;8.7
590;Uitvoer;1999 3e kwartaal;33.5;33.4;81.3;41.2;41.1;7.1;7.1;-0.8;7.9;8.0
591;Uitvoer;1999 oktober;35.6;36.6;83.7;42.5;43.8;7.1;9.9;-0.3;7.4;10.2
592;Uitvoer;1999 november;38.3;37.8;84.6;45.3;44.6;15.3;12.3;1.8;13.3;10.4
593;Uitvoer;1999 december;38.9;36.9;87.7;44.4;42.2;16.3;13.8;4.2;11.6;9.4
594;Uitvoer;1999 4e kwartaal;37.6;37.1;85.4;44.0;43.5;12.9;12.0;1.9;10.8;10.0
595;Uitvoer;1999;34.3;34.2;80.5;42.6;42.5;6.3;6.1;-2.2;8.7;8.5
596;Uitvoer;2000 januari;34.8;35.4;79.4;43.9;44.6;16.7;14.2;4.9;11.2;9.0
597;Uitvoer;2000 februari;37.8;37.0;79.3;47.7;46.5;27.0;23.3;6.4;19.4;15.6
598;Uitvoer;2000 maart;44.9;43.8;81.8;54.9;53.5;17.7;17.7;4.5;12.7;12.7
599;Uitvoer;2000 1e kwartaal;39.2;38.7;80.2;48.8;48.2;20.2;18.3;5.2;14.3;12.4
600;Uitvoer;2000 april;38.4;39.3;82.9;46.3;47.5;13.6;17.2;5.3;7.9;11.4
601;Uitvoer;2000 mei;42.1;39.8;83.7;50.3;47.7;33.5;21.4;6.7;25.2;14.2
602;Uitvoer;2000 juni;40.9;41.6;85.1;48.0;48.8;14.6;19.6;6.5;7.6;12.0
603;Uitvoer;2000 2e kwartaal;40.5;40.3;83.9;48.2;48.0;20.2;19.4;6.1;13.2;12.5
604;Uitvoer;2000 juli;38.6;39.8;84.3;45.9;47.2;18.3;21.5;5.8;11.8;14.8
605;Uitvoer;2000 augustus;40.8;39.9;87.5;46.6;45.6;30.9;27.5;6.3;23.2;20.0
606;Uitvoer;2000 september;43.7;44.2;88.6;49.3;49.9;19.3;22.5;8.1;10.3;13.2
607;Uitvoer;2000 3e kwartaal;41.0;41.3;86.8;47.3;47.6;22.6;23.7;6.8;14.8;15.8
608;Uitvoer;2000 oktober;44.6;44.7;90.8;49.1;49.2;25.3;22.1;8.5;15.5;12.6
609;Uitvoer;2000 november;47.7;47.0;90.7;52.6;51.9;24.5;24.5;7.1;16.3;16.3
610;Uitvoer;2000 december;44.5;46.4;92.0;48.4;50.4;14.4;25.8;4.9;9.0;19.5
611;Uitvoer;2000 4e kwartaal;45.6;46.1;91.1;50.0;50.5;21.3;24.1;6.8;13.6;16.0
612;Uitvoer;2000;41.6;41.6;85.6;48.6;48.6;21.1;21.5;6.2;14.0;14.2
613;Uitvoer;2001 januari;42.4;41.7;84.2;50.3;49.5;21.7;18.0;6.1;14.7;11.0
614;Uitvoer;2001 februari;40.6;40.8;83.5;48.6;48.9;7.3;10.5;5.3;1.8;5.2
615;Uitvoer;2001 maart;47.7;47.8;84.8;56.2;56.3;6.4;9.2;3.8;2.5;5.2
616;Uitvoer;2001 1e kwartaal;43.6;43.4;84.2;51.7;51.6;11.2;12.3;5.0;5.9;7.0
617;Uitvoer;2001 april;41.0;41.8;85.5;48.0;48.9;6.9;6.3;3.1;3.6;3.0
618;Uitvoer;2001 mei;42.6;41.2;85.5;49.9;48.3;1.3;3.5;2.1;-0.8;1.2
619;Uitvoer;2001 juni;43.2;44.2;86.3;50.1;51.2;5.7;6.3;1.5;4.2;4.9
620;Uitvoer;2001 2e kwartaal;42.3;42.4;85.8;49.3;49.4;4.6;5.4;2.2;2.3;3.0
621;Uitvoer;2001 juli;40.3;40.5;84.8;47.5;47.7;4.4;1.7;0.7;3.7;1.0
622;Uitvoer;2001 augustus;39.8;38.9;85.9;46.4;45.3;-2.3;-2.3;-1.8;-0.5;-0.5
623;Uitvoer;2001 september;41.2;42.8;86.1;47.9;49.7;-5.7;-3.2;-2.8;-3.0;-0.4
624;Uitvoer;2001 3e kwartaal;40.5;40.7;85.6;47.3;47.6;-1.4;-1.3;-1.4;0.0;0.0
625;Uitvoer;2001 oktober;42.1;41.1;86.9;48.4;47.3;-5.6;-8.1;-4.4;-1.3;-3.9
626;Uitvoer;2001 november;42.4;41.8;86.8;48.8;48.1;-11.2;-11.2;-4.3;-7.2;-7.2
627;Uitvoer;2001 december;40.2;41.9;88.4;45.5;47.4;-9.7;-9.7;-4.0;-5.9;-5.9
628;Uitvoer;2001 4e kwartaal;41.5;41.6;87.3;47.6;47.6;-8.9;-9.7;-4.2;-4.9;-5.7
629;Uitvoer;2001;42.0;42.0;85.7;49.0;49.1;1.0;1.1;0.2;0.8;1.0
630;Uitvoer;2002 januari;38.0;37.4;80.6;47.2;46.4;-10.3;-10.3;-4.4;-6.2;-6.2
631;Uitvoer;2002 februari;37.8;38.0;79.4;47.6;48.0;-6.8;-6.8;-5.0;-2.0;-2.0
632;Uitvoer;2002 maart;44.4;45.7;80.9;54.9;56.5;-6.9;-4.4;-4.7;-2.3;0.3
633;Uitvoer;2002 1e kwartaal;40.1;40.4;80.3;49.9;50.3;-8.0;-7.1;-4.7;-3.5;-2.5
634;Uitvoer;2002 april;40.8;40.5;82.8;49.2;48.9;-0.6;-3.2;-3.1;2.5;-0.1
635;Uitvoer;2002 mei;40.5;40.0;82.4;49.1;48.5;-5.0;-2.9;-3.6;-1.4;0.5
636;Uitvoer;2002 juni;41.0;42.1;82.8;49.5;50.9;-5.2;-4.7;-4.1;-1.1;-0.5
637;Uitvoer;2002 2e kwartaal;40.7;40.9;82.7;49.3;49.4;-3.7;-3.7;-3.6;0.0;0.0
638;Uitvoer;2002 juli;39.8;38.9;81.4;48.9;47.8;-1.2;-3.8;-4.0;2.9;0.2
639;Uitvoer;2002 augustus;38.1;38.3;83.9;45.5;45.7;-4.2;-1.6;-2.4;-1.9;0.7
640;Uitvoer;2002 september;42.4;42.8;84.1;50.4;50.9;2.8;0.1;-2.4;5.3;2.5
641;Uitvoer;2002 3e kwartaal;40.1;40.0;83.1;48.3;48.1;-0.8;-1.7;-2.9;2.1;1.2
642;Uitvoer;2002 oktober;43.0;42.1;86.1;50.0;48.9;2.3;2.3;-0.9;3.2;3.2
643;Uitvoer;2002 november;42.7;43.2;85.1;50.2;50.8;0.7;3.4;-2.0;2.8;5.5
644;Uitvoer;2002 december;41.3;42.0;87.4;47.3;48.0;2.8;0.1;-1.1;3.9;1.3
645;Uitvoer;2002 4e kwartaal;42.3;42.4;86.2;49.1;49.2;1.9;1.9;-1.3;3.3;3.3
646;Uitvoer;2002;40.8;40.9;83.1;49.2;49.3;-2.7;-2.7;-3.1;0.4;0.4
647;Uitvoer;2003 januari;40.8;40.1;80.8;50.5;49.6;7.3;7.3;0.3;6.9;6.9
648;Uitvoer;2003 februari;39.8;40.0;80.3;49.5;49.9;5.1;5.1;1.1;4.0;4.0
649;Uitvoer;2003 maart;44.7;45.9;81.1;55.1;56.7;0.6;0.6;0.2;0.3;0.3
650;Uitvoer;2003 1e kwartaal;41.7;42.0;80.7;51.7;52.0;4.1;4.1;0.5;3.6;3.5
651;Uitvoer;2003 april;41.2;40.9;81.3;50.6;50.3;1.0;1.0;-1.8;2.9;2.9
652;Uitvoer;2003 mei;39.6;39.3;80.3;49.3;49.0;-2.3;-1.8;-2.6;0.3;0.9
653;Uitvoer;2003 juni;40.0;40.8;80.6;49.6;50.7;-2.5;-3.0;-2.7;0.2;-0.4
654;Uitvoer;2003 2e kwartaal;40.2;40.3;80.7;49.8;50.0;-1.2;-1.3;-2.3;1.1;1.1
655;Uitvoer;2003 juli;39.7;38.8;79.6;49.8;48.7;-0.4;-0.4;-2.2;1.8;1.8
656;Uitvoer;2003 augustus;36.1;37.2;82.3;43.9;45.2;-5.4;-2.9;-1.9;-3.6;-1.0
657;Uitvoer;2003 september;43.4;42.7;81.7;53.0;52.3;2.4;-0.3;-2.8;5.3;2.6
658;Uitvoer;2003 3e kwartaal;39.7;39.6;81.2;48.9;48.7;-1.0;-1.2;-2.3;1.3;1.2
659;Uitvoer;2003 oktober;44.4;43.4;83.8;52.9;51.8;3.1;3.1;-2.7;6.0;6.0
660;Uitvoer;2003 november;42.3;43.9;83.7;50.6;52.5;-0.9;1.7;-1.7;0.8;3.5
661;Uitvoer;2003 december;42.4;42.0;84.7;50.1;49.5;2.7;0.0;-3.1;5.9;3.2
662;Uitvoer;2003 4e kwartaal;43.0;43.1;84.0;51.2;51.3;1.6;1.6;-2.5;4.2;4.2
663;Uitvoer;2003;41.2;41.3;81.7;50.4;50.5;0.9;0.8;-1.6;2.6;2.5
664;Uitvoer;2004 januari;39.4;39.8;78.4;50.3;50.8;-3.4;-0.8;-3.0;-0.3;2.3
665;Uitvoer;2004 februari;39.5;39.6;77.5;51.0;51.0;-0.5;-0.9;-3.4;3.0;2.3
666;Uitvoer;2004 maart;48.4;47.2;79.3;61.0;59.5;8.3;2.7;-2.1;10.7;5.0
667;Uitvoer;2004 1e kwartaal;42.4;42.2;78.5;54.1;53.8;1.7;0.5;-2.8;4.6;3.3
668;Uitvoer;2004 april;45.4;45.0;81.3;55.8;55.4;10.1;10.1;0.0;10.1;10.1
669;Uitvoer;2004 mei;42.1;43.8;81.3;51.8;53.8;6.3;11.4;1.2;5.0;9.9
670;Uitvoer;2004 juni;48.4;47.2;82.4;58.8;57.4;21.2;15.6;2.3;18.5;13.2
671;Uitvoer;2004 2e kwartaal;45.3;45.4;81.7;55.4;55.5;12.5;12.4;1.2;11.2;11.1
672;Uitvoer;2004 juli;45.1;45.3;81.2;55.5;55.7;13.7;16.7;2.0;11.5;14.5
673;Uitvoer;2004 augustus;42.8;43.0;83.4;51.4;51.6;18.7;15.6;1.4;17.1;14.1
674;Uitvoer;2004 september;49.2;48.5;83.3;59.0;58.2;13.5;13.5;2.0;11.3;11.3
675;Uitvoer;2004 3e kwartaal;45.7;45.6;82.6;55.3;55.2;15.1;15.2;1.8;13.1;13.2
676;Uitvoer;2004 oktober;48.0;49.5;86.1;55.8;57.5;8.2;14.0;2.7;5.3;11.0
677;Uitvoer;2004 november;50.0;49.3;85.0;58.9;58.0;18.2;12.1;1.6;16.3;10.4
678;Uitvoer;2004 december;49.3;46.7;86.4;57.0;54.2;16.2;11.3;2.0;13.9;9.5
679;Uitvoer;2004 4e kwartaal;49.1;48.5;85.8;57.2;56.6;14.1;12.5;2.1;11.8;10.3
680;Uitvoer;2004;45.6;45.4;82.2;55.5;55.2;10.8;10.1;0.6;10.1;9.4
681;Uitvoer;2005 januari;44.5;45.1;80.9;55.0;55.9;12.9;13.4;3.2;9.4;10.0
682;Uitvoer;2005 februari;44.5;44.8;80.8;55.1;55.4;12.6;13.0;4.3;8.0;8.7
683;Uitvoer;2005 maart;52.6;52.5;82.7;63.7;63.4;8.8;11.1;4.2;4.4;6.5
684;Uitvoer;2005 1e kwartaal;47.2;47.5;81.5;57.9;58.2;11.2;12.4;3.9;7.0;8.3
685;Uitvoer;2005 april;51.3;50.1;83.9;61.1;59.9;13.0;11.2;3.1;9.6;8.1
686;Uitvoer;2005 mei;47.2;47.8;83.1;56.7;57.5;12.1;9.2;2.3;9.6;6.8
687;Uitvoer;2005 juni;51.0;49.8;84.3;60.5;59.1;5.4;5.4;2.3;3.0;3.0
688;Uitvoer;2005 2e kwartaal;49.8;49.2;83.8;59.5;58.8;10.0;8.5;2.6;7.3;5.9
689;Uitvoer;2005 juli;47.6;49.1;83.9;56.7;58.5;5.6;8.4;3.4;2.2;4.9
690;Uitvoer;2005 augustus;48.4;47.3;86.3;56.1;54.9;13.0;10.1;3.5;9.2;6.4
691;Uitvoer;2005 september;53.5;52.7;86.1;62.1;61.2;8.7;8.7;3.4;5.2;5.2
692;Uitvoer;2005 3e kwartaal;49.8;49.7;85.5;58.3;58.2;9.0;9.0;3.4;5.4;5.5
693;Uitvoer;2005 oktober;51.7;53.3;89.0;58.1;59.9;7.7;7.7;3.4;4.2;4.2
694;Uitvoer;2005 november;55.3;54.5;88.7;62.3;61.4;10.6;10.6;4.4;5.9;5.9
695;Uitvoer;2005 december;54.0;53.8;91.6;59.0;58.8;9.7;15.0;6.0;3.5;8.3
696;Uitvoer;2005 4e kwartaal;53.7;53.8;89.7;59.8;60.0;9.3;11.0;4.6;4.5;6.1
697;Uitvoer;2005;50.1;50.1;85.2;58.9;58.8;9.9;10.2;3.6;6.1;6.4
698;Uitvoer;2006 januari;51.3;50.7;86.3;59.4;58.8;15.3;12.3;6.7;8.1;5.3
699;Uitvoer;2006 februari;50.5;50.8;85.4;59.2;59.5;13.4;13.4;5.6;7.4;7.4
700;Uitvoer;2006 maart;62.1;60.6;86.2;72.1;70.3;18.0;15.5;4.2;13.2;11.0
701;Uitvoer;2006 1e kwartaal;54.6;54.0;86.0;63.6;62.9;15.7;13.8;5.4;9.7;8.0
702;Uitvoer;2006 april;54.6;56.0;87.2;62.7;64.2;6.6;11.8;4.0;2.5;7.3
703;Uitvoer;2006 mei;55.5;53.6;87.1;63.7;61.6;17.6;12.1;4.8;12.2;7.2
704;Uitvoer;2006 juni;57.9;57.7;87.4;66.3;66.0;13.5;16.0;3.7;9.5;11.7
705;Uitvoer;2006 2e kwartaal;56.0;55.8;87.2;64.2;63.9;12.4;13.3;4.1;8.0;8.7
706;Uitvoer;2006 juli;52.1;53.7;87.2;59.8;61.6;9.5;9.5;3.9;5.4;5.4
707;Uitvoer;2006 augustus;54.9;53.6;89.4;61.4;60.0;13.3;13.3;3.7;9.3;9.3
708;Uitvoer;2006 september;57.5;58.2;87.3;65.9;66.6;7.5;10.4;1.4;6.1;8.9
709;Uitvoer;2006 3e kwartaal;54.8;55.2;88.0;62.3;62.7;10.0;11.0;2.9;6.9;7.9
710;Uitvoer;2006 oktober;57.6;57.8;90.0;64.0;64.3;11.5;8.6;1.1;10.2;7.4
711;Uitvoer;2006 november;61.4;60.5;90.2;68.1;67.1;11.1;11.1;1.6;9.3;9.3
712;Uitvoer;2006 december;57.5;60.0;92.6;62.1;64.7;6.5;11.6;1.1;5.3;10.2
713;Uitvoer;2006 4e kwartaal;58.9;59.4;90.9;64.8;65.4;9.6;10.4;1.3;8.2;8.9
714;Uitvoer;2006;56.1;56.1;88.0;63.7;63.7;11.8;12.1;3.4;8.2;8.4
715;Uitvoer;2007 januari;55.9;55.0;87.8;63.7;62.6;8.9;8.4;1.7;7.1;6.4
716;Uitvoer;2007 februari;54.2;54.5;86.7;62.5;62.9;7.3;7.3;1.6;5.6;5.6
717;Uitvoer;2007 maart;64.8;64.8;87.8;73.7;73.9;4.3;7.1;1.9;2.3;5.0
718;Uitvoer;2007 1e kwartaal;58.3;58.1;87.5;66.6;66.4;6.7;7.5;1.7;4.8;5.6
719;Uitvoer;2007 april;57.3;58.4;88.2;65.0;66.2;4.9;4.4;1.1;3.8;3.1
720;Uitvoer;2007 mei;58.2;57.5;88.3;65.9;65.1;4.9;7.1;1.3;3.5;5.6
721;Uitvoer;2007 juni;60.9;61.0;88.5;68.9;69.0;5.2;5.7;1.2;3.9;4.6
722;Uitvoer;2007 2e kwartaal;58.8;59.0;88.3;66.6;66.8;5.0;5.7;1.2;3.7;4.4
723;Uitvoer;2007 juli;58.1;58.3;88.1;66.0;66.2;11.5;8.6;1.1;10.3;7.5
724;Uitvoer;2007 augustus;58.2;56.9;89.3;65.2;63.7;6.1;6.1;-0.1;6.2;6.2
725;Uitvoer;2007 september;59.8;62.1;88.3;67.7;70.3;4.0;6.8;1.2;2.8;5.6
726;Uitvoer;2007 3e kwartaal;58.7;59.1;88.6;66.3;66.8;7.1;7.2;0.7;6.3;6.4
727;Uitvoer;2007 oktober;63.8;62.4;92.2;69.2;67.7;10.7;7.8;2.5;8.0;5.3
728;Uitvoer;2007 november;67.6;66.6;92.7;73.0;71.9;10.1;10.1;2.8;7.2;7.2
729;Uitvoer;2007 december;60.0;62.6;95.2;63.0;65.7;4.2;4.2;2.8;1.4;1.4
730;Uitvoer;2007 4e kwartaal;63.8;63.8;93.3;68.4;68.4;8.4;7.4;2.6;5.6;4.7
731;Uitvoer;2007;59.9;60.0;89.4;67.0;67.1;6.8;7.0;1.6;5.1;5.3
732;Uitvoer;2008 januari;63.4;62.3;91.8;69.1;67.9;13.4;13.4;4.5;8.5;8.5
733;Uitvoer;2008 februari;62.6;61.1;90.9;68.8;67.0;15.5;12.2;4.8;10.2;6.6
734;Uitvoer;2008 maart;65.9;69.2;92.1;71.6;75.0;1.8;6.7;4.8;-2.9;1.6
735;Uitvoer;2008 1e kwartaal;64.0;64.2;91.6;69.8;70.0;9.7;10.5;4.7;4.8;5.4
736;Uitvoer;2008 april;66.9;65.0;92.9;72.0;70.1;16.6;11.2;5.3;10.8;5.8
737;Uitvoer;2008 mei;61.1;61.9;93.9;65.0;65.9;5.0;7.8;6.4;-1.3;1.3
738;Uitvoer;2008 juni;64.5;64.5;95.0;67.8;67.9;5.8;5.8;7.4;-1.5;-1.5
739;Uitvoer;2008 2e kwartaal;64.1;63.8;93.9;68.3;68.0;9.0;8.2;6.3;2.6;1.8
740;Uitvoer;2008 juli;64.8;63.3;94.7;68.4;66.9;11.4;8.5;7.5;3.7;1.0
741;Uitvoer;2008 augustus;59.8;61.6;96.0;62.3;64.2;2.8;8.3;7.5;-4.4;0.7
742;Uitvoer;2008 september;67.2;66.2;93.9;71.5;70.5;12.3;6.5;6.3;5.6;0.2
743;Uitvoer;2008 3e kwartaal;63.9;63.7;94.8;67.4;67.2;8.8;7.8;7.0;1.7;0.6
744;Uitvoer;2008 oktober;66.3;64.8;95.9;69.1;67.6;3.9;3.9;4.0;-0.1;-0.1
745;Uitvoer;2008 november;59.6;61.9;93.5;63.8;66.2;-11.8;-7.1;0.9;-12.6;-7.9
746;Uitvoer;2008 december;55.2;54.6;92.2;59.9;59.2;-7.9;-12.7;-3.1;-5.0;-9.8
747;Uitvoer;2008 4e kwartaal;60.4;60.4;93.9;64.3;64.3;-5.4;-5.3;0.7;-6.1;-6.0
748;Uitvoer;2008;63.1;63.0;93.5;67.4;67.4;5.3;5.1;4.6;0.7;0.4
749;Uitvoer;2009 januari;50.6;51.1;87.3;57.9;58.5;-20.2;-18.1;-4.8;-16.1;-13.9
