ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2021Totaal_1;WmoClienten2020InstroomWlz2021_2;SamenloopWmoWlz2020Wlz2021_3;WmoClientenGebruikWlz2021Totaal_4;WmoClienten2020InstroomWlzIn2021_5;SamenloopWmoWlz2020WlzIn2021_6;WmoClientenGebruikWlz2021Totaal_7;WmoClienten2020InstroomWlzIn2021_8;SamenloopWmoWlz2020WlzIn2021_9
8537;Mannen;10 000 tot 15 000 euro;Appingedam;0.0;0.0;0.0;6.25;0.0;6.25;12.0;0.0;12.0
8538;Mannen;10 000 tot 15 000 euro;Arnhem;60.0;40.0;20.0;13.39;8.71;4.69;26.0;17.0;9.0
8539;Mannen;10 000 tot 15 000 euro;Assen;25.0;5.0;20.0;24.11;5.36;18.75;46.0;10.0;36.0
8540;Mannen;10 000 tot 15 000 euro;Asten;5.0;0.0;5.0;38.46;7.69;30.77;63.0;13.0;50.0
8541;Mannen;10 000 tot 15 000 euro;Baarle-Nassau;5.0;0.0;5.0;40.0;10.0;30.0;98.0;24.0;73.0
8542;Mannen;10 000 tot 15 000 euro;Baarn;30.0;0.0;30.0;68.09;2.13;65.96;175.0;5.0;169.0
8543;Mannen;10 000 tot 15 000 euro;Barendrecht;5.0;0.0;5.0;30.43;4.35;26.09;42.0;6.0;36.0
8544;Mannen;10 000 tot 15 000 euro;Barneveld;15.0;5.0;10.0;38.46;7.69;30.77;64.0;13.0;51.0
8545;Mannen;10 000 tot 15 000 euro;Beek (L.);0.0;0.0;0.0;13.33;6.67;6.67;27.0;14.0;14.0
8546;Mannen;10 000 tot 15 000 euro;Beekdaelen;5.0;0.0;5.0;15.38;3.85;11.54;23.0;6.0;17.0
8547;Mannen;10 000 tot 15 000 euro;Beemster;;;;;;;;;
8548;Mannen;10 000 tot 15 000 euro;Beesel;;;;;;;;;
8549;Mannen;10 000 tot 15 000 euro;Berg en Dal;10.0;0.0;5.0;21.05;2.63;18.42;39.0;5.0;34.0
8550;Mannen;10 000 tot 15 000 euro;Bergeijk;5.0;0.0;5.0;36.36;0.0;36.36;65.0;0.0;65.0
8551;Mannen;10 000 tot 15 000 euro;Bergen (L.);;;;;;;;;
8552;Mannen;10 000 tot 15 000 euro;Bergen (NH.);15.0;5.0;10.0;61.9;14.29;47.62;72.0;17.0;56.0
8553;Mannen;10 000 tot 15 000 euro;Bergen op Zoom;;;;;;;;;
8554;Mannen;10 000 tot 15 000 euro;Berkelland;10.0;0.0;10.0;28.95;0.0;28.95;51.0;0.0;51.0
8555;Mannen;10 000 tot 15 000 euro;Bernheze;5.0;0.0;5.0;31.58;5.26;26.32;46.0;8.0;38.0
8556;Mannen;10 000 tot 15 000 euro;Best;5.0;0.0;5.0;31.25;0.0;31.25;48.0;0.0;48.0
8557;Mannen;10 000 tot 15 000 euro;Beuningen;;;;;;;;;
8558;Mannen;10 000 tot 15 000 euro;Beverwijk;5.0;0.0;5.0;12.2;2.44;9.76;17.0;3.0;13.0
8559;Mannen;10 000 tot 15 000 euro;De Bilt;10.0;0.0;5.0;28.57;3.57;25.0;31.0;4.0;27.0
8560;Mannen;10 000 tot 15 000 euro;Bladel;0.0;0.0;0.0;12.5;0.0;12.5;23.0;0.0;23.0
8561;Mannen;10 000 tot 15 000 euro;Blaricum;;;;;;;;;
8562;Mannen;10 000 tot 15 000 euro;Bloemendaal;10.0;0.0;10.0;45.83;4.17;41.67;93.0;8.0;85.0
8563;Mannen;10 000 tot 15 000 euro;Bodegraven-Reeuwijk;10.0;0.0;10.0;33.33;0.0;33.33;54.0;0.0;54.0
8564;Mannen;10 000 tot 15 000 euro;Boekel;5.0;0.0;0.0;25.0;8.33;16.67;58.0;19.0;38.0
8565;Mannen;10 000 tot 15 000 euro;Borger-Odoorn;5.0;0.0;5.0;13.89;5.56;8.33;30.0;12.0;18.0
8566;Mannen;10 000 tot 15 000 euro;Borne;10.0;0.0;10.0;27.78;2.78;25.0;81.0;8.0;73.0
8567;Mannen;10 000 tot 15 000 euro;Borsele;5.0;0.0;5.0;41.67;0.0;41.67;46.0;0.0;46.0
8568;Mannen;10 000 tot 15 000 euro;Boxmeer;;;;;;;;;
8569;Mannen;10 000 tot 15 000 euro;Boxtel;15.0;5.0;10.0;34.21;7.89;26.32;71.0;16.0;54.0
8570;Mannen;10 000 tot 15 000 euro;Breda;90.0;30.0;60.0;27.71;9.34;18.37;56.0;19.0;37.0
8571;Mannen;10 000 tot 15 000 euro;Brielle;;;;;;;;;
8572;Mannen;10 000 tot 15 000 euro;Bronckhorst;10.0;0.0;10.0;30.0;0.0;30.0;49.0;0.0;49.0
8573;Mannen;10 000 tot 15 000 euro;Brummen;5.0;0.0;0.0;28.57;14.29;14.29;41.0;20.0;20.0
8574;Mannen;10 000 tot 15 000 euro;Brunssum;10.0;0.0;10.0;23.26;2.33;20.93;46.0;5.0;41.0
8575;Mannen;10 000 tot 15 000 euro;Bunnik;;;;;;;;;
8576;Mannen;10 000 tot 15 000 euro;Bunschoten;5.0;0.0;5.0;20.0;0.0;20.0;34.0;0.0;34.0
8577;Mannen;10 000 tot 15 000 euro;Buren;5.0;0.0;0.0;30.0;10.0;20.0;27.0;9.0;18.0
8578;Mannen;10 000 tot 15 000 euro;Capelle aan den IJssel;20.0;5.0;15.0;20.83;3.13;17.71;37.0;6.0;32.0
8579;Mannen;10 000 tot 15 000 euro;Castricum;5.0;0.0;5.0;36.84;5.26;31.58;56.0;8.0;48.0
8580;Mannen;10 000 tot 15 000 euro;Coevorden;5.0;0.0;0.0;11.11;5.56;5.56;17.0;9.0;9.0
8581;Mannen;10 000 tot 15 000 euro;Cranendonck;;;;;;;;;
8582;Mannen;10 000 tot 15 000 euro;Cuijk;5.0;0.0;5.0;17.39;4.35;13.04;27.0;7.0;21.0
8583;Mannen;10 000 tot 15 000 euro;Culemborg;5.0;0.0;5.0;13.89;0.0;13.89;31.0;0.0;31.0
8584;Mannen;10 000 tot 15 000 euro;Dalfsen;5.0;0.0;5.0;17.39;4.35;13.04;29.0;7.0;22.0
8585;Mannen;10 000 tot 15 000 euro;Dantumadiel;5.0;0.0;5.0;27.27;4.55;22.73;58.0;10.0;48.0
8586;Mannen;10 000 tot 15 000 euro;Delft;30.0;10.0;20.0;17.28;4.94;12.35;19.0;6.0;14.0
8587;Mannen;10 000 tot 15 000 euro;Delfzijl;0.0;0.0;0.0;5.88;0.0;5.88;8.0;0.0;8.0
8588;Mannen;10 000 tot 15 000 euro;Deurne;15.0;0.0;15.0;34.88;0.0;34.88;87.0;0.0;87.0
8589;Mannen;10 000 tot 15 000 euro;Deventer;15.0;5.0;10.0;10.4;2.4;8.0;15.0;3.0;12.0
8590;Mannen;10 000 tot 15 000 euro;Diemen;5.0;0.0;5.0;21.88;6.25;15.63;22.0;6.0;16.0
8591;Mannen;10 000 tot 15 000 euro;Dinkelland;10.0;0.0;5.0;53.33;6.67;46.67;95.0;12.0;83.0
8592;Mannen;10 000 tot 15 000 euro;Doesburg;0.0;0.0;0.0;9.09;0.0;9.09;12.0;0.0;12.0
8593;Mannen;10 000 tot 15 000 euro;Doetinchem;35.0;20.0;15.0;27.07;14.29;12.78;88.0;46.0;42.0
8594;Mannen;10 000 tot 15 000 euro;Dongen;;;;;;;;;
8595;Mannen;10 000 tot 15 000 euro;Dordrecht;35.0;5.0;30.0;20.61;3.64;16.97;35.0;6.0;28.0
8596;Mannen;10 000 tot 15 000 euro;Drechterland;5.0;0.0;5.0;33.33;0.0;33.33;54.0;0.0;54.0
8597;Mannen;10 000 tot 15 000 euro;Drimmelen;15.0;0.0;15.0;60.0;8.0;52.0;144.0;19.0;125.0
8598;Mannen;10 000 tot 15 000 euro;Dronten;10.0;5.0;5.0;22.22;8.33;13.89;34.0;13.0;22.0
8599;Mannen;10 000 tot 15 000 euro;Druten;;;;;;;;;
8600;Mannen;10 000 tot 15 000 euro;Duiven;;;;;;;;;
8601;Mannen;10 000 tot 15 000 euro;Echt-Susteren;30.0;0.0;30.0;50.0;0.0;50.0;104.0;0.0;104.0
8602;Mannen;10 000 tot 15 000 euro;Edam-Volendam;0.0;0.0;0.0;14.29;7.14;7.14;16.0;8.0;8.0
8603;Mannen;10 000 tot 15 000 euro;Ede;20.0;5.0;15.0;16.38;5.17;11.21;27.0;8.0;18.0
8604;Mannen;10 000 tot 15 000 euro;Eemnes;;;;;;;;;
8605;Mannen;10 000 tot 15 000 euro;Eersel;25.0;0.0;25.0;70.59;0.0;70.59;273.0;0.0;273.0
8606;Mannen;10 000 tot 15 000 euro;Eijsden-Margraten;5.0;0.0;5.0;31.58;10.53;21.05;62.0;21.0;41.0
8607;Mannen;10 000 tot 15 000 euro;Eindhoven;65.0;20.0;40.0;17.21;5.74;11.48;24.0;8.0;16.0
8608;Mannen;10 000 tot 15 000 euro;Elburg;5.0;0.0;5.0;36.84;5.26;31.58;65.0;9.0;56.0
8609;Mannen;10 000 tot 15 000 euro;Emmen;;;;;;;;;
8610;Mannen;10 000 tot 15 000 euro;Enkhuizen;5.0;0.0;0.0;20.0;6.67;13.33;22.0;7.0;15.0
8611;Mannen;10 000 tot 15 000 euro;Enschede;135.0;20.0;115.0;30.91;4.55;26.36;62.0;9.0;53.0
8612;Mannen;10 000 tot 15 000 euro;Epe;5.0;0.0;0.0;10.71;3.57;7.14;16.0;5.0;11.0
8613;Mannen;10 000 tot 15 000 euro;Ermelo;35.0;0.0;35.0;61.67;0.0;61.67;143.0;0.0;143.0
8614;Mannen;10 000 tot 15 000 euro;Etten-Leur;10.0;5.0;5.0;22.73;9.09;13.64;51.0;20.0;30.0
8615;Mannen;10 000 tot 15 000 euro;De Fryske Marren;10.0;0.0;10.0;26.67;2.22;24.44;39.0;3.0;36.0
8616;Mannen;10 000 tot 15 000 euro;Geertruidenberg;5.0;0.0;5.0;33.33;8.33;25.0;49.0;12.0;37.0
8617;Mannen;10 000 tot 15 000 euro;Geldrop-Mierlo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8618;Mannen;10 000 tot 15 000 euro;Gemert-Bakel;15.0;0.0;15.0;43.75;3.13;40.63;81.0;6.0;75.0
8619;Mannen;10 000 tot 15 000 euro;Gennep;5.0;0.0;5.0;35.0;10.0;25.0;61.0;17.0;43.0
8620;Mannen;10 000 tot 15 000 euro;Gilze en Rijen;10.0;0.0;10.0;36.36;0.0;36.36;75.0;0.0;75.0
8621;Mannen;10 000 tot 15 000 euro;Goeree-Overflakkee;15.0;0.0;15.0;32.5;0.0;32.5;58.0;0.0;58.0
8622;Mannen;10 000 tot 15 000 euro;Goes;25.0;0.0;25.0;34.85;0.0;34.85;89.0;0.0;89.0
8623;Mannen;10 000 tot 15 000 euro;Goirle;5.0;0.0;5.0;20.0;0.0;20.0;35.0;0.0;35.0
8624;Mannen;10 000 tot 15 000 euro;Gooise Meren;;;;;;;;;
8625;Mannen;10 000 tot 15 000 euro;Gorinchem;10.0;0.0;10.0;38.71;0.0;38.71;51.0;0.0;51.0
8626;Mannen;10 000 tot 15 000 euro;Gouda;25.0;10.0;15.0;22.22;7.69;14.53;46.0;16.0;30.0
8627;Mannen;10 000 tot 15 000 euro;Grave;10.0;0.0;10.0;42.31;7.69;34.62;107.0;19.0;87.0
8628;Mannen;10 000 tot 15 000 euro;'s-Gravenhage (gemeente);185.0;65.0;120.0;14.24;5.08;9.16;23.0;8.0;15.0
8629;Mannen;10 000 tot 15 000 euro;Groningen (gemeente);35.0;5.0;25.0;9.76;1.78;7.99;8.0;1.0;7.0
8630;Mannen;10 000 tot 15 000 euro;Gulpen-Wittem;5.0;0.0;5.0;37.5;6.25;31.25;68.0;11.0;57.0
8631;Mannen;10 000 tot 15 000 euro;Haaksbergen;15.0;5.0;15.0;39.02;7.32;31.71;119.0;22.0;96.0
8632;Mannen;10 000 tot 15 000 euro;Haaren;15.0;0.0;15.0;70.83;0.0;70.83;246.0;0.0;246.0
8633;Mannen;10 000 tot 15 000 euro;Haarlem;35.0;10.0;20.0;14.35;5.06;9.28;25.0;9.0;16.0
8634;Mannen;10 000 tot 15 000 euro;Haarlemmermeer;30.0;5.0;25.0;29.79;4.26;25.53;36.0;5.0;31.0
8635;Mannen;10 000 tot 15 000 euro;Halderberge;5.0;0.0;5.0;27.27;9.09;18.18;41.0;14.0;27.0
8636;Mannen;10 000 tot 15 000 euro;Hardenberg;;;;;;;;;
8637;Mannen;10 000 tot 15 000 euro;Harderwijk;5.0;0.0;5.0;13.51;2.7;10.81;20.0;4.0;16.0
8638;Mannen;10 000 tot 15 000 euro;Hardinxveld-Giessendam;;;;;;;;;
8639;Mannen;10 000 tot 15 000 euro;Harlingen;5.0;5.0;0.0;20.83;16.67;4.17;35.0;28.0;7.0
8640;Mannen;10 000 tot 15 000 euro;Hattem;;;;;;;;;
8641;Mannen;10 000 tot 15 000 euro;Heemskerk;25.0;0.0;25.0;60.47;2.33;58.14;129.0;5.0;124.0
8642;Mannen;10 000 tot 15 000 euro;Heemstede;15.0;0.0;15.0;63.64;4.55;59.09;94.0;7.0;87.0
8643;Mannen;10 000 tot 15 000 euro;Heerde;;;;;;;;;
8644;Mannen;10 000 tot 15 000 euro;Heerenveen;15.0;5.0;10.0;20.97;4.84;16.13;40.0;9.0;31.0
8645;Mannen;10 000 tot 15 000 euro;Heerhugowaard;10.0;5.0;10.0;22.45;6.12;16.33;33.0;9.0;24.0
8646;Mannen;10 000 tot 15 000 euro;Heerlen;45.0;15.0;30.0;31.97;10.2;21.77;39.0;12.0;26.0
8647;Mannen;10 000 tot 15 000 euro;Heeze-Leende;25.0;0.0;20.0;69.7;3.03;66.67;207.0;9.0;198.0
8648;Mannen;10 000 tot 15 000 euro;Heiloo;5.0;0.0;5.0;23.53;5.88;17.65;28.0;7.0;21.0
8649;Mannen;10 000 tot 15 000 euro;Den Helder;10.0;0.0;10.0;18.75;0.0;18.75;29.0;0.0;29.0
8650;Mannen;10 000 tot 15 000 euro;Hellendoorn;10.0;0.0;10.0;33.33;0.0;33.33;73.0;0.0;73.0
8651;Mannen;10 000 tot 15 000 euro;Hellevoetsluis;;;;;;;;;
8652;Mannen;10 000 tot 15 000 euro;Helmond;25.0;10.0;15.0;15.53;6.83;8.7;37.0;16.0;21.0
8653;Mannen;10 000 tot 15 000 euro;Hendrik-Ido-Ambacht;0.0;0.0;0.0;15.38;7.69;7.69;25.0;13.0;13.0
8654;Mannen;10 000 tot 15 000 euro;Hengelo (O.);25.0;5.0;15.0;15.0;4.38;10.63;32.0;9.0;22.0
8655;Mannen;10 000 tot 15 000 euro;'s-Hertogenbosch;50.0;10.0;35.0;21.62;4.95;16.67;37.0;8.0;28.0
8656;Mannen;10 000 tot 15 000 euro;Heumen;;;;;;;;;
8657;Mannen;10 000 tot 15 000 euro;Heusden;0.0;0.0;0.0;4.0;0.0;4.0;4.0;0.0;4.0
8658;Mannen;10 000 tot 15 000 euro;Hillegom;10.0;0.0;5.0;33.33;4.17;29.17;62.0;8.0;54.0
8659;Mannen;10 000 tot 15 000 euro;Hilvarenbeek;5.0;0.0;5.0;30.77;7.69;23.08;70.0;18.0;53.0
8660;Mannen;10 000 tot 15 000 euro;Hilversum;15.0;5.0;5.0;13.83;6.38;7.45;17.0;8.0;9.0
8661;Mannen;10 000 tot 15 000 euro;Hoeksche Waard;20.0;5.0;20.0;32.81;4.69;28.13;66.0;9.0;56.0
8662;Mannen;10 000 tot 15 000 euro;Hof van Twente;5.0;0.0;5.0;17.95;2.56;15.38;42.0;6.0;36.0
8663;Mannen;10 000 tot 15 000 euro;Het Hogeland;20.0;0.0;20.0;23.66;1.08;22.58;61.0;3.0;58.0
8664;Mannen;10 000 tot 15 000 euro;Hollands Kroon;5.0;0.0;5.0;21.74;8.7;13.04;20.0;8.0;12.0
8665;Mannen;10 000 tot 15 000 euro;Hoogeveen;35.0;10.0;25.0;38.82;9.41;29.41;92.0;22.0;70.0
8666;Mannen;10 000 tot 15 000 euro;Hoorn;20.0;5.0;15.0;19.61;2.94;16.67;41.0;6.0;35.0
8667;Mannen;10 000 tot 15 000 euro;Horst aan de Maas;10.0;0.0;10.0;35.71;7.14;28.57;54.0;11.0;43.0
8668;Mannen;10 000 tot 15 000 euro;Houten;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8669;Mannen;10 000 tot 15 000 euro;Huizen;10.0;5.0;5.0;34.78;13.04;21.74;32.0;12.0;20.0
8670;Mannen;10 000 tot 15 000 euro;Hulst;5.0;0.0;5.0;16.67;0.0;16.67;20.0;0.0;20.0
8671;Mannen;10 000 tot 15 000 euro;IJsselstein;5.0;0.0;5.0;17.86;0.0;17.86;30.0;0.0;30.0
8672;Mannen;10 000 tot 15 000 euro;Kaag en Braassem;;;;;;;;;
8673;Mannen;10 000 tot 15 000 euro;Kampen;10.0;0.0;5.0;18.75;4.17;14.58;29.0;6.0;22.0
8674;Mannen;10 000 tot 15 000 euro;Kapelle;0.0;0.0;0.0;20.0;10.0;10.0;41.0;20.0;20.0
8675;Mannen;10 000 tot 15 000 euro;Katwijk;35.0;0.0;30.0;51.52;3.03;48.48;124.0;7.0;116.0
8676;Mannen;10 000 tot 15 000 euro;Kerkrade;10.0;10.0;0.0;10.11;8.99;1.12;17.0;15.0;2.0
8677;Mannen;10 000 tot 15 000 euro;Koggenland;5.0;0.0;5.0;42.86;7.14;35.71;55.0;9.0;46.0
8678;Mannen;10 000 tot 15 000 euro;Krimpen aan den IJssel;5.0;0.0;5.0;23.08;0.0;23.08;25.0;0.0;25.0
8679;Mannen;10 000 tot 15 000 euro;Krimpenerwaard;10.0;0.0;10.0;27.27;0.0;27.27;49.0;0.0;49.0
8680;Mannen;10 000 tot 15 000 euro;Laarbeek;5.0;0.0;5.0;63.64;18.18;45.45;70.0;20.0;50.0
8681;Mannen;10 000 tot 15 000 euro;Landerd;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8682;Mannen;10 000 tot 15 000 euro;Landgraaf;30.0;5.0;25.0;46.27;7.46;38.81;98.0;16.0;83.0
8683;Mannen;10 000 tot 15 000 euro;Landsmeer;;;;;;;;;
8684;Mannen;10 000 tot 15 000 euro;Langedijk;0.0;0.0;0.0;5.26;0.0;5.26;8.0;0.0;8.0
8685;Mannen;10 000 tot 15 000 euro;Lansingerland;5.0;0.0;5.0;16.67;0.0;16.67;15.0;0.0;15.0
8686;Mannen;10 000 tot 15 000 euro;Laren (NH.);;;;;;;;;
8687;Mannen;10 000 tot 15 000 euro;Leeuwarden;65.0;30.0;35.0;21.5;10.1;11.4;37.0;17.0;20.0
8688;Mannen;10 000 tot 15 000 euro;Leiden;20.0;0.0;20.0;11.24;1.12;10.11;14.0;1.0;13.0
8689;Mannen;10 000 tot 15 000 euro;Leiderdorp;5.0;0.0;5.0;20.83;4.17;16.67;39.0;8.0;31.0
8690;Mannen;10 000 tot 15 000 euro;Leidschendam-Voorburg;15.0;5.0;10.0;20.25;5.06;15.19;29.0;7.0;21.0
8691;Mannen;10 000 tot 15 000 euro;Lelystad;25.0;5.0;20.0;20.69;4.31;16.38;35.0;7.0;27.0
8692;Mannen;10 000 tot 15 000 euro;Leudal;10.0;0.0;10.0;32.43;2.7;29.73;69.0;6.0;63.0
8693;Mannen;10 000 tot 15 000 euro;Leusden;5.0;0.0;5.0;23.81;4.76;19.05;37.0;7.0;30.0
8694;Mannen;10 000 tot 15 000 euro;Lingewaard;10.0;0.0;10.0;31.25;6.25;25.0;52.0;10.0;41.0
8695;Mannen;10 000 tot 15 000 euro;Lisse;0.0;0.0;0.0;4.0;0.0;4.0;9.0;0.0;9.0
8696;Mannen;10 000 tot 15 000 euro;Lochem;10.0;0.0;10.0;40.0;6.67;33.33;63.0;10.0;52.0
8697;Mannen;10 000 tot 15 000 euro;Loon op Zand;5.0;5.0;5.0;22.22;11.11;11.11;49.0;24.0;24.0
8698;Mannen;10 000 tot 15 000 euro;Lopik;;;;;;;;;
8699;Mannen;10 000 tot 15 000 euro;Loppersum;;;;;;;;;
8700;Mannen;10 000 tot 15 000 euro;Losser;25.0;0.0;25.0;53.49;0.0;53.49;131.0;0.0;131.0
8701;Mannen;10 000 tot 15 000 euro;Maasdriel;5.0;0.0;5.0;14.29;0.0;14.29;23.0;0.0;23.0
8702;Mannen;10 000 tot 15 000 euro;Maasgouw;50.0;0.0;50.0;68.0;2.67;65.33;218.0;9.0;209.0
8703;Mannen;10 000 tot 15 000 euro;Maassluis;5.0;0.0;5.0;18.18;3.03;15.15;35.0;6.0;29.0
8704;Mannen;10 000 tot 15 000 euro;Maastricht;60.0;10.0;50.0;20.76;3.81;16.96;43.0;8.0;35.0
8705;Mannen;10 000 tot 15 000 euro;Medemblik;20.0;0.0;15.0;40.91;2.27;38.64;69.0;4.0;65.0
8706;Mannen;10 000 tot 15 000 euro;Meerssen;5.0;0.0;5.0;21.43;0.0;21.43;32.0;0.0;32.0
8707;Mannen;10 000 tot 15 000 euro;Meierijstad;20.0;0.0;15.0;24.32;2.7;21.62;45.0;5.0;40.0
8708;Mannen;10 000 tot 15 000 euro;Meppel;15.0;0.0;15.0;29.17;0.0;29.17;70.0;0.0;70.0
8709;Mannen;10 000 tot 15 000 euro;Middelburg (Z.);10.0;0.0;10.0;22.73;4.55;18.18;32.0;6.0;25.0
8710;Mannen;10 000 tot 15 000 euro;Midden-Delfland;0.0;0.0;0.0;20.0;10.0;10.0;27.0;14.0;14.0
8711;Mannen;10 000 tot 15 000 euro;Midden-Drenthe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8712;Mannen;10 000 tot 15 000 euro;Midden-Groningen;5.0;0.0;5.0;7.06;2.35;4.71;12.0;4.0;8.0
8713;Mannen;10 000 tot 15 000 euro;Mill en Sint Hubert;;;;;;;;;
8714;Mannen;10 000 tot 15 000 euro;Moerdijk;10.0;0.0;10.0;37.93;3.45;34.48;59.0;5.0;54.0
8715;Mannen;10 000 tot 15 000 euro;Molenlanden;0.0;0.0;0.0;12.5;0.0;12.5;16.0;0.0;16.0
8716;Mannen;10 000 tot 15 000 euro;Montferland;5.0;0.0;5.0;14.29;5.71;8.57;31.0;12.0;19.0
8717;Mannen;10 000 tot 15 000 euro;Montfoort;;;;;;;;;
8718;Mannen;10 000 tot 15 000 euro;Mook en Middelaar;;;;;;;;;
8719;Mannen;10 000 tot 15 000 euro;Neder-Betuwe;;;;;;;;;
8720;Mannen;10 000 tot 15 000 euro;Nederweert;5.0;0.0;5.0;35.71;0.0;35.71;74.0;0.0;74.0
8721;Mannen;10 000 tot 15 000 euro;Nieuwegein;;;;;;;;;
8722;Mannen;10 000 tot 15 000 euro;Nieuwkoop;40.0;0.0;40.0;77.78;0.0;77.78;207.0;0.0;207.0
8723;Mannen;10 000 tot 15 000 euro;Nijkerk;5.0;0.0;5.0;19.23;3.85;15.38;31.0;6.0;25.0
8724;Mannen;10 000 tot 15 000 euro;Nijmegen;55.0;15.0;40.0;15.14;3.71;11.43;20.0;5.0;15.0
8725;Mannen;10 000 tot 15 000 euro;Nissewaard;20.0;0.0;15.0;19.79;2.08;17.71;38.0;4.0;34.0
8726;Mannen;10 000 tot 15 000 euro;Noardeast-Fryslân;15.0;0.0;15.0;25.93;1.85;24.07;45.0;3.0;42.0
8727;Mannen;10 000 tot 15 000 euro;Noord-Beveland;;;;;;;;;
8728;Mannen;10 000 tot 15 000 euro;Noordenveld;;;;;;;;;
8729;Mannen;10 000 tot 15 000 euro;Noordoostpolder;5.0;0.0;5.0;15.56;0.0;15.56;25.0;0.0;25.0
8730;Mannen;10 000 tot 15 000 euro;Noordwijk;55.0;0.0;55.0;75.68;2.7;72.97;169.0;6.0;163.0
8731;Mannen;10 000 tot 15 000 euro;Nuenen, Gerwen en Nederwetten;5.0;0.0;5.0;25.0;0.0;25.0;29.0;0.0;29.0
8732;Mannen;10 000 tot 15 000 euro;Nunspeet;10.0;0.0;10.0;41.38;3.45;37.93;89.0;7.0;81.0
8733;Mannen;10 000 tot 15 000 euro;Oegstgeest;10.0;0.0;10.0;25.81;0.0;25.81;63.0;0.0;63.0
8734;Mannen;10 000 tot 15 000 euro;Oirschot;0.0;0.0;0.0;15.38;0.0;15.38;25.0;0.0;25.0
8735;Mannen;10 000 tot 15 000 euro;Oisterwijk;;;;;;;;;
8736;Mannen;10 000 tot 15 000 euro;Oldambt;15.0;5.0;10.0;16.88;5.19;11.69;36.0;11.0;25.0
8737;Mannen;10 000 tot 15 000 euro;Oldebroek;5.0;0.0;5.0;50.0;0.0;50.0;71.0;0.0;71.0
8738;Mannen;10 000 tot 15 000 euro;Oldenzaal;5.0;0.0;5.0;14.58;4.17;10.42;42.0;12.0;30.0
8739;Mannen;10 000 tot 15 000 euro;Olst-Wijhe;5.0;0.0;5.0;35.0;0.0;35.0;69.0;0.0;69.0
8740;Mannen;10 000 tot 15 000 euro;Ommen;;;;;;;;;
8741;Mannen;10 000 tot 15 000 euro;Oost Gelre;15.0;0.0;10.0;40.63;6.25;34.38;94.0;14.0;80.0
8742;Mannen;10 000 tot 15 000 euro;Oosterhout;5.0;5.0;0.0;13.04;8.7;4.35;19.0;13.0;6.0
8743;Mannen;10 000 tot 15 000 euro;Ooststellingwerf;20.0;0.0;15.0;43.9;4.88;39.02;98.0;11.0;87.0
8744;Mannen;10 000 tot 15 000 euro;Oostzaan;;;;;;;;;
8745;Mannen;10 000 tot 15 000 euro;Opmeer;;;;;;;;;
8746;Mannen;10 000 tot 15 000 euro;Opsterland;10.0;0.0;10.0;32.43;5.41;27.03;61.0;10.0;51.0
8747;Mannen;10 000 tot 15 000 euro;Oss;15.0;5.0;10.0;11.02;2.54;8.47;24.0;6.0;18.0
8748;Mannen;10 000 tot 15 000 euro;Oude IJsselstreek;15.0;5.0;10.0;28.26;6.52;21.74;63.0;14.0;48.0
8749;Mannen;10 000 tot 15 000 euro;Ouder-Amstel;5.0;0.0;5.0;70.0;0.0;70.0;80.0;0.0;80.0
8750;Mannen;10 000 tot 15 000 euro;Oudewater;;;;;;;;;
8751;Mannen;10 000 tot 15 000 euro;Overbetuwe;5.0;0.0;5.0;22.58;3.23;19.35;32.0;5.0;27.0
8752;Mannen;10 000 tot 15 000 euro;Papendrecht;5.0;0.0;0.0;17.39;8.7;8.7;29.0;14.0;14.0
8753;Mannen;10 000 tot 15 000 euro;Peel en Maas;30.0;5.0;25.0;53.7;7.41;46.3;139.0;19.0;120.0
8754;Mannen;10 000 tot 15 000 euro;Pekela;5.0;0.0;0.0;13.64;4.55;9.09;30.0;10.0;20.0
8755;Mannen;10 000 tot 15 000 euro;Pijnacker-Nootdorp;45.0;0.0;40.0;74.14;3.45;70.69;165.0;8.0;157.0
8756;Mannen;10 000 tot 15 000 euro;Purmerend;35.0;5.0;30.0;30.56;2.78;27.78;63.0;6.0;57.0
8757;Mannen;10 000 tot 15 000 euro;Putten;5.0;0.0;5.0;28.57;0.0;28.57;43.0;0.0;43.0
8758;Mannen;10 000 tot 15 000 euro;Raalte;10.0;0.0;10.0;21.05;0.0;21.05;46.0;0.0;46.0
8759;Mannen;10 000 tot 15 000 euro;Reimerswaal;5.0;0.0;5.0;25.0;6.25;18.75;44.0;11.0;33.0
8760;Mannen;10 000 tot 15 000 euro;Renkum;10.0;5.0;5.0;23.08;10.26;12.82;42.0;19.0;24.0
8761;Mannen;10 000 tot 15 000 euro;Renswoude;;;;;;;;;
8762;Mannen;10 000 tot 15 000 euro;Reusel-De Mierden;;;;;;;;;
8763;Mannen;10 000 tot 15 000 euro;Rheden;5.0;0.0;5.0;10.45;1.49;8.96;19.0;3.0;17.0
8764;Mannen;10 000 tot 15 000 euro;Rhenen;5.0;0.0;5.0;37.5;0.0;37.5;61.0;0.0;61.0
