ID;Vakantiekenmerken;Perioden;TotaalAantalLangeVakantiesNederland_1;Waddeneilanden_2;Noordzeebadplaatsen_3;Watersportgebieden_4;VeluweEnVeluwerand_5;TwenteSallandEnVechtstreek_6;GroningseFrieseEnDrentseZandgronden_7;WestEnMiddenBrabant_8;OBrabantNMLimburgRijkVNijmegen_9;ZuidLimburg_10;OverigNederland_11;Friesland_12;Drenthe_13;Overijssel_14;Gelderland_15;NoordHolland_16;ZuidHolland_17;Zeeland_18;NoordBrabant_19;Limburg_20;OverigeProvincies_21
601;Hoogseizoen;2003;3336.0;172.0;515.0;597.0;352.0;328.0;318.0;281.0;240.0;101.0;431.0;312.0;279.0;354.0;554.0;351.0;230.0;440.0;332.0;260.0;225.0
602;Hoogseizoen;2004;3409.0;195.0;441.0;494.0;378.0;278.0;414.0;274.0;350.0;94.0;491.0;294.0;358.0;303.0;611.0;333.0;228.0;382.0;346.0;330.0;224.0
603;Hoogseizoen;2005;3137.0;177.0;428.0;430.0;331.0;295.0;353.0;268.0;326.0;96.0;433.0;299.0;306.0;317.0;535.0;304.0;195.0;300.0;334.0;343.0;205.0
604;Hoogseizoen;2006;3274.0;183.0;419.0;492.0;398.0;282.0;363.0;288.0;261.0;132.0;457.0;347.0;310.0;335.0;582.0;281.0;167.0;327.0;353.0;322.0;250.0
605;Hoogseizoen;2007;3058.0;174.0;396.0;458.0;345.0;252.0;325.0;291.0;258.0;130.0;429.0;285.0;290.0;292.0;505.0;338.0;195.0;299.0;357.0;305.0;194.0
606;Hoogseizoen;2008;2955.0;194.0;363.0;397.0;345.0;255.0;311.0;291.0;253.0;130.0;415.0;227.0;274.0;281.0;548.0;323.0;153.0;301.0;357.0;281.0;210.0
607;Hoogseizoen;2009;3150.0;180.0;404.0;503.0;370.0;242.0;358.0;246.0;321.0;139.0;386.0;328.0;312.0;262.0;556.0;303.0;225.0;287.0;334.0;351.0;192.0
608;Hoogseizoen;2010;3175.0;190.0;407.0;480.0;294.0;250.0;379.0;233.0;330.0;115.0;499.0;306.0;322.0;293.0;543.0;310.0;198.0;350.0;302.0;334.0;217.0
609;Hoogseizoen;2011;2899.0;204.0;379.0;405.0;271.0;311.0;343.0;243.0;271.0;121.0;352.0;285.0;307.0;351.0;467.0;258.0;160.0;297.0;302.0;307.0;165.0
610;Hoogseizoen;2012;3014.0;203.0;366.0;380.0;311.0;293.0;424.0;271.0;286.0;112.0;369.0;277.0;372.0;320.0;482.0;232.0;182.0;288.0;348.0;302.0;212.0
611;Hoogseizoen;2013;3206.0;254.0;410.0;459.0;330.0;278.0;349.0;243.0;291.0;134.0;459.0;306.0;321.0;351.0;563.0;312.0;193.0;296.0;284.0;370.0;210.0
612;Hoogseizoen;2014;2969.0;205.0;361.0;422.0;314.0;308.0;335.0;242.0;285.0;121.0;376.0;281.0;290.0;335.0;548.0;270.0;126.0;294.0;285.0;333.0;208.0
613;Hoogseizoen;2015;3031.0;201.0;398.0;364.0;329.0;253.0;339.0;276.0;298.0;120.0;453.0;261.0;303.0;281.0;543.0;321.0;158.0;287.0;342.0;337.0;198.0
614;Hoogseizoen;2016;2979.0;211.0;342.0;424.0;307.0;269.0;367.0;277.0;276.0;99.0;407.0;316.0;323.0;295.0;514.0;278.0;151.0;282.0;367.0;251.0;202.0
615;Naseizoen;2002;815.0;84.0;99.0;87.0;117.0;74.0;84.0;52.0;55.0;44.0;118.0;86.0;74.0;74.0;162.0;77.0;60.0;77.0;73.0;78.0;53.0
616;Naseizoen;2003;871.0;68.0;134.0;96.0;121.0;90.0;86.0;45.0;59.0;70.0;104.0;82.0;78.0;90.0;163.0;67.0;67.0;105.0;66.0;112.0;41.0
617;Naseizoen;2004;905.0;77.0;143.0;106.0;70.0;91.0;84.0;72.0;120.0;54.0;87.0;73.0;72.0;92.0;116.0;101.0;48.0;107.0;85.0;160.0;52.0
618;Naseizoen;2005;763.0;64.0;94.0;75.0;76.0;73.0;77.0;39.0;94.0;62.0;109.0;56.0;67.0;77.0;127.0;102.0;39.0;59.0;53.0;140.0;44.0
619;Naseizoen;2006;786.0;64.0;112.0;73.0;79.0;78.0;105.0;58.0;86.0;32.0;100.0;50.0;91.0;82.0;114.0;99.0;54.0;76.0;77.0;99.0;44.0
620;Naseizoen;2007;849.0;64.0;109.0;72.0;117.0;89.0;104.0;70.0;50.0;46.0;128.0;47.0;93.0;112.0;173.0;103.0;42.0;58.0;80.0;87.0;53.0
621;Naseizoen;2008;791.0;69.0;114.0;74.0;112.0;42.0;82.0;70.0;90.0;47.0;93.0;65.0;76.0;49.0;164.0;101.0;38.0;63.0;77.0;118.0;42.0
622;Naseizoen;2009;713.0;55.0;104.0;73.0;64.0;34.0;79.0;78.0;80.0;50.0;96.0;76.0;72.0;36.0;99.0;93.0;43.0;70.0;86.0;113.0;26.0
623;Naseizoen;2010;533.0;61.0;56.0;69.0;59.0;48.0;73.0;19.0;49.0;36.0;62.0;58.0;65.0;55.0;80.0;50.0;27.0;61.0;35.0;74.0;28.0
624;Naseizoen;2011;528.0;30.0;100.0;45.0;50.0;54.0;76.0;29.0;56.0;26.0;63.0;32.0;70.0;57.0;77.0;53.0;47.0;53.0;33.0;79.0;26.0
625;Naseizoen;2012;572.0;49.0;99.0;59.0;69.0;42.0;68.0;37.0;56.0;25.0;69.0;39.0;63.0;44.0;101.0;59.0;38.0;53.0;48.0;68.0;59.0
626;Naseizoen;2013;766.0;50.0;129.0;73.0;96.0;58.0;110.0;48.0;81.0;24.0;98.0;46.0;99.0;62.0;152.0;68.0;43.0;88.0;66.0;86.0;57.0
627;Naseizoen;2014;709.0;52.0;100.0;96.0;59.0;71.0;72.0;61.0;88.0;40.0;68.0;56.0;65.0;85.0;92.0;79.0;49.0;49.0;68.0;117.0;49.0
628;Naseizoen;2015;669.0;60.0;94.0;74.0;76.0;75.0;72.0;49.0;53.0;39.0;78.0;45.0;67.0;87.0;105.0;80.0;29.0;56.0;53.0;88.0;58.0
629;Naseizoen;2016;629.0;62.0;109.0;73.0;44.0;68.0;66.0;51.0;63.0;32.0;60.0;68.0;59.0;72.0;82.0;63.0;37.0;58.0;69.0;75.0;45.0
630;5-8 Dagen;2002;5948.0;389.0;776.0;677.0;713.0;455.0;627.0;565.0;637.0;344.0;767.0;484.0;568.0;503.0;1066.0;495.0;406.0;586.0;682.0;790.0;368.0
631;5-8 Dagen;2003;6038.0;470.0;765.0;759.0;749.0;534.0;625.0;483.0;585.0;330.0;739.0;512.0;585.0;567.0;1071.0;580.0;385.0;596.0;601.0;759.0;382.0
632;5-8 Dagen;2004;5927.0;425.0;725.0;658.0;763.0;461.0;668.0;524.0;777.0;253.0;671.0;444.0;589.0;503.0;1110.0;525.0;361.0;544.0;631.0;854.0;365.0
633;5-8 Dagen;2005;5628.0;422.0;728.0;581.0;632.0;494.0;686.0;494.0;659.0;278.0;654.0;406.0;622.0;524.0;987.0;566.0;317.0;463.0;588.0;805.0;349.0
634;5-8 Dagen;2006;5954.0;437.0;761.0;693.0;619.0;459.0;719.0;558.0;706.0;255.0;748.0;456.0;649.0;537.0;955.0;660.0;348.0;486.0;660.0;813.0;390.0
635;5-8 Dagen;2007;5768.0;477.0;650.0;651.0;595.0;515.0;648.0;511.0;691.0;325.0;706.0;454.0;595.0;589.0;915.0;713.0;296.0;400.0;621.0;857.0;328.0
636;5-8 Dagen;2008;5915.0;416.0;650.0;656.0;719.0;472.0;681.0;545.0;700.0;338.0;738.0;391.0;627.0;520.0;1067.0;597.0;271.0;498.0;658.0;873.0;413.0
637;5-8 Dagen;2009;5989.0;422.0;759.0;783.0;675.0;416.0;736.0;531.0;735.0;307.0;624.0;456.0;658.0;449.0;998.0;656.0;337.0;532.0;653.0;882.0;368.0
638;5-8 Dagen;2010;5683.0;416.0;716.0;618.0;622.0;458.0;726.0;486.0;653.0;289.0;698.0;416.0;661.0;509.0;927.0;556.0;338.0;512.0;594.0;807.0;363.0
639;5-8 Dagen;2011;5636.0;391.0;716.0;624.0;547.0;465.0;735.0;444.0;725.0;355.0;634.0;412.0;659.0;495.0;868.0;518.0;345.0;472.0;548.0;918.0;401.0
640;5-8 Dagen;2012;5485.0;406.0;685.0;575.0;627.0;402.0;731.0;477.0;703.0;284.0;596.0;393.0;679.0;420.0;904.0;471.0;316.0;469.0;590.0;855.0;387.0
641;5-8 Dagen;2013;5715.0;462.0;756.0;602.0;632.0;390.0;689.0;562.0;657.0;290.0;675.0;447.0;637.0;438.0;942.0;613.0;263.0;532.0;649.0;813.0;380.0
642;5-8 Dagen;2014;5306.0;397.0;703.0;622.0;604.0;409.0;678.0;450.0;590.0;309.0;542.0;403.0;625.0;457.0;917.0;619.0;254.0;439.0;519.0;785.0;287.0
643;5-8 Dagen;2015;5438.0;403.0;706.0;619.0;683.0;420.0;631.0;412.0;645.0;278.0;640.0;409.0;583.0;459.0;986.0;627.0;255.0;440.0;498.0;795.0;387.0
644;5-8 Dagen;2016;5486.0;481.0;670.0;590.0;540.0;488.0;760.0;457.0;577.0;262.0;663.0;470.0;704.0;510.0;858.0;570.0;294.0;430.0;569.0;689.0;393.0
645;9-11 Dagen;2002;811.0;46.0;118.0;127.0;68.0;74.0;72.0;58.0;53.0;40.0;155.0;76.0;68.0;82.0;118.0;78.0;47.0;115.0;81.0;66.0;81.0
646;9-11 Dagen;2003;850.0;42.0;135.0;136.0;131.0;69.0;56.0;84.0;43.0;25.0;131.0;75.0;44.0;81.0;200.0;70.0;65.0;107.0;101.0;44.0;64.0
647;9-11 Dagen;2004;816.0;53.0;130.0;101.0;74.0;53.0;111.0;62.0;67.0;38.0;127.0;85.0;100.0;58.0;127.0;91.0;55.0;80.0;74.0;87.0;60.0
648;9-11 Dagen;2005;831.0;52.0;109.0;100.0;94.0;83.0;73.0;53.0;65.0;49.0;154.0;98.0;63.0;94.0;158.0;67.0;60.0;77.0;83.0;83.0;48.0
649;9-11 Dagen;2006;790.0;33.0;137.0;109.0;93.0;58.0;81.0;44.0;53.0;33.0;148.0;51.0;77.0;68.0;155.0;97.0;42.0;99.0;55.0;78.0;69.0
650;9-11 Dagen;2007;769.0;42.0;139.0;115.0;88.0;39.0;82.0;66.0;51.0;58.0;88.0;45.0;73.0;62.0;126.0;82.0;58.0;109.0;82.0;95.0;37.0
651;9-11 Dagen;2008;769.0;59.0;78.0;139.0;83.0;60.0;69.0;92.0;57.0;27.0;105.0;57.0;61.0;75.0;154.0;99.0;38.0;69.0;102.0;74.0;40.0
652;9-11 Dagen;2009;798.0;52.0;86.0;143.0;85.0;57.0;91.0;39.0;72.0;47.0;126.0;85.0;84.0;73.0;140.0;71.0;59.0;62.0;65.0;95.0;63.0
653;9-11 Dagen;2010;867.0;62.0;108.0;162.0;82.0;67.0;91.0;63.0;55.0;35.0;142.0;68.0;72.0;102.0;156.0;120.0;57.0;91.0;68.0;69.0;64.0
654;9-11 Dagen;2011;848.0;53.0;118.0;80.0;93.0;91.0;100.0;59.0;68.0;36.0;151.0;59.0;100.0;96.0;149.0;88.0;63.0;75.0;77.0;88.0;54.0
655;9-11 Dagen;2012;790.0;27.0;93.0;85.0;72.0;99.0;96.0;71.0;92.0;32.0;123.0;45.0;83.0;103.0;122.0;50.0;51.0;83.0;101.0;104.0;50.0
656;9-11 Dagen;2013;690.0;32.0;107.0;91.0;58.0;49.0;81.0;50.0;53.0;32.0;138.0;42.0;66.0;54.0;136.0;60.0;52.0;74.0;75.0;65.0;67.0
657;9-11 Dagen;2014;653.0;44.0;68.0;121.0;49.0;54.0;80.0;49.0;63.0;34.0;93.0;45.0;70.0;74.0;94.0;59.0;40.0;52.0;61.0;79.0;78.0
658;9-11 Dagen;2015;733.0;34.0;108.0;93.0;69.0;53.0;79.0;79.0;66.0;22.0;129.0;62.0;74.0;62.0;140.0;73.0;50.0;70.0;91.0;73.0;39.0
659;9-11 Dagen;2016;736.0;43.0;92.0;84.0;86.0;52.0;54.0;62.0;96.0;57.0;110.0;67.0;47.0;58.0;151.0;50.0;37.0;72.0;85.0;113.0;55.0
660;12-15 Dagen;2002;1157.0;119.0;139.0;140.0;125.0;83.0;141.0;104.0;83.0;44.0;179.0;123.0;131.0;91.0;181.0;142.0;51.0;135.0;119.0;112.0;74.0
661;12-15 Dagen;2003;1112.0;94.0;185.0;141.0;137.0;114.0;111.0;71.0;76.0;39.0;145.0;96.0;106.0;122.0;197.0;99.0;68.0;170.0;88.0;104.0;63.0
662;12-15 Dagen;2004;1180.0;91.0;156.0;177.0;125.0;119.0;135.0;84.0;121.0;39.0;134.0;99.0;120.0;119.0;194.0;141.0;54.0;148.0;101.0;140.0;64.0
663;12-15 Dagen;2005;928.0;76.0;124.0;117.0;99.0;89.0;105.0;57.0;95.0;37.0;128.0;99.0;86.0;96.0;161.0;93.0;55.0;99.0;78.0;115.0;45.0
664;12-15 Dagen;2006;1016.0;88.0;109.0;116.0;139.0;104.0;101.0;82.0;84.0;46.0;148.0;89.0;79.0;121.0;197.0;91.0;52.0;105.0;106.0;116.0;61.0
665;12-15 Dagen;2007;967.0;82.0;135.0;133.0;94.0;71.0;113.0;82.0;67.0;51.0;140.0;115.0;101.0;85.0;147.0;97.0;62.0;110.0;92.0;108.0;50.0
666;12-15 Dagen;2008;965.0;88.0;106.0;110.0;98.0;89.0;131.0;69.0;66.0;46.0;161.0;109.0;113.0;94.0;172.0;100.0;59.0;81.0;77.0;96.0;65.0
667;12-15 Dagen;2009;1065.0;88.0;137.0;143.0;122.0;96.0;159.0;51.0;93.0;36.0;142.0;100.0;143.0;113.0;186.0;121.0;75.0;105.0;78.0;96.0;49.0
668;12-15 Dagen;2010;1009.0;98.0;101.0;139.0;104.0;119.0;108.0;49.0;70.0;53.0;169.0;153.0;94.0;129.0;176.0;104.0;52.0;90.0;61.0;108.0;44.0
669;12-15 Dagen;2011;936.0;73.0;118.0;111.0;103.0;128.0;125.0;49.0;68.0;57.0;105.0;103.0;109.0;138.0;161.0;79.0;33.0;97.0;62.0;105.0;49.0
670;12-15 Dagen;2012;834.0;66.0;96.0;88.0;116.0;98.0;123.0;61.0;61.0;37.0;89.0;87.0;113.0;116.0;157.0;51.0;37.0;69.0;81.0;75.0;47.0
671;12-15 Dagen;2013;950.0;51.0;112.0;124.0;139.0;105.0;118.0;51.0;66.0;44.0;140.0;90.0;98.0;130.0;198.0;74.0;56.0;83.0;59.0;103.0;59.0
672;12-15 Dagen;2014;919.0;78.0;128.0;85.0;93.0;109.0;81.0;63.0;83.0;59.0;142.0;82.0;66.0;119.0;151.0;94.0;29.0;99.0;82.0;123.0;76.0
673;12-15 Dagen;2015;826.0;67.0;126.0;73.0;96.0;83.0;77.0;66.0;78.0;42.0;118.0;59.0;67.0;96.0;162.0;82.0;41.0;82.0;78.0;102.0;56.0
674;12-15 Dagen;2016;903.0;63.0;127.0;115.0;121.0;104.0;98.0;62.0;95.0;28.0;90.0;75.0;91.0;114.0;191.0;66.0;33.0;110.0;93.0;77.0;52.0
675;16-22 Dagen;2002;686.0;50.0;72.0;75.0;61.0;67.0;42.0;95.0;45.0;37.0;142.0;55.0;40.0;71.0;104.0;91.0;43.0;70.0;107.0;69.0;35.0
676;16-22 Dagen;2003;541.0;39.0;108.0;106.0;58.0;35.0;43.0;33.0;39.0;16.0;65.0;56.0;38.0;35.0;79.0;61.0;53.0;91.0;48.0;38.0;43.0
677;16-22 Dagen;2004;644.0;39.0;83.0;99.0;60.0;52.0;82.0;55.0;54.0;16.0;104.0;62.0;67.0;55.0;93.0;65.0;39.0;80.0;84.0;41.0;57.0
678;16-22 Dagen;2005;560.0;38.0;88.0;72.0;55.0;50.0;53.0;50.0;46.0;14.0;92.0;61.0;46.0;57.0;88.0;50.0;37.0;74.0;64.0;47.0;35.0
679;16-22 Dagen;2006;623.0;24.0;94.0;87.0;85.0;47.0;65.0;56.0;29.0;29.0;106.0;82.0;49.0;51.0;121.0;54.0;30.0;72.0;68.0;50.0;45.0
680;16-22 Dagen;2007;424.0;24.0;60.0;53.0;47.0;42.0;41.0;37.0;32.0;15.0;74.0;37.0;36.0;44.0;68.0;43.0;17.0;40.0;50.0;39.0;51.0
681;16-22 Dagen;2008;524.0;27.0;93.0;54.0;42.0;64.0;43.0;25.0;29.0;34.0;112.0;36.0;33.0;66.0;95.0;52.0;40.0;65.0;32.0;58.0;47.0
682;16-22 Dagen;2009;457.0;37.0;55.0;73.0;49.0;41.0;44.0;27.0;41.0;13.0;77.0;51.0;42.0;43.0;85.0;41.0;36.0;51.0;40.0;41.0;26.0
683;16-22 Dagen;2010;504.0;39.0;63.0;75.0;57.0;44.0;55.0;40.0;43.0;12.0;75.0;58.0;51.0;46.0;95.0;42.0;36.0;49.0;67.0;31.0;29.0
684;16-22 Dagen;2011;497.0;36.0;63.0;77.0;57.0;43.0;48.0;35.0;21.0;15.0;102.0;40.0;44.0;64.0;92.0;81.0;34.0;44.0;41.0;30.0;27.0
685;16-22 Dagen;2012;538.0;48.0;72.0;74.0;57.0;53.0;51.0;62.0;31.0;15.0;74.0;48.0;45.0;62.0;88.0;60.0;30.0;57.0;71.0;37.0;39.0
686;16-22 Dagen;2013;539.0;36.0;89.0;88.0;47.0;69.0;76.0;25.0;31.0;17.0;62.0;40.0;68.0;91.0;79.0;55.0;37.0;45.0;35.0;42.0;47.0
687;16-22 Dagen;2014;481.0;25.0;67.0;95.0;39.0;65.0;42.0;35.0;46.0;13.0;54.0;51.0;36.0;72.0;71.0;54.0;18.0;39.0;37.0;52.0;51.0
688;16-22 Dagen;2015;521.0;26.0;80.0;91.0;56.0;36.0;50.0;45.0;27.0;29.0;80.0;35.0;47.0;44.0;92.0;58.0;26.0;73.0;56.0;49.0;41.0
689;16-22 Dagen;2016;526.0;20.0;63.0;96.0;47.0;37.0;51.0;46.0;39.0;26.0;102.0;45.0;43.0;43.0;80.0;41.0;25.0;72.0;59.0;54.0;65.0
690;23-29 Dagen;2002;220.0;10.0;24.0;36.0;18.0;18.0;18.0;20.0;13.0;3.0;61.0;17.0;15.0;25.0;39.0;21.0;23.0;22.0;26.0;14.0;19.0
691;23-29 Dagen;2003;196.0;12.0;35.0;39.0;21.0;15.0;20.0;15.0;13.0;0.0;26.0;25.0;15.0;17.0;29.0;20.0;17.0;30.0;23.0;10.0;10.0
692;23-29 Dagen;2004;244.0;8.0;35.0;33.0;25.0;29.0;25.0;15.0;25.0;3.0;49.0;15.0;23.0;30.0;32.0;21.0;29.0;39.0;15.0;24.0;15.0
693;23-29 Dagen;2005;227.0;9.0;29.0;49.0;24.0;9.0;25.0;24.0;16.0;5.0;38.0;40.0;20.0;10.0;37.0;19.0;28.0;13.0;29.0;14.0;16.0
694;23-29 Dagen;2006;195.0;14.0;35.0;62.0;11.0;6.0;6.0;12.0;13.0;5.0;32.0;40.0;6.0;10.0;20.0;23.0;22.0;16.0;16.0;11.0;32.0
695;23-29 Dagen;2007;225.0;11.0;39.0;37.0;20.0;13.0;20.0;29.0;7.0;6.0;44.0;27.0;20.0;13.0;32.0;14.0;18.0;27.0;31.0;8.0;35.0
696;23-29 Dagen;2008;156.0;3.0;21.0;33.0;21.0;20.0;13.0;9.0;8.0;0.0;27.0;15.0;13.0;23.0;30.0;23.0;0.0;18.0;10.0;1.0;22.0
697;23-29 Dagen;2009;147.0;0.0;24.0;34.0;14.0;19.0;19.0;9.0;5.0;5.0;17.0;8.0;14.0;22.0;22.0;9.0;16.0;21.0;14.0;9.0;13.0
698;23-29 Dagen;2010;161.0;15.0;24.0;12.0;10.0;14.0;16.0;14.0;10.0;4.0;42.0;1.0;16.0;16.0;32.0;24.0;18.0;18.0;19.0;4.0;13.0
699;23-29 Dagen;2011;;;;;;;;;;;;;;;;;;;;;
700;23-29 Dagen;2012;149.0;;;;;;;;;;;;;;;;;;;;
701;23-29 Dagen;2013;;;;;;;;;;;;;;;;;;;;;
702;23-29 Dagen;2014;;;;;;;;;;;;;;;;;;;;;
703;23-29 Dagen;2015;;;;;;;;;;;;;;;;;;;;;
704;23-29 Dagen;2016;;;;;;;;;;;;;;;;;;;;;
705;30 Dagen of langer;2002;378.0;10.0;51.0;72.0;10.0;37.0;29.0;39.0;31.0;8.0;90.0;30.0;27.0;43.0;30.0;23.0;46.0;41.0;53.0;26.0;58.0
706;30 Dagen of langer;2003;292.0;5.0;41.0;55.0;32.0;31.0;22.0;33.0;20.0;4.0;49.0;21.0;16.0;32.0;44.0;29.0;21.0;41.0;33.0;24.0;30.0
707;30 Dagen of langer;2004;258.0;4.0;40.0;39.0;29.0;26.0;26.0;32.0;15.0;7.0;39.0;10.0;24.0;30.0;45.0;22.0;29.0;26.0;41.0;13.0;17.0
708;30 Dagen of langer;2005;276.0;25.0;28.0;55.0;33.0;15.0;20.0;33.0;7.0;11.0;49.0;34.0;19.0;20.0;42.0;34.0;30.0;16.0;37.0;16.0;30.0
709;30 Dagen of langer;2006;264.0;8.0;43.0;52.0;26.0;14.0;18.0;31.0;13.0;8.0;51.0;25.0;18.0;24.0;41.0;28.0;29.0;26.0;34.0;18.0;21.0
710;30 Dagen of langer;2007;305.0;13.0;45.0;52.0;36.0;16.0;21.0;32.0;17.0;14.0;59.0;21.0;18.0;29.0;60.0;29.0;51.0;17.0;36.0;27.0;19.0
711;30 Dagen of langer;2008;204.0;9.0;23.0;45.0;15.0;9.0;15.0;28.0;23.0;0.0;38.0;18.0;14.0;9.0;38.0;28.0;21.0;10.0;33.0;9.0;24.0
712;30 Dagen of langer;2009;240.0;10.0;19.0;44.0;38.0;22.0;24.0;40.0;12.0;9.0;23.0;10.0;24.0;22.0;43.0;20.0;24.0;24.0;45.0;16.0;12.0
713;30 Dagen of langer;2010;251.0;3.0;50.0;41.0;29.0;18.0;18.0;32.0;12.0;0.0;48.0;12.0;16.0;20.0;45.0;40.0;27.0;34.0;36.0;4.0;16.0
714;30 Dagen of langer;2011;208.0;13.0;35.0;26.0;17.0;16.0;19.0;27.0;19.0;2.0;34.0;2.0;19.0;16.0;33.0;29.0;32.0;14.0;36.0;13.0;14.0
715;30 Dagen of langer;2012;239.0;5.0;42.0;37.0;22.0;20.0;15.0;20.0;17.0;0.0;61.0;20.0;10.0;23.0;39.0;30.0;28.0;27.0;30.0;12.0;20.0
716;30 Dagen of langer;2013;254.0;12.0;34.0;45.0;26.0;18.0;15.0;26.0;10.0;13.0;56.0;13.0;15.0;31.0;50.0;33.0;30.0;18.0;28.0;22.0;16.0
717;30 Dagen of langer;2014;214.0;8.0;24.0;41.0;12.0;18.0;13.0;19.0;24.0;2.0;52.0;20.0;12.0;21.0;41.0;25.0;17.0;18.0;21.0;24.0;15.0
718;30 Dagen of langer;2015;228.0;5.0;13.0;29.0;23.0;26.0;17.0;34.0;14.0;4.0;63.0;6.0;17.0;28.0;42.0;30.0;13.0;7.0;37.0;14.0;34.0
719;30 Dagen of langer;2016;258.0;10.0;27.0;33.0;42.0;27.0;20.0;23.0;22.0;3.0;51.0;20.0;16.0;32.0;61.0;47.0;11.0;10.0;35.0;12.0;15.0
