ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
5451;Churches and cloisters ;Zuidwest-Friesland (CR);2016;117
5452;Churches and cloisters ;Zuidoost-Friesland (CR);2013;71
5453;Churches and cloisters ;Zuidoost-Friesland (CR);2014;71
5454;Churches and cloisters ;Zuidoost-Friesland (CR);2015;71
5455;Churches and cloisters ;Zuidoost-Friesland (CR);2016;70
5456;Churches and cloisters ;Noord-Drenthe (CR);2013;54
5457;Churches and cloisters ;Noord-Drenthe (CR);2014;53
5458;Churches and cloisters ;Noord-Drenthe (CR);2015;53
5459;Churches and cloisters ;Noord-Drenthe (CR);2016;53
5460;Churches and cloisters ;Zuidoost-Drenthe (CR);2013;35
5461;Churches and cloisters ;Zuidoost-Drenthe (CR);2014;35
5462;Churches and cloisters ;Zuidoost-Drenthe (CR);2015;35
5463;Churches and cloisters ;Zuidoost-Drenthe (CR);2016;35
5464;Churches and cloisters ;Zuidwest-Drenthe (CR);2013;27
5465;Churches and cloisters ;Zuidwest-Drenthe (CR);2014;27
5466;Churches and cloisters ;Zuidwest-Drenthe (CR);2015;27
5467;Churches and cloisters ;Zuidwest-Drenthe (CR);2016;27
5468;Churches and cloisters ;Noord-Overijssel (CR);2013;87
5469;Churches and cloisters ;Noord-Overijssel (CR);2014;87
5470;Churches and cloisters ;Noord-Overijssel (CR);2015;87
5471;Churches and cloisters ;Noord-Overijssel (CR);2016;87
5472;Churches and cloisters ;Zuidwest-Overijssel (CR);2013;47
5473;Churches and cloisters ;Zuidwest-Overijssel (CR);2014;47
5474;Churches and cloisters ;Zuidwest-Overijssel (CR);2015;47
5475;Churches and cloisters ;Zuidwest-Overijssel (CR);2016;47
5476;Churches and cloisters ;Twente (CR);2013;69
5477;Churches and cloisters ;Twente (CR);2014;69
5478;Churches and cloisters ;Twente (CR);2015;70
5479;Churches and cloisters ;Twente (CR);2016;70
5480;Churches and cloisters ;Veluwe (CR);2013;85
5481;Churches and cloisters ;Veluwe (CR);2014;85
5482;Churches and cloisters ;Veluwe (CR);2015;85
5483;Churches and cloisters ;Veluwe (CR);2016;85
5484;Churches and cloisters ;Achterhoek (CR);2013;112
5485;Churches and cloisters ;Achterhoek (CR);2014;112
5486;Churches and cloisters ;Achterhoek (CR);2015;111
5487;Churches and cloisters ;Achterhoek (CR);2016;111
5488;Churches and cloisters ;Arnhem/Nijmegen (CR);2013;170
5489;Churches and cloisters ;Arnhem/Nijmegen (CR);2014;170
5490;Churches and cloisters ;Arnhem/Nijmegen (CR);2015;171
5491;Churches and cloisters ;Arnhem/Nijmegen (CR);2016;170
5492;Churches and cloisters ;Zuidwest-Gelderland (CR);2013;151
5493;Churches and cloisters ;Zuidwest-Gelderland (CR);2014;152
5494;Churches and cloisters ;Zuidwest-Gelderland (CR);2015;152
5495;Churches and cloisters ;Zuidwest-Gelderland (CR);2016;152
5496;Churches and cloisters ;Utrecht (CR);2013;216
5497;Churches and cloisters ;Utrecht (CR);2014;216
5498;Churches and cloisters ;Utrecht (CR);2015;216
5499;Churches and cloisters ;Utrecht (CR);2016;217
5500;Churches and cloisters ;Kop van Noord-Holland (CR);2013;144
5501;Churches and cloisters ;Kop van Noord-Holland (CR);2014;144
5502;Churches and cloisters ;Kop van Noord-Holland (CR);2015;144
5503;Churches and cloisters ;Kop van Noord-Holland (CR);2016;144
5504;Churches and cloisters ;Alkmaar en omgeving (CR);2013;56
5505;Churches and cloisters ;Alkmaar en omgeving (CR);2014;56
5506;Churches and cloisters ;Alkmaar en omgeving (CR);2015;56
5507;Churches and cloisters ;Alkmaar en omgeving (CR);2016;56
5508;Churches and cloisters ;IJmond (CR);2013;25
5509;Churches and cloisters ;IJmond (CR);2014;25
5510;Churches and cloisters ;IJmond (CR);2015;25
5511;Churches and cloisters ;IJmond (CR);2016;25
5512;Churches and cloisters ;Agglomeratie Haarlem (CR);2013;44
5513;Churches and cloisters ;Agglomeratie Haarlem (CR);2014;44
5514;Churches and cloisters ;Agglomeratie Haarlem (CR);2015;45
5515;Churches and cloisters ;Agglomeratie Haarlem (CR);2016;45
5516;Churches and cloisters ;Zaanstreek (CR);2013;27
5517;Churches and cloisters ;Zaanstreek (CR);2014;27
5518;Churches and cloisters ;Zaanstreek (CR);2015;27
5519;Churches and cloisters ;Zaanstreek (CR);2016;27
5520;Churches and cloisters ;Groot-Amsterdam (CR);2013;143
5521;Churches and cloisters ;Groot-Amsterdam (CR);2014;144
5522;Churches and cloisters ;Groot-Amsterdam (CR);2015;144
5523;Churches and cloisters ;Groot-Amsterdam (CR);2016;144
5524;Churches and cloisters ;Het Gooi en Vechtstreek (CR);2013;49
5525;Churches and cloisters ;Het Gooi en Vechtstreek (CR);2014;49
5526;Churches and cloisters ;Het Gooi en Vechtstreek (CR);2015;49
5527;Churches and cloisters ;Het Gooi en Vechtstreek (CR);2016;49
5528;Churches and cloisters ;Agglomeratie Leiden en Bollenstreek (CR);2013;75
5529;Churches and cloisters ;Agglomeratie Leiden en Bollenstreek (CR);2014;75
5530;Churches and cloisters ;Agglomeratie Leiden en Bollenstreek (CR);2015;75
5531;Churches and cloisters ;Agglomeratie Leiden en Bollenstreek (CR);2016;75
5532;Churches and cloisters ;Agglomeratie 's-Gravenhage (CR);2013;59
5533;Churches and cloisters ;Agglomeratie 's-Gravenhage (CR);2014;60
5534;Churches and cloisters ;Agglomeratie 's-Gravenhage (CR);2015;61
5535;Churches and cloisters ;Agglomeratie 's-Gravenhage (CR);2016;61
5536;Churches and cloisters ;Delft en Westland (CR);2013;38
5537;Churches and cloisters ;Delft en Westland (CR);2014;38
5538;Churches and cloisters ;Delft en Westland (CR);2015;38
5539;Churches and cloisters ;Delft en Westland (CR);2016;38
5540;Churches and cloisters ;Oost-Zuid-Holland (CR);2013;65
5541;Churches and cloisters ;Oost-Zuid-Holland (CR);2014;65
5542;Churches and cloisters ;Oost-Zuid-Holland (CR);2015;65
5543;Churches and cloisters ;Oost-Zuid-Holland (CR);2016;65
5544;Churches and cloisters ;Groot-Rijnmond (CR);2013;133
5545;Churches and cloisters ;Groot-Rijnmond (CR);2014;133
5546;Churches and cloisters ;Groot-Rijnmond (CR);2015;133
5547;Churches and cloisters ;Groot-Rijnmond (CR);2016;134
5548;Churches and cloisters ;Zuidoost-Zuid-Holland (CR);2013;74
5549;Churches and cloisters ;Zuidoost-Zuid-Holland (CR);2014;74
5550;Churches and cloisters ;Zuidoost-Zuid-Holland (CR);2015;74
5551;Churches and cloisters ;Zuidoost-Zuid-Holland (CR);2016;74
5552;Churches and cloisters ;Zeeuwsch-Vlaanderen (CR);2013;41
5553;Churches and cloisters ;Zeeuwsch-Vlaanderen (CR);2014;41
5554;Churches and cloisters ;Zeeuwsch-Vlaanderen (CR);2015;41
5555;Churches and cloisters ;Zeeuwsch-Vlaanderen (CR);2016;41
5556;Churches and cloisters ;Overig Zeeland (CR);2013;148
5557;Churches and cloisters ;Overig Zeeland (CR);2014;152
5558;Churches and cloisters ;Overig Zeeland (CR);2015;152
5559;Churches and cloisters ;Overig Zeeland (CR);2016;152
5560;Churches and cloisters ;West-Noord-Brabant (CR);2013;153
5561;Churches and cloisters ;West-Noord-Brabant (CR);2014;153
5562;Churches and cloisters ;West-Noord-Brabant (CR);2015;153
5563;Churches and cloisters ;West-Noord-Brabant (CR);2016;153
5564;Churches and cloisters ;Midden-Noord-Brabant (CR);2013;132
5565;Churches and cloisters ;Midden-Noord-Brabant (CR);2014;132
5566;Churches and cloisters ;Midden-Noord-Brabant (CR);2015;133
5567;Churches and cloisters ;Midden-Noord-Brabant (CR);2016;133
5568;Churches and cloisters ;Noordoost-Noord-Brabant (CR);2013;254
5569;Churches and cloisters ;Noordoost-Noord-Brabant (CR);2014;254
5570;Churches and cloisters ;Noordoost-Noord-Brabant (CR);2015;256
5571;Churches and cloisters ;Noordoost-Noord-Brabant (CR);2016;256
5572;Churches and cloisters ;Zuidoost-Noord-Brabant (CR);2013;206
5573;Churches and cloisters ;Zuidoost-Noord-Brabant (CR);2014;206
5574;Churches and cloisters ;Zuidoost-Noord-Brabant (CR);2015;206
5575;Churches and cloisters ;Zuidoost-Noord-Brabant (CR);2016;206
5576;Churches and cloisters ;Noord-Limburg (CR);2013;157
5577;Churches and cloisters ;Noord-Limburg (CR);2014;157
5578;Churches and cloisters ;Noord-Limburg (CR);2015;157
5579;Churches and cloisters ;Noord-Limburg (CR);2016;158
5580;Churches and cloisters ;Midden-Limburg (CR);2013;118
5581;Churches and cloisters ;Midden-Limburg (CR);2014;120
5582;Churches and cloisters ;Midden-Limburg (CR);2015;121
5583;Churches and cloisters ;Midden-Limburg (CR);2016;121
5584;Churches and cloisters ;Zuid-Limburg (CR);2013;302
5585;Churches and cloisters ;Zuid-Limburg (CR);2014;303
5586;Churches and cloisters ;Zuid-Limburg (CR);2015;304
5587;Churches and cloisters ;Zuid-Limburg (CR);2016;304
5588;Churches and cloisters ;Flevoland (CR);2013;7
5589;Churches and cloisters ;Flevoland (CR);2014;8
5590;Churches and cloisters ;Flevoland (CR);2015;8
5591;Churches and cloisters ;Flevoland (CR);2016;8
5592;Churches and cloisters ;Aa en Hunze;2013;16
5593;Churches and cloisters ;Aa en Hunze;2014;16
5594;Churches and cloisters ;Aa en Hunze;2015;16
5595;Churches and cloisters ;Aa en Hunze;2016;16
5596;Churches and cloisters ;Aalburg;2013;8
5597;Churches and cloisters ;Aalburg;2014;8
5598;Churches and cloisters ;Aalburg;2015;8
5599;Churches and cloisters ;Aalburg;2016;8
5600;Churches and cloisters ;Aalsmeer;2013;3
5601;Churches and cloisters ;Aalsmeer;2014;3
5602;Churches and cloisters ;Aalsmeer;2015;3
5603;Churches and cloisters ;Aalsmeer;2016;3
5604;Churches and cloisters ;Aalten;2013;6
5605;Churches and cloisters ;Aalten;2014;6
5606;Churches and cloisters ;Aalten;2015;6
5607;Churches and cloisters ;Aalten;2016;6
5608;Churches and cloisters ;Achtkarspelen;2013;12
5609;Churches and cloisters ;Achtkarspelen;2014;12
5610;Churches and cloisters ;Achtkarspelen;2015;12
5611;Churches and cloisters ;Achtkarspelen;2016;12
5612;Churches and cloisters ;Alblasserdam;2013;2
5613;Churches and cloisters ;Alblasserdam;2014;2
5614;Churches and cloisters ;Alblasserdam;2015;2
5615;Churches and cloisters ;Alblasserdam;2016;2
5616;Churches and cloisters ;Albrandswaard;2013;3
5617;Churches and cloisters ;Albrandswaard;2014;3
5618;Churches and cloisters ;Albrandswaard;2015;3
5619;Churches and cloisters ;Albrandswaard;2016;3
5620;Churches and cloisters ;Alkmaar;2013;32
5621;Churches and cloisters ;Alkmaar;2014;32
5622;Churches and cloisters ;Alkmaar;2015;32
5623;Churches and cloisters ;Alkmaar;2016;32
5624;Churches and cloisters ;Almelo;2013;5
5625;Churches and cloisters ;Almelo;2014;5
5626;Churches and cloisters ;Almelo;2015;5
5627;Churches and cloisters ;Almelo;2016;5
5628;Churches and cloisters ;Almere;2013;0
5629;Churches and cloisters ;Almere;2014;0
5630;Churches and cloisters ;Almere;2015;0
5631;Churches and cloisters ;Almere;2016;0
5632;Churches and cloisters ;Alphen aan den Rijn;2013;16
5633;Churches and cloisters ;Alphen aan den Rijn;2014;16
5634;Churches and cloisters ;Alphen aan den Rijn;2015;16
5635;Churches and cloisters ;Alphen aan den Rijn;2016;16
5636;Churches and cloisters ;Alphen-Chaam;2013;6
5637;Churches and cloisters ;Alphen-Chaam;2014;6
5638;Churches and cloisters ;Alphen-Chaam;2015;6
5639;Churches and cloisters ;Alphen-Chaam;2016;6
5640;Churches and cloisters ;Ameland;2013;8
5641;Churches and cloisters ;Ameland;2014;8
5642;Churches and cloisters ;Ameland;2015;8
5643;Churches and cloisters ;Ameland;2016;8
5644;Churches and cloisters ;Amersfoort;2013;29
5645;Churches and cloisters ;Amersfoort;2014;29
5646;Churches and cloisters ;Amersfoort;2015;29
5647;Churches and cloisters ;Amersfoort;2016;29
5648;Churches and cloisters ;Amstelveen;2013;5
5649;Churches and cloisters ;Amstelveen;2014;6
5650;Churches and cloisters ;Amstelveen;2015;6
5651;Churches and cloisters ;Amstelveen;2016;6
5652;Churches and cloisters ;Amsterdam;2013;87
5653;Churches and cloisters ;Amsterdam;2014;87
5654;Churches and cloisters ;Amsterdam;2015;87
5655;Churches and cloisters ;Amsterdam;2016;87
5656;Churches and cloisters ;Apeldoorn;2013;16
5657;Churches and cloisters ;Apeldoorn;2014;16
5658;Churches and cloisters ;Apeldoorn;2015;16
5659;Churches and cloisters ;Apeldoorn;2016;16
5660;Churches and cloisters ;Appingedam;2013;8
5661;Churches and cloisters ;Appingedam;2014;9
5662;Churches and cloisters ;Appingedam;2015;9
5663;Churches and cloisters ;Appingedam;2016;9
5664;Churches and cloisters ;Arnhem;2013;14
5665;Churches and cloisters ;Arnhem;2014;14
5666;Churches and cloisters ;Arnhem;2015;15
5667;Churches and cloisters ;Arnhem;2016;15
5668;Churches and cloisters ;Assen;2013;9
5669;Churches and cloisters ;Assen;2014;8
5670;Churches and cloisters ;Assen;2015;8
5671;Churches and cloisters ;Assen;2016;8
5672;Churches and cloisters ;Asten;2013;3
5673;Churches and cloisters ;Asten;2014;3
5674;Churches and cloisters ;Asten;2015;3
5675;Churches and cloisters ;Asten;2016;3
5676;Churches and cloisters ;Baarle-Nassau;2013;0
5677;Churches and cloisters ;Baarle-Nassau;2014;0
5678;Churches and cloisters ;Baarle-Nassau;2015;0
5679;Churches and cloisters ;Baarle-Nassau;2016;0
5680;Churches and cloisters ;Baarn;2013;3
5681;Churches and cloisters ;Baarn;2014;3
5682;Churches and cloisters ;Baarn;2015;3
5683;Churches and cloisters ;Baarn;2016;3
5684;Churches and cloisters ;Barendrecht;2013;1
5685;Churches and cloisters ;Barendrecht;2014;1
5686;Churches and cloisters ;Barendrecht;2015;1
5687;Churches and cloisters ;Barendrecht;2016;1
5688;Churches and cloisters ;Barneveld;2013;5
5689;Churches and cloisters ;Barneveld;2014;5
5690;Churches and cloisters ;Barneveld;2015;5
5691;Churches and cloisters ;Barneveld;2016;5
5692;Churches and cloisters ;Bedum;2013;12
5693;Churches and cloisters ;Bedum;2014;12
5694;Churches and cloisters ;Bedum;2015;12
5695;Churches and cloisters ;Bedum;2016;12
5696;Churches and cloisters ;Beek (L.);2013;8
5697;Churches and cloisters ;Beek (L.);2014;8
5698;Churches and cloisters ;Beek (L.);2015;8
5699;Churches and cloisters ;Beek (L.);2016;8
5700;Churches and cloisters ;Beemster;2013;6
5701;Churches and cloisters ;Beemster;2014;6
5702;Churches and cloisters ;Beemster;2015;6
5703;Churches and cloisters ;Beemster;2016;6
5704;Churches and cloisters ;Beesel;2013;3
5705;Churches and cloisters ;Beesel;2014;3
5706;Churches and cloisters ;Beesel;2015;3
5707;Churches and cloisters ;Beesel;2016;3
5708;Churches and cloisters ;Bellingwedde;2013;5
5709;Churches and cloisters ;Bellingwedde;2014;5
5710;Churches and cloisters ;Bellingwedde;2015;5
5711;Churches and cloisters ;Bellingwedde;2016;5
5712;Churches and cloisters ;Berg en Dal;2013;23
5713;Churches and cloisters ;Berg en Dal;2014;23
5714;Churches and cloisters ;Berg en Dal;2015;23
5715;Churches and cloisters ;Berg en Dal;2016;23
5716;Churches and cloisters ;Bergeijk;2013;14
5717;Churches and cloisters ;Bergeijk;2014;14
5718;Churches and cloisters ;Bergeijk;2015;14
5719;Churches and cloisters ;Bergeijk;2016;14
5720;Churches and cloisters ;Bergen (L.);2013;8
5721;Churches and cloisters ;Bergen (L.);2014;8
5722;Churches and cloisters ;Bergen (L.);2015;8
5723;Churches and cloisters ;Bergen (L.);2016;8
5724;Churches and cloisters ;Bergen (NH.);2013;12
5725;Churches and cloisters ;Bergen (NH.);2014;12
5726;Churches and cloisters ;Bergen (NH.);2015;12
5727;Churches and cloisters ;Bergen (NH.);2016;12
5728;Churches and cloisters ;Bergen op Zoom;2013;13
5729;Churches and cloisters ;Bergen op Zoom;2014;13
5730;Churches and cloisters ;Bergen op Zoom;2015;13
5731;Churches and cloisters ;Bergen op Zoom;2016;13
5732;Churches and cloisters ;Berkelland;2013;16
5733;Churches and cloisters ;Berkelland;2014;16
5734;Churches and cloisters ;Berkelland;2015;16
5735;Churches and cloisters ;Berkelland;2016;16
5736;Churches and cloisters ;Bernheze;2013;10
5737;Churches and cloisters ;Bernheze;2014;10
5738;Churches and cloisters ;Bernheze;2015;10
5739;Churches and cloisters ;Bernheze;2016;10
5740;Churches and cloisters ;Best;2013;4
5741;Churches and cloisters ;Best;2014;4
5742;Churches and cloisters ;Best;2015;4
5743;Churches and cloisters ;Best;2016;4
5744;Churches and cloisters ;Beuningen;2013;8
5745;Churches and cloisters ;Beuningen;2014;8
5746;Churches and cloisters ;Beuningen;2015;8
5747;Churches and cloisters ;Beuningen;2016;8
5748;Churches and cloisters ;Beverwijk;2013;7
5749;Churches and cloisters ;Beverwijk;2014;7
5750;Churches and cloisters ;Beverwijk;2015;7
5751;Churches and cloisters ;Beverwijk;2016;7
5752;Churches and cloisters ;het Bildt;2013;5
5753;Churches and cloisters ;het Bildt;2014;5
5754;Churches and cloisters ;het Bildt;2015;5
5755;Churches and cloisters ;het Bildt;2016;5
5756;Churches and cloisters ;De Bilt;2013;5
5757;Churches and cloisters ;De Bilt;2014;5
5758;Churches and cloisters ;De Bilt;2015;5
5759;Churches and cloisters ;De Bilt;2016;5
5760;Churches and cloisters ;Binnenmaas;2013;8
5761;Churches and cloisters ;Binnenmaas;2014;8
5762;Churches and cloisters ;Binnenmaas;2015;8
5763;Churches and cloisters ;Binnenmaas;2016;8
5764;Churches and cloisters ;Bladel;2013;7
5765;Churches and cloisters ;Bladel;2014;7
5766;Churches and cloisters ;Bladel;2015;7
5767;Churches and cloisters ;Bladel;2016;7
5768;Churches and cloisters ;Blaricum;2013;2
5769;Churches and cloisters ;Blaricum;2014;2
5770;Churches and cloisters ;Blaricum;2015;2
5771;Churches and cloisters ;Blaricum;2016;2
5772;Churches and cloisters ;Bloemendaal;2013;8
5773;Churches and cloisters ;Bloemendaal;2014;8
5774;Churches and cloisters ;Bloemendaal;2015;8
5775;Churches and cloisters ;Bloemendaal;2016;8
5776;Churches and cloisters ;Bodegraven-Reeuwijk;2013;6
5777;Churches and cloisters ;Bodegraven-Reeuwijk;2014;6
5778;Churches and cloisters ;Bodegraven-Reeuwijk;2015;6
5779;Churches and cloisters ;Bodegraven-Reeuwijk;2016;6
5780;Churches and cloisters ;Boekel;2013;4
5781;Churches and cloisters ;Boekel;2014;4
5782;Churches and cloisters ;Boekel;2015;4
5783;Churches and cloisters ;Boekel;2016;4
5784;Churches and cloisters ;Ten Boer;2013;7
5785;Churches and cloisters ;Ten Boer;2014;7
5786;Churches and cloisters ;Ten Boer;2015;7
5787;Churches and cloisters ;Ten Boer;2016;7
5788;Churches and cloisters ;Borger-Odoorn;2013;5
5789;Churches and cloisters ;Borger-Odoorn;2014;5
5790;Churches and cloisters ;Borger-Odoorn;2015;5
5791;Churches and cloisters ;Borger-Odoorn;2016;5
5792;Churches and cloisters ;Borne;2013;6
5793;Churches and cloisters ;Borne;2014;6
5794;Churches and cloisters ;Borne;2015;6
5795;Churches and cloisters ;Borne;2016;6
5796;Churches and cloisters ;Borsele;2013;22
5797;Churches and cloisters ;Borsele;2014;22
5798;Churches and cloisters ;Borsele;2015;22
5799;Churches and cloisters ;Borsele;2016;22
5800;Churches and cloisters ;Boxmeer;2013;23
5801;Churches and cloisters ;Boxmeer;2014;23
5802;Churches and cloisters ;Boxmeer;2015;23
5803;Churches and cloisters ;Boxmeer;2016;23
5804;Churches and cloisters ;Boxtel;2013;8
5805;Churches and cloisters ;Boxtel;2014;8
5806;Churches and cloisters ;Boxtel;2015;8
5807;Churches and cloisters ;Boxtel;2016;8
5808;Churches and cloisters ;Breda;2013;39
5809;Churches and cloisters ;Breda;2014;39
5810;Churches and cloisters ;Breda;2015;39
5811;Churches and cloisters ;Breda;2016;39
5812;Churches and cloisters ;Brielle;2013;9
5813;Churches and cloisters ;Brielle;2014;9
5814;Churches and cloisters ;Brielle;2015;9
5815;Churches and cloisters ;Brielle;2016;9
5816;Churches and cloisters ;Bronckhorst;2013;16
5817;Churches and cloisters ;Bronckhorst;2014;16
5818;Churches and cloisters ;Bronckhorst;2015;16
5819;Churches and cloisters ;Bronckhorst;2016;16
5820;Churches and cloisters ;Brummen;2013;4
5821;Churches and cloisters ;Brummen;2014;4
5822;Churches and cloisters ;Brummen;2015;4
5823;Churches and cloisters ;Brummen;2016;4
5824;Churches and cloisters ;Brunssum;2013;3
5825;Churches and cloisters ;Brunssum;2014;3
5826;Churches and cloisters ;Brunssum;2015;4
5827;Churches and cloisters ;Brunssum;2016;4
5828;Churches and cloisters ;Bunnik;2013;4
5829;Churches and cloisters ;Bunnik;2014;4
5830;Churches and cloisters ;Bunnik;2015;4
5831;Churches and cloisters ;Bunnik;2016;4
5832;Churches and cloisters ;Bunschoten;2013;2
