ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
5130;Totaal woningen;Delfstrahuizen-Kom;De Fryske Marren                        ;Buurt     ;BU19400702;1930.0;3070.0;;1.0
5131;Totaal woningen;Wijk 08 Dijken;De Fryske Marren                        ;Wijk      ;WK194008  ;2920.0;3480.0;;1.0
5132;Totaal woningen;Dijken;De Fryske Marren                        ;Buurt     ;BU19400801;2920.0;3480.0;;1.0
5133;Totaal woningen;Wijk 09 Doniaga;De Fryske Marren                        ;Wijk      ;WK194009  ;2320.0;3660.0;;1.0
5134;Totaal woningen;Doniaga;De Fryske Marren                        ;Buurt     ;BU19400901;2320.0;3660.0;;1.0
5135;Totaal woningen;Wijk 10 Echten;De Fryske Marren                        ;Wijk      ;WK194010  ;1870.0;2930.0;;1.0
5136;Totaal woningen;Echten;De Fryske Marren                        ;Buurt     ;BU19401001;1870.0;2930.0;;1.0
5137;Totaal woningen;Wijk 11 Echtenerbrug;De Fryske Marren                        ;Wijk      ;WK194011  ;1560.0;2850.0;;1.0
5138;Totaal woningen;Echtenerbrug-Buitengebied;De Fryske Marren                        ;Buurt     ;BU19401101;2400.0;3190.0;;1.0
5139;Totaal woningen;Echtenerbrug-Kom;De Fryske Marren                        ;Buurt     ;BU19401102;1450.0;2810.0;;1.0
5140;Totaal woningen;Wijk 12 Eesterga;De Fryske Marren                        ;Wijk      ;WK194012  ;2080.0;4410.0;;1.0
5141;Totaal woningen;Eesterga;De Fryske Marren                        ;Buurt     ;BU19401201;2080.0;4410.0;;1.0
5142;Totaal woningen;Wijk 13 Elahuizen;De Fryske Marren                        ;Wijk      ;WK194013  ;1790.0;3070.0;;1.0
5143;Totaal woningen;Elahuizen;De Fryske Marren                        ;Buurt     ;BU19401301;1790.0;3070.0;;1.0
5144;Totaal woningen;Wijk 14 Follega;De Fryske Marren                        ;Wijk      ;WK194014  ;2090.0;3350.0;;1.0
5145;Totaal woningen;Follega;De Fryske Marren                        ;Buurt     ;BU19401401;2090.0;3350.0;;1.0
5146;Totaal woningen;Wijk 15 Goingarijp;De Fryske Marren                        ;Wijk      ;WK194015  ;1820.0;2920.0;;1.0
5147;Totaal woningen;Goingarijp;De Fryske Marren                        ;Buurt     ;BU19401501;1820.0;2920.0;;1.0
5148;Totaal woningen;Wijk 16 Harich;De Fryske Marren                        ;Wijk      ;WK194016  ;2350.0;3260.0;;1.0
5149;Totaal woningen;Harich;De Fryske Marren                        ;Buurt     ;BU19401601;2350.0;3260.0;;1.0
5150;Totaal woningen;Wijk 17 Haskerhorne;De Fryske Marren                        ;Wijk      ;WK194017  ;1750.0;3060.0;;1.0
5151;Totaal woningen;Haskerhorne;De Fryske Marren                        ;Buurt     ;BU19401701;1750.0;3060.0;;1.0
5152;Totaal woningen;Wijk 18 Idskenhuizen;De Fryske Marren                        ;Wijk      ;WK194018  ;1490.0;2600.0;;1.0
5153;Totaal woningen;Idskenhuizen;De Fryske Marren                        ;Buurt     ;BU19401801;1490.0;2600.0;;1.0
5154;Totaal woningen;Wijk 19 Joure;De Fryske Marren                        ;Wijk      ;WK194019  ;1390.0;2460.0;;1.0
5155;Totaal woningen;Joure, Blaauwhof;De Fryske Marren                        ;Buurt     ;BU19401901;1290.0;2120.0;;1.0
5156;Totaal woningen;Joure, Buitengebied;De Fryske Marren                        ;Buurt     ;BU19401902;2230.0;4180.0;;1.0
5157;Totaal woningen;Joure, Centrum;De Fryske Marren                        ;Buurt     ;BU19401903;1360.0;2250.0;;1.0
5158;Totaal woningen;Joure, Jonkersland;De Fryske Marren                        ;Buurt     ;BU19401904;1610.0;2290.0;;1.0
5159;Totaal woningen;Joure, Sewei/De Ekers;De Fryske Marren                        ;Buurt     ;BU19401905;1660.0;2700.0;;1.0
5160;Totaal woningen;Joure, Skipsleat;De Fryske Marren                        ;Buurt     ;BU19401906;1420.0;2690.0;;1.0
5161;Totaal woningen;Joure, Westermeer;De Fryske Marren                        ;Buurt     ;BU19401907;1430.0;2430.0;;1.0
5162;Totaal woningen;Joure, Woudfennen;De Fryske Marren                        ;Buurt     ;BU19401908;2470.0;4340.0;;1.0
5163;Totaal woningen;Joure, Wyldehoarne;De Fryske Marren                        ;Buurt     ;BU19401909;1190.0;3920.0;;1.0
5164;Totaal woningen;Joure, Zuiderveld;De Fryske Marren                        ;Buurt     ;BU19401910;1390.0;2420.0;;1.0
5165;Totaal woningen;Wijk 20 Kolderwolde;De Fryske Marren                        ;Wijk      ;WK194020  ;2540.0;2960.0;;1.0
5166;Totaal woningen;Kolderwolde;De Fryske Marren                        ;Buurt     ;BU19402001;2540.0;2960.0;;1.0
5167;Totaal woningen;Wijk 21 Langweer;De Fryske Marren                        ;Wijk      ;WK194021  ;1470.0;2500.0;;1.0
5168;Totaal woningen;Langweer;De Fryske Marren                        ;Buurt     ;BU19402101;1470.0;2500.0;;1.0
5169;Totaal woningen;Wijk 22 Legemeer;De Fryske Marren                        ;Wijk      ;WK194022  ;2190.0;3920.0;;1.0
5170;Totaal woningen;Legemeer;De Fryske Marren                        ;Buurt     ;BU19402201;2190.0;3920.0;;1.0
5171;Totaal woningen;Wijk 23 Lemmer;De Fryske Marren                        ;Wijk      ;WK194023  ;1410.0;2690.0;;1.0
5172;Totaal woningen;Lemmer-Buitengebied;De Fryske Marren                        ;Buurt     ;BU19402301;1910.0;3930.0;;1.0
5173;Totaal woningen;Lemmer-Frieslandpark;De Fryske Marren                        ;Buurt     ;BU19402302;1450.0;3010.0;;1.0
5174;Totaal woningen;Lemmer-Kom;De Fryske Marren                        ;Buurt     ;BU19402303;1340.0;2350.0;;1.0
5175;Totaal woningen;Lemmer-Lemstervaart;De Fryske Marren                        ;Buurt     ;BU19402304;1420.0;2650.0;;1.0
5176;Totaal woningen;Lemmer-Noord;De Fryske Marren                        ;Buurt     ;BU19402305;1520.0;3040.0;;1.0
5177;Totaal woningen;Lemmer-Rienplan;De Fryske Marren                        ;Buurt     ;BU19402306;1240.0;1870.0;;1.0
5178;Totaal woningen;Lemmer-West;De Fryske Marren                        ;Buurt     ;BU19402307;1180.0;2340.0;;1.0
5179;Totaal woningen;Lemmer-Zijlroede;De Fryske Marren                        ;Buurt     ;BU19402308;2020.0;2980.0;;1.0
5180;Totaal woningen;Wijk 24 Mirns;De Fryske Marren                        ;Wijk      ;WK194024  ;2000.0;2870.0;;1.0
5181;Totaal woningen;Mirns;De Fryske Marren                        ;Buurt     ;BU19402401;2000.0;2870.0;;1.0
5182;Totaal woningen;Wijk 25 Nijehaske;De Fryske Marren                        ;Wijk      ;WK194025  ;1640.0;3540.0;;1.0
5183;Totaal woningen;Nijehaske;De Fryske Marren                        ;Buurt     ;BU19402501;1640.0;3540.0;;1.0
5184;Totaal woningen;Wijk 26 Nijemirdum;De Fryske Marren                        ;Wijk      ;WK194026  ;1750.0;2790.0;;1.0
5185;Totaal woningen;Nijemirdum;De Fryske Marren                        ;Buurt     ;BU19402601;1750.0;2790.0;;1.0
5186;Totaal woningen;Wijk 27 Oldeouwer;De Fryske Marren                        ;Wijk      ;WK194027  ;1980.0;2870.0;;1.0
5187;Totaal woningen;Oldeouwer;De Fryske Marren                        ;Buurt     ;BU19402701;1980.0;2870.0;;1.0
5188;Totaal woningen;Wijk 28 Oosterzee;De Fryske Marren                        ;Wijk      ;WK194028  ;1640.0;3010.0;;1.0
5189;Totaal woningen;Oosterzee-Buitengebied;De Fryske Marren                        ;Buurt     ;BU19402801;1960.0;2930.0;;1.0
5190;Totaal woningen;Oosterzee-Kom;De Fryske Marren                        ;Buurt     ;BU19402802;1470.0;3040.0;;1.0
5191;Totaal woningen;Wijk 29 Oudega;De Fryske Marren                        ;Wijk      ;WK194029  ;1870.0;3010.0;;1.0
5192;Totaal woningen;Oudega;De Fryske Marren                        ;Buurt     ;BU19402901;1870.0;3010.0;;1.0
5193;Totaal woningen;Wijk 30 Oudehaske;De Fryske Marren                        ;Wijk      ;WK194030  ;1580.0;2930.0;;1.0
5194;Totaal woningen;Oudehaske;De Fryske Marren                        ;Buurt     ;BU19403001;1580.0;2930.0;;1.0
5195;Totaal woningen;Wijk 31 Oudemirdum;De Fryske Marren                        ;Wijk      ;WK194031  ;1720.0;2980.0;;1.0
5196;Totaal woningen;Oudemirdum;De Fryske Marren                        ;Buurt     ;BU19403101;1720.0;2980.0;;1.0
5197;Totaal woningen;Wijk 32 Ouwsterhaule;De Fryske Marren                        ;Wijk      ;WK194032  ;1590.0;3020.0;;1.0
5198;Totaal woningen;Ouwsterhaule;De Fryske Marren                        ;Buurt     ;BU19403201;1590.0;3020.0;;1.0
5199;Totaal woningen;Wijk 33 Ouwster-Nijega;De Fryske Marren                        ;Wijk      ;WK194033  ;2090.0;3630.0;;1.0
5200;Totaal woningen;Ouwster-Nijega;De Fryske Marren                        ;Buurt     ;BU19403301;2090.0;3630.0;;1.0
5201;Totaal woningen;Wijk 34 Rijs;De Fryske Marren                        ;Wijk      ;WK194034  ;2220.0;2930.0;;1.0
5202;Totaal woningen;Rijs;De Fryske Marren                        ;Buurt     ;BU19403401;2220.0;2930.0;;1.0
5203;Totaal woningen;Wijk 35 Rohel;De Fryske Marren                        ;Wijk      ;WK194035  ;2130.0;3750.0;;1.0
5204;Totaal woningen;Rohel;De Fryske Marren                        ;Buurt     ;BU19403501;2130.0;3750.0;;1.0
5205;Totaal woningen;Wijk 36 Rotstergaast;De Fryske Marren                        ;Wijk      ;WK194036  ;2270.0;4070.0;;1.0
5206;Totaal woningen;Rotstergaast;De Fryske Marren                        ;Buurt     ;BU19403601;2270.0;4070.0;;1.0
5207;Totaal woningen;Wijk 37 Rotsterhaule;De Fryske Marren                        ;Wijk      ;WK194037  ;1770.0;3000.0;;1.0
5208;Totaal woningen;Rotsterhaule;De Fryske Marren                        ;Buurt     ;BU19403701;1770.0;3000.0;;1.0
5209;Totaal woningen;Wijk 38 Rottum;De Fryske Marren                        ;Wijk      ;WK194038  ;1710.0;2970.0;;1.0
5210;Totaal woningen;Rottum;De Fryske Marren                        ;Buurt     ;BU19403801;1710.0;2970.0;;1.0
5211;Totaal woningen;Wijk 39 Ruigahuizen;De Fryske Marren                        ;Wijk      ;WK194039  ;2010.0;3410.0;;1.0
5212;Totaal woningen;Ruigahuizen;De Fryske Marren                        ;Buurt     ;BU19403901;2010.0;3410.0;;1.0
5213;Totaal woningen;Wijk 40 Scharsterbrug;De Fryske Marren                        ;Wijk      ;WK194040  ;1570.0;2960.0;;1.0
5214;Totaal woningen;Scharsterbrug;De Fryske Marren                        ;Buurt     ;BU19404001;1570.0;2960.0;;1.0
5215;Totaal woningen;Wijk 41 Sint Nicolaasga;De Fryske Marren                        ;Wijk      ;WK194041  ;1490.0;2730.0;;1.0
5216;Totaal woningen;Sint Nicolaasga;De Fryske Marren                        ;Buurt     ;BU19404101;1490.0;2730.0;;1.0
5217;Totaal woningen;Wijk 42 Sinjohannesga;De Fryske Marren                        ;Wijk      ;WK194042  ;1550.0;2910.0;;1.0
5218;Totaal woningen;Sintjohannesga;De Fryske Marren                        ;Buurt     ;BU19404201;1550.0;2910.0;;1.0
5219;Totaal woningen;Wijk 43 Sloten;De Fryske Marren                        ;Wijk      ;WK194043  ;1580.0;2440.0;;1.0
5220;Totaal woningen;Sloten;De Fryske Marren                        ;Buurt     ;BU19404301;1580.0;2440.0;;1.0
5221;Totaal woningen;Wijk 44 Snikzwaag;De Fryske Marren                        ;Wijk      ;WK194044  ;2320.0;3830.0;;1.0
5222;Totaal woningen;Snikzwaag;De Fryske Marren                        ;Buurt     ;BU19404401;2320.0;3830.0;;1.0
5223;Totaal woningen;Wijk 45 Sondel;De Fryske Marren                        ;Wijk      ;WK194045  ;1800.0;3220.0;;1.0
5224;Totaal woningen;Sondel;De Fryske Marren                        ;Buurt     ;BU19404501;1800.0;3220.0;;1.0
5225;Totaal woningen;Wijk 46 Terherne;De Fryske Marren                        ;Wijk      ;WK194046  ;1290.0;2220.0;;1.0
5226;Totaal woningen;Terherne;De Fryske Marren                        ;Buurt     ;BU19404601;1290.0;2220.0;;1.0
5227;Totaal woningen;Wijk 47 Terkaple;De Fryske Marren                        ;Wijk      ;WK194047  ;1830.0;3050.0;;1.0
5228;Totaal woningen;Terkaple;De Fryske Marren                        ;Buurt     ;BU19404701;1830.0;3050.0;;1.0
5229;Totaal woningen;Wijk 48 Teroele;De Fryske Marren                        ;Wijk      ;WK194048  ;1970.0;2630.0;;1.0
5230;Totaal woningen;Teroele;De Fryske Marren                        ;Buurt     ;BU19404801;1970.0;2630.0;;1.0
5231;Totaal woningen;Wijk 49 Tjerkgaast;De Fryske Marren                        ;Wijk      ;WK194049  ;2080.0;3460.0;;1.0
5232;Totaal woningen;Tjerkgaast;De Fryske Marren                        ;Buurt     ;BU19404901;2080.0;3460.0;;1.0
5233;Totaal woningen;Wijk 50 Vegelinsoord;De Fryske Marren                        ;Wijk      ;WK194050  ;1890.0;3280.0;;1.0
5234;Totaal woningen;Vegelinsoord;De Fryske Marren                        ;Buurt     ;BU19405001;1890.0;3280.0;;1.0
5235;Totaal woningen;Wijk 51 Wijckel;De Fryske Marren                        ;Wijk      ;WK194051  ;1830.0;2760.0;;1.0
5236;Totaal woningen;Wijckel;De Fryske Marren                        ;Buurt     ;BU19405101;1830.0;2760.0;;1.0
5237;Totaal woningen;Geertruidenberg;Geertruidenberg                         ;Gemeente  ;GM0779    ;1220.0;3070.0;;
5238;Totaal woningen;Wijk 00 Raamsdonksveer;Geertruidenberg                         ;Wijk      ;WK077900  ;1290.0;3080.0;;1.0
5239;Totaal woningen;Raamsdonksveer;Geertruidenberg                         ;Buurt     ;BU07790000;1290.0;2890.0;;1.0
5240;Totaal woningen;Hooipolder en De Hoeven;Geertruidenberg                         ;Buurt     ;BU07790001;1300.0;3320.0;;1.0
5241;Totaal woningen;Industrieterrein Dombosch;Geertruidenberg                         ;Buurt     ;BU07790002;2900.0;5270.0;;1.0
5242;Totaal woningen;Verspreide huizen Raamsdonksveer;Geertruidenberg                         ;Buurt     ;BU07790009;1380.0;;;1.0
5243;Totaal woningen;Wijk 01 Raamsdonk;Geertruidenberg                         ;Wijk      ;WK077901  ;1670.0;3500.0;;1.0
5244;Totaal woningen;Raamsdonk;Geertruidenberg                         ;Buurt     ;BU07790100;1620.0;3440.0;;1.0
5245;Totaal woningen;Verspreide huizen Raamsdonk;Geertruidenberg                         ;Buurt     ;BU07790109;2860.0;4200.0;;1.0
5246;Totaal woningen;Wijk 02 Geertruidenberg;Geertruidenberg                         ;Wijk      ;WK077902  ;1000.0;2950.0;;1.0
5247;Totaal woningen;Geertruidenberg-Kom;Geertruidenberg                         ;Buurt     ;BU07790200;1170.0;2870.0;;1.0
5248;Totaal woningen;Geertruidenberg-West;Geertruidenberg                         ;Buurt     ;BU07790201;1030.0;2780.0;;1.0
5249;Totaal woningen;Geertruidenberg-Noord;Geertruidenberg                         ;Buurt     ;BU07790202;630.0;3350.0;;1.0
5250;Totaal woningen;Industrieterrein Dongeoever Amerkant;Geertruidenberg                         ;Buurt     ;BU07790203;;;;1.0
5251;Totaal woningen;Verspreide huizen Geertruidenberg;Geertruidenberg                         ;Buurt     ;BU07790209;1080.0;3240.0;;1.0
5252;Totaal woningen;Geldermalsen;Geldermalsen                            ;Gemeente  ;GM0236    ;1590.0;3260.0;;
5253;Totaal woningen;Geldermalsen;Geldermalsen                            ;Wijk      ;WK023600  ;1470.0;2970.0;;1.0
5254;Totaal woningen;Geldermalsen Centrum;Geldermalsen                            ;Buurt     ;BU02360000;1210.0;2550.0;;1.0
5255;Totaal woningen;Geldermalsen Middengebied;Geldermalsen                            ;Buurt     ;BU02360001;1350.0;3050.0;;1.0
5256;Totaal woningen;Geldermalsen West;Geldermalsen                            ;Buurt     ;BU02360002;1890.0;3030.0;;1.0
5257;Totaal woningen;Geldermalsen Oost;Geldermalsen                            ;Buurt     ;BU02360003;1360.0;3080.0;;1.0
5258;Totaal woningen;Geldermalsen Zuid;Geldermalsen                            ;Buurt     ;BU02360004;1440.0;2830.0;;1.0
5259;Totaal woningen;Verspreide huizen Zuidzijde;Geldermalsen                            ;Buurt     ;BU02360005;2500.0;4450.0;;1.0
5260;Totaal woningen;Verspreide huizen Westzijde;Geldermalsen                            ;Buurt     ;BU02360006;1420.0;2970.0;;1.0
5261;Totaal woningen;Verspreide huizen Oostzijde;Geldermalsen                            ;Buurt     ;BU02360007;2100.0;3650.0;;1.0
5262;Totaal woningen;Geldermalsen e.o.;Geldermalsen                            ;Buurt     ;BU02360008;2330.0;5590.0;;1.0
5263;Totaal woningen;Buitengebied;Geldermalsen                            ;Buurt     ;BU02360009;;;;1.0
5264;Totaal woningen;Deil;Geldermalsen                            ;Wijk      ;WK023601  ;1980.0;3650.0;;1.0
5265;Totaal woningen;Deil;Geldermalsen                            ;Buurt     ;BU02360100;1780.0;3430.0;;1.0
5266;Totaal woningen;Enspijk;Geldermalsen                            ;Buurt     ;BU02360101;1860.0;3480.0;;1.0
5267;Totaal woningen;Rumpt;Geldermalsen                            ;Buurt     ;BU02360102;2050.0;3720.0;;1.0
5268;Totaal woningen;Gellicum;Geldermalsen                            ;Buurt     ;BU02360103;2150.0;3620.0;;1.0
5269;Totaal woningen;Gellicum e.o.;Geldermalsen                            ;Buurt     ;BU02360106;2770.0;4550.0;;1.0
5270;Totaal woningen;Rumpt e.o.;Geldermalsen                            ;Buurt     ;BU02360107;2710.0;4480.0;;1.0
5271;Totaal woningen;Enspijk e.o.;Geldermalsen                            ;Buurt     ;BU02360108;2010.0;4720.0;;1.0
5272;Totaal woningen;Deil e.o.;Geldermalsen                            ;Buurt     ;BU02360109;2830.0;4930.0;;1.0
5273;Totaal woningen;Beesd;Geldermalsen                            ;Wijk      ;WK023602  ;1680.0;3470.0;;1.0
5274;Totaal woningen;Beesd West;Geldermalsen                            ;Buurt     ;BU02360200;1450.0;3220.0;;1.0
5275;Totaal woningen;Beesd Oost;Geldermalsen                            ;Buurt     ;BU02360201;1950.0;3680.0;;1.0
5276;Totaal woningen;Rhenoy;Geldermalsen                            ;Buurt     ;BU02360202;1570.0;3440.0;;1.0
5277;Totaal woningen;Acquoy;Geldermalsen                            ;Buurt     ;BU02360203;1790.0;3300.0;;1.0
5278;Totaal woningen;Aquoy e.o.;Geldermalsen                            ;Buurt     ;BU02360207;1990.0;3440.0;;1.0
5279;Totaal woningen;Rhenoy e.o.;Geldermalsen                            ;Buurt     ;BU02360208;2120.0;4350.0;;1.0
5280;Totaal woningen;Beesd e.o.;Geldermalsen                            ;Buurt     ;BU02360209;2220.0;5020.0;;1.0
5281;Totaal woningen;Buurmalsen;Geldermalsen                            ;Wijk      ;WK023603  ;1770.0;3330.0;;1.0
5282;Totaal woningen;Buurmalsen;Geldermalsen                            ;Buurt     ;BU02360300;1700.0;3320.0;;1.0
5283;Totaal woningen;Tricht;Geldermalsen                            ;Buurt     ;BU02360301;1650.0;3130.0;;1.0
5284;Totaal woningen;Tricht e.o.;Geldermalsen                            ;Buurt     ;BU02360308;2220.0;4250.0;;1.0
5285;Totaal woningen;Buurmalsen e.o.;Geldermalsen                            ;Buurt     ;BU02360309;2210.0;3920.0;;1.0
5286;Totaal woningen;Meteren;Geldermalsen                            ;Wijk      ;WK023604  ;1340.0;3410.0;;1.0
5287;Totaal woningen;Meteren;Geldermalsen                            ;Buurt     ;BU02360400;1850.0;3420.0;;1.0
5288;Totaal woningen;Meteren - Kalenberg;Geldermalsen                            ;Buurt     ;BU02360401;1200.0;3450.0;;1.0
5289;Totaal woningen;Meteren - De Plantage;Geldermalsen                            ;Buurt     ;BU02360402;990.0;2890.0;;1.0
5290;Totaal woningen;Meteren e.o.;Geldermalsen                            ;Buurt     ;BU02360403;2340.0;4660.0;;1.0
5291;Totaal woningen;Geldrop-Mierlo;Geldrop-Mierlo                          ;Gemeente  ;GM1771    ;1460.0;3070.0;;
5292;Totaal woningen;Wijk 00 Geldrop;Geldrop-Mierlo                          ;Wijk      ;WK177100  ;1410.0;2970.0;;1.0
5293;Totaal woningen;Centrum;Geldrop-Mierlo                          ;Buurt     ;BU17710000;1160.0;2540.0;;1.0
5294;Totaal woningen;Skandia;Geldrop-Mierlo                          ;Buurt     ;BU17710001;1610.0;3390.0;;1.0
5295;Totaal woningen;Akert;Geldrop-Mierlo                          ;Buurt     ;BU17710002;1300.0;2620.0;;1.0
5296;Totaal woningen;Zesgehuchten;Geldrop-Mierlo                          ;Buurt     ;BU17710003;1630.0;3190.0;;1.0
5297;Totaal woningen;Braakhuizen-Noord;Geldrop-Mierlo                          ;Buurt     ;BU17710004;1510.0;3200.0;;1.0
5298;Totaal woningen;Braakhuizen-Zuid;Geldrop-Mierlo                          ;Buurt     ;BU17710005;1400.0;2950.0;;1.0
5299;Totaal woningen;Coevering;Geldrop-Mierlo                          ;Buurt     ;BU17710006;1280.0;2510.0;;1.0
5300;Totaal woningen;Genoenhuis;Geldrop-Mierlo                          ;Buurt     ;BU17710007;1400.0;3630.0;;1.0
5301;Totaal woningen;Gijzenrooi;Geldrop-Mierlo                          ;Buurt     ;BU17710009;2400.0;5100.0;;1.0
5302;Totaal woningen;Wijk 01 Mierlo;Geldrop-Mierlo                          ;Wijk      ;WK177101  ;1600.0;3330.0;;1.0
5303;Totaal woningen;Mierlo;Geldrop-Mierlo                          ;Buurt     ;BU17710100;1540.0;3250.0;;1.0
5304;Totaal woningen;Verspreide huizen Mierlo;Geldrop-Mierlo                          ;Buurt     ;BU17710109;2170.0;4190.0;;1.0
5305;Totaal woningen;Gemert-Bakel;Gemert-Bakel                            ;Gemeente  ;GM1652    ;1570.0;3490.0;;
5306;Totaal woningen;Wijk 00 Gemert;Gemert-Bakel                            ;Wijk      ;WK165200  ;1440.0;3210.0;;1.0
5307;Totaal woningen;Gemert-Centrum;Gemert-Bakel                            ;Buurt     ;BU16520000;1380.0;2900.0;;1.0
5308;Totaal woningen;Gemert-Noord;Gemert-Bakel                            ;Buurt     ;BU16520001;1350.0;2930.0;;1.0
5309;Totaal woningen;Gemert-Oost;Gemert-Bakel                            ;Buurt     ;BU16520002;1390.0;3300.0;;1.0
5310;Totaal woningen;Industrieterrein Scheiweg;Gemert-Bakel                            ;Buurt     ;BU16520003;2740.0;6040.0;;1.0
5311;Totaal woningen;Doonheide;Gemert-Bakel                            ;Buurt     ;BU16520004;1660.0;3880.0;;1.0
5312;Totaal woningen;Verspreide huizen Kampen-Esdonk;Gemert-Bakel                            ;Buurt     ;BU16520007;1900.0;4670.0;;1.0
5313;Totaal woningen;Verspreide huizen Broekkant;Gemert-Bakel                            ;Buurt     ;BU16520008;2350.0;4300.0;;1.0
5314;Totaal woningen;Verspreide huizen Rooije Hoef;Gemert-Bakel                            ;Buurt     ;BU16520009;2420.0;5320.0;;1.0
5315;Totaal woningen;Wijk 01 Handel;Gemert-Bakel                            ;Wijk      ;WK165201  ;1740.0;3790.0;;1.0
5316;Totaal woningen;Handel;Gemert-Bakel                            ;Buurt     ;BU16520100;1600.0;3600.0;;1.0
5317;Totaal woningen;Verspreide huizen Verreheide;Gemert-Bakel                            ;Buurt     ;BU16520108;2190.0;4260.0;;1.0
5318;Totaal woningen;Verspreide huizen Heereveld;Gemert-Bakel                            ;Buurt     ;BU16520109;2410.0;4780.0;;1.0
5319;Totaal woningen;Wijk 02 De Mortel;Gemert-Bakel                            ;Wijk      ;WK165202  ;1790.0;4220.0;;1.0
5320;Totaal woningen;De Mortel;Gemert-Bakel                            ;Buurt     ;BU16520200;1660.0;3720.0;;1.0
5321;Totaal woningen;Verspreide huizen Milschot-Tereyken;Gemert-Bakel                            ;Buurt     ;BU16520208;2560.0;5600.0;;1.0
5322;Totaal woningen;Verspreide huizen Mortelse Peel;Gemert-Bakel                            ;Buurt     ;BU16520209;2020.0;5500.0;;1.0
5323;Totaal woningen;Wijk 03 Elsendorp;Gemert-Bakel                            ;Wijk      ;WK165203  ;1810.0;4080.0;;1.0
5324;Totaal woningen;Elsendorp;Gemert-Bakel                            ;Buurt     ;BU16520300;1600.0;3450.0;;1.0
5325;Totaal woningen;Verspreide huizen Elsendorp;Gemert-Bakel                            ;Buurt     ;BU16520309;2080.0;5270.0;;1.0
5326;Totaal woningen;Wijk 04 Bakel;Gemert-Bakel                            ;Wijk      ;WK165204  ;1700.0;3670.0;;1.0
5327;Totaal woningen;Bakel;Gemert-Bakel                            ;Buurt     ;BU16520400;1550.0;3370.0;;1.0
5328;Totaal woningen;Verspreide huizen Grotelse Heide en Esp;Gemert-Bakel                            ;Buurt     ;BU16520408;2510.0;5000.0;;1.0
5329;Totaal woningen;Verspr.h. ten zuidwesten van Bakel;Gemert-Bakel                            ;Buurt     ;BU16520409;1880.0;4880.0;;1.0
5330;Totaal woningen;Wijk 05 Milheeze;Gemert-Bakel                            ;Wijk      ;WK165205  ;1740.0;3940.0;;1.0
5331;Totaal woningen;Milheeze;Gemert-Bakel                            ;Buurt     ;BU16520500;1550.0;3550.0;;1.0
5332;Totaal woningen;Verspreide huizen Groote Peel;Gemert-Bakel                            ;Buurt     ;BU16520508;2800.0;5280.0;;1.0
5333;Totaal woningen;Verspreide huizen Milheeze;Gemert-Bakel                            ;Buurt     ;BU16520509;2030.0;4760.0;;1.0
5334;Totaal woningen;Wijk 06 De Rips;Gemert-Bakel                            ;Wijk      ;WK165206  ;1690.0;3870.0;;1.0
5335;Totaal woningen;De Rips;Gemert-Bakel                            ;Buurt     ;BU16520600;1580.0;3580.0;;1.0
5336;Totaal woningen;Verspreide huizen Rips;Gemert-Bakel                            ;Buurt     ;BU16520609;2120.0;5250.0;;1.0
5337;Totaal woningen;Gennep;Gennep                                  ;Gemeente  ;GM0907    ;1540.0;3300.0;;
5338;Totaal woningen;Wijk 00 Milsbeek;Gennep                                  ;Wijk      ;WK090700  ;1810.0;3600.0;;1.0
5339;Totaal woningen;Milsbeek;Gennep                                  ;Buurt     ;BU09070000;1730.0;3510.0;;1.0
5340;Totaal woningen;Sprokkelveld;Gennep                                  ;Buurt     ;BU09070001;1940.0;3840.0;;1.0
5341;Totaal woningen;Bloemenstraat-Zwarteweg;Gennep                                  ;Buurt     ;BU09070009;2380.0;4150.0;;1.0
5342;Totaal woningen;Wijk 01 Ottersum;Gennep                                  ;Wijk      ;WK090701  ;1680.0;3490.0;;1.0
5343;Totaal woningen;Ottersum;Gennep                                  ;Buurt     ;BU09070100;1550.0;3290.0;;1.0
5344;Totaal woningen;Aaldonk-Violenberg;Gennep                                  ;Buurt     ;BU09070108;2310.0;4190.0;;1.0
5345;Totaal woningen;Looierheide;Gennep                                  ;Buurt     ;BU09070109;2100.0;4680.0;;1.0
5346;Totaal woningen;Wijk 02 Ven-Zelderheide;Gennep                                  ;Wijk      ;WK090702  ;1750.0;3810.0;;1.0
5347;Totaal woningen;Ven-Zelderheide;Gennep                                  ;Buurt     ;BU09070200;1750.0;3710.0;;1.0
5348;Totaal woningen;Langehorst-Zelder;Gennep                                  ;Buurt     ;BU09070209;1760.0;4270.0;;1.0
5349;Totaal woningen;Wijk 03 Gennep;Gennep                                  ;Wijk      ;WK090703  ;1370.0;3060.0;;1.0
5350;Totaal woningen;Oude Stadskern;Gennep                                  ;Buurt     ;BU09070300;1240.0;2830.0;;1.0
5351;Totaal woningen;Noord;Gennep                                  ;Buurt     ;BU09070301;1890.0;4070.0;;1.0
5352;Totaal woningen;Midden;Gennep                                  ;Buurt     ;BU09070302;1380.0;2930.0;;1.0
5353;Totaal woningen;Zuid;Gennep                                  ;Buurt     ;BU09070303;1300.0;3080.0;;1.0
