ID;Huishoudenskenmerken;Perioden;AantalHuishoudens_1;HypotheekschuldEigenWoning_2;WaardeEigenWoning_3;BrutoInkomen_4;BesteedbaarInkomen_5;HypotheekschuldWoningwaarde_6;HypotheekschuldBrutoInkomen_7;HypotheekschuldBesteedbaarInkomen_8;GeenSchuld_9;k_0Tot025_10;k_025Tot075_11;k_075Tot100_12;k_1OfHoger_13;GeenSchuld_14;k_0Tot2_15;k_2Tot4_16;k_4OfHoger_17;GeenSchuld_18;k_0Tot35_19;k_35Tot7_20;k_7OfHoger_21;AantalHuishoudens_22;HypotheekschuldEigenWoning_23;WaardeEigenWoning_24;BrutoInkomen_25;BesteedbaarInkomen_26;HypotheekschuldWoningwaarde_27;HypotheekschuldBrutoInkomen_28;HypotheekschuldBesteedbaarInkomen_29;AantalHuishoudens_30;WaardeEigenWoning_31;BrutoInkomen_32;BesteedbaarInkomen_33
376;13100;2012;41;200.0;209.0;64.4;35.0;0.96;3.1;5.7;3;0;3;8;26;3;4;20;13;3;4;20;14;37;217.0;208.0;63.7;34.7;1.04;3.4;6.3;3;;;
377;13100;2013;45;212.0;190.0;66.6;35.8;1.12;3.2;5.9;2;0;3;5;35;2;6;23;13;2;5;23;15;43;221.0;188.0;66.8;35.8;1.18;3.3;6.2;2;;;
378;13100;2014;45;208.0;195.0;68.7;37.5;1.07;3.0;5.5;3;0;4;5;34;3;7;24;12;3;6;25;12;43;221.0;194.0;69.8;38.0;1.14;3.2;5.8;3;;;
379;13100;2015;48;202.0;200.0;70.7;38.9;1.01;2.9;5.2;3;1;4;7;33;3;7;24;12;3;6;25;13;44;218.0;198.0;71.3;39.3;1.1;3.1;5.5;3;;;
380;13400;2006;2419;159.0;259.0;71.9;37.6;0.61;2.2;4.2;139;342;997;489;452;139;1026;895;360;139;943;897;441;2281;169.0;258.0;71.8;37.4;0.66;2.4;4.5;139;264.0;74.3;41.1
381;13400;2007;2466;164.0;275.0;74.3;39.0;0.6;2.2;4.2;134;331;1014;576;412;134;987;953;393;134;908;964;462;2333;173.0;274.0;74.2;38.9;0.63;2.3;4.4;134;292.0;75.1;41.1
382;13400;2008;2487;175.0;283.0;76.1;40.7;0.62;2.3;4.3;131;319;993;622;423;131;945;992;419;131;893;999;464;2356;185.0;281.0;76.0;40.6;0.66;2.4;4.6;131;316.0;78.8;44.0
383;13400;2009;2534;177.0;283.0;78.8;41.8;0.63;2.2;4.2;171;282;945;586;549;171;923;1024;417;171;859;1022;482;2363;189.0;282.0;78.8;41.7;0.67;2.4;4.5;171;303.0;78.3;43.6
384;13400;2010;2563;182.0;266.0;80.7;43.1;0.68;2.3;4.2;173;233;856;520;780;173;916;1050;423;173;847;1068;475;2390;195.0;264.0;80.7;42.9;0.74;2.4;4.5;173;288.0;80.6;45.0
385;13400;2011;2532;184.0;259.0;82.1;43.0;0.71;2.2;4.3;191;207;788;486;860;191;881;1051;409;191;793;1057;490;2340;199.0;258.0;82.3;43.0;0.77;2.4;4.6;191;269.0;80.1;43.7
386;13400;2012;2528;189.0;258.0;83.8;43.3;0.73;2.3;4.4;174;188;764;507;895;174;866;1097;391;174;762;1099;494;2354;203.0;257.0;83.8;43.2;0.79;2.4;4.7;174;281.0;83.5;44.4
387;13400;2013;2506;189.0;229.0;85.8;43.7;0.83;2.2;4.3;164;141;646;400;1155;164;874;1111;357;164;747;1126;469;2342;203.0;227.0;85.8;43.6;0.89;2.4;4.7;164;251.0;86.5;45.8
388;13400;2014;2481;189.0;227.0;87.9;44.8;0.83;2.2;4.2;175;131;614;405;1157;175;875;1116;315;175;744;1150;412;2306;203.0;225.0;87.8;44.6;0.9;2.3;4.6;175;250.0;89.6;46.8
389;13400;2015;2461;185.0;232.0;89.4;46.1;0.8;2.1;4.0;198;137;615;436;1074;198;876;1102;284;198;757;1158;348;2263;201.0;230.0;89.2;45.9;0.87;2.3;4.4;198;255.0;91.6;47.7
390;13450;2006;2001;154.0;250.0;70.4;36.9;0.62;2.2;4.2;112;286;818;408;377;112;844;744;301;112;783;745;361;1889;163.0;250.0;70.3;36.8;0.65;2.3;4.4;112;255.0;71.7;39.8
391;13450;2007;2035;158.0;266.0;72.7;38.2;0.59;2.2;4.1;109;277;827;480;343;109;812;788;326;109;753;799;374;1926;167.0;265.0;72.7;38.1;0.63;2.3;4.4;109;280.0;72.9;39.7
392;13450;2008;2063;171.0;274.0;74.4;39.9;0.62;2.3;4.3;107;270;809;520;357;107;776;826;354;107;740;832;383;1956;180.0;272.0;74.3;39.8;0.66;2.4;4.5;107;299.0;75.6;42.2
393;13450;2009;2075;170.0;271.0;76.8;41.0;0.63;2.2;4.1;135;235;761;485;460;135;750;849;342;135;706;846;388;1940;182.0;270.0;77.0;40.9;0.67;2.4;4.4;135;288.0;74.6;42.0
394;13450;2010;2082;174.0;254.0;78.6;42.1;0.69;2.2;4.1;136;193;682;424;646;136;738;865;342;136;688;879;378;1946;186.0;253.0;78.8;42.0;0.74;2.4;4.4;136;271.0;77.1;43.3
395;13450;2011;2040;176.0;248.0;80.2;42.1;0.71;2.2;4.2;150;171;623;392;704;150;707;855;328;150;639;862;388;1890;190.0;247.0;80.5;42.1;0.77;2.4;4.5;150;257.0;76.7;41.8
396;13450;2012;2028;181.0;247.0;82.3;42.5;0.73;2.2;4.3;135;151;602;410;730;135;692;892;309;135;613;894;386;1893;194.0;246.0;82.4;42.5;0.79;2.4;4.6;135;268.0;79.8;42.5
397;13450;2013;1993;182.0;218.0;84.2;42.9;0.83;2.2;4.2;124;113;503;316;937;124;693;899;277;124;597;909;362;1869;194.0;217.0;84.3;42.8;0.89;2.3;4.5;124;240.0;82.8;43.9
398;13450;2014;1961;180.0;217.0;86.3;44.1;0.83;2.1;4.1;133;104;476;317;930;133;690;901;238;133;594;927;307;1829;194.0;215.0;86.3;44.0;0.9;2.2;4.4;133;238.0;86.3;45.1
399;13450;2015;1955;178.0;223.0;87.7;45.2;0.8;2.0;3.9;154;109;478;345;869;154;690;892;219;154;599;937;265;1801;193.0;221.0;87.6;45.1;0.87;2.2;4.3;154;245.0;88.6;46.4
400;13500;2006;329;153.0;254.0;76.3;37.4;0.6;2.0;4.1;16;44;142;67;60;16;154;127;32;16;132;126;55;313;161.0;255.0;76.2;37.3;0.63;2.1;4.3;16;;;
401;13500;2007;329;162.0;268.0;77.9;39.2;0.6;2.1;4.1;15;41;143;77;53;15;145;134;34;15;125;133;56;314;170.0;268.0;77.9;39.2;0.63;2.2;4.3;15;;;
402;13500;2008;323;169.0;280.0;80.4;40.8;0.6;2.1;4.1;14;39;139;82;50;14;141;134;34;14;122;136;52;309;176.0;278.0;80.3;40.7;0.63;2.2;4.3;14;;;
403;13500;2009;335;169.0;280.0;84.5;42.3;0.6;2.0;4.0;21;36;133;77;67;21;142;140;32;21;121;139;53;314;180.0;280.0;84.5;42.1;0.64;2.1;4.3;21;294.0;85.4;44.5
404;13500;2010;346;172.0;260.0;86.9;43.7;0.66;2.0;3.9;22;30;124;71;99;22;146;145;33;22;124;148;51;323;184.0;258.0;86.8;43.6;0.71;2.1;4.2;22;296.0;87.8;45.9
405;13500;2011;357;174.0;251.0;87.1;43.4;0.69;2.0;4.0;26;26;119;70;117;26;143;157;32;26;120;157;55;332;188.0;250.0;87.1;43.3;0.75;2.2;4.3;26;265.0;87.7;45.0
406;13500;2012;367;178.0;251.0;87.7;43.5;0.71;2.0;4.1;24;27;120;72;124;24;145;167;32;24;120;166;58;344;190.0;250.0;87.4;43.3;0.76;2.2;4.4;24;268.0;91.0;46.4
407;13500;2013;386;178.0;224.0;89.5;43.5;0.79;2.0;4.1;25;22;109;63;166;25;153;176;32;25;122;177;62;361;191.0;223.0;89.2;43.2;0.86;2.1;4.4;25;242.0;93.8;46.9
408;13500;2014;392;179.0;223.0;91.6;44.3;0.8;2.0;4.0;26;21;106;67;172;26;159;178;30;26;124;185;57;366;191.0;222.0;91.3;44.1;0.86;2.1;4.3;26;248.0;95.9;47.4
409;13500;2015;390;175.0;229.0;92.7;45.8;0.76;1.9;3.8;30;23;108;69;159;30;160;175;25;30;131;185;44;360;189.0;228.0;92.5;45.7;0.83;2.0;4.1;30;250.0;95.5;47.9
410;13550;2006;89;308.0;459.0;90.7;53.8;0.67;3.4;5.7;11;12;37;14;15;11;27;24;28;11;28;25;25;78;350.0;468.0;90.0;53.3;0.75;3.9;6.6;11;;;
411;13550;2007;102;289.0;482.0;93.3;53.9;0.6;3.1;5.4;9;13;44;19;16;9;29;31;33;9;30;32;32;93;317.0;486.0;92.8;53.4;0.65;3.4;5.9;9;;;
412;13550;2008;102;292.0;478.0;97.4;58.1;0.61;3.0;5.0;10;11;45;20;16;10;29;31;32;10;31;31;29;92;324.0;478.0;96.5;57.5;0.68;3.4;5.6;10;;;
413;13550;2009;124;311.0;496.0;96.2;55.6;0.63;3.2;5.6;15;11;51;25;22;15;31;35;43;15;32;37;40;109;353.0;501.0;95.5;55.3;0.7;3.7;6.4;15;;;
414;13550;2010;135;328.0;465.0;96.0;56.5;0.71;3.4;5.8;14;10;50;25;35;14;33;40;48;14;35;40;45;121;367.0;469.0;95.3;56.1;0.78;3.9;6.5;14;;;
415;13550;2011;134;328.0;446.0;96.8;56.9;0.74;3.4;5.8;15;10;46;24;39;15;31;39;49;15;34;38;47;119;371.0;452.0;96.2;56.5;0.82;3.9;6.6;15;;;
416;13550;2012;133;339.0;453.0;97.0;54.2;0.75;3.5;6.3;16;9;42;25;41;16;29;38;50;16;29;39;49;117;384.0;457.0;96.0;53.7;0.84;4.0;7.2;16;;;
417;13550;2013;127;345.0;400.0;99.5;57.8;0.86;3.5;6.0;14;6;34;21;51;14;28;36;48;14;28;39;45;113;388.0;404.0;98.6;57.4;0.96;3.9;6.8;14;;;
418;13550;2014;128;349.0;397.0;100.8;56.5;0.88;3.5;6.2;16;5;32;21;55;16;26;38;48;16;26;39;48;112;397.0;402.0;99.9;56.0;0.99;4.0;7.1;16;;;
419;13550;2015;116;335.0;397.0;106.2;60.7;0.84;3.2;5.5;14;5;29;22;47;14;26;35;41;14;27;36;38;102;381.0;400.0;104.9;60.6;0.95;3.6;6.3;14;;;
420;13600;2006;540;145.0;321.0;76.8;47.6;0.45;1.9;3.0;97;88;208;83;64;97;191;133;119;97;212;136;95;443;177.0;321.0;77.2;47.3;0.55;2.3;3.7;97;319.0;74.9;48.6
421;13600;2007;561;160.0;343.0;80.4;49.6;0.47;2.0;3.2;100;86;219;92;64;100;189;151;121;100;213;155;93;461;195.0;343.0;80.6;49.1;0.57;2.4;4.0;100;343.0;79.5;51.7
422;13600;2008;603;171.0;371.0;93.6;59.0;0.46;1.8;2.9;105;85;237;108;68;105;207;163;128;105;238;164;96;498;207.0;369.0;93.2;58.5;0.56;2.2;3.5;105;378.0;95.3;61.8
423;13600;2009;665;171.0;353.0;85.6;53.8;0.48;2.0;3.2;138;78;233;119;96;138;200;183;144;138;233;182;113;527;216.0;348.0;86.4;53.5;0.62;2.5;4.0;138;372.0;82.6;55.0
424;13600;2010;637;174.0;330.0;79.6;50.3;0.53;2.2;3.5;133;62;205;106;132;133;171;175;159;133;202;177;125;505;220.0;322.0;80.5;50.2;0.68;2.7;4.4;133;360.0;76.0;50.7
425;13600;2011;661;179.0;326.0;81.5;51.5;0.55;2.2;3.5;137;59;203;108;154;137;176;179;170;137;204;188;132;524;226.0;318.0;81.8;51.0;0.71;2.8;4.4;137;356.0;80.1;53.2
426;13600;2012;670;184.0;319.0;80.4;49.8;0.58;2.3;3.7;129;57;202;113;170;129;175;195;172;129;201;206;134;541;228.0;312.0;81.6;50.1;0.73;2.8;4.6;129;349.0;75.4;48.4
427;13600;2013;696;187.0;288.0;81.8;51.0;0.65;2.3;3.7;134;48;180;100;235;134;178;204;180;134;204;217;141;562;231.0;281.0;82.5;50.7;0.82;2.8;4.6;134;319.0;79.1;52.1
428;13600;2014;697;186.0;284.0;81.3;50.2;0.65;2.3;3.7;135;44;176;101;241;135;173;210;178;135;199;224;139;562;231.0;277.0;82.4;50.2;0.83;2.8;4.6;135;315.0;76.9;49.8
429;13600;2015;728;189.0;300.0;91.5;57.1;0.63;2.1;3.3;145;48;188;114;234;145;195;222;166;145;226;236;122;583;236.0;292.0;92.3;57.2;0.81;2.6;4.1;145;332.0;88.5;57.0
430;13650;2006;841;55.0;278.0;38.1;27.4;0.2;1.4;2.0;296;281;216;27;20;296;315;140;90;296;369;114;61;544;85.0;276.0;39.0;27.3;0.31;2.2;3.1;296;282.0;36.5;27.4
431;13650;2007;878;57.0;298.0;39.3;28.1;0.19;1.5;2.0;310;295;226;30;17;310;320;152;96;310;378;128;62;568;87.0;295.0;40.3;28.2;0.29;2.2;3.1;310;303.0;37.4;28.0
432;13650;2008;885;59.0;309.0;40.4;29.2;0.19;1.5;2.0;316;293;233;28;14;316;315;158;96;316;376;133;59;568;92.0;305.0;41.2;29.1;0.3;2.2;3.2;316;318.0;39.0;29.3
433;13650;2009;928;58.0;307.0;41.6;30.2;0.19;1.4;1.9;363;275;245;28;17;363;307;165;93;363;370;133;61;565;95.0;304.0;42.6;30.2;0.31;2.2;3.1;363;312.0;40.0;30.2
434;13650;2010;974;60.0;289.0;42.4;30.5;0.21;1.4;2.0;381;256;269;41;27;381;311;174;108;381;378;144;72;593;99.0;284.0;42.9;30.1;0.35;2.3;3.3;381;297.0;41.8;31.1
435;13650;2011;1021;64.0;281.0;42.4;30.2;0.23;1.5;2.1;399;247;288;50;38;399;311;184;127;399;377;162;83;622;104.0;277.0;43.3;30.1;0.38;2.4;3.5;399;286.0;41.1;30.2
436;13650;2012;1053;65.0;282.0;42.8;30.2;0.23;1.5;2.2;413;241;305;55;38;413;314;193;133;413;381;171;88;640;107.0;277.0;43.3;30.1;0.39;2.5;3.6;413;291.0;42.1;30.4
437;13650;2013;1084;67.0;250.0;43.2;30.7;0.27;1.6;2.2;421;213;319;65;66;421;317;205;140;421;389;182;91;662;109.0;245.0;43.4;30.4;0.44;2.5;3.6;421;258.0;42.8;31.3
438;13650;2014;1127;68.0;248.0;43.5;30.5;0.27;1.6;2.2;436;208;333;72;78;436;319;216;156;436;391;197;103;691;111.0;241.0;43.5;30.1;0.46;2.6;3.7;436;259.0;43.4;31.0
439;13650;2015;1156;67.0;252.0;45.0;31.5;0.27;1.5;2.1;472;200;338;76;71;472;312;219;154;472;383;202;100;684;113.0;245.0;45.7;31.5;0.46;2.5;3.6;472;262.0;43.9;31.5
440;13700;2006;823;54.0;279.0;38.4;27.6;0.19;1.4;2.0;292;276;209;26;19;292;311;136;83;292;364;111;55;531;84.0;276.0;39.4;27.6;0.3;2.1;3.0;292;282.0;36.6;27.5
441;13700;2007;858;56.0;298.0;39.5;28.4;0.19;1.4;2.0;306;290;219;28;16;306;316;149;87;306;372;124;56;552;86.0;295.0;40.7;28.5;0.29;2.1;3.0;306;304.0;37.4;28.1
442;13700;2008;866;58.0;310.0;40.6;29.4;0.19;1.4;2.0;313;289;225;27;12;313;311;154;88;313;371;129;54;553;91.0;306.0;41.5;29.4;0.3;2.2;3.1;313;318.0;39.0;29.4
443;13700;2009;911;57.0;308.0;41.7;30.4;0.19;1.4;1.9;358;272;239;27;15;358;304;162;87;358;367;130;57;553;94.0;305.0;42.8;30.4;0.31;2.2;3.1;358;313.0;40.0;30.3
444;13700;2010;958;60.0;290.0;42.7;30.7;0.21;1.4;2.0;376;254;263;40;24;376;308;172;102;376;374;140;67;582;98.0;285.0;43.2;30.3;0.34;2.3;3.2;376;297.0;41.9;31.2
445;13700;2011;1004;63.0;281.0;42.7;30.4;0.22;1.5;2.1;395;245;283;48;35;395;309;181;119;395;374;158;77;609;104.0;277.0;43.6;30.4;0.38;2.4;3.4;395;287.0;41.2;30.3
446;13700;2012;1035;65.0;283.0;43.1;30.4;0.23;1.5;2.1;408;240;300;53;35;408;311;191;125;408;378;169;80;627;106.0;277.0;43.6;30.3;0.38;2.4;3.5;408;292.0;42.3;30.6
447;13700;2013;1066;66.0;250.0;43.4;31.0;0.26;1.5;2.1;416;211;315;64;61;416;315;203;133;416;387;180;85;651;109.0;245.0;43.7;30.6;0.44;2.5;3.6;416;258.0;43.1;31.5
448;13700;2014;1107;68.0;249.0;43.8;30.7;0.27;1.6;2.2;429;207;328;69;73;429;316;214;147;429;388;193;96;678;111.0;242.0;43.9;30.3;0.46;2.5;3.7;429;260.0;43.7;31.2
449;13700;2015;1134;66.0;253.0;45.4;31.8;0.26;1.5;2.1;465;198;332;73;66;465;309;216;144;465;380;198;92;669;113.0;246.0;46.3;31.8;0.46;2.4;3.6;465;262.0;44.1;31.7
450;13750;2006;44;99.0;239.0;37.1;23.0;0.41;2.7;4.3;6;10;18;5;4;6;15;11;12;6;16;12;10;38;113.0;241.0;37.0;22.9;0.47;3.1;4.9;6;;;
451;13750;2007;38;99.0;258.0;40.2;25.0;0.38;2.5;4.0;6;9;16;4;3;6;14;9;9;6;15;9;8;32;116.0;257.0;40.9;25.3;0.45;2.8;4.6;6;;;
452;13750;2008;31;120.0;267.0;39.8;24.5;0.45;3.0;4.9;6;7;13;3;2;6;10;7;8;6;11;9;6;25;149.0;265.0;39.9;24.4;0.56;3.7;6.1;6;;;
453;13750;2009;24;104.0;272.0;40.9;25.3;0.38;2.5;4.1;5;5;10;2;2;5;6;6;6;5;7;7;5;19;;;;;;;;5;;;
454;13750;2010;29;111.0;231.0;41.1;24.9;0.48;2.7;4.5;5;4;10;5;4;5;7;7;9;5;7;8;8;24;136.0;228.0;41.1;24.9;0.6;3.3;5.5;5;;;
455;13750;2011;33;127.0;226.0;40.5;24.6;0.56;3.1;5.2;5;3;11;5;8;5;7;7;13;5;7;9;11;28;152.0;224.0;40.4;24.5;0.68;3.8;6.2;5;;;
456;13750;2012;34;120.0;227.0;41.4;24.8;0.53;2.9;4.8;5;5;10;6;7;5;9;7;12;5;9;8;11;29;142.0;227.0;40.9;24.3;0.63;3.5;5.8;5;;;
457;13750;2013;38;127.0;206.0;41.2;24.4;0.62;3.1;5.2;4;5;12;6;11;4;10;10;13;4;10;11;12;34;142.0;206.0;40.8;24.0;0.69;3.5;5.9;4;;;
458;13750;2014;50;126.0;199.0;41.4;24.5;0.63;3.0;5.1;6;5;16;7;16;6;12;13;18;6;12;15;16;44;144.0;196.0;41.7;24.6;0.73;3.5;5.9;6;;;
459;13750;2015;56;128.0;196.0;41.0;24.1;0.65;3.1;5.3;7;5;18;9;17;7;11;16;22;7;11;17;21;49;145.0;193.0;41.0;24.1;0.75;3.5;6.0;7;;;
460;13800;2006;76;70.0;227.0;35.6;22.9;0.31;2.0;3.1;12;24;31;5;3;12;33;18;13;12;36;17;10;64;83.0;222.0;35.9;23.0;0.37;2.3;3.6;12;;;
461;13800;2007;74;74.0;245.0;36.7;23.9;0.3;2.0;3.1;14;22;30;5;4;14;29;18;13;14;33;16;11;60;91.0;241.0;37.1;24.1;0.38;2.5;3.8;14;;;
462;13800;2008;71;79.0;250.0;37.7;24.7;0.32;2.1;3.2;12;21;29;6;2;12;28;17;14;12;32;17;10;59;96.0;242.0;37.7;24.7;0.4;2.5;3.9;12;;;
463;13800;2009;66;78.0;242.0;40.2;26.0;0.32;1.9;3.0;14;16;28;5;3;14;25;17;11;14;28;16;9;53;99.0;241.0;40.6;26.1;0.41;2.4;3.8;14;;;
464;13800;2010;68;87.0;231.0;41.6;26.3;0.38;2.1;3.3;13;13;29;8;6;13;23;17;14;13;26;18;11;55;108.0;226.0;41.6;26.1;0.48;2.6;4.1;13;;;
465;13800;2011;70;91.0;217.0;40.8;25.6;0.42;2.2;3.6;15;11;29;8;8;15;22;19;15;15;23;20;12;56;115.0;216.0;41.3;25.8;0.53;2.8;4.5;15;;;
466;13800;2012;69;92.0;219.0;41.2;25.5;0.42;2.2;3.6;15;10;28;8;8;15;21;18;15;15;23;19;12;54;117.0;216.0;41.8;25.8;0.54;2.8;4.5;15;;;
467;13800;2013;71;100.0;194.0;41.6;25.5;0.52;2.4;3.9;13;8;25;9;15;13;20;20;17;13;23;20;15;57;124.0;191.0;42.0;25.6;0.65;3.0;4.8;13;;;
468;13800;2014;74;102.0;192.0;42.1;25.6;0.53;2.4;4.0;13;8;25;9;18;13;20;22;19;13;22;22;16;60;125.0;189.0;42.3;25.6;0.66;3.0;4.9;13;;;
469;13800;2015;74;99.0;197.0;43.0;26.3;0.5;2.3;3.8;15;8;25;10;15;15;21;21;17;15;23;20;15;58;124.0;195.0;43.5;26.4;0.64;2.9;4.7;15;;;
470;13850;2006;703;50.0;287.0;38.8;28.3;0.17;1.3;1.8;274;242;160;16;11;274;264;107;58;274;311;82;35;428;82.0;288.0;40.1;28.7;0.28;2.0;2.9;274;285.0;36.7;27.8
471;13850;2007;746;52.0;306.0;39.8;29.0;0.17;1.3;1.8;286;258;173;19;9;286;273;122;65;286;325;98;38;460;84.0;305.0;41.2;29.3;0.28;2.0;2.9;286;306.0;37.5;28.4
472;13850;2008;764;54.0;317.0;40.9;30.0;0.17;1.3;1.8;294;260;183;17;8;294;273;130;67;294;329;102;38;470;87.0;316.0;42.1;30.2;0.28;2.1;2.9;294;320.0;39.1;29.6
473;13850;2009;821;54.0;314.0;41.9;30.9;0.17;1.3;1.7;340;252;200;19;10;340;273;139;70;340;332;107;43;482;92.0;313.0;43.1;31.1;0.29;2.1;3.0;340;316.0;40.1;30.6
474;13850;2010;861;56.0;296.0;42.8;31.2;0.19;1.3;1.8;357;238;224;27;14;357;278;147;78;357;341;114;48;503;96.0;294.0;43.4;31.0;0.33;2.2;3.1;357;300.0;42.0;31.4
475;13850;2011;901;58.0;288.0;42.9;30.9;0.2;1.4;1.9;375;230;243;35;18;375;280;155;91;375;344;129;53;526;100.0;287.0;44.0;31.2;0.35;2.3;3.2;375;290.0;41.3;30.6
476;13850;2012;932;60.0;290.0;43.3;31.0;0.21;1.4;1.9;388;224;262;39;19;388;281;165;98;388;346;141;57;544;104.0;285.0;43.9;31.1;0.36;2.4;3.3;388;295.0;42.4;30.9
477;13850;2013;958;61.0;256.0;43.7;31.6;0.24;1.4;1.9;398;198;278;49;35;398;285;173;103;398;354;149;58;560;105.0;253.0;44.0;31.5;0.42;2.4;3.3;398;261.0;43.1;31.8
478;13850;2014;983;62.0;256.0;44.0;31.4;0.24;1.4;2.0;410;193;287;54;39;410;284;179;110;410;353;157;64;574;107.0;251.0;44.2;31.3;0.43;2.4;3.4;410;262.0;43.8;31.5
479;13850;2015;1005;61.0;260.0;45.8;32.6;0.23;1.3;1.9;443;184;289;54;35;443;277;179;106;443;345;160;57;562;108.0;256.0;47.0;33.1;0.42;2.3;3.3;443;265.0;44.2;32.0
480;13900;2006;9;;;;;;;;2;3;2;1;1;2;2;2;3;2;3;1;2;7;;;;;;;;2;;;
481;13900;2007;10;;;;;;;;2;4;3;1;0;2;3;1;3;2;4;2;2;7;;;;;;;;2;;;
482;13900;2008;9;;;;;;;;2;3;3;1;1;2;3;1;2;2;4;1;2;7;;;;;;;;2;;;
483;13900;2009;8;;;;;;;;3;2;2;0;1;3;2;1;2;3;2;1;1;5;;;;;;;;3;;;
484;13900;2010;9;;;;;;;;3;2;2;1;1;3;2;1;3;3;2;1;2;5;;;;;;;;3;;;
485;13900;2011;9;;;;;;;;2;2;2;1;2;2;2;1;4;2;2;2;3;7;;;;;;;;2;;;
486;13900;2012;10;;;;;;;;3;1;1;1;3;3;2;1;4;3;2;1;4;6;;;;;;;;3;;;
487;13900;2013;12;;;;;;;;4;1;2;1;4;4;1;1;5;4;2;1;5;8;;;;;;;;4;;;
488;13900;2014;14;;;;;;;;5;1;3;1;4;5;1;1;7;5;2;3;5;9;;;;;;;;5;;;
489;13900;2015;16;;;;;;;;5;2;4;2;4;5;2;2;8;5;2;3;6;12;;;;;;;;5;;;
490;13950;2006;3;;;;;;;;0;2;1;0;1;0;1;1;1;0;2;0;1;3;;;;;;;;0;;;
491;13950;2007;4;;;;;;;;1;2;1;0;0;1;1;0;2;1;1;1;1;3;;;;;;;;1;;;
492;13950;2008;3;;;;;;;;0;1;0;0;0;0;1;0;1;0;1;0;1;3;;;;;;;;0;;;
493;13950;2009;2;;;;;;;;1;1;1;0;1;1;1;0;1;1;1;0;1;2;;;;;;;;1;;;
494;13950;2010;4;;;;;;;;1;1;0;0;1;1;1;0;1;1;1;0;1;2;;;;;;;;1;;;
495;13950;2011;4;;;;;;;;1;1;0;1;1;1;1;0;2;1;1;0;2;3;;;;;;;;1;;;
496;13950;2012;4;;;;;;;;1;0;0;1;2;1;1;0;2;1;1;0;2;3;;;;;;;;1;;;
497;13950;2013;6;;;;;;;;2;0;1;1;3;2;0;0;4;2;1;1;3;4;;;;;;;;2;;;
498;13950;2014;8;;;;;;;;3;1;1;1;3;3;1;0;4;3;1;1;4;5;;;;;;;;3;;;
499;13950;2015;8;;;;;;;;2;1;1;1;3;2;1;1;5;2;1;1;4;6;;;;;;;;2;;;
500;14000;2006;6;;;;;;;;2;2;1;1;0;2;1;1;2;2;2;1;1;4;;;;;;;;2;;;
501;14000;2007;6;;;;;;;;2;2;2;0;0;2;2;1;1;2;2;1;1;4;;;;;;;;2;;;
502;14000;2008;6;;;;;;;;1;2;2;0;0;1;2;1;1;1;2;1;1;4;;;;;;;;1;;;
503;14000;2009;5;;;;;;;;2;1;2;0;0;2;1;1;1;2;2;1;1;3;;;;;;;;2;;;
504;14000;2010;5;;;;;;;;2;1;1;1;0;2;1;1;1;2;1;1;1;3;;;;;;;;2;;;
505;14000;2011;6;;;;;;;;1;1;2;1;1;1;1;1;2;1;1;2;1;4;;;;;;;;1;;;
506;14000;2012;5;;;;;;;;2;1;1;0;1;2;1;1;2;2;1;1;1;3;;;;;;;;2;;;
507;14000;2013;5;;;;;;;;2;0;1;1;1;2;1;1;2;2;1;1;1;3;;;;;;;;2;;;
508;14000;2014;6;;;;;;;;2;1;2;1;1;2;1;1;3;2;1;2;1;4;;;;;;;;2;;;
509;14000;2015;8;;;;;;;;2;1;3;1;1;2;1;1;4;2;1;2;2;6;;;;;;;;2;;;
510;14050;2006;9;;;;;;;;2;1;4;0;1;2;1;2;4;2;2;2;3;6;;;;;;;;2;;;
511;14050;2007;10;;;;;;;;2;1;5;1;1;2;1;2;5;2;2;2;4;8;;;;;;;;2;;;
512;14050;2008;10;;;;;;;;2;1;5;1;1;2;1;2;5;2;1;3;4;8;;;;;;;;2;;;
513;14050;2009;9;;;;;;;;2;1;4;1;1;2;1;2;4;2;1;2;3;7;;;;;;;;2;;;
514;14050;2010;8;;;;;;;;1;1;4;1;1;1;1;2;4;1;1;2;3;7;;;;;;;;1;;;
515;14050;2011;8;;;;;;;;2;1;3;1;1;2;1;2;3;2;1;2;3;5;;;;;;;;2;;;
516;14050;2012;7;;;;;;;;2;0;3;1;1;2;1;1;4;2;1;1;4;6;;;;;;;;2;;;
517;14050;2013;5;;;;;;;;2;0;2;1;1;2;1;1;2;2;1;1;2;4;;;;;;;;2;;;
518;14050;2014;6;;;;;;;;2;0;2;1;1;2;1;1;2;2;1;1;2;4;;;;;;;;2;;;
519;14050;2015;6;;;;;;;;2;0;2;1;0;2;1;1;2;2;1;1;1;3;;;;;;;;2;;;
520;14100;2006;950;98.0;219.0;27.1;16.6;0.45;3.6;5.9;201;184;285;146;135;201;199;242;309;201;226;224;300;750;124.0;214.0;28.4;16.7;0.58;4.4;7.4;201;241.0;22.3;16.5
521;14100;2007;977;95.0;234.0;28.0;17.6;0.41;3.4;5.4;209;199;290;160;118;209;202;251;314;209;234;231;302;767;121.0;227.0;29.2;17.6;0.53;4.1;6.9;209;259.0;23.4;17.6
