ID;KenmerkenHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
8059;Type: Eenpersoonshuishouden;Berg en Dal;2010;4.3;30.0;0.6;146.7;19.5
8060;Type: Eenpersoonshuishouden;Berg en Dal;2011;4.4;30.0;0.6;144.5;19.4
8061;Type: Eenpersoonshuishouden;Berg en Dal;2012;4.6;31.0;0.6;129.7;16.4
8062;Type: Eenpersoonshuishouden;Berg en Dal;2013;4.8;32.0;0.6;122.2;12.4
8063;Type: Eenpersoonshuishouden;Berg en Dal;2014;4.9;32.0;0.6;122.1;12.3
8064;Type: Eenpersoonshuishouden;Berg en Dal;2015;4.9;33.0;0.6;114.2;14.5
8065;Type: Eenpersoonshuishouden;Berg en Dal;2016;5.1;34.0;0.5;107.1;12.5
8066;Type: Eenpersoonshuishouden;Berg en Dal;2017;5.1;33.0;0.6;109.0;13.9
8067;Type: Eenpersoonshuishouden;Berg en Dal;2018;5.3;34.0;0.6;120.2;15.6
8068;Type: Eenpersoonshuishouden;Berg en Dal;2019;5.3;34.0;0.7;127.0;17.9
8069;Type: Eenpersoonshuishouden;Berg en Dal;2020;5.4;34.0;0.7;137.3;20.3
8070;Type: Eenpersoonshuishouden;Bergeijk;2006;1.5;22.0;0.3;183.4;62.4
8071;Type: Eenpersoonshuishouden;Bergeijk;2007;1.6;23.0;0.3;199.5;74.5
8072;Type: Eenpersoonshuishouden;Bergeijk;2008;1.6;23.0;0.3;210.0;104.6
8073;Type: Eenpersoonshuishouden;Bergeijk;2009;1.7;24.0;0.3;206.6;104.8
8074;Type: Eenpersoonshuishouden;Bergeijk;2010;1.7;24.0;0.3;204.1;106.2
8075;Type: Eenpersoonshuishouden;Bergeijk;2011;1.8;24.0;0.4;204.2;97.0
8076;Type: Eenpersoonshuishouden;Bergeijk;2012;1.8;25.0;0.3;186.9;84.0
8077;Type: Eenpersoonshuishouden;Bergeijk;2013;1.8;25.0;0.3;178.1;77.3
8078;Type: Eenpersoonshuishouden;Bergeijk;2014;1.9;25.0;0.3;181.1;75.5
8079;Type: Eenpersoonshuishouden;Bergeijk;2015;1.9;25.0;0.3;174.4;67.4
8080;Type: Eenpersoonshuishouden;Bergeijk;2016;2.0;26.0;0.4;188.6;71.9
8081;Type: Eenpersoonshuishouden;Bergeijk;2017;2.1;27.0;0.4;192.6;78.6
8082;Type: Eenpersoonshuishouden;Bergeijk;2018;2.1;27.0;0.4;203.6;91.5
8083;Type: Eenpersoonshuishouden;Bergeijk;2019;2.1;28.0;0.5;213.9;102.7
8084;Type: Eenpersoonshuishouden;Bergeijk;2020;2.2;28.0;0.5;231.2;103.4
8085;Type: Eenpersoonshuishouden;Bergen (L.);2006;1.2;23.0;0.2;125.9;22.9
8086;Type: Eenpersoonshuishouden;Bergen (L.);2007;1.3;24.0;0.2;131.7;25.8
8087;Type: Eenpersoonshuishouden;Bergen (L.);2008;1.3;24.0;0.2;144.3;33.8
8088;Type: Eenpersoonshuishouden;Bergen (L.);2009;1.3;25.0;0.2;142.7;35.1
8089;Type: Eenpersoonshuishouden;Bergen (L.);2010;1.3;25.0;0.2;136.8;30.9
8090;Type: Eenpersoonshuishouden;Bergen (L.);2011;1.4;26.0;0.2;127.5;29.9
8091;Type: Eenpersoonshuishouden;Bergen (L.);2012;1.4;26.0;0.2;123.7;27.8
8092;Type: Eenpersoonshuishouden;Bergen (L.);2013;1.5;27.0;0.2;111.9;24.9
8093;Type: Eenpersoonshuishouden;Bergen (L.);2014;1.4;26.0;0.2;114.5;23.4
8094;Type: Eenpersoonshuishouden;Bergen (L.);2015;1.5;26.0;0.2;114.4;25.2
8095;Type: Eenpersoonshuishouden;Bergen (L.);2016;1.5;27.0;0.2;114.5;22.5
8096;Type: Eenpersoonshuishouden;Bergen (L.);2017;1.5;27.0;0.2;118.0;26.1
8097;Type: Eenpersoonshuishouden;Bergen (L.);2018;1.5;28.0;0.2;123.3;30.3
8098;Type: Eenpersoonshuishouden;Bergen (L.);2019;1.5;28.0;0.2;139.9;37.7
8099;Type: Eenpersoonshuishouden;Bergen (L.);2020;1.6;28.0;0.2;150.5;44.1
8100;Type: Eenpersoonshuishouden;Bergen (NH.);2006;4.4;33.0;1.1;241.3;50.8
8101;Type: Eenpersoonshuishouden;Bergen (NH.);2007;4.5;33.0;1.3;279.2;56.4
8102;Type: Eenpersoonshuishouden;Bergen (NH.);2008;4.5;33.0;1.4;306.6;73.3
8103;Type: Eenpersoonshuishouden;Bergen (NH.);2009;4.6;34.0;1.4;306.7;76.4
8104;Type: Eenpersoonshuishouden;Bergen (NH.);2010;4.7;34.0;1.4;307.1;71.8
8105;Type: Eenpersoonshuishouden;Bergen (NH.);2011;4.7;34.0;1.4;302.1;78.9
8106;Type: Eenpersoonshuishouden;Bergen (NH.);2012;4.7;35.0;1.3;284.6;69.5
8107;Type: Eenpersoonshuishouden;Bergen (NH.);2013;4.7;35.0;1.3;276.3;58.3
8108;Type: Eenpersoonshuishouden;Bergen (NH.);2014;4.8;35.0;1.3;279.6;65.2
8109;Type: Eenpersoonshuishouden;Bergen (NH.);2015;4.8;35.0;1.3;275.3;65.9
8110;Type: Eenpersoonshuishouden;Bergen (NH.);2016;4.8;36.0;1.4;296.6;72.8
8111;Type: Eenpersoonshuishouden;Bergen (NH.);2017;4.9;36.0;1.5;317.2;89.3
8112;Type: Eenpersoonshuishouden;Bergen (NH.);2018;4.9;36.0;1.7;342.0;110.3
8113;Type: Eenpersoonshuishouden;Bergen (NH.);2019;5.1;37.0;1.8;363.0;115.8
8114;Type: Eenpersoonshuishouden;Bergen (NH.);2020;5.1;37.0;1.9;375.3;135.9
8115;Type: Eenpersoonshuishouden;Bergen op Zoom;2006;8.7;31.0;0.7;80.0;11.3
8116;Type: Eenpersoonshuishouden;Bergen op Zoom;2007;8.9;32.0;0.8;84.3;11.1
8117;Type: Eenpersoonshuishouden;Bergen op Zoom;2008;9.1;32.0;0.8;93.2;13.9
8118;Type: Eenpersoonshuishouden;Bergen op Zoom;2009;9.2;32.0;0.8;91.1;12.9
8119;Type: Eenpersoonshuishouden;Bergen op Zoom;2010;9.4;33.0;0.8;84.7;10.2
8120;Type: Eenpersoonshuishouden;Bergen op Zoom;2011;9.4;32.0;0.8;85.5;10.1
8121;Type: Eenpersoonshuishouden;Bergen op Zoom;2012;9.5;33.0;0.8;82.3;8.6
8122;Type: Eenpersoonshuishouden;Bergen op Zoom;2013;9.6;33.0;0.7;74.2;5.6
8123;Type: Eenpersoonshuishouden;Bergen op Zoom;2014;9.7;33.0;0.8;77.8;5.4
8124;Type: Eenpersoonshuishouden;Bergen op Zoom;2015;9.7;33.0;0.8;81.4;8.5
8125;Type: Eenpersoonshuishouden;Bergen op Zoom;2016;9.7;33.0;0.8;82.4;9.7
8126;Type: Eenpersoonshuishouden;Bergen op Zoom;2017;9.7;33.0;0.8;86.3;10.4
8127;Type: Eenpersoonshuishouden;Bergen op Zoom;2018;9.9;34.0;0.9;92.1;12.1
8128;Type: Eenpersoonshuishouden;Bergen op Zoom;2019;10.2;34.0;1.0;96.1;13.9
8129;Type: Eenpersoonshuishouden;Bergen op Zoom;2020;10.4;35.0;1.0;100.1;14.6
8130;Type: Eenpersoonshuishouden;Berkelland;2006;4.2;24.0;0.5;122.7;22.9
8131;Type: Eenpersoonshuishouden;Berkelland;2007;4.4;25.0;0.6;126.2;23.1
8132;Type: Eenpersoonshuishouden;Berkelland;2008;4.5;25.0;0.6;137.9;23.4
8133;Type: Eenpersoonshuishouden;Berkelland;2009;4.6;26.0;0.6;132.8;23.7
8134;Type: Eenpersoonshuishouden;Berkelland;2010;4.7;26.0;0.6;132.7;24.2
8135;Type: Eenpersoonshuishouden;Berkelland;2011;4.7;26.0;0.6;131.7;26.8
8136;Type: Eenpersoonshuishouden;Berkelland;2012;4.8;27.0;0.6;128.1;25.2
8137;Type: Eenpersoonshuishouden;Berkelland;2013;5.1;27.0;0.6;119.4;22.7
8138;Type: Eenpersoonshuishouden;Berkelland;2014;5.0;27.0;0.6;120.3;23.6
8139;Type: Eenpersoonshuishouden;Berkelland;2015;5.2;28.0;0.6;124.0;23.8
8140;Type: Eenpersoonshuishouden;Berkelland;2016;5.3;28.0;0.7;123.9;22.3
8141;Type: Eenpersoonshuishouden;Berkelland;2017;5.3;29.0;0.7;135.1;27.5
8142;Type: Eenpersoonshuishouden;Berkelland;2018;5.3;29.0;0.8;143.4;29.8
8143;Type: Eenpersoonshuishouden;Berkelland;2019;5.5;29.0;0.8;151.0;36.2
8144;Type: Eenpersoonshuishouden;Berkelland;2020;5.6;30.0;0.9;158.5;39.6
8145;Type: Eenpersoonshuishouden;Bernheze;2006;2.2;21.0;0.3;139.4;22.9
8146;Type: Eenpersoonshuishouden;Bernheze;2007;2.3;21.0;0.3;144.6;24.8
8147;Type: Eenpersoonshuishouden;Bernheze;2008;2.3;21.0;0.4;178.1;32.6
8148;Type: Eenpersoonshuishouden;Bernheze;2009;2.3;21.0;0.4;166.1;39.0
8149;Type: Eenpersoonshuishouden;Bernheze;2010;2.4;22.0;0.4;166.7;35.0
8150;Type: Eenpersoonshuishouden;Bernheze;2011;2.6;23.0;0.5;180.7;44.0
8151;Type: Eenpersoonshuishouden;Bernheze;2012;2.7;23.0;0.5;190.5;41.9
8152;Type: Eenpersoonshuishouden;Bernheze;2013;2.8;24.0;0.5;167.6;33.5
8153;Type: Eenpersoonshuishouden;Bernheze;2014;2.8;24.0;0.5;181.4;34.5
8154;Type: Eenpersoonshuishouden;Bernheze;2015;2.9;25.0;0.5;187.4;36.5
8155;Type: Eenpersoonshuishouden;Bernheze;2016;2.9;25.0;0.5;184.9;39.2
8156;Type: Eenpersoonshuishouden;Bernheze;2017;3.1;26.0;0.5;174.9;39.1
8157;Type: Eenpersoonshuishouden;Bernheze;2018;3.1;26.0;0.5;175.4;37.6
8158;Type: Eenpersoonshuishouden;Bernheze;2019;3.2;26.0;0.6;197.1;45.9
8159;Type: Eenpersoonshuishouden;Bernheze;2020;3.4;27.0;0.7;211.6;43.6
8160;Type: Eenpersoonshuishouden;Best;2006;2.8;24.0;0.4;135.2;22.9
8161;Type: Eenpersoonshuishouden;Best;2007;2.8;24.0;0.4;137.5;23.1
8162;Type: Eenpersoonshuishouden;Best;2008;2.8;24.0;0.4;150.3;29.0
8163;Type: Eenpersoonshuishouden;Best;2009;2.9;25.0;0.4;149.5;29.9
8164;Type: Eenpersoonshuishouden;Best;2010;2.9;25.0;0.4;145.2;24.7
8165;Type: Eenpersoonshuishouden;Best;2011;2.9;25.0;0.4;149.3;30.1
8166;Type: Eenpersoonshuishouden;Best;2012;2.9;25.0;0.4;132.1;24.9
8167;Type: Eenpersoonshuishouden;Best;2013;2.9;25.0;0.4;130.7;21.2
8168;Type: Eenpersoonshuishouden;Best;2014;3.1;26.0;0.4;125.5;21.0
8169;Type: Eenpersoonshuishouden;Best;2015;3.1;26.0;0.4;130.3;25.0
8170;Type: Eenpersoonshuishouden;Best;2016;3.2;27.0;0.5;148.8;24.3
8171;Type: Eenpersoonshuishouden;Best;2017;3.3;27.0;0.5;144.5;27.9
8172;Type: Eenpersoonshuishouden;Best;2018;3.5;28.0;0.6;160.5;31.6
8173;Type: Eenpersoonshuishouden;Best;2019;3.6;29.0;0.6;175.0;38.3
8174;Type: Eenpersoonshuishouden;Best;2020;3.7;29.0;0.6;174.8;39.6
8175;Type: Eenpersoonshuishouden;Beuningen;2006;2.2;23.0;0.2;107.4;15.2
8176;Type: Eenpersoonshuishouden;Beuningen;2007;2.3;24.0;0.2;106.5;16.2
8177;Type: Eenpersoonshuishouden;Beuningen;2008;2.4;24.0;0.3;109.8;15.7
8178;Type: Eenpersoonshuishouden;Beuningen;2009;2.4;24.0;0.3;111.9;17.9
8179;Type: Eenpersoonshuishouden;Beuningen;2010;2.5;24.0;0.3;114.3;17.0
8180;Type: Eenpersoonshuishouden;Beuningen;2011;2.5;25.0;0.3;116.3;18.9
8181;Type: Eenpersoonshuishouden;Beuningen;2012;2.6;25.0;0.3;107.5;17.6
8182;Type: Eenpersoonshuishouden;Beuningen;2013;2.7;26.0;0.3;106.1;13.3
8183;Type: Eenpersoonshuishouden;Beuningen;2014;2.8;26.0;0.3;102.1;11.9
8184;Type: Eenpersoonshuishouden;Beuningen;2015;2.8;26.0;0.3;106.6;14.1
8185;Type: Eenpersoonshuishouden;Beuningen;2016;2.9;27.0;0.3;112.6;14.0
8186;Type: Eenpersoonshuishouden;Beuningen;2017;2.9;27.0;0.3;118.2;16.2
8187;Type: Eenpersoonshuishouden;Beuningen;2018;3.0;28.0;0.4;124.8;20.3
8188;Type: Eenpersoonshuishouden;Beuningen;2019;3.1;28.0;0.4;134.6;25.1
8189;Type: Eenpersoonshuishouden;Beuningen;2020;3.2;29.0;0.5;144.7;28.6
8190;Type: Eenpersoonshuishouden;Beverwijk;2006;5.8;36.0;0.5;84.1;10.6
8191;Type: Eenpersoonshuishouden;Beverwijk;2007;6.0;36.0;0.5;89.4;11.2
8192;Type: Eenpersoonshuishouden;Beverwijk;2008;6.2;37.0;0.6;91.2;12.1
8193;Type: Eenpersoonshuishouden;Beverwijk;2009;6.4;37.0;0.6;91.2;10.8
8194;Type: Eenpersoonshuishouden;Beverwijk;2010;6.6;37.0;0.6;85.8;8.6
8195;Type: Eenpersoonshuishouden;Beverwijk;2011;6.6;37.0;0.6;85.7;8.8
8196;Type: Eenpersoonshuishouden;Beverwijk;2012;6.7;37.0;0.5;81.7;7.0
8197;Type: Eenpersoonshuishouden;Beverwijk;2013;6.8;37.0;0.4;56.3;4.0
8198;Type: Eenpersoonshuishouden;Beverwijk;2014;6.7;37.0;0.4;56.7;3.7
8199;Type: Eenpersoonshuishouden;Beverwijk;2015;6.8;38.0;0.4;62.0;5.2
8200;Type: Eenpersoonshuishouden;Beverwijk;2016;7.0;38.0;0.4;63.6;5.6
8201;Type: Eenpersoonshuishouden;Beverwijk;2017;7.2;39.0;0.5;67.7;7.2
8202;Type: Eenpersoonshuishouden;Beverwijk;2018;7.2;38.0;0.5;74.9;8.9
8203;Type: Eenpersoonshuishouden;Beverwijk;2019;7.2;38.0;0.6;83.1;11.8
8204;Type: Eenpersoonshuishouden;Beverwijk;2020;7.2;38.0;0.7;94.3;15.0
8205;Type: Eenpersoonshuishouden;De Bilt;2006;6.4;35.0;1.5;235.8;29.3
8206;Type: Eenpersoonshuishouden;De Bilt;2007;6.5;36.0;1.7;254.5;33.3
8207;Type: Eenpersoonshuishouden;De Bilt;2008;6.6;36.0;1.7;260.1;35.3
8208;Type: Eenpersoonshuishouden;De Bilt;2009;6.7;36.0;1.7;253.2;32.1
8209;Type: Eenpersoonshuishouden;De Bilt;2010;6.8;36.0;1.8;259.0;29.9
8210;Type: Eenpersoonshuishouden;De Bilt;2011;6.9;37.0;2.0;284.4;34.6
8211;Type: Eenpersoonshuishouden;De Bilt;2012;6.8;36.0;1.9;282.3;33.5
8212;Type: Eenpersoonshuishouden;De Bilt;2013;6.9;37.0;1.5;219.5;25.8
8213;Type: Eenpersoonshuishouden;De Bilt;2014;6.7;36.0;1.5;220.2;26.4
8214;Type: Eenpersoonshuishouden;De Bilt;2015;7.0;37.0;1.6;231.0;26.4
8215;Type: Eenpersoonshuishouden;De Bilt;2016;6.9;37.0;1.6;229.6;28.2
8216;Type: Eenpersoonshuishouden;De Bilt;2017;7.1;37.0;1.8;248.6;30.2
8217;Type: Eenpersoonshuishouden;De Bilt;2018;7.1;37.0;1.8;254.9;31.5
8218;Type: Eenpersoonshuishouden;De Bilt;2019;7.0;37.0;1.9;271.8;38.0
8219;Type: Eenpersoonshuishouden;De Bilt;2020;7.0;37.0;2.0;281.8;40.0
8220;Type: Eenpersoonshuishouden;Bladel;2006;1.7;23.0;0.3;171.9;54.3
8221;Type: Eenpersoonshuishouden;Bladel;2007;1.7;24.0;0.3;169.0;48.2
8222;Type: Eenpersoonshuishouden;Bladel;2008;1.7;23.0;0.3;182.1;62.5
8223;Type: Eenpersoonshuishouden;Bladel;2009;1.8;24.0;0.3;176.2;61.9
8224;Type: Eenpersoonshuishouden;Bladel;2010;1.9;25.0;0.3;176.9;59.4
8225;Type: Eenpersoonshuishouden;Bladel;2011;2.0;25.0;0.4;180.7;64.7
8226;Type: Eenpersoonshuishouden;Bladel;2012;2.0;26.0;0.3;165.1;55.0
8227;Type: Eenpersoonshuishouden;Bladel;2013;2.1;26.0;0.3;161.4;51.4
8228;Type: Eenpersoonshuishouden;Bladel;2014;2.2;27.0;0.3;151.3;47.1
8229;Type: Eenpersoonshuishouden;Bladel;2015;2.3;28.0;0.4;156.0;50.4
8230;Type: Eenpersoonshuishouden;Bladel;2016;2.3;28.0;0.4;158.4;48.3
8231;Type: Eenpersoonshuishouden;Bladel;2017;2.4;29.0;0.4;171.3;56.5
8232;Type: Eenpersoonshuishouden;Bladel;2018;2.5;29.0;0.4;181.5;72.5
8233;Type: Eenpersoonshuishouden;Bladel;2019;2.5;29.0;0.5;207.1;76.9
8234;Type: Eenpersoonshuishouden;Bladel;2020;2.5;29.0;0.6;238.4;85.4
8235;Type: Eenpersoonshuishouden;Blaricum;2006;1.1;28.0;0.7;650.5;124.4
8236;Type: Eenpersoonshuishouden;Blaricum;2007;1.1;28.0;0.7;622.2;132.3
8237;Type: Eenpersoonshuishouden;Blaricum;2008;1.1;30.0;0.8;680.2;155.0
8238;Type: Eenpersoonshuishouden;Blaricum;2009;1.1;30.0;0.7;590.4;141.0
8239;Type: Eenpersoonshuishouden;Blaricum;2010;1.2;30.0;0.7;568.1;133.8
8240;Type: Eenpersoonshuishouden;Blaricum;2011;1.2;30.0;0.7;623.4;119.7
8241;Type: Eenpersoonshuishouden;Blaricum;2012;1.2;31.0;0.8;640.6;93.0
8242;Type: Eenpersoonshuishouden;Blaricum;2013;1.3;32.0;0.8;651.9;76.6
8243;Type: Eenpersoonshuishouden;Blaricum;2014;1.3;32.0;0.8;633.1;73.2
8244;Type: Eenpersoonshuishouden;Blaricum;2015;1.3;31.0;0.8;589.6;76.3
8245;Type: Eenpersoonshuishouden;Blaricum;2016;1.3;31.0;0.8;589.7;83.2
8246;Type: Eenpersoonshuishouden;Blaricum;2017;1.4;31.0;0.8;608.3;81.2
8247;Type: Eenpersoonshuishouden;Blaricum;2018;1.4;30.0;0.9;646.0;97.1
8248;Type: Eenpersoonshuishouden;Blaricum;2019;1.4;30.0;1.1;760.0;118.5
8249;Type: Eenpersoonshuishouden;Blaricum;2020;1.5;30.0;1.0;698.1;147.9
8250;Type: Eenpersoonshuishouden;Bloemendaal;2006;2.9;32.0;1.4;482.1;91.5
8251;Type: Eenpersoonshuishouden;Bloemendaal;2007;2.9;31.0;1.5;512.4;112.4
8252;Type: Eenpersoonshuishouden;Bloemendaal;2008;2.8;31.0;1.5;561.4;165.2
8253;Type: Eenpersoonshuishouden;Bloemendaal;2009;2.8;31.0;1.5;546.4;151.0
8254;Type: Eenpersoonshuishouden;Bloemendaal;2010;2.8;31.0;1.5;541.0;148.5
8255;Type: Eenpersoonshuishouden;Bloemendaal;2011;2.9;32.0;1.6;563.4;137.3
8256;Type: Eenpersoonshuishouden;Bloemendaal;2012;2.8;31.0;1.5;519.0;133.6
8257;Type: Eenpersoonshuishouden;Bloemendaal;2013;2.9;32.0;1.4;470.9;100.9
8258;Type: Eenpersoonshuishouden;Bloemendaal;2014;3.0;32.0;1.5;486.3;95.8
8259;Type: Eenpersoonshuishouden;Bloemendaal;2015;2.9;31.0;1.6;533.1;106.8
8260;Type: Eenpersoonshuishouden;Bloemendaal;2016;2.9;31.0;1.6;566.1;119.6
8261;Type: Eenpersoonshuishouden;Bloemendaal;2017;3.0;32.0;1.9;633.9;129.2
8262;Type: Eenpersoonshuishouden;Bloemendaal;2018;3.0;31.0;1.9;630.0;144.5
8263;Type: Eenpersoonshuishouden;Bloemendaal;2019;3.0;31.0;2.0;668.0;164.6
8264;Type: Eenpersoonshuishouden;Bloemendaal;2020;3.0;31.0;2.0;664.8;173.3
8265;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2006;3.0;24.0;0.6;185.4;29.1
8266;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2007;3.0;25.0;0.6;197.1;30.1
8267;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2008;3.1;25.0;0.7;218.4;42.3
8268;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2009;3.2;25.0;0.6;199.2;38.7
8269;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2010;3.3;26.0;0.7;195.7;37.4
8270;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2011;3.4;27.0;0.7;207.3;38.2
8271;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2012;3.4;26.0;0.7;211.1;35.7
8272;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2013;3.5;27.0;0.7;201.8;31.9
8273;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2014;3.5;27.0;0.7;195.3;31.5
8274;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2015;3.6;27.0;0.7;206.7;35.9
8275;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2016;3.7;27.0;0.8;217.0;34.4
8276;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2017;3.8;28.0;0.8;223.0;41.1
8277;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2018;3.8;28.0;0.9;229.1;48.6
8278;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2019;4.0;28.0;1.0;256.8;58.3
8279;Type: Eenpersoonshuishouden;Bodegraven-Reeuwijk;2020;4.1;28.0;1.1;275.2;70.7
8280;Type: Eenpersoonshuishouden;Boekel;2006;0.6;20.0;0.1;161.0;54.9
8281;Type: Eenpersoonshuishouden;Boekel;2007;0.7;21.0;0.1;162.1;40.6
8282;Type: Eenpersoonshuishouden;Boekel;2008;0.7;21.0;0.1;191.9;63.7
8283;Type: Eenpersoonshuishouden;Boekel;2009;0.7;21.0;0.1;200.6;91.0
8284;Type: Eenpersoonshuishouden;Boekel;2010;0.8;22.0;0.2;211.0;82.3
8285;Type: Eenpersoonshuishouden;Boekel;2011;0.8;23.0;0.2;187.0;72.7
8286;Type: Eenpersoonshuishouden;Boekel;2012;0.8;23.0;0.1;159.8;52.8
8287;Type: Eenpersoonshuishouden;Boekel;2013;0.9;24.0;0.1;148.0;42.1
8288;Type: Eenpersoonshuishouden;Boekel;2014;0.9;23.0;0.1;145.0;40.5
8289;Type: Eenpersoonshuishouden;Boekel;2015;0.9;24.0;0.1;152.2;43.2
8290;Type: Eenpersoonshuishouden;Boekel;2016;0.9;24.0;0.2;161.2;47.5
8291;Type: Eenpersoonshuishouden;Boekel;2017;1.0;24.0;0.2;178.3;54.5
8292;Type: Eenpersoonshuishouden;Boekel;2018;1.0;24.0;0.2;194.2;64.6
8293;Type: Eenpersoonshuishouden;Boekel;2019;1.0;25.0;0.2;202.4;74.3
8294;Type: Eenpersoonshuishouden;Boekel;2020;1.1;25.0;0.2;228.5;92.4
8295;Type: Eenpersoonshuishouden;Borger-Odoorn;2006;2.5;23.0;0.3;107.6;18.5
8296;Type: Eenpersoonshuishouden;Borger-Odoorn;2007;2.5;23.0;;;20.7
8297;Type: Eenpersoonshuishouden;Borger-Odoorn;2008;2.6;24.0;;;23.4
8298;Type: Eenpersoonshuishouden;Borger-Odoorn;2009;2.6;24.0;0.3;115.0;20.1
8299;Type: Eenpersoonshuishouden;Borger-Odoorn;2010;2.6;24.0;0.3;121.3;20.8
8300;Type: Eenpersoonshuishouden;Borger-Odoorn;2011;2.7;25.0;0.3;113.4;21.3
8301;Type: Eenpersoonshuishouden;Borger-Odoorn;2012;2.8;26.0;0.3;108.8;17.3
8302;Type: Eenpersoonshuishouden;Borger-Odoorn;2013;2.9;26.0;0.3;101.4;12.5
8303;Type: Eenpersoonshuishouden;Borger-Odoorn;2014;2.9;26.0;0.3;98.7;13.3
8304;Type: Eenpersoonshuishouden;Borger-Odoorn;2015;2.9;27.0;0.3;102.8;15.6
8305;Type: Eenpersoonshuishouden;Borger-Odoorn;2016;3.0;27.0;0.3;100.3;14.7
8306;Type: Eenpersoonshuishouden;Borger-Odoorn;2017;3.0;27.0;0.3;108.8;15.7
8307;Type: Eenpersoonshuishouden;Borger-Odoorn;2018;3.0;27.0;0.4;120.6;19.8
8308;Type: Eenpersoonshuishouden;Borger-Odoorn;2019;3.1;28.0;0.4;124.5;23.1
8309;Type: Eenpersoonshuishouden;Borger-Odoorn;2020;3.1;28.0;0.4;126.2;24.6
8310;Type: Eenpersoonshuishouden;Borne;2006;1.9;24.0;0.2;91.5;16.1
8311;Type: Eenpersoonshuishouden;Borne;2007;1.9;24.0;0.2;100.9;16.9
8312;Type: Eenpersoonshuishouden;Borne;2008;2.1;26.0;0.2;103.4;17.1
8313;Type: Eenpersoonshuishouden;Borne;2009;2.1;25.0;0.2;99.5;17.2
8314;Type: Eenpersoonshuishouden;Borne;2010;2.3;26.0;0.2;99.4;15.7
8315;Type: Eenpersoonshuishouden;Borne;2011;2.3;27.0;0.2;100.4;15.4
8316;Type: Eenpersoonshuishouden;Borne;2012;2.4;27.0;0.3;122.6;13.0
8317;Type: Eenpersoonshuishouden;Borne;2013;2.4;27.0;;;12.8
8318;Type: Eenpersoonshuishouden;Borne;2014;2.4;27.0;0.3;139.7;11.1
8319;Type: Eenpersoonshuishouden;Borne;2015;2.4;27.0;0.3;103.8;14.6
8320;Type: Eenpersoonshuishouden;Borne;2016;2.5;27.0;0.3;99.7;13.5
8321;Type: Eenpersoonshuishouden;Borne;2017;2.6;27.0;0.3;107.2;16.4
8322;Type: Eenpersoonshuishouden;Borne;2018;2.6;27.0;0.3;117.5;19.2
8323;Type: Eenpersoonshuishouden;Borne;2019;2.6;27.0;0.3;125.4;24.1
8324;Type: Eenpersoonshuishouden;Borne;2020;2.7;28.0;0.4;134.5;27.7
8325;Type: Eenpersoonshuishouden;Borsele;2006;2.2;25.0;0.3;130.7;35.1
8326;Type: Eenpersoonshuishouden;Borsele;2007;2.4;27.0;0.3;135.6;34.6
8327;Type: Eenpersoonshuishouden;Borsele;2008;2.4;27.0;0.4;152.0;48.7
8328;Type: Eenpersoonshuishouden;Borsele;2009;2.4;27.0;0.4;163.0;49.6
8329;Type: Eenpersoonshuishouden;Borsele;2010;2.5;27.0;0.4;150.0;46.2
8330;Type: Eenpersoonshuishouden;Borsele;2011;2.5;27.0;0.4;144.4;41.9
8331;Type: Eenpersoonshuishouden;Borsele;2012;2.5;27.0;0.4;144.8;41.0
8332;Type: Eenpersoonshuishouden;Borsele;2013;2.7;29.0;0.4;138.1;37.0
8333;Type: Eenpersoonshuishouden;Borsele;2014;2.6;28.0;0.4;147.0;36.0
8334;Type: Eenpersoonshuishouden;Borsele;2015;2.6;28.0;0.4;156.3;40.2
8335;Type: Eenpersoonshuishouden;Borsele;2016;2.7;29.0;0.4;153.3;37.9
8336;Type: Eenpersoonshuishouden;Borsele;2017;2.7;29.0;0.4;160.1;37.9
8337;Type: Eenpersoonshuishouden;Borsele;2018;2.8;29.0;0.5;165.7;39.7
8338;Type: Eenpersoonshuishouden;Borsele;2019;2.8;29.0;0.5;166.0;48.4
8339;Type: Eenpersoonshuishouden;Borsele;2020;2.8;29.0;0.5;174.9;52.7
8340;Type: Eenpersoonshuishouden;Boxmeer;2006;2.7;24.0;0.4;131.8;22.9
8341;Type: Eenpersoonshuishouden;Boxmeer;2007;2.7;25.0;0.4;140.2;23.1
