ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;Ontslagroute;JaarOntslag;Perioden;TotaalBedrijfseconomischOntslagenen_1;TotaalArbeid_2;Werknemer_3;Zelfstandige_4;TotaalUitkeringen_5;Arbeidsongeschiktheidsuitkering_6;WerkloosheidsuitkeringWW_7;Bijstandsuitkering_8;OverigeUitkering_9;InkomstenbronPensioen_10;ScholierStudent_11;OverigeInkomstenbron_12
7038;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2007, vrijdag 28 september;10342.0;90.0;82.0;8.0;7.0;1.0;3.0;1.0;2.0;;0.0;3.0
7039;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2008, vrijdag 26 september;9983.0;92.0;83.0;9.0;5.0;1.0;1.0;1.0;1.0;;0.0;3.0
7040;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
7041;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
7042;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
7043;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2007, vrijdag 28 september;5804.0;84.0;77.0;7.0;12.0;1.0;7.0;1.0;3.0;;0.0;3.0
7044;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2008, vrijdag 26 september;5611.0;88.0;79.0;8.0;8.0;2.0;3.0;1.0;3.0;;1.0;4.0
7045;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
7046;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
7047;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
7048;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
7049;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2008, vrijdag 26 september;2783.0;84.0;76.0;7.0;13.0;1.0;7.0;1.0;4.0;;0.0;4.0
7050;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2003;2004, vrijdag 24 september;13342.0;72.0;67.0;5.0;16.0;1.0;8.0;2.0;4.0;;1.0;11.0
7051;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2003;2005, vrijdag 30 september;13434.0;81.0;76.0;6.0;11.0;1.0;5.0;3.0;2.0;;1.0;7.0
7052;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2003;2006, vrijdag 29 september;13392.0;86.0;79.0;7.0;7.0;1.0;2.0;2.0;2.0;;1.0;6.0
7053;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2003;2007, vrijdag 28 september;13519.0;89.0;80.0;9.0;5.0;1.0;1.0;2.0;1.0;;1.0;5.0
7054;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2003;2008, vrijdag 26 september;13574.0;89.0;80.0;9.0;5.0;1.0;1.0;2.0;1.0;;1.0;5.0
7055;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
7056;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2004;2005, vrijdag 30 september;9172.0;74.0;69.0;5.0;14.0;1.0;7.0;2.0;4.0;;1.0;11.0
7057;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2004;2006, vrijdag 29 september;9130.0;84.0;77.0;7.0;9.0;1.0;3.0;2.0;2.0;;1.0;6.0
7058;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2004;2007, vrijdag 28 september;9187.0;88.0;80.0;9.0;6.0;1.0;2.0;2.0;2.0;;1.0;5.0
7059;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2004;2008, vrijdag 26 september;9336.0;88.0;79.0;10.0;6.0;1.0;1.0;2.0;1.0;;1.0;5.0
7060;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
7061;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
7062;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2005;2006, vrijdag 29 september;8625.0;83.0;77.0;6.0;9.0;1.0;4.0;2.0;3.0;;1.0;7.0
7063;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2005;2007, vrijdag 28 september;8681.0;88.0;80.0;7.0;6.0;1.0;2.0;2.0;2.0;;1.0;6.0
7064;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2005;2008, vrijdag 26 september;8789.0;87.0;78.0;9.0;6.0;1.0;1.0;2.0;2.0;;1.0;6.0
7065;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
7066;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
7067;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
7068;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2006;2007, vrijdag 28 september;14199.0;86.0;79.0;7.0;7.0;0.0;3.0;1.0;3.0;;1.0;6.0
7069;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2006;2008, vrijdag 26 september;14291.0;87.0;79.0;9.0;6.0;1.0;2.0;1.0;2.0;;1.0;6.0
7070;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
7071;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
7072;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
7073;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
7074;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Faillissementen;Ontslagjaar 2007;2008, vrijdag 26 september;10151.0;85.0;78.0;7.0;7.0;1.0;2.0;2.0;2.0;;1.0;7.0
7075;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2003;2004, vrijdag 24 september;3239.0;79.0;76.0;3.0;15.0;2.0;10.0;2.0;1.0;;1.0;6.0
7076;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2003;2005, vrijdag 30 september;3186.0;84.0;80.0;4.0;10.0;2.0;5.0;2.0;2.0;;1.0;5.0
7077;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2003;2006, vrijdag 29 september;3091.0;88.0;83.0;5.0;7.0;1.0;2.0;2.0;2.0;;1.0;4.0
7078;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2003;2007, vrijdag 28 september;3046.0;91.0;85.0;6.0;5.0;1.0;1.0;2.0;1.0;;1.0;3.0
7079;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2003;2008, vrijdag 26 september;3069.0;91.0;85.0;6.0;5.0;1.0;1.0;1.0;1.0;;1.0;3.0
7080;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
7081;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2004;2005, vrijdag 30 september;2761.0;83.0;78.0;5.0;11.0;1.0;6.0;1.0;2.0;;1.0;5.0
7082;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2004;2006, vrijdag 29 september;2806.0;88.0;81.0;6.0;6.0;1.0;2.0;2.0;2.0;;1.0;5.0
7083;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2004;2007, vrijdag 28 september;2839.0;92.0;85.0;7.0;4.0;1.0;1.0;1.0;1.0;;1.0;3.0
7084;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2004;2008, vrijdag 26 september;2982.0;93.0;86.0;7.0;4.0;1.0;1.0;1.0;1.0;;1.0;3.0
7085;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
7086;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
7087;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2005;2006, vrijdag 29 september;2060.0;87.0;81.0;6.0;8.0;1.0;4.0;1.0;2.0;;1.0;5.0
7088;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2005;2007, vrijdag 28 september;2082.0;91.0;84.0;7.0;4.0;1.0;2.0;1.0;1.0;;1.0;4.0
7089;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2005;2008, vrijdag 26 september;2120.0;92.0;85.0;7.0;4.0;1.0;1.0;1.0;1.0;;1.0;3.0
7090;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
7091;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
7092;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
7093;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2006;2007, vrijdag 28 september;4329.0;91.0;87.0;4.0;5.0;0.0;3.0;1.0;1.0;;1.0;3.0
7094;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2006;2008, vrijdag 26 september;4227.0;93.0;88.0;5.0;4.0;1.0;2.0;1.0;1.0;;1.0;3.0
7095;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
7096;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
7097;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
7098;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
7099;Mannen;25 tot 45 jaar;Totaal herkomstgroeperingen;Collectief;Ontslagjaar 2007;2008, vrijdag 26 september;2475.0;93.0;89.0;4.0;3.0;0.0;2.0;0.0;1.0;;1.0;3.0
7100;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2004, vrijdag 24 september;21583.0;77.0;72.0;5.0;15.0;1.0;10.0;1.0;3.0;;1.0;7.0
7101;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2005, vrijdag 30 september;21621.0;85.0;79.0;6.0;10.0;1.0;5.0;1.0;2.0;;1.0;5.0
7102;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2006, vrijdag 29 september;21648.0;90.0;82.0;7.0;6.0;1.0;2.0;1.0;1.0;;1.0;4.0
7103;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2007, vrijdag 28 september;21578.0;92.0;84.0;9.0;4.0;1.0;1.0;1.0;1.0;;1.0;3.0
7104;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2008, vrijdag 26 september;21456.0;93.0;83.0;9.0;4.0;1.0;1.0;1.0;1.0;;0.0;3.0
7105;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
7106;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2005, vrijdag 30 september;18961.0;79.0;74.0;6.0;14.0;1.0;9.0;1.0;3.0;;1.0;6.0
7107;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2006, vrijdag 29 september;18988.0;89.0;81.0;8.0;7.0;1.0;3.0;1.0;2.0;;1.0;4.0
7108;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2007, vrijdag 28 september;18930.0;93.0;83.0;9.0;4.0;1.0;1.0;1.0;1.0;;1.0;3.0
7109;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2008, vrijdag 26 september;18983.0;93.0;83.0;10.0;4.0;1.0;1.0;1.0;1.0;;1.0;3.0
7110;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
7111;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
7112;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2006, vrijdag 29 september;16192.0;86.0;80.0;6.0;10.0;1.0;5.0;1.0;3.0;;1.0;4.0
7113;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2007, vrijdag 28 september;16110.0;92.0;84.0;8.0;5.0;1.0;2.0;1.0;2.0;;1.0;3.0
7114;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2008, vrijdag 26 september;15983.0;92.0;83.0;9.0;4.0;1.0;1.0;1.0;1.0;;1.0;3.0
7115;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
7116;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
7117;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
7118;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2007, vrijdag 28 september;17961.0;89.0;82.0;7.0;6.0;0.0;3.0;0.0;2.0;;1.0;4.0
7119;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2008, vrijdag 26 september;17812.0;91.0;83.0;8.0;5.0;1.0;2.0;1.0;1.0;;1.0;3.0
7120;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
7121;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
7122;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
7123;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
7124;Mannen;25 tot 45 jaar;Autochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2008, vrijdag 26 september;11238.0;89.0;82.0;7.0;6.0;1.0;2.0;1.0;2.0;;1.0;4.0
7125;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2004, vrijdag 24 september;9465.0;78.0;73.0;5.0;17.0;1.0;13.0;0.0;2.0;;0.0;4.0
7126;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2005, vrijdag 30 september;9395.0;85.0;79.0;6.0;11.0;1.0;7.0;1.0;2.0;;0.0;4.0
7127;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2006, vrijdag 29 september;9313.0;90.0;83.0;8.0;6.0;1.0;3.0;1.0;1.0;;0.0;3.0
7128;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2007, vrijdag 28 september;9142.0;93.0;84.0;9.0;4.0;1.0;1.0;1.0;1.0;;0.0;2.0
7129;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2008, vrijdag 26 september;8892.0;94.0;84.0;10.0;4.0;1.0;1.0;1.0;1.0;;0.0;2.0
7130;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
7131;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2005, vrijdag 30 september;10561.0;79.0;73.0;6.0;16.0;1.0;11.0;1.0;3.0;;0.0;5.0
7132;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2006, vrijdag 29 september;10395.0;88.0;80.0;8.0;8.0;1.0;4.0;1.0;2.0;;0.0;4.0
7133;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2007, vrijdag 28 september;10244.0;93.0;83.0;10.0;4.0;1.0;1.0;1.0;1.0;;0.0;2.0
7134;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2008, vrijdag 26 september;10052.0;94.0;83.0;10.0;4.0;1.0;1.0;1.0;1.0;;0.0;2.0
7135;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
7136;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
7137;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2006, vrijdag 29 september;8407.0;85.0;79.0;6.0;11.0;1.0;8.0;0.0;3.0;;0.0;3.0
7138;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2007, vrijdag 28 september;8240.0;92.0;84.0;8.0;5.0;1.0;2.0;1.0;2.0;;0.0;2.0
7139;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2008, vrijdag 26 september;7988.0;93.0;84.0;9.0;4.0;1.0;1.0;1.0;1.0;;0.0;2.0
7140;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
7141;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
7142;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
7143;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2007, vrijdag 28 september;4431.0;88.0;80.0;8.0;9.0;1.0;6.0;0.0;3.0;;0.0;2.0
7144;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2008, vrijdag 26 september;4296.0;90.0;81.0;9.0;6.0;1.0;2.0;1.0;2.0;;0.0;3.0
7145;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
7146;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
7147;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
7148;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
7149;Mannen;25 tot 45 jaar;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2008, vrijdag 26 september;2079.0;87.0;79.0;8.0;10.0;1.0;5.0;0.0;3.0;;0.0;3.0
7150;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2003;2004, vrijdag 24 september;9784.0;75.0;70.0;5.0;14.0;1.0;8.0;1.0;4.0;;1.0;10.0
7151;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2003;2005, vrijdag 30 september;9935.0;85.0;78.0;7.0;9.0;1.0;4.0;1.0;2.0;;1.0;6.0
7152;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2003;2006, vrijdag 29 september;10088.0;89.0;81.0;8.0;6.0;1.0;2.0;1.0;1.0;;1.0;4.0
7153;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2003;2007, vrijdag 28 september;10224.0;92.0;83.0;9.0;4.0;1.0;1.0;1.0;1.0;;1.0;4.0
7154;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2003;2008, vrijdag 26 september;10314.0;92.0;82.0;10.0;4.0;1.0;1.0;1.0;1.0;;1.0;4.0
7155;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
7156;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2004;2005, vrijdag 30 september;6316.0;77.0;72.0;6.0;12.0;1.0;6.0;1.0;4.0;;1.0;9.0
7157;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2004;2006, vrijdag 29 september;6452.0;88.0;81.0;8.0;6.0;1.0;3.0;1.0;2.0;;1.0;4.0
7158;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2004;2007, vrijdag 28 september;6503.0;92.0;82.0;9.0;4.0;1.0;1.0;1.0;1.0;;1.0;4.0
7159;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2004;2008, vrijdag 26 september;6630.0;92.0;82.0;10.0;4.0;1.0;1.0;1.0;1.0;;1.0;3.0
7160;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
7161;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
7162;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2005;2006, vrijdag 29 september;6192.0;86.0;80.0;6.0;8.0;1.0;3.0;1.0;3.0;;1.0;5.0
7163;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2005;2007, vrijdag 28 september;6247.0;91.0;83.0;8.0;5.0;1.0;1.0;1.0;2.0;;1.0;4.0
7164;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2005;2008, vrijdag 26 september;6335.0;90.0;82.0;9.0;4.0;1.0;1.0;1.0;1.0;;1.0;4.0
7165;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
7166;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
7167;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
7168;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2006;2007, vrijdag 28 september;10310.0;89.0;81.0;8.0;6.0;0.0;2.0;1.0;2.0;;1.0;4.0
7169;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2006;2008, vrijdag 26 september;10377.0;91.0;82.0;9.0;4.0;1.0;2.0;1.0;1.0;;1.0;4.0
7170;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
7171;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
7172;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
7173;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
7174;Mannen;25 tot 45 jaar;Autochtonen;Faillissementen;Ontslagjaar 2007;2008, vrijdag 26 september;7205.0;88.0;81.0;7.0;6.0;1.0;2.0;1.0;2.0;;1.0;5.0
7175;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2003;2004, vrijdag 24 september;2334.0;84.0;81.0;4.0;12.0;1.0;8.0;1.0;1.0;;1.0;3.0
7176;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2003;2005, vrijdag 30 september;2291.0;89.0;85.0;4.0;8.0;1.0;4.0;1.0;1.0;;1.0;3.0
7177;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2003;2006, vrijdag 29 september;2247.0;91.0;86.0;5.0;5.0;1.0;2.0;1.0;1.0;;1.0;3.0
