ID;Marges;RegioS;Perioden;Ondernemersvertrouwen_1
793;Ondergrens 95%-interval;Zuid-Holland (PV);2022 2e kwartaal;8.9
794;Ondergrens 95%-interval;Zuid-Holland (PV);2022 3e kwartaal;4.3
795;Ondergrens 95%-interval;Zuid-Holland (PV);2022 4e kwartaal;-2.8
796;Ondergrens 95%-interval;Zuid-Holland (PV);2023 1e kwartaal;2.7
797;Ondergrens 95%-interval;Zuid-Holland (PV);2023 2e kwartaal;1.7
798;Ondergrens 95%-interval;Zeeland (PV);2014 1e kwartaal;-7.4
799;Ondergrens 95%-interval;Zeeland (PV);2014 2e kwartaal;-7.4
800;Ondergrens 95%-interval;Zeeland (PV);2014 3e kwartaal;-17.8
801;Ondergrens 95%-interval;Zeeland (PV);2014 4e kwartaal;-2.8
802;Ondergrens 95%-interval;Zeeland (PV);2015 1e kwartaal;-3.7
803;Ondergrens 95%-interval;Zeeland (PV);2015 2e kwartaal;-2.6
804;Ondergrens 95%-interval;Zeeland (PV);2015 3e kwartaal;1.2
805;Ondergrens 95%-interval;Zeeland (PV);2015 4e kwartaal;4.4
806;Ondergrens 95%-interval;Zeeland (PV);2016 1e kwartaal;2.1
807;Ondergrens 95%-interval;Zeeland (PV);2016 2e kwartaal;3.7
808;Ondergrens 95%-interval;Zeeland (PV);2016 3e kwartaal;2.1
809;Ondergrens 95%-interval;Zeeland (PV);2016 4e kwartaal;2.7
810;Ondergrens 95%-interval;Zeeland (PV);2017 1e kwartaal;6.3
811;Ondergrens 95%-interval;Zeeland (PV);2017 2e kwartaal;3.2
812;Ondergrens 95%-interval;Zeeland (PV);2017 3e kwartaal;4.6
813;Ondergrens 95%-interval;Zeeland (PV);2017 4e kwartaal;6.9
814;Ondergrens 95%-interval;Zeeland (PV);2018 1e kwartaal;6.3
815;Ondergrens 95%-interval;Zeeland (PV);2018 2e kwartaal;7.0
816;Ondergrens 95%-interval;Zeeland (PV);2018 3e kwartaal;4.3
817;Ondergrens 95%-interval;Zeeland (PV);2018 4e kwartaal;3.3
818;Ondergrens 95%-interval;Zeeland (PV);2019 1e kwartaal;4.1
819;Ondergrens 95%-interval;Zeeland (PV);2019 2e kwartaal;4.5
820;Ondergrens 95%-interval;Zeeland (PV);2019 3e kwartaal;1.4
821;Ondergrens 95%-interval;Zeeland (PV);2019 4e kwartaal;-0.9
822;Ondergrens 95%-interval;Zeeland (PV);2020 1e kwartaal;-3.0
823;Ondergrens 95%-interval;Zeeland (PV);2020 2e kwartaal;-39.8
824;Ondergrens 95%-interval;Zeeland (PV);2020 3e kwartaal;-20.5
825;Ondergrens 95%-interval;Zeeland (PV);2020 4e kwartaal;-17.7
826;Ondergrens 95%-interval;Zeeland (PV);2021 1e kwartaal;-27.5
827;Ondergrens 95%-interval;Zeeland (PV);2021 2e kwartaal;-7.8
828;Ondergrens 95%-interval;Zeeland (PV);2021 3e kwartaal;8.1
829;Ondergrens 95%-interval;Zeeland (PV);2021 4e kwartaal;3.8
830;Ondergrens 95%-interval;Zeeland (PV);2022 1e kwartaal;-1.8
831;Ondergrens 95%-interval;Zeeland (PV);2022 2e kwartaal;2.4
832;Ondergrens 95%-interval;Zeeland (PV);2022 3e kwartaal;-2.7
833;Ondergrens 95%-interval;Zeeland (PV);2022 4e kwartaal;-10.8
834;Ondergrens 95%-interval;Zeeland (PV);2023 1e kwartaal;-12.2
835;Ondergrens 95%-interval;Zeeland (PV);2023 2e kwartaal;-6.0
836;Ondergrens 95%-interval;Noord-Brabant (PV);2014 1e kwartaal;-2.7
837;Ondergrens 95%-interval;Noord-Brabant (PV);2014 2e kwartaal;-0.1
838;Ondergrens 95%-interval;Noord-Brabant (PV);2014 3e kwartaal;-2.7
839;Ondergrens 95%-interval;Noord-Brabant (PV);2014 4e kwartaal;3.4
840;Ondergrens 95%-interval;Noord-Brabant (PV);2015 1e kwartaal;1.5
841;Ondergrens 95%-interval;Noord-Brabant (PV);2015 2e kwartaal;3.7
842;Ondergrens 95%-interval;Noord-Brabant (PV);2015 3e kwartaal;4.6
843;Ondergrens 95%-interval;Noord-Brabant (PV);2015 4e kwartaal;6.3
844;Ondergrens 95%-interval;Noord-Brabant (PV);2016 1e kwartaal;4.6
845;Ondergrens 95%-interval;Noord-Brabant (PV);2016 2e kwartaal;3.9
846;Ondergrens 95%-interval;Noord-Brabant (PV);2016 3e kwartaal;5.0
847;Ondergrens 95%-interval;Noord-Brabant (PV);2016 4e kwartaal;6.9
848;Ondergrens 95%-interval;Noord-Brabant (PV);2017 1e kwartaal;10.9
849;Ondergrens 95%-interval;Noord-Brabant (PV);2017 2e kwartaal;9.4
850;Ondergrens 95%-interval;Noord-Brabant (PV);2017 3e kwartaal;10.0
851;Ondergrens 95%-interval;Noord-Brabant (PV);2017 4e kwartaal;10.6
852;Ondergrens 95%-interval;Noord-Brabant (PV);2018 1e kwartaal;12.6
853;Ondergrens 95%-interval;Noord-Brabant (PV);2018 2e kwartaal;10.8
854;Ondergrens 95%-interval;Noord-Brabant (PV);2018 3e kwartaal;10.2
855;Ondergrens 95%-interval;Noord-Brabant (PV);2018 4e kwartaal;9.1
856;Ondergrens 95%-interval;Noord-Brabant (PV);2019 1e kwartaal;8.5
857;Ondergrens 95%-interval;Noord-Brabant (PV);2019 2e kwartaal;7.9
858;Ondergrens 95%-interval;Noord-Brabant (PV);2019 3e kwartaal;5.6
859;Ondergrens 95%-interval;Noord-Brabant (PV);2019 4e kwartaal;3.9
860;Ondergrens 95%-interval;Noord-Brabant (PV);2020 1e kwartaal;3.5
861;Ondergrens 95%-interval;Noord-Brabant (PV);2020 2e kwartaal;-33.1
862;Ondergrens 95%-interval;Noord-Brabant (PV);2020 3e kwartaal;-18.7
863;Ondergrens 95%-interval;Noord-Brabant (PV);2020 4e kwartaal;-12.4
864;Ondergrens 95%-interval;Noord-Brabant (PV);2021 1e kwartaal;-9.2
865;Ondergrens 95%-interval;Noord-Brabant (PV);2021 2e kwartaal;3.1
866;Ondergrens 95%-interval;Noord-Brabant (PV);2021 3e kwartaal;14.8
867;Ondergrens 95%-interval;Noord-Brabant (PV);2021 4e kwartaal;10.4
868;Ondergrens 95%-interval;Noord-Brabant (PV);2022 1e kwartaal;1.8
869;Ondergrens 95%-interval;Noord-Brabant (PV);2022 2e kwartaal;9.0
870;Ondergrens 95%-interval;Noord-Brabant (PV);2022 3e kwartaal;4.1
871;Ondergrens 95%-interval;Noord-Brabant (PV);2022 4e kwartaal;2.2
872;Ondergrens 95%-interval;Noord-Brabant (PV);2023 1e kwartaal;3.9
873;Ondergrens 95%-interval;Noord-Brabant (PV);2023 2e kwartaal;2.7
874;Ondergrens 95%-interval;Limburg (PV);2014 1e kwartaal;-4.6
875;Ondergrens 95%-interval;Limburg (PV);2014 2e kwartaal;-2.1
876;Ondergrens 95%-interval;Limburg (PV);2014 3e kwartaal;-3.3
877;Ondergrens 95%-interval;Limburg (PV);2014 4e kwartaal;-1.4
878;Ondergrens 95%-interval;Limburg (PV);2015 1e kwartaal;-1.4
879;Ondergrens 95%-interval;Limburg (PV);2015 2e kwartaal;0.6
880;Ondergrens 95%-interval;Limburg (PV);2015 3e kwartaal;2.9
881;Ondergrens 95%-interval;Limburg (PV);2015 4e kwartaal;4.4
882;Ondergrens 95%-interval;Limburg (PV);2016 1e kwartaal;1.7
883;Ondergrens 95%-interval;Limburg (PV);2016 2e kwartaal;1.8
884;Ondergrens 95%-interval;Limburg (PV);2016 3e kwartaal;4.3
885;Ondergrens 95%-interval;Limburg (PV);2016 4e kwartaal;5.2
886;Ondergrens 95%-interval;Limburg (PV);2017 1e kwartaal;10.1
887;Ondergrens 95%-interval;Limburg (PV);2017 2e kwartaal;8.5
888;Ondergrens 95%-interval;Limburg (PV);2017 3e kwartaal;7.1
889;Ondergrens 95%-interval;Limburg (PV);2017 4e kwartaal;7.9
890;Ondergrens 95%-interval;Limburg (PV);2018 1e kwartaal;9.6
891;Ondergrens 95%-interval;Limburg (PV);2018 2e kwartaal;9.0
892;Ondergrens 95%-interval;Limburg (PV);2018 3e kwartaal;11.6
893;Ondergrens 95%-interval;Limburg (PV);2018 4e kwartaal;7.4
894;Ondergrens 95%-interval;Limburg (PV);2019 1e kwartaal;3.4
895;Ondergrens 95%-interval;Limburg (PV);2019 2e kwartaal;4.2
896;Ondergrens 95%-interval;Limburg (PV);2019 3e kwartaal;0.7
897;Ondergrens 95%-interval;Limburg (PV);2019 4e kwartaal;-4.7
898;Ondergrens 95%-interval;Limburg (PV);2020 1e kwartaal;-5.5
899;Ondergrens 95%-interval;Limburg (PV);2020 2e kwartaal;-42.2
900;Ondergrens 95%-interval;Limburg (PV);2020 3e kwartaal;-23.6
901;Ondergrens 95%-interval;Limburg (PV);2020 4e kwartaal;-18.2
902;Ondergrens 95%-interval;Limburg (PV);2021 1e kwartaal;-17.6
903;Ondergrens 95%-interval;Limburg (PV);2021 2e kwartaal;-2.2
904;Ondergrens 95%-interval;Limburg (PV);2021 3e kwartaal;13.0
905;Ondergrens 95%-interval;Limburg (PV);2021 4e kwartaal;6.9
906;Ondergrens 95%-interval;Limburg (PV);2022 1e kwartaal;1.8
907;Ondergrens 95%-interval;Limburg (PV);2022 2e kwartaal;5.6
908;Ondergrens 95%-interval;Limburg (PV);2022 3e kwartaal;-3.6
909;Ondergrens 95%-interval;Limburg (PV);2022 4e kwartaal;-8.0
910;Ondergrens 95%-interval;Limburg (PV);2023 1e kwartaal;0.0
911;Ondergrens 95%-interval;Limburg (PV);2023 2e kwartaal;-5.2
912;Bovengrens 95%-interval;Groningen (PV);2014 1e kwartaal;-7.9
913;Bovengrens 95%-interval;Groningen (PV);2014 2e kwartaal;-10.3
914;Bovengrens 95%-interval;Groningen (PV);2014 3e kwartaal;-10.3
915;Bovengrens 95%-interval;Groningen (PV);2014 4e kwartaal;21.3
916;Bovengrens 95%-interval;Groningen (PV);2015 1e kwartaal;-6.8
917;Bovengrens 95%-interval;Groningen (PV);2015 2e kwartaal;-2.8
918;Bovengrens 95%-interval;Groningen (PV);2015 3e kwartaal;34.6
919;Bovengrens 95%-interval;Groningen (PV);2015 4e kwartaal;22.3
920;Bovengrens 95%-interval;Groningen (PV);2016 1e kwartaal;15.4
921;Bovengrens 95%-interval;Groningen (PV);2016 2e kwartaal;0.4
922;Bovengrens 95%-interval;Groningen (PV);2016 3e kwartaal;-5.3
923;Bovengrens 95%-interval;Groningen (PV);2016 4e kwartaal;2.8
924;Bovengrens 95%-interval;Groningen (PV);2017 1e kwartaal;5.2
925;Bovengrens 95%-interval;Groningen (PV);2017 2e kwartaal;13.4
926;Bovengrens 95%-interval;Groningen (PV);2017 3e kwartaal;11.0
927;Bovengrens 95%-interval;Groningen (PV);2017 4e kwartaal;10.0
928;Bovengrens 95%-interval;Groningen (PV);2018 1e kwartaal;16.9
929;Bovengrens 95%-interval;Groningen (PV);2018 2e kwartaal;6.0
930;Bovengrens 95%-interval;Groningen (PV);2018 3e kwartaal;-2.0
931;Bovengrens 95%-interval;Groningen (PV);2018 4e kwartaal;13.0
932;Bovengrens 95%-interval;Groningen (PV);2019 1e kwartaal;10.5
933;Bovengrens 95%-interval;Groningen (PV);2019 2e kwartaal;7.8
934;Bovengrens 95%-interval;Groningen (PV);2019 3e kwartaal;8.8
935;Bovengrens 95%-interval;Groningen (PV);2019 4e kwartaal;7.5
936;Bovengrens 95%-interval;Groningen (PV);2020 1e kwartaal;-1.1
937;Bovengrens 95%-interval;Groningen (PV);2020 2e kwartaal;-19.4
938;Bovengrens 95%-interval;Groningen (PV);2020 3e kwartaal;-10.0
939;Bovengrens 95%-interval;Groningen (PV);2020 4e kwartaal;-7.2
940;Bovengrens 95%-interval;Groningen (PV);2021 1e kwartaal;-6.3
941;Bovengrens 95%-interval;Groningen (PV);2021 2e kwartaal;14.0
942;Bovengrens 95%-interval;Groningen (PV);2021 3e kwartaal;23.7
943;Bovengrens 95%-interval;Groningen (PV);2021 4e kwartaal;19.9
944;Bovengrens 95%-interval;Groningen (PV);2022 1e kwartaal;10.8
945;Bovengrens 95%-interval;Groningen (PV);2022 2e kwartaal;12.7
946;Bovengrens 95%-interval;Groningen (PV);2022 3e kwartaal;6.0
947;Bovengrens 95%-interval;Groningen (PV);2022 4e kwartaal;-3.0
948;Bovengrens 95%-interval;Groningen (PV);2023 1e kwartaal;0.4
949;Bovengrens 95%-interval;Groningen (PV);2023 2e kwartaal;1.2
950;Bovengrens 95%-interval;Fryslân (PV);2014 1e kwartaal;6.8
951;Bovengrens 95%-interval;Fryslân (PV);2014 2e kwartaal;4.2
952;Bovengrens 95%-interval;Fryslân (PV);2014 3e kwartaal;5.1
953;Bovengrens 95%-interval;Fryslân (PV);2014 4e kwartaal;5.4
954;Bovengrens 95%-interval;Fryslân (PV);2015 1e kwartaal;6.8
955;Bovengrens 95%-interval;Fryslân (PV);2015 2e kwartaal;9.7
956;Bovengrens 95%-interval;Fryslân (PV);2015 3e kwartaal;12.7
957;Bovengrens 95%-interval;Fryslân (PV);2015 4e kwartaal;16.2
958;Bovengrens 95%-interval;Fryslân (PV);2016 1e kwartaal;8.4
959;Bovengrens 95%-interval;Fryslân (PV);2016 2e kwartaal;11.0
960;Bovengrens 95%-interval;Fryslân (PV);2016 3e kwartaal;11.3
961;Bovengrens 95%-interval;Fryslân (PV);2016 4e kwartaal;12.1
962;Bovengrens 95%-interval;Fryslân (PV);2017 1e kwartaal;16.3
963;Bovengrens 95%-interval;Fryslân (PV);2017 2e kwartaal;19.0
964;Bovengrens 95%-interval;Fryslân (PV);2017 3e kwartaal;19.6
965;Bovengrens 95%-interval;Fryslân (PV);2017 4e kwartaal;18.0
966;Bovengrens 95%-interval;Fryslân (PV);2018 1e kwartaal;21.2
967;Bovengrens 95%-interval;Fryslân (PV);2018 2e kwartaal;24.7
968;Bovengrens 95%-interval;Fryslân (PV);2018 3e kwartaal;18.9
969;Bovengrens 95%-interval;Fryslân (PV);2018 4e kwartaal;18.2
970;Bovengrens 95%-interval;Fryslân (PV);2019 1e kwartaal;16.1
971;Bovengrens 95%-interval;Fryslân (PV);2019 2e kwartaal;16.8
972;Bovengrens 95%-interval;Fryslân (PV);2019 3e kwartaal;13.5
973;Bovengrens 95%-interval;Fryslân (PV);2019 4e kwartaal;8.7
974;Bovengrens 95%-interval;Fryslân (PV);2020 1e kwartaal;11.5
975;Bovengrens 95%-interval;Fryslân (PV);2020 2e kwartaal;-18.6
976;Bovengrens 95%-interval;Fryslân (PV);2020 3e kwartaal;-9.8
977;Bovengrens 95%-interval;Fryslân (PV);2020 4e kwartaal;2.7
978;Bovengrens 95%-interval;Fryslân (PV);2021 1e kwartaal;3.9
979;Bovengrens 95%-interval;Fryslân (PV);2021 2e kwartaal;7.1
980;Bovengrens 95%-interval;Fryslân (PV);2021 3e kwartaal;17.0
981;Bovengrens 95%-interval;Fryslân (PV);2021 4e kwartaal;15.3
982;Bovengrens 95%-interval;Fryslân (PV);2022 1e kwartaal;10.4
983;Bovengrens 95%-interval;Fryslân (PV);2022 2e kwartaal;17.7
984;Bovengrens 95%-interval;Fryslân (PV);2022 3e kwartaal;6.9
985;Bovengrens 95%-interval;Fryslân (PV);2022 4e kwartaal;2.4
986;Bovengrens 95%-interval;Fryslân (PV);2023 1e kwartaal;11.8
987;Bovengrens 95%-interval;Fryslân (PV);2023 2e kwartaal;6.9
988;Bovengrens 95%-interval;Drenthe (PV);2014 1e kwartaal;3.1
989;Bovengrens 95%-interval;Drenthe (PV);2014 2e kwartaal;2.9
990;Bovengrens 95%-interval;Drenthe (PV);2014 3e kwartaal;3.4
991;Bovengrens 95%-interval;Drenthe (PV);2014 4e kwartaal;4.3
992;Bovengrens 95%-interval;Drenthe (PV);2015 1e kwartaal;8.6
993;Bovengrens 95%-interval;Drenthe (PV);2015 2e kwartaal;4.3
994;Bovengrens 95%-interval;Drenthe (PV);2015 3e kwartaal;13.0
995;Bovengrens 95%-interval;Drenthe (PV);2015 4e kwartaal;7.7
996;Bovengrens 95%-interval;Drenthe (PV);2016 1e kwartaal;8.7
997;Bovengrens 95%-interval;Drenthe (PV);2016 2e kwartaal;9.8
998;Bovengrens 95%-interval;Drenthe (PV);2016 3e kwartaal;8.5
999;Bovengrens 95%-interval;Drenthe (PV);2016 4e kwartaal;12.2
1000;Bovengrens 95%-interval;Drenthe (PV);2017 1e kwartaal;11.9
1001;Bovengrens 95%-interval;Drenthe (PV);2017 2e kwartaal;19.4
1002;Bovengrens 95%-interval;Drenthe (PV);2017 3e kwartaal;17.1
1003;Bovengrens 95%-interval;Drenthe (PV);2017 4e kwartaal;15.0
1004;Bovengrens 95%-interval;Drenthe (PV);2018 1e kwartaal;22.0
1005;Bovengrens 95%-interval;Drenthe (PV);2018 2e kwartaal;18.1
1006;Bovengrens 95%-interval;Drenthe (PV);2018 3e kwartaal;14.8
1007;Bovengrens 95%-interval;Drenthe (PV);2018 4e kwartaal;14.2
1008;Bovengrens 95%-interval;Drenthe (PV);2019 1e kwartaal;13.9
1009;Bovengrens 95%-interval;Drenthe (PV);2019 2e kwartaal;12.1
1010;Bovengrens 95%-interval;Drenthe (PV);2019 3e kwartaal;13.0
1011;Bovengrens 95%-interval;Drenthe (PV);2019 4e kwartaal;6.5
1012;Bovengrens 95%-interval;Drenthe (PV);2020 1e kwartaal;5.7
1013;Bovengrens 95%-interval;Drenthe (PV);2020 2e kwartaal;-30.3
1014;Bovengrens 95%-interval;Drenthe (PV);2020 3e kwartaal;-16.2
1015;Bovengrens 95%-interval;Drenthe (PV);2020 4e kwartaal;-4.5
1016;Bovengrens 95%-interval;Drenthe (PV);2021 1e kwartaal;-5.3
1017;Bovengrens 95%-interval;Drenthe (PV);2021 2e kwartaal;0.7
1018;Bovengrens 95%-interval;Drenthe (PV);2021 3e kwartaal;16.3
1019;Bovengrens 95%-interval;Drenthe (PV);2021 4e kwartaal;18.2
1020;Bovengrens 95%-interval;Drenthe (PV);2022 1e kwartaal;13.9
1021;Bovengrens 95%-interval;Drenthe (PV);2022 2e kwartaal;13.3
1022;Bovengrens 95%-interval;Drenthe (PV);2022 3e kwartaal;9.3
1023;Bovengrens 95%-interval;Drenthe (PV);2022 4e kwartaal;4.7
1024;Bovengrens 95%-interval;Drenthe (PV);2023 1e kwartaal;8.0
1025;Bovengrens 95%-interval;Drenthe (PV);2023 2e kwartaal;7.8
1026;Bovengrens 95%-interval;Overijssel (PV);2014 1e kwartaal;-0.5
1027;Bovengrens 95%-interval;Overijssel (PV);2014 2e kwartaal;1.1
1028;Bovengrens 95%-interval;Overijssel (PV);2014 3e kwartaal;2.3
1029;Bovengrens 95%-interval;Overijssel (PV);2014 4e kwartaal;6.4
1030;Bovengrens 95%-interval;Overijssel (PV);2015 1e kwartaal;4.9
1031;Bovengrens 95%-interval;Overijssel (PV);2015 2e kwartaal;6.2
1032;Bovengrens 95%-interval;Overijssel (PV);2015 3e kwartaal;9.4
1033;Bovengrens 95%-interval;Overijssel (PV);2015 4e kwartaal;11.8
1034;Bovengrens 95%-interval;Overijssel (PV);2016 1e kwartaal;11.7
1035;Bovengrens 95%-interval;Overijssel (PV);2016 2e kwartaal;10.4
1036;Bovengrens 95%-interval;Overijssel (PV);2016 3e kwartaal;11.0
1037;Bovengrens 95%-interval;Overijssel (PV);2016 4e kwartaal;12.2
1038;Bovengrens 95%-interval;Overijssel (PV);2017 1e kwartaal;15.0
1039;Bovengrens 95%-interval;Overijssel (PV);2017 2e kwartaal;17.7
1040;Bovengrens 95%-interval;Overijssel (PV);2017 3e kwartaal;18.3
1041;Bovengrens 95%-interval;Overijssel (PV);2017 4e kwartaal;18.6
1042;Bovengrens 95%-interval;Overijssel (PV);2018 1e kwartaal;21.0
1043;Bovengrens 95%-interval;Overijssel (PV);2018 2e kwartaal;15.7
1044;Bovengrens 95%-interval;Overijssel (PV);2018 3e kwartaal;16.1
1045;Bovengrens 95%-interval;Overijssel (PV);2018 4e kwartaal;15.8
1046;Bovengrens 95%-interval;Overijssel (PV);2019 1e kwartaal;17.1
1047;Bovengrens 95%-interval;Overijssel (PV);2019 2e kwartaal;13.1
1048;Bovengrens 95%-interval;Overijssel (PV);2019 3e kwartaal;12.3
1049;Bovengrens 95%-interval;Overijssel (PV);2019 4e kwartaal;8.9
1050;Bovengrens 95%-interval;Overijssel (PV);2020 1e kwartaal;7.9
1051;Bovengrens 95%-interval;Overijssel (PV);2020 2e kwartaal;-27.4
1052;Bovengrens 95%-interval;Overijssel (PV);2020 3e kwartaal;-11.6
1053;Bovengrens 95%-interval;Overijssel (PV);2020 4e kwartaal;-4.4
1054;Bovengrens 95%-interval;Overijssel (PV);2021 1e kwartaal;1.9
1055;Bovengrens 95%-interval;Overijssel (PV);2021 2e kwartaal;12.2
1056;Bovengrens 95%-interval;Overijssel (PV);2021 3e kwartaal;19.1
1057;Bovengrens 95%-interval;Overijssel (PV);2021 4e kwartaal;15.4
1058;Bovengrens 95%-interval;Overijssel (PV);2022 1e kwartaal;14.0
1059;Bovengrens 95%-interval;Overijssel (PV);2022 2e kwartaal;17.0
1060;Bovengrens 95%-interval;Overijssel (PV);2022 3e kwartaal;10.4
1061;Bovengrens 95%-interval;Overijssel (PV);2022 4e kwartaal;4.4
1062;Bovengrens 95%-interval;Overijssel (PV);2023 1e kwartaal;4.6
1063;Bovengrens 95%-interval;Overijssel (PV);2023 2e kwartaal;4.4
1064;Bovengrens 95%-interval;Flevoland (PV);2014 1e kwartaal;5.6
1065;Bovengrens 95%-interval;Flevoland (PV);2014 2e kwartaal;5.9
1066;Bovengrens 95%-interval;Flevoland (PV);2014 3e kwartaal;5.3
1067;Bovengrens 95%-interval;Flevoland (PV);2014 4e kwartaal;8.6
1068;Bovengrens 95%-interval;Flevoland (PV);2015 1e kwartaal;11.0
1069;Bovengrens 95%-interval;Flevoland (PV);2015 2e kwartaal;13.3
1070;Bovengrens 95%-interval;Flevoland (PV);2015 3e kwartaal;12.5
1071;Bovengrens 95%-interval;Flevoland (PV);2015 4e kwartaal;12.1
1072;Bovengrens 95%-interval;Flevoland (PV);2016 1e kwartaal;16.0
1073;Bovengrens 95%-interval;Flevoland (PV);2016 2e kwartaal;9.3
1074;Bovengrens 95%-interval;Flevoland (PV);2016 3e kwartaal;16.7
1075;Bovengrens 95%-interval;Flevoland (PV);2016 4e kwartaal;18.3
1076;Bovengrens 95%-interval;Flevoland (PV);2017 1e kwartaal;21.5
1077;Bovengrens 95%-interval;Flevoland (PV);2017 2e kwartaal;19.6
1078;Bovengrens 95%-interval;Flevoland (PV);2017 3e kwartaal;20.4
1079;Bovengrens 95%-interval;Flevoland (PV);2017 4e kwartaal;19.4
1080;Bovengrens 95%-interval;Flevoland (PV);2018 1e kwartaal;15.0
1081;Bovengrens 95%-interval;Flevoland (PV);2018 2e kwartaal;10.3
1082;Bovengrens 95%-interval;Flevoland (PV);2018 3e kwartaal;13.1
1083;Bovengrens 95%-interval;Flevoland (PV);2018 4e kwartaal;13.5
1084;Bovengrens 95%-interval;Flevoland (PV);2019 1e kwartaal;11.8
1085;Bovengrens 95%-interval;Flevoland (PV);2019 2e kwartaal;8.2
1086;Bovengrens 95%-interval;Flevoland (PV);2019 3e kwartaal;13.5
1087;Bovengrens 95%-interval;Flevoland (PV);2019 4e kwartaal;10.1
1088;Bovengrens 95%-interval;Flevoland (PV);2020 1e kwartaal;9.0
1089;Bovengrens 95%-interval;Flevoland (PV);2020 2e kwartaal;-21.2
1090;Bovengrens 95%-interval;Flevoland (PV);2020 3e kwartaal;-9.6
1091;Bovengrens 95%-interval;Flevoland (PV);2020 4e kwartaal;-3.9
1092;Bovengrens 95%-interval;Flevoland (PV);2021 1e kwartaal;-1.7
1093;Bovengrens 95%-interval;Flevoland (PV);2021 2e kwartaal;4.5
1094;Bovengrens 95%-interval;Flevoland (PV);2021 3e kwartaal;22.5
1095;Bovengrens 95%-interval;Flevoland (PV);2021 4e kwartaal;18.7
1096;Bovengrens 95%-interval;Flevoland (PV);2022 1e kwartaal;10.3
1097;Bovengrens 95%-interval;Flevoland (PV);2022 2e kwartaal;22.6
1098;Bovengrens 95%-interval;Flevoland (PV);2022 3e kwartaal;17.0
1099;Bovengrens 95%-interval;Flevoland (PV);2022 4e kwartaal;2.5
1100;Bovengrens 95%-interval;Flevoland (PV);2023 1e kwartaal;12.7
1101;Bovengrens 95%-interval;Flevoland (PV);2023 2e kwartaal;5.8
1102;Bovengrens 95%-interval;Gelderland (PV);2014 1e kwartaal;1.0
1103;Bovengrens 95%-interval;Gelderland (PV);2014 2e kwartaal;3.6
1104;Bovengrens 95%-interval;Gelderland (PV);2014 3e kwartaal;5.9
1105;Bovengrens 95%-interval;Gelderland (PV);2014 4e kwartaal;5.9
1106;Bovengrens 95%-interval;Gelderland (PV);2015 1e kwartaal;7.1
1107;Bovengrens 95%-interval;Gelderland (PV);2015 2e kwartaal;7.5
1108;Bovengrens 95%-interval;Gelderland (PV);2015 3e kwartaal;14.0
1109;Bovengrens 95%-interval;Gelderland (PV);2015 4e kwartaal;10.7
1110;Bovengrens 95%-interval;Gelderland (PV);2016 1e kwartaal;12.7
1111;Bovengrens 95%-interval;Gelderland (PV);2016 2e kwartaal;12.3
1112;Bovengrens 95%-interval;Gelderland (PV);2016 3e kwartaal;12.8
1113;Bovengrens 95%-interval;Gelderland (PV);2016 4e kwartaal;14.1
1114;Bovengrens 95%-interval;Gelderland (PV);2017 1e kwartaal;17.8
1115;Bovengrens 95%-interval;Gelderland (PV);2017 2e kwartaal;19.6
1116;Bovengrens 95%-interval;Gelderland (PV);2017 3e kwartaal;19.9
1117;Bovengrens 95%-interval;Gelderland (PV);2017 4e kwartaal;19.8
1118;Bovengrens 95%-interval;Gelderland (PV);2018 1e kwartaal;20.4
1119;Bovengrens 95%-interval;Gelderland (PV);2018 2e kwartaal;17.2
1120;Bovengrens 95%-interval;Gelderland (PV);2018 3e kwartaal;21.9
1121;Bovengrens 95%-interval;Gelderland (PV);2018 4e kwartaal;17.2
1122;Bovengrens 95%-interval;Gelderland (PV);2019 1e kwartaal;13.0
1123;Bovengrens 95%-interval;Gelderland (PV);2019 2e kwartaal;13.9
1124;Bovengrens 95%-interval;Gelderland (PV);2019 3e kwartaal;12.8
1125;Bovengrens 95%-interval;Gelderland (PV);2019 4e kwartaal;10.1
1126;Bovengrens 95%-interval;Gelderland (PV);2020 1e kwartaal;10.2
1127;Bovengrens 95%-interval;Gelderland (PV);2020 2e kwartaal;-30.7
1128;Bovengrens 95%-interval;Gelderland (PV);2020 3e kwartaal;-15.3
1129;Bovengrens 95%-interval;Gelderland (PV);2020 4e kwartaal;-4.9
1130;Bovengrens 95%-interval;Gelderland (PV);2021 1e kwartaal;-4.0
1131;Bovengrens 95%-interval;Gelderland (PV);2021 2e kwartaal;8.9
1132;Bovengrens 95%-interval;Gelderland (PV);2021 3e kwartaal;21.7
1133;Bovengrens 95%-interval;Gelderland (PV);2021 4e kwartaal;15.1
1134;Bovengrens 95%-interval;Gelderland (PV);2022 1e kwartaal;4.1
1135;Bovengrens 95%-interval;Gelderland (PV);2022 2e kwartaal;11.6
1136;Bovengrens 95%-interval;Gelderland (PV);2022 3e kwartaal;9.1
1137;Bovengrens 95%-interval;Gelderland (PV);2022 4e kwartaal;3.0
1138;Bovengrens 95%-interval;Gelderland (PV);2023 1e kwartaal;6.4
1139;Bovengrens 95%-interval;Gelderland (PV);2023 2e kwartaal;5.3
1140;Bovengrens 95%-interval;Utrecht (PV);2014 1e kwartaal;-3.4
1141;Bovengrens 95%-interval;Utrecht (PV);2014 2e kwartaal;8.1
1142;Bovengrens 95%-interval;Utrecht (PV);2014 3e kwartaal;2.4
1143;Bovengrens 95%-interval;Utrecht (PV);2014 4e kwartaal;5.4
